Orthogroup	Syam	Syad
OG0001160	Syam.g_01969	Syad.g_02595
OG0001161	Syam.g_02338	Syad.g_00026
OG0001162	Syam.g_01257	Syad.g_01844
OG0001163	Syam.g_01977	Syad.g_02610
OG0001164	Syam.g_01983	Syad.g_02616
OG0001165	Syam.g_01988	Syad.g_02621
OG0001166	Syam.g_02011	Syad.g_02647
OG0001167	Syam.g_01888	Syad.g_02486
OG0001168	Syam.g_01890	Syad.g_02488
OG0001169	Syam.g_01892	Syad.g_02490
OG0001170	Syam.g_01894	Syad.g_02492
OG0001171	Syam.g_01904	Syad.g_02503
OG0001172	Syam.g_00292	Syad.g_00594
OG0001173	Syam.g_00293	Syad.g_00595
OG0001174	Syam.g_00301	Syad.g_00603
OG0001175	Syam.g_00302	Syad.g_00604
OG0001176	Syam.g_00321	Syad.g_00644
OG0001177	Syam.g_00319	Syad.g_00641
OG0001178	Syam.g_01995	Syad.g_02629
OG0001179	Syam.g_00351	Syad.g_00675
OG0001180	Syam.g_00378	Syad.g_00700
OG0001181	Syam.g_00382	Syad.g_00704
OG0001182	Syam.g_00391	Syad.g_00712
OG0001183	Syam.g_00396	Syad.g_00717
OG0001184	Syam.g_00143	Syad.g_00378
OG0001185	Syam.g_00121	Syad.g_00354
OG0001186	Syam.g_00076	Syad.g_00247
OG0001187	Syam.g_00073	Syad.g_00245
OG0001188	Syam.g_00070	Syad.g_00238
OG0001189	Syam.g_00054	Syad.g_00217
OG0001190	Syam.g_02313	Syad.g_03034
OG0001192	Syam.g_02330	Syad.g_00013
OG0001193	Syam.g_02355	Syad.g_00072
OG0001194	Syam.g_02357	Syad.g_00075
OG0001195	Syam.g_02358	Syad.g_00076
OG0001196	Syam.g_02429	Syad.g_00144
OG0001197	Syam.g_02431	Syad.g_00146
OG0001198	Syam.g_02443	Syad.g_00159
OG0001199	Syam.g_02068	Syad.g_02735
OG0001200	Syam.g_02070	Syad.g_02737
OG0001201	Syam.g_02122	Syad.g_02802
OG0001202	Syam.g_02255	Syad.g_02945
OG0001203	Syam.g_00511	Syad.g_00821
OG0001204	Syam.g_00282	Syad.g_00577
OG0001205	Syam.g_01852	Syad.g_02440
OG0001206	Syam.g_01680	Syad.g_02385
OG0001208	Syam.g_00585	Syad.g_00906
OG0001209	Syam.g_00654	Syad.g_00980
OG0001210	Syam.g_00663	Syad.g_00993
OG0001212	Syam.g_01717	Syad.g_01082
OG0001213	Syam.g_01479	Syad.g_02163
OG0001214	Syam.g_01466	Syad.g_02150
OG0001215	Syam.g_00808	Syad.g_01366
OG0001216	Syam.g_01245	Syad.g_01816
OG0001218	Syam.g_01662	Syad.g_02328
OG0001219	Syam.g_01080	Syad.g_01653
OG0001220	Syam.g_01754	Syad.g_01195
OG0001221	Syam.g_01334	Syad.g_01950
OG0001222	Syam.g_01111	Syad.g_01770
OG0001224	Syam.g_00770	Syad.g_01286
OG0001225	Syam.g_00772	Syad.g_01288
OG0001226	Syam.g_01425	Syad.g_02100
OG0001227	Syam.g_02340	Syad.g_00029
OG0001228	Syam.g_01858	Syad.g_02460
OG0001229	Syam.g_00796	Syad.g_01314
OG0001231	Syam.g_00017	Syad.g_00179
OG0001232	Syam.g_02022	Syad.g_02658
OG0001233	Syam.g_01895	Syad.g_02493
OG0001234	Syam.g_00306	Syad.g_00608
OG0001235	Syam.g_00313	Syad.g_00633
OG0001236	Syam.g_00146	Syad.g_00412
OG0001237	Syam.g_00141	Syad.g_00376
OG0001238	Syam.g_02326	Syad.g_00007
OG0001239	Syam.g_02065	Syad.g_02732
OG0001240	Syam.g_02105	Syad.g_02785
OG0001241	Syam.g_02115	Syad.g_02795
OG0001242	Syam.g_02145	Syad.g_02827
OG0001244	Syam.g_02188	Syad.g_02873
OG0001245	Syam.g_01057	Syad.g_02223
OG0001246	Syam.g_00611	Syad.g_00933
OG0001247	Syam.g_01253	Syad.g_01837
OG0001248	Syam.g_01256	Syad.g_01843
OG0001249	Syam.g_00436	Syad.g_00756
OG0001250	Syam.g_00731	Syad.g_01227
OG0001251	Syam.g_02365	Syad.g_00083
OG0001252	Syam.g_00763	Syad.g_01279
OG0001253	Syam.g_01021	Syad.g_02037
OG0001254	Syam.g_00916	Syad.g_01528
OG0001255	Syam.g_01056	Syad.g_02224
OG0001256	Syam.g_01976	Syad.g_02609
OG0001257	Syam.g_01683	Syad.g_02210
OG0001258	Syam.g_01986	Syad.g_02619
OG0001260	Syam.g_01912	Syad.g_02514
OG0001261	Syam.g_00360	Syad.g_00684
OG0001262	Syam.g_00056	Syad.g_00219
OG0001263	Syam.g_02159	Syad.g_02844
OG0001265	Syam.g_02143	Syad.g_02825
OG0001266	Syam.g_02259	Syad.g_02949
OG0001267	Syam.g_00230	Syad.g_00523
OG0001268	Syam.g_00463	Syad.g_00767
OG0001270	Syam.g_01871	Syad.g_02453
OG0001271	Syam.g_01671	Syad.g_02356
OG0001272	Syam.g_00589	Syad.g_00910
OG0001273	Syam.g_01472	Syad.g_02157
OG0001274	Syam.g_02285	Syad.g_02988
OG0001275	Syam.g_01174	Syad.g_01699
OG0001276	Syam.g_01190	Syad.g_01683
OG0001277	Syam.g_02415	Syad.g_00127
OG0001278	Syam.g_00862	Syad.g_01445
OG0001279	Syam.g_01590	Syad.g_02248
OG0001280	Syam.g_01827	Syad.g_02402
OG0001281	Syam.g_01837	Syad.g_02413
OG0001282	Syam.g_00574	Syad.g_00890
OG0001283	Syam.g_02424	Syad.g_00138
OG0001284	Syam.g_01960	Syad.g_02585
OG0001285	Syam.g_02380	Syad.g_02043
OG0001286	Syam.g_00376	Syad.g_00698
OG0001287	Syam.g_00113	Syad.g_00346
OG0001288	Syam.g_00102	Syad.g_00326
OG0001289	Syam.g_02089	Syad.g_02767
OG0001290	Syam.g_02114	Syad.g_02794
OG0001291	Syam.g_02170	Syad.g_02854
OG0001292	Syam.g_00276	Syad.g_00572
OG0001293	Syam.g_00256	Syad.g_00549
OG0001294	Syam.g_01365	Syad.g_01597
OG0001295	Syam.g_00665	Syad.g_00997
OG0001296	Syam.g_00617	Syad.g_00939
OG0001297	Syam.g_00621	Syad.g_00943
OG0001298	Syam.g_01738	Syad.g_01055
OG0001299	Syam.g_01371	Syad.g_01591
OG0001300	Syam.g_00800	Syad.g_01339
OG0001301	Syam.g_00786	Syad.g_01303
OG0001302	Syam.g_01437	Syad.g_02123
OG0001303	Syam.g_01082	Syad.g_01655
OG0001304	Syam.g_01204	Syad.g_01669
OG0001305	Syam.g_00780	Syad.g_01296
OG0001306	Syam.g_01811	Syad.g_01119
OG0001307	Syam.g_00945	Syad.g_00626
OG0001309	Syam.g_00628	Syad.g_00950
OG0001311	Syam.g_01192	Syad.g_01681
OG0001312	Syam.g_01092	Syad.g_01788
OG0001315	Syam.g_00394	Syad.g_00715
OG0001316	Syam.g_02176	Syad.g_02861
OG0001317	Syam.g_00505	Syad.g_00814
OG0001321	Syam.g_01846	Syad.g_02423
OG0001322	Syam.g_01845	Syad.g_02422
OG0001323	Syam.g_00631	Syad.g_00953
OG0001324	Syam.g_00799	Syad.g_01338
OG0001325	Syam.g_01241	Syad.g_01811
OG0001326	Syam.g_02370	Syad.g_00092
OG0001327	Syam.g_01359	Syad.g_01605
OG0001328	Syam.g_01340	Syad.g_01638
OG0001330	Syam.g_01819	Syad.g_02395
OG0001332	Syam.g_01919	Syad.g_02535
OG0001333	Syam.g_01889	Syad.g_02487
OG0001334	Syam.g_00405	Syad.g_00725
OG0001335	Syam.g_00406	Syad.g_00726
OG0001336	Syam.g_02425	Syad.g_00139
OG0001337	Syam.g_00402	Syad.g_00750
OG0001337	Syam.g_00424	Syad.g_00741
OG0001338	Syam.g_00419	Syad.g_00735
OG0001338	Syam.g_00985	Syad.g_00722
OG0001338	Syam.g_00428	Syad.g_00745
OG0001339	Syam.g_02117	Syad.g_02797
OG0001340	Syam.g_00425	Syad.g_00742
OG0001341	Syam.g_00795	Syad.g_01312
OG0001343	Syam.g_02361	Syad.g_00079
OG0001344	Syam.g_01790	Syad.g_01157
OG0001345	Syam.g_01764	Syad.g_01188
OG0001346	Syam.g_01831	Syad.g_02406
OG0001347	Syam.g_00081	Syad.g_00454
OG0001348	Syam.g_00750	Syad.g_01250
OG0001350	Syam.g_00510	Syad.g_00820
OG0001352	Syam.g_00644	Syad.g_00969
OG0001353	Syam.g_00742	Syad.g_01244
OG0001354	Syam.g_01145	Syad.g_01728
OG0001355	Syam.g_00957	Syad.g_02116
OG0001356	Syam.g_00751	Syad.g_01251
OG0001357	Syam.g_00449	Syad.g_01502
OG0001358	Syam.g_01495	Syad.g_02179
OG0001359	Syam.g_02360	Syad.g_00078
OG0001360	Syam.g_01762	Syad.g_01191
OG0001361	Syam.g_01767	Syad.g_01185
OG0001362	Syam.g_01628	Syad.g_02294
OG0001363	Syam.g_01630	Syad.g_02296
OG0001364	Syam.g_00158	Syad.g_00431
OG0001366	Syam.g_02014	Syad.g_02650
OG0001368	Syam.g_00283	Syad.g_00578
OG0001370	Syam.g_02033	Syad.g_02045
OG0001370	Syam.g_02379	Syad.g_02124
OG0001373	Syam.g_02369	Syad.g_00091
OG0001374	Syam.g_02377	Syad.g_00099
OG0001375	Syam.g_02362	Syad.g_00080
OG0001376	Syam.g_02332	Syad.g_00015
OG0001377	Syam.g_02331	Syad.g_00014
OG0001378	Syam.g_01872	Syad.g_02454
OG0001379	Syam.g_01821	Syad.g_02397
OG0001381	Syam.g_00939	Syad.g_00614
OG0001385	Syam.g_02366	Syad.g_00088
OG0001386	Syam.g_02367	Syad.g_00089
OG0001387	Syam.g_02368	Syad.g_00090
OG0001388	Syam.g_02371	Syad.g_00093
OG0001389	Syam.g_02372	Syad.g_00094
OG0001390	Syam.g_02373	Syad.g_00095
OG0001391	Syam.g_02374	Syad.g_00096
OG0001392	Syam.g_02375	Syad.g_00097
OG0001393	Syam.g_02376	Syad.g_00098
OG0001394	Syam.g_01321	Syad.g_01920
OG0001395	Syam.g_01225	Syad.g_01792
OG0001396	Syam.g_00080	Syad.g_00455
OG0001397	Syam.g_01629	Syad.g_02295
OG0001398	Syam.g_01052	Syad.g_01977
OG0001400	Syam.g_00836	Syad.g_00984
OG0001401	Syam.g_00738, Syam.g_00737	Syad.g_01233
OG0001402	Syam.g_01490	Syad.g_02174
OG0001404	Syam.g_02061	Syad.g_02727
OG0001405	Syam.g_00408	Syad.g_00728
OG0001407	Syam.g_00645	Syad.g_00970
OG0001408	Syam.g_00848	Syad.g_01431
OG0001412	Syam.g_00082	Syad.g_00453
OG0001413	Syam.g_01430	Syad.g_02113
OG0001414	Syam.g_00940	Syad.g_00615
OG0001416	Syam.g_01834	Syad.g_02410
OG0001417	Syam.g_01144	Syad.g_01729
OG0001419	Syam.g_00646	Syad.g_00971
OG0001420	Syam.g_00642	Syad.g_00963
OG0001421	Syam.g_01019	Syad.g_02039
OG0001425	Syam.g_02329	Syad.g_00012
OG0001428	Syam.g_02220	Syad.g_02906
OG0001429	Syam.g_01083	Syad.g_01656
OG0001430	Syam.g_02305	Syad.g_03026
OG0001432	Syam.g_00822	Syad.g_01382
OG0001433	Syam.g_00752	Syad.g_01253, Syad.g_01252
OG0001434	Syam.g_01316	Syad.g_01916
OG0001435	Syam.g_01353	Syad.g_01612
OG0001438	Syam.g_00215	Syad.g_00507
OG0001439	Syam.g_00190	Syad.g_00476
OG0001442	Syam.g_01306	Syad.g_01906
OG0001443	Syam.g_02335	Syad.g_00023
OG0001444	Syam.g_02100	Syad.g_02779
OG0001447	Syam.g_02152	Syad.g_02842
OG0001448	Syam.g_02342	Syad.g_02723
OG0001449	Syam.g_00285	Syad.g_00583
OG0001452	Syam.g_00268	Syad.g_00563
OG0001453	Syam.g_01166	Syad.g_01709
OG0001454	Syam.g_01426	Syad.g_02101
OG0001456	Syam.g_02387	Syad.g_00101
OG0001457	Syam.g_02388	Syad.g_00102
OG0001458	Syam.g_02389	Syad.g_00103
OG0001459	Syam.g_00949	Syad.g_01550
OG0001460	Syam.g_00753	Syad.g_01254
OG0001461	Syam.g_00928	Syad.g_02162
OG0001462	Syam.g_00041	Syad.g_00204
OG0001465	Syam.g_01250	Syad.g_01830
OG0001470	Syam.g_01874	Syad.g_02462
OG0001471	Syam.g_00195	Syad.g_00484
OG0001473	Syam.g_01440	Syad.g_02127
OG0001474	Syam.g_00464	Syad.g_00768
OG0001475	Syam.g_01876	Syad.g_02464
OG0001477	Syam.g_00789	Syad.g_01307
OG0001479	Syam.g_00461	Syad.g_00765
OG0001480	Syam.g_01755	Syad.g_01194
OG0001482	Syam.g_01154	Syad.g_01719
OG0001487	Syam.g_01661	Syad.g_02327
OG0001488	Syam.g_01774	Syad.g_00051, Syad.g_01175
OG0001489	Syam.g_00387	Syad.g_00709
OG0001492	Syam.g_00865	Syad.g_01448
OG0001493	Syam.g_00857	Syad.g_01439
OG0001496	Syam.g_00791	Syad.g_01309
OG0001497	Syam.g_00790	Syad.g_01308
OG0001498	Syam.g_00490	Syad.g_00786
OG0001499	Syam.g_01397	Syad.g_02081
OG0001502	Syam.g_00705	Syad.g_01202
OG0001504	Syam.g_00948	Syad.g_01535
OG0001508	Syam.g_01873	Syad.g_02461
OG0001509	Syam.g_00091	Syad.g_00302, Syad.g_00256, Syad.g_00456
OG0001510	Syam.g_00109	Syad.g_00342
OG0001511	Syam.g_02129	Syad.g_02810
OG0001512	Syam.g_00512	Syad.g_00822
OG0001513	Syam.g_00142	Syad.g_00377
OG0001514	Syam.g_00792	Syad.g_01310
OG0001515	Syam.g_00804	Syad.g_01343
OG0001516	Syam.g_01374	Syad.g_01588
OG0001517	Syam.g_00458	Syad.g_00762
OG0001518	Syam.g_02328	Syad.g_00009
OG0001519	Syam.g_02337	Syad.g_00025
OG0001520	Syam.g_01752	Syad.g_01039
OG0001527	Syam.g_00693	Syad.g_01030
OG0001528	Syam.g_01875	Syad.g_02463
OG0001529	Syam.g_00047	Syad.g_00210
OG0001530	Syam.g_02127	Syad.g_02808
OG0001531	Syam.g_00513	Syad.g_00823
OG0001532	Syam.g_00897	Syad.g_01492
OG0001534	Syam.g_01205	Syad.g_01668
OG0001535	Syam.g_01188	Syad.g_01685
OG0001536	Syam.g_01119	Syad.g_01762
OG0001537	Syam.g_01333	Syad.g_01949
OG0001538	Syam.g_01285	Syad.g_01884
OG0001539	Syam.g_01357	Syad.g_01607
OG0001540	Syam.g_02161	Syad.g_02846
OG0001541	Syam.g_02229	Syad.g_02915
OG0001542	Syam.g_02238	Syad.g_02924
OG0001543	Syam.g_02271	Syad.g_02969
OG0001544	Syam.g_02336	Syad.g_00024
OG0001545	Syam.g_02414	Syad.g_00126
OG0001547	Syam.g_01059	Syad.g_01963
OG0001548	Syam.g_01420	Syad.g_02092
OG0001551	Syam.g_00755	Syad.g_01256
OG0001554	Syam.g_02311	Syad.g_03031
OG0001556	Syam.g_00903	Syad.g_01509
OG0001558	Syam.g_00019	Syad.g_00182
OG0001559	Syam.g_02126	Syad.g_02807
OG0001560	Syam.g_02113	Syad.g_02793
OG0001561	Syam.g_01195	Syad.g_01679
OG0001562	Syam.g_01180	Syad.g_01693
OG0001563	Syam.g_00370	Syad.g_00693
OG0001564	Syam.g_02383	Syad.g_01539
OG0001567	Syam.g_01058	Syad.g_01965
OG0001568	Syam.g_01061	Syad.g_01961
OG0001574	Syam.g_00691	Syad.g_01028
OG0001575	Syam.g_00696	Syad.g_01033
OG0001576	Syam.g_01699	Syad.g_01103
OG0001577	Syam.g_01799	Syad.g_01148
OG0001578	Syam.g_00924	Syad.g_01534
OG0001579	Syam.g_00418	Syad.g_00732
OG0001580	Syam.g_02300	Syad.g_03020
OG0001582	Syam.g_01128	Syad.g_02086
OG0001585	Syam.g_01008	Syad.g_02678
OG0001589	Syam.g_01897	Syad.g_02495
OG0001590	Syam.g_01473	Syad.g_02158
OG0001591	Syam.g_01363	Syad.g_01599
OG0001592	Syam.g_02301	Syad.g_03021
OG0001594	Syam.g_01593	Syad.g_01570, Syad.g_02252, Syad.g_02832
OG0001602	Syam.g_01251	Syad.g_01831
OG0001614	Syam.g_00123	Syad.g_00356
OG0001615	Syam.g_00669	Syad.g_01002
OG0001616	Syam.g_00909	Syad.g_01515
OG0001617	Syam.g_00797	Syad.g_01335
OG0001619	Syam.g_01108	Syad.g_01773
OG0001620	Syam.g_00470	Syad.g_00774
OG0001621	Syam.g_00267	Syad.g_00562
OG0001622	Syam.g_02423	Syad.g_00137
OG0001623	Syam.g_00429	Syad.g_00746
OG0001624	Syam.g_02341	Syad.g_00031
OG0001625	Syam.g_00262	Syad.g_00555
OG0001634	Syam.g_01368	Syad.g_01594
OG0001636	Syam.g_00040	Syad.g_00203
OG0001637	Syam.g_01909, Syam.g_01908	Syad.g_02508
OG0001638	Syam.g_02001	Syad.g_02636
OG0001639	Syam.g_01924	Syad.g_02539
OG0001640	Syam.g_00756	Syad.g_01274
OG0001641	Syam.g_01164	Syad.g_01711
OG0001643	Syam.g_01463	Syad.g_02147
OG0001644	Syam.g_01229	Syad.g_01799
OG0001646	Syam.g_00966	Syad.g_01399
OG0001647	Syam.g_00239	Syad.g_00531
OG0001652	Syam.g_00018	Syad.g_00180
OG0001654	Syam.g_01922	Syad.g_02537
OG0001655	Syam.g_00838	Syad.g_02108
OG0001656	Syam.g_00413	Syad.g_00731
OG0001657	Syam.g_02202	Syad.g_02889
OG0001658	Syam.g_02312	Syad.g_03033
OG0001659	Syam.g_00901	Syad.g_01507
OG0001660	Syam.g_00480	Syad.g_02816
OG0001660	Syam.g_02134	Syad.g_02816
OG0001672	Syam.g_02076	Syad.g_02743
OG0001673	Syam.g_00503	Syad.g_00812
OG0001675	Syam.g_01178	Syad.g_01695
OG0001676	Syam.g_00412	Syad.g_00734
OG0001677	Syam.g_00397	Syad.g_00718
OG0001678	Syam.g_00291	Syad.g_00593
OG0001680	Syam.g_01778, Syam.g_01777	Syad.g_01171
OG0001681	Syam.g_01653	Syad.g_00837
OG0001682	Syam.g_01427	Syad.g_02102
OG0001682	Syam.g_01237	Syad.g_01807
OG0001690	Syam.g_01581	Syad.g_01561
OG0001690	Syam.g_00538	Syad.g_03047
OG0001691	Syam.g_01497	Syad.g_02182
OG0001692	Syam.g_01608	Syad.g_02271
OG0001693	Syam.g_00775	Syad.g_01291
OG0001694	Syam.g_00228	Syad.g_00521
OG0001695	Syam.g_02408	Syad.g_00123
OG0001700	Syam.g_01388	Syad.g_01976
OG0001702	Syam.g_02094, Syam.g_02095	Syad.g_02772
OG0001703	Syam.g_00577	Syad.g_00894
OG0001713	Syam.g_01783	Syad.g_01164
OG0001715	Syam.g_01411	Syad.g_02084
OG0001716	Syam.g_00703	Syad.g_01200
OG0001717	Syam.g_02215	Syad.g_02901
OG0001729	Syam.g_00516	Syad.g_00828
OG0001730	Syam.g_00519	Syad.g_00832
OG0001732	Syam.g_00880	Syad.g_01464
OG0001733	Syam.g_01219	Syad.g_01602
OG0001735	Syam.g_01381, Syam.g_01382	Syad.g_01573
OG0001736	Syam.g_00166	Syad.g_00450
OG0001737	Syam.g_00209	Syad.g_00501
OG0001738	Syam.g_00175	Syad.g_00462
OG0001739	Syam.g_02406	Syad.g_00122
OG0001740	Syam.g_02411	Syad.g_00124
OG0001741	Syam.g_01537, Syam.g_01560	Syad.g_02682
OG0001750	Syam.g_02101	Syad.g_02780
OG0001751	Syam.g_00502, Syam.g_01063	Syad.g_00811
OG0001752	Syam.g_01914	Syad.g_02518
OG0001755	Syam.g_00627	Syad.g_00949
OG0001758	Syam.g_00551	Syad.g_01546
OG0001759	Syam.g_00983	Syad.g_02069
OG0001761	Syam.g_01505	Syad.g_02198
OG0001762	Syam.g_01171	Syad.g_01704
OG0001763	Syam.g_01158, Syam.g_01157	Syad.g_01716
OG0001764	Syam.g_01068	Syad.g_01642
OG0001765	Syam.g_00950	Syad.g_01545
OG0001766	Syam.g_00199	Syad.g_00489
OG0001769	Syam.g_01449	Syad.g_02133
OG0001771	Syam.g_00958	Syad.g_02075
OG0001783	Syam.g_00118	Syad.g_00351
OG0001784	Syam.g_02096	Syad.g_02774
OG0001786	Syam.g_01962	Syad.g_02588
OG0001787	Syam.g_00650	Syad.g_00976
OG0001788	Syam.g_00653	Syad.g_00979
OG0001789	Syam.g_01829	Syad.g_02404
OG0001790	Syam.g_01804	Syad.g_01126
OG0001791	Syam.g_01782	Syad.g_01165
OG0001792	Syam.g_00872	Syad.g_01456
OG0001794	Syam.g_01202	Syad.g_01671
OG0001795	Syam.g_01940	Syad.g_00817
OG0001796	Syam.g_01182	Syad.g_01691
OG0001797	Syam.g_01100	Syad.g_01781
OG0001798	Syam.g_01487	Syad.g_02171
OG0001799	Syam.g_01452	Syad.g_02136
OG0001801	Syam.g_01598	Syad.g_02258
OG0001803	Syam.g_01856	Syad.g_02444
OG0001804	Syam.g_00491	Syad.g_00787
OG0001805	Syam.g_00272	Syad.g_00567
OG0001806	Syam.g_00240	Syad.g_00532
OG0001808	Syam.g_00154	Syad.g_00422
OG0001810	Syam.g_02174	Syad.g_02859
OG0001811	Syam.g_02235	Syad.g_02922
OG0001812	Syam.g_02302	Syad.g_03022
OG0001813	Syam.g_02345	Syad.g_00060
OG0001814	Syam.g_02432	Syad.g_00147
OG0001815	Syam.g_02441	Syad.g_00157
OG0001816	Syam.g_01360	Syad.g_01604
OG0001817	Syam.g_01405, Syam.g_01576, Syam.g_00971, Syam.g_01525, Syam.g_01526, Syam.g_00827	Syad.g_02089
OG0001835	Syam.g_00964	Syad.g_00849
OG0001838	Syam.g_00008	Syad.g_00170
OG0001839	Syam.g_00036	Syad.g_00199
OG0001840	Syam.g_00053	Syad.g_00216
OG0001841	Syam.g_00060	Syad.g_00223
OG0001843	Syam.g_00124	Syad.g_00357
OG0001844	Syam.g_00125	Syad.g_00358
OG0001845	Syam.g_00126	Syad.g_00359
OG0001846	Syam.g_02146	Syad.g_02828
OG0001847	Syam.g_02144	Syad.g_02826
OG0001848	Syam.g_02140	Syad.g_02822
OG0001849	Syam.g_02088	Syad.g_02766
OG0001850	Syam.g_02078	Syad.g_02756
OG0001851	Syam.g_02072	Syad.g_02739
OG0001852	Syam.g_02071	Syad.g_02738
OG0001853	Syam.g_02064	Syad.g_02731
OG0001854	Syam.g_00507	Syad.g_00818
OG0001856	Syam.g_01968	Syad.g_02594
OG0001857	Syam.g_01965	Syad.g_02591
OG0001858	Syam.g_01935	Syad.g_02554
OG0001859	Syam.g_00565	Syad.g_00882
OG0001860	Syam.g_00579	Syad.g_00896
OG0001861	Syam.g_00590	Syad.g_00911
OG0001862	Syam.g_00601	Syad.g_00922
OG0001863	Syam.g_00606	Syad.g_00928
OG0001864	Syam.g_00661	Syad.g_00991
OG0001865	Syam.g_01726	Syad.g_01067
OG0001866	Syam.g_01703	Syad.g_01098
OG0001867	Syam.g_01507	Syad.g_02200
OG0001868	Syam.g_01833	Syad.g_02409
OG0001869	Syam.g_01800	Syad.g_01147
OG0001870	Syam.g_01792	Syad.g_01155
OG0001871	Syam.g_01787	Syad.g_01160
OG0001872	Syam.g_00866	Syad.g_01451
OG0001873	Syam.g_00908	Syad.g_01514
OG0001874	Syam.g_00911	Syad.g_01517
OG0001875	Syam.g_00550	Syad.g_01547
OG0001876	Syam.g_00549	Syad.g_01548
OG0001877	Syam.g_00803	Syad.g_01342
OG0001878	Syam.g_01175	Syad.g_01698
OG0001879	Syam.g_01169	Syad.g_01706
OG0001880	Syam.g_01130	Syad.g_01746
OG0001881	Syam.g_01127	Syad.g_01754
OG0001882	Syam.g_01103	Syad.g_01778
OG0001883	Syam.g_01099	Syad.g_01782
OG0001884	Syam.g_01090	Syad.g_01790
OG0001885	Syam.g_01073	Syad.g_01647
OG0001886	Syam.g_01069	Syad.g_01643
OG0001887	Syam.g_01341	Syad.g_01637
OG0001888	Syam.g_01313	Syad.g_01913
OG0001889	Syam.g_01275	Syad.g_01873
OG0001890	Syam.g_00724	Syad.g_01220
OG0001891	Syam.g_00720	Syad.g_01207
OG0001892	Syam.g_01756	Syad.g_01193
OG0001895	Syam.g_01594	Syad.g_02253
OG0001896	Syam.g_01861	Syad.g_02457
OG0001898	Syam.g_00435	Syad.g_00755
OG0001899	Syam.g_00358	Syad.g_00682
OG0001900	Syam.g_00255	Syad.g_00547
OG0001901	Syam.g_00254	Syad.g_00546
OG0001902	Syam.g_00223	Syad.g_00516
OG0001903	Syam.g_00214	Syad.g_00506
OG0001904	Syam.g_00160	Syad.g_00433
OG0001905	Syam.g_00152	Syad.g_00420
OG0001906	Syam.g_02162	Syad.g_02847
OG0001907	Syam.g_02180	Syad.g_02868
OG0001908	Syam.g_02231	Syad.g_02917
OG0001909	Syam.g_02242	Syad.g_02929
OG0001910	Syam.g_02277	Syad.g_02980
OG0001912	Syam.g_02321	Syad.g_00001
OG0001913	Syam.g_02323	Syad.g_00003
OG0001914	Syam.g_00920	Syad.g_01532
OG0001915	Syam.g_02437	Syad.g_00153
OG0001916	Syam.g_00600	Syad.g_00921
OG0001917	Syam.g_01189	Syad.g_01684
OG0001918	Syam.g_01017	Syad.g_02046
OG0001918	Syam.g_02401	Syad.g_00117
OG0001929	Syam.g_00067	Syad.g_00230
OG0001932	Syam.g_00122	Syad.g_00355
OG0001933	Syam.g_02124	Syad.g_02804
OG0001934	Syam.g_02109	Syad.g_02789
OG0001935	Syam.g_02069	Syad.g_02736
OG0001936	Syam.g_00990	Syad.g_02103
OG0001937	Syam.g_01952	Syad.g_02576
OG0001940	Syam.g_01739	Syad.g_01054
OG0001941	Syam.g_01838	Syad.g_02414
OG0001943	Syam.g_00842	Syad.g_02034
OG0001946	Syam.g_00802	Syad.g_01341
OG0001948	Syam.g_01159	Syad.g_01714
OG0001949	Syam.g_01139	Syad.g_01734
OG0001950	Syam.g_01137	Syad.g_01736
OG0001951	Syam.g_01126	Syad.g_01755
OG0001952	Syam.g_01102	Syad.g_01779
OG0001953	Syam.g_01101	Syad.g_01780
OG0001954	Syam.g_01040	Syad.g_01991
OG0001957	Syam.g_01482	Syad.g_02165
OG0001958	Syam.g_01379	Syad.g_01575
OG0001960	Syam.g_01664	Syad.g_02348
OG0001961	Syam.g_01673	Syad.g_02358
OG0001964	Syam.g_00304	Syad.g_00606
OG0001965	Syam.g_01439	Syad.g_02126
OG0001966	Syam.g_00260	Syad.g_00553
OG0001967	Syam.g_00258	Syad.g_00551
OG0001968	Syam.g_00257	Syad.g_00550
OG0001969	Syam.g_00193	Syad.g_00482
OG0001971	Syam.g_02240	Syad.g_02927
OG0001972	Syam.g_02289	Syad.g_03000
OG0001975	Syam.g_00919	Syad.g_01531
OG0001976	Syam.g_00921	Syad.g_01533
OG0001979	Syam.g_00806	Syad.g_01361
OG0001980	Syam.g_00431	Syad.g_00751
OG0001995	Syam.g_00818	Syad.g_01377
OG0001997	Syam.g_02099	Syad.g_02778
OG0001999	Syam.g_01886	Syad.g_02484
OG0002000	Syam.g_00629	Syad.g_00951
OG0002008	Syam.g_01173	Syad.g_01700
OG0002010	Syam.g_01643	Syad.g_02309
OG0002012	Syam.g_01051	Syad.g_01387
OG0002017	Syam.g_02353	Syad.g_00070
OG0002020	Syam.g_02404	Syad.g_00120
OG0002021	Syam.g_02402	Syad.g_00118
OG0002022	Syam.g_02399	Syad.g_00115
OG0002023	Syam.g_02398	Syad.g_00114
OG0002024	Syam.g_02392	Syad.g_00108
OG0002037	Syam.g_00581	Syad.g_00902
OG0002041	Syam.g_01155	Syad.g_01718
OG0002042	Syam.g_01133	Syad.g_01743
OG0002044	Syam.g_00743	Syad.g_01245
OG0002045	Syam.g_01676	Syad.g_02362
OG0002048	Syam.g_00393	Syad.g_00714
OG0002049	Syam.g_00310	Syad.g_00631
OG0002050	Syam.g_00249	Syad.g_00540
