Orthogroup	Syam	Prbe
OG0001120	Syam.g_01156	Prbe.g_01367
OG0001122	Syam.g_01184	Prbe.g_01387
OG0001123	Syam.g_01191	Prbe.g_01393
OG0001124	Syam.g_01194	Prbe.g_01395
OG0001125	Syam.g_01196	Prbe.g_01397
OG0001126	Syam.g_00757	Prbe.g_01308
OG0001127	Syam.g_00758	Prbe.g_01307
OG0001128	Syam.g_00764	Prbe.g_01305
OG0001129	Syam.g_00766	Prbe.g_01304
OG0001130	Syam.g_00767	Prbe.g_01303
OG0001131	Syam.g_01337	Prbe.g_01919
OG0001132	Syam.g_01020	Prbe.g_00071
OG0001134	Syam.g_00915	Prbe.g_00041
OG0001135	Syam.g_00917	Prbe.g_00044
OG0001136	Syam.g_01797	Prbe.g_01552
OG0001137	Syam.g_01780	Prbe.g_01540
OG0001138	Syam.g_00898	Prbe.g_01519
OG0001139	Syam.g_00896	Prbe.g_01517
OG0001140	Syam.g_00895	Prbe.g_01516
OG0001141	Syam.g_00894	Prbe.g_01515
OG0001142	Syam.g_00892	Prbe.g_01514
OG0001143	Syam.g_00883	Prbe.g_01507
OG0001144	Syam.g_00873	Prbe.g_01502
OG0001145	Syam.g_01817	Prbe.g_00901
OG0001146	Syam.g_01836	Prbe.g_00889
OG0001147	Syam.g_01665	Prbe.g_00869
OG0001148	Syam.g_00573	Prbe.g_00371
OG0001149	Syam.g_00572	Prbe.g_00370
OG0001150	Syam.g_00571	Prbe.g_00369
OG0001151	Syam.g_00558	Prbe.g_00358
OG0001152	Syam.g_00557	Prbe.g_00357
OG0001153	Syam.g_01652	Prbe.g_00279
OG0001154	Syam.g_01654	Prbe.g_00278
OG0001155	Syam.g_01925	Prbe.g_00261
OG0001156	Syam.g_01928	Prbe.g_00258
OG0001157	Syam.g_01929	Prbe.g_00257
OG0001158	Syam.g_01930	Prbe.g_00256
OG0001159	Syam.g_01931	Prbe.g_00255
OG0001160	Syam.g_01969	Prbe.g_00229
OG0001161	Syam.g_02338	Prbe.g_01042
OG0001162	Syam.g_01257	Prbe.g_00017
OG0001163	Syam.g_01977	Prbe.g_00994
OG0001164	Syam.g_01983	Prbe.g_00990
OG0001165	Syam.g_01988	Prbe.g_00987
OG0001166	Syam.g_02011	Prbe.g_00966
OG0001167	Syam.g_01888	Prbe.g_00949
OG0001168	Syam.g_01890	Prbe.g_00947
OG0001169	Syam.g_01892	Prbe.g_00945
OG0001170	Syam.g_01894	Prbe.g_00943
OG0001171	Syam.g_01904	Prbe.g_00933
OG0001172	Syam.g_00292	Prbe.g_01113
OG0001173	Syam.g_00293	Prbe.g_01112
OG0001174	Syam.g_00301	Prbe.g_01104
OG0001175	Syam.g_00302	Prbe.g_01103
OG0001176	Syam.g_00321	Prbe.g_01095
OG0001177	Syam.g_00319	Prbe.g_01093
OG0001178	Syam.g_01995	Prbe.g_00980
OG0001179	Syam.g_00351	Prbe.g_00853
OG0001180	Syam.g_00378	Prbe.g_00830
OG0001181	Syam.g_00382	Prbe.g_00826
OG0001182	Syam.g_00391	Prbe.g_00818
OG0001183	Syam.g_00396	Prbe.g_00813
OG0001184	Syam.g_00143	Prbe.g_00795
OG0001185	Syam.g_00121	Prbe.g_00779
OG0001186	Syam.g_00076	Prbe.g_00747
OG0001187	Syam.g_00073	Prbe.g_00750
OG0001188	Syam.g_00070	Prbe.g_00752
OG0001189	Syam.g_00054	Prbe.g_01146
OG0001190	Syam.g_02313	Prbe.g_01151
OG0001191	Syam.g_02324	Prbe.g_01161
OG0001192	Syam.g_02330	Prbe.g_01166
OG0001193	Syam.g_02355	Prbe.g_01178
OG0001194	Syam.g_02357	Prbe.g_01179
OG0001195	Syam.g_02358	Prbe.g_01180
OG0001196	Syam.g_02429	Prbe.g_01196
OG0001197	Syam.g_02431	Prbe.g_01198
OG0001198	Syam.g_02443	Prbe.g_01062
OG0001199	Syam.g_02068	Prbe.g_00179
OG0001200	Syam.g_02070	Prbe.g_00181
OG0001201	Syam.g_02122	Prbe.g_01650
OG0001202	Syam.g_02255	Prbe.g_01748
OG0001203	Syam.g_00511	Prbe.g_01790
OG0001204	Syam.g_00282	Prbe.g_01796
OG0001205	Syam.g_01852	Prbe.g_01943
OG0001206	Syam.g_01680	Prbe.g_00667
OG0001208	Syam.g_00585	Prbe.g_00651
OG0001209	Syam.g_00654	Prbe.g_00600
OG0001210	Syam.g_00663	Prbe.g_00595
OG0001211	Syam.g_00678	Prbe.g_00585
OG0001212	Syam.g_01717	Prbe.g_00538
OG0001213	Syam.g_01479	Prbe.g_00503
OG0001214	Syam.g_01466	Prbe.g_01483
OG0001215	Syam.g_00808	Prbe.g_00465
OG0001216	Syam.g_01245	Prbe.g_01216
OG0001217	Syam.g_01403	Prbe.g_00055
OG0001218	Syam.g_01662	Prbe.g_01612
OG0001219	Syam.g_01080	Prbe.g_01321
OG0001220	Syam.g_01754	Prbe.g_01278
OG0001221	Syam.g_01334	Prbe.g_00428
OG0001222	Syam.g_01111	Prbe.g_01400
OG0001224	Syam.g_00770	Prbe.g_01301
OG0001225	Syam.g_00772	Prbe.g_01299
OG0001226	Syam.g_01425	Prbe.g_00495
OG0001227	Syam.g_02340	Prbe.g_01597
OG0001228	Syam.g_01858	Prbe.g_01499
OG0001229	Syam.g_00796	Prbe.g_01611
OG0001230	Syam.g_01603	Prbe.g_00318
OG0001231	Syam.g_00017	Prbe.g_01920
OG0001232	Syam.g_02022	Prbe.g_00962
OG0001233	Syam.g_01895	Prbe.g_00942
OG0001234	Syam.g_00306	Prbe.g_01101
OG0001235	Syam.g_00313	Prbe.g_01097
OG0001236	Syam.g_00146	Prbe.g_00798
OG0001237	Syam.g_00141	Prbe.g_00794
OG0001238	Syam.g_02326	Prbe.g_01162
OG0001239	Syam.g_02065	Prbe.g_00176
OG0001240	Syam.g_02105	Prbe.g_01633
OG0001241	Syam.g_02115	Prbe.g_01643
OG0001242	Syam.g_02145	Prbe.g_01663
OG0001244	Syam.g_02188	Prbe.g_01685
OG0001245	Syam.g_01057	Prbe.g_01588
OG0001247	Syam.g_01253	Prbe.g_00458
OG0001248	Syam.g_01256	Prbe.g_00460
OG0001249	Syam.g_00436	Prbe.g_01889
OG0001250	Syam.g_00731	Prbe.g_01265
OG0001251	Syam.g_02365	Prbe.g_00106
OG0001252	Syam.g_00763	Prbe.g_01306
OG0001253	Syam.g_01021	Prbe.g_00492
OG0001254	Syam.g_00916	Prbe.g_00043
OG0001255	Syam.g_01056	Prbe.g_01567
OG0001256	Syam.g_01976	Prbe.g_00222
OG0001258	Syam.g_01986	Prbe.g_00989
OG0001259	Syam.g_01893	Prbe.g_00944
OG0001260	Syam.g_01912	Prbe.g_00927
OG0001261	Syam.g_00360	Prbe.g_00845
OG0001262	Syam.g_00056	Prbe.g_01144
OG0001263	Syam.g_02159	Prbe.g_01672
OG0001265	Syam.g_02143	Prbe.g_01662
OG0001266	Syam.g_02259	Prbe.g_01752
OG0001267	Syam.g_00230	Prbe.g_01834
OG0001268	Syam.g_00463	Prbe.g_01897
OG0001269	Syam.g_00956	Prbe.g_01277
OG0001270	Syam.g_01871	Prbe.g_01932
OG0001271	Syam.g_01671	Prbe.g_00661
OG0001272	Syam.g_00589	Prbe.g_00647
OG0001273	Syam.g_01472	Prbe.g_01489
OG0001274	Syam.g_02285	Prbe.g_01776
OG0001275	Syam.g_01174	Prbe.g_01378
OG0001276	Syam.g_01190	Prbe.g_01392
OG0001277	Syam.g_02415	Prbe.g_01184
OG0001278	Syam.g_00862	Prbe.g_01495
OG0001279	Syam.g_01590	Prbe.g_00721
OG0001280	Syam.g_01827	Prbe.g_00894
OG0001281	Syam.g_01837	Prbe.g_00888
OG0001282	Syam.g_00574	Prbe.g_00372
OG0001283	Syam.g_02424	Prbe.g_01193
OG0001284	Syam.g_01960	Prbe.g_00236
OG0001285	Syam.g_02380	Prbe.g_00959
OG0001286	Syam.g_00376	Prbe.g_00832
OG0001287	Syam.g_00113	Prbe.g_00772
OG0001288	Syam.g_00102	Prbe.g_00762
OG0001289	Syam.g_02089	Prbe.g_00191
OG0001290	Syam.g_02114	Prbe.g_01642
OG0001291	Syam.g_02170	Prbe.g_01680
OG0001292	Syam.g_00276	Prbe.g_01801
OG0001293	Syam.g_00256	Prbe.g_01814
OG0001295	Syam.g_00665	Prbe.g_00005
OG0001296	Syam.g_00617	Prbe.g_00624
OG0001297	Syam.g_00621	Prbe.g_00619
OG0001298	Syam.g_01738	Prbe.g_00558
OG0001299	Syam.g_01371	Prbe.g_01452
OG0001300	Syam.g_00800	Prbe.g_01199
OG0001301	Syam.g_00786	Prbe.g_01204
OG0001302	Syam.g_01437	Prbe.g_01317
OG0001303	Syam.g_01082	Prbe.g_01023
OG0001304	Syam.g_01204	Prbe.g_01405
OG0001305	Syam.g_00780	Prbe.g_01293
OG0001306	Syam.g_01811	Prbe.g_01564
OG0001307	Syam.g_00945	Prbe.g_00398
OG0001308	Syam.g_01623	Prbe.g_00301
OG0001309	Syam.g_00628	Prbe.g_00194
OG0001311	Syam.g_01192	Prbe.g_01394
OG0001312	Syam.g_01092	Prbe.g_01330
OG0001314	Syam.g_01445	Prbe.g_00688
OG0001315	Syam.g_00394	Prbe.g_01602
OG0001316	Syam.g_02176	Prbe.g_01684
OG0001317	Syam.g_00505	Prbe.g_01786
OG0001319	Syam.g_00241	Prbe.g_01827
OG0001321	Syam.g_01846	Prbe.g_01949
OG0001322	Syam.g_01845	Prbe.g_01950
OG0001323	Syam.g_00631	Prbe.g_00614
OG0001324	Syam.g_00799	Prbe.g_01200
OG0001325	Syam.g_01241	Prbe.g_01435
OG0001327	Syam.g_01359	Prbe.g_00405
OG0001328	Syam.g_01340	Prbe.g_00912
OG0001330	Syam.g_01819	Prbe.g_00205
OG0001331	Syam.g_00569	Prbe.g_00367
OG0001332	Syam.g_01919	Prbe.g_00265
OG0001333	Syam.g_01889	Prbe.g_00948
OG0001334	Syam.g_00405	Prbe.g_00810
OG0001335	Syam.g_00406	Prbe.g_00809
OG0001337	Syam.g_00402, Syam.g_00424	Prbe.g_01884
OG0001338	Syam.g_00419, Syam.g_00985, Syam.g_01533, Syam.g_00428	Prbe.g_01887
OG0001339	Syam.g_02117	Prbe.g_01645
OG0001340	Syam.g_00425	Prbe.g_01885
OG0001341	Syam.g_00795	Prbe.g_01604
OG0001343	Syam.g_02361	Prbe.g_00103
OG0001344	Syam.g_01790	Prbe.g_01545
OG0001345	Syam.g_01764	Prbe.g_01529
OG0001346	Syam.g_01831	Prbe.g_00892
OG0001348	Syam.g_00750	Prbe.g_00003
OG0001350	Syam.g_00510	Prbe.g_01789
OG0001351	Syam.g_01695	Prbe.g_00675
OG0001352	Syam.g_00644	Prbe.g_00454
OG0001353	Syam.g_00742	Prbe.g_01255
OG0001354	Syam.g_01145	Prbe.g_01360
OG0001355	Syam.g_00957	Prbe.g_01414
OG0001356	Syam.g_00751	Prbe.g_00997
OG0001357	Syam.g_00449	Prbe.g_01628
OG0001359	Syam.g_02360	Prbe.g_00104
OG0001362	Syam.g_01628	Prbe.g_00297
OG0001363	Syam.g_01630	Prbe.g_00295
OG0001364	Syam.g_00158	Prbe.g_00807
OG0001368	Syam.g_00283	Prbe.g_01629, Prbe.g_00084, Prbe.g_00686
OG0001370	Syam.g_01536, Syam.g_01942, Syam.g_02033, Syam.g_02379	Prbe.g_00670
OG0001372	Syam.g_00450, Syam.g_00984	Prbe.g_00494
OG0001375	Syam.g_02362	Prbe.g_00102
OG0001379	Syam.g_01821	Prbe.g_00899
OG0001380	Syam.g_01409	Prbe.g_01614
OG0001381	Syam.g_00939	Prbe.g_01574
OG0001382	Syam.g_01557	Prbe.g_01617
OG0001394	Syam.g_01321	Prbe.g_00432
OG0001397	Syam.g_01629	Prbe.g_00296
OG0001398	Syam.g_01052	Prbe.g_00028
OG0001401	Syam.g_00738, Syam.g_00737	Prbe.g_01260
OG0001402	Syam.g_01490	Prbe.g_00509
OG0001404	Syam.g_02061	Prbe.g_00173
OG0001407	Syam.g_00645	Prbe.g_01621
OG0001414	Syam.g_00940	Prbe.g_01781
OG0001419	Syam.g_00646	Prbe.g_01620
OG0001421	Syam.g_01019	Prbe.g_00221
OG0001422	Syam.g_01822	Prbe.g_01624
OG0001423	Syam.g_00534, Syam.g_00553, Syam.g_00548	Prbe.g_00698
OG0001425	Syam.g_02329	Prbe.g_01165
OG0001428	Syam.g_02220	Prbe.g_01720
OG0001429	Syam.g_01083	Prbe.g_01322
OG0001430	Syam.g_02305	Prbe.g_01613
OG0001433	Syam.g_00752	Prbe.g_00998
OG0001434	Syam.g_01316	Prbe.g_00437
OG0001435	Syam.g_01353	Prbe.g_00413
OG0001443	Syam.g_02335	Prbe.g_01610
OG0001448	Syam.g_02342	Prbe.g_00677
OG0001460	Syam.g_00753	Prbe.g_00999
OG0001461	Syam.g_00928	Prbe.g_00157
OG0001465	Syam.g_01250	Prbe.g_01211
OG0001467	Syam.g_01438	Prbe.g_00378
OG0001468	Syam.g_01435	Prbe.g_00094
OG0001472	Syam.g_00833	Prbe.g_00486
OG0001476	Syam.g_01784	Prbe.g_01542
OG0001477	Syam.g_00789	Prbe.g_00744
OG0001484	Syam.g_02378	Prbe.g_00206
OG0001487	Syam.g_01661	Prbe.g_00271
OG0001488	Syam.g_01774	Prbe.g_01536
OG0001489	Syam.g_00387	Prbe.g_00821
OG0001496	Syam.g_00791	Prbe.g_00742
OG0001497	Syam.g_00790	Prbe.g_00743
OG0001498	Syam.g_00490	Prbe.g_01916
OG0001510	Syam.g_00109	Prbe.g_00768
OG0001511	Syam.g_02129	Prbe.g_01654
OG0001512	Syam.g_00512	Prbe.g_01606
OG0001514	Syam.g_00792	Prbe.g_00741
OG0001515	Syam.g_00804	Prbe.g_00467
OG0001516	Syam.g_01374	Prbe.g_01455
OG0001517	Syam.g_00458	Prbe.g_01893
OG0001518	Syam.g_02328	Prbe.g_01164
OG0001519	Syam.g_02337	Prbe.g_01169
OG0001526	Syam.g_02183	Prbe.g_00161
OG0001527	Syam.g_00693	Prbe.g_00572
OG0001529	Syam.g_00047	Prbe.g_00141
OG0001530	Syam.g_02127	Prbe.g_01653
OG0001531	Syam.g_00513	Prbe.g_01791
OG0001532	Syam.g_00897	Prbe.g_01518
OG0001534	Syam.g_01205	Prbe.g_01406
OG0001535	Syam.g_01188	Prbe.g_01390
OG0001536	Syam.g_01119	Prbe.g_01346
OG0001537	Syam.g_01333	Prbe.g_00429
OG0001538	Syam.g_01285	Prbe.g_01227
OG0001539	Syam.g_01357	Prbe.g_00407
OG0001540	Syam.g_02161	Prbe.g_01674
OG0001541	Syam.g_02229	Prbe.g_01728
OG0001542	Syam.g_02238	Prbe.g_01734
OG0001543	Syam.g_02271	Prbe.g_00907
OG0001544	Syam.g_02336	Prbe.g_01168
OG0001545	Syam.g_02414	Prbe.g_01183
OG0001549	Syam.g_01761	Prbe.g_01287
OG0001557	Syam.g_01320	Prbe.g_00433
OG0001559	Syam.g_02126	Prbe.g_01652
OG0001560	Syam.g_02113	Prbe.g_01641
OG0001561	Syam.g_01195	Prbe.g_01396
OG0001562	Syam.g_01180	Prbe.g_01383
OG0001563	Syam.g_00370	Prbe.g_00837
OG0001564	Syam.g_02383	Prbe.g_00160
OG0001572	Syam.g_00531	Prbe.g_00722
OG0001574	Syam.g_00691	Prbe.g_00574
OG0001575	Syam.g_00696	Prbe.g_00569
OG0001576	Syam.g_01699	Prbe.g_00879
OG0001577	Syam.g_01799	Prbe.g_01554
OG0001579	Syam.g_00418	Prbe.g_01882
OG0001580	Syam.g_02300	Prbe.g_00148
OG0001589	Syam.g_01897	Prbe.g_00940
OG0001591	Syam.g_01363	Prbe.g_00446
OG0001592	Syam.g_02301	Prbe.g_00147
OG0001614	Syam.g_00123	Prbe.g_00780
OG0001616	Syam.g_00909	Prbe.g_01526
OG0001617	Syam.g_00797	Prbe.g_01201
OG0001619	Syam.g_01108	Prbe.g_01339
OG0001620	Syam.g_00470	Prbe.g_01901
OG0001621	Syam.g_00267	Prbe.g_01806
OG0001622	Syam.g_02423	Prbe.g_01192
OG0001636	Syam.g_00040	Prbe.g_00135
OG0001638	Syam.g_02001	Prbe.g_00974
OG0001639	Syam.g_01924	Prbe.g_00262
OG0001640	Syam.g_00756	Prbe.g_01309
OG0001641	Syam.g_01164	Prbe.g_01371
OG0001643	Syam.g_01463	Prbe.g_01480
OG0001644	Syam.g_01229	Prbe.g_01425
OG0001654	Syam.g_01922	Prbe.g_00264
OG0001656	Syam.g_00413	Prbe.g_01881
OG0001657	Syam.g_02202	Prbe.g_01703
OG0001658	Syam.g_02312	Prbe.g_00143
OG0001659	Syam.g_00901	Prbe.g_00008
OG0001676	Syam.g_00412	Prbe.g_01883
OG0001678	Syam.g_00291	Prbe.g_00918
OG0001691	Syam.g_01497	Prbe.g_01311
OG0001693	Syam.g_00775	Prbe.g_01041
OG0001717	Syam.g_02215	Prbe.g_00737
OG0001733	Syam.g_01219	Prbe.g_01001
OG0001758	Syam.g_00551	Prbe.g_01007
OG0001769	Syam.g_01449	Prbe.g_01601
OG0001771	Syam.g_00958	Prbe.g_01129
OG0001795	Syam.g_01940	Prbe.g_01018, Prbe.g_00092
OG0001836	Syam.g_00760	Prbe.g_00376
OG0001875	Syam.g_00550	Prbe.g_01008
OG0001876	Syam.g_00549	Prbe.g_01009
OG0001916	Syam.g_00600	Prbe.g_00637
OG0001917	Syam.g_01189	Prbe.g_01391
OG0001965	Syam.g_01439	Prbe.g_01051
OG0002106	Syam.g_00522	Prbe.g_01626
OG0002177	Syam.g_01406	Prbe.g_00498
OG0002377	Syam.g_00761	Prbe.g_00375
