Orthogroup	Syam	Prbk
OG0001134	Syam.g_00915	Prbk.g_02195
OG0001135	Syam.g_00917	Prbk.g_02197
OG0001136	Syam.g_01797	Prbk.g_01021
OG0001137	Syam.g_01780	Prbk.g_00155
OG0001138	Syam.g_00898	Prbk.g_00137
OG0001139	Syam.g_00896	Prbk.g_00135
OG0001140	Syam.g_00895	Prbk.g_00134
OG0001141	Syam.g_00894	Prbk.g_00133
OG0001142	Syam.g_00892	Prbk.g_00132
OG0001143	Syam.g_00883	Prbk.g_01504
OG0001144	Syam.g_00873	Prbk.g_00188
OG0001145	Syam.g_01817	Prbk.g_01194
OG0001146	Syam.g_01836	Prbk.g_01178
OG0001147	Syam.g_01665	Prbk.g_02120
OG0001148	Syam.g_00573	Prbk.g_02051
OG0001149	Syam.g_00572	Prbk.g_02050
OG0001150	Syam.g_00571	Prbk.g_02049
OG0001151	Syam.g_00558	Prbk.g_02037
OG0001152	Syam.g_00557	Prbk.g_02036
OG0001153	Syam.g_01652	Prbk.g_01217
OG0001154	Syam.g_01654	Prbk.g_01216
OG0001155	Syam.g_01925	Prbk.g_02004
OG0001156	Syam.g_01928	Prbk.g_02001
OG0001157	Syam.g_01929	Prbk.g_02596
OG0001158	Syam.g_01930	Prbk.g_02000
OG0001159	Syam.g_01931	Prbk.g_01999
OG0001160	Syam.g_01969	Prbk.g_00934
OG0001161	Syam.g_02338	Prbk.g_02593
OG0001162	Syam.g_01257	Prbk.g_01788
OG0001163	Syam.g_01977	Prbk.g_00920
OG0001164	Syam.g_01983	Prbk.g_00915
OG0001165	Syam.g_01988	Prbk.g_00912
OG0001166	Syam.g_02011	Prbk.g_01438
OG0001167	Syam.g_01888	Prbk.g_01417
OG0001168	Syam.g_01890	Prbk.g_01415
OG0001169	Syam.g_01892	Prbk.g_01413
OG0001170	Syam.g_01894	Prbk.g_01411
OG0001171	Syam.g_01904	Prbk.g_01401
OG0001172	Syam.g_00292	Prbk.g_01908
OG0001173	Syam.g_00293	Prbk.g_01909
OG0001174	Syam.g_00301	Prbk.g_01917
OG0001175	Syam.g_00302	Prbk.g_01918
OG0001176	Syam.g_00321	Prbk.g_00991
OG0001177	Syam.g_00319	Prbk.g_00993
OG0001178	Syam.g_01995	Prbk.g_00901
OG0001179	Syam.g_00351	Prbk.g_00962
OG0001180	Syam.g_00378	Prbk.g_00804
OG0001181	Syam.g_00382	Prbk.g_00808
OG0001182	Syam.g_00391	Prbk.g_00817
OG0001183	Syam.g_00396	Prbk.g_00845
OG0001184	Syam.g_00143	Prbk.g_00521
OG0001185	Syam.g_00121	Prbk.g_00231
OG0001186	Syam.g_00076	Prbk.g_01568
OG0001187	Syam.g_00073	Prbk.g_01572
OG0001188	Syam.g_00070	Prbk.g_01576
OG0001189	Syam.g_00054	Prbk.g_01598
OG0001190	Syam.g_02313	Prbk.g_02160
OG0001191	Syam.g_02324	Prbk.g_02173
OG0001192	Syam.g_02330	Prbk.g_02180
OG0001193	Syam.g_02355	Prbk.g_02218
OG0001194	Syam.g_02357	Prbk.g_02224
OG0001195	Syam.g_02358	Prbk.g_02225
OG0001196	Syam.g_02429	Prbk.g_02261
OG0001197	Syam.g_02431	Prbk.g_02263
OG0001198	Syam.g_02443	Prbk.g_02275
OG0001199	Syam.g_02068	Prbk.g_01314
OG0001200	Syam.g_02070	Prbk.g_01312
OG0001201	Syam.g_02122	Prbk.g_00010
OG0001202	Syam.g_02255	Prbk.g_01254
OG0001203	Syam.g_00511	Prbk.g_01519
OG0001204	Syam.g_00282	Prbk.g_01013
OG0001205	Syam.g_01852	Prbk.g_00318
OG0001206	Syam.g_01680	Prbk.g_02089
OG0001208	Syam.g_00585	Prbk.g_02063
OG0001209	Syam.g_00654	Prbk.g_01083
OG0001210	Syam.g_00663	Prbk.g_01095
OG0001211	Syam.g_00678	Prbk.g_01892
OG0001212	Syam.g_01717	Prbk.g_01140
OG0001213	Syam.g_01479	Prbk.g_02623
OG0001214	Syam.g_01466	Prbk.g_02633
OG0001215	Syam.g_00808	Prbk.g_01816
OG0001216	Syam.g_01245	Prbk.g_00616
OG0001217	Syam.g_01403	Prbk.g_01872
OG0001218	Syam.g_01662	Prbk.g_01205
OG0001219	Syam.g_01080	Prbk.g_02367
OG0001220	Syam.g_01754	Prbk.g_02559
OG0001221	Syam.g_01334	Prbk.g_02420
OG0001222	Syam.g_01111	Prbk.g_02189
OG0001224	Syam.g_00770	Prbk.g_00060
OG0001225	Syam.g_00772	Prbk.g_00058
OG0001226	Syam.g_01425	Prbk.g_01682
OG0001227	Syam.g_02340	Prbk.g_02022
OG0001228	Syam.g_01858	Prbk.g_00183
OG0001229	Syam.g_00796	Prbk.g_00923
OG0001230	Syam.g_01603	Prbk.g_00249
OG0001231	Syam.g_00017	Prbk.g_01637
OG0001232	Syam.g_02022	Prbk.g_01433
OG0001233	Syam.g_01895	Prbk.g_01410
OG0001234	Syam.g_00306	Prbk.g_01921
OG0001235	Syam.g_00313	Prbk.g_00996
OG0001236	Syam.g_00146	Prbk.g_00517
OG0001237	Syam.g_00141	Prbk.g_00524
OG0001238	Syam.g_02326	Prbk.g_02174
OG0001239	Syam.g_02065	Prbk.g_01317
OG0001240	Syam.g_02105	Prbk.g_00027
OG0001241	Syam.g_02115	Prbk.g_00017
OG0001242	Syam.g_02145	Prbk.g_00200
OG0001245	Syam.g_01057	Prbk.g_01693
OG0001246	Syam.g_00611	Prbk.g_01044
OG0001247	Syam.g_01253	Prbk.g_02509
OG0001248	Syam.g_01256	Prbk.g_01805
OG0001249	Syam.g_00436	Prbk.g_00865
OG0001250	Syam.g_00731	Prbk.g_02538
OG0001252	Syam.g_00763	Prbk.g_00065
OG0001253	Syam.g_01021	Prbk.g_01700
OG0001254	Syam.g_00916	Prbk.g_02196
OG0001255	Syam.g_01056	Prbk.g_01776
OG0001258	Syam.g_01986	Prbk.g_00914
OG0001259	Syam.g_01893	Prbk.g_01412
OG0001260	Syam.g_01912	Prbk.g_01382
OG0001261	Syam.g_00360	Prbk.g_00953
OG0001262	Syam.g_00056	Prbk.g_01595
OG0001263	Syam.g_02159	Prbk.g_00543
OG0001265	Syam.g_02143	Prbk.g_00198
OG0001266	Syam.g_02259	Prbk.g_01250
OG0001267	Syam.g_00230	Prbk.g_00417
OG0001268	Syam.g_00463	Prbk.g_00877
OG0001269	Syam.g_00956	Prbk.g_02556
OG0001270	Syam.g_01871	Prbk.g_00330
OG0001271	Syam.g_01671	Prbk.g_02110
OG0001272	Syam.g_00589	Prbk.g_02067
OG0001273	Syam.g_01472	Prbk.g_02626
OG0001274	Syam.g_02285	Prbk.g_00651
OG0001275	Syam.g_01174	Prbk.g_00570
OG0001276	Syam.g_01190	Prbk.g_00587
OG0001277	Syam.g_02415	Prbk.g_02247
OG0001278	Syam.g_00862	Prbk.g_00176
OG0001279	Syam.g_01590	Prbk.g_01933
OG0001280	Syam.g_01827	Prbk.g_01186
OG0001281	Syam.g_01837	Prbk.g_01177
OG0001283	Syam.g_02424	Prbk.g_02256
OG0001285	Syam.g_02380	Prbk.g_01429
OG0001286	Syam.g_00376	Prbk.g_00802
OG0001288	Syam.g_00102	Prbk.g_01534
OG0001290	Syam.g_02114	Prbk.g_00018
OG0001291	Syam.g_02170	Prbk.g_00553
OG0001292	Syam.g_00276	Prbk.g_01007
OG0001293	Syam.g_00256	Prbk.g_00381
OG0001294	Syam.g_01365	Prbk.g_00707
OG0001295	Syam.g_00665	Prbk.g_01098
OG0001297	Syam.g_00621	Prbk.g_01053
OG0001298	Syam.g_01738	Prbk.g_01114
OG0001300	Syam.g_00800	Prbk.g_01801
OG0001301	Syam.g_00786	Prbk.g_01761
OG0001302	Syam.g_01437	Prbk.g_01455
OG0001303	Syam.g_01082	Prbk.g_02365
OG0001307	Syam.g_00945	Prbk.g_01198
OG0001308	Syam.g_01623	Prbk.g_00277
OG0001309	Syam.g_00628	Prbk.g_01059
OG0001311	Syam.g_01192	Prbk.g_00589
OG0001312	Syam.g_01092	Prbk.g_02354
OG0001316	Syam.g_02176	Prbk.g_00560
OG0001319	Syam.g_00241	Prbk.g_00407
OG0001321	Syam.g_01846	Prbk.g_00309
OG0001322	Syam.g_01845	Prbk.g_00308
OG0001323	Syam.g_00631	Prbk.g_01062
OG0001324	Syam.g_00799	Prbk.g_01800
OG0001326	Syam.g_02370	Prbk.g_02231
OG0001328	Syam.g_01340	Prbk.g_02413
OG0001330	Syam.g_01819	Prbk.g_01193
OG0001331	Syam.g_00569	Prbk.g_02047
OG0001332	Syam.g_01919	Prbk.g_02016
OG0001333	Syam.g_01889	Prbk.g_01416
OG0001334	Syam.g_00405	Prbk.g_00849
OG0001335	Syam.g_00406	Prbk.g_00850
OG0001336	Syam.g_02425	Prbk.g_02257
OG0001337	Syam.g_00402, Syam.g_00424	Prbk.g_00859
OG0001339	Syam.g_02117	Prbk.g_00015
OG0001340	Syam.g_00425	Prbk.g_00860
OG0001341	Syam.g_00795	Prbk.g_02519
OG0001344	Syam.g_01790	Prbk.g_00142
OG0001347	Syam.g_00081	Prbk.g_01542
OG0001348	Syam.g_00750	Prbk.g_00671
OG0001351	Syam.g_01695	Prbk.g_00300
OG0001352	Syam.g_00644	Prbk.g_01767
OG0001353	Syam.g_00742	Prbk.g_02529
OG0001354	Syam.g_01145	Prbk.g_02308
OG0001355	Syam.g_00957	Prbk.g_02424
OG0001357	Syam.g_00449	Prbk.g_00355, Prbk.g_01701, Prbk.g_00304
OG0001358	Syam.g_01495	Prbk.g_02607
OG0001360	Syam.g_01762	Prbk.g_00123
OG0001361	Syam.g_01767	Prbk.g_00102
OG0001362	Syam.g_01628	Prbk.g_00281
OG0001363	Syam.g_01630	Prbk.g_00283
OG0001366	Syam.g_02014	Prbk.g_01435
OG0001370	Syam.g_01536, Syam.g_01942, Syam.g_02033, Syam.g_02379	Prbk.g_02516
OG0001372	Syam.g_00450, Syam.g_00984	Prbk.g_01468
OG0001373	Syam.g_02369	Prbk.g_02230
OG0001374	Syam.g_02377	Prbk.g_02238
OG0001376	Syam.g_02332	Prbk.g_02183
OG0001377	Syam.g_02331	Prbk.g_02182
OG0001378	Syam.g_01872	Prbk.g_00337
OG0001379	Syam.g_01821	Prbk.g_01191
OG0001380	Syam.g_01409	Prbk.g_02564
OG0001381	Syam.g_00939	Prbk.g_00629
OG0001382	Syam.g_01557	Prbk.g_00623
OG0001385	Syam.g_02366	Prbk.g_02227
OG0001386	Syam.g_02367	Prbk.g_02228
OG0001387	Syam.g_02368	Prbk.g_02229
OG0001388	Syam.g_02371	Prbk.g_02232
OG0001389	Syam.g_02372	Prbk.g_02233
OG0001390	Syam.g_02373	Prbk.g_02234
OG0001391	Syam.g_02374	Prbk.g_02235
OG0001392	Syam.g_02375	Prbk.g_02236
OG0001393	Syam.g_02376	Prbk.g_02237
OG0001394	Syam.g_01321	Prbk.g_02437
OG0001395	Syam.g_01225	Prbk.g_00600
OG0001396	Syam.g_00080	Prbk.g_01543
OG0001397	Syam.g_01629	Prbk.g_00282
OG0001398	Syam.g_01052	Prbk.g_01694
OG0001400	Syam.g_00836	Prbk.g_00747
OG0001401	Syam.g_00738, Syam.g_00737	Prbk.g_02533
OG0001402	Syam.g_01490	Prbk.g_02612
OG0001405	Syam.g_00408	Prbk.g_00852
OG0001406	Syam.g_02333	Prbk.g_02184
OG0001412	Syam.g_00082	Prbk.g_01541
OG0001414	Syam.g_00940	Prbk.g_01364
OG0001416	Syam.g_01834	Prbk.g_01180
OG0001422	Syam.g_01822	Prbk.g_02082
OG0001423	Syam.g_00553, Syam.g_00548	Prbk.g_02679, Prbk.g_01945
OG0001425	Syam.g_02329	Prbk.g_02177
OG0001426	Syam.g_01210, Syam.g_00961, Syam.g_02044, Syam.g_00993	Prbk.g_02030
OG0001434	Syam.g_01316	Prbk.g_02441
OG0001435	Syam.g_01353	Prbk.g_02392
OG0001438	Syam.g_00215	Prbk.g_00432
OG0001441	Syam.g_00633	Prbk.g_01064
OG0001442	Syam.g_01306	Prbk.g_02445
OG0001443	Syam.g_02335	Prbk.g_00922
OG0001444	Syam.g_02100	Prbk.g_00033
OG0001449	Syam.g_00285	Prbk.g_01465
OG0001461	Syam.g_00928	Prbk.g_00296
OG0001462	Syam.g_00041	Prbk.g_01611
OG0001470	Syam.g_01874	Prbk.g_01566
OG0001472	Syam.g_00833	Prbk.g_01841
OG0001474	Syam.g_00464	Prbk.g_00878
OG0001475	Syam.g_01876	Prbk.g_01564
OG0001476	Syam.g_01784	Prbk.g_00148
OG0001477	Syam.g_00789	Prbk.g_01756
OG0001479	Syam.g_00461	Prbk.g_00875
OG0001484	Syam.g_02378	Prbk.g_00625
OG0001487	Syam.g_01661	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Syam.g_01774	Prbk.g_00159
OG0001489	Syam.g_00387	Prbk.g_00813
OG0001495	Syam.g_00318	Prbk.g_00994
OG0001496	Syam.g_00791	Prbk.g_01752
OG0001497	Syam.g_00790	Prbk.g_01755
OG0001498	Syam.g_00490	Prbk.g_00363
OG0001508	Syam.g_01873	Prbk.g_01567
OG0001509	Syam.g_00091	Prbk.g_01547, Prbk.g_01545, Prbk.g_00223
OG0001510	Syam.g_00109	Prbk.g_01485
OG0001511	Syam.g_02129	Prbk.g_00003
OG0001512	Syam.g_00512	Prbk.g_01517
OG0001514	Syam.g_00792	Prbk.g_01751
OG0001515	Syam.g_00804	Prbk.g_01809
OG0001516	Syam.g_01374	Prbk.g_00716
OG0001517	Syam.g_00458	Prbk.g_00872
OG0001518	Syam.g_02328	Prbk.g_02176
OG0001519	Syam.g_02337	Prbk.g_02187
OG0001527	Syam.g_00693	Prbk.g_01878
OG0001528	Syam.g_01875	Prbk.g_01570
OG0001529	Syam.g_00047	Prbk.g_01605
OG0001530	Syam.g_02127	Prbk.g_00005
OG0001531	Syam.g_00513	Prbk.g_01516
OG0001532	Syam.g_00897	Prbk.g_00136
OG0001533	Syam.g_01697	Prbk.g_00338
OG0001534	Syam.g_01205	Prbk.g_00597
OG0001535	Syam.g_01188	Prbk.g_00585
OG0001536	Syam.g_01119	Prbk.g_02328
OG0001537	Syam.g_01333	Prbk.g_02428
OG0001538	Syam.g_01285	Prbk.g_02473
OG0001539	Syam.g_01357	Prbk.g_02579
OG0001540	Syam.g_02161	Prbk.g_00545
OG0001541	Syam.g_02229	Prbk.g_00787
OG0001542	Syam.g_02238	Prbk.g_01276
OG0001543	Syam.g_02271	Prbk.g_00673
OG0001544	Syam.g_02336	Prbk.g_02186
OG0001545	Syam.g_02414	Prbk.g_02246
OG0001558	Syam.g_00019	Prbk.g_01634
OG0001559	Syam.g_02126	Prbk.g_00006
OG0001560	Syam.g_02113	Prbk.g_00019
OG0001561	Syam.g_01195	Prbk.g_00591
OG0001562	Syam.g_01180	Prbk.g_00577
OG0001563	Syam.g_00370	Prbk.g_00945
OG0001572	Syam.g_00531	Prbk.g_01332
OG0001574	Syam.g_00691	Prbk.g_01880
OG0001575	Syam.g_00696	Prbk.g_01875
OG0001576	Syam.g_01699	Prbk.g_01168
OG0001577	Syam.g_01799	Prbk.g_01023
OG0001579	Syam.g_00418	Prbk.g_00856
OG0001580	Syam.g_02300	Prbk.g_02149
OG0001589	Syam.g_01897	Prbk.g_01408
OG0001590	Syam.g_01473	Prbk.g_02557
OG0001591	Syam.g_01363	Prbk.g_02583
OG0001592	Syam.g_02301	Prbk.g_02150
OG0001614	Syam.g_00123	Prbk.g_00229
OG0001615	Syam.g_00669	Prbk.g_02685
OG0001616	Syam.g_00909	Prbk.g_01500
OG0001617	Syam.g_00797	Prbk.g_01955
OG0001619	Syam.g_01108	Prbk.g_02338
OG0001620	Syam.g_00470	Prbk.g_00886
OG0001621	Syam.g_00267	Prbk.g_00370
OG0001622	Syam.g_02423	Prbk.g_02255
OG0001627	Syam.g_01921	Prbk.g_02008
OG0001634	Syam.g_01368	Prbk.g_00710
OG0001636	Syam.g_00040	Prbk.g_01612
OG0001637	Syam.g_01909, Syam.g_01908	Prbk.g_01392
OG0001638	Syam.g_02001	Prbk.g_01446
OG0001639	Syam.g_01924	Prbk.g_02005
OG0001640	Syam.g_00756	Prbk.g_00069
OG0001641	Syam.g_01164	Prbk.g_02294
OG0001643	Syam.g_01463	Prbk.g_02636
OG0001652	Syam.g_00018	Prbk.g_01636
OG0001653	Syam.g_02103, Syam.g_02438	Prbk.g_00030
OG0001654	Syam.g_01922	Prbk.g_02007
OG0001655	Syam.g_01691, Syam.g_00838	Prbk.g_00356, Prbk.g_00692
OG0001656	Syam.g_00413	Prbk.g_00855
OG0001657	Syam.g_02202	Prbk.g_00762
OG0001658	Syam.g_02312	Prbk.g_02159
OG0001672	Syam.g_02076	Prbk.g_01306
OG0001673	Syam.g_00503	Prbk.g_01367
OG0001675	Syam.g_01178	Prbk.g_00574, Prbk.g_00576
OG0001676	Syam.g_00412	Prbk.g_00858
OG0001677	Syam.g_00397	Prbk.g_00846
OG0001680	Syam.g_01778, Syam.g_01777	Prbk.g_00385
OG0001691	Syam.g_01497	Prbk.g_02381
OG0001692	Syam.g_01608	Prbk.g_00254
OG0001693	Syam.g_00775	Prbk.g_00358
OG0001694	Syam.g_00228	Prbk.g_00419
OG0001695	Syam.g_02408	Prbk.g_02241
OG0001702	Syam.g_02094, Syam.g_02095	Prbk.g_01293
OG0001703	Syam.g_00577	Prbk.g_02054
OG0001712	Syam.g_01009	Prbk.g_02521
OG0001715	Syam.g_01411	Prbk.g_01712
OG0001716	Syam.g_00703	Prbk.g_02551
OG0001726	Syam.g_01046	Prbk.g_02377
OG0001729	Syam.g_00516	Prbk.g_01511
OG0001730	Syam.g_00519	Prbk.g_01377
OG0001732	Syam.g_00880	Prbk.g_01507
OG0001734	Syam.g_00702	Prbk.g_02553
OG0001735	Syam.g_01381, Syam.g_01382	Prbk.g_00724
OG0001736	Syam.g_00166, Syam.g_00167	Prbk.g_00867, Prbk.g_00455, Prbk.g_00482
OG0001737	Syam.g_00209	Prbk.g_00437
OG0001738	Syam.g_00175	Prbk.g_00470
OG0001740	Syam.g_02411	Prbk.g_02244
OG0001750	Syam.g_02101	Prbk.g_00032
OG0001751	Syam.g_00502, Syam.g_01063	Prbk.g_01366
OG0001752	Syam.g_01914	Prbk.g_01380
OG0001755	Syam.g_00627	Prbk.g_01058
OG0001759	Syam.g_00983	Prbk.g_01973
OG0001761	Syam.g_01505	Prbk.g_01847
OG0001762	Syam.g_01171	Prbk.g_00567
OG0001763	Syam.g_01158, Syam.g_01157	Prbk.g_02300
OG0001764	Syam.g_01068	Prbk.g_02374
OG0001765	Syam.g_00950	Prbk.g_02590
OG0001766	Syam.g_00199	Prbk.g_00447
OG0001783	Syam.g_00118	Prbk.g_00234
OG0001784	Syam.g_02096	Prbk.g_00037
OG0001786	Syam.g_01962	Prbk.g_01976
OG0001787	Syam.g_00650	Prbk.g_01079
OG0001788	Syam.g_00653	Prbk.g_01082
OG0001789	Syam.g_01829	Prbk.g_01184
OG0001790	Syam.g_01804	Prbk.g_01030
OG0001791	Syam.g_01782	Prbk.g_00150
OG0001792	Syam.g_00872	Prbk.g_00187
OG0001794	Syam.g_01202	Prbk.g_01724
OG0001795	Syam.g_01940	Prbk.g_01787
OG0001796	Syam.g_01182	Prbk.g_00579
OG0001797	Syam.g_01100	Prbk.g_02345
OG0001798	Syam.g_01487	Prbk.g_02614
OG0001799	Syam.g_01452	Prbk.g_02653
OG0001801	Syam.g_01598	Prbk.g_00245
OG0001803	Syam.g_01856	Prbk.g_00322
OG0001804	Syam.g_00491	Prbk.g_00362
OG0001805	Syam.g_00272	Prbk.g_01002
OG0001806	Syam.g_00240	Prbk.g_00408
OG0001808	Syam.g_00154	Prbk.g_00509
OG0001810	Syam.g_02174	Prbk.g_00558
OG0001811	Syam.g_02235	Prbk.g_01279
OG0001812	Syam.g_02302	Prbk.g_02151
OG0001813	Syam.g_02345	Prbk.g_02206
OG0001814	Syam.g_02432	Prbk.g_02264
OG0001815	Syam.g_02441	Prbk.g_02273
OG0001835	Syam.g_00964	Prbk.g_01759
OG0001838	Syam.g_00008	Prbk.g_02286
OG0001839	Syam.g_00036	Prbk.g_01616
OG0001840	Syam.g_00053	Prbk.g_01599
OG0001841	Syam.g_00060	Prbk.g_01591
OG0001843	Syam.g_00124	Prbk.g_00228
OG0001844	Syam.g_00125	Prbk.g_00227
OG0001845	Syam.g_00126	Prbk.g_00221
OG0001846	Syam.g_02146	Prbk.g_00201
OG0001847	Syam.g_02144	Prbk.g_00199
OG0001848	Syam.g_02140	Prbk.g_00195
OG0001849	Syam.g_02088	Prbk.g_01298
OG0001850	Syam.g_02078	Prbk.g_01305
OG0001851	Syam.g_02072	Prbk.g_01310
OG0001852	Syam.g_02071	Prbk.g_01311
OG0001853	Syam.g_02064	Prbk.g_01318
OG0001854	Syam.g_00507	Prbk.g_01370
OG0001856	Syam.g_01968	Prbk.g_00935
OG0001857	Syam.g_01965	Prbk.g_00938
OG0001858	Syam.g_01935	Prbk.g_01995
OG0001859	Syam.g_00565	Prbk.g_02043
OG0001860	Syam.g_00579	Prbk.g_02055
OG0001861	Syam.g_00590	Prbk.g_02068
OG0001862	Syam.g_00601	Prbk.g_02080
OG0001863	Syam.g_00606	Prbk.g_01864
OG0001864	Syam.g_00661	Prbk.g_01093
OG0001865	Syam.g_01726	Prbk.g_01127
OG0001866	Syam.g_01703	Prbk.g_01152
OG0001867	Syam.g_01507	Prbk.g_01162
OG0001868	Syam.g_01833	Prbk.g_01181
OG0001869	Syam.g_01800	Prbk.g_01024
OG0001870	Syam.g_01792	Prbk.g_01016
OG0001871	Syam.g_01787	Prbk.g_00145
OG0001872	Syam.g_00866	Prbk.g_00180
OG0001873	Syam.g_00908	Prbk.g_01499
OG0001874	Syam.g_00911	Prbk.g_00124
OG0001877	Syam.g_00803	Prbk.g_01808
OG0001878	Syam.g_01175	Prbk.g_00571
OG0001879	Syam.g_01169	Prbk.g_00563
OG0001880	Syam.g_01130	Prbk.g_02321
OG0001881	Syam.g_01127	Prbk.g_02322
OG0001882	Syam.g_01103	Prbk.g_02342
OG0001883	Syam.g_01099	Prbk.g_02347
OG0001884	Syam.g_01090	Prbk.g_02356
OG0001885	Syam.g_01073	Prbk.g_02369
OG0001886	Syam.g_01069	Prbk.g_02373
OG0001887	Syam.g_01341	Prbk.g_02412
OG0001888	Syam.g_01313	Prbk.g_02454
OG0001889	Syam.g_01275	Prbk.g_02482
OG0001890	Syam.g_00724	Prbk.g_02545
OG0001891	Syam.g_00720	Prbk.g_02549
OG0001892	Syam.g_01756	Prbk.g_02562
OG0001895	Syam.g_01594	Prbk.g_01939
OG0001896	Syam.g_01861	Prbk.g_00340
OG0001898	Syam.g_00435	Prbk.g_00863
OG0001899	Syam.g_00358	Prbk.g_00955
OG0001900	Syam.g_00255	Prbk.g_00382
OG0001901	Syam.g_00254	Prbk.g_00383
OG0001902	Syam.g_00223	Prbk.g_00424
OG0001903	Syam.g_00214	Prbk.g_00433
OG0001904	Syam.g_00160	Prbk.g_00501
OG0001905	Syam.g_00152	Prbk.g_00511
OG0001906	Syam.g_02162	Prbk.g_00546
OG0001907	Syam.g_02180	Prbk.g_00743
OG0001908	Syam.g_02231	Prbk.g_00788
OG0001909	Syam.g_02242	Prbk.g_01271
OG0001910	Syam.g_02277	Prbk.g_00660
OG0001912	Syam.g_02321	Prbk.g_02170
OG0001913	Syam.g_02323	Prbk.g_02172
OG0001914	Syam.g_00920	Prbk.g_02200
OG0001929	Syam.g_00067	Prbk.g_01584
OG0001932	Syam.g_00122	Prbk.g_00230
OG0001933	Syam.g_02124	Prbk.g_00008
OG0001934	Syam.g_02109	Prbk.g_00023
OG0001935	Syam.g_02069	Prbk.g_01313
OG0001936	Syam.g_00990	Prbk.g_01469
OG0001937	Syam.g_01952	Prbk.g_01984
OG0001940	Syam.g_01739	Prbk.g_01113
OG0001941	Syam.g_01838	Prbk.g_01176
OG0001943	Syam.g_00842	Prbk.g_00151
OG0001946	Syam.g_00802	Prbk.g_01803
OG0001948	Syam.g_01159	Prbk.g_02298
OG0001949	Syam.g_01139	Prbk.g_02312
OG0001950	Syam.g_01137	Prbk.g_02314
OG0001951	Syam.g_01126	Prbk.g_02323
OG0001952	Syam.g_01102	Prbk.g_02343
OG0001953	Syam.g_01101	Prbk.g_02344
OG0001954	Syam.g_01040	Prbk.g_02508
OG0001957	Syam.g_01482	Prbk.g_02620
OG0001958	Syam.g_01379	Prbk.g_00721
OG0001960	Syam.g_01664	Prbk.g_01200
OG0001961	Syam.g_01673	Prbk.g_02108
OG0001964	Syam.g_00304	Prbk.g_01919
OG0001965	Syam.g_01439	Prbk.g_00369
OG0001966	Syam.g_00260	Prbk.g_00377
OG0001967	Syam.g_00258	Prbk.g_00379
OG0001968	Syam.g_00257	Prbk.g_00380
OG0001969	Syam.g_00193	Prbk.g_00452
OG0001971	Syam.g_02240	Prbk.g_01273
OG0001972	Syam.g_02289	Prbk.g_00647
OG0001974	Syam.g_02309	Prbk.g_02157
OG0001975	Syam.g_00919	Prbk.g_02199
OG0001976	Syam.g_00921	Prbk.g_02201
OG0001995	Syam.g_00818	Prbk.g_01089
OG0001997	Syam.g_02099	Prbk.g_00034
OG0001999	Syam.g_01886	Prbk.g_01418
OG0002000	Syam.g_00629	Prbk.g_01060
OG0002008	Syam.g_01173	Prbk.g_00569
OG0002010	Syam.g_01643	Prbk.g_01224
OG0002012	Syam.g_01051	Prbk.g_00830, Prbk.g_00306
OG0002013	Syam.g_00487	Prbk.g_00474
OG0002017	Syam.g_02353	Prbk.g_02215
OG0002018	Syam.g_02410	Prbk.g_02243
OG0002037	Syam.g_00581	Prbk.g_02059
OG0002041	Syam.g_01155	Prbk.g_02302
OG0002042	Syam.g_01133	Prbk.g_02318
OG0002044	Syam.g_00743	Prbk.g_02528
OG0002045	Syam.g_01676	Prbk.g_02106
OG0002047	Syam.g_00486	Prbk.g_00366
OG0002048	Syam.g_00393	Prbk.g_00843
OG0002050	Syam.g_00249	Prbk.g_00399
OG0002051	Syam.g_02228	Prbk.g_00786
OG0002113	Syam.g_00037	Prbk.g_01615
OG0002115	Syam.g_01982	Prbk.g_00916
OG0002117	Syam.g_01781	Prbk.g_00154
OG0002118	Syam.g_00877	Prbk.g_01509
OG0002120	Syam.g_01038	Prbk.g_01678
OG0002121	Syam.g_01393	Prbk.g_01959
OG0002124	Syam.g_00706	Prbk.g_02550
OG0002128	Syam.g_00918	Prbk.g_02198
OG0002130	Syam.g_01828	Prbk.g_01185
OG0002154	Syam.g_02181	Prbk.g_00540
OG0002160	Syam.g_00816	Prbk.g_01356
OG0002162	Syam.g_01746	Prbk.g_01107
OG0002167	Syam.g_00658	Prbk.g_01833
OG0002169	Syam.g_00485	Prbk.g_00367
OG0002170	Syam.g_00453	Prbk.g_00868
OG0002174	Syam.g_01565	Prbk.g_02216
OG0002229	Syam.g_00094	Prbk.g_01560
OG0002234	Syam.g_01421	Prbk.g_00621
OG0002236	Syam.g_00947	Prbk.g_02566
OG0002237	Syam.g_01474	Prbk.g_02625
OG0002239	Syam.g_00922	Prbk.g_01204
OG0002279	Syam.g_02123	Prbk.g_00009
OG0002280	Syam.g_00639	Prbk.g_01069
OG0002281	Syam.g_01740	Prbk.g_01112
OG0002285	Syam.g_01095	Prbk.g_02351
OG0002291	Syam.g_02236	Prbk.g_01278
OG0002292	Syam.g_02247	Prbk.g_01262
OG0002328	Syam.g_02104	Prbk.g_00029
OG0002334	Syam.g_01605	Prbk.g_00251
OG0002336	Syam.g_01666	Prbk.g_02115
OG0002337	Syam.g_00237	Prbk.g_00410
OG0002343	Syam.g_00278	Prbk.g_01009
OG0002350	Syam.g_00433	Prbk.g_00862
