Orthogroup	Syam	Prab
OG0001173	Syam.g_00293	Prab.g_01735
OG0001174	Syam.g_00301	Prab.g_01743
OG0001175	Syam.g_00302	Prab.g_01744
OG0001176	Syam.g_00321	Prab.g_01751
OG0001177	Syam.g_00319	Prab.g_01753
OG0001178	Syam.g_01995	Prab.g_01758
OG0001179	Syam.g_00351	Prab.g_01786
OG0001180	Syam.g_00378	Prab.g_01808
OG0001181	Syam.g_00382	Prab.g_01812
OG0001182	Syam.g_00391	Prab.g_01819
OG0001183	Syam.g_00396	Prab.g_01823
OG0001184	Syam.g_00143	Prab.g_01838
OG0001185	Syam.g_00121	Prab.g_01852
OG0001186	Syam.g_00076	Prab.g_01875
OG0001187	Syam.g_00073	Prab.g_01880
OG0001188	Syam.g_00070	Prab.g_01882
OG0001189	Syam.g_00054	Prab.g_01899
OG0001190	Syam.g_02313	Prab.g_01903
OG0001191	Syam.g_02324	Prab.g_01913
OG0001192	Syam.g_02330	Prab.g_01918
OG0001193	Syam.g_02355	Prab.g_01928
OG0001194	Syam.g_02357	Prab.g_01929
OG0001195	Syam.g_02358	Prab.g_01930
OG0001196	Syam.g_02429	Prab.g_01943
OG0001197	Syam.g_02431	Prab.g_01944
OG0001198	Syam.g_02443	Prab.g_01952
OG0001199	Syam.g_02068	Prab.g_00066
OG0001200	Syam.g_02070	Prab.g_00068
OG0001201	Syam.g_02122	Prab.g_00099
OG0001202	Syam.g_02255	Prab.g_00190
OG0001204	Syam.g_00282	Prab.g_00233
OG0001205	Syam.g_01852	Prab.g_00448
OG0001206	Syam.g_01680	Prab.g_00467
OG0001208	Syam.g_00585	Prab.g_00486
OG0001209	Syam.g_00654	Prab.g_00539
OG0001210	Syam.g_00663	Prab.g_00544
OG0001211	Syam.g_00678	Prab.g_00554
OG0001212	Syam.g_01717	Prab.g_00600
OG0001213	Syam.g_01479	Prab.g_00634
OG0001214	Syam.g_01466	Prab.g_00642
OG0001215	Syam.g_00808	Prab.g_00695
OG0001216	Syam.g_01245	Prab.g_00725
OG0001217	Syam.g_01403	Prab.g_00768
OG0001218	Syam.g_01662	Prab.g_00776
OG0001219	Syam.g_01080	Prab.g_00829
OG0001220	Syam.g_01754	Prab.g_00891
OG0001221	Syam.g_01334	Prab.g_01057
OG0001222	Syam.g_01111	Prab.g_01018
OG0001225	Syam.g_00772	Prab.g_00931
OG0001226	Syam.g_01425	Prab.g_01120
OG0001227	Syam.g_02340	Prab.g_01138
OG0001228	Syam.g_01858	Prab.g_01264
OG0001229	Syam.g_00796	Prab.g_01358
OG0001230	Syam.g_01603	Prab.g_01458
OG0001231	Syam.g_00017	Prab.g_01565
OG0001232	Syam.g_02022	Prab.g_01692
OG0001233	Syam.g_01895	Prab.g_01712
OG0001234	Syam.g_00306	Prab.g_01746
OG0001235	Syam.g_00313	Prab.g_01755
OG0001237	Syam.g_00141	Prab.g_01839
OG0001238	Syam.g_02326	Prab.g_01914
OG0001239	Syam.g_02065	Prab.g_00063
OG0001240	Syam.g_02105	Prab.g_00084
OG0001241	Syam.g_02115	Prab.g_00092
OG0001242	Syam.g_02145	Prab.g_00110
OG0001244	Syam.g_02188	Prab.g_00131
OG0001245	Syam.g_01057	Prab.g_00368
OG0001246	Syam.g_00611	Prab.g_00508
OG0001247	Syam.g_01253	Prab.g_00688
OG0001248	Syam.g_01256	Prab.g_00690
OG0001249	Syam.g_00436	Prab.g_00818
OG0001250	Syam.g_00731	Prab.g_00880
OG0001251	Syam.g_02365	Prab.g_01083
OG0001252	Syam.g_00763	Prab.g_00938
OG0001253	Syam.g_01021	Prab.g_01139
OG0001254	Syam.g_00916	Prab.g_01188
OG0001255	Syam.g_01056	Prab.g_01203
OG0001256	Syam.g_01976	Prab.g_01558
OG0001257	Syam.g_01683	Prab.g_01564
OG0001258	Syam.g_01986	Prab.g_01666
OG0001259	Syam.g_01893	Prab.g_01710
OG0001260	Syam.g_01912	Prab.g_01726
OG0001261	Syam.g_00360	Prab.g_01794
OG0001262	Syam.g_00056	Prab.g_01897
OG0001265	Syam.g_02143	Prab.g_00109
OG0001266	Syam.g_02259	Prab.g_00194
OG0001267	Syam.g_00230	Prab.g_00268
OG0001268	Syam.g_00463	Prab.g_00326
OG0001269	Syam.g_00956	Prab.g_00347
OG0001270	Syam.g_01871	Prab.g_00437
OG0001271	Syam.g_01671	Prab.g_00476
OG0001272	Syam.g_00589	Prab.g_00490
OG0001273	Syam.g_01472	Prab.g_00636
OG0001274	Syam.g_02285	Prab.g_00710
OG0001275	Syam.g_01174	Prab.g_00982
OG0001276	Syam.g_01190	Prab.g_00954
OG0001277	Syam.g_02415	Prab.g_01127
OG0001278	Syam.g_00862	Prab.g_01269
OG0001279	Syam.g_01590	Prab.g_01590
OG0001280	Syam.g_01827	Prab.g_01325
OG0001281	Syam.g_01837	Prab.g_01331
OG0001282	Syam.g_00574	Prab.g_01361
OG0001283	Syam.g_02424	Prab.g_01381
OG0001284	Syam.g_01960	Prab.g_01536
OG0001285	Syam.g_02380	Prab.g_01695
OG0001286	Syam.g_00376	Prab.g_01806
OG0001287	Syam.g_00113	Prab.g_01859
OG0001288	Syam.g_00102	Prab.g_01868
OG0001289	Syam.g_02089	Prab.g_00079
OG0001290	Syam.g_02114	Prab.g_00091
OG0001291	Syam.g_02170	Prab.g_00125
OG0001292	Syam.g_00276	Prab.g_00238
OG0001293	Syam.g_00256	Prab.g_00250
OG0001294	Syam.g_01365	Prab.g_00366
OG0001295	Syam.g_00665	Prab.g_00472
OG0001296	Syam.g_00617	Prab.g_00513
OG0001297	Syam.g_00621	Prab.g_00518
OG0001298	Syam.g_01738	Prab.g_00581
OG0001299	Syam.g_01371	Prab.g_00671
OG0001300	Syam.g_00800	Prab.g_00698
OG0001301	Syam.g_00786	Prab.g_00701
OG0001302	Syam.g_01437	Prab.g_00827
OG0001303	Syam.g_01082	Prab.g_00749
OG0001304	Syam.g_01204	Prab.g_00944
OG0001305	Syam.g_00780	Prab.g_00925
OG0001306	Syam.g_01811	Prab.g_01205
OG0001308	Syam.g_01623	Prab.g_01476
OG0001309	Syam.g_00628	Prab.g_01562
OG0001311	Syam.g_01192	Prab.g_00952
OG0001312	Syam.g_01092	Prab.g_01029
OG0001315	Syam.g_00394	Prab.g_00053
OG0001316	Syam.g_02176	Prab.g_00130
OG0001317	Syam.g_00505	Prab.g_00225
OG0001319	Syam.g_00241	Prab.g_00261
OG0001321	Syam.g_01846	Prab.g_00457
OG0001322	Syam.g_01845	Prab.g_00458
OG0001323	Syam.g_00631	Prab.g_00523
OG0001324	Syam.g_00799	Prab.g_00699
OG0001325	Syam.g_01241	Prab.g_00728
OG0001326	Syam.g_02370	Prab.g_01095
OG0001327	Syam.g_01359	Prab.g_01112
OG0001328	Syam.g_01340	Prab.g_01137
OG0001331	Syam.g_00569	Prab.g_01366
OG0001332	Syam.g_01919	Prab.g_01509
OG0001333	Syam.g_01889	Prab.g_01706
OG0001334	Syam.g_00405	Prab.g_01826
OG0001335	Syam.g_00406	Prab.g_01827
OG0001336	Syam.g_02425	Prab.g_01940
OG0001339	Syam.g_02117	Prab.g_00094
OG0001340	Syam.g_00425	Prab.g_00316
OG0001341	Syam.g_00795	Prab.g_00765
OG0001343	Syam.g_02361	Prab.g_01086
OG0001344	Syam.g_01790	Prab.g_01223
OG0001345	Syam.g_01764	Prab.g_01238
OG0001346	Syam.g_01831	Prab.g_01327
OG0001348	Syam.g_00750	Prab.g_01595
OG0001352	Syam.g_00644	Prab.g_00685
OG0001353	Syam.g_00742	Prab.g_00872
OG0001354	Syam.g_01145	Prab.g_01000
OG0001356	Syam.g_00751	Prab.g_00793
OG0001358	Syam.g_01495	Prab.g_00624
OG0001359	Syam.g_02360	Prab.g_01085
OG0001360	Syam.g_01762	Prab.g_01140
OG0001361	Syam.g_01767	Prab.g_01235
OG0001362	Syam.g_01628	Prab.g_01480
OG0001363	Syam.g_01630	Prab.g_01482
OG0001364	Syam.g_00158	Prab.g_01829
OG0001372	Syam.g_00450, Syam.g_00984	Prab.g_00775, Prab.g_00803
OG0001373	Syam.g_02369	Prab.g_01096
OG0001374	Syam.g_02377	Prab.g_01088
OG0001375	Syam.g_02362	Prab.g_01087
OG0001376	Syam.g_02332	Prab.g_01106
OG0001377	Syam.g_02331	Prab.g_01107
OG0001378	Syam.g_01872	Prab.g_01149
OG0001379	Syam.g_01821	Prab.g_01320
OG0001380	Syam.g_01409	Prab.g_01349
OG0001381	Syam.g_00939	Prab.g_01354
OG0001382	Syam.g_01557	Prab.g_01581
OG0001385	Syam.g_02366	Prab.g_01099
OG0001386	Syam.g_02367	Prab.g_01098
OG0001387	Syam.g_02368	Prab.g_01097
OG0001388	Syam.g_02371	Prab.g_01094
OG0001389	Syam.g_02372	Prab.g_01093
OG0001390	Syam.g_02373	Prab.g_01092
OG0001391	Syam.g_02374	Prab.g_01091
OG0001392	Syam.g_02375	Prab.g_01090
OG0001393	Syam.g_02376	Prab.g_01089
OG0001394	Syam.g_01321	Prab.g_01053
OG0001395	Syam.g_01225	Prab.g_00942
OG0001397	Syam.g_01629	Prab.g_01481
OG0001398	Syam.g_01052	Prab.g_01603
OG0001404	Syam.g_02061	Prab.g_00060
OG0001405	Syam.g_00408	Prab.g_00314
OG0001406	Syam.g_02333	Prab.g_01105
OG0001407	Syam.g_00645	Prab.g_01118
OG0001408	Syam.g_00848	Prab.g_01123
OG0001413	Syam.g_01430	Prab.g_01551
OG0001414	Syam.g_00940	Prab.g_00220
OG0001416	Syam.g_01834	Prab.g_00464
OG0001417	Syam.g_01144	Prab.g_00474
OG0001419	Syam.g_00646	Prab.g_01119
OG0001420	Syam.g_00642	Prab.g_01158
OG0001421	Syam.g_01019	Prab.g_01559
OG0001422	Syam.g_01822	Prab.g_01592
OG0001423	Syam.g_00534, Syam.g_00553, Syam.g_00548	Prab.g_00406
OG0001425	Syam.g_02329	Prab.g_01917
OG0001428	Syam.g_02220	Prab.g_00163
OG0001429	Syam.g_01083	Prab.g_00830
OG0001432	Syam.g_00822	Prab.g_01549
OG0001433	Syam.g_00752	Prab.g_00792
OG0001434	Syam.g_01316	Prab.g_01049
OG0001438	Syam.g_00215	Prab.g_00281
OG0001439	Syam.g_00190	Prab.g_00295
OG0001441	Syam.g_00633	Prab.g_00525
OG0001442	Syam.g_01306	Prab.g_00752
OG0001443	Syam.g_02335	Prab.g_01604
OG0001447	Syam.g_02152	Prab.g_00116
OG0001448	Syam.g_02342	Prab.g_00356
OG0001449	Syam.g_00285	Prab.g_00389
OG0001452	Syam.g_00268	Prab.g_01081
OG0001453	Syam.g_01166	Prab.g_00988
OG0001454	Syam.g_01426	Prab.g_01133
OG0001456	Syam.g_02387	Prab.g_01197
OG0001457	Syam.g_02388	Prab.g_01198
OG0001458	Syam.g_02389	Prab.g_01199
OG0001459	Syam.g_00949	Prab.g_01557, Prab.g_01653
OG0001460	Syam.g_00753	Prab.g_00791
OG0001461	Syam.g_00928	Prab.g_01286
OG0001462	Syam.g_00041	Prab.g_00034
OG0001465	Syam.g_01250	Prab.g_00707
OG0001468	Syam.g_01435	Prab.g_01110
OG0001471	Syam.g_00195	Prab.g_01552
OG0001472	Syam.g_00833	Prab.g_01561
OG0001473	Syam.g_01440	Prab.g_01877
OG0001474	Syam.g_00464	Prab.g_00327
OG0001480	Syam.g_01755	Prab.g_00357
OG0001482	Syam.g_01154	Prab.g_00462
OG0001484	Syam.g_02378	Prab.g_00769
OG0001492	Syam.g_00865	Prab.g_01266
OG0001493	Syam.g_00857	Prab.g_01274
OG0001499	Syam.g_02154, Syam.g_01397	Prab.g_00052
OG0001502	Syam.g_00705	Prab.g_00810
OG0001504	Syam.g_00948	Prab.g_01652
OG0001507	Syam.g_00975	Prab.g_01586
OG0001526	Syam.g_02183	Prab.g_01729
OG0001527	Syam.g_00693	Prab.g_00567
OG0001546	Syam.g_00636	Prab.g_00528
OG0001547	Syam.g_01059	Prab.g_00812
OG0001548	Syam.g_01420	Prab.g_00816
OG0001551	Syam.g_00755	Prab.g_01196
OG0001554	Syam.g_02311	Prab.g_01560
OG0001556	Syam.g_00903	Prab.g_00785
OG0001567	Syam.g_01058	Prab.g_00811
OG0001568	Syam.g_01061	Prab.g_00813
OG0001572	Syam.g_00531	Prab.g_00415
OG0001582	Syam.g_01128	Prab.g_00473
OG0001585	Syam.g_01008	Prab.g_00399
OG0001602	Syam.g_01251	Prab.g_00706
OG0001633	Syam.g_01586	Prab.g_01357
OG0001634	Syam.g_01368	Prab.g_01589
OG0001667	Syam.g_00840	Prab.g_01305
OG0001669	Syam.g_00088	Prab.g_01292
OG0001700	Syam.g_01388	Prab.g_00790
OG0001718	Syam.g_01501	Prab.g_00352
OG0001835	Syam.g_00964	Prab.g_00398
OG0001990	Syam.g_02412	Prab.g_00410
OG0001991	Syam.g_01389	Prab.g_00796
OG0002106	Syam.g_00522	Prab.g_00374
OG0002108	Syam.g_01580, Syam.g_02048, Syam.g_00544	Prab.g_01293
OG0002154	Syam.g_02181	Prab.g_01383
