Orthogroup	Syam	Syan
OG0001188	Syam.g_00070	Syan.g_01806
OG0001189	Syam.g_00054	Syan.g_01723
OG0001190	Syam.g_02313	Syan.g_01565
OG0001191	Syam.g_02324	Syan.g_01578
OG0001192	Syam.g_02330	Syan.g_01585
OG0001193	Syam.g_02355	Syan.g_01626
OG0001194	Syam.g_02357	Syan.g_01627
OG0001195	Syam.g_02358	Syan.g_01628
OG0001196	Syam.g_02429	Syan.g_01693
OG0001197	Syam.g_02431	Syan.g_01695
OG0001198	Syam.g_02443	Syan.g_01793
OG0001199	Syam.g_02068	Syan.g_02913
OG0001200	Syam.g_02070	Syan.g_02915
OG0001201	Syam.g_02122	Syan.g_02975
OG0001202	Syam.g_02255	Syan.g_03084
OG0001203	Syam.g_00511	Syan.g_02426
OG0001204	Syam.g_00282	Syan.g_02097
OG0001205	Syam.g_01852	Syan.g_01337
OG0001206	Syam.g_01680	Syan.g_02880
OG0001208	Syam.g_00585	Syan.g_02762
OG0001209	Syam.g_00654	Syan.g_01163
OG0001210	Syam.g_00663	Syan.g_00830
OG0001211	Syam.g_00678	Syan.g_00852
OG0001212	Syam.g_01717	Syan.g_01002
OG0001213	Syam.g_01479	Syan.g_01141
OG0001214	Syam.g_01466	Syan.g_00814
OG0001215	Syam.g_00808	Syan.g_00539
OG0001216	Syam.g_01245	Syan.g_00319
OG0001217	Syam.g_01403	Syan.g_00617
OG0001218	Syam.g_01662	Syan.g_02837
OG0001219	Syam.g_01080	Syan.g_00477
OG0001220	Syam.g_01754	Syan.g_00203
OG0001221	Syam.g_01334	Syan.g_01446
OG0001222	Syam.g_01111	Syan.g_00552
OG0001224	Syam.g_00770	Syan.g_00294
OG0001225	Syam.g_00772	Syan.g_00292
OG0001226	Syam.g_01425	Syan.g_02922
OG0001227	Syam.g_02340	Syan.g_00940
OG0001228	Syam.g_01858	Syan.g_01938
OG0001229	Syam.g_00796	Syan.g_02631
OG0001230	Syam.g_01603	Syan.g_01288
OG0001231	Syam.g_00017	Syan.g_01764
OG0001232	Syam.g_02022	Syan.g_01439
OG0001233	Syam.g_01895	Syan.g_01461
OG0001234	Syam.g_00306	Syan.g_01995
OG0001235	Syam.g_00313	Syan.g_02130
OG0001236	Syam.g_00146	Syan.g_01933
OG0001237	Syam.g_00141	Syan.g_01928
OG0001239	Syam.g_02065	Syan.g_02910
OG0001240	Syam.g_02105	Syan.g_02963
OG0001242	Syam.g_02145	Syan.g_02297
OG0001244	Syam.g_02188	Syan.g_03004
OG0001245	Syam.g_01057	Syan.g_00179
OG0001246	Syam.g_00611	Syan.g_02734
OG0001247	Syam.g_01253	Syan.g_00199
OG0001249	Syam.g_00436	Syan.g_02150
OG0001250	Syam.g_00731	Syan.g_00382
OG0001251	Syam.g_02365	Syan.g_00490
OG0001252	Syam.g_00763	Syan.g_00304
OG0001253	Syam.g_01021	Syan.g_00099
OG0001254	Syam.g_00916	Syan.g_01148
OG0001256	Syam.g_01976	Syan.g_01384
OG0001257	Syam.g_01683	Syan.g_00925, Syan.g_00217
OG0001258	Syam.g_01986	Syan.g_01395
OG0001259	Syam.g_01893	Syan.g_01459
OG0001260	Syam.g_01912	Syan.g_01478
OG0001261	Syam.g_00360	Syan.g_02209
OG0001262	Syam.g_00056	Syan.g_01721
OG0001263	Syam.g_02159	Syan.g_02286
OG0001265	Syam.g_02143	Syan.g_02299
OG0001266	Syam.g_02259	Syan.g_03088
OG0001267	Syam.g_00230	Syan.g_02023
OG0001268	Syam.g_00463	Syan.g_02138
OG0001270	Syam.g_01871	Syan.g_02393
OG0001271	Syam.g_01671	Syan.g_02849
OG0001272	Syam.g_00589	Syan.g_02758
OG0001274	Syam.g_02285	Syan.g_01528
OG0001275	Syam.g_01174	Syan.g_00628
OG0001276	Syam.g_01190	Syan.g_00360
OG0001277	Syam.g_02415	Syan.g_00007
OG0001278	Syam.g_00862	Syan.g_02585
OG0001279	Syam.g_01590	Syan.g_01306
OG0001281	Syam.g_01837	Syan.g_01220
OG0001282	Syam.g_00574	Syan.g_02774
OG0001283	Syam.g_02424	Syan.g_01687
OG0001284	Syam.g_01960	Syan.g_01369
OG0001285	Syam.g_02380	Syan.g_00977
OG0001286	Syam.g_00376	Syan.g_02193
OG0001287	Syam.g_00113	Syan.g_01894
OG0001289	Syam.g_02089	Syan.g_02942
OG0001291	Syam.g_02170	Syan.g_02273
OG0001292	Syam.g_00276	Syan.g_02091
OG0001293	Syam.g_00256	Syan.g_02051
OG0001294	Syam.g_01365	Syan.g_00758
OG0001295	Syam.g_00665	Syan.g_00836
OG0001296	Syam.g_00617	Syan.g_02728
OG0001297	Syam.g_00621	Syan.g_02724
OG0001298	Syam.g_01738	Syan.g_00944
OG0001299	Syam.g_01371	Syan.g_00764
OG0001303	Syam.g_01082	Syan.g_00479
OG0001304	Syam.g_01204	Syan.g_00345
OG0001305	Syam.g_00780	Syan.g_00191
OG0001306	Syam.g_01811	Syan.g_02714
OG0001308	Syam.g_01623	Syan.g_01248
OG0001309	Syam.g_00628	Syan.g_01196
OG0001311	Syam.g_01192	Syan.g_00358
OG0001312	Syam.g_01092	Syan.g_00496
OG0001314	Syam.g_01445	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470
OG0001315	Syam.g_00394	Syan.g_02168
OG0001317	Syam.g_00505	Syan.g_02422
OG0001319	Syam.g_00241	Syan.g_02034
OG0001323	Syam.g_00631	Syan.g_01193
OG0001325	Syam.g_01241	Syan.g_00323
OG0001326	Syam.g_02370	Syan.g_01636
OG0001327	Syam.g_01359	Syan.g_00753
OG0001328	Syam.g_01340	Syan.g_02675
OG0001330	Syam.g_01819	Syan.g_01202
OG0001331	Syam.g_00569	Syan.g_02779
OG0001332	Syam.g_01919	Syan.g_00412
OG0001333	Syam.g_01889	Syan.g_01455
OG0001336	Syam.g_02425	Syan.g_01688
OG0001341	Syam.g_00795	Syan.g_00524
OG0001345	Syam.g_01764	Syan.g_02655
OG0001346	Syam.g_01831	Syan.g_01214
OG0001347	Syam.g_00081	Syan.g_01852
OG0001351	Syam.g_01695	Syan.g_02804
OG0001353	Syam.g_00742	Syan.g_00372
OG0001354	Syam.g_01145	Syan.g_00585
OG0001356	Syam.g_00751	Syan.g_00246
OG0001357	Syam.g_00449	Syan.g_02332, Syan.g_02543, Syan.g_01250
OG0001358	Syam.g_01495	Syan.g_00017
OG0001360	Syam.g_01762	Syan.g_02653
OG0001361	Syam.g_01767	Syan.g_02658
OG0001364	Syam.g_00158	Syan.g_01950
OG0001366	Syam.g_02014	Syan.g_00175, Syan.g_01433
OG0001368	Syam.g_00283	Syan.g_02098
OG0001373	Syam.g_02369	Syan.g_01635
OG0001374	Syam.g_02377	Syan.g_01644
OG0001376	Syam.g_02332	Syan.g_00511
OG0001377	Syam.g_02331	Syan.g_00510
OG0001378	Syam.g_01872	Syan.g_02392
OG0001379	Syam.g_01821	Syan.g_01206
OG0001380	Syam.g_01409	Syan.g_00442
OG0001382	Syam.g_01557	Syan.g_00680
OG0001385	Syam.g_02366	Syan.g_01632
OG0001386	Syam.g_02367	Syan.g_01633
OG0001387	Syam.g_02368	Syan.g_01634
OG0001388	Syam.g_02371	Syan.g_01637
OG0001389	Syam.g_02372	Syan.g_01639
OG0001390	Syam.g_02373	Syan.g_01640
OG0001391	Syam.g_02374	Syan.g_01641
OG0001392	Syam.g_02375	Syan.g_01642
OG0001393	Syam.g_02376	Syan.g_01643
OG0001394	Syam.g_01321	Syan.g_00722
OG0001395	Syam.g_01225	Syan.g_00340
OG0001396	Syam.g_00080	Syan.g_01851
OG0001398	Syam.g_01052	Syan.g_02932
OG0001401	Syam.g_00738, Syam.g_00737	Syan.g_00376
OG0001402	Syam.g_01490	Syan.g_00011
OG0001404	Syam.g_02061	Syan.g_00343
OG0001406	Syam.g_02333	Syan.g_00512
OG0001407	Syam.g_00645	Syan.g_00455
OG0001408	Syam.g_00848	Syan.g_00073
OG0001412	Syam.g_00082	Syan.g_01853
OG0001413	Syam.g_01430	Syan.g_00029
OG0001416	Syam.g_01834	Syan.g_00103
OG0001417	Syam.g_01144	Syan.g_00583
OG0001419	Syam.g_00646	Syan.g_00454
OG0001420	Syam.g_00642	Syan.g_01180
OG0001422	Syam.g_01822	Syan.g_00645
OG0001423	Syam.g_00534, Syam.g_00553, Syam.g_00548	Syan.g_01318
OG0001425	Syam.g_02329	Syan.g_01584
OG0001428	Syam.g_02220	Syan.g_03039
OG0001429	Syam.g_01083	Syan.g_00480
OG0001432	Syam.g_00822	Syan.g_00092
OG0001433	Syam.g_00752	Syan.g_00245
OG0001434	Syam.g_01316	Syan.g_00717
OG0001435	Syam.g_01353	Syan.g_00745
OG0001438	Syam.g_00215	Syan.g_02009
OG0001439	Syam.g_00190	Syan.g_01986
OG0001441	Syam.g_00633	Syan.g_01191
OG0001442	Syam.g_01306	Syan.g_00709
OG0001443	Syam.g_02335	Syan.g_01590
OG0001444	Syam.g_02100	Syan.g_02954
OG0001447	Syam.g_02152	Syan.g_02288
OG0001449	Syam.g_00285	Syan.g_02058
OG0001452	Syam.g_00268	Syan.g_02066
OG0001453	Syam.g_01166	Syan.g_00608
OG0001454	Syam.g_01426	Syan.g_00418
OG0001456	Syam.g_02387	Syan.g_01646
OG0001457	Syam.g_02388	Syan.g_01647
OG0001458	Syam.g_02389	Syan.g_01648
OG0001459	Syam.g_00949	Syan.g_02343
OG0001460	Syam.g_00753	Syan.g_00244
OG0001461	Syam.g_00928	Syan.g_00657
OG0001462	Syam.g_00041	Syan.g_01737
OG0001467	Syam.g_01438	Syan.g_00107
OG0001470	Syam.g_01874	Syan.g_01815
OG0001471	Syam.g_00195	Syan.g_01991
OG0001473	Syam.g_01440	Syan.g_00133
OG0001474	Syam.g_00464	Syan.g_02137
OG0001475	Syam.g_01876	Syan.g_01833
OG0001476	Syam.g_01784	Syan.g_00451, Syan.g_00421, Syan.g_02511, Syan.g_00283
OG0001479	Syam.g_00461	Syan.g_02140
OG0001480	Syam.g_01755	Syan.g_00072
OG0001487	Syam.g_01661	Syan.g_02836
OG0001488	Syam.g_01774	Syan.g_02666
OG0001489	Syam.g_00387	Syan.g_02182
OG0001492	Syam.g_00865	Syan.g_02588
OG0001493	Syam.g_00857	Syan.g_02578
OG0001495	Syam.g_00318	Syan.g_02257
OG0001496	Syam.g_00791	Syan.g_01154
OG0001497	Syam.g_00790	Syan.g_01155
OG0001498	Syam.g_00490	Syan.g_02317
OG0001502	Syam.g_00705	Syan.g_00401
OG0001504	Syam.g_00948	Syan.g_02344
OG0001507	Syam.g_00975	Syan.g_02695
OG0001508	Syam.g_01873	Syan.g_01814
OG0001509	Syam.g_00091	Syan.g_01832
OG0001510	Syam.g_00109	Syan.g_01890
OG0001511	Syam.g_02129	Syan.g_02983
OG0001512	Syam.g_00512	Syan.g_02428
OG0001513	Syam.g_00142	Syan.g_03078
OG0001515	Syam.g_00804	Syan.g_00505
OG0001516	Syam.g_01374	Syan.g_00767
OG0001517	Syam.g_00458	Syan.g_02143
OG0001518	Syam.g_02328	Syan.g_01582
OG0001519	Syam.g_02337	Syan.g_01592
OG0001520	Syam.g_01752	Syan.g_00943
OG0001527	Syam.g_00693	Syan.g_00867
OG0001528	Syam.g_01875	Syan.g_01818
OG0001529	Syam.g_00047	Syan.g_01730
OG0001530	Syam.g_02127	Syan.g_02981
OG0001531	Syam.g_00513	Syan.g_01511, Syan.g_02436
OG0001532	Syam.g_00897	Syan.g_02637
OG0001533	Syam.g_01697	Syan.g_02390
OG0001534	Syam.g_01205	Syan.g_00344
OG0001535	Syam.g_01188	Syan.g_00362
OG0001536	Syam.g_01119	Syan.g_00560
OG0001537	Syam.g_01333	Syan.g_00729
OG0001538	Syam.g_01285	Syan.g_00685
OG0001539	Syam.g_01357	Syan.g_00750
OG0001540	Syam.g_02161	Syan.g_02284
OG0001541	Syam.g_02229	Syan.g_03048
OG0001542	Syam.g_02238	Syan.g_03059
OG0001543	Syam.g_02271	Syan.g_03110
OG0001544	Syam.g_02336	Syan.g_01591
OG0001545	Syam.g_02414	Syan.g_01661
OG0001547	Syam.g_01059	Syan.g_00462
OG0001549	Syam.g_01761	Syan.g_00077
OG0001554	Syam.g_02311	Syan.g_00282
OG0001556	Syam.g_00903	Syan.g_02338, Syan.g_00149, Syan.g_00276
OG0001557	Syam.g_01320	Syan.g_00721
OG0001558	Syam.g_00019	Syan.g_01760
OG0001559	Syam.g_02126	Syan.g_02980
OG0001560	Syam.g_02113	Syan.g_02969
OG0001561	Syam.g_01195	Syan.g_00356
OG0001562	Syam.g_01180	Syan.g_00650
OG0001563	Syam.g_00370	Syan.g_02200
OG0001564	Syam.g_02383	Syan.g_00082
OG0001567	Syam.g_01058	Syan.g_00461
OG0001568	Syam.g_01061	Syan.g_00463
OG0001574	Syam.g_00691	Syan.g_00865
OG0001575	Syam.g_00696	Syan.g_00870
OG0001576	Syam.g_01699	Syan.g_01242
OG0001577	Syam.g_01799	Syan.g_02701
OG0001578	Syam.g_00825	Syan.g_01652
OG0001580	Syam.g_02300	Syan.g_01551
OG0001589	Syam.g_01897	Syan.g_01463
OG0001590	Syam.g_01473	Syan.g_00821
OG0001591	Syam.g_01363	Syan.g_00756
OG0001592	Syam.g_02301	Syan.g_01552
OG0001614	Syam.g_00123	Syan.g_01905
OG0001616	Syam.g_00909	Syan.g_02649
OG0001617	Syam.g_00797	Syan.g_01033
OG0001619	Syam.g_01108	Syan.g_00549
OG0001620	Syam.g_00470	Syan.g_02131
OG0001621	Syam.g_00267	Syan.g_02064
OG0001622	Syam.g_02423	Syan.g_01686
OG0001623	Syam.g_00429	Syan.g_00212, Syan.g_02158
OG0001624	Syam.g_02341	Syan.g_00135
OG0001625	Syam.g_00262	Syan.g_02057
OG0001627	Syam.g_01921	Syan.g_02410
OG0001634	Syam.g_01368	Syan.g_00761
OG0001636	Syam.g_00040	Syan.g_01738
OG0001637	Syam.g_01909, Syam.g_01908	Syan.g_01295
OG0001639	Syam.g_01924	Syan.g_02407
OG0001640	Syam.g_00756	Syan.g_00309
OG0001641	Syam.g_01164	Syan.g_00606
OG0001643	Syam.g_01463	Syan.g_00811
OG0001644	Syam.g_01229	Syan.g_00336
OG0001645	Syam.g_01062, Syam.g_01534	Syan.g_00423
OG0001647	Syam.g_00239	Syan.g_02032
OG0001652	Syam.g_00018	Syan.g_01762
OG0001653	Syam.g_02103	Syan.g_02875
OG0001653	Syam.g_02438	Syan.g_00521, Syan.g_02960, Syan.g_02959
OG0001654	Syam.g_01922	Syan.g_02409
OG0001655	Syam.g_00838	Syan.g_00416
OG0001657	Syam.g_02202	Syan.g_03019
OG0001658	Syam.g_02312	Syan.g_01564
OG0001659	Syam.g_00901	Syan.g_02642
OG0001660	Syam.g_00480, Syam.g_02134	Syan.g_02309, Syan.g_02629, Syan.g_02987
OG0001669	Syam.g_00088	Syan.g_02176
OG0001672	Syam.g_02076	Syan.g_02921
OG0001673	Syam.g_00503	Syan.g_02896
OG0001675	Syam.g_01178	Syan.g_00632
OG0001677	Syam.g_00397	Syan.g_02165
OG0001678	Syam.g_00291	Syan.g_02109
OG0001680	Syam.g_02005	Syan.g_01424
OG0001682	Syam.g_01427, Syam.g_01237	Syan.g_00327
OG0001691	Syam.g_01497	Syan.g_01609
OG0001692	Syam.g_01608	Syan.g_01284
OG0001693	Syam.g_00775	Syan.g_00196
OG0001694	Syam.g_00228	Syan.g_02021
OG0001695	Syam.g_02408	Syan.g_01656
OG0001700	Syam.g_01388	Syan.g_00938
OG0001702	Syam.g_02094, Syam.g_02095	Syan.g_02948
OG0001703	Syam.g_00577	Syan.g_02770
OG0001712	Syam.g_01009	Syan.g_00786
OG0001715	Syam.g_01411	Syan.g_00415
OG0001716	Syam.g_00703	Syan.g_00662
OG0001717	Syam.g_02215	Syan.g_03034
OG0001726	Syam.g_01046	Syan.g_00041
OG0001729	Syam.g_00516	Syan.g_01506, Syan.g_02440
OG0001730	Syam.g_00519	Syan.g_00979
OG0001732	Syam.g_00880	Syan.g_01704, Syan.g_02602
OG0001733	Syam.g_01219	Syan.g_00275
OG0001734	Syam.g_00702	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496, Syan.g_02431, Syan.g_02354, Syan.g_02489
OG0001737	Syam.g_00209	Syan.g_02002
OG0001738	Syam.g_00175	Syan.g_01970
OG0001739	Syam.g_02406	Syan.g_01654
OG0001740	Syam.g_02411	Syan.g_01659
OG0001741	Syam.g_01537, Syam.g_01560, Syam.g_01412	Syan.g_00789
OG0001750	Syam.g_02101	Syan.g_02955, Syan.g_01139
OG0001751	Syam.g_00502, Syam.g_01063	Syan.g_02897
OG0001752	Syam.g_01914	Syan.g_01481
OG0001755	Syam.g_00627	Syan.g_02719
OG0001761	Syam.g_01505	Syan.g_00207
OG0001762	Syam.g_01171	Syan.g_00625
OG0001763	Syam.g_01158, Syam.g_01157	Syan.g_00598
OG0001764	Syam.g_01068	Syan.g_00467
OG0001765	Syam.g_00950	Syan.g_00144
OG0001766	Syam.g_00199	Syan.g_01996
OG0001769	Syam.g_01449	Syan.g_00794
OG0001771	Syam.g_00958	Syan.g_01176
OG0001783	Syam.g_00118	Syan.g_01899
OG0001784	Syam.g_02096	Syan.g_02950
OG0001786	Syam.g_01962	Syan.g_01372
OG0001787	Syam.g_00650	Syan.g_01167
OG0001788	Syam.g_00653	Syan.g_01164
OG0001789	Syam.g_01829	Syan.g_01212
OG0001790	Syam.g_01804	Syan.g_02707
OG0001792	Syam.g_00872	Syan.g_02595
OG0001794	Syam.g_01202	Syan.g_00347
OG0001796	Syam.g_01182	Syan.g_00371
OG0001797	Syam.g_01100	Syan.g_00541
OG0001798	Syam.g_01487	Syan.g_00990, Syan.g_00005
OG0001799	Syam.g_01452	Syan.g_00797
OG0001801	Syam.g_01598	Syan.g_01293
OG0001803	Syam.g_01856	Syan.g_01341
OG0001804	Syam.g_00491	Syan.g_02318
OG0001805	Syam.g_00272	Syan.g_00039, Syan.g_00262
OG0001806	Syam.g_00240	Syan.g_02033
OG0001808	Syam.g_00154	Syan.g_01948
OG0001810	Syam.g_02174	Syan.g_02265
OG0001811	Syam.g_02235	Syan.g_03056
OG0001812	Syam.g_02302	Syan.g_01553
OG0001813	Syam.g_02345	Syan.g_01613
OG0001815	Syam.g_02441	Syan.g_00525
OG0001816	Syam.g_01360	Syan.g_00754
OG0001838	Syam.g_00008	Syan.g_01772
OG0001839	Syam.g_00036	Syan.g_01742
OG0001840	Syam.g_00053	Syan.g_01724
OG0001841	Syam.g_00060	Syan.g_01717
OG0001843	Syam.g_00124	Syan.g_01906
OG0001844	Syam.g_00125	Syan.g_01907
OG0001845	Syam.g_00126	Syan.g_01911
OG0001846	Syam.g_02146	Syan.g_02296
OG0001847	Syam.g_02144	Syan.g_02298
OG0001848	Syam.g_02140	Syan.g_02302
OG0001849	Syam.g_02088	Syan.g_02941
OG0001850	Syam.g_02078	Syan.g_02923
OG0001851	Syam.g_02072	Syan.g_02917
OG0001852	Syam.g_02071	Syan.g_02916
OG0001853	Syam.g_02064	Syan.g_02909
OG0001854	Syam.g_00507	Syan.g_02424
OG0001856	Syam.g_01968	Syan.g_01376
OG0001857	Syam.g_01965	Syan.g_01373
OG0001858	Syam.g_01935	Syan.g_01347
OG0001859	Syam.g_00565	Syan.g_02783
OG0001860	Syam.g_00579	Syan.g_02768
OG0001861	Syam.g_00590	Syan.g_02757
OG0001862	Syam.g_00601	Syan.g_02745
OG0001863	Syam.g_00606	Syan.g_02739
OG0001864	Syam.g_00661	Syan.g_01158
OG0001865	Syam.g_01726	Syan.g_00957
OG0001866	Syam.g_01703	Syan.g_01019
OG0001867	Syam.g_01507	Syan.g_01021
OG0001868	Syam.g_01833	Syan.g_01217
OG0001869	Syam.g_01800	Syan.g_02702
OG0001870	Syam.g_01792	Syan.g_02692
OG0001871	Syam.g_01787	Syan.g_02684
OG0001872	Syam.g_00866	Syan.g_02589
OG0001873	Syam.g_00908	Syan.g_02648
OG0001874	Syam.g_00911	Syan.g_02651
OG0001877	Syam.g_00803	Syan.g_00504
OG0001878	Syam.g_01175	Syan.g_00629
OG0001879	Syam.g_01169	Syan.g_00621
OG0001880	Syam.g_01130	Syan.g_00569
OG0001881	Syam.g_01127	Syan.g_00568
OG0001882	Syam.g_01103	Syan.g_00544
OG0001883	Syam.g_01099	Syan.g_00529
OG0001884	Syam.g_01090	Syan.g_00494
OG0001885	Syam.g_01073	Syan.g_00473
OG0001886	Syam.g_01069	Syan.g_00468
OG0001887	Syam.g_01341	Syan.g_02677
OG0001888	Syam.g_01313	Syan.g_00716
OG0001889	Syam.g_01275	Syan.g_00674
OG0001890	Syam.g_00724	Syan.g_00394
OG0001891	Syam.g_00720	Syan.g_00399
OG0001892	Syam.g_01756	Syan.g_00516
OG0001895	Syam.g_01594	Syan.g_01300
OG0001896	Syam.g_01861	Syan.g_02388
OG0001898	Syam.g_00435	Syan.g_02153
OG0001899	Syam.g_00358	Syan.g_02211
OG0001900	Syam.g_00255	Syan.g_02049
OG0001901	Syam.g_00254	Syan.g_02048
OG0001902	Syam.g_00223	Syan.g_02017
OG0001903	Syam.g_00214	Syan.g_02008
OG0001904	Syam.g_00160	Syan.g_01952
OG0001905	Syam.g_00152	Syan.g_01942
OG0001906	Syam.g_02162	Syan.g_02282
OG0001907	Syam.g_02180	Syan.g_00148
OG0001908	Syam.g_02231	Syan.g_03050
OG0001909	Syam.g_02242	Syan.g_03064
OG0001910	Syam.g_02277	Syan.g_01520
OG0001912	Syam.g_02321	Syan.g_01575
OG0001913	Syam.g_02323	Syan.g_01577
OG0001914	Syam.g_00920	Syan.g_01144
OG0001915	Syam.g_02437	Syan.g_01702
OG0001917	Syam.g_01189	Syan.g_00361
OG0001918	Syam.g_02401	Syan.g_01607
OG0001929	Syam.g_00067	Syan.g_01710
OG0001932	Syam.g_00122	Syan.g_01904
OG0001933	Syam.g_02124	Syan.g_02976
OG0001934	Syam.g_02109	Syan.g_02968
OG0001935	Syam.g_02069	Syan.g_02914
OG0001936	Syam.g_00990	Syan.g_00425
OG0001937	Syam.g_01952	Syan.g_01361
OG0001940	Syam.g_01739	Syan.g_00941
OG0001941	Syam.g_01838	Syan.g_01221
OG0001943	Syam.g_00842	Syan.g_02630
OG0001948	Syam.g_01159	Syan.g_00600
OG0001949	Syam.g_01139	Syan.g_00578
OG0001950	Syam.g_01137	Syan.g_00576
OG0001951	Syam.g_01126	Syan.g_00567
OG0001952	Syam.g_01102	Syan.g_00543
OG0001953	Syam.g_01101	Syan.g_00542
OG0001954	Syam.g_01040	Syan.g_00547
OG0001957	Syam.g_01482	Syan.g_01137
OG0001958	Syam.g_01379	Syan.g_00773
OG0001961	Syam.g_01673	Syan.g_02851
OG0001964	Syam.g_00304	Syan.g_02122
OG0001966	Syam.g_00260	Syan.g_02055
OG0001967	Syam.g_00258	Syan.g_02053
OG0001968	Syam.g_00257	Syan.g_02052
OG0001969	Syam.g_00193	Syan.g_01989
OG0001971	Syam.g_02240	Syan.g_03062
OG0001972	Syam.g_02289	Syan.g_01532
OG0001974	Syam.g_02309	Syan.g_00279
OG0001975	Syam.g_00919	Syan.g_01145
OG0001976	Syam.g_00921	Syan.g_01143
OG0001979	Syam.g_00806	Syan.g_00402
OG0001980	Syam.g_00431	Syan.g_02152
OG0001990	Syam.g_02412	Syan.g_01660
OG0001995	Syam.g_00818	Syan.g_02683
OG0001997	Syam.g_02099	Syan.g_02953
OG0001999	Syam.g_01886	Syan.g_01453
OG0002000	Syam.g_00629	Syan.g_01195
OG0002008	Syam.g_01173	Syan.g_00627
OG0002010	Syam.g_01643	Syan.g_02819
OG0002013	Syam.g_00487	Syan.g_02930
OG0002017	Syam.g_02353	Syan.g_01624
OG0002018	Syam.g_02410	Syan.g_01658
OG0002020	Syam.g_02404	Syan.g_01671
OG0002021	Syam.g_02402	Syan.g_01673
OG0002022	Syam.g_02399	Syan.g_01674
OG0002023	Syam.g_02398	Syan.g_01675
OG0002024	Syam.g_02392	Syan.g_01667
OG0002037	Syam.g_00581	Syan.g_02857
OG0002041	Syam.g_01155	Syan.g_00596
OG0002042	Syam.g_01133	Syan.g_00572
OG0002044	Syam.g_00743	Syan.g_00652
OG0002047	Syam.g_00486	Syan.g_02314
OG0002048	Syam.g_00393	Syan.g_02169
OG0002049	Syam.g_00310	Syan.g_02128
OG0002050	Syam.g_00249	Syan.g_02042
OG0002051	Syam.g_02228	Syan.g_03047
OG0002054	Syam.g_02391	Syan.g_01668
OG0002055	Syam.g_02394	Syan.g_01664
OG0002056	Syam.g_00213	Syan.g_02007
OG0002113	Syam.g_00037	Syan.g_01741
OG0002115	Syam.g_01982	Syan.g_01391
OG0002116	Syam.g_01957	Syan.g_01366
OG0002117	Syam.g_01781	Syan.g_02673
OG0002118	Syam.g_00877	Syan.g_02599
OG0002123	Syam.g_01243	Syan.g_00321
OG0002124	Syam.g_00706	Syan.g_00400
OG0002128	Syam.g_00918	Syan.g_02541
OG0002129	Syam.g_01626	Syan.g_01329
OG0002130	Syam.g_01828	Syan.g_01211
OG0002131	Syam.g_02403	Syan.g_01672
OG0002132	Syam.g_02395	Syan.g_01663
OG0002133	Syam.g_02393	Syan.g_01665
OG0002134	Syam.g_00132	Syan.g_01917
OG0002135	Syam.g_02018	Syan.g_01437
OG0002136	Syam.g_02017	Syan.g_01436
OG0002138	Syam.g_00807	Syan.g_02671
OG0002139	Syam.g_00852	Syan.g_02551
OG0002142	Syam.g_01599	Syan.g_01292
OG0002143	Syam.g_00494	Syan.g_00538
OG0002144	Syam.g_00316	Syan.g_01138
OG0002154	Syam.g_02181	Syan.g_00846
OG0002160	Syam.g_00816	Syan.g_01474
OG0002167	Syam.g_00658	Syan.g_02931
OG0002169	Syam.g_00485	Syan.g_02313
OG0002170	Syam.g_00453	Syan.g_02148
OG0002174	Syam.g_01565	Syan.g_01153
OG0002178	Syam.g_02396	Syan.g_01662
OG0002179	Syam.g_00149	Syan.g_01939
OG0002180	Syam.g_00222	Syan.g_02016
OG0002181	Syam.g_00252	Syan.g_02045
OG0002182	Syam.g_00269	Syan.g_01370
OG0002183	Syam.g_02090	Syan.g_02944
OG0002184	Syam.g_02087	Syan.g_02940
OG0002185	Syam.g_02079	Syan.g_02924
OG0002186	Syam.g_02016	Syan.g_01435
OG0002187	Syam.g_02015	Syan.g_01434
OG0002188	Syam.g_01985	Syan.g_01394
OG0002189	Syam.g_01984	Syan.g_01393
OG0002190	Syam.g_01939	Syan.g_01352
OG0002192	Syam.g_01772	Syan.g_02664
OG0002194	Syam.g_00856	Syan.g_02577
OG0002196	Syam.g_01303	Syan.g_00705
OG0002197	Syam.g_01163	Syan.g_00605
OG0002198	Syam.g_01448	Syan.g_00793
OG0002199	Syam.g_01453	Syan.g_00798
OG0002200	Syam.g_01613	Syan.g_01275
OG0002201	Syam.g_01705	Syan.g_01017
OG0002202	Syam.g_01706	Syan.g_01016
OG0002203	Syam.g_01707	Syan.g_01015
OG0002204	Syam.g_01724	Syan.g_00959
OG0002205	Syam.g_01741	Syan.g_00883
OG0002206	Syam.g_00699	Syan.g_00269, Syan.g_00873
OG0002207	Syam.g_00689	Syan.g_00863
OG0002208	Syam.g_00578	Syan.g_02769
OG0002209	Syam.g_00465	Syan.g_02136
OG0002210	Syam.g_00401	Syan.g_02161
OG0002211	Syam.g_00362	Syan.g_02207
OG0002212	Syam.g_02299	Syan.g_01550
OG0002213	Syam.g_02304	Syan.g_01554
OG0002214	Syam.g_02426	Syan.g_01689
OG0002229	Syam.g_00094	Syan.g_01871
OG0002239	Syam.g_00922	Syan.g_01177
OG0002244	Syam.g_00974	Syan.g_00387
OG0002245	Syam.g_00496	Syan.g_00536
