Orthogroup	Syam	Prao
OG0001178	Syam.g_01995	Prao.g_01643
OG0001179	Syam.g_00351	Prao.g_01671
OG0001180	Syam.g_00378	Prao.g_01693
OG0001181	Syam.g_00382	Prao.g_01697
OG0001182	Syam.g_00391	Prao.g_01704
OG0001183	Syam.g_00396	Prao.g_01708
OG0001184	Syam.g_00143	Prao.g_01724
OG0001185	Syam.g_00121	Prao.g_01738
OG0001186	Syam.g_00076	Prao.g_01761
OG0001187	Syam.g_00073	Prao.g_01765
OG0001188	Syam.g_00070	Prao.g_01768
OG0001189	Syam.g_00054	Prao.g_01785
OG0001190	Syam.g_02313	Prao.g_01789
OG0001191	Syam.g_02324	Prao.g_01799
OG0001192	Syam.g_02330	Prao.g_01804
OG0001193	Syam.g_02355	Prao.g_01814
OG0001194	Syam.g_02357	Prao.g_01815
OG0001195	Syam.g_02358	Prao.g_01816
OG0001196	Syam.g_02429	Prao.g_01829
OG0001197	Syam.g_02431	Prao.g_01830
OG0001198	Syam.g_02443	Prao.g_01838
OG0001199	Syam.g_02068	Prao.g_00213
OG0001200	Syam.g_02070	Prao.g_00215
OG0001201	Syam.g_02122	Prao.g_00246
OG0001202	Syam.g_02255	Prao.g_00337
OG0001203	Syam.g_00511	Prao.g_00376
OG0001204	Syam.g_00282	Prao.g_00381
OG0001205	Syam.g_01852	Prao.g_00549
OG0001206	Syam.g_01680	Prao.g_00568
OG0001208	Syam.g_00585	Prao.g_00588
OG0001209	Syam.g_00654	Prao.g_01856
OG0001210	Syam.g_00663	Prao.g_01159
OG0001211	Syam.g_00678	Prao.g_01169
OG0001212	Syam.g_01717	Prao.g_00034
OG0001213	Syam.g_01479	Prao.g_00068
OG0001214	Syam.g_01466	Prao.g_00076
OG0001215	Syam.g_00808	Prao.g_00128
OG0001216	Syam.g_01245	Prao.g_00650
OG0001217	Syam.g_01403	Prao.g_00687
OG0001218	Syam.g_01662	Prao.g_00694
OG0001219	Syam.g_01080	Prao.g_00729
OG0001220	Syam.g_01754	Prao.g_00793
OG0001221	Syam.g_01334	Prao.g_00856
OG0001222	Syam.g_01111	Prao.g_00894
OG0001224	Syam.g_00770	Prao.g_00970
OG0001225	Syam.g_00772	Prao.g_00972
OG0001226	Syam.g_01425	Prao.g_01001
OG0001227	Syam.g_02340	Prao.g_01019
OG0001228	Syam.g_01858	Prao.g_01044
OG0001229	Syam.g_00796	Prao.g_01241
OG0001230	Syam.g_01603	Prao.g_01389
OG0001231	Syam.g_00017	Prao.g_01493
OG0001232	Syam.g_02022	Prao.g_01575
OG0001233	Syam.g_01895	Prao.g_01595
OG0001234	Syam.g_00306	Prao.g_01630
OG0001235	Syam.g_00313	Prao.g_01640
OG0001236	Syam.g_00146	Prao.g_01721
OG0001238	Syam.g_02326	Prao.g_01800
OG0001239	Syam.g_02065	Prao.g_00210
OG0001240	Syam.g_02105	Prao.g_00232
OG0001241	Syam.g_02115	Prao.g_00240
OG0001242	Syam.g_02145	Prao.g_00258
OG0001244	Syam.g_02188	Prao.g_00279
OG0001245	Syam.g_01057	Prao.g_00514
OG0001246	Syam.g_00611	Prao.g_00610
OG0001247	Syam.g_01253	Prao.g_00121
OG0001248	Syam.g_01256	Prao.g_00123
OG0001249	Syam.g_00436	Prao.g_00718
OG0001250	Syam.g_00731	Prao.g_00782
OG0001251	Syam.g_02365	Prao.g_00830
OG0001252	Syam.g_00763	Prao.g_00965
OG0001253	Syam.g_01021	Prao.g_01020
OG0001254	Syam.g_00916	Prao.g_01120
OG0001255	Syam.g_01056	Prao.g_01105
OG0001256	Syam.g_01976	Prao.g_01486
OG0001257	Syam.g_01683	Prao.g_01492
OG0001258	Syam.g_01986	Prao.g_01549
OG0001259	Syam.g_01893	Prao.g_01593
OG0001260	Syam.g_01912	Prao.g_01609
OG0001261	Syam.g_00360	Prao.g_01679
OG0001262	Syam.g_00056	Prao.g_01783
OG0001263	Syam.g_02159	Prao.g_00267
OG0001265	Syam.g_02143	Prao.g_00257
OG0001266	Syam.g_02259	Prao.g_00341
OG0001267	Syam.g_00230	Prao.g_00417
OG0001268	Syam.g_00463	Prao.g_00475
OG0001269	Syam.g_00956	Prao.g_00493
OG0001270	Syam.g_01871	Prao.g_00538
OG0001271	Syam.g_01671	Prao.g_00578
OG0001272	Syam.g_00589	Prao.g_00592
OG0001273	Syam.g_01472	Prao.g_00070
OG0001274	Syam.g_02285	Prao.g_00141
OG0001275	Syam.g_01174	Prao.g_00930
OG0001276	Syam.g_01190	Prao.g_00949
OG0001277	Syam.g_02415	Prao.g_01009
OG0001278	Syam.g_00862	Prao.g_01039
OG0001280	Syam.g_01827	Prao.g_01277
OG0001281	Syam.g_01837	Prao.g_01271
OG0001282	Syam.g_00574	Prao.g_01238
OG0001283	Syam.g_02424	Prao.g_01216
OG0001284	Syam.g_01960	Prao.g_01466
OG0001285	Syam.g_02380	Prao.g_01578
OG0001286	Syam.g_00376	Prao.g_01691
OG0001287	Syam.g_00113	Prao.g_01745
OG0001288	Syam.g_00102	Prao.g_01754
OG0001289	Syam.g_02089	Prao.g_00226
OG0001290	Syam.g_02114	Prao.g_00239
OG0001292	Syam.g_00276	Prao.g_00386
OG0001293	Syam.g_00256	Prao.g_00399
OG0001294	Syam.g_01365	Prao.g_00512
OG0001295	Syam.g_00665	Prao.g_00573
OG0001296	Syam.g_00617	Prao.g_00615
OG0001297	Syam.g_00621	Prao.g_00620
OG0001298	Syam.g_01738	Prao.g_01869
OG0001299	Syam.g_01371	Prao.g_00105
OG0001300	Syam.g_00800	Prao.g_00131
OG0001301	Syam.g_00786	Prao.g_00134
OG0001302	Syam.g_01437	Prao.g_00727
OG0001304	Syam.g_01204	Prao.g_00959
OG0001305	Syam.g_00780	Prao.g_00978
OG0001306	Syam.g_01811	Prao.g_01103
OG0001307	Syam.g_00945	Prao.g_01256
OG0001308	Syam.g_01623	Prao.g_01407
OG0001309	Syam.g_00628	Prao.g_01490
OG0001311	Syam.g_01192	Prao.g_00951
OG0001312	Syam.g_01092	Prao.g_00883
OG0001315	Syam.g_00394	Prao.g_00200
OG0001316	Syam.g_02176	Prao.g_00278
OG0001317	Syam.g_00505	Prao.g_00372
OG0001319	Syam.g_00241	Prao.g_00410
OG0001321	Syam.g_01846	Prao.g_00555
OG0001322	Syam.g_01845	Prao.g_00556
OG0001323	Syam.g_00631	Prao.g_00625
OG0001324	Syam.g_00799	Prao.g_00132
OG0001325	Syam.g_01241	Prao.g_00653
OG0001326	Syam.g_02370	Prao.g_00817
OG0001327	Syam.g_01359	Prao.g_00993
OG0001328	Syam.g_01340	Prao.g_01018
OG0001330	Syam.g_01819	Prao.g_01306
OG0001331	Syam.g_00569	Prao.g_01233
OG0001332	Syam.g_01919	Prao.g_01439
OG0001333	Syam.g_01889	Prao.g_01589
OG0001334	Syam.g_00405	Prao.g_01711
OG0001335	Syam.g_00406	Prao.g_01712
OG0001336	Syam.g_02425	Prao.g_01826
OG0001339	Syam.g_02117	Prao.g_00242
OG0001340	Syam.g_00425	Prao.g_00464
OG0001341	Syam.g_00795	Prao.g_00685
OG0001343	Syam.g_02361	Prao.g_00826, Prao.g_00827
OG0001344	Syam.g_01790	Prao.g_01085
OG0001345	Syam.g_01764	Prao.g_01070
OG0001346	Syam.g_01831	Prao.g_01275
OG0001347	Syam.g_00081	Prao.g_01189
OG0001350	Syam.g_00510	Prao.g_01537
OG0001351	Syam.g_01695	Prao.g_00558
OG0001352	Syam.g_00644	Prao.g_00118
OG0001353	Syam.g_00742	Prao.g_00773
OG0001354	Syam.g_01145	Prao.g_00912
OG0001355	Syam.g_00957	Prao.g_01521
OG0001358	Syam.g_01495	Prao.g_00059
OG0001359	Syam.g_02360	Prao.g_00828
OG0001360	Syam.g_01762	Prao.g_01021
OG0001361	Syam.g_01767	Prao.g_01073
OG0001362	Syam.g_01628	Prao.g_01411
OG0001363	Syam.g_01630	Prao.g_01413
OG0001364	Syam.g_00158	Prao.g_01714
OG0001372	Syam.g_00450, Syam.g_00984	Prao.g_00693
OG0001373	Syam.g_02369	Prao.g_00816
OG0001374	Syam.g_02377	Prao.g_00824
OG0001375	Syam.g_02362	Prao.g_00825
OG0001376	Syam.g_02332	Prao.g_00987
OG0001377	Syam.g_02331	Prao.g_00988
OG0001378	Syam.g_01872	Prao.g_01157
OG0001379	Syam.g_01821	Prao.g_01282
OG0001380	Syam.g_01409	Prao.g_01251
OG0001381	Syam.g_00939	Prao.g_01245
OG0001382	Syam.g_01557	Prao.g_01505
OG0001385	Syam.g_02366	Prao.g_00813
OG0001386	Syam.g_02367	Prao.g_00814
OG0001387	Syam.g_02368	Prao.g_00815
OG0001388	Syam.g_02371	Prao.g_00818
OG0001389	Syam.g_02372	Prao.g_00819
OG0001390	Syam.g_02373	Prao.g_00820
OG0001391	Syam.g_02374	Prao.g_00821
OG0001392	Syam.g_02375	Prao.g_00822
OG0001393	Syam.g_02376	Prao.g_00823
OG0001395	Syam.g_01225	Prao.g_00961
OG0001396	Syam.g_00080	Prao.g_01188
OG0001397	Syam.g_01629	Prao.g_01412
OG0001401	Syam.g_00738, Syam.g_00737	Prao.g_00642
OG0001402	Syam.g_01490	Prao.g_00702
OG0001404	Syam.g_02061	Prao.g_00207
OG0001405	Syam.g_00408	Prao.g_00462
OG0001406	Syam.g_02333	Prao.g_00986
OG0001407	Syam.g_00645	Prao.g_00999
OG0001408	Syam.g_00848	Prao.g_01005
OG0001413	Syam.g_01430	Prao.g_01481
OG0001414	Syam.g_00940	Prao.g_00367
OG0001416	Syam.g_01834	Prao.g_00565
OG0001417	Syam.g_01144	Prao.g_00575
OG0001419	Syam.g_00646	Prao.g_01000
OG0001420	Syam.g_00642	Prao.g_01148
OG0001421	Syam.g_01019	Prao.g_01487
OG0001422	Syam.g_01822	Prao.g_01511
OG0001423	Syam.g_00534, Syam.g_00553, Syam.g_00548	Prao.g_01368
OG0001425	Syam.g_02329	Prao.g_01803
OG0001428	Syam.g_02220	Prao.g_00310
OG0001429	Syam.g_01083	Prao.g_00730
OG0001430	Syam.g_02305	Prao.g_01312
OG0001432	Syam.g_00822	Prao.g_01479
OG0001438	Syam.g_00215	Prao.g_00430
OG0001439	Syam.g_00190	Prao.g_00443
OG0001441	Syam.g_00633	Prao.g_00627
OG0001442	Syam.g_01306	Prao.g_00678
OG0001447	Syam.g_02152	Prao.g_00265
OG0001448	Syam.g_02342	Prao.g_00502
OG0001449	Syam.g_00285	Prao.g_00527
OG0001452	Syam.g_00268	Prao.g_00832
OG0001453	Syam.g_01166	Prao.g_00924
OG0001454	Syam.g_01426	Prao.g_01014
OG0001456	Syam.g_02387	Prao.g_01112
OG0001457	Syam.g_02388	Prao.g_01111
OG0001458	Syam.g_02389	Prao.g_01110
OG0001459	Syam.g_00949	Prao.g_01323
OG0001462	Syam.g_00041	Prao.g_00180
OG0001465	Syam.g_01250	Prao.g_00140
OG0001467	Syam.g_01438	Prao.g_00719
OG0001468	Syam.g_01435	Prao.g_00991
OG0001471	Syam.g_00195	Prao.g_01482
OG0001472	Syam.g_00833	Prao.g_01489
OG0001473	Syam.g_01440	Prao.g_01762
OG0001477	Syam.g_00789	Prao.g_00006
OG0001479	Syam.g_00461	Prao.g_00473
OG0001480	Syam.g_01755	Prao.g_00504
OG0001482	Syam.g_01154	Prao.g_00561
OG0001484	Syam.g_02378	Prao.g_01298
OG0001492	Syam.g_00865	Prao.g_01042
OG0001493	Syam.g_00857	Prao.g_01034
OG0001495	Syam.g_00318	Prao.g_01637
OG0001496	Syam.g_00791	Prao.g_00008
OG0001497	Syam.g_00790	Prao.g_00007
OG0001499	Syam.g_02154, Syam.g_01397	Prao.g_00199
OG0001502	Syam.g_00705	Prao.g_00710
OG0001504	Syam.g_00948	Prao.g_01322
OG0001507	Syam.g_00975	Prao.g_01532
OG0001514	Syam.g_00792	Prao.g_00009
OG0001520	Syam.g_01752	Prao.g_00522
OG0001526	Syam.g_02183	Prao.g_01613
OG0001546	Syam.g_00636	Prao.g_00630
OG0001547	Syam.g_01059	Prao.g_00712
OG0001548	Syam.g_01420	Prao.g_00716
OG0001549	Syam.g_01761	Prao.g_00800
OG0001551	Syam.g_00755	Prao.g_01113
OG0001554	Syam.g_02311	Prao.g_01488
OG0001558	Syam.g_00019	Prao.g_00638
OG0001564	Syam.g_02383	Prao.g_01209
OG0001567	Syam.g_01058	Prao.g_00711
OG0001568	Syam.g_01061	Prao.g_00713
OG0001582	Syam.g_01128	Prao.g_00574
OG0001585	Syam.g_01008	Prao.g_01329
OG0001602	Syam.g_01251	Prao.g_00139
OG0001625	Syam.g_00262	Prao.g_00396
OG0001627	Syam.g_01921	Prao.g_00691
OG0001633	Syam.g_01586	Prao.g_01242
OG0001641	Syam.g_01164	Prao.g_01200
OG0001647	Syam.g_00239	Prao.g_00411
OG0001652	Syam.g_00018	Prao.g_00636
OG0001667	Syam.g_00840	Prao.g_01303
OG0001669	Syam.g_00088	Prao.g_00184
OG0001718	Syam.g_01501	Prao.g_00498
OG0001758	Syam.g_00551	Prao.g_01541
OG0001875	Syam.g_00550	Prao.g_01542
OG0001876	Syam.g_00549	Prao.g_01543
OG0001928	Syam.g_01544	Prao.g_01376
OG0001991	Syam.g_01389	Prao.g_00562
OG0002295	Syam.g_01579, Syam.g_01578	Prao.g_01372
OG0002416	Syam.g_01407	Prao.g_01028
OG0005646	Syam.g_02042	Prao.g_00011
