Orthogroup	Syam	Syal
OG0001169	Syam.g_01892	Syal.g_00642
OG0001170	Syam.g_01894	Syal.g_00644
OG0001172	Syam.g_00292	Syal.g_00198
OG0001173	Syam.g_00293	Syal.g_00199
OG0001174	Syam.g_00301	Syal.g_00207
OG0001175	Syam.g_00302	Syal.g_00208
OG0001176	Syam.g_00321	Syal.g_00226
OG0001177	Syam.g_00319	Syal.g_00224
OG0001178	Syam.g_01995	Syal.g_00592
OG0001179	Syam.g_00351	Syal.g_00256
OG0001180	Syam.g_00378	Syal.g_00282
OG0001182	Syam.g_00391	Syal.g_00295
OG0001183	Syam.g_00396	Syal.g_00302
OG0001184	Syam.g_00143	Syal.g_01359
OG0001185	Syam.g_00121	Syal.g_01453
OG0001186	Syam.g_00076	Syal.g_00179
OG0001187	Syam.g_00073	Syal.g_00175
OG0001188	Syam.g_00070	Syal.g_00172
OG0001189	Syam.g_00054	Syal.g_00152
OG0001190	Syam.g_02313	Syal.g_01067
OG0001191	Syam.g_02324	Syal.g_01083
OG0001192	Syam.g_02330	Syal.g_01090
OG0001193	Syam.g_02355	Syal.g_01128
OG0001194	Syam.g_02357	Syal.g_01130
OG0001195	Syam.g_02358	Syal.g_01131
OG0001196	Syam.g_02429	Syal.g_00078
OG0001197	Syam.g_02431	Syal.g_00080
OG0001198	Syam.g_02443	Syal.g_00093
OG0001199	Syam.g_02068	Syal.g_00757
OG0001200	Syam.g_02070	Syal.g_00759
OG0001201	Syam.g_02122	Syal.g_00821
OG0001202	Syam.g_02255	Syal.g_00956
OG0001203	Syam.g_00511	Syal.g_00683
OG0001204	Syam.g_00282	Syal.g_01201
OG0001205	Syam.g_01852	Syal.g_00515
OG0001206	Syam.g_01680	Syal.g_00490
OG0001208	Syam.g_00585	Syal.g_02899
OG0001209	Syam.g_00654	Syal.g_02835
OG0001210	Syam.g_00663	Syal.g_02827
OG0001211	Syam.g_00678	Syal.g_02811
OG0001212	Syam.g_01717	Syal.g_02754
OG0001213	Syam.g_01479	Syal.g_02701
OG0001214	Syam.g_01466	Syal.g_02634
OG0001215	Syam.g_00808	Syal.g_01786
OG0001216	Syam.g_01245	Syal.g_01861
OG0001217	Syam.g_01403	Syal.g_02067
OG0001218	Syam.g_01662	Syal.g_00429
OG0001219	Syam.g_01080	Syal.g_02036
OG0001220	Syam.g_01754	Syal.g_02494
OG0001221	Syam.g_01334	Syal.g_02258
OG0001222	Syam.g_01111	Syal.g_02006
OG0001224	Syam.g_00770	Syal.g_01827
OG0001225	Syam.g_00772	Syal.g_01825
OG0001226	Syam.g_01425	Syal.g_00767
OG0001227	Syam.g_02340	Syal.g_01575
OG0001228	Syam.g_01858	Syal.g_02451
OG0001229	Syam.g_00796	Syal.g_01801
OG0001230	Syam.g_01603	Syal.g_00029
OG0001231	Syam.g_00017	Syal.g_00114
OG0001232	Syam.g_02022	Syal.g_00622
OG0001233	Syam.g_01895	Syal.g_00645
OG0001234	Syam.g_00306	Syal.g_00212
OG0001236	Syam.g_00146	Syal.g_01352
OG0001237	Syam.g_00141	Syal.g_01362
OG0001238	Syam.g_02326	Syal.g_01085
OG0001239	Syam.g_02065	Syal.g_00754
OG0001240	Syam.g_02105	Syal.g_00804
OG0001241	Syam.g_02115	Syal.g_00814
OG0001242	Syam.g_02145	Syal.g_00844
OG0001244	Syam.g_02188	Syal.g_00882
OG0001245	Syam.g_01057	Syal.g_02522
OG0001246	Syam.g_00611	Syal.g_02927
OG0001247	Syam.g_01253	Syal.g_01126
OG0001248	Syam.g_01256	Syal.g_01778
OG0001249	Syam.g_00436	Syal.g_00337
OG0001250	Syam.g_00731	Syal.g_02469
OG0001251	Syam.g_02365	Syal.g_02576
OG0001252	Syam.g_00763	Syal.g_01834
OG0001253	Syam.g_01021	Syal.g_02521
OG0001254	Syam.g_00916	Syal.g_02507
OG0001255	Syam.g_01056	Syal.g_02609
OG0001256	Syam.g_01976	Syal.g_00571
OG0001258	Syam.g_01986	Syal.g_00582
OG0001259	Syam.g_01893	Syal.g_00643
OG0001260	Syam.g_01912	Syal.g_00665
OG0001261	Syam.g_00360	Syal.g_00265
OG0001262	Syam.g_00056	Syal.g_00154
OG0001263	Syam.g_02159	Syal.g_00856
OG0001265	Syam.g_02143	Syal.g_00842
OG0001266	Syam.g_02259	Syal.g_00960
OG0001267	Syam.g_00230	Syal.g_01263
OG0001268	Syam.g_00463	Syal.g_00353
OG0001269	Syam.g_00956	Syal.g_02567
OG0001270	Syam.g_01871	Syal.g_00528
OG0001271	Syam.g_01671	Syal.g_00466
OG0001272	Syam.g_00589	Syal.g_02903
OG0001273	Syam.g_01472	Syal.g_02641
OG0001274	Syam.g_02285	Syal.g_01007
OG0001275	Syam.g_01174	Syal.g_01932
OG0001276	Syam.g_01190	Syal.g_01914
OG0001277	Syam.g_02415	Syal.g_02963
OG0001278	Syam.g_00862	Syal.g_01766
OG0001279	Syam.g_01590	Syal.g_02565
OG0001280	Syam.g_01827	Syal.g_01604
OG0001281	Syam.g_01837	Syal.g_01592
OG0001282	Syam.g_00574	Syal.g_02887
OG0001283	Syam.g_02424	Syal.g_01179
OG0001284	Syam.g_01960	Syal.g_03007
OG0001285	Syam.g_02380	Syal.g_00625
OG0001286	Syam.g_00376	Syal.g_00280
OG0001287	Syam.g_00113	Syal.g_01461
OG0001288	Syam.g_00102	Syal.g_01513
OG0001289	Syam.g_02089	Syal.g_00781
OG0001290	Syam.g_02114	Syal.g_00813
OG0001291	Syam.g_02170	Syal.g_00866
OG0001292	Syam.g_00276	Syal.g_01206
OG0001293	Syam.g_00256	Syal.g_01236
OG0001294	Syam.g_01365	Syal.g_02207
OG0001295	Syam.g_00665	Syal.g_01828
OG0001296	Syam.g_00617	Syal.g_02933
OG0001298	Syam.g_01738	Syal.g_02777
OG0001299	Syam.g_01371	Syal.g_02200
OG0001300	Syam.g_00800	Syal.g_01795
OG0001301	Syam.g_00786	Syal.g_01941, Syal.g_01810
OG0001302	Syam.g_01437	Syal.g_02607
OG0001303	Syam.g_01082	Syal.g_02033
OG0001304	Syam.g_01204	Syal.g_01899
OG0001305	Syam.g_00780	Syal.g_01817
OG0001306	Syam.g_01811	Syal.g_01626
OG0001307	Syam.g_00945	Syal.g_02195
OG0001308	Syam.g_01623	Syal.g_00392
OG0001309	Syam.g_00628	Syal.g_02943
OG0001311	Syam.g_01192	Syal.g_01912
OG0001312	Syam.g_01092	Syal.g_02024
OG0001315	Syam.g_00394	Syal.g_00300
OG0001316	Syam.g_02176	Syal.g_00872
OG0001317	Syam.g_00505	Syal.g_00687
OG0001319	Syam.g_00241	Syal.g_01252
OG0001321	Syam.g_01846	Syal.g_00508
OG0001322	Syam.g_01845	Syal.g_00507
OG0001323	Syam.g_00631	Syal.g_02946
OG0001324	Syam.g_00799	Syal.g_01796
OG0001325	Syam.g_01241	Syal.g_01865
OG0001326	Syam.g_02370	Syal.g_02405, Syal.g_01138
OG0001327	Syam.g_01359	Syal.g_02296
OG0001328	Syam.g_01340	Syal.g_02266
OG0001330	Syam.g_01819	Syal.g_01611
OG0001332	Syam.g_01919	Syal.g_02965
OG0001333	Syam.g_01889	Syal.g_00639
OG0001334	Syam.g_00405	Syal.g_00311
OG0001335	Syam.g_00406	Syal.g_00312
OG0001336	Syam.g_02425	Syal.g_01180
OG0001337	Syam.g_00402	Syal.g_00308
OG0001337	Syam.g_00424	Syal.g_00327
OG0001338	Syam.g_00419, Syam.g_00985	Syal.g_02003
OG0001338	Syam.g_00428	Syal.g_00330
OG0001339	Syam.g_02117	Syal.g_00816
OG0001340	Syam.g_00425	Syal.g_00328
OG0001341	Syam.g_00795	Syal.g_02538
OG0001343	Syam.g_02361	Syal.g_01190
OG0001344	Syam.g_01790	Syal.g_01658
OG0001345	Syam.g_01764	Syal.g_01694
OG0001346	Syam.g_01831	Syal.g_01600
OG0001347	Syam.g_00081	Syal.g_01531
OG0001348	Syam.g_00750	Syal.g_01849
OG0001351	Syam.g_01695	Syal.g_00501
OG0001353	Syam.g_00742	Syal.g_02457
OG0001354	Syam.g_01145	Syal.g_01973
OG0001357	Syam.g_00449	Syal.g_00433, Syal.g_02584
OG0001358	Syam.g_01495	Syal.g_02715
OG0001359	Syam.g_02360	Syal.g_01189
OG0001360	Syam.g_01762	Syal.g_01696
OG0001361	Syam.g_01767	Syal.g_01691
OG0001362	Syam.g_01628	Syal.g_00397
OG0001363	Syam.g_01630	Syal.g_00399
OG0001364	Syam.g_00158	Syal.g_01342
OG0001366	Syam.g_02014	Syal.g_00616
OG0001368	Syam.g_00283	Syal.g_01200
OG0001373	Syam.g_02369	Syal.g_01137
OG0001374	Syam.g_02377	Syal.g_01145
OG0001375	Syam.g_02362	Syal.g_01191
OG0001376	Syam.g_02332	Syal.g_01095
OG0001377	Syam.g_02331	Syal.g_01094
OG0001378	Syam.g_01872	Syal.g_00529
OG0001379	Syam.g_01821	Syal.g_01609
OG0001382	Syam.g_01557	Syal.g_00220
OG0001385	Syam.g_02366	Syal.g_01134
OG0001386	Syam.g_02367	Syal.g_01135
OG0001387	Syam.g_02368	Syal.g_01136
OG0001388	Syam.g_02371	Syal.g_01139
OG0001389	Syam.g_02372	Syal.g_01140
OG0001390	Syam.g_02373	Syal.g_01141
OG0001391	Syam.g_02374	Syal.g_01142
OG0001392	Syam.g_02375	Syal.g_01143
OG0001393	Syam.g_02376	Syal.g_01144
OG0001394	Syam.g_01321	Syal.g_02250
OG0001395	Syam.g_01225	Syal.g_00001, Syal.g_02432
OG0001396	Syam.g_00080	Syal.g_01532
OG0001397	Syam.g_01629	Syal.g_00398
OG0001398	Syam.g_01052	Syal.g_00774
OG0001400	Syam.g_00836	Syal.g_00877
OG0001401	Syam.g_00738, Syam.g_00737	Syal.g_02463
OG0001402	Syam.g_01490	Syal.g_02711
OG0001404	Syam.g_02061	Syal.g_00750
OG0001405	Syam.g_00408	Syal.g_00314
OG0001406	Syam.g_02333	Syal.g_01096
OG0001407	Syam.g_00645	Syal.g_01774
OG0001408	Syam.g_00848	Syal.g_02589
OG0001412	Syam.g_00082	Syal.g_01530
OG0001416	Syam.g_01834	Syal.g_01595
OG0001417	Syam.g_01144	Syal.g_01974
OG0001419	Syam.g_00646	Syal.g_01775
OG0001420	Syam.g_00642	Syal.g_02955
OG0001423	Syam.g_00553, Syam.g_00548	Syal.g_00726
OG0001425	Syam.g_02329	Syal.g_01089
OG0001426	Syam.g_01210, Syam.g_00961, Syam.g_02044, Syam.g_00993	Syal.g_00694
OG0001428	Syam.g_02220	Syal.g_00915
OG0001430	Syam.g_02305	Syal.g_01055
OG0001432	Syam.g_00822	Syal.g_02578
OG0001433	Syam.g_00752	Syal.g_02212
OG0001434	Syam.g_01316	Syal.g_02245
OG0001435	Syam.g_01353	Syal.g_02290
OG0001438	Syam.g_00215	Syal.g_01278
OG0001439	Syam.g_00190	Syal.g_01306
OG0001442	Syam.g_01306	Syal.g_02234
OG0001443	Syam.g_02335	Syal.g_01101
OG0001444	Syam.g_02100	Syal.g_00798
OG0001445	Syam.g_00090, Syam.g_00089	Syal.g_01467
OG0001447	Syam.g_02152	Syal.g_00853
OG0001448	Syam.g_02342	Syal.g_02552
OG0001449	Syam.g_00285	Syal.g_01198
OG0001452	Syam.g_00268	Syal.g_01223
OG0001454	Syam.g_01426	Syal.g_02566
OG0001456	Syam.g_02387	Syal.g_01146
OG0001457	Syam.g_02388	Syal.g_01147
OG0001458	Syam.g_02389	Syal.g_01148
OG0001459	Syam.g_00949	Syal.g_01493, Syal.g_02104
OG0001460	Syam.g_00753	Syal.g_02211
OG0001461	Syam.g_00928	Syal.g_02091
OG0001462	Syam.g_00041	Syal.g_00138
OG0001470	Syam.g_01874	Syal.g_00181
OG0001471	Syam.g_00195	Syal.g_01301
OG0001473	Syam.g_01440	Syal.g_02571
OG0001474	Syam.g_00464	Syal.g_00354
OG0001475	Syam.g_01876	Syal.g_00184
OG0001476	Syam.g_01784	Syal.g_01667
OG0001477	Syam.g_00789	Syal.g_01807
OG0001479	Syam.g_00461	Syal.g_00351
OG0001480	Syam.g_01755	Syal.g_02599
OG0001482	Syam.g_01154	Syal.g_01964
OG0001488	Syam.g_01774	Syal.g_01677
OG0001489	Syam.g_00387	Syal.g_00291
OG0001492	Syam.g_00865	Syal.g_01769
OG0001493	Syam.g_00857	Syal.g_01760
OG0001495	Syam.g_00318	Syal.g_00223
OG0001496	Syam.g_00791	Syal.g_01804
OG0001497	Syam.g_00790	Syal.g_01806
OG0001498	Syam.g_00490	Syal.g_00554
OG0001499	Syam.g_02154, Syam.g_01397	Syal.g_00086
OG0001502	Syam.g_00705	Syal.g_02489
OG0001504	Syam.g_00948	Syal.g_02103, Syal.g_01492
OG0001507	Syam.g_00975	Syal.g_02094
OG0001508	Syam.g_01873	Syal.g_00180
OG0001509	Syam.g_00091	Syal.g_00189, Syal.g_00190
OG0001510	Syam.g_00109	Syal.g_01489
OG0001511	Syam.g_02129	Syal.g_00829
OG0001512	Syam.g_00512	Syal.g_00682
OG0001513	Syam.g_00142	Syal.g_01361
OG0001514	Syam.g_00792	Syal.g_01803
OG0001515	Syam.g_00804	Syal.g_01791
OG0001516	Syam.g_01374	Syal.g_02197
OG0001517	Syam.g_00458	Syal.g_00348
OG0001518	Syam.g_02328	Syal.g_02309, Syal.g_01087
OG0001519	Syam.g_02337	Syal.g_01103
OG0001520	Syam.g_01752	Syal.g_02790
OG0001527	Syam.g_00693	Syal.g_02796
OG0001528	Syam.g_01875	Syal.g_00182
OG0001529	Syam.g_00047	Syal.g_00145
OG0001530	Syam.g_02127	Syal.g_00827
OG0001531	Syam.g_00513	Syal.g_00681
OG0001532	Syam.g_00897	Syal.g_01710
OG0001533	Syam.g_01697	Syal.g_00533
OG0001534	Syam.g_01205	Syal.g_01898
OG0001535	Syam.g_01188	Syal.g_01917
OG0001536	Syam.g_01119	Syal.g_01996
OG0001537	Syam.g_01333	Syal.g_02257
OG0001538	Syam.g_01285	Syal.g_01870
OG0001539	Syam.g_01357	Syal.g_02294
OG0001540	Syam.g_02161	Syal.g_00858
OG0001541	Syam.g_02229	Syal.g_00924
OG0001542	Syam.g_02238	Syal.g_00935
OG0001543	Syam.g_02271	Syal.g_00988
OG0001544	Syam.g_02336	Syal.g_01102
OG0001545	Syam.g_02414	Syal.g_01170
OG0001546	Syam.g_00636	Syal.g_02950
OG0001547	Syam.g_01059	Syal.g_02050
OG0001551	Syam.g_00755	Syal.g_01781
OG0001554	Syam.g_02311	Syal.g_01065
OG0001557	Syam.g_01320	Syal.g_02249
OG0001558	Syam.g_00019	Syal.g_00117
OG0001559	Syam.g_02126	Syal.g_00826
OG0001560	Syam.g_02113	Syal.g_00812
OG0001561	Syam.g_01195	Syal.g_01910
OG0001562	Syam.g_01180	Syal.g_01926
OG0001563	Syam.g_00370	Syal.g_00274
OG0001567	Syam.g_01058	Syal.g_02051
OG0001568	Syam.g_01061	Syal.g_02049
OG0001572	Syam.g_00531	Syal.g_03017
OG0001574	Syam.g_00691	Syal.g_02798
OG0001575	Syam.g_00696	Syal.g_02793
OG0001576	Syam.g_01699	Syal.g_01582
OG0001577	Syam.g_01799	Syal.g_01648
OG0001579	Syam.g_00418	Syal.g_00318
OG0001580	Syam.g_02300	Syal.g_01052
OG0001582	Syam.g_01128	Syal.g_02644
OG0001585	Syam.g_01008	Syal.g_00712
OG0001589	Syam.g_01897	Syal.g_00647
OG0001590	Syam.g_01473	Syal.g_02642
OG0001591	Syam.g_01363	Syal.g_02209
OG0001592	Syam.g_02301	Syal.g_01053
OG0001594	Syam.g_01593	Syal.g_00056, Syal.g_00057
OG0001614	Syam.g_00123	Syal.g_01451
OG0001615	Syam.g_00669	Syal.g_02820
OG0001616	Syam.g_00909	Syal.g_01699
OG0001617	Syam.g_00797	Syal.g_01800
OG0001619	Syam.g_01108	Syal.g_02009
OG0001620	Syam.g_00470	Syal.g_00360
OG0001621	Syam.g_00267	Syal.g_01224
OG0001622	Syam.g_02423	Syal.g_01178
OG0001623	Syam.g_00429	Syal.g_00331
OG0001624	Syam.g_02341	Syal.g_02606
OG0001625	Syam.g_00262	Syal.g_01230
OG0001634	Syam.g_01368	Syal.g_02203
OG0001636	Syam.g_00040	Syal.g_00137
OG0001637	Syam.g_01909, Syam.g_01908	Syal.g_00659
OG0001638	Syam.g_02001	Syal.g_00599
OG0001639	Syam.g_01924	Syal.g_02968
OG0001640	Syam.g_00756	Syal.g_01839
OG0001641	Syam.g_01164	Syal.g_01955
OG0001643	Syam.g_01463	Syal.g_02631
OG0001644	Syam.g_01229	Syal.g_02426
OG0001645	Syam.g_01062	Syal.g_02825
OG0001647	Syam.g_00239	Syal.g_01254
OG0001652	Syam.g_00018	Syal.g_00115
OG0001653	Syam.g_02103, Syam.g_02438	Syal.g_00801
OG0001654	Syam.g_01922	Syal.g_02966
OG0001655	Syam.g_01691	Syal.g_02854
OG0001655	Syam.g_00838	Syal.g_00703
OG0001656	Syam.g_00413	Syal.g_00317
OG0001657	Syam.g_02202	Syal.g_00897
OG0001658	Syam.g_02312	Syal.g_01066
OG0001659	Syam.g_00901	Syal.g_01706
OG0001667	Syam.g_00840	Syal.g_02863
OG0001672	Syam.g_02076	Syal.g_00765
OG0001673	Syam.g_00503	Syal.g_00689
OG0001675	Syam.g_01178	Syal.g_01928
OG0001676	Syam.g_00412	Syal.g_00320
OG0001677	Syam.g_00397	Syal.g_00303
OG0001678	Syam.g_00291	Syal.g_00197
OG0001680	Syam.g_02005	Syal.g_00607
OG0001681	Syam.g_01330	Syal.g_01109
OG0001682	Syam.g_01427	Syal.g_02407
OG0001692	Syam.g_01608	Syal.g_00024
OG0001693	Syam.g_00775	Syal.g_01822
OG0001694	Syam.g_00228	Syal.g_01265
OG0001695	Syam.g_02408	Syal.g_01165
OG0001702	Syam.g_02094, Syam.g_02095	Syal.g_00786
OG0001703	Syam.g_00577	Syal.g_02890
OG0001712	Syam.g_01009	Syal.g_02524
OG0001713	Syam.g_01783	Syal.g_01668
OG0001715	Syam.g_01411	Syal.g_02550
OG0001716	Syam.g_00703	Syal.g_02491, Syal.g_01503
OG0001717	Syam.g_02215	Syal.g_00910
OG0001726	Syam.g_01046	Syal.g_00536
OG0001729	Syam.g_00516	Syal.g_00676
OG0001730	Syam.g_00519	Syal.g_00672
OG0001732	Syam.g_00880	Syal.g_01730
OG0001733	Syam.g_01219	Syal.g_02213
OG0001734	Syam.g_00702	Syal.g_02492
OG0001737	Syam.g_00209	Syal.g_01284
OG0001738	Syam.g_00175	Syal.g_01320
OG0001739	Syam.g_02406	Syal.g_01163
OG0001740	Syam.g_02411	Syal.g_01167
OG0001741	Syam.g_01537, Syam.g_01560	Syal.g_00708, Syal.g_02278
OG0001741	Syam.g_01412	Syal.g_02961
OG0001750	Syam.g_02101	Syal.g_00799
OG0001751	Syam.g_00502, Syam.g_01063	Syal.g_00690
OG0001752	Syam.g_01914	Syal.g_00669
OG0001755	Syam.g_00627	Syal.g_02942
OG0001759	Syam.g_00983	Syal.g_02108
OG0001761	Syam.g_01505	Syal.g_02727
OG0001762	Syam.g_01171	Syal.g_01947
OG0001763	Syam.g_01158, Syam.g_01157	Syal.g_01961
OG0001764	Syam.g_01068	Syal.g_02046
OG0001765	Syam.g_00950	Syal.g_02105
OG0001766	Syam.g_00199	Syal.g_01296
OG0001783	Syam.g_00118	Syal.g_01456
OG0001784	Syam.g_02096	Syal.g_00795
OG0001786	Syam.g_01962	Syal.g_03009
OG0001787	Syam.g_00650	Syal.g_02839
OG0001788	Syam.g_00653	Syal.g_02836
OG0001789	Syam.g_01829	Syal.g_01602
OG0001790	Syam.g_01804	Syal.g_01633
OG0001792	Syam.g_00872	Syal.g_01737
OG0001794	Syam.g_01202	Syal.g_01902
OG0001796	Syam.g_01182	Syal.g_01923
OG0001797	Syam.g_01100	Syal.g_02017
OG0001798	Syam.g_01487	Syal.g_02709
OG0001799	Syam.g_01452	Syal.g_02336, Syal.g_02616
OG0001801	Syam.g_01598	Syal.g_00038
OG0001803	Syam.g_01856	Syal.g_00519
OG0001804	Syam.g_00491	Syal.g_00553
OG0001805	Syam.g_00272	Syal.g_01211
OG0001806	Syam.g_00240	Syal.g_01253
OG0001808	Syam.g_00154	Syal.g_01344
OG0001810	Syam.g_02174	Syal.g_00878
OG0001811	Syam.g_02235	Syal.g_00933
OG0001812	Syam.g_02302	Syal.g_01054
OG0001813	Syam.g_02345	Syal.g_01117
OG0001814	Syam.g_02432	Syal.g_00081
OG0001815	Syam.g_02441	Syal.g_00091
OG0001816	Syam.g_01360	Syal.g_02297
OG0001817	Syam.g_01405, Syam.g_01576, Syam.g_00971, Syam.g_01525, Syam.g_01526, Syam.g_00827	Syal.g_02537
OG0001835	Syam.g_00964	Syal.g_00713
OG0001838	Syam.g_00008	Syal.g_00105
OG0001839	Syam.g_00036	Syal.g_00133
OG0001840	Syam.g_00053	Syal.g_00151
OG0001841	Syam.g_00060	Syal.g_00158
OG0001843	Syam.g_00124	Syal.g_01450
OG0001844	Syam.g_00125	Syal.g_01449
OG0001845	Syam.g_00126	Syal.g_01448
OG0001846	Syam.g_02146	Syal.g_00845
OG0001847	Syam.g_02144	Syal.g_00843
OG0001848	Syam.g_02140	Syal.g_00839
OG0001849	Syam.g_02088	Syal.g_00780
OG0001850	Syam.g_02078	Syal.g_00768
OG0001851	Syam.g_02072	Syal.g_00761
OG0001852	Syam.g_02071	Syal.g_00760
OG0001853	Syam.g_02064	Syal.g_00753
OG0001854	Syam.g_00507	Syal.g_00685
OG0001856	Syam.g_01968	Syal.g_00563
OG0001857	Syam.g_01965	Syal.g_00560
OG0001858	Syam.g_01935	Syal.g_02981
OG0001859	Syam.g_00565	Syal.g_02879
OG0001860	Syam.g_00579	Syal.g_02892
OG0001861	Syam.g_00590	Syal.g_02904
OG0001862	Syam.g_00601	Syal.g_02916
OG0001863	Syam.g_00606	Syal.g_02922
OG0001864	Syam.g_00661	Syal.g_02829
OG0001865	Syam.g_01726	Syal.g_02562
OG0001866	Syam.g_01703	Syal.g_02740
OG0001867	Syam.g_01507	Syal.g_02729
OG0001868	Syam.g_01833	Syal.g_01596
OG0001869	Syam.g_01800	Syal.g_01647
OG0001870	Syam.g_01792	Syal.g_01656
OG0001871	Syam.g_01787	Syal.g_01661
OG0001872	Syam.g_00866	Syal.g_01742
OG0001873	Syam.g_00908	Syal.g_01700
OG0001874	Syam.g_00911	Syal.g_01697
OG0001877	Syam.g_00803	Syal.g_01792
OG0001878	Syam.g_01175	Syal.g_01931
OG0001879	Syam.g_01169	Syal.g_01950
OG0001880	Syam.g_01130	Syal.g_01987
OG0001881	Syam.g_01127	Syal.g_01988
OG0001882	Syam.g_01103	Syal.g_02014
OG0001883	Syam.g_01099	Syal.g_02018
OG0001884	Syam.g_01090	Syal.g_02564
OG0001885	Syam.g_01073	Syal.g_02041
OG0001886	Syam.g_01069	Syal.g_02045
OG0001887	Syam.g_01341	Syal.g_02267
OG0001888	Syam.g_01313	Syal.g_02243
OG0001889	Syam.g_01275	Syal.g_01880
OG0001890	Syam.g_00724	Syal.g_02476
OG0001891	Syam.g_00720	Syal.g_02480
OG0001892	Syam.g_01756	Syal.g_02601
OG0001895	Syam.g_01594	Syal.g_00063
OG0001896	Syam.g_01861	Syal.g_00535
OG0001898	Syam.g_00435	Syal.g_00336
OG0001899	Syam.g_00358	Syal.g_00263
OG0001900	Syam.g_00255	Syal.g_01238
OG0001901	Syam.g_00254	Syal.g_01239
OG0001902	Syam.g_00223	Syal.g_01270
OG0001903	Syam.g_00214	Syal.g_01279
OG0001904	Syam.g_00160	Syal.g_01340
OG0001905	Syam.g_00152	Syal.g_01346
OG0001906	Syam.g_02162	Syal.g_00859
OG0001908	Syam.g_02231	Syal.g_00926
OG0001909	Syam.g_02242	Syal.g_00939
OG0001910	Syam.g_02277	Syal.g_00999
OG0001912	Syam.g_02321	Syal.g_01077
OG0001913	Syam.g_02323	Syal.g_01081
OG0001914	Syam.g_00920	Syal.g_02509
OG0001915	Syam.g_02437	Syal.g_00088
OG0001918	Syam.g_01017	Syal.g_02068
OG0001929	Syam.g_00067	Syal.g_00165
OG0001932	Syam.g_00122	Syal.g_01452
OG0001933	Syam.g_02124	Syal.g_00823
OG0001934	Syam.g_02109	Syal.g_00808
OG0001936	Syam.g_00990	Syal.g_02069
OG0001937	Syam.g_01952	Syal.g_02994
OG0001940	Syam.g_01739	Syal.g_02778
OG0001941	Syam.g_01838	Syal.g_01591
OG0001943	Syam.g_00842	Syal.g_01670
OG0001946	Syam.g_00802	Syal.g_01793
OG0001948	Syam.g_01159	Syal.g_01959
OG0001949	Syam.g_01139	Syal.g_01978
OG0001950	Syam.g_01137	Syal.g_01980
OG0001951	Syam.g_01126	Syal.g_01989
OG0001952	Syam.g_01102	Syal.g_02015
OG0001953	Syam.g_01101	Syal.g_02016
OG0001954	Syam.g_01040	Syal.g_02517
OG0001957	Syam.g_01482	Syal.g_02703
OG0001958	Syam.g_01379	Syal.g_02181
OG0001961	Syam.g_01673	Syal.g_00468
OG0001964	Syam.g_00304	Syal.g_00210
OG0001965	Syam.g_01439	Syal.g_02842
OG0001966	Syam.g_00260	Syal.g_01232
OG0001967	Syam.g_00258	Syal.g_01234
OG0001968	Syam.g_00257	Syal.g_01235
OG0001969	Syam.g_00193	Syal.g_01303
OG0001971	Syam.g_02240	Syal.g_00937
OG0001972	Syam.g_02289	Syal.g_01011
OG0001974	Syam.g_02309	Syal.g_01063
OG0001975	Syam.g_00919	Syal.g_02508
OG0001976	Syam.g_00921	Syal.g_02510
OG0001979	Syam.g_00806	Syal.g_01777
OG0001980	Syam.g_00431	Syal.g_00333
OG0001990	Syam.g_02412	Syal.g_01168
OG0001995	Syam.g_00818	Syal.g_01208
OG0001997	Syam.g_02099	Syal.g_00797
OG0001999	Syam.g_01886	Syal.g_00637
OG0002000	Syam.g_00629	Syal.g_02944
OG0002008	Syam.g_01173	Syal.g_01933
OG0002012	Syam.g_01051	Syal.g_00505
OG0002013	Syam.g_00487	Syal.g_00773
OG0002017	Syam.g_02353	Syal.g_01124
OG0002018	Syam.g_02410	Syal.g_01166
OG0002020	Syam.g_02404	Syal.g_01161
OG0002021	Syam.g_02402	Syal.g_01159
OG0002022	Syam.g_02399	Syal.g_01158
OG0002023	Syam.g_02398	Syal.g_01157
OG0002024	Syam.g_02392	Syal.g_01151
OG0002037	Syam.g_00581	Syal.g_01752
OG0002041	Syam.g_01155	Syal.g_01963
OG0002042	Syam.g_01133	Syal.g_01984
OG0002044	Syam.g_00743	Syal.g_02456
OG0002045	Syam.g_01676	Syal.g_00472
OG0002048	Syam.g_00393	Syal.g_00299
OG0002049	Syam.g_00310	Syal.g_00216
OG0002050	Syam.g_00249	Syal.g_01244
OG0002051	Syam.g_02228	Syal.g_00923
OG0002054	Syam.g_02391	Syal.g_01150
OG0002055	Syam.g_02394	Syal.g_01153
OG0002056	Syam.g_00213	Syal.g_01280
OG0002112	Syam.g_00202	Syal.g_01292
OG0002113	Syam.g_00037	Syal.g_00134
OG0002115	Syam.g_01982	Syal.g_00578
OG0002116	Syam.g_01957	Syal.g_02999
OG0002117	Syam.g_01781	Syal.g_01672
OG0002118	Syam.g_00877	Syal.g_01733
OG0002121	Syam.g_01393	Syal.g_00035
OG0002123	Syam.g_01243	Syal.g_01863
OG0002124	Syam.g_00706	Syal.g_02488
OG0002128	Syam.g_00918	Syal.g_02504
OG0002129	Syam.g_01626	Syal.g_00395
OG0002130	Syam.g_01828	Syal.g_01603
OG0002131	Syam.g_02403	Syal.g_01160
OG0002132	Syam.g_02395	Syal.g_01154
OG0002133	Syam.g_02393	Syal.g_01152
OG0002134	Syam.g_00132	Syal.g_01442
OG0002135	Syam.g_02018	Syal.g_00620
