Orthogroup	Syam	Prba
OG0001171	Syam.g_01904	Prba.g_00569
OG0001172	Syam.g_00292	Prba.g_00360
OG0001173	Syam.g_00293	Prba.g_00361
OG0001174	Syam.g_00301	Prba.g_00369
OG0001175	Syam.g_00302	Prba.g_00370
OG0001176	Syam.g_00321	Prba.g_00377
OG0001177	Syam.g_00319	Prba.g_00380
OG0001178	Syam.g_01995	Prba.g_00385
OG0001179	Syam.g_00351	Prba.g_00413
OG0001180	Syam.g_00378	Prba.g_00435
OG0001181	Syam.g_00382	Prba.g_01048
OG0001182	Syam.g_00391	Prba.g_01055
OG0001183	Syam.g_00396	Prba.g_01060
OG0001184	Syam.g_00143	Prba.g_01076
OG0001185	Syam.g_00121	Prba.g_00762
OG0001186	Syam.g_00076	Prba.g_00786
OG0001187	Syam.g_00073	Prba.g_00790
OG0001188	Syam.g_00070	Prba.g_00793
OG0001189	Syam.g_00054	Prba.g_00810
OG0001190	Syam.g_02313	Prba.g_00814
OG0001191	Syam.g_02324	Prba.g_00824
OG0001192	Syam.g_02330	Prba.g_00829
OG0001193	Syam.g_02355	Prba.g_00839
OG0001194	Syam.g_02357	Prba.g_00840
OG0001195	Syam.g_02358	Prba.g_00841
OG0001196	Syam.g_02429	Prba.g_01782
OG0001197	Syam.g_02431	Prba.g_01783
OG0001198	Syam.g_02443	Prba.g_01790
OG0001199	Syam.g_02068	Prba.g_01862
OG0001200	Syam.g_02070	Prba.g_01864
OG0001201	Syam.g_02122	Prba.g_01896
OG0001202	Syam.g_02255	Prba.g_00655
OG0001203	Syam.g_00511	Prba.g_00457
OG0001204	Syam.g_00282	Prba.g_00462
OG0001205	Syam.g_01852	Prba.g_01016
OG0001206	Syam.g_01680	Prba.g_00999
OG0001208	Syam.g_00585	Prba.g_00979
OG0001209	Syam.g_00654	Prba.g_00926
OG0001210	Syam.g_00663	Prba.g_01775
OG0001211	Syam.g_00678	Prba.g_01765
OG0001212	Syam.g_01717	Prba.g_01721
OG0001213	Syam.g_01479	Prba.g_01688
OG0001214	Syam.g_01466	Prba.g_01680
OG0001215	Syam.g_00808	Prba.g_01627
OG0001216	Syam.g_01245	Prba.g_01592
OG0001217	Syam.g_01403	Prba.g_01554
OG0001218	Syam.g_01662	Prba.g_01547
OG0001219	Syam.g_01080	Prba.g_01510
OG0001220	Syam.g_01754	Prba.g_01447
OG0001221	Syam.g_01334	Prba.g_01384
OG0001222	Syam.g_01111	Prba.g_01345
OG0001224	Syam.g_00770	Prba.g_01268
OG0001225	Syam.g_00772	Prba.g_01266
OG0001226	Syam.g_01425	Prba.g_01240
OG0001227	Syam.g_02340	Prba.g_01222
OG0001228	Syam.g_01858	Prba.g_00018
OG0001229	Syam.g_00796	Prba.g_00198
OG0001230	Syam.g_01603	Prba.g_00105
OG0001231	Syam.g_00017	Prba.g_00291
OG0001232	Syam.g_02022	Prba.g_00597
OG0001233	Syam.g_01895	Prba.g_00577
OG0001234	Syam.g_00306	Prba.g_00372
OG0001235	Syam.g_00313	Prba.g_00382
OG0001236	Syam.g_00146	Prba.g_01073
OG0001237	Syam.g_00141	Prba.g_01077
OG0001238	Syam.g_02326	Prba.g_00825
OG0001239	Syam.g_02065	Prba.g_01859
OG0001240	Syam.g_02105	Prba.g_01881
OG0001241	Syam.g_02115	Prba.g_01889
OG0001242	Syam.g_02145	Prba.g_01907
OG0001244	Syam.g_02188	Prba.g_01929
OG0001245	Syam.g_01057	Prba.g_00874
OG0001246	Syam.g_00611	Prba.g_00957
OG0001247	Syam.g_01253	Prba.g_01634
OG0001248	Syam.g_01256	Prba.g_01632
OG0001249	Syam.g_00436	Prba.g_01521
OG0001250	Syam.g_00731	Prba.g_01458
OG0001251	Syam.g_02365	Prba.g_01410
OG0001252	Syam.g_00763	Prba.g_01273
OG0001253	Syam.g_01021	Prba.g_01221
OG0001254	Syam.g_00916	Prba.g_00095
OG0001255	Syam.g_01056	Prba.g_00080
OG0001256	Syam.g_01976	Prba.g_00298
OG0001257	Syam.g_01683	Prba.g_00292
OG0001258	Syam.g_01986	Prba.g_00229
OG0001259	Syam.g_01893	Prba.g_00579
OG0001260	Syam.g_01912	Prba.g_00563
OG0001261	Syam.g_00360	Prba.g_00421
OG0001262	Syam.g_00056	Prba.g_00808
OG0001263	Syam.g_02159	Prba.g_01916
OG0001265	Syam.g_02143	Prba.g_01906
OG0001266	Syam.g_02259	Prba.g_00659
OG0001267	Syam.g_00230	Prba.g_00497
OG0001268	Syam.g_00463	Prba.g_00555
OG0001269	Syam.g_00956	Prba.g_00853
OG0001270	Syam.g_01871	Prba.g_01027
OG0001271	Syam.g_01671	Prba.g_00989
OG0001272	Syam.g_00589	Prba.g_00975
OG0001273	Syam.g_01472	Prba.g_01686
OG0001274	Syam.g_02285	Prba.g_01614
OG0001275	Syam.g_01174	Prba.g_01309
OG0001276	Syam.g_01190	Prba.g_01289
OG0001277	Syam.g_02415	Prba.g_01232
OG0001278	Syam.g_00862	Prba.g_00013
OG0001279	Syam.g_01590	Prba.g_01136
OG0001280	Syam.g_01827	Prba.g_01191
OG0001281	Syam.g_01837	Prba.g_01197
OG0001282	Syam.g_00574	Prba.g_00195
OG0001283	Syam.g_02424	Prba.g_00176
OG0001284	Syam.g_01960	Prba.g_00318
OG0001285	Syam.g_02380	Prba.g_00594
OG0001286	Syam.g_00376	Prba.g_00433
OG0001287	Syam.g_00113	Prba.g_00770
OG0001288	Syam.g_00102	Prba.g_00779
OG0001289	Syam.g_02089	Prba.g_01875
OG0001290	Syam.g_02114	Prba.g_01888
OG0001291	Syam.g_02170	Prba.g_01923
OG0001292	Syam.g_00276	Prba.g_00467
OG0001293	Syam.g_00256	Prba.g_00479
OG0001294	Syam.g_01365	Prba.g_00872
OG0001295	Syam.g_00665	Prba.g_00994
OG0001296	Syam.g_00617	Prba.g_00952
OG0001297	Syam.g_00621	Prba.g_00947
OG0001298	Syam.g_01738	Prba.g_01739
OG0001299	Syam.g_01371	Prba.g_01651
OG0001300	Syam.g_00800	Prba.g_01624
OG0001301	Syam.g_00786	Prba.g_01621
OG0001302	Syam.g_01437	Prba.g_01512
OG0001303	Syam.g_01082	Prba.g_01305
OG0001304	Syam.g_01204	Prba.g_01279
OG0001305	Syam.g_00780	Prba.g_01260
OG0001306	Syam.g_01811	Prba.g_00078
OG0001307	Syam.g_00945	Prba.g_00213
OG0001308	Syam.g_01623	Prba.g_00703
OG0001309	Syam.g_00628	Prba.g_00294
OG0001311	Syam.g_01192	Prba.g_01287
OG0001312	Syam.g_01092	Prba.g_01356
OG0001314	Syam.g_00540, Syam.g_01569, Syam.g_00448, Syam.g_01445	Prba.g_01562
OG0001315	Syam.g_00394	Prba.g_01850
OG0001316	Syam.g_02176	Prba.g_01928
OG0001317	Syam.g_00505	Prba.g_00453
OG0001319	Syam.g_00241	Prba.g_00490
OG0001321	Syam.g_01846	Prba.g_01010
OG0001322	Syam.g_01845	Prba.g_01009
OG0001323	Syam.g_00631	Prba.g_00942
OG0001324	Syam.g_00799	Prba.g_01623
OG0001325	Syam.g_01241	Prba.g_01589
OG0001326	Syam.g_02370	Prba.g_01422
OG0001327	Syam.g_01359	Prba.g_01248
OG0001328	Syam.g_01340	Prba.g_01223
OG0001330	Syam.g_01819	Prba.g_01166
OG0001331	Syam.g_00569	Prba.g_00190
OG0001332	Syam.g_01919	Prba.g_00345
OG0001333	Syam.g_01889	Prba.g_00583
OG0001334	Syam.g_00405	Prba.g_01063
OG0001335	Syam.g_00406	Prba.g_01064
OG0001336	Syam.g_02425	Prba.g_01779
OG0001339	Syam.g_02117	Prba.g_01891
OG0001340	Syam.g_00425	Prba.g_00544
OG0001341	Syam.g_00795	Prba.g_01556
OG0001343	Syam.g_02361	Prba.g_01413
OG0001344	Syam.g_01790	Prba.g_00059
OG0001345	Syam.g_01764	Prba.g_00044
OG0001346	Syam.g_01831	Prba.g_01193
OG0001351	Syam.g_01695	Prba.g_01007
OG0001352	Syam.g_00644	Prba.g_01637
OG0001353	Syam.g_00742	Prba.g_01467
OG0001354	Syam.g_01145	Prba.g_01327
OG0001355	Syam.g_00957	Prba.g_00262
OG0001356	Syam.g_00751	Prba.g_01535
OG0001358	Syam.g_01495	Prba.g_01697
OG0001359	Syam.g_02360	Prba.g_01412
OG0001360	Syam.g_01762	Prba.g_01220
OG0001361	Syam.g_01767	Prba.g_00047
OG0001362	Syam.g_01628	Prba.g_00699
OG0001363	Syam.g_01630	Prba.g_00697
OG0001364	Syam.g_00158	Prba.g_01066
OG0001372	Syam.g_00450, Syam.g_00984	Prba.g_01548
OG0001373	Syam.g_02369	Prba.g_01423
OG0001374	Syam.g_02377	Prba.g_01415
OG0001375	Syam.g_02362	Prba.g_01414
OG0001376	Syam.g_02332	Prba.g_01254
OG0001377	Syam.g_02331	Prba.g_01253
OG0001378	Syam.g_01872	Prba.g_00750
OG0001379	Syam.g_01821	Prba.g_01186
OG0001380	Syam.g_01409	Prba.g_00208
OG0001381	Syam.g_00939	Prba.g_00202
OG0001382	Syam.g_01557	Prba.g_00277
OG0001385	Syam.g_02366	Prba.g_01426
OG0001386	Syam.g_02367	Prba.g_01425
OG0001387	Syam.g_02368	Prba.g_01424
OG0001388	Syam.g_02371	Prba.g_01421
OG0001389	Syam.g_02372	Prba.g_01420
OG0001390	Syam.g_02373	Prba.g_01419
OG0001391	Syam.g_02374	Prba.g_01418
OG0001392	Syam.g_02375	Prba.g_01417
OG0001393	Syam.g_02376	Prba.g_01416
OG0001395	Syam.g_01225	Prba.g_01277
OG0001397	Syam.g_01629	Prba.g_00698
OG0001398	Syam.g_01052	Prba.g_00265
OG0001402	Syam.g_01490	Prba.g_01540
OG0001404	Syam.g_02061	Prba.g_01856
OG0001405	Syam.g_00408	Prba.g_00542
OG0001406	Syam.g_02333	Prba.g_01255
OG0001407	Syam.g_00645	Prba.g_01242
OG0001408	Syam.g_00848	Prba.g_01237
OG0001413	Syam.g_01430	Prba.g_00303
OG0001414	Syam.g_00940	Prba.g_00448
OG0001416	Syam.g_01834	Prba.g_01002
OG0001417	Syam.g_01144	Prba.g_00992
OG0001419	Syam.g_00646	Prba.g_01241
OG0001420	Syam.g_00642	Prba.g_00741
OG0001421	Syam.g_01019	Prba.g_00297
OG0001422	Syam.g_01822	Prba.g_00272
OG0001425	Syam.g_02329	Prba.g_00828
OG0001428	Syam.g_02220	Prba.g_00628
OG0001429	Syam.g_01083	Prba.g_01509
OG0001430	Syam.g_02305	Prba.g_01161
OG0001432	Syam.g_00822	Prba.g_00305
OG0001433	Syam.g_00752	Prba.g_01536
OG0001434	Syam.g_01316	Prba.g_01376
OG0001439	Syam.g_00190	Prba.g_00523
OG0001441	Syam.g_00633	Prba.g_00940
OG0001442	Syam.g_01306	Prba.g_01564
OG0001447	Syam.g_02152	Prba.g_01914
OG0001448	Syam.g_02342	Prba.g_00860
OG0001449	Syam.g_00285	Prba.g_00896
OG0001452	Syam.g_00268	Prba.g_01408
OG0001453	Syam.g_01166	Prba.g_01315
OG0001454	Syam.g_01426	Prba.g_01227
OG0001456	Syam.g_02387	Prba.g_00087
OG0001457	Syam.g_02388	Prba.g_00086
OG0001458	Syam.g_02389	Prba.g_00085
OG0001459	Syam.g_00949	Prba.g_01150
OG0001460	Syam.g_00753	Prba.g_01537
OG0001462	Syam.g_00041	Prba.g_01827
OG0001465	Syam.g_01250	Prba.g_01615
OG0001467	Syam.g_01438	Prba.g_01520
OG0001468	Syam.g_01435	Prba.g_01250
OG0001471	Syam.g_00195	Prba.g_00302
OG0001472	Syam.g_00833	Prba.g_00295
OG0001473	Syam.g_01440	Prba.g_00787
OG0001474	Syam.g_00464	Prba.g_00556
OG0001475	Syam.g_01876	Prba.g_00162
OG0001479	Syam.g_00461	Prba.g_00553
OG0001480	Syam.g_01755	Prba.g_00862
OG0001482	Syam.g_01154	Prba.g_01004
OG0001492	Syam.g_00865	Prba.g_00016
OG0001493	Syam.g_00857	Prba.g_00008
OG0001499	Syam.g_02154, Syam.g_01397	Prba.g_01849
OG0001502	Syam.g_00705	Prba.g_01529
OG0001504	Syam.g_00948	Prba.g_01151
OG0001507	Syam.g_00975	Prba.g_00250
OG0001508	Syam.g_01873	Prba.g_00174
OG0001520	Syam.g_01752	Prba.g_00888
OG0001526	Syam.g_02183	Prba.g_00355
OG0001546	Syam.g_00636	Prba.g_00937
OG0001547	Syam.g_01059	Prba.g_01527
OG0001548	Syam.g_01420	Prba.g_01523
OG0001549	Syam.g_01761	Prba.g_01440
OG0001551	Syam.g_00755	Prba.g_00088
OG0001554	Syam.g_02311	Prba.g_00296
OG0001564	Syam.g_02383	Prba.g_00133
OG0001567	Syam.g_01058	Prba.g_01528
OG0001568	Syam.g_01061	Prba.g_01526
OG0001582	Syam.g_01128	Prba.g_00993
OG0001585	Syam.g_01008	Prba.g_01140
OG0001602	Syam.g_01251	Prba.g_01616
OG0001627	Syam.g_01921	Prba.g_01550
OG0001633	Syam.g_01586	Prba.g_00199
OG0001667	Syam.g_00840	Prba.g_01169
OG0001712	Syam.g_01009	Prba.g_00917
OG0001718	Syam.g_01501	Prba.g_00856
OG0001726	Syam.g_01046	Prba.g_00914
OG0002108	Syam.g_01580, Syam.g_02048, Syam.g_00544	Prba.g_01111
OG0002112	Syam.g_00202	Prba.g_00908
OG0002157	Syam.g_00201	Prba.g_00909
OG0002158	Syam.g_00203	Prba.g_00907
OG0002249	Syam.g_01568	Prba.g_01110
OG0002618	Syam.g_00442	Prba.g_00904
