Orthogroup	Syag	Prbl
OG0001111	Syag.g_00823	Prbl.g_02489
OG0001112	Syag.g_00825	Prbl.g_02491
OG0001113	Syag.g_00826	Prbl.g_02492
OG0001114	Syag.g_00827	Prbl.g_02493
OG0001115	Syag.g_00831	Prbl.g_02495
OG0001116	Syag.g_00833	Prbl.g_02496
OG0001117	Syag.g_00834	Prbl.g_02497
OG0001118	Syag.g_00835	Prbl.g_02498
OG0001119	Syag.g_00837	Prbl.g_02499
OG0001120	Syag.g_00841	Prbl.g_02501
OG0001122	Syag.g_00867	Prbl.g_02529
OG0001123	Syag.g_00875	Prbl.g_02536
OG0001124	Syag.g_00877	Prbl.g_02538
OG0001125	Syag.g_00879	Prbl.g_02540
OG0001126	Syag.g_00957	Prbl.g_00939
OG0001127	Syag.g_00958	Prbl.g_00938
OG0001128	Syag.g_00961	Prbl.g_00935
OG0001129	Syag.g_00963	Prbl.g_00934
OG0001130	Syag.g_00964	Prbl.g_00933
OG0001131	Syag.g_00624	Prbl.g_02575
OG0001132	Syag.g_00096	Prbl.g_01603
OG0001133	Syag.g_00380	Prbl.g_01621
OG0001134	Syag.g_02164	Prbl.g_02204
OG0001135	Syag.g_00147	Prbl.g_02202
OG0001136	Syag.g_01144	Prbl.g_02082
OG0001137	Syag.g_01123	Prbl.g_02102
OG0001138	Syag.g_01090	Prbl.g_01118
OG0001139	Syag.g_01088	Prbl.g_01116
OG0001140	Syag.g_01087	Prbl.g_01115
OG0001141	Syag.g_01086	Prbl.g_01114
OG0001142	Syag.g_01085	Prbl.g_01113
OG0001143	Syag.g_01077	Prbl.g_01376
OG0001144	Syag.g_01064	Prbl.g_02580
OG0001145	Syag.g_01169	Prbl.g_01711
OG0001146	Syag.g_01218	Prbl.g_01727
OG0001147	Syag.g_01360	Prbl.g_01333
OG0001148	Syag.g_01539	Prbl.g_00501
OG0001149	Syag.g_01540	Prbl.g_00500
OG0001150	Syag.g_01541	Prbl.g_00499
OG0001151	Syag.g_01554	Prbl.g_00487
OG0001152	Syag.g_01555	Prbl.g_00486
OG0001153	Syag.g_01375	Prbl.g_00704
OG0001154	Syag.g_01374	Prbl.g_00705
OG0001155	Syag.g_01616	Prbl.g_00454
OG0001156	Syag.g_01619	Prbl.g_00451
OG0001157	Syag.g_01620	Prbl.g_01604
OG0001158	Syag.g_01621	Prbl.g_00450
OG0001159	Syag.g_01622, Syag.g_01625	Prbl.g_00449
OG0001160	Syag.g_01666	Prbl.g_00420
OG0001161	Syag.g_02163	Prbl.g_01601
OG0001162	Syag.g_01238	Prbl.g_00048
OG0001163	Syag.g_01674	Prbl.g_00406
OG0001164	Syag.g_01680	Prbl.g_00401
OG0001165	Syag.g_01685	Prbl.g_00398
OG0001166	Syag.g_01715	Prbl.g_00371
OG0001167	Syag.g_02383	Prbl.g_00350
OG0001168	Syag.g_01740	Prbl.g_00348
OG0001169	Syag.g_01742	Prbl.g_00346
OG0001170	Syag.g_01744	Prbl.g_00344
OG0001171	Syag.g_01755	Prbl.g_00334
OG0001173	Syag.g_02694	Prbl.g_01062
OG0001174	Syag.g_02703	Prbl.g_01054
OG0001175	Syag.g_02704	Prbl.g_01053
OG0001176	Syag.g_02723	Prbl.g_00953
OG0001177	Syag.g_02720	Prbl.g_00951
OG0001179	Syag.g_02754	Prbl.g_00982
OG0001180	Syag.g_02780	Prbl.g_01134
OG0001181	Syag.g_02784	Prbl.g_01138
OG0001182	Syag.g_02793	Prbl.g_01147
OG0001183	Syag.g_02798	Prbl.g_01175
OG0001184	Syag.g_02428	Prbl.g_00848
OG0001185	Syag.g_02399	Prbl.g_01291
OG0001186	Syag.g_02364	Prbl.g_02026
OG0001187	Syag.g_02361	Prbl.g_02022
OG0001188	Syag.g_02359	Prbl.g_02018
OG0001189	Syag.g_02334	Prbl.g_01996
OG0001190	Syag.g_02126	Prbl.g_02239
OG0001191	Syag.g_02142	Prbl.g_02226
OG0001192	Syag.g_02149	Prbl.g_02219
OG0001193	Syag.g_02182	Prbl.g_02181
OG0001194	Syag.g_02185	Prbl.g_02175
OG0001195	Syag.g_02186	Prbl.g_02174
OG0001196	Syag.g_02254	Prbl.g_02138
OG0001197	Syag.g_02256	Prbl.g_02136
OG0001198	Syag.g_02269	Prbl.g_02124
OG0001199	Syag.g_01825	Prbl.g_00602
OG0001200	Syag.g_01827	Prbl.g_00600
OG0001201	Syag.g_01886	Prbl.g_00551
OG0001202	Syag.g_02032	Prbl.g_00095
OG0001203	Syag.g_01783	Prbl.g_00197
OG0001204	Syag.g_02673	Prbl.g_02667
OG0001206	Syag.g_01328	Prbl.g_01363
OG0001207	Syag.g_01536	Prbl.g_00503
OG0001208	Syag.g_01526	Prbl.g_00513
OG0001209	Syag.g_01451	Prbl.g_00763
OG0001210	Syag.g_01442	Prbl.g_00751
OG0001211	Syag.g_00272	Prbl.g_01884
OG0001212	Syag.g_00334	Prbl.g_01765
OG0001213	Syag.g_00394	Prbl.g_01631
OG0001214	Syag.g_00412	Prbl.g_01641
OG0001215	Syag.g_01014	Prbl.g_01858
OG0001216	Syag.g_00920	Prbl.g_02564
OG0001217	Syag.g_00151	Prbl.g_01904
OG0001218	Syag.g_01364	Prbl.g_00716
OG0001219	Syag.g_00767	Prbl.g_02435
OG0001220	Syag.g_00743	Prbl.g_01567
OG0001221	Syag.g_00628	Prbl.g_02383
OG0001222	Syag.g_00797	Prbl.g_02210
OG0001223	Syag.g_00843	Prbl.g_02503
OG0001224	Syag.g_00969	Prbl.g_00931
OG0001225	Syag.g_00971	Prbl.g_00929
OG0001226	Syag.g_01835	Prbl.g_01704
OG0001227	Syag.g_01240	Prbl.g_00472
OG0001228	Syag.g_00709	Prbl.g_02585
OG0001229	Syag.g_00997	Prbl.g_00409
OG0001230	Syag.g_01430	Prbl.g_00252
OG0001231	Syag.g_02289	Prbl.g_01957
OG0001232	Syag.g_01724	Prbl.g_00366
OG0001233	Syag.g_01745	Prbl.g_00343
OG0001234	Syag.g_02708	Prbl.g_01050
OG0001235	Syag.g_02715	Prbl.g_00948
OG0001236	Syag.g_02432	Prbl.g_00852
OG0001237	Syag.g_02426	Prbl.g_00845
OG0001238	Syag.g_02144	Prbl.g_02225
OG0001239	Syag.g_01822	Prbl.g_00605
OG0001240	Syag.g_01869	Prbl.g_00568
OG0001241	Syag.g_01879	Prbl.g_00558
OG0001243	Syag.g_01920	Prbl.g_00828
OG0001245	Syag.g_00213	Prbl.g_01693
OG0001246	Syag.g_01498	Prbl.g_00803
OG0001247	Syag.g_00710	Prbl.g_02295
OG0001248	Syag.g_00175	Prbl.g_01869
OG0001249	Syag.g_02837	Prbl.g_01195
OG0001250	Syag.g_00725	Prbl.g_01546
OG0001252	Syag.g_00960	Prbl.g_00936
OG0001253	Syag.g_00094	Prbl.g_01686
OG0001254	Syag.g_02165	Prbl.g_02203
OG0001255	Syag.g_00440	Prbl.g_00036
OG0001258	Syag.g_01683	Prbl.g_00400
OG0001259	Syag.g_01743	Prbl.g_00345
OG0001260	Syag.g_01763	Prbl.g_00315
OG0001261	Syag.g_02763	Prbl.g_00991
OG0001262	Syag.g_02336	Prbl.g_01999
OG0001263	Syag.g_01923	Prbl.g_00826
OG0001265	Syag.g_01910	Prbl.g_01324
OG0001266	Syag.g_02036	Prbl.g_00099
OG0001267	Syag.g_02598	Prbl.g_01453
OG0001268	Syag.g_02850	Prbl.g_01207
OG0001269	Syag.g_00480	Prbl.g_01564
OG0001270	Syag.g_00030	Prbl.g_00654
OG0001271	Syag.g_01353	Prbl.g_01343
OG0001272	Syag.g_01522	Prbl.g_00517
OG0001273	Syag.g_00405	Prbl.g_01634
OG0001274	Syag.g_02076	Prbl.g_01263
OG0001275	Syag.g_00857	Prbl.g_02518
OG0001276	Syag.g_00874	Prbl.g_02535
OG0001278	Syag.g_01054	Prbl.g_02592
OG0001279	Syag.g_00490	Prbl.g_00156
OG0001280	Syag.g_01189	Prbl.g_01719
OG0001281	Syag.g_01219	Prbl.g_01728
OG0001283	Syag.g_02248	Prbl.g_02143
OG0001285	Syag.g_00142, Syag.g_02205	Prbl.g_00362
OG0001286	Syag.g_02778	Prbl.g_01132
OG0001288	Syag.g_02373	Prbl.g_02059
OG0001290	Syag.g_01878	Prbl.g_00559
OG0001291	Syag.g_01933	Prbl.g_00816
OG0001292	Syag.g_02667	Prbl.g_01512
OG0001293	Syag.g_02625	Prbl.g_01489
OG0001294	Syag.g_00593	Prbl.g_01393
OG0001295	Syag.g_00968	Prbl.g_00748
OG0001297	Syag.g_01488	Prbl.g_00793
OG0001298	Syag.g_00309	Prbl.g_01791
OG0001300	Syag.g_01003	Prbl.g_01873
OG0001301	Syag.g_00987	Prbl.g_00022
OG0001302	Syag.g_00442	Prbl.g_01930
OG0001303	Syag.g_00769	Prbl.g_02437
OG0001307	Syag.g_00577	Prbl.g_00723
OG0001308	Syag.g_01406	Prbl.g_00224
OG0001309	Syag.g_01482	Prbl.g_00787
OG0001311	Syag.g_00876	Prbl.g_02537
OG0001312	Syag.g_00779	Prbl.g_02448
OG0001313	Syag.g_01336	Prbl.g_01354
OG0001313	Syag.g_01335	Prbl.g_01355
OG0001316	Syag.g_01940	Prbl.g_00809
OG0001319	Syag.g_02609	Prbl.g_01463
OG0001321	Syag.g_00050	Prbl.g_00633
OG0001322	Syag.g_00051	Prbl.g_00632
OG0001323	Syag.g_01479	Prbl.g_00784
OG0001324	Syag.g_01002	Prbl.g_01874
OG0001326	Syag.g_02190, Syag.g_02195	Prbl.g_02168
OG0001328	Syag.g_00620	Prbl.g_02390
OG0001329	Syag.g_00498	Prbl.g_01079
OG0001330	Syag.g_01181	Prbl.g_01712
OG0001331	Syag.g_01543	Prbl.g_00497
OG0001332	Syag.g_01611	Prbl.g_00466
OG0001333	Syag.g_01739	Prbl.g_00349
OG0001334	Syag.g_02807	Prbl.g_01179
OG0001335	Syag.g_02808	Prbl.g_01180
OG0001336	Syag.g_02249	Prbl.g_02142
OG0001337	Syag.g_02804, Syag.g_02824	Prbl.g_01189
OG0001339	Syag.g_01881	Prbl.g_00556
OG0001341	Syag.g_00233	Prbl.g_02285
OG0001344	Syag.g_01136	Prbl.g_02089
OG0001347	Syag.g_02350	Prbl.g_02051
OG0001348	Syag.g_00941	Prbl.g_01243
OG0001351	Syag.g_00055	Prbl.g_00624
OG0001352	Syag.g_01459	Prbl.g_00027
OG0001353	Syag.g_00716	Prbl.g_01537
OG0001354	Syag.g_00830	Prbl.g_02494
OG0001356	Syag.g_00942	Prbl.g_02208
OG0001358	Syag.g_00374	Prbl.g_01615
OG0001360	Syag.g_01106	Prbl.g_01104
OG0001361	Syag.g_01111	Prbl.g_00182
OG0001365	Syag.g_02131	Prbl.g_02234
OG0001367	Syag.g_02657	Prbl.g_00740, Prbl.g_02178, Prbl.g_00261, Prbl.g_00746, Prbl.g_00106, Prbl.g_00265, Prbl.g_00064
OG0001369	Syag.g_01868	Prbl.g_00569
OG0001370	Syag.g_01395, Syag.g_01660	Prbl.g_02288
OG0001373	Syag.g_02194	Prbl.g_02169
OG0001374	Syag.g_02202	Prbl.g_02161
OG0001376	Syag.g_02153	Prbl.g_02216
OG0001377	Syag.g_02152	Prbl.g_02217
OG0001378	Syag.g_00028	Prbl.g_00661
OG0001379	Syag.g_01183	Prbl.g_01714
OG0001380	Syag.g_00252	Prbl.g_01572
OG0001383	Syag.g_01776	Prbl.g_00191
OG0001383	Syag.g_01775	Prbl.g_00190
OG0001385	Syag.g_02191	Prbl.g_02172
OG0001386	Syag.g_02192	Prbl.g_02171
OG0001387	Syag.g_02193	Prbl.g_02170
OG0001388	Syag.g_02196	Prbl.g_02167
OG0001389	Syag.g_02197	Prbl.g_02166
OG0001390	Syag.g_02198	Prbl.g_02165
OG0001391	Syag.g_02199	Prbl.g_02164
OG0001392	Syag.g_02200	Prbl.g_02163
OG0001393	Syag.g_02201	Prbl.g_02162
OG0001394	Syag.g_00635	Prbl.g_02366
OG0001395	Syag.g_00898	Prbl.g_02548
OG0001396	Syag.g_02349	Prbl.g_02050
OG0001398	Syag.g_00751	Prbl.g_01692
OG0001401	Syag.g_00720	Prbl.g_01541
OG0001402	Syag.g_00379	Prbl.g_01620
OG0001403	Syag.g_02308	Prbl.g_01976
OG0001405	Syag.g_02810	Prbl.g_01182
OG0001406	Syag.g_02154	Prbl.g_02215
OG0001409	Syag.g_01125	Prbl.g_02100
OG0001410	Syag.g_00576	Prbl.g_00724
OG0001412	Syag.g_02351	Prbl.g_02052
OG0001416	Syag.g_01198	Prbl.g_01725
OG0001425	Syag.g_02148	Prbl.g_02222
OG0001426	Syag.g_01587, Syag.g_01032, Syag.g_01210, Syag.g_01268, Syag.g_01601	Prbl.g_00480
OG0001435	Syag.g_00605	Prbl.g_02411
OG0001436	Syag.g_02454	Prbl.g_00873
OG0001436	Syag.g_02453	Prbl.g_00872
OG0001438	Syag.g_02583	Prbl.g_01438
OG0001442	Syag.g_00648	Prbl.g_02358
OG0001443	Syag.g_02157	Prbl.g_00408
OG0001444	Syag.g_02380	Prbl.g_01234
OG0001444	Syag.g_01863	Prbl.g_00574
OG0001449	Syag.g_02676	Prbl.g_01940
OG0001461	Syag.g_00521	Prbl.g_00620
OG0001462	Syag.g_02315	Prbl.g_01983
OG0001470	Syag.g_02420	Prbl.g_02028
OG0001472	Syag.g_00104	Prbl.g_01833
OG0001475	Syag.g_02418	Prbl.g_02030
OG0001477	Syag.g_00990	Prbl.g_00017
OG0001478	Syag.g_02050	Prbl.g_00061
OG0001478	Syag.g_01337	Prbl.g_01349
OG0001479	Syag.g_02848	Prbl.g_01205
OG0001484	Syag.g_02203	Prbl.g_02573
OG0001487	Syag.g_01365	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713
OG0001488	Syag.g_01119	Prbl.g_02106
OG0001489	Syag.g_02789	Prbl.g_01143
OG0001495	Syag.g_02719	Prbl.g_00950
OG0001496	Syag.g_00993	Prbl.g_00013
OG0001497	Syag.g_00991	Prbl.g_00016
OG0001498	Syag.g_00006	Prbl.g_02675
OG0001508	Syag.g_02421	Prbl.g_02027
OG0001510	Syag.g_02386	Prbl.g_02635
OG0001511	Syag.g_01893	Prbl.g_00544
OG0001512	Syag.g_01781	Prbl.g_00195
OG0001514	Syag.g_00994	Prbl.g_00012
OG0001515	Syag.g_01007	Prbl.g_01865
OG0001516	Syag.g_00579	Prbl.g_01402
OG0001517	Syag.g_02844	Prbl.g_01202
OG0001518	Syag.g_02146	Prbl.g_02223
OG0001519	Syag.g_02161	Prbl.g_02212
OG0001525	Syag.g_00464	Prbl.g_01807
OG0001527	Syag.g_00287	Prbl.g_01898
OG0001528	Syag.g_02419	Prbl.g_02024
OG0001529	Syag.g_02327	Prbl.g_01989
OG0001530	Syag.g_01891	Prbl.g_00546
OG0001531	Syag.g_01780	Prbl.g_00194
OG0001532	Syag.g_01089	Prbl.g_01117
OG0001533	Syag.g_00026	Prbl.g_00662
OG0001533	Syag.g_01324	Prbl.g_01699
OG0001534	Syag.g_00891	Prbl.g_02545
OG0001535	Syag.g_00871	Prbl.g_02533
OG0001536	Syag.g_00805	Prbl.g_02474
OG0001537	Syag.g_00629	Prbl.g_02374
OG0001538	Syag.g_00672	Prbl.g_02330
OG0001539	Syag.g_00601	Prbl.g_01587
OG0001540	Syag.g_01925	Prbl.g_00824
OG0001541	Syag.g_01990	Prbl.g_00267
OG0001542	Syag.g_01999	Prbl.g_00073
OG0001543	Syag.g_02058	Prbl.g_01241
OG0001544	Syag.g_02158	Prbl.g_02213
OG0001545	Syag.g_02238	Prbl.g_02153
OG0001553	Syag.g_01424	Prbl.g_00245
OG0001558	Syag.g_02292	Prbl.g_01960
OG0001559	Syag.g_01890	Prbl.g_00547
OG0001560	Syag.g_01877	Prbl.g_00560
OG0001561	Syag.g_00878	Prbl.g_02539
OG0001562	Syag.g_00863	Prbl.g_02525
OG0001563	Syag.g_02772	Prbl.g_00999
OG0001565	Syag.g_00449	Prbl.g_02291
OG0001572	Syag.g_00086	Prbl.g_01025
OG0001574	Syag.g_00285	Prbl.g_01896
OG0001575	Syag.g_00290	Prbl.g_01901
OG0001576	Syag.g_01233	Prbl.g_01737
OG0001577	Syag.g_01146	Prbl.g_02080
OG0001579	Syag.g_02813, Syag.g_02817	Prbl.g_01186
OG0001580	Syag.g_02112	Prbl.g_02250
OG0001588	Syag.g_02446	Prbl.g_00865
OG0001589	Syag.g_01748	Prbl.g_00341
OG0001590	Syag.g_00497	Prbl.g_01565
OG0001591	Syag.g_00595	Prbl.g_01591
OG0001592	Syag.g_02113	Prbl.g_02249
OG0001614	Syag.g_02401	Prbl.g_01293
OG0001616	Syag.g_01102	Prbl.g_01380
OG0001617	Syag.g_00998	Prbl.g_00728
OG0001618	Syag.g_00909	Prbl.g_02557
OG0001619	Syag.g_00794	Prbl.g_02464
OG0001620	Syag.g_02857	Prbl.g_01215
OG0001621	Syag.g_02637	Prbl.g_01500
OG0001622	Syag.g_02247	Prbl.g_02144
OG0001634	Syag.g_00585	Prbl.g_01396
OG0001635	Syag.g_02369	Prbl.g_01814
OG0001636	Syag.g_02314	Prbl.g_01982
OG0001637	Syag.g_00020	Prbl.g_00325
OG0001638	Syag.g_01700	Prbl.g_00379
OG0001639	Syag.g_01615	Prbl.g_00455
OG0001640	Syag.g_00955	Prbl.g_00940
OG0001641	Syag.g_00847	Prbl.g_02507
OG0001642	Syag.g_00742	Prbl.g_01563
OG0001643	Syag.g_00415	Prbl.g_01644
OG0001652	Syag.g_02290	Prbl.g_01958
OG0001653	Syag.g_01866, Syag.g_01462	Prbl.g_00571
OG0001654	Syag.g_01613	Prbl.g_00457
OG0001656	Syag.g_02816	Prbl.g_01185
OG0001657	Syag.g_01962	Prbl.g_00292
OG0001658	Syag.g_02125	Prbl.g_02240
OG0001671	Syag.g_02063	Prbl.g_01248
OG0001672	Syag.g_01833	Prbl.g_00594
OG0001673	Syag.g_01789	Prbl.g_01921
OG0001674	Syag.g_01317	Prbl.g_00321
OG0001674	Syag.g_01316	Prbl.g_00320
OG0001675	Syag.g_01692, Syag.g_00861	Prbl.g_02522, Prbl.g_02524
OG0001676	Syag.g_02815	Prbl.g_01188
OG0001677	Syag.g_02800	Prbl.g_01176
OG0001680	Syag.g_01709	Prbl.g_01485
OG0001691	Syag.g_00486	Prbl.g_02422
OG0001692	Syag.g_01426	Prbl.g_00247
OG0001693	Syag.g_00976	Prbl.g_00682
OG0001694	Syag.g_02596	Prbl.g_01451
OG0001695	Syag.g_02232	Prbl.g_02158
OG0001702	Syag.g_01855	Prbl.g_00581
OG0001703	Syag.g_01535	Prbl.g_00504
OG0001712	Syag.g_00089	Prbl.g_02283
OG0001715	Syag.g_00114	Prbl.g_01675
OG0001726	Syag.g_00747	Prbl.g_02425
OG0001728	Syag.g_00208	Prbl.g_02029
OG0001729	Syag.g_01774	Prbl.g_00189
OG0001730	Syag.g_01769	Prbl.g_02624
OG0001731	Syag.g_01640	Prbl.g_00442
OG0001732	Syag.g_01069	Prbl.g_01373
OG0001734	Syag.g_00740	Prbl.g_01561
OG0001735	Syag.g_00555	Prbl.g_01410
OG0001736	Syag.g_02468	Prbl.g_00887
OG0001737	Syag.g_02577	Prbl.g_01433
OG0001738	Syag.g_02539	Prbl.g_00899
OG0001740	Syag.g_02235	Prbl.g_02155
OG0001747	Syag.g_01945	Prbl.g_00309
OG0001748	Syag.g_02065	Prbl.g_01250
OG0001749	Syag.g_02461	Prbl.g_00882
OG0001750	Syag.g_01864	Prbl.g_00573
OG0001752	Syag.g_01766	Prbl.g_02621
OG0001753	Syag.g_01760	Prbl.g_00319
OG0001754	Syag.g_00022	Prbl.g_00322
OG0001755	Syag.g_01483	Prbl.g_00788
OG0001759	Syag.g_01250	Prbl.g_01518
OG0001761	Syag.g_00361	Prbl.g_01826
OG0001762	Syag.g_00854	Prbl.g_02515
OG0001763	Syag.g_00842	Prbl.g_02502
OG0001764	Syag.g_00758	Prbl.g_02428
OG0001765	Syag.g_00080	Prbl.g_01598
OG0001766	Syag.g_02567	Prbl.g_01423
OG0001767	Syag.g_02455	Prbl.g_00874
OG0001768	Syag.g_02008	Prbl.g_00080
OG0001783	Syag.g_02396	Prbl.g_01288
OG0001784	Syag.g_01860	Prbl.g_00578
OG0001786	Syag.g_01658	Prbl.g_00426
OG0001787	Syag.g_01455	Prbl.g_00767
OG0001788	Syag.g_01452	Prbl.g_00764
OG0001789	Syag.g_01191	Prbl.g_01721
OG0001790	Syag.g_01153	Prbl.g_02073
OG0001791	Syag.g_01127	Prbl.g_02097
OG0001792	Syag.g_01063	Prbl.g_02581
OG0001794	Syag.g_00887, Syag.g_00888	Prbl.g_02604
OG0001796	Syag.g_00865	Prbl.g_02527
OG0001797	Syag.g_00786	Prbl.g_02457
OG0001798	Syag.g_00381	Prbl.g_01622
OG0001799	Syag.g_00430	Prbl.g_01661
OG0001800	Syag.g_01287	Prbl.g_00159
OG0001801	Syag.g_01440	Prbl.g_00256
OG0001803	Syag.g_00039	Prbl.g_00646
OG0001804	Syag.g_00007	Prbl.g_02676
OG0001805	Syag.g_02661	Prbl.g_01507
OG0001806	Syag.g_02608	Prbl.g_01462
OG0001807	Syag.g_02452	Prbl.g_00871
OG0001808	Syag.g_02441	Prbl.g_00860
OG0001809	Syag.g_01936	Prbl.g_00813
OG0001810	Syag.g_01938	Prbl.g_00811
OG0001811	Syag.g_01997	Prbl.g_00070
OG0001812	Syag.g_02114	Prbl.g_02248
OG0001813	Syag.g_02168	Prbl.g_02193
OG0001814	Syag.g_02257	Prbl.g_02135
OG0001815	Syag.g_02267	Prbl.g_02126
OG0001835	Syag.g_01028	Prbl.g_00020
OG0001837	Syag.g_02064	Prbl.g_01249
OG0001838	Syag.g_02280	Prbl.g_02113
OG0001839	Syag.g_02310	Prbl.g_01978
OG0001840	Syag.g_02333	Prbl.g_01995
OG0001841	Syag.g_02342	Prbl.g_02003
OG0001843	Syag.g_02402	Prbl.g_01294
OG0001844	Syag.g_02403	Prbl.g_01295
OG0001845	Syag.g_02404	Prbl.g_01301
OG0001846	Syag.g_01913	Prbl.g_01321
OG0001847	Syag.g_01911	Prbl.g_01323
OG0001848	Syag.g_01907	Prbl.g_01327
OG0001849	Syag.g_01849	Prbl.g_00586
OG0001850	Syag.g_01836	Prbl.g_00593
OG0001851	Syag.g_01829	Prbl.g_00598
OG0001852	Syag.g_01828	Prbl.g_00599
OG0001853	Syag.g_01821	Prbl.g_00606
OG0001854	Syag.g_01785	Prbl.g_01924
OG0001855	Syag.g_01313	Prbl.g_00326
OG0001856	Syag.g_01665	Prbl.g_00421
OG0001857	Syag.g_01662	Prbl.g_00424
OG0001858	Syag.g_01634	Prbl.g_00445
OG0001859	Syag.g_01547	Prbl.g_00493
OG0001860	Syag.g_01533	Prbl.g_00505
OG0001861	Syag.g_01521	Prbl.g_00518
OG0001862	Syag.g_01509	Prbl.g_00530
OG0001863	Syag.g_01503	Prbl.g_00535
OG0001864	Syag.g_01444	Prbl.g_00753
OG0001865	Syag.g_00323	Prbl.g_01778
OG0001866	Syag.g_00349	Prbl.g_01753
OG0001867	Syag.g_00359	Prbl.g_01743
OG0001868	Syag.g_01197	Prbl.g_01724
OG0001869	Syag.g_01147	Prbl.g_02079
OG0001870	Syag.g_01138	Prbl.g_02087
OG0001871	Syag.g_01133	Prbl.g_02092
OG0001872	Syag.g_01058	Prbl.g_02588
OG0001873	Syag.g_01101	Prbl.g_01381
OG0001874	Syag.g_01104	Prbl.g_01105
OG0001877	Syag.g_01006	Prbl.g_01866
OG0001878	Syag.g_00858	Prbl.g_02519
OG0001879	Syag.g_00852	Prbl.g_02511
OG0001880	Syag.g_00815	Prbl.g_02481
OG0001881	Syag.g_00813	Prbl.g_02480
OG0001882	Syag.g_00789	Prbl.g_02460
OG0001883	Syag.g_00785	Prbl.g_02455
OG0001884	Syag.g_00483	Prbl.g_02446
OG0001885	Syag.g_00764	Prbl.g_02433
OG0001886	Syag.g_00760	Prbl.g_02429
OG0001887	Syag.g_00619	Prbl.g_02391
OG0001888	Syag.g_00640	Prbl.g_02349
OG0001889	Syag.g_00682	Prbl.g_02321
OG0001890	Syag.g_00732	Prbl.g_01553
OG0001891	Syag.g_00736	Prbl.g_01557
OG0001892	Syag.g_00447	Prbl.g_01570
OG0001893	Syag.g_00382	Prbl.g_01623
OG0001894	Syag.g_00409	Prbl.g_01638
OG0001895	Syag.g_01296	Prbl.g_00162
OG0001896	Syag.g_00024	Prbl.g_00664
OG0001897	Syag.g_02854	Prbl.g_01209
OG0001898	Syag.g_02836	Prbl.g_01193
OG0001899	Syag.g_02761	Prbl.g_00989
OG0001900	Syag.g_02623	Prbl.g_01488
OG0001901	Syag.g_02622	Prbl.g_01487
OG0001902	Syag.g_02591	Prbl.g_01446
OG0001903	Syag.g_02582	Prbl.g_01437
OG0001904	Syag.g_02450	Prbl.g_00868
OG0001905	Syag.g_02438	Prbl.g_00858
OG0001906	Syag.g_01926	Prbl.g_00823
OG0001907	Syag.g_01944	Prbl.g_00311
OG0001908	Syag.g_01992	Prbl.g_00266
OG0001909	Syag.g_02006	Prbl.g_00078
OG0001910	Syag.g_02068	Prbl.g_01254
OG0001912	Syag.g_02139	Prbl.g_02229
OG0001913	Syag.g_02141	Prbl.g_02227
OG0001914	Syag.g_00149	Prbl.g_02199
OG0001929	Syag.g_02352	Prbl.g_02010
OG0001932	Syag.g_02400	Prbl.g_01292
OG0001933	Syag.g_01888	Prbl.g_00549
OG0001934	Syag.g_01873	Prbl.g_00564
OG0001935	Syag.g_01826	Prbl.g_00601
OG0001936	Syag.g_00111	Prbl.g_01944
OG0001937	Syag.g_01648	Prbl.g_00434
OG0001938	Syag.g_01531	Prbl.g_00507
OG0001939	Syag.g_00441	Prbl.g_02648
OG0001940	Syag.g_00307	Prbl.g_01792
OG0001941	Syag.g_01220	Prbl.g_01729
OG0001943	Syag.g_01126	Prbl.g_02098
OG0001944	Syag.g_00746	Prbl.g_01070
OG0001946	Syag.g_01005	Prbl.g_01871
OG0001947	Syag.g_00953	Prbl.g_00942
OG0001948	Syag.g_00844	Prbl.g_02504
OG0001949	Syag.g_00824	Prbl.g_02490
OG0001950	Syag.g_00822	Prbl.g_02488
OG0001951	Syag.g_00812	Prbl.g_02479
OG0001952	Syag.g_00788	Prbl.g_02459
OG0001953	Syag.g_00787	Prbl.g_02458
OG0001957	Syag.g_00387	Prbl.g_01628
OG0001958	Syag.g_00558	Prbl.g_01407
OG0001960	Syag.g_01361	Prbl.g_00721
OG0001961	Syag.g_01351	Prbl.g_01345
OG0001964	Syag.g_02706	Prbl.g_01052
OG0001965	Syag.g_01457	Prbl.g_01501
OG0001966	Syag.g_02629	Prbl.g_01493
OG0001967	Syag.g_02627	Prbl.g_01491
OG0001968	Syag.g_02626	Prbl.g_01490
OG0001969	Syag.g_02561	Prbl.g_01418
OG0001970	Syag.g_01928	Prbl.g_00821
OG0001971	Syag.g_02004	Prbl.g_00076
OG0001972	Syag.g_02082	Prbl.g_01267
OG0001974	Syag.g_02122	Prbl.g_02242
OG0001975	Syag.g_00150	Prbl.g_02200
OG0001976	Syag.g_00148	Prbl.g_02198
OG0001996	Syag.g_02306	Prbl.g_01974
OG0001997	Syag.g_01862	Prbl.g_00575
OG0001998	Syag.g_01305	Prbl.g_00328
OG0001999	Syag.g_01737	Prbl.g_00351
OG0002000	Syag.g_01481	Prbl.g_00786
OG0002002	Syag.g_01059	Prbl.g_02587
OG0002003	Syag.g_01009	Prbl.g_01861
OG0002004	Syag.g_01686	Prbl.g_01848
OG0002006	Syag.g_00952	Prbl.g_00943
OG0002007	Syag.g_00951	Prbl.g_00944
OG0002008	Syag.g_00856	Prbl.g_02517
OG0002010	Syag.g_01384	Prbl.g_00697
