Orthogroup	Syag	Syao
OG0001161	Syag.g_02163	Syao.g_02373
OG0001162	Syag.g_01238	Syao.g_02650
OG0001163	Syag.g_01674	Syao.g_01571
OG0001164	Syag.g_01680	Syao.g_01564
OG0001165	Syag.g_01685	Syao.g_01559
OG0001166	Syag.g_01715	Syao.g_01673
OG0001167	Syag.g_02383	Syao.g_01006
OG0001168	Syag.g_01740	Syao.g_01648
OG0001169	Syag.g_01742	Syao.g_01646
OG0001170	Syag.g_01744	Syao.g_01644
OG0001171	Syag.g_01755	Syao.g_01632
OG0001172	Syag.g_02693	Syao.g_01914
OG0001173	Syag.g_02694	Syao.g_01915
OG0001174	Syag.g_02703	Syao.g_01923
OG0001175	Syag.g_02704	Syao.g_01924
OG0001176	Syag.g_02723	Syao.g_01799
OG0001177	Syag.g_02720	Syao.g_01802
OG0001178	Syag.g_01694	Syao.g_01541
OG0001179	Syag.g_02754	Syao.g_01768
OG0001180	Syag.g_02780	Syao.g_01833
OG0001181	Syag.g_02784	Syao.g_01829
OG0001182	Syag.g_02793	Syao.g_01820
OG0001183	Syag.g_02798	Syao.g_01851
OG0001184	Syag.g_02428	Syao.g_02264
OG0001185	Syag.g_02399	Syao.g_02147
OG0001186	Syag.g_02364	Syao.g_02173
OG0001187	Syag.g_02361	Syao.g_02171
OG0001188	Syag.g_02359	Syao.g_02169
OG0001189	Syag.g_02334	Syao.g_02215
OG0001190	Syag.g_02126	Syao.g_02436
OG0001191	Syag.g_02142	Syao.g_02449
OG0001192	Syag.g_02149	Syao.g_02367
OG0001193	Syag.g_02182	Syao.g_02284
OG0001194	Syag.g_02185	Syao.g_02285
OG0001195	Syag.g_02186	Syao.g_02286
OG0001196	Syag.g_02254	Syao.g_02341
OG0001197	Syag.g_02256	Syao.g_02343
OG0001198	Syag.g_02269	Syao.g_02158
OG0001199	Syag.g_01825	Syao.g_02623
OG0001200	Syag.g_01827	Syao.g_02625
OG0001201	Syag.g_01886	Syao.g_02601
OG0001202	Syag.g_02032	Syao.g_02461
OG0001203	Syag.g_01783	Syao.g_00296, Syao.g_01705
OG0001204	Syag.g_02673	Syao.g_02117
OG0001206	Syag.g_01328	Syao.g_02701, Syao.g_02702
OG0001207	Syag.g_01536	Syao.g_00035
OG0001208	Syag.g_01526	Syao.g_00026
OG0001209	Syag.g_01451	Syao.g_01415
OG0001210	Syag.g_01442	Syao.g_00882
OG0001211	Syag.g_00272	Syao.g_00861
OG0001212	Syag.g_00334	Syao.g_01001
OG0001213	Syag.g_00394	Syao.g_01322
OG0001214	Syag.g_00412	Syao.g_00896
OG0001215	Syag.g_01014	Syao.g_00700
OG0001216	Syag.g_00920	Syao.g_00492
OG0001218	Syag.g_01364	Syao.g_00092
OG0001219	Syag.g_00767	Syao.g_00651
OG0001220	Syag.g_00743	Syao.g_00393
OG0001221	Syag.g_00628	Syao.g_01657
OG0001222	Syag.g_00797	Syao.g_00687
OG0001223	Syag.g_00843	Syao.g_00820
OG0001224	Syag.g_00969	Syao.g_00427
OG0001226	Syag.g_01835	Syao.g_02633
OG0001227	Syag.g_01240	Syao.g_01047
OG0001228	Syag.g_00709	Syao.g_02256
OG0001229	Syag.g_00997	Syao.g_00220
OG0001230	Syag.g_01430	Syao.g_01503
OG0001231	Syag.g_02289	Syao.g_02254
OG0001232	Syag.g_01724	Syao.g_01664
OG0001233	Syag.g_01745	Syao.g_01643
OG0001234	Syag.g_02708	Syao.g_02035
OG0001235	Syag.g_02715	Syao.g_01863
OG0001236	Syag.g_02432	Syao.g_02261
OG0001237	Syag.g_02426	Syao.g_02265
OG0001238	Syag.g_02144	Syao.g_02451
OG0001239	Syag.g_01822	Syao.g_02620
OG0001240	Syag.g_01869	Syao.g_02669
OG0001243	Syag.g_01920	Syao.g_02584
OG0001244	Syag.g_01948	Syao.g_02477
OG0001245	Syag.g_00213	Syao.g_00362
OG0001247	Syag.g_00710	Syao.g_00390
OG0001249	Syag.g_02837	Syao.g_01882
OG0001250	Syag.g_00725	Syao.g_00556
OG0001251	Syag.g_00472	Syao.g_00641
OG0001252	Syag.g_00960	Syao.g_00507
OG0001253	Syag.g_00094	Syao.g_01220
OG0001254	Syag.g_02165	Syao.g_01426
OG0001255	Syag.g_00440	Syao.g_00920
OG0001256	Syag.g_01673	Syao.g_01572
OG0001257	Syag.g_00217	Syao.g_00414
OG0001258	Syag.g_01683	Syao.g_01561
OG0001259	Syag.g_01743	Syao.g_01645
OG0001260	Syag.g_01763	Syao.g_01623
OG0001261	Syag.g_02763	Syao.g_01814
OG0001262	Syag.g_02336	Syao.g_02213
OG0001263	Syag.g_01923	Syao.g_02541
OG0001265	Syag.g_01910	Syao.g_02574
OG0001266	Syag.g_02036	Syao.g_02465
OG0001267	Syag.g_02598	Syao.g_02063
OG0001268	Syag.g_02850	Syao.g_01871
OG0001270	Syag.g_00030	Syao.g_01733
OG0001271	Syag.g_01353	Syao.g_02685
OG0001272	Syag.g_01522	Syao.g_00120
OG0001274	Syag.g_02076	Syao.g_02401
OG0001275	Syag.g_00857	Syao.g_00806
OG0001276	Syag.g_00874	Syao.g_00450
OG0001278	Syag.g_01054	Syao.g_00265
OG0001279	Syag.g_00490	Syao.g_01528
OG0001281	Syag.g_01219	Syao.g_01454
OG0001282	Syag.g_01538	Syao.g_00037
OG0001283	Syag.g_02248	Syao.g_02335
OG0001284	Syag.g_01656	Syao.g_01587
OG0001285	Syag.g_00142, Syag.g_02205	Syao.g_01010
OG0001286	Syag.g_02778	Syao.g_01835
OG0001288	Syag.g_02373	Syao.g_02187
OG0001289	Syag.g_01850	Syao.g_02649
OG0001291	Syag.g_01933	Syao.g_02551
OG0001292	Syag.g_02667	Syao.g_02111
OG0001293	Syag.g_02625	Syao.g_02091
OG0001294	Syag.g_00593	Syao.g_00948
OG0001295	Syag.g_00968	Syao.g_00878
OG0001296	Syag.g_01492	Syao.g_00163
OG0001297	Syag.g_01488	Syao.g_00159
OG0001298	Syag.g_00309	Syao.g_01043
OG0001299	Syag.g_00582	Syao.g_00942
OG0001302	Syag.g_00442	Syao.g_02711
OG0001303	Syag.g_00769	Syao.g_00649
OG0001304	Syag.g_00890	Syao.g_00466
OG0001305	Syag.g_00981	Syao.g_00382
OG0001306	Syag.g_01160	Syao.g_00141
OG0001308	Syag.g_01406	Syao.g_01500
OG0001311	Syag.g_00876	Syao.g_00452
OG0001312	Syag.g_00779	Syao.g_00635
OG0001313	Syag.g_01336, Syag.g_01335, Syag.g_00391	Syao.g_02692
OG0001314	Syag.g_00118	Syao.g_01276
OG0001315	Syag.g_02796	Syao.g_01853
OG0001317	Syag.g_01787	Syao.g_01701
OG0001318	Syag.g_02633	Syao.g_02099
OG0001319	Syag.g_02609	Syao.g_02075
OG0001323	Syag.g_01479	Syao.g_01392
OG0001325	Syag.g_00916	Syao.g_00487
OG0001326	Syag.g_02190, Syag.g_02195	Syao.g_02293
OG0001328	Syag.g_00620	Syao.g_00198
OG0001329	Syag.g_00498	Syao.g_00876
OG0001330	Syag.g_01181	Syao.g_01444
OG0001331	Syag.g_01543	Syao.g_00042
OG0001332	Syag.g_01611	Syao.g_01244
OG0001333	Syag.g_01739	Syao.g_01649
OG0001335	Syag.g_02808	Syao.g_01913
OG0001336	Syag.g_02249	Syao.g_02336
OG0001337	Syag.g_02824	Syao.g_01893
OG0001337	Syag.g_02835	Syao.g_01884
OG0001338	Syag.g_02818, Syag.g_02831, Syag.g_01431, Syag.g_02827	Syao.g_01890
OG0001341	Syag.g_00233	Syao.g_00602
OG0001343	Syag.g_00562	Syao.g_01235
OG0001345	Syag.g_01108	Syao.g_00179
OG0001347	Syag.g_02350	Syao.g_02725
OG0001349	Syag.g_02479	Syao.g_01074
OG0001351	Syag.g_00055	Syao.g_00060
OG0001353	Syag.g_00716	Syao.g_00439
OG0001354	Syag.g_00830	Syao.g_00833
OG0001358	Syag.g_00374	Syao.g_01343
OG0001359	Syag.g_00561	Syao.g_01234
OG0001360	Syag.g_01106	Syao.g_00177
OG0001361	Syag.g_01111	Syao.g_00182
OG0001364	Syag.g_02448	Syao.g_01969
OG0001365	Syag.g_02131	Syao.g_02441
OG0001367	Syag.g_02657	Syao.g_00006, Syao.g_00579
OG0001368	Syag.g_02674	Syao.g_02118
OG0001369	Syag.g_01868	Syao.g_02668
OG0001373	Syag.g_02194	Syao.g_02291, Syao.g_02292
OG0001374	Syag.g_02202	Syao.g_02300
OG0001375	Syag.g_00563	Syao.g_01236
OG0001376	Syag.g_02153	Syao.g_00617
OG0001377	Syag.g_02152	Syao.g_00618
OG0001378	Syag.g_00028	Syao.g_01732
OG0001379	Syag.g_01183	Syao.g_01441
OG0001380	Syag.g_00252	Syao.g_00360
OG0001383	Syag.g_01776	Syao.g_00885
OG0001383	Syag.g_01775	Syao.g_01291
OG0001385	Syag.g_02191	Syao.g_02288
OG0001386	Syag.g_02192	Syao.g_02289
OG0001387	Syag.g_02193	Syao.g_02290
OG0001388	Syag.g_02196	Syao.g_02294
OG0001389	Syag.g_02197	Syao.g_02295
OG0001390	Syag.g_02198	Syao.g_02296
OG0001391	Syag.g_02199	Syao.g_02297
OG0001392	Syag.g_02200	Syao.g_02298
OG0001393	Syag.g_02201	Syao.g_02299
OG0001394	Syag.g_00635	Syao.g_00983
OG0001395	Syag.g_00898	Syao.g_00470
OG0001398	Syag.g_00751	Syao.g_02641
OG0001401	Syag.g_00720	Syao.g_00434
OG0001402	Syag.g_00379	Syao.g_01338
OG0001403	Syag.g_02308	Syao.g_02235
OG0001405	Syag.g_02810	Syao.g_01911
OG0001406	Syag.g_02154	Syao.g_00616
OG0001408	Syag.g_00450	Syao.g_01384
OG0001411	Syag.g_02424	Syao.g_01079, Syao.g_02007
OG0001416	Syag.g_01198	Syao.g_01223
OG0001417	Syag.g_00829	Syao.g_00657
OG0001419	Syag.g_01466	Syao.g_00520
OG0001420	Syag.g_01465	Syao.g_01403
OG0001425	Syag.g_02148	Syao.g_02366
OG0001426	Syag.g_00073, Syag.g_00197, Syag.g_01587, Syag.g_01032, Syag.g_01210, Syag.g_01268, Syag.g_01601	Syao.g_00517
OG0001429	Syag.g_00770	Syao.g_00648
OG0001432	Syag.g_00448	Syao.g_01219
OG0001433	Syag.g_00943	Syao.g_00300
OG0001435	Syag.g_00605	Syao.g_00961
OG0001436	Syag.g_02453	Syao.g_01990
OG0001438	Syag.g_02583	Syao.g_02049
OG0001439	Syag.g_02554	Syao.g_02026
OG0001442	Syag.g_00648	Syao.g_00738
OG0001443	Syag.g_02157	Syao.g_02369
OG0001444	Syag.g_02380	Syao.g_02664
OG0001447	Syag.g_01921	Syao.g_02585
OG0001449	Syag.g_02676	Syao.g_01691
OG0001452	Syag.g_02638	Syao.g_02104
OG0001453	Syag.g_00849	Syao.g_00814
OG0001454	Syag.g_00204	Syao.g_01295
OG0001456	Syag.g_02212	Syao.g_00708
OG0001457	Syag.g_02213	Syao.g_00709
OG0001458	Syag.g_02214	Syao.g_00710
OG0001459	Syag.g_00535	Syao.g_00583
OG0001460	Syag.g_00944	Syao.g_00299
OG0001461	Syag.g_00521	Syao.g_00788
OG0001462	Syag.g_02315	Syao.g_02228
OG0001467	Syag.g_01322	Syao.g_01225
OG0001471	Syag.g_02563	Syao.g_02031
OG0001473	Syag.g_00471	Syao.g_00621
OG0001474	Syag.g_02851	Syao.g_01870
OG0001475	Syag.g_02418	Syao.g_02177
OG0001477	Syag.g_00990	Syao.g_00408
OG0001479	Syag.g_02848	Syao.g_01873
OG0001486	Syag.g_01143	Syao.g_00125
OG0001487	Syag.g_01365	Syao.g_00091
OG0001488	Syag.g_01119	Syao.g_00190
OG0001489	Syag.g_00515, Syag.g_02789	Syao.g_01823
OG0001492	Syag.g_01057	Syao.g_00268
OG0001493	Syag.g_01045	Syao.g_00260
OG0001495	Syag.g_02719	Syao.g_01803
OG0001496	Syag.g_00993	Syao.g_00410
OG0001497	Syag.g_00991	Syao.g_00409
OG0001498	Syag.g_00006	Syao.g_01717
OG0001502	Syag.g_00739	Syao.g_00526
OG0001507	Syag.g_01794, Syag.g_00083	Syao.g_00874
OG0001508	Syag.g_02421	Syao.g_02174
OG0001510	Syag.g_02386	Syao.g_01944
OG0001511	Syag.g_01893	Syao.g_02593
OG0001512	Syag.g_01781	Syao.g_01707
OG0001513	Syag.g_02427	Syao.g_02457
OG0001514	Syag.g_00994	Syao.g_00411
OG0001515	Syag.g_01007	Syao.g_00626
OG0001516	Syag.g_00579	Syao.g_00939
OG0001517	Syag.g_02844	Syao.g_01876
OG0001518	Syag.g_02146	Syao.g_02365
OG0001519	Syag.g_02161	Syao.g_02371
OG0001520	Syag.g_00294	Syao.g_01044
OG0001525	Syag.g_00464	Syao.g_00881
OG0001527	Syag.g_00287	Syao.g_00846
OG0001528	Syag.g_02419	Syao.g_02176
OG0001529	Syag.g_02327	Syao.g_02222
OG0001530	Syag.g_01891	Syao.g_02591
OG0001532	Syag.g_01089	Syao.g_00226
OG0001533	Syag.g_00026, Syag.g_01324	Syao.g_01731
OG0001534	Syag.g_00891	Syao.g_00467
OG0001535	Syag.g_00871	Syao.g_00448
OG0001536	Syag.g_00805	Syao.g_00679
OG0001537	Syag.g_00629	Syao.g_00977
OG0001538	Syag.g_00672	Syao.g_00761
OG0001539	Syag.g_00601	Syao.g_00956
OG0001540	Syag.g_01925	Syao.g_02543
OG0001541	Syag.g_01990	Syao.g_02518
OG0001542	Syag.g_01999	Syao.g_02527
OG0001543	Syag.g_02058	Syao.g_02382
OG0001544	Syag.g_02158	Syao.g_02370
OG0001545	Syag.g_02238	Syao.g_02312
OG0001546	Syag.g_01473	Syao.g_01397
OG0001547	Syag.g_00753	Syao.g_00570
OG0001553	Syag.g_01424	Syao.g_01510
OG0001554	Syag.g_02124	Syao.g_00323
OG0001556	Syag.g_01096	Syao.g_00311
OG0001557	Syag.g_00636	Syao.g_00984
OG0001558	Syag.g_02292	Syao.g_02251
OG0001559	Syag.g_01890	Syao.g_02590
OG0001560	Syag.g_01877	Syao.g_02595
OG0001561	Syag.g_00878	Syao.g_00454
OG0001562	Syag.g_00863	Syao.g_00795
OG0001563	Syag.g_02772	Syao.g_01841
OG0001564	Syag.g_02208	Syao.g_00883, Syao.g_01231
OG0001567	Syag.g_00752	Syao.g_00571
OG0001568	Syag.g_00754	Syao.g_00569
OG0001572	Syag.g_00086	Syao.g_00721
OG0001573	Syag.g_02183, Syag.g_00546, Syag.g_02341	Syao.g_00024
OG0001574	Syag.g_00285	Syao.g_00848
OG0001575	Syag.g_00290	Syao.g_00843
OG0001576	Syag.g_01233	Syao.g_01474
OG0001577	Syag.g_01146	Syao.g_00128
OG0001578	Syag.g_00101, Syag.g_00226, Syag.g_00216	Syao.g_02304
OG0001579	Syag.g_02813, Syag.g_02817	Syao.g_01907
OG0001580	Syag.g_02112	Syao.g_02425
OG0001588	Syag.g_02446	Syao.g_01998
OG0001589	Syag.g_01748	Syao.g_01639, Syao.g_01640
OG0001590	Syag.g_00519, Syag.g_00497, Syag.g_00404	Syao.g_00889
OG0001591	Syag.g_00595	Syao.g_00950
OG0001592	Syag.g_02113	Syao.g_02426
OG0001594	Syag.g_01304	Syao.g_01359
OG0001614	Syag.g_02401	Syao.g_02144
OG0001616	Syag.g_01102	Syao.g_00174
OG0001617	Syag.g_00998	Syao.g_01201
OG0001618	Syag.g_00909	Syao.g_00282, Syao.g_01153, Syao.g_00481
OG0001619	Syag.g_00794	Syao.g_00690
OG0001620	Syag.g_02857	Syao.g_01864
OG0001621	Syag.g_02637	Syao.g_02103
OG0001622	Syag.g_02247	Syao.g_02334
OG0001623	Syag.g_02828	Syao.g_00405
OG0001624	Syag.g_00443	Syao.g_01257
OG0001625	Syag.g_02631	Syao.g_02097
OG0001634	Syag.g_00585	Syao.g_00945
OG0001635	Syag.g_02369	Syao.g_02182, Syao.g_02183
OG0001636	Syag.g_02314	Syao.g_02229
OG0001637	Syag.g_00020	Syao.g_01361
OG0001638	Syag.g_01700	Syao.g_01684
OG0001640	Syag.g_00955	Syao.g_00502
OG0001641	Syag.g_00847	Syao.g_00816
OG0001642	Syag.g_00742	Syao.g_00233
OG0001643	Syag.g_00415	Syao.g_00899
OG0001644	Syag.g_00902	Syao.g_00474
OG0001645	Syag.g_00559	Syao.g_01270
OG0001646	Syag.g_00625	Syao.g_01253, Syao.g_00584, Syao.g_01315, Syao.g_01283
OG0001647	Syag.g_02607	Syao.g_02073
OG0001652	Syag.g_02290	Syao.g_02253
OG0001653	Syag.g_01866	Syao.g_01290, Syao.g_02667
OG0001654	Syag.g_01613	Syao.g_01697
OG0001656	Syag.g_02816	Syao.g_01908
OG0001657	Syag.g_01962	Syao.g_02491
OG0001658	Syag.g_02125	Syao.g_02435
OG0001659	Syag.g_01093	Syao.g_00020
OG0001660	Syag.g_01899, Syag.g_02870	Syao.g_02724
OG0001671	Syag.g_02063	Syao.g_02387
OG0001672	Syag.g_01833	Syao.g_02631
OG0001673	Syag.g_01789	Syao.g_02713
OG0001675	Syag.g_01692, Syag.g_00861	Syao.g_00802, Syao.g_01175
OG0001676	Syag.g_02815	Syao.g_01895
OG0001677	Syag.g_02800	Syao.g_01850
OG0001678	Syag.g_02692	Syao.g_01938
OG0001680	Syag.g_01709	Syao.g_01679
OG0001681	Syag.g_00193	Syao.g_01906, Syao.g_01285
OG0001682	Syag.g_00911	Syao.g_00483
OG0001691	Syag.g_00486	Syao.g_00729
OG0001692	Syag.g_01426	Syao.g_01508
OG0001693	Syag.g_00976	Syao.g_00389
OG0001694	Syag.g_02596	Syao.g_02061
OG0001695	Syag.g_02232	Syao.g_02308
OG0001700	Syag.g_00537	Syao.g_00307
OG0001702	Syag.g_01855	Syao.g_02655
OG0001703	Syag.g_01535	Syao.g_00034
OG0001712	Syag.g_00089	Syao.g_00712
OG0001715	Syag.g_00114	Syao.g_00278
OG0001717	Syag.g_01976	Syao.g_02505
OG0001728	Syag.g_00208	Syao.g_02277
OG0001729	Syag.g_01774	Syao.g_01711
OG0001730	Syag.g_01769	Syao.g_01008
OG0001731	Syag.g_01640	Syao.g_01603
OG0001732	Syag.g_01069	Syao.g_02197, Syao.g_00232
OG0001733	Syag.g_00597	Syao.g_00310
OG0001734	Syag.g_00740	Syao.g_00421, Syao.g_00418
OG0001735	Syag.g_00555	Syao.g_00929
OG0001737	Syag.g_02577	Syao.g_02042
OG0001738	Syag.g_02539	Syao.g_02011
OG0001739	Syag.g_02230	Syao.g_02306
OG0001740	Syag.g_02235	Syao.g_02310
OG0001741	Syag.g_00163	Syao.g_01258
OG0001748	Syag.g_02065	Syao.g_02389
OG0001750	Syag.g_01864	Syao.g_01324
OG0001752	Syag.g_01766	Syao.g_01694
OG0001753	Syag.g_01760	Syao.g_01364
OG0001754	Syag.g_00022	Syao.g_01363
OG0001755	Syag.g_01483	Syao.g_00153
OG0001761	Syag.g_00361	Syao.g_00400
OG0001762	Syag.g_00854	Syao.g_00809
OG0001763	Syag.g_00842	Syao.g_00821
OG0001764	Syag.g_00758	Syao.g_00565
OG0001765	Syag.g_00080	Syao.g_02679
OG0001766	Syag.g_02567	Syao.g_02036
OG0001768	Syag.g_02008	Syao.g_02533
OG0001771	Syag.g_00180	Syao.g_01406
OG0001783	Syag.g_02396	Syao.g_01952
OG0001784	Syag.g_01860	Syao.g_02662
OG0001786	Syag.g_01658	Syao.g_01584
OG0001787	Syag.g_01455	Syao.g_01411
OG0001788	Syag.g_01452	Syao.g_01414
OG0001789	Syag.g_01191	Syao.g_01434
OG0001790	Syag.g_01153	Syao.g_00134
OG0001791	Syag.g_01127	Syao.g_01522
OG0001792	Syag.g_01063	Syao.g_00275
OG0001794	Syag.g_00887, Syag.g_00888	Syao.g_00464
OG0001796	Syag.g_00865	Syao.g_00440
OG0001797	Syag.g_00786	Syao.g_00698
OG0001798	Syag.g_00381	Syao.g_01332
OG0001799	Syag.g_00430	Syao.g_00913
OG0001800	Syag.g_01287	Syao.g_01529
OG0001801	Syag.g_01440	Syao.g_01535
OG0001803	Syag.g_00039	Syao.g_01615
OG0001804	Syag.g_00007	Syao.g_01718
OG0001805	Syag.g_02661	Syao.g_01352
OG0001806	Syag.g_02608	Syao.g_02074
OG0001808	Syag.g_02441	Syao.g_01964
OG0001811	Syag.g_01997	Syao.g_02525
OG0001812	Syag.g_02114	Syao.g_02427
OG0001813	Syag.g_02168	Syao.g_02360
OG0001814	Syag.g_02257	Syao.g_02344
OG0001815	Syag.g_02267	Syao.g_00732
OG0001816	Syag.g_00599	Syao.g_00952
OG0001837	Syag.g_02064	Syao.g_02388
OG0001838	Syag.g_02280	Syao.g_02153
OG0001839	Syag.g_02310	Syao.g_02233
OG0001840	Syag.g_02333	Syao.g_02216
OG0001841	Syag.g_02342	Syao.g_02209
OG0001843	Syag.g_02402	Syao.g_02143
OG0001844	Syag.g_02403	Syao.g_02142
OG0001845	Syag.g_02404	Syao.g_02140
OG0001846	Syag.g_01913	Syao.g_02577
OG0001847	Syag.g_01911	Syao.g_02575
OG0001848	Syag.g_01907	Syao.g_02571
OG0001849	Syag.g_01849	Syao.g_02648
OG0001850	Syag.g_01836	Syao.g_02634
OG0001851	Syag.g_01829	Syao.g_02627
OG0001852	Syag.g_01828	Syao.g_02626
OG0001853	Syag.g_01821	Syao.g_02619
OG0001854	Syag.g_01785	Syao.g_01703
OG0001856	Syag.g_01665	Syao.g_01580
OG0001857	Syag.g_01662	Syao.g_01583
OG0001858	Syag.g_01634	Syao.g_01608
OG0001859	Syag.g_01547	Syao.g_00046
OG0001860	Syag.g_01533	Syao.g_00032
OG0001861	Syag.g_01521	Syao.g_00119
OG0001862	Syag.g_01509	Syao.g_00107
OG0001863	Syag.g_01503	Syao.g_00101
OG0001864	Syag.g_01444	Syao.g_01420
OG0001865	Syag.g_00323	Syao.g_01030
OG0001866	Syag.g_00349	Syao.g_01058
OG0001867	Syag.g_00359	Syao.g_01056
OG0001868	Syag.g_01197	Syao.g_01468
OG0001869	Syag.g_01147	Syao.g_00129
OG0001870	Syag.g_01138	Syao.g_00215
OG0001871	Syag.g_01133	Syao.g_00207
OG0001872	Syag.g_01058	Syao.g_00269
OG0001873	Syag.g_01101	Syao.g_00173
OG0001874	Syag.g_01104	Syao.g_00176
OG0001877	Syag.g_01006	Syao.g_00627
OG0001878	Syag.g_00858	Syao.g_00805
OG0001879	Syag.g_00852	Syao.g_00811
OG0001880	Syag.g_00815	Syao.g_00671
OG0001881	Syag.g_00813	Syao.g_00672
OG0001882	Syag.g_00789	Syao.g_00695
OG0001883	Syag.g_00785	Syao.g_00713
OG0001884	Syag.g_00483	Syao.g_00637
OG0001885	Syag.g_00764	Syao.g_00586
OG0001886	Syag.g_00760	Syao.g_00564
OG0001887	Syag.g_00619	Syao.g_00200
OG0001888	Syag.g_00640	Syao.g_00989
OG0001889	Syag.g_00682	Syao.g_00772
OG0001890	Syag.g_00732	Syao.g_00533
OG0001891	Syag.g_00736	Syao.g_00528
OG0001892	Syag.g_00447	Syao.g_00610
OG0001893	Syag.g_00382	Syao.g_01331
OG0001894	Syag.g_00409	Syao.g_00893
OG0001895	Syag.g_01296	Syao.g_01532
OG0001896	Syag.g_00024	Syao.g_01729
OG0001897	Syag.g_02854	Syao.g_01867
OG0001898	Syag.g_02836	Syao.g_01883
OG0001899	Syag.g_02761	Syao.g_01816
OG0001900	Syag.g_02623	Syao.g_02090
OG0001901	Syag.g_02622	Syao.g_02089
OG0001902	Syag.g_02591	Syao.g_02057
OG0001903	Syag.g_02582	Syao.g_02048
OG0001904	Syag.g_02450	Syao.g_01971
OG0001905	Syag.g_02438	Syao.g_01961
OG0001906	Syag.g_01926	Syao.g_02544
OG0001908	Syag.g_01992	Syao.g_02521
OG0001909	Syag.g_02006	Syao.g_02531
OG0001910	Syag.g_02068	Syao.g_02393
OG0001912	Syag.g_02139	Syao.g_02446
OG0001913	Syag.g_02141	Syao.g_02448
OG0001914	Syag.g_00149	Syao.g_01430
OG0001915	Syag.g_02264	Syao.g_02195
OG0001917	Syag.g_00873	Syao.g_00449
OG0001918	Syag.g_00209, Syag.g_00531	Syao.g_01904
OG0001924	Syag.g_00366	Syao.g_01347
OG0001925	Syag.g_00365	Syao.g_01348
OG0001926	Syag.g_00364	Syao.g_01349
OG0001927	Syag.g_00363	Syao.g_01350
OG0001929	Syag.g_02352	Syao.g_02202
OG0001932	Syag.g_02400	Syao.g_02145
OG0001933	Syag.g_01888	Syao.g_02587
OG0001934	Syag.g_01873	Syao.g_02674
OG0001935	Syag.g_01826	Syao.g_02624
OG0001936	Syag.g_00111	Syao.g_01296
OG0001937	Syag.g_01648	Syao.g_01595
OG0001938	Syag.g_01531	Syao.g_00030
OG0001939	Syag.g_00441	Syao.g_01025
OG0001940	Syag.g_00307	Syao.g_01046
OG0001941	Syag.g_01220	Syao.g_01453
OG0001942	Syag.g_01161	Syao.g_00531
OG0001943	Syag.g_01126	Syao.g_00219
OG0001944	Syag.g_00746	Syao.g_00203
OG0001946	Syag.g_01005	Syao.g_00622
OG0001947	Syag.g_00953	Syao.g_02380
OG0001948	Syag.g_00844	Syao.g_00819
OG0001949	Syag.g_00824	Syao.g_00662
OG0001950	Syag.g_00822	Syao.g_00664
OG0001951	Syag.g_00812	Syao.g_00673
OG0001952	Syag.g_00788	Syao.g_00696
OG0001953	Syag.g_00787	Syao.g_00697
OG0001957	Syag.g_00387	Syao.g_01326
OG0001958	Syag.g_00558	Syao.g_00931
OG0001960	Syag.g_01361	Syao.g_00094
OG0001961	Syag.g_01351	Syao.g_02687
OG0001964	Syag.g_02706	Syao.g_01926
OG0001966	Syag.g_02629	Syao.g_02095
OG0001967	Syag.g_02627	Syao.g_02093
OG0001968	Syag.g_02626	Syao.g_02092
OG0001969	Syag.g_02561	Syao.g_02029
OG0001970	Syag.g_01928	Syao.g_02546
OG0001971	Syag.g_02004	Syao.g_02529
OG0001972	Syag.g_02082	Syao.g_02405
OG0001974	Syag.g_02122	Syao.g_00320
OG0001975	Syag.g_00150	Syao.g_01429
OG0001976	Syag.g_00148	Syao.g_01319
OG0001979	Syag.g_01012	Syao.g_00525
OG0001980	Syag.g_02832	Syao.g_01887
OG0001990	Syag.g_02236	Syao.g_02311
OG0001993	Syag.g_00368	Syao.g_01345
OG0001994	Syag.g_00367	Syao.g_01346
OG0001996	Syag.g_02306	Syao.g_02237
OG0001998	Syag.g_01305	Syao.g_01370
OG0001999	Syag.g_01737	Syao.g_01650
OG0002000	Syag.g_01481	Syao.g_01390
OG0002002	Syag.g_01059	Syao.g_00270
OG0002003	Syag.g_01009	Syao.g_01337
OG0002004	Syag.g_01686	Syao.g_01556
OG0002008	Syag.g_00856	Syao.g_00807
OG0002010	Syag.g_01384	Syao.g_00074
OG0002012	Syag.g_01609	Syao.g_00150
OG0002013	Syag.g_01841	Syao.g_02640
OG0002015	Syag.g_02459	Syao.g_01091
OG0002016	Syag.g_02062	Syao.g_02386
OG0002017	Syag.g_02179	Syao.g_02281
OG0002018	Syag.g_02234	Syao.g_02309
OG0002019	Syag.g_02511	Syao.g_02146
OG0002020	Syag.g_02228	Syao.g_02320
OG0002021	Syag.g_02226	Syao.g_02322
OG0002022	Syag.g_02225	Syao.g_02323
OG0002023	Syag.g_02224	Syao.g_02324
OG0002024	Syag.g_02217	Syao.g_02317
OG0002035	Syag.g_01319	Syao.g_01369
OG0002038	Syag.g_01131	Syao.g_00204
OG0002039	Syag.g_01118	Syao.g_00189
OG0002040	Syag.g_01117	Syao.g_00187
OG0002042	Syag.g_00818	Syao.g_00668
OG0002043	Syag.g_00771	Syao.g_00645
OG0002044	Syag.g_00715, Syag.g_01174	Syao.g_00793
OG0002046	Syag.g_01342	Syao.g_02693
OG0002047	Syag.g_00003	Syao.g_01714
