Orthogroup	Syag	Prao
OG0001181	Syag.g_02784	Prao.g_01697
OG0001182	Syag.g_02793	Prao.g_01704
OG0001183	Syag.g_02798	Prao.g_01708
OG0001184	Syag.g_02428	Prao.g_01724
OG0001185	Syag.g_02399	Prao.g_01738
OG0001186	Syag.g_02364	Prao.g_01761
OG0001187	Syag.g_02361	Prao.g_01765
OG0001188	Syag.g_02359	Prao.g_01768
OG0001189	Syag.g_02334	Prao.g_01785
OG0001190	Syag.g_02126	Prao.g_01789
OG0001191	Syag.g_02142	Prao.g_01799
OG0001192	Syag.g_02149	Prao.g_01804
OG0001193	Syag.g_02182	Prao.g_01814
OG0001194	Syag.g_02185	Prao.g_01815
OG0001195	Syag.g_02186	Prao.g_01816
OG0001196	Syag.g_02254	Prao.g_01829
OG0001197	Syag.g_02256	Prao.g_01830
OG0001198	Syag.g_02269	Prao.g_01838
OG0001199	Syag.g_01825	Prao.g_00213
OG0001200	Syag.g_01827	Prao.g_00215
OG0001201	Syag.g_01886	Prao.g_00246
OG0001202	Syag.g_02032	Prao.g_00337
OG0001203	Syag.g_01783	Prao.g_00376
OG0001204	Syag.g_02673	Prao.g_00381
OG0001206	Syag.g_01328	Prao.g_00568
OG0001207	Syag.g_01536	Prao.g_00583
OG0001208	Syag.g_01526	Prao.g_00588
OG0001209	Syag.g_01451	Prao.g_01856
OG0001210	Syag.g_01442	Prao.g_01159
OG0001211	Syag.g_00272	Prao.g_01169
OG0001212	Syag.g_00334	Prao.g_00034
OG0001213	Syag.g_00394	Prao.g_00068
OG0001214	Syag.g_00412	Prao.g_00076
OG0001215	Syag.g_01014	Prao.g_00128
OG0001216	Syag.g_00920	Prao.g_00650
OG0001217	Syag.g_00151	Prao.g_00687
OG0001218	Syag.g_01364	Prao.g_00694
OG0001219	Syag.g_00767	Prao.g_00729
OG0001220	Syag.g_00743	Prao.g_00793
OG0001221	Syag.g_00628	Prao.g_00856
OG0001222	Syag.g_00797	Prao.g_00894
OG0001223	Syag.g_00843	Prao.g_00920
OG0001224	Syag.g_00969	Prao.g_00970
OG0001225	Syag.g_00971	Prao.g_00972
OG0001226	Syag.g_01835	Prao.g_01001
OG0001227	Syag.g_01240	Prao.g_01019
OG0001228	Syag.g_00709	Prao.g_01044
OG0001229	Syag.g_00997	Prao.g_01241
OG0001230	Syag.g_01430	Prao.g_01389
OG0001231	Syag.g_02289	Prao.g_01493
OG0001232	Syag.g_01724	Prao.g_01575
OG0001233	Syag.g_01745	Prao.g_01595
OG0001234	Syag.g_02708	Prao.g_01630
OG0001235	Syag.g_02715	Prao.g_01640
OG0001236	Syag.g_02432	Prao.g_01721
OG0001238	Syag.g_02144	Prao.g_01800
OG0001239	Syag.g_01822	Prao.g_00210
OG0001240	Syag.g_01869	Prao.g_00232
OG0001241	Syag.g_01879	Prao.g_00240
OG0001243	Syag.g_01920	Prao.g_00264
OG0001244	Syag.g_01948	Prao.g_00279
OG0001245	Syag.g_00213	Prao.g_00514
OG0001246	Syag.g_01498	Prao.g_00610
OG0001247	Syag.g_00710	Prao.g_00121
OG0001248	Syag.g_00175	Prao.g_00123
OG0001249	Syag.g_02837	Prao.g_00718
OG0001250	Syag.g_00725	Prao.g_00782
OG0001251	Syag.g_00472	Prao.g_00830
OG0001252	Syag.g_00960	Prao.g_00965
OG0001253	Syag.g_00094	Prao.g_01020
OG0001254	Syag.g_02165	Prao.g_01120
OG0001255	Syag.g_00440	Prao.g_01105
OG0001256	Syag.g_01673	Prao.g_01486
OG0001257	Syag.g_00176	Prao.g_01492
OG0001258	Syag.g_01683	Prao.g_01549
OG0001259	Syag.g_01743	Prao.g_01593
OG0001260	Syag.g_01763	Prao.g_01609
OG0001261	Syag.g_02763	Prao.g_01679
OG0001262	Syag.g_02336	Prao.g_01783
OG0001263	Syag.g_01923	Prao.g_00267
OG0001265	Syag.g_01910	Prao.g_00257
OG0001266	Syag.g_02036	Prao.g_00341
OG0001267	Syag.g_02598	Prao.g_00417
OG0001268	Syag.g_02850	Prao.g_00475
OG0001269	Syag.g_00480	Prao.g_00493
OG0001270	Syag.g_00030	Prao.g_00538
OG0001271	Syag.g_01353	Prao.g_00578
OG0001272	Syag.g_01522	Prao.g_00592
OG0001273	Syag.g_00405	Prao.g_00070
OG0001274	Syag.g_02076	Prao.g_00141
OG0001275	Syag.g_00857	Prao.g_00930
OG0001276	Syag.g_00874	Prao.g_00949
OG0001278	Syag.g_01054	Prao.g_01039
OG0001280	Syag.g_01189	Prao.g_01277
OG0001281	Syag.g_01219	Prao.g_01271
OG0001282	Syag.g_01538	Prao.g_01238
OG0001283	Syag.g_02248	Prao.g_01216
OG0001284	Syag.g_01656	Prao.g_01466
OG0001285	Syag.g_00142, Syag.g_02205	Prao.g_01578
OG0001286	Syag.g_02778	Prao.g_01691
OG0001287	Syag.g_02391	Prao.g_01745
OG0001288	Syag.g_02373	Prao.g_01754
OG0001289	Syag.g_01850	Prao.g_00226
OG0001290	Syag.g_01878	Prao.g_00239
OG0001292	Syag.g_02667	Prao.g_00386
OG0001293	Syag.g_02625	Prao.g_00399
OG0001294	Syag.g_00593	Prao.g_00512
OG0001295	Syag.g_00968	Prao.g_00573
OG0001296	Syag.g_01492	Prao.g_00615
OG0001297	Syag.g_01488	Prao.g_00620
OG0001298	Syag.g_00309	Prao.g_01869
OG0001299	Syag.g_00582	Prao.g_00105
OG0001300	Syag.g_01003	Prao.g_00131
OG0001301	Syag.g_00987	Prao.g_00134
OG0001302	Syag.g_00442	Prao.g_00727
OG0001304	Syag.g_00890	Prao.g_00959
OG0001305	Syag.g_00981	Prao.g_00978
OG0001306	Syag.g_01160	Prao.g_01103
OG0001307	Syag.g_00577	Prao.g_01256
OG0001308	Syag.g_01406	Prao.g_01407
OG0001309	Syag.g_01482	Prao.g_01490
OG0001311	Syag.g_00876	Prao.g_00951
OG0001312	Syag.g_00779	Prao.g_00883
OG0001313	Syag.g_01336, Syag.g_01335, Syag.g_00391	Prao.g_00641
OG0001315	Syag.g_02796	Prao.g_00200
OG0001316	Syag.g_01940	Prao.g_00278
OG0001317	Syag.g_01787	Prao.g_00372
OG0001318	Syag.g_02633	Prao.g_00394
OG0001319	Syag.g_02609	Prao.g_00410
OG0001321	Syag.g_00050	Prao.g_00555
OG0001322	Syag.g_00051	Prao.g_00556
OG0001323	Syag.g_01479	Prao.g_00625
OG0001324	Syag.g_01002	Prao.g_00132
OG0001325	Syag.g_00916	Prao.g_00653
OG0001326	Syag.g_02190, Syag.g_02195	Prao.g_00817
OG0001328	Syag.g_00620	Prao.g_01018
OG0001329	Syag.g_00498	Prao.g_01129
OG0001330	Syag.g_01181	Prao.g_01306
OG0001331	Syag.g_01543	Prao.g_01233
OG0001332	Syag.g_01611	Prao.g_01439
OG0001333	Syag.g_01739	Prao.g_01589
OG0001334	Syag.g_02807	Prao.g_01711
OG0001335	Syag.g_02808	Prao.g_01712
OG0001336	Syag.g_02249	Prao.g_01826
OG0001339	Syag.g_01881	Prao.g_00242
OG0001341	Syag.g_00233	Prao.g_00685
OG0001343	Syag.g_00562	Prao.g_00826, Prao.g_00827
OG0001344	Syag.g_01136	Prao.g_01085
OG0001345	Syag.g_01108	Prao.g_01070
OG0001346	Syag.g_01193	Prao.g_01275
OG0001349	Syag.g_02479	Prao.g_01360
OG0001351	Syag.g_00055	Prao.g_00558
OG0001352	Syag.g_01459	Prao.g_00118
OG0001353	Syag.g_00716	Prao.g_00773
OG0001354	Syag.g_00830	Prao.g_00912
OG0001358	Syag.g_00374	Prao.g_00059
OG0001359	Syag.g_00561	Prao.g_00828
OG0001360	Syag.g_01106	Prao.g_01021
OG0001361	Syag.g_01111	Prao.g_01073
OG0001364	Syag.g_02448	Prao.g_01714
OG0001365	Syag.g_02131	Prao.g_01793
OG0001369	Syag.g_01868	Prao.g_00231
OG0001373	Syag.g_02194	Prao.g_00816
OG0001374	Syag.g_02202	Prao.g_00824
OG0001375	Syag.g_00563	Prao.g_00825
OG0001376	Syag.g_02153	Prao.g_00987
OG0001377	Syag.g_02152	Prao.g_00988
OG0001378	Syag.g_00028	Prao.g_01157
OG0001379	Syag.g_01183	Prao.g_01282
OG0001380	Syag.g_00252	Prao.g_01251
OG0001385	Syag.g_02191	Prao.g_00813
OG0001386	Syag.g_02192	Prao.g_00814
OG0001387	Syag.g_02193	Prao.g_00815
OG0001388	Syag.g_02196	Prao.g_00818
OG0001389	Syag.g_02197	Prao.g_00819
OG0001390	Syag.g_02198	Prao.g_00820
OG0001391	Syag.g_02199	Prao.g_00821
OG0001392	Syag.g_02200	Prao.g_00822
OG0001393	Syag.g_02201	Prao.g_00823
OG0001395	Syag.g_00898	Prao.g_00961
OG0001396	Syag.g_02349	Prao.g_01188
OG0001401	Syag.g_00720	Prao.g_00642
OG0001402	Syag.g_00379	Prao.g_00702
OG0001404	Syag.g_01818	Prao.g_00207
OG0001405	Syag.g_02810	Prao.g_00462
OG0001406	Syag.g_02154	Prao.g_00986
OG0001408	Syag.g_00450	Prao.g_01005
OG0001409	Syag.g_01125	Prao.g_01082
OG0001410	Syag.g_00576	Prao.g_01255
OG0001411	Syag.g_02424	Prao.g_01218
OG0001413	Syag.g_00224	Prao.g_01481
OG0001416	Syag.g_01198	Prao.g_00565
OG0001417	Syag.g_00829	Prao.g_00575
OG0001419	Syag.g_01466	Prao.g_01000
OG0001420	Syag.g_01465	Prao.g_01148
OG0001425	Syag.g_02148	Prao.g_01803
OG0001428	Syag.g_01981	Prao.g_00310
OG0001429	Syag.g_00770	Prao.g_00730
OG0001432	Syag.g_00448	Prao.g_01479
OG0001438	Syag.g_02583	Prao.g_00430
OG0001439	Syag.g_02554	Prao.g_00443
OG0001442	Syag.g_00648	Prao.g_00678
OG0001447	Syag.g_01921	Prao.g_00265
OG0001448	Syag.g_01350	Prao.g_00502
OG0001449	Syag.g_02676	Prao.g_00527
OG0001452	Syag.g_02638	Prao.g_00832
OG0001453	Syag.g_00849	Prao.g_00924
OG0001454	Syag.g_00204	Prao.g_01014
OG0001456	Syag.g_02212	Prao.g_01112
OG0001457	Syag.g_02213	Prao.g_01111
OG0001458	Syag.g_02214	Prao.g_01110
OG0001459	Syag.g_00535	Prao.g_01323
OG0001462	Syag.g_02315	Prao.g_00180
OG0001465	Syag.g_00940	Prao.g_00140
OG0001467	Syag.g_01322	Prao.g_00719
OG0001471	Syag.g_02563	Prao.g_01482
OG0001472	Syag.g_00104	Prao.g_01489
OG0001473	Syag.g_00471	Prao.g_01762
OG0001477	Syag.g_00990	Prao.g_00006
OG0001479	Syag.g_02848	Prao.g_00473
OG0001480	Syag.g_00451	Prao.g_00504
OG0001482	Syag.g_00839	Prao.g_00561
OG0001484	Syag.g_02203	Prao.g_01298
OG0001486	Syag.g_01143	Prao.g_01091
OG0001492	Syag.g_01057	Prao.g_01042
OG0001493	Syag.g_01045	Prao.g_01034
OG0001495	Syag.g_02719	Prao.g_01637
OG0001496	Syag.g_00993	Prao.g_00008
OG0001497	Syag.g_00991	Prao.g_00007
OG0001502	Syag.g_00739	Prao.g_00710
OG0001504	Syag.g_00534	Prao.g_01322
OG0001507	Syag.g_01794, Syag.g_00083	Prao.g_01532
OG0001514	Syag.g_00994	Prao.g_00009
OG0001520	Syag.g_00294	Prao.g_00522
OG0001546	Syag.g_01473	Prao.g_00630
OG0001547	Syag.g_00753	Prao.g_00712
OG0001551	Syag.g_01019	Prao.g_01113
OG0001553	Syag.g_01424	Prao.g_01394
OG0001554	Syag.g_02124	Prao.g_01488
OG0001558	Syag.g_02292	Prao.g_00638
OG0001564	Syag.g_02208	Prao.g_01209
OG0001567	Syag.g_00752	Prao.g_00711
OG0001568	Syag.g_00754	Prao.g_00713
OG0001573	Syag.g_02183, Syag.g_00546, Syag.g_02341	Prao.g_01352
OG0001582	Syag.g_00198	Prao.g_00574
OG0001602	Syag.g_00939	Prao.g_00139
OG0001625	Syag.g_02631	Prao.g_00396
OG0001633	Syag.g_01608	Prao.g_01242
OG0001641	Syag.g_00847	Prao.g_01200
OG0001647	Syag.g_02607	Prao.g_00411
OG0001652	Syag.g_02290	Prao.g_00636
OG0001666	Syag.g_00218	Prao.g_01324
OG0001671	Syag.g_02063	Prao.g_00151
OG0001709	Syag.g_02478	Prao.g_01196
OG0001748	Syag.g_02065	Prao.g_00152
OG0001758	Syag.g_00524	Prao.g_01541
OG0001837	Syag.g_02064	Prao.g_00153
OG0001875	Syag.g_00525	Prao.g_01542
OG0001876	Syag.g_00526	Prao.g_01543
OG0001919	Syag.g_00444	Prao.g_00524
OG0002029	Syag.g_01347	Prao.g_01325
OG0002416	Syag.g_00454	Prao.g_01028
OG0002699	Syag.g_02502	Prao.g_01356
OG0002916	Syag.g_02105	Prao.g_01259
