Orthogroup	Syag	Syap
OG0001391	Syag.g_02199	Syap.g_01833
OG0001392	Syag.g_02200	Syap.g_01832
OG0001393	Syag.g_02201	Syap.g_01831
OG0001394	Syag.g_00635	Syap.g_00159
OG0001395	Syag.g_00898	Syap.g_00531
OG0001396	Syag.g_02349	Syap.g_02537
OG0001398	Syag.g_00751	Syap.g_02356
OG0001401	Syag.g_00720	Syap.g_01844
OG0001406	Syag.g_02154	Syap.g_01989
OG0001408	Syag.g_00450	Syap.g_01862
OG0001411	Syag.g_02424	Syap.g_00853
OG0001412	Syag.g_02351	Syap.g_02535
OG0001420	Syag.g_01465	Syap.g_02736
OG0001425	Syag.g_02148	Syap.g_01024
OG0001428	Syag.g_01981	Syap.g_01196
OG0001432	Syag.g_00448	Syap.g_01967
OG0001433	Syag.g_00943	Syap.g_00790
OG0001435	Syag.g_00605	Syap.g_01259
OG0001436	Syag.g_02453	Syap.g_01711
OG0001438	Syag.g_02583	Syap.g_01346, Syap.g_01630
OG0001439	Syag.g_02554	Syap.g_01674
OG0001443	Syag.g_02157	Syap.g_01006
OG0001444	Syag.g_02380	Syap.g_00761
OG0001447	Syag.g_01921	Syap.g_02218
OG0001452	Syag.g_02638	Syap.g_01590
OG0001453	Syag.g_00849	Syap.g_02687
OG0001456	Syag.g_02212	Syap.g_01828
OG0001457	Syag.g_02213	Syap.g_01826
OG0001458	Syag.g_02214	Syap.g_01825
OG0001459	Syag.g_00535	Syap.g_00351
OG0001460	Syag.g_00944	Syap.g_00789
OG0001461	Syag.g_00521	Syap.g_02707
OG0001474	Syag.g_02851	Syap.g_00562
OG0001475	Syag.g_02418	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463
OG0001478	Syag.g_02050, Syag.g_01337	Syap.g_01790
OG0001479	Syag.g_02848	Syap.g_00565
OG0001487	Syag.g_01365	Syap.g_00699
OG0001488	Syag.g_01119	Syap.g_00209
OG0001489	Syag.g_00515, Syag.g_02789	Syap.g_00603
OG0001492	Syag.g_01057	Syap.g_02441
OG0001493	Syag.g_01045	Syap.g_02433
OG0001495	Syag.g_02719	Syap.g_01921
OG0001498	Syag.g_00006	Syap.g_02044, Syap.g_02043
OG0001502	Syag.g_00739	Syap.g_00833
OG0001504	Syag.g_00534	Syap.g_00350
OG0001507	Syag.g_01794, Syag.g_00083	Syap.g_00227
OG0001508	Syag.g_02421	Syap.g_00808, Syap.g_01139
OG0001510	Syag.g_02386	Syap.g_01117
OG0001511	Syag.g_01893	Syap.g_02629, Syap.g_02676
OG0001512	Syag.g_01781	Syap.g_01151, Syap.g_01152
OG0001515	Syag.g_01007	Syap.g_00906
OG0001516	Syag.g_00579	Syap.g_01964
OG0001517	Syag.g_02844	Syap.g_00568
OG0001518	Syag.g_02146	Syap.g_01026
OG0001519	Syag.g_02161	Syap.g_02079
OG0001527	Syag.g_00287	Syap.g_00287, Syap.g_00292
OG0001528	Syag.g_02419	Syap.g_00806, Syap.g_01137, Syap.g_02464
OG0001529	Syag.g_02327	Syap.g_01809
OG0001530	Syag.g_01891	Syap.g_02627
OG0001531	Syag.g_01780	Syap.g_01150
OG0001533	Syag.g_01324	Syap.g_02326
OG0001534	Syag.g_00891	Syap.g_00534
OG0001535	Syag.g_00871	Syap.g_01875
OG0001536	Syag.g_00805	Syap.g_02018
OG0001537	Syag.g_00629	Syap.g_00153
OG0001538	Syag.g_00672	Syap.g_00199
OG0001539	Syag.g_00601	Syap.g_02370
OG0001540	Syag.g_01925	Syap.g_02214
OG0001541	Syag.g_01990	Syap.g_01187
OG0001542	Syag.g_01999	Syap.g_01177
OG0001543	Syag.g_02058	Syap.g_01417, Syap.g_01416
OG0001546	Syag.g_01473	Syap.g_02745
OG0001547	Syag.g_00753	Syap.g_00840, Syap.g_00839
OG0001553	Syag.g_01424	Syap.g_02121
OG0001556	Syag.g_01096	Syap.g_00041, Syap.g_00411
OG0001557	Syag.g_00636	Syap.g_00162
OG0001558	Syag.g_02292	Syap.g_00076, Syap.g_02636, Syap.g_02637
OG0001562	Syag.g_00863	Syap.g_02700
OG0001563	Syag.g_02772	Syap.g_00473
OG0001564	Syag.g_02208	Syap.g_00876
OG0001567	Syag.g_00752	Syap.g_00838
OG0001568	Syag.g_00754	Syap.g_00842
OG0001574	Syag.g_00285	Syap.g_00295, Syap.g_00289, Syap.g_00294
OG0001577	Syag.g_01146	Syap.g_00232
OG0001578	Syag.g_00101, Syag.g_00226, Syag.g_00216	Syap.g_01818
OG0001580	Syag.g_02112	Syap.g_01340, Syap.g_01341
OG0001590	Syag.g_00519, Syag.g_00497, Syag.g_00404	Syap.g_00889
OG0001592	Syag.g_02113	Syap.g_01342
OG0001614	Syag.g_02401	Syap.g_01101
OG0001616	Syag.g_01102	Syap.g_01884
OG0001618	Syag.g_00909	Syap.g_00518
OG0001619	Syag.g_00794	Syap.g_01752
OG0001620	Syag.g_02857	Syap.g_00557
OG0001621	Syag.g_02637	Syap.g_01592
OG0001622	Syag.g_02247	Syap.g_02601
OG0001623	Syag.g_02828	Syap.g_00582, Syap.g_00585
OG0001624	Syag.g_00443	Syap.g_02494
OG0001634	Syag.g_00585	Syap.g_01956
OG0001635	Syag.g_02369	Syap.g_01127
OG0001636	Syag.g_02314	Syap.g_01797
OG0001637	Syag.g_00020	Syap.g_01945, Syap.g_01946
OG0001638	Syag.g_01700	Syap.g_01778
OG0001639	Syag.g_01615	Syap.g_00751
OG0001641	Syag.g_00847	Syap.g_02685
OG0001642	Syag.g_00742	Syap.g_00530
OG0001643	Syag.g_00415	Syap.g_00902
OG0001644	Syag.g_00902	Syap.g_00346
OG0001645	Syag.g_00559	Syap.g_00668
OG0001647	Syag.g_02607	Syap.g_01370
OG0001652	Syag.g_02290	Syap.g_02634
OG0001654	Syag.g_01613	Syap.g_00753
OG0001657	Syag.g_01962	Syap.g_02175
OG0001658	Syag.g_02125	Syap.g_00131
OG0001659	Syag.g_01093	Syap.g_01892
OG0001660	Syag.g_01899, Syag.g_02870	Syap.g_02148, Syap.g_02632, Syap.g_02673
OG0001672	Syag.g_01833	Syap.g_02553, Syap.g_02554
OG0001673	Syag.g_01789	Syap.g_01163
OG0001675	Syag.g_01692, Syag.g_00861	Syap.g_02698
OG0001677	Syag.g_02800	Syap.g_00592
OG0001678	Syag.g_02692	Syap.g_02678
OG0001680	Syag.g_01709	Syap.g_01772
OG0001682	Syag.g_00911	Syap.g_00516
OG0001690	Syag.g_02135, Syag.g_00545, Syag.g_02137	Syap.g_00647
OG0001692	Syag.g_01426	Syap.g_02120
OG0001694	Syag.g_02596	Syap.g_01358
OG0001700	Syag.g_00537	Syap.g_00975
OG0001713	Syag.g_01128	Syap.g_00349
OG0001715	Syag.g_00114	Syap.g_00665
OG0001717	Syag.g_01976	Syap.g_01200
OG0001729	Syag.g_01774	Syap.g_02666
OG0001730	Syag.g_01769	Syap.g_00770
OG0001731	Syag.g_01640	Syap.g_00029
OG0001732	Syag.g_01069	Syap.g_02315
OG0001733	Syag.g_00597	Syap.g_00794
OG0001735	Syag.g_00555	Syap.g_00095
OG0001737	Syag.g_02577	Syap.g_01637
OG0001738	Syag.g_02539	Syap.g_01657
OG0001739	Syag.g_02230	Syap.g_01815, Syap.g_01816
OG0001741	Syag.g_00163	Syap.g_02493
OG0001748	Syag.g_02065	Syap.g_01911
OG0001749	Syag.g_02461, Syag.g_02506	Syap.g_02067
OG0001750	Syag.g_01864	Syap.g_00764
OG0001752	Syag.g_01766	Syap.g_02670
OG0001754	Syag.g_00022	Syap.g_01949, Syap.g_01948
OG0001755	Syag.g_01483	Syap.g_00250
OG0001762	Syag.g_00854	Syap.g_02692
OG0001764	Syag.g_00758	Syap.g_02336
OG0001766	Syag.g_02567	Syap.g_01328
OG0001767	Syag.g_02455	Syap.g_00863
OG0001768	Syag.g_02008	Syap.g_00610, Syap.g_02273, Syap.g_02275
OG0001771	Syag.g_00180	Syap.g_00329
OG0001783	Syag.g_02396	Syap.g_01108, Syap.g_01471
OG0001786	Syag.g_01658	Syap.g_00311, Syap.g_01210
OG0001787	Syag.g_01455	Syap.g_01454
OG0001788	Syag.g_01452	Syap.g_01449
OG0001789	Syag.g_01191	Syap.g_01482, Syap.g_01481
OG0001790	Syag.g_01153	Syap.g_00238
OG0001796	Syag.g_00865	Syap.g_01850, Syap.g_01852
OG0001797	Syag.g_00786	Syap.g_00947
OG0001798	Syag.g_00381	Syap.g_01291
OG0001800	Syag.g_01287	Syap.g_00771
OG0001801	Syag.g_01440	Syap.g_02110
OG0001804	Syag.g_00007	Syap.g_02045, Syap.g_02046
OG0001806	Syag.g_02608	Syap.g_02337
OG0001808	Syag.g_02441	Syap.g_01055
OG0001811	Syag.g_01997	Syap.g_01180
OG0001812	Syag.g_02114	Syap.g_01343
OG0001813	Syag.g_02168	Syap.g_02086
OG0001814	Syag.g_02257	Syap.g_01166, Syap.g_00125
OG0001815	Syag.g_02267	Syap.g_01801
OG0001838	Syag.g_02280	Syap.g_00064, Syap.g_00537
OG0001839	Syag.g_02310	Syap.g_01794
OG0001840	Syag.g_02333	Syap.g_00978
OG0001841	Syag.g_02342	Syap.g_00987
OG0001843	Syag.g_02402	Syap.g_01100
OG0001844	Syag.g_02403	Syap.g_01099
OG0001845	Syag.g_02404	Syap.g_01094
OG0001846	Syag.g_01913	Syap.g_02228, Syap.g_02226
OG0001847	Syag.g_01911	Syap.g_02230
OG0001848	Syag.g_01907	Syap.g_02236
OG0001849	Syag.g_01849	Syap.g_02364
OG0001850	Syag.g_01836	Syap.g_02550
OG0001851	Syag.g_01829	Syap.g_01700
OG0001852	Syag.g_01828	Syap.g_01699
OG0001853	Syag.g_01821	Syap.g_01691
OG0001854	Syag.g_01785	Syap.g_01157
OG0001855	Syag.g_01313	Syap.g_01462
OG0001856	Syag.g_01665	Syap.g_01216
OG0001857	Syag.g_01662	Syap.g_01212
OG0001858	Syag.g_01634	Syap.g_00025
OG0001859	Syag.g_01547	Syap.g_02516
OG0001860	Syag.g_01533	Syap.g_02262
OG0001861	Syag.g_01521	Syap.g_02248
OG0001862	Syag.g_01509	Syap.g_00276
OG0001863	Syag.g_01503	Syap.g_00272
OG0001864	Syag.g_01444	Syap.g_01974
OG0001865	Syag.g_00323	Syap.g_00651
OG0001866	Syag.g_00349	Syap.g_01522
OG0001867	Syag.g_00359	Syap.g_01524
OG0001868	Syag.g_01197	Syap.g_01495
OG0001869	Syag.g_01147	Syap.g_00233
OG0001870	Syag.g_01138	Syap.g_00224
OG0001871	Syag.g_01133	Syap.g_00217
OG0001872	Syag.g_01058	Syap.g_02442
OG0001873	Syag.g_01101	Syap.g_01885
OG0001874	Syag.g_01104	Syap.g_01882
OG0001877	Syag.g_01006	Syap.g_00905
OG0001878	Syag.g_00858	Syap.g_02695
OG0001879	Syag.g_00852	Syap.g_02690
OG0001883	Syag.g_00785	Syap.g_01741
OG0001884	Syag.g_00483	Syap.g_01733
OG0001885	Syag.g_00764	Syap.g_02792
OG0001886	Syag.g_00760	Syap.g_02335
OG0001887	Syag.g_00619	Syap.g_01245
OG0001888	Syag.g_00640	Syap.g_00168
OG0001889	Syag.g_00682	Syap.g_02724
OG0001890	Syag.g_00732	Syap.g_00825
OG0001891	Syag.g_00736	Syap.g_00832
OG0001893	Syag.g_00382	Syap.g_01290
OG0001894	Syag.g_00409	Syap.g_00893
OG0001895	Syag.g_01296	Syap.g_02658
OG0001896	Syag.g_00024	Syap.g_02053
OG0001897	Syag.g_02854	Syap.g_00559
OG0001898	Syag.g_02836	Syap.g_00577
OG0001899	Syag.g_02761	Syap.g_00484
OG0001900	Syag.g_02623	Syap.g_02355
OG0001901	Syag.g_02622	Syap.g_02354
OG0001902	Syag.g_02591	Syap.g_01354
OG0001903	Syag.g_02582	Syap.g_01631
OG0001904	Syag.g_02450	Syap.g_02063
OG0001905	Syag.g_02438	Syap.g_01060
OG0001906	Syag.g_01926	Syap.g_02213
OG0001908	Syag.g_01992	Syap.g_01185
OG0001909	Syag.g_02006	Syap.g_02279
OG0001910	Syag.g_02068	Syap.g_01907
OG0001912	Syag.g_02139	Syap.g_01042
OG0001913	Syag.g_02141	Syap.g_01032
OG0001915	Syag.g_02264	Syap.g_02313
OG0001919	Syag.g_00444	Syap.g_01968
OG0001924	Syag.g_00366	Syap.g_00381
OG0001925	Syag.g_00365	Syap.g_00382
OG0001926	Syag.g_00364	Syap.g_00383
OG0001927	Syag.g_00363	Syap.g_00384
OG0001929	Syag.g_02352	Syap.g_00994
OG0001932	Syag.g_02400	Syap.g_01102
OG0001935	Syag.g_01826	Syap.g_01697
OG0001937	Syag.g_01648	Syap.g_00037
OG0001938	Syag.g_01531	Syap.g_00731, Syap.g_02259
OG0001942	Syag.g_01161	Syap.g_00831
OG0001943	Syag.g_01126	Syap.g_00645
OG0001944	Syag.g_00746	Syap.g_02662
OG0001946	Syag.g_01005	Syap.g_01058
OG0001970	Syag.g_01928	Syap.g_02212
OG0001979	Syag.g_01012	Syap.g_00834, Syap.g_00662
OG0001994	Syag.g_00367	Syap.g_00380
OG0001998	Syag.g_01305	Syap.g_00747
OG0001999	Syag.g_01737	Syap.g_01375
OG0002002	Syag.g_01059	Syap.g_02443
OG0002006	Syag.g_00952	Syap.g_01384, Syap.g_01413
OG0002010	Syag.g_01384	Syap.g_00002
OG0002013	Syag.g_01841	Syap.g_02542
OG0002015	Syag.g_02459	Syap.g_02069
OG0002016	Syag.g_02062	Syap.g_00102
OG0002017	Syag.g_02179	Syap.g_02099
OG0002019	Syag.g_02511	Syap.g_01103
OG0002020	Syag.g_02228	Syap.g_02581
OG0002021	Syag.g_02226	Syap.g_02584
OG0002022	Syag.g_02225	Syap.g_02585
OG0002023	Syag.g_02224	Syap.g_02588
OG0002029	Syag.g_01347	Syap.g_00356
OG0002039	Syag.g_01118	Syap.g_00208
OG0002046	Syag.g_01342	Syap.g_02164
OG0002047	Syag.g_00003	Syap.g_02039, Syap.g_02154, Syap.g_02153
OG0002048	Syag.g_02795	Syap.g_00598
OG0002049	Syag.g_02712	Syap.g_01926
OG0002053	Syag.g_00514	Syap.g_00835
OG0002056	Syag.g_02581	Syap.g_01633, Syap.g_01632
OG0002110	Syag.g_00103	Syap.g_00363
OG0002113	Syag.g_02311	Syap.g_01795
OG0002114	Syag.g_01314	Syap.g_01982
OG0002116	Syag.g_01653	Syap.g_00044
OG0002122	Syag.g_01010	Syap.g_01294
OG0002129	Syag.g_01403	Syap.g_02529
OG0002130	Syag.g_01190	Syap.g_01480
OG0002131	Syag.g_02227	Syap.g_02582
OG0002134	Syag.g_02410	Syap.g_01088, Syap.g_01087
OG0002135	Syag.g_01722	Syap.g_01395, Syap.g_01402
OG0002136	Syag.g_01721	Syap.g_01396, Syap.g_01403
OG0002139	Syag.g_01040	Syap.g_02429
OG0002142	Syag.g_01439	Syap.g_02112, Syap.g_02111
OG0002143	Syag.g_00010	Syap.g_02578
OG0002144	Syag.g_02717	Syap.g_00772, Syap.g_00773
OG0002156	Syag.g_01303	Syap.g_01621
OG0002161	Syag.g_01306	Syap.g_00649
OG0002161	Syag.g_01311	Syap.g_01463
OG0002167	Syag.g_01842	Syap.g_01318
OG0002168	Syag.g_00954	Syap.g_01411
OG0002169	Syag.g_00002	Syap.g_02038, Syap.g_02152
OG0002170	Syag.g_02839	Syap.g_00573
OG0002171	Syag.g_02464	Syap.g_02070
OG0002173	Syag.g_02055	Syap.g_01420
OG0002174	Syag.g_02180	Syap.g_02100
OG0002179	Syag.g_02435	Syap.g_01062
OG0002180	Syag.g_02590	Syap.g_01353
OG0002181	Syag.g_02620	Syap.g_02350
OG0002182	Syag.g_02639	Syap.g_00309
OG0002184	Syag.g_01847	Syap.g_02363
OG0002185	Syag.g_01837	Syap.g_02549
OG0002186	Syag.g_01720	Syap.g_01404
OG0002187	Syag.g_01719	Syap.g_01398
OG0002188	Syag.g_01682	Syap.g_00616
OG0002189	Syag.g_01681	Syap.g_00615
OG0002190	Syag.g_01639	Syap.g_00028
OG0002191	Syag.g_00027	Syap.g_02327, Syap.g_02329
OG0002192	Syag.g_01116	Syap.g_00207
OG0002194	Syag.g_01044	Syap.g_02432
OG0002195	Syag.g_00614	Syap.g_01249
OG0002196	Syag.g_00652	Syap.g_00179
OG0002197	Syag.g_00846	Syap.g_02684
OG0002198	Syag.g_00433	Syap.g_00644, Syap.g_00405
OG0002199	Syag.g_00429	Syap.g_00637
OG0002200	Syag.g_01419	Syap.g_02466
OG0002201	Syag.g_00347	Syap.g_01520
OG0002202	Syag.g_00346	Syap.g_01519
OG0002203	Syag.g_00345	Syap.g_01518
OG0002204	Syag.g_00326	Syap.g_00440
OG0002205	Syag.g_00305	Syap.g_01315
OG0002206	Syag.g_00293	Syap.g_01301
OG0002207	Syag.g_00283	Syap.g_00297
OG0002208	Syag.g_01534	Syap.g_02263
OG0002209	Syag.g_02852	Syap.g_00561
OG0002210	Syag.g_02803	Syap.g_00588
OG0002211	Syag.g_02765	Syap.g_00480
OG0002212	Syag.g_02111	Syap.g_01338
OG0002214	Syag.g_02250	Syap.g_02604
OG0002235	Syag.g_00647	Syap.g_00176
OG0002236	Syag.g_00571	Syap.g_02346
OG0002241	Syag.g_01341	Syap.g_02165
OG0002242	Syag.g_02463	Syap.g_02068
OG0002247	Syag.g_00298	Syap.g_01305
OG0002257	Syag.g_00478	Syap.g_00660
OG0002260	Syag.g_01039	Syap.g_02428
OG0002292	Syag.g_02018	Syap.g_02266
OG0002296	Syag.g_01389	Syap.g_02008
OG0002301	Syag.g_00201	Syap.g_00675
OG0002302	Syag.g_01549	Syap.g_02512
OG0002306	Syag.g_02223	Syap.g_02088
OG0002308	Syag.g_00657	Syap.g_00624
OG0002343	Syag.g_02669	Syap.g_01581
OG0002349	Syag.g_01747	Syap.g_01515
OG0002352	Syag.g_01130	Syap.g_00801
OG0002353	Syag.g_00679	Syap.g_02729
OG0002355	Syag.g_00254	Syap.g_02330
OG0002357	Syag.g_00469	Syap.g_01434, Syap.g_01433
OG0002358	Syag.g_00031	Syap.g_02358
OG0002359	Syag.g_01381	Syap.g_00006
OG0002382	Syag.g_01519	Syap.g_02246
OG0002391	Syag.g_01916	Syap.g_02223
OG0002394	Syag.g_02100	Syap.g_02490, Syap.g_01329
OG0002396	Syag.g_02738	Syap.g_00507
OG0002404	Syag.g_02665	Syap.g_01585
OG0002406	Syag.g_00885	Syap.g_00435
OG0002409	Syag.g_02176	Syap.g_02093
OG0002410	Syag.g_02243	Syap.g_02593
OG0002411	Syag.g_00712	Syap.g_02704
OG0002425	Syag.g_02484	Syap.g_01019
OG0002431	Syag.g_01468	Syap.g_02126
OG0002432	Syag.g_02103	Syap.g_01335
OG0002440	Syag.g_00872	Syap.g_01874
OG0002444	Syag.g_01309	Syap.g_01983
OG0002466	Syag.g_01759	Syap.g_01500
OG0002473	Syag.g_01994	Syap.g_01119
OG0002473	Syag.g_01282	Syap.g_01118
OG0002474	Syag.g_02716	Syap.g_01855, Syap.g_02768
OG0002475	Syag.g_01382	Syap.g_00005
OG0002492	Syag.g_02101	Syap.g_01333
OG0002495	Syag.g_00749	Syap.g_00398
OG0002506	Syag.g_00973, Syag.g_00259	Syap.g_01555
OG0002537	Syag.g_02014	Syap.g_02270
OG0002539	Syag.g_02143	Syap.g_01029
OG0002545	Syag.g_00566	Syap.g_01546
OG0002547	Syag.g_01326	Syap.g_00837
OG0002570	Syag.g_00544	Syap.g_02566
OG0002573	Syag.g_01308	Syap.g_01984
OG0002580	Syag.g_02184	Syap.g_02394, Syap.g_02538
OG0002592	Syag.g_02108	Syap.g_01327
OG0002593	Syag.g_01610	Syap.g_00754
OG0002632	Syag.g_02102	Syap.g_01334
OG0002634	Syag.g_01782	Syap.g_01153
OG0002635	Syag.g_01151	Syap.g_00937
OG0002638	Syag.g_00999	Syap.g_00768, Syap.g_00769
OG0002645	Syag.g_00420	Syap.g_01443
OG0002648	Syag.g_02116	Syap.g_01456
OG0002649	Syag.g_02117	Syap.g_01457
OG0002650	Syag.g_02118	Syap.g_01458
OG0002669	Syag.g_01630	Syap.g_02105, Syap.g_02106
OG0002678	Syag.g_00436	Syap.g_00151
OG0002684	Syag.g_02162	Syap.g_02123
OG0002699	Syag.g_02502	Syap.g_01710
OG0002720	Syag.g_01001	Syap.g_00156
OG0002736	Syag.g_02365	Syap.g_01708
OG0002737	Syag.g_01738	Syap.g_01374
OG0002744	Syag.g_00439	Syap.g_00841
OG0002753	Syag.g_02679	Syap.g_00775
OG0002755	Syag.g_01301	Syap.g_01980
OG0002761	Syag.g_00438	Syap.g_00388
OG0002762	Syag.g_02097	Syap.g_01536
OG0002764	Syag.g_00482	Syap.g_01993
OG0002842	Syag.g_02104	Syap.g_01336
OG0002868	Syag.g_00587	Syap.g_01625
OG0002870	Syag.g_01840	Syap.g_02543
OG0002872	Syag.g_02015	Syap.g_02269
OG0002916	Syag.g_02105	Syap.g_00866
OG0002935	Syag.g_02534	Syap.g_00811
OG0002996	Syag.g_00122	Syap.g_00104
OG0002997	Syag.g_00187	Syap.g_00339
OG0002999	Syag.g_01100	Syap.g_01886
OG0003000	Syag.g_01401	Syap.g_02532
OG0003033	Syag.g_02476	Syap.g_01263
OG0003064	Syag.g_01806	Syap.g_00924, Syap.g_00960
OG0003102	Syag.g_02537	Syap.g_00884
OG0003145	Syag.g_00516	Syap.g_02572, Syap.g_02571
OG0003146	Syag.g_01307	Syap.g_01985
OG0003149	Syag.g_01229	Syap.g_01943
OG0003150	Syag.g_01230	Syap.g_01944
OG0003305	Syag.g_01368	Syap.g_00018
OG0003310	Syag.g_00517	Syap.g_02573
OG0003574	Syag.g_00499	Syap.g_02324, Syap.g_02323
OG0003932	Syag.g_01807	Syap.g_01435
OG0004338	Syag.g_00529	Syap.g_00803
OG0005131	Syag.g_01228	Syap.g_02294
OG0005153	Syag.g_02001	Syap.g_01009
OG0005154	Syag.g_02002	Syap.g_01010
OG0005157	Syag.g_02531	Syap.g_00328
OG0006063	Syag.g_02030	Syap.g_01611
