Orthogroup	Syag	Syak
OG0001155	Syag.g_01616	Syak.g_02480
OG0001156	Syag.g_01619	Syak.g_02477
OG0001157	Syag.g_01620	Syak.g_02476
OG0001158	Syag.g_01621	Syak.g_02475
OG0001159	Syag.g_01622, Syag.g_01625	Syak.g_02474
OG0001160	Syag.g_01666	Syak.g_02437
OG0001161	Syag.g_02163	Syak.g_01906
OG0001162	Syag.g_01238	Syak.g_00959
OG0001163	Syag.g_01674	Syak.g_02429
OG0001164	Syag.g_01680	Syak.g_02423
OG0001165	Syag.g_01685	Syak.g_02418
OG0001166	Syag.g_01715	Syak.g_02394
OG0001167	Syag.g_02383	Syak.g_02366
OG0001168	Syag.g_01740	Syak.g_02364
OG0001169	Syag.g_01742	Syak.g_02362
OG0001170	Syag.g_01744	Syak.g_02360
OG0001171	Syag.g_01755	Syak.g_02349
OG0001172	Syag.g_02693	Syak.g_01388
OG0001173	Syag.g_02694	Syak.g_01387
OG0001174	Syag.g_02703	Syak.g_01379
OG0001175	Syag.g_02704	Syak.g_01378
OG0001176	Syag.g_02723	Syak.g_01354
OG0001177	Syag.g_02720	Syak.g_01356
OG0001178	Syag.g_01694	Syak.g_02411
OG0001179	Syag.g_02754	Syak.g_01324
OG0001181	Syag.g_02784	Syak.g_01296
OG0001182	Syag.g_02793	Syak.g_01287
OG0001183	Syag.g_02798	Syak.g_01282
OG0001184	Syag.g_02428	Syak.g_01571
OG0001185	Syag.g_02399	Syak.g_01643
OG0001186	Syag.g_02364	Syak.g_01709
OG0001187	Syag.g_02361	Syak.g_01712
OG0001188	Syag.g_02359	Syak.g_01714
OG0001189	Syag.g_02334	Syak.g_01736
OG0001190	Syag.g_02126	Syak.g_01942
OG0001191	Syag.g_02142	Syak.g_01928
OG0001192	Syag.g_02149	Syak.g_01921
OG0001193	Syag.g_02182	Syak.g_01888
OG0001194	Syag.g_02185	Syak.g_01882
OG0001195	Syag.g_02186	Syak.g_01881
OG0001196	Syag.g_02254	Syak.g_01811
OG0001197	Syag.g_02256	Syak.g_01809
OG0001198	Syag.g_02269	Syak.g_01798
OG0001199	Syag.g_01825	Syak.g_02249
OG0001200	Syag.g_01827	Syak.g_02247
OG0001201	Syag.g_01886	Syak.g_02191
OG0001202	Syag.g_02032	Syak.g_02061
OG0001203	Syag.g_01783	Syak.g_02307
OG0001204	Syag.g_02673	Syak.g_01404
OG0001206	Syag.g_01328	Syak.g_01148
OG0001207	Syag.g_01536	Syak.g_02566
OG0001208	Syag.g_01526	Syak.g_02576
OG0001209	Syag.g_01451	Syak.g_02643
OG0001210	Syag.g_01442	Syak.g_02654
OG0001211	Syag.g_00272	Syak.g_02669
OG0001212	Syag.g_00334	Syak.g_02728
OG0001213	Syag.g_00394	Syak.g_00025
OG0001214	Syag.g_00412	Syak.g_00037
OG0001215	Syag.g_01014	Syak.g_00697
OG0001216	Syag.g_00920	Syak.g_00805
OG0001217	Syag.g_00151	Syak.g_00138
OG0001218	Syag.g_01364	Syak.g_01093
OG0001219	Syag.g_00767	Syak.g_00551
OG0001220	Syag.g_00743	Syak.g_00580
OG0001221	Syag.g_00628	Syak.g_00390
OG0001222	Syag.g_00797	Syak.g_00517
OG0001223	Syag.g_00843	Syak.g_00472
OG0001224	Syag.g_00969	Syak.g_00739
OG0001226	Syag.g_01835	Syak.g_02239
OG0001227	Syag.g_01240	Syak.g_00963
OG0001228	Syag.g_00709	Syak.g_00619
OG0001229	Syag.g_00997	Syak.g_00711
OG0001230	Syag.g_01430	Syak.g_01030
OG0001231	Syag.g_02289	Syak.g_01777
OG0001232	Syag.g_01724	Syak.g_02385
OG0001233	Syag.g_01745	Syak.g_02359
OG0001234	Syag.g_02708	Syak.g_01374
OG0001235	Syag.g_02715	Syak.g_01362
OG0001236	Syag.g_02432	Syak.g_01568
OG0001237	Syag.g_02426	Syak.g_01573
OG0001238	Syag.g_02144	Syak.g_01926
OG0001239	Syag.g_01822	Syak.g_02252
OG0001240	Syag.g_01869	Syak.g_02206
OG0001241	Syag.g_01879	Syak.g_02197
OG0001243	Syag.g_01920	Syak.g_02160
OG0001244	Syag.g_01948	Syak.g_02132
OG0001245	Syag.g_00213	Syak.g_00248
OG0001246	Syag.g_01498	Syak.g_02604
OG0001247	Syag.g_00710	Syak.g_00618
OG0001248	Syag.g_00175	Syak.g_00147
OG0001249	Syag.g_02837	Syak.g_01251
OG0001250	Syag.g_00725	Syak.g_00602
OG0001251	Syag.g_00472	Syak.g_01875
OG0001252	Syag.g_00960	Syak.g_00754
OG0001253	Syag.g_00094	Syak.g_00250
OG0001254	Syag.g_02165	Syak.g_00272
OG0001255	Syag.g_00440	Syak.g_00066
OG0001256	Syag.g_01673	Syak.g_02430
OG0001257	Syag.g_00176	Syak.g_02502
OG0001258	Syag.g_01683	Syak.g_02420
OG0001259	Syag.g_01743	Syak.g_02361
OG0001260	Syag.g_01763	Syak.g_02332
OG0001261	Syag.g_02763	Syak.g_01315
OG0001262	Syag.g_02336	Syak.g_01734
OG0001263	Syag.g_01923	Syak.g_02157
OG0001265	Syag.g_01910	Syak.g_02170
OG0001266	Syag.g_02036	Syak.g_02057
OG0001267	Syag.g_02598	Syak.g_01459
OG0001268	Syag.g_02850	Syak.g_01240
OG0001269	Syag.g_00480	Syak.g_02323
OG0001270	Syag.g_00030	Syak.g_01194
OG0001271	Syag.g_01353	Syak.g_01121
OG0001272	Syag.g_01522	Syak.g_02580
OG0001273	Syag.g_00405	Syak.g_00030
OG0001274	Syag.g_02076	Syak.g_01988
OG0001275	Syag.g_00857	Syak.g_00633
OG0001276	Syag.g_00874	Syak.g_00649
OG0001278	Syag.g_01054	Syak.g_00671
OG0001279	Syag.g_00490	Syak.g_00105
OG0001280	Syag.g_01189	Syak.g_00933
OG0001281	Syag.g_01219	Syak.g_00944
OG0001282	Syag.g_01538	Syak.g_02564
OG0001283	Syag.g_02248	Syak.g_01818
OG0001284	Syag.g_01656	Syak.g_02446
OG0001285	Syag.g_00142, Syag.g_02205	Syak.g_02381
OG0001286	Syag.g_02778	Syak.g_01301
OG0001287	Syag.g_02391	Syak.g_01652
OG0001288	Syag.g_02373	Syak.g_01686
OG0001289	Syag.g_01850	Syak.g_02222
OG0001290	Syag.g_01878	Syak.g_02198
OG0001291	Syag.g_01933	Syak.g_02147
OG0001292	Syag.g_02667	Syak.g_01410
OG0001293	Syag.g_02625	Syak.g_01432
OG0001294	Syag.g_00593	Syak.g_00355
OG0001295	Syag.g_00968	Syak.g_00740
OG0001296	Syag.g_01492	Syak.g_02610
OG0001297	Syag.g_01488	Syak.g_02614
OG0001298	Syag.g_00309	Syak.g_02703
OG0001299	Syag.g_00582	Syak.g_00349
OG0001300	Syag.g_01003	Syak.g_00706
OG0001301	Syag.g_00987	Syak.g_00721
OG0001302	Syag.g_00442	Syak.g_00068
OG0001303	Syag.g_00769	Syak.g_00548
OG0001304	Syag.g_00890	Syak.g_00664
OG0001305	Syag.g_00981	Syak.g_00728
OG0001306	Syag.g_01160	Syak.g_00915
OG0001307	Syag.g_00577	Syak.g_00344
OG0001308	Syag.g_01406	Syak.g_01054
OG0001309	Syag.g_01482	Syak.g_02620
OG0001311	Syag.g_00876	Syak.g_00651
OG0001312	Syag.g_00779	Syak.g_00537
OG0001313	Syag.g_00391	Syak.g_01140
OG0001314	Syag.g_00118	Syak.g_00124
OG0001315	Syag.g_02796	Syak.g_01284
OG0001316	Syag.g_01940	Syak.g_02140
OG0001317	Syag.g_01787	Syak.g_02302
OG0001318	Syag.g_02633	Syak.g_01424
OG0001319	Syag.g_02609	Syak.g_01448
OG0001321	Syag.g_00050	Syak.g_01172
OG0001322	Syag.g_00051	Syak.g_01171
OG0001323	Syag.g_01479	Syak.g_02623
OG0001324	Syag.g_01002	Syak.g_00707
OG0001325	Syag.g_00916	Syak.g_00800
OG0001326	Syag.g_02190, Syag.g_02195	Syak.g_01870
OG0001328	Syag.g_00620	Syak.g_00383
OG0001329	Syag.g_00498	Syak.g_00280
OG0001330	Syag.g_01181	Syak.g_00925
OG0001331	Syag.g_01543	Syak.g_02559
OG0001332	Syag.g_01611	Syak.g_02485
OG0001333	Syag.g_01739	Syak.g_02365
OG0001334	Syag.g_02807	Syak.g_01274
OG0001335	Syag.g_02808	Syak.g_01273
OG0001336	Syag.g_02249	Syak.g_01817
OG0001337	Syag.g_02824	Syak.g_01262
OG0001337	Syag.g_02835	Syak.g_01253
OG0001338	Syag.g_02818, Syag.g_02831, Syag.g_01431, Syag.g_02827	Syak.g_01258
OG0001343	Syag.g_00562	Syak.g_01877
OG0001344	Syag.g_01136	Syak.g_00893
OG0001345	Syag.g_01108	Syak.g_00856
OG0001346	Syag.g_01193	Syak.g_00937
OG0001347	Syag.g_02350	Syak.g_01885
OG0001348	Syag.g_00941	Syak.g_00774
OG0001351	Syag.g_00055	Syak.g_01164
OG0001352	Syag.g_01459	Syak.g_00764
OG0001353	Syag.g_00716	Syak.g_00612
OG0001354	Syag.g_00830	Syak.g_00485
OG0001356	Syag.g_00942	Syak.g_00773
OG0001357	Syag.g_00465	Syak.g_00092
OG0001358	Syag.g_00374	Syak.g_00007
OG0001359	Syag.g_00561	Syak.g_01878
OG0001360	Syag.g_01106	Syak.g_00854
OG0001361	Syag.g_01111	Syak.g_00859
OG0001364	Syag.g_02448	Syak.g_01552
OG0001365	Syag.g_02131	Syak.g_01937
OG0001366	Syag.g_01718	Syak.g_02391
OG0001368	Syag.g_02674	Syak.g_01403
OG0001369	Syag.g_01868	Syak.g_02207
OG0001373	Syag.g_02194	Syak.g_01871
OG0001374	Syag.g_02202	Syak.g_01863
OG0001375	Syag.g_00563	Syak.g_01876
OG0001376	Syag.g_02153	Syak.g_01916
OG0001377	Syag.g_02152	Syak.g_01917
OG0001378	Syag.g_00028	Syak.g_01196
OG0001379	Syag.g_01183	Syak.g_00927
OG0001380	Syag.g_00252	Syak.g_00237
OG0001383	Syag.g_02087, Syag.g_02090	Syak.g_00973
OG0001383	Syag.g_01776	Syak.g_02312
OG0001385	Syag.g_02191	Syak.g_01874
OG0001386	Syag.g_02192	Syak.g_01873
OG0001387	Syag.g_02193	Syak.g_01872
OG0001388	Syag.g_02196	Syak.g_01869
OG0001389	Syag.g_02197	Syak.g_01868
OG0001390	Syag.g_02198	Syak.g_01867
OG0001391	Syag.g_02199	Syak.g_01866
OG0001392	Syag.g_02200	Syak.g_01865
OG0001393	Syag.g_02201	Syak.g_01864
OG0001394	Syag.g_00635	Syak.g_00399
OG0001395	Syag.g_00898	Syak.g_00789
OG0001396	Syag.g_02349	Syak.g_01884
OG0001398	Syag.g_00751	Syak.g_00571
OG0001401	Syag.g_00720	Syak.g_00608
OG0001402	Syag.g_00379	Syak.g_00012
OG0001405	Syag.g_02810	Syak.g_01271
OG0001406	Syag.g_02154	Syak.g_01915
OG0001408	Syag.g_00450	Syak.g_00087
OG0001409	Syag.g_01125	Syak.g_00878
OG0001410	Syag.g_00576	Syak.g_00343
OG0001411	Syag.g_02424	Syak.g_01581
OG0001413	Syag.g_00224	Syak.g_00103
OG0001416	Syag.g_01198	Syak.g_00941
OG0001417	Syag.g_00829	Syak.g_00486
OG0001420	Syag.g_01465	Syak.g_02635
OG0001425	Syag.g_02148	Syak.g_01922
OG0001426	Syag.g_00073, Syag.g_00197, Syag.g_01587, Syag.g_01032, Syag.g_01210, Syag.g_01268, Syag.g_01601	Syak.g_00246
OG0001429	Syag.g_00770	Syak.g_00547
OG0001432	Syag.g_00448	Syak.g_00095
OG0001433	Syag.g_00943	Syak.g_00771
OG0001435	Syag.g_00605	Syak.g_00369
OG0001436	Syag.g_02454	Syak.g_01546
OG0001436	Syag.g_02453	Syak.g_01547
OG0001438	Syag.g_02583	Syak.g_01475
OG0001439	Syag.g_02554	Syak.g_01506
OG0001442	Syag.g_00648	Syak.g_00415
OG0001443	Syag.g_02157	Syak.g_01909
OG0001444	Syag.g_02380	Syak.g_01678
OG0001444	Syag.g_01863	Syak.g_02212
OG0001447	Syag.g_01921	Syak.g_02159
OG0001448	Syag.g_01350	Syak.g_00121
OG0001449	Syag.g_02676	Syak.g_01401
OG0001452	Syag.g_02638	Syak.g_01419
OG0001453	Syag.g_00849	Syak.g_00465
OG0001454	Syag.g_00204	Syak.g_00249
OG0001456	Syag.g_02212	Syak.g_01855
OG0001457	Syag.g_02213	Syak.g_01854
OG0001458	Syag.g_02214	Syak.g_01853
OG0001459	Syag.g_00535	Syak.g_00311
OG0001460	Syag.g_00944	Syak.g_00770
OG0001461	Syag.g_00521	Syak.g_00276
OG0001462	Syag.g_02315	Syak.g_01750
OG0001465	Syag.g_00940	Syak.g_00775
OG0001467	Syag.g_01322	Syak.g_01022
OG0001470	Syag.g_02420	Syak.g_01592
OG0001471	Syag.g_02563	Syak.g_01501
OG0001473	Syag.g_00471	Syak.g_00102
OG0001474	Syag.g_02851	Syak.g_01239
OG0001475	Syag.g_02418	Syak.g_01594
OG0001477	Syag.g_00990	Syak.g_00718
OG0001478	Syag.g_01337	Syak.g_01139
OG0001478	Syag.g_01344	Syak.g_01131
OG0001479	Syag.g_02848	Syak.g_01242
OG0001480	Syag.g_00451	Syak.g_00084
OG0001482	Syag.g_00839	Syak.g_00476
OG0001486	Syag.g_01143	Syak.g_00900
OG0001488	Syag.g_01119	Syak.g_00872
OG0001489	Syag.g_00515	Syak.g_00278
OG0001489	Syag.g_02789	Syak.g_01291
OG0001492	Syag.g_01057	Syak.g_00668
OG0001493	Syag.g_01045	Syak.g_00676
OG0001495	Syag.g_02719	Syak.g_01357
OG0001496	Syag.g_00993	Syak.g_00715
OG0001497	Syag.g_00991	Syak.g_00717
OG0001498	Syag.g_00006	Syak.g_01214
OG0001502	Syag.g_00739	Syak.g_00586
OG0001504	Syag.g_00534	Syak.g_00310
OG0001508	Syag.g_02421	Syak.g_01591
OG0001510	Syag.g_02386	Syak.g_01662
OG0001511	Syag.g_01893	Syak.g_02183
OG0001512	Syag.g_01781	Syak.g_02308
OG0001513	Syag.g_02427	Syak.g_01572
OG0001514	Syag.g_00994	Syak.g_00714
OG0001515	Syag.g_01007	Syak.g_00701
OG0001516	Syag.g_00579	Syak.g_00346
OG0001517	Syag.g_02844	Syak.g_01245
OG0001518	Syag.g_02146	Syak.g_01924
OG0001519	Syag.g_02161	Syak.g_01907
OG0001520	Syag.g_00294	Syak.g_02689
OG0001525	Syag.g_00464	Syak.g_00091
OG0001527	Syag.g_00287	Syak.g_02682
OG0001528	Syag.g_02419	Syak.g_01593
OG0001529	Syag.g_02327	Syak.g_01743
OG0001530	Syag.g_01891	Syak.g_02185
OG0001531	Syag.g_01780	Syak.g_02309
OG0001532	Syag.g_01089	Syak.g_00838
OG0001533	Syag.g_00026	Syak.g_01198
OG0001533	Syag.g_01324	Syak.g_01155
OG0001534	Syag.g_00891	Syak.g_00665
OG0001535	Syag.g_00871	Syak.g_00646
OG0001536	Syag.g_00805	Syak.g_00508
OG0001537	Syag.g_00629	Syak.g_00392
OG0001538	Syag.g_00672	Syak.g_00439
OG0001539	Syag.g_00601	Syak.g_00364
OG0001540	Syag.g_01925	Syak.g_02155
OG0001541	Syag.g_01990	Syak.g_02089
OG0001542	Syag.g_01999	Syak.g_02080
OG0001543	Syag.g_02058	Syak.g_02007
OG0001544	Syag.g_02158	Syak.g_01908
OG0001545	Syag.g_02238	Syak.g_01830
OG0001546	Syag.g_01473	Syak.g_02627
OG0001547	Syag.g_00753	Syak.g_00564
OG0001551	Syag.g_01019	Syak.g_00689
OG0001553	Syag.g_01424	Syak.g_01037
OG0001554	Syag.g_02124	Syak.g_01945
OG0001556	Syag.g_01096	Syak.g_00845
OG0001557	Syag.g_00636	Syak.g_00400
OG0001558	Syag.g_02292	Syak.g_01774
OG0001559	Syag.g_01890	Syak.g_02186
OG0001560	Syag.g_01877	Syak.g_02199
OG0001561	Syag.g_00878	Syak.g_00653
OG0001562	Syag.g_00863	Syak.g_00639
OG0001563	Syag.g_02772	Syak.g_01306
OG0001564	Syag.g_02208	Syak.g_01860
OG0001565	Syag.g_00449	Syak.g_00083
OG0001567	Syag.g_00752	Syak.g_00565
OG0001568	Syag.g_00754	Syak.g_00562
OG0001572	Syag.g_00086	Syak.g_00097
OG0001573	Syag.g_02183	Syak.g_01819, Syak.g_00978
OG0001574	Syag.g_00285	Syak.g_02680
OG0001576	Syag.g_01233	Syak.g_00955
OG0001577	Syag.g_01146	Syak.g_00903
OG0001578	Syag.g_00101, Syag.g_00226, Syag.g_00216	Syak.g_00229
OG0001579	Syag.g_02813, Syag.g_02817	Syak.g_01267
OG0001580	Syag.g_02112	Syak.g_01953
OG0001582	Syag.g_00198	Syak.g_00231
OG0001588	Syag.g_02446	Syak.g_01554
OG0001589	Syag.g_01748	Syak.g_02356
OG0001590	Syag.g_00519	Syak.g_00325
OG0001590	Syag.g_00497	Syak.g_00268
OG0001590	Syag.g_00404	Syak.g_00029
OG0001591	Syag.g_00595	Syak.g_00357
OG0001592	Syag.g_02113	Syak.g_01952
OG0001594	Syag.g_01304	Syak.g_01004
OG0001602	Syag.g_00939	Syak.g_00776
OG0001614	Syag.g_02401	Syak.g_01641
OG0001615	Syag.g_00256	Syak.g_02660
OG0001616	Syag.g_01102	Syak.g_00851
OG0001617	Syag.g_00998	Syak.g_00710
OG0001618	Syag.g_00909	Syak.g_00793
OG0001619	Syag.g_00794	Syak.g_00520
OG0001620	Syag.g_02857	Syak.g_01233
OG0001621	Syag.g_02637	Syak.g_01420
OG0001622	Syag.g_02247	Syak.g_01820
OG0001623	Syag.g_02828	Syak.g_01257
OG0001624	Syag.g_00164	Syak.g_00226
OG0001624	Syag.g_00443	Syak.g_00077
OG0001625	Syag.g_02631	Syak.g_01426
OG0001633	Syag.g_01608	Syak.g_00662
OG0001634	Syag.g_00585	Syak.g_00352
OG0001635	Syag.g_02369	Syak.g_01690
OG0001636	Syag.g_02314	Syak.g_01751
OG0001637	Syag.g_00020	Syak.g_02340, Syak.g_02337
OG0001638	Syag.g_01700	Syak.g_02404
OG0001639	Syag.g_01615	Syak.g_02481
OG0001640	Syag.g_00955	Syak.g_00759
OG0001641	Syag.g_00847	Syak.g_00467
OG0001642	Syag.g_00742	Syak.g_00581
OG0001643	Syag.g_00415	Syak.g_00040
OG0001644	Syag.g_00902	Syak.g_00783
OG0001645	Syag.g_01441	Syak.g_02655
OG0001645	Syag.g_00559	Syak.g_00575
OG0001646	Syag.g_00625	Syak.g_00140
OG0001647	Syag.g_02607	Syak.g_01450
OG0001652	Syag.g_02290	Syak.g_01776
OG0001653	Syag.g_01866	Syak.g_02209
OG0001654	Syag.g_01613	Syak.g_02483
OG0001656	Syag.g_02816	Syak.g_01268
OG0001657	Syag.g_01962	Syak.g_02117
OG0001658	Syag.g_02125	Syak.g_01943
OG0001659	Syag.g_01093	Syak.g_00842
OG0001660	Syag.g_01899, Syag.g_02870	Syak.g_01223, Syak.g_02179
OG0001666	Syag.g_00218	Syak.g_00212
OG0001671	Syag.g_02063	Syak.g_02002
OG0001672	Syag.g_01833	Syak.g_02241
OG0001673	Syag.g_01789	Syak.g_02299
OG0001674	Syag.g_01317	Syak.g_01017
OG0001674	Syag.g_01316	Syak.g_01016
OG0001675	Syag.g_00861	Syak.g_00637
OG0001676	Syag.g_02815	Syak.g_01264
OG0001677	Syag.g_02800	Syak.g_01281
OG0001678	Syag.g_02692	Syak.g_01389
OG0001680	Syag.g_01709	Syak.g_02400
OG0001681	Syag.g_00193	Syak.g_00984
OG0001682	Syag.g_00911	Syak.g_00287, Syak.g_00795
OG0001690	Syag.g_02135, Syag.g_00545	Syak.g_02027
OG0001692	Syag.g_01426	Syak.g_01035
OG0001693	Syag.g_00976	Syak.g_00733
OG0001694	Syag.g_02596	Syak.g_01461
OG0001695	Syag.g_02232	Syak.g_01836
OG0001700	Syag.g_00537	Syak.g_00320
OG0001702	Syag.g_01855	Syak.g_02217
OG0001703	Syag.g_01535	Syak.g_02567
OG0001712	Syag.g_00089	Syak.g_00225
OG0001713	Syag.g_01128	Syak.g_00881
OG0001715	Syag.g_00114	Syak.g_00122
OG0001717	Syag.g_01976	Syak.g_02104
OG0001726	Syag.g_00747	Syak.g_00572
OG0001729	Syag.g_01774	Syak.g_02314
OG0001730	Syag.g_01769	Syak.g_02326
OG0001731	Syag.g_01640	Syak.g_02463
OG0001732	Syag.g_01069	Syak.g_00822
OG0001733	Syag.g_00597	Syak.g_00359
OG0001734	Syag.g_00740	Syak.g_00583
OG0001735	Syag.g_00555	Syak.g_00331
OG0001737	Syag.g_02577	Syak.g_01481
OG0001738	Syag.g_02539	Syak.g_01523
OG0001739	Syag.g_02230	Syak.g_01838
OG0001740	Syag.g_02235	Syak.g_01833
OG0001741	Syag.g_00163	Syak.g_00283
OG0001747	Syag.g_01945	Syak.g_02135
OG0001748	Syag.g_02065	Syak.g_02000
OG0001749	Syag.g_02461	Syak.g_01539
OG0001750	Syag.g_01864	Syak.g_02211
OG0001752	Syag.g_01766	Syak.g_02328
OG0001753	Syag.g_01760	Syak.g_00888
OG0001754	Syag.g_00022	Syak.g_02335
OG0001755	Syag.g_01483	Syak.g_02619
OG0001756	Syag.g_02151	Syak.g_01919
OG0001758	Syag.g_00524	Syak.g_00292
OG0001759	Syag.g_01250	Syak.g_02495
OG0001761	Syag.g_00361	Syak.g_02757
OG0001762	Syag.g_00854	Syak.g_00630
OG0001763	Syag.g_00842	Syak.g_00473
OG0001764	Syag.g_00758	Syak.g_00559
OG0001765	Syag.g_00080	Syak.g_00141
OG0001766	Syag.g_02567	Syak.g_01491
OG0001767	Syag.g_02455	Syak.g_01545
OG0001768	Syag.g_02008	Syak.g_02074
OG0001770	Syag.g_00523	Syak.g_00323
OG0001771	Syag.g_00180	Syak.g_00145
OG0001783	Syag.g_02396	Syak.g_01647
OG0001784	Syag.g_01860	Syak.g_02216
OG0001786	Syag.g_01658	Syak.g_02444
OG0001787	Syag.g_01455	Syak.g_02639
OG0001788	Syag.g_01452	Syak.g_02642
OG0001789	Syag.g_01191	Syak.g_00935
OG0001790	Syag.g_01153	Syak.g_00908
OG0001791	Syag.g_01127	Syak.g_00880
OG0001792	Syag.g_01063	Syak.g_00814
OG0001794	Syag.g_00887	Syak.g_00661
OG0001796	Syag.g_00865	Syak.g_00641
OG0001797	Syag.g_00786	Syak.g_00528
OG0001798	Syag.g_00381	Syak.g_00015
OG0001799	Syag.g_00430	Syak.g_00052
OG0001800	Syag.g_01287	Syak.g_00993, Syak.g_00992
OG0001801	Syag.g_01440	Syak.g_01024
OG0001803	Syag.g_00039	Syak.g_01185
OG0001804	Syag.g_00007	Syak.g_01213
OG0001805	Syag.g_02661	Syak.g_01415
OG0001806	Syag.g_02608	Syak.g_01449
OG0001807	Syag.g_02452	Syak.g_01548
OG0001808	Syag.g_02441	Syak.g_01557
OG0001809	Syag.g_01936	Syak.g_02144
OG0001810	Syag.g_01938	Syak.g_02142
OG0001811	Syag.g_01997	Syak.g_02082
OG0001812	Syag.g_02114	Syak.g_01951
OG0001813	Syag.g_02168	Syak.g_01901
OG0001814	Syag.g_02257	Syak.g_01808
OG0001815	Syag.g_02267	Syak.g_01800
OG0001816	Syag.g_00599	Syak.g_00361
OG0001835	Syag.g_01028	Syak.g_00142
OG0001837	Syag.g_02064	Syak.g_02001
OG0001838	Syag.g_02280	Syak.g_01786
OG0001839	Syag.g_02310	Syak.g_01755
OG0001840	Syag.g_02333	Syak.g_01737
OG0001841	Syag.g_02342	Syak.g_01730
OG0001843	Syag.g_02402	Syak.g_01640
OG0001844	Syag.g_02403	Syak.g_01639
OG0001845	Syag.g_02404	Syak.g_01638
OG0001846	Syag.g_01913	Syak.g_02167
OG0001847	Syag.g_01911	Syak.g_02169
OG0001848	Syag.g_01907	Syak.g_02173
OG0001849	Syag.g_01849	Syak.g_02223
OG0001850	Syag.g_01836	Syak.g_02238
OG0001851	Syag.g_01829	Syak.g_02245
OG0001852	Syag.g_01828	Syak.g_02246
OG0001853	Syag.g_01821	Syak.g_02253
OG0001854	Syag.g_01785	Syak.g_02304
OG0001855	Syag.g_01313	Syak.g_01013
OG0001856	Syag.g_01665	Syak.g_02438
OG0001857	Syag.g_01662	Syak.g_02441
OG0001858	Syag.g_01634	Syak.g_02468
OG0001859	Syag.g_01547	Syak.g_02555
OG0001860	Syag.g_01533	Syak.g_02569
OG0001861	Syag.g_01521	Syak.g_02581
OG0001862	Syag.g_01509	Syak.g_02593
OG0001863	Syag.g_01503	Syak.g_02599
OG0001864	Syag.g_01444	Syak.g_02652
OG0001865	Syag.g_00323	Syak.g_02716
OG0001866	Syag.g_00349	Syak.g_02743
OG0001867	Syag.g_00359	Syak.g_02755
OG0001868	Syag.g_01197	Syak.g_00940
OG0001869	Syag.g_01147	Syak.g_00904
OG0001870	Syag.g_01138	Syak.g_00895
OG0001871	Syag.g_01133	Syak.g_00890
OG0001872	Syag.g_01058	Syak.g_00809
OG0001873	Syag.g_01101	Syak.g_00850
OG0001874	Syag.g_01104	Syak.g_00853
OG0001875	Syag.g_00525	Syak.g_00293
OG0001876	Syag.g_00526	Syak.g_00294
OG0001877	Syag.g_01006	Syak.g_00702
OG0001878	Syag.g_00858	Syak.g_00634
OG0001879	Syag.g_00852	Syak.g_00627
OG0001880	Syag.g_00815	Syak.g_00499
OG0001881	Syag.g_00813	Syak.g_00500
OG0001882	Syag.g_00789	Syak.g_00525
OG0001883	Syag.g_00785	Syak.g_00531
OG0001884	Syag.g_00483	Syak.g_00113
OG0001885	Syag.g_00764	Syak.g_00553
OG0001886	Syag.g_00760	Syak.g_00557
OG0001887	Syag.g_00619	Syak.g_00382
OG0001888	Syag.g_00640	Syak.g_00408
OG0001889	Syag.g_00682	Syak.g_00449
OG0001890	Syag.g_00732	Syak.g_00595
OG0001891	Syag.g_00736	Syak.g_00591
OG0001892	Syag.g_00447	Syak.g_00082
OG0001893	Syag.g_00382	Syak.g_00016
OG0001894	Syag.g_00409	Syak.g_00034
OG0001895	Syag.g_01296	Syak.g_00998
OG0001896	Syag.g_00024	Syak.g_01200
OG0001897	Syag.g_02854	Syak.g_01236
OG0001898	Syag.g_02836	Syak.g_01252
OG0001899	Syag.g_02761	Syak.g_01317
OG0001900	Syag.g_02623	Syak.g_01434
OG0001901	Syag.g_02622	Syak.g_01435
OG0001902	Syag.g_02591	Syak.g_01466
OG0001903	Syag.g_02582	Syak.g_01476
OG0001904	Syag.g_02450	Syak.g_01550
OG0001905	Syag.g_02438	Syak.g_01559
OG0001906	Syag.g_01926	Syak.g_02154
OG0001907	Syag.g_01944	Syak.g_02136
OG0001908	Syag.g_01992	Syak.g_02087
OG0001909	Syag.g_02006	Syak.g_02076
OG0001910	Syag.g_02068	Syak.g_01996
OG0001912	Syag.g_02139	Syak.g_01932
OG0001913	Syag.g_02141	Syak.g_01930
OG0001914	Syag.g_00149	Syak.g_00270
OG0001915	Syag.g_02264	Syak.g_01803
OG0001917	Syag.g_00873	Syak.g_00648
OG0001918	Syag.g_00531	Syak.g_00869
OG0001924	Syag.g_00366	Syak.g_02769
OG0001925	Syag.g_00365	Syak.g_02768
OG0001926	Syag.g_00364	Syak.g_02767
OG0001927	Syag.g_00363	Syak.g_02766
OG0001929	Syag.g_02352	Syak.g_01723
OG0001932	Syag.g_02400	Syak.g_01642
OG0001933	Syag.g_01888	Syak.g_02189
OG0001934	Syag.g_01873	Syak.g_02202
OG0001935	Syag.g_01826	Syak.g_02248
OG0001936	Syag.g_00111	Syak.g_00289
OG0001937	Syag.g_01648	Syak.g_02455
OG0001938	Syag.g_01531	Syak.g_02571
OG0001939	Syag.g_00441	Syak.g_00067
OG0001940	Syag.g_00307	Syak.g_02702
OG0001941	Syag.g_01220	Syak.g_00945
OG0001942	Syag.g_01161	Syak.g_00916
