Orthogroup	Syag	Praf
OG0001150	Syag.g_01541	Praf.g_00580
OG0001151	Syag.g_01554	Praf.g_00568
OG0001152	Syag.g_01555	Praf.g_00567
OG0001153	Syag.g_01375	Praf.g_01842
OG0001154	Syag.g_01374	Praf.g_01843
OG0001155	Syag.g_01616	Praf.g_00540
OG0001156	Syag.g_01619	Praf.g_00537
OG0001157	Syag.g_01620	Praf.g_01653
OG0001158	Syag.g_01621	Praf.g_00536
OG0001159	Syag.g_01622, Syag.g_01625	Praf.g_00535
OG0001160	Syag.g_01666	Praf.g_00504
OG0001161	Syag.g_02163	Praf.g_01650
OG0001162	Syag.g_01238	Praf.g_01145
OG0001163	Syag.g_01674	Praf.g_00492
OG0001164	Syag.g_01680	Praf.g_00487
OG0001165	Syag.g_01685	Praf.g_00484
OG0001166	Syag.g_01715	Praf.g_00459
OG0001167	Syag.g_02383	Praf.g_00437
OG0001168	Syag.g_01740	Praf.g_00435
OG0001169	Syag.g_01742	Praf.g_00433
OG0001170	Syag.g_01744	Praf.g_00431
OG0001171	Syag.g_01755	Praf.g_00421
OG0001172	Syag.g_02693	Praf.g_02197
OG0001173	Syag.g_02694	Praf.g_02196
OG0001174	Syag.g_02703	Praf.g_02188
OG0001175	Syag.g_02704	Praf.g_02187
OG0001176	Syag.g_02723	Praf.g_02171
OG0001177	Syag.g_02720	Praf.g_02173
OG0001178	Syag.g_01694	Praf.g_00474
OG0001179	Syag.g_02754	Praf.g_02137
OG0001180	Syag.g_02780	Praf.g_02109
OG0001181	Syag.g_02784	Praf.g_02105
OG0001182	Syag.g_02793	Praf.g_02096
OG0001183	Syag.g_02798	Praf.g_02081
OG0001184	Syag.g_02428	Praf.g_02391
OG0001185	Syag.g_02399	Praf.g_00184
OG0001186	Syag.g_02364	Praf.g_00091
OG0001187	Syag.g_02361	Praf.g_00088
OG0001188	Syag.g_02359	Praf.g_00083
OG0001189	Syag.g_02334	Praf.g_00058
OG0001190	Syag.g_02126	Praf.g_02656
OG0001191	Syag.g_02142	Praf.g_02669
OG0001192	Syag.g_02149	Praf.g_02674
OG0001193	Syag.g_02182	Praf.g_02724
OG0001194	Syag.g_02185	Praf.g_02728
OG0001195	Syag.g_02186	Praf.g_02729
OG0001196	Syag.g_02254	Praf.g_02766
OG0001197	Syag.g_02256	Praf.g_02768
OG0001198	Syag.g_02269	Praf.g_02780
OG0001199	Syag.g_01825	Praf.g_00315
OG0001200	Syag.g_01827	Praf.g_00313
OG0001201	Syag.g_01886	Praf.g_00243
OG0001203	Syag.g_01783	Praf.g_00387
OG0001204	Syag.g_02673	Praf.g_02206
OG0001206	Syag.g_01328	Praf.g_01941
OG0001207	Syag.g_01536	Praf.g_00586
OG0001208	Syag.g_01526	Praf.g_00597
OG0001209	Syag.g_01451	Praf.g_00663
OG0001210	Syag.g_01442	Praf.g_00673
OG0001211	Syag.g_00272	Praf.g_00690
OG0001212	Syag.g_00334	Praf.g_00750
OG0001213	Syag.g_00394	Praf.g_01684
OG0001214	Syag.g_00412	Praf.g_01694
OG0001215	Syag.g_01014	Praf.g_01220
OG0001216	Syag.g_00920	Praf.g_01304
OG0001217	Syag.g_00151	Praf.g_00710
OG0001218	Syag.g_01364	Praf.g_01853
OG0001219	Syag.g_00767	Praf.g_01432
OG0001220	Syag.g_00743	Praf.g_01619
OG0001221	Syag.g_00628	Praf.g_01480
OG0001222	Syag.g_00797	Praf.g_02684
OG0001223	Syag.g_00843	Praf.g_01364
OG0001224	Syag.g_00969	Praf.g_01278
OG0001225	Syag.g_00971	Praf.g_01276
OG0001226	Syag.g_01835	Praf.g_00991
OG0001227	Syag.g_01240	Praf.g_00558
OG0001228	Syag.g_00709	Praf.g_00899
OG0001229	Syag.g_00997	Praf.g_00494
OG0001230	Syag.g_01430	Praf.g_01784
OG0001231	Syag.g_02289	Praf.g_00017
OG0001232	Syag.g_01724	Praf.g_00454
OG0001233	Syag.g_01745	Praf.g_00430
OG0001234	Syag.g_02708	Praf.g_02184
OG0001235	Syag.g_02715	Praf.g_02176
OG0001236	Syag.g_02432	Praf.g_02387
OG0001237	Syag.g_02426	Praf.g_02392
OG0001238	Syag.g_02144	Praf.g_02670
OG0001239	Syag.g_01822	Praf.g_00318
OG0001240	Syag.g_01869	Praf.g_00260
OG0001241	Syag.g_01879	Praf.g_00250
OG0001243	Syag.g_01920	Praf.g_02402
OG0001244	Syag.g_01948	Praf.g_02429
OG0001245	Syag.g_00213	Praf.g_01003
OG0001246	Syag.g_01498	Praf.g_00624
OG0001247	Syag.g_00710	Praf.g_01572
OG0001248	Syag.g_00175	Praf.g_01210
OG0001249	Syag.g_02837	Praf.g_02063
OG0001250	Syag.g_00725	Praf.g_01598
OG0001252	Syag.g_00960	Praf.g_01284
OG0001253	Syag.g_00094	Praf.g_01008
OG0001254	Syag.g_02165	Praf.g_02691
OG0001255	Syag.g_00440	Praf.g_01134
OG0001256	Syag.g_01673	Praf.g_00497
OG0001258	Syag.g_01683	Praf.g_00486
OG0001259	Syag.g_01743	Praf.g_00432
OG0001260	Syag.g_01763	Praf.g_00403
OG0001261	Syag.g_02763	Praf.g_02128
OG0001262	Syag.g_02336	Praf.g_00061
OG0001263	Syag.g_01923	Praf.g_02404
OG0001265	Syag.g_01910	Praf.g_00217
OG0001266	Syag.g_02036	Praf.g_02522
OG0001267	Syag.g_02598	Praf.g_02279
OG0001268	Syag.g_02850	Praf.g_02048
OG0001269	Syag.g_00480	Praf.g_01616
OG0001270	Syag.g_00030	Praf.g_01991
OG0001271	Syag.g_01353	Praf.g_01910
OG0001272	Syag.g_01522	Praf.g_00601
OG0001273	Syag.g_00405	Praf.g_01687
OG0001274	Syag.g_02076	Praf.g_02550
OG0001275	Syag.g_00857	Praf.g_01351
OG0001276	Syag.g_00874	Praf.g_01334
OG0001278	Syag.g_01054	Praf.g_00893
OG0001279	Syag.g_00490	Praf.g_01769
OG0001280	Syag.g_01189	Praf.g_00798
OG0001281	Syag.g_01219	Praf.g_00789
OG0001283	Syag.g_02248	Praf.g_02762
OG0001285	Syag.g_00142, Syag.g_02205	Praf.g_00450
OG0001286	Syag.g_02778	Praf.g_02111
OG0001287	Syag.g_02391	Praf.g_00176
OG0001288	Syag.g_02373	Praf.g_00158
OG0001290	Syag.g_01878	Praf.g_00251
OG0001291	Syag.g_01933	Praf.g_02414
OG0001292	Syag.g_02667	Praf.g_02211
OG0001293	Syag.g_02625	Praf.g_02252
OG0001294	Syag.g_00593	Praf.g_01750
OG0001295	Syag.g_00968	Praf.g_00676
OG0001298	Syag.g_00309	Praf.g_00722
OG0001300	Syag.g_01003	Praf.g_01206
OG0001301	Syag.g_00987	Praf.g_01122
OG0001302	Syag.g_00442	Praf.g_00360
OG0001303	Syag.g_00769	Praf.g_01431
OG0001307	Syag.g_00577	Praf.g_01893
OG0001308	Syag.g_01406	Praf.g_01808
OG0001309	Syag.g_01482	Praf.g_00639
OG0001311	Syag.g_00876	Praf.g_01332
OG0001312	Syag.g_00779	Praf.g_01421
OG0001313	Syag.g_01336	Praf.g_01931
OG0001313	Syag.g_01335	Praf.g_01933
OG0001316	Syag.g_01940	Praf.g_02421
OG0001319	Syag.g_02609	Praf.g_02269
OG0001321	Syag.g_00050	Praf.g_01961
OG0001322	Syag.g_00051	Praf.g_01960
OG0001323	Syag.g_01479	Praf.g_00642
OG0001324	Syag.g_01002	Praf.g_01205
OG0001326	Syag.g_02190, Syag.g_02195	Praf.g_02735
OG0001328	Syag.g_00620	Praf.g_01473
OG0001329	Syag.g_00498	Praf.g_00960
OG0001330	Syag.g_01181	Praf.g_00805
OG0001331	Syag.g_01543	Praf.g_00578
OG0001332	Syag.g_01611	Praf.g_00554
OG0001333	Syag.g_01739	Praf.g_00436
OG0001334	Syag.g_02807	Praf.g_02077
OG0001335	Syag.g_02808	Praf.g_02076
OG0001336	Syag.g_02249	Praf.g_02763
OG0001337	Syag.g_02804, Syag.g_02824	Praf.g_02067
OG0001339	Syag.g_01881	Praf.g_00248
OG0001341	Syag.g_00233	Praf.g_01580
OG0001344	Syag.g_01136	Praf.g_00859
OG0001347	Syag.g_02350	Praf.g_00085
OG0001348	Syag.g_00941	Praf.g_02569
OG0001351	Syag.g_00055	Praf.g_01958
OG0001352	Syag.g_01459	Praf.g_01127
OG0001353	Syag.g_00716	Praf.g_01589, Praf.g_01588
OG0001354	Syag.g_00830	Praf.g_01375
OG0001356	Syag.g_00942	Praf.g_01026, Praf.g_02686
OG0001358	Syag.g_00374	Praf.g_01665
OG0001360	Syag.g_01106	Praf.g_00936
OG0001361	Syag.g_01111	Praf.g_00883
OG0001365	Syag.g_02131	Praf.g_02661
OG0001367	Syag.g_02657	Praf.g_02480, Praf.g_02486, Praf.g_02726, Praf.g_01259, Praf.g_00332, Praf.g_02526
OG0001369	Syag.g_01868	Praf.g_00261
OG0001370	Syag.g_01395, Syag.g_01660	Praf.g_01578
OG0001373	Syag.g_02194	Praf.g_02734
OG0001374	Syag.g_02202	Praf.g_02742
OG0001376	Syag.g_02153	Praf.g_02677
OG0001377	Syag.g_02152	Praf.g_02676
OG0001378	Syag.g_00028	Praf.g_01997
OG0001379	Syag.g_01183	Praf.g_00803
OG0001380	Syag.g_00252	Praf.g_01623
OG0001383	Syag.g_02087, Syag.g_02090	Praf.g_01157
OG0001383	Syag.g_01776	Praf.g_00393
OG0001383	Syag.g_01775	Praf.g_00394
OG0001385	Syag.g_02191	Praf.g_02731
OG0001386	Syag.g_02192	Praf.g_02732
OG0001387	Syag.g_02193	Praf.g_02733
OG0001388	Syag.g_02196	Praf.g_02736
OG0001389	Syag.g_02197	Praf.g_02737
OG0001390	Syag.g_02198	Praf.g_02738
OG0001391	Syag.g_02199	Praf.g_02739
OG0001392	Syag.g_02200	Praf.g_02740
OG0001393	Syag.g_02201	Praf.g_02741
OG0001394	Syag.g_00635	Praf.g_01496
OG0001395	Syag.g_00898	Praf.g_01321
OG0001396	Syag.g_02349	Praf.g_00084
OG0001398	Syag.g_00751	Praf.g_01004
OG0001401	Syag.g_00720	Praf.g_01593
OG0001402	Syag.g_00379	Praf.g_01670
OG0001403	Syag.g_02308	Praf.g_00036
OG0001405	Syag.g_02810	Praf.g_02074
OG0001406	Syag.g_02154	Praf.g_02678
OG0001409	Syag.g_01125	Praf.g_00870
OG0001410	Syag.g_00576	Praf.g_01894
OG0001416	Syag.g_01198	Praf.g_00792
OG0001425	Syag.g_02148	Praf.g_02673
OG0001433	Syag.g_00943	Praf.g_01027
OG0001435	Syag.g_00605	Praf.g_01457
OG0001436	Syag.g_02454	Praf.g_02363
OG0001436	Syag.g_02453	Praf.g_02364
OG0001438	Syag.g_02583	Praf.g_02294
OG0001442	Syag.g_00648	Praf.g_01504
OG0001443	Syag.g_02157	Praf.g_00493
OG0001444	Syag.g_02380	Praf.g_00166
OG0001444	Syag.g_01863	Praf.g_00266
OG0001449	Syag.g_02676	Praf.g_00353
OG0001452	Syag.g_02638	Praf.g_00953
OG0001460	Syag.g_00944	Praf.g_01028
OG0001461	Syag.g_00521	Praf.g_01953
OG0001462	Syag.g_02315	Praf.g_00043
OG0001470	Syag.g_02420	Praf.g_00094
OG0001472	Syag.g_00104	Praf.g_01248
OG0001475	Syag.g_02418	Praf.g_00118
OG0001477	Syag.g_00990	Praf.g_01119
OG0001478	Syag.g_01337	Praf.g_01925
OG0001479	Syag.g_02848	Praf.g_02050
OG0001484	Syag.g_02203	Praf.g_01297
OG0001487	Syag.g_01365	Praf.g_01852
OG0001488	Syag.g_01119	Praf.g_00876
OG0001489	Syag.g_02789	Praf.g_02100
OG0001494	Syag.g_02489	Praf.g_00110
OG0001495	Syag.g_02719	Praf.g_02174
OG0001496	Syag.g_00993	Praf.g_01115
OG0001497	Syag.g_00991	Praf.g_01118
OG0001498	Syag.g_00006	Praf.g_02014
OG0001508	Syag.g_02421	Praf.g_00093
OG0001510	Syag.g_02386	Praf.g_00172
OG0001511	Syag.g_01893	Praf.g_00232
OG0001512	Syag.g_01781	Praf.g_00389
OG0001513	Syag.g_02427	Praf.g_01976
OG0001514	Syag.g_00994	Praf.g_01114
OG0001515	Syag.g_01007	Praf.g_01214
OG0001516	Syag.g_00579	Praf.g_01740
OG0001517	Syag.g_02844	Praf.g_02053
OG0001518	Syag.g_02146	Praf.g_02672
OG0001519	Syag.g_02161	Praf.g_02682
OG0001525	Syag.g_00464	Praf.g_00977
OG0001527	Syag.g_00287	Praf.g_00704
OG0001528	Syag.g_02419	Praf.g_00096
OG0001529	Syag.g_02327	Praf.g_00051
OG0001530	Syag.g_01891	Praf.g_00238
OG0001531	Syag.g_01780	Praf.g_00390
OG0001532	Syag.g_01089	Praf.g_00924
OG0001533	Syag.g_00026	Praf.g_01998
OG0001533	Syag.g_01324	Praf.g_00996
OG0001534	Syag.g_00891	Praf.g_01324
OG0001535	Syag.g_00871	Praf.g_01336
OG0001536	Syag.g_00805	Praf.g_01396
OG0001537	Syag.g_00629	Praf.g_01488
OG0001538	Syag.g_00672	Praf.g_01535
OG0001539	Syag.g_00601	Praf.g_01637
OG0001540	Syag.g_01925	Praf.g_02406
OG0001541	Syag.g_01990	Praf.g_02478
OG0001542	Syag.g_01999	Praf.g_02496
OG0001543	Syag.g_02058	Praf.g_02571
OG0001544	Syag.g_02158	Praf.g_02681
OG0001545	Syag.g_02238	Praf.g_02751
OG0001553	Syag.g_01424	Praf.g_01791
OG0001556	Syag.g_01096	Praf.g_01032
OG0001558	Syag.g_02292	Praf.g_00020
OG0001559	Syag.g_01890	Praf.g_00239
OG0001560	Syag.g_01877	Praf.g_00252
OG0001561	Syag.g_00878	Praf.g_01330
OG0001562	Syag.g_00863	Praf.g_01344
OG0001563	Syag.g_02772	Praf.g_02120
OG0001565	Syag.g_00449	Praf.g_01576
OG0001572	Syag.g_00086	Praf.g_01094
OG0001574	Syag.g_00285	Praf.g_00702
OG0001575	Syag.g_00290	Praf.g_00707
OG0001576	Syag.g_01233	Praf.g_00778
OG0001577	Syag.g_01146	Praf.g_00835
OG0001579	Syag.g_02813, Syag.g_02817	Praf.g_02070
OG0001580	Syag.g_02112	Praf.g_02612
OG0001586	Syag.g_02483	Praf.g_00115
OG0001588	Syag.g_02446	Praf.g_02371
OG0001589	Syag.g_01748	Praf.g_00428
OG0001590	Syag.g_00497	Praf.g_01617
OG0001591	Syag.g_00595	Praf.g_01642
OG0001592	Syag.g_02113	Praf.g_02613
OG0001614	Syag.g_02401	Praf.g_00186
OG0001616	Syag.g_01102	Praf.g_00915
OG0001617	Syag.g_00998	Praf.g_01199
OG0001618	Syag.g_00909	Praf.g_01312
OG0001619	Syag.g_00794	Praf.g_01406
OG0001620	Syag.g_02857	Praf.g_02040
OG0001621	Syag.g_02637	Praf.g_02241
OG0001622	Syag.g_02247	Praf.g_02761
OG0001634	Syag.g_00585	Praf.g_01746
OG0001635	Syag.g_02369	Praf.g_00968
OG0001636	Syag.g_02314	Praf.g_00042
OG0001637	Syag.g_00020	Praf.g_00413
OG0001638	Syag.g_01700	Praf.g_00467
OG0001639	Syag.g_01615	Praf.g_00541
OG0001640	Syag.g_00955	Praf.g_01288
OG0001641	Syag.g_00847	Praf.g_01361
OG0001642	Syag.g_00742	Praf.g_01615
OG0001643	Syag.g_00415	Praf.g_01697
OG0001652	Syag.g_02290	Praf.g_00018
OG0001653	Syag.g_01866, Syag.g_01462	Praf.g_00263
OG0001654	Syag.g_01613	Praf.g_00543
OG0001656	Syag.g_02816	Praf.g_02071
OG0001657	Syag.g_01962	Praf.g_02443
OG0001658	Syag.g_02125	Praf.g_02655
OG0001671	Syag.g_02063	Praf.g_02564
OG0001672	Syag.g_01833	Praf.g_00307
OG0001673	Syag.g_01789	Praf.g_00377
OG0001674	Syag.g_01317	Praf.g_00409
OG0001674	Syag.g_01316	Praf.g_00408
OG0001675	Syag.g_01692, Syag.g_00861	Praf.g_01347, Praf.g_01345
OG0001676	Syag.g_02815	Praf.g_02068
OG0001677	Syag.g_02800	Praf.g_02080
OG0001678	Syag.g_02692	Praf.g_02198
OG0001690	Syag.g_02135, Syag.g_00545	Praf.g_02679
OG0001691	Syag.g_00486	Praf.g_01446
OG0001692	Syag.g_01426	Praf.g_01789
OG0001693	Syag.g_00976	Praf.g_02009
OG0001694	Syag.g_02596	Praf.g_02281
OG0001695	Syag.g_02232	Praf.g_02747
OG0001700	Syag.g_00537	Praf.g_01043
OG0001702	Syag.g_01855	Praf.g_00295, Praf.g_00293, Praf.g_00286
OG0001703	Syag.g_01535	Praf.g_00587
OG0001712	Syag.g_00089	Praf.g_01581
OG0001715	Syag.g_00114	Praf.g_01024
OG0001726	Syag.g_00747	Praf.g_01442
OG0001728	Syag.g_00208	Praf.g_00095
OG0001729	Syag.g_01774	Praf.g_00395
OG0001730	Syag.g_01769	Praf.g_00397
OG0001731	Syag.g_01640	Praf.g_00527
OG0001732	Syag.g_01069	Praf.g_00909
OG0001733	Syag.g_00597	Praf.g_01029
OG0001734	Syag.g_00740	Praf.g_01613
OG0001735	Syag.g_00555	Praf.g_01732
OG0001736	Syag.g_02468	Praf.g_02348
OG0001737	Syag.g_02577	Praf.g_02299
OG0001738	Syag.g_02539	Praf.g_02334
OG0001739	Syag.g_02230	Praf.g_02744
OG0001740	Syag.g_02235	Praf.g_02750
OG0001747	Syag.g_01945	Praf.g_02425
OG0001748	Syag.g_02065	Praf.g_02562
OG0001749	Syag.g_02461	Praf.g_02353
OG0001750	Syag.g_01864	Praf.g_00265
OG0001752	Syag.g_01766	Praf.g_00401
OG0001753	Syag.g_01760	Praf.g_00407
OG0001754	Syag.g_00022	Praf.g_00410
OG0001755	Syag.g_01483	Praf.g_00638
OG0001756	Syag.g_02151	Praf.g_00780
OG0001758	Syag.g_00524	Praf.g_01061
OG0001759	Syag.g_01250	Praf.g_01169
OG0001761	Syag.g_00361	Praf.g_01255
OG0001762	Syag.g_00854	Praf.g_01354
OG0001763	Syag.g_00842	Praf.g_01365
OG0001764	Syag.g_00758	Praf.g_01439
OG0001765	Syag.g_00080	Praf.g_01647
OG0001766	Syag.g_02567	Praf.g_02306, Praf.g_02309, Praf.g_02312
OG0001767	Syag.g_02455	Praf.g_02362
OG0001768	Syag.g_02008	Praf.g_02503
OG0001783	Syag.g_02396	Praf.g_00181
OG0001784	Syag.g_01860	Praf.g_00277, Praf.g_00270
OG0001786	Syag.g_01658	Praf.g_00510
OG0001787	Syag.g_01455	Praf.g_00659
OG0001788	Syag.g_01452	Praf.g_00662
OG0001789	Syag.g_01191	Praf.g_00797
OG0001790	Syag.g_01153	Praf.g_00828
OG0001791	Syag.g_01127	Praf.g_00867
OG0001792	Syag.g_01063	Praf.g_00903
OG0001794	Syag.g_00887, Syag.g_00888	Praf.g_01071
OG0001796	Syag.g_00865	Praf.g_01342
OG0001797	Syag.g_00786	Praf.g_01413
OG0001798	Syag.g_00381	Praf.g_01672
OG0001799	Syag.g_00430	Praf.g_01715
OG0001800	Syag.g_01287	Praf.g_01771
OG0001801	Syag.g_01440	Praf.g_01780
OG0001803	Syag.g_00039	Praf.g_01983
OG0001804	Syag.g_00007	Praf.g_02013
OG0001805	Syag.g_02661	Praf.g_02216
OG0001806	Syag.g_02608	Praf.g_02270
OG0001807	Syag.g_02452	Praf.g_02365
OG0001808	Syag.g_02441	Praf.g_02374
OG0001809	Syag.g_01936	Praf.g_02417
OG0001810	Syag.g_01938	Praf.g_02419
OG0001811	Syag.g_01997	Praf.g_02493
OG0001812	Syag.g_02114	Praf.g_02614
OG0001813	Syag.g_02168	Praf.g_02701
OG0001814	Syag.g_02257	Praf.g_02769
OG0001815	Syag.g_02267	Praf.g_02778
OG0001835	Syag.g_01028	Praf.g_01120
OG0001837	Syag.g_02064	Praf.g_02563
OG0001838	Syag.g_02280	Praf.g_00008
OG0001839	Syag.g_02310	Praf.g_00038
OG0001840	Syag.g_02333	Praf.g_00057
OG0001841	Syag.g_02342	Praf.g_00065
OG0001843	Syag.g_02402	Praf.g_00187
OG0001844	Syag.g_02403	Praf.g_00188
OG0001845	Syag.g_02404	Praf.g_00190
OG0001846	Syag.g_01913	Praf.g_00215
OG0001847	Syag.g_01911	Praf.g_00216
OG0001848	Syag.g_01907	Praf.g_00220
OG0001849	Syag.g_01849	Praf.g_00298
OG0001850	Syag.g_01836	Praf.g_00305
OG0001851	Syag.g_01829	Praf.g_00311
OG0001852	Syag.g_01828	Praf.g_00312
OG0001853	Syag.g_01821	Praf.g_00319
OG0001854	Syag.g_01785	Praf.g_00380
OG0001855	Syag.g_01313	Praf.g_00414
OG0001856	Syag.g_01665	Praf.g_00506
OG0001857	Syag.g_01662	Praf.g_00509
OG0001858	Syag.g_01634	Praf.g_00531
OG0001859	Syag.g_01547	Praf.g_00574
OG0001860	Syag.g_01533	Praf.g_00588
OG0001861	Syag.g_01521	Praf.g_00602
OG0001862	Syag.g_01509	Praf.g_00613
OG0001863	Syag.g_01503	Praf.g_00618
OG0001864	Syag.g_01444	Praf.g_00671
OG0001865	Syag.g_00323	Praf.g_00736
OG0001866	Syag.g_00349	Praf.g_00762
OG0001867	Syag.g_00359	Praf.g_00772
OG0001868	Syag.g_01197	Praf.g_00793
OG0001869	Syag.g_01147	Praf.g_00834
OG0001870	Syag.g_01138	Praf.g_00857
OG0001871	Syag.g_01133	Praf.g_00862
OG0001872	Syag.g_01058	Praf.g_00896
OG0001873	Syag.g_01101	Praf.g_00916
OG0001874	Syag.g_01104	Praf.g_00935
OG0001875	Syag.g_00525	Praf.g_01062
OG0001876	Syag.g_00526	Praf.g_01063
OG0001877	Syag.g_01006	Praf.g_01213
OG0001878	Syag.g_00858	Praf.g_01350
OG0001879	Syag.g_00852	Praf.g_01357
OG0001880	Syag.g_00815	Praf.g_01389
OG0001881	Syag.g_00813	Praf.g_01390
OG0001882	Syag.g_00789	Praf.g_01410
OG0001883	Syag.g_00785	Praf.g_01414
OG0001884	Syag.g_00483	Praf.g_01423
OG0001885	Syag.g_00764	Praf.g_01434
OG0001886	Syag.g_00760	Praf.g_01438
OG0001887	Syag.g_00619	Praf.g_01472
OG0001888	Syag.g_00640	Praf.g_01513
OG0001889	Syag.g_00682	Praf.g_01544
OG0001890	Syag.g_00732	Praf.g_01605
OG0001891	Syag.g_00736	Praf.g_01609
OG0001892	Syag.g_00447	Praf.g_01621
OG0001893	Syag.g_00382	Praf.g_01673
OG0001894	Syag.g_00409	Praf.g_01691
OG0001895	Syag.g_01296	Praf.g_01774
OG0001896	Syag.g_00024	Praf.g_02000
OG0001897	Syag.g_02854	Praf.g_02046
OG0001898	Syag.g_02836	Praf.g_02064
OG0001899	Syag.g_02761	Praf.g_02130
OG0001900	Syag.g_02623	Praf.g_02253
OG0001901	Syag.g_02622	Praf.g_02254
OG0001902	Syag.g_02591	Praf.g_02286
OG0001903	Syag.g_02582	Praf.g_02295
OG0001904	Syag.g_02450	Praf.g_02367
OG0001905	Syag.g_02438	Praf.g_02376
OG0001906	Syag.g_01926	Praf.g_02407
OG0001907	Syag.g_01944	Praf.g_02423
OG0001908	Syag.g_01992	Praf.g_02479
OG0001909	Syag.g_02006	Praf.g_02501
OG0001910	Syag.g_02068	Praf.g_02558
OG0001912	Syag.g_02139	Praf.g_02666
OG0001913	Syag.g_02141	Praf.g_02668
OG0001914	Syag.g_00149	Praf.g_02695
OG0001929	Syag.g_02352	Praf.g_00073
OG0001932	Syag.g_02400	Praf.g_00185
OG0001933	Syag.g_01888	Praf.g_00241
OG0001934	Syag.g_01873	Praf.g_00256
OG0001935	Syag.g_01826	Praf.g_00314
OG0001936	Syag.g_00111	Praf.g_00347
OG0001937	Syag.g_01648	Praf.g_00519
OG0001938	Syag.g_01531	Praf.g_00590
OG0001939	Syag.g_00441	Praf.g_00680
OG0001940	Syag.g_00307	Praf.g_00721
OG0001941	Syag.g_01220	Praf.g_00788
OG0001943	Syag.g_01126	Praf.g_00868
OG0001944	Syag.g_00746	Praf.g_00967
OG0001946	Syag.g_01005	Praf.g_01208
OG0001947	Syag.g_00953	Praf.g_01290
OG0001948	Syag.g_00844	Praf.g_01363
OG0001949	Syag.g_00824	Praf.g_01379
OG0001950	Syag.g_00822	Praf.g_01381
OG0001951	Syag.g_00812	Praf.g_01391
OG0001952	Syag.g_00788	Praf.g_01411
OG0001953	Syag.g_00787	Praf.g_01412
OG0001957	Syag.g_00387	Praf.g_01679
OG0001958	Syag.g_00558	Praf.g_01735
OG0001960	Syag.g_01361	Praf.g_01885
OG0001961	Syag.g_01351	Praf.g_01912
OG0001964	Syag.g_02706	Praf.g_02186
OG0001965	Syag.g_01457	Praf.g_02240
OG0001966	Syag.g_02629	Praf.g_02248
OG0001967	Syag.g_02627	Praf.g_02250
OG0001968	Syag.g_02626	Praf.g_02251
OG0001969	Syag.g_02561	Praf.g_02317
OG0001970	Syag.g_01928	Praf.g_02409
OG0001971	Syag.g_02004	Praf.g_02499
OG0001972	Syag.g_02082	Praf.g_02546
OG0001974	Syag.g_02122	Praf.g_02653
OG0001975	Syag.g_00150	Praf.g_02694
OG0001976	Syag.g_00148	Praf.g_02696
OG0001996	Syag.g_02306	Praf.g_00034
OG0001997	Syag.g_01862	Praf.g_00267
OG0001998	Syag.g_01305	Praf.g_00416
OG0001999	Syag.g_01737	Praf.g_00439
OG0002000	Syag.g_01481	Praf.g_00640
OG0002002	Syag.g_01059	Praf.g_00897
OG0002003	Syag.g_01009	Praf.g_01216
OG0002004	Syag.g_01686	Praf.g_01229
OG0002006	Syag.g_00952	Praf.g_01291
OG0002007	Syag.g_00951	Praf.g_01292
OG0002008	Syag.g_00856	Praf.g_01352
OG0002010	Syag.g_01384	Praf.g_01835
OG0002012	Syag.g_01609	Praf.g_02093
OG0002013	Syag.g_01841	Praf.g_02338
OG0002014	Syag.g_02462	Praf.g_02352
OG0002015	Syag.g_02459	Praf.g_02355
OG0002016	Syag.g_02062	Praf.g_02565
OG0002017	Syag.g_02179	Praf.g_02721
OG0002018	Syag.g_02234	Praf.g_02749
OG0002035	Syag.g_01318, Syag.g_01319, Syag.g_00549	Praf.g_00340
OG0002037	Syag.g_01037	Praf.g_00593
OG0002038	Syag.g_01131	Praf.g_00864
OG0002039	Syag.g_01118	Praf.g_00877
OG0002040	Syag.g_01117	Praf.g_00878
OG0002041	Syag.g_00840	Praf.g_01367
OG0002042	Syag.g_00818	Praf.g_01386
OG0002043	Syag.g_00771	Praf.g_01430
OG0002044	Syag.g_00715, Syag.g_01174	Praf.g_01587
OG0002045	Syag.g_01346	Praf.g_01914
OG0002046	Syag.g_01342	Praf.g_01927
OG0002047	Syag.g_00003	Praf.g_02017
OG0002048	Syag.g_02795	Praf.g_02083
OG0002049	Syag.g_02712	Praf.g_02178
OG0002050	Syag.g_02617	Praf.g_02261
OG0002051	Syag.g_01989	Praf.g_02477
OG0002110	Syag.g_00103	Praf.g_01468
OG0002113	Syag.g_02311	Praf.g_00039
OG0002114	Syag.g_01314	Praf.g_00417
OG0002115	Syag.g_01679	Praf.g_00488
OG0002116	Syag.g_01653	Praf.g_00514
OG0002117	Syag.g_01124	Praf.g_00871
OG0002119	Syag.g_02057	Praf.g_00934
OG0002120	Syag.g_00745	Praf.g_00986
OG0002121	Syag.g_00172	Praf.g_01090
OG0002122	Syag.g_01010	Praf.g_01217
OG0002123	Syag.g_00918	Praf.g_01306
OG0002124	Syag.g_00738	Praf.g_01610
OG0002126	Syag.g_02460	Praf.g_02354
OG0002127	Syag.g_01946	Praf.g_02426
OG0002128	Syag.g_00146	Praf.g_02693
OG0002159	Syag.g_02381	Praf.g_00167
OG0002161	Syag.g_01311	Praf.g_00415
OG0002162	Syag.g_00300	Praf.g_00715
OG0002163	Syag.g_02150	Praf.g_00781
OG0002167	Syag.g_01842	Praf.g_01236
