Orthogroup	Syag	Syac
OG0001160	Syag.g_01666	Syac.g_00570
OG0001161	Syag.g_02163	Syac.g_02385
OG0001162	Syag.g_01238	Syac.g_01307
OG0001163	Syag.g_01674	Syac.g_00562
OG0001164	Syag.g_01680	Syac.g_00556
OG0001165	Syag.g_01685	Syac.g_00551
OG0001166	Syag.g_01715	Syac.g_00520
OG0001167	Syag.g_02383	Syac.g_00667
OG0001168	Syag.g_01740	Syac.g_00665
OG0001169	Syag.g_01742	Syac.g_00663
OG0001170	Syag.g_01744	Syac.g_00661
OG0001171	Syag.g_01755	Syac.g_00650
OG0001172	Syag.g_02693	Syac.g_02187
OG0001173	Syag.g_02694	Syac.g_02186
OG0001174	Syag.g_02703	Syac.g_02178
OG0001175	Syag.g_02704	Syac.g_02177
OG0001176	Syag.g_02723	Syac.g_02141
OG0001177	Syag.g_02720	Syac.g_02143
OG0001178	Syag.g_01694	Syac.g_00539
OG0001179	Syag.g_02754	Syac.g_02112
OG0001180	Syag.g_02780	Syac.g_02087
OG0001181	Syag.g_02784	Syac.g_02083
OG0001182	Syag.g_02793	Syac.g_02074
OG0001183	Syag.g_02798	Syac.g_02070
OG0001184	Syag.g_02428	Syac.g_00186
OG0001185	Syag.g_02399	Syac.g_00162
OG0001186	Syag.g_02364	Syac.g_00082
OG0001187	Syag.g_02361	Syac.g_00085
OG0001188	Syag.g_02359	Syac.g_00076
OG0001189	Syag.g_02334	Syac.g_00054
OG0001190	Syag.g_02126	Syac.g_02353
OG0001191	Syag.g_02142	Syac.g_02368
OG0001192	Syag.g_02149	Syac.g_02374
OG0001193	Syag.g_02182	Syac.g_02406
OG0001194	Syag.g_02185	Syac.g_02408
OG0001195	Syag.g_02186	Syac.g_02409
OG0001196	Syag.g_02254	Syac.g_02477
OG0001197	Syag.g_02256	Syac.g_02479
OG0001198	Syag.g_02269	Syac.g_02491
OG0001199	Syag.g_01825	Syac.g_00445
OG0001200	Syag.g_01827	Syac.g_00443
OG0001201	Syag.g_01886	Syac.g_00395
OG0001202	Syag.g_02032	Syac.g_02285
OG0001203	Syag.g_01783	Syac.g_01967
OG0001204	Syag.g_02673	Syac.g_02200
OG0001206	Syag.g_01328	Syac.g_01715
OG0001207	Syag.g_01536	Syac.g_01915
OG0001208	Syag.g_01526	Syac.g_01902
OG0001209	Syag.g_01451	Syac.g_01833
OG0001210	Syag.g_01442	Syac.g_01826
OG0001211	Syag.g_00272	Syac.g_01809
OG0001212	Syag.g_00334	Syac.g_01751
OG0001213	Syag.g_00394	Syac.g_00968
OG0001214	Syag.g_00412	Syac.g_00981
OG0001215	Syag.g_01014	Syac.g_00919
OG0001216	Syag.g_00920	Syac.g_01285
OG0001217	Syag.g_00151	Syac.g_01043
OG0001218	Syag.g_01364	Syac.g_01679
OG0001220	Syag.g_00743	Syac.g_00813
OG0001221	Syag.g_00628	Syac.g_01379
OG0001223	Syag.g_00843	Syac.g_01215
OG0001224	Syag.g_00969	Syac.g_00880
OG0001225	Syag.g_00971	Syac.g_00882
OG0001226	Syag.g_01835	Syac.g_01026
OG0001227	Syag.g_01240	Syac.g_02387
OG0001228	Syag.g_00709	Syac.g_00700
OG0001229	Syag.g_00997	Syac.g_00906
OG0001230	Syag.g_01430	Syac.g_01621
OG0001231	Syag.g_02289	Syac.g_00017
OG0001232	Syag.g_01724	Syac.g_00509
OG0001233	Syag.g_01745	Syac.g_00660
OG0001234	Syag.g_02708	Syac.g_02173
OG0001235	Syag.g_02715	Syac.g_02147
OG0001236	Syag.g_02432	Syac.g_00189
OG0001237	Syag.g_02426	Syac.g_00184
OG0001238	Syag.g_02144	Syac.g_02369
OG0001240	Syag.g_01869	Syac.g_00411
OG0001241	Syag.g_01879	Syac.g_00402
OG0001243	Syag.g_01920	Syac.g_00363
OG0001244	Syag.g_01948	Syac.g_00333
OG0001245	Syag.g_00213	Syac.g_01064
OG0001246	Syag.g_01498	Syac.g_01876
OG0001247	Syag.g_00710	Syac.g_01303
OG0001248	Syag.g_00175	Syac.g_01306
OG0001249	Syag.g_02837	Syac.g_02029
OG0001250	Syag.g_00725	Syac.g_00838
OG0001251	Syag.g_00472	Syac.g_02415
OG0001252	Syag.g_00960	Syac.g_00874
OG0001253	Syag.g_00094	Syac.g_01063
OG0001254	Syag.g_02165	Syac.g_01465
OG0001255	Syag.g_00440	Syac.g_01957
OG0001256	Syag.g_01673	Syac.g_00563
OG0001257	Syag.g_00176	Syac.g_01686
OG0001258	Syag.g_01683	Syac.g_00553
OG0001259	Syag.g_01743	Syac.g_00662
OG0001260	Syag.g_01763	Syac.g_00640
OG0001262	Syag.g_02336	Syac.g_00056
OG0001263	Syag.g_01923	Syac.g_00360
OG0001265	Syag.g_01910	Syac.g_00372
OG0001266	Syag.g_02036	Syac.g_02289
OG0001267	Syag.g_02598	Syac.g_02253
OG0001268	Syag.g_02850	Syac.g_02014
OG0001269	Syag.g_00480	Syac.g_01960
OG0001270	Syag.g_00030	Syac.g_00690
OG0001271	Syag.g_01353	Syac.g_01703
OG0001272	Syag.g_01522	Syac.g_01898
OG0001273	Syag.g_00405	Syac.g_00974
OG0001274	Syag.g_02076	Syac.g_02323
OG0001275	Syag.g_00857	Syac.g_01228
OG0001276	Syag.g_00874	Syac.g_01244
OG0001278	Syag.g_01054	Syac.g_01517
OG0001279	Syag.g_00490	Syac.g_01605
OG0001280	Syag.g_01189	Syac.g_00731
OG0001281	Syag.g_01219	Syac.g_00721
OG0001282	Syag.g_01538	Syac.g_01917
OG0001283	Syag.g_02248	Syac.g_02472
OG0001284	Syag.g_01656	Syac.g_00586
OG0001285	Syag.g_00142, Syag.g_02205	Syac.g_01060
OG0001286	Syag.g_02778	Syac.g_02089
OG0001287	Syag.g_02391	Syac.g_00154
OG0001288	Syag.g_02373	Syac.g_00141
OG0001289	Syag.g_01850	Syac.g_00426
OG0001291	Syag.g_01933	Syac.g_00349
OG0001292	Syag.g_02667	Syac.g_02205
OG0001293	Syag.g_02625	Syac.g_02226
OG0001294	Syag.g_00593	Syac.g_01411
OG0001295	Syag.g_00968	Syac.g_01824
OG0001296	Syag.g_01492	Syac.g_01870
OG0001297	Syag.g_01488	Syac.g_01866
OG0001298	Syag.g_00309	Syac.g_01774
OG0001299	Syag.g_00582	Syac.g_01417
OG0001300	Syag.g_01003	Syac.g_00910
OG0001301	Syag.g_00987	Syac.g_00897
OG0001302	Syag.g_00442	Syac.g_01012
OG0001303	Syag.g_00769	Syac.g_01137
OG0001304	Syag.g_00890	Syac.g_01257
OG0001305	Syag.g_00981	Syac.g_00890
OG0001306	Syag.g_01160	Syac.g_00749
OG0001307	Syag.g_00577	Syac.g_02156
OG0001309	Syag.g_01482	Syac.g_01860
OG0001311	Syag.g_00876	Syac.g_01246
OG0001312	Syag.g_00779	Syac.g_01147
OG0001314	Syag.g_00118	Syac.g_00809
OG0001315	Syag.g_02796	Syac.g_02072
OG0001316	Syag.g_01940	Syac.g_00342
OG0001317	Syag.g_01787	Syac.g_01971
OG0001318	Syag.g_02633	Syac.g_02218
OG0001319	Syag.g_02609	Syac.g_02242
OG0001321	Syag.g_00050	Syac.g_00712
OG0001322	Syag.g_00051	Syac.g_00713
OG0001323	Syag.g_01479	Syac.g_01857
OG0001324	Syag.g_01002	Syac.g_00909
OG0001325	Syag.g_00916	Syac.g_01281
OG0001326	Syag.g_02195	Syac.g_02420
OG0001328	Syag.g_00620	Syac.g_01385
OG0001329	Syag.g_00498	Syac.g_01007
OG0001330	Syag.g_01181	Syac.g_00738
OG0001332	Syag.g_01611	Syac.g_00625
OG0001333	Syag.g_01739	Syac.g_00666
OG0001334	Syag.g_02807	Syac.g_02061
OG0001335	Syag.g_02808	Syac.g_02060
OG0001336	Syag.g_02249	Syac.g_02473
OG0001337	Syag.g_02804	Syac.g_02064
OG0001337	Syag.g_02824	Syac.g_02040
OG0001338	Syag.g_02831	Syac.g_02022
OG0001338	Syag.g_01431	Syac.g_00474
OG0001338	Syag.g_02827	Syac.g_02037
OG0001339	Syag.g_01881	Syac.g_00400
OG0001341	Syag.g_00233	Syac.g_00904
OG0001343	Syag.g_00562	Syac.g_02413
OG0001344	Syag.g_01136	Syac.g_00774
OG0001345	Syag.g_01108	Syac.g_00803
OG0001346	Syag.g_01193	Syac.g_00728
OG0001347	Syag.g_02350	Syac.g_00228
OG0001348	Syag.g_00941	Syac.g_00857
OG0001349	Syag.g_02479	Syac.g_00504
OG0001352	Syag.g_01459	Syac.g_01842
OG0001353	Syag.g_00716	Syac.g_00850
OG0001354	Syag.g_00830	Syac.g_01201
OG0001358	Syag.g_00374	Syac.g_00952
OG0001359	Syag.g_00561	Syac.g_02412
OG0001360	Syag.g_01106	Syac.g_00805
OG0001361	Syag.g_01111	Syac.g_00800
OG0001364	Syag.g_02448	Syac.g_00204
OG0001366	Syag.g_01718	Syac.g_00517
OG0001373	Syag.g_02194	Syac.g_02419
OG0001374	Syag.g_02202	Syac.g_02427
OG0001375	Syag.g_00563	Syac.g_02414
OG0001376	Syag.g_02153	Syac.g_02376
OG0001377	Syag.g_02152	Syac.g_02375
OG0001378	Syag.g_00028	Syac.g_00689
OG0001379	Syag.g_01183	Syac.g_00736
OG0001380	Syag.g_00252	Syac.g_01589
OG0001385	Syag.g_02191	Syac.g_02416
OG0001386	Syag.g_02192	Syac.g_02417
OG0001387	Syag.g_02193	Syac.g_02418
OG0001388	Syag.g_02196	Syac.g_02421
OG0001389	Syag.g_02197	Syac.g_02422
OG0001390	Syag.g_02198	Syac.g_02423
OG0001391	Syag.g_02199	Syac.g_02424
OG0001392	Syag.g_02200	Syac.g_02425
OG0001393	Syag.g_02201	Syac.g_02426
OG0001394	Syag.g_00635	Syac.g_01373
OG0001395	Syag.g_00898	Syac.g_01262
OG0001396	Syag.g_02349	Syac.g_00229
OG0001398	Syag.g_00751	Syac.g_01120
OG0001401	Syag.g_00720	Syac.g_00844, Syac.g_00845
OG0001402	Syag.g_00379	Syac.g_00957
OG0001403	Syag.g_02308	Syac.g_00033
OG0001404	Syag.g_01818	Syac.g_00451
OG0001405	Syag.g_02810	Syac.g_02058
OG0001406	Syag.g_02154	Syac.g_02377
OG0001408	Syag.g_00450	Syac.g_01530
OG0001410	Syag.g_00576	Syac.g_02155
OG0001411	Syag.g_02424	Syac.g_00180
OG0001412	Syag.g_02351	Syac.g_00227
OG0001413	Syag.g_00224	Syac.g_01019
OG0001416	Syag.g_01198	Syac.g_00724
OG0001417	Syag.g_00829	Syac.g_01200
OG0001419	Syag.g_01466	Syac.g_01840
OG0001420	Syag.g_01465	Syac.g_01847
OG0001425	Syag.g_02148	Syac.g_02373
OG0001426	Syag.g_00073, Syag.g_00197	Syac.g_00483
OG0001428	Syag.g_01981	Syac.g_00301
OG0001432	Syag.g_00448	Syac.g_01572
OG0001435	Syag.g_00605	Syac.g_01399
OG0001436	Syag.g_02454	Syac.g_00210
OG0001436	Syag.g_02453	Syac.g_00209
OG0001438	Syag.g_02583	Syac.g_00280
OG0001439	Syag.g_02554	Syac.g_00250
OG0001442	Syag.g_00648	Syac.g_01358
OG0001443	Syag.g_02157	Syac.g_02382
OG0001444	Syag.g_01863	Syac.g_00415
OG0001447	Syag.g_01921	Syac.g_00362
OG0001448	Syag.g_01350	Syac.g_01094
OG0001449	Syag.g_02676	Syac.g_02197
OG0001452	Syag.g_02638	Syac.g_02214
OG0001456	Syag.g_02212	Syac.g_02434
OG0001457	Syag.g_02213	Syac.g_02435
OG0001458	Syag.g_02214	Syac.g_02436
OG0001459	Syag.g_00535	Syac.g_01445
OG0001461	Syag.g_00521	Syac.g_02168
OG0001462	Syag.g_02315	Syac.g_00039
OG0001465	Syag.g_00940	Syac.g_01299
OG0001470	Syag.g_02420	Syac.g_00683
OG0001471	Syag.g_02563	Syac.g_00257
OG0001473	Syag.g_00471	Syac.g_01010
OG0001474	Syag.g_02851	Syac.g_02013
OG0001475	Syag.g_02418	Syac.g_00681
OG0001477	Syag.g_00990	Syac.g_00900
OG0001478	Syag.g_01344	Syac.g_01710
OG0001479	Syag.g_02848	Syac.g_02016
OG0001480	Syag.g_00451	Syac.g_00812
OG0001482	Syag.g_00839	Syac.g_01210
OG0001487	Syag.g_01365	Syac.g_01678
OG0001488	Syag.g_01119	Syac.g_00791
OG0001489	Syag.g_02789	Syac.g_02078
OG0001492	Syag.g_01057	Syac.g_01514
OG0001493	Syag.g_01045	Syac.g_01522
OG0001494	Syag.g_02489	Syac.g_00088
OG0001495	Syag.g_02719	Syac.g_02144
OG0001496	Syag.g_00993	Syac.g_00902
OG0001497	Syag.g_00991	Syac.g_00901
OG0001498	Syag.g_00006	Syac.g_01987
OG0001502	Syag.g_00739	Syac.g_00818
OG0001504	Syag.g_00534	Syac.g_01446
OG0001508	Syag.g_02421	Syac.g_00684
OG0001510	Syag.g_02386	Syac.g_00150
OG0001511	Syag.g_01893	Syac.g_00387
OG0001512	Syag.g_01781	Syac.g_01966
OG0001513	Syag.g_02427	Syac.g_00185
OG0001514	Syag.g_00994	Syac.g_00903
OG0001515	Syag.g_01007	Syac.g_00914
OG0001516	Syag.g_00579	Syac.g_01420
OG0001517	Syag.g_02844	Syac.g_02019
OG0001518	Syag.g_02146	Syac.g_02371
OG0001519	Syag.g_02161	Syac.g_02384
OG0001520	Syag.g_00294	Syac.g_01787
OG0001527	Syag.g_00287	Syac.g_01794
OG0001528	Syag.g_02419	Syac.g_00682
OG0001529	Syag.g_02327	Syac.g_00047
OG0001530	Syag.g_01891	Syac.g_00389
OG0001531	Syag.g_01780	Syac.g_01965
OG0001532	Syag.g_01089	Syac.g_01487
OG0001533	Syag.g_00026	Syac.g_01726
OG0001534	Syag.g_00891	Syac.g_01258
OG0001535	Syag.g_00871	Syac.g_01242
OG0001536	Syag.g_00805	Syac.g_01177
OG0001537	Syag.g_00629	Syac.g_01378
OG0001538	Syag.g_00672	Syac.g_01336
OG0001539	Syag.g_00601	Syac.g_01403
OG0001540	Syag.g_01925	Syac.g_00358
OG0001541	Syag.g_01990	Syac.g_02256
OG0001542	Syag.g_01999	Syac.g_02265
OG0001543	Syag.g_02058	Syac.g_02307
OG0001544	Syag.g_02158	Syac.g_02383
OG0001545	Syag.g_02238	Syac.g_02462
OG0001546	Syag.g_01473	Syac.g_01853
OG0001547	Syag.g_00753	Syac.g_01122
OG0001551	Syag.g_01019	Syac.g_00861
OG0001557	Syag.g_00636	Syac.g_01372
OG0001559	Syag.g_01890	Syac.g_00390
OG0001560	Syag.g_01877	Syac.g_00403
OG0001561	Syag.g_00878	Syac.g_01248
OG0001562	Syag.g_00863	Syac.g_01234
OG0001563	Syag.g_02772	Syac.g_02095
OG0001564	Syag.g_02208	Syac.g_02430
OG0001567	Syag.g_00752	Syac.g_01121
OG0001568	Syag.g_00754	Syac.g_01124
OG0001572	Syag.g_00086	Syac.g_01584
OG0001574	Syag.g_00285	Syac.g_01796
OG0001575	Syag.g_00290	Syac.g_01791
OG0001576	Syag.g_01233	Syac.g_01729
OG0001577	Syag.g_01146	Syac.g_00765
OG0001578	Syag.g_00101	Syac.g_01028
OG0001579	Syag.g_02813	Syac.g_02054
OG0001579	Syag.g_02817	Syac.g_02049
OG0001580	Syag.g_02112	Syac.g_02341
OG0001588	Syag.g_02446	Syac.g_00200
OG0001589	Syag.g_01748	Syac.g_00657
OG0001590	Syag.g_00404	Syac.g_00973
OG0001591	Syag.g_00595	Syac.g_01409
OG0001592	Syag.g_02113	Syac.g_02342
OG0001602	Syag.g_00939	Syac.g_01300
OG0001614	Syag.g_02401	Syac.g_00164
OG0001615	Syag.g_00256	Syac.g_01819
OG0001616	Syag.g_01102	Syac.g_01472
OG0001617	Syag.g_00998	Syac.g_00907
OG0001618	Syag.g_00909	Syac.g_01274
OG0001619	Syag.g_00794	Syac.g_01164
OG0001620	Syag.g_02857	Syac.g_02007
OG0001621	Syag.g_02637	Syac.g_02215
OG0001622	Syag.g_02247	Syac.g_02471
OG0001623	Syag.g_02828	Syac.g_02036
OG0001624	Syag.g_00443	Syac.g_02388
OG0001625	Syag.g_02631	Syac.g_02220
OG0001634	Syag.g_00585	Syac.g_01414
OG0001635	Syag.g_02369	Syac.g_00137
OG0001636	Syag.g_02314	Syac.g_00038
OG0001637	Syag.g_00020	Syac.g_00646
OG0001639	Syag.g_01615	Syac.g_00622
OG0001640	Syag.g_00955	Syac.g_00868
OG0001641	Syag.g_00847	Syac.g_01219
OG0001643	Syag.g_00415	Syac.g_00984
OG0001644	Syag.g_00902	Syac.g_01266
OG0001645	Syag.g_00559	Syac.g_01125, Syac.g_01548
OG0001646	Syag.g_00625	Syac.g_00475
OG0001647	Syag.g_02607	Syac.g_02244
OG0001654	Syag.g_01613	Syac.g_00624
OG0001656	Syag.g_02816	Syac.g_02050
OG0001657	Syag.g_01962	Syac.g_00319
OG0001658	Syag.g_02125	Syac.g_02352
OG0001659	Syag.g_01093	Syac.g_01478
OG0001660	Syag.g_01899, Syag.g_02870	Syac.g_00381, Syac.g_01997
OG0001666	Syag.g_00218	Syac.g_01452
OG0001672	Syag.g_01833	Syac.g_00437
OG0001673	Syag.g_01789	Syac.g_01973
OG0001675	Syag.g_01692, Syag.g_00861	Syac.g_01232
OG0001676	Syag.g_02815	Syac.g_02051
OG0001677	Syag.g_02800	Syac.g_02069, Syac.g_01450
OG0001678	Syag.g_02692	Syac.g_02188
OG0001680	Syag.g_01709	Syac.g_00788, Syac.g_00526
OG0001681	Syag.g_00193	Syac.g_01449, Syac.g_00488, Syac.g_00807, Syac.g_00468
OG0001682	Syag.g_00911	Syac.g_00627, Syac.g_01277
OG0001691	Syag.g_00486	Syac.g_00950
OG0001692	Syag.g_01426	Syac.g_01626
OG0001693	Syag.g_00976	Syac.g_00885
OG0001694	Syag.g_02596	Syac.g_02255
OG0001695	Syag.g_02232	Syac.g_02457
OG0001702	Syag.g_01855	Syac.g_00421
OG0001703	Syag.g_01535	Syac.g_01914
OG0001712	Syag.g_00089	Syac.g_01065
OG0001713	Syag.g_01128	Syac.g_00783
OG0001715	Syag.g_00114	Syac.g_01035
OG0001717	Syag.g_01976	Syac.g_00306
OG0001728	Syag.g_00208	Syac.g_00061
OG0001729	Syag.g_01774	Syac.g_01962
OG0001730	Syag.g_01769	Syac.g_01955
OG0001731	Syag.g_01640	Syac.g_00602
OG0001734	Syag.g_00740	Syac.g_00815
OG0001735	Syag.g_00555	Syac.g_01428
OG0001736	Syag.g_02468	Syac.g_00224
OG0001737	Syag.g_02577	Syac.g_00274
OG0001738	Syag.g_02539	Syac.g_00236
OG0001739	Syag.g_02230	Syac.g_02455
OG0001740	Syag.g_02235	Syac.g_02459
OG0001741	Syag.g_00163	Syac.g_01045
OG0001747	Syag.g_01945	Syac.g_00337
OG0001749	Syag.g_02461	Syac.g_00220
OG0001750	Syag.g_01864	Syac.g_00414
OG0001752	Syag.g_01766	Syac.g_00637
OG0001754	Syag.g_00022	Syac.g_00644
OG0001755	Syag.g_01483	Syac.g_01861
OG0001756	Syag.g_02151	Syac.g_02381
OG0001758	Syag.g_00524	Syac.g_01440
OG0001759	Syag.g_01250	Syac.g_01734
OG0001761	Syag.g_00361	Syac.g_00944
OG0001762	Syag.g_00854	Syac.g_01225
OG0001763	Syag.g_00842	Syac.g_01214
OG0001764	Syag.g_00758	Syac.g_01128
OG0001766	Syag.g_02567	Syac.g_00262
OG0001767	Syag.g_02455	Syac.g_00211
OG0001768	Syag.g_02008	Syac.g_02271
OG0001770	Syag.g_00523	Syac.g_01454
OG0001771	Syag.g_00180	Syac.g_00851
OG0001783	Syag.g_02396	Syac.g_00159
OG0001784	Syag.g_01860	Syac.g_00419
OG0001786	Syag.g_01658	Syac.g_00584
OG0001787	Syag.g_01455	Syac.g_01837
OG0001788	Syag.g_01452	Syac.g_01834
OG0001789	Syag.g_01191	Syac.g_00730
OG0001790	Syag.g_01153	Syac.g_00756
OG0001791	Syag.g_01127	Syac.g_00784
OG0001792	Syag.g_01063	Syac.g_01509
OG0001794	Syag.g_00888	Syac.g_01255
OG0001796	Syag.g_00865	Syac.g_01236
OG0001797	Syag.g_00786	Syac.g_01155
OG0001798	Syag.g_00381	Syac.g_00959
OG0001799	Syag.g_00430	Syac.g_00995
OG0001800	Syag.g_01287	Syac.g_01606
OG0001801	Syag.g_01440	Syac.g_01614
OG0001803	Syag.g_00039	Syac.g_00702
OG0001804	Syag.g_00007	Syac.g_01986
OG0001805	Syag.g_02661	Syac.g_02209
OG0001806	Syag.g_02608	Syac.g_02243
OG0001807	Syag.g_02452	Syac.g_00208
OG0001808	Syag.g_02441	Syac.g_00197
OG0001809	Syag.g_01936	Syac.g_00346
OG0001810	Syag.g_01938	Syac.g_00344
OG0001811	Syag.g_01997	Syac.g_02262
OG0001812	Syag.g_02114	Syac.g_02343
OG0001814	Syag.g_02257	Syac.g_02480
OG0001815	Syag.g_02267	Syac.g_02489
OG0001816	Syag.g_00599	Syac.g_01405
OG0001835	Syag.g_01028	Syac.g_01587
OG0001838	Syag.g_02280	Syac.g_00008
OG0001839	Syag.g_02310	Syac.g_00035
OG0001840	Syag.g_02333	Syac.g_00053
OG0001841	Syag.g_02342	Syac.g_00060
OG0001843	Syag.g_02402	Syac.g_00165
OG0001844	Syag.g_02403	Syac.g_00166
OG0001845	Syag.g_02404	Syac.g_00167
OG0001847	Syag.g_01911	Syac.g_00371
OG0001848	Syag.g_01907	Syac.g_00375
OG0001849	Syag.g_01849	Syac.g_00427
OG0001850	Syag.g_01836	Syac.g_00436
OG0001851	Syag.g_01829	Syac.g_00441
OG0001852	Syag.g_01828	Syac.g_00442
OG0001853	Syag.g_01821	Syac.g_00448
OG0001854	Syag.g_01785	Syac.g_01969
OG0001856	Syag.g_01665	Syac.g_00571
OG0001857	Syag.g_01662	Syac.g_00574
OG0001858	Syag.g_01634	Syac.g_00608
OG0001859	Syag.g_01547	Syac.g_01925
OG0001860	Syag.g_01533	Syac.g_01912
OG0001861	Syag.g_01521	Syac.g_01897
OG0001862	Syag.g_01509	Syac.g_01886
OG0001863	Syag.g_01503	Syac.g_01881
OG0001864	Syag.g_01444	Syac.g_01828
OG0001866	Syag.g_00349	Syac.g_01737
OG0001867	Syag.g_00359	Syac.g_00942
OG0001868	Syag.g_01197	Syac.g_00725
OG0001869	Syag.g_01147	Syac.g_00764
OG0001870	Syag.g_01138	Syac.g_00772
OG0001871	Syag.g_01133	Syac.g_00778
OG0001872	Syag.g_01058	Syac.g_01513
OG0001873	Syag.g_01101	Syac.g_01473
OG0001874	Syag.g_01104	Syac.g_01470
OG0001875	Syag.g_00525	Syac.g_01439
OG0001876	Syag.g_00526	Syac.g_01438
OG0001877	Syag.g_01006	Syac.g_00913
OG0001878	Syag.g_00858	Syac.g_01229
OG0001879	Syag.g_00852	Syac.g_01223
OG0001880	Syag.g_00815	Syac.g_01186
OG0001881	Syag.g_00813	Syac.g_01185
OG0001882	Syag.g_00789	Syac.g_01158
OG0001883	Syag.g_00785	Syac.g_01154
OG0001884	Syag.g_00483	Syac.g_01145
OG0001885	Syag.g_00764	Syac.g_01133
OG0001886	Syag.g_00760	Syac.g_01129
OG0001887	Syag.g_00619	Syac.g_01386
OG0001888	Syag.g_00640	Syac.g_01366
OG0001889	Syag.g_00682	Syac.g_01325
OG0001890	Syag.g_00732	Syac.g_00831
OG0001891	Syag.g_00736	Syac.g_00827
OG0001892	Syag.g_00447	Syac.g_00811
OG0001893	Syag.g_00382	Syac.g_00960
OG0001894	Syag.g_00409	Syac.g_00978
OG0001895	Syag.g_01296	Syac.g_01610
OG0001896	Syag.g_00024	Syac.g_00698
OG0001897	Syag.g_02854	Syac.g_02010
OG0001898	Syag.g_02836	Syac.g_02030
OG0001899	Syag.g_02761	Syac.g_02105
OG0001900	Syag.g_02623	Syac.g_02228
OG0001901	Syag.g_02622	Syac.g_02229
OG0001902	Syag.g_02591	Syac.g_00289
OG0001903	Syag.g_02582	Syac.g_00279
OG0001904	Syag.g_02450	Syac.g_00206
OG0001905	Syag.g_02438	Syac.g_00195
OG0001906	Syag.g_01926	Syac.g_00357
OG0001907	Syag.g_01944	Syac.g_00338
OG0001908	Syag.g_01992	Syac.g_02258
OG0001909	Syag.g_02006	Syac.g_02269
OG0001910	Syag.g_02068	Syac.g_02315
OG0001912	Syag.g_02139	Syac.g_02364
OG0001913	Syag.g_02141	Syac.g_02366
OG0001914	Syag.g_00149	Syac.g_01460
OG0001915	Syag.g_02264	Syac.g_02486
OG0001916	Syag.g_01510	Syac.g_01887
OG0001917	Syag.g_00873	Syac.g_01243
OG0001918	Syag.g_00531	Syac.g_02450
OG0001932	Syag.g_02400	Syac.g_00163
OG0001933	Syag.g_01888	Syac.g_00393
OG0001934	Syag.g_01873	Syac.g_00407
OG0001935	Syag.g_01826	Syac.g_00444
OG0001936	Syag.g_00111	Syac.g_01024
OG0001937	Syag.g_01648	Syac.g_00594
OG0001938	Syag.g_01531	Syac.g_01910
OG0001939	Syag.g_00441	Syac.g_00917
OG0001940	Syag.g_00307	Syac.g_01775
OG0001941	Syag.g_01220	Syac.g_00720
OG0001943	Syag.g_01126	Syac.g_01068
OG0001944	Syag.g_00746	Syac.g_01116
OG0001946	Syag.g_01005	Syac.g_00912
OG0001948	Syag.g_00844	Syac.g_01216
OG0001949	Syag.g_00824	Syac.g_01195
OG0001950	Syag.g_00822	Syac.g_01193
OG0001951	Syag.g_00812	Syac.g_01184
OG0001952	Syag.g_00788	Syac.g_01157
OG0001953	Syag.g_00787	Syac.g_01156
OG0001957	Syag.g_00387	Syac.g_00965
OG0001958	Syag.g_00558	Syac.g_01426
OG0001960	Syag.g_01361	Syac.g_01688
OG0001961	Syag.g_01351	Syac.g_01705
OG0001964	Syag.g_02706	Syac.g_02175
OG0001965	Syag.g_01457	Syac.g_01011
OG0001966	Syag.g_02629	Syac.g_02222
OG0001967	Syag.g_02627	Syac.g_02224
OG0001968	Syag.g_02626	Syac.g_02225
OG0001969	Syag.g_02561	Syac.g_00255
OG0001970	Syag.g_01928	Syac.g_00355
OG0001971	Syag.g_02004	Syac.g_02267
OG0001972	Syag.g_02082	Syac.g_02327
OG0001974	Syag.g_02122	Syac.g_02350
OG0001975	Syag.g_00150	Syac.g_01461
OG0001976	Syag.g_00148	Syac.g_01459
OG0001978	Syag.g_02649	Syac.g_00109
OG0001979	Syag.g_01012	Syac.g_00916
OG0001980	Syag.g_02832	Syac.g_02034, Syac.g_01080
OG0001990	Syag.g_02236	Syac.g_02460
OG0001997	Syag.g_01862	Syac.g_00416
OG0002000	Syag.g_01481	Syac.g_01859
OG0002007	Syag.g_00951	Syac.g_00867
OG0002008	Syag.g_00856	Syac.g_01227
OG0002010	Syag.g_01384	Syac.g_01663
OG0002012	Syag.g_01609	Syac.g_01119
OG0002013	Syag.g_01841	Syac.g_01990
OG0002014	Syag.g_02462	Syac.g_00214
OG0002015	Syag.g_02459	Syac.g_00215
OG0002016	Syag.g_02062	Syac.g_02311
OG0002017	Syag.g_02179	Syac.g_02404
OG0002018	Syag.g_02234	Syac.g_02458
OG0002020	Syag.g_02228	Syac.g_02453
OG0002021	Syag.g_02226	Syac.g_02451
OG0002022	Syag.g_02225	Syac.g_02449
OG0002023	Syag.g_02224	Syac.g_02448
OG0002024	Syag.g_02217	Syac.g_02441
OG0002037	Syag.g_01037	Syac.g_01906
OG0002038	Syag.g_01131	Syac.g_00779
OG0002039	Syag.g_01118	Syac.g_00792
OG0002040	Syag.g_01117	Syac.g_00793
OG0002041	Syag.g_00840	Syac.g_01212
OG0002042	Syag.g_00818	Syac.g_01189
OG0002043	Syag.g_00771	Syac.g_01138
OG0002044	Syag.g_00715, Syag.g_01174	Syac.g_00852
OG0002045	Syag.g_01346	Syac.g_01708
OG0002047	Syag.g_00003	Syac.g_01991
