Orthogroup	Syag	Prbk
OG0001113	Syag.g_00826	Prbk.g_02310
OG0001114	Syag.g_00827	Prbk.g_02309
OG0001115	Syag.g_00831	Prbk.g_02307
OG0001116	Syag.g_00833	Prbk.g_02306
OG0001117	Syag.g_00834	Prbk.g_02305
OG0001118	Syag.g_00835	Prbk.g_02304
OG0001119	Syag.g_00837	Prbk.g_02303
OG0001120	Syag.g_00841	Prbk.g_02301
OG0001122	Syag.g_00867	Prbk.g_00581
OG0001123	Syag.g_00875	Prbk.g_00588
OG0001124	Syag.g_00877	Prbk.g_00590
OG0001125	Syag.g_00879	Prbk.g_00592
OG0001126	Syag.g_00957	Prbk.g_00068
OG0001127	Syag.g_00958	Prbk.g_00067
OG0001128	Syag.g_00961	Prbk.g_00064
OG0001129	Syag.g_00963	Prbk.g_00063
OG0001130	Syag.g_00964	Prbk.g_00062
OG0001131	Syag.g_00624	Prbk.g_00627
OG0001132	Syag.g_00096	Prbk.g_02595
OG0001133	Syag.g_00380	Prbk.g_02613
OG0001134	Syag.g_02164	Prbk.g_02195
OG0001135	Syag.g_00147	Prbk.g_02197
OG0001136	Syag.g_01144	Prbk.g_01021
OG0001137	Syag.g_01123	Prbk.g_00155
OG0001138	Syag.g_01090	Prbk.g_00137
OG0001139	Syag.g_01088	Prbk.g_00135
OG0001140	Syag.g_01087	Prbk.g_00134
OG0001141	Syag.g_01086	Prbk.g_00133
OG0001142	Syag.g_01085	Prbk.g_00132
OG0001143	Syag.g_01077	Prbk.g_01504
OG0001144	Syag.g_01064	Prbk.g_00188
OG0001145	Syag.g_01169	Prbk.g_01194
OG0001146	Syag.g_01218	Prbk.g_01178
OG0001147	Syag.g_01360	Prbk.g_02120
OG0001148	Syag.g_01539	Prbk.g_02051
OG0001149	Syag.g_01540	Prbk.g_02050
OG0001150	Syag.g_01541	Prbk.g_02049
OG0001151	Syag.g_01554	Prbk.g_02037
OG0001152	Syag.g_01555	Prbk.g_02036
OG0001153	Syag.g_01375	Prbk.g_01217
OG0001154	Syag.g_01374	Prbk.g_01216
OG0001155	Syag.g_01616	Prbk.g_02004
OG0001156	Syag.g_01619	Prbk.g_02001
OG0001157	Syag.g_01620	Prbk.g_02596
OG0001158	Syag.g_01621	Prbk.g_02000
OG0001159	Syag.g_01622, Syag.g_01625	Prbk.g_01999
OG0001160	Syag.g_01666	Prbk.g_00934
OG0001161	Syag.g_02163	Prbk.g_02593
OG0001162	Syag.g_01238	Prbk.g_01788
OG0001163	Syag.g_01674	Prbk.g_00920
OG0001164	Syag.g_01680	Prbk.g_00915
OG0001165	Syag.g_01685	Prbk.g_00912
OG0001166	Syag.g_01715	Prbk.g_01438
OG0001167	Syag.g_02383	Prbk.g_01417
OG0001168	Syag.g_01740	Prbk.g_01415
OG0001169	Syag.g_01742	Prbk.g_01413
OG0001170	Syag.g_01744	Prbk.g_01411
OG0001171	Syag.g_01755	Prbk.g_01401
OG0001172	Syag.g_02693	Prbk.g_01908
OG0001173	Syag.g_02694	Prbk.g_01909
OG0001174	Syag.g_02703	Prbk.g_01917
OG0001175	Syag.g_02704	Prbk.g_01918
OG0001176	Syag.g_02723	Prbk.g_00991
OG0001177	Syag.g_02720	Prbk.g_00993
OG0001178	Syag.g_01694	Prbk.g_00901
OG0001179	Syag.g_02754	Prbk.g_00962
OG0001180	Syag.g_02780	Prbk.g_00804
OG0001181	Syag.g_02784	Prbk.g_00808
OG0001182	Syag.g_02793	Prbk.g_00817
OG0001183	Syag.g_02798	Prbk.g_00845
OG0001184	Syag.g_02428	Prbk.g_00521
OG0001185	Syag.g_02399	Prbk.g_00231
OG0001186	Syag.g_02364	Prbk.g_01568
OG0001187	Syag.g_02361	Prbk.g_01572
OG0001188	Syag.g_02359	Prbk.g_01576
OG0001189	Syag.g_02334	Prbk.g_01598
OG0001190	Syag.g_02126	Prbk.g_02160
OG0001191	Syag.g_02142	Prbk.g_02173
OG0001192	Syag.g_02149	Prbk.g_02180
OG0001193	Syag.g_02182	Prbk.g_02218
OG0001194	Syag.g_02185	Prbk.g_02224
OG0001195	Syag.g_02186	Prbk.g_02225
OG0001196	Syag.g_02254	Prbk.g_02261
OG0001197	Syag.g_02256	Prbk.g_02263
OG0001198	Syag.g_02269	Prbk.g_02275
OG0001199	Syag.g_01825	Prbk.g_01314
OG0001200	Syag.g_01827	Prbk.g_01312
OG0001201	Syag.g_01886	Prbk.g_00010
OG0001202	Syag.g_02032	Prbk.g_01254
OG0001203	Syag.g_01783	Prbk.g_01519
OG0001204	Syag.g_02673	Prbk.g_01013
OG0001206	Syag.g_01328	Prbk.g_02089
OG0001207	Syag.g_01536	Prbk.g_02053
OG0001208	Syag.g_01526	Prbk.g_02063
OG0001209	Syag.g_01451	Prbk.g_01083
OG0001210	Syag.g_01442	Prbk.g_01095
OG0001211	Syag.g_00272	Prbk.g_01892
OG0001212	Syag.g_00334	Prbk.g_01140
OG0001213	Syag.g_00394	Prbk.g_02623
OG0001214	Syag.g_00412	Prbk.g_02633
OG0001215	Syag.g_01014	Prbk.g_01816
OG0001216	Syag.g_00920	Prbk.g_00616
OG0001217	Syag.g_00151	Prbk.g_01872
OG0001218	Syag.g_01364	Prbk.g_01205
OG0001219	Syag.g_00767	Prbk.g_02367
OG0001220	Syag.g_00743	Prbk.g_02559
OG0001221	Syag.g_00628	Prbk.g_02420
OG0001222	Syag.g_00797	Prbk.g_02189
OG0001223	Syag.g_00843	Prbk.g_02299
OG0001224	Syag.g_00969	Prbk.g_00060
OG0001225	Syag.g_00971	Prbk.g_00058
OG0001226	Syag.g_01835	Prbk.g_01682
OG0001227	Syag.g_01240	Prbk.g_02022
OG0001228	Syag.g_00709	Prbk.g_00183
OG0001229	Syag.g_00997	Prbk.g_00923
OG0001230	Syag.g_01430	Prbk.g_00249
OG0001231	Syag.g_02289	Prbk.g_01637
OG0001232	Syag.g_01724	Prbk.g_01433
OG0001233	Syag.g_01745	Prbk.g_01410
OG0001234	Syag.g_02708	Prbk.g_01921
OG0001235	Syag.g_02715	Prbk.g_00996
OG0001236	Syag.g_02432	Prbk.g_00517
OG0001237	Syag.g_02426	Prbk.g_00524
OG0001238	Syag.g_02144	Prbk.g_02174
OG0001239	Syag.g_01822	Prbk.g_01317
OG0001240	Syag.g_01869	Prbk.g_00027
OG0001241	Syag.g_01879	Prbk.g_00017
OG0001243	Syag.g_01920	Prbk.g_00541
OG0001245	Syag.g_00213	Prbk.g_01693
OG0001246	Syag.g_01498	Prbk.g_01044
OG0001247	Syag.g_00710	Prbk.g_02509
OG0001248	Syag.g_00175	Prbk.g_01805
OG0001249	Syag.g_02837	Prbk.g_00865
OG0001250	Syag.g_00725	Prbk.g_02538
OG0001252	Syag.g_00960	Prbk.g_00065
OG0001253	Syag.g_00094	Prbk.g_01700
OG0001254	Syag.g_02165	Prbk.g_02196
OG0001255	Syag.g_00440	Prbk.g_01776
OG0001258	Syag.g_01683	Prbk.g_00914
OG0001259	Syag.g_01743	Prbk.g_01412
OG0001260	Syag.g_01763	Prbk.g_01382
OG0001261	Syag.g_02763	Prbk.g_00953
OG0001262	Syag.g_02336	Prbk.g_01595
OG0001263	Syag.g_01923	Prbk.g_00543
OG0001265	Syag.g_01910	Prbk.g_00198
OG0001266	Syag.g_02036	Prbk.g_01250
OG0001267	Syag.g_02598	Prbk.g_00417
OG0001268	Syag.g_02850	Prbk.g_00877
OG0001269	Syag.g_00480	Prbk.g_02556
OG0001270	Syag.g_00030	Prbk.g_00330
OG0001271	Syag.g_01353	Prbk.g_02110
OG0001272	Syag.g_01522	Prbk.g_02067
OG0001273	Syag.g_00405	Prbk.g_02626
OG0001274	Syag.g_02076	Prbk.g_00651
OG0001275	Syag.g_00857	Prbk.g_00570
OG0001276	Syag.g_00874	Prbk.g_00587
OG0001278	Syag.g_01054	Prbk.g_00176
OG0001279	Syag.g_00490	Prbk.g_01933
OG0001280	Syag.g_01189	Prbk.g_01186
OG0001281	Syag.g_01219	Prbk.g_01177
OG0001283	Syag.g_02248	Prbk.g_02256
OG0001285	Syag.g_00142, Syag.g_02205	Prbk.g_01429
OG0001286	Syag.g_02778	Prbk.g_00802
OG0001288	Syag.g_02373	Prbk.g_01534
OG0001290	Syag.g_01878	Prbk.g_00018
OG0001291	Syag.g_01933	Prbk.g_00553
OG0001292	Syag.g_02667	Prbk.g_01007
OG0001293	Syag.g_02625	Prbk.g_00381
OG0001294	Syag.g_00593	Prbk.g_00707
OG0001295	Syag.g_00968	Prbk.g_01098
OG0001297	Syag.g_01488	Prbk.g_01053
OG0001298	Syag.g_00309	Prbk.g_01114
OG0001300	Syag.g_01003	Prbk.g_01801
OG0001301	Syag.g_00987	Prbk.g_01761
OG0001302	Syag.g_00442	Prbk.g_01455
OG0001303	Syag.g_00769	Prbk.g_02365
OG0001307	Syag.g_00577	Prbk.g_01198
OG0001308	Syag.g_01406	Prbk.g_00277
OG0001309	Syag.g_01482	Prbk.g_01059
OG0001311	Syag.g_00876	Prbk.g_00589
OG0001312	Syag.g_00779	Prbk.g_02354
OG0001313	Syag.g_01336	Prbk.g_02099
OG0001313	Syag.g_01335	Prbk.g_02097
OG0001316	Syag.g_01940	Prbk.g_00560
OG0001319	Syag.g_02609	Prbk.g_00407
OG0001321	Syag.g_00050	Prbk.g_00309
OG0001322	Syag.g_00051	Prbk.g_00308
OG0001323	Syag.g_01479	Prbk.g_01062
OG0001324	Syag.g_01002	Prbk.g_01800
OG0001326	Syag.g_02190, Syag.g_02195	Prbk.g_02231
OG0001328	Syag.g_00620	Prbk.g_02413
OG0001329	Syag.g_00498	Prbk.g_01661
OG0001330	Syag.g_01181	Prbk.g_01193
OG0001331	Syag.g_01543	Prbk.g_02047
OG0001332	Syag.g_01611	Prbk.g_02016
OG0001333	Syag.g_01739	Prbk.g_01416
OG0001334	Syag.g_02807	Prbk.g_00849
OG0001335	Syag.g_02808	Prbk.g_00850
OG0001336	Syag.g_02249	Prbk.g_02257
OG0001337	Syag.g_02804, Syag.g_02824	Prbk.g_00859
OG0001339	Syag.g_01881	Prbk.g_00015
OG0001341	Syag.g_00233	Prbk.g_02519
OG0001344	Syag.g_01136	Prbk.g_00142
OG0001347	Syag.g_02350	Prbk.g_01542
OG0001348	Syag.g_00941	Prbk.g_00671
OG0001351	Syag.g_00055	Prbk.g_00300
OG0001352	Syag.g_01459	Prbk.g_01767
OG0001353	Syag.g_00716	Prbk.g_02529
OG0001354	Syag.g_00830	Prbk.g_02308
OG0001356	Syag.g_00942	Prbk.g_02191
OG0001358	Syag.g_00374	Prbk.g_02607
OG0001360	Syag.g_01106	Prbk.g_00123
OG0001361	Syag.g_01111	Prbk.g_00102
OG0001365	Syag.g_02131	Prbk.g_02165
OG0001367	Syag.g_02657	Prbk.g_01943, Prbk.g_02221, Prbk.g_00899, Prbk.g_00240, Prbk.g_01100, Prbk.g_01243, Prbk.g_00040, Prbk.g_02676, Prbk.g_00789, Prbk.g_01285
OG0001369	Syag.g_01868	Prbk.g_00028
OG0001370	Syag.g_01395, Syag.g_01660	Prbk.g_02516
OG0001373	Syag.g_02194	Prbk.g_02230
OG0001374	Syag.g_02202	Prbk.g_02238
OG0001376	Syag.g_02153	Prbk.g_02183
OG0001377	Syag.g_02152	Prbk.g_02182
OG0001378	Syag.g_00028	Prbk.g_00337
OG0001379	Syag.g_01183	Prbk.g_01191
OG0001380	Syag.g_00252	Prbk.g_02564
OG0001383	Syag.g_01776	Prbk.g_01513
OG0001383	Syag.g_01775	Prbk.g_01512
OG0001385	Syag.g_02191	Prbk.g_02227
OG0001386	Syag.g_02192	Prbk.g_02228
OG0001387	Syag.g_02193	Prbk.g_02229
OG0001388	Syag.g_02196	Prbk.g_02232
OG0001389	Syag.g_02197	Prbk.g_02233
OG0001390	Syag.g_02198	Prbk.g_02234
OG0001391	Syag.g_02199	Prbk.g_02235
OG0001392	Syag.g_02200	Prbk.g_02236
OG0001393	Syag.g_02201	Prbk.g_02237
OG0001394	Syag.g_00635	Prbk.g_02437
OG0001395	Syag.g_00898	Prbk.g_00600
OG0001396	Syag.g_02349	Prbk.g_01543
OG0001398	Syag.g_00751	Prbk.g_01694
OG0001401	Syag.g_00720	Prbk.g_02533
OG0001402	Syag.g_00379	Prbk.g_02612
OG0001403	Syag.g_02308	Prbk.g_01618
OG0001405	Syag.g_02810	Prbk.g_00852
OG0001406	Syag.g_02154	Prbk.g_02184
OG0001409	Syag.g_01125	Prbk.g_00153
OG0001410	Syag.g_00576	Prbk.g_01197
OG0001412	Syag.g_02351	Prbk.g_01541
OG0001416	Syag.g_01198	Prbk.g_01180
OG0001425	Syag.g_02148	Prbk.g_02177
OG0001426	Syag.g_01587, Syag.g_01032, Syag.g_01210, Syag.g_01268, Syag.g_01601	Prbk.g_02030
OG0001435	Syag.g_00605	Prbk.g_02392
OG0001436	Syag.g_02454	Prbk.g_00496
OG0001436	Syag.g_02453	Prbk.g_00497
OG0001438	Syag.g_02583	Prbk.g_00432
OG0001442	Syag.g_00648	Prbk.g_02445
OG0001443	Syag.g_02157	Prbk.g_00922
OG0001444	Syag.g_02380	Prbk.g_01493
OG0001444	Syag.g_01863	Prbk.g_00033
OG0001449	Syag.g_02676	Prbk.g_01465
OG0001461	Syag.g_00521	Prbk.g_00296
OG0001462	Syag.g_02315	Prbk.g_01611
OG0001470	Syag.g_02420	Prbk.g_01566
OG0001472	Syag.g_00104	Prbk.g_01841
OG0001474	Syag.g_02851	Prbk.g_00878
OG0001475	Syag.g_02418	Prbk.g_01564
OG0001477	Syag.g_00990	Prbk.g_01756
OG0001478	Syag.g_02050	Prbk.g_01288
OG0001478	Syag.g_01337	Prbk.g_02104
OG0001479	Syag.g_02848	Prbk.g_00875
OG0001484	Syag.g_02203	Prbk.g_00625
OG0001487	Syag.g_01365	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Syag.g_01119	Prbk.g_00159
OG0001489	Syag.g_02789	Prbk.g_00813
OG0001494	Syag.g_02489	Prbk.g_00095
OG0001495	Syag.g_02719	Prbk.g_00994
OG0001496	Syag.g_00993	Prbk.g_01752
OG0001497	Syag.g_00991	Prbk.g_01755
OG0001498	Syag.g_00006	Prbk.g_00363
OG0001508	Syag.g_02421	Prbk.g_01567
OG0001510	Syag.g_02386	Prbk.g_01485
OG0001511	Syag.g_01893	Prbk.g_00003
OG0001512	Syag.g_01781	Prbk.g_01517
OG0001514	Syag.g_00994	Prbk.g_01751
OG0001515	Syag.g_01007	Prbk.g_01809
OG0001516	Syag.g_00579	Prbk.g_00716
OG0001517	Syag.g_02844	Prbk.g_00872
OG0001518	Syag.g_02146	Prbk.g_02176
OG0001519	Syag.g_02161	Prbk.g_02187
OG0001525	Syag.g_00464	Prbk.g_02665
OG0001527	Syag.g_00287	Prbk.g_01878
OG0001528	Syag.g_02419	Prbk.g_01570
OG0001529	Syag.g_02327	Prbk.g_01605
OG0001530	Syag.g_01891	Prbk.g_00005
OG0001531	Syag.g_01780	Prbk.g_01516
OG0001532	Syag.g_01089	Prbk.g_00136
OG0001533	Syag.g_00026	Prbk.g_00338
OG0001533	Syag.g_01324	Prbk.g_01687
OG0001534	Syag.g_00891	Prbk.g_00597
OG0001535	Syag.g_00871	Prbk.g_00585
OG0001536	Syag.g_00805	Prbk.g_02328
OG0001537	Syag.g_00629	Prbk.g_02428
OG0001538	Syag.g_00672	Prbk.g_02473
OG0001539	Syag.g_00601	Prbk.g_02579
OG0001540	Syag.g_01925	Prbk.g_00545
OG0001541	Syag.g_01990	Prbk.g_00787
OG0001542	Syag.g_01999	Prbk.g_01276
OG0001543	Syag.g_02058	Prbk.g_00673
OG0001544	Syag.g_02158	Prbk.g_02186
OG0001545	Syag.g_02238	Prbk.g_02246
OG0001553	Syag.g_01424	Prbk.g_00256
OG0001558	Syag.g_02292	Prbk.g_01634
OG0001559	Syag.g_01890	Prbk.g_00006
OG0001560	Syag.g_01877	Prbk.g_00019
OG0001561	Syag.g_00878	Prbk.g_00591
OG0001562	Syag.g_00863	Prbk.g_00577
OG0001563	Syag.g_02772	Prbk.g_00945
OG0001565	Syag.g_00449	Prbk.g_02513
OG0001572	Syag.g_00086	Prbk.g_01332
OG0001574	Syag.g_00285	Prbk.g_01880
OG0001575	Syag.g_00290	Prbk.g_01875
OG0001576	Syag.g_01233	Prbk.g_01168
OG0001577	Syag.g_01146	Prbk.g_01023
OG0001579	Syag.g_02813, Syag.g_02817	Prbk.g_00856
OG0001580	Syag.g_02112	Prbk.g_02149
OG0001588	Syag.g_02446	Prbk.g_00504
OG0001589	Syag.g_01748	Prbk.g_01408
OG0001590	Syag.g_00497	Prbk.g_02557
OG0001591	Syag.g_00595	Prbk.g_02583
OG0001592	Syag.g_02113	Prbk.g_02150
OG0001614	Syag.g_02401	Prbk.g_00229
OG0001616	Syag.g_01102	Prbk.g_01500
OG0001617	Syag.g_00998	Prbk.g_01955
OG0001618	Syag.g_00909	Prbk.g_00609
OG0001619	Syag.g_00794	Prbk.g_02338
OG0001620	Syag.g_02857	Prbk.g_00886
OG0001621	Syag.g_02637	Prbk.g_00370
OG0001622	Syag.g_02247	Prbk.g_02255
OG0001634	Syag.g_00585	Prbk.g_00710
OG0001635	Syag.g_02369	Prbk.g_02658
OG0001636	Syag.g_02314	Prbk.g_01612
OG0001637	Syag.g_00020	Prbk.g_01392
OG0001638	Syag.g_01700	Prbk.g_01446
OG0001639	Syag.g_01615	Prbk.g_02005
OG0001640	Syag.g_00955	Prbk.g_00069
OG0001641	Syag.g_00847	Prbk.g_02294
OG0001642	Syag.g_00742	Prbk.g_02555
OG0001643	Syag.g_00415	Prbk.g_02636
OG0001652	Syag.g_02290	Prbk.g_01636
OG0001653	Syag.g_01866, Syag.g_01462	Prbk.g_00030
OG0001654	Syag.g_01613	Prbk.g_02007
OG0001656	Syag.g_02816	Prbk.g_00855
OG0001657	Syag.g_01962	Prbk.g_00762
OG0001658	Syag.g_02125	Prbk.g_02159
OG0001671	Syag.g_02063	Prbk.g_00666
OG0001672	Syag.g_01833	Prbk.g_01306
OG0001673	Syag.g_01789	Prbk.g_01367
OG0001674	Syag.g_01317	Prbk.g_01388
OG0001674	Syag.g_01316	Prbk.g_01387
OG0001675	Syag.g_01692, Syag.g_00861	Prbk.g_00574, Prbk.g_00576
OG0001676	Syag.g_02815	Prbk.g_00858
OG0001677	Syag.g_02800	Prbk.g_00846
OG0001680	Syag.g_01709	Prbk.g_00385
OG0001691	Syag.g_00486	Prbk.g_02381
OG0001692	Syag.g_01426	Prbk.g_00254
OG0001693	Syag.g_00976	Prbk.g_00358
OG0001694	Syag.g_02596	Prbk.g_00419
OG0001695	Syag.g_02232	Prbk.g_02241
OG0001702	Syag.g_01855	Prbk.g_01293
OG0001703	Syag.g_01535	Prbk.g_02054
OG0001712	Syag.g_00089	Prbk.g_02521
OG0001715	Syag.g_00114	Prbk.g_01712
OG0001726	Syag.g_00747	Prbk.g_02377
OG0001728	Syag.g_00208	Prbk.g_01565
OG0001729	Syag.g_01774	Prbk.g_01511
OG0001730	Syag.g_01769	Prbk.g_01377
OG0001731	Syag.g_01640	Prbk.g_01992
OG0001732	Syag.g_01069	Prbk.g_01507
OG0001734	Syag.g_00740	Prbk.g_02553
OG0001735	Syag.g_00555	Prbk.g_00724
OG0001736	Syag.g_02468	Prbk.g_00482
OG0001737	Syag.g_02577	Prbk.g_00437
OG0001738	Syag.g_02539	Prbk.g_00470
OG0001740	Syag.g_02235	Prbk.g_02244
OG0001747	Syag.g_01945	Prbk.g_00745
OG0001748	Syag.g_02065	Prbk.g_00664
OG0001749	Syag.g_02461	Prbk.g_00487
OG0001750	Syag.g_01864	Prbk.g_00032
OG0001752	Syag.g_01766	Prbk.g_01380
OG0001753	Syag.g_01760	Prbk.g_01386
OG0001754	Syag.g_00022	Prbk.g_01389
OG0001755	Syag.g_01483	Prbk.g_01058
OG0001759	Syag.g_01250	Prbk.g_01973
OG0001761	Syag.g_00361	Prbk.g_01847
OG0001762	Syag.g_00854	Prbk.g_00567
OG0001763	Syag.g_00842	Prbk.g_02300
OG0001764	Syag.g_00758	Prbk.g_02374
OG0001765	Syag.g_00080	Prbk.g_02590
OG0001766	Syag.g_02567	Prbk.g_00447
OG0001767	Syag.g_02455	Prbk.g_00495
OG0001768	Syag.g_02008	Prbk.g_01269
OG0001783	Syag.g_02396	Prbk.g_00234
OG0001784	Syag.g_01860	Prbk.g_00037
OG0001786	Syag.g_01658	Prbk.g_01976
OG0001787	Syag.g_01455	Prbk.g_01079
OG0001788	Syag.g_01452	Prbk.g_01082
OG0001789	Syag.g_01191	Prbk.g_01184
OG0001790	Syag.g_01153	Prbk.g_01030
OG0001791	Syag.g_01127	Prbk.g_00150
OG0001792	Syag.g_01063	Prbk.g_00187
OG0001794	Syag.g_00887, Syag.g_00888	Prbk.g_01724
OG0001796	Syag.g_00865	Prbk.g_00579
OG0001797	Syag.g_00786	Prbk.g_02345
OG0001798	Syag.g_00381	Prbk.g_02614
OG0001799	Syag.g_00430	Prbk.g_02653
OG0001800	Syag.g_01287	Prbk.g_01936
OG0001801	Syag.g_01440	Prbk.g_00245
OG0001803	Syag.g_00039	Prbk.g_00322
OG0001804	Syag.g_00007	Prbk.g_00362
OG0001805	Syag.g_02661	Prbk.g_01002
OG0001806	Syag.g_02608	Prbk.g_00408
OG0001807	Syag.g_02452	Prbk.g_00498
OG0001808	Syag.g_02441	Prbk.g_00509
OG0001809	Syag.g_01936	Prbk.g_00556
OG0001810	Syag.g_01938	Prbk.g_00558
OG0001811	Syag.g_01997	Prbk.g_01279
OG0001812	Syag.g_02114	Prbk.g_02151
OG0001813	Syag.g_02168	Prbk.g_02206
OG0001814	Syag.g_02257	Prbk.g_02264
OG0001815	Syag.g_02267	Prbk.g_02273
OG0001835	Syag.g_01028	Prbk.g_01759
OG0001837	Syag.g_02064	Prbk.g_00665
OG0001838	Syag.g_02280	Prbk.g_02286
OG0001839	Syag.g_02310	Prbk.g_01616
OG0001840	Syag.g_02333	Prbk.g_01599
OG0001841	Syag.g_02342	Prbk.g_01591
OG0001843	Syag.g_02402	Prbk.g_00228
OG0001844	Syag.g_02403	Prbk.g_00227
OG0001845	Syag.g_02404	Prbk.g_00221
OG0001846	Syag.g_01913	Prbk.g_00201
OG0001847	Syag.g_01911	Prbk.g_00199
OG0001848	Syag.g_01907	Prbk.g_00195
OG0001849	Syag.g_01849	Prbk.g_01298
OG0001850	Syag.g_01836	Prbk.g_01305
OG0001851	Syag.g_01829	Prbk.g_01310
OG0001852	Syag.g_01828	Prbk.g_01311
OG0001853	Syag.g_01821	Prbk.g_01318
OG0001854	Syag.g_01785	Prbk.g_01370
OG0001855	Syag.g_01313	Prbk.g_01393
OG0001856	Syag.g_01665	Prbk.g_00935
OG0001857	Syag.g_01662	Prbk.g_00938
OG0001858	Syag.g_01634	Prbk.g_01995
OG0001859	Syag.g_01547	Prbk.g_02043
OG0001860	Syag.g_01533	Prbk.g_02055
OG0001861	Syag.g_01521	Prbk.g_02068
OG0001862	Syag.g_01509	Prbk.g_02080
OG0001863	Syag.g_01503	Prbk.g_01864
OG0001864	Syag.g_01444	Prbk.g_01093
OG0001865	Syag.g_00323	Prbk.g_01127
OG0001866	Syag.g_00349	Prbk.g_01152
OG0001867	Syag.g_00359	Prbk.g_01162
OG0001868	Syag.g_01197	Prbk.g_01181
OG0001869	Syag.g_01147	Prbk.g_01024
OG0001870	Syag.g_01138	Prbk.g_01016
OG0001871	Syag.g_01133	Prbk.g_00145
OG0001872	Syag.g_01058	Prbk.g_00180
OG0001873	Syag.g_01101	Prbk.g_01499
OG0001874	Syag.g_01104	Prbk.g_00124
OG0001877	Syag.g_01006	Prbk.g_01808
OG0001878	Syag.g_00858	Prbk.g_00571
OG0001879	Syag.g_00852	Prbk.g_00563
OG0001880	Syag.g_00815	Prbk.g_02321
OG0001881	Syag.g_00813	Prbk.g_02322
OG0001882	Syag.g_00789	Prbk.g_02342
OG0001883	Syag.g_00785	Prbk.g_02347
OG0001884	Syag.g_00483	Prbk.g_02356
OG0001885	Syag.g_00764	Prbk.g_02369
OG0001886	Syag.g_00760	Prbk.g_02373
OG0001887	Syag.g_00619	Prbk.g_02412
OG0001888	Syag.g_00640	Prbk.g_02454
OG0001889	Syag.g_00682	Prbk.g_02482
OG0001890	Syag.g_00732	Prbk.g_02545
OG0001891	Syag.g_00736	Prbk.g_02549
OG0001892	Syag.g_00447	Prbk.g_02562
OG0001893	Syag.g_00382	Prbk.g_02615
OG0001894	Syag.g_00409	Prbk.g_02630
OG0001895	Syag.g_01296	Prbk.g_01939
OG0001896	Syag.g_00024	Prbk.g_00340
OG0001897	Syag.g_02854	Prbk.g_00880
OG0001898	Syag.g_02836	Prbk.g_00863
OG0001899	Syag.g_02761	Prbk.g_00955
OG0001900	Syag.g_02623	Prbk.g_00382
OG0001901	Syag.g_02622	Prbk.g_00383
OG0001902	Syag.g_02591	Prbk.g_00424
OG0001903	Syag.g_02582	Prbk.g_00433
OG0001904	Syag.g_02450	Prbk.g_00501
OG0001905	Syag.g_02438	Prbk.g_00511
OG0001906	Syag.g_01926	Prbk.g_00546
OG0001907	Syag.g_01944	Prbk.g_00743
OG0001908	Syag.g_01992	Prbk.g_00788
OG0001909	Syag.g_02006	Prbk.g_01271
OG0001910	Syag.g_02068	Prbk.g_00660
OG0001912	Syag.g_02139	Prbk.g_02170
OG0001913	Syag.g_02141	Prbk.g_02172
OG0001914	Syag.g_00149	Prbk.g_02200
OG0001929	Syag.g_02352	Prbk.g_01584
OG0001932	Syag.g_02400	Prbk.g_00230
OG0001933	Syag.g_01888	Prbk.g_00008
OG0001934	Syag.g_01873	Prbk.g_00023
OG0001935	Syag.g_01826	Prbk.g_01313
OG0001936	Syag.g_00111	Prbk.g_01469
OG0001937	Syag.g_01648	Prbk.g_01984
OG0001938	Syag.g_01531	Prbk.g_02057
OG0001939	Syag.g_00441	Prbk.g_02683
OG0001940	Syag.g_00307	Prbk.g_01113
OG0001941	Syag.g_01220	Prbk.g_01176
OG0001943	Syag.g_01126	Prbk.g_00151
OG0001944	Syag.g_00746	Prbk.g_01669
OG0001946	Syag.g_01005	Prbk.g_01803
OG0001947	Syag.g_00953	Prbk.g_00071
OG0001948	Syag.g_00844	Prbk.g_02298
OG0001949	Syag.g_00824	Prbk.g_02312
OG0001950	Syag.g_00822	Prbk.g_02314
OG0001951	Syag.g_00812	Prbk.g_02323
OG0001952	Syag.g_00788	Prbk.g_02343
OG0001953	Syag.g_00787	Prbk.g_02344
OG0001957	Syag.g_00387	Prbk.g_02620
OG0001958	Syag.g_00558	Prbk.g_00721
OG0001960	Syag.g_01361	Prbk.g_01200
OG0001961	Syag.g_01351	Prbk.g_02108
OG0001964	Syag.g_02706	Prbk.g_01919
OG0001965	Syag.g_01457	Prbk.g_00369
OG0001966	Syag.g_02629	Prbk.g_00377
OG0001967	Syag.g_02627	Prbk.g_00379
OG0001968	Syag.g_02626	Prbk.g_00380
OG0001969	Syag.g_02561	Prbk.g_00452
OG0001970	Syag.g_01928	Prbk.g_00548
OG0001971	Syag.g_02004	Prbk.g_01273
OG0001972	Syag.g_02082	Prbk.g_00647
OG0001974	Syag.g_02122	Prbk.g_02157
OG0001975	Syag.g_00150	Prbk.g_02199
OG0001976	Syag.g_00148	Prbk.g_02201
OG0001996	Syag.g_02306	Prbk.g_01620
OG0001997	Syag.g_01862	Prbk.g_00034
OG0001998	Syag.g_01305	Prbk.g_01395
OG0001999	Syag.g_01737	Prbk.g_01418
OG0002000	Syag.g_01481	Prbk.g_01060
OG0002002	Syag.g_01059	Prbk.g_00181
OG0002003	Syag.g_01009	Prbk.g_01813
OG0002004	Syag.g_01686	Prbk.g_01826
