Orthogroup	Syag	Prat
OG0001170	Syag.g_01744	Prat.g_01634
OG0001171	Syag.g_01755	Prat.g_01645
OG0001172	Syag.g_02693	Prat.g_01660
OG0001173	Syag.g_02694	Prat.g_01661
OG0001174	Syag.g_02703	Prat.g_01669
OG0001175	Syag.g_02704	Prat.g_01670
OG0001176	Syag.g_02723	Prat.g_01678
OG0001177	Syag.g_02720	Prat.g_01680
OG0001178	Syag.g_01694	Prat.g_01597
OG0001179	Syag.g_02754	Prat.g_01710
OG0001180	Syag.g_02780	Prat.g_01732
OG0001181	Syag.g_02784	Prat.g_01736
OG0001182	Syag.g_02793	Prat.g_01745
OG0001183	Syag.g_02798	Prat.g_01749
OG0001184	Syag.g_02428	Prat.g_01766
OG0001185	Syag.g_02399	Prat.g_01783
OG0001186	Syag.g_02364	Prat.g_01807
OG0001187	Syag.g_02361	Prat.g_01810
OG0001188	Syag.g_02359	Prat.g_01812
OG0001189	Syag.g_02334	Prat.g_01829
OG0001190	Syag.g_02126	Prat.g_01834
OG0001191	Syag.g_02142	Prat.g_01844
OG0001192	Syag.g_02149	Prat.g_01849
OG0001193	Syag.g_02182	Prat.g_01863
OG0001194	Syag.g_02185	Prat.g_01864
OG0001195	Syag.g_02186	Prat.g_01865
OG0001196	Syag.g_02254	Prat.g_01881
OG0001197	Syag.g_02256	Prat.g_01883
OG0001198	Syag.g_02269	Prat.g_01890
OG0001200	Syag.g_01827	Prat.g_00073
OG0001201	Syag.g_01886	Prat.g_00105
OG0001202	Syag.g_02032	Prat.g_00201
OG0001203	Syag.g_01783	Prat.g_00243
OG0001206	Syag.g_01328	Prat.g_00425
OG0001207	Syag.g_01536	Prat.g_00436
OG0001208	Syag.g_01526	Prat.g_00442
OG0001209	Syag.g_01451	Prat.g_00497
OG0001210	Syag.g_01442	Prat.g_00501
OG0001211	Syag.g_00272	Prat.g_00511
OG0001212	Syag.g_00334	Prat.g_00558
OG0001213	Syag.g_00394	Prat.g_00593
OG0001214	Syag.g_00412	Prat.g_01088
OG0001215	Syag.g_01014	Prat.g_00764
OG0001216	Syag.g_00920	Prat.g_00790
OG0001217	Syag.g_00151	Prat.g_01486
OG0001218	Syag.g_01364	Prat.g_01217
OG0001219	Syag.g_00767	Prat.g_00863
OG0001220	Syag.g_00743	Prat.g_00984
OG0001221	Syag.g_00628	Prat.g_00728
OG0001222	Syag.g_00797	Prat.g_00944
OG0001223	Syag.g_00843	Prat.g_00914
OG0001224	Syag.g_00969	Prat.g_00961
OG0001225	Syag.g_00971	Prat.g_00963
OG0001226	Syag.g_01835	Prat.g_00078
OG0001227	Syag.g_01240	Prat.g_01197
OG0001228	Syag.g_00709	Prat.g_01106
OG0001229	Syag.g_00997	Prat.g_01228
OG0001230	Syag.g_01430	Prat.g_01343
OG0001232	Syag.g_01724	Prat.g_01614
OG0001233	Syag.g_01745	Prat.g_01635
OG0001234	Syag.g_02708	Prat.g_01672
OG0001235	Syag.g_02715	Prat.g_01676
OG0001236	Syag.g_02432	Prat.g_01763
OG0001237	Syag.g_02426	Prat.g_01767
OG0001238	Syag.g_02144	Prat.g_01845
OG0001239	Syag.g_01822	Prat.g_00068
OG0001240	Syag.g_01869	Prat.g_00090
OG0001241	Syag.g_01879	Prat.g_00099
OG0001243	Syag.g_01920	Prat.g_00125
OG0001244	Syag.g_01948	Prat.g_00140
OG0001245	Syag.g_00213	Prat.g_00671
OG0001246	Syag.g_01498	Prat.g_01485, Prat.g_00467
OG0001247	Syag.g_00710	Prat.g_00757
OG0001248	Syag.g_00175	Prat.g_00759
OG0001249	Syag.g_02837	Prat.g_00345
OG0001250	Syag.g_00725	Prat.g_00997
OG0001251	Syag.g_00472	Prat.g_00695
OG0001253	Syag.g_00094	Prat.g_01480
OG0001254	Syag.g_02165	Prat.g_01559
OG0001255	Syag.g_00440	Prat.g_01172
OG0001256	Syag.g_01673	Prat.g_01446
OG0001258	Syag.g_01683	Prat.g_01588
OG0001259	Syag.g_01743	Prat.g_01633
OG0001260	Syag.g_01763	Prat.g_01651
OG0001261	Syag.g_02763	Prat.g_01717
OG0001262	Syag.g_02336	Prat.g_01827
OG0001263	Syag.g_01923	Prat.g_00127
OG0001265	Syag.g_01910	Prat.g_00117
OG0001266	Syag.g_02036	Prat.g_00205
OG0001267	Syag.g_02598	Prat.g_00287
OG0001268	Syag.g_02850	Prat.g_00353
OG0001269	Syag.g_00480	Prat.g_00985
OG0001270	Syag.g_00030	Prat.g_00394
OG0001271	Syag.g_01353	Prat.g_00431
OG0001272	Syag.g_01522	Prat.g_00446
OG0001273	Syag.g_00405	Prat.g_01095
OG0001274	Syag.g_02076	Prat.g_00228
OG0001275	Syag.g_00857	Prat.g_00922
OG0001276	Syag.g_00874	Prat.g_00936
OG0001278	Syag.g_01054	Prat.g_01102
OG0001279	Syag.g_00490	Prat.g_00828
OG0001280	Syag.g_01189	Prat.g_01248
OG0001281	Syag.g_01219	Prat.g_01254
OG0001282	Syag.g_01538	Prat.g_01292
OG0001283	Syag.g_02248	Prat.g_01877
OG0001284	Syag.g_01656	Prat.g_01433
OG0001285	Syag.g_00142, Syag.g_02205	Prat.g_01617
OG0001286	Syag.g_02778	Prat.g_01730
OG0001287	Syag.g_02391	Prat.g_01790
OG0001288	Syag.g_02373	Prat.g_01800
OG0001289	Syag.g_01850	Prat.g_00085
OG0001290	Syag.g_01878	Prat.g_00098
OG0001291	Syag.g_01933	Prat.g_00135
OG0001292	Syag.g_02667	Prat.g_00254
OG0001293	Syag.g_02625	Prat.g_00268
OG0001294	Syag.g_00593	Prat.g_01546
OG0001295	Syag.g_00968	Prat.g_01215
OG0001296	Syag.g_01492	Prat.g_00472
OG0001297	Syag.g_01488	Prat.g_00477
OG0001298	Syag.g_00309	Prat.g_00541
OG0001299	Syag.g_00582	Prat.g_01057
OG0001300	Syag.g_01003	Prat.g_00768
OG0001301	Syag.g_00987	Prat.g_00773
OG0001302	Syag.g_00442	Prat.g_00859
OG0001303	Syag.g_00769	Prat.g_01550
OG0001304	Syag.g_00890	Prat.g_00949
OG0001305	Syag.g_00981	Prat.g_00969
OG0001306	Syag.g_01160	Prat.g_01170
OG0001307	Syag.g_00577	Prat.g_01283
OG0001308	Syag.g_01406	Prat.g_01363
OG0001309	Syag.g_01482	Prat.g_00481
OG0001311	Syag.g_00876	Prat.g_00938
OG0001312	Syag.g_00779	Prat.g_00872
OG0001313	Syag.g_01336, Syag.g_01335, Syag.g_00391	Prat.g_00849
OG0001316	Syag.g_01940	Prat.g_00139
OG0001317	Syag.g_01787	Prat.g_00239
OG0001318	Syag.g_02633	Prat.g_00263
OG0001319	Syag.g_02609	Prat.g_00280
OG0001321	Syag.g_00050	Prat.g_00413
OG0001322	Syag.g_00051	Prat.g_00414
OG0001324	Syag.g_01002	Prat.g_00769
OG0001325	Syag.g_00916	Prat.g_00793
OG0001329	Syag.g_00498	Prat.g_01542
OG0001330	Syag.g_01181	Prat.g_01468
OG0001331	Syag.g_01543	Prat.g_01297
OG0001332	Syag.g_01611	Prat.g_01403
OG0001333	Syag.g_01739	Prat.g_01629
OG0001334	Syag.g_02807	Prat.g_01752
OG0001335	Syag.g_02808	Prat.g_01753
OG0001336	Syag.g_02249	Prat.g_01878
OG0001337	Syag.g_02804, Syag.g_02824	Prat.g_00339
OG0001338	Syag.g_02818, Syag.g_02831, Syag.g_01431, Syag.g_02827	Prat.g_00342
OG0001339	Syag.g_01881	Prat.g_00101
OG0001341	Syag.g_00233	Prat.g_01225
OG0001343	Syag.g_00562	Prat.g_00692
OG0001344	Syag.g_01136	Prat.g_01152
OG0001346	Syag.g_01193	Prat.g_01250
OG0001348	Syag.g_00941	Prat.g_00827
OG0001351	Syag.g_00055	Prat.g_00416
OG0001352	Syag.g_01459	Prat.g_00753
OG0001353	Syag.g_00716	Prat.g_01005
OG0001354	Syag.g_00830	Prat.g_00906
OG0001359	Syag.g_00561	Prat.g_00693
OG0001361	Syag.g_01111	Prat.g_01138
OG0001364	Syag.g_02448	Prat.g_01755
OG0001365	Syag.g_02131	Prat.g_01838
OG0001368	Syag.g_02674	Prat.g_00632, Prat.g_00818
OG0001369	Syag.g_01868	Prat.g_01269
OG0001370	Syag.g_01395, Syag.g_01660	Prat.g_00422
OG0001375	Syag.g_00563	Prat.g_00691
OG0001379	Syag.g_01183	Prat.g_01243
OG0001380	Syag.g_00252	Prat.g_01178
OG0001394	Syag.g_00635	Prat.g_00732
OG0001398	Syag.g_00751	Prat.g_00810
OG0001401	Syag.g_00720	Prat.g_00850
OG0001402	Syag.g_00379	Prat.g_00588
OG0001403	Syag.g_02308	Prat.g_00032
OG0001404	Syag.g_01818	Prat.g_00065
OG0001405	Syag.g_02810	Prat.g_00333
OG0001409	Syag.g_01125	Prat.g_01148
OG0001410	Syag.g_00576	Prat.g_01284
OG0001416	Syag.g_01198	Prat.g_00421
OG0001419	Syag.g_01466	Prat.g_01522
OG0001425	Syag.g_02148	Prat.g_01848
OG0001428	Syag.g_01981	Prat.g_00173
OG0001429	Syag.g_00770	Prat.g_00864
OG0001435	Syag.g_00605	Prat.g_00711
OG0001438	Syag.g_02583	Prat.g_00301
OG0001443	Syag.g_02157	Prat.g_01227
OG0001448	Syag.g_01350	Prat.g_00658
OG0001452	Syag.g_02638	Prat.g_00697
OG0001461	Syag.g_00521	Prat.g_00378
OG0001465	Syag.g_00940	Prat.g_00779
OG0001467	Syag.g_01322	Prat.g_01290
OG0001477	Syag.g_00990	Prat.g_01514, Prat.g_01515
OG0001484	Syag.g_02203	Prat.g_00635
OG0001487	Syag.g_01365	Prat.g_01395
OG0001488	Syag.g_01119	Prat.g_01143
OG0001489	Syag.g_02789	Prat.g_01741
OG0001494	Syag.g_02489	Prat.g_01271
OG0001495	Syag.g_02719	Prat.g_01681
OG0001496	Syag.g_00993	Prat.g_01512
OG0001497	Syag.g_00991	Prat.g_01513
OG0001498	Syag.g_00006	Prat.g_00371
OG0001510	Syag.g_02386	Prat.g_01794
OG0001511	Syag.g_01893	Prat.g_00109
OG0001512	Syag.g_01781	Prat.g_01231
OG0001514	Syag.g_00994	Prat.g_01511
OG0001515	Syag.g_01007	Prat.g_00766
OG0001516	Syag.g_00579	Prat.g_01060
OG0001517	Syag.g_02844	Prat.g_01328, Prat.g_00349
OG0001518	Syag.g_02146	Prat.g_01847
OG0001519	Syag.g_02161	Prat.g_01852
OG0001527	Syag.g_00287	Prat.g_00526
OG0001529	Syag.g_02327	Prat.g_00043
OG0001530	Syag.g_01891	Prat.g_00108
OG0001531	Syag.g_01780	Prat.g_00244
OG0001532	Syag.g_01089	Prat.g_01125
OG0001534	Syag.g_00891	Prat.g_00950
OG0001535	Syag.g_00871	Prat.g_00935
OG0001536	Syag.g_00805	Prat.g_00892
OG0001537	Syag.g_00629	Prat.g_00729
OG0001538	Syag.g_00672	Prat.g_01032
OG0001539	Syag.g_00601	Prat.g_00706
OG0001540	Syag.g_01925	Prat.g_00129
OG0001541	Syag.g_01990	Prat.g_00181
OG0001542	Syag.g_01999	Prat.g_00187
OG0001543	Syag.g_02058	Prat.g_01221
OG0001544	Syag.g_02158	Prat.g_01851
OG0001545	Syag.g_02238	Prat.g_01868
OG0001553	Syag.g_01424	Prat.g_01349
OG0001557	Syag.g_00636	Prat.g_00733
OG0001558	Syag.g_02292	Prat.g_00846
OG0001559	Syag.g_01890	Prat.g_00107
OG0001560	Syag.g_01877	Prat.g_00097
OG0001561	Syag.g_00878	Prat.g_00940
OG0001562	Syag.g_00863	Prat.g_00927
OG0001563	Syag.g_02772	Prat.g_01725
OG0001574	Syag.g_00285	Prat.g_00524
OG0001575	Syag.g_00290	Prat.g_00529
OG0001576	Syag.g_01233	Prat.g_01262
OG0001577	Syag.g_01146	Prat.g_01160
OG0001579	Syag.g_02813, Syag.g_02817	Prat.g_00337
OG0001580	Syag.g_02112	Prat.g_00050
OG0001589	Syag.g_01748	Prat.g_01638
OG0001591	Syag.g_00595	Prat.g_00746
OG0001592	Syag.g_02113	Prat.g_00049
OG0001602	Syag.g_00939	Prat.g_00778
OG0001614	Syag.g_02401	Prat.g_01782
OG0001616	Syag.g_01102	Prat.g_01133
OG0001617	Syag.g_00998	Prat.g_00770
OG0001619	Syag.g_00794	Prat.g_00882
OG0001620	Syag.g_02857	Prat.g_00357
OG0001621	Syag.g_02637	Prat.g_00259
OG0001622	Syag.g_02247	Prat.g_01876
OG0001625	Syag.g_02631	Prat.g_00265
OG0001636	Syag.g_02314	Prat.g_00035
OG0001639	Syag.g_01615	Prat.g_01406
OG0001640	Syag.g_00955	Prat.g_00954
OG0001642	Syag.g_00742	Prat.g_00986
OG0001643	Syag.g_00415	Prat.g_01085
OG0001644	Syag.g_00902	Prat.g_00806
OG0001652	Syag.g_02290	Prat.g_00844
OG0001654	Syag.g_01613	Prat.g_01404
OG0001656	Syag.g_02816	Prat.g_00336
OG0001657	Syag.g_01962	Prat.g_00155
OG0001658	Syag.g_02125	Prat.g_00045
OG0001671	Syag.g_02063	Prat.g_00837
OG0001673	Syag.g_01789	Prat.g_00237
OG0001676	Syag.g_02815	Prat.g_00338
OG0001678	Syag.g_02692	Prat.g_01659
OG0001691	Syag.g_00486	Prat.g_00952
OG0001692	Syag.g_01426	Prat.g_01347
OG0001693	Syag.g_00976	Prat.g_00625
OG0001694	Syag.g_02596	Prat.g_00289
OG0001703	Syag.g_01535	Prat.g_00437
OG0001713	Syag.g_01128	Prat.g_01149
OG0001717	Syag.g_01976	Prat.g_00168
OG0001729	Syag.g_01774	Prat.g_00247
OG0001731	Syag.g_01640	Prat.g_01419
OG0001737	Syag.g_02577	Prat.g_00836
OG0001748	Syag.g_02065	Prat.g_00838
OG0001749	Syag.g_02506	Prat.g_01325
OG0001752	Syag.g_01766	Prat.g_01653
OG0001761	Syag.g_00361	Prat.g_00578
OG0001770	Syag.g_00523	Prat.g_01553
OG0001771	Syag.g_00180	Prat.g_01576
OG0001803	Syag.g_00039	Prat.g_00402
OG0001810	Syag.g_01938	Prat.g_00832
OG0001813	Syag.g_02168	Prat.g_01855
OG0001816	Syag.g_00599	Prat.g_00703
OG0001835	Syag.g_01028	Prat.g_01543
OG0001837	Syag.g_02064	Prat.g_00839
OG0001907	Syag.g_01944	Prat.g_01459
OG0001916	Syag.g_01510	Prat.g_00457
OG0001974	Syag.g_02122	Prat.g_01491
OG0001996	Syag.g_02306	Prat.g_00030
OG0002177	Syag.g_01022	Prat.g_00598
OG0002237	Syag.g_00403	Prat.g_01096
OG0002246	Syag.g_00015	Prat.g_01537
OG0002247	Syag.g_00298	Prat.g_00535
OG0002296	Syag.g_01389	Prat.g_01377
OG0002348	Syag.g_00117	Prat.g_01518
OG0002349	Syag.g_01747	Prat.g_01637
OG0002434	Syag.g_00281	Prat.g_00521
OG0002495	Syag.g_00749	Prat.g_01541
OG0002794	Syag.g_02490	Prat.g_01270
OG0003034	Syag.g_02504	Prat.g_01313
OG0003375	Syag.g_02505	Prat.g_01326, Prat.g_01316
OG0004266	Syag.g_02320	Prat.g_00040, Prat.g_00039
OG0004666	Syag.g_01024	Prat.g_00612
