Orthogroup	Syag	Syaa
OG0001112	Syag.g_00825	Syaa.g_01343
OG0001113	Syag.g_00826	Syaa.g_01342
OG0001114	Syag.g_00827	Syaa.g_01341
OG0001115	Syag.g_00831	Syaa.g_01337
OG0001116	Syag.g_00833	Syaa.g_01335
OG0001117	Syag.g_00834	Syaa.g_01334
OG0001118	Syag.g_00835	Syaa.g_01333
OG0001119	Syag.g_00837	Syaa.g_01331
OG0001120	Syag.g_00841	Syaa.g_01328
OG0001121	Syag.g_01584	Syaa.g_01125
OG0001122	Syag.g_00867	Syaa.g_01301
OG0001123	Syag.g_00875	Syaa.g_01294
OG0001124	Syag.g_00877	Syaa.g_01292
OG0001125	Syag.g_00879	Syaa.g_01290
OG0001126	Syag.g_00957	Syaa.g_00864
OG0001127	Syag.g_00958	Syaa.g_00865
OG0001128	Syag.g_00961	Syaa.g_00868
OG0001129	Syag.g_00963	Syaa.g_00870
OG0001130	Syag.g_00964	Syaa.g_00871
OG0001131	Syag.g_00624	Syaa.g_01108
OG0001132	Syag.g_00096	Syaa.g_01468
OG0001133	Syag.g_00380	Syaa.g_01656
OG0001134	Syag.g_02164	Syaa.g_01028
OG0001135	Syag.g_00147	Syaa.g_01030
OG0001136	Syag.g_01144	Syaa.g_00767
OG0001137	Syag.g_01123	Syaa.g_00786
OG0001138	Syag.g_01090	Syaa.g_01002
OG0001139	Syag.g_01088	Syaa.g_01000
OG0001140	Syag.g_01087	Syaa.g_00999
OG0001141	Syag.g_01086	Syaa.g_00998
OG0001142	Syag.g_01085	Syaa.g_00997
OG0001143	Syag.g_01077	Syaa.g_00987
OG0001144	Syag.g_01064	Syaa.g_00978
OG0001145	Syag.g_01169	Syaa.g_00748
OG0001146	Syag.g_01218	Syaa.g_00729
OG0001147	Syag.g_01360	Syaa.g_01837
OG0001148	Syag.g_01539	Syaa.g_02061
OG0001149	Syag.g_01540	Syaa.g_02062
OG0001150	Syag.g_01541	Syaa.g_02063
OG0001151	Syag.g_01554	Syaa.g_02076
OG0001152	Syag.g_01555	Syaa.g_02077
OG0001153	Syag.g_01375	Syaa.g_01811
OG0001154	Syag.g_01374	Syaa.g_01812
OG0001156	Syag.g_01619	Syaa.g_00623
OG0001157	Syag.g_01620	Syaa.g_00622
OG0001158	Syag.g_01621	Syaa.g_00619
OG0001159	Syag.g_01622, Syag.g_01625	Syaa.g_00618
OG0001160	Syag.g_01666	Syaa.g_00574
OG0001161	Syag.g_02163	Syaa.g_02620
OG0001162	Syag.g_01238	Syaa.g_01203
OG0001163	Syag.g_01674	Syaa.g_00566
OG0001164	Syag.g_01680	Syaa.g_00560
OG0001165	Syag.g_01685	Syaa.g_00555
OG0001166	Syag.g_01715	Syaa.g_00527
OG0001167	Syag.g_02383	Syaa.g_00673
OG0001168	Syag.g_01740	Syaa.g_00672
OG0001169	Syag.g_01742	Syaa.g_00670
OG0001170	Syag.g_01744	Syaa.g_00668
OG0001171	Syag.g_01755	Syaa.g_00655
OG0001172	Syag.g_02693	Syaa.g_02347
OG0001173	Syag.g_02694	Syaa.g_02346
OG0001174	Syag.g_02703	Syaa.g_02338
OG0001175	Syag.g_02704	Syaa.g_02337
OG0001176	Syag.g_02723	Syaa.g_02314
OG0001177	Syag.g_02720	Syaa.g_02316
OG0001178	Syag.g_01694	Syaa.g_00546
OG0001179	Syag.g_02754	Syaa.g_02268
OG0001180	Syag.g_02780	Syaa.g_02243
OG0001181	Syag.g_02784	Syaa.g_02239
OG0001182	Syag.g_02793	Syaa.g_02230
OG0001183	Syag.g_02798	Syaa.g_02224
OG0001184	Syag.g_02428	Syaa.g_00151
OG0001186	Syag.g_02364	Syaa.g_00081
OG0001187	Syag.g_02361	Syaa.g_00082
OG0001188	Syag.g_02359	Syaa.g_00075
OG0001189	Syag.g_02334	Syaa.g_00057
OG0001190	Syag.g_02126	Syaa.g_02592
OG0001191	Syag.g_02142	Syaa.g_02605
OG0001192	Syag.g_02149	Syaa.g_02612
OG0001193	Syag.g_02182	Syaa.g_02658
OG0001194	Syag.g_02185	Syaa.g_02660
OG0001195	Syag.g_02186	Syaa.g_02661
OG0001196	Syag.g_02254	Syaa.g_02741
OG0001197	Syag.g_02256	Syaa.g_02743
OG0001198	Syag.g_02269	Syaa.g_02755
OG0001199	Syag.g_01825	Syaa.g_00347
OG0001200	Syag.g_01827	Syaa.g_00345
OG0001201	Syag.g_01886	Syaa.g_02381
OG0001202	Syag.g_02032	Syaa.g_02528
OG0001203	Syag.g_01783	Syaa.g_02106
OG0001204	Syag.g_02673	Syaa.g_00316
OG0001206	Syag.g_01328	Syaa.g_01855
OG0001207	Syag.g_01536	Syaa.g_02058
OG0001208	Syag.g_01526	Syaa.g_02049
OG0001209	Syag.g_01451	Syaa.g_01977
OG0001210	Syag.g_01442	Syaa.g_01967
OG0001211	Syag.g_00272	Syaa.g_01950
OG0001212	Syag.g_00334	Syaa.g_01892
OG0001213	Syag.g_00394	Syaa.g_01646
OG0001214	Syag.g_00412	Syaa.g_01631
OG0001215	Syag.g_01014	Syaa.g_00914
OG0001216	Syag.g_00920	Syaa.g_01238
OG0001217	Syag.g_00151	Syaa.g_01559
OG0001218	Syag.g_01364	Syaa.g_01820
OG0001219	Syag.g_00767	Syaa.g_01404
OG0001220	Syag.g_00743	Syaa.g_00812
OG0001221	Syag.g_00628	Syaa.g_01111
OG0001222	Syag.g_00797	Syaa.g_01371
OG0001223	Syag.g_00843	Syaa.g_01326
OG0001224	Syag.g_00969	Syaa.g_00874
OG0001225	Syag.g_00971	Syaa.g_00876
OG0001226	Syag.g_01835	Syaa.g_01579
OG0001227	Syag.g_01240	Syaa.g_02622
OG0001228	Syag.g_00709	Syaa.g_00695
OG0001229	Syag.g_00997	Syaa.g_00899
OG0001230	Syag.g_01430	Syaa.g_01764
OG0001231	Syag.g_02289	Syaa.g_00017
OG0001232	Syag.g_01724	Syaa.g_00508
OG0001233	Syag.g_01745	Syaa.g_00667
OG0001234	Syag.g_02708	Syaa.g_02333
OG0001235	Syag.g_02715	Syaa.g_02323
OG0001236	Syag.g_02432	Syaa.g_00154
OG0001238	Syag.g_02144	Syaa.g_02607
OG0001239	Syag.g_01822	Syaa.g_00350
OG0001240	Syag.g_01869	Syaa.g_02364
OG0001241	Syag.g_01879	Syaa.g_02374
OG0001243	Syag.g_01920	Syaa.g_02415
OG0001244	Syag.g_01948	Syaa.g_02445
OG0001245	Syag.g_00213	Syaa.g_01492
OG0001246	Syag.g_01498	Syaa.g_02023
OG0001247	Syag.g_00710	Syaa.g_01207
OG0001248	Syag.g_00175	Syaa.g_01204
OG0001250	Syag.g_00725	Syaa.g_00832
OG0001251	Syag.g_00472	Syaa.g_02667
OG0001252	Syag.g_00960	Syaa.g_00867
OG0001253	Syag.g_00094	Syaa.g_01467
OG0001254	Syag.g_02165	Syaa.g_01029
OG0001255	Syag.g_00440	Syaa.g_01696
OG0001256	Syag.g_01673	Syaa.g_00567
OG0001257	Syag.g_00176	Syaa.g_01418
OG0001258	Syag.g_01683	Syaa.g_00557
OG0001259	Syag.g_01743	Syaa.g_00669
OG0001260	Syag.g_01763	Syaa.g_00642
OG0001261	Syag.g_02763	Syaa.g_02259
OG0001262	Syag.g_02336	Syaa.g_00059
OG0001263	Syag.g_01923	Syaa.g_02418
OG0001265	Syag.g_01910	Syaa.g_02405
OG0001266	Syag.g_02036	Syaa.g_02532
OG0001267	Syag.g_02598	Syaa.g_00262
OG0001268	Syag.g_02850	Syaa.g_02176
OG0001269	Syag.g_00480	Syaa.g_01499
OG0001270	Syag.g_00030	Syaa.g_00701
OG0001271	Syag.g_01353	Syaa.g_01845
OG0001272	Syag.g_01522	Syaa.g_02045
OG0001273	Syag.g_00405	Syaa.g_01639
OG0001274	Syag.g_02076	Syaa.g_02563
OG0001275	Syag.g_00857	Syaa.g_01311
OG0001276	Syag.g_00874	Syaa.g_01295
OG0001278	Syag.g_01054	Syaa.g_00966
OG0001279	Syag.g_00490	Syaa.g_01749
OG0001280	Syag.g_01189	Syaa.g_00738
OG0001281	Syag.g_01219	Syaa.g_00728
OG0001282	Syag.g_01538	Syaa.g_02060
OG0001283	Syag.g_02248	Syaa.g_02734
OG0001284	Syag.g_01656	Syaa.g_00583
OG0001286	Syag.g_02778	Syaa.g_02245
OG0001287	Syag.g_02391	Syaa.g_00121
OG0001289	Syag.g_01850	Syaa.g_00327
OG0001290	Syag.g_01878	Syaa.g_02373
OG0001291	Syag.g_01933	Syaa.g_02428
OG0001292	Syag.g_02667	Syaa.g_00310
OG0001293	Syag.g_02625	Syaa.g_00288
OG0001294	Syag.g_00593	Syaa.g_01076
OG0001295	Syag.g_00968	Syaa.g_01964
OG0001296	Syag.g_01492	Syaa.g_02017
OG0001297	Syag.g_01488	Syaa.g_02013
OG0001298	Syag.g_00309	Syaa.g_01913
OG0001299	Syag.g_00582	Syaa.g_01070
OG0001300	Syag.g_01003	Syaa.g_00905
OG0001301	Syag.g_00987	Syaa.g_00891
OG0001302	Syag.g_00442	Syaa.g_01600
OG0001303	Syag.g_00769	Syaa.g_01402
OG0001304	Syag.g_00890	Syaa.g_01281
OG0001305	Syag.g_00981	Syaa.g_00885
OG0001306	Syag.g_01160	Syaa.g_00753
OG0001309	Syag.g_01482	Syaa.g_02005
OG0001311	Syag.g_00876	Syaa.g_01293
OG0001312	Syag.g_00779	Syaa.g_01391
OG0001315	Syag.g_02796	Syaa.g_02226
OG0001316	Syag.g_01940	Syaa.g_02434
OG0001317	Syag.g_01787	Syaa.g_02112
OG0001318	Syag.g_02633	Syaa.g_00296
OG0001319	Syag.g_02609	Syaa.g_00273
OG0001321	Syag.g_00050	Syaa.g_00719
OG0001322	Syag.g_00051	Syaa.g_00720
OG0001323	Syag.g_01479	Syaa.g_02002
OG0001324	Syag.g_01002	Syaa.g_00904
OG0001325	Syag.g_00916	Syaa.g_01243
OG0001326	Syag.g_02190, Syag.g_02195	Syaa.g_00396, Syaa.g_02672
OG0001328	Syag.g_00620	Syaa.g_01104
OG0001330	Syag.g_01181	Syaa.g_00746
OG0001331	Syag.g_01543	Syaa.g_02065
OG0001334	Syag.g_02807	Syaa.g_02216
OG0001335	Syag.g_02808	Syaa.g_02215
OG0001336	Syag.g_02249	Syaa.g_02735
OG0001337	Syag.g_02804	Syaa.g_02219
OG0001337	Syag.g_02824	Syaa.g_02200
OG0001338	Syag.g_02831	Syaa.g_02184
OG0001338	Syag.g_02827	Syaa.g_02195
OG0001339	Syag.g_01881	Syaa.g_02376
OG0001341	Syag.g_00233	Syaa.g_00897
OG0001343	Syag.g_00562	Syaa.g_02664
OG0001344	Syag.g_01136	Syaa.g_00775
OG0001345	Syag.g_01108	Syaa.g_00803
OG0001346	Syag.g_01193	Syaa.g_00734
OG0001347	Syag.g_02350	Syaa.g_00195
OG0001348	Syag.g_00941	Syaa.g_00847
OG0001349	Syag.g_02479	Syaa.g_00437
OG0001351	Syag.g_00055	Syaa.g_01863
OG0001352	Syag.g_01459	Syaa.g_01987
OG0001353	Syag.g_00716	Syaa.g_00841
OG0001354	Syag.g_00830	Syaa.g_01338
OG0001356	Syag.g_00942	Syaa.g_00848
OG0001357	Syag.g_00465	Syaa.g_02307
OG0001358	Syag.g_00374	Syaa.g_01663
OG0001359	Syag.g_00561	Syaa.g_02663
OG0001360	Syag.g_01106	Syaa.g_00805
OG0001361	Syag.g_01111	Syaa.g_00800
OG0001364	Syag.g_02448	Syaa.g_00171
OG0001366	Syag.g_01718	Syaa.g_00524
OG0001368	Syag.g_02674	Syaa.g_00317
OG0001369	Syag.g_01868	Syaa.g_02363
OG0001370	Syag.g_02204	Syaa.g_02680
OG0001373	Syag.g_02194	Syaa.g_02671
OG0001374	Syag.g_02202	Syaa.g_02679
OG0001375	Syag.g_00563	Syaa.g_02665
OG0001376	Syag.g_02153	Syaa.g_02614
OG0001377	Syag.g_02152	Syaa.g_02613
OG0001378	Syag.g_00028	Syaa.g_00700
OG0001379	Syag.g_01183	Syaa.g_00744
OG0001383	Syag.g_01775	Syaa.g_02101
OG0001385	Syag.g_02191	Syaa.g_02668
OG0001386	Syag.g_02192	Syaa.g_02669
OG0001387	Syag.g_02193	Syaa.g_02670
OG0001388	Syag.g_02196	Syaa.g_02673
OG0001389	Syag.g_02197	Syaa.g_02674
OG0001390	Syag.g_02198	Syaa.g_02675
OG0001391	Syag.g_02199	Syaa.g_02676
OG0001392	Syag.g_02200	Syaa.g_02677
OG0001393	Syag.g_02201	Syaa.g_02678
OG0001394	Syag.g_00635	Syaa.g_01118
OG0001395	Syag.g_00898	Syaa.g_01267
OG0001396	Syag.g_02349	Syaa.g_00196
OG0001398	Syag.g_00751	Syaa.g_01424
OG0001401	Syag.g_00720	Syaa.g_00837
OG0001402	Syag.g_00379	Syaa.g_01658
OG0001404	Syag.g_01818	Syaa.g_00355
OG0001405	Syag.g_02810	Syaa.g_02213
OG0001406	Syag.g_02154	Syaa.g_02615
OG0001408	Syag.g_00450	Syaa.g_00953
OG0001411	Syag.g_02424	Syaa.g_00457
OG0001412	Syag.g_02351	Syaa.g_00194
OG0001413	Syag.g_00224	Syaa.g_01590
OG0001416	Syag.g_01198	Syaa.g_00731
OG0001417	Syag.g_00829	Syaa.g_01339
OG0001419	Syag.g_01466	Syaa.g_01985
OG0001420	Syag.g_01465	Syaa.g_01991
OG0001426	Syag.g_00073, Syag.g_00197	Syaa.g_00419, Syaa.g_02303
OG0001426	Syag.g_01587, Syag.g_01032, Syag.g_01210, Syag.g_01268, Syag.g_01601	Syaa.g_01744
OG0001428	Syag.g_01981	Syaa.g_02481
OG0001432	Syag.g_00448	Syaa.g_00930
OG0001433	Syag.g_00943	Syaa.g_00849
OG0001435	Syag.g_00605	Syaa.g_01090
OG0001438	Syag.g_02583	Syaa.g_00247
OG0001439	Syag.g_02554	Syaa.g_00221
OG0001442	Syag.g_00648	Syaa.g_01138
OG0001443	Syag.g_02157	Syaa.g_02617
OG0001444	Syag.g_01863	Syaa.g_02357
OG0001447	Syag.g_01921	Syaa.g_02416
OG0001448	Syag.g_01350	Syaa.g_00423
OG0001449	Syag.g_02676	Syaa.g_02098, Syaa.g_01042
OG0001452	Syag.g_02638	Syaa.g_00301
OG0001453	Syag.g_00849	Syaa.g_01319
OG0001454	Syag.g_00204	Syaa.g_01580
OG0001456	Syag.g_02212	Syaa.g_02687
OG0001457	Syag.g_02213	Syaa.g_02688
OG0001458	Syag.g_02214	Syaa.g_02689
OG0001459	Syag.g_00535	Syaa.g_01040
OG0001460	Syag.g_00944	Syaa.g_00850
OG0001461	Syag.g_00521	Syaa.g_02328
OG0001465	Syag.g_00940	Syaa.g_01211
OG0001467	Syag.g_01322	Syaa.g_01601
OG0001470	Syag.g_02420	Syaa.g_00693
OG0001471	Syag.g_02563	Syaa.g_00226
OG0001473	Syag.g_00471	Syaa.g_01603
OG0001474	Syag.g_02851	Syaa.g_02175
OG0001475	Syag.g_02418	Syaa.g_00691
OG0001477	Syag.g_00990	Syaa.g_00893
OG0001479	Syag.g_02848	Syaa.g_02178
OG0001480	Syag.g_00451	Syaa.g_00810
OG0001482	Syag.g_00839	Syaa.g_01329
OG0001486	Syag.g_01143	Syaa.g_00768
OG0001487	Syag.g_01365	Syaa.g_01819
OG0001488	Syag.g_01119	Syaa.g_00791
OG0001489	Syag.g_02789	Syaa.g_02234
OG0001492	Syag.g_01057	Syaa.g_00969
OG0001493	Syag.g_01045	Syaa.g_00961
OG0001494	Syag.g_02489	Syaa.g_00483
OG0001495	Syag.g_02719	Syaa.g_02317
OG0001496	Syag.g_00993	Syaa.g_00895
OG0001497	Syag.g_00991	Syaa.g_00894
OG0001498	Syag.g_00006	Syaa.g_02148
OG0001502	Syag.g_00739	Syaa.g_00819
OG0001504	Syag.g_00534	Syaa.g_01039
OG0001507	Syag.g_01794, Syag.g_00083	Syaa.g_02137
OG0001508	Syag.g_02421	Syaa.g_00694
OG0001510	Syag.g_02386	Syaa.g_00116
OG0001511	Syag.g_01893	Syaa.g_02389
OG0001512	Syag.g_01781	Syaa.g_02105
OG0001513	Syag.g_02427	Syaa.g_00150
OG0001514	Syag.g_00994	Syaa.g_00896
OG0001515	Syag.g_01007	Syaa.g_00909
OG0001516	Syag.g_00579	Syaa.g_01067
OG0001517	Syag.g_02844	Syaa.g_02181
OG0001518	Syag.g_02146	Syaa.g_02609
OG0001519	Syag.g_02161	Syaa.g_02619
OG0001520	Syag.g_00294	Syaa.g_01929
OG0001527	Syag.g_00287	Syaa.g_01936
OG0001528	Syag.g_02419	Syaa.g_00692
OG0001529	Syag.g_02327	Syaa.g_00050
OG0001530	Syag.g_01891	Syaa.g_02387
OG0001531	Syag.g_01780	Syaa.g_02104
OG0001532	Syag.g_01089	Syaa.g_01001
OG0001533	Syag.g_00026	Syaa.g_01868
OG0001533	Syag.g_01324	Syaa.g_01857
OG0001534	Syag.g_00891	Syaa.g_01280
OG0001535	Syag.g_00871	Syaa.g_01297
OG0001536	Syag.g_00805	Syaa.g_01362
OG0001537	Syag.g_00629	Syaa.g_01112
OG0001538	Syag.g_00672	Syaa.g_01159
OG0001539	Syag.g_00601	Syaa.g_01085
OG0001540	Syag.g_01925	Syaa.g_02420
OG0001541	Syag.g_01990	Syaa.g_02490
OG0001542	Syag.g_01999	Syaa.g_02499
OG0001543	Syag.g_02058	Syaa.g_02547
OG0001544	Syag.g_02158	Syaa.g_02618
OG0001545	Syag.g_02238	Syaa.g_02723
OG0001546	Syag.g_01473	Syaa.g_01997
OG0001547	Syag.g_00753	Syaa.g_01420
OG0001551	Syag.g_01019	Syaa.g_00853
OG0001554	Syag.g_02124	Syaa.g_02590
OG0001556	Syag.g_01096	Syaa.g_01008
OG0001557	Syag.g_00636	Syaa.g_01119
OG0001558	Syag.g_02292	Syaa.g_00022
OG0001559	Syag.g_01890	Syaa.g_02386
OG0001560	Syag.g_01877	Syaa.g_02372
OG0001561	Syag.g_00878	Syaa.g_01291
OG0001562	Syag.g_00863	Syaa.g_01305
OG0001563	Syag.g_02772	Syaa.g_02250
OG0001564	Syag.g_02208	Syaa.g_02683
OG0001567	Syag.g_00752	Syaa.g_01421
OG0001568	Syag.g_00754	Syaa.g_01416
OG0001572	Syag.g_00086	Syaa.g_01180
OG0001573	Syag.g_02183	Syaa.g_01013
OG0001573	Syag.g_00546, Syag.g_02341	Syaa.g_00198
OG0001574	Syag.g_00285	Syaa.g_01938
OG0001575	Syag.g_00290	Syaa.g_01933
OG0001577	Syag.g_01146	Syaa.g_00765
OG0001578	Syag.g_00101	Syaa.g_01576
OG0001579	Syag.g_02817	Syaa.g_02207
OG0001580	Syag.g_02112	Syaa.g_02580
OG0001582	Syag.g_00198	Syaa.g_01746
OG0001586	Syag.g_02483	Syaa.g_00479
OG0001588	Syag.g_02446	Syaa.g_00168
OG0001589	Syag.g_01748	Syaa.g_00664
OG0001590	Syag.g_00404	Syaa.g_01640
OG0001591	Syag.g_00595	Syaa.g_01078
OG0001592	Syag.g_02113	Syaa.g_02581
OG0001602	Syag.g_00939	Syaa.g_01210
OG0001614	Syag.g_02401	Syaa.g_00130
OG0001615	Syag.g_00256	Syaa.g_01958
OG0001616	Syag.g_01102	Syaa.g_01024
OG0001617	Syag.g_00998	Syaa.g_00901
OG0001618	Syag.g_00909	Syaa.g_01254
OG0001619	Syag.g_00794	Syaa.g_01374
OG0001620	Syag.g_02857	Syaa.g_02169
OG0001621	Syag.g_02637	Syaa.g_00300
OG0001622	Syag.g_02247	Syaa.g_02733
OG0001623	Syag.g_02828	Syaa.g_02194
OG0001624	Syag.g_00164	Syaa.g_01587
OG0001624	Syag.g_00443	Syaa.g_02623
OG0001625	Syag.g_02631	Syaa.g_00294
OG0001633	Syag.g_01608	Syaa.g_00855
OG0001634	Syag.g_00585	Syaa.g_01073
OG0001635	Syag.g_02369	Syaa.g_00094
OG0001636	Syag.g_02314	Syaa.g_00043
OG0001637	Syag.g_00020	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651
OG0001638	Syag.g_01700	Syaa.g_00538
OG0001639	Syag.g_01615	Syaa.g_00626
OG0001640	Syag.g_00955	Syaa.g_00862
OG0001641	Syag.g_00847	Syaa.g_01321
OG0001642	Syag.g_00742	Syaa.g_00814
OG0001643	Syag.g_00415	Syaa.g_01628
OG0001644	Syag.g_00902	Syaa.g_01263
OG0001645	Syag.g_01441	Syaa.g_01965
OG0001645	Syag.g_00559	Syaa.g_01491, Syaa.g_00938
OG0001646	Syag.g_00625	Syaa.g_02625, Syaa.g_01520, Syaa.g_01561
OG0001647	Syag.g_02607	Syaa.g_00271
OG0001652	Syag.g_02290	Syaa.g_00018
OG0001653	Syag.g_01866, Syag.g_01462	Syaa.g_02360
OG0001654	Syag.g_01613	Syaa.g_00628
OG0001656	Syag.g_02816	Syaa.g_02209
OG0001657	Syag.g_01962	Syaa.g_02464
OG0001658	Syag.g_02125	Syaa.g_02591
OG0001659	Syag.g_01093	Syaa.g_01006
OG0001660	Syag.g_01899, Syag.g_02870	Syaa.g_02158, Syaa.g_02395
OG0001666	Syag.g_00218	Syaa.g_01506, Syaa.g_00399
OG0001671	Syag.g_02063	Syaa.g_02552
OG0001672	Syag.g_01833	Syaa.g_00339
OG0001673	Syag.g_01789	Syaa.g_02114
OG0001675	Syag.g_01692, Syag.g_00861	Syaa.g_01307
OG0001677	Syag.g_02800	Syaa.g_02223, Syaa.g_01003
OG0001678	Syag.g_02692	Syaa.g_02348
OG0001680	Syag.g_01709	Syaa.g_00788, Syaa.g_00533
OG0001681	Syag.g_00193	Syaa.g_00384, Syaa.g_00412
OG0001682	Syag.g_00911	Syaa.g_01581, Syaa.g_01247
OG0001691	Syag.g_00486	Syaa.g_01665
OG0001692	Syag.g_01426	Syaa.g_01769
OG0001693	Syag.g_00976	Syaa.g_00880
OG0001694	Syag.g_02596	Syaa.g_00260
OG0001695	Syag.g_02232	Syaa.g_02708
OG0001700	Syag.g_00537	Syaa.g_01423
OG0001702	Syag.g_01855	Syaa.g_00322
OG0001703	Syag.g_01535	Syaa.g_02057
OG0001709	Syag.g_02478	Syaa.g_00453
OG0001712	Syag.g_00089	Syaa.g_01487
OG0001713	Syag.g_01128	Syaa.g_00783
OG0001715	Syag.g_00114	Syaa.g_01563
OG0001717	Syag.g_01976	Syaa.g_02476
OG0001729	Syag.g_01774	Syaa.g_02100
OG0001730	Syag.g_01769	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Syag.g_01640	Syaa.g_00599
OG0001732	Syag.g_01069	Syaa.g_00984
OG0001733	Syag.g_00597	Syaa.g_01080
OG0001734	Syag.g_00740	Syaa.g_00816
OG0001735	Syag.g_00555	Syaa.g_01060
OG0001736	Syag.g_02468	Syaa.g_00191
OG0001737	Syag.g_02577	Syaa.g_00241
OG0001738	Syag.g_02539	Syaa.g_00204
OG0001739	Syag.g_02230	Syaa.g_02706
OG0001740	Syag.g_02235	Syaa.g_02720
OG0001747	Syag.g_01945	Syaa.g_02442
OG0001749	Syag.g_02461	Syaa.g_00186
OG0001749	Syag.g_02506	Syaa.g_00459
OG0001750	Syag.g_01864	Syaa.g_02358
OG0001752	Syag.g_01766	Syaa.g_00639
OG0001753	Syag.g_01760	Syaa.g_00646
OG0001754	Syag.g_00022	Syaa.g_00647
OG0001755	Syag.g_01483	Syaa.g_02006
OG0001761	Syag.g_00361	Syaa.g_01679
OG0001762	Syag.g_00854	Syaa.g_01314
OG0001763	Syag.g_00842	Syaa.g_01327
OG0001764	Syag.g_00758	Syaa.g_01412
OG0001765	Syag.g_00080	Syaa.g_01041
OG0001766	Syag.g_02567	Syaa.g_00230
OG0001767	Syag.g_02455	Syaa.g_00179
OG0001768	Syag.g_02008	Syaa.g_02505
OG0001770	Syag.g_00523	Syaa.g_00115
OG0001771	Syag.g_00180	Syaa.g_01514
OG0001783	Syag.g_02396	Syaa.g_00126
OG0001784	Syag.g_01860	Syaa.g_02354
OG0001786	Syag.g_01658	Syaa.g_00581
OG0001787	Syag.g_01455	Syaa.g_01981
OG0001788	Syag.g_01452	Syaa.g_01978
OG0001789	Syag.g_01191	Syaa.g_00736
OG0001790	Syag.g_01153	Syaa.g_00760
OG0001792	Syag.g_01063	Syaa.g_00977
OG0001794	Syag.g_00887, Syag.g_00888	Syaa.g_01283
OG0001796	Syag.g_00865	Syaa.g_01303
OG0001797	Syag.g_00786	Syaa.g_01382
OG0001798	Syag.g_00381	Syaa.g_01655
OG0001799	Syag.g_00430	Syaa.g_01617
OG0001800	Syag.g_01287	Syaa.g_01750
OG0001801	Syag.g_01440	Syaa.g_01759
OG0001803	Syag.g_00039	Syaa.g_00709
OG0001804	Syag.g_00007	Syaa.g_02147
OG0001805	Syag.g_02661	Syaa.g_00305
OG0001806	Syag.g_02608	Syaa.g_00272
OG0001807	Syag.g_02452	Syaa.g_00176
OG0001808	Syag.g_02441	Syaa.g_00163
OG0001810	Syag.g_01938	Syaa.g_02432
OG0001811	Syag.g_01997	Syaa.g_02497
OG0001812	Syag.g_02114	Syaa.g_02582
OG0001813	Syag.g_02168	Syaa.g_02646
OG0001814	Syag.g_02257	Syaa.g_02744
OG0001815	Syag.g_02267	Syaa.g_02753
OG0001816	Syag.g_00599	Syaa.g_01082
OG0001838	Syag.g_02280	Syaa.g_00008
OG0001839	Syag.g_02310	Syaa.g_00039
OG0001840	Syag.g_02333	Syaa.g_00056
OG0001841	Syag.g_02342	Syaa.g_00063
OG0001843	Syag.g_02402	Syaa.g_00131
OG0001844	Syag.g_02403	Syaa.g_00132
OG0001845	Syag.g_02404	Syaa.g_00133
OG0001846	Syag.g_01913	Syaa.g_02408
OG0001847	Syag.g_01911	Syaa.g_02406
OG0001848	Syag.g_01907	Syaa.g_02402
OG0001849	Syag.g_01849	Syaa.g_00328
OG0001850	Syag.g_01836	Syaa.g_00337
OG0001851	Syag.g_01829	Syaa.g_00343
OG0001852	Syag.g_01828	Syaa.g_00344
OG0001853	Syag.g_01821	Syaa.g_00351
OG0001854	Syag.g_01785	Syaa.g_02109
OG0001856	Syag.g_01665	Syaa.g_00575
OG0001857	Syag.g_01662	Syaa.g_00578
OG0001858	Syag.g_01634	Syaa.g_00606
OG0001859	Syag.g_01547	Syaa.g_02069
OG0001860	Syag.g_01533	Syaa.g_02055
OG0001861	Syag.g_01521	Syaa.g_02044
OG0001862	Syag.g_01509	Syaa.g_02033
OG0001863	Syag.g_01503	Syaa.g_02028
OG0001864	Syag.g_01444	Syaa.g_01969
OG0001865	Syag.g_00323	Syaa.g_01901
OG0001866	Syag.g_00349	Syaa.g_01878
OG0001867	Syag.g_00359	Syaa.g_01681
OG0001868	Syag.g_01197	Syaa.g_00732
OG0001869	Syag.g_01147	Syaa.g_00764
OG0001870	Syag.g_01138	Syaa.g_00773
OG0001871	Syag.g_01133	Syaa.g_00778
OG0001872	Syag.g_01058	Syaa.g_00970
OG0001873	Syag.g_01101	Syaa.g_01023
OG0001874	Syag.g_01104	Syaa.g_01026
OG0001877	Syag.g_01006	Syaa.g_00908
OG0001878	Syag.g_00858	Syaa.g_01310
OG0001879	Syag.g_00852	Syaa.g_01316
OG0001880	Syag.g_00815	Syaa.g_01352
OG0001881	Syag.g_00813	Syaa.g_01354
OG0001882	Syag.g_00789	Syaa.g_01379
OG0001883	Syag.g_00785	Syaa.g_01384
OG0001884	Syag.g_00483	Syaa.g_01393
OG0001885	Syag.g_00764	Syaa.g_01407
OG0001886	Syag.g_00760	Syaa.g_01411
OG0001887	Syag.g_00619	Syaa.g_01103
OG0001888	Syag.g_00640	Syaa.g_01131
OG0001889	Syag.g_00682	Syaa.g_01186
OG0001890	Syag.g_00732	Syaa.g_00825
OG0001891	Syag.g_00736	Syaa.g_00821
OG0001892	Syag.g_00447	Syaa.g_00809
