Orthogroup	Syag	Prad
OG0001177	Syag.g_02720	Prad.g_00856
OG0001178	Syag.g_01694	Prad.g_00851
OG0001179	Syag.g_02754	Prad.g_00823
OG0001180	Syag.g_02780	Prad.g_00801
OG0001181	Syag.g_02784	Prad.g_00797
OG0001182	Syag.g_02793	Prad.g_00790
OG0001183	Syag.g_02798	Prad.g_00786
OG0001184	Syag.g_02428	Prad.g_00770
OG0001185	Syag.g_02399	Prad.g_01636
OG0001186	Syag.g_02364	Prad.g_01614
OG0001187	Syag.g_02361	Prad.g_01610
OG0001188	Syag.g_02359	Prad.g_01608
OG0001189	Syag.g_02334	Prad.g_01591
OG0001190	Syag.g_02126	Prad.g_01587
OG0001191	Syag.g_02142	Prad.g_01577
OG0001192	Syag.g_02149	Prad.g_01572
OG0001193	Syag.g_02182	Prad.g_01562
OG0001194	Syag.g_02185	Prad.g_01561
OG0001195	Syag.g_02186	Prad.g_01560
OG0001196	Syag.g_02254	Prad.g_01547
OG0001197	Syag.g_02256	Prad.g_01546
OG0001198	Syag.g_02269	Prad.g_01539
OG0001199	Syag.g_01825	Prad.g_01919
OG0001200	Syag.g_01827	Prad.g_01917
OG0001201	Syag.g_01886	Prad.g_01885
OG0001202	Syag.g_02032	Prad.g_01792
OG0001203	Syag.g_01783	Prad.g_01753
OG0001204	Syag.g_02673	Prad.g_01748
OG0001206	Syag.g_01328	Prad.g_00044
OG0001207	Syag.g_01536	Prad.g_00030
OG0001208	Syag.g_01526	Prad.g_00025
OG0001209	Syag.g_01451	Prad.g_00094
OG0001210	Syag.g_01442	Prad.g_01330
OG0001211	Syag.g_00272	Prad.g_01340
OG0001212	Syag.g_00334	Prad.g_01385
OG0001213	Syag.g_00394	Prad.g_01418
OG0001214	Syag.g_00412	Prad.g_01426
OG0001215	Syag.g_01014	Prad.g_01264
OG0001216	Syag.g_00920	Prad.g_01051
OG0001217	Syag.g_00151	Prad.g_01092
OG0001218	Syag.g_01364	Prad.g_01100
OG0001219	Syag.g_00767	Prad.g_01134
OG0001220	Syag.g_00743	Prad.g_00296
OG0001221	Syag.g_00628	Prad.g_00234
OG0001222	Syag.g_00797	Prad.g_00194
OG0001223	Syag.g_00843	Prad.g_00168
OG0001224	Syag.g_00969	Prad.g_01022
OG0001225	Syag.g_00971	Prad.g_01020
OG0001226	Syag.g_01835	Prad.g_00995
OG0001227	Syag.g_01240	Prad.g_00978
OG0001228	Syag.g_00709	Prad.g_01450
OG0001229	Syag.g_00997	Prad.g_00596
OG0001230	Syag.g_01430	Prad.g_00523
OG0001231	Syag.g_02289	Prad.g_00417
OG0001232	Syag.g_01724	Prad.g_00918
OG0001233	Syag.g_01745	Prad.g_00898
OG0001234	Syag.g_02708	Prad.g_00864
OG0001235	Syag.g_02715	Prad.g_00854
OG0001236	Syag.g_02432	Prad.g_00773
OG0001237	Syag.g_02426	Prad.g_00769
OG0001238	Syag.g_02144	Prad.g_01576
OG0001239	Syag.g_01822	Prad.g_01922
OG0001240	Syag.g_01869	Prad.g_01900
OG0001241	Syag.g_01879	Prad.g_01892
OG0001243	Syag.g_01920	Prad.g_01868
OG0001244	Syag.g_01948	Prad.g_01852
OG0001245	Syag.g_00213	Prad.g_00729
OG0001246	Syag.g_01498	Prad.g_00125
OG0001247	Syag.g_00710	Prad.g_01257
OG0001248	Syag.g_00175	Prad.g_01259
OG0001249	Syag.g_02837	Prad.g_01123
OG0001250	Syag.g_00725	Prad.g_00307
OG0001251	Syag.g_00472	Prad.g_00259
OG0001252	Syag.g_00960	Prad.g_01027
OG0001253	Syag.g_00094	Prad.g_00977
OG0001254	Syag.g_02165	Prad.g_01987
OG0001255	Syag.g_00440	Prad.g_01512
OG0001256	Syag.g_01673	Prad.g_00424
OG0001257	Syag.g_00176	Prad.g_00418
OG0001258	Syag.g_01683	Prad.g_00944
OG0001259	Syag.g_01743	Prad.g_00900
OG0001260	Syag.g_01763	Prad.g_00883
OG0001261	Syag.g_02763	Prad.g_00815
OG0001262	Syag.g_02336	Prad.g_01593
OG0001263	Syag.g_01923	Prad.g_01865
OG0001265	Syag.g_01910	Prad.g_01875
OG0001266	Syag.g_02036	Prad.g_01788
OG0001267	Syag.g_02598	Prad.g_01711
OG0001268	Syag.g_02850	Prad.g_01652
OG0001269	Syag.g_00480	Prad.g_00752
OG0001270	Syag.g_00030	Prad.g_00668
OG0001271	Syag.g_01353	Prad.g_00035
OG0001272	Syag.g_01522	Prad.g_00021
OG0001273	Syag.g_00405	Prad.g_01420
OG0001274	Syag.g_02076	Prad.g_01277
OG0001275	Syag.g_00857	Prad.g_00158
OG0001276	Syag.g_00874	Prad.g_00138
OG0001278	Syag.g_01054	Prad.g_01445
OG0001279	Syag.g_00490	Prad.g_01216
OG0001280	Syag.g_01189	Prad.g_00629
OG0001281	Syag.g_01219	Prad.g_00623
OG0001282	Syag.g_01538	Prad.g_00593
OG0001283	Syag.g_02248	Prad.g_00574
OG0001284	Syag.g_01656	Prad.g_00444
OG0001285	Syag.g_00142, Syag.g_02205	Prad.g_00915
OG0001286	Syag.g_02778	Prad.g_00803
OG0001287	Syag.g_02391	Prad.g_01629
OG0001288	Syag.g_02373	Prad.g_01621
OG0001289	Syag.g_01850	Prad.g_01906
OG0001290	Syag.g_01878	Prad.g_01893
OG0001291	Syag.g_01933	Prad.g_01858
OG0001292	Syag.g_02667	Prad.g_01743
OG0001293	Syag.g_02625	Prad.g_01730
OG0001294	Syag.g_00593	Prad.g_00731
OG0001295	Syag.g_00968	Prad.g_00039
OG0001296	Syag.g_01492	Prad.g_00120
OG0001297	Syag.g_01488	Prad.g_00115
OG0001298	Syag.g_00309	Prad.g_01366
OG0001299	Syag.g_00582	Prad.g_01240
OG0001300	Syag.g_01003	Prad.g_01267
OG0001301	Syag.g_00987	Prad.g_01270
OG0001302	Syag.g_00442	Prad.g_01132
OG0001303	Syag.g_00769	Prad.g_00154
OG0001304	Syag.g_00890	Prad.g_01034
OG0001305	Syag.g_00981	Prad.g_01014
OG0001306	Syag.g_01160	Prad.g_01510
OG0001307	Syag.g_00577	Prad.g_00611
OG0001308	Syag.g_01406	Prad.g_00505
OG0001309	Syag.g_01482	Prad.g_00420
OG0001312	Syag.g_00779	Prad.g_00205
OG0001313	Syag.g_01336, Syag.g_01335, Syag.g_00391	Prad.g_01045
OG0001315	Syag.g_02796	Prad.g_01932
OG0001316	Syag.g_01940	Prad.g_01853
OG0001317	Syag.g_01787	Prad.g_01757
OG0001318	Syag.g_02633	Prad.g_01735
OG0001319	Syag.g_02609	Prad.g_01719
OG0001321	Syag.g_00050	Prad.g_00056
OG0001322	Syag.g_00051	Prad.g_00055
OG0001323	Syag.g_01479	Prad.g_00110
OG0001324	Syag.g_01002	Prad.g_01268
OG0001325	Syag.g_00916	Prad.g_01054
OG0001326	Syag.g_02190, Syag.g_02195	Prad.g_00271
OG0001328	Syag.g_00620	Prad.g_00979
OG0001329	Syag.g_00498	Prad.g_00663
OG0001330	Syag.g_01181	Prad.g_00340
OG0001331	Syag.g_01543	Prad.g_00588
OG0001332	Syag.g_01611	Prad.g_00471
OG0001333	Syag.g_01739	Prad.g_00904
OG0001334	Syag.g_02807	Prad.g_00783
OG0001335	Syag.g_02808	Prad.g_00782
OG0001336	Syag.g_02249	Prad.g_01550
OG0001339	Syag.g_01881	Prad.g_01890
OG0001341	Syag.g_00233	Prad.g_01090
OG0001343	Syag.g_00562	Prad.g_00262
OG0001344	Syag.g_01136	Prad.g_01492
OG0001345	Syag.g_01108	Prad.g_01477
OG0001346	Syag.g_01193	Prad.g_00627
OG0001348	Syag.g_00941	Prad.g_00395
OG0001349	Syag.g_02479	Prad.g_00536
OG0001351	Syag.g_00055	Prad.g_00053
OG0001352	Syag.g_01459	Prad.g_01254
OG0001353	Syag.g_00716	Prad.g_01178
OG0001358	Syag.g_00374	Prad.g_01409
OG0001359	Syag.g_00561	Prad.g_00261
OG0001360	Syag.g_01106	Prad.g_00976
OG0001361	Syag.g_01111	Prad.g_01480
OG0001364	Syag.g_02448	Prad.g_00780
OG0001365	Syag.g_02131	Prad.g_01583
OG0001369	Syag.g_01868	Prad.g_01901
OG0001370	Syag.g_01395, Syag.g_01660	Prad.g_00047
OG0001373	Syag.g_02194	Prad.g_00272
OG0001374	Syag.g_02202	Prad.g_00264
OG0001375	Syag.g_00563	Prad.g_00263
OG0001376	Syag.g_02153	Prad.g_01009
OG0001377	Syag.g_02152	Prad.g_01008
OG0001378	Syag.g_00028	Prad.g_00634
OG0001379	Syag.g_01183	Prad.g_00364
OG0001380	Syag.g_00252	Prad.g_00606
OG0001385	Syag.g_02191	Prad.g_00275
OG0001386	Syag.g_02192	Prad.g_00274
OG0001387	Syag.g_02193	Prad.g_00273
OG0001388	Syag.g_02196	Prad.g_00270
OG0001389	Syag.g_02197	Prad.g_00269
OG0001390	Syag.g_02198	Prad.g_00268
OG0001391	Syag.g_02199	Prad.g_00267
OG0001392	Syag.g_02200	Prad.g_00266
OG0001393	Syag.g_02201	Prad.g_00265
OG0001394	Syag.g_00635	Prad.g_00230
OG0001395	Syag.g_00898	Prad.g_01032
OG0001396	Syag.g_02349	Prad.g_01977
OG0001401	Syag.g_00720	Prad.g_01046
OG0001403	Syag.g_02308	Prad.g_01956
OG0001404	Syag.g_01818	Prad.g_01925
OG0001405	Syag.g_02810	Prad.g_01665
OG0001406	Syag.g_02154	Prad.g_01010
OG0001408	Syag.g_00450	Prad.g_00992
OG0001409	Syag.g_01125	Prad.g_01489
OG0001410	Syag.g_00576	Prad.g_00610
OG0001411	Syag.g_02424	Prad.g_00562
OG0001412	Syag.g_02351	Prad.g_01979
OG0001413	Syag.g_00224	Prad.g_00429
OG0001416	Syag.g_01198	Prad.g_00048
OG0001417	Syag.g_00829	Prad.g_00037
OG0001419	Syag.g_01466	Prad.g_00996
OG0001420	Syag.g_01465	Prad.g_00643
OG0001425	Syag.g_02148	Prad.g_01573
OG0001428	Syag.g_01981	Prad.g_01819
OG0001429	Syag.g_00770	Prad.g_01135
OG0001432	Syag.g_00448	Prad.g_00431
OG0001438	Syag.g_02583	Prad.g_01698
OG0001439	Syag.g_02554	Prad.g_01684
OG0001442	Syag.g_00648	Prad.g_01081
OG0001447	Syag.g_01921	Prad.g_01867
OG0001448	Syag.g_01350	Prad.g_00743
OG0001449	Syag.g_02676	Prad.g_00702
OG0001452	Syag.g_02638	Prad.g_00257
OG0001453	Syag.g_00849	Prad.g_00164
OG0001454	Syag.g_00204	Prad.g_00983
OG0001456	Syag.g_02212	Prad.g_01519
OG0001457	Syag.g_02213	Prad.g_01518
OG0001458	Syag.g_02214	Prad.g_01517
OG0001459	Syag.g_00535	Prad.g_00323
OG0001462	Syag.g_02315	Prad.g_01952
OG0001465	Syag.g_00940	Prad.g_01276
OG0001467	Syag.g_01322	Prad.g_01124
OG0001471	Syag.g_02563	Prad.g_00428
OG0001472	Syag.g_00104	Prad.g_00421
OG0001473	Syag.g_00471	Prad.g_01613
OG0001474	Syag.g_02851	Prad.g_01651
OG0001479	Syag.g_02848	Prad.g_01654
OG0001480	Syag.g_00451	Prad.g_00741
OG0001482	Syag.g_00839	Prad.g_00050
OG0001484	Syag.g_02203	Prad.g_00348
OG0001486	Syag.g_01143	Prad.g_01498
OG0001487	Syag.g_01365	Prad.g_00573
OG0001492	Syag.g_01057	Prad.g_01448
OG0001493	Syag.g_01045	Prad.g_01440
OG0001495	Syag.g_02719	Prad.g_00857
OG0001502	Syag.g_00739	Prad.g_01115
OG0001504	Syag.g_00534	Prad.g_00324
OG0001507	Syag.g_01794, Syag.g_00083	Prad.g_00368
OG0001520	Syag.g_00294	Prad.g_00710
OG0001525	Syag.g_00464	Prad.g_00412
OG0001546	Syag.g_01473	Prad.g_00105
OG0001547	Syag.g_00753	Prad.g_01117
OG0001551	Syag.g_01019	Prad.g_01520
OG0001553	Syag.g_01424	Prad.g_00518
OG0001554	Syag.g_02124	Prad.g_00422
OG0001557	Syag.g_00636	Prad.g_00229
OG0001558	Syag.g_02292	Prad.g_01042
OG0001567	Syag.g_00752	Prad.g_01116
OG0001568	Syag.g_00754	Prad.g_01118
OG0001572	Syag.g_00086	Prad.g_00315
OG0001582	Syag.g_00198	Prad.g_00038
OG0001588	Syag.g_02446	Prad.g_01186
OG0001602	Syag.g_00939	Prad.g_01275
OG0001625	Syag.g_02631	Prad.g_01733
OG0001633	Syag.g_01608	Prad.g_00597
OG0001647	Syag.g_02607	Prad.g_01718
OG0001652	Syag.g_02290	Prad.g_01040
OG0001671	Syag.g_02063	Prad.g_01322
OG0001690	Syag.g_02137	Prad.g_00367
OG0001709	Syag.g_02478	Prad.g_00535
OG0001712	Syag.g_00089	Prad.g_00679
OG0001726	Syag.g_00747	Prad.g_00682
OG0001747	Syag.g_01945	Prad.g_00089
OG0001748	Syag.g_02065	Prad.g_01323
OG0001835	Syag.g_01028	Prad.g_01209
OG0001837	Syag.g_02064	Prad.g_01324
OG0001919	Syag.g_00444	Prad.g_00705
OG0001924	Syag.g_00366	Prad.g_01311
OG0001925	Syag.g_00365	Prad.g_01310
OG0001926	Syag.g_00364	Prad.g_01309
OG0001927	Syag.g_00363	Prad.g_01308
OG0001993	Syag.g_00368	Prad.g_01313
OG0001994	Syag.g_00367	Prad.g_01312
OG0002112	Syag.g_02570	Prad.g_00688
OG0002157	Syag.g_02569	Prad.g_00687
OG0002158	Syag.g_02571	Prad.g_00689
OG0002699	Syag.g_02502	Prad.g_00551
OG0002785	Syag.g_00924	Prad.g_01290
OG0003033	Syag.g_02476	Prad.g_00534
