Orthogroup	Syag	Prbb
OG0001130	Syag.g_00964	Prbb.g_01064
OG0001131	Syag.g_00624	Prbb.g_00897
OG0001132	Syag.g_00096	Prbb.g_01108
OG0001133	Syag.g_00380	Prbb.g_01085
OG0001134	Syag.g_02164	Prbb.g_01887
OG0001135	Syag.g_00147	Prbb.g_01890
OG0001136	Syag.g_01144	Prbb.g_01520
OG0001137	Syag.g_01123	Prbb.g_01507
OG0001138	Syag.g_01090	Prbb.g_01486
OG0001139	Syag.g_01088	Prbb.g_01484
OG0001140	Syag.g_01087	Prbb.g_01483
OG0001141	Syag.g_01086	Prbb.g_01482
OG0001142	Syag.g_01085	Prbb.g_01481
OG0001143	Syag.g_01077	Prbb.g_01474
OG0001144	Syag.g_01064	Prbb.g_01469
OG0001145	Syag.g_01169	Prbb.g_01578
OG0001146	Syag.g_01218	Prbb.g_01590
OG0001147	Syag.g_01360	Prbb.g_01612
OG0001148	Syag.g_01539	Prbb.g_01641
OG0001149	Syag.g_01540	Prbb.g_01642
OG0001150	Syag.g_01541	Prbb.g_01643
OG0001151	Syag.g_01554	Prbb.g_01654
OG0001152	Syag.g_01555	Prbb.g_01655
OG0001153	Syag.g_01375	Prbb.g_01716
OG0001154	Syag.g_01374	Prbb.g_01717
OG0001155	Syag.g_01616	Prbb.g_01733
OG0001156	Syag.g_01619	Prbb.g_01736
OG0001157	Syag.g_01620	Prbb.g_01737
OG0001158	Syag.g_01621	Prbb.g_01738
OG0001159	Syag.g_01622, Syag.g_01625	Prbb.g_01739
OG0001160	Syag.g_01666	Prbb.g_01765
OG0001161	Syag.g_02163	Prbb.g_01555
OG0001162	Syag.g_01238	Prbb.g_01778
OG0001163	Syag.g_01674	Prbb.g_01815
OG0001164	Syag.g_01680	Prbb.g_01819
OG0001165	Syag.g_01685	Prbb.g_01822
OG0001166	Syag.g_01715	Prbb.g_01840
OG0001167	Syag.g_02383	Prbb.g_01858
OG0001168	Syag.g_01740	Prbb.g_01859
OG0001169	Syag.g_01742	Prbb.g_01861
OG0001170	Syag.g_01744	Prbb.g_01863
OG0001171	Syag.g_01755	Prbb.g_01873
OG0001172	Syag.g_02693	Prbb.g_01926
OG0001173	Syag.g_02694	Prbb.g_01927
OG0001174	Syag.g_02703	Prbb.g_01935
OG0001175	Syag.g_02704	Prbb.g_01936
OG0001176	Syag.g_02723	Prbb.g_01947
OG0001177	Syag.g_02720	Prbb.g_01945
OG0001178	Syag.g_01694	Prbb.g_01279
OG0001179	Syag.g_02754	Prbb.g_01984
OG0001180	Syag.g_02780	Prbb.g_02007
OG0001181	Syag.g_02784	Prbb.g_02011
OG0001182	Syag.g_02793	Prbb.g_02019
OG0001183	Syag.g_02798	Prbb.g_02025
OG0001184	Syag.g_02428	Prbb.g_02041
OG0001185	Syag.g_02399	Prbb.g_02056
OG0001186	Syag.g_02364	Prbb.g_02097
OG0001187	Syag.g_02361	Prbb.g_02100
OG0001188	Syag.g_02359	Prbb.g_02102
OG0001189	Syag.g_02334	Prbb.g_02119
OG0001190	Syag.g_02126	Prbb.g_02124
OG0001191	Syag.g_02142	Prbb.g_02134
OG0001192	Syag.g_02149	Prbb.g_02139
OG0001193	Syag.g_02182	Prbb.g_02152
OG0001194	Syag.g_02185	Prbb.g_02153
OG0001195	Syag.g_02186	Prbb.g_02154
OG0001196	Syag.g_02254	Prbb.g_02175
OG0001197	Syag.g_02256	Prbb.g_02177
OG0001198	Syag.g_02269	Prbb.g_02186
OG0001199	Syag.g_01825	Prbb.g_00129
OG0001200	Syag.g_01827	Prbb.g_00131
OG0001201	Syag.g_01886	Prbb.g_00163
OG0001202	Syag.g_02032	Prbb.g_00256
OG0001203	Syag.g_01783	Prbb.g_00295
OG0001204	Syag.g_02673	Prbb.g_00301
OG0001206	Syag.g_01328	Prbb.g_00469
OG0001207	Syag.g_01536	Prbb.g_00480
OG0001208	Syag.g_01526	Prbb.g_00487
OG0001209	Syag.g_01451	Prbb.g_00538
OG0001210	Syag.g_01442	Prbb.g_00543
OG0001211	Syag.g_00272	Prbb.g_00554
OG0001212	Syag.g_00334	Prbb.g_00596
OG0001213	Syag.g_00394	Prbb.g_00630
OG0001214	Syag.g_00412	Prbb.g_00638
OG0001215	Syag.g_01014	Prbb.g_00696
OG0001216	Syag.g_00920	Prbb.g_00715
OG0001217	Syag.g_00151	Prbb.g_00108
OG0001218	Syag.g_01364	Prbb.g_00754
OG0001219	Syag.g_00767	Prbb.g_00960
OG0001220	Syag.g_00743	Prbb.g_00837
OG0001221	Syag.g_00628	Prbb.g_00944
OG0001222	Syag.g_00797	Prbb.g_00893
OG0001223	Syag.g_00843	Prbb.g_01008
OG0001224	Syag.g_00969	Prbb.g_01066
OG0001225	Syag.g_00971	Prbb.g_01068
OG0001227	Syag.g_01240	Prbb.g_01090
OG0001228	Syag.g_00709	Prbb.g_01465
OG0001229	Syag.g_00997	Prbb.g_01201
OG0001230	Syag.g_01430	Prbb.g_01678
OG0001231	Syag.g_02289	Prbb.g_00758
OG0001232	Syag.g_01724	Prbb.g_01844
OG0001233	Syag.g_01745	Prbb.g_01864
OG0001234	Syag.g_02708	Prbb.g_01938
OG0001235	Syag.g_02715	Prbb.g_01942
OG0001236	Syag.g_02432	Prbb.g_02038
OG0001237	Syag.g_02426	Prbb.g_02042
OG0001238	Syag.g_02144	Prbb.g_02135
OG0001239	Syag.g_01822	Prbb.g_00126
OG0001240	Syag.g_01869	Prbb.g_00148
OG0001241	Syag.g_01879	Prbb.g_00157
OG0001243	Syag.g_01920	Prbb.g_00183
OG0001244	Syag.g_01948	Prbb.g_00199
OG0001245	Syag.g_00213	Prbb.g_01288
OG0001246	Syag.g_01498	Prbb.g_00508
OG0001247	Syag.g_00710	Prbb.g_00689
OG0001248	Syag.g_00175	Prbb.g_00691
OG0001249	Syag.g_02837	Prbb.g_00389
OG0001251	Syag.g_00472	Prbb.g_01913
OG0001252	Syag.g_00960	Prbb.g_01061
OG0001253	Syag.g_00094	Prbb.g_01783
OG0001254	Syag.g_02165	Prbb.g_01889
OG0001255	Syag.g_00440	Prbb.g_01534
OG0001256	Syag.g_01673	Prbb.g_01774
OG0001257	Syag.g_00176	Prbb.g_01779
OG0001258	Syag.g_01683	Prbb.g_01820
OG0001259	Syag.g_01743	Prbb.g_01862
OG0001260	Syag.g_01763	Prbb.g_01879
OG0001261	Syag.g_02763	Prbb.g_01992
OG0001262	Syag.g_02336	Prbb.g_02117
OG0001263	Syag.g_01923	Prbb.g_00186
OG0001269	Syag.g_00480	Prbb.g_00836
OG0001273	Syag.g_00405	Prbb.g_00632
OG0001279	Syag.g_00490	Prbb.g_01196
OG0001280	Syag.g_01189	Prbb.g_01585
OG0001281	Syag.g_01219	Prbb.g_01591
OG0001282	Syag.g_01538	Prbb.g_01640
OG0001283	Syag.g_02248	Prbb.g_02171
OG0001284	Syag.g_01656	Prbb.g_01759
OG0001285	Syag.g_00142, Syag.g_02205	Prbb.g_01847
OG0001286	Syag.g_02778	Prbb.g_02005
OG0001287	Syag.g_02391	Prbb.g_02063
OG0001288	Syag.g_02373	Prbb.g_02074
OG0001289	Syag.g_01850	Prbb.g_00142
OG0001290	Syag.g_01878	Prbb.g_00156
OG0001294	Syag.g_00593	Prbb.g_01628, Prbb.g_01553
OG0001295	Syag.g_00968	Prbb.g_01542
OG0001296	Syag.g_01492	Prbb.g_00513
OG0001297	Syag.g_01488	Prbb.g_00518
OG0001299	Syag.g_00582	Prbb.g_00669
OG0001300	Syag.g_01003	Prbb.g_00701
OG0001301	Syag.g_00987	Prbb.g_00703
OG0001302	Syag.g_00442	Prbb.g_00958
OG0001303	Syag.g_00769	Prbb.g_01388
OG0001304	Syag.g_00890	Prbb.g_01052
OG0001305	Syag.g_00981	Prbb.g_00888
OG0001306	Syag.g_01160	Prbb.g_01532
OG0001307	Syag.g_00577	Prbb.g_01609
OG0001308	Syag.g_01406	Prbb.g_01696
OG0001309	Syag.g_01482	Prbb.g_00522
OG0001311	Syag.g_00876	Prbb.g_01044
OG0001312	Syag.g_00779	Prbb.g_00969
OG0001315	Syag.g_02796	Prbb.g_02023
OG0001316	Syag.g_01940	Prbb.g_00197
OG0001317	Syag.g_01787	Prbb.g_00291
OG0001318	Syag.g_02633	Prbb.g_00312
OG0001321	Syag.g_00050	Prbb.g_00456
OG0001322	Syag.g_00051	Prbb.g_00457
OG0001324	Syag.g_01002	Prbb.g_00702
OG0001325	Syag.g_00916	Prbb.g_00718
OG0001326	Syag.g_02190, Syag.g_02195	Prbb.g_01905
OG0001328	Syag.g_00620	Prbb.g_00940
OG0001329	Syag.g_00498	Prbb.g_01782
OG0001330	Syag.g_01181	Prbb.g_01579
OG0001331	Syag.g_01543	Prbb.g_01645
OG0001332	Syag.g_01611	Prbb.g_01731
OG0001334	Syag.g_02807	Prbb.g_02028
OG0001335	Syag.g_02808	Prbb.g_02029
OG0001336	Syag.g_02249	Prbb.g_02172
OG0001337	Syag.g_02804, Syag.g_02824	Prbb.g_00383
OG0001339	Syag.g_01881	Prbb.g_00159
OG0001341	Syag.g_00233	Prbb.g_00086
OG0001343	Syag.g_00562	Prbb.g_00912
OG0001344	Syag.g_01136	Prbb.g_01512
OG0001345	Syag.g_01108	Prbb.g_01496
OG0001346	Syag.g_01193	Prbb.g_01587
OG0001347	Syag.g_02350	Prbb.g_02088
OG0001348	Syag.g_00941	Prbb.g_01125
OG0001349	Syag.g_02479	Prbb.g_00876
OG0001351	Syag.g_00055	Prbb.g_00459
OG0001352	Syag.g_01459	Prbb.g_00685
OG0001354	Syag.g_00830	Prbb.g_01001
OG0001356	Syag.g_00942	Prbb.g_01164
OG0001358	Syag.g_00374	Prbb.g_00621
OG0001359	Syag.g_00561	Prbb.g_00913
OG0001360	Syag.g_01106	Prbb.g_01494
OG0001365	Syag.g_02131	Prbb.g_02128
OG0001368	Syag.g_02674	Prbb.g_01213, Prbb.g_01193
OG0001369	Syag.g_01868	Prbb.g_00147
OG0001370	Syag.g_01395, Syag.g_01660	Prbb.g_01235
OG0001373	Syag.g_02194	Prbb.g_01904
OG0001374	Syag.g_02202	Prbb.g_01912
OG0001375	Syag.g_00563	Prbb.g_00911
OG0001376	Syag.g_02153	Prbb.g_00899
OG0001377	Syag.g_02152	Prbb.g_00900
OG0001378	Syag.g_00028	Prbb.g_00439
OG0001380	Syag.g_00252	Prbb.g_01541
OG0001385	Syag.g_02191	Prbb.g_01901
OG0001386	Syag.g_02192	Prbb.g_01902
OG0001387	Syag.g_02193	Prbb.g_01903
OG0001388	Syag.g_02196	Prbb.g_01906
OG0001389	Syag.g_02197	Prbb.g_01907
OG0001390	Syag.g_02198	Prbb.g_01908
OG0001391	Syag.g_02199	Prbb.g_01909
OG0001392	Syag.g_02200	Prbb.g_01910
OG0001393	Syag.g_02201	Prbb.g_01911
OG0001394	Syag.g_00635	Prbb.g_00948
OG0001395	Syag.g_00898	Prbb.g_01055
OG0001398	Syag.g_00751	Prbb.g_00732
OG0001401	Syag.g_00720	Prbb.g_00820
OG0001402	Syag.g_00379	Prbb.g_00625
OG0001403	Syag.g_02308	Prbb.g_00031
OG0001404	Syag.g_01818	Prbb.g_00123
OG0001405	Syag.g_02810	Prbb.g_00377
OG0001406	Syag.g_02154	Prbb.g_00898
OG0001408	Syag.g_00450	Prbb.g_00097
OG0001409	Syag.g_01125	Prbb.g_01508
OG0001410	Syag.g_00576	Prbb.g_01610
OG0001413	Syag.g_00224	Prbb.g_00759
OG0001417	Syag.g_00829	Prbb.g_01552
OG0001419	Syag.g_01466	Prbb.g_00750
OG0001420	Syag.g_01465	Prbb.g_01183
OG0001425	Syag.g_02148	Prbb.g_02138
OG0001429	Syag.g_00770	Prbb.g_00961
OG0001432	Syag.g_00448	Prbb.g_01033
OG0001433	Syag.g_00943	Prbb.g_01163
OG0001435	Syag.g_00605	Prbb.g_00928
OG0001439	Syag.g_02554	Prbb.g_00358
OG0001442	Syag.g_00648	Prbb.g_01667
OG0001443	Syag.g_02157	Prbb.g_01896
OG0001447	Syag.g_01921	Prbb.g_00184
OG0001453	Syag.g_00849	Prbb.g_01011
OG0001454	Syag.g_00204	Prbb.g_01280
OG0001456	Syag.g_02212	Prbb.g_01559
OG0001457	Syag.g_02213	Prbb.g_01558
OG0001458	Syag.g_02214	Prbb.g_01557
OG0001460	Syag.g_00944	Prbb.g_01162
OG0001461	Syag.g_00521	Prbb.g_01437
OG0001467	Syag.g_01322	Prbb.g_00115
OG0001470	Syag.g_02420	Prbb.g_00853
OG0001471	Syag.g_02563	Prbb.g_01554
OG0001472	Syag.g_00104	Prbb.g_01371
OG0001473	Syag.g_00471	Prbb.g_01623
OG0001474	Syag.g_02851	Prbb.g_00399
OG0001475	Syag.g_02418	Prbb.g_00855
OG0001477	Syag.g_00990	Prbb.g_01415
OG0001480	Syag.g_00451	Prbb.g_01215
OG0001482	Syag.g_00839	Prbb.g_01089
OG0001484	Syag.g_02203	Prbb.g_01248
OG0001486	Syag.g_01143	Prbb.g_01519
OG0001487	Syag.g_01365	Prbb.g_01724
OG0001488	Syag.g_01119	Prbb.g_01503
OG0001489	Syag.g_02789	Prbb.g_02016
OG0001494	Syag.g_02489	Prbb.g_00870
OG0001495	Syag.g_02719	Prbb.g_01944
OG0001496	Syag.g_00993	Prbb.g_01413
OG0001497	Syag.g_00991	Prbb.g_01414
OG0001498	Syag.g_00006	Prbb.g_00417
OG0001507	Syag.g_01794, Syag.g_00083	Prbb.g_01181
OG0001508	Syag.g_02421	Prbb.g_02096
OG0001510	Syag.g_02386	Prbb.g_02067
OG0001511	Syag.g_01893	Prbb.g_00167
OG0001512	Syag.g_01781	Prbb.g_01801
OG0001514	Syag.g_00994	Prbb.g_01412
OG0001515	Syag.g_01007	Prbb.g_00699
OG0001516	Syag.g_00579	Prbb.g_00666
OG0001517	Syag.g_02844	Prbb.g_00395
OG0001518	Syag.g_02146	Prbb.g_02137
OG0001519	Syag.g_02161	Prbb.g_02142
OG0001528	Syag.g_02419	Prbb.g_00854
OG0001529	Syag.g_02327	Prbb.g_00056
OG0001530	Syag.g_01891	Prbb.g_00166
OG0001531	Syag.g_01780	Prbb.g_00296
OG0001532	Syag.g_01089	Prbb.g_01485
OG0001534	Syag.g_00891	Prbb.g_01053
OG0001535	Syag.g_00871	Prbb.g_01041
OG0001536	Syag.g_00805	Prbb.g_00987
OG0001537	Syag.g_00629	Prbb.g_00945
OG0001538	Syag.g_00672	Prbb.g_00788
OG0001539	Syag.g_00601	Prbb.g_00923
OG0001540	Syag.g_01925	Prbb.g_00188
OG0001541	Syag.g_01990	Prbb.g_00236
OG0001542	Syag.g_01999	Prbb.g_00242
OG0001543	Syag.g_02058	Prbb.g_00896
OG0001544	Syag.g_02158	Prbb.g_02141
OG0001545	Syag.g_02238	Prbb.g_02162
OG0001551	Syag.g_01019	Prbb.g_01898
OG0001556	Syag.g_01096	Prbb.g_01154
OG0001557	Syag.g_00636	Prbb.g_00949
OG0001559	Syag.g_01890	Prbb.g_00165
OG0001560	Syag.g_01877	Prbb.g_00155
OG0001561	Syag.g_00878	Prbb.g_01046
OG0001562	Syag.g_00863	Prbb.g_01035
OG0001563	Syag.g_02772	Prbb.g_02000
OG0001564	Syag.g_02208	Prbb.g_00863
OG0001575	Syag.g_00290	Prbb.g_00569
OG0001576	Syag.g_01233	Prbb.g_01599
OG0001577	Syag.g_01146	Prbb.g_01522
OG0001578	Syag.g_00101, Syag.g_00226, Syag.g_00216	Prbb.g_01408
OG0001579	Syag.g_02813, Syag.g_02817	Prbb.g_00381
OG0001582	Syag.g_00198	Prbb.g_01551
OG0001586	Syag.g_02483	Prbb.g_00872
OG0001589	Syag.g_01748	Prbb.g_01866
OG0001591	Syag.g_00595	Prbb.g_00676
OG0001623	Syag.g_02828	Prbb.g_00385
OG0001633	Syag.g_01608	Prbb.g_01920
OG0001634	Syag.g_00585	Prbb.g_00672
OG0001642	Syag.g_00742	Prbb.g_01621
OG0001644	Syag.g_00902	Prbb.g_00728
OG0001656	Syag.g_02816	Prbb.g_00380
OG0001659	Syag.g_01093	Prbb.g_01489
OG0001673	Syag.g_01789	Prbb.g_00289
OG0001676	Syag.g_02815	Prbb.g_00382
OG0001691	Syag.g_00486	Prbb.g_01056
OG0001692	Syag.g_01426	Prbb.g_01682
OG0001694	Syag.g_02596	Prbb.g_00333
OG0001695	Syag.g_02232	Prbb.g_02158
OG0001700	Syag.g_00537	Prbb.g_01161
OG0001703	Syag.g_01535	Prbb.g_00481
OG0001709	Syag.g_02478	Prbb.g_00875
OG0001713	Syag.g_01128	Prbb.g_01131
OG0001715	Syag.g_00114	Prbb.g_01219
OG0001733	Syag.g_00597	Prbb.g_01152
OG0001738	Syag.g_02539	Prbb.g_00371
OG0001739	Syag.g_02230	Prbb.g_02157
OG0001740	Syag.g_02235	Prbb.g_02161
OG0001755	Syag.g_01483	Prbb.g_00856
OG0001758	Syag.g_00524	Prbb.g_01572
OG0001810	Syag.g_01938	Prbb.g_00709
OG0001816	Syag.g_00599	Prbb.g_00920
OG0001835	Syag.g_01028	Prbb.g_01417
OG0001875	Syag.g_00525	Prbb.g_01573
OG0001876	Syag.g_00526	Prbb.g_01574
OG0001907	Syag.g_01944	Prbb.g_00198
OG0001915	Syag.g_02264	Prbb.g_02179
OG0001916	Syag.g_01510	Prbb.g_00500
OG0001917	Syag.g_00873	Prbb.g_01042
OG0001978	Syag.g_02649	Prbb.g_01808
OG0001979	Syag.g_01012	Prbb.g_00041
OG0001990	Syag.g_02236	Prbb.g_00074
OG0002018	Syag.g_02234	Prbb.g_02160
OG0002177	Syag.g_01022	Prbb.g_01454
OG0002380	Syag.g_01603	Prbb.g_01431
OG0002434	Syag.g_00281	Prbb.g_00563
OG0002449	Syag.g_02233	Prbb.g_02159
OG0002506	Syag.g_00973, Syag.g_00259	Prbb.g_00906
OG0002794	Syag.g_02490	Prbb.g_00871
OG0002916	Syag.g_02105	Prbb.g_01807
