Orthogroup	Syag	Syad
OG0001147	Syag.g_01360	Syad.g_02349
OG0001148	Syag.g_01539	Syad.g_00889
OG0001149	Syag.g_01540	Syad.g_00888
OG0001150	Syag.g_01541	Syad.g_00887
OG0001151	Syag.g_01554	Syad.g_00875
OG0001152	Syag.g_01555	Syad.g_00872
OG0001153	Syag.g_01375	Syad.g_02318
OG0001154	Syag.g_01374	Syad.g_02319
OG0001155	Syag.g_01616	Syad.g_02540
OG0001156	Syag.g_01619	Syad.g_02543
OG0001157	Syag.g_01620	Syad.g_02544
OG0001158	Syag.g_01621	Syad.g_02546
OG0001159	Syag.g_01622, Syag.g_01625	Syad.g_02547
OG0001160	Syag.g_01666	Syad.g_02595
OG0001161	Syag.g_02163	Syad.g_00026
OG0001162	Syag.g_01238	Syad.g_01844
OG0001163	Syag.g_01674	Syad.g_02610
OG0001164	Syag.g_01680	Syad.g_02616
OG0001165	Syag.g_01685	Syad.g_02621
OG0001166	Syag.g_01715	Syad.g_02647
OG0001167	Syag.g_02383	Syad.g_02486
OG0001168	Syag.g_01740	Syad.g_02488
OG0001169	Syag.g_01742	Syad.g_02490
OG0001170	Syag.g_01744	Syad.g_02492
OG0001171	Syag.g_01755	Syad.g_02503
OG0001172	Syag.g_02693	Syad.g_00594
OG0001173	Syag.g_02694	Syad.g_00595
OG0001174	Syag.g_02703	Syad.g_00603
OG0001175	Syag.g_02704	Syad.g_00604
OG0001176	Syag.g_02723	Syad.g_00644
OG0001177	Syag.g_02720	Syad.g_00641
OG0001178	Syag.g_01694	Syad.g_02629
OG0001179	Syag.g_02754	Syad.g_00675
OG0001180	Syag.g_02780	Syad.g_00700
OG0001181	Syag.g_02784	Syad.g_00704
OG0001182	Syag.g_02793	Syad.g_00712
OG0001183	Syag.g_02798	Syad.g_00717
OG0001184	Syag.g_02428	Syad.g_00378
OG0001185	Syag.g_02399	Syad.g_00354
OG0001186	Syag.g_02364	Syad.g_00247
OG0001187	Syag.g_02361	Syad.g_00245
OG0001188	Syag.g_02359	Syad.g_00238
OG0001189	Syag.g_02334	Syad.g_00217
OG0001190	Syag.g_02126	Syad.g_03034
OG0001192	Syag.g_02149	Syad.g_00013
OG0001193	Syag.g_02182	Syad.g_00072
OG0001194	Syag.g_02185	Syad.g_00075
OG0001195	Syag.g_02186	Syad.g_00076
OG0001196	Syag.g_02254	Syad.g_00144
OG0001197	Syag.g_02256	Syad.g_00146
OG0001198	Syag.g_02269	Syad.g_00159
OG0001199	Syag.g_01825	Syad.g_02735
OG0001200	Syag.g_01827	Syad.g_02737
OG0001201	Syag.g_01886	Syad.g_02802
OG0001202	Syag.g_02032	Syad.g_02945
OG0001203	Syag.g_01783	Syad.g_00821
OG0001204	Syag.g_02673	Syad.g_00577
OG0001206	Syag.g_01328	Syad.g_02385
OG0001207	Syag.g_01536	Syad.g_00893
OG0001208	Syag.g_01526	Syad.g_00906
OG0001209	Syag.g_01451	Syad.g_00980
OG0001210	Syag.g_01442	Syad.g_00993
OG0001212	Syag.g_00334	Syad.g_01082
OG0001213	Syag.g_00394	Syad.g_02163
OG0001214	Syag.g_00412	Syad.g_02150
OG0001215	Syag.g_01014	Syad.g_01366
OG0001216	Syag.g_00920	Syad.g_01816
OG0001218	Syag.g_01364	Syad.g_02328
OG0001219	Syag.g_00767	Syad.g_01653
OG0001220	Syag.g_00743	Syad.g_01195
OG0001221	Syag.g_00628	Syad.g_01950
OG0001222	Syag.g_00797	Syad.g_01770
OG0001223	Syag.g_00843	Syad.g_01715
OG0001224	Syag.g_00969	Syad.g_01286
OG0001225	Syag.g_00971	Syad.g_01288
OG0001226	Syag.g_01835	Syad.g_02100
OG0001227	Syag.g_01240	Syad.g_00029
OG0001228	Syag.g_00709	Syad.g_02460
OG0001229	Syag.g_00997	Syad.g_01314
OG0001231	Syag.g_02289	Syad.g_00179
OG0001232	Syag.g_01724	Syad.g_02658
OG0001233	Syag.g_01745	Syad.g_02493
OG0001234	Syag.g_02708	Syad.g_00608
OG0001235	Syag.g_02715	Syad.g_00633
OG0001236	Syag.g_02432	Syad.g_00412
OG0001237	Syag.g_02426	Syad.g_00376
OG0001238	Syag.g_02144	Syad.g_00007
OG0001239	Syag.g_01822	Syad.g_02732
OG0001240	Syag.g_01869	Syad.g_02785
OG0001241	Syag.g_01879	Syad.g_02795
OG0001243	Syag.g_01920	Syad.g_02841
OG0001244	Syag.g_01948	Syad.g_02873
OG0001245	Syag.g_00213	Syad.g_02223
OG0001246	Syag.g_01498	Syad.g_00933
OG0001247	Syag.g_00710	Syad.g_01837
OG0001248	Syag.g_00175	Syad.g_01843
OG0001249	Syag.g_02837	Syad.g_00756
OG0001250	Syag.g_00725	Syad.g_01227
OG0001251	Syag.g_00472	Syad.g_00083
OG0001252	Syag.g_00960	Syad.g_01279
OG0001253	Syag.g_00094	Syad.g_02037
OG0001254	Syag.g_02165	Syad.g_01528
OG0001255	Syag.g_00440	Syad.g_02224
OG0001256	Syag.g_01673	Syad.g_02609
OG0001257	Syag.g_00176	Syad.g_02210
OG0001258	Syag.g_01683	Syad.g_02619
OG0001260	Syag.g_01763	Syad.g_02514
OG0001261	Syag.g_02763	Syad.g_00684
OG0001262	Syag.g_02336	Syad.g_00219
OG0001263	Syag.g_01923	Syad.g_02844
OG0001265	Syag.g_01910	Syad.g_02825
OG0001266	Syag.g_02036	Syad.g_02949
OG0001267	Syag.g_02598	Syad.g_00523
OG0001268	Syag.g_02850	Syad.g_00767
OG0001270	Syag.g_00030	Syad.g_02453
OG0001271	Syag.g_01353	Syad.g_02356
OG0001272	Syag.g_01522	Syad.g_00910
OG0001273	Syag.g_00405	Syad.g_02157
OG0001274	Syag.g_02076	Syad.g_02988
OG0001275	Syag.g_00857	Syad.g_01699
OG0001276	Syag.g_00874	Syad.g_01683
OG0001278	Syag.g_01054	Syad.g_01445
OG0001279	Syag.g_00490	Syad.g_02248
OG0001280	Syag.g_01189	Syad.g_02402
OG0001281	Syag.g_01219	Syad.g_02413
OG0001282	Syag.g_01538	Syad.g_00890
OG0001283	Syag.g_02248	Syad.g_00138
OG0001284	Syag.g_01656	Syad.g_02585
OG0001285	Syag.g_00142, Syag.g_02205	Syad.g_02043
OG0001286	Syag.g_02778	Syad.g_00698
OG0001287	Syag.g_02391	Syad.g_00346
OG0001288	Syag.g_02373	Syad.g_00326
OG0001289	Syag.g_01850	Syad.g_02767
OG0001290	Syag.g_01878	Syad.g_02794
OG0001291	Syag.g_01933	Syad.g_02854
OG0001292	Syag.g_02667	Syad.g_00572
OG0001293	Syag.g_02625	Syad.g_00549
OG0001294	Syag.g_00593	Syad.g_01597
OG0001295	Syag.g_00968	Syad.g_00997
OG0001296	Syag.g_01492	Syad.g_00939
OG0001297	Syag.g_01488	Syad.g_00943
OG0001298	Syag.g_00309	Syad.g_01055
OG0001299	Syag.g_00582	Syad.g_01591
OG0001300	Syag.g_01003	Syad.g_01339
OG0001301	Syag.g_00987	Syad.g_01303
OG0001302	Syag.g_00442	Syad.g_02123
OG0001303	Syag.g_00769	Syad.g_01655
OG0001304	Syag.g_00890	Syad.g_01669
OG0001305	Syag.g_00981	Syad.g_01296
OG0001306	Syag.g_01160	Syad.g_01119
OG0001307	Syag.g_00577	Syad.g_00626
OG0001309	Syag.g_01482	Syad.g_00950
OG0001311	Syag.g_00876	Syad.g_01681
OG0001312	Syag.g_00779	Syad.g_01788
OG0001313	Syag.g_01336	Syad.g_02372
OG0001313	Syag.g_01335	Syad.g_02373
OG0001314	Syag.g_00118	Syad.g_01356, Syad.g_01420, Syad.g_00861
OG0001315	Syag.g_02796	Syad.g_00715
OG0001316	Syag.g_01940	Syad.g_02861
OG0001317	Syag.g_01787	Syad.g_00814
OG0001318	Syag.g_02633	Syad.g_00557
OG0001321	Syag.g_00050	Syad.g_02423
OG0001322	Syag.g_00051	Syad.g_02422
OG0001323	Syag.g_01479	Syad.g_00953
OG0001324	Syag.g_01002	Syad.g_01338
OG0001325	Syag.g_00916	Syad.g_01811
OG0001326	Syag.g_02190, Syag.g_02195	Syad.g_00092
OG0001328	Syag.g_00620	Syad.g_01638
OG0001329	Syag.g_00498	Syad.g_00866
OG0001330	Syag.g_01181	Syad.g_02395
OG0001332	Syag.g_01611	Syad.g_02535
OG0001333	Syag.g_01739	Syad.g_02487
OG0001334	Syag.g_02807	Syad.g_00725
OG0001335	Syag.g_02808	Syad.g_00726
OG0001336	Syag.g_02249	Syad.g_00139
OG0001337	Syag.g_02804	Syad.g_00750
OG0001337	Syag.g_02824	Syad.g_00741
OG0001338	Syag.g_02831	Syad.g_00722
OG0001338	Syag.g_02827	Syad.g_00745
OG0001339	Syag.g_01881	Syad.g_02797
OG0001341	Syag.g_00233	Syad.g_01312
OG0001343	Syag.g_00562	Syad.g_00079
OG0001344	Syag.g_01136	Syad.g_01157
OG0001345	Syag.g_01108	Syad.g_01188
OG0001346	Syag.g_01193	Syad.g_02406
OG0001347	Syag.g_02350	Syad.g_00454
OG0001348	Syag.g_00941	Syad.g_01250
OG0001349	Syag.g_02479	Syad.g_02663
OG0001352	Syag.g_01459	Syad.g_00969
OG0001353	Syag.g_00716	Syad.g_01244
OG0001354	Syag.g_00830	Syad.g_01728
OG0001356	Syag.g_00942	Syad.g_01251
OG0001358	Syag.g_00374	Syad.g_02179
OG0001359	Syag.g_00561	Syad.g_00078
OG0001360	Syag.g_01106	Syad.g_01191
OG0001361	Syag.g_01111	Syad.g_01185
OG0001364	Syag.g_02448	Syad.g_00431
OG0001366	Syag.g_01718	Syad.g_02650
OG0001367	Syag.g_02657	Syad.g_01332, Syad.g_01328, Syad.g_02716
OG0001368	Syag.g_02674	Syad.g_00578
OG0001369	Syag.g_01868	Syad.g_02784
OG0001370	Syag.g_01660	Syad.g_02045
OG0001373	Syag.g_02194	Syad.g_00091
OG0001374	Syag.g_02202	Syad.g_00099
OG0001375	Syag.g_00563	Syad.g_00080
OG0001376	Syag.g_02153	Syad.g_00015
OG0001377	Syag.g_02152	Syad.g_00014
OG0001378	Syag.g_00028	Syad.g_02454
OG0001379	Syag.g_01183	Syad.g_02397
OG0001383	Syag.g_01775	Syad.g_00827
OG0001385	Syag.g_02191	Syad.g_00088
OG0001386	Syag.g_02192	Syad.g_00089
OG0001387	Syag.g_02193	Syad.g_00090
OG0001388	Syag.g_02196	Syad.g_00093
OG0001389	Syag.g_02197	Syad.g_00094
OG0001390	Syag.g_02198	Syad.g_00095
OG0001391	Syag.g_02199	Syad.g_00096
OG0001392	Syag.g_02200	Syad.g_00097
OG0001393	Syag.g_02201	Syad.g_00098
OG0001394	Syag.g_00635	Syad.g_01920
OG0001395	Syag.g_00898	Syad.g_01792
OG0001396	Syag.g_02349	Syad.g_00455
OG0001398	Syag.g_00751	Syad.g_01977
OG0001401	Syag.g_00720	Syad.g_01233
OG0001402	Syag.g_00379	Syad.g_02174
OG0001403	Syag.g_02308	Syad.g_00197
OG0001404	Syag.g_01818	Syad.g_02727
OG0001405	Syag.g_02810	Syad.g_00728
OG0001408	Syag.g_00450	Syad.g_01431
OG0001410	Syag.g_00576	Syad.g_00627
OG0001411	Syag.g_02424	Syad.g_00372
OG0001412	Syag.g_02351	Syad.g_00453
OG0001413	Syag.g_00224	Syad.g_02113
OG0001416	Syag.g_01198	Syad.g_02410
OG0001417	Syag.g_00829	Syad.g_01729
OG0001419	Syag.g_01466	Syad.g_00971
OG0001420	Syag.g_01465	Syad.g_00963
OG0001425	Syag.g_02148	Syad.g_00012
OG0001426	Syag.g_00073, Syag.g_00197	Syad.g_00855, Syad.g_01413, Syad.g_02234, Syad.g_01345, Syad.g_01968, Syad.g_02701, Syad.g_02002, Syad.g_02235
OG0001428	Syag.g_01981	Syad.g_02906
OG0001429	Syag.g_00770	Syad.g_01656
OG0001432	Syag.g_00448	Syad.g_01382
OG0001433	Syag.g_00943	Syad.g_01253, Syad.g_01252
OG0001435	Syag.g_00605	Syad.g_01612
OG0001436	Syag.g_02454	Syad.g_00437
OG0001436	Syag.g_02453	Syad.g_00436
OG0001438	Syag.g_02583	Syad.g_00507
OG0001439	Syag.g_02554	Syad.g_00476
OG0001442	Syag.g_00648	Syad.g_01906
OG0001443	Syag.g_02157	Syad.g_00023
OG0001444	Syag.g_02380	Syad.g_00336
OG0001444	Syag.g_01863	Syad.g_02779
OG0001447	Syag.g_01921	Syad.g_02842
OG0001448	Syag.g_01350	Syad.g_02723
OG0001449	Syag.g_02676	Syad.g_00583
OG0001452	Syag.g_02638	Syad.g_00563
OG0001453	Syag.g_00849	Syad.g_01709
OG0001454	Syag.g_00204	Syad.g_02101
OG0001456	Syag.g_02212	Syad.g_00101
OG0001457	Syag.g_02213	Syad.g_00102
OG0001458	Syag.g_02214	Syad.g_00103
OG0001459	Syag.g_00535	Syad.g_01550
OG0001460	Syag.g_00944	Syad.g_01254
OG0001461	Syag.g_00521	Syad.g_02162
OG0001462	Syag.g_02315	Syad.g_00204
OG0001465	Syag.g_00940	Syad.g_01830
OG0001470	Syag.g_02420	Syad.g_02462
OG0001471	Syag.g_02563	Syad.g_00484
OG0001473	Syag.g_00471	Syad.g_02127
OG0001474	Syag.g_02851	Syad.g_00768
OG0001475	Syag.g_02418	Syad.g_02464
OG0001477	Syag.g_00990	Syad.g_01307
OG0001478	Syag.g_01337	Syad.g_02371
OG0001478	Syag.g_01344	Syad.g_02364
OG0001479	Syag.g_02848	Syad.g_00765
OG0001480	Syag.g_00451	Syad.g_01194
OG0001482	Syag.g_00839	Syad.g_01719
OG0001487	Syag.g_01365	Syad.g_02327
OG0001488	Syag.g_01119	Syad.g_01175
OG0001489	Syag.g_02789	Syad.g_00709
OG0001492	Syag.g_01057	Syad.g_01448
OG0001493	Syag.g_01045	Syad.g_01439
OG0001494	Syag.g_02489	Syad.g_00267
OG0001496	Syag.g_00993	Syad.g_01309
OG0001497	Syag.g_00991	Syad.g_01308
OG0001498	Syag.g_00006	Syad.g_00786
OG0001502	Syag.g_00739	Syad.g_01202
OG0001504	Syag.g_00534	Syad.g_01535
OG0001508	Syag.g_02421	Syad.g_02461
OG0001510	Syag.g_02386	Syad.g_00342
OG0001511	Syag.g_01893	Syad.g_02810
OG0001512	Syag.g_01781	Syad.g_00822
OG0001513	Syag.g_02427	Syad.g_00377
OG0001514	Syag.g_00994	Syad.g_01310
OG0001515	Syag.g_01007	Syad.g_01343
OG0001516	Syag.g_00579	Syad.g_01588
OG0001517	Syag.g_02844	Syad.g_00762
OG0001518	Syag.g_02146	Syad.g_00009
OG0001519	Syag.g_02161	Syad.g_00025
OG0001520	Syag.g_00294	Syad.g_01039
OG0001525	Syag.g_00464	Syad.g_00036
OG0001527	Syag.g_00287	Syad.g_01030
OG0001528	Syag.g_02419	Syad.g_02463, Syad.g_00283, Syad.g_00286
OG0001529	Syag.g_02327	Syad.g_00210
OG0001530	Syag.g_01891	Syad.g_02808
OG0001531	Syag.g_01780	Syad.g_00823
OG0001532	Syag.g_01089	Syad.g_01492
OG0001533	Syag.g_01324	Syad.g_02388
OG0001534	Syag.g_00891	Syad.g_01668
OG0001535	Syag.g_00871	Syad.g_01685
OG0001536	Syag.g_00805	Syad.g_01762
OG0001537	Syag.g_00629	Syad.g_01949
OG0001538	Syag.g_00672	Syad.g_01884
OG0001539	Syag.g_00601	Syad.g_01607
OG0001540	Syag.g_01925	Syad.g_02846
OG0001541	Syag.g_01990	Syad.g_02915
OG0001542	Syag.g_01999	Syad.g_02924
OG0001543	Syag.g_02058	Syad.g_02969
OG0001544	Syag.g_02158	Syad.g_00024
OG0001545	Syag.g_02238	Syad.g_00126
OG0001547	Syag.g_00753	Syad.g_01963
OG0001551	Syag.g_01019	Syad.g_01256
OG0001554	Syag.g_02124	Syad.g_03031
OG0001556	Syag.g_01096	Syad.g_01509
OG0001558	Syag.g_02292	Syad.g_00182
OG0001559	Syag.g_01890	Syad.g_02807
OG0001560	Syag.g_01877	Syad.g_02793
OG0001561	Syag.g_00878	Syad.g_01679
OG0001562	Syag.g_00863	Syad.g_01693
OG0001563	Syag.g_02772	Syad.g_00693
OG0001564	Syag.g_02208	Syad.g_01539
OG0001567	Syag.g_00752	Syad.g_01965
OG0001568	Syag.g_00754	Syad.g_01961
OG0001573	Syag.g_00546, Syag.g_02341	Syad.g_00490, Syad.g_00491, Syad.g_00477, Syad.g_01556, Syad.g_01566
OG0001574	Syag.g_00285	Syad.g_01028
OG0001575	Syag.g_00290	Syad.g_01033
OG0001576	Syag.g_01233	Syad.g_01103
OG0001577	Syag.g_01146	Syad.g_01148
OG0001579	Syag.g_02813, Syag.g_02817	Syad.g_00732
OG0001580	Syag.g_02112	Syad.g_03020
OG0001582	Syag.g_00198	Syad.g_02086
OG0001588	Syag.g_02446	Syad.g_00428
OG0001589	Syag.g_01748	Syad.g_02495
OG0001590	Syag.g_00404	Syad.g_02158
OG0001591	Syag.g_00595	Syad.g_01599
OG0001592	Syag.g_02113	Syad.g_03021
OG0001602	Syag.g_00939	Syad.g_01831
OG0001614	Syag.g_02401	Syad.g_00356
OG0001615	Syag.g_00256	Syad.g_01002
OG0001616	Syag.g_01102	Syad.g_01515
OG0001617	Syag.g_00998	Syad.g_01335
OG0001618	Syag.g_00909	Syad.g_01805
OG0001619	Syag.g_00794	Syad.g_01773
OG0001620	Syag.g_02857	Syad.g_00774
OG0001621	Syag.g_02637	Syad.g_00562
OG0001622	Syag.g_02247	Syad.g_00137
OG0001623	Syag.g_02828	Syad.g_00746
OG0001624	Syag.g_00164	Syad.g_02110
OG0001624	Syag.g_00443	Syad.g_00031
OG0001625	Syag.g_02631	Syad.g_00555
OG0001634	Syag.g_00585	Syad.g_01594
OG0001635	Syag.g_02369	Syad.g_00322
OG0001636	Syag.g_02314	Syad.g_00203
OG0001637	Syag.g_00020	Syad.g_02508, Syad.g_02507
OG0001638	Syag.g_01700	Syad.g_02636
OG0001639	Syag.g_01615	Syad.g_02539
OG0001640	Syag.g_00955	Syad.g_01274
OG0001641	Syag.g_00847	Syad.g_01711
OG0001642	Syag.g_00742	Syad.g_01197
OG0001643	Syag.g_00415	Syad.g_02147
OG0001644	Syag.g_00902	Syad.g_01799
OG0001646	Syag.g_00625	Syad.g_01399, Syad.g_01392
OG0001647	Syag.g_02607	Syad.g_00531
OG0001652	Syag.g_02290	Syad.g_00180
OG0001654	Syag.g_01613	Syad.g_02537
OG0001656	Syag.g_02816	Syad.g_00731
OG0001657	Syag.g_01962	Syad.g_02889
OG0001658	Syag.g_02125	Syad.g_03033
OG0001659	Syag.g_01093	Syad.g_01507
OG0001660	Syag.g_01899, Syag.g_02870	Syad.g_02816
OG0001666	Syag.g_00218	Syad.g_01536
OG0001671	Syag.g_02063	Syad.g_02974
OG0001672	Syag.g_01833	Syad.g_02743
OG0001673	Syag.g_01789	Syad.g_00812
OG0001675	Syag.g_01692, Syag.g_00861	Syad.g_01695
OG0001676	Syag.g_02815	Syad.g_00734
OG0001677	Syag.g_02800	Syad.g_00718, Syad.g_01497
OG0001678	Syag.g_02692	Syad.g_00593
OG0001680	Syag.g_01709	Syad.g_01171
OG0001681	Syag.g_00193	Syad.g_00837, Syad.g_01214
OG0001682	Syag.g_00911	Syad.g_02102, Syad.g_01807
OG0001690	Syag.g_02135, Syag.g_00545, Syag.g_02137	Syad.g_03047
OG0001691	Syag.g_00486	Syad.g_02182
OG0001692	Syag.g_01426	Syad.g_02271
OG0001693	Syag.g_00976	Syad.g_01291
OG0001694	Syag.g_02596	Syad.g_00521
OG0001695	Syag.g_02232	Syad.g_00123
OG0001700	Syag.g_00537	Syad.g_01976
OG0001702	Syag.g_01855	Syad.g_02772
OG0001703	Syag.g_01535	Syad.g_00894
OG0001713	Syag.g_01128	Syad.g_01164
OG0001715	Syag.g_00114	Syad.g_02084
OG0001717	Syag.g_01976	Syad.g_02901
OG0001728	Syag.g_00208	Syad.g_02241, Syad.g_02003
OG0001729	Syag.g_01774	Syad.g_00828
OG0001730	Syag.g_01769	Syad.g_00832
OG0001731	Syag.g_01640	Syad.g_02563
OG0001732	Syag.g_01069	Syad.g_01464
OG0001733	Syag.g_00597	Syad.g_01602
OG0001735	Syag.g_00555	Syad.g_01573
OG0001736	Syag.g_02468	Syad.g_00450
OG0001737	Syag.g_02577	Syad.g_00501
OG0001738	Syag.g_02539	Syad.g_00462
OG0001739	Syag.g_02230	Syad.g_00122
OG0001740	Syag.g_02235	Syad.g_00124
OG0001747	Syag.g_01945	Syad.g_02871
OG0001748	Syag.g_02065	Syad.g_02976
OG0001749	Syag.g_02461	Syad.g_00446
OG0001750	Syag.g_01864	Syad.g_02780
OG0001752	Syag.g_01766	Syad.g_02518
OG0001753	Syag.g_01760	Syad.g_02511
OG0001754	Syag.g_00022	Syad.g_02510
OG0001755	Syag.g_01483	Syad.g_00949
OG0001756	Syag.g_02151	Syad.g_00022
OG0001758	Syag.g_00524	Syad.g_01546
OG0001761	Syag.g_00361	Syad.g_02198
OG0001762	Syag.g_00854	Syad.g_01704
OG0001763	Syag.g_00842	Syad.g_01716
OG0001764	Syag.g_00758	Syad.g_01642
OG0001765	Syag.g_00080	Syad.g_01545, Syad.g_02221
OG0001766	Syag.g_02567	Syad.g_00489
OG0001767	Syag.g_02455	Syad.g_00438
OG0001768	Syag.g_02008	Syad.g_02931
OG0001771	Syag.g_00180	Syad.g_02075
OG0001783	Syag.g_02396	Syad.g_00351
OG0001784	Syag.g_01860	Syad.g_02774
OG0001786	Syag.g_01658	Syad.g_02588
OG0001787	Syag.g_01455	Syad.g_00976
OG0001788	Syag.g_01452	Syad.g_00979
OG0001789	Syag.g_01191	Syad.g_02404
OG0001790	Syag.g_01153	Syad.g_01126
OG0001791	Syag.g_01127	Syad.g_01165
OG0001792	Syag.g_01063	Syad.g_01456
OG0001794	Syag.g_00887	Syad.g_01671
OG0001796	Syag.g_00865	Syad.g_01691
OG0001797	Syag.g_00786	Syad.g_01781
OG0001798	Syag.g_00381	Syad.g_02171
OG0001799	Syag.g_00430	Syad.g_02136
OG0001800	Syag.g_01287	Syad.g_02249
OG0001801	Syag.g_01440	Syad.g_02258
OG0001803	Syag.g_00039	Syad.g_02444
OG0001804	Syag.g_00007	Syad.g_00787
OG0001805	Syag.g_02661	Syad.g_00567
OG0001806	Syag.g_02608	Syad.g_00532
OG0001807	Syag.g_02452	Syad.g_00435
OG0001808	Syag.g_02441	Syad.g_00422
OG0001809	Syag.g_01936	Syad.g_02857
OG0001810	Syag.g_01938	Syad.g_02859
OG0001811	Syag.g_01997	Syad.g_02922
OG0001812	Syag.g_02114	Syad.g_03022
OG0001813	Syag.g_02168	Syad.g_00060
OG0001814	Syag.g_02257	Syad.g_00147
OG0001815	Syag.g_02267	Syad.g_00157
OG0001816	Syag.g_00599	Syad.g_01604
OG0001835	Syag.g_01028	Syad.g_00849
OG0001837	Syag.g_02064	Syad.g_02975
OG0001838	Syag.g_02280	Syad.g_00170
OG0001839	Syag.g_02310	Syad.g_00199
OG0001840	Syag.g_02333	Syad.g_00216
OG0001841	Syag.g_02342	Syad.g_00223
OG0001843	Syag.g_02402	Syad.g_00357
OG0001844	Syag.g_02403	Syad.g_00358
OG0001845	Syag.g_02404	Syad.g_00359
OG0001846	Syag.g_01913	Syad.g_02828
OG0001847	Syag.g_01911	Syad.g_02826
OG0001848	Syag.g_01907	Syad.g_02822
OG0001849	Syag.g_01849	Syad.g_02766
OG0001850	Syag.g_01836	Syad.g_02756
OG0001851	Syag.g_01829	Syad.g_02739
OG0001852	Syag.g_01828	Syad.g_02738
OG0001853	Syag.g_01821	Syad.g_02731
OG0001854	Syag.g_01785	Syad.g_00818
OG0001856	Syag.g_01665	Syad.g_02594
OG0001857	Syag.g_01662	Syad.g_02591
OG0001858	Syag.g_01634	Syad.g_02554
OG0001859	Syag.g_01547	Syad.g_00882
OG0001860	Syag.g_01533	Syad.g_00896
OG0001861	Syag.g_01521	Syad.g_00911
OG0001862	Syag.g_01509	Syad.g_00922
OG0001863	Syag.g_01503	Syad.g_00928
OG0001864	Syag.g_01444	Syad.g_00991
OG0001865	Syag.g_00323	Syad.g_01067
OG0001866	Syag.g_00349	Syad.g_01098
OG0001867	Syag.g_00359	Syad.g_02200
OG0001868	Syag.g_01197	Syad.g_02409
OG0001869	Syag.g_01147	Syad.g_01147
OG0001870	Syag.g_01138	Syad.g_01155
OG0001871	Syag.g_01133	Syad.g_01160
OG0001872	Syag.g_01058	Syad.g_01451
OG0001873	Syag.g_01101	Syad.g_01514
OG0001874	Syag.g_01104	Syad.g_01517
OG0001875	Syag.g_00525	Syad.g_01547
OG0001876	Syag.g_00526	Syad.g_01548
OG0001877	Syag.g_01006	Syad.g_01342
OG0001878	Syag.g_00858	Syad.g_01698
OG0001879	Syag.g_00852	Syad.g_01706
OG0001880	Syag.g_00815	Syad.g_01746
OG0001881	Syag.g_00813	Syad.g_01754
OG0001882	Syag.g_00789	Syad.g_01778
OG0001883	Syag.g_00785	Syad.g_01782
OG0001884	Syag.g_00483	Syad.g_01790
OG0001885	Syag.g_00764	Syad.g_01647
OG0001886	Syag.g_00760	Syad.g_01643
OG0001887	Syag.g_00619	Syad.g_01637
OG0001888	Syag.g_00640	Syad.g_01913
OG0001889	Syag.g_00682	Syad.g_01873
OG0001890	Syag.g_00732	Syad.g_01220
OG0001891	Syag.g_00736	Syad.g_01207
OG0001892	Syag.g_00447	Syad.g_01193
OG0001893	Syag.g_00382	Syad.g_02170
OG0001894	Syag.g_00409	Syad.g_02153
OG0001895	Syag.g_01296	Syad.g_02253
OG0001896	Syag.g_00024	Syad.g_02457
OG0001897	Syag.g_02854	Syad.g_00771
OG0001898	Syag.g_02836	Syad.g_00755
OG0001899	Syag.g_02761	Syad.g_00682
OG0001900	Syag.g_02623	Syad.g_00547
OG0001901	Syag.g_02622	Syad.g_00546
OG0001902	Syag.g_02591	Syad.g_00516
OG0001903	Syag.g_02582	Syad.g_00506
OG0001904	Syag.g_02450	Syad.g_00433
OG0001905	Syag.g_02438	Syad.g_00420
OG0001906	Syag.g_01926	Syad.g_02847
OG0001907	Syag.g_01944	Syad.g_02868
OG0001908	Syag.g_01992	Syad.g_02917
OG0001909	Syag.g_02006	Syad.g_02929
OG0001910	Syag.g_02068	Syad.g_02980
OG0001912	Syag.g_02139	Syad.g_00001
OG0001913	Syag.g_02141	Syad.g_00003
OG0001914	Syag.g_00149	Syad.g_01532
OG0001915	Syag.g_02264	Syad.g_00153
OG0001916	Syag.g_01510	Syad.g_00921
OG0001917	Syag.g_00873	Syad.g_01684
OG0001918	Syag.g_00531	Syad.g_00117
OG0001924	Syag.g_00366	Syad.g_02188
OG0001925	Syag.g_00365	Syad.g_02189
OG0001926	Syag.g_00364	Syad.g_02190
OG0001927	Syag.g_00363	Syad.g_02191
OG0001929	Syag.g_02352	Syad.g_00230
OG0001932	Syag.g_02400	Syad.g_00355
OG0001933	Syag.g_01888	Syad.g_02804
OG0001934	Syag.g_01873	Syad.g_02789
OG0001935	Syag.g_01826	Syad.g_02736
OG0001936	Syag.g_00111	Syad.g_02103
OG0001937	Syag.g_01648	Syad.g_02576
OG0001938	Syag.g_01531	Syad.g_00898
OG0001939	Syag.g_00441	Syad.g_01363, Syad.g_01362
OG0001940	Syag.g_00307	Syad.g_01054
OG0001941	Syag.g_01220	Syad.g_02414
OG0001943	Syag.g_01126	Syad.g_02034
OG0001944	Syag.g_00746	Syad.g_01981
OG0001946	Syag.g_01005	Syad.g_01341
OG0001947	Syag.g_00953	Syad.g_01272
OG0001948	Syag.g_00844	Syad.g_01714
OG0001949	Syag.g_00824	Syad.g_01734
OG0001950	Syag.g_00822	Syad.g_01736
OG0001951	Syag.g_00812	Syad.g_01755
OG0001952	Syag.g_00788	Syad.g_01779
OG0001953	Syag.g_00787	Syad.g_01780
