Orthogroup	Syag	Syal
OG0001144	Syag.g_01064	Syal.g_01736
OG0001145	Syag.g_01169	Syal.g_01614
OG0001146	Syag.g_01218	Syal.g_01593
OG0001147	Syag.g_01360	Syal.g_00458
OG0001148	Syag.g_01539	Syal.g_02886
OG0001149	Syag.g_01540	Syal.g_02885
OG0001150	Syag.g_01541	Syal.g_02884
OG0001151	Syag.g_01554	Syal.g_02872
OG0001152	Syag.g_01555	Syal.g_02871
OG0001153	Syag.g_01375	Syal.g_00421
OG0001154	Syag.g_01374	Syal.g_00422
OG0001155	Syag.g_01616	Syal.g_02969
OG0001156	Syag.g_01619	Syal.g_02972
OG0001157	Syag.g_01620	Syal.g_02973
OG0001158	Syag.g_01621	Syal.g_02974
OG0001159	Syag.g_01622, Syag.g_01625	Syal.g_02975
OG0001160	Syag.g_01666	Syal.g_00564
OG0001161	Syag.g_02163	Syal.g_01104
OG0001162	Syag.g_01238	Syal.g_01577
OG0001163	Syag.g_01674	Syal.g_00573
OG0001164	Syag.g_01680	Syal.g_00579
OG0001165	Syag.g_01685	Syal.g_00584
OG0001166	Syag.g_01715	Syal.g_00613
OG0001167	Syag.g_02383	Syal.g_00638
OG0001168	Syag.g_01740	Syal.g_00640
OG0001169	Syag.g_01742	Syal.g_00642
OG0001170	Syag.g_01744	Syal.g_00644
OG0001172	Syag.g_02693	Syal.g_00198
OG0001173	Syag.g_02694	Syal.g_00199
OG0001174	Syag.g_02703	Syal.g_00207
OG0001175	Syag.g_02704	Syal.g_00208
OG0001176	Syag.g_02723	Syal.g_00226
OG0001177	Syag.g_02720	Syal.g_00224
OG0001178	Syag.g_01694	Syal.g_00592
OG0001179	Syag.g_02754	Syal.g_00256
OG0001180	Syag.g_02780	Syal.g_00282
OG0001182	Syag.g_02793	Syal.g_00295
OG0001183	Syag.g_02798	Syal.g_00302
OG0001184	Syag.g_02428	Syal.g_01359
OG0001185	Syag.g_02399	Syal.g_01453
OG0001186	Syag.g_02364	Syal.g_00179
OG0001187	Syag.g_02361	Syal.g_00175
OG0001188	Syag.g_02359	Syal.g_00172
OG0001189	Syag.g_02334	Syal.g_00152
OG0001190	Syag.g_02126	Syal.g_01067
OG0001191	Syag.g_02142	Syal.g_01083
OG0001192	Syag.g_02149	Syal.g_01090
OG0001193	Syag.g_02182	Syal.g_01128
OG0001194	Syag.g_02185	Syal.g_01130
OG0001195	Syag.g_02186	Syal.g_01131
OG0001196	Syag.g_02254	Syal.g_00078
OG0001197	Syag.g_02256	Syal.g_00080
OG0001198	Syag.g_02269	Syal.g_00093
OG0001199	Syag.g_01825	Syal.g_00757
OG0001200	Syag.g_01827	Syal.g_00759
OG0001201	Syag.g_01886	Syal.g_00821
OG0001202	Syag.g_02032	Syal.g_00956
OG0001203	Syag.g_01783	Syal.g_00683
OG0001204	Syag.g_02673	Syal.g_01201
OG0001206	Syag.g_01328	Syal.g_00490
OG0001207	Syag.g_01536	Syal.g_02889
OG0001208	Syag.g_01526	Syal.g_02899
OG0001209	Syag.g_01451	Syal.g_02835
OG0001210	Syag.g_01442	Syal.g_02827
OG0001211	Syag.g_00272	Syal.g_02811
OG0001212	Syag.g_00334	Syal.g_02754
OG0001213	Syag.g_00394	Syal.g_02701
OG0001214	Syag.g_00412	Syal.g_02634
OG0001215	Syag.g_01014	Syal.g_01786
OG0001216	Syag.g_00920	Syal.g_01861
OG0001217	Syag.g_00151	Syal.g_02067
OG0001218	Syag.g_01364	Syal.g_00429
OG0001219	Syag.g_00767	Syal.g_02036
OG0001220	Syag.g_00743	Syal.g_02494
OG0001221	Syag.g_00628	Syal.g_02258
OG0001222	Syag.g_00797	Syal.g_02006
OG0001223	Syag.g_00843	Syal.g_01960
OG0001224	Syag.g_00969	Syal.g_01827
OG0001225	Syag.g_00971	Syal.g_01825
OG0001226	Syag.g_01835	Syal.g_00767
OG0001227	Syag.g_01240	Syal.g_01575
OG0001228	Syag.g_00709	Syal.g_02451
OG0001229	Syag.g_00997	Syal.g_01801
OG0001230	Syag.g_01430	Syal.g_00029
OG0001231	Syag.g_02289	Syal.g_00114
OG0001232	Syag.g_01724	Syal.g_00622
OG0001233	Syag.g_01745	Syal.g_00645
OG0001234	Syag.g_02708	Syal.g_00212
OG0001236	Syag.g_02432	Syal.g_01352
OG0001237	Syag.g_02426	Syal.g_01362
OG0001238	Syag.g_02144	Syal.g_01085
OG0001239	Syag.g_01822	Syal.g_00754
OG0001240	Syag.g_01869	Syal.g_00804
OG0001241	Syag.g_01879	Syal.g_00814
OG0001243	Syag.g_01920	Syal.g_00852
OG0001244	Syag.g_01948	Syal.g_00882
OG0001245	Syag.g_00213	Syal.g_02522
OG0001246	Syag.g_01498	Syal.g_02927
OG0001247	Syag.g_00710	Syal.g_01126
OG0001248	Syag.g_00175	Syal.g_01778
OG0001249	Syag.g_02837	Syal.g_00337
OG0001250	Syag.g_00725	Syal.g_02469
OG0001251	Syag.g_00472	Syal.g_02576
OG0001252	Syag.g_00960	Syal.g_01834
OG0001253	Syag.g_00094	Syal.g_02521
OG0001254	Syag.g_02165	Syal.g_02507
OG0001255	Syag.g_00440	Syal.g_02609
OG0001256	Syag.g_01673	Syal.g_00571
OG0001257	Syag.g_00176	Syal.g_02262
OG0001258	Syag.g_01683	Syal.g_00582
OG0001259	Syag.g_01743	Syal.g_00643
OG0001260	Syag.g_01763	Syal.g_00665
OG0001261	Syag.g_02763	Syal.g_00265
OG0001262	Syag.g_02336	Syal.g_00154
OG0001263	Syag.g_01923	Syal.g_00856
OG0001265	Syag.g_01910	Syal.g_00842
OG0001266	Syag.g_02036	Syal.g_00960
OG0001267	Syag.g_02598	Syal.g_01263
OG0001268	Syag.g_02850	Syal.g_00353
OG0001269	Syag.g_00480	Syal.g_02567
OG0001270	Syag.g_00030	Syal.g_00528
OG0001271	Syag.g_01353	Syal.g_00466
OG0001272	Syag.g_01522	Syal.g_02903
OG0001273	Syag.g_00405	Syal.g_02641
OG0001274	Syag.g_02076	Syal.g_01007
OG0001275	Syag.g_00857	Syal.g_01932
OG0001276	Syag.g_00874	Syal.g_01914
OG0001278	Syag.g_01054	Syal.g_01766
OG0001279	Syag.g_00490	Syal.g_02565
OG0001280	Syag.g_01189	Syal.g_01604
OG0001281	Syag.g_01219	Syal.g_01592
OG0001282	Syag.g_01538	Syal.g_02887
OG0001283	Syag.g_02248	Syal.g_01179
OG0001284	Syag.g_01656	Syal.g_03007
OG0001285	Syag.g_00142, Syag.g_02205	Syal.g_00625
OG0001286	Syag.g_02778	Syal.g_00280
OG0001287	Syag.g_02391	Syal.g_01461
OG0001288	Syag.g_02373	Syal.g_01513
OG0001289	Syag.g_01850	Syal.g_00781
OG0001290	Syag.g_01878	Syal.g_00813
OG0001291	Syag.g_01933	Syal.g_00866
OG0001292	Syag.g_02667	Syal.g_01206
OG0001293	Syag.g_02625	Syal.g_01236
OG0001294	Syag.g_00593	Syal.g_02207
OG0001295	Syag.g_00968	Syal.g_01828
OG0001296	Syag.g_01492	Syal.g_02933
OG0001298	Syag.g_00309	Syal.g_02777
OG0001299	Syag.g_00582	Syal.g_02200
OG0001300	Syag.g_01003	Syal.g_01795
OG0001301	Syag.g_00987	Syal.g_01941, Syal.g_01810
OG0001302	Syag.g_00442	Syal.g_02607
OG0001303	Syag.g_00769	Syal.g_02033
OG0001304	Syag.g_00890	Syal.g_01899
OG0001305	Syag.g_00981	Syal.g_01817
OG0001306	Syag.g_01160	Syal.g_01626
OG0001307	Syag.g_00577	Syal.g_02195
OG0001308	Syag.g_01406	Syal.g_00392
OG0001309	Syag.g_01482	Syal.g_02943
OG0001311	Syag.g_00876	Syal.g_01912
OG0001312	Syag.g_00779	Syal.g_02024
OG0001313	Syag.g_01336	Syal.g_00482
OG0001315	Syag.g_02796	Syal.g_00300
OG0001316	Syag.g_01940	Syal.g_00872
OG0001317	Syag.g_01787	Syal.g_00687
OG0001318	Syag.g_02633	Syal.g_01228
OG0001319	Syag.g_02609	Syal.g_01252
OG0001321	Syag.g_00050	Syal.g_00508
OG0001322	Syag.g_00051	Syal.g_00507
OG0001323	Syag.g_01479	Syal.g_02946
OG0001324	Syag.g_01002	Syal.g_01796
OG0001325	Syag.g_00916	Syal.g_01865
OG0001326	Syag.g_02190, Syag.g_02195	Syal.g_01138
OG0001328	Syag.g_00620	Syal.g_02266
OG0001329	Syag.g_00498	Syal.g_01188
OG0001330	Syag.g_01181	Syal.g_01611
OG0001332	Syag.g_01611	Syal.g_02965
OG0001333	Syag.g_01739	Syal.g_00639
OG0001334	Syag.g_02807	Syal.g_00311
OG0001335	Syag.g_02808	Syal.g_00312
OG0001336	Syag.g_02249	Syal.g_01180
OG0001337	Syag.g_02804	Syal.g_00308
OG0001337	Syag.g_02824	Syal.g_00327
OG0001338	Syag.g_02827	Syal.g_00330
OG0001339	Syag.g_01881	Syal.g_00816
OG0001341	Syag.g_00233	Syal.g_02538
OG0001343	Syag.g_00562	Syal.g_01190
OG0001344	Syag.g_01136	Syal.g_01658
OG0001345	Syag.g_01108	Syal.g_01694
OG0001346	Syag.g_01193	Syal.g_01600
OG0001347	Syag.g_02350	Syal.g_01531
OG0001348	Syag.g_00941	Syal.g_01849
OG0001349	Syag.g_02479	Syal.g_01426
OG0001351	Syag.g_00055	Syal.g_00501
OG0001353	Syag.g_00716	Syal.g_02457
OG0001354	Syag.g_00830	Syal.g_01973
OG0001357	Syag.g_00465	Syal.g_02584
OG0001358	Syag.g_00374	Syal.g_02715
OG0001359	Syag.g_00561	Syal.g_01189
OG0001360	Syag.g_01106	Syal.g_01696
OG0001361	Syag.g_01111	Syal.g_01691
OG0001364	Syag.g_02448	Syal.g_01342
OG0001365	Syag.g_02131	Syal.g_01072
OG0001366	Syag.g_01718	Syal.g_00616
OG0001367	Syag.g_02657	Syal.g_01621, Syal.g_00010, Syal.g_01215
OG0001368	Syag.g_02674	Syal.g_01200
OG0001369	Syag.g_01868	Syal.g_00803
OG0001373	Syag.g_02194	Syal.g_01137
OG0001374	Syag.g_02202	Syal.g_01145
OG0001375	Syag.g_00563	Syal.g_01191
OG0001376	Syag.g_02153	Syal.g_01095
OG0001377	Syag.g_02152	Syal.g_01094
OG0001378	Syag.g_00028	Syal.g_00529
OG0001379	Syag.g_01183	Syal.g_01609
OG0001383	Syag.g_02087, Syag.g_02090	Syal.g_01023
OG0001383	Syag.g_01776	Syal.g_00678
OG0001383	Syag.g_01775	Syal.g_00677
OG0001385	Syag.g_02191	Syal.g_01134
OG0001386	Syag.g_02192	Syal.g_01135
OG0001387	Syag.g_02193	Syal.g_01136
OG0001388	Syag.g_02196	Syal.g_01139
OG0001389	Syag.g_02197	Syal.g_01140
OG0001390	Syag.g_02198	Syal.g_01141
OG0001391	Syag.g_02199	Syal.g_01142
OG0001392	Syag.g_02200	Syal.g_01143
OG0001393	Syag.g_02201	Syal.g_01144
OG0001394	Syag.g_00635	Syal.g_02250
OG0001395	Syag.g_00898	Syal.g_02432
OG0001396	Syag.g_02349	Syal.g_01532
OG0001398	Syag.g_00751	Syal.g_00774
OG0001401	Syag.g_00720	Syal.g_02463
OG0001402	Syag.g_00379	Syal.g_02711
OG0001404	Syag.g_01818	Syal.g_00750
OG0001405	Syag.g_02810	Syal.g_00314
OG0001406	Syag.g_02154	Syal.g_01096
OG0001408	Syag.g_00450	Syal.g_02589
OG0001409	Syag.g_01125	Syal.g_01671
OG0001410	Syag.g_00576	Syal.g_02194
OG0001411	Syag.g_02424	Syal.g_01399
OG0001412	Syag.g_02351	Syal.g_01530
OG0001413	Syag.g_00224	Syal.g_02570
OG0001416	Syag.g_01198	Syal.g_01595
OG0001417	Syag.g_00829	Syal.g_01974
OG0001419	Syag.g_01466	Syal.g_01775
OG0001420	Syag.g_01465	Syal.g_02955
OG0001425	Syag.g_02148	Syal.g_01089
OG0001426	Syag.g_00073, Syag.g_00197	Syal.g_00694
OG0001426	Syag.g_01587, Syag.g_01032, Syag.g_01210, Syag.g_01268, Syag.g_01601	Syal.g_00731
OG0001428	Syag.g_01981	Syal.g_00915
OG0001432	Syag.g_00448	Syal.g_02578
OG0001433	Syag.g_00943	Syal.g_02212
OG0001435	Syag.g_00605	Syal.g_02290
OG0001436	Syag.g_02454	Syal.g_01335
OG0001436	Syag.g_02453	Syal.g_01336
OG0001438	Syag.g_02583	Syal.g_01278
OG0001439	Syag.g_02554	Syal.g_01306
OG0001442	Syag.g_00648	Syal.g_02234
OG0001443	Syag.g_02157	Syal.g_01101
OG0001444	Syag.g_02380	Syal.g_01506
OG0001444	Syag.g_01863	Syal.g_00798
OG0001447	Syag.g_01921	Syal.g_00853
OG0001448	Syag.g_01350	Syal.g_02552
OG0001449	Syag.g_02676	Syal.g_01198
OG0001452	Syag.g_02638	Syal.g_01223
OG0001454	Syag.g_00204	Syal.g_02566
OG0001456	Syag.g_02212	Syal.g_01146
OG0001457	Syag.g_02213	Syal.g_01147
OG0001458	Syag.g_02214	Syal.g_01148
OG0001459	Syag.g_00535	Syal.g_01493
OG0001460	Syag.g_00944	Syal.g_02211
OG0001461	Syag.g_00521	Syal.g_02091
OG0001462	Syag.g_02315	Syal.g_00138
OG0001470	Syag.g_02420	Syal.g_00181
OG0001471	Syag.g_02563	Syal.g_01301
OG0001473	Syag.g_00471	Syal.g_02571
OG0001474	Syag.g_02851	Syal.g_00354
OG0001475	Syag.g_02418	Syal.g_00184
OG0001477	Syag.g_00990	Syal.g_01807
OG0001478	Syag.g_01337	Syal.g_00481
OG0001478	Syag.g_01344	Syal.g_00474
OG0001479	Syag.g_02848	Syal.g_00351
OG0001480	Syag.g_00451	Syal.g_02599
OG0001482	Syag.g_00839	Syal.g_01964
OG0001486	Syag.g_01143	Syal.g_01651
OG0001488	Syag.g_01119	Syal.g_01677
OG0001489	Syag.g_02789	Syal.g_00291
OG0001492	Syag.g_01057	Syal.g_01769
OG0001493	Syag.g_01045	Syal.g_01760
OG0001495	Syag.g_02719	Syal.g_00223
OG0001496	Syag.g_00993	Syal.g_01804
OG0001497	Syag.g_00991	Syal.g_01806
OG0001498	Syag.g_00006	Syal.g_00554
OG0001502	Syag.g_00739	Syal.g_02489
OG0001504	Syag.g_00534	Syal.g_01492
OG0001507	Syag.g_01794, Syag.g_00083	Syal.g_02094
OG0001508	Syag.g_02421	Syal.g_00180
OG0001510	Syag.g_02386	Syal.g_01489
OG0001511	Syag.g_01893	Syal.g_00829
OG0001512	Syag.g_01781	Syal.g_00682
OG0001513	Syag.g_02427	Syal.g_01361
OG0001514	Syag.g_00994	Syal.g_01803
OG0001515	Syag.g_01007	Syal.g_01791
OG0001516	Syag.g_00579	Syal.g_02197
OG0001517	Syag.g_02844	Syal.g_00348
OG0001518	Syag.g_02146	Syal.g_01087
OG0001519	Syag.g_02161	Syal.g_01103
OG0001520	Syag.g_00294	Syal.g_02790
OG0001525	Syag.g_00464	Syal.g_02585
OG0001527	Syag.g_00287	Syal.g_02796
OG0001528	Syag.g_02419	Syal.g_00182
OG0001529	Syag.g_02327	Syal.g_00145
OG0001530	Syag.g_01891	Syal.g_00827
OG0001531	Syag.g_01780	Syal.g_00681
OG0001532	Syag.g_01089	Syal.g_01710
OG0001533	Syag.g_00026	Syal.g_00533
OG0001533	Syag.g_01324	Syal.g_00494
OG0001534	Syag.g_00891	Syal.g_01898
OG0001535	Syag.g_00871	Syal.g_01917
OG0001536	Syag.g_00805	Syal.g_01996
OG0001537	Syag.g_00629	Syal.g_02257
OG0001538	Syag.g_00672	Syal.g_01870
OG0001539	Syag.g_00601	Syal.g_02294
OG0001540	Syag.g_01925	Syal.g_00858
OG0001541	Syag.g_01990	Syal.g_00924
OG0001542	Syag.g_01999	Syal.g_00935
OG0001543	Syag.g_02058	Syal.g_00988
OG0001544	Syag.g_02158	Syal.g_01102
OG0001545	Syag.g_02238	Syal.g_01170
OG0001546	Syag.g_01473	Syal.g_02950
OG0001547	Syag.g_00753	Syal.g_02050
OG0001551	Syag.g_01019	Syal.g_01781
OG0001554	Syag.g_02124	Syal.g_01065
OG0001557	Syag.g_00636	Syal.g_02249
OG0001558	Syag.g_02292	Syal.g_00117
OG0001559	Syag.g_01890	Syal.g_00826
OG0001560	Syag.g_01877	Syal.g_00812
OG0001561	Syag.g_00878	Syal.g_01910
OG0001562	Syag.g_00863	Syal.g_01926
OG0001563	Syag.g_02772	Syal.g_00274
OG0001565	Syag.g_00449	Syal.g_02600
OG0001567	Syag.g_00752	Syal.g_02051
OG0001568	Syag.g_00754	Syal.g_02049
OG0001572	Syag.g_00086	Syal.g_03017
OG0001574	Syag.g_00285	Syal.g_02798
OG0001575	Syag.g_00290	Syal.g_02793
OG0001576	Syag.g_01233	Syal.g_01582
OG0001577	Syag.g_01146	Syal.g_01648
OG0001578	Syag.g_00226	Syal.g_01562
OG0001579	Syag.g_02813, Syag.g_02817	Syal.g_00318
OG0001580	Syag.g_02112	Syal.g_01052
OG0001582	Syag.g_00198	Syal.g_02644
OG0001589	Syag.g_01748	Syal.g_00647
OG0001590	Syag.g_00497	Syal.g_02511
OG0001590	Syag.g_00404	Syal.g_02642
OG0001591	Syag.g_00595	Syal.g_02209
OG0001592	Syag.g_02113	Syal.g_01053
OG0001594	Syag.g_01304	Syal.g_00056, Syal.g_00057
OG0001614	Syag.g_02401	Syal.g_01451
OG0001615	Syag.g_00256	Syal.g_02820
OG0001616	Syag.g_01102	Syal.g_01699
OG0001617	Syag.g_00998	Syal.g_01800
OG0001618	Syag.g_00909	Syal.g_02420
OG0001619	Syag.g_00794	Syal.g_02009
OG0001620	Syag.g_02857	Syal.g_00360
OG0001621	Syag.g_02637	Syal.g_01224
OG0001622	Syag.g_02247	Syal.g_01178
OG0001623	Syag.g_02828	Syal.g_00331
OG0001624	Syag.g_00164	Syal.g_02962
OG0001624	Syag.g_00443	Syal.g_02606
OG0001625	Syag.g_02631	Syal.g_01230
OG0001634	Syag.g_00585	Syal.g_02203
OG0001635	Syag.g_02369	Syal.g_01517
OG0001636	Syag.g_02314	Syal.g_00137
OG0001637	Syag.g_00020	Syal.g_00659
OG0001638	Syag.g_01700	Syal.g_00599
OG0001639	Syag.g_01615	Syal.g_02968
OG0001640	Syag.g_00955	Syal.g_01839
OG0001641	Syag.g_00847	Syal.g_01955
OG0001643	Syag.g_00415	Syal.g_02631
OG0001644	Syag.g_00902	Syal.g_02426
OG0001645	Syag.g_01441	Syal.g_02826
OG0001645	Syag.g_00559	Syal.g_02825
OG0001647	Syag.g_02607	Syal.g_01254
OG0001652	Syag.g_02290	Syal.g_00115
OG0001653	Syag.g_01866	Syal.g_00801
OG0001654	Syag.g_01613	Syal.g_02966
OG0001656	Syag.g_02816	Syal.g_00317
OG0001657	Syag.g_01962	Syal.g_00897
OG0001658	Syag.g_02125	Syal.g_01066
OG0001659	Syag.g_01093	Syal.g_01706
OG0001666	Syag.g_00218	Syal.g_01491, Syal.g_02102, Syal.g_02073
OG0001671	Syag.g_02063	Syal.g_00993
OG0001672	Syag.g_01833	Syal.g_00765
OG0001673	Syag.g_01789	Syal.g_00689
OG0001674	Syag.g_01317	Syal.g_00044
OG0001674	Syag.g_01316	Syal.g_00045
OG0001675	Syag.g_00861	Syal.g_01928
OG0001676	Syag.g_02815	Syal.g_00320
OG0001677	Syag.g_02800	Syal.g_00303
OG0001678	Syag.g_02692	Syal.g_00197
OG0001680	Syag.g_01709	Syal.g_00607
OG0001681	Syag.g_00193	Syal.g_01109, Syal.g_01544
OG0001682	Syag.g_00911	Syal.g_02407, Syal.g_02418
OG0001692	Syag.g_01426	Syal.g_00024
OG0001693	Syag.g_00976	Syal.g_01822
OG0001694	Syag.g_02596	Syal.g_01265
OG0001695	Syag.g_02232	Syal.g_01165
OG0001702	Syag.g_01855	Syal.g_00786
OG0001703	Syag.g_01535	Syal.g_02890
OG0001704	Syag.g_02512	Syal.g_01020
OG0001712	Syag.g_00089	Syal.g_02524
OG0001713	Syag.g_01128	Syal.g_01668
OG0001715	Syag.g_00114	Syal.g_02550
OG0001717	Syag.g_01976	Syal.g_00910
OG0001726	Syag.g_00747	Syal.g_00536
OG0001729	Syag.g_01774	Syal.g_00676
OG0001730	Syag.g_01769	Syal.g_00672
OG0001731	Syag.g_01640	Syal.g_02986
OG0001732	Syag.g_01069	Syal.g_01730
OG0001733	Syag.g_00597	Syal.g_02213
OG0001734	Syag.g_00740	Syal.g_02492
OG0001735	Syag.g_00555	Syal.g_02179
OG0001737	Syag.g_02577	Syal.g_01284
OG0001738	Syag.g_02539	Syal.g_01320
OG0001739	Syag.g_02230	Syal.g_01163
OG0001740	Syag.g_02235	Syal.g_01167
OG0001741	Syag.g_00163	Syal.g_02961
OG0001748	Syag.g_02065	Syal.g_00995
OG0001750	Syag.g_01864	Syal.g_00799
OG0001752	Syag.g_01766	Syal.g_00669
OG0001753	Syag.g_01760	Syal.g_00662
OG0001754	Syag.g_00022	Syal.g_00661
OG0001755	Syag.g_01483	Syal.g_02942
OG0001756	Syag.g_02151	Syal.g_01093
OG0001761	Syag.g_00361	Syal.g_02727
OG0001762	Syag.g_00854	Syal.g_01947
OG0001763	Syag.g_00842	Syal.g_01961
OG0001764	Syag.g_00758	Syal.g_02046
OG0001765	Syag.g_00080	Syal.g_02105, Syal.g_01106, Syal.g_01854
OG0001766	Syag.g_02567	Syal.g_01296
OG0001767	Syag.g_02455	Syal.g_01334
OG0001768	Syag.g_02008	Syal.g_00941
OG0001770	Syag.g_00523	Syal.g_02501
OG0001783	Syag.g_02396	Syal.g_01456
OG0001784	Syag.g_01860	Syal.g_00795
OG0001786	Syag.g_01658	Syal.g_03009
OG0001787	Syag.g_01455	Syal.g_02839
OG0001788	Syag.g_01452	Syal.g_02836
OG0001789	Syag.g_01191	Syal.g_01602
OG0001790	Syag.g_01153	Syal.g_01633
OG0001791	Syag.g_01127	Syal.g_01669
OG0001792	Syag.g_01063	Syal.g_01737
OG0001794	Syag.g_00887	Syal.g_01902
OG0001794	Syag.g_00888	Syal.g_01901
OG0001796	Syag.g_00865	Syal.g_01923
OG0001797	Syag.g_00786	Syal.g_02017
OG0001798	Syag.g_00381	Syal.g_02709
OG0001799	Syag.g_00430	Syal.g_02616
OG0001800	Syag.g_01287	Syal.g_01539
OG0001801	Syag.g_01440	Syal.g_00038
OG0001803	Syag.g_00039	Syal.g_00519
OG0001804	Syag.g_00007	Syal.g_00553
OG0001805	Syag.g_02661	Syal.g_01211
OG0001806	Syag.g_02608	Syal.g_01253
OG0001807	Syag.g_02452	Syal.g_01337
OG0001808	Syag.g_02441	Syal.g_01344
OG0001809	Syag.g_01936	Syal.g_00869
OG0001810	Syag.g_01938	Syal.g_00878
OG0001811	Syag.g_01997	Syal.g_00933
OG0001812	Syag.g_02114	Syal.g_01054
OG0001813	Syag.g_02168	Syal.g_01117
OG0001814	Syag.g_02257	Syal.g_00081
OG0001815	Syag.g_02267	Syal.g_00091
OG0001816	Syag.g_00599	Syal.g_02297
OG0001835	Syag.g_01028	Syal.g_00713
OG0001837	Syag.g_02064	Syal.g_00994
OG0001838	Syag.g_02280	Syal.g_00105
OG0001839	Syag.g_02310	Syal.g_00133
OG0001840	Syag.g_02333	Syal.g_00151
OG0001841	Syag.g_02342	Syal.g_00158
OG0001843	Syag.g_02402	Syal.g_01450
OG0001844	Syag.g_02403	Syal.g_01449
OG0001845	Syag.g_02404	Syal.g_01448
OG0001846	Syag.g_01913	Syal.g_00845
OG0001847	Syag.g_01911	Syal.g_00843
OG0001848	Syag.g_01907	Syal.g_00839
OG0001849	Syag.g_01849	Syal.g_00780
OG0001850	Syag.g_01836	Syal.g_00768
OG0001851	Syag.g_01829	Syal.g_00761
OG0001852	Syag.g_01828	Syal.g_00760
OG0001853	Syag.g_01821	Syal.g_00753
OG0001854	Syag.g_01785	Syal.g_00685
OG0001855	Syag.g_01313	Syal.g_00050
OG0001856	Syag.g_01665	Syal.g_00563
OG0001857	Syag.g_01662	Syal.g_00560
OG0001858	Syag.g_01634	Syal.g_02981
OG0001859	Syag.g_01547	Syal.g_02879
OG0001860	Syag.g_01533	Syal.g_02892
OG0001861	Syag.g_01521	Syal.g_02904
OG0001862	Syag.g_01509	Syal.g_02916
OG0001863	Syag.g_01503	Syal.g_02922
OG0001864	Syag.g_01444	Syal.g_02829
OG0001865	Syag.g_00323	Syal.g_02764
OG0001866	Syag.g_00349	Syal.g_02740
OG0001867	Syag.g_00359	Syal.g_02729
OG0001868	Syag.g_01197	Syal.g_01596
OG0001869	Syag.g_01147	Syal.g_01647
OG0001870	Syag.g_01138	Syal.g_01656
OG0001871	Syag.g_01133	Syal.g_01661
OG0001872	Syag.g_01058	Syal.g_01742
OG0001873	Syag.g_01101	Syal.g_01700
OG0001874	Syag.g_01104	Syal.g_01697
OG0001877	Syag.g_01006	Syal.g_01792
OG0001878	Syag.g_00858	Syal.g_01931
OG0001879	Syag.g_00852	Syal.g_01950
OG0001880	Syag.g_00815	Syal.g_01987
OG0001881	Syag.g_00813	Syal.g_01988
OG0001882	Syag.g_00789	Syal.g_02014
OG0001883	Syag.g_00785	Syal.g_02018
OG0001884	Syag.g_00483	Syal.g_02564
OG0001885	Syag.g_00764	Syal.g_02041
OG0001886	Syag.g_00760	Syal.g_02045
OG0001887	Syag.g_00619	Syal.g_02267
OG0001888	Syag.g_00640	Syal.g_02243
OG0001889	Syag.g_00682	Syal.g_01880
OG0001890	Syag.g_00732	Syal.g_02476
OG0001891	Syag.g_00736	Syal.g_02480
OG0001892	Syag.g_00447	Syal.g_02601
OG0001893	Syag.g_00382	Syal.g_02708
OG0001894	Syag.g_00409	Syal.g_02637
OG0001895	Syag.g_01296	Syal.g_00063
OG0001896	Syag.g_00024	Syal.g_00535
OG0001897	Syag.g_02854	Syal.g_00357
OG0001898	Syag.g_02836	Syal.g_00336
OG0001899	Syag.g_02761	Syal.g_00263
OG0001900	Syag.g_02623	Syal.g_01238
OG0001901	Syag.g_02622	Syal.g_01239
OG0001902	Syag.g_02591	Syal.g_01270
OG0001903	Syag.g_02582	Syal.g_01279
OG0001904	Syag.g_02450	Syal.g_01340
OG0001905	Syag.g_02438	Syal.g_01346
OG0001906	Syag.g_01926	Syal.g_00859
OG0001908	Syag.g_01992	Syal.g_00926
OG0001909	Syag.g_02006	Syal.g_00939
OG0001910	Syag.g_02068	Syal.g_00999
OG0001912	Syag.g_02139	Syal.g_01077
OG0001913	Syag.g_02141	Syal.g_01081
OG0001914	Syag.g_00149	Syal.g_02509
OG0001915	Syag.g_02264	Syal.g_00088
OG0001918	Syag.g_00209	Syal.g_02068
OG0001924	Syag.g_00366	Syal.g_02722
OG0001925	Syag.g_00365	Syal.g_02723
OG0001926	Syag.g_00364	Syal.g_02724
OG0001927	Syag.g_00363	Syal.g_02725
OG0001929	Syag.g_02352	Syal.g_00165
OG0001932	Syag.g_02400	Syal.g_01452
OG0001933	Syag.g_01888	Syal.g_00823
OG0001934	Syag.g_01873	Syal.g_00808
OG0001936	Syag.g_00111	Syal.g_02069
OG0001937	Syag.g_01648	Syal.g_02994
OG0001938	Syag.g_01531	Syal.g_02894
OG0001939	Syag.g_00441	Syal.g_02608
OG0001940	Syag.g_00307	Syal.g_02778
OG0001941	Syag.g_01220	Syal.g_01591
OG0001942	Syag.g_01161	Syal.g_01625
OG0001943	Syag.g_01126	Syal.g_01670
OG0001944	Syag.g_00746	Syal.g_02052
OG0001946	Syag.g_01005	Syal.g_01793
OG0001947	Syag.g_00953	Syal.g_01841
OG0001948	Syag.g_00844	Syal.g_01959
OG0001949	Syag.g_00824	Syal.g_01978
OG0001950	Syag.g_00822	Syal.g_01980
OG0001951	Syag.g_00812	Syal.g_01989
OG0001952	Syag.g_00788	Syal.g_02015
OG0001953	Syag.g_00787	Syal.g_02016
