Orthogroup	Syag	Praz
OG0001177	Syag.g_02720	Praz.g_00312
OG0001178	Syag.g_01694	Praz.g_00307
OG0001179	Syag.g_02754	Praz.g_00279
OG0001180	Syag.g_02780	Praz.g_00257
OG0001181	Syag.g_02784	Praz.g_00253
OG0001182	Syag.g_02793	Praz.g_00246
OG0001183	Syag.g_02798	Praz.g_00241
OG0001184	Syag.g_02428	Praz.g_00225
OG0001185	Syag.g_02399	Praz.g_00211
OG0001186	Syag.g_02364	Praz.g_00187
OG0001187	Syag.g_02361	Praz.g_00183
OG0001188	Syag.g_02359	Praz.g_00180
OG0001189	Syag.g_02334	Praz.g_00163
OG0001190	Syag.g_02126	Praz.g_00159
OG0001191	Syag.g_02142	Praz.g_00149
OG0001192	Syag.g_02149	Praz.g_00144
OG0001193	Syag.g_02182	Praz.g_00134
OG0001194	Syag.g_02185	Praz.g_00133
OG0001195	Syag.g_02186	Praz.g_00132
OG0001196	Syag.g_02254	Praz.g_00119
OG0001197	Syag.g_02256	Praz.g_00118
OG0001198	Syag.g_02269	Praz.g_00362
OG0001199	Syag.g_01825	Praz.g_00434
OG0001200	Syag.g_01827	Praz.g_00436
OG0001201	Syag.g_01886	Praz.g_00468
OG0001202	Syag.g_02032	Praz.g_00559
OG0001203	Syag.g_01783	Praz.g_00598
OG0001204	Syag.g_02673	Praz.g_00603
OG0001206	Syag.g_01328	Praz.g_01866
OG0001207	Syag.g_01536	Praz.g_01851
OG0001208	Syag.g_01526	Praz.g_01846
OG0001209	Syag.g_01451	Praz.g_01793
OG0001210	Syag.g_01442	Praz.g_01788
OG0001211	Syag.g_00272	Praz.g_01778
OG0001212	Syag.g_00334	Praz.g_01734
OG0001213	Syag.g_00394	Praz.g_01701
OG0001214	Syag.g_00412	Praz.g_01693
OG0001215	Syag.g_01014	Praz.g_01640
OG0001216	Syag.g_00920	Praz.g_01605
OG0001217	Syag.g_00151	Praz.g_01567
OG0001218	Syag.g_01364	Praz.g_01560
OG0001219	Syag.g_00767	Praz.g_01523
OG0001220	Syag.g_00743	Praz.g_01460
OG0001221	Syag.g_00628	Praz.g_01397
OG0001222	Syag.g_00797	Praz.g_01358
OG0001223	Syag.g_00843	Praz.g_01332
OG0001224	Syag.g_00969	Praz.g_01280
OG0001225	Syag.g_00971	Praz.g_00064
OG0001226	Syag.g_01835	Praz.g_00090
OG0001227	Syag.g_01240	Praz.g_00108
OG0001228	Syag.g_00709	Praz.g_00709
OG0001229	Syag.g_00997	Praz.g_01141
OG0001230	Syag.g_01430	Praz.g_01049
OG0001231	Syag.g_02289	Praz.g_00944
OG0001232	Syag.g_01724	Praz.g_00854
OG0001233	Syag.g_01745	Praz.g_00834
OG0001234	Syag.g_02708	Praz.g_00320
OG0001235	Syag.g_02715	Praz.g_00310
OG0001236	Syag.g_02432	Praz.g_00228
OG0001237	Syag.g_02426	Praz.g_00224
OG0001238	Syag.g_02144	Praz.g_00148
OG0001239	Syag.g_01822	Praz.g_00431
OG0001240	Syag.g_01869	Praz.g_00453
OG0001241	Syag.g_01879	Praz.g_00461
OG0001243	Syag.g_01920	Praz.g_00485
OG0001244	Syag.g_01948	Praz.g_00501
OG0001245	Syag.g_00213	Praz.g_00794
OG0001246	Syag.g_01498	Praz.g_01824
OG0001247	Syag.g_00710	Praz.g_01647
OG0001248	Syag.g_00175	Praz.g_01645
OG0001249	Syag.g_02837	Praz.g_01534
OG0001250	Syag.g_00725	Praz.g_01471
OG0001251	Syag.g_00472	Praz.g_01423
OG0001252	Syag.g_00960	Praz.g_01285
OG0001253	Syag.g_00094	Praz.g_00109
OG0001254	Syag.g_02165	Praz.g_00023
OG0001255	Syag.g_00440	Praz.g_00008
OG0001256	Syag.g_01673	Praz.g_00951
OG0001257	Syag.g_00176	Praz.g_00945
OG0001258	Syag.g_01683	Praz.g_00880
OG0001259	Syag.g_01743	Praz.g_00836
OG0001260	Syag.g_01763	Praz.g_00820
OG0001261	Syag.g_02763	Praz.g_00271
OG0001262	Syag.g_02336	Praz.g_00165
OG0001263	Syag.g_01923	Praz.g_00488
OG0001265	Syag.g_01910	Praz.g_00478
OG0001266	Syag.g_02036	Praz.g_00563
OG0001267	Syag.g_02598	Praz.g_00638
OG0001268	Syag.g_02850	Praz.g_00341
OG0001269	Syag.g_00480	Praz.g_00815
OG0001270	Syag.g_00030	Praz.g_01894
OG0001271	Syag.g_01353	Praz.g_01856
OG0001272	Syag.g_01522	Praz.g_01842
OG0001273	Syag.g_00405	Praz.g_01699
OG0001274	Syag.g_02076	Praz.g_01627
OG0001275	Syag.g_00857	Praz.g_01322
OG0001276	Syag.g_00874	Praz.g_01302
OG0001278	Syag.g_01054	Praz.g_00704
OG0001279	Syag.g_00490	Praz.g_01236
OG0001280	Syag.g_01189	Praz.g_01181
OG0001281	Syag.g_01219	Praz.g_01175
OG0001282	Syag.g_01538	Praz.g_01138
OG0001283	Syag.g_02248	Praz.g_01119
OG0001284	Syag.g_01656	Praz.g_00971
OG0001285	Syag.g_00142, Syag.g_02205	Praz.g_00851
OG0001286	Syag.g_02778	Praz.g_00259
OG0001287	Syag.g_02391	Praz.g_00203
OG0001288	Syag.g_02373	Praz.g_00194
OG0001289	Syag.g_01850	Praz.g_00447
OG0001290	Syag.g_01878	Praz.g_00460
OG0001291	Syag.g_01933	Praz.g_00495
OG0001292	Syag.g_02667	Praz.g_00608
OG0001293	Syag.g_02625	Praz.g_00620
OG0001294	Syag.g_00593	Praz.g_00796
OG0001295	Syag.g_00968	Praz.g_01861
OG0001296	Syag.g_01492	Praz.g_01819
OG0001297	Syag.g_01488	Praz.g_01814
OG0001298	Syag.g_00309	Praz.g_01752
OG0001299	Syag.g_00582	Praz.g_01664
OG0001300	Syag.g_01003	Praz.g_01637
OG0001301	Syag.g_00987	Praz.g_01634
OG0001302	Syag.g_00442	Praz.g_01525
OG0001303	Syag.g_00769	Praz.g_01318
OG0001304	Syag.g_00890	Praz.g_01291
OG0001305	Syag.g_00981	Praz.g_00070
OG0001306	Syag.g_01160	Praz.g_00006
OG0001307	Syag.g_00577	Praz.g_01156
OG0001308	Syag.g_01406	Praz.g_01031
OG0001309	Syag.g_01482	Praz.g_00947
OG0001311	Syag.g_00876	Praz.g_01300
OG0001312	Syag.g_00779	Praz.g_01369
OG0001314	Syag.g_00118	Praz.g_01575
OG0001315	Syag.g_02796	Praz.g_00422
OG0001316	Syag.g_01940	Praz.g_00500
OG0001317	Syag.g_01787	Praz.g_00594
OG0001318	Syag.g_02633	Praz.g_00616
OG0001319	Syag.g_02609	Praz.g_00631
OG0001321	Syag.g_00050	Praz.g_01877
OG0001322	Syag.g_00051	Praz.g_01876
OG0001323	Syag.g_01479	Praz.g_01809
OG0001324	Syag.g_01002	Praz.g_01636
OG0001325	Syag.g_00916	Praz.g_01602
OG0001326	Syag.g_02190, Syag.g_02195	Praz.g_01435
OG0001328	Syag.g_00620	Praz.g_00107
OG0001329	Syag.g_00498	Praz.g_00032
OG0001330	Syag.g_01181	Praz.g_01206
OG0001331	Syag.g_01543	Praz.g_01133
OG0001332	Syag.g_01611	Praz.g_00998
OG0001333	Syag.g_01739	Praz.g_00840
OG0001334	Syag.g_02807	Praz.g_00238
OG0001335	Syag.g_02808	Praz.g_00237
OG0001336	Syag.g_02249	Praz.g_00122
OG0001339	Syag.g_01881	Praz.g_00463
OG0001341	Syag.g_00233	Praz.g_01569
OG0001343	Syag.g_00562	Praz.g_01426
OG0001344	Syag.g_01136	Praz.g_00750
OG0001345	Syag.g_01108	Praz.g_00735
OG0001346	Syag.g_01193	Praz.g_01179
OG0001349	Syag.g_02479	Praz.g_01060
OG0001351	Syag.g_00055	Praz.g_01874
OG0001352	Syag.g_01459	Praz.g_01650
OG0001353	Syag.g_00716	Praz.g_01480
OG0001354	Syag.g_00830	Praz.g_01340
OG0001356	Syag.g_00942	Praz.g_01548
OG0001358	Syag.g_00374	Praz.g_01710
OG0001359	Syag.g_00561	Praz.g_01425
OG0001360	Syag.g_01106	Praz.g_00110
OG0001361	Syag.g_01111	Praz.g_00738
OG0001364	Syag.g_02448	Praz.g_00235
OG0001365	Syag.g_02131	Praz.g_00155
OG0001369	Syag.g_01868	Praz.g_00452
OG0001373	Syag.g_02194	Praz.g_01436
OG0001374	Syag.g_02202	Praz.g_01428
OG0001375	Syag.g_00563	Praz.g_01427
OG0001376	Syag.g_02153	Praz.g_00076
OG0001377	Syag.g_02152	Praz.g_00077
OG0001378	Syag.g_00028	Praz.g_00061
OG0001379	Syag.g_01183	Praz.g_01186
OG0001380	Syag.g_00252	Praz.g_01151
OG0001385	Syag.g_02191	Praz.g_01439
OG0001386	Syag.g_02192	Praz.g_01438
OG0001387	Syag.g_02193	Praz.g_01437
OG0001388	Syag.g_02196	Praz.g_01434
OG0001389	Syag.g_02197	Praz.g_01433
OG0001390	Syag.g_02198	Praz.g_01432
OG0001391	Syag.g_02199	Praz.g_01431
OG0001392	Syag.g_02200	Praz.g_01430
OG0001393	Syag.g_02201	Praz.g_01429
OG0001395	Syag.g_00898	Praz.g_01289
OG0001398	Syag.g_00751	Praz.g_00917
OG0001402	Syag.g_00379	Praz.g_01553
OG0001403	Syag.g_02308	Praz.g_00395
OG0001404	Syag.g_01818	Praz.g_00428
OG0001405	Syag.g_02810	Praz.g_00683
OG0001406	Syag.g_02154	Praz.g_00075
OG0001408	Syag.g_00450	Praz.g_00093
OG0001409	Syag.g_01125	Praz.g_00747
OG0001410	Syag.g_00576	Praz.g_01155
OG0001411	Syag.g_02424	Praz.g_01094
OG0001413	Syag.g_00224	Praz.g_00956
OG0001416	Syag.g_01198	Praz.g_01869
OG0001417	Syag.g_00829	Praz.g_01859
OG0001419	Syag.g_01466	Praz.g_00089
OG0001420	Syag.g_01465	Praz.g_00052
OG0001425	Syag.g_02148	Praz.g_00145
OG0001428	Syag.g_01981	Praz.g_00532
OG0001429	Syag.g_00770	Praz.g_01522
OG0001432	Syag.g_00448	Praz.g_00958
OG0001433	Syag.g_00943	Praz.g_01549
OG0001439	Syag.g_02554	Praz.g_00664
OG0001442	Syag.g_00648	Praz.g_01577
OG0001447	Syag.g_01921	Praz.g_00486
OG0001448	Syag.g_01350	Praz.g_00808
OG0001449	Syag.g_02676	Praz.g_00772
OG0001452	Syag.g_02638	Praz.g_01421
OG0001453	Syag.g_00849	Praz.g_01328
OG0001454	Syag.g_00204	Praz.g_00103
OG0001456	Syag.g_02212	Praz.g_00015
OG0001457	Syag.g_02213	Praz.g_00014
OG0001458	Syag.g_02214	Praz.g_00013
OG0001459	Syag.g_00535	Praz.g_01222
OG0001460	Syag.g_00944	Praz.g_01550
OG0001462	Syag.g_02315	Praz.g_00399
OG0001465	Syag.g_00940	Praz.g_01628
OG0001467	Syag.g_01322	Praz.g_01533
OG0001471	Syag.g_02563	Praz.g_00955
OG0001472	Syag.g_00104	Praz.g_00948
OG0001473	Syag.g_00471	Praz.g_00186
OG0001474	Syag.g_02851	Praz.g_00342
OG0001475	Syag.g_02418	Praz.g_01105
OG0001479	Syag.g_02848	Praz.g_01934
OG0001480	Syag.g_00451	Praz.g_00806
OG0001482	Syag.g_00839	Praz.g_01871
OG0001486	Syag.g_01143	Praz.g_00757
OG0001492	Syag.g_01057	Praz.g_00707
OG0001493	Syag.g_01045	Praz.g_00699
OG0001502	Syag.g_00739	Praz.g_01542
OG0001504	Syag.g_00534	Praz.g_01221
OG0001507	Syag.g_01794, Syag.g_00083	Praz.g_00902
OG0001508	Syag.g_02421	Praz.g_01117
OG0001520	Syag.g_00294	Praz.g_00780
OG0001525	Syag.g_00464	Praz.g_00939
OG0001546	Syag.g_01473	Praz.g_01804
OG0001547	Syag.g_00753	Praz.g_01540
OG0001551	Syag.g_01019	Praz.g_00016
OG0001553	Syag.g_01424	Praz.g_01044
OG0001554	Syag.g_02124	Praz.g_00949
OG0001564	Syag.g_02208	Praz.g_01077
OG0001565	Syag.g_00449	Praz.g_01909
OG0001567	Syag.g_00752	Praz.g_01541
OG0001568	Syag.g_00754	Praz.g_01539
OG0001582	Syag.g_00198	Praz.g_01860
OG0001602	Syag.g_00939	Praz.g_01629
OG0001633	Syag.g_01608	Praz.g_01142
OG0001635	Syag.g_02369	Praz.g_00895
OG0001666	Syag.g_00218	Praz.g_01223
OG0001704	Syag.g_02512	Praz.g_00419, Praz.g_00420
OG0001709	Syag.g_02478	Praz.g_01061
OG0001712	Syag.g_00089	Praz.g_01917
OG0001726	Syag.g_00747	Praz.g_01920
OG0001919	Syag.g_00444	Praz.g_00775
OG0002029	Syag.g_01347	Praz.g_01224
OG0002112	Syag.g_02570	Praz.g_01926
OG0002157	Syag.g_02569	Praz.g_01925
OG0002158	Syag.g_02571	Praz.g_01927
OG0002349	Syag.g_01747	Praz.g_00832
OG0002495	Syag.g_00749	Praz.g_01160
OG0002699	Syag.g_02502	Praz.g_01112
OG0003174	Syag.g_02022	Praz.g_01612
