Orthogroup	Syag	Praa
OG0001175	Syag.g_02704	Praa.g_01712
OG0001176	Syag.g_02723	Praa.g_01719
OG0001177	Syag.g_02720	Praa.g_01722
OG0001178	Syag.g_01694	Praa.g_01727
OG0001179	Syag.g_02754	Praa.g_01759
OG0001180	Syag.g_02780	Praa.g_01781
OG0001181	Syag.g_02784	Praa.g_01785
OG0001182	Syag.g_02793	Praa.g_01792
OG0001183	Syag.g_02798	Praa.g_01797
OG0001184	Syag.g_02428	Praa.g_01813
OG0001185	Syag.g_02399	Praa.g_01827
OG0001186	Syag.g_02364	Praa.g_01850
OG0001187	Syag.g_02361	Praa.g_01854
OG0001188	Syag.g_02359	Praa.g_01857
OG0001189	Syag.g_02334	Praa.g_01874
OG0001190	Syag.g_02126	Praa.g_01878
OG0001191	Syag.g_02142	Praa.g_01888
OG0001192	Syag.g_02149	Praa.g_01892
OG0001193	Syag.g_02182	Praa.g_01902
OG0001194	Syag.g_02185	Praa.g_01903
OG0001195	Syag.g_02186	Praa.g_01904
OG0001196	Syag.g_02254	Praa.g_01917
OG0001197	Syag.g_02256	Praa.g_01918
OG0001198	Syag.g_02269	Praa.g_01925
OG0001199	Syag.g_01825	Praa.g_00074
OG0001200	Syag.g_01827	Praa.g_00076
OG0001201	Syag.g_01886	Praa.g_00108
OG0001202	Syag.g_02032	Praa.g_00199
OG0001203	Syag.g_01783	Praa.g_00238
OG0001204	Syag.g_02673	Praa.g_00243
OG0001206	Syag.g_01328	Praa.g_00462
OG0001207	Syag.g_01536	Praa.g_00477
OG0001208	Syag.g_01526	Praa.g_00482
OG0001209	Syag.g_01451	Praa.g_00535
OG0001210	Syag.g_01442	Praa.g_00540
OG0001211	Syag.g_00272	Praa.g_00551
OG0001212	Syag.g_00334	Praa.g_00596
OG0001213	Syag.g_00394	Praa.g_00629
OG0001214	Syag.g_00412	Praa.g_00637
OG0001215	Syag.g_01014	Praa.g_00690
OG0001216	Syag.g_00920	Praa.g_00713
OG0001217	Syag.g_00151	Praa.g_00751
OG0001218	Syag.g_01364	Praa.g_00758
OG0001219	Syag.g_00767	Praa.g_00791
OG0001220	Syag.g_00743	Praa.g_00856
OG0001221	Syag.g_00628	Praa.g_00918
OG0001222	Syag.g_00797	Praa.g_00956
OG0001223	Syag.g_00843	Praa.g_00982
OG0001224	Syag.g_00969	Praa.g_01035
OG0001225	Syag.g_00971	Praa.g_01037
OG0001226	Syag.g_01835	Praa.g_01064
OG0001227	Syag.g_01240	Praa.g_01083
OG0001228	Syag.g_00709	Praa.g_01204
OG0001229	Syag.g_00997	Praa.g_01364
OG0001230	Syag.g_01430	Praa.g_01468
OG0001231	Syag.g_02289	Praa.g_01574
OG0001232	Syag.g_01724	Praa.g_01658
OG0001233	Syag.g_01745	Praa.g_01679
OG0001234	Syag.g_02708	Praa.g_01714
OG0001235	Syag.g_02715	Praa.g_01724
OG0001236	Syag.g_02432	Praa.g_01810
OG0001237	Syag.g_02426	Praa.g_01814
OG0001238	Syag.g_02144	Praa.g_01889
OG0001239	Syag.g_01822	Praa.g_00071
OG0001240	Syag.g_01869	Praa.g_00093
OG0001241	Syag.g_01879	Praa.g_00101
OG0001243	Syag.g_01920	Praa.g_00125
OG0001244	Syag.g_01948	Praa.g_00141
OG0001245	Syag.g_00213	Praa.g_00379
OG0001246	Syag.g_01498	Praa.g_00504
OG0001247	Syag.g_00710	Praa.g_00683
OG0001248	Syag.g_00175	Praa.g_00685
OG0001249	Syag.g_02837	Praa.g_00780
OG0001250	Syag.g_00725	Praa.g_00845
OG0001251	Syag.g_00472	Praa.g_00893
OG0001252	Syag.g_00960	Praa.g_01030
OG0001253	Syag.g_00094	Praa.g_01084
OG0001254	Syag.g_02165	Praa.g_01129
OG0001255	Syag.g_00440	Praa.g_01144
OG0001256	Syag.g_01673	Praa.g_01567
OG0001257	Syag.g_00176	Praa.g_01573
OG0001258	Syag.g_01683	Praa.g_01632
OG0001259	Syag.g_01743	Praa.g_01677
OG0001260	Syag.g_01763	Praa.g_01694
OG0001261	Syag.g_02763	Praa.g_01767
OG0001262	Syag.g_02336	Praa.g_01872
OG0001265	Syag.g_01910	Praa.g_00118
OG0001266	Syag.g_02036	Praa.g_00203
OG0001267	Syag.g_02598	Praa.g_00280
OG0001268	Syag.g_02850	Praa.g_00339
OG0001269	Syag.g_00480	Praa.g_00358
OG0001270	Syag.g_00030	Praa.g_00434
OG0001271	Syag.g_01353	Praa.g_00472
OG0001272	Syag.g_01522	Praa.g_00486
OG0001273	Syag.g_00405	Praa.g_00631
OG0001274	Syag.g_02076	Praa.g_00703
OG0001275	Syag.g_00857	Praa.g_00992
OG0001276	Syag.g_00874	Praa.g_01014
OG0001278	Syag.g_01054	Praa.g_01209
OG0001279	Syag.g_00490	Praa.g_01257
OG0001280	Syag.g_01189	Praa.g_01317
OG0001281	Syag.g_01219	Praa.g_01323
OG0001282	Syag.g_01538	Praa.g_01367
OG0001283	Syag.g_02248	Praa.g_01386
OG0001284	Syag.g_01656	Praa.g_01547
OG0001285	Syag.g_00142, Syag.g_02205	Praa.g_01661
OG0001286	Syag.g_02778	Praa.g_01779
OG0001287	Syag.g_02391	Praa.g_01834
OG0001288	Syag.g_02373	Praa.g_01843
OG0001289	Syag.g_01850	Praa.g_00087
OG0001290	Syag.g_01878	Praa.g_00100
OG0001291	Syag.g_01933	Praa.g_00135
OG0001292	Syag.g_02667	Praa.g_00248
OG0001293	Syag.g_02625	Praa.g_00261
OG0001294	Syag.g_00593	Praa.g_00377
OG0001295	Syag.g_00968	Praa.g_00467
OG0001296	Syag.g_01492	Praa.g_00509
OG0001297	Syag.g_01488	Praa.g_00514
OG0001298	Syag.g_00309	Praa.g_00577
OG0001299	Syag.g_00582	Praa.g_00666
OG0001300	Syag.g_01003	Praa.g_00693
OG0001301	Syag.g_00987	Praa.g_00696
OG0001302	Syag.g_00442	Praa.g_00789
OG0001303	Syag.g_00769	Praa.g_00996
OG0001304	Syag.g_00890	Praa.g_01024
OG0001305	Syag.g_00981	Praa.g_01043
OG0001306	Syag.g_01160	Praa.g_01146
OG0001307	Syag.g_00577	Praa.g_01349
OG0001308	Syag.g_01406	Praa.g_01486
OG0001309	Syag.g_01482	Praa.g_01571
OG0001315	Syag.g_02796	Praa.g_00062
OG0001316	Syag.g_01940	Praa.g_00140
OG0001317	Syag.g_01787	Praa.g_00234
OG0001318	Syag.g_02633	Praa.g_00256
OG0001319	Syag.g_02609	Praa.g_00272
OG0001321	Syag.g_00050	Praa.g_00450
OG0001322	Syag.g_00051	Praa.g_00451
OG0001323	Syag.g_01479	Praa.g_00519
OG0001324	Syag.g_01002	Praa.g_00694
OG0001325	Syag.g_00916	Praa.g_00716
OG0001326	Syag.g_02190, Syag.g_02195	Praa.g_00881
OG0001328	Syag.g_00620	Praa.g_01082
OG0001329	Syag.g_00498	Praa.g_01123
OG0001330	Syag.g_01181	Praa.g_01289
OG0001331	Syag.g_01543	Praa.g_01372
OG0001332	Syag.g_01611	Praa.g_01519
OG0001333	Syag.g_01739	Praa.g_01673
OG0001334	Syag.g_02807	Praa.g_01800
OG0001335	Syag.g_02808	Praa.g_01801
OG0001336	Syag.g_02249	Praa.g_01914
OG0001339	Syag.g_01881	Praa.g_00103
OG0001341	Syag.g_00233	Praa.g_00749
OG0001343	Syag.g_00562	Praa.g_00890
OG0001344	Syag.g_01136	Praa.g_01163
OG0001345	Syag.g_01108	Praa.g_01178
OG0001346	Syag.g_01193	Praa.g_01319
OG0001348	Syag.g_00941	Praa.g_01595
OG0001349	Syag.g_02479	Praa.g_01624, Praa.g_01794
OG0001351	Syag.g_00055	Praa.g_00453
OG0001352	Syag.g_01459	Praa.g_00680
OG0001353	Syag.g_00716	Praa.g_00836
OG0001354	Syag.g_00830	Praa.g_00974
OG0001358	Syag.g_00374	Praa.g_00620
OG0001359	Syag.g_00561	Praa.g_00891
OG0001360	Syag.g_01106	Praa.g_01085
OG0001361	Syag.g_01111	Praa.g_01175
OG0001364	Syag.g_02448	Praa.g_01803
OG0001365	Syag.g_02131	Praa.g_01882
OG0001369	Syag.g_01868	Praa.g_00092
OG0001370	Syag.g_01395, Syag.g_01660	Praa.g_00459
OG0001373	Syag.g_02194	Praa.g_00880
OG0001374	Syag.g_02202	Praa.g_00888
OG0001375	Syag.g_00563	Praa.g_00889
OG0001376	Syag.g_02153	Praa.g_01049
OG0001377	Syag.g_02152	Praa.g_01050
OG0001378	Syag.g_00028	Praa.g_01094
OG0001379	Syag.g_01183	Praa.g_01312
OG0001380	Syag.g_00252	Praa.g_01354
OG0001385	Syag.g_02191	Praa.g_00877
OG0001386	Syag.g_02192	Praa.g_00878
OG0001387	Syag.g_02193	Praa.g_00879
OG0001388	Syag.g_02196	Praa.g_00882
OG0001389	Syag.g_02197	Praa.g_00883
OG0001390	Syag.g_02198	Praa.g_00884
OG0001391	Syag.g_02199	Praa.g_00885
OG0001392	Syag.g_02200	Praa.g_00886
OG0001393	Syag.g_02201	Praa.g_00887
OG0001394	Syag.g_00635	Praa.g_00922
OG0001395	Syag.g_00898	Praa.g_01026
OG0001398	Syag.g_00751	Praa.g_01601
OG0001403	Syag.g_02308	Praa.g_00030
OG0001404	Syag.g_01818	Praa.g_00068
OG0001405	Syag.g_02810	Praa.g_00326
OG0001406	Syag.g_02154	Praa.g_01048
OG0001408	Syag.g_00450	Praa.g_01067
OG0001409	Syag.g_01125	Praa.g_01166
OG0001410	Syag.g_00576	Praa.g_01350
OG0001411	Syag.g_02424	Praa.g_01397
OG0001413	Syag.g_00224	Praa.g_01562
OG0001416	Syag.g_01198	Praa.g_00458
OG0001417	Syag.g_00829	Praa.g_00469
OG0001419	Syag.g_01466	Praa.g_01063
OG0001420	Syag.g_01465	Praa.g_01103
OG0001428	Syag.g_01981	Praa.g_00172
OG0001429	Syag.g_00770	Praa.g_00792
OG0001432	Syag.g_00448	Praa.g_01560
OG0001438	Syag.g_02583	Praa.g_00293
OG0001439	Syag.g_02554	Praa.g_00307
OG0001442	Syag.g_00648	Praa.g_00741
OG0001447	Syag.g_01921	Praa.g_00126
OG0001448	Syag.g_01350	Praa.g_00366
OG0001449	Syag.g_02676	Praa.g_00393
OG0001452	Syag.g_02638	Praa.g_00894
OG0001453	Syag.g_00849	Praa.g_00986
OG0001454	Syag.g_00204	Praa.g_01078
OG0001456	Syag.g_02212	Praa.g_01137
OG0001457	Syag.g_02213	Praa.g_01138
OG0001458	Syag.g_02214	Praa.g_01139
OG0001459	Syag.g_00535	Praa.g_01273
OG0001462	Syag.g_02315	Praa.g_00034
OG0001465	Syag.g_00940	Praa.g_00702
OG0001467	Syag.g_01322	Praa.g_00781
OG0001471	Syag.g_02563	Praa.g_01563
OG0001472	Syag.g_00104	Praa.g_01570
OG0001473	Syag.g_00471	Praa.g_01851
OG0001479	Syag.g_02848	Praa.g_00337
OG0001480	Syag.g_00451	Praa.g_00368
OG0001482	Syag.g_00839	Praa.g_00456
OG0001484	Syag.g_02203	Praa.g_01296
OG0001492	Syag.g_01057	Praa.g_01206
OG0001493	Syag.g_01045	Praa.g_01214
OG0001494	Syag.g_02489	Praa.g_01422
OG0001495	Syag.g_02719	Praa.g_01721
OG0001502	Syag.g_00739	Praa.g_00772
OG0001504	Syag.g_00534	Praa.g_01274
OG0001507	Syag.g_01794, Syag.g_00083	Praa.g_01619
OG0001520	Syag.g_00294	Praa.g_00388
OG0001525	Syag.g_00464	Praa.g_01579
OG0001546	Syag.g_01473	Praa.g_00524
OG0001547	Syag.g_00753	Praa.g_00774
OG0001551	Syag.g_01019	Praa.g_01136
OG0001553	Syag.g_01424	Praa.g_01473
OG0001554	Syag.g_02124	Praa.g_01569
OG0001565	Syag.g_00449	Praa.g_00416
OG0001567	Syag.g_00752	Praa.g_00773
OG0001568	Syag.g_00754	Praa.g_00775
OG0001572	Syag.g_00086	Praa.g_01251
OG0001582	Syag.g_00198	Praa.g_00468
OG0001586	Syag.g_02483	Praa.g_01336
OG0001602	Syag.g_00939	Praa.g_00701
OG0001625	Syag.g_02631	Praa.g_00258
OG0001633	Syag.g_01608	Praa.g_01363
OG0001647	Syag.g_02607	Praa.g_00273
OG0001666	Syag.g_00218	Praa.g_01272
OG0001704	Syag.g_02512	Praa.g_00060, Praa.g_01225
OG0001709	Syag.g_02478	Praa.g_01398
OG0001919	Syag.g_00444	Praa.g_00390
OG0002029	Syag.g_01347	Praa.g_01271
OG0002092	Syag.g_01294, Syag.g_01295	Praa.g_01227
OG0002416	Syag.g_00454	Praa.g_01219
OG0003339	Syag.g_02488	Praa.g_01337
