Orthogroup	Syag	Prae
OG0001175	Syag.g_02704	Prae.g_01699
OG0001176	Syag.g_02723	Prae.g_01706
OG0001177	Syag.g_02720	Prae.g_01709
OG0001178	Syag.g_01694	Prae.g_01714
OG0001179	Syag.g_02754	Prae.g_01742
OG0001180	Syag.g_02780	Prae.g_01765
OG0001181	Syag.g_02784	Prae.g_01769
OG0001182	Syag.g_02793	Prae.g_01776
OG0001183	Syag.g_02798	Prae.g_01780
OG0001184	Syag.g_02428	Prae.g_01796
OG0001185	Syag.g_02399	Prae.g_01810
OG0001186	Syag.g_02364	Prae.g_01833
OG0001187	Syag.g_02361	Prae.g_01837
OG0001188	Syag.g_02359	Prae.g_01839
OG0001189	Syag.g_02334	Prae.g_01856
OG0001190	Syag.g_02126	Prae.g_01860
OG0001191	Syag.g_02142	Prae.g_01870
OG0001192	Syag.g_02149	Prae.g_01875
OG0001193	Syag.g_02182	Prae.g_01885
OG0001194	Syag.g_02185	Prae.g_01886
OG0001195	Syag.g_02186	Prae.g_01887
OG0001196	Syag.g_02254	Prae.g_01900
OG0001197	Syag.g_02256	Prae.g_01901
OG0001198	Syag.g_02269	Prae.g_01908
OG0001199	Syag.g_01825	Prae.g_00074
OG0001200	Syag.g_01827	Prae.g_00076
OG0001201	Syag.g_01886	Prae.g_00107
OG0001202	Syag.g_02032	Prae.g_00202
OG0001203	Syag.g_01783	Prae.g_00241
OG0001204	Syag.g_02673	Prae.g_00246
OG0001206	Syag.g_01328	Prae.g_00436
OG0001207	Syag.g_01536	Prae.g_00451
OG0001208	Syag.g_01526	Prae.g_00456
OG0001209	Syag.g_01451	Prae.g_00510
OG0001210	Syag.g_01442	Prae.g_00515
OG0001211	Syag.g_00272	Prae.g_00525
OG0001212	Syag.g_00334	Prae.g_00570
OG0001213	Syag.g_00394	Prae.g_00603
OG0001214	Syag.g_00412	Prae.g_00611
OG0001215	Syag.g_01014	Prae.g_00664
OG0001216	Syag.g_00920	Prae.g_00713
OG0001217	Syag.g_00151	Prae.g_00752
OG0001218	Syag.g_01364	Prae.g_00759
OG0001219	Syag.g_00767	Prae.g_00794
OG0001220	Syag.g_00743	Prae.g_00857
OG0001221	Syag.g_00628	Prae.g_00919
OG0001222	Syag.g_00797	Prae.g_00956
OG0001223	Syag.g_00843	Prae.g_00982
OG0001224	Syag.g_00969	Prae.g_01036
OG0001225	Syag.g_00971	Prae.g_01038
OG0001226	Syag.g_01835	Prae.g_01066
OG0001227	Syag.g_01240	Prae.g_01084
OG0001228	Syag.g_00709	Prae.g_01208
OG0001229	Syag.g_00997	Prae.g_01366
OG0001230	Syag.g_01430	Prae.g_01451
OG0001231	Syag.g_02289	Prae.g_01556
OG0001232	Syag.g_01724	Prae.g_01646
OG0001233	Syag.g_01745	Prae.g_01666
OG0001234	Syag.g_02708	Prae.g_01701
OG0001235	Syag.g_02715	Prae.g_01711
OG0001236	Syag.g_02432	Prae.g_01793
OG0001237	Syag.g_02426	Prae.g_01797
OG0001238	Syag.g_02144	Prae.g_01871
OG0001239	Syag.g_01822	Prae.g_00071
OG0001240	Syag.g_01869	Prae.g_00093
OG0001241	Syag.g_01879	Prae.g_00101
OG0001243	Syag.g_01920	Prae.g_00125
OG0001244	Syag.g_01948	Prae.g_00141
OG0001245	Syag.g_00213	Prae.g_00380
OG0001246	Syag.g_01498	Prae.g_00478
OG0001247	Syag.g_00710	Prae.g_00657
OG0001248	Syag.g_00175	Prae.g_00659
OG0001249	Syag.g_02837	Prae.g_00784
OG0001250	Syag.g_00725	Prae.g_00846
OG0001251	Syag.g_00472	Prae.g_00893
OG0001252	Syag.g_00960	Prae.g_01031
OG0001253	Syag.g_00094	Prae.g_01085
OG0001254	Syag.g_02165	Prae.g_01132
OG0001255	Syag.g_00440	Prae.g_01147
OG0001256	Syag.g_01673	Prae.g_01549
OG0001257	Syag.g_00176	Prae.g_01555
OG0001258	Syag.g_01683	Prae.g_01620
OG0001259	Syag.g_01743	Prae.g_01664
OG0001260	Syag.g_01763	Prae.g_01680
OG0001261	Syag.g_02763	Prae.g_01750
OG0001262	Syag.g_02336	Prae.g_01854
OG0001263	Syag.g_01923	Prae.g_00128
OG0001265	Syag.g_01910	Prae.g_00118
OG0001266	Syag.g_02036	Prae.g_00206
OG0001267	Syag.g_02598	Prae.g_00281
OG0001268	Syag.g_02850	Prae.g_00339
OG0001269	Syag.g_00480	Prae.g_00358
OG0001270	Syag.g_00030	Prae.g_00408
OG0001271	Syag.g_01353	Prae.g_00446
OG0001272	Syag.g_01522	Prae.g_00460
OG0001273	Syag.g_00405	Prae.g_00605
OG0001274	Syag.g_02076	Prae.g_00677
OG0001275	Syag.g_00857	Prae.g_00992
OG0001276	Syag.g_00874	Prae.g_01015
OG0001278	Syag.g_01054	Prae.g_01213
OG0001279	Syag.g_00490	Prae.g_01265
OG0001280	Syag.g_01189	Prae.g_01328
OG0001281	Syag.g_01219	Prae.g_01334
OG0001282	Syag.g_01538	Prae.g_01369
OG0001283	Syag.g_02248	Prae.g_01388
OG0001284	Syag.g_01656	Prae.g_01529
OG0001285	Syag.g_00142, Syag.g_02205	Prae.g_01649
OG0001286	Syag.g_02778	Prae.g_01762
OG0001287	Syag.g_02391	Prae.g_01817
OG0001288	Syag.g_02373	Prae.g_01826
OG0001289	Syag.g_01850	Prae.g_00087
OG0001290	Syag.g_01878	Prae.g_00100
OG0001291	Syag.g_01933	Prae.g_00135
OG0001292	Syag.g_02667	Prae.g_00251
OG0001293	Syag.g_02625	Prae.g_00264
OG0001294	Syag.g_00593	Prae.g_00378
OG0001295	Syag.g_00968	Prae.g_00441
OG0001296	Syag.g_01492	Prae.g_00483
OG0001297	Syag.g_01488	Prae.g_00488
OG0001298	Syag.g_00309	Prae.g_00551
OG0001299	Syag.g_00582	Prae.g_00640
OG0001300	Syag.g_01003	Prae.g_00667
OG0001301	Syag.g_00987	Prae.g_00670
OG0001302	Syag.g_00442	Prae.g_00793
OG0001303	Syag.g_00769	Prae.g_00996
OG0001304	Syag.g_00890	Prae.g_01025
OG0001305	Syag.g_00981	Prae.g_01044
OG0001306	Syag.g_01160	Prae.g_01149
OG0001307	Syag.g_00577	Prae.g_01351
OG0001308	Syag.g_01406	Prae.g_01469
OG0001309	Syag.g_01482	Prae.g_01553
OG0001311	Syag.g_00876	Prae.g_01017
OG0001313	Syag.g_01336, Syag.g_01335	Prae.g_00700, Prae.g_00703, Prae.g_00708
OG0001315	Syag.g_02796	Prae.g_00061
OG0001316	Syag.g_01940	Prae.g_00140
OG0001317	Syag.g_01787	Prae.g_00237
OG0001318	Syag.g_02633	Prae.g_00259
OG0001319	Syag.g_02609	Prae.g_00275
OG0001321	Syag.g_00050	Prae.g_00425
OG0001322	Syag.g_00051	Prae.g_00426
OG0001323	Syag.g_01479	Prae.g_00493
OG0001324	Syag.g_01002	Prae.g_00668
OG0001325	Syag.g_00916	Prae.g_00716
OG0001326	Syag.g_02190, Syag.g_02195	Prae.g_00881
OG0001328	Syag.g_00620	Prae.g_01083
OG0001329	Syag.g_00498	Prae.g_01122
OG0001330	Syag.g_01181	Prae.g_01292
OG0001331	Syag.g_01543	Prae.g_01374
OG0001332	Syag.g_01611	Prae.g_01502
OG0001333	Syag.g_01739	Prae.g_01660
OG0001334	Syag.g_02807	Prae.g_01783
OG0001335	Syag.g_02808	Prae.g_01784
OG0001336	Syag.g_02249	Prae.g_01897
OG0001339	Syag.g_01881	Prae.g_00103
OG0001341	Syag.g_00233	Prae.g_00750
OG0001343	Syag.g_00562	Prae.g_00890
OG0001344	Syag.g_01136	Prae.g_01167
OG0001345	Syag.g_01108	Prae.g_01182
OG0001346	Syag.g_01193	Prae.g_01330
OG0001348	Syag.g_00941	Prae.g_01578
OG0001351	Syag.g_00055	Prae.g_00428
OG0001352	Syag.g_01459	Prae.g_00654
OG0001353	Syag.g_00716	Prae.g_00838
OG0001354	Syag.g_00830	Prae.g_00974
OG0001356	Syag.g_00942	Prae.g_01231
OG0001358	Syag.g_00374	Prae.g_00594
OG0001359	Syag.g_00561	Prae.g_00891
OG0001360	Syag.g_01106	Prae.g_01086
OG0001361	Syag.g_01111	Prae.g_01179
OG0001364	Syag.g_02448	Prae.g_01786
OG0001365	Syag.g_02131	Prae.g_01864
OG0001369	Syag.g_01868	Prae.g_00092
OG0001373	Syag.g_02194	Prae.g_00880
OG0001374	Syag.g_02202	Prae.g_00888
OG0001375	Syag.g_00563	Prae.g_00889
OG0001376	Syag.g_02153	Prae.g_01050
OG0001377	Syag.g_02152	Prae.g_01051
OG0001378	Syag.g_00028	Prae.g_01095
OG0001379	Syag.g_01183	Prae.g_01323
OG0001380	Syag.g_00252	Prae.g_01356
OG0001385	Syag.g_02191	Prae.g_00877
OG0001386	Syag.g_02192	Prae.g_00878
OG0001387	Syag.g_02193	Prae.g_00879
OG0001388	Syag.g_02196	Prae.g_00882
OG0001389	Syag.g_02197	Prae.g_00883
OG0001390	Syag.g_02198	Prae.g_00884
OG0001391	Syag.g_02199	Prae.g_00885
OG0001392	Syag.g_02200	Prae.g_00886
OG0001393	Syag.g_02201	Prae.g_00887
OG0001395	Syag.g_00898	Prae.g_01027
OG0001398	Syag.g_00751	Prae.g_01583
OG0001401	Syag.g_00720	Prae.g_00687
OG0001402	Syag.g_00379	Prae.g_00767
OG0001403	Syag.g_02308	Prae.g_00030
OG0001404	Syag.g_01818	Prae.g_00068
OG0001405	Syag.g_02810	Prae.g_00327
OG0001406	Syag.g_02154	Prae.g_01049
OG0001408	Syag.g_00450	Prae.g_01069
OG0001409	Syag.g_01125	Prae.g_01170
OG0001410	Syag.g_00576	Prae.g_01352
OG0001411	Syag.g_02424	Prae.g_01439
OG0001413	Syag.g_00224	Prae.g_01544
OG0001416	Syag.g_01198	Prae.g_00433
OG0001417	Syag.g_00829	Prae.g_00443
OG0001419	Syag.g_01466	Prae.g_01065
OG0001420	Syag.g_01465	Prae.g_01104
OG0001425	Syag.g_02148	Prae.g_01874
OG0001428	Syag.g_01981	Prae.g_00175
OG0001429	Syag.g_00770	Prae.g_00795
OG0001432	Syag.g_00448	Prae.g_01542
OG0001433	Syag.g_00943	Prae.g_01232
OG0001436	Syag.g_02454, Syag.g_02453	Prae.g_01418
OG0001438	Syag.g_02583	Prae.g_00294
OG0001439	Syag.g_02554	Prae.g_00308
OG0001442	Syag.g_00648	Prae.g_00741
OG0001447	Syag.g_01921	Prae.g_00126
OG0001448	Syag.g_01350	Prae.g_00366
OG0001449	Syag.g_02676	Prae.g_00394
OG0001452	Syag.g_02638	Prae.g_00895
OG0001453	Syag.g_00849	Prae.g_00986
OG0001454	Syag.g_00204	Prae.g_01079
OG0001456	Syag.g_02212	Prae.g_01140
OG0001457	Syag.g_02213	Prae.g_01141
OG0001458	Syag.g_02214	Prae.g_01142
OG0001459	Syag.g_00535	Prae.g_01277
OG0001460	Syag.g_00944	Prae.g_01233
OG0001461	Syag.g_00521	Prae.g_01228
OG0001462	Syag.g_02315	Prae.g_00034
OG0001465	Syag.g_00940	Prae.g_00676
OG0001467	Syag.g_01322	Prae.g_00785
OG0001471	Syag.g_02563	Prae.g_01545
OG0001472	Syag.g_00104	Prae.g_01552
OG0001473	Syag.g_00471	Prae.g_01834
OG0001474	Syag.g_02851	Prae.g_00340
OG0001480	Syag.g_00451	Prae.g_00368
OG0001482	Syag.g_00839	Prae.g_00431
OG0001484	Syag.g_02203	Prae.g_01299
OG0001486	Syag.g_01143	Prae.g_01161
OG0001492	Syag.g_01057	Prae.g_01210
OG0001493	Syag.g_01045	Prae.g_01218
OG0001494	Syag.g_02489	Prae.g_01399
OG0001495	Syag.g_02719	Prae.g_01708
OG0001502	Syag.g_00739	Prae.g_00776
OG0001504	Syag.g_00534	Prae.g_01278
OG0001520	Syag.g_00294	Prae.g_00389
OG0001525	Syag.g_00464	Prae.g_01561
OG0001546	Syag.g_01473	Prae.g_00498
OG0001547	Syag.g_00753	Prae.g_00778
OG0001551	Syag.g_01019	Prae.g_01139
OG0001553	Syag.g_01424	Prae.g_01456
OG0001554	Syag.g_02124	Prae.g_01551
OG0001556	Syag.g_01096	Prae.g_01237
OG0001558	Syag.g_02292	Prae.g_00690
OG0001567	Syag.g_00752	Prae.g_00777
OG0001568	Syag.g_00754	Prae.g_00779
OG0001582	Syag.g_00198	Prae.g_00442
OG0001586	Syag.g_02483	Prae.g_01404
OG0001602	Syag.g_00939	Prae.g_00675
OG0001625	Syag.g_02631	Prae.g_00261
OG0001633	Syag.g_01608	Prae.g_01365
OG0001635	Syag.g_02369	Prae.g_01601
OG0001652	Syag.g_02290	Prae.g_00688
OG0001666	Syag.g_00218	Prae.g_01276
OG0001671	Syag.g_02063	Prae.g_00695
OG0001700	Syag.g_00537	Prae.g_01234
OG0001749	Syag.g_02506	Prae.g_01394
OG0001919	Syag.g_00444	Prae.g_00391
OG0002029	Syag.g_01347	Prae.g_01275
OG0002380	Syag.g_01603	Prae.g_00397
OG0002425	Syag.g_02484	Prae.g_01403
OG0002426	Syag.g_02507	Prae.g_01437
OG0002695	Syag.g_02482	Prae.g_01405
OG0002794	Syag.g_02490	Prae.g_01398
OG0003034	Syag.g_02504	Prae.g_01392
OG0003375	Syag.g_02505	Prae.g_01393
OG0004057	Syag.g_02503	Prae.g_01427
