Orthogroup	Prag	Prba
OG0001140	Prag.g_01181	Prba.g_00035
OG0001141	Prag.g_01182	Prba.g_00034
OG0001142	Prag.g_01183	Prba.g_00033
OG0001143	Prag.g_01190	Prba.g_00026
OG0001144	Prag.g_01195	Prba.g_00021
OG0001145	Prag.g_01345	Prba.g_01184
OG0001146	Prag.g_01359	Prba.g_01196
OG0001147	Prag.g_01375	Prba.g_00210
OG0001148	Prag.g_01391	Prba.g_00194
OG0001149	Prag.g_01392	Prba.g_00193
OG0001150	Prag.g_01393	Prba.g_00192
OG0001151	Prag.g_01404	Prba.g_00181
OG0001152	Prag.g_01405	Prba.g_00180
OG0001153	Prag.g_01521	Prba.g_00681
OG0001154	Prag.g_01523	Prba.g_00680
OG0001155	Prag.g_01535	Prba.g_00343
OG0001156	Prag.g_01538	Prba.g_00340
OG0001157	Prag.g_01539	Prba.g_00339
OG0001158	Prag.g_01540	Prba.g_00338
OG0001159	Prag.g_01541	Prba.g_00337
OG0001160	Prag.g_01565	Prba.g_00313
OG0001161	Prag.g_01576	Prba.g_00300
OG0001162	Prag.g_01587	Prba.g_00289
OG0001163	Prag.g_01661	Prba.g_00234
OG0001164	Prag.g_01665	Prba.g_00230
OG0001165	Prag.g_01668	Prba.g_00227
OG0001166	Prag.g_01688	Prba.g_00601
OG0001167	Prag.g_01705	Prba.g_00584
OG0001168	Prag.g_01707	Prba.g_00582
OG0001169	Prag.g_01709	Prba.g_00580
OG0001170	Prag.g_01711	Prba.g_00578
OG0001171	Prag.g_01721	Prba.g_00569
OG0001172	Prag.g_01735	Prba.g_00360
OG0001173	Prag.g_01736	Prba.g_00361
OG0001174	Prag.g_01744	Prba.g_00369
OG0001175	Prag.g_01745	Prba.g_00370
OG0001176	Prag.g_01752	Prba.g_00377
OG0001177	Prag.g_01754	Prba.g_00380
OG0001178	Prag.g_01759	Prba.g_00385
OG0001179	Prag.g_01788	Prba.g_00413
OG0001180	Prag.g_01810	Prba.g_00435
OG0001181	Prag.g_01814	Prba.g_01048
OG0001182	Prag.g_01821	Prba.g_01055
OG0001183	Prag.g_01825	Prba.g_01060
OG0001184	Prag.g_01841	Prba.g_01076
OG0001185	Prag.g_01855	Prba.g_00762
OG0001186	Prag.g_01879	Prba.g_00786
OG0001187	Prag.g_01883	Prba.g_00790
OG0001188	Prag.g_01885	Prba.g_00793
OG0001189	Prag.g_01902	Prba.g_00810
OG0001190	Prag.g_01906	Prba.g_00814
OG0001191	Prag.g_01916	Prba.g_00824
OG0001192	Prag.g_01921	Prba.g_00829
OG0001193	Prag.g_01931	Prba.g_00839
OG0001194	Prag.g_01932	Prba.g_00840
OG0001195	Prag.g_01933	Prba.g_00841
OG0001196	Prag.g_01946	Prba.g_01782
OG0001197	Prag.g_01947	Prba.g_01783
OG0001198	Prag.g_01954	Prba.g_01790
OG0001199	Prag.g_00068	Prba.g_01862
OG0001200	Prag.g_00070	Prba.g_01864
OG0001201	Prag.g_00101	Prba.g_01896
OG0001202	Prag.g_00192	Prba.g_00655
OG0001203	Prag.g_00231	Prba.g_00457
OG0001204	Prag.g_00236	Prba.g_00462
OG0001205	Prag.g_00424	Prba.g_01016
OG0001206	Prag.g_00441	Prba.g_00999
OG0001207	Prag.g_00456	Prba.g_00984
OG0001208	Prag.g_00461	Prba.g_00979
OG0001209	Prag.g_00514	Prba.g_00926
OG0001210	Prag.g_00519	Prba.g_01775
OG0001211	Prag.g_00529	Prba.g_01765
OG0001212	Prag.g_00574	Prba.g_01721
OG0001213	Prag.g_00607	Prba.g_01688
OG0001214	Prag.g_00615	Prba.g_01680
OG0001215	Prag.g_00668	Prba.g_01627
OG0001216	Prag.g_00694	Prba.g_01592
OG0001217	Prag.g_00744	Prba.g_01554
OG0001218	Prag.g_00752	Prba.g_01547
OG0001219	Prag.g_00795	Prba.g_01510
OG0001220	Prag.g_00856	Prba.g_01447
OG0001221	Prag.g_00917	Prba.g_01384
OG0001222	Prag.g_00956	Prba.g_01345
OG0001223	Prag.g_00982	Prba.g_01319
OG0001224	Prag.g_01032	Prba.g_01268
OG0001225	Prag.g_01034	Prba.g_01266
OG0001226	Prag.g_01060	Prba.g_01240
OG0001227	Prag.g_01079	Prba.g_01222
OG0001228	Prag.g_01198	Prba.g_00018
OG0001229	Prag.g_01387	Prba.g_00198
OG0001230	Prag.g_01480	Prba.g_00105
OG0001231	Prag.g_01585	Prba.g_00291
OG0001232	Prag.g_01692	Prba.g_00597
OG0001233	Prag.g_01712	Prba.g_00577
OG0001234	Prag.g_01747	Prba.g_00372
OG0001235	Prag.g_01756	Prba.g_00382
OG0001236	Prag.g_01838	Prba.g_01073
OG0001237	Prag.g_01842	Prba.g_01077
OG0001238	Prag.g_01917	Prba.g_00825
OG0001239	Prag.g_00065	Prba.g_01859
OG0001241	Prag.g_00094	Prba.g_01889
OG0001242	Prag.g_00112	Prba.g_01907
OG0001243	Prag.g_00118	Prba.g_01913
OG0001244	Prag.g_00134	Prba.g_01929
OG0001245	Prag.g_00373	Prba.g_00874
OG0001246	Prag.g_00483	Prba.g_00957
OG0001247	Prag.g_00661	Prba.g_01634
OG0001248	Prag.g_00663	Prba.g_01632
OG0001249	Prag.g_00784	Prba.g_01521
OG0001250	Prag.g_00845	Prba.g_01458
OG0001251	Prag.g_00893	Prba.g_01410
OG0001252	Prag.g_01027	Prba.g_01273
OG0001253	Prag.g_01080	Prba.g_01221
OG0001254	Prag.g_01122	Prba.g_00095
OG0001255	Prag.g_01137	Prba.g_00080
OG0001256	Prag.g_01578	Prba.g_00298
OG0001257	Prag.g_01584	Prba.g_00292
OG0001258	Prag.g_01666	Prba.g_00229
OG0001259	Prag.g_01710	Prba.g_00579
OG0001260	Prag.g_01727	Prba.g_00563
OG0001261	Prag.g_01796	Prba.g_00421
OG0001262	Prag.g_01900	Prba.g_00808
OG0001263	Prag.g_00121	Prba.g_01916
OG0001264	Prag.g_00038	Prba.g_01832
OG0001265	Prag.g_00111	Prba.g_01906
OG0001266	Prag.g_00196	Prba.g_00659
OG0001267	Prag.g_00271	Prba.g_00497
OG0001268	Prag.g_00334	Prba.g_00555
OG0001269	Prag.g_00353	Prba.g_00853
OG0001270	Prag.g_00413	Prba.g_01027
OG0001271	Prag.g_00451	Prba.g_00989
OG0001272	Prag.g_00465	Prba.g_00975
OG0001273	Prag.g_00609	Prba.g_01686
OG0001274	Prag.g_00681	Prba.g_01614
OG0001275	Prag.g_00992	Prba.g_01309
OG0001276	Prag.g_01011	Prba.g_01289
OG0001277	Prag.g_01068	Prba.g_01232
OG0001278	Prag.g_01203	Prba.g_00013
OG0001279	Prag.g_01302	Prba.g_01136
OG0001280	Prag.g_01354	Prba.g_01191
OG0001281	Prag.g_01360	Prba.g_01197
OG0001282	Prag.g_01390	Prba.g_00195
OG0001284	Prag.g_01560	Prba.g_00318
OG0001285	Prag.g_01695	Prba.g_00594
OG0001286	Prag.g_01808	Prba.g_00433
OG0001287	Prag.g_01863	Prba.g_00770
OG0001288	Prag.g_01872	Prba.g_00779
OG0001289	Prag.g_00081	Prba.g_01875
OG0001290	Prag.g_00093	Prba.g_01888
OG0001291	Prag.g_00128	Prba.g_01923
OG0001292	Prag.g_00241	Prba.g_00467
OG0001293	Prag.g_00252	Prba.g_00479
OG0001294	Prag.g_00371	Prba.g_00872
OG0001295	Prag.g_00446	Prba.g_00994
OG0001296	Prag.g_00488	Prba.g_00952
OG0001297	Prag.g_00493	Prba.g_00947
OG0001298	Prag.g_00555	Prba.g_01739
OG0001299	Prag.g_00644	Prba.g_01651
OG0001300	Prag.g_00671	Prba.g_01624
OG0001301	Prag.g_00674	Prba.g_01621
OG0001302	Prag.g_00793	Prba.g_01512
OG0001303	Prag.g_00996	Prba.g_01305
OG0001304	Prag.g_01021	Prba.g_01279
OG0001305	Prag.g_01040	Prba.g_01260
OG0001306	Prag.g_01139	Prba.g_00078
OG0001307	Prag.g_01372	Prba.g_00213
OG0001308	Prag.g_01500	Prba.g_00703
OG0001309	Prag.g_01582	Prba.g_00294
OG0001310	Prag.g_01681	Prba.g_00608
OG0001312	Prag.g_00945	Prba.g_01356
OG0001314	Prag.g_00735	Prba.g_01562
OG0001315	Prag.g_00055	Prba.g_01850
OG0001316	Prag.g_00133	Prba.g_01928
OG0001317	Prag.g_00227	Prba.g_00453
OG0001318	Prag.g_00248	Prba.g_00475
OG0001319	Prag.g_00263	Prba.g_00490
OG0001320	Prag.g_00374	Prba.g_00876
OG0001321	Prag.g_00430	Prba.g_01010
OG0001322	Prag.g_00431	Prba.g_01009
OG0001323	Prag.g_00498	Prba.g_00942
OG0001324	Prag.g_00672	Prba.g_01623
OG0001325	Prag.g_00697	Prba.g_01589
OG0001326	Prag.g_00881	Prba.g_01422
OG0001327	Prag.g_01051	Prba.g_01248
OG0001328	Prag.g_01078	Prba.g_01223
OG0001329	Prag.g_01113	Prba.g_00104, Prba.g_00721
OG0001330	Prag.g_01327	Prba.g_01166
OG0001331	Prag.g_01395	Prba.g_00190
OG0001332	Prag.g_01533	Prba.g_00345
OG0001333	Prag.g_01706	Prba.g_00583
OG0001334	Prag.g_01828	Prba.g_01063
OG0001335	Prag.g_01829	Prba.g_01064
OG0001336	Prag.g_01943	Prba.g_01779
OG0001339	Prag.g_00096	Prba.g_01891
OG0001340	Prag.g_00319	Prba.g_00544
OG0001341	Prag.g_00742	Prba.g_01556
OG0001342	Prag.g_00788	Prba.g_01517
OG0001343	Prag.g_00890	Prba.g_01413
OG0001344	Prag.g_01157	Prba.g_00059
OG0001345	Prag.g_01172	Prba.g_00044
OG0001346	Prag.g_01356	Prba.g_01193
OG0001349	Prag.g_01489	Prba.g_00116
OG0001350	Prag.g_00230	Prba.g_00456
OG0001351	Prag.g_00433	Prba.g_01007
OG0001352	Prag.g_00658	Prba.g_01637
OG0001353	Prag.g_00837	Prba.g_01467
OG0001354	Prag.g_00974	Prba.g_01327
OG0001355	Prag.g_01616	Prba.g_00262
OG0001356	Prag.g_00769	Prba.g_01535
OG0001358	Prag.g_00598	Prba.g_01697
OG0001359	Prag.g_00891	Prba.g_01412
OG0001360	Prag.g_01081	Prba.g_01220
OG0001361	Prag.g_01169	Prba.g_00047
OG0001362	Prag.g_01504	Prba.g_00699
OG0001363	Prag.g_01506	Prba.g_00697
OG0001364	Prag.g_01831	Prba.g_01066
OG0001365	Prag.g_01910	Prba.g_00818
OG0001369	Prag.g_00086	Prba.g_01880
OG0001371	Prag.g_00657	Prba.g_01638
OG0001372	Prag.g_00751	Prba.g_01548
OG0001373	Prag.g_00880	Prba.g_01423
OG0001374	Prag.g_00888	Prba.g_01415
OG0001375	Prag.g_00889	Prba.g_01414
OG0001376	Prag.g_01045	Prba.g_01254
OG0001377	Prag.g_01046	Prba.g_01253
OG0001378	Prag.g_01090	Prba.g_00750
OG0001379	Prag.g_01349	Prba.g_01186
OG0001380	Prag.g_01377	Prba.g_00208
OG0001381	Prag.g_01383	Prba.g_00202
OG0001382	Prag.g_01599	Prba.g_00277
OG0001384	Prag.g_00730	Prba.g_01567
OG0001385	Prag.g_00877	Prba.g_01426
OG0001386	Prag.g_00878	Prba.g_01425
OG0001387	Prag.g_00879	Prba.g_01424
OG0001388	Prag.g_00882	Prba.g_01421
OG0001389	Prag.g_00883	Prba.g_01420
OG0001390	Prag.g_00884	Prba.g_01419
OG0001391	Prag.g_00885	Prba.g_01418
OG0001392	Prag.g_00886	Prba.g_01417
OG0001393	Prag.g_00887	Prba.g_01416
OG0001395	Prag.g_01023	Prba.g_01277
OG0001397	Prag.g_01505	Prba.g_00698
OG0001398	Prag.g_01612	Prba.g_00265
OG0001399	Prag.g_01749	Prba.g_00374
OG0001400	Prag.g_00686	Prba.g_01609
OG0001400	Prag.g_01218	Prba.g_01083
OG0001402	Prag.g_00759	Prba.g_01540
OG0001403	Prag.g_00030	Prba.g_01823
OG0001404	Prag.g_00062	Prba.g_01856
OG0001405	Prag.g_00317	Prba.g_00542
OG0001406	Prag.g_01044	Prba.g_01255
OG0001407	Prag.g_01058	Prba.g_01242
OG0001408	Prag.g_01063	Prba.g_01237
OG0001409	Prag.g_01160	Prba.g_00056
OG0001410	Prag.g_01373	Prba.g_00212
OG0001411	Prag.g_01426	Prba.g_00151
OG0001413	Prag.g_01574	Prba.g_00303
OG0001414	Prag.g_00222	Prba.g_00448
OG0001415	Prag.g_00224	Prba.g_00450
OG0001416	Prag.g_00438	Prba.g_01002
OG0001417	Prag.g_00448	Prba.g_00992
OG0001418	Prag.g_00662	Prba.g_01633
OG0001419	Prag.g_01059	Prba.g_01241
OG0001420	Prag.g_01098	Prba.g_00741
OG0001421	Prag.g_01579	Prba.g_00297
OG0001422	Prag.g_01604	Prba.g_00272
OG0001424	Prag.g_01075	Prba.g_01226
OG0001424	Prag.g_01259	Prba.g_01409
OG0001425	Prag.g_01920	Prba.g_00828
OG0001428	Prag.g_00165	Prba.g_00628
OG0001429	Prag.g_00796	Prba.g_01509
OG0001430	Prag.g_01322	Prba.g_01161
OG0001431	Prag.g_01325	Prba.g_01164
OG0001432	Prag.g_01573	Prba.g_00305
OG0001433	Prag.g_00768	Prba.g_01536
OG0001434	Prag.g_00925	Prba.g_01376
OG0001437	Prag.g_00223	Prba.g_00449
OG0001439	Prag.g_00298	Prba.g_00523
OG0001440	Prag.g_00396	Prba.g_01041
OG0001441	Prag.g_00500	Prba.g_00940
OG0001442	Prag.g_00733	Prba.g_01564
OG0001446	Prag.g_00073	Prba.g_01867
OG0001447	Prag.g_00119	Prba.g_01914
OG0001448	Prag.g_00361	Prba.g_00860
OG0001449	Prag.g_00388	Prba.g_00896
OG0001450	Prag.g_00665	Prba.g_01630
OG0001451	Prag.g_00865	Prba.g_01438
OG0001452	Prag.g_00894	Prba.g_01408
OG0001453	Prag.g_00986	Prba.g_01315
OG0001454	Prag.g_01074	Prba.g_01227
OG0001455	Prag.g_01108	Prba.g_00727
OG0001456	Prag.g_01130	Prba.g_00087
OG0001457	Prag.g_01131	Prba.g_00086
OG0001458	Prag.g_01132	Prba.g_00085
OG0001459	Prag.g_01312	Prba.g_01150
OG0001460	Prag.g_00767	Prba.g_01537
OG0001462	Prag.g_00034	Prba.g_01827
OG0001463	Prag.g_00277	Prba.g_00503
OG0001464	Prag.g_00320	Prba.g_00545
OG0001465	Prag.g_00680	Prba.g_01615
OG0001466	Prag.g_00732	Prba.g_01565
OG0001467	Prag.g_00785	Prba.g_01520
OG0001468	Prag.g_01049	Prba.g_01250
OG0001469	Prag.g_01308	Prba.g_01145, Prba.g_00249
OG0001471	Prag.g_01575	Prba.g_00302
OG0001472	Prag.g_01581	Prba.g_00295
OG0001473	Prag.g_01880	Prba.g_00787
OG0001474	Prag.g_00335	Prba.g_00556
OG0001479	Prag.g_00332	Prba.g_00553
OG0001480	Prag.g_00363	Prba.g_00862
OG0001481	Prag.g_00367	Prba.g_00867
OG0001482	Prag.g_00436	Prba.g_01004
OG0001485	Prag.g_01617	Prba.g_00261
OG0001486	Prag.g_01151	Prba.g_00066
OG0001490	Prag.g_00391	Prba.g_01044
OG0001490	Prag.g_00039	Prba.g_01833
OG0001491	Prag.g_00791	Prba.g_01514
OG0001492	Prag.g_01200	Prba.g_00016
OG0001493	Prag.g_01208	Prba.g_00008
OG0001499	Prag.g_00054	Prba.g_01849
OG0001500	Prag.g_00254	Prba.g_00481
OG0001501	Prag.g_00683	Prba.g_01612
OG0001502	Prag.g_00776	Prba.g_01529
OG0001503	Prag.g_01127	Prba.g_00090
OG0001504	Prag.g_01313	Prba.g_01151
OG0001506	Prag.g_01531	Prba.g_00347
OG0001507	Prag.g_01632	Prba.g_00250
OG0001521	Prag.g_00743	Prba.g_01555
OG0001523	Prag.g_01124	Prba.g_00093
OG0001524	Prag.g_01125	Prba.g_00092
OG0001525	Prag.g_01589	Prba.g_00286
OG0001526	Prag.g_01422	Prba.g_00355
OG0001546	Prag.g_00503	Prba.g_00937
OG0001547	Prag.g_00778	Prba.g_01527
OG0001548	Prag.g_00782	Prba.g_01523
OG0001549	Prag.g_00863	Prba.g_01440
OG0001550	Prag.g_01111	Prba.g_00724
OG0001551	Prag.g_01129	Prba.g_00088
OG0001552	Prag.g_01217	Prba.g_01082
OG0001553	Prag.g_01485	Prba.g_00716
OG0001554	Prag.g_01580	Prba.g_00296
OG0001555	Prag.g_01595	Prba.g_00281
OG0001564	Prag.g_01435	Prba.g_00133
OG0001565	Prag.g_00395	Prba.g_01042
OG0001566	Prag.g_00654	Prba.g_01641
OG0001567	Prag.g_00777	Prba.g_01528
OG0001568	Prag.g_00779	Prba.g_01526
OG0001569	Prag.g_01086	Prba.g_01215
OG0001571	Prag.g_01104	Prba.g_00731
OG0001581	Prag.g_00137	Prba.g_01932
OG0001582	Prag.g_00447	Prba.g_00993
OG0001583	Prag.g_00790	Prba.g_01515
OG0001585	Prag.g_01307	Prba.g_01140
OG0001587	Prag.g_01729	Prba.g_00353
OG0001595	Prag.g_00061	Prba.g_01855
OG0001596	Prag.g_00069	Prba.g_01863
OG0001597	Prag.g_00356	Prba.g_00855
OG0001599	Prag.g_00439	Prba.g_01001
OG0001600	Prag.g_00490	Prba.g_00950
OG0001601	Prag.g_00652	Prba.g_01643
OG0001602	Prag.g_00679	Prba.g_01616
OG0001603	Prag.g_00792	Prba.g_01513
OG0001604	Prag.g_00914	Prba.g_01387
OG0001605	Prag.g_01004	Prba.g_01296
OG0001606	Prag.g_01065	Prba.g_01235
OG0001607	Prag.g_01126	Prba.g_00091
OG0001608	Prag.g_01380	Prba.g_00205
OG0001609	Prag.g_01529	Prba.g_00349
OG0001610	Prag.g_01532	Prba.g_00346
OG0001611	Prag.g_01592	Prba.g_00283
OG0001612	Prag.g_01618	Prba.g_00259
OG0001613	Prag.g_01823	Prba.g_01058
OG0001626	Prag.g_00741	Prba.g_01557
OG0001627	Prag.g_00749	Prba.g_01550
OG0001628	Prag.g_00754	Prba.g_01545
OG0001629	Prag.g_00755	Prba.g_01544
OG0001630	Prag.g_00896	Prba.g_01406
OG0001631	Prag.g_01054	Prba.g_01245
OG0001632	Prag.g_01625, Prag.g_01304	Prba.g_01139
OG0001633	Prag.g_01386	Prba.g_00199
OG0001635	Prag.g_01634	Prba.g_00244
OG0001648	Prag.g_00366	Prba.g_00866
OG0001649	Prag.g_01056	Prba.g_01244
OG0001651	Prag.g_01590	Prba.g_00285
OG0001662	Prag.g_01096	Prba.g_00744
OG0001663	Prag.g_01136	Prba.g_00081
OG0001664	Prag.g_01268	Prba.g_01124
OG0001665	Prag.g_01271	Prba.g_01127
OG0001666	Prag.g_01311	Prba.g_01149
OG0001667	Prag.g_01330	Prba.g_01169
OG0001670	Prag.g_01623	Prba.g_00254
OG0001685	Prag.g_00867	Prba.g_01436
OG0001686	Prag.g_01003	Prba.g_01297
OG0001687	Prag.g_01048	Prba.g_01251
OG0001688	Prag.g_01053	Prba.g_01246
OG0001689	Prag.g_01870	Prba.g_00777
OG0001696	Prag.g_00866	Prba.g_01437
OG0001697	Prag.g_00875	Prba.g_01428
OG0001698	Prag.g_01052	Prba.g_01247
OG0001701	Prag.g_01731	Prba.g_00356
OG0001705	Prag.g_00389	Prba.g_00897
OG0001707	Prag.g_01073	Prba.g_01228
OG0001708	Prag.g_01135	Prba.g_00082
OG0001709	Prag.g_01469	Prba.g_00117
OG0001710	Prag.g_01750	Prba.g_00375
OG0001718	Prag.g_00357	Prba.g_00856
OG0001719	Prag.g_00382	Prba.g_00885
OG0001720	Prag.g_01334	Prba.g_01173
OG0001721	Prag.g_00746	Prba.g_01553
OG0001723	Prag.g_01303	Prba.g_01137
OG0001725	Prag.g_00381	Prba.g_00883
OG0001742	Prag.g_00369	Prba.g_00870
OG0001743	Prag.g_01094	Prba.g_00746
OG0001744	Prag.g_01339	Prba.g_01178
OG0001745	Prag.g_01572	Prba.g_00306
OG0001772	Prag.g_00390	Prba.g_00898
OG0001773	Prag.g_01597	Prba.g_00279
OG0001774	Prag.g_00655	Prba.g_01640
OG0001775	Prag.g_01061	Prba.g_01239
OG0001776	Prag.g_01092	Prba.g_00748
OG0001778	Prag.g_01324	Prba.g_01163
OG0001779	Prag.g_01340	Prba.g_01179
OG0001780	Prag.g_01461	Prba.g_00138
OG0001781	Prag.g_01605	Prba.g_00271
OG0001819	Prag.g_00383	Prba.g_00886
OG0001821	Prag.g_00747	Prba.g_01552
OG0001822	Prag.g_00774	Prba.g_01531
OG0001823	Prag.g_00868	Prba.g_01435
OG0001824	Prag.g_01002	Prba.g_01298
OG0001825	Prag.g_01062	Prba.g_01238
OG0001826	Prag.g_01064	Prba.g_01236
OG0001827	Prag.g_01067	Prba.g_01233
OG0001828	Prag.g_01089	Prba.g_00751
OG0001829	Prag.g_01093	Prba.g_00747
OG0001830	Prag.g_01107	Prba.g_00728
OG0001831	Prag.g_01119	Prba.g_00098
OG0001832	Prag.g_01320	Prba.g_01158
OG0001833	Prag.g_01388	Prba.g_00197
OG0001834	Prag.g_01447	Prba.g_00141, Prba.g_00142
OG0001919	Prag.g_00385	Prba.g_00893
OG0001920	Prag.g_00684	Prba.g_01611
OG0001921	Prag.g_00870	Prba.g_01433
OG0001982	Prag.g_00362	Prba.g_00861
OG0001983	Prag.g_00727	Prba.g_01569
OG0001984	Prag.g_00783	Prba.g_01522
OG0001985	Prag.g_00874	Prba.g_01429
OG0001986	Prag.g_00990	Prba.g_01311
OG0001987	Prag.g_01317	Prba.g_01155
OG0001989	Prag.g_01378	Prba.g_00207
OG0002026	Prag.g_00384	Prba.g_00892
OG0002027	Prag.g_00872	Prba.g_01431
OG0002028	Prag.g_00997	Prba.g_01303
OG0002030	Prag.g_00725	Prba.g_01210
OG0002031	Prag.g_01615	Prba.g_00263
OG0002032	Prag.g_01919	Prba.g_00827
OG0002034	Prag.g_01211	Prba.g_00005
OG0002057	Prag.g_00103	Prba.g_01898
OG0002058	Prag.g_00173	Prba.g_00636
OG0002059	Prag.g_00358	Prba.g_00857
OG0002060	Prag.g_00360	Prba.g_00859
OG0002061	Prag.g_00387	Prba.g_00895
OG0002064	Prag.g_00445	Prba.g_00995
OG0002065	Prag.g_00538	Prba.g_01756
OG0002066	Prag.g_00544	Prba.g_01750
OG0002067	Prag.g_00691	Prba.g_01595
OG0002068	Prag.g_00737	Prba.g_01560
OG0002069	Prag.g_00739	Prba.g_01559
OG0002070	Prag.g_00775	Prba.g_01530
OG0002071	Prag.g_00781	Prba.g_01524
OG0002072	Prag.g_00789	Prba.g_01516
OG0002073	Prag.g_00811	Prba.g_01494
OG0002074	Prag.g_00861	Prba.g_01442
OG0002075	Prag.g_00873	Prba.g_01430
OG0002076	Prag.g_00918	Prba.g_01383
OG0002077	Prag.g_00998	Prba.g_01302
OG0002078	Prag.g_01001	Prba.g_01299
OG0002079	Prag.g_01006	Prba.g_01294
OG0002080	Prag.g_01024	Prba.g_01276
OG0002081	Prag.g_01047	Prba.g_01252
OG0002082	Prag.g_01057	Prba.g_01243
OG0002083	Prag.g_01069	Prba.g_01231
OG0002084	Prag.g_01070	Prba.g_01230
OG0002085	Prag.g_01077	Prba.g_01224
OG0002086	Prag.g_01082	Prba.g_01219
OG0002087	Prag.g_01083	Prba.g_01218
OG0002088	Prag.g_01084	Prba.g_01217
OG0002089	Prag.g_01105	Prba.g_00730
OG0002090	Prag.g_01110	Prba.g_00725
OG0002091	Prag.g_01128	Prba.g_00089
OG0002093	Prag.g_01265	Prba.g_01134
OG0002094	Prag.g_01331	Prba.g_01170
OG0002095	Prag.g_01337	Prba.g_01176
OG0002099	Prag.g_01577	Prba.g_00299
OG0002100	Prag.g_01586	Prba.g_00290
OG0002101	Prag.g_01588	Prba.g_00287
OG0002102	Prag.g_01594	Prba.g_00282
OG0002103	Prag.g_01596	Prba.g_00280
OG0002104	Prag.g_01598	Prba.g_00278
OG0002105	Prag.g_01674	Prba.g_00615
OG0002146	Prag.g_00475	Prba.g_00965
OG0002148	Prag.g_00731	Prba.g_01566
OG0002149	Prag.g_00753	Prba.g_01546
OG0002150	Prag.g_00999	Prba.g_01301
OG0002151	Prag.g_01109	Prba.g_00726
OG0002152	Prag.g_01321	Prba.g_01160
OG0002153	Prag.g_01000	Prba.g_01300
OG0002215	Prag.g_00728	Prba.g_01568
OG0002216	Prag.g_00736	Prba.g_01561
OG0002217	Prag.g_00794	Prba.g_01511
OG0002218	Prag.g_00869	Prba.g_01434
OG0002220	Prag.g_01309	Prba.g_01146, Prba.g_01129
OG0002221	Prag.g_01338	Prba.g_01177
OG0002222	Prag.g_01602	Prba.g_00274
OG0002223	Prag.g_01622	Prba.g_00255
OG0002224	Prag.g_00379	Prba.g_00881
OG0002226	Prag.g_00690	Prba.g_01596
OG0002262	Prag.g_00041	Prba.g_01835
OG0002263	Prag.g_00750	Prba.g_01549
OG0002265	Prag.g_01112	Prba.g_00722
OG0002266	Prag.g_01269	Prba.g_01125
OG0002267	Prag.g_01314	Prba.g_01152
OG0002268	Prag.g_01316	Prba.g_01154
OG0002269	Prag.g_01318	Prba.g_01156
OG0002271	Prag.g_01620	Prba.g_00256
OG0002272	Prag.g_01115	Prba.g_00102
OG0002310	Prag.g_00370	Prba.g_00871
OG0002313	Prag.g_00780	Prba.g_01525
OG0002314	Prag.g_00871	Prba.g_01432
OG0002317	Prag.g_01099	Prba.g_00739
OG0002318	Prag.g_01101	Prba.g_00736
OG0002320	Prag.g_01323	Prba.g_01162
OG0002323	Prag.g_01613	Prba.g_00264
OG0002324	Prag.g_01629	Prba.g_00252
OG0002362	Prag.g_00386	Prba.g_00894
OG0002363	Prag.g_00407	Prba.g_01034, Prba.g_01033
OG0002366	Prag.g_01310	Prba.g_01147
OG0002368	Prag.g_01341	Prba.g_01180
OG0002373	Prag.g_01619	Prba.g_00258
OG0002376	Prag.g_01603	Prba.g_00273
OG0002378	Prag.g_01117	Prba.g_00100
OG0002417	Prag.g_01258	Prba.g_00237
OG0002418	Prag.g_01263	Prba.g_01123
OG0002419	Prag.g_01315	Prba.g_01153
OG0002550	Prag.g_01227	Prba.g_01117
OG0002550	Prag.g_00394	Prba.g_01043
OG0002551	Prag.g_01088	Prba.g_01213
OG0002553	Prag.g_00377	Prba.g_00879
OG0002555	Prag.g_01114	Prba.g_00103
OG0002651	Prag.g_01410	Prba.g_00150
OG0002694	Prag.g_01591	Prba.g_00284
OG0002697	Prag.g_00921	Prba.g_01380
OG0002904	Prag.g_00687	Prba.g_01608
OG0002915	Prag.g_01226	Prba.g_01116
OG0003059	Prag.g_00688	Prba.g_01607
