Orthogroup	Prag	Syab
OG0001164	Prag.g_01665	Syab.g_02247
OG0001165	Prag.g_01668	Syab.g_02252
OG0001166	Prag.g_01688	Syab.g_02296
OG0001167	Prag.g_01705	Syab.g_02322
OG0001168	Prag.g_01707	Syab.g_02324
OG0001169	Prag.g_01709	Syab.g_02326
OG0001170	Prag.g_01711	Syab.g_02328
OG0001171	Prag.g_01721	Syab.g_02339
OG0001172	Prag.g_01735	Syab.g_00371
OG0001173	Prag.g_01736	Syab.g_00372
OG0001174	Prag.g_01744	Syab.g_00380
OG0001175	Prag.g_01745	Syab.g_00381
OG0001176	Prag.g_01752	Syab.g_00398
OG0001177	Prag.g_01754	Syab.g_00396
OG0001178	Prag.g_01759	Syab.g_02263
OG0001179	Prag.g_01788	Syab.g_00427
OG0001180	Prag.g_01810	Syab.g_00453
OG0001181	Prag.g_01814	Syab.g_00457
OG0001182	Prag.g_01821	Syab.g_00467
OG0001183	Prag.g_01825	Syab.g_00474
OG0001184	Prag.g_01841	Syab.g_00196
OG0001185	Prag.g_01855	Syab.g_00119
OG0001186	Prag.g_01879	Syab.g_00085
OG0001187	Prag.g_01883	Syab.g_00081
OG0001188	Prag.g_01885	Syab.g_00079
OG0001189	Prag.g_01902	Syab.g_00058
OG0001190	Prag.g_01906	Syab.g_02755
OG0001191	Prag.g_01916	Syab.g_02771
OG0001192	Prag.g_01921	Syab.g_02778
OG0001193	Prag.g_01931	Syab.g_02827
OG0001194	Prag.g_01932	Syab.g_02833
OG0001195	Prag.g_01933	Syab.g_02834
OG0001196	Prag.g_01946	Syab.g_02896
OG0001197	Prag.g_01947	Syab.g_02898
OG0001198	Prag.g_01954	Syab.g_02911
OG0001199	Prag.g_00068	Syab.g_02440
OG0001200	Prag.g_00070	Syab.g_02442
OG0001201	Prag.g_00101	Syab.g_02501
OG0001202	Prag.g_00192	Syab.g_02635
OG0001203	Prag.g_00231	Syab.g_02369
OG0001204	Prag.g_00236	Syab.g_00353
OG0001205	Prag.g_00424	Syab.g_00593
OG0001206	Prag.g_00441	Syab.g_00641
OG0001207	Prag.g_00456	Syab.g_02088
OG0001208	Prag.g_00461	Syab.g_02098
OG0001209	Prag.g_00514	Syab.g_02038
OG0001210	Prag.g_00519	Syab.g_02030
OG0001211	Prag.g_00529	Syab.g_02013
OG0001212	Prag.g_00574	Syab.g_01955
OG0001213	Prag.g_00607	Syab.g_01886
OG0001214	Prag.g_00615	Syab.g_01872
OG0001215	Prag.g_00668	Syab.g_01171
OG0001216	Prag.g_00694	Syab.g_01269
OG0001217	Prag.g_00744	Syab.g_01464
OG0001218	Prag.g_00752	Syab.g_00723
OG0001220	Prag.g_00856	Syab.g_01737
OG0001221	Prag.g_00917	Syab.g_01607
OG0001222	Prag.g_00956	Syab.g_01396
OG0001223	Prag.g_00982	Syab.g_01345
OG0001224	Prag.g_01032	Syab.g_01214
OG0001225	Prag.g_01034	Syab.g_01212
OG0001226	Prag.g_01060	Syab.g_02450
OG0001227	Prag.g_01079	Syab.g_00891
OG0001228	Prag.g_01198	Syab.g_01697
OG0001229	Prag.g_01387	Syab.g_01184
OG0001230	Prag.g_01480	Syab.g_00791
OG0001231	Prag.g_01585	Syab.g_00017
OG0001232	Prag.g_01692	Syab.g_02306
OG0001233	Prag.g_01712	Syab.g_02329
OG0001234	Prag.g_01747	Syab.g_00385
OG0001235	Prag.g_01756	Syab.g_00391
OG0001236	Prag.g_01838	Syab.g_00200
OG0001237	Prag.g_01842	Syab.g_00192
OG0001238	Prag.g_01917	Syab.g_02773
OG0001239	Prag.g_00065	Syab.g_02437
OG0001241	Prag.g_00094	Syab.g_02494
OG0001242	Prag.g_00112	Syab.g_02525
OG0001243	Prag.g_00118	Syab.g_02533
OG0001244	Prag.g_00134	Syab.g_02561
OG0001245	Prag.g_00373	Syab.g_01762
OG0001246	Prag.g_00483	Syab.g_02126
OG0001247	Prag.g_00661	Syab.g_02825
OG0001248	Prag.g_00663	Syab.g_01163
OG0001249	Prag.g_00784	Syab.g_00514
OG0001250	Prag.g_00845	Syab.g_01714
OG0001251	Prag.g_00893	Syab.g_01816
OG0001252	Prag.g_01027	Syab.g_01228
OG0001253	Prag.g_01080	Syab.g_01761
OG0001254	Prag.g_01122	Syab.g_01749
OG0001255	Prag.g_01137	Syab.g_01846
OG0001256	Prag.g_01578	Syab.g_02238
OG0001257	Prag.g_01584	Syab.g_01610
OG0001258	Prag.g_01666	Syab.g_02250
OG0001259	Prag.g_01710	Syab.g_02327
OG0001260	Prag.g_01727	Syab.g_02350
OG0001261	Prag.g_01796	Syab.g_00436
OG0001262	Prag.g_01900	Syab.g_00060
OG0001263	Prag.g_00121	Syab.g_02536
OG0001265	Prag.g_00111	Syab.g_02523
OG0001266	Prag.g_00196	Syab.g_02639
OG0001267	Prag.g_00271	Syab.g_00295
OG0001268	Prag.g_00334	Syab.g_00529
OG0001269	Prag.g_00353	Syab.g_01809
OG0001270	Prag.g_00413	Syab.g_00579
OG0001271	Prag.g_00451	Syab.g_00694
OG0001272	Prag.g_00465	Syab.g_02102
OG0001273	Prag.g_00609	Syab.g_01878
OG0001274	Prag.g_00681	Syab.g_02706
OG0001275	Prag.g_00992	Syab.g_01330
OG0001276	Prag.g_01011	Syab.g_01313
OG0001277	Prag.g_01068	Syab.g_02163
OG0001278	Prag.g_01203	Syab.g_01152
OG0001279	Prag.g_01302	Syab.g_01807
OG0001280	Prag.g_01354	Syab.g_00918
OG0001281	Prag.g_01360	Syab.g_00906
OG0001282	Prag.g_01390	Syab.g_02086
OG0001284	Prag.g_01560	Syab.g_02211
OG0001285	Prag.g_01695	Syab.g_02309
OG0001286	Prag.g_01808	Syab.g_00451
OG0001287	Prag.g_01863	Syab.g_00111
OG0001288	Prag.g_01872	Syab.g_00094
OG0001289	Prag.g_00081	Syab.g_02465
OG0001290	Prag.g_00093	Syab.g_02493
OG0001291	Prag.g_00128	Syab.g_02546
OG0001292	Prag.g_00241	Syab.g_00348
OG0001293	Prag.g_00252	Syab.g_00322
OG0001294	Prag.g_00371	Syab.g_01564
OG0001295	Prag.g_00446	Syab.g_01215
OG0001296	Prag.g_00488	Syab.g_02132
OG0001297	Prag.g_00493	Syab.g_02136
OG0001298	Prag.g_00555	Syab.g_01980
OG0001299	Prag.g_00644	Syab.g_01557
OG0001300	Prag.g_00671	Syab.g_01180
OG0001301	Prag.g_00674	Syab.g_01197
OG0001302	Prag.g_00793	Syab.g_01844
OG0001303	Prag.g_00996	Syab.g_01424
OG0001304	Prag.g_01021	Syab.g_01298
OG0001305	Prag.g_01040	Syab.g_01204
OG0001306	Prag.g_01139	Syab.g_00941
OG0001307	Prag.g_01372	Syab.g_01552
OG0001308	Prag.g_01500	Syab.g_00759
OG0001309	Prag.g_01582	Syab.g_02142
OG0001310	Prag.g_01681	Syab.g_02288
OG0001312	Prag.g_00945	Syab.g_01414
OG0001313	Prag.g_01293, Prag.g_01295, Prag.g_01251	Syab.g_00652, Syab.g_00660, Syab.g_00651, Syab.g_00659
OG0001315	Prag.g_00055	Syab.g_00472
OG0001316	Prag.g_00133	Syab.g_02552
OG0001317	Prag.g_00227	Syab.g_02373
OG0001318	Prag.g_00248	Syab.g_00333
OG0001319	Prag.g_00263	Syab.g_00306
OG0001321	Prag.g_00430	Syab.g_00616
OG0001322	Prag.g_00431	Syab.g_00617
OG0001323	Prag.g_00498	Syab.g_02145
OG0001324	Prag.g_00672	Syab.g_01181
OG0001325	Prag.g_00697	Syab.g_01273
OG0001326	Prag.g_00881	Syab.g_02841
OG0001327	Prag.g_01051	Syab.g_01643
OG0001328	Prag.g_01078	Syab.g_01616
OG0001329	Prag.g_01113	Syab.g_00361
OG0001330	Prag.g_01327	Syab.g_00925
OG0001331	Prag.g_01395	Syab.g_02081
OG0001332	Prag.g_01533	Syab.g_02165
OG0001333	Prag.g_01706	Syab.g_02323
OG0001334	Prag.g_01828	Syab.g_00483
OG0001335	Prag.g_01829	Syab.g_00484
OG0001336	Prag.g_01943	Syab.g_02886
OG0001339	Prag.g_00096	Syab.g_02496
OG0001340	Prag.g_00319	Syab.g_00503
OG0001341	Prag.g_00742	Syab.g_01779
OG0001343	Prag.g_00890	Syab.g_00359
OG0001344	Prag.g_01157	Syab.g_00974
OG0001345	Prag.g_01172	Syab.g_01008
OG0001346	Prag.g_01356	Syab.g_00914
OG0001348	Prag.g_01606	Syab.g_01258
OG0001351	Prag.g_00433	Syab.g_00625
OG0001353	Prag.g_00837	Syab.g_01702
OG0001354	Prag.g_00974	Syab.g_01358
OG0001358	Prag.g_00598	Syab.g_01900
OG0001359	Prag.g_00891	Syab.g_00360
OG0001360	Prag.g_01081	Syab.g_01010
OG0001361	Prag.g_01169	Syab.g_00154, Syab.g_01005
OG0001362	Prag.g_01504	Syab.g_00754
OG0001363	Prag.g_01506	Syab.g_00752
OG0001364	Prag.g_01831	Syab.g_00211
OG0001365	Prag.g_01910	Syab.g_02760
OG0001369	Prag.g_00086	Syab.g_02483
OG0001373	Prag.g_00880	Syab.g_02840
OG0001374	Prag.g_00888	Syab.g_02848
OG0001375	Prag.g_00889	Syab.g_00358
OG0001376	Prag.g_01045	Syab.g_02782
OG0001377	Prag.g_01046	Syab.g_02781
OG0001378	Prag.g_01090	Syab.g_00578
OG0001379	Prag.g_01349	Syab.g_00923
OG0001381	Prag.g_01383	Syab.g_01937
OG0001382	Prag.g_01599	Syab.g_00393
OG0001385	Prag.g_00877	Syab.g_02837
OG0001386	Prag.g_00878	Syab.g_02838
OG0001387	Prag.g_00879	Syab.g_02839
OG0001388	Prag.g_00882	Syab.g_02842
OG0001389	Prag.g_00883	Syab.g_02843
OG0001390	Prag.g_00884	Syab.g_02844
OG0001391	Prag.g_00885	Syab.g_02845
OG0001392	Prag.g_00886	Syab.g_02846
OG0001393	Prag.g_00887	Syab.g_02847
OG0001396	Prag.g_01277	Syab.g_02831
OG0001397	Prag.g_01505	Syab.g_00753
OG0001398	Prag.g_01612	Syab.g_02457
OG0001401	Prag.g_01280	Syab.g_01708
OG0001402	Prag.g_00759	Syab.g_01896
OG0001404	Prag.g_00062	Syab.g_02433
OG0001405	Prag.g_00317	Syab.g_00486
OG0001406	Prag.g_01044	Syab.g_02783
OG0001407	Prag.g_01058	Syab.g_01158
OG0001408	Prag.g_01063	Syab.g_01826
OG0001409	Prag.g_01160	Syab.g_00988
OG0001410	Prag.g_01373	Syab.g_01550
OG0001413	Prag.g_01574	Syab.g_01812, Syab.g_01904
OG0001414	Prag.g_00222	Syab.g_01938
OG0001415	Prag.g_00224	Syab.g_02471
OG0001416	Prag.g_00438	Syab.g_00909
OG0001417	Prag.g_00448	Syab.g_01359
OG0001419	Prag.g_01059	Syab.g_01159
OG0001420	Prag.g_01098	Syab.g_02155
OG0001425	Prag.g_01920	Syab.g_02777
OG0001428	Prag.g_00165	Syab.g_02594
OG0001429	Prag.g_00796	Syab.g_01423
OG0001430	Prag.g_01322	Syab.g_02743
OG0001432	Prag.g_01573	Syab.g_01818
OG0001434	Prag.g_00925	Syab.g_01594
OG0001438	Prag.g_00284	Syab.g_00280
OG0001439	Prag.g_00298	Syab.g_00248
OG0001442	Prag.g_00733	Syab.g_01583
OG0001443	Prag.g_01652	Syab.g_02794
OG0001447	Prag.g_00119	Syab.g_02534
OG0001448	Prag.g_00361	Syab.g_01789
OG0001449	Prag.g_00388	Syab.g_00357
OG0001450	Prag.g_00665	Syab.g_01081
OG0001452	Prag.g_00894	Syab.g_00338
OG0001454	Prag.g_01074	Syab.g_01808
OG0001456	Prag.g_01130	Syab.g_02850
OG0001457	Prag.g_01131	Syab.g_02851
OG0001458	Prag.g_01132	Syab.g_02852
OG0001462	Prag.g_00034	Syab.g_00042
OG0001463	Prag.g_00277	Syab.g_01104
OG0001467	Prag.g_00785	Syab.g_00805
OG0001471	Prag.g_01575	Syab.g_00253
OG0001472	Prag.g_01581	Syab.g_01800
OG0001473	Prag.g_01880	Syab.g_01813
OG0001477	Prag.g_01256	Syab.g_01191
OG0001479	Prag.g_00332	Syab.g_00527
OG0001480	Prag.g_00363	Syab.g_01836
OG0001481	Prag.g_00367	Syab.g_00621
OG0001482	Prag.g_00436	Syab.g_01349
OG0001486	Prag.g_01151	Syab.g_00967
OG0001492	Prag.g_01200	Syab.g_01155
OG0001493	Prag.g_01208	Syab.g_01147
OG0001494	Prag.g_01460	Syab.g_00173
OG0001496	Prag.g_01254	Syab.g_01188
OG0001497	Prag.g_01255	Syab.g_01190
OG0001499	Prag.g_00054	Syab.g_01112
OG0001502	Prag.g_00776	Syab.g_01733
OG0001514	Prag.g_01253	Syab.g_01187
OG0001525	Prag.g_01589	Syab.g_01823
OG0001546	Prag.g_00503	Syab.g_02150
OG0001547	Prag.g_00778	Syab.g_01440
OG0001551	Prag.g_01129	Syab.g_01166
OG0001554	Prag.g_01580	Syab.g_02753
OG0001555	Prag.g_01595	Syab.g_02418
OG0001558	Prag.g_01283	Syab.g_00021
OG0001564	Prag.g_01435	Syab.g_00177
OG0001565	Prag.g_00395	Syab.g_01837
OG0001567	Prag.g_00777	Syab.g_01441
OG0001568	Prag.g_00779	Syab.g_01439
OG0001582	Prag.g_00447	Syab.g_01881
OG0001586	Prag.g_01463	Syab.g_00181, Syab.g_00169
OG0001627	Prag.g_00749	Syab.g_02167
OG0001635	Prag.g_01634	Syab.g_00090
OG0001647	Prag.g_00264	Syab.g_00304
OG0001652	Prag.g_01281	Syab.g_00019
OG0001666	Prag.g_01311	Syab.g_01471
OG0001671	Prag.g_01288	Syab.g_02691
OG0001709	Prag.g_01469	Syab.g_00162
OG0001745	Prag.g_01572	Syab.g_01769
OG0001792	Prag.g_01441	Syab.g_01053
OG0002291	Prag.g_01299	Syab.g_02556
OG0002329	Prag.g_01279	Syab.g_02883
OG0002425	Prag.g_01466	Syab.g_00186
