Orthogroup	Prag	Prac
OG0001148	Prag.g_01391	Prac.g_00219
OG0001149	Prag.g_01392	Prac.g_00220
OG0001150	Prag.g_01393	Prac.g_00221
OG0001151	Prag.g_01404	Prac.g_00232
OG0001152	Prag.g_01405	Prac.g_00233
OG0001153	Prag.g_01521	Prac.g_00379
OG0001154	Prag.g_01523	Prac.g_00378
OG0001155	Prag.g_01535	Prac.g_00366
OG0001156	Prag.g_01538	Prac.g_00363
OG0001157	Prag.g_01539	Prac.g_00362
OG0001158	Prag.g_01540	Prac.g_00361
OG0001159	Prag.g_01541	Prac.g_00360
OG0001160	Prag.g_01565	Prac.g_00336
OG0001161	Prag.g_01576	Prac.g_00324
OG0001162	Prag.g_01587	Prac.g_00313
OG0001163	Prag.g_01661	Prac.g_00633
OG0001164	Prag.g_01665	Prac.g_00629
OG0001165	Prag.g_01668	Prac.g_00626
OG0001166	Prag.g_01688	Prac.g_00606
OG0001167	Prag.g_01705	Prac.g_00589
OG0001168	Prag.g_01707	Prac.g_00587
OG0001169	Prag.g_01709	Prac.g_00585
OG0001170	Prag.g_01711	Prac.g_00583
OG0001171	Prag.g_01721	Prac.g_00574
OG0001172	Prag.g_01735	Prac.g_00479
OG0001173	Prag.g_01736	Prac.g_00480
OG0001174	Prag.g_01744	Prac.g_00488
OG0001175	Prag.g_01745	Prac.g_00489
OG0001176	Prag.g_01752	Prac.g_00496
OG0001177	Prag.g_01754	Prac.g_00499
OG0001178	Prag.g_01759	Prac.g_00504
OG0001179	Prag.g_01788	Prac.g_00532
OG0001180	Prag.g_01810	Prac.g_00553
OG0001181	Prag.g_01814	Prac.g_00557
OG0001182	Prag.g_01821	Prac.g_00564
OG0001183	Prag.g_01825	Prac.g_00006
OG0001184	Prag.g_01841	Prac.g_00022
OG0001185	Prag.g_01855	Prac.g_00036
OG0001186	Prag.g_01879	Prac.g_00058
OG0001187	Prag.g_01883	Prac.g_00062
OG0001188	Prag.g_01885	Prac.g_00064
OG0001189	Prag.g_01902	Prac.g_00081
OG0001190	Prag.g_01906	Prac.g_00085
OG0001191	Prag.g_01916	Prac.g_00095
OG0001192	Prag.g_01921	Prac.g_00099
OG0001193	Prag.g_01931	Prac.g_00109
OG0001194	Prag.g_01932	Prac.g_00110
OG0001195	Prag.g_01933	Prac.g_00111
OG0001196	Prag.g_01946	Prac.g_00124
OG0001197	Prag.g_01947	Prac.g_00125
OG0001198	Prag.g_01954	Prac.g_01950
OG0001199	Prag.g_00068	Prac.g_01857
OG0001200	Prag.g_00070	Prac.g_01855
OG0001201	Prag.g_00101	Prac.g_01823
OG0001202	Prag.g_00192	Prac.g_01731
OG0001203	Prag.g_00231	Prac.g_01692
OG0001204	Prag.g_00236	Prac.g_01687
OG0001205	Prag.g_00424	Prac.g_01102
OG0001206	Prag.g_00441	Prac.g_01083
OG0001207	Prag.g_00456	Prac.g_01067
OG0001208	Prag.g_00461	Prac.g_01062
OG0001209	Prag.g_00514	Prac.g_00837
OG0001210	Prag.g_00519	Prac.g_00832
OG0001211	Prag.g_00529	Prac.g_00822
OG0001212	Prag.g_00574	Prac.g_00776
OG0001213	Prag.g_00607	Prac.g_00742
OG0001214	Prag.g_00615	Prac.g_00734
OG0001215	Prag.g_00668	Prac.g_00681
OG0001216	Prag.g_00694	Prac.g_01558
OG0001217	Prag.g_00744	Prac.g_01521
OG0001219	Prag.g_00795	Prac.g_01487
OG0001220	Prag.g_00856	Prac.g_01424
OG0001221	Prag.g_00917	Prac.g_01373
OG0001222	Prag.g_00956	Prac.g_01335
OG0001223	Prag.g_00982	Prac.g_01309
OG0001224	Prag.g_01032	Prac.g_01260
OG0001225	Prag.g_01034	Prac.g_01258
OG0001226	Prag.g_01060	Prac.g_01232
OG0001227	Prag.g_01079	Prac.g_01213
OG0001228	Prag.g_01198	Prac.g_00940
OG0001229	Prag.g_01387	Prac.g_00215
OG0001230	Prag.g_01480	Prac.g_00419
OG0001231	Prag.g_01585	Prac.g_00315
OG0001232	Prag.g_01692	Prac.g_00602
OG0001233	Prag.g_01712	Prac.g_00582
OG0001234	Prag.g_01747	Prac.g_00491
OG0001235	Prag.g_01756	Prac.g_00501
OG0001236	Prag.g_01838	Prac.g_00019
OG0001237	Prag.g_01842	Prac.g_00023
OG0001238	Prag.g_01917	Prac.g_00096
OG0001239	Prag.g_00065	Prac.g_01860
OG0001241	Prag.g_00094	Prac.g_01830
OG0001242	Prag.g_00112	Prac.g_01812
OG0001243	Prag.g_00118	Prac.g_01806
OG0001244	Prag.g_00134	Prac.g_01790
OG0001245	Prag.g_00373	Prac.g_01153
OG0001246	Prag.g_00483	Prac.g_00867
OG0001247	Prag.g_00661	Prac.g_00688
OG0001248	Prag.g_00663	Prac.g_00686
OG0001249	Prag.g_00784	Prac.g_01498
OG0001250	Prag.g_00845	Prac.g_01435
OG0001251	Prag.g_00893	Prac.g_01400
OG0001252	Prag.g_01027	Prac.g_01265
OG0001253	Prag.g_01080	Prac.g_01212
OG0001254	Prag.g_01122	Prac.g_01016
OG0001255	Prag.g_01137	Prac.g_01001
OG0001256	Prag.g_01578	Prac.g_00322
OG0001257	Prag.g_01584	Prac.g_00316
OG0001258	Prag.g_01666	Prac.g_00628
OG0001259	Prag.g_01710	Prac.g_00584
OG0001260	Prag.g_01727	Prac.g_00568
OG0001261	Prag.g_01796	Prac.g_00540
OG0001262	Prag.g_01900	Prac.g_00079
OG0001263	Prag.g_00121	Prac.g_01803
OG0001264	Prag.g_00038	Prac.g_01905
OG0001265	Prag.g_00111	Prac.g_01813
OG0001266	Prag.g_00196	Prac.g_01727
OG0001267	Prag.g_00271	Prac.g_01651
OG0001268	Prag.g_00334	Prac.g_01195
OG0001269	Prag.g_00353	Prac.g_01175
OG0001270	Prag.g_00413	Prac.g_01113
OG0001271	Prag.g_00451	Prac.g_01072
OG0001272	Prag.g_00465	Prac.g_01058
OG0001273	Prag.g_00609	Prac.g_00740
OG0001274	Prag.g_00681	Prac.g_00668
OG0001275	Prag.g_00992	Prac.g_01300
OG0001276	Prag.g_01011	Prac.g_01281
OG0001277	Prag.g_01068	Prac.g_01223
OG0001278	Prag.g_01203	Prac.g_00935
OG0001280	Prag.g_01354	Prac.g_00174
OG0001281	Prag.g_01360	Prac.g_00180
OG0001282	Prag.g_01390	Prac.g_00218
OG0001284	Prag.g_01560	Prac.g_00341
OG0001285	Prag.g_01695	Prac.g_00599
OG0001287	Prag.g_01863	Prac.g_00043
OG0001288	Prag.g_01872	Prac.g_00051
OG0001289	Prag.g_00081	Prac.g_01844
OG0001290	Prag.g_00093	Prac.g_01831
OG0001291	Prag.g_00128	Prac.g_01796
OG0001292	Prag.g_00241	Prac.g_01682
OG0001293	Prag.g_00252	Prac.g_01670
OG0001294	Prag.g_00371	Prac.g_01155
OG0001295	Prag.g_00446	Prac.g_01078
OG0001296	Prag.g_00488	Prac.g_00862
OG0001298	Prag.g_00555	Prac.g_00796
OG0001299	Prag.g_00644	Prac.g_00705
OG0001300	Prag.g_00671	Prac.g_00678
OG0001301	Prag.g_00674	Prac.g_00675
OG0001302	Prag.g_00793	Prac.g_01489
OG0001303	Prag.g_00996	Prac.g_01296
OG0001304	Prag.g_01021	Prac.g_01271
OG0001305	Prag.g_01040	Prac.g_01252
OG0001306	Prag.g_01139	Prac.g_00999
OG0001307	Prag.g_01372	Prac.g_00200
OG0001308	Prag.g_01500	Prac.g_00401
OG0001309	Prag.g_01582	Prac.g_00318
OG0001310	Prag.g_01681	Prac.g_00613
OG0001312	Prag.g_00945	Prac.g_01346
OG0001315	Prag.g_00055	Prac.g_01869
OG0001316	Prag.g_00133	Prac.g_01791
OG0001317	Prag.g_00227	Prac.g_01696
OG0001318	Prag.g_00248	Prac.g_01675
OG0001319	Prag.g_00263	Prac.g_01659
OG0001320	Prag.g_00374	Prac.g_01151
OG0001321	Prag.g_00430	Prac.g_01096
OG0001322	Prag.g_00431	Prac.g_01095
OG0001323	Prag.g_00498	Prac.g_00853
OG0001324	Prag.g_00672	Prac.g_00677
OG0001325	Prag.g_00697	Prac.g_01555
OG0001326	Prag.g_00881	Prac.g_00647
OG0001327	Prag.g_01051	Prac.g_01240
OG0001328	Prag.g_01078	Prac.g_01214
OG0001329	Prag.g_01113	Prac.g_01024
OG0001330	Prag.g_01327	Prac.g_00153
OG0001331	Prag.g_01395	Prac.g_00223
OG0001332	Prag.g_01533	Prac.g_00368
OG0001333	Prag.g_01706	Prac.g_00588
OG0001334	Prag.g_01828	Prac.g_00009
OG0001335	Prag.g_01829	Prac.g_00010
OG0001336	Prag.g_01943	Prac.g_00121
OG0001339	Prag.g_00096	Prac.g_01828
OG0001340	Prag.g_00319	Prac.g_01603
OG0001341	Prag.g_00742	Prac.g_01523
OG0001342	Prag.g_00788	Prac.g_01494
OG0001343	Prag.g_00890	Prac.g_01403
OG0001344	Prag.g_01157	Prac.g_00981
OG0001345	Prag.g_01172	Prac.g_00966
OG0001346	Prag.g_01356	Prac.g_00176
OG0001348	Prag.g_01606	Prac.g_00295
OG0001349	Prag.g_01489	Prac.g_00261
OG0001350	Prag.g_00230	Prac.g_01693
OG0001351	Prag.g_00433	Prac.g_01093
OG0001352	Prag.g_00658	Prac.g_00691
OG0001355	Prag.g_01616	Prac.g_00285
OG0001356	Prag.g_00769	Prac.g_00900
OG0001358	Prag.g_00598	Prac.g_00751
OG0001359	Prag.g_00891	Prac.g_01402
OG0001360	Prag.g_01081	Prac.g_01211
OG0001361	Prag.g_01169	Prac.g_00969
OG0001362	Prag.g_01504	Prac.g_00397
OG0001363	Prag.g_01506	Prac.g_00395
OG0001364	Prag.g_01831	Prac.g_00012
OG0001365	Prag.g_01910	Prac.g_00089
OG0001369	Prag.g_00086	Prac.g_01839
OG0001371	Prag.g_00657	Prac.g_00692
OG0001372	Prag.g_00751	Prac.g_01515
OG0001373	Prag.g_00880	Prac.g_00646
OG0001374	Prag.g_00888	Prac.g_00654
OG0001375	Prag.g_00889	Prac.g_01404
OG0001376	Prag.g_01045	Prac.g_01246
OG0001377	Prag.g_01046	Prac.g_01245
OG0001378	Prag.g_01090	Prac.g_01047
OG0001380	Prag.g_01377	Prac.g_00205
OG0001381	Prag.g_01383	Prac.g_00211
OG0001382	Prag.g_01599	Prac.g_00302
OG0001384	Prag.g_00730	Prac.g_01533
OG0001385	Prag.g_00877	Prac.g_00643
OG0001386	Prag.g_00878	Prac.g_00644
OG0001387	Prag.g_00879	Prac.g_00645
OG0001388	Prag.g_00882	Prac.g_00648
OG0001389	Prag.g_00883	Prac.g_00649
OG0001390	Prag.g_00884	Prac.g_00650
OG0001391	Prag.g_00885	Prac.g_00651
OG0001392	Prag.g_00886	Prac.g_00652
OG0001393	Prag.g_00887	Prac.g_00653
OG0001395	Prag.g_01023	Prac.g_01269
OG0001397	Prag.g_01505	Prac.g_00396
OG0001399	Prag.g_01749	Prac.g_00493
OG0001400	Prag.g_00686	Prac.g_00287
OG0001400	Prag.g_01218	Prac.g_00921
OG0001403	Prag.g_00030	Prac.g_01917
OG0001404	Prag.g_00062	Prac.g_01863
OG0001405	Prag.g_00317	Prac.g_01605
OG0001406	Prag.g_01044	Prac.g_01247
OG0001407	Prag.g_01058	Prac.g_01234
OG0001408	Prag.g_01063	Prac.g_01228, Prac.g_01229
OG0001409	Prag.g_01160	Prac.g_00978
OG0001410	Prag.g_01373	Prac.g_00201
OG0001411	Prag.g_01426	Prac.g_00259
OG0001413	Prag.g_01574	Prac.g_00327
OG0001414	Prag.g_00222	Prac.g_01701
OG0001415	Prag.g_00224	Prac.g_01699
OG0001416	Prag.g_00438	Prac.g_01088, Prac.g_01087
OG0001417	Prag.g_00448	Prac.g_01076
OG0001418	Prag.g_00662	Prac.g_00687
OG0001419	Prag.g_01059	Prac.g_01233
OG0001420	Prag.g_01098	Prac.g_01038
OG0001421	Prag.g_01579	Prac.g_00321
OG0001422	Prag.g_01604	Prac.g_00297
OG0001424	Prag.g_01075	Prac.g_01217
OG0001424	Prag.g_01259	Prac.g_01399
OG0001428	Prag.g_00165	Prac.g_01758
OG0001429	Prag.g_00796	Prac.g_01486
OG0001430	Prag.g_01322	Prac.g_00148
OG0001431	Prag.g_01325	Prac.g_00151
OG0001432	Prag.g_01573	Prac.g_00328
OG0001433	Prag.g_00768	Prac.g_00899
OG0001437	Prag.g_00223	Prac.g_01700
OG0001438	Prag.g_00284	Prac.g_01638
OG0001439	Prag.g_00298	Prac.g_01624
OG0001440	Prag.g_00396	Prac.g_01119
OG0001441	Prag.g_00500	Prac.g_00851
OG0001442	Prag.g_00733	Prac.g_01530
OG0001446	Prag.g_00073	Prac.g_01852
OG0001447	Prag.g_00119	Prac.g_01805
OG0001448	Prag.g_00361	Prac.g_01167
OG0001450	Prag.g_00665	Prac.g_00684
OG0001451	Prag.g_00865	Prac.g_01415
OG0001452	Prag.g_00894	Prac.g_01398
OG0001453	Prag.g_00986	Prac.g_01306
OG0001454	Prag.g_01074	Prac.g_01218
OG0001455	Prag.g_01108	Prac.g_01029
OG0001456	Prag.g_01130	Prac.g_01008
OG0001457	Prag.g_01131	Prac.g_01007
OG0001458	Prag.g_01132	Prac.g_01006
OG0001459	Prag.g_01312	Prac.g_00134
OG0001462	Prag.g_00034	Prac.g_01912
OG0001463	Prag.g_00277	Prac.g_01645
OG0001464	Prag.g_00320	Prac.g_01602
OG0001465	Prag.g_00680	Prac.g_00669
OG0001466	Prag.g_00732	Prac.g_01531
OG0001467	Prag.g_00785	Prac.g_01497
OG0001468	Prag.g_01049	Prac.g_01242
OG0001469	Prag.g_01308	Prac.g_00133
OG0001471	Prag.g_01575	Prac.g_00326
OG0001472	Prag.g_01581	Prac.g_00319
OG0001473	Prag.g_01880	Prac.g_00059
OG0001474	Prag.g_00335	Prac.g_01194
OG0001479	Prag.g_00332	Prac.g_01197
OG0001480	Prag.g_00363	Prac.g_01165
OG0001481	Prag.g_00367	Prac.g_01160
OG0001482	Prag.g_00436	Prac.g_01090
OG0001485	Prag.g_01617	Prac.g_00886
OG0001486	Prag.g_01151	Prac.g_00987
OG0001490	Prag.g_00039	Prac.g_01893
OG0001491	Prag.g_00791	Prac.g_01491
OG0001492	Prag.g_01200	Prac.g_00938
OG0001493	Prag.g_01208	Prac.g_00930
OG0001494	Prag.g_01460	Prac.g_00453
OG0001499	Prag.g_00054	Prac.g_01870
OG0001500	Prag.g_00254	Prac.g_01668
OG0001501	Prag.g_00683	Prac.g_00666
OG0001502	Prag.g_00776	Prac.g_01502
OG0001503	Prag.g_01127	Prac.g_01011
OG0001504	Prag.g_01313, Prag.g_01639	Prac.g_00135
OG0001506	Prag.g_01531	Prac.g_00370
OG0001507	Prag.g_01632	Prac.g_00278
OG0001521	Prag.g_00743	Prac.g_01522
OG0001523	Prag.g_01124	Prac.g_01014
OG0001524	Prag.g_01125	Prac.g_01013
OG0001526	Prag.g_01422	Prac.g_00474
OG0001546	Prag.g_00503	Prac.g_00848
OG0001548	Prag.g_00782	Prac.g_01500
OG0001550	Prag.g_01111	Prac.g_01026
OG0001551	Prag.g_01129	Prac.g_01009
OG0001552	Prag.g_01217	Prac.g_00923
OG0001553	Prag.g_01485	Prac.g_00414
OG0001554	Prag.g_01580	Prac.g_00320
OG0001555	Prag.g_01595	Prac.g_00306
OG0001565	Prag.g_00395	Prac.g_01120
OG0001566	Prag.g_00654	Prac.g_00695
OG0001569	Prag.g_01086	Prac.g_01206
OG0001571	Prag.g_01104	Prac.g_01033
OG0001581	Prag.g_00137	Prac.g_01786
OG0001582	Prag.g_00447	Prac.g_01077
OG0001583	Prag.g_00790	Prac.g_01492
OG0001585	Prag.g_01307	Prac.g_00132
OG0001587	Prag.g_01729	Prac.g_00472
OG0001595	Prag.g_00061	Prac.g_01864
OG0001596	Prag.g_00069	Prac.g_01856
OG0001597	Prag.g_00356	Prac.g_01172
OG0001599	Prag.g_00439	Prac.g_01085
OG0001600	Prag.g_00490	Prac.g_00860
OG0001601	Prag.g_00652	Prac.g_00697
OG0001602	Prag.g_00679	Prac.g_00670
OG0001603	Prag.g_00792	Prac.g_01490
OG0001604	Prag.g_00914	Prac.g_01376
OG0001605	Prag.g_01004	Prac.g_01288
OG0001606	Prag.g_01065	Prac.g_01226
OG0001607	Prag.g_01126	Prac.g_01012
OG0001608	Prag.g_01380	Prac.g_00208
OG0001609	Prag.g_01529	Prac.g_00372
OG0001610	Prag.g_01532	Prac.g_00369
OG0001611	Prag.g_01592	Prac.g_00308
OG0001613	Prag.g_01823	Prac.g_00004
OG0001626	Prag.g_00741	Prac.g_01524
OG0001627	Prag.g_00749	Prac.g_01516
OG0001628	Prag.g_00754	Prac.g_01513
OG0001629	Prag.g_00755	Prac.g_01512
OG0001630	Prag.g_00896	Prac.g_01395
OG0001631	Prag.g_01054	Prac.g_01237
OG0001632	Prag.g_01625, Prag.g_01304	Prac.g_01952
OG0001633	Prag.g_01386	Prac.g_00214
OG0001647	Prag.g_00264	Prac.g_01658
OG0001648	Prag.g_00366	Prac.g_01161
OG0001649	Prag.g_01056	Prac.g_01236
OG0001650	Prag.g_01628	Prac.g_00196
OG0001651	Prag.g_01590	Prac.g_00310
OG0001662	Prag.g_01096	Prac.g_01041
OG0001663	Prag.g_01136	Prac.g_01002
OG0001664	Prag.g_01268	Prac.g_00143
OG0001665	Prag.g_01271	Prac.g_00146
OG0001667	Prag.g_01330	Prac.g_00155
OG0001670	Prag.g_01623	Prac.g_00889, Prac.g_00913, Prac.g_00881, Prac.g_00282
OG0001684	Prag.g_00567	Prac.g_00784
OG0001685	Prag.g_00867	Prac.g_01413
OG0001686	Prag.g_01003	Prac.g_01289
OG0001687	Prag.g_01048	Prac.g_01243
OG0001688	Prag.g_01053	Prac.g_01238
OG0001696	Prag.g_00866	Prac.g_01414
OG0001697	Prag.g_00875	Prac.g_01406
OG0001698	Prag.g_01052	Prac.g_01239
OG0001701	Prag.g_01731	Prac.g_00475
OG0001705	Prag.g_00389	Prac.g_01132
OG0001706	Prag.g_00716	Prac.g_00915
OG0001707	Prag.g_01073	Prac.g_01219
OG0001708	Prag.g_01135	Prac.g_01003
OG0001709	Prag.g_01469	Prac.g_00260
OG0001710	Prag.g_01750	Prac.g_00494
OG0001718	Prag.g_00357	Prac.g_01171
OG0001719	Prag.g_00382	Prac.g_01144
OG0001720	Prag.g_01334	Prac.g_00158
OG0001721	Prag.g_00746	Prac.g_01518
OG0001723	Prag.g_01303	Prac.g_01953
OG0001725	Prag.g_00381	Prac.g_01146
OG0001742	Prag.g_00369	Prac.g_01157
OG0001743	Prag.g_01094	Prac.g_01043
OG0001744	Prag.g_01339	Prac.g_00162
OG0001745	Prag.g_01572	Prac.g_00329
OG0001772	Prag.g_00390	Prac.g_00642
OG0001773	Prag.g_01597	Prac.g_00304
OG0001774	Prag.g_00655	Prac.g_00694
OG0001775	Prag.g_01061	Prac.g_01231
OG0001776	Prag.g_01092	Prac.g_01045
OG0001778	Prag.g_01324	Prac.g_00150
OG0001779	Prag.g_01340	Prac.g_00163
OG0001780	Prag.g_01449, Prag.g_01461	Prac.g_00268
OG0001781	Prag.g_01605	Prac.g_00296
OG0001819	Prag.g_00383	Prac.g_01143
OG0001821	Prag.g_00747	Prac.g_01517
OG0001822	Prag.g_00774	Prac.g_01504
OG0001823	Prag.g_00868	Prac.g_01412
OG0001824	Prag.g_01002	Prac.g_01290
OG0001825	Prag.g_01062	Prac.g_01230
OG0001826	Prag.g_01064	Prac.g_01227
OG0001827	Prag.g_01067	Prac.g_01224
OG0001828	Prag.g_01089	Prac.g_01048
OG0001829	Prag.g_01093	Prac.g_01044
OG0001830	Prag.g_01107	Prac.g_01030
OG0001831	Prag.g_01119	Prac.g_01019
OG0001832	Prag.g_01320	Prac.g_00140
OG0001833	Prag.g_01388	Prac.g_00216
OG0001834	Prag.g_01447	Prac.g_00264
OG0001836	Prag.g_01274, Prag.g_01221	Prac.g_00887
OG0001919	Prag.g_00385	Prac.g_01134
OG0001920	Prag.g_00684	Prac.g_00665
OG0001921	Prag.g_00870	Prac.g_01410
OG0001982	Prag.g_00362	Prac.g_01166
OG0001983	Prag.g_00727	Prac.g_01535
OG0001984	Prag.g_00783	Prac.g_01499
OG0001985	Prag.g_00874	Prac.g_01407
OG0001986	Prag.g_00990	Prac.g_01302
OG0001987	Prag.g_01317	Prac.g_00137
OG0001989	Prag.g_01378	Prac.g_00206
OG0002026	Prag.g_00384	Prac.g_01135
OG0002027	Prag.g_00872	Prac.g_01409
OG0002028	Prag.g_00997	Prac.g_01295
OG0002031	Prag.g_01615	Prac.g_00286
OG0002032	Prag.g_01919	Prac.g_00098
OG0002057	Prag.g_00103	Prac.g_01821
OG0002058	Prag.g_00173	Prac.g_01750
OG0002059	Prag.g_00358	Prac.g_01170
OG0002060	Prag.g_00360	Prac.g_01168
OG0002061	Prag.g_00387	Prac.g_01133
OG0002064	Prag.g_00445	Prac.g_01079
OG0002065	Prag.g_00538	Prac.g_00813
OG0002066	Prag.g_00544	Prac.g_00807
OG0002067	Prag.g_00691	Prac.g_01561
OG0002068	Prag.g_00737	Prac.g_01528
OG0002069	Prag.g_00739	Prac.g_01526
OG0002070	Prag.g_00775	Prac.g_01503
OG0002071	Prag.g_00781	Prac.g_01501
OG0002072	Prag.g_00789	Prac.g_01493
OG0002073	Prag.g_00811	Prac.g_01470
OG0002074	Prag.g_00861	Prac.g_01419
OG0002075	Prag.g_00873	Prac.g_01408
OG0002076	Prag.g_00918	Prac.g_01372
OG0002077	Prag.g_00998	Prac.g_01294
OG0002078	Prag.g_01001	Prac.g_01291
OG0002079	Prag.g_01006	Prac.g_01286
OG0002080	Prag.g_01024	Prac.g_01268
OG0002081	Prag.g_01047	Prac.g_01244
OG0002082	Prag.g_01057	Prac.g_01235
OG0002083	Prag.g_01069	Prac.g_01222
OG0002084	Prag.g_01070	Prac.g_01221
OG0002085	Prag.g_01077	Prac.g_01215
OG0002086	Prag.g_01082	Prac.g_01210
OG0002087	Prag.g_01083	Prac.g_01209
OG0002088	Prag.g_01084	Prac.g_01208
OG0002089	Prag.g_01105	Prac.g_01032
OG0002090	Prag.g_01110	Prac.g_01027
OG0002091	Prag.g_01128	Prac.g_01010
OG0002093	Prag.g_01265	Prac.g_00879
OG0002094	Prag.g_01331	Prac.g_00156
OG0002095	Prag.g_01337	Prac.g_00160
OG0002099	Prag.g_01577	Prac.g_00323
OG0002100	Prag.g_01586	Prac.g_00314
OG0002101	Prag.g_01588	Prac.g_00311
OG0002102	Prag.g_01594	Prac.g_00307
OG0002103	Prag.g_01596	Prac.g_00305
OG0002104	Prag.g_01598	Prac.g_00303
OG0002105	Prag.g_01674	Prac.g_00620
OG0002148	Prag.g_00731	Prac.g_01532
OG0002149	Prag.g_00753	Prac.g_01514
OG0002150	Prag.g_00999	Prac.g_01293
OG0002151	Prag.g_01109	Prac.g_01028
OG0002152	Prag.g_01321	Prac.g_00147
OG0002153	Prag.g_01000	Prac.g_01292
OG0002215	Prag.g_00728	Prac.g_01534
OG0002217	Prag.g_00794	Prac.g_01488
OG0002218	Prag.g_00869	Prac.g_01411
OG0002221	Prag.g_01338	Prac.g_00161
OG0002222	Prag.g_01602	Prac.g_00299
OG0002223	Prag.g_01622	Prac.g_00283
OG0002224	Prag.g_00379	Prac.g_01147
OG0002226	Prag.g_00690	Prac.g_01562
OG0002262	Prag.g_00041	Prac.g_01891
OG0002265	Prag.g_01112	Prac.g_01025
OG0002266	Prag.g_01269	Prac.g_00144
OG0002268	Prag.g_01316	Prac.g_00136
OG0002269	Prag.g_01318	Prac.g_00138
OG0002272	Prag.g_01115	Prac.g_01023
OG0002310	Prag.g_00370	Prac.g_01156
OG0002311	Prag.g_01305	Prac.g_01951
OG0002312	Prag.g_00756	Prac.g_01511
OG0002320	Prag.g_01323	Prac.g_00149
OG0002324	Prag.g_01629	Prac.g_00280
OG0002326	Prag.g_00717	Prac.g_00895
OG0002376	Prag.g_01603	Prac.g_00298
OG0002377	Prag.g_01273	Prac.g_00888
OG0002378	Prag.g_01117	Prac.g_01021
OG0002423	Prag.g_01249	Prac.g_00897
OG0002424	Prag.g_01609	Prac.g_00291
OG0002425	Prag.g_01466	Prac.g_00451
OG0002427	Prag.g_01347	Prac.g_00896
OG0002554	Prag.g_00738	Prac.g_01527
OG0002561	Prag.g_01266	Prac.g_01874
OG0002694	Prag.g_01591	Prac.g_00309
OG0002697	Prag.g_00921	Prac.g_01369
OG0002777	Prag.g_01246	Prac.g_01957
OG0002897	Prag.g_01429	Prac.g_00273
OG0002900	Prag.g_00745	Prac.g_01520
OG0003358	Prag.g_00723	Prac.g_00894
OG0003359	Prag.g_00392	Prac.g_00914
OG0003639	Prag.g_01760	Prac.g_00001
OG0004040	Prag.g_00685	Prac.g_00664
