Orthogroup	Prag	Praz
OG0001140	Prag.g_01181	Praz.g_00726
OG0001141	Prag.g_01182	Praz.g_00725
OG0001142	Prag.g_01183	Praz.g_00724
OG0001143	Prag.g_01190	Praz.g_00717
OG0001144	Prag.g_01195	Praz.g_00712
OG0001145	Prag.g_01345	Praz.g_01188
OG0001146	Prag.g_01359	Praz.g_01176
OG0001147	Prag.g_01375	Praz.g_01153
OG0001148	Prag.g_01391	Praz.g_01137
OG0001149	Prag.g_01392	Praz.g_01136
OG0001150	Prag.g_01393	Praz.g_01135
OG0001151	Prag.g_01404	Praz.g_01124
OG0001152	Prag.g_01405	Praz.g_01123
OG0001153	Prag.g_01521	Praz.g_01009
OG0001154	Prag.g_01523	Praz.g_01008
OG0001155	Prag.g_01535	Praz.g_00996
OG0001156	Prag.g_01538	Praz.g_00993
OG0001157	Prag.g_01539	Praz.g_00992
OG0001158	Prag.g_01540	Praz.g_00991
OG0001159	Prag.g_01541	Praz.g_00990
OG0001160	Prag.g_01565	Praz.g_00966
OG0001161	Prag.g_01576	Praz.g_00953
OG0001162	Prag.g_01587	Praz.g_00942
OG0001163	Prag.g_01661	Praz.g_00885
OG0001164	Prag.g_01665	Praz.g_00881
OG0001165	Prag.g_01668	Praz.g_00878
OG0001166	Prag.g_01688	Praz.g_00858
OG0001167	Prag.g_01705	Praz.g_00841
OG0001168	Prag.g_01707	Praz.g_00839
OG0001169	Prag.g_01709	Praz.g_00837
OG0001170	Prag.g_01711	Praz.g_00835
OG0001171	Prag.g_01721	Praz.g_00826
OG0001172	Prag.g_01735	Praz.g_00332
OG0001173	Prag.g_01736	Praz.g_00331
OG0001174	Prag.g_01744	Praz.g_00323
OG0001175	Prag.g_01745	Praz.g_00322
OG0001176	Prag.g_01752	Praz.g_00315
OG0001177	Prag.g_01754	Praz.g_00312
OG0001178	Prag.g_01759	Praz.g_00307
OG0001179	Prag.g_01788	Praz.g_00279
OG0001180	Prag.g_01810	Praz.g_00257
OG0001181	Prag.g_01814	Praz.g_00253
OG0001182	Prag.g_01821	Praz.g_00246
OG0001183	Prag.g_01825	Praz.g_00241
OG0001184	Prag.g_01841	Praz.g_00225
OG0001185	Prag.g_01855	Praz.g_00211
OG0001186	Prag.g_01879	Praz.g_00187
OG0001187	Prag.g_01883	Praz.g_00183
OG0001188	Prag.g_01885	Praz.g_00180
OG0001189	Prag.g_01902	Praz.g_00163
OG0001190	Prag.g_01906	Praz.g_00159
OG0001191	Prag.g_01916	Praz.g_00149
OG0001192	Prag.g_01921	Praz.g_00144
OG0001193	Prag.g_01931	Praz.g_00134
OG0001194	Prag.g_01932	Praz.g_00133
OG0001195	Prag.g_01933	Praz.g_00132
OG0001196	Prag.g_01946	Praz.g_00119
OG0001197	Prag.g_01947	Praz.g_00118
OG0001198	Prag.g_01954	Praz.g_00362
OG0001199	Prag.g_00068	Praz.g_00434
OG0001200	Prag.g_00070	Praz.g_00436
OG0001201	Prag.g_00101	Praz.g_00468
OG0001202	Prag.g_00192	Praz.g_00559
OG0001203	Prag.g_00231	Praz.g_00598
OG0001204	Prag.g_00236	Praz.g_00603
OG0001205	Prag.g_00424	Praz.g_01883
OG0001206	Prag.g_00441	Praz.g_01866
OG0001207	Prag.g_00456	Praz.g_01851
OG0001208	Prag.g_00461	Praz.g_01846
OG0001209	Prag.g_00514	Praz.g_01793
OG0001210	Prag.g_00519	Praz.g_01788
OG0001211	Prag.g_00529	Praz.g_01778
OG0001212	Prag.g_00574	Praz.g_01734
OG0001213	Prag.g_00607	Praz.g_01701
OG0001214	Prag.g_00615	Praz.g_01693
OG0001215	Prag.g_00668	Praz.g_01640
OG0001216	Prag.g_00694	Praz.g_01605
OG0001217	Prag.g_00744	Praz.g_01567
OG0001218	Prag.g_00752	Praz.g_01560
OG0001219	Prag.g_00795	Praz.g_01523
OG0001220	Prag.g_00856	Praz.g_01460
OG0001221	Prag.g_00917	Praz.g_01397
OG0001222	Prag.g_00956	Praz.g_01358
OG0001223	Prag.g_00982	Praz.g_01332
OG0001224	Prag.g_01032	Praz.g_01280
OG0001225	Prag.g_01034	Praz.g_00064
OG0001226	Prag.g_01060	Praz.g_00090
OG0001227	Prag.g_01079	Praz.g_00108
OG0001228	Prag.g_01198	Praz.g_00709
OG0001229	Prag.g_01387	Praz.g_01141
OG0001230	Prag.g_01480	Praz.g_01049
OG0001231	Prag.g_01585	Praz.g_00944
OG0001232	Prag.g_01692	Praz.g_00854
OG0001233	Prag.g_01712	Praz.g_00834
OG0001234	Prag.g_01747	Praz.g_00320
OG0001235	Prag.g_01756	Praz.g_00310
OG0001236	Prag.g_01838	Praz.g_00228
OG0001237	Prag.g_01842	Praz.g_00224
OG0001238	Prag.g_01917	Praz.g_00148
OG0001239	Prag.g_00065	Praz.g_00431
OG0001241	Prag.g_00094	Praz.g_00461
OG0001242	Prag.g_00112	Praz.g_00479
OG0001243	Prag.g_00118	Praz.g_00485
OG0001244	Prag.g_00134	Praz.g_00501
OG0001245	Prag.g_00373	Praz.g_00794
OG0001246	Prag.g_00483	Praz.g_01824
OG0001247	Prag.g_00661	Praz.g_01647
OG0001248	Prag.g_00663	Praz.g_01645
OG0001249	Prag.g_00784	Praz.g_01534
OG0001250	Prag.g_00845	Praz.g_01471
OG0001251	Prag.g_00893	Praz.g_01423
OG0001252	Prag.g_01027	Praz.g_01285
OG0001253	Prag.g_01080	Praz.g_00109
OG0001254	Prag.g_01122	Praz.g_00023
OG0001255	Prag.g_01137	Praz.g_00008
OG0001256	Prag.g_01578	Praz.g_00951
OG0001257	Prag.g_01584	Praz.g_00945
OG0001258	Prag.g_01666	Praz.g_00880
OG0001259	Prag.g_01710	Praz.g_00836
OG0001260	Prag.g_01727	Praz.g_00820
OG0001261	Prag.g_01796	Praz.g_00271
OG0001262	Prag.g_01900	Praz.g_00165
OG0001263	Prag.g_00121	Praz.g_00488
OG0001264	Prag.g_00038	Praz.g_00404
OG0001265	Prag.g_00111	Praz.g_00478
OG0001266	Prag.g_00196	Praz.g_00563
OG0001267	Prag.g_00271	Praz.g_00638
OG0001268	Prag.g_00334	Praz.g_00341
OG0001269	Prag.g_00353	Praz.g_00815
OG0001270	Prag.g_00413	Praz.g_01894
OG0001271	Prag.g_00451	Praz.g_01856
OG0001272	Prag.g_00465	Praz.g_01842
OG0001273	Prag.g_00609	Praz.g_01699
OG0001274	Prag.g_00681	Praz.g_01627
OG0001275	Prag.g_00992	Praz.g_01322
OG0001276	Prag.g_01011	Praz.g_01302
OG0001277	Prag.g_01068	Praz.g_00098
OG0001278	Prag.g_01203	Praz.g_00704
OG0001279	Prag.g_01302	Praz.g_01236
OG0001280	Prag.g_01354	Praz.g_01181
OG0001281	Prag.g_01360	Praz.g_01175
OG0001282	Prag.g_01390	Praz.g_01138
OG0001284	Prag.g_01560	Praz.g_00971
OG0001285	Prag.g_01695	Praz.g_00851
OG0001286	Prag.g_01808	Praz.g_00259
OG0001287	Prag.g_01863	Praz.g_00203
OG0001288	Prag.g_01872	Praz.g_00194
OG0001289	Prag.g_00081	Praz.g_00447
OG0001290	Prag.g_00093	Praz.g_00460
OG0001291	Prag.g_00128	Praz.g_00495
OG0001292	Prag.g_00241	Praz.g_00608
OG0001293	Prag.g_00252	Praz.g_00620
OG0001294	Prag.g_00371	Praz.g_00796
OG0001295	Prag.g_00446	Praz.g_01861
OG0001296	Prag.g_00488	Praz.g_01819
OG0001297	Prag.g_00493	Praz.g_01814
OG0001298	Prag.g_00555	Praz.g_01752
OG0001299	Prag.g_00644	Praz.g_01664
OG0001300	Prag.g_00671	Praz.g_01637
OG0001301	Prag.g_00674	Praz.g_01634
OG0001302	Prag.g_00793	Praz.g_01525
OG0001303	Prag.g_00996	Praz.g_01318
OG0001304	Prag.g_01021	Praz.g_01291
OG0001305	Prag.g_01040	Praz.g_00070
OG0001306	Prag.g_01139	Praz.g_00006
OG0001307	Prag.g_01372	Praz.g_01156
OG0001308	Prag.g_01500	Praz.g_01031
OG0001309	Prag.g_01582	Praz.g_00947
OG0001310	Prag.g_01681	Praz.g_00865
OG0001312	Prag.g_00945	Praz.g_01369
OG0001314	Prag.g_00735	Praz.g_01575
OG0001315	Prag.g_00055	Praz.g_00422
OG0001316	Prag.g_00133	Praz.g_00500
OG0001317	Prag.g_00227	Praz.g_00594
OG0001318	Prag.g_00248	Praz.g_00616
OG0001319	Prag.g_00263	Praz.g_00631
OG0001320	Prag.g_00374	Praz.g_00792
OG0001321	Prag.g_00430	Praz.g_01877
OG0001322	Prag.g_00431	Praz.g_01876
OG0001323	Prag.g_00498	Praz.g_01809
OG0001324	Prag.g_00672	Praz.g_01636
OG0001325	Prag.g_00697	Praz.g_01602
OG0001326	Prag.g_00881	Praz.g_01435
OG0001327	Prag.g_01051	Praz.g_00082
OG0001328	Prag.g_01078	Praz.g_00107
OG0001329	Prag.g_01113	Praz.g_00032
OG0001330	Prag.g_01327	Praz.g_01206
OG0001331	Prag.g_01395	Praz.g_01133
OG0001332	Prag.g_01533	Praz.g_00998
OG0001333	Prag.g_01706	Praz.g_00840
OG0001334	Prag.g_01828	Praz.g_00238
OG0001335	Prag.g_01829	Praz.g_00237
OG0001336	Prag.g_01943	Praz.g_00122
OG0001339	Prag.g_00096	Praz.g_00463
OG0001340	Prag.g_00319	Praz.g_00685
OG0001341	Prag.g_00742	Praz.g_01569
OG0001342	Prag.g_00788	Praz.g_01530
OG0001343	Prag.g_00890	Praz.g_01426
OG0001344	Prag.g_01157	Praz.g_00750
OG0001345	Prag.g_01172	Praz.g_00735
OG0001346	Prag.g_01356	Praz.g_01179
OG0001349	Prag.g_01489	Praz.g_01060
OG0001350	Prag.g_00230	Praz.g_00597
OG0001351	Prag.g_00433	Praz.g_01874
OG0001352	Prag.g_00658	Praz.g_01650
OG0001353	Prag.g_00837	Praz.g_01480
OG0001354	Prag.g_00974	Praz.g_01340
OG0001355	Prag.g_01616	Praz.g_00914
OG0001356	Prag.g_00769	Praz.g_01548
OG0001358	Prag.g_00598	Praz.g_01710
OG0001359	Prag.g_00891	Praz.g_01425
OG0001360	Prag.g_01081	Praz.g_00110
OG0001361	Prag.g_01169	Praz.g_00738
OG0001362	Prag.g_01504	Praz.g_01027
OG0001363	Prag.g_01506	Praz.g_01025
OG0001364	Prag.g_01831	Praz.g_00235
OG0001365	Prag.g_01910	Praz.g_00155
OG0001369	Prag.g_00086	Praz.g_00452
OG0001371	Prag.g_00657	Praz.g_01651
OG0001372	Prag.g_00751	Praz.g_01561
OG0001373	Prag.g_00880	Praz.g_01436
OG0001374	Prag.g_00888	Praz.g_01428
OG0001375	Prag.g_00889	Praz.g_01427
OG0001376	Prag.g_01045	Praz.g_00076
OG0001377	Prag.g_01046	Praz.g_00077
OG0001378	Prag.g_01090	Praz.g_00061
OG0001379	Prag.g_01349	Praz.g_01186
OG0001380	Prag.g_01377	Praz.g_01151
OG0001381	Prag.g_01383	Praz.g_01145
OG0001382	Prag.g_01599	Praz.g_00930
OG0001384	Prag.g_00730	Praz.g_01580
OG0001385	Prag.g_00877	Praz.g_01439
OG0001386	Prag.g_00878	Praz.g_01438
OG0001387	Prag.g_00879	Praz.g_01437
OG0001388	Prag.g_00882	Praz.g_01434
OG0001389	Prag.g_00883	Praz.g_01433
OG0001390	Prag.g_00884	Praz.g_01432
OG0001391	Prag.g_00885	Praz.g_01431
OG0001392	Prag.g_00886	Praz.g_01430
OG0001393	Prag.g_00887	Praz.g_01429
OG0001395	Prag.g_01023	Praz.g_01289
OG0001397	Prag.g_01505	Praz.g_01026
OG0001398	Prag.g_01612	Praz.g_00917
OG0001399	Prag.g_01749	Praz.g_00318
OG0001400	Prag.g_00686	Praz.g_01622
OG0001400	Prag.g_01218	Praz.g_01937
OG0001402	Prag.g_00759	Praz.g_01553
OG0001403	Prag.g_00030	Praz.g_00395
OG0001404	Prag.g_00062	Praz.g_00428
OG0001405	Prag.g_00317	Praz.g_00683
OG0001406	Prag.g_01044	Praz.g_00075
OG0001407	Prag.g_01058	Praz.g_00088
OG0001408	Prag.g_01063	Praz.g_00093
OG0001409	Prag.g_01160	Praz.g_00747
OG0001410	Prag.g_01373	Praz.g_01155
OG0001411	Prag.g_01426	Praz.g_01094
OG0001413	Prag.g_01574	Praz.g_00956
OG0001414	Prag.g_00222	Praz.g_00589
OG0001415	Prag.g_00224	Praz.g_00591
OG0001416	Prag.g_00438	Praz.g_01869
OG0001417	Prag.g_00448	Praz.g_01859
OG0001418	Prag.g_00662	Praz.g_01646
OG0001419	Prag.g_01059	Praz.g_00089
OG0001420	Prag.g_01098	Praz.g_00052
OG0001421	Prag.g_01579	Praz.g_00950
OG0001422	Prag.g_01604	Praz.g_00925, Praz.g_00924
OG0001424	Prag.g_01075	Praz.g_00104
OG0001424	Prag.g_01259	Praz.g_01422
OG0001425	Prag.g_01920	Praz.g_00145
OG0001428	Prag.g_00165	Praz.g_00532
OG0001429	Prag.g_00796	Praz.g_01522
OG0001430	Prag.g_01322	Praz.g_01211
OG0001431	Prag.g_01325	Praz.g_01208
OG0001432	Prag.g_01573	Praz.g_00958
OG0001433	Prag.g_00768	Praz.g_01549
OG0001434	Prag.g_00925	Praz.g_01389
OG0001437	Prag.g_00223	Praz.g_00590
OG0001439	Prag.g_00298	Praz.g_00664
OG0001440	Prag.g_00396	Praz.g_01908
OG0001441	Prag.g_00500	Praz.g_01807
OG0001442	Prag.g_00733	Praz.g_01577
OG0001446	Prag.g_00073	Praz.g_00439
OG0001447	Prag.g_00119	Praz.g_00486
OG0001448	Prag.g_00361	Praz.g_00808
OG0001449	Prag.g_00388	Praz.g_00772
OG0001450	Prag.g_00665	Praz.g_01643
OG0001451	Prag.g_00865	Praz.g_01451
OG0001452	Prag.g_00894	Praz.g_01421
OG0001453	Prag.g_00986	Praz.g_01328
OG0001454	Prag.g_01074	Praz.g_00103
OG0001455	Prag.g_01108	Praz.g_00038
OG0001456	Prag.g_01130	Praz.g_00015
OG0001457	Prag.g_01131	Praz.g_00014
OG0001458	Prag.g_01132	Praz.g_00013
OG0001459	Prag.g_01312	Praz.g_01222
OG0001460	Prag.g_00767	Praz.g_01550
OG0001462	Prag.g_00034	Praz.g_00399
OG0001463	Prag.g_00277	Praz.g_00644
OG0001464	Prag.g_00320	Praz.g_00686
OG0001465	Prag.g_00680	Praz.g_01628
OG0001466	Prag.g_00732	Praz.g_01578
OG0001467	Prag.g_00785	Praz.g_01533
OG0001468	Prag.g_01049	Praz.g_00080
OG0001469	Prag.g_01308	Praz.g_01227, Praz.g_00901
OG0001471	Prag.g_01575	Praz.g_00955
OG0001472	Prag.g_01581	Praz.g_00948
OG0001473	Prag.g_01880	Praz.g_00186
OG0001474	Prag.g_00335	Praz.g_00342
OG0001479	Prag.g_00332	Praz.g_01934
OG0001480	Prag.g_00363	Praz.g_00806
OG0001481	Prag.g_00367	Praz.g_00801
OG0001482	Prag.g_00436	Praz.g_01871
OG0001485	Prag.g_01617	Praz.g_00913
OG0001486	Prag.g_01151	Praz.g_00757
OG0001490	Prag.g_00391	Praz.g_01911
OG0001490	Prag.g_00039	Praz.g_00405
OG0001491	Prag.g_00791	Praz.g_01527
OG0001492	Prag.g_01200	Praz.g_00707
OG0001493	Prag.g_01208	Praz.g_00699
OG0001499	Prag.g_00054	Praz.g_00421
OG0001500	Prag.g_00254	Praz.g_00622
OG0001501	Prag.g_00683	Praz.g_01625
OG0001502	Prag.g_00776	Praz.g_01542
OG0001503	Prag.g_01127	Praz.g_00018
OG0001504	Prag.g_01313	Praz.g_01221
OG0001506	Prag.g_01531	Praz.g_01000
OG0001507	Prag.g_01632	Praz.g_00902
OG0001521	Prag.g_00743	Praz.g_01568
OG0001523	Prag.g_01124	Praz.g_00021
OG0001524	Prag.g_01125	Praz.g_00020
OG0001525	Prag.g_01589	Praz.g_00939
OG0001526	Prag.g_01422	Praz.g_00337
OG0001546	Prag.g_00503	Praz.g_01804
OG0001547	Prag.g_00778	Praz.g_01540
OG0001548	Prag.g_00782	Praz.g_01536
OG0001549	Prag.g_00863	Praz.g_01453
OG0001550	Prag.g_01111	Praz.g_00035
OG0001551	Prag.g_01129	Praz.g_00016
OG0001552	Prag.g_01217	Praz.g_01938
OG0001553	Prag.g_01485	Praz.g_01044
OG0001554	Prag.g_01580	Praz.g_00949
OG0001555	Prag.g_01595	Praz.g_00934
OG0001564	Prag.g_01435	Praz.g_01077
OG0001565	Prag.g_00395	Praz.g_01909
OG0001566	Prag.g_00654	Praz.g_01654
OG0001567	Prag.g_00777	Praz.g_01541
OG0001568	Prag.g_00779	Praz.g_01539
OG0001569	Prag.g_01086	Praz.g_00115
OG0001571	Prag.g_01104	Praz.g_00042
OG0001581	Prag.g_00137	Praz.g_00504
OG0001582	Prag.g_00447	Praz.g_01860
OG0001583	Prag.g_00790	Praz.g_01528
OG0001585	Prag.g_01307	Praz.g_01232
OG0001587	Prag.g_01729	Praz.g_00339
OG0001595	Prag.g_00061	Praz.g_00427
OG0001596	Prag.g_00069	Praz.g_00435
OG0001597	Prag.g_00356	Praz.g_00813
OG0001599	Prag.g_00439	Praz.g_01868
OG0001600	Prag.g_00490	Praz.g_01817
OG0001601	Prag.g_00652	Praz.g_01656
OG0001602	Prag.g_00679	Praz.g_01629
OG0001603	Prag.g_00792	Praz.g_01526
OG0001604	Prag.g_00914	Praz.g_01400
OG0001605	Prag.g_01004	Praz.g_01309
OG0001606	Prag.g_01065	Praz.g_00095
OG0001607	Prag.g_01126	Praz.g_00019
OG0001608	Prag.g_01380	Praz.g_01148
OG0001609	Prag.g_01529	Praz.g_01002
OG0001610	Prag.g_01532	Praz.g_00999
OG0001611	Prag.g_01592	Praz.g_00936
OG0001612	Prag.g_01618	Praz.g_00911
OG0001613	Prag.g_01823	Praz.g_00243
OG0001626	Prag.g_00741	Praz.g_01570
OG0001627	Prag.g_00749	Praz.g_01563
OG0001628	Prag.g_00754	Praz.g_01558
OG0001629	Prag.g_00755	Praz.g_01557
OG0001630	Prag.g_00896	Praz.g_01419
OG0001631	Prag.g_01054	Praz.g_00085
OG0001632	Prag.g_01625, Prag.g_01304	Praz.g_01233
OG0001633	Prag.g_01386	Praz.g_01142
OG0001635	Prag.g_01634	Praz.g_00895
OG0001648	Prag.g_00366	Praz.g_00802
OG0001649	Prag.g_01056	Praz.g_00086
OG0001651	Prag.g_01590	Praz.g_00938
OG0001662	Prag.g_01096	Praz.g_00055
OG0001663	Prag.g_01136	Praz.g_00009
OG0001664	Prag.g_01268	Praz.g_01248
OG0001665	Prag.g_01271	Praz.g_01245
OG0001666	Prag.g_01311	Praz.g_01223
OG0001667	Prag.g_01330	Praz.g_01203
OG0001670	Prag.g_01623	Praz.g_00906
OG0001685	Prag.g_00867	Praz.g_01449
OG0001686	Prag.g_01003	Praz.g_01310
OG0001687	Prag.g_01048	Praz.g_00079
OG0001688	Prag.g_01053	Praz.g_00084
OG0001689	Prag.g_01870	Praz.g_00196
OG0001696	Prag.g_00866	Praz.g_01450
OG0001697	Prag.g_00875	Praz.g_01441
OG0001698	Prag.g_01052	Praz.g_00083
OG0001701	Prag.g_01731	Praz.g_00336
OG0001705	Prag.g_00389	Praz.g_00771
OG0001707	Prag.g_01073	Praz.g_00102
OG0001708	Prag.g_01135	Praz.g_00010
OG0001709	Prag.g_01469	Praz.g_01061
OG0001710	Prag.g_01750	Praz.g_00317
OG0001718	Prag.g_00357	Praz.g_00812
OG0001719	Prag.g_00382	Praz.g_00783
OG0001720	Prag.g_01334	Praz.g_01199
OG0001721	Prag.g_00746	Praz.g_01566
OG0001723	Prag.g_01303	Praz.g_01235
OG0001725	Prag.g_00381	Praz.g_00785
OG0001742	Prag.g_00369	Praz.g_00798
OG0001743	Prag.g_01094	Praz.g_00057
OG0001744	Prag.g_01339	Praz.g_01194
OG0001745	Prag.g_01572	Praz.g_00959
OG0001772	Prag.g_00390	Praz.g_00770
OG0001773	Prag.g_01597	Praz.g_00932
OG0001774	Prag.g_00655	Praz.g_01653
OG0001775	Prag.g_01061	Praz.g_00091
OG0001776	Prag.g_01092	Praz.g_00059
OG0001778	Prag.g_01324	Praz.g_01209
OG0001779	Prag.g_01340	Praz.g_01193
OG0001780	Prag.g_01461	Praz.g_01082
OG0001781	Prag.g_01605	Praz.g_00923
OG0001819	Prag.g_00383	Praz.g_00782
OG0001821	Prag.g_00747	Praz.g_01565
OG0001822	Prag.g_00774	Praz.g_01544
OG0001823	Prag.g_00868	Praz.g_01448
OG0001824	Prag.g_01002	Praz.g_01311
OG0001825	Prag.g_01062	Praz.g_00092
OG0001826	Prag.g_01064	Praz.g_00094
OG0001827	Prag.g_01067	Praz.g_00097
OG0001828	Prag.g_01089	Praz.g_00062
OG0001829	Prag.g_01093	Praz.g_00058
OG0001830	Prag.g_01107	Praz.g_00039
OG0001831	Prag.g_01119	Praz.g_00026
OG0001832	Prag.g_01320	Praz.g_01214
OG0001833	Prag.g_01388	Praz.g_01140
OG0001834	Prag.g_01447	Praz.g_01085
OG0001919	Prag.g_00385	Praz.g_00775
OG0001920	Prag.g_00684	Praz.g_01624
OG0001921	Prag.g_00870	Praz.g_01446
OG0001982	Prag.g_00362	Praz.g_00807
OG0001983	Prag.g_00727	Praz.g_01582
OG0001984	Prag.g_00783	Praz.g_01535
OG0001985	Prag.g_00874	Praz.g_01442
OG0001986	Prag.g_00990	Praz.g_01324
OG0001987	Prag.g_01317	Praz.g_01217
OG0001989	Prag.g_01378	Praz.g_01150
OG0002026	Prag.g_00384	Praz.g_00776
OG0002027	Prag.g_00872	Praz.g_01444
OG0002028	Prag.g_00997	Praz.g_01316
OG0002030	Prag.g_00725	Praz.g_01162
OG0002031	Prag.g_01615	Praz.g_00915
OG0002032	Prag.g_01919	Praz.g_00146
OG0002034	Prag.g_01211	Praz.g_00696
OG0002057	Prag.g_00103	Praz.g_00470
OG0002058	Prag.g_00173	Praz.g_00540
OG0002059	Prag.g_00358	Praz.g_00811
OG0002060	Prag.g_00360	Praz.g_00809
OG0002061	Prag.g_00387	Praz.g_00773
OG0002064	Prag.g_00445	Praz.g_01862
OG0002065	Prag.g_00538	Praz.g_01769
OG0002066	Prag.g_00544	Praz.g_01763
OG0002067	Prag.g_00691	Praz.g_01608
OG0002068	Prag.g_00737	Praz.g_01573
OG0002069	Prag.g_00739	Praz.g_01572
OG0002070	Prag.g_00775	Praz.g_01543
OG0002071	Prag.g_00781	Praz.g_01537
OG0002072	Prag.g_00789	Praz.g_01529
OG0002073	Prag.g_00811	Praz.g_01507
OG0002074	Prag.g_00861	Praz.g_01455
OG0002075	Prag.g_00873	Praz.g_01443
OG0002076	Prag.g_00918	Praz.g_01396
OG0002077	Prag.g_00998	Praz.g_01315
OG0002078	Prag.g_01001	Praz.g_01312
OG0002079	Prag.g_01006	Praz.g_01307
OG0002080	Prag.g_01024	Praz.g_01288
OG0002081	Prag.g_01047	Praz.g_00078
OG0002082	Prag.g_01057	Praz.g_00087
OG0002083	Prag.g_01069	Praz.g_00099
OG0002084	Prag.g_01070	Praz.g_00100
OG0002085	Prag.g_01077	Praz.g_00106
OG0002086	Prag.g_01082	Praz.g_00111
OG0002087	Prag.g_01083	Praz.g_00112
OG0002088	Prag.g_01084	Praz.g_00113
OG0002089	Prag.g_01105	Praz.g_00041
OG0002090	Prag.g_01110	Praz.g_00036
OG0002091	Prag.g_01128	Praz.g_00017
OG0002093	Prag.g_01265	Praz.g_01238
OG0002094	Prag.g_01331	Praz.g_01202
OG0002095	Prag.g_01337	Praz.g_01196
OG0002099	Prag.g_01577	Praz.g_00952
OG0002100	Prag.g_01586	Praz.g_00943
OG0002101	Prag.g_01588	Praz.g_00940
OG0002102	Prag.g_01594	Praz.g_00935
OG0002103	Prag.g_01596	Praz.g_00933
OG0002104	Prag.g_01598	Praz.g_00931
OG0002105	Prag.g_01674	Praz.g_00872
OG0002146	Prag.g_00475	Praz.g_01832
OG0002148	Prag.g_00731	Praz.g_01579
OG0002149	Prag.g_00753	Praz.g_01559
OG0002150	Prag.g_00999	Praz.g_01314
OG0002151	Prag.g_01109	Praz.g_00037
OG0002152	Prag.g_01321	Praz.g_01212
OG0002153	Prag.g_01000	Praz.g_01313
OG0002215	Prag.g_00728	Praz.g_01581
OG0002216	Prag.g_00736	Praz.g_01574
OG0002217	Prag.g_00794	Praz.g_01524
OG0002218	Prag.g_00869	Praz.g_01447
OG0002220	Prag.g_01309	Praz.g_01226, Praz.g_01243
OG0002221	Prag.g_01338	Praz.g_01195
OG0002222	Prag.g_01602	Praz.g_00927
OG0002223	Prag.g_01622	Praz.g_00907
OG0002224	Prag.g_00379	Praz.g_00787
OG0002226	Prag.g_00690	Praz.g_01609
OG0002262	Prag.g_00041	Praz.g_00407
OG0002263	Prag.g_00750	Praz.g_01562
OG0002265	Prag.g_01112	Praz.g_00033
OG0002266	Prag.g_01269	Praz.g_01247
OG0002267	Prag.g_01314	Praz.g_01220
OG0002268	Prag.g_01316	Praz.g_01218
OG0002269	Prag.g_01318	Praz.g_01216
OG0002271	Prag.g_01620	Praz.g_00908
OG0002272	Prag.g_01115	Praz.g_00030
OG0002310	Prag.g_00370	Praz.g_00797
OG0002313	Prag.g_00780	Praz.g_01538
OG0002314	Prag.g_00871	Praz.g_01445
OG0002317	Prag.g_01099	Praz.g_00050
OG0002318	Prag.g_01101	Praz.g_00047
OG0002320	Prag.g_01323	Praz.g_01210
OG0002323	Prag.g_01613	Praz.g_00916
OG0002324	Prag.g_01629	Praz.g_00904
OG0002362	Prag.g_00386	Praz.g_00774
OG0002363	Prag.g_00407	Praz.g_01901, Praz.g_01900
OG0002366	Prag.g_01310	Praz.g_01225
OG0002368	Prag.g_01341	Praz.g_01192
OG0002373	Prag.g_01619	Praz.g_00910
OG0002376	Prag.g_01603	Praz.g_00926
OG0002378	Prag.g_01117	Praz.g_00028
OG0002417	Prag.g_01258	Praz.g_00888
OG0002418	Prag.g_01263	Praz.g_01250
OG0002419	Prag.g_01315	Praz.g_01219
OG0002550	Prag.g_01227	Praz.g_01256
OG0002550	Prag.g_00394	Praz.g_01910
OG0002553	Prag.g_00377	Praz.g_00789
OG0002555	Prag.g_01114	Praz.g_00031
OG0002651	Prag.g_01410	Praz.g_01093
OG0002694	Prag.g_01591	Praz.g_00937
OG0002697	Prag.g_00921	Praz.g_01393
OG0002904	Prag.g_00687	Praz.g_01621
OG0002915	Prag.g_01226	Praz.g_01257
OG0003059	Prag.g_00688	Praz.g_01620
