Orthogroup	Prag	Prbc
OG0001111	Prag.g_00970	Prbc.g_02042
OG0001112	Prag.g_00971	Prbc.g_02043
OG0001113	Prag.g_00972	Prbc.g_02044
OG0001114	Prag.g_00973	Prbc.g_02045
OG0001115	Prag.g_00975	Prbc.g_02047
OG0001116	Prag.g_00976	Prbc.g_02048
OG0001117	Prag.g_00977	Prbc.g_02049
OG0001118	Prag.g_00978	Prbc.g_02050
OG0001119	Prag.g_00979	Prbc.g_02051
OG0001120	Prag.g_00981	Prbc.g_02052
OG0001121	Prag.g_01118, Prag.g_00984	Prbc.g_00645
OG0001122	Prag.g_01008	Prbc.g_02081
OG0001123	Prag.g_01012	Prbc.g_02086
OG0001124	Prag.g_01014	Prbc.g_02088
OG0001125	Prag.g_01015	Prbc.g_02090
OG0001126	Prag.g_01025	Prbc.g_02101
OG0001127	Prag.g_01026	Prbc.g_02102
OG0001128	Prag.g_01028	Prbc.g_02105
OG0001129	Prag.g_01029	Prbc.g_02106
OG0001130	Prag.g_01030	Prbc.g_02107
OG0001131	Prag.g_01066	Prbc.g_01941
OG0001132	Prag.g_01076	Prbc.g_02152
OG0001133	Prag.g_01106	Prbc.g_02128
OG0001134	Prag.g_01120	Prbc.g_00896
OG0001135	Prag.g_01123	Prbc.g_00899
OG0001136	Prag.g_01150	Prbc.g_01449
OG0001137	Prag.g_01161	Prbc.g_01436
OG0001138	Prag.g_01179	Prbc.g_01416
OG0001139	Prag.g_01180	Prbc.g_01414
OG0001140	Prag.g_01181	Prbc.g_01413
OG0001141	Prag.g_01182	Prbc.g_01412
OG0001142	Prag.g_01183	Prbc.g_01411
OG0001143	Prag.g_01190	Prbc.g_01404
OG0001144	Prag.g_01195	Prbc.g_01399
OG0001145	Prag.g_01345	Prbc.g_00558
OG0001146	Prag.g_01359	Prbc.g_00570
OG0001147	Prag.g_01375	Prbc.g_00589
OG0001148	Prag.g_01391	Prbc.g_00659
OG0001149	Prag.g_01392	Prbc.g_00660
OG0001150	Prag.g_01393	Prbc.g_00661
OG0001151	Prag.g_01404	Prbc.g_00672
OG0001152	Prag.g_01405	Prbc.g_00673
OG0001153	Prag.g_01521	Prbc.g_00739
OG0001154	Prag.g_01523	Prbc.g_00740
OG0001155	Prag.g_01535	Prbc.g_00756
OG0001156	Prag.g_01538	Prbc.g_00759
OG0001157	Prag.g_01539	Prbc.g_00760
OG0001158	Prag.g_01540	Prbc.g_00761
OG0001159	Prag.g_01541	Prbc.g_00762
OG0001160	Prag.g_01565	Prbc.g_00787
OG0001161	Prag.g_01576	Prbc.g_01485
OG0001162	Prag.g_01587	Prbc.g_00799
OG0001163	Prag.g_01661	Prbc.g_00825
OG0001164	Prag.g_01665	Prbc.g_00829
OG0001165	Prag.g_01668	Prbc.g_00831
OG0001166	Prag.g_01688	Prbc.g_00849
OG0001167	Prag.g_01705	Prbc.g_00867
OG0001168	Prag.g_01707	Prbc.g_00868
OG0001169	Prag.g_01709	Prbc.g_00870
OG0001170	Prag.g_01711	Prbc.g_00872
OG0001171	Prag.g_01721	Prbc.g_00882
OG0001172	Prag.g_01735	Prbc.g_00937
OG0001173	Prag.g_01736	Prbc.g_00938
OG0001174	Prag.g_01744	Prbc.g_00946
OG0001175	Prag.g_01745	Prbc.g_00947
OG0001176	Prag.g_01752	Prbc.g_00959
OG0001177	Prag.g_01754	Prbc.g_00957
OG0001178	Prag.g_01759	Prbc.g_01309
OG0001179	Prag.g_01788	Prbc.g_00301
OG0001180	Prag.g_01810	Prbc.g_00278
OG0001181	Prag.g_01814	Prbc.g_00274
OG0001182	Prag.g_01821	Prbc.g_00266
OG0001183	Prag.g_01825	Prbc.g_00247
OG0001184	Prag.g_01841	Prbc.g_00231
OG0001185	Prag.g_01855	Prbc.g_00216
OG0001186	Prag.g_01879	Prbc.g_00189
OG0001187	Prag.g_01883	Prbc.g_00966
OG0001188	Prag.g_01885	Prbc.g_00968
OG0001189	Prag.g_01902	Prbc.g_00985
OG0001190	Prag.g_01906	Prbc.g_00990
OG0001191	Prag.g_01916	Prbc.g_01000
OG0001192	Prag.g_01921	Prbc.g_01005
OG0001193	Prag.g_01931	Prbc.g_01018
OG0001194	Prag.g_01932	Prbc.g_01019
OG0001195	Prag.g_01933	Prbc.g_01020
OG0001196	Prag.g_01946	Prbc.g_01054
OG0001197	Prag.g_01947	Prbc.g_01056
OG0001198	Prag.g_01954	Prbc.g_01066
OG0001199	Prag.g_00068	Prbc.g_00499
OG0001200	Prag.g_00070	Prbc.g_00497
OG0001201	Prag.g_00101	Prbc.g_00465
OG0001202	Prag.g_00192	Prbc.g_00372
OG0001203	Prag.g_00231	Prbc.g_00332
OG0001204	Prag.g_00236	Prbc.g_01141
OG0001205	Prag.g_00424	Prbc.g_01506
OG0001206	Prag.g_00441	Prbc.g_01525
OG0001207	Prag.g_00456	Prbc.g_01536
OG0001208	Prag.g_00461	Prbc.g_01542
OG0001209	Prag.g_00514	Prbc.g_01614
OG0001210	Prag.g_00519	Prbc.g_01619
OG0001211	Prag.g_00529	Prbc.g_01630
OG0001212	Prag.g_00574	Prbc.g_01672
OG0001213	Prag.g_00607	Prbc.g_01706
OG0001214	Prag.g_00615	Prbc.g_01714
OG0001215	Prag.g_00668	Prbc.g_01772
OG0001216	Prag.g_00694	Prbc.g_01789
OG0001217	Prag.g_00744	Prbc.g_00521
OG0001218	Prag.g_00752	Prbc.g_01829
OG0001219	Prag.g_00795	Prbc.g_02005
OG0001220	Prag.g_00856	Prbc.g_01913
OG0001221	Prag.g_00917	Prbc.g_01989
OG0001222	Prag.g_00956	Prbc.g_01936
OG0001223	Prag.g_00982	Prbc.g_02053
OG0001224	Prag.g_01032	Prbc.g_02109
OG0001225	Prag.g_01034	Prbc.g_02111
OG0001226	Prag.g_01060	Prbc.g_00930
OG0001227	Prag.g_01079	Prbc.g_02133
OG0001228	Prag.g_01198	Prbc.g_01396
OG0001229	Prag.g_01387	Prbc.g_00138
OG0001230	Prag.g_01480	Prbc.g_00700
OG0001231	Prag.g_01585	Prbc.g_01833
OG0001232	Prag.g_01692	Prbc.g_00853
OG0001233	Prag.g_01712	Prbc.g_00873
OG0001234	Prag.g_01747	Prbc.g_00949
OG0001235	Prag.g_01756	Prbc.g_00953
OG0001236	Prag.g_01838	Prbc.g_00234
OG0001237	Prag.g_01842	Prbc.g_00230
OG0001238	Prag.g_01917	Prbc.g_01001
OG0001239	Prag.g_00065	Prbc.g_00502
OG0001241	Prag.g_00094	Prbc.g_00471
OG0001242	Prag.g_00112	Prbc.g_00452
OG0001243	Prag.g_00118	Prbc.g_00445
OG0001244	Prag.g_00134	Prbc.g_00429
OG0001245	Prag.g_00373	Prbc.g_01317
OG0001246	Prag.g_00483	Prbc.g_01584
OG0001247	Prag.g_00661	Prbc.g_01765
OG0001248	Prag.g_00663	Prbc.g_01767
OG0001249	Prag.g_00784	Prbc.g_01230
OG0001251	Prag.g_00893	Prbc.g_00923
OG0001252	Prag.g_01027	Prbc.g_02104
OG0001253	Prag.g_01080	Prbc.g_00804
OG0001254	Prag.g_01122	Prbc.g_00898
OG0001255	Prag.g_01137	Prbc.g_01463
OG0001256	Prag.g_01578	Prbc.g_00795
OG0001257	Prag.g_01584	Prbc.g_00800
OG0001259	Prag.g_01710	Prbc.g_00871
OG0001260	Prag.g_01727	Prbc.g_00888
OG0001261	Prag.g_01796	Prbc.g_00293
OG0001262	Prag.g_01900	Prbc.g_00983
OG0001263	Prag.g_00121	Prbc.g_00442
OG0001269	Prag.g_00353	Prbc.g_01912
OG0001273	Prag.g_00609	Prbc.g_01708
OG0001277	Prag.g_01068	Prbc.g_01042
OG0001279	Prag.g_01302	Prbc.g_00133
OG0001280	Prag.g_01354	Prbc.g_00565
OG0001282	Prag.g_01390	Prbc.g_00658
OG0001284	Prag.g_01560	Prbc.g_00781
OG0001285	Prag.g_01695	Prbc.g_00856
OG0001286	Prag.g_01808	Prbc.g_00280
OG0001287	Prag.g_01863	Prbc.g_00209
OG0001288	Prag.g_01872	Prbc.g_00198
OG0001289	Prag.g_00081	Prbc.g_00486
OG0001290	Prag.g_00093	Prbc.g_00472
OG0001294	Prag.g_00371	Prbc.g_01483, Prbc.g_00646
OG0001295	Prag.g_00446	Prbc.g_01471
OG0001296	Prag.g_00488	Prbc.g_01589
OG0001297	Prag.g_00493	Prbc.g_01594
OG0001299	Prag.g_00644	Prbc.g_01744
OG0001300	Prag.g_00671	Prbc.g_01776
OG0001301	Prag.g_00674	Prbc.g_01778
OG0001302	Prag.g_00793	Prbc.g_02003
OG0001303	Prag.g_00996	Prbc.g_00092
OG0001304	Prag.g_01021	Prbc.g_02095
OG0001305	Prag.g_01040	Prbc.g_01931
OG0001306	Prag.g_01139	Prbc.g_01461
OG0001307	Prag.g_01372	Prbc.g_00586
OG0001308	Prag.g_01500	Prbc.g_00719
OG0001309	Prag.g_01582	Prbc.g_01598
OG0001310	Prag.g_01681	Prbc.g_00843
OG0001312	Prag.g_00945	Prbc.g_02014
OG0001314	Prag.g_00735	Prbc.g_01137
OG0001315	Prag.g_00055	Prbc.g_00249
OG0001316	Prag.g_00133	Prbc.g_00431
OG0001317	Prag.g_00227	Prbc.g_00336
OG0001318	Prag.g_00248	Prbc.g_01152
OG0001320	Prag.g_00374	Prbc.g_00037, Prbc.g_00013, Prbc.g_00125
OG0001321	Prag.g_00430	Prbc.g_01512
OG0001322	Prag.g_00431	Prbc.g_01513
OG0001324	Prag.g_00672	Prbc.g_01777
OG0001325	Prag.g_00697	Prbc.g_01792
OG0001326	Prag.g_00881	Prbc.g_00915
OG0001327	Prag.g_01051	Prbc.g_01966
OG0001328	Prag.g_01078	Prbc.g_01985
OG0001329	Prag.g_01113	Prbc.g_00803
OG0001330	Prag.g_01327	Prbc.g_00559
OG0001331	Prag.g_01395	Prbc.g_00663
OG0001332	Prag.g_01533	Prbc.g_00754
OG0001334	Prag.g_01828	Prbc.g_00244
OG0001335	Prag.g_01829	Prbc.g_00243
OG0001336	Prag.g_01943	Prbc.g_01051
OG0001339	Prag.g_00096	Prbc.g_00469
OG0001340	Prag.g_00319	Prbc.g_01225
OG0001341	Prag.g_00742	Prbc.g_00539
OG0001342	Prag.g_00788	Prbc.g_00075, Prbc.g_02065, Prbc.g_02064, Prbc.g_00543, Prbc.g_00059, Prbc.g_02139
OG0001343	Prag.g_00890	Prbc.g_01956, Prbc.g_01957
OG0001344	Prag.g_01157	Prbc.g_01441
OG0001345	Prag.g_01172	Prbc.g_01425
OG0001346	Prag.g_01356	Prbc.g_00567
OG0001347	Prag.g_01276	Prbc.g_00181
OG0001348	Prag.g_01606	Prbc.g_02169
OG0001350	Prag.g_00230	Prbc.g_00333
OG0001351	Prag.g_00433	Prbc.g_01515
OG0001352	Prag.g_00658	Prbc.g_01761
OG0001354	Prag.g_00974	Prbc.g_02046
OG0001355	Prag.g_01616	Prbc.g_00802
OG0001356	Prag.g_00769	Prbc.g_00603
OG0001358	Prag.g_00598	Prbc.g_01697
OG0001359	Prag.g_00891	Prbc.g_01958
OG0001360	Prag.g_01081	Prbc.g_01423
OG0001362	Prag.g_01504	Prbc.g_00723
OG0001363	Prag.g_01506	Prbc.g_01521
OG0001365	Prag.g_01910	Prbc.g_00994
OG0001369	Prag.g_00086	Prbc.g_00481
OG0001371	Prag.g_00657	Prbc.g_01760
OG0001373	Prag.g_00880	Prbc.g_00914
OG0001374	Prag.g_00888	Prbc.g_00922
OG0001375	Prag.g_00889	Prbc.g_01955
OG0001376	Prag.g_01045	Prbc.g_01943
OG0001377	Prag.g_01046	Prbc.g_01944
OG0001378	Prag.g_01090	Prbc.g_01495
OG0001380	Prag.g_01377	Prbc.g_01470
OG0001381	Prag.g_01383	Prbc.g_00655
OG0001384	Prag.g_00730	Prbc.g_02171, Prbc.g_02158, Prbc.g_00045
OG0001385	Prag.g_00877	Prbc.g_00911
OG0001386	Prag.g_00878	Prbc.g_00912
OG0001387	Prag.g_00879	Prbc.g_00913
OG0001388	Prag.g_00882	Prbc.g_00916
OG0001389	Prag.g_00883	Prbc.g_00917
OG0001390	Prag.g_00884	Prbc.g_00918
OG0001391	Prag.g_00885	Prbc.g_00919
OG0001392	Prag.g_00886	Prbc.g_00920
OG0001393	Prag.g_00887	Prbc.g_00921
OG0001395	Prag.g_01023	Prbc.g_02098
OG0001396	Prag.g_01277	Prbc.g_00180
OG0001397	Prag.g_01505	Prbc.g_00724
OG0001398	Prag.g_01612	Prbc.g_01806
OG0001399	Prag.g_01749	Prbc.g_00264, Prbc.g_01136, Prbc.g_01235
OG0001401	Prag.g_01280	Prbc.g_01896
OG0001402	Prag.g_00759	Prbc.g_01701
OG0001403	Prag.g_00030	Prbc.g_01100
OG0001404	Prag.g_00062	Prbc.g_00505
OG0001405	Prag.g_00317	Prbc.g_01218
OG0001406	Prag.g_01044	Prbc.g_01942
OG0001407	Prag.g_01058	Prbc.g_01947
OG0001408	Prag.g_01063	Prbc.g_02187
OG0001409	Prag.g_01160	Prbc.g_01437
OG0001410	Prag.g_01373	Prbc.g_00587
OG0001413	Prag.g_01574	Prbc.g_01834
OG0001414	Prag.g_00222	Prbc.g_00342
OG0001415	Prag.g_00224	Prbc.g_00340
OG0001417	Prag.g_00448	Prbc.g_01482
OG0001418	Prag.g_00662	Prbc.g_01766
OG0001419	Prag.g_01059	Prbc.g_01825
OG0001420	Prag.g_01098	Prbc.g_00119
OG0001421	Prag.g_01579	Prbc.g_00796
OG0001422	Prag.g_01604	Prbc.g_02129
OG0001424	Prag.g_01259	Prbc.g_01380
OG0001425	Prag.g_01920	Prbc.g_01004
OG0001429	Prag.g_00796	Prbc.g_02006
OG0001430	Prag.g_01322	Prbc.g_01945
OG0001431	Prag.g_01325	Prbc.g_00143
OG0001432	Prag.g_01573	Prbc.g_02076
OG0001433	Prag.g_00768	Prbc.g_00602
OG0001434	Prag.g_00925	Prbc.g_01998
OG0001437	Prag.g_00223	Prbc.g_00341
OG0001439	Prag.g_00298	Prbc.g_01199
OG0001440	Prag.g_00396	Prbc.g_01315
OG0001441	Prag.g_00500	Prbc.g_01601
OG0001442	Prag.g_00733	Prbc.g_00689
OG0001443	Prag.g_01652	Prbc.g_00905
OG0001446	Prag.g_00073	Prbc.g_00494
OG0001447	Prag.g_00119	Prbc.g_00444
OG0001450	Prag.g_00665	Prbc.g_01769
OG0001451	Prag.g_00865	Prbc.g_01924
OG0001453	Prag.g_00986	Prbc.g_02056
OG0001454	Prag.g_01074	Prbc.g_01310
OG0001455	Prag.g_01108	Prbc.g_01117
OG0001456	Prag.g_01130	Prbc.g_01489
OG0001457	Prag.g_01131	Prbc.g_01488
OG0001458	Prag.g_01132	Prbc.g_01487
OG0001460	Prag.g_00767	Prbc.g_00601
OG0001463	Prag.g_00277	Prbc.g_01179
OG0001464	Prag.g_00320	Prbc.g_01813
OG0001466	Prag.g_00732	Prbc.g_00148
OG0001467	Prag.g_00785	Prbc.g_00514
OG0001468	Prag.g_01049	Prbc.g_01954
OG0001471	Prag.g_01575	Prbc.g_01484
OG0001472	Prag.g_01581	Prbc.g_01940, Prbc.g_00069
OG0001473	Prag.g_01880	Prbc.g_00642
OG0001474	Prag.g_00335	Prbc.g_01251
OG0001477	Prag.g_01256	Prbc.g_00010
OG0001480	Prag.g_00363	Prbc.g_00151
OG0001481	Prag.g_00367	Prbc.g_02120
OG0001482	Prag.g_00436	Prbc.g_02132
OG0001485	Prag.g_01617	Prbc.g_00144
OG0001486	Prag.g_01151	Prbc.g_01448
OG0001490	Prag.g_00391	Prbc.g_00132
OG0001491	Prag.g_00791	Prbc.g_01999
OG0001496	Prag.g_01254	Prbc.g_00008
OG0001497	Prag.g_01255	Prbc.g_00009
OG0001499	Prag.g_00054	Prbc.g_00519
OG0001500	Prag.g_00254	Prbc.g_01157
OG0001501	Prag.g_00683	Prbc.g_01290
OG0001503	Prag.g_01127	Prbc.g_02170
OG0001506	Prag.g_01531	Prbc.g_00751
OG0001507	Prag.g_01632	Prbc.g_00117
OG0001514	Prag.g_01253	Prbc.g_00007
OG0001521	Prag.g_00743	Prbc.g_02071, Prbc.g_01377
OG0001523	Prag.g_01124	Prbc.g_00901
OG0001524	Prag.g_01125	Prbc.g_00902
OG0001526	Prag.g_01422	Prbc.g_02000
OG0001548	Prag.g_00782	Prbc.g_02149
OG0001549	Prag.g_00863	Prbc.g_01922
OG0001550	Prag.g_01111	Prbc.g_01277
OG0001551	Prag.g_01129	Prbc.g_00908
OG0001552	Prag.g_01217	Prbc.g_00904
OG0001553	Prag.g_01485	Prbc.g_00706
OG0001555	Prag.g_01595	Prbc.g_01362, Prbc.g_00822
OG0001566	Prag.g_00654	Prbc.g_01756
OG0001569	Prag.g_01086	Prbc.g_00041
OG0001571	Prag.g_01104	Prbc.g_01348, Prbc.g_02182
OG0001581	Prag.g_00137	Prbc.g_02147
OG0001582	Prag.g_00447	Prbc.g_01480
OG0001585	Prag.g_01307	Prbc.g_01334
OG0001595	Prag.g_00061	Prbc.g_00506
OG0001596	Prag.g_00069	Prbc.g_00498
OG0001597	Prag.g_00356	Prbc.g_00748
OG0001598	Prag.g_01640, Prag.g_01272	Prbc.g_02116
OG0001599	Prag.g_00439	Prbc.g_01523
OG0001600	Prag.g_00490	Prbc.g_01591
OG0001601	Prag.g_00652	Prbc.g_01754
OG0001603	Prag.g_00792	Prbc.g_02002
OG0001604	Prag.g_00914	Prbc.g_01986
OG0001605	Prag.g_01004	Prbc.g_02144
OG0001606	Prag.g_01065	Prbc.g_00615
OG0001607	Prag.g_01126	Prbc.g_00158
OG0001608	Prag.g_01380	Prbc.g_02160
OG0001609	Prag.g_01529	Prbc.g_00749
OG0001610	Prag.g_01532	Prbc.g_00753
OG0001611	Prag.g_01592	Prbc.g_00613
OG0001612	Prag.g_01618	Prbc.g_00176
OG0001613	Prag.g_01823	Prbc.g_00250
OG0001626	Prag.g_00741	Prbc.g_01302
OG0001629	Prag.g_00755	Prbc.g_00115
OG0001630	Prag.g_00896	Prbc.g_01963
OG0001631	Prag.g_01054	Prbc.g_01814
OG0001632	Prag.g_01247, Prag.g_01625, Prag.g_01304	Prbc.g_00123
OG0001633	Prag.g_01386	Prbc.g_00931
OG0001635	Prag.g_01634	Prbc.g_01559
OG0001648	Prag.g_00366	Prbc.g_00816
OG0001649	Prag.g_01056	Prbc.g_01946
OG0001650	Prag.g_01628	Prbc.g_00040, Prbc.g_01300
OG0001651	Prag.g_01590	Prbc.g_02157
OG0001662	Prag.g_01096	Prbc.g_00063
OG0001663	Prag.g_01136	Prbc.g_01464
OG0001664	Prag.g_01268	Prbc.g_00652
OG0001665	Prag.g_01271	Prbc.g_00654
OG0001667	Prag.g_01330	Prbc.g_00142
OG0001668	Prag.g_01244	Prbc.g_01486
OG0001668	Prag.g_01653	Prbc.g_00895
OG0001670	Prag.g_01623	Prbc.g_00052
OG0001684	Prag.g_00567	Prbc.g_01231
OG0001688	Prag.g_01053	Prbc.g_02066, Prbc.g_01379
OG0001689	Prag.g_01870	Prbc.g_00200
OG0001696	Prag.g_00866	Prbc.g_01925
OG0001697	Prag.g_00875	Prbc.g_02001
OG0001698	Prag.g_01052	Prbc.g_00678
OG0001706	Prag.g_00716	Prbc.g_00527, Prbc.g_01311
OG0001708	Prag.g_01135	Prbc.g_01465
OG0001710	Prag.g_01750	Prbc.g_01135
OG0001718	Prag.g_00357	Prbc.g_00614
OG0001719	Prag.g_00382	Prbc.g_01297, Prbc.g_00032
OG0001721	Prag.g_00746	Prbc.g_00809
OG0001723	Prag.g_01303	Prbc.g_00813
OG0001725	Prag.g_00381	Prbc.g_00078
OG0001742	Prag.g_00369	Prbc.g_01279
OG0001743	Prag.g_01094	Prbc.g_01342
OG0001744	Prag.g_01339	Prbc.g_01291
OG0001772	Prag.g_00390	Prbc.g_01280
OG0001774	Prag.g_00655	Prbc.g_01757
OG0001775	Prag.g_01061	Prbc.g_00520
OG0001776	Prag.g_01092	Prbc.g_02140
OG0001778	Prag.g_01324	Prbc.g_00581
OG0001779	Prag.g_01340	Prbc.g_00163
OG0001781	Prag.g_01605	Prbc.g_01287
OG0001819	Prag.g_00383	Prbc.g_02123
OG0001821	Prag.g_00747	Prbc.g_00128
OG0001822	Prag.g_00774	Prbc.g_02072
OG0001823	Prag.g_00868	Prbc.g_00624
OG0001824	Prag.g_01002	Prbc.g_01818
OG0001825	Prag.g_01062	Prbc.g_02117
OG0001826	Prag.g_01064	Prbc.g_01826
OG0001827	Prag.g_01067	Prbc.g_02131
OG0001828	Prag.g_01089	Prbc.g_02186
OG0001829	Prag.g_01093	Prbc.g_00114
OG0001830	Prag.g_01107	Prbc.g_00150
OG0001831	Prag.g_01119	Prbc.g_02146
OG0001832	Prag.g_01320	Prbc.g_00627
OG0001833	Prag.g_01388	Prbc.g_00656
OG0001920	Prag.g_00684	Prbc.g_01314
OG0001921	Prag.g_00870	Prbc.g_00099
OG0001963	Prag.g_01642	Prbc.g_00961
OG0001982	Prag.g_00362	Prbc.g_00815
OG0001984	Prag.g_00783	Prbc.g_01830
OG0001987	Prag.g_01317	Prbc.g_00049
OG0002031	Prag.g_01615	Prbc.g_02197
OG0002036	Prag.g_01643	Prbc.g_01283
OG0002275	Prag.g_01233	Prbc.g_01361
OG0002293	Prag.g_01260	Prbc.g_02122
OG0002374	Prag.g_00770	Prbc.g_00600
OG0002423	Prag.g_01249	Prbc.g_01340
OG0002427	Prag.g_01347	Prbc.g_02161
OG0002499	Prag.g_01644	Prbc.g_00005
OG0002719	Prag.g_01257	Prbc.g_02172
OG0003021	Prag.g_01229	Prbc.g_00638
OG0003215	Prag.g_01593	Prbc.g_00124
