Orthogroup	Prag	Syal
OG0001164	Prag.g_01665	Syal.g_00579
OG0001165	Prag.g_01668	Syal.g_00584
OG0001166	Prag.g_01688	Syal.g_00613
OG0001167	Prag.g_01705	Syal.g_00638
OG0001168	Prag.g_01707	Syal.g_00640
OG0001169	Prag.g_01709	Syal.g_00642
OG0001170	Prag.g_01711	Syal.g_00644
OG0001172	Prag.g_01735	Syal.g_00198
OG0001173	Prag.g_01736	Syal.g_00199
OG0001174	Prag.g_01744	Syal.g_00207
OG0001175	Prag.g_01745	Syal.g_00208
OG0001176	Prag.g_01752	Syal.g_00226
OG0001177	Prag.g_01754	Syal.g_00224
OG0001178	Prag.g_01759	Syal.g_00592
OG0001179	Prag.g_01788	Syal.g_00256
OG0001180	Prag.g_01810	Syal.g_00282
OG0001182	Prag.g_01821	Syal.g_00295
OG0001183	Prag.g_01825	Syal.g_00302
OG0001184	Prag.g_01841	Syal.g_01359
OG0001185	Prag.g_01855	Syal.g_01453
OG0001186	Prag.g_01879	Syal.g_00179
OG0001187	Prag.g_01883	Syal.g_00175
OG0001188	Prag.g_01885	Syal.g_00172
OG0001189	Prag.g_01902	Syal.g_00152
OG0001190	Prag.g_01906	Syal.g_01067
OG0001191	Prag.g_01916	Syal.g_01083
OG0001192	Prag.g_01921	Syal.g_01090
OG0001193	Prag.g_01931	Syal.g_01128
OG0001194	Prag.g_01932	Syal.g_01130
OG0001195	Prag.g_01933	Syal.g_01131
OG0001196	Prag.g_01946	Syal.g_00078
OG0001197	Prag.g_01947	Syal.g_00080
OG0001198	Prag.g_01954	Syal.g_00093
OG0001199	Prag.g_00068	Syal.g_00757
OG0001200	Prag.g_00070	Syal.g_00759
OG0001201	Prag.g_00101	Syal.g_00821
OG0001202	Prag.g_00192	Syal.g_00956
OG0001203	Prag.g_00231	Syal.g_00683
OG0001204	Prag.g_00236	Syal.g_01201
OG0001205	Prag.g_00424	Syal.g_00515
OG0001206	Prag.g_00441	Syal.g_00490
OG0001207	Prag.g_00456	Syal.g_02889
OG0001208	Prag.g_00461	Syal.g_02899
OG0001209	Prag.g_00514	Syal.g_02835
OG0001210	Prag.g_00519	Syal.g_02827
OG0001211	Prag.g_00529	Syal.g_02811
OG0001212	Prag.g_00574	Syal.g_02754
OG0001213	Prag.g_00607	Syal.g_02701
OG0001214	Prag.g_00615	Syal.g_02634
OG0001215	Prag.g_00668	Syal.g_01786
OG0001216	Prag.g_00694	Syal.g_01861
OG0001217	Prag.g_00744	Syal.g_02067
OG0001218	Prag.g_00752	Syal.g_00429
OG0001219	Prag.g_00795	Syal.g_02036
OG0001220	Prag.g_00856	Syal.g_02494
OG0001221	Prag.g_00917	Syal.g_02258
OG0001222	Prag.g_00956	Syal.g_02006
OG0001223	Prag.g_00982	Syal.g_01960
OG0001224	Prag.g_01032	Syal.g_01827
OG0001225	Prag.g_01034	Syal.g_01825
OG0001226	Prag.g_01060	Syal.g_00767
OG0001227	Prag.g_01079	Syal.g_01575
OG0001228	Prag.g_01198	Syal.g_02451
OG0001229	Prag.g_01387	Syal.g_01801
OG0001230	Prag.g_01480	Syal.g_00029
OG0001231	Prag.g_01585	Syal.g_00114
OG0001232	Prag.g_01692	Syal.g_00622
OG0001233	Prag.g_01712	Syal.g_00645
OG0001234	Prag.g_01747	Syal.g_00212
OG0001236	Prag.g_01838	Syal.g_01352
OG0001237	Prag.g_01842	Syal.g_01362
OG0001238	Prag.g_01917	Syal.g_01085
OG0001239	Prag.g_00065	Syal.g_00754
OG0001241	Prag.g_00094	Syal.g_00814
OG0001242	Prag.g_00112	Syal.g_00844
OG0001243	Prag.g_00118	Syal.g_00852
OG0001244	Prag.g_00134	Syal.g_00882
OG0001245	Prag.g_00373	Syal.g_02522
OG0001246	Prag.g_00483	Syal.g_02927
OG0001247	Prag.g_00661	Syal.g_01126
OG0001248	Prag.g_00663	Syal.g_01778
OG0001249	Prag.g_00784	Syal.g_00337
OG0001250	Prag.g_00845	Syal.g_02469
OG0001251	Prag.g_00893	Syal.g_02576
OG0001252	Prag.g_01027	Syal.g_01834
OG0001253	Prag.g_01080	Syal.g_02521
OG0001254	Prag.g_01122	Syal.g_02507
OG0001255	Prag.g_01137	Syal.g_02609
OG0001256	Prag.g_01578	Syal.g_00571
OG0001257	Prag.g_01584	Syal.g_02262
OG0001258	Prag.g_01666	Syal.g_00582
OG0001259	Prag.g_01710	Syal.g_00643
OG0001260	Prag.g_01727	Syal.g_00665
OG0001261	Prag.g_01796	Syal.g_00265
OG0001262	Prag.g_01900	Syal.g_00154
OG0001263	Prag.g_00121	Syal.g_00856
OG0001265	Prag.g_00111	Syal.g_00842
OG0001266	Prag.g_00196	Syal.g_00960
OG0001267	Prag.g_00271	Syal.g_01263
OG0001268	Prag.g_00334	Syal.g_00353
OG0001269	Prag.g_00353	Syal.g_02116, Syal.g_02567
OG0001270	Prag.g_00413	Syal.g_00528
OG0001271	Prag.g_00451	Syal.g_00466
OG0001272	Prag.g_00465	Syal.g_02903
OG0001273	Prag.g_00609	Syal.g_02641
OG0001274	Prag.g_00681	Syal.g_01007
OG0001275	Prag.g_00992	Syal.g_01932
OG0001276	Prag.g_01011	Syal.g_01914
OG0001277	Prag.g_01068	Syal.g_02963
OG0001278	Prag.g_01203	Syal.g_01766
OG0001279	Prag.g_01302	Syal.g_02565
OG0001280	Prag.g_01354	Syal.g_01604
OG0001281	Prag.g_01360	Syal.g_01592
OG0001282	Prag.g_01390	Syal.g_02887
OG0001284	Prag.g_01560	Syal.g_03007
OG0001285	Prag.g_01695	Syal.g_00625
OG0001286	Prag.g_01808	Syal.g_00280
OG0001287	Prag.g_01863	Syal.g_01461
OG0001288	Prag.g_01872	Syal.g_01513
OG0001289	Prag.g_00081	Syal.g_00781
OG0001290	Prag.g_00093	Syal.g_00813
OG0001291	Prag.g_00128	Syal.g_00866
OG0001292	Prag.g_00241	Syal.g_01206
OG0001293	Prag.g_00252	Syal.g_01236
OG0001294	Prag.g_00371	Syal.g_02207
OG0001295	Prag.g_00446	Syal.g_01828
OG0001296	Prag.g_00488	Syal.g_02933
OG0001298	Prag.g_00555	Syal.g_02777
OG0001299	Prag.g_00644	Syal.g_02200
OG0001300	Prag.g_00671	Syal.g_01795
OG0001301	Prag.g_00674	Syal.g_01941, Syal.g_01810
OG0001302	Prag.g_00793	Syal.g_02607
OG0001303	Prag.g_00996	Syal.g_02033
OG0001304	Prag.g_01021	Syal.g_01899
OG0001305	Prag.g_01040	Syal.g_01817
OG0001306	Prag.g_01139	Syal.g_01626
OG0001307	Prag.g_01372	Syal.g_02195
OG0001308	Prag.g_01500	Syal.g_00392
OG0001309	Prag.g_01582	Syal.g_02943
OG0001310	Prag.g_01681	Syal.g_00605
OG0001312	Prag.g_00945	Syal.g_02024
OG0001313	Prag.g_01293, Prag.g_01295, Prag.g_01251	Syal.g_00482
OG0001315	Prag.g_00055	Syal.g_00300
OG0001316	Prag.g_00133	Syal.g_00872
OG0001317	Prag.g_00227	Syal.g_00687
OG0001318	Prag.g_00248	Syal.g_01228
OG0001319	Prag.g_00263	Syal.g_01252
OG0001321	Prag.g_00430	Syal.g_00508
OG0001322	Prag.g_00431	Syal.g_00507
OG0001323	Prag.g_00498	Syal.g_02946
OG0001324	Prag.g_00672	Syal.g_01796
OG0001325	Prag.g_00697	Syal.g_01865
OG0001326	Prag.g_00881	Syal.g_02405, Syal.g_01138
OG0001327	Prag.g_01051	Syal.g_02296
OG0001328	Prag.g_01078	Syal.g_02266
OG0001329	Prag.g_01113	Syal.g_01188
OG0001330	Prag.g_01327	Syal.g_01611
OG0001332	Prag.g_01533	Syal.g_02965
OG0001333	Prag.g_01706	Syal.g_00639
OG0001334	Prag.g_01828	Syal.g_00311
OG0001335	Prag.g_01829	Syal.g_00312
OG0001336	Prag.g_01943	Syal.g_01180
OG0001339	Prag.g_00096	Syal.g_00816
OG0001340	Prag.g_00319	Syal.g_00328
OG0001341	Prag.g_00742	Syal.g_02538
OG0001343	Prag.g_00890	Syal.g_01190
OG0001344	Prag.g_01157	Syal.g_01658
OG0001345	Prag.g_01172	Syal.g_01694
OG0001346	Prag.g_01356	Syal.g_01600
OG0001348	Prag.g_01606	Syal.g_01849
OG0001351	Prag.g_00433	Syal.g_00501
OG0001353	Prag.g_00837	Syal.g_02457
OG0001354	Prag.g_00974	Syal.g_01973
OG0001358	Prag.g_00598	Syal.g_02715
OG0001359	Prag.g_00891	Syal.g_01189
OG0001360	Prag.g_01081	Syal.g_01696
OG0001361	Prag.g_01169	Syal.g_01691
OG0001362	Prag.g_01504	Syal.g_00397
OG0001363	Prag.g_01506	Syal.g_00399
OG0001364	Prag.g_01831	Syal.g_01342
OG0001365	Prag.g_01910	Syal.g_01072
OG0001369	Prag.g_00086	Syal.g_00803
OG0001373	Prag.g_00880	Syal.g_01137
OG0001374	Prag.g_00888	Syal.g_01145
OG0001375	Prag.g_00889	Syal.g_01191
OG0001376	Prag.g_01045	Syal.g_01095
OG0001377	Prag.g_01046	Syal.g_01094
OG0001378	Prag.g_01090	Syal.g_00529
OG0001379	Prag.g_01349	Syal.g_01609
OG0001382	Prag.g_01599	Syal.g_00220
OG0001385	Prag.g_00877	Syal.g_01134
OG0001386	Prag.g_00878	Syal.g_01135
OG0001387	Prag.g_00879	Syal.g_01136
OG0001388	Prag.g_00882	Syal.g_01139
OG0001389	Prag.g_00883	Syal.g_01140
OG0001390	Prag.g_00884	Syal.g_01141
OG0001391	Prag.g_00885	Syal.g_01142
OG0001392	Prag.g_00886	Syal.g_01143
OG0001393	Prag.g_00887	Syal.g_01144
OG0001395	Prag.g_01023	Syal.g_00001, Syal.g_02432
OG0001396	Prag.g_01277	Syal.g_01532
OG0001397	Prag.g_01505	Syal.g_00398
OG0001398	Prag.g_01612	Syal.g_00774
OG0001399	Prag.g_01749	Syal.g_00434
OG0001401	Prag.g_01280	Syal.g_02463
OG0001402	Prag.g_00759	Syal.g_02711
OG0001404	Prag.g_00062	Syal.g_00750
OG0001405	Prag.g_00317	Syal.g_00314
OG0001406	Prag.g_01044	Syal.g_01096
OG0001407	Prag.g_01058	Syal.g_01774
OG0001408	Prag.g_01063	Syal.g_02589
OG0001409	Prag.g_01160	Syal.g_01671
OG0001410	Prag.g_01373	Syal.g_02194
OG0001413	Prag.g_01574	Syal.g_02570
OG0001416	Prag.g_00438	Syal.g_01595
OG0001417	Prag.g_00448	Syal.g_01974
OG0001419	Prag.g_01059	Syal.g_01775
OG0001420	Prag.g_01098	Syal.g_02955
OG0001425	Prag.g_01920	Syal.g_01089
OG0001428	Prag.g_00165	Syal.g_00915
OG0001430	Prag.g_01322	Syal.g_01055
OG0001432	Prag.g_01573	Syal.g_02578
OG0001433	Prag.g_00768	Syal.g_02212
OG0001434	Prag.g_00925	Syal.g_02245
OG0001438	Prag.g_00284	Syal.g_01278
OG0001439	Prag.g_00298	Syal.g_01306
OG0001442	Prag.g_00733	Syal.g_02234
OG0001443	Prag.g_01652	Syal.g_01101
OG0001447	Prag.g_00119	Syal.g_00853
OG0001448	Prag.g_00361	Syal.g_02552
OG0001449	Prag.g_00388	Syal.g_01198
OG0001452	Prag.g_00894	Syal.g_01223
OG0001454	Prag.g_01074	Syal.g_02566
OG0001456	Prag.g_01130	Syal.g_01146
OG0001457	Prag.g_01131	Syal.g_01147
OG0001458	Prag.g_01132	Syal.g_01148
OG0001459	Prag.g_01312	Syal.g_01493, Syal.g_02104
OG0001460	Prag.g_00767	Syal.g_02211
OG0001462	Prag.g_00034	Syal.g_00138
OG0001471	Prag.g_01575	Syal.g_01301
OG0001473	Prag.g_01880	Syal.g_02571
OG0001474	Prag.g_00335	Syal.g_00354
OG0001477	Prag.g_01256	Syal.g_01807
OG0001479	Prag.g_00332	Syal.g_00351
OG0001480	Prag.g_00363	Syal.g_02599
OG0001481	Prag.g_00367	Syal.g_00504
OG0001482	Prag.g_00436	Syal.g_01964
OG0001486	Prag.g_01151	Syal.g_01651
OG0001492	Prag.g_01200	Syal.g_01769
OG0001493	Prag.g_01208	Syal.g_01760
OG0001496	Prag.g_01254	Syal.g_01804
OG0001497	Prag.g_01255	Syal.g_01806
OG0001499	Prag.g_00054	Syal.g_00086
OG0001502	Prag.g_00776	Syal.g_02489
OG0001504	Prag.g_01313, Prag.g_01639	Syal.g_02103, Syal.g_01492
OG0001507	Prag.g_01632	Syal.g_02094
OG0001514	Prag.g_01253	Syal.g_01803
OG0001525	Prag.g_01589	Syal.g_02585
OG0001546	Prag.g_00503	Syal.g_02950
OG0001547	Prag.g_00778	Syal.g_02050
OG0001551	Prag.g_01129	Syal.g_01781
OG0001554	Prag.g_01580	Syal.g_01065
OG0001555	Prag.g_01595	Syal.g_02484
OG0001558	Prag.g_01283	Syal.g_00117
OG0001565	Prag.g_00395	Syal.g_02600
OG0001567	Prag.g_00777	Syal.g_02051
OG0001568	Prag.g_00779	Syal.g_02049
OG0001582	Prag.g_00447	Syal.g_02644
OG0001585	Prag.g_01307	Syal.g_00712
OG0001635	Prag.g_01634	Syal.g_01517
OG0001647	Prag.g_00264	Syal.g_01254
OG0001652	Prag.g_01281	Syal.g_00115
OG0001666	Prag.g_01311	Syal.g_01491, Syal.g_02102, Syal.g_02073
OG0001667	Prag.g_01330	Syal.g_02863
OG0001671	Prag.g_01288	Syal.g_00993
OG0001719	Prag.g_00382	Syal.g_01472
OG0001744	Prag.g_01339	Syal.g_00735
OG0001745	Prag.g_01572	Syal.g_02530
OG0001792	Prag.g_01441	Syal.g_01737
OG0002032	Prag.g_01919	Syal.g_02367
OG0002244	Prag.g_01631	Syal.g_02093
OG0002291	Prag.g_01299	Syal.g_00876
OG0002451	Prag.g_00724	Syal.g_00743, Syal.g_02161
OG0002885	Prag.g_00397	Syal.g_02167
OG0003059	Prag.g_00688	Syal.g_01388
OG0003157	Prag.g_00403	Syal.g_02168
OG0003158	Prag.g_00406	Syal.g_02171
OG0003336	Prag.g_00404	Syal.g_02169
OG0003337	Prag.g_00405	Syal.g_02170
OG0003616	Prag.g_00398	Syal.g_02162
OG0003617	Prag.g_00399	Syal.g_02163
OG0003618	Prag.g_00400	Syal.g_02164
OG0003619	Prag.g_00401	Syal.g_02165
OG0003620	Prag.g_00402	Syal.g_02166
