Orthogroup	Prbh	Pras
OG0001113	Prbh.g_01094	Pras.g_01867
OG0001114	Prbh.g_01095	Pras.g_01868
OG0001115	Prbh.g_01097	Pras.g_01870
OG0001116	Prbh.g_01098	Pras.g_01871
OG0001117	Prbh.g_01099	Pras.g_01872
OG0001118	Prbh.g_01100	Pras.g_01873
OG0001119	Prbh.g_01101	Pras.g_01874
OG0001120	Prbh.g_01102	Pras.g_01876
OG0001122	Prbh.g_01119	Pras.g_01906
OG0001123	Prbh.g_01124	Pras.g_01910
OG0001124	Prbh.g_01126	Pras.g_01912
OG0001125	Prbh.g_01128	Pras.g_01913
OG0001126	Prbh.g_01042	Pras.g_01923
OG0001127	Prbh.g_01041	Pras.g_01924
OG0001128	Prbh.g_01039	Pras.g_01926
OG0001129	Prbh.g_01038	Pras.g_01927
OG0001130	Prbh.g_01037	Pras.g_01928
OG0001131	Prbh.g_00411	Pras.g_01964
OG0001132	Prbh.g_00827	Pras.g_01973
OG0001133	Prbh.g_00008	Pras.g_00009
OG0001134	Prbh.g_01868	Pras.g_00023
OG0001135	Prbh.g_01865	Pras.g_00026
OG0001136	Prbh.g_01286	Pras.g_00053
OG0001137	Prbh.g_01273	Pras.g_00064
OG0001138	Prbh.g_01252	Pras.g_00082
OG0001139	Prbh.g_01250	Pras.g_00083
OG0001140	Prbh.g_01249	Pras.g_00084
OG0001141	Prbh.g_01248	Pras.g_00085
OG0001142	Prbh.g_01247	Pras.g_00086
OG0001143	Prbh.g_01240	Pras.g_00093
OG0001144	Prbh.g_01235	Pras.g_00099
OG0001145	Prbh.g_01365	Pras.g_00200
OG0001146	Prbh.g_01377	Pras.g_00213
OG0001147	Prbh.g_00002	Pras.g_00236
OG0001148	Prbh.g_00011	Pras.g_00252
OG0001149	Prbh.g_00012	Pras.g_00253
OG0001150	Prbh.g_00013	Pras.g_00254
OG0001151	Prbh.g_00025	Pras.g_00265
OG0001152	Prbh.g_00026	Pras.g_00266
OG0001153	Prbh.g_00131	Pras.g_00382
OG0001154	Prbh.g_00132	Pras.g_00384
OG0001155	Prbh.g_00149	Pras.g_00396, Pras.g_00397
OG0001156	Prbh.g_00152	Pras.g_00400
OG0001157	Prbh.g_00153	Pras.g_00401
OG0001158	Prbh.g_00154	Pras.g_00402
OG0001160	Prbh.g_00181	Pras.g_00428
OG0001161	Prbh.g_01837	Pras.g_00441
OG0001162	Prbh.g_01824	Pras.g_00452
OG0001163	Prbh.g_01790	Pras.g_00542
OG0001164	Prbh.g_01787	Pras.g_00546
OG0001165	Prbh.g_01784	Pras.g_00549
OG0001166	Prbh.g_01763	Pras.g_00569
OG0001167	Prbh.g_01745	Pras.g_00586
OG0001168	Prbh.g_01743	Pras.g_00588
OG0001169	Prbh.g_01741	Pras.g_00590
OG0001170	Prbh.g_01739	Pras.g_00592
OG0001171	Prbh.g_01729	Pras.g_00602
OG0001172	Prbh.g_01714	Pras.g_00616
OG0001173	Prbh.g_01713	Pras.g_00617
OG0001174	Prbh.g_01705	Pras.g_00625
OG0001175	Prbh.g_01704	Pras.g_00626
OG0001176	Prbh.g_01696	Pras.g_00633
OG0001177	Prbh.g_01694	Pras.g_00636
OG0001178	Prbh.g_01777	Pras.g_00641
OG0001179	Prbh.g_01661	Pras.g_00671
OG0001180	Prbh.g_01638	Pras.g_00693
OG0001181	Prbh.g_01634	Pras.g_00697
OG0001182	Prbh.g_01626	Pras.g_00704
OG0001183	Prbh.g_01620	Pras.g_00708
OG0001184	Prbh.g_01602	Pras.g_00724
OG0001185	Prbh.g_01586	Pras.g_00738
OG0001186	Prbh.g_01562	Pras.g_00762
OG0001187	Prbh.g_01559	Pras.g_00766
OG0001188	Prbh.g_01557	Pras.g_00769
OG0001189	Prbh.g_01540	Pras.g_00786
OG0001190	Prbh.g_01535	Pras.g_00790
OG0001191	Prbh.g_01525	Pras.g_00800
OG0001192	Prbh.g_01520	Pras.g_00804
OG0001193	Prbh.g_01507	Pras.g_00815
OG0001194	Prbh.g_01506	Pras.g_00816
OG0001195	Prbh.g_01505	Pras.g_00817
OG0001196	Prbh.g_01488	Pras.g_00830
OG0001197	Prbh.g_01486	Pras.g_00831
OG0001198	Prbh.g_01479	Pras.g_00839
OG0001199	Prbh.g_00708	Pras.g_00925
OG0001200	Prbh.g_00706	Pras.g_00927
OG0001201	Prbh.g_00675	Pras.g_00959
OG0001202	Prbh.g_00583	Pras.g_01050
OG0001203	Prbh.g_00542	Pras.g_01090
OG0001204	Prbh.g_00536	Pras.g_01095
OG0001205	Prbh.g_00387	Pras.g_01323
OG0001206	Prbh.g_00366	Pras.g_01340
OG0001207	Prbh.g_00354	Pras.g_01355
OG0001208	Prbh.g_00349	Pras.g_01360
OG0001209	Prbh.g_00294	Pras.g_01412
OG0001210	Prbh.g_00290	Pras.g_01417
OG0001211	Prbh.g_00280	Pras.g_01427
OG0001212	Prbh.g_00234	Pras.g_01472
OG0001213	Prbh.g_01452	Pras.g_01505
OG0001215	Prbh.g_00925	Pras.g_01566
OG0001216	Prbh.g_00947	Pras.g_01608
OG0001217	Prbh.g_01875	Pras.g_01649
OG0001218	Prbh.g_01339	Pras.g_01657
OG0001219	Prbh.g_01054	Pras.g_01690
OG0001220	Prbh.g_01009	Pras.g_01752
OG0001221	Prbh.g_00889	Pras.g_01812
OG0001222	Prbh.g_01131	Pras.g_01851
OG0001223	Prbh.g_01103	Pras.g_01877
OG0001224	Prbh.g_01035	Pras.g_01930
OG0001225	Prbh.g_01033	Pras.g_01932
OG0001226	Prbh.g_01444	Pras.g_01958
OG0001227	Prbh.g_01331	Pras.g_01976
OG0001228	Prbh.g_01232	Pras.g_00102
OG0001229	Prbh.g_01872	Pras.g_00248
OG0001230	Prbh.g_00089	Pras.g_00342
OG0001231	Prbh.g_00410	Pras.g_00450
OG0001232	Prbh.g_01759	Pras.g_00573
OG0001233	Prbh.g_01738	Pras.g_00593
OG0001234	Prbh.g_01702	Pras.g_00628
OG0001235	Prbh.g_01698	Pras.g_00638
OG0001236	Prbh.g_01605	Pras.g_00721
OG0001237	Prbh.g_01601	Pras.g_00725
OG0001238	Prbh.g_01524	Pras.g_00801
OG0001240	Prbh.g_00690	Pras.g_00944
OG0001241	Prbh.g_00681	Pras.g_00952
OG0001242	Prbh.g_00662	Pras.g_00970
OG0001243	Prbh.g_00655	Pras.g_00976
OG0001244	Prbh.g_00640	Pras.g_00992
OG0001245	Prbh.g_01320	Pras.g_01233
OG0001246	Prbh.g_00824	Pras.g_01382
OG0001247	Prbh.g_00918	Pras.g_01559
OG0001248	Prbh.g_00920	Pras.g_01561
OG0001249	Prbh.g_00442	Pras.g_01679
OG0001250	Prbh.g_00995	Pras.g_01741
OG0001251	Prbh.g_00858	Pras.g_01789
OG0001252	Prbh.g_01040	Pras.g_01925
OG0001253	Prbh.g_01442	Pras.g_01977
OG0001254	Prbh.g_01866	Pras.g_00025
OG0001255	Prbh.g_01300	Pras.g_00040
OG0001256	Prbh.g_00188	Pras.g_00443
OG0001258	Prbh.g_01786	Pras.g_00547
OG0001259	Prbh.g_01740	Pras.g_00591
OG0001261	Prbh.g_01653	Pras.g_00679
OG0001262	Prbh.g_01542	Pras.g_00784
OG0001263	Prbh.g_00653	Pras.g_00979
OG0001265	Prbh.g_00663	Pras.g_00969
OG0001266	Prbh.g_00579	Pras.g_01054
OG0001267	Prbh.g_00499	Pras.g_01132
OG0001268	Prbh.g_00433	Pras.g_01192
OG0001269	Prbh.g_01008	Pras.g_01212
OG0001270	Prbh.g_00398	Pras.g_01312
OG0001271	Prbh.g_00359	Pras.g_01350
OG0001272	Prbh.g_00345	Pras.g_01364
OG0001273	Prbh.g_01222	Pras.g_01507
OG0001274	Prbh.g_00556	Pras.g_01579
OG0001275	Prbh.g_01112	Pras.g_01888
OG0001276	Prbh.g_01123	Pras.g_01909
OG0001278	Prbh.g_01228	Pras.g_00107
OG0001279	Prbh.g_01396	Pras.g_00152
OG0001280	Prbh.g_01372	Pras.g_00208
OG0001282	Prbh.g_00010	Pras.g_00251
OG0001283	Prbh.g_01492	Pras.g_00270
OG0001284	Prbh.g_00175	Pras.g_00423
OG0001285	Prbh.g_01756	Pras.g_00576
OG0001286	Prbh.g_01640	Pras.g_00691
OG0001287	Prbh.g_01579	Pras.g_00745
OG0001288	Prbh.g_01569	Pras.g_00754
OG0001289	Prbh.g_00696	Pras.g_00938
OG0001290	Prbh.g_00682	Pras.g_00951
OG0001291	Prbh.g_00645	Pras.g_00986
OG0001292	Prbh.g_00531	Pras.g_01100
OG0001293	Prbh.g_00518	Pras.g_01113
OG0001296	Prbh.g_00321	Pras.g_01387
OG0001297	Prbh.g_00316	Pras.g_01392
OG0001298	Prbh.g_00252	Pras.g_01453
OG0001299	Prbh.g_01186	Pras.g_01542
OG0001300	Prbh.g_00929	Pras.g_01569
OG0001301	Prbh.g_00934	Pras.g_01572
OG0001302	Prbh.g_01051	Pras.g_01688
OG0001304	Prbh.g_01136	Pras.g_01919
OG0001305	Prbh.g_01027	Pras.g_01938
OG0001306	Prbh.g_01298	Pras.g_00042
OG0001307	Prbh.g_01936	Pras.g_00233
OG0001308	Prbh.g_00109	Pras.g_00360
OG0001309	Prbh.g_00205	Pras.g_00447
OG0001310	Prbh.g_01769	Pras.g_00562
OG0001311	Prbh.g_01125	Pras.g_01911
OG0001314	Prbh.g_01949, Prbh.g_00791	Pras.g_01639
OG0001315	Prbh.g_01861	Pras.g_00913
OG0001316	Prbh.g_00641	Pras.g_00991
OG0001317	Prbh.g_00546	Pras.g_01086
OG0001318	Prbh.g_00522	Pras.g_01108
OG0001319	Prbh.g_00506	Pras.g_01124
OG0001320	Prbh.g_01817, Prbh.g_01945, Prbh.g_00806	Pras.g_00539, Pras.g_01235
OG0001321	Prbh.g_00381	Pras.g_01329
OG0001322	Prbh.g_00380	Pras.g_01330
OG0001323	Prbh.g_00310	Pras.g_01397
OG0001324	Prbh.g_00930	Pras.g_01570
OG0001325	Prbh.g_01168	Pras.g_01611
OG0001327	Prbh.g_00867	Pras.g_01950
OG0001328	Prbh.g_01357	Pras.g_01975
OG0001329	Prbh.g_01816	Pras.g_00017
OG0001330	Prbh.g_00201	Pras.g_00177
OG0001331	Prbh.g_00015	Pras.g_00256
OG0001332	Prbh.g_00146	Pras.g_00394
OG0001333	Prbh.g_01744	Pras.g_00587
OG0001334	Prbh.g_01617	Pras.g_00711
OG0001335	Prbh.g_01616	Pras.g_00712
OG0001336	Prbh.g_01491	Pras.g_00827
OG0001339	Prbh.g_00679	Pras.g_00954
OG0001340	Prbh.g_00446	Pras.g_01180
OG0001341	Prbh.g_01881	Pras.g_01647
OG0001342	Prbh.g_01870, Prbh.g_00788	Pras.g_01683
OG0001343	Prbh.g_00855	Pras.g_01786
OG0001344	Prbh.g_01278	Pras.g_00060
OG0001346	Prbh.g_01374	Pras.g_00210
OG0001349	Prbh.g_00076	Pras.g_00292
OG0001352	Prbh.g_00914	Pras.g_01556
OG0001355	Prbh.g_01146	Pras.g_00144
OG0001358	Prbh.g_01463	Pras.g_01496
OG0001359	Prbh.g_00856	Pras.g_01787
OG0001361	Prbh.g_01264	Pras.g_00072
OG0001362	Prbh.g_00113	Pras.g_00364
OG0001363	Prbh.g_00115	Pras.g_00366
OG0001364	Prbh.g_01614	Pras.g_00714
OG0001365	Prbh.g_01531	Pras.g_00794
OG0001369	Prbh.g_00691	Pras.g_00943
OG0001371	Prbh.g_00913	Pras.g_01555
OG0001372	Prbh.g_01897	Pras.g_01656
OG0001375	Prbh.g_00854	Pras.g_01785
OG0001380	Prbh.g_01341	Pras.g_00238
OG0001381	Prbh.g_01308	Pras.g_00244
OG0001382	Prbh.g_01343	Pras.g_00462
OG0001394	Prbh.g_00893	Pras.g_01816
OG0001397	Prbh.g_00114	Pras.g_00365
OG0001403	Prbh.g_00750	Pras.g_00872
OG0001404	Prbh.g_00714	Pras.g_00920
OG0001405	Prbh.g_00453	Pras.g_01178
OG0001407	Prbh.g_01345	Pras.g_01956
OG0001409	Prbh.g_01274	Pras.g_00063
OG0001410	Prbh.g_01937	Pras.g_00234
OG0001414	Prbh.g_00551	Pras.g_01081
OG0001415	Prbh.g_00549	Pras.g_01083
OG0001418	Prbh.g_00919	Pras.g_01560
OG0001421	Prbh.g_00189	Pras.g_00444
OG0001423	Prbh.g_01940	Pras.g_01277, Pras.g_01276
OG0001429	Prbh.g_01055	Pras.g_01691
OG0001430	Prbh.g_01340	Pras.g_00172
OG0001431	Prbh.g_00773, Prbh.g_01329	Pras.g_00175
OG0001435	Prbh.g_00874	Pras.g_01797
OG0001437	Prbh.g_00550	Pras.g_01082
OG0001440	Prbh.g_01827	Pras.g_01285, Pras.g_01296
OG0001441	Prbh.g_00308	Pras.g_01399
OG0001446	Prbh.g_01878	Pras.g_00930
OG0001448	Prbh.g_00375	Pras.g_01220
OG0001450	Prbh.g_00922	Pras.g_01563
OG0001451	Prbh.g_01020	Pras.g_01761
OG0001453	Prbh.g_01927	Pras.g_01882
OG0001463	Prbh.g_00492	Pras.g_01138
OG0001464	Prbh.g_00445	Pras.g_01181
OG0001465	Prbh.g_00941	Pras.g_01578
OG0001466	Prbh.g_00775	Pras.g_01636, Pras.g_00529, Pras.g_01594
OG0001468	Prbh.g_00846	Pras.g_01948
OG0001472	Prbh.g_00802	Pras.g_00446
OG0001481	Prbh.g_01356	Pras.g_01226
OG0001483	Prbh.g_01904	Pras.g_00494
OG0001484	Prbh.g_00200	Pras.g_00535
OG0001485	Prbh.g_01860	Pras.g_00477
OG0001486	Prbh.g_01285	Pras.g_00054
OG0001490	Prbh.g_01826	Pras.g_01273
OG0001491	Prbh.g_01048	Pras.g_01686
OG0001495	Prbh.g_01693	Pras.g_00635
OG0001500	Prbh.g_00516	Pras.g_01115
OG0001501	Prbh.g_00864	Pras.g_01581
OG0001503	Prbh.g_00834	Pras.g_00030
OG0001506	Prbh.g_00144	Pras.g_00392
OG0001521	Prbh.g_01046	Pras.g_01648
OG0001522	Prbh.g_00986	Pras.g_01733
OG0001523	Prbh.g_01863	Pras.g_00027
OG0001524	Prbh.g_01862	Pras.g_00028
OG0001526	Prbh.g_00726	Pras.g_00482
OG0001549	Prbh.g_01018	Pras.g_01759
OG0001552	Prbh.g_00191	Pras.g_00121
OG0001557	Prbh.g_00894	Pras.g_01817
OG0001565	Prbh.g_01838	Pras.g_01295
OG0001566	Prbh.g_00910	Pras.g_01552
OG0001569	Prbh.g_00769	Pras.g_01983
OG0001571	Prbh.g_00792	Pras.g_00007
OG0001581	Prbh.g_01389	Pras.g_00995
OG0001583	Prbh.g_01047	Pras.g_01685, Pras.g_00884
OG0001584	Prbh.g_01175	Pras.g_01832
OG0001587	Prbh.g_01722	Pras.g_00610
OG0001595	Prbh.g_00716	Pras.g_00919
OG0001596	Prbh.g_00707	Pras.g_00926
OG0001597	Prbh.g_00140	Pras.g_01215
OG0001599	Prbh.g_00368	Pras.g_01338
OG0001600	Prbh.g_00319	Pras.g_01389
OG0001601	Prbh.g_00908	Pras.g_01550
OG0001603	Prbh.g_01050	Pras.g_01687
OG0001604	Prbh.g_00886	Pras.g_01809
OG0001606	Prbh.g_00842	Pras.g_01963
OG0001607	Prbh.g_01905	Pras.g_00029
OG0001608	Prbh.g_01139	Pras.g_00241
OG0001609	Prbh.g_00142	Pras.g_00390
OG0001610	Prbh.g_00145	Pras.g_00393
OG0001611	Prbh.g_01851	Pras.g_00457
OG0001613	Prbh.g_01622	Pras.g_00706
OG0001629	Prbh.g_00804	Pras.g_01660
OG0001631	Prbh.g_00794	Pras.g_01953
OG0001649	Prbh.g_00839	Pras.g_01954
OG0001661	Prbh.g_00781	Pras.g_00133
OG0001662	Prbh.g_01906	Pras.g_01993
OG0001663	Prbh.g_01301	Pras.g_00039
OG0001664	Prbh.g_01353	Pras.g_00167
OG0001665	Prbh.g_01309	Pras.g_00170
OG0001685	Prbh.g_01440	Pras.g_01763
OG0001686	Prbh.g_01322	Pras.g_01901
OG0001687	Prbh.g_00369	Pras.g_01947
OG0001689	Prbh.g_01571	Pras.g_00752
OG0001696	Prbh.g_01021	Pras.g_01762
OG0001697	Prbh.g_01049	Pras.g_01771
OG0001699	Prbh.g_00405	Pras.g_00510, Pras.g_00495
OG0001701	Prbh.g_00725	Pras.g_00612
OG0001705	Prbh.g_01720	Pras.g_01255
OG0001708	Prbh.g_01302	Pras.g_00038
OG0001709	Prbh.g_00077	Pras.g_00293
OG0001713	Prbh.g_01360	Pras.g_00908
OG0001722	Prbh.g_00860	Pras.g_01790
OG0001725	Prbh.g_00772	Pras.g_01241
OG0001727	Prbh.g_00826, Prbh.g_01852	Pras.g_00536
OG0001743	Prbh.g_01899	Pras.g_01991
OG0001746	Prbh.g_01400	Pras.g_00130
OG0001778	Prbh.g_00810	Pras.g_00174
OG0001782	Prbh.g_01917	Pras.g_00323
OG0001922	Prbh.g_00078	Pras.g_00225
OG0001989	Prbh.g_01348	Pras.g_00239
OG0001992	Prbh.g_01394	Pras.g_01663
OG0002030	Prbh.g_01882	Pras.g_00229
OG0002034	Prbh.g_01449	Pras.g_00115
OG0002098	Prbh.g_01921	Pras.g_00287
OG0002273	Prbh.g_01859	Pras.g_00880
OG0002325	Prbh.g_00770	Pras.g_00533
OG0002379	Prbh.g_01832	Pras.g_00888
OG0002420	Prbh.g_01805	Pras.g_00534
OG0002833	Prbh.g_01833	Pras.g_00887
OG0003026	Prbh.g_00053	Pras.g_00308
OG0003085	Prbh.g_01932, Prbh.g_01929	Pras.g_00194
OG0003808	Prbh.g_00061	Pras.g_00325
OG0004652	Prbh.g_00098	Pras.g_00302
