Orthogroup	Prbh	Prbl
OG0001076	Prbh.g_01459	Prbl.g_01619
OG0001077	Prbh.g_01453	Prbl.g_01629
OG0001078	Prbh.g_01217	Prbl.g_01640
OG0001079	Prbh.g_01206	Prbl.g_01659
OG0001080	Prbh.g_01200	Prbl.g_01041
OG0001081	Prbh.g_01198	Prbl.g_01031
OG0001082	Prbh.g_01197	Prbl.g_01030
OG0001083	Prbh.g_01192	Prbl.g_01405
OG0001084	Prbh.g_01191	Prbl.g_01404
OG0001085	Prbh.g_00904	Prbl.g_01394
OG0001086	Prbh.g_00905	Prbl.g_01392
OG0001087	Prbh.g_00923	Prbl.g_01853
OG0001088	Prbh.g_00924	Prbl.g_01857
OG0001089	Prbh.g_00935	Prbl.g_00024
OG0001090	Prbh.g_00946	Prbl.g_02565
OG0001091	Prbh.g_01170	Prbl.g_02563
OG0001092	Prbh.g_01169	Prbl.g_02562
OG0001093	Prbh.g_01164	Prbl.g_02558
OG0001094	Prbh.g_01171	Prbl.g_02341
OG0001095	Prbh.g_00966	Prbl.g_02322
OG0001096	Prbh.g_00980	Prbl.g_02306
OG0001097	Prbh.g_00999	Prbl.g_01550
OG0001098	Prbh.g_01019	Prbl.g_02423
OG0001099	Prbh.g_00861	Prbl.g_01329
OG0001100	Prbh.g_00870	Prbl.g_02414
OG0001101	Prbh.g_00872	Prbl.g_02413
OG0001102	Prbh.g_00875	Prbl.g_02410
OG0001103	Prbh.g_00877	Prbl.g_02408
OG0001104	Prbh.g_00899	Prbl.g_02351
OG0001105	Prbh.g_00903	Prbl.g_02356
OG0001106	Prbh.g_01074	Prbl.g_02466
OG0001107	Prbh.g_01084	Prbl.g_02476
OG0001108	Prbh.g_01088	Prbl.g_02483
OG0001109	Prbh.g_01089	Prbl.g_02485
OG0001110	Prbh.g_01091	Prbl.g_02487
OG0001111	Prbh.g_01092	Prbl.g_02489
OG0001112	Prbh.g_01093	Prbl.g_02491
OG0001113	Prbh.g_01094	Prbl.g_02492
OG0001114	Prbh.g_01095	Prbl.g_02493
OG0001115	Prbh.g_01097	Prbl.g_02495
OG0001116	Prbh.g_01098	Prbl.g_02496
OG0001117	Prbh.g_01099	Prbl.g_02497
OG0001118	Prbh.g_01100	Prbl.g_02498
OG0001119	Prbh.g_01101	Prbl.g_02499
OG0001120	Prbh.g_01102	Prbl.g_02501
OG0001122	Prbh.g_01119	Prbl.g_02529
OG0001123	Prbh.g_01124	Prbl.g_02536
OG0001124	Prbh.g_01126	Prbl.g_02538
OG0001125	Prbh.g_01128	Prbl.g_02540
OG0001126	Prbh.g_01042	Prbl.g_00939
OG0001127	Prbh.g_01041	Prbl.g_00938
OG0001128	Prbh.g_01039	Prbl.g_00935
OG0001129	Prbh.g_01038	Prbl.g_00934
OG0001130	Prbh.g_01037	Prbl.g_00933
OG0001131	Prbh.g_00411	Prbl.g_02575
OG0001132	Prbh.g_00827	Prbl.g_01603
OG0001133	Prbh.g_00008	Prbl.g_01621
OG0001134	Prbh.g_01868	Prbl.g_02204
OG0001135	Prbh.g_01865	Prbl.g_02202
OG0001136	Prbh.g_01286	Prbl.g_02082
OG0001137	Prbh.g_01273	Prbl.g_02102
OG0001138	Prbh.g_01252	Prbl.g_01118
OG0001139	Prbh.g_01250	Prbl.g_01116
OG0001140	Prbh.g_01249	Prbl.g_01115
OG0001141	Prbh.g_01248	Prbl.g_01114
OG0001142	Prbh.g_01247	Prbl.g_01113
OG0001143	Prbh.g_01240	Prbl.g_01376
OG0001144	Prbh.g_01235	Prbl.g_02580
OG0001145	Prbh.g_01365	Prbl.g_01711
OG0001146	Prbh.g_01377	Prbl.g_01727
OG0001147	Prbh.g_00002	Prbl.g_01333
OG0001148	Prbh.g_00011	Prbl.g_00501
OG0001149	Prbh.g_00012	Prbl.g_00500
OG0001150	Prbh.g_00013	Prbl.g_00499
OG0001151	Prbh.g_00025	Prbl.g_00487
OG0001152	Prbh.g_00026	Prbl.g_00486
OG0001153	Prbh.g_00131	Prbl.g_00704
OG0001154	Prbh.g_00132	Prbl.g_00705
OG0001155	Prbh.g_00149	Prbl.g_00454
OG0001156	Prbh.g_00152	Prbl.g_00451
OG0001157	Prbh.g_00153	Prbl.g_01604
OG0001158	Prbh.g_00154	Prbl.g_00450
OG0001159	Prbh.g_00155	Prbl.g_00449
OG0001160	Prbh.g_00181	Prbl.g_00420
OG0001161	Prbh.g_01837	Prbl.g_01601
OG0001162	Prbh.g_01824	Prbl.g_00048
OG0001163	Prbh.g_01790	Prbl.g_00406
OG0001164	Prbh.g_01787	Prbl.g_00401
OG0001165	Prbh.g_01784	Prbl.g_00398
OG0001166	Prbh.g_01763	Prbl.g_00371
OG0001167	Prbh.g_01745	Prbl.g_00350
OG0001168	Prbh.g_01743	Prbl.g_00348
OG0001169	Prbh.g_01741	Prbl.g_00346
OG0001170	Prbh.g_01739	Prbl.g_00344
OG0001171	Prbh.g_01729	Prbl.g_00334
OG0001173	Prbh.g_01713	Prbl.g_01062
OG0001174	Prbh.g_01705	Prbl.g_01054
OG0001175	Prbh.g_01704	Prbl.g_01053
OG0001176	Prbh.g_01696	Prbl.g_00953
OG0001177	Prbh.g_01694	Prbl.g_00951
OG0001179	Prbh.g_01661	Prbl.g_00982
OG0001180	Prbh.g_01638	Prbl.g_01134
OG0001181	Prbh.g_01634	Prbl.g_01138
OG0001182	Prbh.g_01626	Prbl.g_01147
OG0001183	Prbh.g_01620	Prbl.g_01175
OG0001184	Prbh.g_01602	Prbl.g_00848
OG0001185	Prbh.g_01586	Prbl.g_01291
OG0001186	Prbh.g_01562	Prbl.g_02026
OG0001187	Prbh.g_01559	Prbl.g_02022
OG0001188	Prbh.g_01557	Prbl.g_02018
OG0001189	Prbh.g_01540	Prbl.g_01996
OG0001190	Prbh.g_01535	Prbl.g_02239
OG0001191	Prbh.g_01525	Prbl.g_02226
OG0001192	Prbh.g_01520	Prbl.g_02219
OG0001193	Prbh.g_01507	Prbl.g_02181
OG0001194	Prbh.g_01506	Prbl.g_02175
OG0001195	Prbh.g_01505	Prbl.g_02174
OG0001196	Prbh.g_01488	Prbl.g_02138
OG0001197	Prbh.g_01486	Prbl.g_02136
OG0001198	Prbh.g_01479	Prbl.g_02124
OG0001199	Prbh.g_00708	Prbl.g_00602
OG0001200	Prbh.g_00706	Prbl.g_00600
OG0001201	Prbh.g_00675	Prbl.g_00551
OG0001202	Prbh.g_00583	Prbl.g_00095
OG0001203	Prbh.g_00542	Prbl.g_00197
OG0001204	Prbh.g_00536	Prbl.g_02667
OG0001205	Prbh.g_00387	Prbl.g_00642
OG0001206	Prbh.g_00366	Prbl.g_01363
OG0001207	Prbh.g_00354	Prbl.g_00503
OG0001208	Prbh.g_00349	Prbl.g_00513
OG0001209	Prbh.g_00294	Prbl.g_00763
OG0001210	Prbh.g_00290	Prbl.g_00751
OG0001211	Prbh.g_00280	Prbl.g_01884
OG0001212	Prbh.g_00234	Prbl.g_01765
OG0001213	Prbh.g_01452	Prbl.g_01631
OG0001215	Prbh.g_00925	Prbl.g_01858
OG0001216	Prbh.g_00947	Prbl.g_02564
OG0001217	Prbh.g_01875	Prbl.g_01904
OG0001218	Prbh.g_01339	Prbl.g_00716
OG0001219	Prbh.g_01054	Prbl.g_02435
OG0001220	Prbh.g_01009	Prbl.g_01567
OG0001221	Prbh.g_00889	Prbl.g_02383
OG0001222	Prbh.g_01131	Prbl.g_02210
OG0001223	Prbh.g_01103	Prbl.g_02503
OG0001224	Prbh.g_01035	Prbl.g_00931
OG0001225	Prbh.g_01033	Prbl.g_00929
OG0001226	Prbh.g_01444	Prbl.g_01704
OG0001227	Prbh.g_01331	Prbl.g_00472
OG0001228	Prbh.g_01232	Prbl.g_02585
OG0001229	Prbh.g_01872	Prbl.g_00409
OG0001230	Prbh.g_00089	Prbl.g_00252
OG0001231	Prbh.g_00410	Prbl.g_01957
OG0001232	Prbh.g_01759	Prbl.g_00366
OG0001233	Prbh.g_01738	Prbl.g_00343
OG0001234	Prbh.g_01702	Prbl.g_01050
OG0001235	Prbh.g_01698	Prbl.g_00948
OG0001236	Prbh.g_01605	Prbl.g_00852
OG0001237	Prbh.g_01601	Prbl.g_00845
OG0001238	Prbh.g_01524	Prbl.g_02225
OG0001239	Prbh.g_00711	Prbl.g_00605
OG0001240	Prbh.g_00690	Prbl.g_00568
OG0001241	Prbh.g_00681	Prbl.g_00558
OG0001242	Prbh.g_00662	Prbl.g_01322
OG0001243	Prbh.g_00655	Prbl.g_00828
OG0001245	Prbh.g_01320	Prbl.g_01693
OG0001246	Prbh.g_00824	Prbl.g_00803
OG0001247	Prbh.g_00918	Prbl.g_02295
OG0001248	Prbh.g_00920	Prbl.g_01869
OG0001249	Prbh.g_00442	Prbl.g_01195
OG0001250	Prbh.g_00995	Prbl.g_01546
OG0001252	Prbh.g_01040	Prbl.g_00936
OG0001253	Prbh.g_01442	Prbl.g_01686
OG0001254	Prbh.g_01866	Prbl.g_02203
OG0001255	Prbh.g_01300	Prbl.g_00036
OG0001258	Prbh.g_01786	Prbl.g_00400
OG0001259	Prbh.g_01740	Prbl.g_00345
OG0001261	Prbh.g_01653	Prbl.g_00991
OG0001262	Prbh.g_01542	Prbl.g_01999
OG0001263	Prbh.g_00653	Prbl.g_00826
OG0001265	Prbh.g_00663	Prbl.g_01324
OG0001266	Prbh.g_00579	Prbl.g_00099
OG0001267	Prbh.g_00499	Prbl.g_01453
OG0001268	Prbh.g_00433	Prbl.g_01207
OG0001269	Prbh.g_01008	Prbl.g_01564
OG0001270	Prbh.g_00398	Prbl.g_00654
OG0001271	Prbh.g_00359	Prbl.g_01343
OG0001272	Prbh.g_00345	Prbl.g_00517
OG0001273	Prbh.g_01222	Prbl.g_01634
OG0001274	Prbh.g_00556	Prbl.g_01263
OG0001275	Prbh.g_01112	Prbl.g_02518
OG0001276	Prbh.g_01123	Prbl.g_02535
OG0001278	Prbh.g_01228	Prbl.g_02592
OG0001279	Prbh.g_01396	Prbl.g_00156
OG0001280	Prbh.g_01372	Prbl.g_01719
OG0001281	Prbh.g_01378	Prbl.g_01728
OG0001283	Prbh.g_01492	Prbl.g_02143
OG0001285	Prbh.g_01756	Prbl.g_00362
OG0001286	Prbh.g_01640	Prbl.g_01132
OG0001288	Prbh.g_01569	Prbl.g_02059
OG0001290	Prbh.g_00682	Prbl.g_00559
OG0001291	Prbh.g_00645	Prbl.g_00816
OG0001292	Prbh.g_00531	Prbl.g_01512
OG0001293	Prbh.g_00518	Prbl.g_01489
OG0001297	Prbh.g_00316	Prbl.g_00793
OG0001298	Prbh.g_00252	Prbl.g_01791
OG0001300	Prbh.g_00929	Prbl.g_01873
OG0001301	Prbh.g_00934	Prbl.g_00022
OG0001302	Prbh.g_01051	Prbl.g_01930
OG0001307	Prbh.g_01936	Prbl.g_00723
OG0001308	Prbh.g_00109	Prbl.g_00224
OG0001309	Prbh.g_00205	Prbl.g_00787
OG0001310	Prbh.g_01769	Prbl.g_00377
OG0001311	Prbh.g_01125	Prbl.g_02537
OG0001312	Prbh.g_01063	Prbl.g_02448
OG0001316	Prbh.g_00641	Prbl.g_00809
OG0001319	Prbh.g_00506	Prbl.g_01463
OG0001321	Prbh.g_00381	Prbl.g_00633
OG0001322	Prbh.g_00380	Prbl.g_00632
OG0001323	Prbh.g_00310	Prbl.g_00784
OG0001324	Prbh.g_00930	Prbl.g_01874
OG0001328	Prbh.g_01357	Prbl.g_02390
OG0001329	Prbh.g_01816	Prbl.g_01079
OG0001330	Prbh.g_00201	Prbl.g_01712
OG0001331	Prbh.g_00015	Prbl.g_00497
OG0001332	Prbh.g_00146	Prbl.g_00466
OG0001333	Prbh.g_01744	Prbl.g_00349
OG0001334	Prbh.g_01617	Prbl.g_01179
OG0001335	Prbh.g_01616	Prbl.g_01180
OG0001336	Prbh.g_01491	Prbl.g_02142
OG0001337	Prbh.g_00447	Prbl.g_01189
OG0001339	Prbh.g_00679	Prbl.g_00556
OG0001340	Prbh.g_00446	Prbl.g_01190
OG0001341	Prbh.g_01881	Prbl.g_02285
OG0001344	Prbh.g_01278	Prbl.g_02089
OG0001348	Prbh.g_01888	Prbl.g_01243
OG0001351	Prbh.g_00373	Prbl.g_00624
OG0001352	Prbh.g_00914	Prbl.g_00027
OG0001353	Prbh.g_00985	Prbl.g_01537
OG0001354	Prbh.g_01096	Prbl.g_02494
OG0001355	Prbh.g_01146	Prbl.g_02379
OG0001357	Prbh.g_01350	Prbl.g_00679, Prbl.g_01685, Prbl.g_00628
OG0001358	Prbh.g_01463	Prbl.g_01615
OG0001361	Prbh.g_01264	Prbl.g_00182
OG0001362	Prbh.g_00113	Prbl.g_00220
OG0001363	Prbh.g_00115	Prbl.g_00218
OG0001365	Prbh.g_01531	Prbl.g_02234
OG0001369	Prbh.g_00691	Prbl.g_00569
OG0001371	Prbh.g_00913	Prbl.g_01915
OG0001372	Prbh.g_01897	Prbl.g_01943
OG0001379	Prbh.g_01367	Prbl.g_01714
OG0001380	Prbh.g_01341	Prbl.g_01572
OG0001381	Prbh.g_01308	Prbl.g_02577
OG0001382	Prbh.g_01343	Prbl.g_02571
OG0001394	Prbh.g_00893	Prbl.g_02366
OG0001397	Prbh.g_00114	Prbl.g_00219
OG0001398	Prbh.g_01399	Prbl.g_01692
OG0001401	Prbh.g_00990	Prbl.g_01541
OG0001402	Prbh.g_01458	Prbl.g_01620
OG0001403	Prbh.g_00750	Prbl.g_01976
OG0001405	Prbh.g_00453	Prbl.g_01182
OG0001409	Prbh.g_01274	Prbl.g_02100
OG0001410	Prbh.g_01937	Prbl.g_00724
OG0001414	Prbh.g_00551	Prbl.g_01918
OG0001415	Prbh.g_00549	Prbl.g_01770
OG0001418	Prbh.g_00919	Prbl.g_01046
OG0001423	Prbh.g_01940	Prbl.g_02629, Prbl.g_00738
OG0001425	Prbh.g_01521	Prbl.g_02222
OG0001431	Prbh.g_00773	Prbl.g_02617
OG0001435	Prbh.g_00874	Prbl.g_02411
OG0001437	Prbh.g_00550	Prbl.g_01769
OG0001441	Prbh.g_00308	Prbl.g_00782
OG0001443	Prbh.g_01871	Prbl.g_00408
OG0001446	Prbh.g_01878	Prbl.g_01075
OG0001450	Prbh.g_00922	Prbl.g_01847
OG0001451	Prbh.g_01020	Prbl.g_02546
OG0001455	Prbh.g_01334	Prbl.g_00138
OG0001461	Prbh.g_01839	Prbl.g_00620
OG0001463	Prbh.g_00492	Prbl.g_01445
OG0001464	Prbh.g_00445	Prbl.g_01191
OG0001472	Prbh.g_00802	Prbl.g_01833
OG0001476	Prbh.g_01275	Prbl.g_02095
OG0001477	Prbh.g_01893	Prbl.g_00017
OG0001481	Prbh.g_01356	Prbl.g_00627
OG0001484	Prbh.g_00200	Prbl.g_02573
OG0001485	Prbh.g_01860	Prbl.g_00462
OG0001487	Prbh.g_00139	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713
OG0001488	Prbh.g_01269	Prbl.g_02106
OG0001489	Prbh.g_01629	Prbl.g_01143
OG0001491	Prbh.g_01048	Prbl.g_01099
OG0001495	Prbh.g_01693	Prbl.g_00950
OG0001496	Prbh.g_01895	Prbl.g_00013
OG0001497	Prbh.g_01894	Prbl.g_00016
OG0001498	Prbh.g_00414	Prbl.g_02675
OG0001500	Prbh.g_00516	Prbl.g_01919
OG0001501	Prbh.g_00864	Prbl.g_00120
OG0001503	Prbh.g_00834	Prbl.g_01931
OG0001506	Prbh.g_00144	Prbl.g_01086
OG0001510	Prbh.g_01575	Prbl.g_02635
OG0001511	Prbh.g_00671	Prbl.g_00544
OG0001512	Prbh.g_01335	Prbl.g_00195
OG0001514	Prbh.g_01896	Prbl.g_00012
OG0001515	Prbh.g_00927	Prbl.g_01865
OG0001516	Prbh.g_01189	Prbl.g_01402
OG0001517	Prbh.g_00438	Prbl.g_01202
OG0001518	Prbh.g_01522	Prbl.g_02223
OG0001519	Prbh.g_01517	Prbl.g_02212
OG0001527	Prbh.g_00266	Prbl.g_01898
OG0001529	Prbh.g_00742	Prbl.g_01989
OG0001530	Prbh.g_00672	Prbl.g_00546
OG0001531	Prbh.g_00541	Prbl.g_00194
OG0001532	Prbh.g_01251	Prbl.g_01117
OG0001534	Prbh.g_01137	Prbl.g_02545
OG0001535	Prbh.g_01122	Prbl.g_02533
OG0001536	Prbh.g_01082	Prbl.g_02474
OG0001537	Prbh.g_00890	Prbl.g_02374
OG0001538	Prbh.g_00958	Prbl.g_02330
OG0001539	Prbh.g_00869	Prbl.g_01587
OG0001540	Prbh.g_00651	Prbl.g_00824
OG0001541	Prbh.g_00603	Prbl.g_00267
OG0001542	Prbh.g_00597	Prbl.g_00073
OG0001543	Prbh.g_01876	Prbl.g_01241
OG0001544	Prbh.g_01518	Prbl.g_02213
OG0001545	Prbh.g_01502	Prbl.g_02153
OG0001559	Prbh.g_00673	Prbl.g_00547
OG0001560	Prbh.g_00683	Prbl.g_00560
OG0001561	Prbh.g_01127	Prbl.g_02539
OG0001563	Prbh.g_01645	Prbl.g_00999
OG0001565	Prbh.g_01838	Prbl.g_02291
OG0001569	Prbh.g_00769	Prbl.g_01813
OG0001574	Prbh.g_00268	Prbl.g_01896
OG0001575	Prbh.g_00263	Prbl.g_01901
OG0001576	Prbh.g_01386	Prbl.g_01737
OG0001579	Prbh.g_00449	Prbl.g_01186
OG0001580	Prbh.g_00735	Prbl.g_02250
OG0001589	Prbh.g_01736	Prbl.g_00341
OG0001591	Prbh.g_00906	Prbl.g_01591
OG0001592	Prbh.g_00736	Prbl.g_02249
OG0001598	Prbh.g_00932	Prbl.g_02064
OG0001614	Prbh.g_01587	Prbl.g_01293
OG0001616	Prbh.g_01259	Prbl.g_01380
OG0001617	Prbh.g_00931	Prbl.g_00728
OG0001619	Prbh.g_01072	Prbl.g_02464
OG0001620	Prbh.g_00429	Prbl.g_01215
OG0001621	Prbh.g_00526	Prbl.g_01500
OG0001622	Prbh.g_01493	Prbl.g_02144
OG0001634	Prbh.g_01183	Prbl.g_01396
OG0001636	Prbh.g_00747	Prbl.g_01982
OG0001638	Prbh.g_01771	Prbl.g_00379
OG0001639	Prbh.g_00148	Prbl.g_00455
OG0001640	Prbh.g_01043	Prbl.g_00940
OG0001641	Prbh.g_01105	Prbl.g_02507
OG0001642	Prbh.g_01007	Prbl.g_01563
OG0001643	Prbh.g_01214	Prbl.g_01644
OG0001656	Prbh.g_00450	Prbl.g_01185
OG0001658	Prbh.g_00740	Prbl.g_02240
OG0001661	Prbh.g_00781	Prbl.g_01077, Prbl.g_01071
OG0001676	Prbh.g_00448	Prbl.g_01188
OG0001691	Prbh.g_01045	Prbl.g_02422
OG0001693	Prbh.g_00805	Prbl.g_00682
OG0001696	Prbh.g_01021	Prbl.g_01846
OG0001731	Prbh.g_00161	Prbl.g_00442
OG0001746	Prbh.g_01400	Prbl.g_00681
OG0001762	Prbh.g_01110	Prbl.g_02515
OG0001764	Prbh.g_01152	Prbl.g_02428
OG0001793	Prbh.g_00790, Prbh.g_00767	Prbl.g_01684
OG0001795	Prbh.g_00844	Prbl.g_00047
OG0001802	Prbh.g_00801, Prbh.g_01337	Prbl.g_01337
OG0001955	Prbh.g_01873	Prbl.g_01560
OG0001956	Prbh.g_01014	Prbl.g_01578
OG0001963	Prbh.g_00204	Prbl.g_01167, Prbl.g_01168
OG0001974	Prbh.g_00407	Prbl.g_02242
OG0001977	Prbh.g_01511	Prbl.g_02187
OG0001992	Prbh.g_01394	Prbl.g_01162
OG0002003	Prbh.g_00832	Prbl.g_01861
OG0002036	Prbh.g_00197	Prbl.g_00395
OG0002052	Prbh.g_01132	Prbl.g_02211
OG0002110	Prbh.g_01926	Prbl.g_02394
OG0002122	Prbh.g_00831	Prbl.g_01860
OG0002164	Prbh.g_00852	Prbl.g_01089
OG0002165	Prbh.g_00845	Prbl.g_01082
OG0002232	Prbh.g_00917	Prbl.g_01834
OG0002240	Prbh.g_00660	Prbl.g_01334
OG0002282	Prbh.g_00192	Prbl.g_01093
OG0002283	Prbh.g_01889	Prbl.g_01705
OG0002284	Prbh.g_00787	Prbl.g_01868
OG0002397	Prbh.g_00812	Prbl.g_01015
OG0002424	Prbh.g_01848	Prbl.g_00085
OG0002439	Prbh.g_01850	Prbl.g_00407
OG0002442	Prbh.g_00777	Prbl.g_01593
OG0002500	Prbh.g_00207	Prbl.g_00476
OG0002564	Prbh.g_00209	Prbl.g_01939
OG0002565	Prbh.g_01422, Prbh.g_01420	Prbl.g_01906
OG0002582	Prbh.g_01922	Prbl.g_02047
OG0002837	Prbh.g_01419	Prbl.g_00538
OG0003406	Prbh.g_00841	Prbl.g_01074
