Orthogroup	Prbh	Prbm
OG0001053	Prbh.g_00348	Prbm.g_00509
OG0001054	Prbh.g_00333	Prbm.g_00523
OG0001055	Prbh.g_00313	Prbm.g_00551
OG0001056	Prbh.g_00293	Prbm.g_00569
OG0001057	Prbh.g_00289	Prbm.g_00574
OG0001058	Prbh.g_00281	Prbm.g_00582
OG0001059	Prbh.g_00277	Prbm.g_00586
OG0001060	Prbh.g_00270	Prbm.g_00593
OG0001061	Prbh.g_00255	Prbm.g_00606
OG0001062	Prbh.g_00253	Prbm.g_00608
OG0001063	Prbh.g_00251	Prbm.g_00609
OG0001064	Prbh.g_00250	Prbm.g_00610
OG0001065	Prbh.g_00249	Prbm.g_00611
OG0001066	Prbh.g_00248	Prbm.g_00612
OG0001067	Prbh.g_00247	Prbm.g_00613
OG0001068	Prbh.g_00246	Prbm.g_00614
OG0001069	Prbh.g_00245	Prbm.g_00615
OG0001070	Prbh.g_00243	Prbm.g_00617
OG0001071	Prbh.g_00242	Prbm.g_00618
OG0001072	Prbh.g_00240	Prbm.g_00619
OG0001073	Prbh.g_00226	Prbm.g_00634
OG0001074	Prbh.g_00214	Prbm.g_00646
OG0001075	Prbh.g_00213	Prbm.g_00647
OG0001076	Prbh.g_01459	Prbm.g_00654
OG0001077	Prbh.g_01453	Prbm.g_00659
OG0001078	Prbh.g_01217	Prbm.g_00667
OG0001079	Prbh.g_01206	Prbm.g_00678
OG0001080	Prbh.g_01200	Prbm.g_00684
OG0001081	Prbh.g_01198	Prbm.g_00686
OG0001082	Prbh.g_01197	Prbm.g_00687
OG0001083	Prbh.g_01192	Prbm.g_00692
OG0001084	Prbh.g_01191	Prbm.g_00693
OG0001085	Prbh.g_00904	Prbm.g_00703
OG0001086	Prbh.g_00905	Prbm.g_00704
OG0001087	Prbh.g_00923	Prbm.g_00725
OG0001088	Prbh.g_00924	Prbm.g_00726
OG0001089	Prbh.g_00935	Prbm.g_00734
OG0001090	Prbh.g_00946	Prbm.g_00743
OG0001091	Prbh.g_01170	Prbm.g_00745
OG0001092	Prbh.g_01169	Prbm.g_00746
OG0001093	Prbh.g_01164	Prbm.g_00751
OG0001094	Prbh.g_01171	Prbm.g_00808
OG0001095	Prbh.g_00966	Prbm.g_00827
OG0001096	Prbh.g_00980	Prbm.g_00842
OG0001097	Prbh.g_00999	Prbm.g_00860
OG0001098	Prbh.g_01019	Prbm.g_00877
OG0001099	Prbh.g_00861	Prbm.g_00914
OG0001100	Prbh.g_00870	Prbm.g_00921
OG0001101	Prbh.g_00872	Prbm.g_00923
OG0001102	Prbh.g_00875	Prbm.g_00926
OG0001103	Prbh.g_00877	Prbm.g_00928
OG0001104	Prbh.g_00899	Prbm.g_00794
OG0001105	Prbh.g_00903	Prbm.g_00798
OG0001106	Prbh.g_01074	Prbm.g_00976
OG0001107	Prbh.g_01084	Prbm.g_00986
OG0001108	Prbh.g_01088	Prbm.g_00990
OG0001109	Prbh.g_01089	Prbm.g_00991
OG0001110	Prbh.g_01091	Prbm.g_00993
OG0001111	Prbh.g_01092	Prbm.g_00994
OG0001112	Prbh.g_01093	Prbm.g_00995
OG0001113	Prbh.g_01094	Prbm.g_00996
OG0001114	Prbh.g_01095	Prbm.g_00997
OG0001115	Prbh.g_01097	Prbm.g_00999
OG0001116	Prbh.g_01098	Prbm.g_01000
OG0001117	Prbh.g_01099	Prbm.g_01001
OG0001118	Prbh.g_01100	Prbm.g_01002
OG0001119	Prbh.g_01101	Prbm.g_01003
OG0001120	Prbh.g_01102	Prbm.g_01004
OG0001122	Prbh.g_01119	Prbm.g_01033
OG0001123	Prbh.g_01124	Prbm.g_01037
OG0001124	Prbh.g_01126	Prbm.g_01039
OG0001125	Prbh.g_01128	Prbm.g_01041
OG0001126	Prbh.g_01042	Prbm.g_01052
OG0001127	Prbh.g_01041	Prbm.g_01053
OG0001128	Prbh.g_01039	Prbm.g_01056
OG0001129	Prbh.g_01038	Prbm.g_01057
OG0001130	Prbh.g_01037	Prbm.g_01058
OG0001131	Prbh.g_00411	Prbm.g_00894
OG0001132	Prbh.g_00827	Prbm.g_01103
OG0001133	Prbh.g_00008	Prbm.g_01079
OG0001134	Prbh.g_01868	Prbm.g_01910
OG0001135	Prbh.g_01865	Prbm.g_01913
OG0001136	Prbh.g_01286	Prbm.g_01552
OG0001137	Prbh.g_01273	Prbm.g_01539
OG0001138	Prbh.g_01252	Prbm.g_01518
OG0001139	Prbh.g_01250	Prbm.g_01516
OG0001140	Prbh.g_01249	Prbm.g_01515
OG0001141	Prbh.g_01248	Prbm.g_01514
OG0001142	Prbh.g_01247	Prbm.g_01513
OG0001143	Prbh.g_01240	Prbm.g_01506
OG0001144	Prbh.g_01235	Prbm.g_01501
OG0001145	Prbh.g_01365	Prbm.g_01603
OG0001146	Prbh.g_01377	Prbm.g_01615
OG0001147	Prbh.g_00002	Prbm.g_01634
OG0001148	Prbh.g_00011	Prbm.g_01662
OG0001149	Prbh.g_00012	Prbm.g_01663
OG0001150	Prbh.g_00013	Prbm.g_01664
OG0001151	Prbh.g_00025	Prbm.g_01675
OG0001152	Prbh.g_00026	Prbm.g_01676
OG0001153	Prbh.g_00131	Prbm.g_01740
OG0001154	Prbh.g_00132	Prbm.g_01741
OG0001155	Prbh.g_00149	Prbm.g_01757
OG0001156	Prbh.g_00152	Prbm.g_01760
OG0001157	Prbh.g_00153	Prbm.g_01761
OG0001158	Prbh.g_00154	Prbm.g_01762
OG0001159	Prbh.g_00155	Prbm.g_01763
OG0001160	Prbh.g_00181	Prbm.g_01789
OG0001161	Prbh.g_01837	Prbm.g_01586
OG0001162	Prbh.g_01824	Prbm.g_01801
OG0001163	Prbh.g_01790	Prbm.g_01833
OG0001164	Prbh.g_01787	Prbm.g_01837
OG0001165	Prbh.g_01784	Prbm.g_01840
OG0001166	Prbh.g_01763	Prbm.g_01858
OG0001167	Prbh.g_01745	Prbm.g_01876
OG0001168	Prbh.g_01743	Prbm.g_01877
OG0001169	Prbh.g_01741	Prbm.g_01879
OG0001170	Prbh.g_01739	Prbm.g_01881
OG0001171	Prbh.g_01729	Prbm.g_01891
OG0001172	Prbh.g_01714	Prbm.g_01952
OG0001173	Prbh.g_01713	Prbm.g_01953
OG0001174	Prbh.g_01705	Prbm.g_01961
OG0001175	Prbh.g_01704	Prbm.g_01962
OG0001176	Prbh.g_01696	Prbm.g_01974
OG0001177	Prbh.g_01694	Prbm.g_01972
OG0001178	Prbh.g_01777	Prbm.g_01345
OG0001179	Prbh.g_01661	Prbm.g_02016
OG0001180	Prbh.g_01638	Prbm.g_02039
OG0001181	Prbh.g_01634	Prbm.g_02043
OG0001182	Prbh.g_01626	Prbm.g_02052
OG0001183	Prbh.g_01620	Prbm.g_02058
OG0001184	Prbh.g_01602	Prbm.g_02074
OG0001185	Prbh.g_01586	Prbm.g_02089
OG0001186	Prbh.g_01562	Prbm.g_02140
OG0001187	Prbh.g_01559	Prbm.g_02145
OG0001188	Prbh.g_01557	Prbm.g_02147
OG0001189	Prbh.g_01540	Prbm.g_02164
OG0001190	Prbh.g_01535	Prbm.g_02169
OG0001191	Prbh.g_01525	Prbm.g_02179
OG0001192	Prbh.g_01520	Prbm.g_02184
OG0001193	Prbh.g_01507	Prbm.g_02197
OG0001194	Prbh.g_01506	Prbm.g_02198
OG0001195	Prbh.g_01505	Prbm.g_02199
OG0001196	Prbh.g_01488	Prbm.g_02219
OG0001197	Prbh.g_01486	Prbm.g_02221
OG0001198	Prbh.g_01479	Prbm.g_02230
OG0001199	Prbh.g_00708	Prbm.g_00131
OG0001200	Prbh.g_00706	Prbm.g_00133
OG0001201	Prbh.g_00675	Prbm.g_00165
OG0001202	Prbh.g_00583	Prbm.g_00259
OG0001203	Prbh.g_00542	Prbm.g_00298
OG0001204	Prbh.g_00536	Prbm.g_00304
OG0001205	Prbh.g_00387	Prbm.g_00455
OG0001206	Prbh.g_00366	Prbm.g_00491
OG0001207	Prbh.g_00354	Prbm.g_00502
OG0001208	Prbh.g_00349	Prbm.g_00508
OG0001209	Prbh.g_00294	Prbm.g_00568
OG0001210	Prbh.g_00290	Prbm.g_00573
OG0001211	Prbh.g_00280	Prbm.g_00583
OG0001212	Prbh.g_00234	Prbm.g_00626
OG0001213	Prbh.g_01452	Prbm.g_00660
OG0001215	Prbh.g_00925	Prbm.g_00727
OG0001216	Prbh.g_00947	Prbm.g_00744
OG0001217	Prbh.g_01875	Prbm.g_00111
OG0001218	Prbh.g_01339	Prbm.g_00785
OG0001219	Prbh.g_01054	Prbm.g_00957
OG0001220	Prbh.g_01009	Prbm.g_00867
OG0001221	Prbh.g_00889	Prbm.g_00941
OG0001222	Prbh.g_01131	Prbm.g_00889
OG0001223	Prbh.g_01103	Prbm.g_01005
OG0001224	Prbh.g_01035	Prbm.g_01060
OG0001225	Prbh.g_01033	Prbm.g_01062
OG0001226	Prbh.g_01444	Prbm.g_01945
OG0001227	Prbh.g_01331	Prbm.g_01085
OG0001228	Prbh.g_01232	Prbm.g_01498
OG0001229	Prbh.g_01872	Prbm.g_01176
OG0001230	Prbh.g_00089	Prbm.g_01701
OG0001231	Prbh.g_00410	Prbm.g_00789
OG0001232	Prbh.g_01759	Prbm.g_01862
OG0001233	Prbh.g_01738	Prbm.g_01882
OG0001234	Prbh.g_01702	Prbm.g_01964
OG0001235	Prbh.g_01698	Prbm.g_01968
OG0001236	Prbh.g_01605	Prbm.g_02071
OG0001237	Prbh.g_01601	Prbm.g_02075
OG0001238	Prbh.g_01524	Prbm.g_02180
OG0001239	Prbh.g_00711	Prbm.g_00128
OG0001240	Prbh.g_00690	Prbm.g_00150
OG0001241	Prbh.g_00681	Prbm.g_00159
OG0001242	Prbh.g_00662	Prbm.g_00178
OG0001243	Prbh.g_00655	Prbm.g_00185
OG0001244	Prbh.g_00640	Prbm.g_00201
OG0001245	Prbh.g_01320	Prbm.g_01353
OG0001246	Prbh.g_00824	Prbm.g_00538
OG0001247	Prbh.g_00918	Prbm.g_00719
OG0001248	Prbh.g_00920	Prbm.g_00722
OG0001249	Prbh.g_00442	Prbm.g_00395
OG0001251	Prbh.g_00858	Prbm.g_01937
OG0001252	Prbh.g_01040	Prbm.g_01055
OG0001253	Prbh.g_01442	Prbm.g_01806
OG0001254	Prbh.g_01866	Prbm.g_01912
OG0001255	Prbh.g_01300	Prbm.g_01566
OG0001256	Prbh.g_00188	Prbm.g_01797
OG0001258	Prbh.g_01786	Prbm.g_01838
OG0001259	Prbh.g_01740	Prbm.g_01880
OG0001261	Prbh.g_01653	Prbm.g_02024
OG0001262	Prbh.g_01542	Prbm.g_02162
OG0001263	Prbh.g_00653	Prbm.g_00188
OG0001269	Prbh.g_01008	Prbm.g_00866
OG0001273	Prbh.g_01222	Prbm.g_00662
OG0001279	Prbh.g_01396	Prbm.g_01171
OG0001280	Prbh.g_01372	Prbm.g_01610
OG0001282	Prbh.g_00010	Prbm.g_01661
OG0001283	Prbh.g_01492	Prbm.g_02215
OG0001284	Prbh.g_00175	Prbm.g_01783
OG0001285	Prbh.g_01756	Prbm.g_01865
OG0001286	Prbh.g_01640	Prbm.g_02037
OG0001287	Prbh.g_01579	Prbm.g_02096
OG0001288	Prbh.g_01569	Prbm.g_02106
OG0001289	Prbh.g_00696	Prbm.g_00144
OG0001290	Prbh.g_00682	Prbm.g_00158
OG0001296	Prbh.g_00321	Prbm.g_00543
OG0001297	Prbh.g_00316	Prbm.g_00548
OG0001299	Prbh.g_01186	Prbm.g_00698
OG0001300	Prbh.g_00929	Prbm.g_00731
OG0001301	Prbh.g_00934	Prbm.g_00733
OG0001302	Prbh.g_01051	Prbm.g_00955
OG0001304	Prbh.g_01136	Prbm.g_01046
OG0001305	Prbh.g_01027	Prbm.g_00884
OG0001306	Prbh.g_01298	Prbm.g_01564
OG0001307	Prbh.g_01936	Prbm.g_01594, Prbm.g_01631
OG0001308	Prbh.g_00109	Prbm.g_01720
OG0001309	Prbh.g_00205	Prbm.g_00552
OG0001310	Prbh.g_01769	Prbm.g_01852
OG0001311	Prbh.g_01125	Prbm.g_01038
OG0001312	Prbh.g_01063	Prbm.g_00966
OG0001314	Prbh.g_01949, Prbh.g_00791	Prbm.g_01169
OG0001315	Prbh.g_01861	Prbm.g_02056
OG0001316	Prbh.g_00641	Prbm.g_00199
OG0001317	Prbh.g_00546	Prbm.g_00294
OG0001318	Prbh.g_00522	Prbm.g_00316
OG0001320	Prbh.g_00806	Prbm.g_01415
OG0001321	Prbh.g_00381	Prbm.g_00461
OG0001322	Prbh.g_00380	Prbm.g_00462
OG0001324	Prbh.g_00930	Prbm.g_00732
OG0001325	Prbh.g_01168	Prbm.g_00747
OG0001327	Prbh.g_00867	Prbm.g_00918
OG0001328	Prbh.g_01357	Prbm.g_00937
OG0001329	Prbh.g_01816	Prbm.g_01805
OG0001330	Prbh.g_00201	Prbm.g_01604
OG0001331	Prbh.g_00015	Prbm.g_01666
OG0001332	Prbh.g_00146	Prbm.g_01755
OG0001334	Prbh.g_01617	Prbm.g_02061
OG0001335	Prbh.g_01616	Prbm.g_02062
OG0001336	Prbh.g_01491	Prbm.g_02216
OG0001337	Prbh.g_00447	Prbm.g_00387
OG0001339	Prbh.g_00679	Prbm.g_00161
OG0001340	Prbh.g_00446	Prbm.g_00388
OG0001341	Prbh.g_01881	Prbm.g_00091
OG0001342	Prbh.g_01870	Prbm.g_01262, Prbm.g_01017, Prbm.g_01016
OG0001342	Prbh.g_00788	Prbm.g_01091
OG0001343	Prbh.g_00855	Prbm.g_00909
OG0001344	Prbh.g_01278	Prbm.g_01544
OG0001346	Prbh.g_01374	Prbm.g_01612
OG0001348	Prbh.g_01888	Prbm.g_01122
OG0001350	Prbh.g_00543	Prbm.g_00297
OG0001351	Prbh.g_00373	Prbm.g_00481
OG0001352	Prbh.g_00914	Prbm.g_00714
OG0001354	Prbh.g_01096	Prbm.g_00998
OG0001355	Prbh.g_01146	Prbm.g_01804
OG0001357	Prbh.g_01350	Prbm.g_00463
OG0001359	Prbh.g_00856	Prbm.g_00910
OG0001362	Prbh.g_00113	Prbm.g_01724
OG0001363	Prbh.g_00115	Prbm.g_00487
OG0001365	Prbh.g_01531	Prbm.g_02173
OG0001368	Prbh.g_00793, Prbh.g_01410, Prbh.g_00768	Prbm.g_01187, Prbm.g_01168
OG0001369	Prbh.g_00691	Prbm.g_00149
OG0001371	Prbh.g_00913	Prbm.g_00713
OG0001372	Prbh.g_01897	Prbm.g_00047
OG0001375	Prbh.g_00854	Prbm.g_00908
OG0001380	Prbh.g_01341	Prbm.g_01573
OG0001381	Prbh.g_01308	Prbm.g_01658
OG0001394	Prbh.g_00893	Prbm.g_00945
OG0001397	Prbh.g_00114	Prbm.g_01725
OG0001398	Prbh.g_01399	Prbm.g_00761
OG0001401	Prbh.g_00990	Prbm.g_01225, Prbm.g_00851
OG0001402	Prbh.g_01458	Prbm.g_00655
OG0001403	Prbh.g_00750	Prbm.g_00030
OG0001404	Prbh.g_00714	Prbm.g_00125
OG0001405	Prbh.g_00453	Prbm.g_00381
OG0001407	Prbh.g_01345	Prbm.g_00900
OG0001409	Prbh.g_01274	Prbm.g_01540
OG0001410	Prbh.g_01937	Prbm.g_01632
OG0001414	Prbh.g_00551	Prbm.g_00288
OG0001415	Prbh.g_00549	Prbm.g_00290
OG0001418	Prbh.g_00919	Prbm.g_00720
OG0001421	Prbh.g_00189	Prbm.g_01798
OG0001424	Prbh.g_00825	Prbm.g_01482
OG0001425	Prbh.g_01521	Prbm.g_02183
OG0001429	Prbh.g_01055	Prbm.g_00958
OG0001430	Prbh.g_01340	Prbm.g_00898
OG0001431	Prbh.g_00773, Prbh.g_01329	Prbm.g_01181
OG0001435	Prbh.g_00874	Prbm.g_00925
OG0001437	Prbh.g_00550	Prbm.g_00289
OG0001440	Prbh.g_01827	Prbm.g_01351
OG0001441	Prbh.g_00308	Prbm.g_00555
OG0001443	Prbh.g_01871	Prbm.g_01919
OG0001446	Prbh.g_01878	Prbm.g_00136
OG0001450	Prbh.g_00922	Prbm.g_00724
OG0001451	Prbh.g_01020	Prbm.g_00878
OG0001453	Prbh.g_01927	Prbm.g_01008
OG0001455	Prbh.g_01334	Prbm.g_00048
OG0001460	Prbh.g_01791	Prbm.g_01431, Prbm.g_01147
OG0001461	Prbh.g_01839	Prbm.g_00071
OG0001463	Prbh.g_00492	Prbm.g_00343
OG0001464	Prbh.g_00445	Prbm.g_00768
OG0001466	Prbh.g_00775	Prbm.g_01186
OG0001467	Prbh.g_00007	Prbm.g_00117
OG0001468	Prbh.g_00846	Prbm.g_00907
OG0001476	Prbh.g_01275	Prbm.g_01541
OG0001477	Prbh.g_01893	Prbm.g_01829
OG0001481	Prbh.g_01356	Prbm.g_01071
OG0001483	Prbh.g_01904	Prbm.g_00434, Prbm.g_01118, Prbm.g_01230, Prbm.g_01383, Prbm.g_01809, Prbm.g_01405
OG0001484	Prbh.g_00200	Prbm.g_01315
OG0001485	Prbh.g_01860	Prbm.g_01182
OG0001486	Prbh.g_01285	Prbm.g_01551
OG0001487	Prbh.g_00139	Prbm.g_01748
OG0001488	Prbh.g_01269	Prbm.g_01535
OG0001489	Prbh.g_01629	Prbm.g_02049
OG0001490	Prbh.g_01826	Prbm.g_00063, Prbm.g_01170
OG0001491	Prbh.g_01048	Prbm.g_00950
OG0001495	Prbh.g_01693	Prbm.g_01971
OG0001496	Prbh.g_01895	Prbm.g_01831
OG0001497	Prbh.g_01894	Prbm.g_01830
OG0001498	Prbh.g_00414	Prbm.g_00424
OG0001500	Prbh.g_00516	Prbm.g_00321
OG0001501	Prbh.g_00864	Prbm.g_01326
OG0001503	Prbh.g_00834	Prbm.g_01123
OG0001506	Prbh.g_00144	Prbm.g_01752
OG0001510	Prbh.g_01575	Prbm.g_02100
OG0001511	Prbh.g_00671	Prbm.g_00169
OG0001512	Prbh.g_01335	Prbm.g_01824
OG0001514	Prbh.g_01896	Prbm.g_01832
OG0001515	Prbh.g_00927	Prbm.g_00729
OG0001516	Prbh.g_01189	Prbm.g_00695
OG0001517	Prbh.g_00438	Prbm.g_00401
OG0001518	Prbh.g_01522	Prbm.g_02182
OG0001519	Prbh.g_01517	Prbm.g_02187
OG0001521	Prbh.g_01046	Prbm.g_01023, Prbm.g_01479
OG0001522	Prbh.g_00986	Prbm.g_00847
OG0001523	Prbh.g_01863	Prbm.g_01915
OG0001524	Prbh.g_01862	Prbm.g_01916
OG0001526	Prbh.g_00726	Prbm.g_00952
OG0001529	Prbh.g_00742	Prbm.g_00050
OG0001530	Prbh.g_00672	Prbm.g_00168
OG0001531	Prbh.g_00541	Prbm.g_00299
OG0001532	Prbh.g_01251	Prbm.g_01517
OG0001534	Prbh.g_01137	Prbm.g_01047
OG0001535	Prbh.g_01122	Prbm.g_01036
OG0001536	Prbh.g_01082	Prbm.g_00984
OG0001537	Prbh.g_00890	Prbm.g_00942
OG0001538	Prbh.g_00958	Prbm.g_00819
OG0001539	Prbh.g_00869	Prbm.g_00920
OG0001540	Prbh.g_00651	Prbm.g_00190
OG0001541	Prbh.g_00603	Prbm.g_00239
OG0001542	Prbh.g_00597	Prbm.g_00245
OG0001543	Prbh.g_01876	Prbm.g_00892
OG0001544	Prbh.g_01518	Prbm.g_02186
OG0001545	Prbh.g_01502	Prbm.g_02206
OG0001549	Prbh.g_01018	Prbm.g_00876
OG0001552	Prbh.g_00191	Prbm.g_01918
OG0001559	Prbh.g_00673	Prbm.g_00167
OG0001560	Prbh.g_00683	Prbm.g_00157
OG0001561	Prbh.g_01127	Prbm.g_01040
OG0001563	Prbh.g_01645	Prbm.g_02032
OG0001566	Prbh.g_00910	Prbm.g_00710
OG0001569	Prbh.g_00769	Prbm.g_01311
OG0001571	Prbh.g_00792	Prbm.g_01388
OG0001575	Prbh.g_00263	Prbm.g_00598
OG0001576	Prbh.g_01386	Prbm.g_01623
OG0001579	Prbh.g_00449	Prbm.g_00385
OG0001581	Prbh.g_01389	Prbm.g_01098
OG0001584	Prbh.g_01175	Prbm.g_00804
OG0001589	Prbh.g_01736	Prbm.g_01884
OG0001591	Prbh.g_00906	Prbm.g_00705
OG0001595	Prbh.g_00716	Prbm.g_00124
OG0001596	Prbh.g_00707	Prbm.g_00132
OG0001597	Prbh.g_00140	Prbm.g_01749
OG0001598	Prbh.g_00932	Prbm.g_01067
OG0001599	Prbh.g_00368	Prbm.g_00489
OG0001600	Prbh.g_00319	Prbm.g_00545
OG0001601	Prbh.g_00908	Prbm.g_00708
OG0001603	Prbh.g_01050	Prbm.g_00954
OG0001604	Prbh.g_00886	Prbm.g_00938
OG0001606	Prbh.g_00842	Prbm.g_01135
OG0001607	Prbh.g_01905	Prbm.g_01196
OG0001608	Prbh.g_01139	Prbm.g_01112
OG0001609	Prbh.g_00142	Prbm.g_01750
OG0001610	Prbh.g_00145	Prbm.g_01754
OG0001611	Prbh.g_01851	Prbm.g_01137
OG0001612	Prbh.g_01820	Prbm.g_00431, Prbm.g_01435
OG0001613	Prbh.g_01622	Prbm.g_02055
OG0001629	Prbh.g_00804	Prbm.g_01155
OG0001630	Prbh.g_00862	Prbm.g_00915
OG0001631	Prbh.g_00794	Prbm.g_00770
OG0001634	Prbh.g_01183	Prbm.g_00701
OG0001642	Prbh.g_01007	Prbm.g_01643
OG0001644	Prbh.g_01158	Prbm.g_00757
OG0001649	Prbh.g_00839	Prbm.g_00899
OG0001656	Prbh.g_00450	Prbm.g_00384
OG0001659	Prbh.g_01407	Prbm.g_01521
OG0001661	Prbh.g_00781	Prbm.g_01108
OG0001662	Prbh.g_01906	Prbm.g_01286
OG0001663	Prbh.g_01301	Prbm.g_01567
OG0001664	Prbh.g_01353	Prbm.g_01655
OG0001665	Prbh.g_01309	Prbm.g_01657
OG0001676	Prbh.g_00448	Prbm.g_00386
OG0001691	Prbh.g_01045	Prbm.g_01050
OG0001696	Prbh.g_01021	Prbm.g_00879
OG0001697	Prbh.g_01049	Prbm.g_00953
OG0001699	Prbh.g_00405	Prbm.g_00486
OG0001706	Prbh.g_00785	Prbm.g_01347
OG0001708	Prbh.g_01302	Prbm.g_01568
OG0001713	Prbh.g_01360	Prbm.g_01128
OG0001722	Prbh.g_00860	Prbm.g_00913
OG0001725	Prbh.g_00772	Prbm.g_01285
OG0001727	Prbh.g_00826, Prbh.g_01852	Prbm.g_01250
OG0001743	Prbh.g_01899	Prbm.g_01380
OG0001746	Prbh.g_01400	Prbm.g_01184
OG0001758	Prbh.g_01799	Prbm.g_01903
OG0001770	Prbh.g_01802	Prbm.g_01904
OG0001778	Prbh.g_00810	Prbm.g_01628
OG0001782	Prbh.g_01917	Prbm.g_00531, Prbm.g_01288
OG0001793	Prbh.g_00790, Prbh.g_00767	Prbm.g_01360
OG0001802	Prbh.g_00801, Prbh.g_01337	Prbm.g_02054
OG0001875	Prbh.g_01800	Prbm.g_01902
OG0001876	Prbh.g_01801	Prbm.g_01901
OG0001916	Prbh.g_00335	Prbm.g_00521
OG0001955	Prbh.g_01873	Prbm.g_00098
OG0001956	Prbh.g_01014	Prbm.g_00872
OG0001963	Prbh.g_00204	Prbm.g_01976
OG0001977	Prbh.g_01511	Prbm.g_02193
OG0002036	Prbh.g_00197	Prbm.g_01320
OG0002052	Prbh.g_01132	Prbm.g_00890
OG0002062	Prbh.g_00774	Prbm.g_01342
OG0002097	Prbh.g_00046	Prbm.g_02130
OG0002164	Prbh.g_00852	Prbm.g_01078
OG0002165	Prbh.g_00845	Prbm.g_00115
OG0002176	Prbh.g_00820	Prbm.g_01177
OG0002177	Prbh.g_01447	Prbm.g_01487
OG0002232	Prbh.g_00917	Prbm.g_00718
OG0002240	Prbh.g_00660	Prbm.g_00180
OG0002273	Prbh.g_01859	Prbm.g_01194
OG0002274	Prbh.g_00047	Prbm.g_02129
OG0002282	Prbh.g_00192	Prbm.g_00902
OG0002283	Prbh.g_01889	Prbm.g_01269
OG0002284	Prbh.g_00787	Prbm.g_01589
OG0002293	Prbh.g_00783	Prbm.g_01073
OG0002294	Prbh.g_00853	Prbm.g_00107, Prbm.g_01069
OG0002325	Prbh.g_00770	Prbm.g_01319
OG0002344	Prbh.g_00419	Prbm.g_00418
OG0002345	Prbh.g_01823	Prbm.g_01364
OG0002346	Prbh.g_01310	Prbm.g_01654
OG0002347	Prbh.g_01753	Prbm.g_01868
OG0002392	Prbh.g_01324	Prbm.g_01133, Prbm.g_00100, Prbm.g_01329
OG0002423	Prbh.g_01402	Prbm.g_01378
OG0002453	Prbh.g_01846	Prbm.g_01318
OG0002455	Prbh.g_01886	Prbm.g_01821
OG0002456	Prbh.g_01611	Prbm.g_02066
OG0002499	Prbh.g_00208	Prbm.g_01296
OG0002501	Prbh.g_01842	Prbm.g_00103
OG0002502	Prbh.g_00847	Prbm.g_00110
OG0002503	Prbh.g_00364	Prbm.g_00493
OG0002504	Prbh.g_00944	Prbm.g_00741
OG0002505	Prbh.g_01403	Prbm.g_00880
OG0002508	Prbh.g_00808	Prbm.g_01139
OG0002509	Prbh.g_00798	Prbm.g_01343
OG0002510	Prbh.g_00830	Prbm.g_01349
OG0002511	Prbh.g_00495	Prbm.g_01371
OG0002512	Prbh.g_01446	Prbm.g_01486
OG0002513	Prbh.g_01315	Prbm.g_01580
OG0002514	Prbh.g_00180	Prbm.g_01788
OG0002515	Prbh.g_01864	Prbm.g_01914
OG0002516	Prbh.g_01314	Prbm.g_01943
OG0002517	Prbh.g_00210	Prbm.g_01977
OG0002559	Prbh.g_01428	Prbm.g_01452
OG0002582	Prbh.g_01922	Prbm.g_02120
OG0002584	Prbh.g_01140	Prbm.g_00109
OG0002586	Prbh.g_00911	Prbm.g_01651
OG0002587	Prbh.g_01795	Prbm.g_01941
OG0002656	Prbh.g_01354	Prbm.g_01138
OG0002657	Prbh.g_00942	Prbm.g_01341
OG0002658	Prbh.g_01306	Prbm.g_01572
OG0002660	Prbh.g_01338	Prbm.g_01827
OG0002661	Prbh.g_01346	Prbm.g_00464
OG0002664	Prbh.g_01944	Prbm.g_01449
OG0002719	Prbh.g_01844	Prbm.g_01125
OG0002816	Prbh.g_01849	Prbm.g_01394, Prbm.g_01455, Prbm.g_01418
OG0002818	Prbh.g_00843	Prbm.g_01575
OG0002832	Prbh.g_01874	Prbm.g_00470, Prbm.g_00090
OG0003069	Prbh.g_01908	Prbm.g_01344
OG0003167	Prbh.g_00004	Prbm.g_01635
OG0003226	Prbh.g_01951	Prbm.g_00771
OG0003227	Prbh.g_01854	Prbm.g_01457, Prbm.g_00774
OG0003229	Prbh.g_01910	Prbm.g_01179
OG0003230	Prbh.g_00818	Prbm.g_01197
OG0003411	Prbh.g_00816	Prbm.g_00780
OG0003412	Prbh.g_01395	Prbm.g_00901
OG0003414	Prbh.g_01441	Prbm.g_01093
OG0003807	Prbh.g_00784	Prbm.g_01393, Prbm.g_01417
