Orthogroup	Prbh	Prbb
OG0001055	Prbh.g_00313	Prbb.g_00521
OG0001056	Prbh.g_00293	Prbb.g_00539
OG0001057	Prbh.g_00289	Prbb.g_00544
OG0001058	Prbh.g_00281	Prbb.g_00553
OG0001059	Prbh.g_00277	Prbb.g_00557
OG0001060	Prbh.g_00270	Prbb.g_00564
OG0001061	Prbh.g_00255	Prbb.g_00577
OG0001062	Prbh.g_00253	Prbb.g_00579
OG0001063	Prbh.g_00251	Prbb.g_00580
OG0001064	Prbh.g_00250	Prbb.g_00581
OG0001065	Prbh.g_00249	Prbb.g_00582
OG0001066	Prbh.g_00248	Prbb.g_00583
OG0001067	Prbh.g_00247	Prbb.g_00584
OG0001068	Prbh.g_00246	Prbb.g_00585
OG0001069	Prbh.g_00245	Prbb.g_00586
OG0001070	Prbh.g_00243	Prbb.g_00588
OG0001071	Prbh.g_00242	Prbb.g_00589
OG0001072	Prbh.g_00240	Prbb.g_00590
OG0001073	Prbh.g_00226	Prbb.g_00604
OG0001074	Prbh.g_00214	Prbb.g_00616
OG0001075	Prbh.g_00213	Prbb.g_00617
OG0001076	Prbh.g_01459	Prbb.g_00624
OG0001077	Prbh.g_01453	Prbb.g_00629
OG0001078	Prbh.g_01217	Prbb.g_00637
OG0001079	Prbh.g_01206	Prbb.g_00648
OG0001080	Prbh.g_01200	Prbb.g_00654
OG0001081	Prbh.g_01198	Prbb.g_00656
OG0001082	Prbh.g_01197	Prbb.g_00657
OG0001083	Prbh.g_01192	Prbb.g_00662
OG0001084	Prbh.g_01191	Prbb.g_00664
OG0001085	Prbh.g_00904	Prbb.g_00674
OG0001086	Prbh.g_00905	Prbb.g_00675
OG0001087	Prbh.g_00923	Prbb.g_00694
OG0001088	Prbh.g_00924	Prbb.g_00695
OG0001089	Prbh.g_00935	Prbb.g_00705
OG0001090	Prbh.g_00946	Prbb.g_00714
OG0001091	Prbh.g_01170	Prbb.g_00716
OG0001092	Prbh.g_01169	Prbb.g_00717
OG0001093	Prbh.g_01164	Prbb.g_00722
OG0001094	Prbh.g_01171	Prbb.g_00777
OG0001095	Prbh.g_00966	Prbb.g_00796
OG0001096	Prbh.g_00980	Prbb.g_00811
OG0001097	Prbh.g_00999	Prbb.g_00830
OG0001098	Prbh.g_01019	Prbb.g_00847
OG0001099	Prbh.g_00861	Prbb.g_00917
OG0001100	Prbh.g_00870	Prbb.g_00924
OG0001101	Prbh.g_00872	Prbb.g_00926
OG0001102	Prbh.g_00875	Prbb.g_00929
OG0001103	Prbh.g_00877	Prbb.g_00931
OG0001104	Prbh.g_00899	Prbb.g_00763
OG0001105	Prbh.g_00903	Prbb.g_00767
OG0001106	Prbh.g_01074	Prbb.g_00979
OG0001107	Prbh.g_01084	Prbb.g_00989
OG0001108	Prbh.g_01088	Prbb.g_00993
OG0001109	Prbh.g_01089	Prbb.g_00994
OG0001110	Prbh.g_01091	Prbb.g_00996
OG0001111	Prbh.g_01092	Prbb.g_00997
OG0001112	Prbh.g_01093	Prbb.g_00998
OG0001113	Prbh.g_01094	Prbb.g_00999
OG0001114	Prbh.g_01095	Prbb.g_01000
OG0001115	Prbh.g_01097	Prbb.g_01002
OG0001116	Prbh.g_01098	Prbb.g_01003
OG0001117	Prbh.g_01099	Prbb.g_01004
OG0001118	Prbh.g_01100	Prbb.g_01005
OG0001119	Prbh.g_01101	Prbb.g_01006
OG0001120	Prbh.g_01102	Prbb.g_01007
OG0001122	Prbh.g_01119	Prbb.g_01038
OG0001123	Prbh.g_01124	Prbb.g_01043
OG0001124	Prbh.g_01126	Prbb.g_01045
OG0001125	Prbh.g_01128	Prbb.g_01047
OG0001126	Prbh.g_01042	Prbb.g_01058
OG0001127	Prbh.g_01041	Prbb.g_01059
OG0001128	Prbh.g_01039	Prbb.g_01062
OG0001129	Prbh.g_01038	Prbb.g_01063
OG0001130	Prbh.g_01037	Prbb.g_01064
OG0001131	Prbh.g_00411	Prbb.g_00897
OG0001132	Prbh.g_00827	Prbb.g_01108
OG0001133	Prbh.g_00008	Prbb.g_01085
OG0001134	Prbh.g_01868	Prbb.g_01887
OG0001135	Prbh.g_01865	Prbb.g_01890
OG0001136	Prbh.g_01286	Prbb.g_01520
OG0001137	Prbh.g_01273	Prbb.g_01507
OG0001138	Prbh.g_01252	Prbb.g_01486
OG0001139	Prbh.g_01250	Prbb.g_01484
OG0001140	Prbh.g_01249	Prbb.g_01483
OG0001141	Prbh.g_01248	Prbb.g_01482
OG0001142	Prbh.g_01247	Prbb.g_01481
OG0001143	Prbh.g_01240	Prbb.g_01474
OG0001144	Prbh.g_01235	Prbb.g_01469
OG0001145	Prbh.g_01365	Prbb.g_01578
OG0001146	Prbh.g_01377	Prbb.g_01590
OG0001147	Prbh.g_00002	Prbb.g_01612
OG0001148	Prbh.g_00011	Prbb.g_01641
OG0001149	Prbh.g_00012	Prbb.g_01642
OG0001150	Prbh.g_00013	Prbb.g_01643
OG0001151	Prbh.g_00025	Prbb.g_01654
OG0001152	Prbh.g_00026	Prbb.g_01655
OG0001153	Prbh.g_00131	Prbb.g_01716
OG0001154	Prbh.g_00132	Prbb.g_01717
OG0001155	Prbh.g_00149	Prbb.g_01733
OG0001156	Prbh.g_00152	Prbb.g_01736
OG0001157	Prbh.g_00153	Prbb.g_01737
OG0001158	Prbh.g_00154	Prbb.g_01738
OG0001159	Prbh.g_00155	Prbb.g_01739
OG0001160	Prbh.g_00181	Prbb.g_01765
OG0001161	Prbh.g_01837	Prbb.g_01555
OG0001162	Prbh.g_01824	Prbb.g_01778
OG0001163	Prbh.g_01790	Prbb.g_01815
OG0001164	Prbh.g_01787	Prbb.g_01819
OG0001165	Prbh.g_01784	Prbb.g_01822
OG0001166	Prbh.g_01763	Prbb.g_01840
OG0001167	Prbh.g_01745	Prbb.g_01858
OG0001168	Prbh.g_01743	Prbb.g_01859
OG0001169	Prbh.g_01741	Prbb.g_01861
OG0001170	Prbh.g_01739	Prbb.g_01863
OG0001171	Prbh.g_01729	Prbb.g_01873
OG0001172	Prbh.g_01714	Prbb.g_01926
OG0001173	Prbh.g_01713	Prbb.g_01927
OG0001174	Prbh.g_01705	Prbb.g_01935
OG0001175	Prbh.g_01704	Prbb.g_01936
OG0001176	Prbh.g_01696	Prbb.g_01947
OG0001177	Prbh.g_01694	Prbb.g_01945
OG0001178	Prbh.g_01777	Prbb.g_01279
OG0001179	Prbh.g_01661	Prbb.g_01984
OG0001180	Prbh.g_01638	Prbb.g_02007
OG0001181	Prbh.g_01634	Prbb.g_02011
OG0001182	Prbh.g_01626	Prbb.g_02019
OG0001183	Prbh.g_01620	Prbb.g_02025
OG0001184	Prbh.g_01602	Prbb.g_02041
OG0001185	Prbh.g_01586	Prbb.g_02056
OG0001186	Prbh.g_01562	Prbb.g_02097
OG0001187	Prbh.g_01559	Prbb.g_02100
OG0001188	Prbh.g_01557	Prbb.g_02102
OG0001189	Prbh.g_01540	Prbb.g_02119
OG0001190	Prbh.g_01535	Prbb.g_02124
OG0001191	Prbh.g_01525	Prbb.g_02134
OG0001192	Prbh.g_01520	Prbb.g_02139
OG0001193	Prbh.g_01507	Prbb.g_02152
OG0001194	Prbh.g_01506	Prbb.g_02153
OG0001195	Prbh.g_01505	Prbb.g_02154
OG0001196	Prbh.g_01488	Prbb.g_02175
OG0001197	Prbh.g_01486	Prbb.g_02177
OG0001198	Prbh.g_01479	Prbb.g_02186
OG0001199	Prbh.g_00708	Prbb.g_00129
OG0001200	Prbh.g_00706	Prbb.g_00131
OG0001201	Prbh.g_00675	Prbb.g_00163
OG0001202	Prbh.g_00583	Prbb.g_00256
OG0001203	Prbh.g_00542	Prbb.g_00295
OG0001204	Prbh.g_00536	Prbb.g_00301
OG0001205	Prbh.g_00387	Prbb.g_00450
OG0001206	Prbh.g_00366	Prbb.g_00469
OG0001207	Prbh.g_00354	Prbb.g_00480
OG0001208	Prbh.g_00349	Prbb.g_00487
OG0001209	Prbh.g_00294	Prbb.g_00538
OG0001210	Prbh.g_00290	Prbb.g_00543
OG0001211	Prbh.g_00280	Prbb.g_00554
OG0001212	Prbh.g_00234	Prbb.g_00596
OG0001213	Prbh.g_01452	Prbb.g_00630
OG0001215	Prbh.g_00925	Prbb.g_00696
OG0001216	Prbh.g_00947	Prbb.g_00715
OG0001217	Prbh.g_01875	Prbb.g_00108
OG0001218	Prbh.g_01339	Prbb.g_00754
OG0001219	Prbh.g_01054	Prbb.g_00960
OG0001220	Prbh.g_01009	Prbb.g_00837
OG0001221	Prbh.g_00889	Prbb.g_00944
OG0001222	Prbh.g_01131	Prbb.g_00893
OG0001223	Prbh.g_01103	Prbb.g_01008
OG0001224	Prbh.g_01035	Prbb.g_01066
OG0001225	Prbh.g_01033	Prbb.g_01068
OG0001227	Prbh.g_01331	Prbb.g_01090
OG0001228	Prbh.g_01232	Prbb.g_01465
OG0001229	Prbh.g_01872	Prbb.g_01201
OG0001230	Prbh.g_00089	Prbb.g_01678
OG0001231	Prbh.g_00410	Prbb.g_00758
OG0001232	Prbh.g_01759	Prbb.g_01844
OG0001233	Prbh.g_01738	Prbb.g_01864
OG0001234	Prbh.g_01702	Prbb.g_01938
OG0001235	Prbh.g_01698	Prbb.g_01942
OG0001236	Prbh.g_01605	Prbb.g_02038
OG0001237	Prbh.g_01601	Prbb.g_02042
OG0001238	Prbh.g_01524	Prbb.g_02135
OG0001239	Prbh.g_00711	Prbb.g_00126
OG0001240	Prbh.g_00690	Prbb.g_00148
OG0001241	Prbh.g_00681	Prbb.g_00157
OG0001242	Prbh.g_00662	Prbb.g_00176
OG0001243	Prbh.g_00655	Prbb.g_00183
OG0001244	Prbh.g_00640	Prbb.g_00199
OG0001245	Prbh.g_01320	Prbb.g_01288
OG0001246	Prbh.g_00824	Prbb.g_00508
OG0001247	Prbh.g_00918	Prbb.g_00689
OG0001248	Prbh.g_00920	Prbb.g_00691
OG0001249	Prbh.g_00442	Prbb.g_00389
OG0001251	Prbh.g_00858	Prbb.g_01913
OG0001252	Prbh.g_01040	Prbb.g_01061
OG0001253	Prbh.g_01442	Prbb.g_01783
OG0001254	Prbh.g_01866	Prbb.g_01889
OG0001255	Prbh.g_01300	Prbb.g_01534
OG0001256	Prbh.g_00188	Prbb.g_01774
OG0001258	Prbh.g_01786	Prbb.g_01820
OG0001259	Prbh.g_01740	Prbb.g_01862
OG0001261	Prbh.g_01653	Prbb.g_01992
OG0001262	Prbh.g_01542	Prbb.g_02117
OG0001263	Prbh.g_00653	Prbb.g_00186
OG0001269	Prbh.g_01008	Prbb.g_00836
OG0001273	Prbh.g_01222	Prbb.g_00632
OG0001279	Prbh.g_01396	Prbb.g_01196
OG0001280	Prbh.g_01372	Prbb.g_01585
OG0001281	Prbh.g_01378	Prbb.g_01591
OG0001282	Prbh.g_00010	Prbb.g_01640
OG0001283	Prbh.g_01492	Prbb.g_02171
OG0001284	Prbh.g_00175	Prbb.g_01759
OG0001285	Prbh.g_01756	Prbb.g_01847
OG0001286	Prbh.g_01640	Prbb.g_02005
OG0001287	Prbh.g_01579	Prbb.g_02063
OG0001288	Prbh.g_01569	Prbb.g_02074
OG0001289	Prbh.g_00696	Prbb.g_00142
OG0001290	Prbh.g_00682	Prbb.g_00156
OG0001296	Prbh.g_00321	Prbb.g_00513
OG0001297	Prbh.g_00316	Prbb.g_00518
OG0001299	Prbh.g_01186	Prbb.g_00669
OG0001300	Prbh.g_00929	Prbb.g_00701
OG0001301	Prbh.g_00934	Prbb.g_00703
OG0001302	Prbh.g_01051	Prbb.g_00958
OG0001304	Prbh.g_01136	Prbb.g_01052
OG0001305	Prbh.g_01027	Prbb.g_00888
OG0001306	Prbh.g_01298	Prbb.g_01532
OG0001307	Prbh.g_01936	Prbb.g_01609
OG0001308	Prbh.g_00109	Prbb.g_01696
OG0001309	Prbh.g_00205	Prbb.g_00522
OG0001310	Prbh.g_01769	Prbb.g_01834
OG0001311	Prbh.g_01125	Prbb.g_01044
OG0001312	Prbh.g_01063	Prbb.g_00969
OG0001315	Prbh.g_01861	Prbb.g_02023
OG0001316	Prbh.g_00641	Prbb.g_00197
OG0001317	Prbh.g_00546	Prbb.g_00291
OG0001318	Prbh.g_00522	Prbb.g_00312
OG0001321	Prbh.g_00381	Prbb.g_00456
OG0001322	Prbh.g_00380	Prbb.g_00457
OG0001324	Prbh.g_00930	Prbb.g_00702
OG0001325	Prbh.g_01168	Prbb.g_00718
OG0001327	Prbh.g_00867	Prbb.g_00921
OG0001328	Prbh.g_01357	Prbb.g_00940
OG0001329	Prbh.g_01816	Prbb.g_01782
OG0001330	Prbh.g_00201	Prbb.g_01579
OG0001331	Prbh.g_00015	Prbb.g_01645
OG0001332	Prbh.g_00146	Prbb.g_01731
OG0001334	Prbh.g_01617	Prbb.g_02028
OG0001335	Prbh.g_01616	Prbb.g_02029
OG0001336	Prbh.g_01491	Prbb.g_02172
OG0001337	Prbh.g_00447	Prbb.g_00383
OG0001339	Prbh.g_00679	Prbb.g_00159
OG0001340	Prbh.g_00446	Prbb.g_00384
OG0001341	Prbh.g_01881	Prbb.g_00086
OG0001342	Prbh.g_01870	Prbb.g_01379, Prbb.g_01020, Prbb.g_01019
OG0001342	Prbh.g_00788	Prbb.g_01362, Prbb.g_01096
OG0001343	Prbh.g_00855	Prbb.g_00912
OG0001344	Prbh.g_01278	Prbb.g_01512
OG0001346	Prbh.g_01374	Prbb.g_01587
OG0001348	Prbh.g_01888	Prbb.g_01125
OG0001349	Prbh.g_00076	Prbb.g_00876
OG0001350	Prbh.g_00543	Prbb.g_00294
OG0001351	Prbh.g_00373	Prbb.g_00459
OG0001352	Prbh.g_00914	Prbb.g_00685
OG0001354	Prbh.g_01096	Prbb.g_01001
OG0001355	Prbh.g_01146	Prbb.g_01781
OG0001357	Prbh.g_01350	Prbb.g_01814
OG0001358	Prbh.g_01463	Prbb.g_00621
OG0001359	Prbh.g_00856	Prbb.g_00913
OG0001362	Prbh.g_00113	Prbb.g_01700
OG0001363	Prbh.g_00115	Prbb.g_00465
OG0001365	Prbh.g_01531	Prbb.g_02128
OG0001368	Prbh.g_00793, Prbh.g_01410, Prbh.g_00768	Prbb.g_01213, Prbb.g_01193
OG0001369	Prbh.g_00691	Prbb.g_00147
OG0001371	Prbh.g_00913	Prbb.g_00684
OG0001372	Prbh.g_01897	Prbb.g_00053
OG0001375	Prbh.g_00854	Prbb.g_00911
OG0001380	Prbh.g_01341	Prbb.g_01541
OG0001381	Prbh.g_01308	Prbb.g_01637
OG0001394	Prbh.g_00893	Prbb.g_00948
OG0001397	Prbh.g_00114	Prbb.g_01701
OG0001398	Prbh.g_01399	Prbb.g_00732
OG0001401	Prbh.g_00990	Prbb.g_00820
OG0001402	Prbh.g_01458	Prbb.g_00625
OG0001403	Prbh.g_00750	Prbb.g_00031
OG0001404	Prbh.g_00714	Prbb.g_00123
OG0001405	Prbh.g_00453	Prbb.g_00377
OG0001407	Prbh.g_01345	Prbb.g_00903
OG0001409	Prbh.g_01274	Prbb.g_01508
OG0001410	Prbh.g_01937	Prbb.g_01610
OG0001414	Prbh.g_00551	Prbb.g_00285
OG0001415	Prbh.g_00549	Prbb.g_00287
OG0001418	Prbh.g_00919	Prbb.g_00690
OG0001421	Prbh.g_00189	Prbb.g_01775
OG0001423	Prbh.g_01940	Prbb.g_01665, Prbb.g_01664
OG0001424	Prbh.g_00825	Prbb.g_01449
OG0001425	Prbh.g_01521	Prbb.g_02138
OG0001429	Prbh.g_01055	Prbb.g_00961
OG0001430	Prbh.g_01340	Prbb.g_00901
OG0001431	Prbh.g_00773, Prbh.g_01329	Prbb.g_01207
OG0001435	Prbh.g_00874	Prbb.g_00928
OG0001437	Prbh.g_00550	Prbb.g_00286
OG0001440	Prbh.g_01827	Prbb.g_01286
OG0001441	Prbh.g_00308	Prbb.g_00525
OG0001443	Prbh.g_01871	Prbb.g_01896
OG0001446	Prbh.g_01878	Prbb.g_00134
OG0001450	Prbh.g_00922	Prbb.g_00693
OG0001451	Prbh.g_01020	Prbb.g_00848
OG0001453	Prbh.g_01927	Prbb.g_01011
OG0001455	Prbh.g_01334	Prbb.g_00054
OG0001460	Prbh.g_01791	Prbb.g_01162
OG0001461	Prbh.g_01839	Prbb.g_01437
OG0001463	Prbh.g_00492	Prbb.g_00338
OG0001464	Prbh.g_00445	Prbb.g_00739
OG0001466	Prbh.g_00775	Prbb.g_01212
OG0001467	Prbh.g_00007	Prbb.g_00115
OG0001468	Prbh.g_00846	Prbb.g_00910
OG0001472	Prbh.g_00802	Prbb.g_01371
OG0001476	Prbh.g_01275	Prbb.g_01509
OG0001477	Prbh.g_01893	Prbb.g_01415
OG0001481	Prbh.g_01356	Prbb.g_01077
OG0001483	Prbh.g_01904	Prbb.g_00430, Prbb.g_01122, Prbb.g_01786, Prbb.g_01245, Prbb.g_01320, Prbb.g_01355, Prbb.g_01402
OG0001484	Prbh.g_00200	Prbb.g_01248
OG0001485	Prbh.g_01860	Prbb.g_01208
OG0001486	Prbh.g_01285	Prbb.g_01519
OG0001487	Prbh.g_00139	Prbb.g_01724
OG0001488	Prbh.g_01269	Prbb.g_01503
OG0001489	Prbh.g_01629	Prbb.g_02016
OG0001490	Prbh.g_01826	Prbb.g_01195
OG0001491	Prbh.g_01048	Prbb.g_00954
OG0001494	Prbh.g_00068	Prbb.g_00870
OG0001495	Prbh.g_01693	Prbb.g_01944
OG0001496	Prbh.g_01895	Prbb.g_01413
OG0001497	Prbh.g_01894	Prbb.g_01414
OG0001498	Prbh.g_00414	Prbb.g_00417
OG0001500	Prbh.g_00516	Prbb.g_00317
OG0001501	Prbh.g_00864	Prbb.g_01260
OG0001503	Prbh.g_00834	Prbb.g_01126
OG0001505	Prbh.g_00063	Prbb.g_00857
OG0001506	Prbh.g_00144	Prbb.g_01728
OG0001510	Prbh.g_01575	Prbb.g_02067
OG0001511	Prbh.g_00671	Prbb.g_00167
OG0001512	Prbh.g_01335	Prbb.g_01801
OG0001514	Prbh.g_01896	Prbb.g_01412
OG0001515	Prbh.g_00927	Prbb.g_00699
OG0001516	Prbh.g_01189	Prbb.g_00666
OG0001517	Prbh.g_00438	Prbb.g_00395
OG0001518	Prbh.g_01522	Prbb.g_02137
OG0001519	Prbh.g_01517	Prbb.g_02142
OG0001521	Prbh.g_01046	Prbb.g_01027, Prbb.g_01446
OG0001522	Prbh.g_00986	Prbb.g_00816
OG0001523	Prbh.g_01863	Prbb.g_01892
OG0001524	Prbh.g_01862	Prbb.g_01893
OG0001526	Prbh.g_00726	Prbb.g_00955
OG0001529	Prbh.g_00742	Prbb.g_00056
OG0001530	Prbh.g_00672	Prbb.g_00166
OG0001531	Prbh.g_00541	Prbb.g_00296
OG0001532	Prbh.g_01251	Prbb.g_01485
OG0001534	Prbh.g_01137	Prbb.g_01053
OG0001535	Prbh.g_01122	Prbb.g_01041
OG0001536	Prbh.g_01082	Prbb.g_00987
OG0001537	Prbh.g_00890	Prbb.g_00945
OG0001538	Prbh.g_00958	Prbb.g_00788
OG0001539	Prbh.g_00869	Prbb.g_00923
OG0001540	Prbh.g_00651	Prbb.g_00188
OG0001541	Prbh.g_00603	Prbb.g_00236
OG0001542	Prbh.g_00597	Prbb.g_00242
OG0001543	Prbh.g_01876	Prbb.g_00896
OG0001544	Prbh.g_01518	Prbb.g_02141
OG0001545	Prbh.g_01502	Prbb.g_02162
OG0001549	Prbh.g_01018	Prbb.g_00846
OG0001552	Prbh.g_00191	Prbb.g_01895
OG0001557	Prbh.g_00894	Prbb.g_00949
OG0001559	Prbh.g_00673	Prbb.g_00165
OG0001560	Prbh.g_00683	Prbb.g_00155
OG0001561	Prbh.g_01127	Prbb.g_01046
OG0001563	Prbh.g_01645	Prbb.g_02000
OG0001566	Prbh.g_00910	Prbb.g_00681
OG0001569	Prbh.g_00769	Prbb.g_01433
OG0001571	Prbh.g_00792	Prbb.g_01325
OG0001575	Prbh.g_00263	Prbb.g_00569
OG0001576	Prbh.g_01386	Prbb.g_01599
OG0001579	Prbh.g_00449	Prbb.g_00381
OG0001581	Prbh.g_01389	Prbb.g_01103
OG0001584	Prbh.g_01175	Prbb.g_00773
OG0001586	Prbh.g_01913	Prbb.g_00872
OG0001589	Prbh.g_01736	Prbb.g_01866
OG0001591	Prbh.g_00906	Prbb.g_00676
OG0001595	Prbh.g_00716	Prbb.g_00122
OG0001596	Prbh.g_00707	Prbb.g_00130
OG0001597	Prbh.g_00140	Prbb.g_01725
OG0001598	Prbh.g_00932	Prbb.g_01073
OG0001599	Prbh.g_00368	Prbb.g_00467
OG0001600	Prbh.g_00319	Prbb.g_00515
OG0001601	Prbh.g_00908	Prbb.g_00679
OG0001603	Prbh.g_01050	Prbb.g_00957
OG0001604	Prbh.g_00886	Prbb.g_00941
OG0001606	Prbh.g_00842	Prbb.g_01139
OG0001607	Prbh.g_01905	Prbb.g_01223
OG0001608	Prbh.g_01139	Prbb.g_01116
OG0001609	Prbh.g_00142	Prbb.g_01726
OG0001610	Prbh.g_00145	Prbb.g_01730
OG0001611	Prbh.g_01851	Prbb.g_01141
OG0001612	Prbh.g_01820	Prbb.g_00426, Prbb.g_01166
OG0001613	Prbh.g_01622	Prbb.g_02022
OG0001629	Prbh.g_00804	Prbb.g_01179
OG0001630	Prbh.g_00862	Prbb.g_00918
OG0001631	Prbh.g_00794	Prbb.g_00740
OG0001634	Prbh.g_01183	Prbb.g_00672
OG0001642	Prbh.g_01007	Prbb.g_01621
OG0001644	Prbh.g_01158	Prbb.g_00728
OG0001649	Prbh.g_00839	Prbb.g_00902
OG0001656	Prbh.g_00450	Prbb.g_00380
OG0001659	Prbh.g_01407	Prbb.g_01489
OG0001661	Prbh.g_00781	Prbb.g_01112
OG0001662	Prbh.g_01906	Prbb.g_01365
OG0001664	Prbh.g_01353	Prbb.g_01634
OG0001665	Prbh.g_01309	Prbb.g_01636
OG0001676	Prbh.g_00448	Prbb.g_00382
OG0001689	Prbh.g_01571	Prbb.g_02072
OG0001691	Prbh.g_01045	Prbb.g_01056
OG0001696	Prbh.g_01021	Prbb.g_00849
OG0001697	Prbh.g_01049	Prbb.g_00956
OG0001699	Prbh.g_00405	Prbb.g_00464
OG0001706	Prbh.g_00785	Prbb.g_01281
OG0001708	Prbh.g_01302	Prbb.g_01536
OG0001709	Prbh.g_00077	Prbb.g_00875
OG0001713	Prbh.g_01360	Prbb.g_01131
OG0001722	Prbh.g_00860	Prbb.g_00916
OG0001727	Prbh.g_00826, Prbh.g_01852	Prbb.g_01338
OG0001743	Prbh.g_01899	Prbb.g_01317
OG0001746	Prbh.g_01400	Prbb.g_01210
OG0001758	Prbh.g_01799	Prbb.g_01572
OG0001778	Prbh.g_00810	Prbb.g_01602
OG0001793	Prbh.g_00790, Prbh.g_00767	Prbb.g_01295
OG0001802	Prbh.g_00801, Prbh.g_01337	Prbb.g_02021
OG0001875	Prbh.g_01800	Prbb.g_01573
OG0001876	Prbh.g_01801	Prbb.g_01574
OG0001916	Prbh.g_00335	Prbb.g_00500
OG0001922	Prbh.g_00078	Prbb.g_00877
OG0001955	Prbh.g_01873	Prbb.g_00092
OG0001956	Prbh.g_01014	Prbb.g_00842
OG0001963	Prbh.g_00204	Prbb.g_01949
OG0001977	Prbh.g_01511	Prbb.g_02148
OG0001987	Prbh.g_01821	Prbb.g_01374
OG0002036	Prbh.g_00197	Prbb.g_01253
OG0002052	Prbh.g_01132	Prbb.g_00894
OG0002062	Prbh.g_00774	Prbb.g_01275
OG0002164	Prbh.g_00852	Prbb.g_01084
OG0002165	Prbh.g_00845	Prbb.g_00113
OG0002176	Prbh.g_00820	Prbb.g_01202
OG0002177	Prbh.g_01447	Prbb.g_01454
OG0002232	Prbh.g_00917	Prbb.g_00688
OG0002240	Prbh.g_00660	Prbb.g_00178
OG0002273	Prbh.g_01859	Prbb.g_01221
OG0002282	Prbh.g_00192	Prbb.g_00905
OG0002283	Prbh.g_01889	Prbb.g_01386
OG0002284	Prbh.g_00787	Prbb.g_01565
OG0002293	Prbh.g_00783	Prbb.g_01079
OG0002294	Prbh.g_00853	Prbb.g_00104, Prbb.g_01075
OG0002325	Prbh.g_00770	Prbb.g_01252
OG0002345	Prbh.g_01823	Prbb.g_01410, Prbb.g_01299
OG0002346	Prbh.g_01310	Prbb.g_01633
OG0002347	Prbh.g_01753	Prbb.g_01850
OG0002392	Prbh.g_01324	Prbb.g_01136, Prbb.g_00093, Prbb.g_01263
OG0002423	Prbh.g_01402	Prbb.g_01315
OG0002453	Prbh.g_01846	Prbb.g_01251
OG0002455	Prbh.g_01886	Prbb.g_01798
OG0002456	Prbh.g_01611	Prbb.g_02033
OG0002497	Prbh.g_00796	Prbb.g_01184
OG0002501	Prbh.g_01842	Prbb.g_00098
OG0002502	Prbh.g_00847	Prbb.g_00106
OG0002503	Prbh.g_00364	Prbb.g_00471
OG0002504	Prbh.g_00944	Prbb.g_00712
OG0002505	Prbh.g_01403	Prbb.g_00850
OG0002508	Prbh.g_00808	Prbb.g_01143
OG0002509	Prbh.g_00798	Prbb.g_01276
OG0002510	Prbh.g_00830	Prbb.g_01283
OG0002511	Prbh.g_00495	Prbb.g_01307
OG0002512	Prbh.g_01446	Prbb.g_01453
OG0002513	Prbh.g_01315	Prbb.g_01548
OG0002514	Prbh.g_00180	Prbb.g_01764
OG0002515	Prbh.g_01864	Prbb.g_01891
OG0002516	Prbh.g_01314	Prbb.g_01918
OG0002517	Prbh.g_00210	Prbb.g_01950
OG0002584	Prbh.g_01140	Prbb.g_00105
OG0002586	Prbh.g_00911	Prbb.g_01630
OG0002587	Prbh.g_01795	Prbb.g_01916
OG0002656	Prbh.g_01354	Prbb.g_01142
OG0002657	Prbh.g_00942	Prbb.g_01274
OG0002658	Prbh.g_01306	Prbb.g_01540
OG0002660	Prbh.g_01338	Prbb.g_01805
OG0002662	Prbh.g_01352	Prbb.g_01427
OG0002719	Prbh.g_01844	Prbb.g_01128
OG0002727	Prbh.g_01145	Prbb.g_01361
OG0002728	Prbh.g_00849	Prbb.g_00908
OG0002816	Prbh.g_01849	Prbb.g_01398
OG0002818	Prbh.g_00843	Prbb.g_01543
OG0003069	Prbh.g_01908	Prbb.g_01278
OG0003226	Prbh.g_01951	Prbb.g_00741
OG0003227	Prbh.g_01854	Prbb.g_00743
OG0003229	Prbh.g_01910	Prbb.g_01205
OG0003230	Prbh.g_00818	Prbb.g_01224
OG0003411	Prbh.g_00816	Prbb.g_00749
OG0003412	Prbh.g_01395	Prbb.g_00904
OG0003414	Prbh.g_01441	Prbb.g_01098
OG0004260	Prbh.g_01946	Prbb.g_00043
OG0004655	Prbh.g_01930	Prbb.g_01604
OG0004657	Prbh.g_01907	Prbb.g_01203
