Orthogroup	Prbh	Pray
OG0001115	Prbh.g_01097	Pray.g_00522
OG0001116	Prbh.g_01098	Pray.g_00523
OG0001117	Prbh.g_01099	Pray.g_00524
OG0001118	Prbh.g_01100	Pray.g_00525
OG0001119	Prbh.g_01101	Pray.g_00526
OG0001120	Prbh.g_01102	Pray.g_00528
OG0001122	Prbh.g_01119	Pray.g_00556
OG0001123	Prbh.g_01124	Pray.g_00560
OG0001124	Prbh.g_01126	Pray.g_00562
OG0001125	Prbh.g_01128	Pray.g_00563
OG0001126	Prbh.g_01042	Pray.g_00573
OG0001127	Prbh.g_01041	Pray.g_00574
OG0001128	Prbh.g_01039	Pray.g_00576
OG0001129	Prbh.g_01038	Pray.g_00577
OG0001130	Prbh.g_01037	Pray.g_00578
OG0001131	Prbh.g_00411	Pray.g_00614
OG0001132	Prbh.g_00827	Pray.g_00623
OG0001133	Prbh.g_00008	Pray.g_00112
OG0001134	Prbh.g_01868	Pray.g_00097
OG0001135	Prbh.g_01865	Pray.g_00094
OG0001136	Prbh.g_01286	Pray.g_00067
OG0001137	Prbh.g_01273	Pray.g_00055
OG0001138	Prbh.g_01252	Pray.g_00037
OG0001139	Prbh.g_01250	Pray.g_00036
OG0001140	Prbh.g_01249	Pray.g_00035
OG0001141	Prbh.g_01248	Pray.g_00034
OG0001142	Prbh.g_01247	Pray.g_00033
OG0001143	Prbh.g_01240	Pray.g_00026
OG0001144	Prbh.g_01235	Pray.g_00021
OG0001145	Prbh.g_01365	Pray.g_01878
OG0001146	Prbh.g_01377	Pray.g_01866
OG0001147	Prbh.g_00002	Pray.g_01843
OG0001148	Prbh.g_00011	Pray.g_01827
OG0001149	Prbh.g_00012	Pray.g_01826
OG0001150	Prbh.g_00013	Pray.g_01825
OG0001151	Prbh.g_00025	Pray.g_01814
OG0001152	Prbh.g_00026	Pray.g_01813
OG0001153	Prbh.g_00131	Pray.g_01690
OG0001154	Prbh.g_00132	Pray.g_01689
OG0001155	Prbh.g_00149	Pray.g_01677
OG0001156	Prbh.g_00152	Pray.g_01674
OG0001157	Prbh.g_00153	Pray.g_01673
OG0001158	Prbh.g_00154	Pray.g_01672
OG0001159	Prbh.g_00155	Pray.g_01671
OG0001160	Prbh.g_00181	Pray.g_01647
OG0001161	Prbh.g_01837	Pray.g_01634
OG0001162	Prbh.g_01824	Pray.g_01623
OG0001163	Prbh.g_01790	Pray.g_01567
OG0001164	Prbh.g_01787	Pray.g_01563
OG0001165	Prbh.g_01784	Pray.g_01560
OG0001166	Prbh.g_01763	Pray.g_01540
OG0001167	Prbh.g_01745	Pray.g_01523
OG0001168	Prbh.g_01743	Pray.g_01521
OG0001169	Prbh.g_01741	Pray.g_01519
OG0001170	Prbh.g_01739	Pray.g_01517
OG0001171	Prbh.g_01729	Pray.g_01508
OG0001172	Prbh.g_01714	Pray.g_01237
OG0001173	Prbh.g_01713	Pray.g_01238
OG0001174	Prbh.g_01705	Pray.g_01246
OG0001175	Prbh.g_01704	Pray.g_01247
OG0001176	Prbh.g_01696	Pray.g_01254
OG0001177	Prbh.g_01694	Pray.g_01257
OG0001178	Prbh.g_01777	Pray.g_01262
OG0001179	Prbh.g_01661	Pray.g_01290
OG0001180	Prbh.g_01638	Pray.g_01312
OG0001181	Prbh.g_01634	Pray.g_01316
OG0001182	Prbh.g_01626	Pray.g_01323
OG0001183	Prbh.g_01620	Pray.g_01328
OG0001184	Prbh.g_01602	Pray.g_01344
OG0001185	Prbh.g_01586	Pray.g_01358
OG0001186	Prbh.g_01562	Pray.g_01382
OG0001187	Prbh.g_01559	Pray.g_01386
OG0001188	Prbh.g_01557	Pray.g_01389
OG0001189	Prbh.g_01540	Pray.g_01406
OG0001190	Prbh.g_01535	Pray.g_01410
OG0001191	Prbh.g_01525	Pray.g_01420
OG0001192	Prbh.g_01520	Pray.g_01425
OG0001193	Prbh.g_01507	Pray.g_01435
OG0001194	Prbh.g_01506	Pray.g_01436
OG0001195	Prbh.g_01505	Pray.g_01437
OG0001196	Prbh.g_01488	Pray.g_01450
OG0001197	Prbh.g_01486	Pray.g_01451
OG0001198	Prbh.g_01479	Pray.g_01458
OG0001199	Prbh.g_00708	Pray.g_00215
OG0001200	Prbh.g_00706	Pray.g_00213
OG0001201	Prbh.g_00675	Pray.g_00181
OG0001202	Prbh.g_00583	Pray.g_00680
OG0001203	Prbh.g_00542	Pray.g_00719
OG0001204	Prbh.g_00536	Pray.g_00724
OG0001205	Prbh.g_00387	Pray.g_00935
OG0001206	Prbh.g_00366	Pray.g_00952
OG0001207	Prbh.g_00354	Pray.g_00967
OG0001208	Prbh.g_00349	Pray.g_00972
OG0001209	Prbh.g_00294	Pray.g_01226
OG0001210	Prbh.g_00290	Pray.g_01221
OG0001211	Prbh.g_00280	Pray.g_01211
OG0001212	Prbh.g_00234	Pray.g_01167
OG0001213	Prbh.g_01452	Pray.g_01134
OG0001215	Prbh.g_00925	Pray.g_01073
OG0001216	Prbh.g_00947	Pray.g_01038
OG0001217	Prbh.g_01875	Pray.g_00293
OG0001218	Prbh.g_01339	Pray.g_00300
OG0001219	Prbh.g_01054	Pray.g_00337
OG0001220	Prbh.g_01009	Pray.g_00400
OG0001221	Prbh.g_00889	Pray.g_00463
OG0001222	Prbh.g_01131	Pray.g_00503
OG0001223	Prbh.g_01103	Pray.g_00529
OG0001224	Prbh.g_01035	Pray.g_00580
OG0001225	Prbh.g_01033	Pray.g_00582
OG0001226	Prbh.g_01444	Pray.g_00608
OG0001227	Prbh.g_01331	Pray.g_00626
OG0001228	Prbh.g_01232	Pray.g_00018
OG0001229	Prbh.g_01872	Pray.g_01831
OG0001230	Prbh.g_00089	Pray.g_01730
OG0001231	Prbh.g_00410	Pray.g_01625
OG0001232	Prbh.g_01759	Pray.g_01536
OG0001233	Prbh.g_01738	Pray.g_01516
OG0001234	Prbh.g_01702	Pray.g_01249
OG0001235	Prbh.g_01698	Pray.g_01259
OG0001236	Prbh.g_01605	Pray.g_01341
OG0001237	Prbh.g_01601	Pray.g_01345
OG0001238	Prbh.g_01524	Pray.g_01421
OG0001239	Prbh.g_00711	Pray.g_00218
OG0001240	Prbh.g_00690	Pray.g_00196
OG0001241	Prbh.g_00681	Pray.g_00188
OG0001242	Prbh.g_00662	Pray.g_00170
OG0001243	Prbh.g_00655	Pray.g_00164
OG0001244	Prbh.g_00640	Pray.g_00148
OG0001245	Prbh.g_01320	Pray.g_00858
OG0001246	Prbh.g_00824	Pray.g_00995
OG0001247	Prbh.g_00918	Pray.g_01080
OG0001248	Prbh.g_00920	Pray.g_01078
OG0001249	Prbh.g_00442	Pray.g_00326
OG0001250	Prbh.g_00995	Pray.g_00389
OG0001251	Prbh.g_00858	Pray.g_00437
OG0001252	Prbh.g_01040	Pray.g_00575
OG0001253	Prbh.g_01442	Pray.g_00627
OG0001254	Prbh.g_01866	Pray.g_00095
OG0001255	Prbh.g_01300	Pray.g_00080
OG0001256	Prbh.g_00188	Pray.g_01632
OG0001258	Prbh.g_01786	Pray.g_01562
OG0001259	Prbh.g_01740	Pray.g_01518
OG0001261	Prbh.g_01653	Pray.g_01298
OG0001262	Prbh.g_01542	Pray.g_01404
OG0001263	Prbh.g_00653	Pray.g_00161
OG0001265	Prbh.g_00663	Pray.g_00171
OG0001266	Prbh.g_00579	Pray.g_00684
OG0001267	Prbh.g_00499	Pray.g_00759
OG0001268	Prbh.g_00433	Pray.g_00817
OG0001269	Prbh.g_01008	Pray.g_00837
OG0001270	Prbh.g_00398	Pray.g_00924
OG0001271	Prbh.g_00359	Pray.g_00962
OG0001272	Prbh.g_00345	Pray.g_00976
OG0001273	Prbh.g_01222	Pray.g_01132
OG0001274	Prbh.g_00556	Pray.g_01060
OG0001275	Prbh.g_01112	Pray.g_00539
OG0001276	Prbh.g_01123	Pray.g_00559
OG0001278	Prbh.g_01228	Pray.g_00013
OG0001279	Prbh.g_01396	Pray.g_01926
OG0001280	Prbh.g_01372	Pray.g_01871
OG0001281	Prbh.g_01378	Pray.g_01865
OG0001282	Prbh.g_00010	Pray.g_01828
OG0001283	Prbh.g_01492	Pray.g_01809
OG0001284	Prbh.g_00175	Pray.g_01652
OG0001285	Prbh.g_01756	Pray.g_01533
OG0001286	Prbh.g_01640	Pray.g_01310
OG0001287	Prbh.g_01579	Pray.g_01366
OG0001288	Prbh.g_01569	Pray.g_01375
OG0001289	Prbh.g_00696	Pray.g_00202
OG0001290	Prbh.g_00682	Pray.g_00189
OG0001291	Prbh.g_00645	Pray.g_00154
OG0001292	Prbh.g_00531	Pray.g_00729
OG0001293	Prbh.g_00518	Pray.g_00741
OG0001296	Prbh.g_00321	Pray.g_01000
OG0001297	Prbh.g_00316	Pray.g_01005
OG0001298	Prbh.g_00252	Pray.g_01185
OG0001299	Prbh.g_01186	Pray.g_01097
OG0001300	Prbh.g_00929	Pray.g_01070
OG0001301	Prbh.g_00934	Pray.g_01067
OG0001302	Prbh.g_01051	Pray.g_00335
OG0001304	Prbh.g_01136	Pray.g_00569
OG0001305	Prbh.g_01027	Pray.g_00588
OG0001306	Prbh.g_01298	Pray.g_00078
OG0001307	Prbh.g_01936	Pray.g_01846
OG0001308	Prbh.g_00109	Pray.g_01712
OG0001309	Prbh.g_00205	Pray.g_01628
OG0001310	Prbh.g_01769	Pray.g_01547
OG0001311	Prbh.g_01125	Pray.g_00561
OG0001312	Prbh.g_01063	Pray.g_00492
OG0001314	Prbh.g_01949, Prbh.g_00791	Pray.g_00285
OG0001315	Prbh.g_01861	Pray.g_00227
OG0001316	Prbh.g_00641	Pray.g_00149
OG0001317	Prbh.g_00546	Pray.g_00715
OG0001318	Prbh.g_00522	Pray.g_00737
OG0001319	Prbh.g_00506	Pray.g_00752
OG0001320	Prbh.g_01817, Prbh.g_01945, Prbh.g_00806	Pray.g_00860
OG0001321	Prbh.g_00381	Pray.g_00941
OG0001322	Prbh.g_00380	Pray.g_00942
OG0001323	Prbh.g_00310	Pray.g_01010
OG0001324	Prbh.g_00930	Pray.g_01069
OG0001325	Prbh.g_01168	Pray.g_01035
OG0001327	Prbh.g_00867	Pray.g_00600
OG0001328	Prbh.g_01357	Pray.g_00625
OG0001329	Prbh.g_01816	Pray.g_00104
OG0001330	Prbh.g_00201	Pray.g_01896
OG0001331	Prbh.g_00015	Pray.g_01823
OG0001332	Prbh.g_00146	Pray.g_01679
OG0001333	Prbh.g_01744	Pray.g_01522
OG0001334	Prbh.g_01617	Pray.g_01331
OG0001335	Prbh.g_01616	Pray.g_01332
OG0001336	Prbh.g_01491	Pray.g_01447
OG0001339	Prbh.g_00679	Pray.g_00186
OG0001340	Prbh.g_00446	Pray.g_00806
OG0001341	Prbh.g_01881	Pray.g_00291
OG0001342	Prbh.g_01870, Prbh.g_00788	Pray.g_00330
OG0001343	Prbh.g_00855	Pray.g_00434
OG0001344	Prbh.g_01278	Pray.g_00059
OG0001346	Prbh.g_01374	Pray.g_01869
OG0001349	Prbh.g_00076	Pray.g_01741
OG0001351	Prbh.g_00373	Pray.g_00944
OG0001352	Prbh.g_00914	Pray.g_01083
OG0001353	Prbh.g_00985	Pray.g_00380
OG0001354	Prbh.g_01096	Pray.g_00521
OG0001355	Prbh.g_01146	Pray.g_01596
OG0001358	Prbh.g_01463	Pray.g_01143
OG0001359	Prbh.g_00856	Pray.g_00435
OG0001361	Prbh.g_01264	Pray.g_00047
OG0001362	Prbh.g_00113	Pray.g_01708
OG0001363	Prbh.g_00115	Pray.g_01706
OG0001364	Prbh.g_01614	Pray.g_01334
OG0001365	Prbh.g_01531	Pray.g_01414
OG0001369	Prbh.g_00691	Pray.g_00197
OG0001371	Prbh.g_00913	Pray.g_01084
OG0001372	Prbh.g_01897	Pray.g_00299
OG0001375	Prbh.g_00854	Pray.g_00433
OG0001379	Prbh.g_01367	Pray.g_01876
OG0001380	Prbh.g_01341	Pray.g_01841
OG0001381	Prbh.g_01308	Pray.g_01835
OG0001382	Prbh.g_01343	Pray.g_01611
OG0001397	Prbh.g_00114	Pray.g_01707
OG0001398	Prbh.g_01399	Pray.g_01599
OG0001402	Prbh.g_01458	Pray.g_00307
OG0001403	Prbh.g_00750	Pray.g_01492
OG0001404	Prbh.g_00714	Pray.g_00221
OG0001405	Prbh.g_00453	Pray.g_00804
OG0001407	Prbh.g_01345	Pray.g_00606
OG0001409	Prbh.g_01274	Pray.g_00056
OG0001410	Prbh.g_01937	Pray.g_01845
OG0001411	Prbh.g_00055	Pray.g_01784
OG0001414	Prbh.g_00551	Pray.g_00710
OG0001415	Prbh.g_00549	Pray.g_00712
OG0001418	Prbh.g_00919	Pray.g_01079
OG0001421	Prbh.g_00189	Pray.g_01631
OG0001423	Prbh.g_01940	Pray.g_01751
OG0001424	Prbh.g_00825	Pray.g_00438
OG0001425	Prbh.g_01521	Pray.g_01424
OG0001429	Prbh.g_01055	Pray.g_00338
OG0001430	Prbh.g_01340	Pray.g_01901
OG0001431	Prbh.g_00773, Prbh.g_01329	Pray.g_01898
OG0001437	Prbh.g_00550	Pray.g_00711
OG0001440	Prbh.g_01827	Pray.g_00910
OG0001441	Prbh.g_00308	Pray.g_01012
OG0001446	Prbh.g_01878	Pray.g_00210
OG0001448	Prbh.g_00375	Pray.g_00844
OG0001450	Prbh.g_00922	Pray.g_01076
OG0001451	Prbh.g_01020	Pray.g_00409
OG0001453	Prbh.g_01927	Pray.g_00533
OG0001460	Prbh.g_01791	Pray.g_00310
OG0001463	Prbh.g_00492	Pray.g_00765
OG0001464	Prbh.g_00445	Pray.g_00807
OG0001465	Prbh.g_00941	Pray.g_01061
OG0001466	Prbh.g_00775	Pray.g_00282
OG0001467	Prbh.g_00007	Pray.g_00327
OG0001468	Prbh.g_00846	Pray.g_00598
OG0001472	Prbh.g_00802	Pray.g_01629
OG0001481	Prbh.g_01356	Pray.g_00851
OG0001483	Prbh.g_01904	Pray.g_01575
OG0001485	Prbh.g_01860	Pray.g_01595
OG0001486	Prbh.g_01285	Pray.g_00066
OG0001490	Prbh.g_01826	Pray.g_00907
OG0001491	Prbh.g_01048	Pray.g_00333
OG0001500	Prbh.g_00516	Pray.g_00743
OG0001501	Prbh.g_00864	Pray.g_01058
OG0001503	Prbh.g_00834	Pray.g_00090
OG0001505	Prbh.g_00063	Pray.g_01796
OG0001506	Prbh.g_00144	Pray.g_01681
OG0001521	Prbh.g_01046	Pray.g_00292
OG0001522	Prbh.g_00986	Pray.g_00381
OG0001523	Prbh.g_01863	Pray.g_00093
OG0001524	Prbh.g_01862	Pray.g_00092
OG0001526	Prbh.g_00726	Pray.g_01232
OG0001549	Prbh.g_01018	Pray.g_00407
OG0001552	Prbh.g_00191	Pray.g_00248
OG0001557	Prbh.g_00894	Pray.g_00468
OG0001565	Prbh.g_01838	Pray.g_00909
OG0001566	Prbh.g_00910	Pray.g_01087
OG0001569	Prbh.g_00769	Pray.g_00633
OG0001571	Prbh.g_00792	Pray.g_00114
OG0001581	Prbh.g_01389	Pray.g_00145
OG0001583	Prbh.g_01047	Pray.g_00332
OG0001584	Prbh.g_01175	Pray.g_00484
OG0001587	Prbh.g_01722	Pray.g_01230
OG0001595	Prbh.g_00716	Pray.g_00222
OG0001596	Prbh.g_00707	Pray.g_00214
OG0001597	Prbh.g_00140	Pray.g_00839
OG0001599	Prbh.g_00368	Pray.g_00950
OG0001600	Prbh.g_00319	Pray.g_01002
OG0001601	Prbh.g_00908	Pray.g_01089
OG0001603	Prbh.g_01050	Pray.g_00334
OG0001604	Prbh.g_00886	Pray.g_00460
OG0001606	Prbh.g_00842	Pray.g_00613
OG0001607	Prbh.g_01905	Pray.g_00091
OG0001608	Prbh.g_01139	Pray.g_01838
OG0001609	Prbh.g_00142	Pray.g_01683
OG0001610	Prbh.g_00145	Pray.g_01680
OG0001611	Prbh.g_01851	Pray.g_01617
OG0001613	Prbh.g_01622	Pray.g_01326
OG0001629	Prbh.g_00804	Pray.g_00303
OG0001630	Prbh.g_00862	Pray.g_00441
OG0001631	Prbh.g_00794	Pray.g_00603
OG0001649	Prbh.g_00839	Pray.g_00604
OG0001661	Prbh.g_00781	Pray.g_00905
OG0001662	Prbh.g_01906	Pray.g_00127
OG0001663	Prbh.g_01301	Pray.g_00081
OG0001664	Prbh.g_01353	Pray.g_01937
OG0001665	Prbh.g_01309	Pray.g_01934
OG0001685	Prbh.g_01440	Pray.g_00411
OG0001686	Prbh.g_01322	Pray.g_00551
OG0001687	Prbh.g_00369	Pray.g_00597
OG0001689	Prbh.g_01571	Pray.g_01373
OG0001696	Prbh.g_01021	Pray.g_00410
OG0001697	Prbh.g_01049	Pray.g_00419
OG0001699	Prbh.g_00405	Pray.g_01574
OG0001701	Prbh.g_00725	Pray.g_01233
OG0001705	Prbh.g_01720	Pray.g_00881
OG0001707	Prbh.g_01330	Pray.g_00620
OG0001708	Prbh.g_01302	Pray.g_00082
OG0001709	Prbh.g_00077	Pray.g_01742
OG0001725	Prbh.g_00772	Pray.g_00867
OG0001743	Prbh.g_01899	Pray.g_00129
OG0001778	Prbh.g_00810	Pray.g_01899
OG0001780	Prbh.g_00056	Pray.g_01772
OG0001834	Prbh.g_00035	Pray.g_01775
OG0001922	Prbh.g_00078	Pray.g_01855
OG0001987	Prbh.g_01821	Pray.g_01907
OG0001989	Prbh.g_01348	Pray.g_01840
OG0001992	Prbh.g_01394	Pray.g_00305
OG0002030	Prbh.g_01882	Pray.g_01852
OG0002034	Prbh.g_01449	Pray.g_00005
OG0002062	Prbh.g_00774	Pray.g_00267
OG0002098	Prbh.g_01921	Pray.g_01780
OG0002321	Prbh.g_00058	Pray.g_01774
OG0002565	Prbh.g_01422, Prbh.g_01420	Pray.g_01943
OG0002783	Prbh.g_01931	Pray.g_01050
OG0003494	Prbh.g_01928	Pray.g_01773
