Orthogroup	Prbh	Prac
OG0001117	Prbh.g_01099	Prac.g_01314
OG0001118	Prbh.g_01100	Prac.g_01313
OG0001119	Prbh.g_01101	Prac.g_01312
OG0001120	Prbh.g_01102	Prac.g_01310
OG0001122	Prbh.g_01119	Prac.g_01284
OG0001123	Prbh.g_01124	Prac.g_01280
OG0001124	Prbh.g_01126	Prac.g_01278
OG0001125	Prbh.g_01128	Prac.g_01277
OG0001126	Prbh.g_01042	Prac.g_01267
OG0001127	Prbh.g_01041	Prac.g_01266
OG0001128	Prbh.g_01039	Prac.g_01264
OG0001129	Prbh.g_01038	Prac.g_01263
OG0001130	Prbh.g_01037	Prac.g_01262
OG0001131	Prbh.g_00411	Prac.g_01225
OG0001132	Prbh.g_00827	Prac.g_01216
OG0001133	Prbh.g_00008	Prac.g_01031
OG0001134	Prbh.g_01868	Prac.g_01018
OG0001135	Prbh.g_01865	Prac.g_01015, Prac.g_01959
OG0001136	Prbh.g_01286	Prac.g_00988
OG0001137	Prbh.g_01273	Prac.g_00977
OG0001138	Prbh.g_01252	Prac.g_00959
OG0001139	Prbh.g_01250	Prac.g_00958
OG0001140	Prbh.g_01249	Prac.g_00957
OG0001141	Prbh.g_01248	Prac.g_00956
OG0001142	Prbh.g_01247	Prac.g_00955
OG0001143	Prbh.g_01240	Prac.g_00948
OG0001144	Prbh.g_01235	Prac.g_00943
OG0001145	Prbh.g_01365	Prac.g_00167
OG0001146	Prbh.g_01377	Prac.g_00179
OG0001147	Prbh.g_00002	Prac.g_00203
OG0001148	Prbh.g_00011	Prac.g_00219
OG0001149	Prbh.g_00012	Prac.g_00220
OG0001150	Prbh.g_00013	Prac.g_00221
OG0001151	Prbh.g_00025	Prac.g_00232
OG0001152	Prbh.g_00026	Prac.g_00233
OG0001153	Prbh.g_00131	Prac.g_00379
OG0001154	Prbh.g_00132	Prac.g_00378
OG0001155	Prbh.g_00149	Prac.g_00366
OG0001156	Prbh.g_00152	Prac.g_00363
OG0001157	Prbh.g_00153	Prac.g_00362
OG0001158	Prbh.g_00154	Prac.g_00361
OG0001159	Prbh.g_00155	Prac.g_00360
OG0001160	Prbh.g_00181	Prac.g_00336
OG0001161	Prbh.g_01837	Prac.g_00324
OG0001162	Prbh.g_01824	Prac.g_00313
OG0001163	Prbh.g_01790	Prac.g_00633
OG0001164	Prbh.g_01787	Prac.g_00629
OG0001165	Prbh.g_01784	Prac.g_00626
OG0001166	Prbh.g_01763	Prac.g_00606
OG0001167	Prbh.g_01745	Prac.g_00589
OG0001168	Prbh.g_01743	Prac.g_00587
OG0001169	Prbh.g_01741	Prac.g_00585
OG0001170	Prbh.g_01739	Prac.g_00583
OG0001171	Prbh.g_01729	Prac.g_00574
OG0001172	Prbh.g_01714	Prac.g_00479
OG0001173	Prbh.g_01713	Prac.g_00480
OG0001174	Prbh.g_01705	Prac.g_00488
OG0001175	Prbh.g_01704	Prac.g_00489
OG0001176	Prbh.g_01696	Prac.g_00496
OG0001177	Prbh.g_01694	Prac.g_00499
OG0001178	Prbh.g_01777	Prac.g_00504
OG0001179	Prbh.g_01661	Prac.g_00532
OG0001180	Prbh.g_01638	Prac.g_00553
OG0001181	Prbh.g_01634	Prac.g_00557
OG0001182	Prbh.g_01626	Prac.g_00564
OG0001183	Prbh.g_01620	Prac.g_00006
OG0001184	Prbh.g_01602	Prac.g_00022
OG0001185	Prbh.g_01586	Prac.g_00036
OG0001186	Prbh.g_01562	Prac.g_00058
OG0001187	Prbh.g_01559	Prac.g_00062
OG0001188	Prbh.g_01557	Prac.g_00064
OG0001189	Prbh.g_01540	Prac.g_00081
OG0001190	Prbh.g_01535	Prac.g_00085
OG0001191	Prbh.g_01525	Prac.g_00095
OG0001192	Prbh.g_01520	Prac.g_00099
OG0001193	Prbh.g_01507	Prac.g_00109
OG0001194	Prbh.g_01506	Prac.g_00110
OG0001195	Prbh.g_01505	Prac.g_00111
OG0001196	Prbh.g_01488	Prac.g_00124
OG0001197	Prbh.g_01486	Prac.g_00125
OG0001198	Prbh.g_01479	Prac.g_01950
OG0001199	Prbh.g_00708	Prac.g_01857
OG0001200	Prbh.g_00706	Prac.g_01855
OG0001201	Prbh.g_00675	Prac.g_01823
OG0001202	Prbh.g_00583	Prac.g_01731
OG0001203	Prbh.g_00542	Prac.g_01692
OG0001204	Prbh.g_00536	Prac.g_01687
OG0001205	Prbh.g_00387	Prac.g_01102
OG0001206	Prbh.g_00366	Prac.g_01083
OG0001207	Prbh.g_00354	Prac.g_01067
OG0001208	Prbh.g_00349	Prac.g_01062
OG0001209	Prbh.g_00294	Prac.g_00837
OG0001210	Prbh.g_00290	Prac.g_00832
OG0001211	Prbh.g_00280	Prac.g_00822
OG0001212	Prbh.g_00234	Prac.g_00776
OG0001213	Prbh.g_01452	Prac.g_00742
OG0001215	Prbh.g_00925	Prac.g_00681
OG0001216	Prbh.g_00947	Prac.g_01558
OG0001217	Prbh.g_01875	Prac.g_01521
OG0001219	Prbh.g_01054	Prac.g_01487
OG0001220	Prbh.g_01009	Prac.g_01424
OG0001221	Prbh.g_00889	Prac.g_01373
OG0001222	Prbh.g_01131	Prac.g_01335
OG0001223	Prbh.g_01103	Prac.g_01309
OG0001224	Prbh.g_01035	Prac.g_01260
OG0001225	Prbh.g_01033	Prac.g_01258
OG0001226	Prbh.g_01444	Prac.g_01232
OG0001227	Prbh.g_01331	Prac.g_01213
OG0001228	Prbh.g_01232	Prac.g_00940
OG0001229	Prbh.g_01872	Prac.g_00215
OG0001230	Prbh.g_00089	Prac.g_00419
OG0001231	Prbh.g_00410	Prac.g_00315
OG0001232	Prbh.g_01759	Prac.g_00602
OG0001233	Prbh.g_01738	Prac.g_00582
OG0001234	Prbh.g_01702	Prac.g_00491
OG0001235	Prbh.g_01698	Prac.g_00501
OG0001236	Prbh.g_01605	Prac.g_00019
OG0001237	Prbh.g_01601	Prac.g_00023
OG0001238	Prbh.g_01524	Prac.g_00096
OG0001239	Prbh.g_00711	Prac.g_01860
OG0001240	Prbh.g_00690	Prac.g_01838
OG0001241	Prbh.g_00681	Prac.g_01830
OG0001242	Prbh.g_00662	Prac.g_01812
OG0001243	Prbh.g_00655	Prac.g_01806
OG0001244	Prbh.g_00640	Prac.g_01790
OG0001245	Prbh.g_01320	Prac.g_01153
OG0001246	Prbh.g_00824	Prac.g_00867
OG0001247	Prbh.g_00918	Prac.g_00688
OG0001248	Prbh.g_00920	Prac.g_00686
OG0001249	Prbh.g_00442	Prac.g_01498
OG0001250	Prbh.g_00995	Prac.g_01435
OG0001251	Prbh.g_00858	Prac.g_01400
OG0001252	Prbh.g_01040	Prac.g_01265
OG0001253	Prbh.g_01442	Prac.g_01212
OG0001254	Prbh.g_01866	Prac.g_01016
OG0001255	Prbh.g_01300	Prac.g_01001
OG0001256	Prbh.g_00188	Prac.g_00322
OG0001258	Prbh.g_01786	Prac.g_00628
OG0001259	Prbh.g_01740	Prac.g_00584
OG0001261	Prbh.g_01653	Prac.g_00540
OG0001262	Prbh.g_01542	Prac.g_00079
OG0001263	Prbh.g_00653	Prac.g_01803
OG0001265	Prbh.g_00663	Prac.g_01813
OG0001266	Prbh.g_00579	Prac.g_01727
OG0001267	Prbh.g_00499	Prac.g_01651
OG0001268	Prbh.g_00433	Prac.g_01195
OG0001269	Prbh.g_01008	Prac.g_01175
OG0001270	Prbh.g_00398	Prac.g_01113
OG0001271	Prbh.g_00359	Prac.g_01072
OG0001272	Prbh.g_00345	Prac.g_01058
OG0001273	Prbh.g_01222	Prac.g_00740
OG0001274	Prbh.g_00556	Prac.g_00668
OG0001275	Prbh.g_01112	Prac.g_01300
OG0001276	Prbh.g_01123	Prac.g_01281
OG0001278	Prbh.g_01228	Prac.g_00935
OG0001280	Prbh.g_01372	Prac.g_00174
OG0001281	Prbh.g_01378	Prac.g_00180
OG0001282	Prbh.g_00010	Prac.g_00218
OG0001283	Prbh.g_01492	Prac.g_00237
OG0001284	Prbh.g_00175	Prac.g_00341
OG0001285	Prbh.g_01756	Prac.g_00599
OG0001287	Prbh.g_01579	Prac.g_00043
OG0001288	Prbh.g_01569	Prac.g_00051
OG0001289	Prbh.g_00696	Prac.g_01844
OG0001290	Prbh.g_00682	Prac.g_01831
OG0001291	Prbh.g_00645	Prac.g_01796
OG0001292	Prbh.g_00531	Prac.g_01682
OG0001293	Prbh.g_00518	Prac.g_01670
OG0001296	Prbh.g_00321	Prac.g_00862
OG0001298	Prbh.g_00252	Prac.g_00796
OG0001299	Prbh.g_01186	Prac.g_00705
OG0001300	Prbh.g_00929	Prac.g_00678
OG0001301	Prbh.g_00934	Prac.g_00675
OG0001302	Prbh.g_01051	Prac.g_01489
OG0001304	Prbh.g_01136	Prac.g_01271
OG0001305	Prbh.g_01027	Prac.g_01252
OG0001306	Prbh.g_01298	Prac.g_00999
OG0001307	Prbh.g_01936	Prac.g_00200
OG0001308	Prbh.g_00109	Prac.g_00401
OG0001309	Prbh.g_00205	Prac.g_00318
OG0001310	Prbh.g_01769	Prac.g_00613
OG0001311	Prbh.g_01125	Prac.g_01279
OG0001312	Prbh.g_01063	Prac.g_01346
OG0001315	Prbh.g_01861	Prac.g_01869
OG0001316	Prbh.g_00641	Prac.g_01791
OG0001317	Prbh.g_00546	Prac.g_01696
OG0001318	Prbh.g_00522	Prac.g_01675
OG0001319	Prbh.g_00506	Prac.g_01659
OG0001320	Prbh.g_01817, Prbh.g_01945, Prbh.g_00806	Prac.g_01151
OG0001321	Prbh.g_00381	Prac.g_01096
OG0001322	Prbh.g_00380	Prac.g_01095
OG0001323	Prbh.g_00310	Prac.g_00853
OG0001324	Prbh.g_00930	Prac.g_00677
OG0001325	Prbh.g_01168	Prac.g_01555
OG0001327	Prbh.g_00867	Prac.g_01240
OG0001328	Prbh.g_01357	Prac.g_01214
OG0001329	Prbh.g_01816	Prac.g_01024
OG0001330	Prbh.g_00201	Prac.g_00153
OG0001331	Prbh.g_00015	Prac.g_00223
OG0001332	Prbh.g_00146	Prac.g_00368
OG0001333	Prbh.g_01744	Prac.g_00588
OG0001334	Prbh.g_01617	Prac.g_00009
OG0001335	Prbh.g_01616	Prac.g_00010
OG0001336	Prbh.g_01491	Prac.g_00121
OG0001339	Prbh.g_00679	Prac.g_01828
OG0001340	Prbh.g_00446	Prac.g_01603
OG0001341	Prbh.g_01881	Prac.g_01523
OG0001342	Prbh.g_01870, Prbh.g_00788	Prac.g_01494
OG0001343	Prbh.g_00855	Prac.g_01403
OG0001344	Prbh.g_01278	Prac.g_00981
OG0001346	Prbh.g_01374	Prac.g_00176
OG0001348	Prbh.g_01888	Prac.g_00295
OG0001349	Prbh.g_00076	Prac.g_00261
OG0001351	Prbh.g_00373	Prac.g_01093
OG0001352	Prbh.g_00914	Prac.g_00691
OG0001355	Prbh.g_01146	Prac.g_00285, Prac.g_00878
OG0001358	Prbh.g_01463	Prac.g_00751
OG0001359	Prbh.g_00856	Prac.g_01402
OG0001361	Prbh.g_01264	Prac.g_00969
OG0001362	Prbh.g_00113	Prac.g_00397
OG0001363	Prbh.g_00115	Prac.g_00395
OG0001364	Prbh.g_01614	Prac.g_00012
OG0001365	Prbh.g_01531	Prac.g_00089
OG0001369	Prbh.g_00691	Prac.g_01839
OG0001371	Prbh.g_00913	Prac.g_00692
OG0001372	Prbh.g_01897	Prac.g_01515
OG0001375	Prbh.g_00854	Prac.g_01404
OG0001380	Prbh.g_01341	Prac.g_00205
OG0001381	Prbh.g_01308	Prac.g_00211
OG0001382	Prbh.g_01343	Prac.g_00302
OG0001397	Prbh.g_00114	Prac.g_00396
OG0001403	Prbh.g_00750	Prac.g_01917
OG0001404	Prbh.g_00714	Prac.g_01863
OG0001405	Prbh.g_00453	Prac.g_01605
OG0001407	Prbh.g_01345	Prac.g_01234
OG0001409	Prbh.g_01274	Prac.g_00978
OG0001410	Prbh.g_01937	Prac.g_00201
OG0001411	Prbh.g_00055	Prac.g_00259
OG0001414	Prbh.g_00551	Prac.g_01701
OG0001415	Prbh.g_00549	Prac.g_01699
OG0001418	Prbh.g_00919	Prac.g_00687
OG0001421	Prbh.g_00189	Prac.g_00321
OG0001423	Prbh.g_01940	Prac.g_00634
OG0001424	Prbh.g_00825	Prac.g_01399
OG0001429	Prbh.g_01055	Prac.g_01486
OG0001430	Prbh.g_01340	Prac.g_00148
OG0001431	Prbh.g_00773, Prbh.g_01329	Prac.g_00151
OG0001435	Prbh.g_00874	Prac.g_01388
OG0001437	Prbh.g_00550	Prac.g_01700
OG0001440	Prbh.g_01827	Prac.g_01119
OG0001441	Prbh.g_00308	Prac.g_00851
OG0001446	Prbh.g_01878	Prac.g_01852
OG0001448	Prbh.g_00375	Prac.g_01167
OG0001450	Prbh.g_00922	Prac.g_00684
OG0001451	Prbh.g_01020	Prac.g_01415
OG0001453	Prbh.g_01927	Prac.g_01306
OG0001463	Prbh.g_00492	Prac.g_01645
OG0001464	Prbh.g_00445	Prac.g_01602
OG0001465	Prbh.g_00941	Prac.g_00669
OG0001466	Prbh.g_00775	Prac.g_01531, Prac.g_01956, Prac.g_01597, Prac.g_00636
OG0001467	Prbh.g_00007	Prac.g_01497
OG0001468	Prbh.g_00846	Prac.g_01242
OG0001472	Prbh.g_00802	Prac.g_00319
OG0001481	Prbh.g_01356	Prac.g_01160
OG0001483	Prbh.g_01904	Prac.g_00276
OG0001485	Prbh.g_01860	Prac.g_00886
OG0001486	Prbh.g_01285	Prac.g_00987
OG0001491	Prbh.g_01048	Prac.g_01491
OG0001494	Prbh.g_01912	Prac.g_00453
OG0001500	Prbh.g_00516	Prac.g_01668
OG0001501	Prbh.g_00864	Prac.g_00666
OG0001503	Prbh.g_00834	Prac.g_01011
OG0001506	Prbh.g_00144	Prac.g_00370
OG0001521	Prbh.g_01046	Prac.g_01522
OG0001522	Prbh.g_00986	Prac.g_01443
OG0001523	Prbh.g_01863	Prac.g_01014
OG0001524	Prbh.g_01862	Prac.g_01013
OG0001526	Prbh.g_00726	Prac.g_00474
OG0001552	Prbh.g_00191	Prac.g_00923
OG0001565	Prbh.g_01838	Prac.g_01120
OG0001566	Prbh.g_00910	Prac.g_00695
OG0001569	Prbh.g_00769	Prac.g_01206
OG0001571	Prbh.g_00792	Prac.g_01033
OG0001581	Prbh.g_01389	Prac.g_01786
OG0001583	Prbh.g_01047	Prac.g_01492, Prac.g_01903
OG0001584	Prbh.g_01175	Prac.g_01354
OG0001587	Prbh.g_01722	Prac.g_00472
OG0001595	Prbh.g_00716	Prac.g_01864
OG0001596	Prbh.g_00707	Prac.g_01856
OG0001597	Prbh.g_00140	Prac.g_01172
OG0001599	Prbh.g_00368	Prac.g_01085
OG0001600	Prbh.g_00319	Prac.g_00860
OG0001601	Prbh.g_00908	Prac.g_00697
OG0001603	Prbh.g_01050	Prac.g_01490
OG0001604	Prbh.g_00886	Prac.g_01376
OG0001606	Prbh.g_00842	Prac.g_01226
OG0001607	Prbh.g_01905	Prac.g_01012
OG0001608	Prbh.g_01139	Prac.g_00208
OG0001609	Prbh.g_00142	Prac.g_00372
OG0001610	Prbh.g_00145	Prac.g_00369
OG0001611	Prbh.g_01851	Prac.g_00308
OG0001613	Prbh.g_01622	Prac.g_00004
OG0001629	Prbh.g_00804	Prac.g_01512
OG0001630	Prbh.g_00862	Prac.g_01395
OG0001631	Prbh.g_00794	Prac.g_01237
OG0001649	Prbh.g_00839	Prac.g_01236
OG0001662	Prbh.g_01906	Prac.g_01041
OG0001663	Prbh.g_01301	Prac.g_01002
OG0001664	Prbh.g_01353	Prac.g_00143
OG0001665	Prbh.g_01309	Prac.g_00146
OG0001685	Prbh.g_01440	Prac.g_01413
OG0001686	Prbh.g_01322	Prac.g_01289
OG0001687	Prbh.g_00369	Prac.g_01243
OG0001696	Prbh.g_01021	Prac.g_01414
OG0001697	Prbh.g_01049	Prac.g_01406
OG0001699	Prbh.g_00405	Prac.g_01577, Prac.g_00275
OG0001701	Prbh.g_00725	Prac.g_00475
OG0001705	Prbh.g_01720	Prac.g_01132
OG0001706	Prbh.g_00785	Prac.g_00915
OG0001707	Prbh.g_01330	Prac.g_01219
OG0001708	Prbh.g_01302	Prac.g_01003
OG0001709	Prbh.g_00077	Prac.g_00260
OG0001713	Prbh.g_01360	Prac.g_01873
OG0001722	Prbh.g_00860	Prac.g_01397
OG0001725	Prbh.g_00772	Prac.g_01146
OG0001743	Prbh.g_01899	Prac.g_01043
OG0001746	Prbh.g_01400	Prac.g_00907
OG0001778	Prbh.g_00810	Prac.g_00150
OG0001780	Prbh.g_00056	Prac.g_00268
OG0001834	Prbh.g_00035	Prac.g_00264
OG0001922	Prbh.g_00078	Prac.g_00190
OG0001987	Prbh.g_01821	Prac.g_00137
OG0001989	Prbh.g_01348	Prac.g_00206
OG0001992	Prbh.g_01394	Prac.g_01509
OG0002062	Prbh.g_00774	Prac.g_01969
OG0002097	Prbh.g_00046	Prac.g_00274
OG0002109	Prbh.g_00836	Prac.g_00658, Prac.g_00193
OG0002110	Prbh.g_01926	Prac.g_00641, Prac.g_00638
OG0002155	Prbh.g_00048	Prac.g_00462
OG0002155	Prbh.g_00038	Prac.g_00267
OG0002273	Prbh.g_01859	Prac.g_01872
OG0002274	Prbh.g_00047	Prac.g_00470
OG0002379	Prbh.g_01832	Prac.g_01899
OG0002423	Prbh.g_01402	Prac.g_00897
OG0002424	Prbh.g_01848	Prac.g_00291
OG0002425	Prbh.g_00071	Prac.g_00451
OG0002559	Prbh.g_01428	Prac.g_00916
OG0002783	Prbh.g_01931	Prac.g_01571
OG0002897	Prbh.g_00043	Prac.g_00273
OG0003025	Prbh.g_00040	Prac.g_00269
OG0003026	Prbh.g_00053	Prac.g_00272
OG0003027	Prbh.g_01919	Prac.g_00465
OG0003169	Prbh.g_01415	Prac.g_00877
OG0003352	Prbh.g_00052	Prac.g_00266
OG0003353	Prbh.g_00049	Prac.g_00461
OG0003355	Prbh.g_01924	Prac.g_00639
OG0003356	Prbh.g_01923	Prac.g_00640
OG0003646	Prbh.g_01925	Prac.g_00637
