Orthogroup	Pray	Prac
OG0001148	Pray.g_01333	Prac.g_00011
OG0001149	Pray.g_01335	Prac.g_00013
OG0001150	Pray.g_01336	Prac.g_00014
OG0001151	Pray.g_01338	Prac.g_00016
OG0001152	Pray.g_01339	Prac.g_00017
OG0001153	Pray.g_01340	Prac.g_00018
OG0001154	Pray.g_01342	Prac.g_00020
OG0001155	Pray.g_01344	Prac.g_00022
OG0001156	Pray.g_01346	Prac.g_00024
OG0001157	Pray.g_01347	Prac.g_00025
OG0001158	Pray.g_01349	Prac.g_00027
OG0001159	Pray.g_01350	Prac.g_00028
OG0001160	Pray.g_01351	Prac.g_00029
OG0001161	Pray.g_01352	Prac.g_00030
OG0001162	Pray.g_01353	Prac.g_00031
OG0001163	Pray.g_01354	Prac.g_00032
OG0001164	Pray.g_01355	Prac.g_00033
OG0001165	Pray.g_01356	Prac.g_00034
OG0001166	Pray.g_01357	Prac.g_00035
OG0001167	Pray.g_01358	Prac.g_00036
OG0001168	Pray.g_01359	Prac.g_00037
OG0001169	Pray.g_01360	Prac.g_00038
OG0001170	Pray.g_01362	Prac.g_00039
OG0001171	Pray.g_01363	Prac.g_00040
OG0001172	Pray.g_01365	Prac.g_00042
OG0001173	Pray.g_01367	Prac.g_00044
OG0001174	Pray.g_01368	Prac.g_00045
OG0001175	Pray.g_01369	Prac.g_00046
OG0001176	Pray.g_01370	Prac.g_00047
OG0001177	Pray.g_01372	Prac.g_00049
OG0001178	Pray.g_01375	Prac.g_00051
OG0001179	Pray.g_01376	Prac.g_00052
OG0001180	Pray.g_01377	Prac.g_00053
OG0001181	Pray.g_01378	Prac.g_00054
OG0001182	Pray.g_01379	Prac.g_00055
OG0001183	Pray.g_01380	Prac.g_00056
OG0001184	Pray.g_01382	Prac.g_00058
OG0001185	Pray.g_01385	Prac.g_00061
OG0001186	Pray.g_01386	Prac.g_00062
OG0001187	Pray.g_01388	Prac.g_00063
OG0001188	Pray.g_01389	Prac.g_00064
OG0001189	Pray.g_01390	Prac.g_00065
OG0001190	Pray.g_01391	Prac.g_00066
OG0001191	Pray.g_01392	Prac.g_00067
OG0001192	Pray.g_01393	Prac.g_00068
OG0001193	Pray.g_01394	Prac.g_00069
OG0001194	Pray.g_01395	Prac.g_00070
OG0001195	Pray.g_01396	Prac.g_00071
OG0001196	Pray.g_01397	Prac.g_00072
OG0001197	Pray.g_01398	Prac.g_00073
OG0001198	Pray.g_01399	Prac.g_00074
OG0001199	Pray.g_01400	Prac.g_00075
OG0001200	Pray.g_01401	Prac.g_00076
OG0001201	Pray.g_01402	Prac.g_00077
OG0001202	Pray.g_01403	Prac.g_00078
OG0001203	Pray.g_01405	Prac.g_00080
OG0001204	Pray.g_01407	Prac.g_00082
OG0001205	Pray.g_01408	Prac.g_00083
OG0001206	Pray.g_01409	Prac.g_00084
OG0001207	Pray.g_01410	Prac.g_00085
OG0001208	Pray.g_01411	Prac.g_00086
OG0001209	Pray.g_01412	Prac.g_00087
OG0001210	Pray.g_01413	Prac.g_00088
OG0001211	Pray.g_01414	Prac.g_00089
OG0001212	Pray.g_01415	Prac.g_00090
OG0001213	Pray.g_01416	Prac.g_00091
OG0001214	Pray.g_01418	Prac.g_00093
OG0001215	Pray.g_01419	Prac.g_00094
OG0001216	Pray.g_01420	Prac.g_00095
OG0001217	Pray.g_01421	Prac.g_00096
OG0001218	Pray.g_01422	Prac.g_00097
OG0001219	Pray.g_01425	Prac.g_00099
OG0001220	Pray.g_01426	Prac.g_00100
OG0001221	Pray.g_01429	Prac.g_00103
OG0001222	Pray.g_01430	Prac.g_00104
OG0001223	Pray.g_01431	Prac.g_00105
OG0001224	Pray.g_01432	Prac.g_00106
OG0001225	Pray.g_01433	Prac.g_00107
OG0001226	Pray.g_01434	Prac.g_00108
OG0001227	Pray.g_01435	Prac.g_00109
OG0001228	Pray.g_01436	Prac.g_00110
OG0001229	Pray.g_01437	Prac.g_00111
OG0001230	Pray.g_01438	Prac.g_00112
OG0001231	Pray.g_01439	Prac.g_00113
OG0001232	Pray.g_01440	Prac.g_00114
OG0001233	Pray.g_01441	Prac.g_00115
OG0001234	Pray.g_01442	Prac.g_00116
OG0001235	Pray.g_01443	Prac.g_00117
OG0001236	Pray.g_01445	Prac.g_00119
OG0001237	Pray.g_01446	Prac.g_00120
OG0001238	Pray.g_01448	Prac.g_00122
OG0001239	Pray.g_01449	Prac.g_00123
OG0001240	Pray.g_01450	Prac.g_00124
OG0001241	Pray.g_01452	Prac.g_00126
OG0001242	Pray.g_01453	Prac.g_00127
OG0001243	Pray.g_01454	Prac.g_00128
OG0001244	Pray.g_01455	Prac.g_00129
OG0001245	Pray.g_01456	Prac.g_00130
OG0001246	Pray.g_01457	Prac.g_00131
OG0001247	Pray.g_01458	Prac.g_01950
OG0001248	Pray.g_01459	Prac.g_01949
OG0001249	Pray.g_01460	Prac.g_01948
OG0001250	Pray.g_01461	Prac.g_01947
OG0001251	Pray.g_00197	Prac.g_01839
OG0001252	Pray.g_00151	Prac.g_01793
OG0001253	Pray.g_00139	Prac.g_01780
OG0001254	Pray.g_00760	Prac.g_01650
OG0001255	Pray.g_00811	Prac.g_01201
OG0001256	Pray.g_01897	Prac.g_00152
OG0001257	Pray.g_00972	Prac.g_01062
OG0001258	Pray.g_00989	Prac.g_00873
OG0001259	Pray.g_01173	Prac.g_00783
OG0001260	Pray.g_00292	Prac.g_01522
OG0001261	Pray.g_00383	Prac.g_01441
OG0001262	Pray.g_00399	Prac.g_01425
OG0001263	Pray.g_00420	Prac.g_01405
OG0001264	Pray.g_00451	Prac.g_01385
OG0001265	Pray.g_00560	Prac.g_01280
OG0001266	Pray.g_00608	Prac.g_01232
OG0001267	Pray.g_00080	Prac.g_01001
OG0001268	Pray.g_00067	Prac.g_00988
OG0001269	Pray.g_01846	Prac.g_00200
OG0001270	Pray.g_01682	Prac.g_00371
OG0001271	Pray.g_01671	Prac.g_00360
OG0001272	Pray.g_01629	Prac.g_00319
OG0001273	Pray.g_01628	Prac.g_00318
OG0001274	Pray.g_01623	Prac.g_00313
OG0001275	Pray.g_01606	Prac.g_00297
OG0001276	Pray.g_01596	Prac.g_00285
OG0001277	Pray.g_01585	Prac.g_00279
OG0001278	Pray.g_01567	Prac.g_00633
OG0001279	Pray.g_01563	Prac.g_00629
OG0001280	Pray.g_01560	Prac.g_00626
OG0001281	Pray.g_01237	Prac.g_00479
OG0001282	Pray.g_01262	Prac.g_00504
OG0001283	Pray.g_01345	Prac.g_00023
OG0001284	Pray.g_01374	Prac.g_00050
OG0001285	Pray.g_01406	Prac.g_00081
OG0001286	Pray.g_01451	Prac.g_00125
OG0001288	Pray.g_00927	Prac.g_01110
OG0001290	Pray.g_01492	Prac.g_01917
OG0001291	Pray.g_00218	Prac.g_01860
OG0001292	Pray.g_00215	Prac.g_01857
OG0001293	Pray.g_00213	Prac.g_01855
OG0001294	Pray.g_00196	Prac.g_01838
OG0001295	Pray.g_00170	Prac.g_01812
OG0001296	Pray.g_00164	Prac.g_01806
OG0001297	Pray.g_00680	Prac.g_01731
OG0001298	Pray.g_00724	Prac.g_01687
OG0001300	Pray.g_00851	Prac.g_01160
OG0001301	Pray.g_01126	Prac.g_00734
OG0001304	Pray.g_00575	Prac.g_01265
OG0001305	Pray.g_00580	Prac.g_01260
OG0001306	Pray.g_00616	Prac.g_01223
OG0001307	Pray.g_00625	Prac.g_01214
OG0001308	Pray.g_00120	Prac.g_01037
OG0001309	Pray.g_00118	Prac.g_01036
OG0001310	Pray.g_00107	Prac.g_01026
OG0001311	Pray.g_00035	Prac.g_00957
OG0001312	Pray.g_01845	Prac.g_00201
OG0001313	Pray.g_01625	Prac.g_00315
OG0001314	Pray.g_01536	Prac.g_00602
OG0001315	Pray.g_01502	Prac.g_00568
OG0001316	Pray.g_01341	Prac.g_00019
OG0001318	Pray.g_00148	Prac.g_01790
OG0001319	Pray.g_00719	Prac.g_01692
OG0001320	Pray.g_00957	Prac.g_01078
OG0001321	Pray.g_00302	Prac.g_01513
OG0001322	Pray.g_00329	Prac.g_01495
OG0001323	Pray.g_00600	Prac.g_01240
OG0001324	Pray.g_00633	Prac.g_01206
OG0001325	Pray.g_00114	Prac.g_01033
OG0001326	Pray.g_01898	Prac.g_00151
OG0001327	Pray.g_01896	Prac.g_00153
OG0001328	Pray.g_01865	Prac.g_00180
OG0001329	Pray.g_01809	Prac.g_00237
OG0001330	Pray.g_01632	Prac.g_00322
OG0001331	Pray.g_01562	Prac.g_00628
OG0001334	Pray.g_01366	Prac.g_00043
OG0001335	Pray.g_01404	Prac.g_00079
OG0001336	Pray.g_00161	Prac.g_01803
OG0001337	Pray.g_00171	Prac.g_01813
OG0001338	Pray.g_00145	Prac.g_01786
OG0001339	Pray.g_00684	Prac.g_01727
OG0001340	Pray.g_00729	Prac.g_01682
OG0001341	Pray.g_00741	Prac.g_01670
OG0001342	Pray.g_00759	Prac.g_01651
OG0001343	Pray.g_00817	Prac.g_01195
OG0001344	Pray.g_00856	Prac.g_01155
OG0001345	Pray.g_00924	Prac.g_01113
OG0001346	Pray.g_00962	Prac.g_01072
OG0001347	Pray.g_00976	Prac.g_01058
OG0001348	Pray.g_00995	Prac.g_00867
OG0001349	Pray.g_01000	Prac.g_00862
OG0001351	Pray.g_01185	Prac.g_00796
OG0001352	Pray.g_01081	Prac.g_00689
OG0001353	Pray.g_01060	Prac.g_00668
OG0001354	Pray.g_00332	Prac.g_01492
OG0001355	Pray.g_00389	Prac.g_01435
OG0001356	Pray.g_00434	Prac.g_01403
OG0001357	Pray.g_00539	Prac.g_01300
OG0001358	Pray.g_00559	Prac.g_01281
OG0001359	Pray.g_00093	Prac.g_01014
OG0001360	Pray.g_00092	Prac.g_01013
OG0001361	Pray.g_00013	Prac.g_00935
OG0001363	Pray.g_01785	Prac.g_00257
OG0001364	Pray.g_01652	Prac.g_00341
OG0001365	Pray.g_01232	Prac.g_00474
OG0001366	Pray.g_01522	Prac.g_00588
OG0001367	Pray.g_01251	Prac.g_00493
OG0001369	Pray.g_00561	Prac.g_01279
OG0001371	Pray.g_00222	Prac.g_01864
OG0001372	Pray.g_00221	Prac.g_01863
OG0001373	Pray.g_00214	Prac.g_01856
OG0001374	Pray.g_00202	Prac.g_01844
OG0001375	Pray.g_00154	Prac.g_01796
OG0001376	Pray.g_00715	Prac.g_01696
OG0001377	Pray.g_00737	Prac.g_01675
OG0001378	Pray.g_00752	Prac.g_01659
OG0001379	Pray.g_00839	Prac.g_01172
OG0001381	Pray.g_00944	Prac.g_01093
OG0001382	Pray.g_00950	Prac.g_01085
OG0001383	Pray.g_01002	Prac.g_00860
OG0001384	Pray.g_01010	Prac.g_00853
OG0001385	Pray.g_01097	Prac.g_00705
OG0001386	Pray.g_01089	Prac.g_00697
OG0001387	Pray.g_01087	Prac.g_00695
OG0001388	Pray.g_01077	Prac.g_00685
OG0001389	Pray.g_01035	Prac.g_01555
OG0001390	Pray.g_00291	Prac.g_01523
OG0001391	Pray.g_00334	Prac.g_01490
OG0001392	Pray.g_00433	Prac.g_01404
OG0001393	Pray.g_00435	Prac.g_01402
OG0001394	Pray.g_00457	Prac.g_01379
OG0001395	Pray.g_00460	Prac.g_01376
OG0001396	Pray.g_00543	Prac.g_01296
OG0001397	Pray.g_00569	Prac.g_01271
OG0001398	Pray.g_00588	Prac.g_01252
OG0001399	Pray.g_00598	Prac.g_01242
OG0001400	Pray.g_00606	Prac.g_01234
OG0001401	Pray.g_00613	Prac.g_01226
OG0001402	Pray.g_00078	Prac.g_00999
OG0001403	Pray.g_01869	Prac.g_00176
OG0001404	Pray.g_01838	Prac.g_00208
OG0001405	Pray.g_01828	Prac.g_00218
OG0001406	Pray.g_01683	Prac.g_00372
OG0001407	Pray.g_01680	Prac.g_00369
OG0001408	Pray.g_01631	Prac.g_00321
OG0001409	Pray.g_01617	Prac.g_00308
OG0001412	Pray.g_00492	Prac.g_01346
OG0001413	Pray.g_00002	Prac.g_00892
OG0001414	Pray.g_00227	Prac.g_01869
OG0001415	Pray.g_00804	Prac.g_01605
OG0001416	Pray.g_01012	Prac.g_00851
OG0001417	Pray.g_01088	Prac.g_00696
OG0001418	Pray.g_00303	Prac.g_01512
OG0001419	Pray.g_00338	Prac.g_01486
OG0001420	Pray.g_00437	Prac.g_01400
OG0001421	Pray.g_00441	Prac.g_01395
OG0001422	Pray.g_00603	Prac.g_01237
OG0001423	Pray.g_00091	Prac.g_01012
OG0001424	Pray.g_00248	Prac.g_00923
OG0001425	Pray.g_01611	Prac.g_00302
OG0001426	Pray.g_01447	Prac.g_00121
OG0001427	Pray.g_00850	Prac.g_01161
OG0001430	Pray.g_00552	Prac.g_01288
OG0001431	Pray.g_00604	Prac.g_01236
OG0001432	Pray.g_00607	Prac.g_01233
OG0001433	Pray.g_01923	Prac.g_01952
OG0001435	Pray.g_01619	Prac.g_00310
OG0001436	Pray.g_00312	Prac.g_00900
OG0001438	Pray.g_01143	Prac.g_00751
OG0001440	Pray.g_00563	Prac.g_01277
OG0001441	Pray.g_00127	Prac.g_01041
OG0001442	Pray.g_00104	Prac.g_01024
OG0001443	Pray.g_00081	Prac.g_01002
OG0001444	Pray.g_00044	Prac.g_00966
OG0001445	Pray.g_01937	Prac.g_00143
OG0001446	Pray.g_01935	Prac.g_00145
OG0001447	Pray.g_01934	Prac.g_00146
OG0001449	Pray.g_01741	Prac.g_00261
OG0001451	Pray.g_01751	Prac.g_00634
OG0001453	Pray.g_01588	Prac.g_00889, Prac.g_00913, Prac.g_00881, Prac.g_00282
OG0001454	Pray.g_00844	Prac.g_01167
OG0001457	Pray.g_01061	Prac.g_00669
OG0001458	Pray.g_00290	Prac.g_01524
OG0001459	Pray.g_00327	Prac.g_01497
OG0001460	Pray.g_00411	Prac.g_01413
OG0001461	Pray.g_00484	Prac.g_01354
OG0001462	Pray.g_00551	Prac.g_01289
OG0001463	Pray.g_00597	Prac.g_01243
OG0001464	Pray.g_00602	Prac.g_01238
OG0001465	Pray.g_01901	Prac.g_00148
OG0001467	Pray.g_01725	Prac.g_00414
OG0001468	Pray.g_01334	Prac.g_00012
OG0001469	Pray.g_00066	Prac.g_00987
OG0001470	Pray.g_00798	Prac.g_01611
OG0001471	Pray.g_00909	Prac.g_01120
OG0001472	Pray.g_00410	Prac.g_01414
OG0001473	Pray.g_00419	Prac.g_01406
OG0001474	Pray.g_00421	Prac.g_00643
OG0001475	Pray.g_00593	Prac.g_01247
OG0001476	Pray.g_00594	Prac.g_01246
OG0001477	Pray.g_00595	Prac.g_01245
OG0001478	Pray.g_00601	Prac.g_01239
OG0001479	Pray.g_00628	Prac.g_01211
OG0001480	Pray.g_00133	Prac.g_01047
OG0001481	Pray.g_00047	Prac.g_00969
OG0001482	Pray.g_01574	Prac.g_00275
OG0001484	Pray.g_01784	Prac.g_00259
OG0001485	Pray.g_01230	Prac.g_00472
OG0001488	Pray.g_00653	Prac.g_01758
OG0001489	Pray.g_00853	Prac.g_01158
OG0001490	Pray.g_00881	Prac.g_01132
OG0001491	Pray.g_00324	Prac.g_01500
OG0001492	Pray.g_00381	Prac.g_01443
OG0001493	Pray.g_00422	Prac.g_00644
OG0001494	Pray.g_00423	Prac.g_00645
OG0001495	Pray.g_00424	Prac.g_00646
OG0001496	Pray.g_00425	Prac.g_00647
OG0001497	Pray.g_00426	Prac.g_00648
OG0001498	Pray.g_00427	Prac.g_00649
OG0001499	Pray.g_00428	Prac.g_00650
OG0001500	Pray.g_00429	Prac.g_00651
OG0001501	Pray.g_00430	Prac.g_00652
OG0001502	Pray.g_00431	Prac.g_00653
OG0001503	Pray.g_00432	Prac.g_00654
OG0001506	Pray.g_00620	Prac.g_01219
OG0001507	Pray.g_00082	Prac.g_01003
OG0001509	Pray.g_01252	Prac.g_00494
OG0001510	Pray.g_01326	Prac.g_00004
OG0001511	Pray.g_01569	Prac.g_00912
OG0001513	Pray.g_00184	Prac.g_01826
OG0001514	Pray.g_01889	Prac.g_00158
OG0001515	Pray.g_00294	Prac.g_01518
OG0001516	Pray.g_00533	Prac.g_01306
OG0001517	Pray.g_00611	Prac.g_01228, Prac.g_01229
OG0001519	Pray.g_00867	Prac.g_01146
OG0001520	Pray.g_00311	Prac.g_00899
OG0001521	Pray.g_01233	Prac.g_00475
OG0001523	Pray.g_00228	Prac.g_01870
OG0001524	Pray.g_00854	Prac.g_01157
OG0001525	Pray.g_00949	Prac.g_01088
OG0001527	Pray.g_00129	Prac.g_01043
OG0001528	Pray.g_01925	Prac.g_01953
OG0001529	Pray.g_01922	Prac.g_00132
OG0001532	Pray.g_01496	Prac.g_01912
OG0001533	Pray.g_00882	Prac.g_00642
OG0001534	Pray.g_01613	Prac.g_00304
OG0001536	Pray.g_00131	Prac.g_01045
OG0001537	Pray.g_00258, Pray.g_01921	Prac.g_00909
OG0001538	Pray.g_01899	Prac.g_00150
OG0001539	Pray.g_01884	Prac.g_00162
OG0001540	Pray.g_01883	Prac.g_00163
OG0001542	Pray.g_01615	Prac.g_00306
OG0001543	Pray.g_01605	Prac.g_00296
OG0001549	Pray.g_00163	Prac.g_01805
OG0001550	Pray.g_00785	Prac.g_01624
OG0001551	Pray.g_00809	Prac.g_01600
OG0001552	Pray.g_00846	Prac.g_01165
OG0001553	Pray.g_00869	Prac.g_01144
OG0001554	Pray.g_00870	Prac.g_01143
OG0001555	Pray.g_00947	Prac.g_01090
OG0001556	Pray.g_00959	Prac.g_01075
OG0001557	Pray.g_01086	Prac.g_00694
OG0001559	Pray.g_00295	Prac.g_01517
OG0001560	Pray.g_00316	Prac.g_01504
OG0001561	Pray.g_00412	Prac.g_01412
OG0001562	Pray.g_00550	Prac.g_01290
OG0001563	Pray.g_00609	Prac.g_01231
OG0001564	Pray.g_00610	Prac.g_01230
OG0001565	Pray.g_00612	Prac.g_01227
OG0001566	Pray.g_00615	Prac.g_01224
OG0001567	Pray.g_00621	Prac.g_01218
OG0001568	Pray.g_00134	Prac.g_01048
OG0001569	Pray.g_00130	Prac.g_01044
OG0001570	Pray.g_00124	Prac.g_01038
OG0001571	Pray.g_00111	Prac.g_01030
OG0001572	Pray.g_00101	Prac.g_01022
OG0001573	Pray.g_00098	Prac.g_01019
OG0001575	Pray.g_01904	Prac.g_00140
OG0001576	Pray.g_01893	Prac.g_00155
OG0001577	Pray.g_01832	Prac.g_00214
OG0001578	Pray.g_01830	Prac.g_00216
OG0001579	Pray.g_01742	Prac.g_00260
OG0001580	Pray.g_01775	Prac.g_00264
OG0001581	Pray.g_01772	Prac.g_00268
OG0001582	Pray.g_01639	Prac.g_00328
OG0001583	Pray.g_01637	Prac.g_00327
OG0001584	Pray.g_01636	Prac.g_00326
OG0001585	Pray.g_01626	Prac.g_00316
OG0001586	Pray.g_01383	Prac.g_00059
OG0001589	Pray.g_01055	Prac.g_00287
OG0001589	Pray.g_00249	Prac.g_00921
OG0001591	Pray.g_00840	Prac.g_01171
OG0001594	Pray.g_00958	Prac.g_01077
OG0001595	Pray.g_01057	Prac.g_00665
OG0001596	Pray.g_00297	Prac.g_01516
OG0001597	Pray.g_00414	Prac.g_01410
OG0001598	Pray.g_00439	Prac.g_01398
OG0001599	Pray.g_00088	Prac.g_01009
OG0001600	Pray.g_00087	Prac.g_01008
OG0001601	Pray.g_00086	Prac.g_01007
OG0001602	Pray.g_00085	Prac.g_01006
OG0001603	Pray.g_01584	Prac.g_00278
OG0001604	Pray.g_01546	Prac.g_00612
OG0001606	Pray.g_00818	Prac.g_01194
OG0001609	Pray.g_00845	Prac.g_01166
OG0001610	Pray.g_01062	Prac.g_00670
OG0001611	Pray.g_00278	Prac.g_01535
OG0001612	Pray.g_00325	Prac.g_01499
OG0001613	Pray.g_00418	Prac.g_01407
OG0001614	Pray.g_00537	Prac.g_01302
OG0001615	Pray.g_01912	Prac.g_00134
OG0001616	Pray.g_01907	Prac.g_00137
OG0001617	Pray.g_01855	Prac.g_00190
OG0001619	Pray.g_01840	Prac.g_00206
OG0001621	Pray.g_00305	Prac.g_01509
OG0001623	Pray.g_00815	Prac.g_01197
OG0001624	Pray.g_00416	Prac.g_01409
OG0001625	Pray.g_00545	Prac.g_01295
OG0001626	Pray.g_01911	Prac.g_00135
OG0001628	Pray.g_01597	Prac.g_00286
OG0001629	Pray.g_01851	Prac.g_00002
OG0001638	Pray.g_00229	Prac.g_01875
OG0001638	Pray.g_00230	Prac.g_01878, Prac.g_01876
OG0001639	Pray.g_00179	Prac.g_01821
OG0001640	Pray.g_00661	Prac.g_01750
OG0001641	Pray.g_00841	Prac.g_01170
OG0001642	Pray.g_00843	Prac.g_01168
OG0001643	Pray.g_00876	Prac.g_01135
OG0001644	Pray.g_00877	Prac.g_01134
OG0001645	Pray.g_00879	Prac.g_01133
OG0001646	Pray.g_00267	Prac.g_01969
OG0001647	Pray.g_00956	Prac.g_01079
OG0001648	Pray.g_01202	Prac.g_00813
OG0001649	Pray.g_01196	Prac.g_00807
OG0001650	Pray.g_01041	Prac.g_01561
OG0001651	Pray.g_00287	Prac.g_01528
OG0001652	Pray.g_00288	Prac.g_01526
OG0001653	Pray.g_00317	Prac.g_01503
OG0001654	Pray.g_00323	Prac.g_01501
OG0001655	Pray.g_00331	Prac.g_01493
OG0001656	Pray.g_00353	Prac.g_01470
OG0001657	Pray.g_00405	Prac.g_01419
OG0001658	Pray.g_00417	Prac.g_01408
OG0001659	Pray.g_00464	Prac.g_01372
OG0001660	Pray.g_00546	Prac.g_01294
OG0001661	Pray.g_00549	Prac.g_01291
OG0001662	Pray.g_00554	Prac.g_01286
OG0001663	Pray.g_00571	Prac.g_01269
OG0001664	Pray.g_00572	Prac.g_01268
OG0001665	Pray.g_00592	Prac.g_01248
OG0001666	Pray.g_00596	Prac.g_01244
OG0001667	Pray.g_00599	Prac.g_01241
OG0001668	Pray.g_00605	Prac.g_01235
OG0001669	Pray.g_00617	Prac.g_01222
OG0001670	Pray.g_00618	Prac.g_01221
OG0001671	Pray.g_00624	Prac.g_01215
OG0001672	Pray.g_00629	Prac.g_01210
OG0001673	Pray.g_00630	Prac.g_01209
OG0001674	Pray.g_00631	Prac.g_01208
OG0001675	Pray.g_00113	Prac.g_01032
OG0001676	Pray.g_00108	Prac.g_01027
OG0001677	Pray.g_00089	Prac.g_01010
OG0001678	Pray.g_00016	Prac.g_00938
OG0001679	Pray.g_00008	Prac.g_00930
OG0001680	Pray.g_01928	Prac.g_00879
OG0001681	Pray.g_01892	Prac.g_00156
OG0001682	Pray.g_01886	Prac.g_00160
OG0001684	Pray.g_01640	Prac.g_00329
OG0001685	Pray.g_01633	Prac.g_00323
OG0001686	Pray.g_01630	Prac.g_00320
OG0001687	Pray.g_01624	Prac.g_00314
OG0001688	Pray.g_01621	Prac.g_00311
OG0001689	Pray.g_01616	Prac.g_00307
OG0001690	Pray.g_01614	Prac.g_00305
OG0001691	Pray.g_01612	Prac.g_00303
OG0001692	Pray.g_01554	Prac.g_00620
OG0001693	Pray.g_01423	Prac.g_00098
OG0001695	Pray.g_01795	Prac.g_00241
OG0001700	Pray.g_00281	Prac.g_01532
OG0001701	Pray.g_00283	Prac.g_01530
OG0001702	Pray.g_00301	Prac.g_01514
OG0001703	Pray.g_00318	Prac.g_01502
OG0001704	Pray.g_00547	Prac.g_01293
OG0001706	Pray.g_00109	Prac.g_01028
OG0001707	Pray.g_00084	Prac.g_01005
OG0001708	Pray.g_01902	Prac.g_00147
OG0001710	Pray.g_00548	Prac.g_01292
OG0001713	Pray.g_01807	Prac.g_00238
OG0001722	Pray.g_00279	Prac.g_01534
OG0001724	Pray.g_00336	Prac.g_01488
OG0001725	Pray.g_00413	Prac.g_01411
OG0001726	Pray.g_00125	Prac.g_01039
OG0001728	Pray.g_01885	Prac.g_00161
OG0001731	Pray.g_01608	Prac.g_00299
OG0001732	Pray.g_01589	Prac.g_00283
OG0001733	Pray.g_00865	Prac.g_01147
OG0001734	Pray.g_01042	Prac.g_01562
OG0001783	Pray.g_00242	Prac.g_01891
OG0001784	Pray.g_01015	Prac.g_00848
OG0001786	Pray.g_00377	Prac.g_01446
OG0001787	Pray.g_00105	Prac.g_01025
OG0001788	Pray.g_01936	Prac.g_00144
OG0001790	Pray.g_01908	Prac.g_00136
OG0001791	Pray.g_01906	Prac.g_00138
OG0001796	Pray.g_00102	Prac.g_01023
OG0001806	Pray.g_00855	Prac.g_01156
OG0001807	Pray.g_00872	Prac.g_01141
OG0001816	Pray.g_00591	Prac.g_01249
OG0001819	Pray.g_00896	Prac.g_01128
OG0001820	Pray.g_01900	Prac.g_00149
OG0001824	Pray.g_01622	Prac.g_00312
OG0001826	Pray.g_01586	Prac.g_00280
OG0001829	Pray.g_01594	Prac.g_00284
OG0001837	Pray.g_00821	Prac.g_01191
OG0001839	Pray.g_00900	Prac.g_01124
OG0001841	Pray.g_01903	Prac.g_00141
OG0001845	Pray.g_01701	Prac.g_00390
OG0001849	Pray.g_01607	Prac.g_00298
OG0001850	Pray.g_00100	Prac.g_01021
OG0001862	Pray.g_00115	Prac.g_01034
OG0001875	Pray.g_00901	Prac.g_01123
OG0001876	Pray.g_00898	Prac.g_01126
OG0001877	Pray.g_00873	Prac.g_01139
OG0001910	Pray.g_00868	Prac.g_01145
OG0001912	Pray.g_00899	Prac.g_01125
OG0001914	Pray.g_00895	Prac.g_01129
OG0001960	Pray.g_01325	Prac.g_00003
OG0001984	Pray.g_00871	Prac.g_01142
OG0001988	Pray.g_01587	Prac.g_00281
OG0001989	Pray.g_00847	Prac.g_01164
OG0001990	Pray.g_00859	Prac.g_01152
OG0002019	Pray.g_01571	Prac.g_01961
OG0002020	Pray.g_00890	Prac.g_01966
OG0002021	Pray.g_00904	Prac.g_01121
OG0002022	Pray.g_01572	Prac.g_01960
OG0002027	Pray.g_01618	Prac.g_00309
OG0002030	Pray.g_00467	Prac.g_01369
OG0002051	Pray.g_00887	Prac.g_01962
OG0002062	Pray.g_00902	Prac.g_01122
OG0002063	Pray.g_00894	Prac.g_01130
OG0002064	Pray.g_00874	Prac.g_01138
OG0002065	Pray.g_01050	Prac.g_01571
OG0002119	Pray.g_00888	Prac.g_01964
OG0002135	Pray.g_01794	Prac.g_00446
OG0002137	Pray.g_01789	Prac.g_00663
OG0002193	Pray.g_00875	Prac.g_01137
OG0002360	Pray.g_01256	Prac.g_00498
OG0002363	Pray.g_01940	Prac.g_00876
OG0002369	Pray.g_01043	Prac.g_01563
OG0002370	Pray.g_01044	Prac.g_01564
OG0002371	Pray.g_01045	Prac.g_01565
OG0002372	Pray.g_01046	Prac.g_01567
OG0002373	Pray.g_01047	Prac.g_01568
OG0002374	Pray.g_01048	Prac.g_01569
OG0002375	Pray.g_01049	Prac.g_01570
