Orthogroup	Pray	Prad
OG0001148	Pray.g_01333	Prad.g_00781
OG0001149	Pray.g_01335	Prad.g_00779
OG0001150	Pray.g_01336	Prad.g_00778
OG0001151	Pray.g_01338	Prad.g_00776
OG0001152	Pray.g_01339	Prad.g_00775
OG0001153	Pray.g_01340	Prad.g_00774
OG0001154	Pray.g_01342	Prad.g_00772
OG0001155	Pray.g_01344	Prad.g_00770
OG0001156	Pray.g_01346	Prad.g_00768
OG0001157	Pray.g_01347	Prad.g_00767
OG0001158	Pray.g_01349	Prad.g_00765
OG0001159	Pray.g_01350	Prad.g_00764
OG0001160	Pray.g_01351	Prad.g_00763
OG0001161	Pray.g_01352	Prad.g_00762
OG0001162	Pray.g_01353	Prad.g_01641
OG0001163	Pray.g_01354	Prad.g_01640
OG0001164	Pray.g_01355	Prad.g_01639
OG0001165	Pray.g_01356	Prad.g_01638
OG0001166	Pray.g_01357	Prad.g_01637
OG0001167	Pray.g_01358	Prad.g_01636
OG0001168	Pray.g_01359	Prad.g_01635
OG0001169	Pray.g_01360	Prad.g_01634
OG0001170	Pray.g_01362	Prad.g_01633
OG0001171	Pray.g_01363	Prad.g_01632
OG0001172	Pray.g_01365	Prad.g_01630
OG0001173	Pray.g_01367	Prad.g_01628
OG0001174	Pray.g_01368	Prad.g_01627
OG0001175	Pray.g_01369	Prad.g_01626
OG0001176	Pray.g_01370	Prad.g_01625
OG0001177	Pray.g_01372	Prad.g_01623
OG0001178	Pray.g_01375	Prad.g_01621
OG0001179	Pray.g_01376	Prad.g_01620
OG0001180	Pray.g_01377	Prad.g_01619
OG0001181	Pray.g_01378	Prad.g_01618
OG0001182	Pray.g_01379	Prad.g_01617
OG0001183	Pray.g_01380	Prad.g_01616
OG0001184	Pray.g_01382	Prad.g_01614
OG0001185	Pray.g_01385	Prad.g_01611
OG0001186	Pray.g_01386	Prad.g_01610
OG0001187	Pray.g_01388	Prad.g_01609
OG0001188	Pray.g_01389	Prad.g_01608
OG0001189	Pray.g_01390	Prad.g_01607
OG0001190	Pray.g_01391	Prad.g_01606
OG0001191	Pray.g_01392	Prad.g_01605
OG0001192	Pray.g_01393	Prad.g_01604
OG0001193	Pray.g_01394	Prad.g_01603
OG0001194	Pray.g_01395	Prad.g_01602
OG0001195	Pray.g_01396	Prad.g_01601
OG0001196	Pray.g_01397	Prad.g_01600
OG0001197	Pray.g_01398	Prad.g_01599
OG0001198	Pray.g_01399	Prad.g_01598
OG0001199	Pray.g_01400	Prad.g_01597
OG0001200	Pray.g_01401	Prad.g_01596
OG0001201	Pray.g_01402	Prad.g_01595
OG0001202	Pray.g_01403	Prad.g_01594
OG0001203	Pray.g_01405	Prad.g_01592
OG0001204	Pray.g_01407	Prad.g_01590
OG0001205	Pray.g_01408	Prad.g_01589
OG0001206	Pray.g_01409	Prad.g_01588
OG0001207	Pray.g_01410	Prad.g_01587
OG0001208	Pray.g_01411	Prad.g_01586
OG0001209	Pray.g_01412	Prad.g_01585
OG0001210	Pray.g_01413	Prad.g_01584
OG0001211	Pray.g_01414	Prad.g_01583
OG0001212	Pray.g_01415	Prad.g_01582
OG0001213	Pray.g_01416	Prad.g_01581
OG0001214	Pray.g_01418	Prad.g_01579
OG0001215	Pray.g_01419	Prad.g_01578
OG0001216	Pray.g_01420	Prad.g_01577
OG0001217	Pray.g_01421	Prad.g_01576
OG0001218	Pray.g_01422	Prad.g_01575
OG0001219	Pray.g_01425	Prad.g_01572
OG0001220	Pray.g_01426	Prad.g_01571
OG0001221	Pray.g_01429	Prad.g_01568
OG0001222	Pray.g_01430	Prad.g_01567
OG0001223	Pray.g_01431	Prad.g_01566
OG0001224	Pray.g_01432	Prad.g_01565
OG0001225	Pray.g_01433	Prad.g_01564
OG0001226	Pray.g_01434	Prad.g_01563
OG0001227	Pray.g_01435	Prad.g_01562
OG0001228	Pray.g_01436	Prad.g_01561
OG0001229	Pray.g_01437	Prad.g_01560
OG0001230	Pray.g_01438	Prad.g_01559
OG0001231	Pray.g_01439	Prad.g_01558
OG0001232	Pray.g_01440	Prad.g_01557
OG0001233	Pray.g_01441	Prad.g_01556
OG0001234	Pray.g_01442	Prad.g_01555
OG0001235	Pray.g_01443	Prad.g_01554
OG0001236	Pray.g_01445	Prad.g_01552
OG0001237	Pray.g_01446	Prad.g_01551
OG0001238	Pray.g_01448	Prad.g_01549
OG0001239	Pray.g_01449	Prad.g_01548
OG0001240	Pray.g_01450	Prad.g_01547
OG0001241	Pray.g_01452	Prad.g_01545
OG0001242	Pray.g_01453	Prad.g_01544
OG0001243	Pray.g_01454	Prad.g_01543
OG0001244	Pray.g_01455	Prad.g_01542
OG0001245	Pray.g_01456	Prad.g_01541
OG0001246	Pray.g_01457	Prad.g_01540
OG0001247	Pray.g_01458	Prad.g_01539
OG0001248	Pray.g_01459	Prad.g_01538
OG0001249	Pray.g_01460	Prad.g_01537
OG0001250	Pray.g_01461	Prad.g_01536
OG0001251	Pray.g_00197	Prad.g_01901
OG0001252	Pray.g_00151	Prad.g_01855
OG0001253	Pray.g_00139	Prad.g_01841
OG0001254	Pray.g_00760	Prad.g_01710
OG0001255	Pray.g_00811	Prad.g_01658
OG0001257	Pray.g_00972	Prad.g_00025
OG0001258	Pray.g_00989	Prad.g_00131
OG0001259	Pray.g_01173	Prad.g_01379
OG0001260	Pray.g_00292	Prad.g_01091
OG0001261	Pray.g_00383	Prad.g_01181
OG0001262	Pray.g_00399	Prad.g_00297
OG0001263	Pray.g_00420	Prad.g_00276
OG0001264	Pray.g_00451	Prad.g_00246
OG0001265	Pray.g_00560	Prad.g_00137
OG0001266	Pray.g_00608	Prad.g_00995
OG0001267	Pray.g_00080	Prad.g_01512
OG0001268	Pray.g_00067	Prad.g_01499
OG0001269	Pray.g_01846	Prad.g_00611
OG0001270	Pray.g_01682	Prad.g_00474
OG0001271	Pray.g_01671	Prad.g_00463
OG0001272	Pray.g_01629	Prad.g_00421
OG0001273	Pray.g_01628	Prad.g_00420
OG0001274	Pray.g_01623	Prad.g_00415
OG0001275	Pray.g_01606	Prad.g_00397
OG0001276	Pray.g_01596	Prad.g_00384
OG0001277	Pray.g_01585	Prad.g_00369
OG0001278	Pray.g_01567	Prad.g_00949
OG0001279	Pray.g_01563	Prad.g_00945
OG0001280	Pray.g_01560	Prad.g_00942
OG0001281	Pray.g_01237	Prad.g_00876
OG0001282	Pray.g_01262	Prad.g_00851
OG0001283	Pray.g_01345	Prad.g_00769
OG0001285	Pray.g_01406	Prad.g_01591
OG0001286	Pray.g_01451	Prad.g_01546
OG0001288	Pray.g_00927	Prad.g_00070
OG0001290	Pray.g_01492	Prad.g_01956
OG0001291	Pray.g_00218	Prad.g_01922
OG0001292	Pray.g_00215	Prad.g_01919
OG0001293	Pray.g_00213	Prad.g_01917
OG0001294	Pray.g_00196	Prad.g_01900
OG0001295	Pray.g_00170	Prad.g_01874
OG0001296	Pray.g_00164	Prad.g_01868
OG0001297	Pray.g_00680	Prad.g_01792
OG0001298	Pray.g_00724	Prad.g_01748
OG0001299	Pray.g_00733	Prad.g_01739
OG0001300	Pray.g_00851	Prad.g_00736
OG0001301	Pray.g_01126	Prad.g_01426
OG0001302	Pray.g_00296	Prad.g_01096
OG0001303	Pray.g_00300	Prad.g_01100
OG0001304	Pray.g_00575	Prad.g_01027
OG0001305	Pray.g_00580	Prad.g_01022
OG0001306	Pray.g_00616	Prad.g_00988
OG0001307	Pray.g_00625	Prad.g_00979
OG0001308	Pray.g_00120	Prad.g_00647
OG0001309	Pray.g_00118	Prad.g_00649
OG0001310	Pray.g_00107	Prad.g_00660
OG0001311	Pray.g_00035	Prad.g_01467
OG0001312	Pray.g_01845	Prad.g_00610
OG0001313	Pray.g_01625	Prad.g_00417
OG0001314	Pray.g_01536	Prad.g_00918
OG0001315	Pray.g_01502	Prad.g_00883
OG0001316	Pray.g_01341	Prad.g_00773
OG0001318	Pray.g_00148	Prad.g_01852
OG0001319	Pray.g_00719	Prad.g_01753
OG0001320	Pray.g_00957	Prad.g_00039
OG0001321	Pray.g_00302	Prad.g_01102
OG0001321	Pray.g_00302	Prad.g_01207
OG0001322	Pray.g_00329	Prad.g_01126
OG0001323	Pray.g_00600	Prad.g_01003
OG0001324	Pray.g_00633	Prad.g_00971
OG0001325	Pray.g_00114	Prad.g_00653
OG0001326	Pray.g_01898	Prad.g_00338
OG0001327	Pray.g_01896	Prad.g_00340
OG0001328	Pray.g_01865	Prad.g_00623
OG0001329	Pray.g_01809	Prad.g_00574
OG0001330	Pray.g_01632	Prad.g_00424
OG0001331	Pray.g_01562	Prad.g_00944
OG0001333	Pray.g_01310	Prad.g_00803
OG0001334	Pray.g_01366	Prad.g_01629
OG0001335	Pray.g_01404	Prad.g_01593
OG0001336	Pray.g_00161	Prad.g_01865
OG0001337	Pray.g_00171	Prad.g_01875
OG0001338	Pray.g_00145	Prad.g_01847
OG0001339	Pray.g_00684	Prad.g_01788
OG0001340	Pray.g_00729	Prad.g_01743
OG0001341	Pray.g_00741	Prad.g_01730
OG0001342	Pray.g_00759	Prad.g_01711
OG0001343	Pray.g_00817	Prad.g_01652
OG0001344	Pray.g_00856	Prad.g_00731
OG0001345	Pray.g_00924	Prad.g_00668
OG0001346	Pray.g_00962	Prad.g_00035
OG0001347	Pray.g_00976	Prad.g_00021
OG0001348	Pray.g_00995	Prad.g_00125
OG0001349	Pray.g_01000	Prad.g_00120
OG0001350	Pray.g_01005	Prad.g_00115
OG0001351	Pray.g_01185	Prad.g_01366
OG0001352	Pray.g_01081	Prad.g_01256
OG0001353	Pray.g_01060	Prad.g_01277
OG0001354	Pray.g_00332	Prad.g_01129
OG0001355	Pray.g_00389	Prad.g_00307
OG0001356	Pray.g_00434	Prad.g_00262
OG0001357	Pray.g_00539	Prad.g_00158
OG0001358	Pray.g_00559	Prad.g_00138
OG0001359	Pray.g_00093	Prad.g_01525
OG0001360	Pray.g_00092	Prad.g_01524
OG0001361	Pray.g_00013	Prad.g_01445
OG0001362	Pray.g_01926	Prad.g_01216
OG0001363	Pray.g_01785	Prad.g_00563
OG0001364	Pray.g_01652	Prad.g_00444
OG0001365	Pray.g_01232	Prad.g_00376
OG0001366	Pray.g_01522	Prad.g_00904
OG0001367	Pray.g_01251	Prad.g_00862
OG0001368	Pray.g_01373	Prad.g_01622
OG0001371	Pray.g_00222	Prad.g_01926
OG0001372	Pray.g_00221	Prad.g_01925
OG0001373	Pray.g_00214	Prad.g_01918
OG0001374	Pray.g_00202	Prad.g_01906
OG0001375	Pray.g_00154	Prad.g_01858
OG0001376	Pray.g_00715	Prad.g_01757
OG0001377	Pray.g_00737	Prad.g_01735
OG0001378	Pray.g_00752	Prad.g_01719
OG0001379	Pray.g_00839	Prad.g_00748
OG0001381	Pray.g_00944	Prad.g_00053
OG0001382	Pray.g_00950	Prad.g_00046
OG0001383	Pray.g_01002	Prad.g_00118
OG0001384	Pray.g_01010	Prad.g_00110
OG0001385	Pray.g_01097	Prad.g_01240
OG0001386	Pray.g_01089	Prad.g_01248
OG0001387	Pray.g_01087	Prad.g_01250
OG0001388	Pray.g_01077	Prad.g_01260
OG0001389	Pray.g_01035	Prad.g_01054
OG0001390	Pray.g_00291	Prad.g_01090
OG0001391	Pray.g_00334	Prad.g_01131
OG0001392	Pray.g_00433	Prad.g_00263
OG0001393	Pray.g_00435	Prad.g_00261
OG0001394	Pray.g_00457	Prad.g_00240
OG0001395	Pray.g_00460	Prad.g_00237
OG0001396	Pray.g_00543	Prad.g_00154
OG0001397	Pray.g_00569	Prad.g_01034
OG0001398	Pray.g_00588	Prad.g_01014
OG0001399	Pray.g_00598	Prad.g_01005
OG0001400	Pray.g_00606	Prad.g_00997
OG0001401	Pray.g_00613	Prad.g_01320
OG0001402	Pray.g_00078	Prad.g_01510
OG0001403	Pray.g_01869	Prad.g_00627
OG0001404	Pray.g_01838	Prad.g_00603
OG0001405	Pray.g_01828	Prad.g_00593
OG0001406	Pray.g_01683	Prad.g_00475
OG0001407	Pray.g_01680	Prad.g_00472
OG0001408	Pray.g_01631	Prad.g_00423
OG0001409	Pray.g_01617	Prad.g_00409
OG0001411	Pray.g_01593	Prad.g_01187
OG0001412	Pray.g_00492	Prad.g_00205
OG0001413	Pray.g_00002	Prad.g_01213
OG0001414	Pray.g_00227	Prad.g_01932
OG0001415	Pray.g_00804	Prad.g_01665
OG0001416	Pray.g_01012	Prad.g_00108
OG0001417	Pray.g_01088	Prad.g_01249
OG0001418	Pray.g_00303	Prad.g_01103
OG0001419	Pray.g_00338	Prad.g_01135
OG0001420	Pray.g_00437	Prad.g_00259
OG0001421	Pray.g_00441	Prad.g_00255
OG0001422	Pray.g_00603	Prad.g_01000
OG0001423	Pray.g_00091	Prad.g_01523
OG0001424	Pray.g_00248	Prad.g_00074
OG0001425	Pray.g_01611	Prad.g_00403
OG0001426	Pray.g_01447	Prad.g_01550
OG0001427	Pray.g_00850	Prad.g_00737
OG0001430	Pray.g_00552	Prad.g_00145
OG0001431	Pray.g_00604	Prad.g_00999
OG0001432	Pray.g_00607	Prad.g_00996
OG0001433	Pray.g_01923	Prad.g_00312
OG0001435	Pray.g_01619	Prad.g_00411
OG0001438	Pray.g_01143	Prad.g_01409
OG0001439	Pray.g_00380	Prad.g_01178
OG0001440	Pray.g_00563	Prad.g_00134
OG0001441	Pray.g_00127	Prad.g_00640
OG0001442	Pray.g_00104	Prad.g_00663
OG0001443	Pray.g_00081	Prad.g_01513
OG0001444	Pray.g_00044	Prad.g_01477
OG0001445	Pray.g_01937	Prad.g_01202
OG0001446	Pray.g_01935	Prad.g_01204
OG0001447	Pray.g_01934	Prad.g_01205
OG0001449	Pray.g_01741	Prad.g_00536
OG0001451	Pray.g_01751	Prad.g_00546
OG0001452	Pray.g_01424	Prad.g_01573
OG0001453	Pray.g_01588	Prad.g_00378
OG0001454	Pray.g_00844	Prad.g_00743
OG0001455	Pray.g_00905	Prad.g_01191
OG0001457	Pray.g_01061	Prad.g_01276
OG0001458	Pray.g_00290	Prad.g_01089
OG0001459	Pray.g_00327	Prad.g_01124
OG0001460	Pray.g_00411	Prad.g_00285
OG0001461	Pray.g_00484	Prad.g_00213
OG0001462	Pray.g_00551	Prad.g_00146
OG0001463	Pray.g_00597	Prad.g_01006
OG0001464	Pray.g_00602	Prad.g_01001
OG0001465	Pray.g_01901	Prad.g_00334
OG0001467	Pray.g_01725	Prad.g_00518
OG0001468	Pray.g_01334	Prad.g_00780
OG0001469	Pray.g_00066	Prad.g_01498
OG0001470	Pray.g_00798	Prad.g_01671
OG0001472	Pray.g_00410	Prad.g_00286
OG0001473	Pray.g_00419	Prad.g_00277
OG0001474	Pray.g_00421	Prad.g_00275
OG0001475	Pray.g_00593	Prad.g_01010
OG0001476	Pray.g_00594	Prad.g_01009
OG0001477	Pray.g_00595	Prad.g_01008
OG0001478	Pray.g_00601	Prad.g_01002
OG0001479	Pray.g_00628	Prad.g_00976
OG0001480	Pray.g_00133	Prad.g_00634
OG0001481	Pray.g_00047	Prad.g_01480
OG0001482	Pray.g_01574	Prad.g_01985
OG0001483	Pray.g_01876	Prad.g_00364
OG0001484	Pray.g_01784	Prad.g_00562
OG0001485	Pray.g_01230	Prad.g_00881
OG0001486	Pray.g_00472	Prad.g_00225
OG0001488	Pray.g_00653	Prad.g_01819
OG0001489	Pray.g_00853	Prad.g_00734
OG0001490	Pray.g_00881	Prad.g_00701
OG0001491	Pray.g_00324	Prad.g_01121
OG0001492	Pray.g_00381	Prad.g_01179
OG0001493	Pray.g_00422	Prad.g_00274
OG0001494	Pray.g_00423	Prad.g_00273
OG0001495	Pray.g_00424	Prad.g_00272
OG0001496	Pray.g_00425	Prad.g_00271
OG0001497	Pray.g_00426	Prad.g_00270
OG0001498	Pray.g_00427	Prad.g_00269
OG0001499	Pray.g_00428	Prad.g_00268
OG0001500	Pray.g_00429	Prad.g_00267
OG0001501	Pray.g_00430	Prad.g_00266
OG0001502	Pray.g_00431	Prad.g_00265
OG0001503	Pray.g_00432	Prad.g_00264
OG0001506	Pray.g_00620	Prad.g_00984
OG0001507	Pray.g_00082	Prad.g_01514
OG0001508	Pray.g_01620	Prad.g_00412
OG0001509	Pray.g_01252	Prad.g_00861
OG0001510	Pray.g_01326	Prad.g_00788
OG0001511	Pray.g_01569	Prad.g_00950
OG0001513	Pray.g_00184	Prad.g_01888
OG0001515	Pray.g_00294	Prad.g_01094
OG0001516	Pray.g_00533	Prad.g_00164
OG0001517	Pray.g_00611	Prad.g_00992
OG0001518	Pray.g_01579	Prad.g_01194
OG0001519	Pray.g_00867	Prad.g_00722
OG0001521	Pray.g_01233	Prad.g_00375
OG0001523	Pray.g_00228	Prad.g_01933
OG0001524	Pray.g_00854	Prad.g_00733
OG0001525	Pray.g_00949	Prad.g_00048
OG0001527	Pray.g_00129	Prad.g_00638
OG0001528	Pray.g_01925	Prad.g_01217
OG0001529	Pray.g_01922	Prad.g_00316
OG0001532	Pray.g_01496	Prad.g_01952
OG0001533	Pray.g_00882	Prad.g_00700
OG0001534	Pray.g_01613	Prad.g_00405
OG0001536	Pray.g_00131	Prad.g_00636
OG0001537	Pray.g_00258	Prad.g_01198
OG0001537	Pray.g_01921	Prad.g_00541
OG0001538	Pray.g_01899	Prad.g_00337
OG0001539	Pray.g_01884	Prad.g_00356
OG0001540	Pray.g_01883	Prad.g_00357
OG0001542	Pray.g_01615	Prad.g_00407
OG0001543	Pray.g_01605	Prad.g_00396
OG0001549	Pray.g_00163	Prad.g_01867
OG0001550	Pray.g_00785	Prad.g_01684
OG0001551	Pray.g_00809	Prad.g_01660
OG0001552	Pray.g_00846	Prad.g_00741
OG0001553	Pray.g_00869	Prad.g_00720
OG0001554	Pray.g_00870	Prad.g_00712
OG0001555	Pray.g_00947	Prad.g_00050
OG0001556	Pray.g_00959	Prad.g_00037
OG0001557	Pray.g_01086	Prad.g_01251
OG0001559	Pray.g_00295	Prad.g_01095
OG0001560	Pray.g_00316	Prad.g_01113
OG0001561	Pray.g_00412	Prad.g_00284
OG0001562	Pray.g_00550	Prad.g_00147
OG0001563	Pray.g_00609	Prad.g_00994
OG0001564	Pray.g_00610	Prad.g_00993
OG0001565	Pray.g_00612	Prad.g_00991
OG0001566	Pray.g_00615	Prad.g_00989
OG0001567	Pray.g_00621	Prad.g_00983
OG0001568	Pray.g_00134	Prad.g_00633
OG0001569	Pray.g_00130	Prad.g_00637
OG0001570	Pray.g_00124	Prad.g_00643
OG0001571	Pray.g_00111	Prad.g_00656
OG0001572	Pray.g_00101	Prad.g_01993
OG0001573	Pray.g_00098	Prad.g_01990
OG0001575	Pray.g_01904	Prad.g_00331
OG0001576	Pray.g_01893	Prad.g_00343
OG0001577	Pray.g_01832	Prad.g_00597
OG0001578	Pray.g_01830	Prad.g_00595
OG0001579	Pray.g_01742	Prad.g_00535
OG0001582	Pray.g_01639	Prad.g_00431
OG0001583	Pray.g_01637	Prad.g_00429
OG0001584	Pray.g_01636	Prad.g_00428
OG0001585	Pray.g_01626	Prad.g_00418
OG0001586	Pray.g_01383	Prad.g_01613
OG0001589	Pray.g_01055	Prad.g_00387
OG0001589	Pray.g_00249	Prad.g_00077
OG0001591	Pray.g_00840	Prad.g_00747
OG0001592	Pray.g_00880	Prad.g_00702
OG0001594	Pray.g_00958	Prad.g_00038
OG0001595	Pray.g_01057	Prad.g_01280
OG0001596	Pray.g_00297	Prad.g_01097
OG0001597	Pray.g_00414	Prad.g_00282
OG0001598	Pray.g_00439	Prad.g_00257
OG0001599	Pray.g_00088	Prad.g_01520
OG0001600	Pray.g_00087	Prad.g_01519
OG0001601	Pray.g_00086	Prad.g_01518
OG0001602	Pray.g_00085	Prad.g_01517
OG0001603	Pray.g_01584	Prad.g_00368
OG0001604	Pray.g_01546	Prad.g_00928
OG0001606	Pray.g_00818	Prad.g_01651
OG0001609	Pray.g_00845	Prad.g_00742
OG0001610	Pray.g_01062	Prad.g_01275
OG0001611	Pray.g_00278	Prad.g_01076
OG0001612	Pray.g_00325	Prad.g_01122
OG0001613	Pray.g_00418	Prad.g_00278
OG0001614	Pray.g_00537	Prad.g_00160
OG0001615	Pray.g_01912	Prad.g_00323
OG0001616	Pray.g_01907	Prad.g_00328
OG0001619	Pray.g_01840	Prad.g_00605
OG0001621	Pray.g_00305	Prad.g_01106
OG0001623	Pray.g_00815	Prad.g_01654
OG0001624	Pray.g_00416	Prad.g_00280
OG0001625	Pray.g_00545	Prad.g_00152
OG0001626	Pray.g_01911	Prad.g_00324
OG0001627	Pray.g_01852	Prad.g_01192
OG0001628	Pray.g_01597	Prad.g_00385
OG0001631	Pray.g_00005	Prad.g_01437
OG0001639	Pray.g_00179	Prad.g_01883
OG0001640	Pray.g_00661	Prad.g_01811
OG0001641	Pray.g_00841	Prad.g_00746
OG0001642	Pray.g_00843	Prad.g_00744
OG0001643	Pray.g_00876	Prad.g_00706
OG0001644	Pray.g_00877	Prad.g_00705
OG0001645	Pray.g_00879	Prad.g_00703
OG0001646	Pray.g_00267	Prad.g_00695
OG0001647	Pray.g_00956	Prad.g_00040
OG0001648	Pray.g_01202	Prad.g_01349
OG0001649	Pray.g_01196	Prad.g_01355
OG0001650	Pray.g_01041	Prad.g_01048
OG0001651	Pray.g_00287	Prad.g_01085
OG0001652	Pray.g_00288	Prad.g_01087
OG0001653	Pray.g_00317	Prad.g_01114
OG0001654	Pray.g_00323	Prad.g_01120
OG0001655	Pray.g_00331	Prad.g_01128
OG0001656	Pray.g_00353	Prad.g_01151
OG0001657	Pray.g_00405	Prad.g_00291
OG0001658	Pray.g_00417	Prad.g_00279
OG0001659	Pray.g_00464	Prad.g_00233
OG0001660	Pray.g_00546	Prad.g_00151
OG0001661	Pray.g_00549	Prad.g_00148
OG0001662	Pray.g_00554	Prad.g_00143
OG0001663	Pray.g_00571	Prad.g_01032
OG0001664	Pray.g_00572	Prad.g_01031
OG0001665	Pray.g_00592	Prad.g_01011
OG0001666	Pray.g_00596	Prad.g_01007
OG0001667	Pray.g_00599	Prad.g_01004
OG0001668	Pray.g_00605	Prad.g_00998
OG0001669	Pray.g_00617	Prad.g_00987
OG0001670	Pray.g_00618	Prad.g_00986
OG0001671	Pray.g_00624	Prad.g_00980
OG0001672	Pray.g_00629	Prad.g_00975
OG0001673	Pray.g_00630	Prad.g_00974
OG0001674	Pray.g_00631	Prad.g_00973
OG0001675	Pray.g_00113	Prad.g_00654
OG0001676	Pray.g_00108	Prad.g_00659
OG0001677	Pray.g_00089	Prad.g_01521
OG0001678	Pray.g_00016	Prad.g_01448
OG0001679	Pray.g_00008	Prad.g_01440
OG0001680	Pray.g_01928	Prad.g_01074
OG0001681	Pray.g_01892	Prad.g_00344
OG0001682	Pray.g_01886	Prad.g_00354
OG0001684	Pray.g_01640	Prad.g_00432
OG0001685	Pray.g_01633	Prad.g_00425
OG0001686	Pray.g_01630	Prad.g_00422
OG0001687	Pray.g_01624	Prad.g_00416
OG0001688	Pray.g_01621	Prad.g_00413
OG0001689	Pray.g_01616	Prad.g_00408
OG0001690	Pray.g_01614	Prad.g_00406
OG0001691	Pray.g_01612	Prad.g_00404
OG0001692	Pray.g_01554	Prad.g_00936
OG0001693	Pray.g_01423	Prad.g_01574
OG0001698	Pray.g_00986	Prad.g_00133
OG0001699	Pray.g_01056	Prad.g_01281
OG0001700	Pray.g_00281	Prad.g_01079
OG0001701	Pray.g_00283	Prad.g_01081
OG0001702	Pray.g_00301	Prad.g_01101
OG0001703	Pray.g_00318	Prad.g_01115
OG0001704	Pray.g_00547	Prad.g_00150
OG0001705	Pray.g_00121	Prad.g_00646
OG0001706	Pray.g_00109	Prad.g_00658
OG0001707	Pray.g_00084	Prad.g_01516
OG0001708	Pray.g_01902	Prad.g_00333
OG0001710	Pray.g_00548	Prad.g_00149
OG0001722	Pray.g_00279	Prad.g_01077
OG0001723	Pray.g_00286	Prad.g_01083
OG0001724	Pray.g_00336	Prad.g_01133
OG0001725	Pray.g_00413	Prad.g_00283
OG0001726	Pray.g_00125	Prad.g_00642
OG0001727	Pray.g_01916	Prad.g_00321
OG0001731	Pray.g_01608	Prad.g_00399
OG0001732	Pray.g_01589	Prad.g_00379
OG0001733	Pray.g_00865	Prad.g_00723
OG0001734	Pray.g_01042	Prad.g_01047
OG0001736	Pray.g_00468	Prad.g_00229
OG0001783	Pray.g_00242	Prad.g_01946
OG0001784	Pray.g_01015	Prad.g_00105
OG0001785	Pray.g_00298	Prad.g_01098
OG0001786	Pray.g_00377	Prad.g_01175
OG0001787	Pray.g_00105	Prad.g_00662
OG0001788	Pray.g_01936	Prad.g_01203
OG0001789	Pray.g_01910	Prad.g_00325
OG0001790	Pray.g_01908	Prad.g_00327
OG0001791	Pray.g_01906	Prad.g_00329
OG0001794	Pray.g_01590	Prad.g_00959
OG0001796	Pray.g_00102	Prad.g_00665
OG0001806	Pray.g_00855	Prad.g_00732
OG0001807	Pray.g_00872	Prad.g_00710
OG0001810	Pray.g_00319	Prad.g_01116
OG0001811	Pray.g_00320	Prad.g_01117
OG0001812	Pray.g_00321	Prad.g_01118
OG0001813	Pray.g_00322	Prad.g_01119
OG0001814	Pray.g_00415	Prad.g_00281
OG0001817	Pray.g_00122	Prad.g_00645
OG0001818	Pray.g_00119	Prad.g_00648
OG0001819	Pray.g_00896	Prad.g_00684
OG0001820	Pray.g_01900	Prad.g_00336
OG0001824	Pray.g_01622	Prad.g_00414
OG0001825	Pray.g_01598	Prad.g_00386
OG0001826	Pray.g_01586	Prad.g_00370
OG0001829	Pray.g_01594	Prad.g_00382
OG0001837	Pray.g_00821	Prad.g_01648
OG0001838	Pray.g_00878	Prad.g_00704
OG0001839	Pray.g_00900	Prad.g_00680, Prad.g_00318
OG0001840	Pray.g_01915	Prad.g_00322
OG0001841	Pray.g_01903	Prad.g_00332
OG0001842	Pray.g_01882	Prad.g_00358
OG0001845	Pray.g_01701	Prad.g_00493
OG0001846	Pray.g_01638	Prad.g_00430
OG0001848	Pray.g_01592	Prad.g_00381
OG0001850	Pray.g_00100	Prad.g_01992
OG0001861	Pray.g_00116	Prad.g_00651
OG0001862	Pray.g_00115	Prad.g_00652
OG0001863	Pray.g_00106	Prad.g_00661
OG0001864	Pray.g_01570	Prad.g_00956
OG0001865	Pray.g_01939	Prad.g_01199
OG0001866	Pray.g_01924	Prad.g_00313
OG0001868	Pray.g_01909	Prad.g_00326
OG0001870	Pray.g_01500	Prad.g_01210
OG0001875	Pray.g_00901	Prad.g_00679
OG0001876	Pray.g_00898	Prad.g_00682
OG0001877	Pray.g_00873	Prad.g_00709
OG0001907	Pray.g_00257	Prad.g_01197
OG0001909	Pray.g_01591	Prad.g_00960
OG0001910	Pray.g_00868	Prad.g_00721
OG0001912	Pray.g_00899	Prad.g_00681
OG0001914	Pray.g_00895	Prad.g_00685
OG0001954	Pray.g_00863	Prad.g_00725
OG0001958	Pray.g_00103	Prad.g_00664
OG0001984	Pray.g_00871	Prad.g_00711
OG0001989	Pray.g_00847	Prad.g_00740
OG0002019	Pray.g_01571	Prad.g_00967
OG0002020	Pray.g_00890	Prad.g_00690
OG0002021	Pray.g_00904	Prad.g_00676
OG0002022	Pray.g_01572	Prad.g_00968
OG0002023	Pray.g_01918	Prad.g_00319
OG0002027	Pray.g_01618	Prad.g_00410
OG0002051	Pray.g_00887	Prad.g_00694
OG0002053	Pray.g_01573	Prad.g_00969
OG0002062	Pray.g_00902	Prad.g_00678
OG0002063	Pray.g_00894	Prad.g_00686
OG0002064	Pray.g_00874	Prad.g_00708
OG0002119	Pray.g_00888	Prad.g_00692
OG0002121	Pray.g_00123	Prad.g_00644
OG0002139	Pray.g_01580	Prad.g_00373
OG0002193	Pray.g_00875	Prad.g_01293, Prad.g_00707
