Orthogroup	Pray	Prbm
OG0001095	Pray.g_01271	Prbm.g_01997
OG0001096	Pray.g_01272	Prbm.g_01998
OG0001097	Pray.g_01273	Prbm.g_01999
OG0001098	Pray.g_01274	Prbm.g_02000
OG0001099	Pray.g_01275	Prbm.g_02001
OG0001100	Pray.g_01276	Prbm.g_02002
OG0001101	Pray.g_01277	Prbm.g_02003
OG0001102	Pray.g_01278	Prbm.g_02004
OG0001103	Pray.g_01279	Prbm.g_02005
OG0001104	Pray.g_01280	Prbm.g_02006
OG0001105	Pray.g_01281	Prbm.g_02007
OG0001106	Pray.g_01282	Prbm.g_02008
OG0001107	Pray.g_01283	Prbm.g_02009
OG0001108	Pray.g_01284	Prbm.g_02010
OG0001109	Pray.g_01285	Prbm.g_02011
OG0001110	Pray.g_01286	Prbm.g_02012
OG0001111	Pray.g_01287	Prbm.g_02013
OG0001112	Pray.g_01288	Prbm.g_02014
OG0001113	Pray.g_01289	Prbm.g_02015
OG0001114	Pray.g_01290	Prbm.g_02016
OG0001115	Pray.g_01291	Prbm.g_02017
OG0001116	Pray.g_01292	Prbm.g_02018
OG0001117	Pray.g_01293	Prbm.g_02019
OG0001118	Pray.g_01294	Prbm.g_02020
OG0001119	Pray.g_01295	Prbm.g_02021
OG0001120	Pray.g_01296	Prbm.g_02022
OG0001121	Pray.g_01298	Prbm.g_02024
OG0001122	Pray.g_01299	Prbm.g_02025
OG0001123	Pray.g_01300	Prbm.g_02026
OG0001124	Pray.g_01302	Prbm.g_02028
OG0001125	Pray.g_01304	Prbm.g_02030
OG0001126	Pray.g_01305	Prbm.g_02031
OG0001127	Pray.g_01307	Prbm.g_02034
OG0001128	Pray.g_01308	Prbm.g_02035
OG0001129	Pray.g_01309	Prbm.g_02036
OG0001130	Pray.g_01312	Prbm.g_02039
OG0001131	Pray.g_01313	Prbm.g_02040
OG0001132	Pray.g_01314	Prbm.g_02041
OG0001133	Pray.g_01315	Prbm.g_02042
OG0001134	Pray.g_01316	Prbm.g_02043
OG0001135	Pray.g_01317	Prbm.g_02044
OG0001136	Pray.g_01318	Prbm.g_02045
OG0001137	Pray.g_01319	Prbm.g_02046
OG0001138	Pray.g_01320	Prbm.g_02048
OG0001139	Pray.g_01321	Prbm.g_02050
OG0001140	Pray.g_01322	Prbm.g_02051
OG0001141	Pray.g_01323	Prbm.g_02052
OG0001142	Pray.g_01327	Prbm.g_02057
OG0001143	Pray.g_01328	Prbm.g_02058
OG0001144	Pray.g_01329	Prbm.g_02059
OG0001145	Pray.g_01330	Prbm.g_02060
OG0001146	Pray.g_01331	Prbm.g_02061
OG0001147	Pray.g_01332	Prbm.g_02062
OG0001148	Pray.g_01333	Prbm.g_02063
OG0001149	Pray.g_01335	Prbm.g_02064
OG0001150	Pray.g_01336	Prbm.g_02065
OG0001151	Pray.g_01338	Prbm.g_02068
OG0001152	Pray.g_01339	Prbm.g_02069
OG0001153	Pray.g_01340	Prbm.g_02070
OG0001154	Pray.g_01342	Prbm.g_02072
OG0001155	Pray.g_01344	Prbm.g_02074
OG0001156	Pray.g_01346	Prbm.g_02076
OG0001157	Pray.g_01347	Prbm.g_02078
OG0001158	Pray.g_01349	Prbm.g_02080
OG0001159	Pray.g_01350	Prbm.g_02081
OG0001160	Pray.g_01351	Prbm.g_02082
OG0001161	Pray.g_01352	Prbm.g_02083
OG0001162	Pray.g_01353	Prbm.g_02084
OG0001163	Pray.g_01354	Prbm.g_02085
OG0001164	Pray.g_01355	Prbm.g_02086
OG0001165	Pray.g_01356	Prbm.g_02087
OG0001166	Pray.g_01357	Prbm.g_02088
OG0001167	Pray.g_01358	Prbm.g_02089
OG0001168	Pray.g_01359	Prbm.g_02090
OG0001169	Pray.g_01360	Prbm.g_02091
OG0001170	Pray.g_01362	Prbm.g_02092
OG0001171	Pray.g_01363	Prbm.g_02093
OG0001172	Pray.g_01365	Prbm.g_02095
OG0001173	Pray.g_01367	Prbm.g_02097
OG0001174	Pray.g_01368	Prbm.g_02098
OG0001175	Pray.g_01369	Prbm.g_02099
OG0001176	Pray.g_01370	Prbm.g_02101
OG0001177	Pray.g_01372	Prbm.g_02103
OG0001178	Pray.g_01375	Prbm.g_02106
OG0001179	Pray.g_01376	Prbm.g_02107
OG0001180	Pray.g_01377	Prbm.g_02108
OG0001181	Pray.g_01378	Prbm.g_02109
OG0001182	Pray.g_01379	Prbm.g_02110
OG0001183	Pray.g_01380	Prbm.g_02111
OG0001184	Pray.g_01382	Prbm.g_02140
OG0001185	Pray.g_01385	Prbm.g_02144
OG0001186	Pray.g_01386	Prbm.g_02145
OG0001187	Pray.g_01388	Prbm.g_02146
OG0001188	Pray.g_01389	Prbm.g_02147
OG0001189	Pray.g_01390	Prbm.g_02148
OG0001190	Pray.g_01391	Prbm.g_02149
OG0001191	Pray.g_01392	Prbm.g_02150
OG0001192	Pray.g_01393	Prbm.g_02151
OG0001193	Pray.g_01394	Prbm.g_02152
OG0001194	Pray.g_01395	Prbm.g_02153
OG0001195	Pray.g_01396	Prbm.g_02154
OG0001196	Pray.g_01397	Prbm.g_02155
OG0001197	Pray.g_01398	Prbm.g_02156
OG0001198	Pray.g_01399	Prbm.g_02157
OG0001199	Pray.g_01400	Prbm.g_02158
OG0001200	Pray.g_01401	Prbm.g_02159
OG0001201	Pray.g_01402	Prbm.g_02160
OG0001202	Pray.g_01403	Prbm.g_02161
OG0001203	Pray.g_01405	Prbm.g_02163
OG0001204	Pray.g_01407	Prbm.g_02165
OG0001205	Pray.g_01408	Prbm.g_02167
OG0001206	Pray.g_01409	Prbm.g_02168
OG0001207	Pray.g_01410	Prbm.g_02169
OG0001208	Pray.g_01411	Prbm.g_02170
OG0001209	Pray.g_01412	Prbm.g_02171
OG0001210	Pray.g_01413	Prbm.g_02172
OG0001211	Pray.g_01414	Prbm.g_02173
OG0001212	Pray.g_01415	Prbm.g_02174
OG0001213	Pray.g_01416	Prbm.g_02175
OG0001214	Pray.g_01418	Prbm.g_02177
OG0001215	Pray.g_01419	Prbm.g_02178
OG0001216	Pray.g_01420	Prbm.g_02179
OG0001217	Pray.g_01421	Prbm.g_02180
OG0001218	Pray.g_01422	Prbm.g_02181
OG0001219	Pray.g_01425	Prbm.g_02184
OG0001220	Pray.g_01426	Prbm.g_02185
OG0001221	Pray.g_01429	Prbm.g_02190
OG0001222	Pray.g_01430	Prbm.g_02191
OG0001223	Pray.g_01431	Prbm.g_02192
OG0001224	Pray.g_01432	Prbm.g_02194
OG0001225	Pray.g_01433	Prbm.g_02195
OG0001226	Pray.g_01434	Prbm.g_02196
OG0001227	Pray.g_01435	Prbm.g_02197
OG0001228	Pray.g_01436	Prbm.g_02198
OG0001229	Pray.g_01437	Prbm.g_02199
OG0001230	Pray.g_01438	Prbm.g_02200
OG0001231	Pray.g_01439	Prbm.g_02201
OG0001232	Pray.g_01440	Prbm.g_02208
OG0001233	Pray.g_01441	Prbm.g_02209
OG0001234	Pray.g_01442	Prbm.g_02210
OG0001235	Pray.g_01443	Prbm.g_02211
OG0001236	Pray.g_01445	Prbm.g_02213
OG0001237	Pray.g_01446	Prbm.g_02214
OG0001238	Pray.g_01448	Prbm.g_02217
OG0001239	Pray.g_01449	Prbm.g_02218
OG0001240	Pray.g_01450	Prbm.g_02219
OG0001241	Pray.g_01452	Prbm.g_02222
OG0001242	Pray.g_01453	Prbm.g_02225
OG0001243	Pray.g_01454	Prbm.g_02226
OG0001244	Pray.g_01455	Prbm.g_02227
OG0001245	Pray.g_01456	Prbm.g_02228
OG0001246	Pray.g_01457	Prbm.g_02229
OG0001247	Pray.g_01458	Prbm.g_02230
OG0001248	Pray.g_01459	Prbm.g_02231
OG0001249	Pray.g_01460	Prbm.g_02232
OG0001250	Pray.g_01461	Prbm.g_02233
OG0001251	Pray.g_00197	Prbm.g_00149
OG0001252	Pray.g_00151	Prbm.g_00197
OG0001253	Pray.g_00139	Prbm.g_00209
OG0001254	Pray.g_00760	Prbm.g_00337
OG0001255	Pray.g_00811	Prbm.g_00399
OG0001257	Pray.g_00972	Prbm.g_00508
OG0001258	Pray.g_00989	Prbm.g_00523
OG0001259	Pray.g_01173	Prbm.g_00619
OG0001260	Pray.g_00292	Prbm.g_01023, Prbm.g_01479
OG0001261	Pray.g_00383	Prbm.g_00849
OG0001263	Pray.g_00420	Prbm.g_01173, Prbm.g_00906
OG0001264	Pray.g_00451	Prbm.g_00928
OG0001265	Pray.g_00560	Prbm.g_01037
OG0001266	Pray.g_00608	Prbm.g_01945
OG0001267	Pray.g_00080	Prbm.g_01566
OG0001268	Pray.g_00067	Prbm.g_01552
OG0001269	Pray.g_01846	Prbm.g_01594, Prbm.g_01631
OG0001270	Pray.g_01682	Prbm.g_01751
OG0001271	Pray.g_01671	Prbm.g_01763
OG0001272	Pray.g_01629	Prbm.g_00893
OG0001273	Pray.g_01628	Prbm.g_00552
OG0001274	Pray.g_01623	Prbm.g_01801
OG0001275	Pray.g_01606	Prbm.g_01080
OG0001276	Pray.g_01596	Prbm.g_01804
OG0001277	Pray.g_01585	Prbm.g_01409, Prbm.g_01813, Prbm.g_01923
OG0001278	Pray.g_01567	Prbm.g_01833
OG0001279	Pray.g_01563	Prbm.g_01837
OG0001280	Pray.g_01560	Prbm.g_01840
OG0001281	Pray.g_01237	Prbm.g_01952
OG0001282	Pray.g_01262	Prbm.g_01345
OG0001283	Pray.g_01345	Prbm.g_02075
OG0001284	Pray.g_01374	Prbm.g_02105
OG0001285	Pray.g_01406	Prbm.g_02164
OG0001286	Pray.g_01451	Prbm.g_02221
OG0001288	Pray.g_00927	Prbm.g_00447
OG0001290	Pray.g_01492	Prbm.g_00030
OG0001291	Pray.g_00218	Prbm.g_00128
OG0001292	Pray.g_00215	Prbm.g_00131
OG0001293	Pray.g_00213	Prbm.g_00133
OG0001294	Pray.g_00196	Prbm.g_00150
OG0001295	Pray.g_00170	Prbm.g_00178
OG0001296	Pray.g_00164	Prbm.g_00185
OG0001297	Pray.g_00680	Prbm.g_00259
OG0001298	Pray.g_00724	Prbm.g_00304
OG0001299	Pray.g_00733	Prbm.g_00311
OG0001300	Pray.g_00851	Prbm.g_01071
OG0001301	Pray.g_01126	Prbm.g_00668
OG0001302	Pray.g_00296	Prbm.g_01823
OG0001303	Pray.g_00300	Prbm.g_00785
OG0001304	Pray.g_00575	Prbm.g_01055
OG0001305	Pray.g_00580	Prbm.g_01060
OG0001306	Pray.g_00616	Prbm.g_02207
OG0001307	Pray.g_00625	Prbm.g_00937
OG0001308	Pray.g_00120	Prbm.g_01065
OG0001309	Pray.g_00118	Prbm.g_02166
OG0001310	Pray.g_00107	Prbm.g_01314
OG0001311	Pray.g_00035	Prbm.g_01515
OG0001312	Pray.g_01845	Prbm.g_01632
OG0001313	Pray.g_01625	Prbm.g_00789
OG0001314	Pray.g_01536	Prbm.g_01862
OG0001315	Pray.g_01502	Prbm.g_01897
OG0001316	Pray.g_01341	Prbm.g_02071
OG0001318	Pray.g_00148	Prbm.g_00201
OG0001319	Pray.g_00719	Prbm.g_00298
OG0001320	Pray.g_00957	Prbm.g_01574
OG0001322	Pray.g_00329	Prbm.g_00778
OG0001323	Pray.g_00600	Prbm.g_00918
OG0001324	Pray.g_00633	Prbm.g_01311
OG0001325	Pray.g_00114	Prbm.g_01388
OG0001326	Pray.g_01898	Prbm.g_01181
OG0001327	Pray.g_01896	Prbm.g_01604
OG0001329	Pray.g_01809	Prbm.g_02215
OG0001330	Pray.g_01632	Prbm.g_01797
OG0001331	Pray.g_01562	Prbm.g_01838
OG0001333	Pray.g_01310	Prbm.g_02037
OG0001334	Pray.g_01366	Prbm.g_02096
OG0001335	Pray.g_01404	Prbm.g_02162
OG0001336	Pray.g_00161	Prbm.g_00188
OG0001338	Pray.g_00145	Prbm.g_01098
OG0001344	Pray.g_00856	Prbm.g_01584, Prbm.g_01649
OG0001348	Pray.g_00995	Prbm.g_00538
OG0001349	Pray.g_01000	Prbm.g_00543
OG0001350	Pray.g_01005	Prbm.g_00548
OG0001352	Pray.g_01081	Prbm.g_00717
OG0001356	Pray.g_00434	Prbm.g_00909
OG0001359	Pray.g_00093	Prbm.g_01915
OG0001360	Pray.g_00092	Prbm.g_01916
OG0001362	Pray.g_01926	Prbm.g_01171
OG0001363	Pray.g_01785	Prbm.g_02115
OG0001364	Pray.g_01652	Prbm.g_01783
OG0001365	Pray.g_01232	Prbm.g_00952
OG0001367	Pray.g_01251	Prbm.g_00080
OG0001369	Pray.g_00561	Prbm.g_01038
OG0001371	Pray.g_00222	Prbm.g_00124
OG0001372	Pray.g_00221	Prbm.g_00125
OG0001373	Pray.g_00214	Prbm.g_00132
OG0001374	Pray.g_00202	Prbm.g_00144
OG0001376	Pray.g_00715	Prbm.g_00294
OG0001377	Pray.g_00737	Prbm.g_00316
OG0001379	Pray.g_00839	Prbm.g_01749
OG0001381	Pray.g_00944	Prbm.g_00481
OG0001382	Pray.g_00950	Prbm.g_00489
OG0001383	Pray.g_01002	Prbm.g_00545
OG0001385	Pray.g_01097	Prbm.g_00698
OG0001386	Pray.g_01089	Prbm.g_00708
OG0001387	Pray.g_01087	Prbm.g_00710
OG0001388	Pray.g_01077	Prbm.g_00723
OG0001389	Pray.g_01035	Prbm.g_00747
OG0001390	Pray.g_00291	Prbm.g_00091
OG0001391	Pray.g_00334	Prbm.g_00954
OG0001392	Pray.g_00433	Prbm.g_00908
OG0001393	Pray.g_00435	Prbm.g_00910
OG0001394	Pray.g_00457	Prbm.g_00934
OG0001395	Pray.g_00460	Prbm.g_00938
OG0001396	Pray.g_00543	Prbm.g_01273
OG0001397	Pray.g_00569	Prbm.g_01046
OG0001398	Pray.g_00588	Prbm.g_00884
OG0001399	Pray.g_00598	Prbm.g_00907
OG0001400	Pray.g_00606	Prbm.g_00900
OG0001401	Pray.g_00613	Prbm.g_01135
OG0001402	Pray.g_00078	Prbm.g_01564
OG0001403	Pray.g_01869	Prbm.g_01612
OG0001404	Pray.g_01838	Prbm.g_01112
OG0001405	Pray.g_01828	Prbm.g_01661
OG0001406	Pray.g_01683	Prbm.g_01750
OG0001407	Pray.g_01680	Prbm.g_01754
OG0001408	Pray.g_01631	Prbm.g_01798
OG0001409	Pray.g_01617	Prbm.g_01137
OG0001412	Pray.g_00492	Prbm.g_00966
OG0001413	Pray.g_00002	Prbm.g_00478, Prbm.g_01281
OG0001414	Pray.g_00227	Prbm.g_02056
OG0001415	Pray.g_00804	Prbm.g_00381
OG0001416	Pray.g_01012	Prbm.g_00555
OG0001417	Pray.g_01088	Prbm.g_00709
OG0001418	Pray.g_00303	Prbm.g_01155
OG0001419	Pray.g_00338	Prbm.g_00958
OG0001420	Pray.g_00437	Prbm.g_01937
OG0001421	Pray.g_00441	Prbm.g_00915
OG0001422	Pray.g_00603	Prbm.g_00770
OG0001423	Pray.g_00091	Prbm.g_01196
OG0001424	Pray.g_00248	Prbm.g_01918
OG0001426	Pray.g_01447	Prbm.g_02216
OG0001427	Pray.g_00850	Prbm.g_01819
OG0001429	Pray.g_00521	Prbm.g_00998
OG0001431	Pray.g_00604	Prbm.g_00899
OG0001432	Pray.g_00607	Prbm.g_00781
OG0001433	Pray.g_01923	Prbm.g_01162
OG0001435	Pray.g_01619	Prbm.g_01109
OG0001436	Pray.g_00312	Prbm.g_01145, Prbm.g_01433
OG0001440	Pray.g_00563	Prbm.g_01041
OG0001441	Pray.g_00127	Prbm.g_01286
OG0001442	Pray.g_00104	Prbm.g_01805
OG0001443	Pray.g_00081	Prbm.g_01567
OG0001444	Pray.g_00044	Prbm.g_01528
OG0001445	Pray.g_01937	Prbm.g_01655
OG0001446	Pray.g_01935	Prbm.g_01656
OG0001447	Pray.g_01934	Prbm.g_01657
OG0001448	Pray.g_01599	Prbm.g_00761
OG0001452	Pray.g_01424	Prbm.g_02183
OG0001455	Pray.g_00905	Prbm.g_01108
OG0001458	Pray.g_00290	Prbm.g_01339
OG0001459	Pray.g_00327	Prbm.g_00117
OG0001461	Pray.g_00484	Prbm.g_00804
OG0001464	Pray.g_00602	Prbm.g_01018, Prbm.g_01481
OG0001465	Pray.g_01901	Prbm.g_00898
OG0001467	Pray.g_01725	Prbm.g_01707
OG0001469	Pray.g_00066	Prbm.g_01551
OG0001472	Pray.g_00410	Prbm.g_00879
OG0001473	Pray.g_00419	Prbm.g_00953
OG0001474	Pray.g_00421	Prbm.g_01925
OG0001475	Pray.g_00593	Prbm.g_00895
OG0001476	Pray.g_00594	Prbm.g_00896
OG0001477	Pray.g_00595	Prbm.g_00897
OG0001478	Pray.g_00601	Prbm.g_01686
OG0001479	Pray.g_00628	Prbm.g_01526
OG0001480	Pray.g_00133	Prbm.g_00443
OG0001482	Pray.g_01574	Prbm.g_00486
OG0001486	Pray.g_00472	Prbm.g_00949
OG0001487	Pray.g_00307	Prbm.g_00655
OG0001488	Pray.g_00653	Prbm.g_00231
OG0001491	Pray.g_00324	Prbm.g_01100
OG0001492	Pray.g_00381	Prbm.g_00847
OG0001493	Pray.g_00422	Prbm.g_01926
OG0001494	Pray.g_00423	Prbm.g_01927
OG0001495	Pray.g_00424	Prbm.g_01928
OG0001496	Pray.g_00425	Prbm.g_01929
OG0001497	Pray.g_00426	Prbm.g_01930
OG0001498	Pray.g_00427	Prbm.g_01931
OG0001499	Pray.g_00428	Prbm.g_01932
OG0001500	Pray.g_00429	Prbm.g_01933
OG0001501	Pray.g_00430	Prbm.g_01934
OG0001502	Pray.g_00431	Prbm.g_01935
OG0001503	Pray.g_00432	Prbm.g_01936
OG0001507	Pray.g_00082	Prbm.g_01568
OG0001508	Pray.g_01620	Prbm.g_00086
OG0001509	Pray.g_01252	Prbm.g_00079
OG0001510	Pray.g_01326	Prbm.g_02055
OG0001515	Pray.g_00294	Prbm.g_01811
OG0001516	Pray.g_00533	Prbm.g_01008
OG0001517	Pray.g_00611	Prbm.g_00104
OG0001518	Pray.g_01579	Prbm.g_01362, Prbm.g_01367
OG0001519	Pray.g_00867	Prbm.g_01285
OG0001520	Pray.g_00311	Prbm.g_01146, Prbm.g_01432
OG0001523	Pray.g_00228	Prbm.g_00113
OG0001524	Pray.g_00854	Prbm.g_01316
OG0001527	Pray.g_00129	Prbm.g_01380
OG0001528	Pray.g_01925	Prbm.g_01815
OG0001529	Pray.g_01922	Prbm.g_01458, Prbm.g_01370
OG0001530	Pray.g_00310	Prbm.g_01431, Prbm.g_01147
OG0001533	Pray.g_00882	Prbm.g_01317
OG0001534	Pray.g_01613	Prbm.g_01242
OG0001535	Pray.g_00407	Prbm.g_00876
OG0001536	Pray.g_00131	Prbm.g_01092
OG0001538	Pray.g_01899	Prbm.g_01628
OG0001539	Pray.g_01884	Prbm.g_01327
OG0001540	Pray.g_01883	Prbm.g_01201
OG0001543	Pray.g_01605	Prbm.g_01028, Prbm.g_01323
OG0001549	Pray.g_00163	Prbm.g_00186
OG0001550	Pray.g_00785	Prbm.g_00363
OG0001552	Pray.g_00846	Prbm.g_01189
OG0001553	Pray.g_00869	Prbm.g_01332
OG0001554	Pray.g_00870	Prbm.g_01074
OG0001555	Pray.g_00947	Prbm.g_01083
OG0001556	Pray.g_00959	Prbm.g_01583
OG0001557	Pray.g_01086	Prbm.g_00711
OG0001559	Pray.g_00295	Prbm.g_01166
OG0001560	Pray.g_00316	Prbm.g_01024
OG0001561	Pray.g_00412	Prbm.g_01255
OG0001562	Pray.g_00550	Prbm.g_00775
OG0001563	Pray.g_00609	Prbm.g_00112
OG0001564	Pray.g_00610	Prbm.g_01068
OG0001565	Pray.g_00612	Prbm.g_00782
OG0001566	Pray.g_00615	Prbm.g_01082
OG0001567	Pray.g_00621	Prbm.g_01346
OG0001568	Pray.g_00134	Prbm.g_00105
OG0001569	Pray.g_00130	Prbm.g_01154
OG0001570	Pray.g_00124	Prbm.g_01159
OG0001571	Pray.g_00111	Prbm.g_01188
OG0001572	Pray.g_00101	Prbm.g_01324
OG0001573	Pray.g_00098	Prbm.g_01097
OG0001575	Pray.g_01904	Prbm.g_01252
OG0001576	Pray.g_01893	Prbm.g_01180
OG0001577	Pray.g_01832	Prbm.g_01946
OG0001578	Pray.g_01830	Prbm.g_01659
OG0001582	Pray.g_01639	Prbm.g_01027
OG0001583	Pray.g_01637	Prbm.g_00790
OG0001584	Pray.g_01636	Prbm.g_01585
OG0001585	Pray.g_01626	Prbm.g_01802
OG0001586	Pray.g_01383	Prbm.g_01645
OG0001591	Pray.g_00840	Prbm.g_01136
OG0001595	Pray.g_01057	Prbm.g_01350
OG0001599	Pray.g_00088	Prbm.g_01922
OG0001600	Pray.g_00087	Prbm.g_01592
OG0001601	Pray.g_00086	Prbm.g_01591
OG0001602	Pray.g_00085	Prbm.g_01590
OG0001603	Pray.g_01584	Prbm.g_01157
OG0001606	Pray.g_00818	Prbm.g_00405
OG0001609	Pray.g_00845	Prbm.g_01818
OG0001615	Pray.g_01912	Prbm.g_01438
OG0001618	Pray.g_01853	Prbm.g_01185
OG0001625	Pray.g_00545	Prbm.g_00786
OG0001626	Pray.g_01911	Prbm.g_01439
OG0001629	Pray.g_01851	Prbm.g_00066, Prbm.g_00077, Prbm.g_00089
OG0001637	Pray.g_00285	Prbm.g_01169
OG0001646	Pray.g_00267	Prbm.g_01342, Prbm.g_01440
OG0001695	Pray.g_01795	Prbm.g_02136
OG0001699	Pray.g_01056	Prbm.g_01361
OG0001705	Pray.g_00121	Prbm.g_01241, Prbm.g_01240
OG0001713	Pray.g_01807	Prbm.g_02139
OG0001720	Pray.g_01767	Prbm.g_02124
OG0001789	Pray.g_01910	Prbm.g_01398
OG0001807	Pray.g_00872	Prbm.g_00467
OG0001819	Pray.g_00896	Prbm.g_01652
OG0001829	Pray.g_01594	Prbm.g_01249
OG0001867	Pray.g_01913	Prbm.g_01437
OG0001877	Pray.g_00873	Prbm.g_01472
OG0001881	Pray.g_00252	Prbm.g_00082
OG0001912	Pray.g_00899	Prbm.g_00037
OG0002051	Pray.g_00887	Prbm.g_01468
OG0002199	Pray.g_01582	Prbm.g_01817
