Orthogroup	Prag	Prax
OG0001141	Prag.g_01182	Prax.g_00229
OG0001142	Prag.g_01183	Prax.g_00230
OG0001143	Prag.g_01190	Prax.g_00237
OG0001144	Prag.g_01195	Prax.g_00242
OG0001145	Prag.g_01345	Prax.g_01907
OG0001146	Prag.g_01359	Prax.g_01895
OG0001147	Prag.g_01375	Prax.g_01877
OG0001148	Prag.g_01391	Prax.g_01861
OG0001149	Prag.g_01392	Prax.g_01860
OG0001150	Prag.g_01393	Prax.g_01859
OG0001151	Prag.g_01404	Prax.g_01848
OG0001152	Prag.g_01405	Prax.g_01847
OG0001153	Prag.g_01521	Prax.g_01696
OG0001154	Prag.g_01523	Prax.g_01695
OG0001155	Prag.g_01535	Prax.g_01683
OG0001156	Prag.g_01538	Prax.g_01680
OG0001157	Prag.g_01539	Prax.g_01679
OG0001158	Prag.g_01540	Prax.g_01678
OG0001159	Prag.g_01541	Prax.g_01677
OG0001160	Prag.g_01565	Prax.g_01653
OG0001161	Prag.g_01576	Prax.g_01640
OG0001162	Prag.g_01587	Prax.g_01629
OG0001163	Prag.g_01661	Prax.g_01567
OG0001164	Prag.g_01665	Prax.g_01563
OG0001165	Prag.g_01668	Prax.g_01560
OG0001166	Prag.g_01688	Prax.g_01540
OG0001167	Prag.g_01705	Prax.g_01523
OG0001168	Prag.g_01707	Prax.g_01521
OG0001169	Prag.g_01709	Prax.g_01519
OG0001170	Prag.g_01711	Prax.g_01517
OG0001171	Prag.g_01721	Prax.g_01507
OG0001172	Prag.g_01735	Prax.g_01265
OG0001173	Prag.g_01736	Prax.g_01266
OG0001174	Prag.g_01744	Prax.g_01274
OG0001175	Prag.g_01745	Prax.g_01275
OG0001176	Prag.g_01752	Prax.g_01282
OG0001177	Prag.g_01754	Prax.g_01285
OG0001178	Prag.g_01759	Prax.g_01290
OG0001179	Prag.g_01788	Prax.g_01322
OG0001180	Prag.g_01810	Prax.g_01344
OG0001181	Prag.g_01814	Prax.g_01348
OG0001182	Prag.g_01821	Prax.g_01355
OG0001183	Prag.g_01825	Prax.g_01359
OG0001184	Prag.g_01841	Prax.g_01375
OG0001185	Prag.g_01855	Prax.g_01389
OG0001186	Prag.g_01879	Prax.g_01412
OG0001187	Prag.g_01883	Prax.g_01416
OG0001188	Prag.g_01885	Prax.g_01419
OG0001189	Prag.g_01902	Prax.g_01436
OG0001190	Prag.g_01906	Prax.g_01440
OG0001191	Prag.g_01916	Prax.g_01450
OG0001192	Prag.g_01921	Prax.g_01454
OG0001193	Prag.g_01931	Prax.g_01464
OG0001194	Prag.g_01932	Prax.g_01465
OG0001195	Prag.g_01933	Prax.g_01466
OG0001196	Prag.g_01946	Prax.g_01479
OG0001197	Prag.g_01947	Prax.g_01480
OG0001198	Prag.g_01954	Prax.g_01487
OG0001199	Prag.g_00068	Prax.g_00645
OG0001200	Prag.g_00070	Prax.g_00647
OG0001201	Prag.g_00101	Prax.g_01111
OG0001202	Prag.g_00192	Prax.g_01019
OG0001203	Prag.g_00231	Prax.g_00980
OG0001204	Prag.g_00236	Prax.g_00932
OG0001205	Prag.g_00424	Prax.g_00755
OG0001206	Prag.g_00441	Prax.g_00739
OG0001207	Prag.g_00456	Prax.g_00725
OG0001208	Prag.g_00461	Prax.g_00720
OG0001209	Prag.g_00514	Prax.g_00666
OG0001210	Prag.g_00519	Prax.g_00001
OG0001211	Prag.g_00529	Prax.g_00011
OG0001212	Prag.g_00574	Prax.g_00055
OG0001213	Prag.g_00607	Prax.g_00088
OG0001214	Prag.g_00615	Prax.g_00096
OG0001215	Prag.g_00668	Prax.g_00952
OG0001216	Prag.g_00694	Prax.g_00483
OG0001217	Prag.g_00744	Prax.g_00428
OG0001218	Prag.g_00752	Prax.g_00420
OG0001219	Prag.g_00795	Prax.g_00384
OG0001220	Prag.g_00856	Prax.g_00321
OG0001221	Prag.g_00917	Prax.g_00572
OG0001222	Prag.g_00956	Prax.g_00612
OG0001223	Prag.g_00982	Prax.g_01147
OG0001224	Prag.g_01032	Prax.g_01200
OG0001225	Prag.g_01034	Prax.g_01202
OG0001226	Prag.g_01060	Prax.g_01229
OG0001227	Prag.g_01079	Prax.g_01248
OG0001228	Prag.g_01198	Prax.g_00245
OG0001229	Prag.g_01387	Prax.g_01865
OG0001230	Prag.g_01480	Prax.g_01741
OG0001231	Prag.g_01585	Prax.g_01631
OG0001232	Prag.g_01692	Prax.g_01536
OG0001233	Prag.g_01712	Prax.g_01516
OG0001234	Prag.g_01747	Prax.g_01277
OG0001235	Prag.g_01756	Prax.g_01287
OG0001236	Prag.g_01838	Prax.g_01372
OG0001237	Prag.g_01842	Prax.g_01376
OG0001238	Prag.g_01917	Prax.g_01451
OG0001239	Prag.g_00065	Prax.g_00642
OG0001241	Prag.g_00094	Prax.g_01117
OG0001242	Prag.g_00112	Prax.g_01099
OG0001243	Prag.g_00118	Prax.g_01093
OG0001244	Prag.g_00134	Prax.g_01077
OG0001245	Prag.g_00373	Prax.g_00794
OG0001246	Prag.g_00483	Prax.g_00697
OG0001247	Prag.g_00661	Prax.g_00959
OG0001248	Prag.g_00663	Prax.g_00957
OG0001249	Prag.g_00784	Prax.g_00395
OG0001250	Prag.g_00845	Prax.g_00332
OG0001251	Prag.g_00893	Prax.g_00547
OG0001252	Prag.g_01027	Prax.g_01195
OG0001253	Prag.g_01080	Prax.g_01249
OG0001254	Prag.g_01122	Prax.g_00163
OG0001255	Prag.g_01137	Prax.g_00184
OG0001256	Prag.g_01578	Prax.g_01638
OG0001257	Prag.g_01584	Prax.g_01632
OG0001258	Prag.g_01666	Prax.g_01562
OG0001259	Prag.g_01710	Prax.g_01518
OG0001260	Prag.g_01727	Prax.g_01501
OG0001261	Prag.g_01796	Prax.g_01330
OG0001262	Prag.g_01900	Prax.g_01434
OG0001263	Prag.g_00121	Prax.g_01090
OG0001264	Prag.g_00038	Prax.g_01976
OG0001265	Prag.g_00111	Prax.g_01100
OG0001266	Prag.g_00196	Prax.g_01015
OG0001267	Prag.g_00271	Prax.g_00895
OG0001268	Prag.g_00334	Prax.g_00834
OG0001269	Prag.g_00353	Prax.g_00814
OG0001270	Prag.g_00413	Prax.g_00766
OG0001271	Prag.g_00451	Prax.g_00730
OG0001272	Prag.g_00465	Prax.g_00716
OG0001273	Prag.g_00609	Prax.g_00090
OG0001274	Prag.g_00681	Prax.g_00939
OG0001275	Prag.g_00992	Prax.g_01157
OG0001276	Prag.g_01011	Prax.g_01179
OG0001277	Prag.g_01068	Prax.g_01237
OG0001278	Prag.g_01203	Prax.g_00250
OG0001279	Prag.g_01302	Prax.g_01957
OG0001280	Prag.g_01354	Prax.g_01900
OG0001281	Prag.g_01360	Prax.g_01894
OG0001282	Prag.g_01390	Prax.g_01862
OG0001284	Prag.g_01560	Prax.g_01658
OG0001285	Prag.g_01695	Prax.g_01533
OG0001286	Prag.g_01808	Prax.g_01342
OG0001287	Prag.g_01863	Prax.g_01396
OG0001288	Prag.g_01872	Prax.g_01405
OG0001289	Prag.g_00081	Prax.g_00658
OG0001290	Prag.g_00093	Prax.g_01118
OG0001291	Prag.g_00128	Prax.g_01083
OG0001292	Prag.g_00241	Prax.g_00927
OG0001293	Prag.g_00252	Prax.g_00914
OG0001294	Prag.g_00371	Prax.g_00796
OG0001295	Prag.g_00446	Prax.g_00734
OG0001296	Prag.g_00488	Prax.g_00692
OG0001297	Prag.g_00493	Prax.g_00687
OG0001298	Prag.g_00555	Prax.g_00037
OG0001299	Prag.g_00644	Prax.g_00976
OG0001300	Prag.g_00671	Prax.g_00949
OG0001301	Prag.g_00674	Prax.g_00946
OG0001302	Prag.g_00793	Prax.g_00386
OG0001303	Prag.g_00996	Prax.g_01161
OG0001304	Prag.g_01021	Prax.g_01189
OG0001305	Prag.g_01040	Prax.g_01208
OG0001306	Prag.g_01139	Prax.g_00186
OG0001307	Prag.g_01372	Prax.g_01880
OG0001308	Prag.g_01500	Prax.g_01718
OG0001309	Prag.g_01582	Prax.g_01634
OG0001310	Prag.g_01681	Prax.g_01547
OG0001312	Prag.g_00945	Prax.g_00601
OG0001315	Prag.g_00055	Prax.g_00633
OG0001316	Prag.g_00133	Prax.g_01078
OG0001317	Prag.g_00227	Prax.g_00984
OG0001318	Prag.g_00248	Prax.g_00919
OG0001319	Prag.g_00263	Prax.g_00903
OG0001320	Prag.g_00374	Prax.g_00793
OG0001321	Prag.g_00430	Prax.g_00749
OG0001322	Prag.g_00431	Prax.g_00748
OG0001323	Prag.g_00498	Prax.g_00682
OG0001324	Prag.g_00672	Prax.g_00948
OG0001325	Prag.g_00697	Prax.g_00480
OG0001326	Prag.g_00881	Prax.g_00535
OG0001327	Prag.g_01051	Prax.g_01221
OG0001328	Prag.g_01078	Prax.g_01247
OG0001329	Prag.g_01113	Prax.g_00154
OG0001330	Prag.g_01327	Prax.g_01929
OG0001331	Prag.g_01395	Prax.g_01857
OG0001332	Prag.g_01533	Prax.g_01685
OG0001333	Prag.g_01706	Prax.g_01522
OG0001334	Prag.g_01828	Prax.g_01362
OG0001335	Prag.g_01829	Prax.g_01363
OG0001336	Prag.g_01943	Prax.g_01476
OG0001339	Prag.g_00096	Prax.g_01115
OG0001340	Prag.g_00319	Prax.g_00845
OG0001341	Prag.g_00742	Prax.g_00430
OG0001342	Prag.g_00788	Prax.g_00391
OG0001343	Prag.g_00890	Prax.g_00544
OG0001344	Prag.g_01157	Prax.g_00204
OG0001345	Prag.g_01172	Prax.g_00219
OG0001346	Prag.g_01356	Prax.g_01898
OG0001348	Prag.g_01606	Prax.g_01611, Prax.g_01610
OG0001349	Prag.g_01489	Prax.g_01820
OG0001350	Prag.g_00230	Prax.g_00981
OG0001352	Prag.g_00658	Prax.g_00962
OG0001353	Prag.g_00837	Prax.g_00341
OG0001354	Prag.g_00974	Prax.g_01139
OG0001356	Prag.g_00769	Prax.g_00527
OG0001358	Prag.g_00598	Prax.g_00079
OG0001359	Prag.g_00891	Prax.g_00545
OG0001360	Prag.g_01081	Prax.g_01250
OG0001361	Prag.g_01169	Prax.g_00216
OG0001362	Prag.g_01504	Prax.g_01714
OG0001363	Prag.g_01506	Prax.g_01712
OG0001364	Prag.g_01831	Prax.g_01365
OG0001365	Prag.g_01910	Prax.g_01444
OG0001369	Prag.g_00086	Prax.g_01126
OG0001371	Prag.g_00657	Prax.g_00963
OG0001372	Prag.g_00751	Prax.g_00421
OG0001373	Prag.g_00880	Prax.g_00534
OG0001374	Prag.g_00888	Prax.g_00542
OG0001375	Prag.g_00889	Prax.g_00543
OG0001376	Prag.g_01045	Prax.g_01214
OG0001377	Prag.g_01046	Prax.g_01215
OG0001378	Prag.g_01090	Prax.g_00125
OG0001379	Prag.g_01349	Prax.g_01905
OG0001380	Prag.g_01377	Prax.g_01875
OG0001381	Prag.g_01383	Prax.g_01869
OG0001382	Prag.g_01599	Prax.g_01618
OG0001384	Prag.g_00730	Prax.g_00441
OG0001385	Prag.g_00877	Prax.g_00531
OG0001386	Prag.g_00878	Prax.g_00532
OG0001387	Prag.g_00879	Prax.g_00533
OG0001388	Prag.g_00882	Prax.g_00536
OG0001389	Prag.g_00883	Prax.g_00537
OG0001390	Prag.g_00884	Prax.g_00538
OG0001391	Prag.g_00885	Prax.g_00539
OG0001392	Prag.g_00886	Prax.g_00540
OG0001393	Prag.g_00887	Prax.g_00541
OG0001395	Prag.g_01023	Prax.g_01191
OG0001397	Prag.g_01505	Prax.g_01713
OG0001399	Prag.g_01749	Prax.g_01279
OG0001402	Prag.g_00759	Prax.g_00412
OG0001403	Prag.g_00030	Prax.g_00283
OG0001404	Prag.g_00062	Prax.g_00639
OG0001405	Prag.g_00317	Prax.g_00847
OG0001406	Prag.g_01044	Prax.g_01213
OG0001407	Prag.g_01058	Prax.g_01227
OG0001408	Prag.g_01063	Prax.g_01232
OG0001409	Prag.g_01160	Prax.g_00207
OG0001410	Prag.g_01373	Prax.g_01879
OG0001411	Prag.g_01426	Prax.g_01822
OG0001413	Prag.g_01574	Prax.g_01643
OG0001414	Prag.g_00222	Prax.g_00989
OG0001415	Prag.g_00224	Prax.g_00987
OG0001416	Prag.g_00438	Prax.g_00742
OG0001417	Prag.g_00448	Prax.g_00732
OG0001418	Prag.g_00662	Prax.g_00958
OG0001419	Prag.g_01059	Prax.g_01228
OG0001420	Prag.g_01098	Prax.g_00134
OG0001421	Prag.g_01579	Prax.g_01637
OG0001422	Prag.g_01604	Prax.g_01613
OG0001424	Prag.g_01075, Prag.g_01259	Prax.g_01244
OG0001428	Prag.g_00165	Prax.g_01046
OG0001429	Prag.g_00796	Prax.g_00383
OG0001431	Prag.g_01325	Prax.g_01931
OG0001432	Prag.g_01573	Prax.g_01645
OG0001433	Prag.g_00768	Prax.g_00526
OG0001434	Prag.g_00925	Prax.g_00581
OG0001437	Prag.g_00223	Prax.g_00988
OG0001438	Prag.g_00284	Prax.g_00882
OG0001439	Prag.g_00298	Prax.g_00868
OG0001440	Prag.g_00396	Prax.g_00772
OG0001441	Prag.g_00500	Prax.g_00680
OG0001442	Prag.g_00733	Prax.g_00438
OG0001446	Prag.g_00073	Prax.g_00650
OG0001447	Prag.g_00119	Prax.g_01092
OG0001448	Prag.g_00361	Prax.g_00806
OG0001449	Prag.g_00388	Prax.g_00779
OG0001450	Prag.g_00665	Prax.g_00955
OG0001451	Prag.g_00865	Prax.g_00312
OG0001452	Prag.g_00894	Prax.g_00548
OG0001453	Prag.g_00986	Prax.g_01151
OG0001454	Prag.g_01074	Prax.g_01243
OG0001455	Prag.g_01108	Prax.g_00148
OG0001456	Prag.g_01130	Prax.g_00177
OG0001457	Prag.g_01131	Prax.g_00178
OG0001458	Prag.g_01132	Prax.g_00179
OG0001459	Prag.g_01312	Prax.g_01943
OG0001460	Prag.g_00767	Prax.g_00525
OG0001462	Prag.g_00034	Prax.g_00279
OG0001463	Prag.g_00277	Prax.g_00889
OG0001464	Prag.g_00320	Prax.g_00844
OG0001465	Prag.g_00680	Prax.g_00940
OG0001466	Prag.g_00732	Prax.g_00439
OG0001467	Prag.g_00785	Prax.g_00394
OG0001468	Prag.g_01049	Prax.g_01218
OG0001469	Prag.g_01308	Prax.g_00456, Prax.g_01948, Prax.g_01589, Prax.g_01580
OG0001471	Prag.g_01575	Prax.g_01642
OG0001472	Prag.g_01581	Prax.g_01635
OG0001473	Prag.g_01880	Prax.g_01413
OG0001474	Prag.g_00335	Prax.g_00833
OG0001479	Prag.g_00332	Prax.g_00836
OG0001480	Prag.g_00363	Prax.g_00804
OG0001481	Prag.g_00367	Prax.g_00800
OG0001482	Prag.g_00436	Prax.g_00744
OG0001485	Prag.g_01617	Prax.g_01600
OG0001486	Prag.g_01151	Prax.g_00198
OG0001490	Prag.g_00039	Prax.g_00274
OG0001491	Prag.g_00791	Prax.g_00388
OG0001492	Prag.g_01200	Prax.g_00247
OG0001493	Prag.g_01208	Prax.g_00255
OG0001499	Prag.g_00054	Prax.g_00632
OG0001500	Prag.g_00254	Prax.g_00912
OG0001501	Prag.g_00683	Prax.g_00937
OG0001502	Prag.g_00776	Prax.g_00403
OG0001503	Prag.g_01127	Prax.g_00168
OG0001504	Prag.g_01313	Prax.g_01942
OG0001506	Prag.g_01531	Prax.g_01687
OG0001507	Prag.g_01632	Prax.g_01590
OG0001521	Prag.g_00743	Prax.g_00429
OG0001523	Prag.g_01124	Prax.g_00165
OG0001524	Prag.g_01125	Prax.g_00166
OG0001525	Prag.g_01589	Prax.g_01626
OG0001526	Prag.g_01422	Prax.g_01260
OG0001546	Prag.g_00503	Prax.g_00677
OG0001547	Prag.g_00778	Prax.g_00401
OG0001548	Prag.g_00782	Prax.g_00397
OG0001550	Prag.g_01111	Prax.g_00151
OG0001551	Prag.g_01129	Prax.g_00176
OG0001553	Prag.g_01485	Prax.g_01736
OG0001554	Prag.g_01580	Prax.g_01636
OG0001555	Prag.g_01595	Prax.g_01622
OG0001556	Prag.g_00761	Prax.g_00518
OG0001564	Prag.g_01435	Prax.g_00489
OG0001566	Prag.g_00654	Prax.g_00966
OG0001567	Prag.g_00777	Prax.g_00402
OG0001568	Prag.g_00779	Prax.g_00400
OG0001569	Prag.g_01086	Prax.g_01255
OG0001571	Prag.g_01104	Prax.g_00144
OG0001581	Prag.g_00137	Prax.g_01074
OG0001582	Prag.g_00447	Prax.g_00733
OG0001583	Prag.g_00790	Prax.g_00389
OG0001585	Prag.g_01307	Prax.g_01952
OG0001587	Prag.g_01729	Prax.g_01258
OG0001595	Prag.g_00061	Prax.g_00638
OG0001596	Prag.g_00069	Prax.g_00646
OG0001597	Prag.g_00356	Prax.g_00811
OG0001598	Prag.g_01640	Prax.g_00507
OG0001598	Prag.g_01272	Prax.g_00775
OG0001599	Prag.g_00439	Prax.g_00741
OG0001600	Prag.g_00490	Prax.g_00690
OG0001601	Prag.g_00652	Prax.g_00968
OG0001602	Prag.g_00679	Prax.g_00941
OG0001603	Prag.g_00792	Prax.g_00387
OG0001604	Prag.g_00914	Prax.g_00569
OG0001605	Prag.g_01004	Prax.g_01172
OG0001606	Prag.g_01065	Prax.g_01234
OG0001607	Prag.g_01126	Prax.g_00167
OG0001608	Prag.g_01380	Prax.g_01872
OG0001609	Prag.g_01529	Prax.g_01689
OG0001610	Prag.g_01532	Prax.g_01686
OG0001611	Prag.g_01592	Prax.g_01624
OG0001612	Prag.g_01618	Prax.g_01599
OG0001613	Prag.g_01823	Prax.g_01357
OG0001626	Prag.g_00741	Prax.g_00431
OG0001627	Prag.g_00749	Prax.g_00424
OG0001628	Prag.g_00754	Prax.g_00418
OG0001629	Prag.g_00755	Prax.g_00417
OG0001630	Prag.g_00896	Prax.g_00551
OG0001631	Prag.g_01054	Prax.g_01224
OG0001632	Prag.g_01625, Prag.g_01304	Prax.g_01954
OG0001633	Prag.g_01386	Prax.g_01866
OG0001635	Prag.g_01634	Prax.g_01586
OG0001647	Prag.g_00264	Prax.g_00902
OG0001648	Prag.g_00366	Prax.g_00801
OG0001649	Prag.g_01056	Prax.g_01225
OG0001651	Prag.g_01590	Prax.g_01625
OG0001662	Prag.g_01096	Prax.g_00131
OG0001663	Prag.g_01136	Prax.g_00183
OG0001666	Prag.g_01311	Prax.g_01944
OG0001667	Prag.g_01330	Prax.g_01926
OG0001685	Prag.g_00867	Prax.g_00310
OG0001686	Prag.g_01003	Prax.g_01171
OG0001687	Prag.g_01048	Prax.g_01217
OG0001688	Prag.g_01053	Prax.g_01223
OG0001689	Prag.g_01870	Prax.g_01403
OG0001696	Prag.g_00866	Prax.g_00311
OG0001697	Prag.g_00875	Prax.g_00302
OG0001698	Prag.g_01052	Prax.g_01222
OG0001700	Prag.g_00766	Prax.g_00524
OG0001701	Prag.g_01731	Prax.g_01261
OG0001705	Prag.g_00389	Prax.g_00778
OG0001706	Prag.g_00716	Prax.g_01163
OG0001707	Prag.g_01073	Prax.g_01242
OG0001708	Prag.g_01135	Prax.g_00182
OG0001709	Prag.g_01469	Prax.g_01821
OG0001710	Prag.g_01750	Prax.g_01280
OG0001718	Prag.g_00357	Prax.g_00810
OG0001719	Prag.g_00382	Prax.g_00786
OG0001720	Prag.g_01334	Prax.g_01918
OG0001721	Prag.g_00746	Prax.g_00427
OG0001723	Prag.g_01303	Prax.g_01956
OG0001725	Prag.g_00381	Prax.g_00788
OG0001742	Prag.g_00369	Prax.g_00797
OG0001743	Prag.g_01094	Prax.g_00129
OG0001744	Prag.g_01339	Prax.g_01913
OG0001745	Prag.g_01572	Prax.g_01646
OG0001772	Prag.g_00390	Prax.g_00777
OG0001773	Prag.g_01597	Prax.g_01620
OG0001773	Prag.g_00718	Prax.g_00492
OG0001774	Prag.g_00655	Prax.g_00965
OG0001775	Prag.g_01061	Prax.g_01230
OG0001776	Prag.g_01092	Prax.g_00127
OG0001778	Prag.g_01324	Prax.g_01932
OG0001779	Prag.g_01340	Prax.g_01912
OG0001780	Prag.g_01449, Prag.g_01461	Prax.g_01813
OG0001781	Prag.g_01605	Prax.g_01612
OG0001782	Prag.g_00326	Prax.g_01731
OG0001819	Prag.g_00383	Prax.g_00785
OG0001821	Prag.g_00747	Prax.g_00426
OG0001822	Prag.g_00774	Prax.g_00405
OG0001823	Prag.g_00868	Prax.g_00309
OG0001824	Prag.g_01002	Prax.g_01170
OG0001825	Prag.g_01062	Prax.g_01231
OG0001826	Prag.g_01064	Prax.g_01233
OG0001827	Prag.g_01067	Prax.g_01236
OG0001828	Prag.g_01089	Prax.g_00124
OG0001829	Prag.g_01093	Prax.g_00128
OG0001830	Prag.g_01107	Prax.g_00147
OG0001831	Prag.g_01119	Prax.g_00160
OG0001832	Prag.g_01320	Prax.g_01935
OG0001833	Prag.g_01388	Prax.g_01864
OG0001834	Prag.g_01447	Prax.g_01817
OG0001919	Prag.g_00385	Prax.g_00782
OG0001920	Prag.g_00684	Prax.g_00936
OG0001921	Prag.g_00870	Prax.g_00307
OG0001959	Prag.g_01296	Prax.g_01963
OG0001982	Prag.g_00362	Prax.g_00805
OG0001983	Prag.g_00727	Prax.g_00443
OG0001984	Prag.g_00783	Prax.g_00396
OG0001985	Prag.g_00874	Prax.g_00303
OG0001986	Prag.g_00990	Prax.g_01155
OG0001987	Prag.g_01317	Prax.g_01939
OG0001989	Prag.g_01378	Prax.g_01874
OG0002026	Prag.g_00384	Prax.g_00783
OG0002027	Prag.g_00872	Prax.g_00305
OG0002028	Prag.g_00997	Prax.g_01166
OG0002030	Prag.g_00725	Prax.g_01585
OG0002031	Prag.g_01615	Prax.g_01602
OG0002032	Prag.g_01919	Prax.g_01453
OG0002057	Prag.g_00103	Prax.g_01109
OG0002058	Prag.g_00173	Prax.g_01038
OG0002059	Prag.g_00358	Prax.g_00809
OG0002060	Prag.g_00360	Prax.g_00807
OG0002061	Prag.g_00387	Prax.g_00780
OG0002064	Prag.g_00445	Prax.g_00735
OG0002065	Prag.g_00538	Prax.g_00020
OG0002066	Prag.g_00544	Prax.g_00026
OG0002067	Prag.g_00691	Prax.g_00486
OG0002068	Prag.g_00737	Prax.g_00434
OG0002069	Prag.g_00739	Prax.g_00433
OG0002070	Prag.g_00775	Prax.g_00404
OG0002071	Prag.g_00781	Prax.g_00398
OG0002072	Prag.g_00789	Prax.g_00390
OG0002073	Prag.g_00811	Prax.g_00368
OG0002074	Prag.g_00861	Prax.g_00316
OG0002075	Prag.g_00873	Prax.g_00304
OG0002076	Prag.g_00918	Prax.g_00573
OG0002077	Prag.g_00998	Prax.g_01167
OG0002078	Prag.g_01001	Prax.g_01169
OG0002079	Prag.g_01006	Prax.g_01174
OG0002080	Prag.g_01024	Prax.g_01192
OG0002081	Prag.g_01047	Prax.g_01216
OG0002082	Prag.g_01057	Prax.g_01226
OG0002083	Prag.g_01069	Prax.g_01238
OG0002084	Prag.g_01070	Prax.g_01239
OG0002085	Prag.g_01077	Prax.g_01246
OG0002086	Prag.g_01082	Prax.g_01251
OG0002087	Prag.g_01083	Prax.g_01252
OG0002088	Prag.g_01084	Prax.g_01253
OG0002089	Prag.g_01105	Prax.g_00145
OG0002090	Prag.g_01110	Prax.g_00150
OG0002091	Prag.g_01128	Prax.g_00175
OG0002093	Prag.g_01265	Prax.g_01962
OG0002094	Prag.g_01331	Prax.g_01925
OG0002095	Prag.g_01337	Prax.g_01915
OG0002099	Prag.g_01577	Prax.g_01639
OG0002100	Prag.g_01586	Prax.g_01630
OG0002101	Prag.g_01588	Prax.g_01627
OG0002102	Prag.g_01594	Prax.g_01623
OG0002103	Prag.g_01596	Prax.g_01621
OG0002104	Prag.g_01598	Prax.g_01619
OG0002105	Prag.g_01674	Prax.g_01554
OG0002146	Prag.g_00475	Prax.g_00705
OG0002148	Prag.g_00731	Prax.g_00440
OG0002149	Prag.g_00753	Prax.g_00419
OG0002151	Prag.g_01109	Prax.g_00149
OG0002152	Prag.g_01321	Prax.g_01933
OG0002153	Prag.g_01000	Prax.g_01168
OG0002215	Prag.g_00728	Prax.g_00442
OG0002216	Prag.g_00736	Prax.g_00436
OG0002217	Prag.g_00794	Prax.g_00385
OG0002218	Prag.g_00869	Prax.g_00308
OG0002220	Prag.g_01309	Prax.g_01947
OG0002221	Prag.g_01338	Prax.g_01914
OG0002222	Prag.g_01602	Prax.g_01615
OG0002223	Prag.g_01622	Prax.g_01593
OG0002224	Prag.g_00379	Prax.g_00789
OG0002226	Prag.g_00690	Prax.g_00487
OG0002227	Prag.g_00763	Prax.g_00520
OG0002262	Prag.g_00041	Prax.g_00272
OG0002263	Prag.g_00750	Prax.g_00423
OG0002265	Prag.g_01112	Prax.g_00153
OG0002267	Prag.g_01314	Prax.g_01941
OG0002268	Prag.g_01316	Prax.g_01940
OG0002269	Prag.g_01318	Prax.g_01938
OG0002271	Prag.g_01620	Prax.g_01583, Prax.g_01595
OG0002272	Prag.g_01115	Prax.g_00156
OG0002275	Prag.g_01233	Prax.g_01574
OG0002311	Prag.g_01305	Prax.g_00774
OG0002312	Prag.g_00756	Prax.g_00416
OG0002313	Prag.g_00780	Prax.g_00399
OG0002314	Prag.g_00871	Prax.g_00306
OG0002317	Prag.g_01099	Prax.g_00136
OG0002318	Prag.g_01101	Prax.g_00139
OG0002323	Prag.g_01613	Prax.g_01603
OG0002326	Prag.g_00717	Prax.g_00495
OG0002362	Prag.g_00386	Prax.g_00781
OG0002366	Prag.g_01310	Prax.g_01946
OG0002368	Prag.g_01341	Prax.g_01911
OG0002373	Prag.g_01619	Prax.g_01596
OG0002374	Prag.g_00770	Prax.g_00528
OG0002376	Prag.g_01603	Prax.g_01614
OG0002378	Prag.g_01117	Prax.g_00158
OG0002416	Prag.g_01214	Prax.g_00260
OG0002417	Prag.g_01258	Prax.g_00506
OG0002418	Prag.g_01263	Prax.g_01966
OG0002424	Prag.g_01609	Prax.g_01607
OG0002427	Prag.g_01347	Prax.g_00497
OG0002486	Prag.g_00325	Prax.g_01730
OG0002555	Prag.g_01114	Prax.g_00155
OG0002777	Prag.g_01246	Prax.g_00499
OG0002778	Prag.g_00324	Prax.g_01729
OG0002897	Prag.g_01429	Prax.g_01808
OG0002904	Prag.g_00687	Prax.g_01883
OG0003009	Prag.g_01468	Prax.g_01788
OG0003014	Prag.g_01621	Prax.g_01594
OG0003017	Prag.g_00762	Prax.g_00519
OG0003166	Prag.g_01660	Prax.g_00513
OG0003403	Prag.g_01072	Prax.g_01241
OG0003663	Prag.g_01659	Prax.g_00516
OG0004112	Prag.g_01453	Prax.g_01790
OG0004597	Prag.g_01657	Prax.g_00511
