Orthogroup	Prag	Prap
OG0001167	Prag.g_01705	Prap.g_01742
OG0001168	Prag.g_01707	Prap.g_01740
OG0001169	Prag.g_01709	Prap.g_01738
OG0001170	Prag.g_01711	Prap.g_01736
OG0001171	Prag.g_01721	Prap.g_01726
OG0001172	Prag.g_01735	Prap.g_01710
OG0001173	Prag.g_01736	Prap.g_01709
OG0001174	Prag.g_01744	Prap.g_01701
OG0001175	Prag.g_01745	Prap.g_01700
OG0001176	Prag.g_01752	Prap.g_01692
OG0001177	Prag.g_01754	Prap.g_01690
OG0001178	Prag.g_01759	Prap.g_01774
OG0001179	Prag.g_01788	Prap.g_01660
OG0001180	Prag.g_01810	Prap.g_01636
OG0001181	Prag.g_01814	Prap.g_01632
OG0001182	Prag.g_01821	Prap.g_01624
OG0001183	Prag.g_01825	Prap.g_01619
OG0001184	Prag.g_01841	Prap.g_01601
OG0001185	Prag.g_01855	Prap.g_01585
OG0001186	Prag.g_01879	Prap.g_01561
OG0001187	Prag.g_01883	Prap.g_01558
OG0001188	Prag.g_01885	Prap.g_01556
OG0001189	Prag.g_01902	Prap.g_01540
OG0001190	Prag.g_01906	Prap.g_01535
OG0001191	Prag.g_01916	Prap.g_01525
OG0001192	Prag.g_01921	Prap.g_01520
OG0001193	Prag.g_01931	Prap.g_01508
OG0001194	Prag.g_01932	Prap.g_01507
OG0001195	Prag.g_01933	Prap.g_01506
OG0001196	Prag.g_01946	Prap.g_01490
OG0001197	Prag.g_01947	Prap.g_01488
OG0001198	Prag.g_01954	Prap.g_01868
OG0001199	Prag.g_00068	Prap.g_00876
OG0001201	Prag.g_00101	Prap.g_01068
OG0001202	Prag.g_00192	Prap.g_00970
OG0001203	Prag.g_00231	Prap.g_01474
OG0001204	Prag.g_00236	Prap.g_01468
OG0001205	Prag.g_00424	Prap.g_01321
OG0001206	Prag.g_00441	Prap.g_01301
OG0001207	Prag.g_00456	Prap.g_01290
OG0001208	Prag.g_00461	Prap.g_01285
OG0001209	Prag.g_00514	Prap.g_01234
OG0001210	Prag.g_00519	Prap.g_01229
OG0001211	Prag.g_00529	Prap.g_01219
OG0001212	Prag.g_00574	Prap.g_01172
OG0001213	Prag.g_00607	Prap.g_01137
OG0001214	Prag.g_00615	Prap.g_00390
OG0001215	Prag.g_00668	Prap.g_00810
OG0001216	Prag.g_00694	Prap.g_00789
OG0001217	Prag.g_00744	Prap.g_00036
OG0001218	Prag.g_00752	Prap.g_00519
OG0001219	Prag.g_00795	Prap.g_00685
OG0001220	Prag.g_00856	Prap.g_00727
OG0001221	Prag.g_00917	Prap.g_00847
OG0001222	Prag.g_00956	Prap.g_00307
OG0001223	Prag.g_00982	Prap.g_00275
OG0001224	Prag.g_01032	Prap.g_00704
OG0001225	Prag.g_01034	Prap.g_00706
OG0001226	Prag.g_01060	Prap.g_01129
OG0001227	Prag.g_01079	Prap.g_00504
OG0001228	Prag.g_01198	Prap.g_00406
OG0001229	Prag.g_01387	Prap.g_00518
OG0001230	Prag.g_01480	Prap.g_00114
OG0001231	Prag.g_01585	Prap.g_01344
OG0001233	Prag.g_01712	Prap.g_01735
OG0001234	Prag.g_01747	Prap.g_01698
OG0001235	Prag.g_01756	Prap.g_01694
OG0001236	Prag.g_01838	Prap.g_01604
OG0001237	Prag.g_01842	Prap.g_01600
OG0001238	Prag.g_01917	Prap.g_01524
OG0001239	Prag.g_00065	Prap.g_00879
OG0001241	Prag.g_00094	Prap.g_01075
OG0001242	Prag.g_00112	Prap.g_01055
OG0001243	Prag.g_00118	Prap.g_01048
OG0001244	Prag.g_00134	Prap.g_01033
OG0001245	Prag.g_00373	Prap.g_00495
OG0001247	Prag.g_00661	Prap.g_00817
OG0001248	Prag.g_00663	Prap.g_00815
OG0001249	Prag.g_00784	Prap.g_01375
OG0001250	Prag.g_00845	Prap.g_00740
OG0001251	Prag.g_00893	Prap.g_00659
OG0001252	Prag.g_01027	Prap.g_00699
OG0001253	Prag.g_01080	Prap.g_01126
OG0001254	Prag.g_01122	Prap.g_01881
OG0001255	Prag.g_01137	Prap.g_00474
OG0001256	Prag.g_01578	Prap.g_00210
OG0001258	Prag.g_01666	Prap.g_01783
OG0001259	Prag.g_01710	Prap.g_01737
OG0001260	Prag.g_01727	Prap.g_01720
OG0001261	Prag.g_01796	Prap.g_01652
OG0001263	Prag.g_00121	Prap.g_01046
OG0001265	Prag.g_00111	Prap.g_01056
OG0001266	Prag.g_00196	Prap.g_00966
OG0001267	Prag.g_00271	Prap.g_01430
OG0001268	Prag.g_00334	Prap.g_01367
OG0001269	Prag.g_00353	Prap.g_00728
OG0001270	Prag.g_00413	Prap.g_01332
OG0001271	Prag.g_00451	Prap.g_01295
OG0001272	Prag.g_00465	Prap.g_01281
OG0001273	Prag.g_00609	Prap.g_00396
OG0001274	Prag.g_00681	Prap.g_00942
OG0001275	Prag.g_00992	Prap.g_00285
OG0001276	Prag.g_01011	Prap.g_00299
OG0001277	Prag.g_01068	Prap.g_01502
OG0001278	Prag.g_01203	Prap.g_00402
OG0001279	Prag.g_01302	Prap.g_00610
OG0001280	Prag.g_01354	Prap.g_00560
OG0001281	Prag.g_01360	Prap.g_00566
OG0001282	Prag.g_01390	Prap.g_00060
OG0001284	Prag.g_01560	Prap.g_00196
OG0001285	Prag.g_01695	Prap.g_01752
OG0001286	Prag.g_01808	Prap.g_01638
OG0001287	Prag.g_01863	Prap.g_01578
OG0001288	Prag.g_01872	Prap.g_01568
OG0001289	Prag.g_00081	Prap.g_01091
OG0001290	Prag.g_00093	Prap.g_01076
OG0001291	Prag.g_00128	Prap.g_01038
OG0001292	Prag.g_00241	Prap.g_01463
OG0001293	Prag.g_00252	Prap.g_01450
OG0001295	Prag.g_00446	Prap.g_01919
OG0001296	Prag.g_00488	Prap.g_01258
OG0001297	Prag.g_00493	Prap.g_01253
OG0001298	Prag.g_00555	Prap.g_01192
OG0001299	Prag.g_00644	Prap.g_00359
OG0001300	Prag.g_00671	Prap.g_00806
OG0001301	Prag.g_00674	Prap.g_00801
OG0001302	Prag.g_00793	Prap.g_00688
OG0001303	Prag.g_00996	Prap.g_01817
OG0001304	Prag.g_01021	Prap.g_00312
OG0001305	Prag.g_01040	Prap.g_00712
OG0001306	Prag.g_01139	Prap.g_00471
OG0001307	Prag.g_01372	Prap.g_01927
OG0001308	Prag.g_01500	Prap.g_00131
OG0001309	Prag.g_01582	Prap.g_00238
OG0001310	Prag.g_01681	Prap.g_01766
OG0001312	Prag.g_00945	Prap.g_00676
OG0001314	Prag.g_00735	Prap.g_00644
OG0001315	Prag.g_00055	Prap.g_00509
OG0001316	Prag.g_00133	Prap.g_01034
OG0001317	Prag.g_00227	Prap.g_01478
OG0001318	Prag.g_00248	Prap.g_01454
OG0001319	Prag.g_00263	Prap.g_01437
OG0001320	Prag.g_00374	Prap.g_01851, Prap.g_01818
OG0001321	Prag.g_00430	Prap.g_01315
OG0001322	Prag.g_00431	Prap.g_01314
OG0001323	Prag.g_00498	Prap.g_01248
OG0001324	Prag.g_00672	Prap.g_00805
OG0001325	Prag.g_00697	Prap.g_00342
OG0001327	Prag.g_01051	Prap.g_00870
OG0001328	Prag.g_01078	Prap.g_00542
OG0001329	Prag.g_01113	Prap.g_01820
OG0001330	Prag.g_01327	Prap.g_00227
OG0001331	Prag.g_01395	Prap.g_00065
OG0001332	Prag.g_01533	Prap.g_00167
OG0001333	Prag.g_01706	Prap.g_01741
OG0001334	Prag.g_01828	Prap.g_01616
OG0001335	Prag.g_01829	Prap.g_01615
OG0001339	Prag.g_00096	Prap.g_01073
OG0001340	Prag.g_00319	Prap.g_01379
OG0001341	Prag.g_00742	Prap.g_00511
OG0001342	Prag.g_00788	Prap.g_01797
OG0001343	Prag.g_00890	Prap.g_00662
OG0001344	Prag.g_01157	Prap.g_00452
OG0001345	Prag.g_01172	Prap.g_00436
OG0001346	Prag.g_01356	Prap.g_00562
OG0001348	Prag.g_01606	Prap.g_01921
OG0001349	Prag.g_01489	Prap.g_00083
OG0001350	Prag.g_00230	Prap.g_01475
OG0001351	Prag.g_00433	Prap.g_01309
OG0001352	Prag.g_00658	Prap.g_00821
OG0001353	Prag.g_00837	Prap.g_00750
OG0001354	Prag.g_00974	Prap.g_00267
OG0001355	Prag.g_01616	Prap.g_00321
OG0001356	Prag.g_00769	Prap.g_01791
OG0001359	Prag.g_00891	Prap.g_00661
OG0001362	Prag.g_01504	Prap.g_00135
OG0001363	Prag.g_01506	Prap.g_00137
OG0001364	Prag.g_01831	Prap.g_01613
OG0001365	Prag.g_01910	Prap.g_01531
OG0001369	Prag.g_00086	Prap.g_01086
OG0001371	Prag.g_00657	Prap.g_00822
OG0001372	Prag.g_00751	Prap.g_01128
OG0001375	Prag.g_00889	Prap.g_00663
OG0001379	Prag.g_01349	Prap.g_00555
OG0001380	Prag.g_01377	Prap.g_00521
OG0001381	Prag.g_01383	Prap.g_00481
OG0001382	Prag.g_01599	Prap.g_00524
OG0001397	Prag.g_01505	Prap.g_00136
OG0001398	Prag.g_01612	Prap.g_01896
OG0001401	Prag.g_01280	Prap.g_00745
OG0001402	Prag.g_00759	Prap.g_01143
OG0001403	Prag.g_00030	Prap.g_00924
OG0001404	Prag.g_00062	Prap.g_00882
OG0001407	Prag.g_01058	Prap.g_00528
OG0001409	Prag.g_01160	Prap.g_00448
OG0001410	Prag.g_01373	Prap.g_01926
OG0001411	Prag.g_01426	Prap.g_00889
OG0001414	Prag.g_00222	Prap.g_01483
OG0001415	Prag.g_00224	Prap.g_01481
OG0001418	Prag.g_00662	Prap.g_00816
OG0001419	Prag.g_01059	Prap.g_00527
OG0001421	Prag.g_01579	Prap.g_00211
OG0001422	Prag.g_01604	Prap.g_00531
OG0001424	Prag.g_01075, Prag.g_01259	Prap.g_00017
OG0001425	Prag.g_01920	Prap.g_01521
OG0001428	Prag.g_00165	Prap.g_00998
OG0001429	Prag.g_00796	Prap.g_00684
OG0001430	Prag.g_01322	Prap.g_00520
OG0001431	Prag.g_01325	Prap.g_00502, Prap.g_01911
OG0001433	Prag.g_00768	Prap.g_01792
OG0001434	Prag.g_00925	Prap.g_00838
OG0001437	Prag.g_00223	Prap.g_01482
OG0001440	Prag.g_00396	Prap.g_01815, Prap.g_01821
OG0001443	Prag.g_01652	Prap.g_00517
OG0001446	Prag.g_00073	Prap.g_00025
OG0001448	Prag.g_00361	Prap.g_01311
OG0001450	Prag.g_00665	Prap.g_00813
OG0001451	Prag.g_00865	Prap.g_00716
OG0001455	Prag.g_01108	Prap.g_00512
OG0001460	Prag.g_00767	Prap.g_01793
OG0001463	Prag.g_00277	Prap.g_01423
OG0001464	Prag.g_00320	Prap.g_01378
OG0001465	Prag.g_00680	Prap.g_00794
OG0001467	Prag.g_00785	Prap.g_01947
OG0001468	Prag.g_01049	Prap.g_00671
OG0001472	Prag.g_01581	Prap.g_01120
OG0001477	Prag.g_01256	Prap.g_00587
OG0001481	Prag.g_00367	Prap.g_00541
OG0001485	Prag.g_01617	Prap.g_00618
OG0001486	Prag.g_01151	Prap.g_00458
OG0001491	Prag.g_00791	Prap.g_00691
OG0001496	Prag.g_01254	Prap.g_00589
OG0001497	Prag.g_01255	Prap.g_00588
OG0001500	Prag.g_00254	Prap.g_01448
OG0001501	Prag.g_00683	Prap.g_00872
OG0001503	Prag.g_01127	Prap.g_00031
OG0001505	Prag.g_01417	Prap.g_00003
OG0001506	Prag.g_01531	Prap.g_00165
OG0001514	Prag.g_01253	Prap.g_00590
OG0001521	Prag.g_00743	Prap.g_00693
OG0001523	Prag.g_01124	Prap.g_01878
OG0001524	Prag.g_01125	Prap.g_01877
OG0001525	Prag.g_01589	Prap.g_01814
OG0001526	Prag.g_01422	Prap.g_00894
OG0001549	Prag.g_00863	Prap.g_00718
OG0001550	Prag.g_01111	Prap.g_00035
OG0001552	Prag.g_01217	Prap.g_00214
OG0001564	Prag.g_01435	Prap.g_00895
OG0001565	Prag.g_00395	Prap.g_00636
OG0001566	Prag.g_00654	Prap.g_00825
OG0001569	Prag.g_01086	Prap.g_00647
OG0001571	Prag.g_01104	Prap.g_00607
OG0001581	Prag.g_00137	Prap.g_00580
OG0001583	Prag.g_00790	Prap.g_00692
OG0001587	Prag.g_01729	Prap.g_01718
OG0001595	Prag.g_00061	Prap.g_00884
OG0001596	Prag.g_00069	Prap.g_00875
OG0001597	Prag.g_00356	Prap.g_00162
OG0001598	Prag.g_01640, Prag.g_01272	Prap.g_00803
OG0001599	Prag.g_00439	Prap.g_01303
OG0001600	Prag.g_00490	Prap.g_01256
OG0001601	Prag.g_00652	Prap.g_00827
OG0001603	Prag.g_00792	Prap.g_00689
OG0001604	Prag.g_00914	Prap.g_00850
OG0001605	Prag.g_01004	Prap.g_00030
OG0001606	Prag.g_01065	Prap.g_00040
OG0001607	Prag.g_01126	Prap.g_00620
OG0001608	Prag.g_01380	Prap.g_00315
OG0001609	Prag.g_01529	Prap.g_00163
OG0001610	Prag.g_01532	Prap.g_00166
OG0001611	Prag.g_01592	Prap.g_01858
OG0001626	Prag.g_00741	Prap.g_00625
OG0001628	Prag.g_00754	Prap.g_01130
OG0001629	Prag.g_00755	Prap.g_00598
OG0001630	Prag.g_00896	Prap.g_00654
OG0001631	Prag.g_01054	Prap.g_00616
OG0001648	Prag.g_00366	Prap.g_01843
OG0001649	Prag.g_01056	Prap.g_00038
OG0001650	Prag.g_01628	Prap.g_01914
OG0001651	Prag.g_01590	Prap.g_00492
OG0001662	Prag.g_01096	Prap.g_01894
OG0001663	Prag.g_01136	Prap.g_00475
OG0001664	Prag.g_01268	Prap.g_01890
OG0001665	Prag.g_01271	Prap.g_00482
OG0001668	Prag.g_01244, Prag.g_01653	Prap.g_01855, Prap.g_01825
OG0001684	Prag.g_00567	Prap.g_01179
OG0001685	Prag.g_00867	Prap.g_01125
OG0001686	Prag.g_01003	Prap.g_00496
OG0001687	Prag.g_01048	Prap.g_01305
OG0001689	Prag.g_01870	Prap.g_01570
OG0001697	Prag.g_00875	Prap.g_00690
OG0001701	Prag.g_01731	Prap.g_00893
OG0001705	Prag.g_00389	Prap.g_01716
OG0001706	Prag.g_00716	Prap.g_01901
OG0001707	Prag.g_01073	Prap.g_00503
OG0001709	Prag.g_01469	Prap.g_00097
OG0001710	Prag.g_01750	Prap.g_01112
OG0001725	Prag.g_00381	Prap.g_01905
OG0001780	Prag.g_01449, Prag.g_01461	Prap.g_00088
OG0001834	Prag.g_01447	Prap.g_00085
OG0001836	Prag.g_01274	Prap.g_01948
OG0001836	Prag.g_01221	Prap.g_01949
OG0001963	Prag.g_01642	Prap.g_00230
OG0002030	Prag.g_00725	Prap.g_01866
OG0002034	Prag.g_01211	Prap.g_01134
OG0002036	Prag.g_01643	Prap.g_00221
OG0002275	Prag.g_01233	Prap.g_01809
OG0002293	Prag.g_01260	Prap.g_00604
OG0002326	Prag.g_00717	Prap.g_01842
OG0002377	Prag.g_01273	Prap.g_00057
OG0002499	Prag.g_01644	Prap.g_00231
OG0002806	Prag.g_01261	Prap.g_00631
OG0003060	Prag.g_01237	Prap.g_01106
OG0003061	Prag.g_01238	Prap.g_01107
OG0003062	Prag.g_01239	Prap.g_01108
