Orthogroup	Prag	Syai
OG0001173	Prag.g_01736	Syai.g_00324
OG0001174	Prag.g_01744	Syai.g_00332
OG0001175	Prag.g_01745	Syai.g_00333
OG0001176	Prag.g_01752	Syai.g_00352
OG0001177	Prag.g_01754	Syai.g_00350
OG0001178	Prag.g_01759	Syai.g_02383
OG0001179	Prag.g_01788	Syai.g_00385
OG0001180	Prag.g_01810	Syai.g_00410
OG0001181	Prag.g_01814	Syai.g_00414
OG0001182	Prag.g_01821	Syai.g_00423
OG0001183	Prag.g_01825	Syai.g_00429
OG0001184	Prag.g_01841	Syai.g_00156
OG0001185	Prag.g_01855	Syai.g_00117
OG0001186	Prag.g_01879	Syai.g_00084
OG0001187	Prag.g_01883	Syai.g_00081
OG0001188	Prag.g_01885	Syai.g_00078
OG0001189	Prag.g_01902	Syai.g_00061
OG0001190	Prag.g_01906	Syai.g_02776
OG0001191	Prag.g_01916	Syai.g_02788
OG0001192	Prag.g_01921	Syai.g_02793
OG0001193	Prag.g_01931	Syai.g_02835
OG0001194	Prag.g_01932	Syai.g_02838
OG0001195	Prag.g_01933	Syai.g_02839
OG0001196	Prag.g_01946	Syai.g_02913
OG0001197	Prag.g_01947	Syai.g_02915
OG0001198	Prag.g_01954	Syai.g_02930
OG0001199	Prag.g_00068	Syai.g_02480
OG0001200	Prag.g_00070	Syai.g_02482
OG0001202	Prag.g_00192	Syai.g_02674
OG0001203	Prag.g_00231	Syai.g_00540
OG0001204	Prag.g_00236	Syai.g_00312
OG0001205	Prag.g_00424	Syai.g_02212
OG0001206	Prag.g_00441	Syai.g_00853
OG0001207	Prag.g_00456	Syai.g_00629
OG0001208	Prag.g_00461	Syai.g_00640
OG0001209	Prag.g_00514	Syai.g_00711
OG0001210	Prag.g_00519	Syai.g_00720
OG0001211	Prag.g_00529	Syai.g_00735
OG0001212	Prag.g_00574	Syai.g_00799
OG0001213	Prag.g_00607	Syai.g_01082
OG0001214	Prag.g_00615	Syai.g_01106
OG0001215	Prag.g_00668	Syai.g_01958
OG0001216	Prag.g_00694	Syai.g_01388
OG0001217	Prag.g_00744	Syai.g_01185
OG0001218	Prag.g_00752	Syai.g_00893
OG0001219	Prag.g_00795	Syai.g_01561
OG0001220	Prag.g_00856	Syai.g_02087
OG0001221	Prag.g_00917	Syai.g_01284
OG0001222	Prag.g_00956	Syai.g_01516
OG0001223	Prag.g_00982	Syai.g_01463
OG0001224	Prag.g_01032	Syai.g_02011
OG0001225	Prag.g_01034	Syai.g_02009
OG0001226	Prag.g_01060	Syai.g_01154
OG0001227	Prag.g_01079	Syai.g_02806
OG0001228	Prag.g_01198	Syai.g_02218
OG0001229	Prag.g_01387	Syai.g_01986
OG0001230	Prag.g_01480	Syai.g_00964
OG0001231	Prag.g_01585	Syai.g_00017
OG0001232	Prag.g_01692	Syai.g_02410
OG0001233	Prag.g_01712	Syai.g_02261
OG0001234	Prag.g_01747	Syai.g_00337
OG0001235	Prag.g_01756	Syai.g_00343
OG0001236	Prag.g_01838	Syai.g_00159
OG0001237	Prag.g_01842	Syai.g_00137
OG0001238	Prag.g_01917	Syai.g_02789
OG0001239	Prag.g_00065	Syai.g_02477
OG0001241	Prag.g_00094	Syai.g_02537
OG0001242	Prag.g_00112	Syai.g_02566
OG0001243	Prag.g_00118	Syai.g_02573
OG0001244	Prag.g_00134	Syai.g_02605
OG0001245	Prag.g_00373	Syai.g_02091
OG0001246	Prag.g_00483	Syai.g_00666
OG0001247	Prag.g_00661	Syai.g_01380
OG0001248	Prag.g_00663	Syai.g_01377
OG0001249	Prag.g_00784	Syai.g_00464
OG0001250	Prag.g_00845	Syai.g_02053
OG0001251	Prag.g_00893	Syai.g_02845
OG0001252	Prag.g_01027	Syai.g_02018
OG0001254	Prag.g_01122	Syai.g_01744
OG0001255	Prag.g_01137	Syai.g_01915
OG0001256	Prag.g_01578	Syai.g_02362
OG0001257	Prag.g_01584	Syai.g_00848
OG0001258	Prag.g_01666	Syai.g_02372
OG0001259	Prag.g_01710	Syai.g_02259
OG0001260	Prag.g_01727	Syai.g_02281
OG0001261	Prag.g_01796	Syai.g_00394
OG0001262	Prag.g_01900	Syai.g_00063
OG0001263	Prag.g_00121	Syai.g_02576
OG0001265	Prag.g_00111	Syai.g_02563
OG0001266	Prag.g_00196	Syai.g_02679
OG0001267	Prag.g_00271	Syai.g_00259
OG0001268	Prag.g_00334	Syai.g_00492
OG0001269	Prag.g_00353	Syai.g_01699
OG0001270	Prag.g_00413	Syai.g_02231
OG0001271	Prag.g_00451	Syai.g_00862
OG0001272	Prag.g_00465	Syai.g_00644
OG0001273	Prag.g_00609	Syai.g_01099
OG0001274	Prag.g_00681	Syai.g_02706
OG0001275	Prag.g_00992	Syai.g_01447
OG0001276	Prag.g_01011	Syai.g_01431
OG0001277	Prag.g_01068	Syai.g_02899
OG0001278	Prag.g_01203	Syai.g_01799
OG0001279	Prag.g_01302	Syai.g_00991
OG0001280	Prag.g_01354	Syai.g_02176
OG0001281	Prag.g_01360	Syai.g_02186
OG0001282	Prag.g_01390	Syai.g_00627
OG0001284	Prag.g_01560	Syai.g_02338
OG0001285	Prag.g_01695	Syai.g_02866
OG0001286	Prag.g_01808	Syai.g_00408
OG0001287	Prag.g_01863	Syai.g_00109
OG0001289	Prag.g_00081	Syai.g_02504
OG0001290	Prag.g_00093	Syai.g_02536
OG0001291	Prag.g_00128	Syai.g_02587
OG0001292	Prag.g_00241	Syai.g_00306
OG0001293	Prag.g_00252	Syai.g_00285
OG0001294	Prag.g_00371	Syai.g_01242
OG0001295	Prag.g_00446	Syai.g_00722
OG0001296	Prag.g_00488	Syai.g_00672
OG0001297	Prag.g_00493	Syai.g_00676
OG0001298	Prag.g_00555	Syai.g_00773
OG0001299	Prag.g_00644	Syai.g_01236
OG0001300	Prag.g_00671	Syai.g_01982
OG0001301	Prag.g_00674	Syai.g_01995
OG0001302	Prag.g_00793	Syai.g_01142
OG0001303	Prag.g_00996	Syai.g_01559
OG0001304	Prag.g_01021	Syai.g_01418
OG0001305	Prag.g_01040	Syai.g_02001
OG0001306	Prag.g_01139	Syai.g_02160
OG0001307	Prag.g_01372	Syai.g_01717
OG0001308	Prag.g_01500	Syai.g_00943
OG0001309	Prag.g_01582	Syai.g_00682
OG0001312	Prag.g_00945	Syai.g_01549
OG0001314	Prag.g_00735	Syai.g_01341, Syai.g_01810
OG0001315	Prag.g_00055	Syai.g_00427
OG0001316	Prag.g_00133	Syai.g_02593
OG0001317	Prag.g_00227	Syai.g_00534
OG0001318	Prag.g_00248	Syai.g_00293
OG0001319	Prag.g_00263	Syai.g_00270
OG0001321	Prag.g_00430	Syai.g_02195
OG0001322	Prag.g_00431	Syai.g_02194
OG0001323	Prag.g_00498	Syai.g_00685
OG0001324	Prag.g_00672	Syai.g_01983
OG0001325	Prag.g_00697	Syai.g_01392
OG0001326	Prag.g_00881	Syai.g_02856
OG0001327	Prag.g_01051	Syai.g_01250
OG0001328	Prag.g_01078	Syai.g_01278
OG0001330	Prag.g_01327	Syai.g_02167
OG0001331	Prag.g_01395	Syai.g_00622
OG0001332	Prag.g_01533	Syai.g_02293
OG0001333	Prag.g_01706	Syai.g_02255
OG0001334	Prag.g_01828	Syai.g_00438
OG0001335	Prag.g_01829	Syai.g_00439
OG0001336	Prag.g_01943	Syai.g_02909
OG0001339	Prag.g_00096	Syai.g_02539
OG0001340	Prag.g_00319	Syai.g_00453
OG0001343	Prag.g_00890	Syai.g_02842
OG0001344	Prag.g_01157	Syai.g_02139
OG0001345	Prag.g_01172	Syai.g_02110
OG0001346	Prag.g_01356	Syai.g_02180
OG0001348	Prag.g_01606	Syai.g_02033
OG0001349	Prag.g_01489	Syai.g_02417
OG0001351	Prag.g_00433	Syai.g_00843
OG0001352	Prag.g_00658	Syai.g_00700
OG0001353	Prag.g_00837	Syai.g_02042
OG0001354	Prag.g_00974	Syai.g_01477
OG0001355	Prag.g_01616	Syai.g_01698
OG0001356	Prag.g_00769	Syai.g_02032
OG0001359	Prag.g_00891	Syai.g_02841
OG0001360	Prag.g_01081	Syai.g_02107
OG0001361	Prag.g_01169	Syai.g_02113
OG0001362	Prag.g_01504	Syai.g_00938
OG0001363	Prag.g_01506	Syai.g_00936
OG0001364	Prag.g_01831	Syai.g_00173
OG0001373	Prag.g_00880	Syai.g_02855
OG0001374	Prag.g_00888	Syai.g_02863
OG0001375	Prag.g_00889	Syai.g_02843
OG0001376	Prag.g_01045	Syai.g_02795
OG0001377	Prag.g_01046	Syai.g_02794
OG0001378	Prag.g_01090	Syai.g_02232
OG0001379	Prag.g_01349	Syai.g_02169
OG0001380	Prag.g_01377	Syai.g_01168
OG0001381	Prag.g_01383	Syai.g_02819, Syai.g_01723
OG0001385	Prag.g_00877	Syai.g_02852
OG0001386	Prag.g_00878	Syai.g_02853
OG0001387	Prag.g_00879	Syai.g_02854
OG0001388	Prag.g_00882	Syai.g_02857
OG0001389	Prag.g_00883	Syai.g_02858
OG0001390	Prag.g_00884	Syai.g_02859
OG0001391	Prag.g_00885	Syai.g_02860
OG0001392	Prag.g_00886	Syai.g_02861
OG0001393	Prag.g_00887	Syai.g_02862
OG0001395	Prag.g_01023	Syai.g_01410
OG0001397	Prag.g_01505	Syai.g_00937
OG0001398	Prag.g_01612	Syai.g_01587
OG0001401	Prag.g_01280	Syai.g_02046, Syai.g_02047
OG0001402	Prag.g_00759	Syai.g_01070
OG0001404	Prag.g_00062	Syai.g_02473
OG0001405	Prag.g_00317	Syai.g_00441
OG0001406	Prag.g_01044	Syai.g_02796
OG0001407	Prag.g_01058	Syai.g_00701
OG0001408	Prag.g_01063	Syai.g_01831
OG0001413	Prag.g_01574	Syai.g_01148
OG0001414	Prag.g_00222	Syai.g_01722
OG0001416	Prag.g_00438	Syai.g_02183
OG0001417	Prag.g_00448	Syai.g_01478
OG0001419	Prag.g_01059	Syai.g_00702
OG0001420	Prag.g_01098	Syai.g_00697
OG0001421	Prag.g_01579	Syai.g_01621
OG0001422	Prag.g_01604	Syai.g_02171
OG0001425	Prag.g_01920	Syai.g_02792
OG0001428	Prag.g_00165	Syai.g_02637
OG0001430	Prag.g_01322	Syai.g_02768
OG0001432	Prag.g_01573	Syai.g_01943
OG0001433	Prag.g_00768	Syai.g_02031
OG0001438	Prag.g_00284	Syai.g_00244
OG0001439	Prag.g_00298	Syai.g_00219
OG0001441	Prag.g_00500	Syai.g_00687
OG0001442	Prag.g_00733	Syai.g_01305
OG0001443	Prag.g_01652	Syai.g_02800
OG0001446	Prag.g_00073	Syai.g_00832
OG0001447	Prag.g_00119	Syai.g_02574
OG0001448	Prag.g_00361	Syai.g_02808
OG0001449	Prag.g_00388	Syai.g_00315
OG0001452	Prag.g_00894	Syai.g_00298
OG0001453	Prag.g_00986	Syai.g_01455
OG0001454	Prag.g_01074	Syai.g_01153
OG0001456	Prag.g_01130	Syai.g_02873
OG0001457	Prag.g_01131	Syai.g_02874
OG0001458	Prag.g_01132	Syai.g_02875
OG0001459	Prag.g_01312	Syai.g_01712
OG0001460	Prag.g_00767	Syai.g_02030
OG0001462	Prag.g_00034	Syai.g_00045
OG0001465	Prag.g_00680	Syai.g_01384
OG0001467	Prag.g_00785	Syai.g_01141
OG0001468	Prag.g_01049	Syai.g_01144
OG0001471	Prag.g_01575	Syai.g_00224
OG0001472	Prag.g_01581	Syai.g_01931
OG0001473	Prag.g_01880	Syai.g_01130
OG0001474	Prag.g_00335	Syai.g_00493
OG0001477	Prag.g_01256	Syai.g_01992
OG0001479	Prag.g_00332	Syai.g_00490
OG0001480	Prag.g_00363	Syai.g_02088
OG0001482	Prag.g_00436	Syai.g_01468
OG0001492	Prag.g_01200	Syai.g_01796
OG0001493	Prag.g_01208	Syai.g_01820
OG0001496	Prag.g_01254	Syai.g_01990
OG0001497	Prag.g_01255	Syai.g_01991
OG0001499	Prag.g_00054	Syai.g_00831, Syai.g_01189
OG0001502	Prag.g_00776	Syai.g_02079
OG0001504	Prag.g_01313, Prag.g_01639	Syai.g_01713
OG0001507	Prag.g_01632	Syai.g_01671
OG0001514	Prag.g_01253	Syai.g_01989
OG0001546	Prag.g_00503	Syai.g_00690
OG0001547	Prag.g_00778	Syai.g_01580
OG0001548	Prag.g_00782	Syai.g_01157
OG0001549	Prag.g_00863	Syai.g_02106
OG0001551	Prag.g_01129	Syai.g_02028
OG0001552	Prag.g_01217	Syai.g_01018
OG0001554	Prag.g_01580	Syai.g_02774
OG0001555	Prag.g_01595	Syai.g_01645
OG0001556	Prag.g_00761	Syai.g_01757
OG0001558	Prag.g_01283	Syai.g_00020, Syai.g_00021
OG0001564	Prag.g_01435	Syai.g_02869
OG0001567	Prag.g_00777	Syai.g_01581
OG0001568	Prag.g_00779	Syai.g_01578
OG0001582	Prag.g_00447	Syai.g_01500
OG0001585	Prag.g_01307	Syai.g_01635
OG0001586	Prag.g_01463	Syai.g_02424, Syai.g_02464
OG0001602	Prag.g_00679	Syai.g_01383
OG0001633	Prag.g_01386	Syai.g_00995
OG0001635	Prag.g_01634	Syai.g_00091
OG0001647	Prag.g_00264	Syai.g_00268
OG0001652	Prag.g_01281	Syai.g_00018
OG0001667	Prag.g_01330	Syai.g_01923
OG0001700	Prag.g_00766	Syai.g_01204
OG0001792	Prag.g_01441	Syai.g_01789
OG0002244	Prag.g_01631	Syai.g_01672
OG0002291	Prag.g_01299	Syai.g_02653
OG0002293	Prag.g_01260	Syai.g_00879
OG0002329	Prag.g_01279	Syai.g_02836
OG0002416	Prag.g_01214	Syai.g_01181
OG0004591	Prag.g_01439	Syai.g_00355
