Orthogroup	Prag	Prbf
OG0001120	Prag.g_00981	Prbf.g_01100
OG0001122	Prag.g_01008	Prbf.g_01080
OG0001123	Prag.g_01012	Prbf.g_01074
OG0001124	Prag.g_01014	Prbf.g_01072
OG0001125	Prag.g_01015	Prbf.g_01070
OG0001126	Prag.g_01025	Prbf.g_01159
OG0001127	Prag.g_01026	Prbf.g_01160
OG0001128	Prag.g_01028	Prbf.g_01162
OG0001129	Prag.g_01029	Prbf.g_01163
OG0001130	Prag.g_01030	Prbf.g_01164
OG0001131	Prag.g_01066	Prbf.g_01705
OG0001132	Prag.g_01076	Prbf.g_00296
OG0001133	Prag.g_01106	Prbf.g_00094
OG0001134	Prag.g_01120	Prbf.g_00788
OG0001135	Prag.g_01123	Prbf.g_00785
OG0001136	Prag.g_01150	Prbf.g_00915
OG0001137	Prag.g_01161	Prbf.g_00927
OG0001138	Prag.g_01179	Prbf.g_00948
OG0001139	Prag.g_01180	Prbf.g_00950
OG0001140	Prag.g_01181	Prbf.g_00951
OG0001141	Prag.g_01182	Prbf.g_00952
OG0001142	Prag.g_01183	Prbf.g_00953
OG0001143	Prag.g_01190	Prbf.g_00960
OG0001144	Prag.g_01195	Prbf.g_00965
OG0001145	Prag.g_01345	Prbf.g_00034
OG0001146	Prag.g_01359	Prbf.g_00022
OG0001147	Prag.g_01375	Prbf.g_00002
OG0001148	Prag.g_01391	Prbf.g_00097
OG0001149	Prag.g_01392	Prbf.g_00098
OG0001150	Prag.g_01393	Prbf.g_00099
OG0001151	Prag.g_01404	Prbf.g_00110
OG0001152	Prag.g_01405	Prbf.g_00111
OG0001153	Prag.g_01521	Prbf.g_00189
OG0001154	Prag.g_01523	Prbf.g_00190
OG0001155	Prag.g_01535	Prbf.g_00207
OG0001156	Prag.g_01538	Prbf.g_00210
OG0001157	Prag.g_01539	Prbf.g_00211
OG0001158	Prag.g_01540	Prbf.g_00212
OG0001159	Prag.g_01541	Prbf.g_00213
OG0001160	Prag.g_01565	Prbf.g_00239
OG0001161	Prag.g_01576	Prbf.g_00750
OG0001162	Prag.g_01587	Prbf.g_00812
OG0001163	Prag.g_01661	Prbf.g_00702
OG0001164	Prag.g_01665	Prbf.g_00698
OG0001165	Prag.g_01668	Prbf.g_00695
OG0001166	Prag.g_01688	Prbf.g_00674
OG0001167	Prag.g_01705	Prbf.g_00657
OG0001168	Prag.g_01707	Prbf.g_00655
OG0001169	Prag.g_01709	Prbf.g_00653
OG0001170	Prag.g_01711	Prbf.g_00651
OG0001171	Prag.g_01721	Prbf.g_00641
OG0001172	Prag.g_01735	Prbf.g_00625
OG0001173	Prag.g_01736	Prbf.g_00624
OG0001174	Prag.g_01744	Prbf.g_00616
OG0001175	Prag.g_01745	Prbf.g_00615
OG0001176	Prag.g_01752	Prbf.g_00607
OG0001177	Prag.g_01754	Prbf.g_00605
OG0001178	Prag.g_01759	Prbf.g_00688
OG0001179	Prag.g_01788	Prbf.g_00575
OG0001180	Prag.g_01810	Prbf.g_00552
OG0001181	Prag.g_01814	Prbf.g_00548
OG0001182	Prag.g_01821	Prbf.g_00540
OG0001183	Prag.g_01825	Prbf.g_00535
OG0001184	Prag.g_01841	Prbf.g_00517
OG0001185	Prag.g_01855	Prbf.g_00501
OG0001186	Prag.g_01879	Prbf.g_00476
OG0001187	Prag.g_01883	Prbf.g_00473
OG0001188	Prag.g_01885	Prbf.g_00471
OG0001189	Prag.g_01902	Prbf.g_00455
OG0001190	Prag.g_01906	Prbf.g_00450
OG0001191	Prag.g_01916	Prbf.g_00440
OG0001192	Prag.g_01921	Prbf.g_00435
OG0001193	Prag.g_01931	Prbf.g_00423
OG0001194	Prag.g_01932	Prbf.g_00422
OG0001195	Prag.g_01933	Prbf.g_00421
OG0001196	Prag.g_01946	Prbf.g_00405
OG0001197	Prag.g_01947	Prbf.g_00403
OG0001198	Prag.g_01954	Prbf.g_00396
OG0001199	Prag.g_00068	Prbf.g_01401
OG0001200	Prag.g_00070	Prbf.g_01403
OG0001201	Prag.g_00101	Prbf.g_01436
OG0001202	Prag.g_00192	Prbf.g_01534
OG0001203	Prag.g_00231	Prbf.g_01576
OG0001204	Prag.g_00236	Prbf.g_01582
OG0001205	Prag.g_00424	Prbf.g_01729
OG0001206	Prag.g_00441	Prbf.g_01749
OG0001207	Prag.g_00456	Prbf.g_01760
OG0001208	Prag.g_00461	Prbf.g_01765
OG0001209	Prag.g_00514	Prbf.g_01816
OG0001210	Prag.g_00519	Prbf.g_01821
OG0001211	Prag.g_00529	Prbf.g_01831
OG0001212	Prag.g_00574	Prbf.g_01878
OG0001213	Prag.g_00607	Prbf.g_01913
OG0001214	Prag.g_00615	Prbf.g_00984
OG0001215	Prag.g_00668	Prbf.g_01272
OG0001216	Prag.g_00694	Prbf.g_01251
OG0001217	Prag.g_00744	Prbf.g_00280
OG0001218	Prag.g_00752	Prbf.g_00855
OG0001219	Prag.g_00795	Prbf.g_01146
OG0001220	Prag.g_00856	Prbf.g_01189
OG0001221	Prag.g_00917	Prbf.g_01309
OG0001222	Prag.g_00956	Prbf.g_01067
OG0001223	Prag.g_00982	Prbf.g_01099
OG0001224	Prag.g_01032	Prbf.g_01166
OG0001225	Prag.g_01034	Prbf.g_01168
OG0001226	Prag.g_01060	Prbf.g_01921
OG0001227	Prag.g_01079	Prbf.g_00870
OG0001228	Prag.g_01198	Prbf.g_00968
OG0001229	Prag.g_01387	Prbf.g_00856
OG0001230	Prag.g_01480	Prbf.g_00150
OG0001231	Prag.g_01585	Prbf.g_01706
OG0001232	Prag.g_01692	Prbf.g_00670
OG0001233	Prag.g_01712	Prbf.g_00650
OG0001234	Prag.g_01747	Prbf.g_00613
OG0001235	Prag.g_01756	Prbf.g_00609
OG0001236	Prag.g_01838	Prbf.g_00520
OG0001237	Prag.g_01842	Prbf.g_00516
OG0001238	Prag.g_01917	Prbf.g_00439
OG0001239	Prag.g_00065	Prbf.g_01398
OG0001241	Prag.g_00094	Prbf.g_01429
OG0001242	Prag.g_00112	Prbf.g_01449
OG0001243	Prag.g_00118	Prbf.g_01456
OG0001244	Prag.g_00134	Prbf.g_01471
OG0001245	Prag.g_00373	Prbf.g_00879
OG0001247	Prag.g_00661	Prbf.g_01279
OG0001248	Prag.g_00663	Prbf.g_01277
OG0001249	Prag.g_00784	Prbf.g_01675
OG0001250	Prag.g_00845	Prbf.g_01202
OG0001251	Prag.g_00893	Prbf.g_00837
OG0001252	Prag.g_01027	Prbf.g_01161
OG0001253	Prag.g_01080	Prbf.g_01924
OG0001254	Prag.g_01122	Prbf.g_00786
OG0001255	Prag.g_01137	Prbf.g_00900
OG0001256	Prag.g_01578	Prbf.g_00246
OG0001258	Prag.g_01666	Prbf.g_00697
OG0001259	Prag.g_01710	Prbf.g_00652
OG0001260	Prag.g_01727	Prbf.g_00635
OG0001261	Prag.g_01796	Prbf.g_00567
OG0001263	Prag.g_00121	Prbf.g_01458
OG0001265	Prag.g_00111	Prbf.g_01448
OG0001266	Prag.g_00196	Prbf.g_01538
OG0001267	Prag.g_00271	Prbf.g_01620
OG0001268	Prag.g_00334	Prbf.g_01683
OG0001269	Prag.g_00353	Prbf.g_01190
OG0001270	Prag.g_00413	Prbf.g_01718
OG0001271	Prag.g_00451	Prbf.g_01755
OG0001272	Prag.g_00465	Prbf.g_01769
OG0001273	Prag.g_00609	Prbf.g_00978
OG0001274	Prag.g_00681	Prbf.g_01562
OG0001275	Prag.g_00992	Prbf.g_01089
OG0001276	Prag.g_01011	Prbf.g_01075
OG0001277	Prag.g_01068	Prbf.g_00417
OG0001278	Prag.g_01203	Prbf.g_00972
OG0001279	Prag.g_01302	Prbf.g_00339
OG0001280	Prag.g_01354	Prbf.g_00027
OG0001281	Prag.g_01360	Prbf.g_00021
OG0001282	Prag.g_01390	Prbf.g_00096
OG0001284	Prag.g_01560	Prbf.g_00232
OG0001285	Prag.g_01695	Prbf.g_00667
OG0001286	Prag.g_01808	Prbf.g_00554
OG0001287	Prag.g_01863	Prbf.g_00494
OG0001288	Prag.g_01872	Prbf.g_00483
OG0001289	Prag.g_00081	Prbf.g_01413
OG0001290	Prag.g_00093	Prbf.g_01428
OG0001291	Prag.g_00128	Prbf.g_01466
OG0001292	Prag.g_00241	Prbf.g_01587
OG0001293	Prag.g_00252	Prbf.g_01600
OG0001295	Prag.g_00446	Prbf.g_00824
OG0001296	Prag.g_00488	Prbf.g_01792
OG0001297	Prag.g_00493	Prbf.g_01797
OG0001298	Prag.g_00555	Prbf.g_01858
OG0001299	Prag.g_00644	Prbf.g_01015
OG0001300	Prag.g_00671	Prbf.g_01268
OG0001301	Prag.g_00674	Prbf.g_01263
OG0001302	Prag.g_00793	Prbf.g_01150
OG0001303	Prag.g_00996	Prbf.g_00731
OG0001304	Prag.g_01021	Prbf.g_01062
OG0001305	Prag.g_01040	Prbf.g_01174
OG0001306	Prag.g_01139	Prbf.g_00903
OG0001307	Prag.g_01372	Prbf.g_00070
OG0001308	Prag.g_01500	Prbf.g_00167
OG0001309	Prag.g_01582	Prbf.g_00274
OG0001310	Prag.g_01681	Prbf.g_00680
OG0001312	Prag.g_00945	Prbf.g_01137
OG0001314	Prag.g_00735	Prbf.g_00372
OG0001315	Prag.g_00055	Prbf.g_00865
OG0001316	Prag.g_00133	Prbf.g_01470
OG0001317	Prag.g_00227	Prbf.g_01572
OG0001318	Prag.g_00248	Prbf.g_01596
OG0001319	Prag.g_00263	Prbf.g_01613
OG0001320	Prag.g_00374	Prbf.g_00765, Prbf.g_00732
OG0001321	Prag.g_00430	Prbf.g_01735
OG0001322	Prag.g_00431	Prbf.g_01736
OG0001323	Prag.g_00498	Prbf.g_01802
OG0001324	Prag.g_00672	Prbf.g_01267
OG0001325	Prag.g_00697	Prbf.g_01032
OG0001327	Prag.g_01051	Prbf.g_01332
OG0001328	Prag.g_01078	Prbf.g_00045
OG0001329	Prag.g_01113	Prbf.g_00734
OG0001330	Prag.g_01327	Prbf.g_00263
OG0001331	Prag.g_01395	Prbf.g_00101
OG0001332	Prag.g_01533	Prbf.g_00203
OG0001333	Prag.g_01706	Prbf.g_00656
OG0001334	Prag.g_01828	Prbf.g_00532
OG0001335	Prag.g_01829	Prbf.g_00531
OG0001339	Prag.g_00096	Prbf.g_01431
OG0001340	Prag.g_00319	Prbf.g_01671
OG0001341	Prag.g_00742	Prbf.g_00863
OG0001342	Prag.g_00788	Prbf.g_00711
OG0001343	Prag.g_00890	Prbf.g_00840
OG0001344	Prag.g_01157	Prbf.g_00922
OG0001345	Prag.g_01172	Prbf.g_00938
OG0001346	Prag.g_01356	Prbf.g_00025
OG0001348	Prag.g_01606	Prbf.g_00826
OG0001349	Prag.g_01489	Prbf.g_00119
OG0001350	Prag.g_00230	Prbf.g_01575
OG0001351	Prag.g_00433	Prbf.g_01741
OG0001352	Prag.g_00658	Prbf.g_01283
OG0001353	Prag.g_00837	Prbf.g_01212
OG0001354	Prag.g_00974	Prbf.g_01107
OG0001355	Prag.g_01616	Prbf.g_01053
OG0001356	Prag.g_00769	Prbf.g_00705
OG0001359	Prag.g_00891	Prbf.g_00839
OG0001362	Prag.g_01504	Prbf.g_00171
OG0001363	Prag.g_01506	Prbf.g_00173
OG0001364	Prag.g_01831	Prbf.g_00529
OG0001365	Prag.g_01910	Prbf.g_00446
OG0001369	Prag.g_00086	Prbf.g_01418
OG0001371	Prag.g_00657	Prbf.g_01284
OG0001372	Prag.g_00751	Prbf.g_01922
OG0001375	Prag.g_00889	Prbf.g_00841
OG0001379	Prag.g_01349	Prbf.g_00032
OG0001380	Prag.g_01377	Prbf.g_00853, Prbf.g_00066
OG0001381	Prag.g_01383	Prbf.g_00893
OG0001382	Prag.g_01599	Prbf.g_00063
OG0001397	Prag.g_01505	Prbf.g_00172
OG0001398	Prag.g_01612	Prbf.g_00801
OG0001401	Prag.g_01280	Prbf.g_01207
OG0001402	Prag.g_00759	Prbf.g_01907
OG0001403	Prag.g_00030	Prbf.g_01353
OG0001404	Prag.g_00062	Prbf.g_01395
OG0001407	Prag.g_01058	Prbf.g_00059
OG0001409	Prag.g_01160	Prbf.g_00926
OG0001410	Prag.g_01373	Prbf.g_00069
OG0001411	Prag.g_01426	Prbf.g_01388
OG0001414	Prag.g_00222	Prbf.g_01567
OG0001415	Prag.g_00224	Prbf.g_01569
OG0001418	Prag.g_00662	Prbf.g_01278
OG0001419	Prag.g_01059	Prbf.g_00060
OG0001421	Prag.g_01579	Prbf.g_00247
OG0001422	Prag.g_01604	Prbf.g_00056
OG0001424	Prag.g_01075, Prag.g_01259	Prbf.g_00299
OG0001425	Prag.g_01920	Prbf.g_00436
OG0001428	Prag.g_00165	Prbf.g_01506
OG0001429	Prag.g_00796	Prbf.g_01145
OG0001430	Prag.g_01322	Prbf.g_00854
OG0001431	Prag.g_01325	Prbf.g_00872, Prbf.g_00816
OG0001433	Prag.g_00768	Prbf.g_00706
OG0001434	Prag.g_00925	Prbf.g_01300
OG0001437	Prag.g_00223	Prbf.g_01568
OG0001440	Prag.g_00396	Prbf.g_00729, Prbf.g_00735
OG0001443	Prag.g_01652	Prbf.g_00857
OG0001446	Prag.g_00073	Prbf.g_00291
OG0001448	Prag.g_00361	Prbf.g_01739
OG0001450	Prag.g_00665	Prbf.g_01275
OG0001451	Prag.g_00865	Prbf.g_01178
OG0001455	Prag.g_01108	Prbf.g_00862
OG0001460	Prag.g_00767	Prbf.g_00707
OG0001463	Prag.g_00277	Prbf.g_01627
OG0001464	Prag.g_00320	Prbf.g_01672
OG0001465	Prag.g_00680	Prbf.g_01256
OG0001467	Prag.g_00785	Prbf.g_00090
OG0001468	Prag.g_01049	Prbf.g_00849
OG0001472	Prag.g_01581	Prbf.g_01930
OG0001477	Prag.g_01256	Prbf.g_00316
OG0001481	Prag.g_00367	Prbf.g_00046
OG0001485	Prag.g_01617	Prbf.g_00346
OG0001486	Prag.g_01151	Prbf.g_00916
OG0001491	Prag.g_00791	Prbf.g_01153
OG0001496	Prag.g_01254	Prbf.g_00318
OG0001497	Prag.g_01255	Prbf.g_00317
OG0001500	Prag.g_00254	Prbf.g_01602
OG0001501	Prag.g_00683	Prbf.g_01334
OG0001503	Prag.g_01127	Prbf.g_00285
OG0001505	Prag.g_01417	Prbf.g_00313
OG0001506	Prag.g_01531	Prbf.g_00201
OG0001514	Prag.g_01253	Prbf.g_00319
OG0001521	Prag.g_00743	Prbf.g_01155
OG0001523	Prag.g_01124	Prbf.g_00783
OG0001524	Prag.g_01125	Prbf.g_00782
OG0001525	Prag.g_01589	Prbf.g_00728
OG0001526	Prag.g_01422	Prbf.g_01383
OG0001549	Prag.g_00863	Prbf.g_01180
OG0001550	Prag.g_01111	Prbf.g_00281
OG0001552	Prag.g_01217	Prbf.g_00250
OG0001564	Prag.g_01435	Prbf.g_01382
OG0001565	Prag.g_00395	Prbf.g_00364
OG0001566	Prag.g_00654	Prbf.g_01287
OG0001569	Prag.g_01086	Prbf.g_00375
OG0001571	Prag.g_01104	Prbf.g_00336
OG0001581	Prag.g_00137	Prbf.g_00007
OG0001583	Prag.g_00790	Prbf.g_01154
OG0001587	Prag.g_01729	Prbf.g_00633
OG0001595	Prag.g_00061	Prbf.g_01393
OG0001596	Prag.g_00069	Prbf.g_01402
OG0001597	Prag.g_00356	Prbf.g_00198
OG0001598	Prag.g_01640, Prag.g_01272	Prbf.g_01265
OG0001599	Prag.g_00439	Prbf.g_01747
OG0001600	Prag.g_00490	Prbf.g_01794
OG0001601	Prag.g_00652	Prbf.g_01289
OG0001603	Prag.g_00792	Prbf.g_01151
OG0001604	Prag.g_00914	Prbf.g_01312
OG0001605	Prag.g_01004	Prbf.g_00286
OG0001606	Prag.g_01065	Prbf.g_00276
OG0001607	Prag.g_01126	Prbf.g_00348
OG0001608	Prag.g_01380	Prbf.g_01059
OG0001609	Prag.g_01529	Prbf.g_00199
OG0001610	Prag.g_01532	Prbf.g_00202
OG0001611	Prag.g_01592	Prbf.g_00772
OG0001626	Prag.g_00741	Prbf.g_00353
OG0001628	Prag.g_00754	Prbf.g_01920
OG0001629	Prag.g_00755	Prbf.g_00327
OG0001630	Prag.g_00896	Prbf.g_00832
OG0001631	Prag.g_01054	Prbf.g_00344
OG0001648	Prag.g_00366	Prbf.g_00757
OG0001649	Prag.g_01056	Prbf.g_00278
OG0001650	Prag.g_01628	Prbf.g_00819
OG0001651	Prag.g_01590	Prbf.g_00882
OG0001662	Prag.g_01096	Prbf.g_00799
OG0001663	Prag.g_01136	Prbf.g_00899
OG0001664	Prag.g_01268	Prbf.g_00795
OG0001665	Prag.g_01271	Prbf.g_00892
OG0001668	Prag.g_01244, Prag.g_01653	Prbf.g_00769, Prbf.g_00739
OG0001684	Prag.g_00567	Prbf.g_01871
OG0001685	Prag.g_00867	Prbf.g_01925
OG0001686	Prag.g_01003	Prbf.g_00878
OG0001687	Prag.g_01048	Prbf.g_01745
OG0001689	Prag.g_01870	Prbf.g_00485
OG0001697	Prag.g_00875	Prbf.g_01152
OG0001701	Prag.g_01731	Prbf.g_01384
OG0001705	Prag.g_00389	Prbf.g_00631
OG0001706	Prag.g_00716	Prbf.g_00806
OG0001707	Prag.g_01073	Prbf.g_00871
OG0001709	Prag.g_01469	Prbf.g_00133
OG0001710	Prag.g_01750	Prbf.g_01938
OG0001725	Prag.g_00381	Prbf.g_00810
OG0001780	Prag.g_01449, Prag.g_01461	Prbf.g_00124
OG0001834	Prag.g_01447	Prbf.g_00121
OG0001836	Prag.g_01274	Prbf.g_00091
OG0001836	Prag.g_01221	Prbf.g_00092
OG0001963	Prag.g_01642	Prbf.g_00266
OG0002030	Prag.g_00725	Prbf.g_00780
OG0002034	Prag.g_01211	Prbf.g_01916
OG0002036	Prag.g_01643	Prbf.g_00257
OG0002275	Prag.g_01233	Prbf.g_00723
OG0002293	Prag.g_01260	Prbf.g_00333
OG0002326	Prag.g_00717	Prbf.g_00756
OG0002377	Prag.g_01273	Prbf.g_00093
OG0002499	Prag.g_01644	Prbf.g_00267
OG0002806	Prag.g_01261	Prbf.g_00359
OG0003060	Prag.g_01237	Prbf.g_01944
OG0003061	Prag.g_01238	Prbf.g_01943
OG0003062	Prag.g_01239	Prbf.g_01942
