Orthogroup	Prag	Syad
OG0001173	Prag.g_01736	Syad.g_00595
OG0001174	Prag.g_01744	Syad.g_00603
OG0001175	Prag.g_01745	Syad.g_00604
OG0001176	Prag.g_01752	Syad.g_00644
OG0001177	Prag.g_01754	Syad.g_00641
OG0001178	Prag.g_01759	Syad.g_02629
OG0001179	Prag.g_01788	Syad.g_00675
OG0001180	Prag.g_01810	Syad.g_00700
OG0001181	Prag.g_01814	Syad.g_00704
OG0001182	Prag.g_01821	Syad.g_00712
OG0001183	Prag.g_01825	Syad.g_00717
OG0001184	Prag.g_01841	Syad.g_00378
OG0001185	Prag.g_01855	Syad.g_00354
OG0001186	Prag.g_01879	Syad.g_00247
OG0001187	Prag.g_01883	Syad.g_00245
OG0001188	Prag.g_01885	Syad.g_00238
OG0001189	Prag.g_01902	Syad.g_00217
OG0001190	Prag.g_01906	Syad.g_03034
OG0001192	Prag.g_01921	Syad.g_00013
OG0001193	Prag.g_01931	Syad.g_00072
OG0001194	Prag.g_01932	Syad.g_00075
OG0001195	Prag.g_01933	Syad.g_00076
OG0001196	Prag.g_01946	Syad.g_00144
OG0001197	Prag.g_01947	Syad.g_00146
OG0001198	Prag.g_01954	Syad.g_00159
OG0001199	Prag.g_00068	Syad.g_02735
OG0001200	Prag.g_00070	Syad.g_02737
OG0001201	Prag.g_00101	Syad.g_02802
OG0001202	Prag.g_00192	Syad.g_02945
OG0001203	Prag.g_00231	Syad.g_00821
OG0001204	Prag.g_00236	Syad.g_00577
OG0001205	Prag.g_00424	Syad.g_02440
OG0001206	Prag.g_00441	Syad.g_02385
OG0001207	Prag.g_00456	Syad.g_00893
OG0001208	Prag.g_00461	Syad.g_00906
OG0001209	Prag.g_00514	Syad.g_00980
OG0001210	Prag.g_00519	Syad.g_00993
OG0001212	Prag.g_00574	Syad.g_01082
OG0001213	Prag.g_00607	Syad.g_02163
OG0001214	Prag.g_00615	Syad.g_02150
OG0001215	Prag.g_00668	Syad.g_01366
OG0001216	Prag.g_00694	Syad.g_01816
OG0001218	Prag.g_00752	Syad.g_02328
OG0001219	Prag.g_00795	Syad.g_01653
OG0001220	Prag.g_00856	Syad.g_01195
OG0001221	Prag.g_00917	Syad.g_01950
OG0001222	Prag.g_00956	Syad.g_01770
OG0001223	Prag.g_00982	Syad.g_01715
OG0001224	Prag.g_01032	Syad.g_01286
OG0001225	Prag.g_01034	Syad.g_01288
OG0001226	Prag.g_01060	Syad.g_02100
OG0001227	Prag.g_01079	Syad.g_00029
OG0001228	Prag.g_01198	Syad.g_02460
OG0001229	Prag.g_01387	Syad.g_01314
OG0001231	Prag.g_01585	Syad.g_00179
OG0001232	Prag.g_01692	Syad.g_02658
OG0001233	Prag.g_01712	Syad.g_02493
OG0001234	Prag.g_01747	Syad.g_00608
OG0001235	Prag.g_01756	Syad.g_00633
OG0001236	Prag.g_01838	Syad.g_00412
OG0001237	Prag.g_01842	Syad.g_00376
OG0001238	Prag.g_01917	Syad.g_00007
OG0001239	Prag.g_00065	Syad.g_02732
OG0001241	Prag.g_00094	Syad.g_02795
OG0001242	Prag.g_00112	Syad.g_02827
OG0001243	Prag.g_00118	Syad.g_02841
OG0001244	Prag.g_00134	Syad.g_02873
OG0001245	Prag.g_00373	Syad.g_02223
OG0001246	Prag.g_00483	Syad.g_00933
OG0001247	Prag.g_00661	Syad.g_01837
OG0001248	Prag.g_00663	Syad.g_01843
OG0001249	Prag.g_00784	Syad.g_00756
OG0001250	Prag.g_00845	Syad.g_01227
OG0001251	Prag.g_00893	Syad.g_00083
OG0001252	Prag.g_01027	Syad.g_01279
OG0001253	Prag.g_01080	Syad.g_02037
OG0001254	Prag.g_01122	Syad.g_01528
OG0001255	Prag.g_01137	Syad.g_02224
OG0001256	Prag.g_01578	Syad.g_02609
OG0001257	Prag.g_01584	Syad.g_02210
OG0001258	Prag.g_01666	Syad.g_02619
OG0001260	Prag.g_01727	Syad.g_02514
OG0001261	Prag.g_01796	Syad.g_00684
OG0001262	Prag.g_01900	Syad.g_00219
OG0001263	Prag.g_00121	Syad.g_02844
OG0001265	Prag.g_00111	Syad.g_02825
OG0001266	Prag.g_00196	Syad.g_02949
OG0001267	Prag.g_00271	Syad.g_00523
OG0001268	Prag.g_00334	Syad.g_00767
OG0001270	Prag.g_00413	Syad.g_02453
OG0001271	Prag.g_00451	Syad.g_02356
OG0001272	Prag.g_00465	Syad.g_00910
OG0001273	Prag.g_00609	Syad.g_02157
OG0001274	Prag.g_00681	Syad.g_02988
OG0001275	Prag.g_00992	Syad.g_01699
OG0001276	Prag.g_01011	Syad.g_01683
OG0001277	Prag.g_01068	Syad.g_00127
OG0001278	Prag.g_01203	Syad.g_01445
OG0001279	Prag.g_01302	Syad.g_02248
OG0001280	Prag.g_01354	Syad.g_02402
OG0001281	Prag.g_01360	Syad.g_02413
OG0001282	Prag.g_01390	Syad.g_00890
OG0001284	Prag.g_01560	Syad.g_02585
OG0001285	Prag.g_01695	Syad.g_02043
OG0001286	Prag.g_01808	Syad.g_00698
OG0001287	Prag.g_01863	Syad.g_00346
OG0001288	Prag.g_01872	Syad.g_00326
OG0001289	Prag.g_00081	Syad.g_02767
OG0001290	Prag.g_00093	Syad.g_02794
OG0001291	Prag.g_00128	Syad.g_02854
OG0001292	Prag.g_00241	Syad.g_00572
OG0001293	Prag.g_00252	Syad.g_00549
OG0001294	Prag.g_00371	Syad.g_01597
OG0001295	Prag.g_00446	Syad.g_00997
OG0001296	Prag.g_00488	Syad.g_00939
OG0001297	Prag.g_00493	Syad.g_00943
OG0001298	Prag.g_00555	Syad.g_01055
OG0001299	Prag.g_00644	Syad.g_01591
OG0001300	Prag.g_00671	Syad.g_01339
OG0001301	Prag.g_00674	Syad.g_01303
OG0001302	Prag.g_00793	Syad.g_02123
OG0001303	Prag.g_00996	Syad.g_01655
OG0001304	Prag.g_01021	Syad.g_01669
OG0001305	Prag.g_01040	Syad.g_01296
OG0001306	Prag.g_01139	Syad.g_01119
OG0001307	Prag.g_01372	Syad.g_00626
OG0001309	Prag.g_01582	Syad.g_00950
OG0001310	Prag.g_01681	Syad.g_02638
OG0001312	Prag.g_00945	Syad.g_01788
OG0001313	Prag.g_01293, Prag.g_01295, Prag.g_01251	Syad.g_02372, Syad.g_02373
OG0001314	Prag.g_00735	Syad.g_01356, Syad.g_01420, Syad.g_00861
OG0001315	Prag.g_00055	Syad.g_00715
OG0001316	Prag.g_00133	Syad.g_02861
OG0001317	Prag.g_00227	Syad.g_00814
OG0001318	Prag.g_00248	Syad.g_00557
OG0001321	Prag.g_00430	Syad.g_02423
OG0001322	Prag.g_00431	Syad.g_02422
OG0001323	Prag.g_00498	Syad.g_00953
OG0001324	Prag.g_00672	Syad.g_01338
OG0001325	Prag.g_00697	Syad.g_01811
OG0001326	Prag.g_00881	Syad.g_00092
OG0001327	Prag.g_01051	Syad.g_01605
OG0001328	Prag.g_01078	Syad.g_01638
OG0001329	Prag.g_01113	Syad.g_00866
OG0001330	Prag.g_01327	Syad.g_02395
OG0001332	Prag.g_01533	Syad.g_02535
OG0001333	Prag.g_01706	Syad.g_02487
OG0001334	Prag.g_01828	Syad.g_00725
OG0001335	Prag.g_01829	Syad.g_00726
OG0001336	Prag.g_01943	Syad.g_00139
OG0001339	Prag.g_00096	Syad.g_02797
OG0001340	Prag.g_00319	Syad.g_00742
OG0001341	Prag.g_00742	Syad.g_01312
OG0001343	Prag.g_00890	Syad.g_00079
OG0001344	Prag.g_01157	Syad.g_01157
OG0001345	Prag.g_01172	Syad.g_01188
OG0001346	Prag.g_01356	Syad.g_02406
OG0001347	Prag.g_01276	Syad.g_00308
OG0001348	Prag.g_01606	Syad.g_01250
OG0001349	Prag.g_01489	Syad.g_02663
OG0001352	Prag.g_00658	Syad.g_00969
OG0001353	Prag.g_00837	Syad.g_01244
OG0001354	Prag.g_00974	Syad.g_01728
OG0001355	Prag.g_01616	Syad.g_02116
OG0001356	Prag.g_00769	Syad.g_01251
OG0001358	Prag.g_00598	Syad.g_02179
OG0001359	Prag.g_00891	Syad.g_00078
OG0001360	Prag.g_01081	Syad.g_01191
OG0001361	Prag.g_01169	Syad.g_01185
OG0001362	Prag.g_01504	Syad.g_02294
OG0001363	Prag.g_01506	Syad.g_02296
OG0001364	Prag.g_01831	Syad.g_00431
OG0001369	Prag.g_00086	Syad.g_02784
OG0001373	Prag.g_00880	Syad.g_00091
OG0001374	Prag.g_00888	Syad.g_00099
OG0001375	Prag.g_00889	Syad.g_00080
OG0001376	Prag.g_01045	Syad.g_00015
OG0001377	Prag.g_01046	Syad.g_00014
OG0001378	Prag.g_01090	Syad.g_02454
OG0001379	Prag.g_01349	Syad.g_02397
OG0001381	Prag.g_01383	Syad.g_01266, Syad.g_00614
OG0001385	Prag.g_00877	Syad.g_00088
OG0001386	Prag.g_00878	Syad.g_00089
OG0001387	Prag.g_00879	Syad.g_00090
OG0001388	Prag.g_00882	Syad.g_00093
OG0001389	Prag.g_00883	Syad.g_00094
OG0001390	Prag.g_00884	Syad.g_00095
OG0001391	Prag.g_00885	Syad.g_00096
OG0001392	Prag.g_00886	Syad.g_00097
OG0001393	Prag.g_00887	Syad.g_00098
OG0001395	Prag.g_01023	Syad.g_01792
OG0001396	Prag.g_01277	Syad.g_00309
OG0001397	Prag.g_01505	Syad.g_02295
OG0001398	Prag.g_01612	Syad.g_01977
OG0001399	Prag.g_01749	Syad.g_02336
OG0001401	Prag.g_01280	Syad.g_01233
OG0001402	Prag.g_00759	Syad.g_02174
OG0001403	Prag.g_00030	Syad.g_00197
OG0001404	Prag.g_00062	Syad.g_02727
OG0001405	Prag.g_00317	Syad.g_00728
OG0001407	Prag.g_01058	Syad.g_00970
OG0001408	Prag.g_01063	Syad.g_01431
OG0001410	Prag.g_01373	Syad.g_00627
OG0001411	Prag.g_01426	Syad.g_00372
OG0001413	Prag.g_01574	Syad.g_02113
OG0001414	Prag.g_00222	Syad.g_00615
OG0001416	Prag.g_00438	Syad.g_02410
OG0001417	Prag.g_00448	Syad.g_01729
OG0001419	Prag.g_01059	Syad.g_00971
OG0001420	Prag.g_01098	Syad.g_00963
OG0001421	Prag.g_01579	Syad.g_02105, Syad.g_02039
OG0001425	Prag.g_01920	Syad.g_00012
OG0001428	Prag.g_00165	Syad.g_02906
OG0001429	Prag.g_00796	Syad.g_01656
OG0001430	Prag.g_01322	Syad.g_03026
OG0001431	Prag.g_01325	Syad.g_00393
OG0001432	Prag.g_01573	Syad.g_01382
OG0001433	Prag.g_00768	Syad.g_01253, Syad.g_01252
OG0001434	Prag.g_00925	Syad.g_01916
OG0001438	Prag.g_00284	Syad.g_00507
OG0001439	Prag.g_00298	Syad.g_00476
OG0001442	Prag.g_00733	Syad.g_01906
OG0001443	Prag.g_01652	Syad.g_00023
OG0001447	Prag.g_00119	Syad.g_02842
OG0001448	Prag.g_00361	Syad.g_02723
OG0001449	Prag.g_00388	Syad.g_00583
OG0001452	Prag.g_00894	Syad.g_00563
OG0001453	Prag.g_00986	Syad.g_01709
OG0001454	Prag.g_01074	Syad.g_02101
OG0001456	Prag.g_01130	Syad.g_00101
OG0001457	Prag.g_01131	Syad.g_00102
OG0001458	Prag.g_01132	Syad.g_00103
OG0001459	Prag.g_01312	Syad.g_01550
OG0001460	Prag.g_00767	Syad.g_01254
OG0001462	Prag.g_00034	Syad.g_00204
OG0001463	Prag.g_00277	Syad.g_01264
OG0001464	Prag.g_00320	Syad.g_00743
OG0001465	Prag.g_00680	Syad.g_01830
OG0001471	Prag.g_01575	Syad.g_00484
OG0001473	Prag.g_01880	Syad.g_02127
OG0001474	Prag.g_00335	Syad.g_00768
OG0001477	Prag.g_01256	Syad.g_01307
OG0001479	Prag.g_00332	Syad.g_00765
OG0001480	Prag.g_00363	Syad.g_01194
OG0001482	Prag.g_00436	Syad.g_01719
OG0001492	Prag.g_01200	Syad.g_01448
OG0001493	Prag.g_01208	Syad.g_01439
OG0001496	Prag.g_01254	Syad.g_01309
OG0001497	Prag.g_01255	Syad.g_01308
OG0001499	Prag.g_00054	Syad.g_02081
OG0001502	Prag.g_00776	Syad.g_01202
OG0001504	Prag.g_01313, Prag.g_01639	Syad.g_01535
OG0001505	Prag.g_01417	Syad.g_00259
OG0001514	Prag.g_01253	Syad.g_01310
OG0001525	Prag.g_01589	Syad.g_00036
OG0001547	Prag.g_00778	Syad.g_01963
OG0001548	Prag.g_00782	Syad.g_02092
OG0001551	Prag.g_01129	Syad.g_01256
OG0001554	Prag.g_01580	Syad.g_03031
OG0001555	Prag.g_01595	Syad.g_01923
OG0001556	Prag.g_00761	Syad.g_01509
OG0001558	Prag.g_01283	Syad.g_00182
OG0001564	Prag.g_01435	Syad.g_01539
OG0001567	Prag.g_00777	Syad.g_01965
OG0001568	Prag.g_00779	Syad.g_01961
OG0001582	Prag.g_00447	Syad.g_02086
OG0001585	Prag.g_01307	Syad.g_02678
OG0001586	Prag.g_01463	Syad.g_02669
OG0001602	Prag.g_00679	Syad.g_01831
OG0001635	Prag.g_01634	Syad.g_00322
OG0001647	Prag.g_00264	Syad.g_00531
OG0001652	Prag.g_01281	Syad.g_00180
OG0001666	Prag.g_01311	Syad.g_01536
OG0001671	Prag.g_01288	Syad.g_02974
OG0001700	Prag.g_00766	Syad.g_01976
OG0001780	Prag.g_01449, Prag.g_01461	Syad.g_00288
OG0001792	Prag.g_01441	Syad.g_01456
OG0001959	Prag.g_01296	Syad.g_00304, Syad.g_00305
OG0002227	Prag.g_00763	Syad.g_00010, Syad.g_00011
OG0002329	Prag.g_01279	Syad.g_03046, Syad.g_01465, Syad.g_01466, Syad.g_01317
OG0002416	Prag.g_01214	Syad.g_02044
