Orthogroup	Prag	Syae
OG0001174	Prag.g_01744	Syae.g_02045
OG0001175	Prag.g_01745	Syae.g_02046
OG0001176	Prag.g_01752	Syae.g_02076
OG0001177	Prag.g_01754	Syae.g_02073
OG0001178	Prag.g_01759	Syae.g_01168
OG0001179	Prag.g_01788	Syae.g_02106
OG0001180	Prag.g_01810	Syae.g_02130
OG0001181	Prag.g_01814	Syae.g_02134
OG0001182	Prag.g_01821	Syae.g_02143
OG0001183	Prag.g_01825	Syae.g_02147
OG0001184	Prag.g_01841	Syae.g_01862
OG0001185	Prag.g_01855	Syae.g_01835
OG0001188	Prag.g_01885	Syae.g_01783
OG0001189	Prag.g_01902	Syae.g_01767
OG0001190	Prag.g_01906	Syae.g_01567
OG0001191	Prag.g_01916	Syae.g_01580
OG0001192	Prag.g_01921	Syae.g_01587
OG0001193	Prag.g_01931	Syae.g_01617
OG0001194	Prag.g_01932	Syae.g_01625
OG0001195	Prag.g_01933	Syae.g_01626
OG0001196	Prag.g_01946	Syae.g_01695
OG0001197	Prag.g_01947	Syae.g_01697
OG0001198	Prag.g_01954	Syae.g_01709
OG0001199	Prag.g_00068	Syae.g_01291
OG0001200	Prag.g_00070	Syae.g_01293
OG0001201	Prag.g_00101	Syae.g_01364
OG0001202	Prag.g_00192	Syae.g_01494
OG0001203	Prag.g_00231	Syae.g_02240
OG0001204	Prag.g_00236	Syae.g_02022
OG0001205	Prag.g_00424	Syae.g_00984
OG0001206	Prag.g_00441	Syae.g_02502
OG0001207	Prag.g_00456	Syae.g_02300
OG0001208	Prag.g_00461	Syae.g_02311
OG0001209	Prag.g_00514	Syae.g_02377
OG0001210	Prag.g_00519	Syae.g_02387
OG0001211	Prag.g_00529	Syae.g_02403
OG0001212	Prag.g_00574	Syae.g_02460
OG0001213	Prag.g_00607	Syae.g_00062
OG0001214	Prag.g_00615	Syae.g_00076
OG0001215	Prag.g_00668	Syae.g_00757
OG0001216	Prag.g_00694	Syae.g_00470
OG0001217	Prag.g_00744	Syae.g_00151
OG0001218	Prag.g_00752	Syae.g_02605
OG0001219	Prag.g_00795	Syae.g_00312
OG0001220	Prag.g_00856	Syae.g_00880
OG0001221	Prag.g_00917	Syae.g_00559
OG0001222	Prag.g_00956	Syae.g_00347
OG0001223	Prag.g_00982	Syae.g_00392
OG0001224	Prag.g_01032	Syae.g_00797
OG0001225	Prag.g_01034	Syae.g_00795
OG0001226	Prag.g_01060	Syae.g_00135
OG0001227	Prag.g_01079	Syae.g_01600
OG0001228	Prag.g_01198	Syae.g_01004
OG0001229	Prag.g_01387	Syae.g_00771
OG0001230	Prag.g_01480	Syae.g_02662
OG0001231	Prag.g_01585	Syae.g_01729
OG0001232	Prag.g_01692	Syae.g_01197
OG0001233	Prag.g_01712	Syae.g_01038
OG0001234	Prag.g_01747	Syae.g_02050
OG0001235	Prag.g_01756	Syae.g_02066
OG0001236	Prag.g_01838	Syae.g_01867
OG0001237	Prag.g_01842	Syae.g_01860
OG0001238	Prag.g_01917	Syae.g_01582
OG0001239	Prag.g_00065	Syae.g_01288
OG0001241	Prag.g_00094	Syae.g_01357
OG0001242	Prag.g_00112	Syae.g_01387
OG0001243	Prag.g_00118	Syae.g_01395
OG0001244	Prag.g_00134	Syae.g_01425
OG0001245	Prag.g_00373	Syae.g_00149
OG0001246	Prag.g_00483	Syae.g_02337
OG0001247	Prag.g_00661	Syae.g_00482
OG0001248	Prag.g_00663	Syae.g_00485
OG0001249	Prag.g_00784	Syae.g_02186
OG0001250	Prag.g_00845	Syae.g_00841
OG0001251	Prag.g_00893	Syae.g_01632
OG0001252	Prag.g_01027	Syae.g_00804
OG0001253	Prag.g_01080	Syae.g_00243
OG0001254	Prag.g_01122	Syae.g_00637
OG0001255	Prag.g_01137	Syae.g_00667
OG0001256	Prag.g_01578	Syae.g_01149
OG0001257	Prag.g_01584	Syae.g_00295
OG0001258	Prag.g_01666	Syae.g_01159
OG0001259	Prag.g_01710	Syae.g_01036
OG0001260	Prag.g_01727	Syae.g_01058
OG0001261	Prag.g_01796	Syae.g_02115
OG0001262	Prag.g_01900	Syae.g_01769
OG0001263	Prag.g_00121	Syae.g_01399
OG0001264	Prag.g_00038	Syae.g_01222
OG0001265	Prag.g_00111	Syae.g_01385
OG0001266	Prag.g_00196	Syae.g_01498
OG0001267	Prag.g_00271	Syae.g_01969
OG0001268	Prag.g_00334	Syae.g_02198
OG0001269	Prag.g_00353	Syae.g_00225
OG0001270	Prag.g_00413	Syae.g_00997
OG0001271	Prag.g_00451	Syae.g_02527
OG0001272	Prag.g_00465	Syae.g_02315
OG0001273	Prag.g_00609	Syae.g_00069
OG0001274	Prag.g_00681	Syae.g_01535
OG0001275	Prag.g_00992	Syae.g_00407
OG0001276	Prag.g_01011	Syae.g_00423
OG0001277	Prag.g_01068	Syae.g_01677
OG0001278	Prag.g_01203	Syae.g_00697
OG0001279	Prag.g_01302	Syae.g_00007
OG0001280	Prag.g_01354	Syae.g_00958
OG0001281	Prag.g_01360	Syae.g_00969
OG0001282	Prag.g_01390	Syae.g_02298
OG0001284	Prag.g_01560	Syae.g_01132
OG0001285	Prag.g_01695	Syae.g_00237
OG0001287	Prag.g_01863	Syae.g_01827
OG0001288	Prag.g_01872	Syae.g_01815
OG0001289	Prag.g_00081	Syae.g_01330
OG0001290	Prag.g_00093	Syae.g_01356
OG0001291	Prag.g_00128	Syae.g_01409
OG0001292	Prag.g_00241	Syae.g_02017
OG0001293	Prag.g_00252	Syae.g_01996
OG0001294	Prag.g_00371	Syae.g_00593
OG0001295	Prag.g_00446	Syae.g_02389
OG0001296	Prag.g_00488	Syae.g_02343
OG0001297	Prag.g_00493	Syae.g_02347
OG0001298	Prag.g_00555	Syae.g_02439
OG0001299	Prag.g_00644	Syae.g_00599
OG0001300	Prag.g_00671	Syae.g_00766
OG0001301	Prag.g_00674	Syae.g_00780
OG0001302	Prag.g_00793	Syae.g_00110
OG0001303	Prag.g_00996	Syae.g_00314
OG0001304	Prag.g_01021	Syae.g_00436
OG0001305	Prag.g_01040	Syae.g_00786
OG0001306	Prag.g_01139	Syae.g_00943
OG0001307	Prag.g_01372	Syae.g_02059
OG0001310	Prag.g_01681	Syae.g_01178
OG0001312	Prag.g_00945	Syae.g_00326
OG0001313	Prag.g_01293, Prag.g_01295, Prag.g_01251	Syae.g_02509
OG0001314	Prag.g_00735	Syae.g_00097
OG0001315	Prag.g_00055	Syae.g_02145
OG0001316	Prag.g_00133	Syae.g_01415
OG0001317	Prag.g_00227	Syae.g_02235
OG0001318	Prag.g_00248	Syae.g_02004
OG0001319	Prag.g_00263	Syae.g_01980
OG0001321	Prag.g_00430	Syae.g_00978
OG0001322	Prag.g_00431	Syae.g_00977
OG0001323	Prag.g_00498	Syae.g_02355
OG0001324	Prag.g_00672	Syae.g_00767
OG0001325	Prag.g_00697	Syae.g_00465
OG0001326	Prag.g_00881	Syae.g_01641
OG0001327	Prag.g_01051	Syae.g_00586
OG0001328	Prag.g_01078	Syae.g_00565
OG0001330	Prag.g_01327	Syae.g_00950
OG0001331	Prag.g_01395	Syae.g_02293
OG0001332	Prag.g_01533	Syae.g_01077
OG0001333	Prag.g_01706	Syae.g_01032
OG0001334	Prag.g_01828	Syae.g_02156
OG0001335	Prag.g_01829	Syae.g_02157
OG0001336	Prag.g_01943	Syae.g_01689
OG0001339	Prag.g_00096	Syae.g_01359
OG0001340	Prag.g_00319	Syae.g_02176
OG0001341	Prag.g_00742	Syae.g_00737
OG0001342	Prag.g_00788	Syae.g_02559
OG0001343	Prag.g_00890	Syae.g_01629
OG0001344	Prag.g_01157	Syae.g_00916
OG0001345	Prag.g_01172	Syae.g_00886
OG0001346	Prag.g_01356	Syae.g_00962
OG0001347	Prag.g_01276	Syae.g_01237, Syae.g_01794
OG0001348	Prag.g_01606	Syae.g_00821
OG0001349	Prag.g_01489	Syae.g_01228, Syae.g_01245
OG0001351	Prag.g_00433	Syae.g_02492
OG0001352	Prag.g_00658	Syae.g_00666
OG0001353	Prag.g_00837	Syae.g_00831
OG0001354	Prag.g_00974	Syae.g_00379
OG0001355	Prag.g_01616	Syae.g_00120
OG0001356	Prag.g_00769	Syae.g_00820
OG0001358	Prag.g_00598	Syae.g_00046
OG0001359	Prag.g_00891	Syae.g_01628
OG0001360	Prag.g_01081	Syae.g_00883
OG0001361	Prag.g_01169	Syae.g_00889
OG0001362	Prag.g_01504	Syae.g_02637
OG0001363	Prag.g_01506	Syae.g_02635
OG0001364	Prag.g_01831	Syae.g_01883
OG0001369	Prag.g_00086	Syae.g_01346
OG0001373	Prag.g_00880	Syae.g_01640
OG0001374	Prag.g_00888	Syae.g_01648
OG0001375	Prag.g_00889	Syae.g_01630
OG0001376	Prag.g_01045	Syae.g_01589
OG0001377	Prag.g_01046	Syae.g_01588
OG0001378	Prag.g_01090	Syae.g_00998
OG0001379	Prag.g_01349	Syae.g_00952
OG0001382	Prag.g_01599	Syae.g_02490
OG0001385	Prag.g_00877	Syae.g_01637
OG0001386	Prag.g_00878	Syae.g_01638
OG0001387	Prag.g_00879	Syae.g_01639
OG0001388	Prag.g_00882	Syae.g_01642
OG0001389	Prag.g_00883	Syae.g_01643
OG0001390	Prag.g_00884	Syae.g_01644
OG0001391	Prag.g_00885	Syae.g_01645
OG0001392	Prag.g_00886	Syae.g_01646
OG0001393	Prag.g_00887	Syae.g_01647
OG0001395	Prag.g_01023	Syae.g_00446
OG0001396	Prag.g_01277	Syae.g_01791
OG0001397	Prag.g_01505	Syae.g_02636
OG0001398	Prag.g_01612	Syae.g_00289
OG0001401	Prag.g_01280	Syae.g_00835
OG0001402	Prag.g_00759	Syae.g_00051
OG0001404	Prag.g_00062	Syae.g_01283
OG0001405	Prag.g_00317	Syae.g_02159
OG0001406	Prag.g_01044	Syae.g_01590
OG0001407	Prag.g_01058	Syae.g_02368
OG0001408	Prag.g_01063	Syae.g_00712
OG0001410	Prag.g_01373	Syae.g_02060
OG0001413	Prag.g_01574	Syae.g_00123
OG0001416	Prag.g_00438	Syae.g_00966
OG0001417	Prag.g_00448	Syae.g_00378
OG0001419	Prag.g_01059	Syae.g_02369
OG0001420	Prag.g_01098	Syae.g_00727, Syae.g_02365
OG0001421	Prag.g_01579	Syae.g_00241
OG0001422	Prag.g_01604	Syae.g_00953
OG0001425	Prag.g_01920	Syae.g_01586
OG0001428	Prag.g_00165	Syae.g_01456
OG0001429	Prag.g_00796	Syae.g_00315
OG0001430	Prag.g_01322	Syae.g_01560
OG0001432	Prag.g_01573	Syae.g_00742
OG0001433	Prag.g_00768	Syae.g_00819
OG0001434	Prag.g_00925	Syae.g_00548
OG0001438	Prag.g_00284	Syae.g_01954
OG0001439	Prag.g_00298	Syae.g_01929
OG0001442	Prag.g_00733	Syae.g_00538
OG0001443	Prag.g_01652	Syae.g_01594
OG0001447	Prag.g_00119	Syae.g_01396
OG0001449	Prag.g_00388	Syae.g_02253
OG0001452	Prag.g_00894	Syae.g_02009
OG0001453	Prag.g_00986	Syae.g_00399
OG0001454	Prag.g_01074	Syae.g_00131
OG0001456	Prag.g_01130	Syae.g_01650
OG0001457	Prag.g_01131	Syae.g_01651
OG0001458	Prag.g_01132	Syae.g_01652
OG0001459	Prag.g_01312	Syae.g_00621
OG0001460	Prag.g_00767	Syae.g_00818
OG0001462	Prag.g_00034	Syae.g_01754
OG0001465	Prag.g_00680	Syae.g_00475
OG0001468	Prag.g_01049	Syae.g_00113
OG0001471	Prag.g_01575	Syae.g_01934
OG0001473	Prag.g_01880	Syae.g_00107
OG0001474	Prag.g_00335	Syae.g_02199
OG0001477	Prag.g_01256	Syae.g_00776
OG0001479	Prag.g_00332	Syae.g_02196
OG0001482	Prag.g_00436	Syae.g_00388
OG0001492	Prag.g_01200	Syae.g_00694
OG0001493	Prag.g_01208	Syae.g_00702
OG0001496	Prag.g_01254	Syae.g_00774
OG0001497	Prag.g_01255	Syae.g_00775
OG0001499	Prag.g_00054	Syae.g_00216
OG0001502	Prag.g_00776	Syae.g_00874
OG0001504	Prag.g_01313, Prag.g_01639	Syae.g_00622
OG0001507	Prag.g_01632	Syae.g_00192
OG0001514	Prag.g_01253	Syae.g_00773
OG0001546	Prag.g_00503	Syae.g_02359
OG0001547	Prag.g_00778	Syae.g_00293
OG0001548	Prag.g_00782	Syae.g_00142
OG0001549	Prag.g_00863	Syae.g_00882
OG0001551	Prag.g_01129	Syae.g_00815
OG0001554	Prag.g_01580	Syae.g_01565
OG0001556	Prag.g_00761	Syae.g_00648
OG0001558	Prag.g_01283	Syae.g_01732
OG0001564	Prag.g_01435	Syae.g_02485
OG0001567	Prag.g_00777	Syae.g_00291
OG0001568	Prag.g_00779	Syae.g_00297
OG0001582	Prag.g_00447	Syae.g_00443
OG0001585	Prag.g_01307	Syae.g_02396, Syae.g_00440
OG0001586	Prag.g_01463	Syae.g_01251, Syae.g_01215
OG0001602	Prag.g_00679	Syae.g_00476
OG0001627	Prag.g_00749	Syae.g_01079
OG0001635	Prag.g_01634	Syae.g_01811
OG0001647	Prag.g_00264	Syae.g_01978
OG0001652	Prag.g_01281	Syae.g_01730
OG0001666	Prag.g_01311	Syae.g_00214
OG0001667	Prag.g_01330	Syae.g_00731
OG0001671	Prag.g_01288	Syae.g_01521
OG0001700	Prag.g_00766	Syae.g_00290
OG0001792	Prag.g_01441	Syae.g_00685
OG0002227	Prag.g_00763	Syae.g_01585
OG0002244	Prag.g_01631	Syae.g_00191
OG0002329	Prag.g_01279	Syae.g_02482, Syae.g_02604, Syae.g_01336
OG0002374	Prag.g_00770	Syae.g_00669
OG0002416	Prag.g_01214	Syae.g_00724
OG0002651	Prag.g_01410	Syae.g_01209
OG0004586	Prag.g_01235	Syae.g_01316
