Orthogroup	Syak	Prbh
OG0001128	Syak.g_00753	Prbh.g_01039
OG0001129	Syak.g_00751	Prbh.g_01038
OG0001130	Syak.g_00750	Prbh.g_01037
OG0001131	Syak.g_00389	Prbh.g_00411
OG0001132	Syak.g_00120	Prbh.g_00827
OG0001133	Syak.g_00014	Prbh.g_00008
OG0001134	Syak.g_00273	Prbh.g_01868
OG0001136	Syak.g_00901	Prbh.g_01286
OG0001137	Syak.g_00876	Prbh.g_01273
OG0001138	Syak.g_00839	Prbh.g_01252
OG0001139	Syak.g_00837	Prbh.g_01250
OG0001140	Syak.g_00836	Prbh.g_01249
OG0001141	Syak.g_00835	Prbh.g_01248
OG0001142	Syak.g_00834	Prbh.g_01247
OG0001143	Syak.g_00826	Prbh.g_01240
OG0001144	Syak.g_00815	Prbh.g_01235
OG0001145	Syak.g_00922	Prbh.g_01365
OG0001146	Syak.g_00943	Prbh.g_01377
OG0001147	Syak.g_01113	Prbh.g_00002
OG0001148	Syak.g_02563	Prbh.g_00011
OG0001149	Syak.g_02562	Prbh.g_00012
OG0001150	Syak.g_02561	Prbh.g_00013
OG0001151	Syak.g_02548	Prbh.g_00025
OG0001153	Syak.g_01084	Prbh.g_00131
OG0001154	Syak.g_01085	Prbh.g_00132
OG0001155	Syak.g_02480	Prbh.g_00149
OG0001156	Syak.g_02477	Prbh.g_00152
OG0001157	Syak.g_02476	Prbh.g_00153
OG0001158	Syak.g_02475	Prbh.g_00154
OG0001159	Syak.g_02474	Prbh.g_00155
OG0001160	Syak.g_02437	Prbh.g_00181
OG0001161	Syak.g_01906	Prbh.g_01837
OG0001162	Syak.g_00959	Prbh.g_01824
OG0001163	Syak.g_02429	Prbh.g_01790
OG0001164	Syak.g_02423	Prbh.g_01787
OG0001165	Syak.g_02418	Prbh.g_01784
OG0001166	Syak.g_02394	Prbh.g_01763
OG0001167	Syak.g_02366	Prbh.g_01745
OG0001168	Syak.g_02364	Prbh.g_01743
OG0001169	Syak.g_02362	Prbh.g_01741
OG0001170	Syak.g_02360	Prbh.g_01739
OG0001171	Syak.g_02349	Prbh.g_01729
OG0001172	Syak.g_01388	Prbh.g_01714
OG0001173	Syak.g_01387	Prbh.g_01713
OG0001174	Syak.g_01379	Prbh.g_01705
OG0001175	Syak.g_01378	Prbh.g_01704
OG0001176	Syak.g_01354	Prbh.g_01696
OG0001177	Syak.g_01356	Prbh.g_01694
OG0001178	Syak.g_02411	Prbh.g_01777
OG0001179	Syak.g_01324	Prbh.g_01661
OG0001181	Syak.g_01296	Prbh.g_01634
OG0001182	Syak.g_01287	Prbh.g_01626
OG0001183	Syak.g_01282	Prbh.g_01620
OG0001184	Syak.g_01571	Prbh.g_01602
OG0001185	Syak.g_01643	Prbh.g_01586
OG0001186	Syak.g_01709	Prbh.g_01562
OG0001187	Syak.g_01712	Prbh.g_01559
OG0001188	Syak.g_01714	Prbh.g_01557
OG0001189	Syak.g_01736	Prbh.g_01540
OG0001190	Syak.g_01942	Prbh.g_01535
OG0001191	Syak.g_01928	Prbh.g_01525
OG0001192	Syak.g_01921	Prbh.g_01520
OG0001193	Syak.g_01888	Prbh.g_01507
OG0001194	Syak.g_01882	Prbh.g_01506
OG0001195	Syak.g_01881	Prbh.g_01505
OG0001196	Syak.g_01811	Prbh.g_01488
OG0001197	Syak.g_01809	Prbh.g_01486
OG0001198	Syak.g_01798	Prbh.g_01479
OG0001199	Syak.g_02249	Prbh.g_00708
OG0001200	Syak.g_02247	Prbh.g_00706
OG0001201	Syak.g_02191	Prbh.g_00675
OG0001202	Syak.g_02061	Prbh.g_00583
OG0001203	Syak.g_02307	Prbh.g_00542
OG0001204	Syak.g_01404	Prbh.g_00536
OG0001205	Syak.g_01181	Prbh.g_00387
OG0001206	Syak.g_01148	Prbh.g_00366
OG0001207	Syak.g_02566	Prbh.g_00354
OG0001208	Syak.g_02576	Prbh.g_00349
OG0001209	Syak.g_02643	Prbh.g_00294
OG0001210	Syak.g_02654	Prbh.g_00290
OG0001211	Syak.g_02669	Prbh.g_00280
OG0001212	Syak.g_02728	Prbh.g_00234
OG0001213	Syak.g_00025	Prbh.g_01452
OG0001215	Syak.g_00697	Prbh.g_00925
OG0001216	Syak.g_00805	Prbh.g_00947
OG0001217	Syak.g_00138	Prbh.g_01875
OG0001218	Syak.g_01093	Prbh.g_01339
OG0001219	Syak.g_00551	Prbh.g_01054
OG0001220	Syak.g_00580	Prbh.g_01009
OG0001221	Syak.g_00390	Prbh.g_00889
OG0001222	Syak.g_00517	Prbh.g_01131
OG0001223	Syak.g_00472	Prbh.g_01103
OG0001224	Syak.g_00739	Prbh.g_01035
OG0001226	Syak.g_02239	Prbh.g_01444
OG0001227	Syak.g_00963	Prbh.g_01331
OG0001228	Syak.g_00619	Prbh.g_01232
OG0001229	Syak.g_00711	Prbh.g_01872
OG0001230	Syak.g_01030	Prbh.g_00089
OG0001231	Syak.g_01777	Prbh.g_00410
OG0001232	Syak.g_02385	Prbh.g_01759
OG0001233	Syak.g_02359	Prbh.g_01738
OG0001234	Syak.g_01374	Prbh.g_01702
OG0001235	Syak.g_01362	Prbh.g_01698
OG0001236	Syak.g_01568	Prbh.g_01605
OG0001237	Syak.g_01573	Prbh.g_01601
OG0001238	Syak.g_01926	Prbh.g_01524
OG0001239	Syak.g_02252	Prbh.g_00711
OG0001240	Syak.g_02206	Prbh.g_00690
OG0001241	Syak.g_02197	Prbh.g_00681
OG0001242	Syak.g_02168	Prbh.g_00662
OG0001243	Syak.g_02160	Prbh.g_00655
OG0001244	Syak.g_02132	Prbh.g_00640
OG0001245	Syak.g_00248	Prbh.g_01320
OG0001246	Syak.g_02604	Prbh.g_00824
OG0001247	Syak.g_00618	Prbh.g_00918
OG0001248	Syak.g_00147	Prbh.g_00920
OG0001249	Syak.g_01251	Prbh.g_00442
OG0001250	Syak.g_00602	Prbh.g_00995
OG0001251	Syak.g_01875	Prbh.g_00858
OG0001252	Syak.g_00754	Prbh.g_01040
OG0001253	Syak.g_00250	Prbh.g_01442
OG0001254	Syak.g_00272	Prbh.g_01866
OG0001255	Syak.g_00066	Prbh.g_01300
OG0001256	Syak.g_02430	Prbh.g_00188
OG0001258	Syak.g_02420	Prbh.g_01786
OG0001259	Syak.g_02361	Prbh.g_01740
OG0001261	Syak.g_01315	Prbh.g_01653
OG0001262	Syak.g_01734	Prbh.g_01542
OG0001263	Syak.g_02157	Prbh.g_00653
OG0001265	Syak.g_02170	Prbh.g_00663
OG0001266	Syak.g_02057	Prbh.g_00579
OG0001267	Syak.g_01459	Prbh.g_00499
OG0001268	Syak.g_01240	Prbh.g_00433
OG0001269	Syak.g_02323	Prbh.g_01008
OG0001270	Syak.g_01194	Prbh.g_00398
OG0001271	Syak.g_01121	Prbh.g_00359
OG0001272	Syak.g_02580	Prbh.g_00345
OG0001273	Syak.g_00030	Prbh.g_01222
OG0001274	Syak.g_01988	Prbh.g_00556
OG0001275	Syak.g_00633	Prbh.g_01112
OG0001276	Syak.g_00649	Prbh.g_01123
OG0001278	Syak.g_00671	Prbh.g_01228
OG0001279	Syak.g_00105	Prbh.g_01396
OG0001280	Syak.g_00933	Prbh.g_01372
OG0001281	Syak.g_00944	Prbh.g_01378
OG0001282	Syak.g_02564	Prbh.g_00010
OG0001283	Syak.g_01818	Prbh.g_01492
OG0001284	Syak.g_02446	Prbh.g_00175
OG0001285	Syak.g_02381	Prbh.g_01756
OG0001286	Syak.g_01301	Prbh.g_01640
OG0001287	Syak.g_01652	Prbh.g_01579
OG0001288	Syak.g_01686	Prbh.g_01569
OG0001289	Syak.g_02222	Prbh.g_00696
OG0001290	Syak.g_02198	Prbh.g_00682
OG0001291	Syak.g_02147	Prbh.g_00645
OG0001292	Syak.g_01410	Prbh.g_00531
OG0001293	Syak.g_01432	Prbh.g_00518
OG0001296	Syak.g_02610	Prbh.g_00321
OG0001297	Syak.g_02614	Prbh.g_00316
OG0001298	Syak.g_02703	Prbh.g_00252
OG0001299	Syak.g_00349	Prbh.g_01186
OG0001300	Syak.g_00706	Prbh.g_00929
OG0001301	Syak.g_00721	Prbh.g_00934
OG0001302	Syak.g_00068	Prbh.g_01051
OG0001304	Syak.g_00664	Prbh.g_01136
OG0001305	Syak.g_00728	Prbh.g_01027
OG0001306	Syak.g_00915	Prbh.g_01298
OG0001307	Syak.g_00344	Prbh.g_01936
OG0001308	Syak.g_01054	Prbh.g_00109
OG0001309	Syak.g_02620	Prbh.g_00205
OG0001311	Syak.g_00651	Prbh.g_01125
OG0001312	Syak.g_00537	Prbh.g_01063
OG0001314	Syak.g_00124	Prbh.g_01949, Prbh.g_00791
OG0001315	Syak.g_01284	Prbh.g_01861
OG0001316	Syak.g_02140	Prbh.g_00641
OG0001317	Syak.g_02302	Prbh.g_00546
OG0001318	Syak.g_01424	Prbh.g_00522
OG0001319	Syak.g_01448	Prbh.g_00506
OG0001321	Syak.g_01172	Prbh.g_00381
OG0001322	Syak.g_01171	Prbh.g_00380
OG0001323	Syak.g_02623	Prbh.g_00310
OG0001324	Syak.g_00707	Prbh.g_00930
OG0001325	Syak.g_00800	Prbh.g_01168
OG0001327	Syak.g_00362	Prbh.g_00867
OG0001328	Syak.g_00383	Prbh.g_01357
OG0001329	Syak.g_00280	Prbh.g_01816
OG0001330	Syak.g_00925	Prbh.g_00201
OG0001331	Syak.g_02559	Prbh.g_00015
OG0001332	Syak.g_02485	Prbh.g_00146
OG0001333	Syak.g_02365	Prbh.g_01744
OG0001334	Syak.g_01274	Prbh.g_01617
OG0001335	Syak.g_01273	Prbh.g_01616
OG0001336	Syak.g_01817	Prbh.g_01491
OG0001337	Syak.g_01262	Prbh.g_00447
OG0001338	Syak.g_01258	Prbh.g_00444
OG0001340	Syak.g_01261	Prbh.g_00446
OG0001343	Syak.g_01877	Prbh.g_00855
OG0001344	Syak.g_00893	Prbh.g_01278
OG0001346	Syak.g_00937	Prbh.g_01374
OG0001348	Syak.g_00774	Prbh.g_01888
OG0001350	Syak.g_02306	Prbh.g_00543
OG0001351	Syak.g_01164	Prbh.g_00373
OG0001352	Syak.g_00764	Prbh.g_00914
OG0001353	Syak.g_00612	Prbh.g_00985
OG0001354	Syak.g_00485	Prbh.g_01096
OG0001355	Syak.g_00144	Prbh.g_01146
OG0001357	Syak.g_00092	Prbh.g_01350
OG0001358	Syak.g_00007	Prbh.g_01463
OG0001359	Syak.g_01878	Prbh.g_00856
OG0001361	Syak.g_00859	Prbh.g_01264
OG0001364	Syak.g_01552	Prbh.g_01614
OG0001365	Syak.g_01937	Prbh.g_01531
OG0001368	Syak.g_01403	Prbh.g_00793, Prbh.g_01410, Prbh.g_00768
OG0001369	Syak.g_02207	Prbh.g_00691
OG0001371	Syak.g_02231	Prbh.g_00913
OG0001375	Syak.g_01876	Prbh.g_00854
OG0001379	Syak.g_00927	Prbh.g_01367
OG0001380	Syak.g_00237	Prbh.g_01341
OG0001382	Syak.g_01169	Prbh.g_01343
OG0001394	Syak.g_00399	Prbh.g_00893
OG0001398	Syak.g_00571	Prbh.g_01399
OG0001401	Syak.g_00608	Prbh.g_00990
OG0001402	Syak.g_00012	Prbh.g_01458
OG0001405	Syak.g_01271	Prbh.g_00453
OG0001409	Syak.g_00878	Prbh.g_01274
OG0001410	Syak.g_00343	Prbh.g_01937
OG0001411	Syak.g_01581	Prbh.g_00055, Prbh.g_00721
OG0001425	Syak.g_01922	Prbh.g_01521
OG0001429	Syak.g_00547	Prbh.g_01055
OG0001430	Syak.g_01949, Syak.g_00314	Prbh.g_01340
OG0001435	Syak.g_00369	Prbh.g_00874
OG0001443	Syak.g_01909	Prbh.g_01871
OG0001448	Syak.g_00121	Prbh.g_00375
OG0001453	Syak.g_00465	Prbh.g_01927
OG0001460	Syak.g_00770	Prbh.g_01791
OG0001461	Syak.g_00276	Prbh.g_01839
OG0001464	Syak.g_01260	Prbh.g_00445
OG0001465	Syak.g_00775	Prbh.g_00941
OG0001467	Syak.g_01022	Prbh.g_00007
OG0001476	Syak.g_00882	Prbh.g_01275
OG0001477	Syak.g_00718	Prbh.g_01893
OG0001486	Syak.g_00900	Prbh.g_01285
OG0001488	Syak.g_00872	Prbh.g_01269
OG0001489	Syak.g_01291	Prbh.g_01629
OG0001495	Syak.g_01357	Prbh.g_01693
OG0001496	Syak.g_00715	Prbh.g_01895
OG0001497	Syak.g_00717	Prbh.g_01894
OG0001498	Syak.g_01214	Prbh.g_00414
OG0001510	Syak.g_01662	Prbh.g_01575
OG0001511	Syak.g_02183	Prbh.g_00671
OG0001512	Syak.g_02308	Prbh.g_01335
OG0001514	Syak.g_00714	Prbh.g_01896
OG0001515	Syak.g_00701	Prbh.g_00927
OG0001516	Syak.g_00346	Prbh.g_01189
OG0001517	Syak.g_01245	Prbh.g_00438
OG0001518	Syak.g_01924	Prbh.g_01522
OG0001519	Syak.g_01907	Prbh.g_01517
OG0001527	Syak.g_02682	Prbh.g_00266
OG0001529	Syak.g_01743	Prbh.g_00742
OG0001530	Syak.g_02185	Prbh.g_00672
OG0001531	Syak.g_02309	Prbh.g_00541
OG0001532	Syak.g_00838	Prbh.g_01251
OG0001534	Syak.g_00665	Prbh.g_01137
OG0001535	Syak.g_00646	Prbh.g_01122
OG0001536	Syak.g_00508	Prbh.g_01082
OG0001537	Syak.g_00392	Prbh.g_00890
OG0001538	Syak.g_00439	Prbh.g_00958
OG0001539	Syak.g_00364	Prbh.g_00869
OG0001540	Syak.g_02155	Prbh.g_00651
OG0001541	Syak.g_02089	Prbh.g_00603
OG0001542	Syak.g_02080	Prbh.g_00597
OG0001543	Syak.g_02007	Prbh.g_01876
OG0001544	Syak.g_01908	Prbh.g_01518
OG0001545	Syak.g_01830	Prbh.g_01502
OG0001549	Syak.g_00577	Prbh.g_01018
OG0001557	Syak.g_00400	Prbh.g_00894
OG0001559	Syak.g_02186	Prbh.g_00673
OG0001560	Syak.g_02199	Prbh.g_00683
OG0001561	Syak.g_00653	Prbh.g_01127
OG0001563	Syak.g_01306	Prbh.g_01645
OG0001565	Syak.g_00083	Prbh.g_01838
OG0001574	Syak.g_02680	Prbh.g_00268
OG0001576	Syak.g_00955	Prbh.g_01386
OG0001579	Syak.g_01267	Prbh.g_00449
OG0001580	Syak.g_01953	Prbh.g_00735
OG0001589	Syak.g_02356	Prbh.g_01736
OG0001591	Syak.g_00357	Prbh.g_00906
OG0001592	Syak.g_01952	Prbh.g_00736
OG0001614	Syak.g_01641	Prbh.g_01587
OG0001616	Syak.g_00851	Prbh.g_01259
OG0001617	Syak.g_00710	Prbh.g_00931
OG0001619	Syak.g_00520	Prbh.g_01072
OG0001620	Syak.g_01233	Prbh.g_00429
OG0001621	Syak.g_01420	Prbh.g_00526
OG0001622	Syak.g_01820	Prbh.g_01493
OG0001634	Syak.g_00352	Prbh.g_01183
OG0001636	Syak.g_01751	Prbh.g_00747
OG0001638	Syak.g_02404	Prbh.g_01771
OG0001639	Syak.g_02481	Prbh.g_00148
OG0001640	Syak.g_00759	Prbh.g_01043
OG0001641	Syak.g_00467	Prbh.g_01105
OG0001642	Syak.g_00581	Prbh.g_01007
OG0001643	Syak.g_00040	Prbh.g_01214
OG0001644	Syak.g_00783	Prbh.g_01158
OG0001656	Syak.g_01268	Prbh.g_00450
OG0001658	Syak.g_01943	Prbh.g_00740
OG0001659	Syak.g_00842	Prbh.g_01407
OG0001676	Syak.g_01264	Prbh.g_00448
OG0001678	Syak.g_01389	Prbh.g_01715
OG0001679	Syak.g_00549	Prbh.g_00443
OG0001693	Syak.g_00735, Syak.g_00733	Prbh.g_00805
OG0001713	Syak.g_00881	Prbh.g_01360
OG0001717	Syak.g_02104	Prbh.g_00822
OG0001731	Syak.g_02463	Prbh.g_00161
OG0001758	Syak.g_00292	Prbh.g_01799
OG0001762	Syak.g_00630	Prbh.g_01110
OG0001764	Syak.g_00559	Prbh.g_01152
OG0001770	Syak.g_00323	Prbh.g_01802
OG0001771	Syak.g_00145	Prbh.g_01843
OG0001875	Syak.g_00293	Prbh.g_01800
OG0001876	Syak.g_00294	Prbh.g_01801
OG0002003	Syak.g_00700	Prbh.g_00832
OG0002109	Syak.g_01102	Prbh.g_00836
OG0002122	Syak.g_00699	Prbh.g_00831
OG0002347	Syak.g_02378	Prbh.g_01753
OG0002348	Syak.g_00243	Prbh.g_01887
OG0002565	Syak.g_02272	Prbh.g_01422, Prbh.g_01420
OG0002926	Syak.g_01101	Prbh.g_00835
