Orthogroup	Syak	Syad
OG0001157	Syak.g_02476	Syad.g_02544
OG0001158	Syak.g_02475	Syad.g_02546
OG0001159	Syak.g_02474	Syad.g_02547
OG0001160	Syak.g_02437	Syad.g_02595
OG0001161	Syak.g_01906	Syad.g_00026
OG0001162	Syak.g_00959	Syad.g_01844
OG0001163	Syak.g_02429	Syad.g_02610
OG0001164	Syak.g_02423	Syad.g_02616
OG0001165	Syak.g_02418	Syad.g_02621
OG0001166	Syak.g_02394	Syad.g_02647
OG0001167	Syak.g_02366	Syad.g_02486
OG0001168	Syak.g_02364	Syad.g_02488
OG0001169	Syak.g_02362	Syad.g_02490
OG0001170	Syak.g_02360	Syad.g_02492
OG0001171	Syak.g_02349	Syad.g_02503
OG0001172	Syak.g_01388	Syad.g_00594
OG0001173	Syak.g_01387	Syad.g_00595
OG0001174	Syak.g_01379	Syad.g_00603
OG0001175	Syak.g_01378	Syad.g_00604
OG0001176	Syak.g_01354	Syad.g_00644
OG0001177	Syak.g_01356	Syad.g_00641
OG0001178	Syak.g_02411	Syad.g_02629
OG0001179	Syak.g_01324	Syad.g_00675
OG0001181	Syak.g_01296	Syad.g_00704
OG0001182	Syak.g_01287	Syad.g_00712
OG0001183	Syak.g_01282	Syad.g_00717
OG0001184	Syak.g_01571	Syad.g_00378
OG0001185	Syak.g_01643	Syad.g_00354
OG0001186	Syak.g_01709	Syad.g_00247
OG0001187	Syak.g_01712	Syad.g_00245
OG0001188	Syak.g_01714	Syad.g_00238
OG0001189	Syak.g_01736	Syad.g_00217
OG0001190	Syak.g_01942	Syad.g_03034
OG0001192	Syak.g_01921	Syad.g_00013
OG0001193	Syak.g_01888	Syad.g_00072
OG0001194	Syak.g_01882	Syad.g_00075
OG0001195	Syak.g_01881	Syad.g_00076
OG0001196	Syak.g_01811	Syad.g_00144
OG0001197	Syak.g_01809	Syad.g_00146
OG0001198	Syak.g_01798	Syad.g_00159
OG0001199	Syak.g_02249	Syad.g_02735
OG0001200	Syak.g_02247	Syad.g_02737
OG0001201	Syak.g_02191	Syad.g_02802
OG0001202	Syak.g_02061	Syad.g_02945
OG0001203	Syak.g_02307	Syad.g_00821
OG0001204	Syak.g_01404	Syad.g_00577
OG0001205	Syak.g_01181	Syad.g_02440
OG0001206	Syak.g_01148	Syad.g_02385
OG0001207	Syak.g_02566	Syad.g_00893
OG0001208	Syak.g_02576	Syad.g_00906
OG0001209	Syak.g_02643	Syad.g_00980
OG0001210	Syak.g_02654	Syad.g_00993
OG0001212	Syak.g_02728	Syad.g_01082
OG0001213	Syak.g_00025	Syad.g_02163
OG0001214	Syak.g_00037	Syad.g_02150
OG0001215	Syak.g_00697	Syad.g_01366
OG0001216	Syak.g_00805	Syad.g_01816
OG0001218	Syak.g_01093	Syad.g_02328
OG0001219	Syak.g_00551	Syad.g_01653
OG0001220	Syak.g_00580	Syad.g_01195
OG0001221	Syak.g_00390	Syad.g_01950
OG0001222	Syak.g_00517	Syad.g_01770
OG0001223	Syak.g_00472	Syad.g_01715
OG0001224	Syak.g_00739	Syad.g_01286
OG0001226	Syak.g_02239	Syad.g_02100
OG0001227	Syak.g_00963	Syad.g_00029
OG0001228	Syak.g_00619	Syad.g_02460
OG0001229	Syak.g_00711	Syad.g_01314
OG0001231	Syak.g_01777	Syad.g_00179
OG0001232	Syak.g_02385	Syad.g_02658
OG0001233	Syak.g_02359	Syad.g_02493
OG0001234	Syak.g_01374	Syad.g_00608
OG0001235	Syak.g_01362	Syad.g_00633
OG0001236	Syak.g_01568	Syad.g_00412
OG0001237	Syak.g_01573	Syad.g_00376
OG0001238	Syak.g_01926	Syad.g_00007
OG0001239	Syak.g_02252	Syad.g_02732
OG0001240	Syak.g_02206	Syad.g_02785
OG0001241	Syak.g_02197	Syad.g_02795
OG0001242	Syak.g_02168	Syad.g_02827
OG0001243	Syak.g_02160	Syad.g_02841
OG0001244	Syak.g_02132	Syad.g_02873
OG0001245	Syak.g_00248	Syad.g_02223
OG0001246	Syak.g_02604	Syad.g_00933
OG0001247	Syak.g_00618	Syad.g_01837
OG0001248	Syak.g_00147	Syad.g_01843
OG0001249	Syak.g_01251	Syad.g_00756
OG0001250	Syak.g_00602	Syad.g_01227
OG0001251	Syak.g_01875	Syad.g_00083
OG0001252	Syak.g_00754	Syad.g_01279
OG0001253	Syak.g_00250	Syad.g_02037
OG0001254	Syak.g_00272	Syad.g_01528
OG0001255	Syak.g_00066	Syad.g_02224
OG0001256	Syak.g_02430	Syad.g_02609
OG0001257	Syak.g_02502	Syad.g_02210
OG0001258	Syak.g_02420	Syad.g_02619
OG0001260	Syak.g_02332	Syad.g_02514
OG0001261	Syak.g_01315	Syad.g_00684
OG0001262	Syak.g_01734	Syad.g_00219
OG0001263	Syak.g_02157	Syad.g_02844
OG0001265	Syak.g_02170	Syad.g_02825
OG0001266	Syak.g_02057	Syad.g_02949
OG0001267	Syak.g_01459	Syad.g_00523
OG0001268	Syak.g_01240	Syad.g_00767
OG0001270	Syak.g_01194	Syad.g_02453
OG0001271	Syak.g_01121	Syad.g_02356
OG0001272	Syak.g_02580	Syad.g_00910
OG0001273	Syak.g_00030	Syad.g_02157
OG0001274	Syak.g_01988	Syad.g_02988
OG0001275	Syak.g_00633	Syad.g_01699
OG0001276	Syak.g_00649	Syad.g_01683
OG0001277	Syak.g_01829	Syad.g_00127
OG0001278	Syak.g_00671	Syad.g_01445
OG0001279	Syak.g_00105	Syad.g_02248
OG0001280	Syak.g_00933	Syad.g_02402
OG0001281	Syak.g_00944	Syad.g_02413
OG0001282	Syak.g_02564	Syad.g_00890
OG0001283	Syak.g_01818	Syad.g_00138
OG0001284	Syak.g_02446	Syad.g_02585
OG0001285	Syak.g_02381	Syad.g_02043
OG0001286	Syak.g_01301	Syad.g_00698
OG0001287	Syak.g_01652	Syad.g_00346
OG0001288	Syak.g_01686	Syad.g_00326
OG0001289	Syak.g_02222	Syad.g_02767
OG0001290	Syak.g_02198	Syad.g_02794
OG0001291	Syak.g_02147	Syad.g_02854
OG0001292	Syak.g_01410	Syad.g_00572
OG0001293	Syak.g_01432	Syad.g_00549
OG0001294	Syak.g_00355	Syad.g_01597
OG0001295	Syak.g_00740	Syad.g_00997
OG0001296	Syak.g_02610	Syad.g_00939
OG0001297	Syak.g_02614	Syad.g_00943
OG0001298	Syak.g_02703	Syad.g_01055
OG0001299	Syak.g_00349	Syad.g_01591
OG0001300	Syak.g_00706	Syad.g_01339
OG0001301	Syak.g_00721	Syad.g_01303
OG0001302	Syak.g_00068	Syad.g_02123
OG0001303	Syak.g_00548	Syad.g_01655
OG0001304	Syak.g_00664	Syad.g_01669
OG0001305	Syak.g_00728	Syad.g_01296
OG0001306	Syak.g_00915	Syad.g_01119
OG0001307	Syak.g_00344	Syad.g_00626
OG0001309	Syak.g_02620	Syad.g_00950
OG0001311	Syak.g_00651	Syad.g_01681
OG0001312	Syak.g_00537	Syad.g_01788
OG0001314	Syak.g_00124	Syad.g_01356, Syad.g_01420, Syad.g_00861
OG0001315	Syak.g_01284	Syad.g_00715
OG0001316	Syak.g_02140	Syad.g_02861
OG0001317	Syak.g_02302	Syad.g_00814
OG0001318	Syak.g_01424	Syad.g_00557
OG0001321	Syak.g_01172	Syad.g_02423
OG0001322	Syak.g_01171	Syad.g_02422
OG0001323	Syak.g_02623	Syad.g_00953
OG0001324	Syak.g_00707	Syad.g_01338
OG0001325	Syak.g_00800	Syad.g_01811
OG0001326	Syak.g_01870, Syak.g_01154	Syad.g_00092
OG0001327	Syak.g_00362	Syad.g_01605
OG0001328	Syak.g_00383	Syad.g_01638
OG0001329	Syak.g_00280	Syad.g_00866
OG0001330	Syak.g_00925	Syad.g_02395
OG0001332	Syak.g_02485	Syad.g_02535
OG0001333	Syak.g_02365	Syad.g_02487
OG0001334	Syak.g_01274	Syad.g_00725
OG0001335	Syak.g_01273	Syad.g_00726
OG0001336	Syak.g_01817	Syad.g_00139
OG0001337	Syak.g_01262	Syad.g_00741
OG0001338	Syak.g_01258	Syad.g_00735, Syad.g_00722, Syad.g_00745
OG0001340	Syak.g_01261	Syad.g_00742
OG0001343	Syak.g_01877	Syad.g_00079
OG0001344	Syak.g_00893	Syad.g_01157
OG0001345	Syak.g_00856	Syad.g_01188
OG0001346	Syak.g_00937	Syad.g_02406
OG0001347	Syak.g_01885	Syad.g_00454
OG0001347	Syak.g_01622	Syad.g_00308
OG0001348	Syak.g_00774	Syad.g_01250
OG0001350	Syak.g_02306	Syad.g_00820
OG0001352	Syak.g_00764	Syad.g_00969
OG0001353	Syak.g_00612	Syad.g_01244
OG0001354	Syak.g_00485	Syad.g_01728
OG0001355	Syak.g_00144	Syad.g_02116
OG0001356	Syak.g_00773	Syad.g_01251
OG0001357	Syak.g_00092	Syad.g_01502
OG0001358	Syak.g_00007	Syad.g_02179
OG0001359	Syak.g_01878	Syad.g_00078
OG0001360	Syak.g_00854	Syad.g_01191
OG0001361	Syak.g_00859	Syad.g_01185
OG0001364	Syak.g_01552	Syad.g_00431
OG0001366	Syak.g_02391	Syad.g_02650
OG0001368	Syak.g_01403	Syad.g_00578
OG0001369	Syak.g_02207	Syad.g_02784
OG0001373	Syak.g_01871	Syad.g_00091
OG0001374	Syak.g_01863	Syad.g_00099
OG0001375	Syak.g_01876	Syad.g_00080
OG0001376	Syak.g_01916	Syad.g_00015
OG0001377	Syak.g_01917	Syad.g_00014
OG0001378	Syak.g_01196	Syad.g_02454
OG0001379	Syak.g_00927	Syad.g_02397
OG0001385	Syak.g_01874	Syad.g_00088
OG0001386	Syak.g_01873	Syad.g_00089
OG0001387	Syak.g_01872	Syad.g_00090
OG0001388	Syak.g_01869	Syad.g_00093
OG0001389	Syak.g_01868	Syad.g_00094
OG0001390	Syak.g_01867	Syad.g_00095
OG0001391	Syak.g_01866	Syad.g_00096
OG0001392	Syak.g_01865	Syad.g_00097
OG0001393	Syak.g_01864	Syad.g_00098
OG0001394	Syak.g_00399	Syad.g_01920
OG0001395	Syak.g_00789	Syad.g_01792
OG0001396	Syak.g_01884	Syad.g_00455
OG0001396	Syak.g_01623	Syad.g_00309
OG0001398	Syak.g_00571	Syad.g_01977
OG0001399	Syak.g_01977	Syad.g_02336
OG0001401	Syak.g_00608	Syad.g_01233
OG0001402	Syak.g_00012	Syad.g_02174
OG0001405	Syak.g_01271	Syad.g_00728
OG0001408	Syak.g_00087	Syad.g_01431
OG0001410	Syak.g_00343	Syad.g_00627
OG0001411	Syak.g_01581	Syad.g_00372
OG0001412	Syak.g_01886	Syad.g_00307
OG0001413	Syak.g_00103	Syad.g_02113
OG0001416	Syak.g_00941	Syad.g_02410
OG0001417	Syak.g_00486	Syad.g_01729
OG0001420	Syak.g_02635	Syad.g_00963
OG0001425	Syak.g_01922	Syad.g_00012
OG0001426	Syak.g_00246	Syad.g_00855, Syad.g_01413, Syad.g_02234, Syad.g_01345, Syad.g_01968, Syad.g_02701, Syad.g_02002, Syad.g_02235
OG0001429	Syak.g_00547	Syad.g_01656
OG0001430	Syak.g_01949, Syak.g_00314	Syad.g_03026
OG0001432	Syak.g_00095	Syad.g_01382
OG0001433	Syak.g_00771	Syad.g_01253, Syad.g_01252
OG0001434	Syak.g_00404	Syad.g_01916
OG0001435	Syak.g_00369	Syad.g_01612
OG0001436	Syak.g_01546	Syad.g_00437
OG0001436	Syak.g_01547	Syad.g_00436
OG0001438	Syak.g_01475	Syad.g_00507
OG0001439	Syak.g_01506	Syad.g_00476
OG0001442	Syak.g_00415	Syad.g_01906
OG0001443	Syak.g_01909	Syad.g_00023
OG0001444	Syak.g_01678	Syad.g_00336
OG0001444	Syak.g_02212	Syad.g_02779
OG0001447	Syak.g_02159	Syad.g_02842
OG0001448	Syak.g_00121	Syad.g_02723
OG0001449	Syak.g_01401	Syad.g_00583
OG0001452	Syak.g_01419	Syad.g_00563
OG0001453	Syak.g_00465	Syad.g_01709
OG0001454	Syak.g_00249	Syad.g_02101
OG0001456	Syak.g_01855	Syad.g_00101
OG0001457	Syak.g_01854	Syad.g_00102
OG0001458	Syak.g_01853	Syad.g_00103
OG0001459	Syak.g_00311	Syad.g_01550
OG0001460	Syak.g_00770	Syad.g_01254
OG0001461	Syak.g_00276	Syad.g_02162
OG0001462	Syak.g_01750	Syad.g_00204
OG0001464	Syak.g_01260	Syad.g_00743
OG0001465	Syak.g_00775	Syad.g_01830
OG0001470	Syak.g_01592	Syad.g_02462
OG0001471	Syak.g_01501	Syad.g_00484
OG0001473	Syak.g_00102	Syad.g_02127
OG0001474	Syak.g_01239	Syad.g_00768
OG0001475	Syak.g_01594	Syad.g_02464
OG0001477	Syak.g_00718	Syad.g_01307
OG0001478	Syak.g_01139	Syad.g_02371
OG0001478	Syak.g_01131	Syad.g_02364
OG0001479	Syak.g_01242	Syad.g_00765
OG0001480	Syak.g_00084	Syad.g_01194
OG0001482	Syak.g_00476	Syad.g_01719
OG0001488	Syak.g_00872	Syad.g_01175
OG0001489	Syak.g_01291	Syad.g_00709
OG0001492	Syak.g_00668	Syad.g_01448
OG0001493	Syak.g_00676	Syad.g_01439
OG0001496	Syak.g_00715	Syad.g_01309
OG0001497	Syak.g_00717	Syad.g_01308
OG0001498	Syak.g_01214	Syad.g_00786
OG0001502	Syak.g_00586	Syad.g_01202
OG0001504	Syak.g_00310	Syad.g_01535
OG0001508	Syak.g_01591	Syad.g_02461
OG0001509	Syak.g_01706	Syad.g_00456
OG0001510	Syak.g_01662	Syad.g_00342
OG0001511	Syak.g_02183	Syad.g_02810
OG0001512	Syak.g_02308	Syad.g_00822
OG0001513	Syak.g_01572	Syad.g_00377
OG0001514	Syak.g_00714	Syad.g_01310
OG0001515	Syak.g_00701	Syad.g_01343
OG0001516	Syak.g_00346	Syad.g_01588
OG0001517	Syak.g_01245	Syad.g_00762
OG0001518	Syak.g_01924	Syad.g_00009
OG0001519	Syak.g_01907	Syad.g_00025
OG0001520	Syak.g_02689	Syad.g_01039
OG0001525	Syak.g_00091	Syad.g_00036
OG0001527	Syak.g_02682	Syad.g_01030
OG0001528	Syak.g_01593	Syad.g_02463, Syad.g_00283, Syad.g_00286
OG0001529	Syak.g_01743	Syad.g_00210
OG0001530	Syak.g_02185	Syad.g_02808
OG0001531	Syak.g_02309	Syad.g_00823
OG0001532	Syak.g_00838	Syad.g_01492
OG0001533	Syak.g_01155	Syad.g_02388
OG0001534	Syak.g_00665	Syad.g_01668
OG0001535	Syak.g_00646	Syad.g_01685
OG0001536	Syak.g_00508	Syad.g_01762
OG0001537	Syak.g_00392	Syad.g_01949
OG0001538	Syak.g_00439	Syad.g_01884
OG0001539	Syak.g_00364	Syad.g_01607
OG0001540	Syak.g_02155	Syad.g_02846
OG0001541	Syak.g_02089	Syad.g_02915
OG0001542	Syak.g_02080	Syad.g_02924
OG0001543	Syak.g_02007	Syad.g_02969
OG0001544	Syak.g_01908	Syad.g_00024
OG0001545	Syak.g_01830	Syad.g_00126
OG0001547	Syak.g_00564	Syad.g_01963
OG0001551	Syak.g_00689	Syad.g_01256
OG0001554	Syak.g_01945	Syad.g_03031
OG0001556	Syak.g_00845	Syad.g_01509
OG0001558	Syak.g_01774	Syad.g_00182
OG0001559	Syak.g_02186	Syad.g_02807
OG0001560	Syak.g_02199	Syad.g_02793
OG0001561	Syak.g_00653	Syad.g_01679
OG0001562	Syak.g_00639	Syad.g_01693
OG0001563	Syak.g_01306	Syad.g_00693
OG0001564	Syak.g_01860	Syad.g_01539
OG0001567	Syak.g_00565	Syad.g_01965
OG0001568	Syak.g_00562	Syad.g_01961
OG0001570	Syak.g_00574	Syad.g_01985
OG0001574	Syak.g_02680	Syad.g_01028
OG0001576	Syak.g_00955	Syad.g_01103
OG0001577	Syak.g_00903	Syad.g_01148
OG0001579	Syak.g_01267	Syad.g_00732
OG0001580	Syak.g_01953	Syad.g_03020
OG0001582	Syak.g_00231	Syad.g_02086
OG0001588	Syak.g_01554	Syad.g_00428
OG0001589	Syak.g_02356	Syad.g_02495
OG0001590	Syak.g_00029	Syad.g_02158
OG0001591	Syak.g_00357	Syad.g_01599
OG0001592	Syak.g_01952	Syad.g_03021
OG0001593	Syak.g_02516	Syad.g_00404
OG0001593	Syak.g_02531	Syad.g_02237
OG0001594	Syak.g_02033	Syad.g_03041
OG0001602	Syak.g_00776	Syad.g_01831
OG0001614	Syak.g_01641	Syad.g_00356
OG0001615	Syak.g_00589	Syad.g_01205
OG0001615	Syak.g_02660	Syad.g_01002
OG0001616	Syak.g_00851	Syad.g_01515
OG0001617	Syak.g_00710	Syad.g_01335
OG0001618	Syak.g_00793	Syad.g_01805
OG0001619	Syak.g_00520	Syad.g_01773
OG0001620	Syak.g_01233	Syad.g_00774
OG0001621	Syak.g_01420	Syad.g_00562
OG0001622	Syak.g_01820	Syad.g_00137
OG0001623	Syak.g_01257	Syad.g_00746
OG0001624	Syak.g_00226	Syad.g_02110
OG0001624	Syak.g_00077	Syad.g_00031
OG0001625	Syak.g_01426	Syad.g_00555
OG0001634	Syak.g_00352	Syad.g_01594
OG0001635	Syak.g_01690	Syad.g_00322
OG0001636	Syak.g_01751	Syad.g_00203
OG0001637	Syak.g_02340, Syak.g_02337	Syad.g_02508, Syad.g_02507
OG0001638	Syak.g_02404	Syad.g_02636
OG0001639	Syak.g_02481	Syad.g_02539
OG0001640	Syak.g_00759	Syad.g_01274
OG0001641	Syak.g_00467	Syad.g_01711
OG0001642	Syak.g_00581	Syad.g_01197
OG0001643	Syak.g_00040	Syad.g_02147
OG0001644	Syak.g_00783	Syad.g_01799
OG0001647	Syak.g_01450	Syad.g_00531
OG0001652	Syak.g_01776	Syad.g_00180
OG0001654	Syak.g_02483	Syad.g_02537
OG0001655	Syak.g_00131	Syad.g_02108
OG0001656	Syak.g_01268	Syad.g_00731
OG0001657	Syak.g_02117	Syad.g_02889
OG0001658	Syak.g_01943	Syad.g_03033
OG0001659	Syak.g_00842	Syad.g_01507
OG0001660	Syak.g_01223, Syak.g_02179	Syad.g_02816
OG0001666	Syak.g_00212	Syad.g_01536
OG0001671	Syak.g_02002	Syad.g_02974
OG0001672	Syak.g_02241	Syad.g_02743
OG0001673	Syak.g_02299	Syad.g_00812
OG0001675	Syak.g_00637	Syad.g_01695
OG0001676	Syak.g_01264	Syad.g_00734
OG0001677	Syak.g_01281	Syad.g_00718
OG0001678	Syak.g_01389	Syad.g_00593
OG0001679	Syak.g_00549	Syad.g_01038, Syad.g_01037
OG0001680	Syak.g_02400	Syad.g_01171
OG0001681	Syak.g_00984	Syad.g_00837
OG0001682	Syak.g_00287	Syad.g_01807
OG0001690	Syak.g_02027	Syad.g_03047
OG0001692	Syak.g_01035	Syad.g_02271
OG0001693	Syak.g_00735, Syak.g_00733	Syad.g_01291
OG0001694	Syak.g_01461	Syad.g_00521
OG0001695	Syak.g_01836	Syad.g_00123
OG0001700	Syak.g_00320, Syak.g_00570	Syad.g_01976
OG0001702	Syak.g_02217	Syad.g_02772
OG0001703	Syak.g_02567	Syad.g_00894
OG0001713	Syak.g_00881	Syad.g_01164
OG0001714	Syak.g_01615	Syad.g_00316, Syad.g_02675
OG0001715	Syak.g_00122	Syad.g_02084
OG0001716	Syak.g_00584, Syak.g_02046, Syak.g_01670	Syad.g_01200
OG0001717	Syak.g_02104	Syad.g_02901
OG0001729	Syak.g_02314	Syad.g_00828
OG0001730	Syak.g_02326	Syad.g_00832
OG0001731	Syak.g_02463	Syad.g_02563
OG0001732	Syak.g_00822	Syad.g_01464
OG0001733	Syak.g_00359	Syad.g_01602
OG0001735	Syak.g_00331	Syad.g_01573
OG0001737	Syak.g_01481	Syad.g_00501
OG0001738	Syak.g_01523	Syad.g_00462
OG0001739	Syak.g_01838	Syad.g_00122
OG0001740	Syak.g_01833	Syad.g_00124
OG0001747	Syak.g_02135	Syad.g_02871
OG0001748	Syak.g_02000	Syad.g_02976
OG0001749	Syak.g_01539	Syad.g_00446
OG0001750	Syak.g_02211	Syad.g_02780
OG0001751	Syak.g_02298	Syad.g_00811
OG0001752	Syak.g_02328	Syad.g_02518
OG0001753	Syak.g_00888	Syad.g_02511
OG0001754	Syak.g_02335	Syad.g_02510
OG0001755	Syak.g_02619	Syad.g_00949
OG0001756	Syak.g_01913	Syad.g_00018
OG0001756	Syak.g_01919	Syad.g_00022
OG0001758	Syak.g_00292	Syad.g_01546
OG0001759	Syak.g_00214	Syad.g_02069
OG0001760	Syak.g_02341	Syad.g_02961, Syad.g_01472
OG0001761	Syak.g_02757	Syad.g_02198
OG0001762	Syak.g_00630	Syad.g_01704
OG0001763	Syak.g_00473	Syad.g_01716
OG0001764	Syak.g_00559	Syad.g_01642
OG0001765	Syak.g_00141	Syad.g_02221
OG0001766	Syak.g_01491	Syad.g_00489
OG0001767	Syak.g_01545	Syad.g_00438
OG0001768	Syak.g_02074	Syad.g_02931
OG0001769	Syak.g_00972	Syad.g_02133
OG0001771	Syak.g_00145	Syad.g_02075
OG0001783	Syak.g_01647	Syad.g_00351
OG0001784	Syak.g_02216	Syad.g_02774
OG0001785	Syak.g_02336, Syak.g_02339	Syad.g_02509
OG0001786	Syak.g_02444	Syad.g_02588
OG0001787	Syak.g_02639	Syad.g_00976
OG0001788	Syak.g_02642	Syad.g_00979
OG0001789	Syak.g_00935	Syad.g_02404
OG0001790	Syak.g_00908	Syad.g_01126
OG0001791	Syak.g_00788	Syad.g_01793
OG0001791	Syak.g_00880	Syad.g_01165
OG0001792	Syak.g_00814	Syad.g_01456
OG0001794	Syak.g_00661	Syad.g_01671
OG0001796	Syak.g_00641	Syad.g_01691
OG0001797	Syak.g_00528	Syad.g_01781
OG0001798	Syak.g_00015	Syad.g_02171
OG0001799	Syak.g_00052	Syad.g_02136
OG0001800	Syak.g_00993, Syak.g_00992	Syad.g_02249
OG0001801	Syak.g_01024	Syad.g_02258
OG0001803	Syak.g_01185	Syad.g_02444
OG0001804	Syak.g_01213	Syad.g_00787
OG0001805	Syak.g_01415	Syad.g_00567
OG0001806	Syak.g_01449	Syad.g_00532
OG0001807	Syak.g_01548	Syad.g_00435
OG0001808	Syak.g_01557	Syad.g_00422
OG0001809	Syak.g_02144	Syad.g_02857
OG0001810	Syak.g_02142	Syad.g_02859
OG0001811	Syak.g_02082	Syad.g_02922
OG0001812	Syak.g_01951	Syad.g_03022
OG0001813	Syak.g_01901	Syad.g_00060
OG0001814	Syak.g_01808	Syad.g_00147
OG0001815	Syak.g_01800	Syad.g_00157
OG0001816	Syak.g_00361	Syad.g_01604
OG0001835	Syak.g_00142	Syad.g_00849
OG0001837	Syak.g_02001	Syad.g_02975
OG0001838	Syak.g_01786	Syad.g_00170
OG0001839	Syak.g_01755	Syad.g_00199
OG0001840	Syak.g_01737	Syad.g_00216
OG0001841	Syak.g_01730	Syad.g_00223
OG0001843	Syak.g_01640	Syad.g_00357
OG0001844	Syak.g_01639	Syad.g_00358
OG0001845	Syak.g_01638	Syad.g_00359
OG0001846	Syak.g_02167	Syad.g_02828
OG0001847	Syak.g_02169	Syad.g_02826
OG0001848	Syak.g_02173	Syad.g_02822
OG0001849	Syak.g_02223	Syad.g_02766
OG0001850	Syak.g_02238	Syad.g_02756
OG0001851	Syak.g_02245	Syad.g_02739
OG0001852	Syak.g_02246	Syad.g_02738
OG0001853	Syak.g_02253	Syad.g_02731
OG0001854	Syak.g_02304	Syad.g_00818
OG0001856	Syak.g_02438	Syad.g_02594
OG0001857	Syak.g_02441	Syad.g_02591
OG0001858	Syak.g_02468	Syad.g_02554
OG0001859	Syak.g_02555	Syad.g_00882
OG0001860	Syak.g_02569	Syad.g_00896
OG0001861	Syak.g_02581	Syad.g_00911
OG0001862	Syak.g_02593	Syad.g_00922
OG0001863	Syak.g_02599	Syad.g_00928
OG0001864	Syak.g_02652	Syad.g_00991
OG0001865	Syak.g_02716	Syad.g_01067
OG0001866	Syak.g_02743	Syad.g_01098
OG0001867	Syak.g_02755	Syad.g_02200
OG0001868	Syak.g_00940	Syad.g_02409
OG0001869	Syak.g_00904	Syad.g_01147
OG0001870	Syak.g_00895	Syad.g_01155
OG0001871	Syak.g_00890	Syad.g_01160
OG0001872	Syak.g_00809	Syad.g_01451
OG0001873	Syak.g_00850	Syad.g_01514
OG0001874	Syak.g_00853	Syad.g_01517
OG0001875	Syak.g_00293	Syad.g_01547
OG0001876	Syak.g_00294	Syad.g_01548
OG0001877	Syak.g_00702	Syad.g_01342
OG0001878	Syak.g_00634	Syad.g_01698
OG0001879	Syak.g_00627	Syad.g_01706
OG0001880	Syak.g_00499	Syad.g_01746
OG0001881	Syak.g_00500	Syad.g_01754
OG0001882	Syak.g_00525	Syad.g_01778
OG0001883	Syak.g_00531	Syad.g_01782
OG0001884	Syak.g_00113	Syad.g_01790
OG0001885	Syak.g_00553	Syad.g_01647
OG0001886	Syak.g_00557	Syad.g_01643
OG0001887	Syak.g_00382	Syad.g_01637
OG0001888	Syak.g_00408	Syad.g_01913
OG0001889	Syak.g_00449	Syad.g_01873
OG0001890	Syak.g_00595	Syad.g_01220
OG0001891	Syak.g_00591	Syad.g_01207
OG0001892	Syak.g_00082	Syad.g_01193
OG0001893	Syak.g_00016	Syad.g_02170
OG0001894	Syak.g_00034	Syad.g_02153
OG0001895	Syak.g_00998	Syad.g_02253
OG0001896	Syak.g_01200	Syad.g_02457
OG0001897	Syak.g_01236	Syad.g_00771
OG0001898	Syak.g_01252	Syad.g_00755
OG0001899	Syak.g_01317	Syad.g_00682
OG0001900	Syak.g_01434	Syad.g_00547
OG0001901	Syak.g_01435	Syad.g_00546
OG0001902	Syak.g_01466	Syad.g_00516
OG0001903	Syak.g_01476	Syad.g_00506
OG0001904	Syak.g_01550	Syad.g_00433
OG0001905	Syak.g_01559	Syad.g_00420
OG0001906	Syak.g_02154	Syad.g_02847
OG0001907	Syak.g_02136	Syad.g_02868
OG0001908	Syak.g_02087	Syad.g_02917
OG0001909	Syak.g_02076	Syad.g_02929
OG0001910	Syak.g_01996	Syad.g_02980
OG0001912	Syak.g_01932	Syad.g_00001
OG0001913	Syak.g_01930	Syad.g_00003
OG0001914	Syak.g_00270	Syad.g_01532
OG0001915	Syak.g_01803	Syad.g_00153
OG0001917	Syak.g_00648	Syad.g_01684
OG0001918	Syak.g_00869	Syad.g_00117
OG0001924	Syak.g_02769	Syad.g_02188
OG0001925	Syak.g_02768	Syad.g_02189
OG0001926	Syak.g_02767	Syad.g_02190
OG0001927	Syak.g_02766	Syad.g_02191
OG0001929	Syak.g_01723	Syad.g_00230
OG0001932	Syak.g_01642	Syad.g_00355
OG0001933	Syak.g_02189	Syad.g_02804
OG0001934	Syak.g_02202	Syad.g_02789
OG0001935	Syak.g_02248	Syad.g_02736
OG0001936	Syak.g_00289	Syad.g_02103
OG0001937	Syak.g_02455	Syad.g_02576
OG0001938	Syak.g_02571	Syad.g_00898
OG0001939	Syak.g_00067	Syad.g_01363, Syad.g_01362
OG0001940	Syak.g_02702	Syad.g_01054
OG0001941	Syak.g_00945	Syad.g_02414
OG0001943	Syak.g_00879	Syad.g_02034
OG0001944	Syak.g_00573	Syad.g_01981
OG0001946	Syak.g_00703	Syad.g_01341
OG0001947	Syak.g_00761	Syad.g_01272
OG0001948	Syak.g_00471	Syad.g_01714
OG0001949	Syak.g_00490	Syad.g_01734
OG0001950	Syak.g_00492	Syad.g_01736
OG0001951	Syak.g_00501	Syad.g_01755
OG0001952	Syak.g_00526	Syad.g_01779
OG0001953	Syak.g_00527	Syad.g_01780
OG0001954	Syak.g_00137	Syad.g_01991
OG0001957	Syak.g_00022	Syad.g_02165
OG0001958	Syak.g_00333	Syad.g_01575
OG0001959	Syak.g_02031	Syad.g_00304, Syad.g_00305
OG0001961	Syak.g_01124	Syad.g_02358
OG0001964	Syak.g_01376	Syad.g_00606
