Orthogroup	Syak	Syap
OG0001389	Syak.g_01868	Syap.g_02644
OG0001390	Syak.g_01867	Syap.g_02643
OG0001391	Syak.g_01866	Syap.g_01833
OG0001392	Syak.g_01865	Syap.g_01832
OG0001393	Syak.g_01864	Syap.g_01831
OG0001394	Syak.g_00399	Syap.g_00159
OG0001395	Syak.g_00789	Syap.g_00531
OG0001396	Syak.g_01884, Syak.g_01623	Syap.g_02537
OG0001398	Syak.g_00571	Syap.g_02356
OG0001401	Syak.g_00608	Syap.g_01844
OG0001406	Syak.g_01915	Syap.g_01989
OG0001408	Syak.g_00087	Syap.g_01862
OG0001411	Syak.g_01581	Syap.g_00853
OG0001412	Syak.g_01621, Syak.g_01886	Syap.g_02535
OG0001420	Syak.g_00997, Syak.g_02635	Syap.g_02736
OG0001422	Syak.g_00928	Syap.g_01682
OG0001425	Syak.g_01922	Syap.g_01024
OG0001432	Syak.g_00095	Syap.g_01967
OG0001433	Syak.g_00771	Syap.g_00790
OG0001434	Syak.g_00404	Syap.g_00167
OG0001435	Syak.g_00369	Syap.g_01259
OG0001436	Syak.g_01547	Syap.g_01711
OG0001438	Syak.g_01475	Syap.g_01346, Syap.g_01630
OG0001439	Syak.g_01506	Syap.g_01674
OG0001443	Syak.g_01909	Syap.g_01006
OG0001444	Syak.g_01678	Syap.g_00761
OG0001447	Syak.g_02159	Syap.g_02218
OG0001452	Syak.g_01419	Syap.g_01590
OG0001453	Syak.g_00465	Syap.g_02687
OG0001456	Syak.g_01855	Syap.g_01828
OG0001457	Syak.g_01854	Syap.g_01826
OG0001458	Syak.g_01853	Syap.g_01825
OG0001459	Syak.g_00311	Syap.g_00351
OG0001460	Syak.g_00770	Syap.g_00789
OG0001461	Syak.g_00276	Syap.g_02707
OG0001474	Syak.g_01239	Syap.g_00562
OG0001475	Syak.g_01594	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463
OG0001478	Syak.g_01496, Syak.g_01139, Syak.g_01133	Syap.g_01790
OG0001479	Syak.g_01242	Syap.g_00565
OG0001488	Syak.g_00872	Syap.g_00209
OG0001489	Syak.g_00278, Syak.g_01291	Syap.g_00603
OG0001492	Syak.g_00668	Syap.g_02441
OG0001493	Syak.g_00676	Syap.g_02433
OG0001495	Syak.g_01357	Syap.g_01921
OG0001498	Syak.g_01214	Syap.g_02044, Syap.g_02043
OG0001502	Syak.g_00586	Syap.g_00833
OG0001504	Syak.g_00310	Syap.g_00350
OG0001508	Syak.g_01591	Syap.g_00808, Syap.g_01139
OG0001510	Syak.g_01662	Syap.g_01117
OG0001511	Syak.g_02183	Syap.g_02629, Syap.g_02676
OG0001512	Syak.g_02308	Syap.g_01151, Syap.g_01152
OG0001515	Syak.g_00701	Syap.g_00906
OG0001516	Syak.g_00346	Syap.g_01964
OG0001517	Syak.g_01245	Syap.g_00568
OG0001518	Syak.g_01924	Syap.g_01026
OG0001519	Syak.g_01907	Syap.g_02079
OG0001527	Syak.g_02682	Syap.g_00287, Syap.g_00292
OG0001528	Syak.g_01593	Syap.g_00806, Syap.g_01137, Syap.g_02464
OG0001529	Syak.g_01743	Syap.g_01809
OG0001530	Syak.g_02185	Syap.g_02627
OG0001531	Syak.g_02309	Syap.g_01150
OG0001533	Syak.g_01155	Syap.g_02326
OG0001534	Syak.g_00665	Syap.g_00534
OG0001535	Syak.g_00646	Syap.g_01875
OG0001536	Syak.g_00508	Syap.g_02018
OG0001537	Syak.g_00392	Syap.g_00153
OG0001538	Syak.g_00439	Syap.g_00199
OG0001539	Syak.g_00364	Syap.g_02370
OG0001540	Syak.g_02155	Syap.g_02214
OG0001541	Syak.g_02089	Syap.g_01187
OG0001542	Syak.g_02080	Syap.g_01177
OG0001543	Syak.g_02007	Syap.g_01417, Syap.g_01416
OG0001546	Syak.g_02627	Syap.g_02745
OG0001547	Syak.g_00564	Syap.g_00840, Syap.g_00839
OG0001553	Syak.g_01037	Syap.g_02121
OG0001556	Syak.g_00845	Syap.g_00041, Syap.g_00411
OG0001557	Syak.g_00400	Syap.g_00162
OG0001558	Syak.g_01774	Syap.g_00076, Syap.g_02636, Syap.g_02637
OG0001562	Syak.g_00639	Syap.g_02700
OG0001563	Syak.g_01306	Syap.g_00473
OG0001564	Syak.g_01860	Syap.g_00876
OG0001567	Syak.g_00565	Syap.g_00838
OG0001568	Syak.g_00562	Syap.g_00842
OG0001570	Syak.g_00574	Syap.g_00438
OG0001574	Syak.g_02680	Syap.g_00295, Syap.g_00289, Syap.g_00294
OG0001577	Syak.g_00903	Syap.g_00232
OG0001578	Syak.g_00229	Syap.g_01818
OG0001580	Syak.g_01953	Syap.g_01340, Syap.g_01341
OG0001590	Syak.g_00325, Syak.g_00268, Syak.g_00029	Syap.g_00889
OG0001592	Syak.g_01952	Syap.g_01342
OG0001614	Syak.g_01641	Syap.g_01101
OG0001615	Syak.g_00589	Syap.g_01937
OG0001616	Syak.g_00851	Syap.g_01884
OG0001618	Syak.g_00793	Syap.g_00518
OG0001619	Syak.g_00520	Syap.g_01752
OG0001620	Syak.g_01233	Syap.g_00557
OG0001621	Syak.g_01420	Syap.g_01592
OG0001622	Syak.g_01820	Syap.g_02601
OG0001623	Syak.g_01257	Syap.g_00582, Syap.g_00585
OG0001624	Syak.g_00077	Syap.g_02494
OG0001634	Syak.g_00352	Syap.g_01956
OG0001635	Syak.g_01690	Syap.g_01127
OG0001636	Syak.g_01751	Syap.g_01797
OG0001637	Syak.g_02340, Syak.g_02337	Syap.g_01945, Syap.g_01946
OG0001638	Syak.g_02404	Syap.g_01778
OG0001639	Syak.g_02481	Syap.g_00751
OG0001641	Syak.g_00467	Syap.g_02685
OG0001642	Syak.g_00581	Syap.g_00530
OG0001643	Syak.g_00040	Syap.g_00902
OG0001644	Syak.g_00783	Syap.g_00346
OG0001645	Syak.g_00575	Syap.g_00668
OG0001647	Syak.g_01450	Syap.g_01370
OG0001652	Syak.g_01776	Syap.g_02634
OG0001654	Syak.g_02483	Syap.g_00753
OG0001657	Syak.g_02117	Syap.g_02175
OG0001658	Syak.g_01943	Syap.g_00131
OG0001659	Syak.g_00842	Syap.g_01892
OG0001660	Syak.g_01223, Syak.g_02179	Syap.g_02148, Syap.g_02632, Syap.g_02673
OG0001672	Syak.g_02241	Syap.g_02553, Syap.g_02554
OG0001673	Syak.g_02299	Syap.g_01163
OG0001675	Syak.g_00637	Syap.g_02698
OG0001677	Syak.g_01281	Syap.g_00592
OG0001678	Syak.g_01389	Syap.g_02678
OG0001679	Syak.g_00549	Syap.g_02521
OG0001680	Syak.g_02400	Syap.g_01772
OG0001682	Syak.g_00287, Syak.g_00795	Syap.g_00516
OG0001690	Syak.g_02027	Syap.g_00647
OG0001692	Syak.g_01035	Syap.g_02120
OG0001694	Syak.g_01461	Syap.g_01358
OG0001700	Syak.g_00320, Syak.g_00570	Syap.g_00975
OG0001713	Syak.g_00881	Syap.g_00349
OG0001714	Syak.g_01615	Syap.g_01040
OG0001715	Syak.g_00122	Syap.g_00665
OG0001717	Syak.g_02104	Syap.g_01200
OG0001729	Syak.g_02314	Syap.g_02666
OG0001730	Syak.g_02326	Syap.g_00770
OG0001731	Syak.g_02463	Syap.g_00029
OG0001732	Syak.g_00822	Syap.g_02315
OG0001733	Syak.g_00359	Syap.g_00794
OG0001735	Syak.g_00331	Syap.g_00095
OG0001737	Syak.g_01481	Syap.g_01637
OG0001738	Syak.g_01523	Syap.g_01657
OG0001739	Syak.g_01838	Syap.g_01815, Syap.g_01816
OG0001741	Syak.g_00283	Syap.g_02493
OG0001745	Syak.g_00281	Syap.g_02401
OG0001748	Syak.g_02000	Syap.g_01911
OG0001749	Syak.g_01539	Syap.g_02067
OG0001750	Syak.g_02211	Syap.g_00764
OG0001751	Syak.g_02298	Syap.g_01164
OG0001752	Syak.g_02328	Syap.g_02670
OG0001754	Syak.g_02335	Syap.g_01949, Syap.g_01948
OG0001755	Syak.g_02619	Syap.g_00250
OG0001760	Syak.g_02319	Syap.g_02651
OG0001762	Syak.g_00630	Syap.g_02692
OG0001764	Syak.g_00559	Syap.g_02336
OG0001766	Syak.g_01491	Syap.g_01328
OG0001767	Syak.g_01545	Syap.g_00863
OG0001768	Syak.g_02074	Syap.g_00610, Syap.g_02273, Syap.g_02275
OG0001769	Syak.g_00972	Syap.g_00643
OG0001771	Syak.g_00145	Syap.g_00329
OG0001783	Syak.g_01647	Syap.g_01108, Syap.g_01471
OG0001786	Syak.g_02444	Syap.g_00311, Syap.g_01210
OG0001787	Syak.g_02639	Syap.g_01454
OG0001788	Syak.g_02642	Syap.g_01449
OG0001789	Syak.g_00935	Syap.g_01482, Syap.g_01481
OG0001790	Syak.g_00908	Syap.g_00238
OG0001796	Syak.g_00641	Syap.g_01850, Syap.g_01852
OG0001797	Syak.g_00528	Syap.g_00947
OG0001798	Syak.g_00015	Syap.g_01291
OG0001800	Syak.g_00993, Syak.g_00992	Syap.g_00771
OG0001801	Syak.g_01024	Syap.g_02110
OG0001804	Syak.g_01213	Syap.g_02045, Syap.g_02046
OG0001806	Syak.g_01449	Syap.g_02337
OG0001808	Syak.g_01557	Syap.g_01055
OG0001811	Syak.g_02082	Syap.g_01180
OG0001812	Syak.g_01951	Syap.g_01343
OG0001813	Syak.g_01901	Syap.g_02086
OG0001814	Syak.g_01808	Syap.g_01166, Syap.g_00125
OG0001815	Syak.g_01800	Syap.g_01801
OG0001838	Syak.g_01786	Syap.g_00064, Syap.g_00537
OG0001839	Syak.g_01755	Syap.g_01794
OG0001840	Syak.g_01737	Syap.g_00978
OG0001841	Syak.g_01730	Syap.g_00987
OG0001843	Syak.g_01640	Syap.g_01100
OG0001844	Syak.g_01639	Syap.g_01099
OG0001845	Syak.g_01638	Syap.g_01094
OG0001846	Syak.g_02167	Syap.g_02228, Syap.g_02226
OG0001847	Syak.g_02169	Syap.g_02230
OG0001848	Syak.g_02173	Syap.g_02236
OG0001849	Syak.g_02223	Syap.g_02364
OG0001850	Syak.g_02238	Syap.g_02550
OG0001851	Syak.g_02245	Syap.g_01700
OG0001852	Syak.g_02246	Syap.g_01699
OG0001853	Syak.g_02253	Syap.g_01691
OG0001854	Syak.g_02304	Syap.g_01157
OG0001855	Syak.g_01013	Syap.g_01462
OG0001856	Syak.g_02438	Syap.g_01216
OG0001857	Syak.g_02441	Syap.g_01212
OG0001858	Syak.g_02468	Syap.g_00025
OG0001859	Syak.g_02555	Syap.g_02516
OG0001860	Syak.g_02569	Syap.g_02262
OG0001861	Syak.g_02581	Syap.g_02248
OG0001862	Syak.g_02593	Syap.g_00276
OG0001863	Syak.g_02599	Syap.g_00272
OG0001864	Syak.g_02652	Syap.g_01974
OG0001865	Syak.g_02716	Syap.g_00651
OG0001866	Syak.g_02743	Syap.g_01522
OG0001867	Syak.g_02755	Syap.g_01524
OG0001868	Syak.g_00940	Syap.g_01495
OG0001869	Syak.g_00904	Syap.g_00233
OG0001870	Syak.g_00895	Syap.g_00224
OG0001871	Syak.g_00890	Syap.g_00217
OG0001872	Syak.g_00809	Syap.g_02442
OG0001873	Syak.g_00850	Syap.g_01885
OG0001874	Syak.g_00853	Syap.g_01882
OG0001877	Syak.g_00702	Syap.g_00905
OG0001878	Syak.g_00634	Syap.g_02695
OG0001879	Syak.g_00627	Syap.g_02690
OG0001883	Syak.g_00531	Syap.g_01741
OG0001884	Syak.g_00113	Syap.g_01733
OG0001885	Syak.g_00553	Syap.g_02792
OG0001886	Syak.g_00557	Syap.g_02335
OG0001887	Syak.g_00382	Syap.g_01245
OG0001888	Syak.g_00408	Syap.g_00168
OG0001889	Syak.g_00449	Syap.g_02724
OG0001890	Syak.g_00595	Syap.g_00825
OG0001891	Syak.g_00591	Syap.g_00832
OG0001893	Syak.g_00016	Syap.g_01290
OG0001894	Syak.g_00034	Syap.g_00893
OG0001895	Syak.g_00998	Syap.g_02658
OG0001896	Syak.g_01200	Syap.g_02053
OG0001897	Syak.g_01236	Syap.g_00559
OG0001898	Syak.g_01252	Syap.g_00577
OG0001899	Syak.g_01317	Syap.g_00484
OG0001900	Syak.g_01434	Syap.g_02355
OG0001901	Syak.g_01435	Syap.g_02354
OG0001902	Syak.g_01466	Syap.g_01354
OG0001903	Syak.g_01476	Syap.g_01631
OG0001904	Syak.g_01550	Syap.g_02063
OG0001905	Syak.g_01559	Syap.g_01060
OG0001906	Syak.g_02154	Syap.g_02213
OG0001908	Syak.g_02087	Syap.g_01185
OG0001909	Syak.g_02076	Syap.g_02279
OG0001910	Syak.g_01996	Syap.g_01907
OG0001912	Syak.g_01932	Syap.g_01042
OG0001913	Syak.g_01930	Syap.g_01032
OG0001915	Syak.g_01803	Syap.g_02313
OG0001924	Syak.g_02769	Syap.g_00381
OG0001925	Syak.g_02768	Syap.g_00382
OG0001926	Syak.g_02767	Syap.g_00383
OG0001927	Syak.g_02766	Syap.g_00384
OG0001929	Syak.g_01723	Syap.g_00994
OG0001932	Syak.g_01642	Syap.g_01102
OG0001935	Syak.g_02248	Syap.g_01697
OG0001937	Syak.g_02455	Syap.g_00037
OG0001938	Syak.g_02571	Syap.g_00731, Syap.g_02259
OG0001942	Syak.g_00916	Syap.g_00831
OG0001943	Syak.g_00879	Syap.g_00645
OG0001944	Syak.g_00573	Syap.g_02662
OG0001946	Syak.g_00703	Syap.g_01058
OG0001947	Syak.g_01494	Syap.g_01412
OG0001959	Syak.g_02031	Syap.g_02163
OG0001970	Syak.g_02152	Syap.g_02212
OG0001973	Syak.g_01958	Syap.g_01332
OG0001994	Syak.g_02770	Syap.g_00380
OG0001998	Syak.g_01005	Syap.g_00747
OG0001998	Syak.g_02034	Syap.g_00748
OG0001999	Syak.g_02368	Syap.g_01375
OG0002002	Syak.g_00810	Syap.g_02443
OG0002005	Syak.g_00952	Syap.g_02284
OG0002006	Syak.g_00762	Syap.g_01384, Syap.g_01413
OG0002009	Syak.g_00395	Syap.g_00155
OG0002010	Syak.g_01075	Syap.g_00002
OG0002013	Syak.g_02232	Syap.g_02542
OG0002015	Syak.g_01541	Syap.g_02069
OG0002016	Syak.g_02003	Syap.g_00102
OG0002017	Syak.g_01891	Syap.g_02099
OG0002020	Syak.g_01840	Syap.g_02581
OG0002021	Syak.g_01842	Syap.g_02584
OG0002022	Syak.g_01843	Syap.g_02585
OG0002023	Syak.g_01844	Syap.g_02588
OG0002029	Syak.g_01128	Syap.g_00356
OG0002039	Syak.g_00866	Syap.g_00208
OG0002046	Syak.g_01134	Syap.g_02164
OG0002047	Syak.g_01217	Syap.g_02039, Syap.g_02154, Syap.g_02153
OG0002048	Syak.g_01285	Syap.g_00598
OG0002049	Syak.g_01365	Syap.g_01926
OG0002053	Syak.g_02277	Syap.g_00835
OG0002056	Syak.g_01477	Syap.g_01633, Syap.g_01632
OG0002113	Syak.g_01754	Syap.g_01795
OG0002114	Syak.g_01014	Syap.g_01982
OG0002116	Syak.g_02450	Syap.g_00044
OG0002122	Syak.g_00699	Syap.g_01294
OG0002129	Syak.g_01057	Syap.g_02529
OG0002130	Syak.g_00934	Syap.g_01480
OG0002131	Syak.g_01841	Syap.g_02582
OG0002134	Syak.g_01632	Syap.g_01088, Syap.g_01087
OG0002135	Syak.g_02387	Syap.g_01395, Syap.g_01402
OG0002136	Syak.g_02388	Syap.g_01396, Syap.g_01403
OG0002139	Syak.g_00681	Syap.g_02429
OG0002142	Syak.g_01025	Syap.g_02112, Syap.g_02111
OG0002143	Syak.g_01210	Syap.g_02578
OG0002144	Syak.g_01359	Syap.g_00772, Syap.g_00773
OG0002145	Syak.g_00123	Syap.g_02737
OG0002156	Syak.g_01003	Syap.g_01621
OG0002160	Syak.g_00690	Syap.g_01501
OG0002161	Syak.g_01007	Syap.g_00649
OG0002161	Syak.g_01006	Syap.g_01463
OG0002167	Syak.g_00060	Syap.g_01318
OG0002168	Syak.g_00760	Syap.g_01411
OG0002169	Syak.g_01218	Syap.g_02038, Syap.g_02152
OG0002170	Syak.g_01249	Syap.g_00573
OG0002171	Syak.g_01534	Syap.g_02070
OG0002172	Syak.g_01999	Syap.g_01910
OG0002173	Syak.g_02014	Syap.g_01420
OG0002174	Syak.g_01890	Syap.g_02100
OG0002179	Syak.g_01563	Syap.g_01062
OG0002180	Syak.g_01467	Syap.g_01353
OG0002181	Syak.g_01437	Syap.g_02350
OG0002182	Syak.g_01418	Syap.g_00309
OG0002184	Syak.g_02225	Syap.g_02363
OG0002185	Syak.g_02237	Syap.g_02549
OG0002186	Syak.g_02389	Syap.g_01404
OG0002187	Syak.g_02390	Syap.g_01398
OG0002188	Syak.g_02421	Syap.g_00616
OG0002189	Syak.g_02422	Syap.g_00615
OG0002190	Syak.g_02464	Syap.g_00028
OG0002191	Syak.g_01197	Syap.g_02327, Syap.g_02329
OG0002192	Syak.g_00864	Syap.g_00207
OG0002194	Syak.g_00677	Syap.g_02432
OG0002195	Syak.g_00378	Syap.g_01249
OG0002196	Syak.g_00420	Syap.g_00179
OG0002197	Syak.g_00468	Syap.g_02684
OG0002198	Syak.g_00055	Syap.g_00644, Syap.g_00405
OG0002199	Syak.g_00050	Syap.g_00637
OG0002200	Syak.g_01042	Syap.g_02466
OG0002201	Syak.g_02741	Syap.g_01520
OG0002202	Syak.g_02740	Syap.g_01519
OG0002203	Syak.g_02739	Syap.g_01518
OG0002204	Syak.g_02720	Syap.g_00440
OG0002205	Syak.g_02700	Syap.g_01315
OG0002206	Syak.g_02688	Syap.g_01301
OG0002207	Syak.g_02678	Syap.g_00297
OG0002208	Syak.g_02568	Syap.g_02263
OG0002209	Syak.g_01238	Syap.g_00561
OG0002210	Syak.g_01277	Syap.g_00588
OG0002211	Syak.g_01313	Syap.g_00480
OG0002212	Syak.g_01954	Syap.g_01338
OG0002214	Syak.g_01815	Syap.g_02604
OG0002229	Syak.g_01705	Syap.g_00858
OG0002238	Syak.g_00285	Syap.g_02235, Syap.g_02000
OG0002241	Syak.g_01135	Syap.g_02165
OG0002242	Syak.g_01535	Syap.g_02068
OG0002247	Syak.g_02693	Syap.g_01305
OG0002257	Syak.g_00104	Syap.g_00660
OG0002260	Syak.g_00682	Syap.g_02428
OG0002277	Syak.g_01720	Syap.g_00997
OG0002292	Syak.g_02069	Syap.g_02266
OG0002296	Syak.g_01070	Syap.g_02008
OG0002301	Syak.g_00023	Syap.g_00675
OG0002302	Syak.g_02553	Syap.g_02512
OG0002308	Syak.g_00425	Syap.g_00624
OG0002309	Syak.g_00607	Syap.g_01843
OG0002335	Syak.g_02647	Syap.g_01161
OG0002341	Syak.g_01957	Syap.g_01330
OG0002343	Syak.g_01408	Syap.g_01581
OG0002347	Syak.g_02378	Syap.g_01387
OG0002349	Syak.g_02357	Syap.g_01515
OG0002353	Syak.g_00446	Syap.g_02729
OG0002355	Syak.g_00244	Syap.g_02330
OG0002357	Syak.g_00100	Syap.g_01434, Syap.g_01433
OG0002358	Syak.g_01193	Syap.g_02358
OG0002359	Syak.g_01078	Syap.g_00006
OG0002382	Syak.g_02583	Syap.g_02246
OG0002391	Syak.g_02164	Syap.g_02223
OG0002396	Syak.g_01340	Syap.g_00507
OG0002404	Syak.g_01497	Syap.g_01585
OG0002406	Syak.g_00139	Syap.g_00435
OG0002409	Syak.g_01894	Syap.g_02093
OG0002410	Syak.g_01824	Syap.g_02593
OG0002411	Syak.g_00617	Syap.g_02704
OG0002431	Syak.g_02633	Syap.g_02126
OG0002440	Syak.g_00647	Syap.g_01874
OG0002443	Syak.g_02039	Syap.g_01627
OG0002444	Syak.g_01010	Syap.g_01983
OG0002464	Syak.g_02240	Syap.g_02552
OG0002466	Syak.g_02338	Syap.g_01500
OG0002473	Syak.g_02085	Syap.g_01119
OG0002474	Syak.g_01361	Syap.g_01855, Syap.g_02768
OG0002475	Syak.g_01077	Syap.g_00005
OG0002519	Syak.g_01567	Syap.g_00778
OG0002527	Syak.g_00222	Syap.g_02372
OG0002528	Syak.g_00220	Syap.g_02374
OG0002537	Syak.g_00051	Syap.g_02270
OG0002539	Syak.g_01927	Syap.g_01029
OG0002541	Syak.g_01278	Syap.g_00589
OG0002543	Syak.g_01929	Syap.g_01031
OG0002570	Syak.g_01400	Syap.g_02566
OG0002573	Syak.g_01009	Syap.g_01984
OG0002580	Syak.g_01883	Syap.g_02394, Syap.g_02538
OG0002592	Syak.g_01960	Syap.g_01327
OG0002593	Syak.g_02486	Syap.g_00754
OG0002598	Syak.g_00099	Syap.g_02388
OG0002601	Syak.g_00221	Syap.g_02373
OG0002611	Syak.g_01565	Syap.g_01065
OG0002678	Syak.g_00058	Syap.g_00151
OG0002683	Syak.g_01141	Syap.g_02139, Syap.g_02140
OG0002731	Syak.g_02036	Syap.g_00533
OG0002734	Syak.g_01693	Syap.g_00718
OG0002736	Syak.g_01708	Syap.g_01708
OG0002737	Syak.g_02367	Syap.g_01374
OG0002743	Syak.g_00530	Syap.g_00782
OG0002753	Syak.g_02316	Syap.g_00775
OG0002755	Syak.g_01001	Syap.g_01980
OG0002760	Syak.g_02751	Syap.g_01472, Syap.g_01529
OG0002761	Syak.g_00064	Syap.g_00388
OG0002763	Syak.g_01096	Syap.g_00366, Syap.g_01973
OG0002765	Syak.g_00312	Syap.g_00352
OG0002844	Syak.g_01528	Syap.g_01000, Syap.g_00861
OG0002855	Syak.g_00543	Syap.g_00780
OG0002868	Syak.g_02040	Syap.g_01625
OG0002870	Syak.g_02233	Syap.g_02543
OG0002879	Syak.g_00191	Syap.g_02107
OG0002940	Syak.g_02011	Syap.g_00368, Syap.g_00369
OG0002994	Syak.g_00239	Syap.g_00676
OG0002996	Syak.g_00218	Syap.g_00104
OG0002997	Syak.g_00198	Syap.g_00339
OG0002999	Syak.g_00849	Syap.g_01886
OG0003000	Syak.g_01059	Syap.g_02532
OG0003002	Syak.g_00190	Syap.g_02302
OG0003090	Syak.g_01745	Syap.g_01712
OG0003091	Syak.g_02012	Syap.g_00367
OG0003093	Syak.g_02268	Syap.g_01680
OG0003128	Syak.g_00417	Syap.g_00177
OG0003134	Syak.g_02230	Syap.g_02357
OG0003135	Syak.g_02070	Syap.g_02267
OG0003146	Syak.g_01008	Syap.g_01985
OG0003252	Syak.g_01703	Syap.g_01001, Syap.g_01704
OG0003293	Syak.g_01152	Syap.g_00847
OG0003303	Syak.g_01049	Syap.g_01950
OG0003316	Syak.g_00189	Syap.g_02301
OG0003318	Syak.g_01655	Syap.g_01951
OG0003319	Syak.g_02052	Syap.g_00214
OG0003506	Syak.g_01702	Syap.g_01004
OG0003549	Syak.g_01150, Syak.g_01669	Syap.g_00524, Syap.g_00525
OG0003932	Syak.g_00170	Syap.g_01435
OG0004410	Syak.g_00953	Syap.g_02285
OG0005124	Syak.g_00238	Syap.g_02292
OG0005180	Syak.g_02487	Syap.g_02580
OG0006164	Syak.g_02028	Syap.g_01427
