Orthogroup	Syak	Syao
OG0001174	Syak.g_01379	Syao.g_01923
OG0001175	Syak.g_01378	Syao.g_01924
OG0001176	Syak.g_01354	Syao.g_01799
OG0001177	Syak.g_01356	Syao.g_01802
OG0001178	Syak.g_02411	Syao.g_01541
OG0001179	Syak.g_01324	Syao.g_01768
OG0001181	Syak.g_01296	Syao.g_01829
OG0001182	Syak.g_01287	Syao.g_01820
OG0001183	Syak.g_01282	Syao.g_01851
OG0001184	Syak.g_01571	Syao.g_02264
OG0001185	Syak.g_01643	Syao.g_02147
OG0001186	Syak.g_01709	Syao.g_02173
OG0001187	Syak.g_01712	Syao.g_02171
OG0001188	Syak.g_01714	Syao.g_02169
OG0001189	Syak.g_01736	Syao.g_02215
OG0001190	Syak.g_01942	Syao.g_02436
OG0001191	Syak.g_01928	Syao.g_02449
OG0001192	Syak.g_01921	Syao.g_02367
OG0001193	Syak.g_01888	Syao.g_02284
OG0001194	Syak.g_01882	Syao.g_02285
OG0001195	Syak.g_01881	Syao.g_02286
OG0001196	Syak.g_01811	Syao.g_02341
OG0001197	Syak.g_01809	Syao.g_02343
OG0001198	Syak.g_01798	Syao.g_02158
OG0001199	Syak.g_02249	Syao.g_02623
OG0001200	Syak.g_02247	Syao.g_02625
OG0001201	Syak.g_02191	Syao.g_02601
OG0001202	Syak.g_02061	Syao.g_02461
OG0001203	Syak.g_02307	Syao.g_00296, Syao.g_01705
OG0001204	Syak.g_01404	Syao.g_02117
OG0001205	Syak.g_01181	Syao.g_01620
OG0001206	Syak.g_01148	Syao.g_02701, Syao.g_02702
OG0001207	Syak.g_02566	Syao.g_00035
OG0001208	Syak.g_02576	Syao.g_00026
OG0001209	Syak.g_02643	Syao.g_01415
OG0001210	Syak.g_02654	Syao.g_00882
OG0001211	Syak.g_02669	Syao.g_00861
OG0001212	Syak.g_02728	Syao.g_01001
OG0001213	Syak.g_00025	Syao.g_01322
OG0001214	Syak.g_00037	Syao.g_00896
OG0001215	Syak.g_00697	Syao.g_00700
OG0001216	Syak.g_00805	Syao.g_00492
OG0001218	Syak.g_01093	Syao.g_00092
OG0001219	Syak.g_00551	Syao.g_00651
OG0001220	Syak.g_00580	Syao.g_00393
OG0001221	Syak.g_00390	Syao.g_01657
OG0001222	Syak.g_00517	Syao.g_00687
OG0001223	Syak.g_00472	Syao.g_00820
OG0001224	Syak.g_00739	Syao.g_00427
OG0001226	Syak.g_02239	Syao.g_02633
OG0001227	Syak.g_00963	Syao.g_01047
OG0001228	Syak.g_00619	Syao.g_02256
OG0001229	Syak.g_00711	Syao.g_00220
OG0001230	Syak.g_01030	Syao.g_01503
OG0001231	Syak.g_01777	Syao.g_02254
OG0001232	Syak.g_02385	Syao.g_01664
OG0001233	Syak.g_02359	Syao.g_01643
OG0001234	Syak.g_01374	Syao.g_02035
OG0001235	Syak.g_01362	Syao.g_01863
OG0001236	Syak.g_01568	Syao.g_02261
OG0001237	Syak.g_01573	Syao.g_02265
OG0001238	Syak.g_01926	Syao.g_02451
OG0001239	Syak.g_02252	Syao.g_02620
OG0001240	Syak.g_02206	Syao.g_02669
OG0001242	Syak.g_02168	Syao.g_02576
OG0001243	Syak.g_02160	Syao.g_02584
OG0001244	Syak.g_02132	Syao.g_02477
OG0001245	Syak.g_00248	Syao.g_00362
OG0001247	Syak.g_00618	Syao.g_00390
OG0001249	Syak.g_01251	Syao.g_01882
OG0001250	Syak.g_00602	Syao.g_00556
OG0001251	Syak.g_01875	Syao.g_00641
OG0001252	Syak.g_00754	Syao.g_00507
OG0001253	Syak.g_00250	Syao.g_01220
OG0001254	Syak.g_00272	Syao.g_01426
OG0001255	Syak.g_00066	Syao.g_00920
OG0001256	Syak.g_02430	Syao.g_01572
OG0001258	Syak.g_02420	Syao.g_01561
OG0001259	Syak.g_02361	Syao.g_01645
OG0001260	Syak.g_02332	Syao.g_01623
OG0001261	Syak.g_01315	Syao.g_01814
OG0001262	Syak.g_01734	Syao.g_02213
OG0001263	Syak.g_02157	Syao.g_02541
OG0001265	Syak.g_02170	Syao.g_02574
OG0001266	Syak.g_02057	Syao.g_02465
OG0001267	Syak.g_01459	Syao.g_02063
OG0001268	Syak.g_01240	Syao.g_01871
OG0001270	Syak.g_01194	Syao.g_01733
OG0001271	Syak.g_01121	Syao.g_02685
OG0001272	Syak.g_02580	Syao.g_00120
OG0001274	Syak.g_01988	Syao.g_02401
OG0001275	Syak.g_00633	Syao.g_00806
OG0001276	Syak.g_00649	Syao.g_00450
OG0001277	Syak.g_01829	Syao.g_01334
OG0001278	Syak.g_00671	Syao.g_00265
OG0001279	Syak.g_00105	Syao.g_01528
OG0001281	Syak.g_00944	Syao.g_01454
OG0001282	Syak.g_02564	Syao.g_00037
OG0001283	Syak.g_01818	Syao.g_02335
OG0001284	Syak.g_02446	Syao.g_01587
OG0001285	Syak.g_02381	Syao.g_01010
OG0001286	Syak.g_01301	Syao.g_01835
OG0001288	Syak.g_01686	Syao.g_02187
OG0001289	Syak.g_02222	Syao.g_02649
OG0001291	Syak.g_02147	Syao.g_02551
OG0001292	Syak.g_01410	Syao.g_02111
OG0001293	Syak.g_01432	Syao.g_02091
OG0001294	Syak.g_00355	Syao.g_00948
OG0001295	Syak.g_00740	Syao.g_00878
OG0001296	Syak.g_02610	Syao.g_00163
OG0001297	Syak.g_02614	Syao.g_00159
OG0001298	Syak.g_02703	Syao.g_01043
OG0001299	Syak.g_00349	Syao.g_00942
OG0001302	Syak.g_00068	Syao.g_02711
OG0001303	Syak.g_00548	Syao.g_00649
OG0001304	Syak.g_00664	Syao.g_00466
OG0001305	Syak.g_00728	Syao.g_00382
OG0001306	Syak.g_00915	Syao.g_00141
OG0001308	Syak.g_01054	Syao.g_01500
OG0001311	Syak.g_00651	Syao.g_00452
OG0001312	Syak.g_00537	Syao.g_00635
OG0001313	Syak.g_01140	Syao.g_02692
OG0001314	Syak.g_00124	Syao.g_01276
OG0001315	Syak.g_01284	Syao.g_01853
OG0001317	Syak.g_02302	Syao.g_01701
OG0001318	Syak.g_01424	Syao.g_02099
OG0001319	Syak.g_01448	Syao.g_02075
OG0001323	Syak.g_02623	Syao.g_01392
OG0001325	Syak.g_00800	Syao.g_00487
OG0001326	Syak.g_01870	Syao.g_02293
OG0001327	Syak.g_00362	Syao.g_00953
OG0001328	Syak.g_00383	Syao.g_00198
OG0001329	Syak.g_00280	Syao.g_00876
OG0001330	Syak.g_00925	Syao.g_01444
OG0001331	Syak.g_02559	Syao.g_00042
OG0001332	Syak.g_02485	Syao.g_01244
OG0001333	Syak.g_02365	Syao.g_01649
OG0001335	Syak.g_01273	Syao.g_01913
OG0001336	Syak.g_01817	Syao.g_02336
OG0001337	Syak.g_01262	Syao.g_01893
OG0001337	Syak.g_01253	Syao.g_01884
OG0001338	Syak.g_01258	Syao.g_01890
OG0001340	Syak.g_01261	Syao.g_01892
OG0001343	Syak.g_01877	Syao.g_01235
OG0001345	Syak.g_00856	Syao.g_00179
OG0001347	Syak.g_01885, Syak.g_01622	Syao.g_02725
OG0001351	Syak.g_01164	Syao.g_00060
OG0001353	Syak.g_00612	Syao.g_00439
OG0001354	Syak.g_00485	Syao.g_00833
OG0001356	Syak.g_00773	Syao.g_00301
OG0001357	Syak.g_00092	Syao.g_00369
OG0001358	Syak.g_00007	Syao.g_01343
OG0001359	Syak.g_01878	Syao.g_01234
OG0001360	Syak.g_00854	Syao.g_00177
OG0001361	Syak.g_00859	Syao.g_00182
OG0001364	Syak.g_01552	Syao.g_01969
OG0001365	Syak.g_01937	Syao.g_02441
OG0001368	Syak.g_01403	Syao.g_02118
OG0001369	Syak.g_02207	Syao.g_02668
OG0001371	Syak.g_02231	Syao.g_02638
OG0001373	Syak.g_01871	Syao.g_02292
OG0001374	Syak.g_01863	Syao.g_02300
OG0001375	Syak.g_01876	Syao.g_01236
OG0001376	Syak.g_01916	Syao.g_00617
OG0001377	Syak.g_01917	Syao.g_00618
OG0001378	Syak.g_01196	Syao.g_01732
OG0001379	Syak.g_00927	Syao.g_01441
OG0001380	Syak.g_00237	Syao.g_00360
OG0001382	Syak.g_01169	Syao.g_00766
OG0001383	Syak.g_02312	Syao.g_00885
OG0001385	Syak.g_01874	Syao.g_02288
OG0001386	Syak.g_01873	Syao.g_02289
OG0001387	Syak.g_01872	Syao.g_02290
OG0001388	Syak.g_01869	Syao.g_02294
OG0001389	Syak.g_01868	Syao.g_02295
OG0001390	Syak.g_01867	Syao.g_02296
OG0001391	Syak.g_01866	Syao.g_02297
OG0001392	Syak.g_01865	Syao.g_02298
OG0001393	Syak.g_01864	Syao.g_02299
OG0001394	Syak.g_00399	Syao.g_00983
OG0001395	Syak.g_00789	Syao.g_00470
OG0001396	Syak.g_01623	Syao.g_02726
OG0001398	Syak.g_00571	Syao.g_02641
OG0001399	Syak.g_01103	Syao.g_01861
OG0001401	Syak.g_00608	Syao.g_00434
OG0001402	Syak.g_00012	Syao.g_01338
OG0001405	Syak.g_01271	Syao.g_01911
OG0001406	Syak.g_01915	Syao.g_00616
OG0001408	Syak.g_00087	Syao.g_01384
OG0001411	Syak.g_01581	Syao.g_01079, Syao.g_02007
OG0001412	Syak.g_01886	Syao.g_02122
OG0001416	Syak.g_00941	Syao.g_01223
OG0001417	Syak.g_00486	Syao.g_00657
OG0001420	Syak.g_00997, Syak.g_02635	Syao.g_01403
OG0001422	Syak.g_00928	Syao.g_00284
OG0001425	Syak.g_01922	Syao.g_02366
OG0001426	Syak.g_00246	Syao.g_00517
OG0001429	Syak.g_00547	Syao.g_00648
OG0001432	Syak.g_00095	Syao.g_01219
OG0001433	Syak.g_00771	Syao.g_00300
OG0001434	Syak.g_00404	Syao.g_00988
OG0001435	Syak.g_00369	Syao.g_00961
OG0001436	Syak.g_01547	Syao.g_01990
OG0001438	Syak.g_01475	Syao.g_02049
OG0001439	Syak.g_01506	Syao.g_02026
OG0001442	Syak.g_00415	Syao.g_00738
OG0001443	Syak.g_01909	Syao.g_02369
OG0001444	Syak.g_01678	Syao.g_02664
OG0001447	Syak.g_02159	Syao.g_02585
OG0001449	Syak.g_01401	Syao.g_01691
OG0001452	Syak.g_01419	Syao.g_02104
OG0001453	Syak.g_00465	Syao.g_00814
OG0001454	Syak.g_00249	Syao.g_01295
OG0001456	Syak.g_01855	Syao.g_00708
OG0001457	Syak.g_01854	Syao.g_00709
OG0001458	Syak.g_01853	Syao.g_00710
OG0001459	Syak.g_00311	Syao.g_00583
OG0001460	Syak.g_00770	Syao.g_00299
OG0001461	Syak.g_00276	Syao.g_00788
OG0001462	Syak.g_01750	Syao.g_02228
OG0001467	Syak.g_01022	Syao.g_01225
OG0001471	Syak.g_01501	Syao.g_02031
OG0001473	Syak.g_00102	Syao.g_00621
OG0001474	Syak.g_01239	Syao.g_01870
OG0001475	Syak.g_01594	Syao.g_02177
OG0001476	Syak.g_00882	Syao.g_00324
OG0001477	Syak.g_00718	Syao.g_00408
OG0001479	Syak.g_01242	Syao.g_01873
OG0001486	Syak.g_00900	Syao.g_00125
OG0001488	Syak.g_00872	Syao.g_00190
OG0001489	Syak.g_00278, Syak.g_01291	Syao.g_01823
OG0001492	Syak.g_00668	Syao.g_00268
OG0001493	Syak.g_00676	Syao.g_00260
OG0001495	Syak.g_01357	Syao.g_01803
OG0001496	Syak.g_00715	Syao.g_00410
OG0001497	Syak.g_00717	Syao.g_00409
OG0001498	Syak.g_01214	Syao.g_01717
OG0001502	Syak.g_00586	Syao.g_00526
OG0001508	Syak.g_01591	Syao.g_02174
OG0001509	Syak.g_01706	Syao.g_02727
OG0001510	Syak.g_01662	Syao.g_01944
OG0001511	Syak.g_02183	Syao.g_02593
OG0001512	Syak.g_02308	Syao.g_01707
OG0001513	Syak.g_01572	Syao.g_02457
OG0001514	Syak.g_00714	Syao.g_00411
OG0001515	Syak.g_00701	Syao.g_00626
OG0001516	Syak.g_00346	Syao.g_00939
OG0001517	Syak.g_01245	Syao.g_01876
OG0001518	Syak.g_01924	Syao.g_02365
OG0001519	Syak.g_01907	Syao.g_02371
OG0001520	Syak.g_02689	Syao.g_01044
OG0001525	Syak.g_00091	Syao.g_00881
OG0001527	Syak.g_02682	Syao.g_00846
OG0001528	Syak.g_01593	Syao.g_02176
OG0001529	Syak.g_01743	Syao.g_02222
OG0001530	Syak.g_02185	Syao.g_02591
OG0001532	Syak.g_00838	Syao.g_00226
OG0001533	Syak.g_01198, Syak.g_01155	Syao.g_01731
OG0001534	Syak.g_00665	Syao.g_00467
OG0001535	Syak.g_00646	Syao.g_00448
OG0001536	Syak.g_00508	Syao.g_00679
OG0001537	Syak.g_00392	Syao.g_00977
OG0001538	Syak.g_00439	Syao.g_00761
OG0001539	Syak.g_00364	Syao.g_00956
OG0001540	Syak.g_02155	Syao.g_02543
OG0001541	Syak.g_02089	Syao.g_02518
OG0001542	Syak.g_02080	Syao.g_02527
OG0001543	Syak.g_02007	Syao.g_02382
OG0001544	Syak.g_01908	Syao.g_02370
OG0001545	Syak.g_01830	Syao.g_02312
OG0001546	Syak.g_02627	Syao.g_01397
OG0001547	Syak.g_00564	Syao.g_00570
OG0001553	Syak.g_01037	Syao.g_01510
OG0001554	Syak.g_01945	Syao.g_00323
OG0001556	Syak.g_00845	Syao.g_00311
OG0001557	Syak.g_00400	Syao.g_00984
OG0001558	Syak.g_01774	Syao.g_02251
OG0001559	Syak.g_02186	Syao.g_02590
OG0001560	Syak.g_02199	Syao.g_02595
OG0001561	Syak.g_00653	Syao.g_00454
OG0001562	Syak.g_00639	Syao.g_00795
OG0001563	Syak.g_01306	Syao.g_01841
OG0001564	Syak.g_01860	Syao.g_00883, Syao.g_01231
OG0001567	Syak.g_00565	Syao.g_00571
OG0001568	Syak.g_00562	Syao.g_00569
OG0001570	Syak.g_00574	Syao.g_00286
OG0001572	Syak.g_00097	Syao.g_00721
OG0001573	Syak.g_01697, Syak.g_01819, Syak.g_00978	Syao.g_00024
OG0001574	Syak.g_02680	Syao.g_00848
OG0001576	Syak.g_00955	Syao.g_01474
OG0001577	Syak.g_00903	Syao.g_00128
OG0001578	Syak.g_00229	Syao.g_02304
OG0001579	Syak.g_01267	Syao.g_01907
OG0001580	Syak.g_01953	Syao.g_02425
OG0001588	Syak.g_01554	Syao.g_01998
OG0001589	Syak.g_02356	Syao.g_01639, Syao.g_01640
OG0001590	Syak.g_00325, Syak.g_00268, Syak.g_00029	Syao.g_00889
OG0001591	Syak.g_00357	Syao.g_00950
OG0001592	Syak.g_01952	Syao.g_02426
OG0001594	Syak.g_01004	Syao.g_01359
OG0001614	Syak.g_01641	Syao.g_02144
OG0001616	Syak.g_00851	Syao.g_00174
OG0001617	Syak.g_00710	Syao.g_01201
OG0001618	Syak.g_00793	Syao.g_00282, Syao.g_01153, Syao.g_00481
OG0001619	Syak.g_00520	Syao.g_00690
OG0001620	Syak.g_01233	Syao.g_01864
OG0001621	Syak.g_01420	Syao.g_02103
OG0001622	Syak.g_01820	Syao.g_02334
OG0001623	Syak.g_01257	Syao.g_00405
OG0001624	Syak.g_00077	Syao.g_01257
OG0001625	Syak.g_01426	Syao.g_02097
OG0001634	Syak.g_00352	Syao.g_00945
OG0001635	Syak.g_01690	Syao.g_02182, Syao.g_02183
OG0001636	Syak.g_01751	Syao.g_02229
OG0001637	Syak.g_02340, Syak.g_02337	Syao.g_01361
OG0001638	Syak.g_02404	Syao.g_01684
OG0001640	Syak.g_00759	Syao.g_00502
OG0001641	Syak.g_00467	Syao.g_00816
OG0001642	Syak.g_00581	Syao.g_00233
OG0001643	Syak.g_00040	Syao.g_00899
OG0001644	Syak.g_00783	Syao.g_00474
OG0001645	Syak.g_00575	Syao.g_01270
OG0001646	Syak.g_00140	Syao.g_01283
OG0001647	Syak.g_01450	Syao.g_02073
OG0001652	Syak.g_01776	Syao.g_02253
OG0001653	Syak.g_02209	Syao.g_01290, Syao.g_02667
OG0001654	Syak.g_02483	Syao.g_01697
OG0001655	Syak.g_00131	Syao.g_02660
OG0001656	Syak.g_01268	Syao.g_01908
OG0001657	Syak.g_02117	Syao.g_02491
OG0001658	Syak.g_01943	Syao.g_02435
OG0001659	Syak.g_00842	Syao.g_00020
OG0001660	Syak.g_01223, Syak.g_02179	Syao.g_02724
OG0001671	Syak.g_02002	Syao.g_02387
OG0001672	Syak.g_02241	Syao.g_02631
OG0001673	Syak.g_02299	Syao.g_02713
OG0001675	Syak.g_00637	Syao.g_00802, Syao.g_01175
OG0001676	Syak.g_01264	Syao.g_01895
OG0001677	Syak.g_01281	Syao.g_01850
OG0001678	Syak.g_01389	Syao.g_01938
OG0001679	Syak.g_00549	Syao.g_02566, Syao.g_02565
OG0001680	Syak.g_02400	Syao.g_01679
OG0001681	Syak.g_00984	Syao.g_01285
OG0001682	Syak.g_00287, Syak.g_00795	Syao.g_00483
OG0001692	Syak.g_01035	Syao.g_01508
OG0001693	Syak.g_00735, Syak.g_00733	Syao.g_00389
OG0001694	Syak.g_01461	Syao.g_02061
OG0001695	Syak.g_01836	Syao.g_02308
OG0001700	Syak.g_00320, Syak.g_00570	Syao.g_00307
OG0001702	Syak.g_02217	Syao.g_02655
OG0001703	Syak.g_02567	Syao.g_00034
OG0001712	Syak.g_00225	Syao.g_00712
OG0001714	Syak.g_01615	Syao.g_01099
OG0001715	Syak.g_00122	Syao.g_00278
OG0001717	Syak.g_02104	Syao.g_02505
OG0001729	Syak.g_02314	Syao.g_01711
OG0001730	Syak.g_02326	Syao.g_01008
OG0001731	Syak.g_02463	Syao.g_01603
OG0001732	Syak.g_00822	Syao.g_02197, Syao.g_00232
OG0001733	Syak.g_00359	Syao.g_00310
OG0001734	Syak.g_00583	Syao.g_00421, Syao.g_00418
OG0001735	Syak.g_00331	Syao.g_00929
OG0001737	Syak.g_01481	Syao.g_02042
OG0001738	Syak.g_01523	Syao.g_02011
OG0001739	Syak.g_01838	Syao.g_02306
OG0001740	Syak.g_01833	Syao.g_02310
OG0001741	Syak.g_00283	Syao.g_01258
OG0001748	Syak.g_02000	Syao.g_02389
OG0001750	Syak.g_02211	Syao.g_01324
OG0001751	Syak.g_02298	Syao.g_02714
OG0001752	Syak.g_02328	Syao.g_01694
OG0001753	Syak.g_00888	Syao.g_01364
OG0001754	Syak.g_02335	Syao.g_01363
OG0001755	Syak.g_02619	Syao.g_00153
OG0001760	Syak.g_02319	Syao.g_00294
OG0001761	Syak.g_02757	Syao.g_00400
OG0001762	Syak.g_00630	Syao.g_00809
OG0001763	Syak.g_00473	Syao.g_00821
OG0001764	Syak.g_00559	Syao.g_00565
OG0001765	Syak.g_00141	Syao.g_02679
OG0001766	Syak.g_01491	Syao.g_02036
OG0001768	Syak.g_02074	Syao.g_02533
OG0001769	Syak.g_00972	Syao.g_00916
OG0001771	Syak.g_00145	Syao.g_01406
OG0001783	Syak.g_01647	Syao.g_01952
OG0001784	Syak.g_02216	Syao.g_02662
OG0001785	Syak.g_02336, Syak.g_02339	Syao.g_01362
OG0001786	Syak.g_02444	Syao.g_01584
OG0001787	Syak.g_02639	Syao.g_01411
OG0001788	Syak.g_02642	Syao.g_01414
OG0001789	Syak.g_00935	Syao.g_01434
OG0001790	Syak.g_00908	Syao.g_00134
OG0001791	Syak.g_00788, Syak.g_00880	Syao.g_01522
OG0001792	Syak.g_00814	Syao.g_00275
OG0001794	Syak.g_00661	Syao.g_00464
OG0001796	Syak.g_00641	Syao.g_00440
OG0001797	Syak.g_00528	Syao.g_00698
OG0001798	Syak.g_00015	Syao.g_01332
OG0001799	Syak.g_00052	Syao.g_00913
OG0001800	Syak.g_00993, Syak.g_00992	Syao.g_01529
OG0001801	Syak.g_01024	Syao.g_01535
OG0001803	Syak.g_01185	Syao.g_01615
OG0001804	Syak.g_01213	Syao.g_01718
OG0001805	Syak.g_01415	Syao.g_01352
OG0001806	Syak.g_01449	Syao.g_02074
OG0001808	Syak.g_01557	Syao.g_01964
OG0001811	Syak.g_02082	Syao.g_02525
OG0001812	Syak.g_01951	Syao.g_02427
OG0001813	Syak.g_01901	Syao.g_02360
OG0001814	Syak.g_01808	Syao.g_02344
OG0001815	Syak.g_01800	Syao.g_00732
OG0001816	Syak.g_00361	Syao.g_00952
OG0001837	Syak.g_02001	Syao.g_02388
OG0001838	Syak.g_01786	Syao.g_02153
OG0001839	Syak.g_01755	Syao.g_02233
OG0001840	Syak.g_01737	Syao.g_02216
OG0001841	Syak.g_01730	Syao.g_02209
OG0001843	Syak.g_01640	Syao.g_02143
OG0001844	Syak.g_01639	Syao.g_02142
OG0001845	Syak.g_01638	Syao.g_02140
OG0001846	Syak.g_02167	Syao.g_02577
OG0001847	Syak.g_02169	Syao.g_02575
OG0001848	Syak.g_02173	Syao.g_02571
OG0001849	Syak.g_02223	Syao.g_02648
OG0001850	Syak.g_02238	Syao.g_02634
OG0001851	Syak.g_02245	Syao.g_02627
OG0001852	Syak.g_02246	Syao.g_02626
OG0001853	Syak.g_02253	Syao.g_02619
OG0001854	Syak.g_02304	Syao.g_01703
OG0001856	Syak.g_02438	Syao.g_01580
OG0001857	Syak.g_02441	Syao.g_01583
OG0001858	Syak.g_02468	Syao.g_01608
OG0001859	Syak.g_02555	Syao.g_00046
OG0001860	Syak.g_02569	Syao.g_00032
OG0001861	Syak.g_02581	Syao.g_00119
OG0001862	Syak.g_02593	Syao.g_00107
OG0001863	Syak.g_02599	Syao.g_00101
OG0001864	Syak.g_02652	Syao.g_01420
OG0001865	Syak.g_02716	Syao.g_01030
OG0001866	Syak.g_02743	Syao.g_01058
OG0001867	Syak.g_02755	Syao.g_01056
OG0001868	Syak.g_00940	Syao.g_01468
OG0001869	Syak.g_00904	Syao.g_00129
OG0001870	Syak.g_00895	Syao.g_00215
OG0001871	Syak.g_00890	Syao.g_00207
OG0001872	Syak.g_00809	Syao.g_00269
OG0001873	Syak.g_00850	Syao.g_00173
OG0001874	Syak.g_00853	Syao.g_00176
OG0001877	Syak.g_00702	Syao.g_00627
OG0001878	Syak.g_00634	Syao.g_00805
OG0001879	Syak.g_00627	Syao.g_00811
OG0001880	Syak.g_00499	Syao.g_00671
OG0001881	Syak.g_00500	Syao.g_00672
OG0001882	Syak.g_00525	Syao.g_00695
OG0001883	Syak.g_00531	Syao.g_00713
OG0001884	Syak.g_00113	Syao.g_00637
OG0001885	Syak.g_00553	Syao.g_00586
OG0001886	Syak.g_00557	Syao.g_00564
OG0001887	Syak.g_00382	Syao.g_00200
OG0001888	Syak.g_00408	Syao.g_00989
OG0001889	Syak.g_00449	Syao.g_00772
OG0001890	Syak.g_00595	Syao.g_00533
OG0001891	Syak.g_00591	Syao.g_00528
OG0001892	Syak.g_00082	Syao.g_00610
OG0001893	Syak.g_00016	Syao.g_01331
OG0001894	Syak.g_00034	Syao.g_00893
OG0001895	Syak.g_00998	Syao.g_01532
OG0001896	Syak.g_01200	Syao.g_01729
OG0001897	Syak.g_01236	Syao.g_01867
OG0001898	Syak.g_01252	Syao.g_01883
OG0001899	Syak.g_01317	Syao.g_01816
OG0001900	Syak.g_01434	Syao.g_02090
OG0001901	Syak.g_01435	Syao.g_02089
OG0001902	Syak.g_01466	Syao.g_02057
OG0001903	Syak.g_01476	Syao.g_02048
OG0001904	Syak.g_01550	Syao.g_01971
OG0001905	Syak.g_01559	Syao.g_01961
OG0001906	Syak.g_02154	Syao.g_02544
OG0001908	Syak.g_02087	Syao.g_02521
OG0001909	Syak.g_02076	Syao.g_02531
OG0001910	Syak.g_01996	Syao.g_02393
OG0001912	Syak.g_01932	Syao.g_02446
OG0001913	Syak.g_01930	Syao.g_02448
OG0001914	Syak.g_00270	Syao.g_01430
OG0001915	Syak.g_01803	Syao.g_02195
OG0001917	Syak.g_00648	Syao.g_00449
OG0001918	Syak.g_00869	Syao.g_01904
OG0001924	Syak.g_02769	Syao.g_01347
OG0001925	Syak.g_02768	Syao.g_01348
OG0001926	Syak.g_02767	Syao.g_01349
OG0001927	Syak.g_02766	Syao.g_01350
OG0001929	Syak.g_01723	Syao.g_02202
OG0001932	Syak.g_01642	Syao.g_02145
OG0001933	Syak.g_02189	Syao.g_02587
OG0001934	Syak.g_02202	Syao.g_02674
OG0001935	Syak.g_02248	Syao.g_02624
OG0001936	Syak.g_00289	Syao.g_01296
OG0001937	Syak.g_02455	Syao.g_01595
OG0001938	Syak.g_02571	Syao.g_00030
OG0001939	Syak.g_00067	Syao.g_01025
OG0001940	Syak.g_02702	Syao.g_01046
OG0001941	Syak.g_00945	Syao.g_01453
OG0001942	Syak.g_00916	Syao.g_00531
OG0001943	Syak.g_00879	Syao.g_00219
OG0001944	Syak.g_00573	Syao.g_00203
OG0001946	Syak.g_00703	Syao.g_00622
OG0001947	Syak.g_00761, Syak.g_01494	Syao.g_02380
OG0001948	Syak.g_00471	Syao.g_00819
OG0001949	Syak.g_00490	Syao.g_00662
OG0001950	Syak.g_00492	Syao.g_00664
OG0001951	Syak.g_00501	Syao.g_00673
OG0001952	Syak.g_00526	Syao.g_00696
OG0001953	Syak.g_00527	Syao.g_00697
OG0001954	Syak.g_00137	Syao.g_00921
OG0001957	Syak.g_00022	Syao.g_01326
OG0001958	Syak.g_00333	Syao.g_00931
OG0001961	Syak.g_01124	Syao.g_02687
OG0001964	Syak.g_01376	Syao.g_01926
OG0001966	Syak.g_01428	Syao.g_02095
OG0001967	Syak.g_01430	Syao.g_02093
OG0001968	Syak.g_01431	Syao.g_02092
OG0001969	Syak.g_01503	Syao.g_02029
OG0001970	Syak.g_02152	Syao.g_02546
OG0001971	Syak.g_02078	Syao.g_02529
OG0001972	Syak.g_01984	Syao.g_02405
OG0001973	Syak.g_01958	Syao.g_02415
OG0001975	Syak.g_00271	Syao.g_01429
OG0001976	Syak.g_00269	Syao.g_01319
OG0001980	Syak.g_01255	Syao.g_01887
OG0001981	Syak.g_00748	Syao.g_00334
OG0001990	Syak.g_01832	Syao.g_02311
OG0001993	Syak.g_02771	Syao.g_01345
OG0001994	Syak.g_02770	Syao.g_01346
OG0001998	Syak.g_01005	Syao.g_01370
OG0001999	Syak.g_02368	Syao.g_01650
OG0002000	Syak.g_02621	Syao.g_01390
OG0002002	Syak.g_00810	Syao.g_00270
OG0002003	Syak.g_00700	Syao.g_01337
OG0002004	Syak.g_02417	Syao.g_01556
OG0002008	Syak.g_00632	Syao.g_00807
OG0002009	Syak.g_00395	Syao.g_00980
OG0002010	Syak.g_01075	Syao.g_00074
OG0002012	Syak.g_01170	Syao.g_00150
OG0002013	Syak.g_02232	Syao.g_02640
OG0002015	Syak.g_01541	Syao.g_01091
OG0002016	Syak.g_02003	Syao.g_02386
OG0002017	Syak.g_01891	Syao.g_02281
OG0002018	Syak.g_01834	Syao.g_02309
OG0002020	Syak.g_01840	Syao.g_02320
OG0002021	Syak.g_01842	Syao.g_02322
OG0002022	Syak.g_01843	Syao.g_02323
OG0002023	Syak.g_01844	Syao.g_02324
OG0002024	Syak.g_01850	Syao.g_02317
OG0002035	Syak.g_01020	Syao.g_01369
OG0002038	Syak.g_00887	Syao.g_00204
OG0002039	Syak.g_00866	Syao.g_00189
OG0002040	Syak.g_00865	Syao.g_00187
OG0002042	Syak.g_00496	Syao.g_00668
OG0002043	Syak.g_00546	Syao.g_00645
OG0002044	Syak.g_00614	Syao.g_00793
OG0002046	Syak.g_01134	Syao.g_02693
OG0002047	Syak.g_01217	Syao.g_01714
OG0002048	Syak.g_01285	Syao.g_01855
OG0002049	Syak.g_01365	Syao.g_01932
OG0002050	Syak.g_01440	Syao.g_02083
OG0002051	Syak.g_02090	Syao.g_02517
OG0002054	Syak.g_01851	Syao.g_02318
OG0002055	Syak.g_01848	Syao.g_02315
OG0002056	Syak.g_01477	Syao.g_02046
OG0002111	Syak.g_00568	Syao.g_00600
OG0002113	Syak.g_01754	Syao.g_02232
