Orthogroup	Syak	Pran
OG0001182	Syak.g_01287	Pran.g_01122
OG0001183	Syak.g_01282	Pran.g_01126
OG0001184	Syak.g_01571	Pran.g_01141
OG0001185	Syak.g_01643	Pran.g_01155
OG0001186	Syak.g_01709	Pran.g_01178
OG0001187	Syak.g_01712	Pran.g_01183
OG0001188	Syak.g_01714	Pran.g_01185
OG0001190	Syak.g_01942	Pran.g_01205
OG0001191	Syak.g_01928	Pran.g_01215
OG0001192	Syak.g_01921	Pran.g_01220
OG0001193	Syak.g_01888	Pran.g_01230
OG0001194	Syak.g_01882	Pran.g_01231
OG0001195	Syak.g_01881	Pran.g_01232
OG0001196	Syak.g_01811	Pran.g_01245
OG0001197	Syak.g_01809	Pran.g_01246
OG0001198	Syak.g_01798	Pran.g_01254
OG0001199	Syak.g_02249	Pran.g_00358
OG0001200	Syak.g_02247	Pran.g_00356
OG0001201	Syak.g_02191	Pran.g_00325
OG0001202	Syak.g_02061	Pran.g_00233
OG0001204	Syak.g_01404	Pran.g_01949
OG0001205	Syak.g_01181	Pran.g_01735
OG0001206	Syak.g_01148	Pran.g_01716
OG0001207	Syak.g_02566	Pran.g_01701
OG0001208	Syak.g_02576	Pran.g_01696
OG0001209	Syak.g_02643	Pran.g_01643
OG0001210	Syak.g_02654	Pran.g_01638
OG0001211	Syak.g_02669	Pran.g_01628
OG0001212	Syak.g_02728	Pran.g_01582
OG0001213	Syak.g_00025	Pran.g_01549
OG0001214	Syak.g_00037	Pran.g_01541
OG0001215	Syak.g_00697	Pran.g_01488
OG0001216	Syak.g_00805	Pran.g_01458
OG0001217	Syak.g_00138	Pran.g_01415
OG0001218	Syak.g_01093	Pran.g_01407
OG0001219	Syak.g_00551	Pran.g_01354
OG0001220	Syak.g_00580	Pran.g_01292
OG0001221	Syak.g_00390	Pran.g_00440
OG0001222	Syak.g_00517	Pran.g_00479
OG0001223	Syak.g_00472	Pran.g_00505
OG0001226	Syak.g_02239	Pran.g_00159
OG0001227	Syak.g_00963	Pran.g_00141
OG0001228	Syak.g_00619	Pran.g_00015
OG0001229	Syak.g_00711	Pran.g_00843
OG0001230	Syak.g_01030	Pran.g_00741
OG0001231	Syak.g_01777	Pran.g_00634
OG0001232	Syak.g_02385	Pran.g_00993
OG0001233	Syak.g_02359	Pran.g_01013
OG0001234	Syak.g_01374	Pran.g_01048
OG0001235	Syak.g_01362	Pran.g_01057
OG0001237	Syak.g_01573	Pran.g_01142
OG0001238	Syak.g_01926	Pran.g_01216
OG0001239	Syak.g_02252	Pran.g_00361
OG0001240	Syak.g_02206	Pran.g_00340
OG0001241	Syak.g_02197	Pran.g_00332
OG0001242	Syak.g_02168	Pran.g_00314
OG0001244	Syak.g_02132	Pran.g_00293
OG0001245	Syak.g_00248	Pran.g_01815
OG0001246	Syak.g_02604	Pran.g_01674
OG0001247	Syak.g_00618	Pran.g_01495
OG0001248	Syak.g_00147	Pran.g_01493
OG0001249	Syak.g_01251	Pran.g_01365
OG0001250	Syak.g_00602	Pran.g_01303
OG0001251	Syak.g_01875	Pran.g_00414
OG0001252	Syak.g_00754	Pran.g_00559
OG0001253	Syak.g_00250	Pran.g_00140
OG0001254	Syak.g_00272	Pran.g_00091
OG0001255	Syak.g_00066	Pran.g_00076
OG0001256	Syak.g_02430	Pran.g_00641
OG0001257	Syak.g_02502	Pran.g_00635
OG0001258	Syak.g_02420	Pran.g_00967
OG0001259	Syak.g_02361	Pran.g_01011
OG0001260	Syak.g_02332	Pran.g_01027
OG0001261	Syak.g_01315	Pran.g_01097
OG0001262	Syak.g_01734	Pran.g_01200
OG0001265	Syak.g_02170	Pran.g_00315
OG0001266	Syak.g_02057	Pran.g_00229
OG0001267	Syak.g_01459	Pran.g_01914
OG0001268	Syak.g_01240	Pran.g_01856
OG0001269	Syak.g_02323	Pran.g_01835
OG0001270	Syak.g_01194	Pran.g_01746
OG0001271	Syak.g_01121	Pran.g_01706
OG0001272	Syak.g_02580	Pran.g_01692
OG0001273	Syak.g_00030	Pran.g_01547
OG0001274	Syak.g_01988	Pran.g_01473
OG0001275	Syak.g_00633	Pran.g_00515
OG0001276	Syak.g_00649	Pran.g_00543
OG0001277	Syak.g_01829	Pran.g_00152
OG0001278	Syak.g_00671	Pran.g_00010
OG0001279	Syak.g_00105	Pran.g_00609
OG0001280	Syak.g_00933	Pran.g_00877
OG0001281	Syak.g_00944	Pran.g_00871
OG0001282	Syak.g_02564	Pran.g_00840
OG0001283	Syak.g_01818	Pran.g_00820
OG0001284	Syak.g_02446	Pran.g_00663
OG0001285	Syak.g_02381	Pran.g_00996
OG0001286	Syak.g_01301	Pran.g_01109
OG0001287	Syak.g_01652	Pran.g_01162
OG0001288	Syak.g_01686	Pran.g_01171
OG0001289	Syak.g_02222	Pran.g_00345
OG0001290	Syak.g_02198	Pran.g_00333
OG0001291	Syak.g_02147	Pran.g_00299
OG0001292	Syak.g_01410	Pran.g_01944
OG0001293	Syak.g_01432	Pran.g_01932
OG0001294	Syak.g_00355	Pran.g_01817
OG0001295	Syak.g_00740	Pran.g_01711
OG0001296	Syak.g_02610	Pran.g_01669
OG0001297	Syak.g_02614	Pran.g_01664
OG0001298	Syak.g_02703	Pran.g_01601
OG0001299	Syak.g_00349	Pran.g_01512
OG0001300	Syak.g_00706	Pran.g_01485
OG0001301	Syak.g_00721	Pran.g_01482
OG0001302	Syak.g_00068	Pran.g_01356
OG0001303	Syak.g_00548	Pran.g_01434
OG0001304	Syak.g_00664	Pran.g_00553
OG0001305	Syak.g_00728	Pran.g_00572
OG0001306	Syak.g_00915	Pran.g_00074
OG0001308	Syak.g_01054	Pran.g_00723
OG0001309	Syak.g_02620	Pran.g_00637
OG0001311	Syak.g_00651	Pran.g_00545
OG0001312	Syak.g_00537	Pran.g_00468
OG0001315	Syak.g_01284	Pran.g_00371
OG0001316	Syak.g_02140	Pran.g_00294
OG0001317	Syak.g_02302	Pran.g_00198
OG0001318	Syak.g_01424	Pran.g_01936
OG0001319	Syak.g_01448	Pran.g_01921
OG0001321	Syak.g_01172	Pran.g_01726
OG0001322	Syak.g_01171	Pran.g_01725
OG0001323	Syak.g_02623	Pran.g_01659
OG0001324	Syak.g_00707	Pran.g_01484
OG0001325	Syak.g_00800	Pran.g_01455
OG0001326	Syak.g_01870	Pran.g_00184
OG0001327	Syak.g_00362	Pran.g_00167
OG0001328	Syak.g_00383	Pran.g_00142
OG0001329	Syak.g_00280	Pran.g_00101
OG0001331	Syak.g_02559	Pran.g_00835
OG0001332	Syak.g_02485	Pran.g_00690
OG0001333	Syak.g_02365	Pran.g_01007
OG0001334	Syak.g_01274	Pran.g_01129
OG0001335	Syak.g_01273	Pran.g_01130
OG0001336	Syak.g_01817	Pran.g_01242
OG0001340	Syak.g_01261	Pran.g_01866
OG0001343	Syak.g_01877	Pran.g_00411
OG0001344	Syak.g_00893	Pran.g_00056
OG0001345	Syak.g_00856	Pran.g_00041
OG0001346	Syak.g_00937	Pran.g_00875
OG0001348	Syak.g_00774	Pran.g_00604
OG0001350	Syak.g_02306	Pran.g_00195
OG0001352	Syak.g_00764	Pran.g_01498
OG0001353	Syak.g_00612	Pran.g_01311
OG0001354	Syak.g_00485	Pran.g_00497
OG0001356	Syak.g_00773	Pran.g_01390
OG0001358	Syak.g_00007	Pran.g_01558
OG0001359	Syak.g_01878	Pran.g_00412
OG0001360	Syak.g_00854	Pran.g_00139
OG0001361	Syak.g_00859	Pran.g_00044
OG0001364	Syak.g_01552	Pran.g_01132
OG0001365	Syak.g_01937	Pran.g_01209
OG0001371	Syak.g_02231	Pran.g_01499
OG0001373	Syak.g_01871	Pran.g_00183
OG0001374	Syak.g_01863	Pran.g_00191
OG0001375	Syak.g_01876	Pran.g_00192
OG0001376	Syak.g_01916	Pran.g_00173
OG0001377	Syak.g_01917	Pran.g_00172
OG0001378	Syak.g_01196	Pran.g_00130
OG0001379	Syak.g_00927	Pran.g_00882
OG0001380	Syak.g_00237	Pran.g_00852
OG0001382	Syak.g_01169	Pran.g_00618
OG0001385	Syak.g_01874	Pran.g_00180
OG0001386	Syak.g_01873	Pran.g_00181
OG0001387	Syak.g_01872	Pran.g_00182
OG0001388	Syak.g_01869	Pran.g_00185
OG0001389	Syak.g_01868	Pran.g_00186
OG0001390	Syak.g_01867	Pran.g_00187
OG0001391	Syak.g_01866	Pran.g_00188
OG0001392	Syak.g_01865	Pran.g_00189
OG0001393	Syak.g_01864	Pran.g_00190
OG0001394	Syak.g_00399	Pran.g_00444
OG0001395	Syak.g_00789	Pran.g_00555
OG0001398	Syak.g_00571	Pran.g_00596
OG0001399	Syak.g_01977, Syak.g_01103	Pran.g_01050
OG0001405	Syak.g_01271	Pran.g_01868
OG0001406	Syak.g_01915	Pran.g_00174
OG0001408	Syak.g_00087	Pran.g_00156
OG0001409	Syak.g_00878	Pran.g_00053
OG0001411	Syak.g_01581	Pran.g_00809
OG0001413	Syak.g_00103	Pran.g_00648
OG0001416	Syak.g_00941	Pran.g_01719
OG0001417	Syak.g_00486	Pran.g_01709
OG0001420	Syak.g_00997, Syak.g_02635	Pran.g_00121
OG0001422	Syak.g_00928	Pran.g_00607
OG0001425	Syak.g_01922	Pran.g_01219
OG0001429	Syak.g_00547	Pran.g_01353
OG0001432	Syak.g_00095	Pran.g_00650
OG0001433	Syak.g_00771	Pran.g_01391
OG0001434	Syak.g_00404	Pran.g_00448
OG0001438	Syak.g_01475	Pran.g_01901
OG0001439	Syak.g_01506	Pran.g_01887
OG0001442	Syak.g_00415	Pran.g_01431
OG0001443	Syak.g_01909	Pran.g_00595
OG0001447	Syak.g_02159	Pran.g_00308
OG0001448	Syak.g_00121	Pran.g_01827
OG0001449	Syak.g_01401	Pran.g_01794
OG0001452	Syak.g_01419	Pran.g_00416
OG0001453	Syak.g_00465	Pran.g_00509
OG0001454	Syak.g_00249	Pran.g_00146
OG0001456	Syak.g_01855	Pran.g_00082
OG0001457	Syak.g_01854	Pran.g_00081
OG0001458	Syak.g_01853	Pran.g_00080
OG0001459	Syak.g_00311	Pran.g_00954, Pran.g_00642
OG0001460	Syak.g_00770	Pran.g_01392
OG0001461	Syak.g_00276	Pran.g_00916
OG0001462	Syak.g_01750	Pran.g_00390
OG0001464	Syak.g_01260	Pran.g_01865
OG0001465	Syak.g_00775	Pran.g_01476
OG0001471	Syak.g_01501	Pran.g_00647
OG0001473	Syak.g_00102	Pran.g_01180
OG0001474	Syak.g_01239	Pran.g_01855
OG0001480	Syak.g_00084	Pran.g_01826
OG0001482	Syak.g_00476	Pran.g_01721
OG0001486	Syak.g_00900	Pran.g_00062
OG0001492	Syak.g_00668	Pran.g_00013
OG0001493	Syak.g_00676	Pran.g_00005
OG0001502	Syak.g_00586	Pran.g_01373
OG0001504	Syak.g_00310	Pran.g_00953
OG0001525	Syak.g_00091	Pran.g_00629
OG0001527	Syak.g_02682	Pran.g_01615
OG0001546	Syak.g_02627	Pran.g_01654
OG0001547	Syak.g_00564	Pran.g_01371
OG0001551	Syak.g_00689	Pran.g_00083
OG0001553	Syak.g_01037	Pran.g_00736
OG0001554	Syak.g_01945	Pran.g_00639
OG0001556	Syak.g_00845	Pran.g_01398
OG0001565	Syak.g_00083	Pran.g_01757
OG0001567	Syak.g_00565	Pran.g_01372
OG0001568	Syak.g_00562	Pran.g_01370
OG0001570	Syak.g_00574	Pran.g_00118
OG0001572	Syak.g_00097	Pran.g_01768
OG0001582	Syak.g_00231	Pran.g_01710
OG0001588	Syak.g_01554	Pran.g_00817
OG0001602	Syak.g_00776	Pran.g_01477
OG0001633	Syak.g_00662	Pran.g_00844
OG0001634	Syak.g_00352	Pran.g_00610
OG0001666	Syak.g_00212	Pran.g_00955
OG0001700	Syak.g_00320, Syak.g_00570	Pran.g_01393
OG0001745	Syak.g_00281	Pran.g_00651
OG0001835	Syak.g_00142	Pran.g_01785
OG0001990	Syak.g_01832	Pran.g_01773
OG0001991	Syak.g_00381	Pran.g_01387
OG0002029	Syak.g_01128	Pran.g_00956
OG0002106	Syak.g_00071	Pran.g_01809
OG0002487	Syak.g_00128	Pran.g_00945
OG0002692	Syak.g_00245	Pran.g_01765
OG0002892	Syak.g_00308	Pran.g_01762
