Orthogroup	Syak	Praq
OG0001185	Syak.g_01643	Praq.g_00758
OG0001186	Syak.g_01709	Praq.g_00684
OG0001187	Syak.g_01712	Praq.g_00688
OG0001188	Syak.g_01714	Praq.g_00690
OG0001189	Syak.g_01736	Praq.g_00707
OG0001190	Syak.g_01942	Praq.g_00711
OG0001191	Syak.g_01928	Praq.g_00721
OG0001192	Syak.g_01921	Praq.g_00390
OG0001193	Syak.g_01888	Praq.g_00400
OG0001194	Syak.g_01882	Praq.g_00401
OG0001195	Syak.g_01881	Praq.g_00402
OG0001196	Syak.g_01811	Praq.g_00415
OG0001197	Syak.g_01809	Praq.g_00416
OG0001198	Syak.g_01798	Praq.g_00423
OG0001199	Syak.g_02249	Praq.g_01929
OG0001200	Syak.g_02247	Praq.g_01927
OG0001201	Syak.g_02191	Praq.g_01895
OG0001202	Syak.g_02061	Praq.g_01803
OG0001203	Syak.g_02307	Praq.g_01764
OG0001204	Syak.g_01404	Praq.g_01759
OG0001205	Syak.g_01181	Praq.g_01112
OG0001206	Syak.g_01148	Praq.g_00512
OG0001207	Syak.g_02566	Praq.g_00528
OG0001208	Syak.g_02576	Praq.g_00533
OG0001209	Syak.g_02643	Praq.g_01067
OG0001210	Syak.g_02654	Praq.g_01062
OG0001211	Syak.g_02669	Praq.g_01052
OG0001212	Syak.g_02728	Praq.g_01006
OG0001213	Syak.g_00025	Praq.g_00973
OG0001214	Syak.g_00037	Praq.g_00965
OG0001215	Syak.g_00697	Praq.g_00819
OG0001216	Syak.g_00805	Praq.g_00585
OG0001217	Syak.g_00138	Praq.g_00622
OG0001218	Syak.g_01093	Praq.g_00630
OG0001219	Syak.g_00551	Praq.g_00658
OG0001220	Syak.g_00580	Praq.g_01449
OG0001221	Syak.g_00390	Praq.g_01501
OG0001222	Syak.g_00517	Praq.g_01540
OG0001223	Syak.g_00472	Praq.g_01566
OG0001224	Syak.g_00739	Praq.g_01615
OG0001226	Syak.g_02239	Praq.g_01642
OG0001227	Syak.g_00963	Praq.g_01661
OG0001228	Syak.g_00619	Praq.g_01378
OG0001229	Syak.g_00711	Praq.g_00173
OG0001230	Syak.g_01030	Praq.g_00286
OG0001231	Syak.g_01777	Praq.g_00003
OG0001232	Syak.g_02385	Praq.g_00474
OG0001233	Syak.g_02359	Praq.g_00454
OG0001234	Syak.g_01374	Praq.g_00936
OG0001235	Syak.g_01362	Praq.g_00926
OG0001236	Syak.g_01568	Praq.g_00741
OG0001237	Syak.g_01573	Praq.g_00745
OG0001238	Syak.g_01926	Praq.g_00722
OG0001239	Syak.g_02252	Praq.g_01932
OG0001240	Syak.g_02206	Praq.g_01910
OG0001241	Syak.g_02197	Praq.g_01902
OG0001242	Syak.g_02168	Praq.g_01884
OG0001243	Syak.g_02160	Praq.g_01878
OG0001244	Syak.g_02132	Praq.g_01862
OG0001245	Syak.g_00248	Praq.g_01163
OG0001246	Syak.g_02604	Praq.g_01098
OG0001247	Syak.g_00618	Praq.g_00812
OG0001248	Syak.g_00147	Praq.g_00814
OG0001249	Syak.g_01251	Praq.g_00647
OG0001250	Syak.g_00602	Praq.g_01438
OG0001251	Syak.g_01875	Praq.g_01474
OG0001252	Syak.g_00754	Praq.g_01610
OG0001253	Syak.g_00250	Praq.g_01662
OG0001254	Syak.g_00272	Praq.g_01302
OG0001255	Syak.g_00066	Praq.g_01317
OG0001256	Syak.g_02430	Praq.g_00384
OG0001257	Syak.g_02502	Praq.g_00002
OG0001259	Syak.g_02361	Praq.g_00456
OG0001260	Syak.g_02332	Praq.g_00440
OG0001261	Syak.g_01315	Praq.g_00887
OG0001262	Syak.g_01734	Praq.g_00705
OG0001263	Syak.g_02157	Praq.g_01875
OG0001265	Syak.g_02170	Praq.g_01885
OG0001266	Syak.g_02057	Praq.g_01799
OG0001267	Syak.g_01459	Praq.g_01723
OG0001268	Syak.g_01240	Praq.g_01206
OG0001269	Syak.g_02323	Praq.g_01185
OG0001270	Syak.g_01194	Praq.g_01123
OG0001271	Syak.g_01121	Praq.g_00523
OG0001272	Syak.g_02580	Praq.g_00537
OG0001273	Syak.g_00030	Praq.g_00971
OG0001274	Syak.g_01988	Praq.g_00832
OG0001275	Syak.g_00633	Praq.g_01575
OG0001276	Syak.g_00649	Praq.g_01594
OG0001277	Syak.g_01829	Praq.g_01651
OG0001278	Syak.g_00671	Praq.g_01383
OG0001280	Syak.g_00933	Praq.g_00132
OG0001281	Syak.g_00944	Praq.g_00138
OG0001282	Syak.g_02564	Praq.g_00178
OG0001283	Syak.g_01818	Praq.g_00197
OG0001284	Syak.g_02446	Praq.g_00364
OG0001285	Syak.g_02381	Praq.g_00471
OG0001287	Syak.g_01652	Praq.g_00765
OG0001288	Syak.g_01686	Praq.g_00773
OG0001289	Syak.g_02222	Praq.g_01916
OG0001290	Syak.g_02198	Praq.g_01903
OG0001291	Syak.g_02147	Praq.g_01868
OG0001292	Syak.g_01410	Praq.g_01754
OG0001293	Syak.g_01432	Praq.g_01742
OG0001294	Syak.g_00355	Praq.g_01165
OG0001295	Syak.g_00740	Praq.g_00517
OG0001296	Syak.g_02610	Praq.g_01093
OG0001297	Syak.g_02614	Praq.g_01088
OG0001298	Syak.g_02703	Praq.g_01026
OG0001299	Syak.g_00349	Praq.g_00795
OG0001300	Syak.g_00706	Praq.g_00822
OG0001301	Syak.g_00721	Praq.g_00825
OG0001302	Syak.g_00068	Praq.g_00656
OG0001303	Syak.g_00548	Praq.g_01579
OG0001304	Syak.g_00664	Praq.g_01604
OG0001305	Syak.g_00728	Praq.g_01623
OG0001306	Syak.g_00915	Praq.g_01319
OG0001307	Syak.g_00344	Praq.g_00158
OG0001308	Syak.g_01054	Praq.g_00304
OG0001311	Syak.g_00651	Praq.g_01596
OG0001312	Syak.g_00537	Praq.g_01529
OG0001315	Syak.g_01284	Praq.g_01942
OG0001316	Syak.g_02140	Praq.g_01863
OG0001317	Syak.g_02302	Praq.g_01768
OG0001318	Syak.g_01424	Praq.g_01747
OG0001319	Syak.g_01448	Praq.g_01731
OG0001321	Syak.g_01172	Praq.g_00500
OG0001322	Syak.g_01171	Praq.g_00501
OG0001323	Syak.g_02623	Praq.g_01083
OG0001324	Syak.g_00707	Praq.g_00823
OG0001325	Syak.g_00800	Praq.g_00588
OG0001326	Syak.g_01870	Praq.g_00846
OG0001327	Syak.g_00362	Praq.g_01634
OG0001328	Syak.g_00383	Praq.g_01660
OG0001329	Syak.g_00280	Praq.g_01294
OG0001330	Syak.g_00925	Praq.g_00111
OG0001331	Syak.g_02559	Praq.g_00183
OG0001332	Syak.g_02485	Praq.g_00337
OG0001333	Syak.g_02365	Praq.g_00460
OG0001334	Syak.g_01274	Praq.g_00731
OG0001335	Syak.g_01273	Praq.g_00732
OG0001336	Syak.g_01817	Praq.g_00412
OG0001340	Syak.g_01261	Praq.g_01674
OG0001343	Syak.g_01877	Praq.g_01471
OG0001344	Syak.g_00893	Praq.g_01337
OG0001345	Syak.g_00856	Praq.g_01352
OG0001346	Syak.g_00937	Praq.g_00134
OG0001348	Syak.g_00774	Praq.g_00023
OG0001350	Syak.g_02306	Praq.g_01765
OG0001351	Syak.g_01164	Praq.g_00503
OG0001352	Syak.g_00764	Praq.g_00809
OG0001355	Syak.g_00144	Praq.g_00033, Praq.g_00044
OG0001356	Syak.g_00773	Praq.g_00067
OG0001358	Syak.g_00007	Praq.g_00982
OG0001359	Syak.g_01878	Praq.g_01472
OG0001360	Syak.g_00854	Praq.g_01663
OG0001361	Syak.g_00859	Praq.g_01349
OG0001364	Syak.g_01552	Praq.g_00734
OG0001365	Syak.g_01937	Praq.g_00715
OG0001369	Syak.g_02207	Praq.g_01911
OG0001371	Syak.g_02231	Praq.g_00808
OG0001373	Syak.g_01871	Praq.g_00847
OG0001374	Syak.g_01863	Praq.g_00839
OG0001375	Syak.g_01876	Praq.g_01470
OG0001376	Syak.g_01916	Praq.g_01628
OG0001377	Syak.g_01917	Praq.g_01629
OG0001378	Syak.g_01196	Praq.g_01272
OG0001380	Syak.g_00237	Praq.g_00163
OG0001382	Syak.g_01169	Praq.g_00016
OG0001385	Syak.g_01874	Praq.g_00850
OG0001386	Syak.g_01873	Praq.g_00849
OG0001387	Syak.g_01872	Praq.g_00848
OG0001388	Syak.g_01869	Praq.g_00845
OG0001389	Syak.g_01868	Praq.g_00844
OG0001390	Syak.g_01867	Praq.g_00843
OG0001391	Syak.g_01866	Praq.g_00842
OG0001392	Syak.g_01865	Praq.g_00841
OG0001393	Syak.g_01864	Praq.g_00840
OG0001395	Syak.g_00789	Praq.g_01606
OG0001399	Syak.g_01977, Syak.g_01103	Praq.g_00934
OG0001405	Syak.g_01271	Praq.g_01676
OG0001406	Syak.g_01915	Praq.g_01627
OG0001408	Syak.g_00087	Praq.g_01646, Praq.g_01645
OG0001409	Syak.g_00878	Praq.g_01340
OG0001410	Syak.g_00343	Praq.g_00159
OG0001411	Syak.g_01581	Praq.g_00219
OG0001413	Syak.g_00103	Praq.g_00379
OG0001416	Syak.g_00941	Praq.g_00508
OG0001417	Syak.g_00486	Praq.g_00519, Praq.g_00520
OG0001420	Syak.g_00997, Syak.g_02635	Praq.g_01280
OG0001422	Syak.g_00928	Praq.g_00021
OG0001425	Syak.g_01922	Praq.g_00389
OG0001429	Syak.g_00547	Praq.g_00659
OG0001430	Syak.g_01949, Syak.g_00314	Praq.g_00106
OG0001432	Syak.g_00095	Praq.g_00377
OG0001433	Syak.g_00771	Praq.g_00066
OG0001434	Syak.g_00404	Praq.g_01509
OG0001435	Syak.g_00369	Praq.g_01486
OG0001438	Syak.g_01475	Praq.g_01709
OG0001439	Syak.g_01506	Praq.g_01695
OG0001442	Syak.g_00415	Praq.g_00613
OG0001447	Syak.g_02159	Praq.g_01877
OG0001448	Syak.g_00121	Praq.g_01177
OG0001452	Syak.g_01419	Praq.g_01476
OG0001453	Syak.g_00465	Praq.g_01569
OG0001454	Syak.g_00249	Praq.g_01656
OG0001456	Syak.g_01855	Praq.g_01310
OG0001457	Syak.g_01854	Praq.g_01311
OG0001458	Syak.g_01853	Praq.g_01312
OG0001459	Syak.g_00311	Praq.g_00092
OG0001462	Syak.g_01750	Praq.g_01238
OG0001464	Syak.g_01260	Praq.g_01673
OG0001465	Syak.g_00775	Praq.g_00831
OG0001467	Syak.g_01022	Praq.g_00648
OG0001470	Syak.g_01592	Praq.g_00199
OG0001471	Syak.g_01501	Praq.g_00380
OG0001473	Syak.g_00102	Praq.g_00685
OG0001474	Syak.g_01239	Praq.g_01205
OG0001475	Syak.g_01594	Praq.g_00201
OG0001479	Syak.g_01242	Praq.g_01208
OG0001480	Syak.g_00084	Praq.g_01175
OG0001482	Syak.g_00476	Praq.g_00506
OG0001486	Syak.g_00900	Praq.g_01331
OG0001492	Syak.g_00668	Praq.g_01380
OG0001493	Syak.g_00676	Praq.g_01388
OG0001502	Syak.g_00586	Praq.g_00643
OG0001504	Syak.g_00310	Praq.g_00093
OG0001508	Syak.g_01591	Praq.g_00198
OG0001520	Syak.g_02689	Praq.g_01151, Praq.g_01150
OG0001528	Syak.g_01593	Praq.g_00200
OG0001546	Syak.g_02627	Praq.g_01078
OG0001551	Syak.g_00689	Praq.g_01309
OG0001553	Syak.g_01037	Praq.g_00291
OG0001554	Syak.g_01945	Praq.g_00386
OG0001565	Syak.g_00083	Praq.g_01130
OG0001572	Syak.g_00097	Praq.g_00078
OG0001582	Syak.g_00231	Praq.g_00518
OG0001588	Syak.g_01554	Praq.g_00270
OG0001602	Syak.g_00776	Praq.g_00830
OG0001625	Syak.g_01426	Praq.g_01745
OG0001633	Syak.g_00662	Praq.g_00172
OG0001647	Syak.g_01450	Praq.g_01730
OG0001712	Syak.g_00225	Praq.g_01133
OG0001713	Syak.g_00881	Praq.g_01946
OG0001726	Syak.g_00572	Praq.g_01136
OG0001745	Syak.g_00281	Praq.g_00376
OG0001924	Syak.g_02769	Praq.g_00559
OG0001925	Syak.g_02768	Praq.g_00558
OG0001926	Syak.g_02767	Praq.g_00557
OG0001927	Syak.g_02766	Praq.g_00556
OG0001993	Syak.g_02771	Praq.g_00561
OG0001994	Syak.g_02770	Praq.g_00560
OG0002109	Syak.g_01102	Praq.g_00151
OG0002111	Syak.g_00568	Praq.g_01011
OG0002156	Syak.g_01003	Praq.g_01252, Praq.g_01253
