Orthogroup	Syak	Praz
OG0001181	Syak.g_01296	Praz.g_00253
OG0001182	Syak.g_01287	Praz.g_00246
OG0001183	Syak.g_01282	Praz.g_00241
OG0001184	Syak.g_01571	Praz.g_00225
OG0001185	Syak.g_01643	Praz.g_00211
OG0001186	Syak.g_01709	Praz.g_00187
OG0001187	Syak.g_01712	Praz.g_00183
OG0001188	Syak.g_01714	Praz.g_00180
OG0001189	Syak.g_01736	Praz.g_00163
OG0001190	Syak.g_01942	Praz.g_00159
OG0001191	Syak.g_01928	Praz.g_00149
OG0001192	Syak.g_01921	Praz.g_00144
OG0001193	Syak.g_01888	Praz.g_00134
OG0001194	Syak.g_01882	Praz.g_00133
OG0001195	Syak.g_01881	Praz.g_00132
OG0001196	Syak.g_01811	Praz.g_00119
OG0001197	Syak.g_01809	Praz.g_00118
OG0001198	Syak.g_01798	Praz.g_00362
OG0001199	Syak.g_02249	Praz.g_00434
OG0001200	Syak.g_02247	Praz.g_00436
OG0001201	Syak.g_02191	Praz.g_00468
OG0001202	Syak.g_02061	Praz.g_00559
OG0001203	Syak.g_02307	Praz.g_00598
OG0001204	Syak.g_01404	Praz.g_00603
OG0001205	Syak.g_01181	Praz.g_01883
OG0001206	Syak.g_01148	Praz.g_01866
OG0001207	Syak.g_02566	Praz.g_01851
OG0001208	Syak.g_02576	Praz.g_01846
OG0001209	Syak.g_02643	Praz.g_01793
OG0001210	Syak.g_02654	Praz.g_01788
OG0001211	Syak.g_02669	Praz.g_01778
OG0001212	Syak.g_02728	Praz.g_01734
OG0001213	Syak.g_00025	Praz.g_01701
OG0001214	Syak.g_00037	Praz.g_01693
OG0001215	Syak.g_00697	Praz.g_01640
OG0001216	Syak.g_00805	Praz.g_01605
OG0001217	Syak.g_00138	Praz.g_01567
OG0001218	Syak.g_01093	Praz.g_01560
OG0001219	Syak.g_00551	Praz.g_01523
OG0001220	Syak.g_00580	Praz.g_01460
OG0001221	Syak.g_00390	Praz.g_01397
OG0001222	Syak.g_00517	Praz.g_01358
OG0001223	Syak.g_00472	Praz.g_01332
OG0001224	Syak.g_00739	Praz.g_01280
OG0001226	Syak.g_02239	Praz.g_00090
OG0001227	Syak.g_00963	Praz.g_00108
OG0001228	Syak.g_00619	Praz.g_00709
OG0001229	Syak.g_00711	Praz.g_01141
OG0001230	Syak.g_01030	Praz.g_01049
OG0001231	Syak.g_01777	Praz.g_00944
OG0001232	Syak.g_02385	Praz.g_00854
OG0001233	Syak.g_02359	Praz.g_00834
OG0001234	Syak.g_01374	Praz.g_00320
OG0001235	Syak.g_01362	Praz.g_00310
OG0001236	Syak.g_01568	Praz.g_00228
OG0001237	Syak.g_01573	Praz.g_00224
OG0001238	Syak.g_01926	Praz.g_00148
OG0001239	Syak.g_02252	Praz.g_00431
OG0001240	Syak.g_02206	Praz.g_00453
OG0001241	Syak.g_02197	Praz.g_00461
OG0001242	Syak.g_02168	Praz.g_00479
OG0001243	Syak.g_02160	Praz.g_00485
OG0001244	Syak.g_02132	Praz.g_00501
OG0001245	Syak.g_00248	Praz.g_00794
OG0001246	Syak.g_02604	Praz.g_01824
OG0001247	Syak.g_00618	Praz.g_01647
OG0001248	Syak.g_00147	Praz.g_01645
OG0001249	Syak.g_01251	Praz.g_01534
OG0001250	Syak.g_00602	Praz.g_01471
OG0001251	Syak.g_01875	Praz.g_01423
OG0001252	Syak.g_00754	Praz.g_01285
OG0001253	Syak.g_00250	Praz.g_00109
OG0001254	Syak.g_00272	Praz.g_00023
OG0001255	Syak.g_00066	Praz.g_00008
OG0001256	Syak.g_02430	Praz.g_00951
OG0001257	Syak.g_02502	Praz.g_00945
OG0001258	Syak.g_02420	Praz.g_00880
OG0001259	Syak.g_02361	Praz.g_00836
OG0001260	Syak.g_02332	Praz.g_00820
OG0001261	Syak.g_01315	Praz.g_00271
OG0001262	Syak.g_01734	Praz.g_00165
OG0001263	Syak.g_02157	Praz.g_00488
OG0001265	Syak.g_02170	Praz.g_00478
OG0001266	Syak.g_02057	Praz.g_00563
OG0001267	Syak.g_01459	Praz.g_00638
OG0001268	Syak.g_01240	Praz.g_00341
OG0001269	Syak.g_02323	Praz.g_00815
OG0001270	Syak.g_01194	Praz.g_01894
OG0001271	Syak.g_01121	Praz.g_01856
OG0001272	Syak.g_02580	Praz.g_01842
OG0001273	Syak.g_00030	Praz.g_01699
OG0001274	Syak.g_01988	Praz.g_01627
OG0001275	Syak.g_00633	Praz.g_01322
OG0001276	Syak.g_00649	Praz.g_01302
OG0001277	Syak.g_01829	Praz.g_00098
OG0001278	Syak.g_00671	Praz.g_00704
OG0001279	Syak.g_00105	Praz.g_01236
OG0001280	Syak.g_00933	Praz.g_01181
OG0001281	Syak.g_00944	Praz.g_01175
OG0001282	Syak.g_02564	Praz.g_01138
OG0001283	Syak.g_01818	Praz.g_01119
OG0001284	Syak.g_02446	Praz.g_00971
OG0001285	Syak.g_02381	Praz.g_00851
OG0001286	Syak.g_01301	Praz.g_00259
OG0001287	Syak.g_01652	Praz.g_00203
OG0001288	Syak.g_01686	Praz.g_00194
OG0001289	Syak.g_02222	Praz.g_00447
OG0001290	Syak.g_02198	Praz.g_00460
OG0001291	Syak.g_02147	Praz.g_00495
OG0001292	Syak.g_01410	Praz.g_00608
OG0001293	Syak.g_01432	Praz.g_00620
OG0001294	Syak.g_00355	Praz.g_00796
OG0001295	Syak.g_00740	Praz.g_01861
OG0001296	Syak.g_02610	Praz.g_01819
OG0001297	Syak.g_02614	Praz.g_01814
OG0001298	Syak.g_02703	Praz.g_01752
OG0001299	Syak.g_00349	Praz.g_01664
OG0001300	Syak.g_00706	Praz.g_01637
OG0001301	Syak.g_00721	Praz.g_01634
OG0001302	Syak.g_00068	Praz.g_01525
OG0001303	Syak.g_00548	Praz.g_01318
OG0001304	Syak.g_00664	Praz.g_01291
OG0001305	Syak.g_00728	Praz.g_00070
OG0001306	Syak.g_00915	Praz.g_00006
OG0001307	Syak.g_00344	Praz.g_01156
OG0001308	Syak.g_01054	Praz.g_01031
OG0001309	Syak.g_02620	Praz.g_00947
OG0001311	Syak.g_00651	Praz.g_01300
OG0001312	Syak.g_00537	Praz.g_01369
OG0001314	Syak.g_00124	Praz.g_01575
OG0001315	Syak.g_01284	Praz.g_00422
OG0001316	Syak.g_02140	Praz.g_00500
OG0001317	Syak.g_02302	Praz.g_00594
OG0001318	Syak.g_01424	Praz.g_00616
OG0001319	Syak.g_01448	Praz.g_00631
OG0001321	Syak.g_01172	Praz.g_01877
OG0001322	Syak.g_01171	Praz.g_01876
OG0001323	Syak.g_02623	Praz.g_01809
OG0001324	Syak.g_00707	Praz.g_01636
OG0001325	Syak.g_00800	Praz.g_01602
OG0001326	Syak.g_01870	Praz.g_01435
OG0001327	Syak.g_00362	Praz.g_00082
OG0001328	Syak.g_00383	Praz.g_00107
OG0001329	Syak.g_00280	Praz.g_00032
OG0001330	Syak.g_00925	Praz.g_01206
OG0001331	Syak.g_02559	Praz.g_01133
OG0001332	Syak.g_02485	Praz.g_00998
OG0001333	Syak.g_02365	Praz.g_00840
OG0001334	Syak.g_01274	Praz.g_00238
OG0001335	Syak.g_01273	Praz.g_00237
OG0001336	Syak.g_01817	Praz.g_00122
OG0001340	Syak.g_01261	Praz.g_00685
OG0001343	Syak.g_01877	Praz.g_01426
OG0001344	Syak.g_00893	Praz.g_00750
OG0001345	Syak.g_00856	Praz.g_00735
OG0001346	Syak.g_00937	Praz.g_01179
OG0001350	Syak.g_02306	Praz.g_00597
OG0001351	Syak.g_01164	Praz.g_01874
OG0001352	Syak.g_00764	Praz.g_01650
OG0001353	Syak.g_00612	Praz.g_01480
OG0001354	Syak.g_00485	Praz.g_01340
OG0001355	Syak.g_00144	Praz.g_00914
OG0001356	Syak.g_00773	Praz.g_01548
OG0001358	Syak.g_00007	Praz.g_01710
OG0001359	Syak.g_01878	Praz.g_01425
OG0001360	Syak.g_00854	Praz.g_00110
OG0001361	Syak.g_00859	Praz.g_00738
OG0001364	Syak.g_01552	Praz.g_00235
OG0001365	Syak.g_01937	Praz.g_00155
OG0001369	Syak.g_02207	Praz.g_00452
OG0001371	Syak.g_02231	Praz.g_01651
OG0001373	Syak.g_01871	Praz.g_01436
OG0001374	Syak.g_01863	Praz.g_01428
OG0001375	Syak.g_01876	Praz.g_01427
OG0001376	Syak.g_01916	Praz.g_00076
OG0001377	Syak.g_01917	Praz.g_00077
OG0001378	Syak.g_01196	Praz.g_00061
OG0001379	Syak.g_00927	Praz.g_01186
OG0001380	Syak.g_00237	Praz.g_01151
OG0001382	Syak.g_01169	Praz.g_00930
OG0001385	Syak.g_01874	Praz.g_01439
OG0001386	Syak.g_01873	Praz.g_01438
OG0001387	Syak.g_01872	Praz.g_01437
OG0001388	Syak.g_01869	Praz.g_01434
OG0001389	Syak.g_01868	Praz.g_01433
OG0001390	Syak.g_01867	Praz.g_01432
OG0001391	Syak.g_01866	Praz.g_01431
OG0001392	Syak.g_01865	Praz.g_01430
OG0001393	Syak.g_01864	Praz.g_01429
OG0001395	Syak.g_00789	Praz.g_01289
OG0001398	Syak.g_00571	Praz.g_00917
OG0001399	Syak.g_01977, Syak.g_01103	Praz.g_00318
OG0001402	Syak.g_00012	Praz.g_01553
OG0001405	Syak.g_01271	Praz.g_00683
OG0001406	Syak.g_01915	Praz.g_00075
OG0001408	Syak.g_00087	Praz.g_00093
OG0001409	Syak.g_00878	Praz.g_00747
OG0001410	Syak.g_00343	Praz.g_01155
OG0001411	Syak.g_01581	Praz.g_01094
OG0001413	Syak.g_00103	Praz.g_00956
OG0001416	Syak.g_00941	Praz.g_01869
OG0001417	Syak.g_00486	Praz.g_01859
OG0001420	Syak.g_00997, Syak.g_02635	Praz.g_00052
OG0001422	Syak.g_00928	Praz.g_00925, Praz.g_00924
OG0001425	Syak.g_01922	Praz.g_00145
OG0001429	Syak.g_00547	Praz.g_01522
OG0001430	Syak.g_01949, Syak.g_00314	Praz.g_01211
OG0001432	Syak.g_00095	Praz.g_00958
OG0001433	Syak.g_00771	Praz.g_01549
OG0001434	Syak.g_00404	Praz.g_01389
OG0001439	Syak.g_01506	Praz.g_00664
OG0001442	Syak.g_00415	Praz.g_01577
OG0001447	Syak.g_02159	Praz.g_00486
OG0001448	Syak.g_00121	Praz.g_00808
OG0001449	Syak.g_01401	Praz.g_00772
OG0001452	Syak.g_01419	Praz.g_01421
OG0001453	Syak.g_00465	Praz.g_01328
OG0001454	Syak.g_00249	Praz.g_00103
OG0001456	Syak.g_01855	Praz.g_00015
OG0001457	Syak.g_01854	Praz.g_00014
OG0001458	Syak.g_01853	Praz.g_00013
OG0001459	Syak.g_00311	Praz.g_01222
OG0001460	Syak.g_00770	Praz.g_01550
OG0001462	Syak.g_01750	Praz.g_00399
OG0001464	Syak.g_01260	Praz.g_00686
OG0001465	Syak.g_00775	Praz.g_01628
OG0001467	Syak.g_01022	Praz.g_01533
OG0001471	Syak.g_01501	Praz.g_00955
OG0001473	Syak.g_00102	Praz.g_00186
OG0001474	Syak.g_01239	Praz.g_00342
OG0001475	Syak.g_01594	Praz.g_01105
OG0001479	Syak.g_01242	Praz.g_01934
OG0001480	Syak.g_00084	Praz.g_00806
OG0001482	Syak.g_00476	Praz.g_01871
OG0001486	Syak.g_00900	Praz.g_00757
OG0001492	Syak.g_00668	Praz.g_00707
OG0001493	Syak.g_00676	Praz.g_00699
OG0001502	Syak.g_00586	Praz.g_01542
OG0001504	Syak.g_00310	Praz.g_01221
OG0001508	Syak.g_01591	Praz.g_01117
OG0001520	Syak.g_02689	Praz.g_00780
OG0001525	Syak.g_00091	Praz.g_00939
OG0001546	Syak.g_02627	Praz.g_01804
OG0001547	Syak.g_00564	Praz.g_01540
OG0001549	Syak.g_00577	Praz.g_01453
OG0001551	Syak.g_00689	Praz.g_00016
OG0001553	Syak.g_01037	Praz.g_01044
OG0001554	Syak.g_01945	Praz.g_00949
OG0001564	Syak.g_01860	Praz.g_01077
OG0001565	Syak.g_00083	Praz.g_01909
OG0001567	Syak.g_00565	Praz.g_01541
OG0001568	Syak.g_00562	Praz.g_01539
OG0001570	Syak.g_00574	Praz.g_00049
OG0001582	Syak.g_00231	Praz.g_01860
OG0001602	Syak.g_00776	Praz.g_01629
OG0001633	Syak.g_00662	Praz.g_01142
OG0001635	Syak.g_01690	Praz.g_00895
OG0001666	Syak.g_00212	Praz.g_01223
OG0001712	Syak.g_00225	Praz.g_01917
OG0001726	Syak.g_00572	Praz.g_01920
OG0001745	Syak.g_00281	Praz.g_00959
OG0002029	Syak.g_01128	Praz.g_01224
OG0002112	Syak.g_01488	Praz.g_01926
OG0002157	Syak.g_01489	Praz.g_01925
OG0002158	Syak.g_01487	Praz.g_01927
OG0002349	Syak.g_02357	Praz.g_00832
OG0002565	Syak.g_02272	Praz.g_01254
