Orthogroup	Syak	Syal
OG0001149	Syak.g_02562	Syal.g_02885
OG0001150	Syak.g_02561	Syal.g_02884
OG0001151	Syak.g_02548	Syal.g_02872
OG0001153	Syak.g_01084	Syal.g_00421
OG0001154	Syak.g_01085	Syal.g_00422
OG0001155	Syak.g_02480	Syal.g_02969
OG0001156	Syak.g_02477	Syal.g_02972
OG0001157	Syak.g_02476	Syal.g_02973
OG0001158	Syak.g_02475	Syal.g_02974
OG0001159	Syak.g_02474	Syal.g_02975
OG0001160	Syak.g_02437	Syal.g_00564
OG0001161	Syak.g_01906	Syal.g_01104
OG0001162	Syak.g_00959	Syal.g_01577
OG0001163	Syak.g_02429	Syal.g_00573
OG0001164	Syak.g_02423	Syal.g_00579
OG0001165	Syak.g_02418	Syal.g_00584
OG0001166	Syak.g_02394	Syal.g_00613
OG0001167	Syak.g_02366	Syal.g_00638
OG0001168	Syak.g_02364	Syal.g_00640
OG0001169	Syak.g_02362	Syal.g_00642
OG0001170	Syak.g_02360	Syal.g_00644
OG0001172	Syak.g_01388	Syal.g_00198
OG0001173	Syak.g_01387	Syal.g_00199
OG0001174	Syak.g_01379	Syal.g_00207
OG0001175	Syak.g_01378	Syal.g_00208
OG0001176	Syak.g_01354	Syal.g_00226
OG0001177	Syak.g_01356	Syal.g_00224
OG0001178	Syak.g_02411	Syal.g_00592
OG0001179	Syak.g_01324	Syal.g_00256
OG0001182	Syak.g_01287	Syal.g_00295
OG0001183	Syak.g_01282	Syal.g_00302
OG0001184	Syak.g_01571	Syal.g_01359
OG0001185	Syak.g_01643	Syal.g_01453
OG0001186	Syak.g_01709	Syal.g_00179
OG0001187	Syak.g_01712	Syal.g_00175
OG0001188	Syak.g_01714	Syal.g_00172
OG0001189	Syak.g_01736	Syal.g_00152
OG0001190	Syak.g_01942	Syal.g_01067
OG0001191	Syak.g_01928	Syal.g_01083
OG0001192	Syak.g_01921	Syal.g_01090
OG0001193	Syak.g_01888	Syal.g_01128
OG0001194	Syak.g_01882	Syal.g_01130
OG0001195	Syak.g_01881	Syal.g_01131
OG0001196	Syak.g_01811	Syal.g_00078
OG0001197	Syak.g_01809	Syal.g_00080
OG0001198	Syak.g_01798	Syal.g_00093
OG0001199	Syak.g_02249	Syal.g_00757
OG0001200	Syak.g_02247	Syal.g_00759
OG0001201	Syak.g_02191	Syal.g_00821
OG0001202	Syak.g_02061	Syal.g_00956
OG0001203	Syak.g_02307	Syal.g_00683
OG0001204	Syak.g_01404	Syal.g_01201
OG0001205	Syak.g_01181	Syal.g_00515
OG0001206	Syak.g_01148	Syal.g_00490
OG0001207	Syak.g_02566	Syal.g_02889
OG0001208	Syak.g_02576	Syal.g_02899
OG0001209	Syak.g_02643	Syal.g_02835
OG0001210	Syak.g_02654	Syal.g_02827
OG0001211	Syak.g_02669	Syal.g_02811
OG0001212	Syak.g_02728	Syal.g_02754
OG0001213	Syak.g_00025	Syal.g_02701
OG0001214	Syak.g_00037	Syal.g_02634
OG0001215	Syak.g_00697	Syal.g_01786
OG0001216	Syak.g_00805	Syal.g_01861
OG0001217	Syak.g_00138	Syal.g_02067
OG0001218	Syak.g_01093	Syal.g_00429
OG0001219	Syak.g_00551	Syal.g_02036
OG0001220	Syak.g_00580	Syal.g_02494
OG0001221	Syak.g_00390	Syal.g_02258
OG0001222	Syak.g_00517	Syal.g_02006
OG0001223	Syak.g_00472	Syal.g_01960
OG0001224	Syak.g_00739	Syal.g_01827
OG0001226	Syak.g_02239	Syal.g_00767
OG0001227	Syak.g_00963	Syal.g_01575
OG0001228	Syak.g_00619	Syal.g_02451
OG0001229	Syak.g_00711	Syal.g_01801
OG0001230	Syak.g_01030	Syal.g_00029
OG0001231	Syak.g_01777	Syal.g_00114
OG0001232	Syak.g_02385	Syal.g_00622
OG0001233	Syak.g_02359	Syal.g_00645
OG0001234	Syak.g_01374	Syal.g_00212
OG0001236	Syak.g_01568	Syal.g_01352
OG0001237	Syak.g_01573	Syal.g_01362
OG0001238	Syak.g_01926	Syal.g_01085
OG0001239	Syak.g_02252	Syal.g_00754
OG0001240	Syak.g_02206	Syal.g_00804
OG0001241	Syak.g_02197	Syal.g_00814
OG0001242	Syak.g_02168	Syal.g_00844
OG0001243	Syak.g_02160	Syal.g_00852
OG0001244	Syak.g_02132	Syal.g_00882
OG0001245	Syak.g_00248	Syal.g_02522
OG0001246	Syak.g_02604	Syal.g_02927
OG0001247	Syak.g_00618	Syal.g_01126
OG0001248	Syak.g_00147	Syal.g_01778
OG0001249	Syak.g_01251	Syal.g_00337
OG0001250	Syak.g_00602	Syal.g_02469
OG0001251	Syak.g_01875	Syal.g_02576
OG0001252	Syak.g_00754	Syal.g_01834
OG0001253	Syak.g_00250	Syal.g_02521
OG0001254	Syak.g_00272	Syal.g_02507
OG0001255	Syak.g_00066	Syal.g_02609
OG0001256	Syak.g_02430	Syal.g_00571
OG0001257	Syak.g_02502	Syal.g_02262
OG0001258	Syak.g_02420	Syal.g_00582
OG0001259	Syak.g_02361	Syal.g_00643
OG0001260	Syak.g_02332	Syal.g_00665
OG0001261	Syak.g_01315	Syal.g_00265
OG0001262	Syak.g_01734	Syal.g_00154
OG0001263	Syak.g_02157	Syal.g_00856
OG0001265	Syak.g_02170	Syal.g_00842
OG0001266	Syak.g_02057	Syal.g_00960
OG0001267	Syak.g_01459	Syal.g_01263
OG0001268	Syak.g_01240	Syal.g_00353
OG0001269	Syak.g_02323	Syal.g_02567
OG0001270	Syak.g_01194	Syal.g_00528
OG0001271	Syak.g_01121	Syal.g_00466
OG0001272	Syak.g_02580	Syal.g_02903
OG0001273	Syak.g_00030	Syal.g_02641
OG0001274	Syak.g_01988	Syal.g_01007
OG0001275	Syak.g_00633	Syal.g_01932
OG0001276	Syak.g_00649	Syal.g_01914
OG0001277	Syak.g_01829	Syal.g_02963
OG0001278	Syak.g_00671	Syal.g_01766
OG0001279	Syak.g_00105	Syal.g_02565
OG0001280	Syak.g_00933	Syal.g_01604
OG0001281	Syak.g_00944	Syal.g_01592
OG0001282	Syak.g_02564	Syal.g_02887
OG0001283	Syak.g_01818	Syal.g_01179
OG0001284	Syak.g_02446	Syal.g_03007
OG0001285	Syak.g_02381	Syal.g_00625
OG0001286	Syak.g_01301	Syal.g_00280
OG0001287	Syak.g_01652	Syal.g_01461
OG0001288	Syak.g_01686	Syal.g_01513
OG0001289	Syak.g_02222	Syal.g_00781
OG0001290	Syak.g_02198	Syal.g_00813
OG0001291	Syak.g_02147	Syal.g_00866
OG0001292	Syak.g_01410	Syal.g_01206
OG0001293	Syak.g_01432	Syal.g_01236
OG0001294	Syak.g_00355	Syal.g_02207
OG0001295	Syak.g_00740	Syal.g_01828
OG0001296	Syak.g_02610	Syal.g_02933
OG0001298	Syak.g_02703	Syal.g_02777
OG0001299	Syak.g_00349	Syal.g_02200
OG0001300	Syak.g_00706	Syal.g_01795
OG0001301	Syak.g_00721	Syal.g_01941, Syal.g_01810
OG0001302	Syak.g_00068	Syal.g_02607
OG0001303	Syak.g_00548	Syal.g_02033
OG0001304	Syak.g_00664	Syal.g_01899
OG0001305	Syak.g_00728	Syal.g_01817
OG0001306	Syak.g_00915	Syal.g_01626
OG0001307	Syak.g_00344	Syal.g_02195
OG0001308	Syak.g_01054	Syal.g_00392
OG0001309	Syak.g_02620	Syal.g_02943
OG0001311	Syak.g_00651	Syal.g_01912
OG0001312	Syak.g_00537	Syal.g_02024
OG0001315	Syak.g_01284	Syal.g_00300
OG0001316	Syak.g_02140	Syal.g_00872
OG0001317	Syak.g_02302	Syal.g_00687
OG0001318	Syak.g_01424	Syal.g_01228
OG0001319	Syak.g_01448	Syal.g_01252
OG0001321	Syak.g_01172	Syal.g_00508
OG0001322	Syak.g_01171	Syal.g_00507
OG0001323	Syak.g_02623	Syal.g_02946
OG0001324	Syak.g_00707	Syal.g_01796
OG0001325	Syak.g_00800	Syal.g_01865
OG0001326	Syak.g_01870	Syal.g_01138
OG0001326	Syak.g_01154	Syal.g_02405
OG0001327	Syak.g_00362	Syal.g_02296
OG0001328	Syak.g_00383	Syal.g_02266
OG0001329	Syak.g_00280	Syal.g_01188
OG0001330	Syak.g_00925	Syal.g_01611
OG0001332	Syak.g_02485	Syal.g_02965
OG0001333	Syak.g_02365	Syal.g_00639
OG0001334	Syak.g_01274	Syal.g_00311
OG0001335	Syak.g_01273	Syal.g_00312
OG0001336	Syak.g_01817	Syal.g_01180
OG0001337	Syak.g_01262	Syal.g_00327
OG0001338	Syak.g_01258	Syal.g_02003, Syal.g_00330
OG0001340	Syak.g_01261	Syal.g_00328
OG0001343	Syak.g_01877	Syal.g_01190
OG0001344	Syak.g_00893	Syal.g_01658
OG0001345	Syak.g_00856	Syal.g_01694
OG0001346	Syak.g_00937	Syal.g_01600
OG0001347	Syak.g_01885	Syal.g_01531
OG0001348	Syak.g_00774	Syal.g_01849
OG0001351	Syak.g_01164	Syal.g_00501
OG0001353	Syak.g_00612	Syal.g_02457
OG0001354	Syak.g_00485	Syal.g_01973
OG0001357	Syak.g_00092	Syal.g_00433, Syal.g_02584
OG0001358	Syak.g_00007	Syal.g_02715
OG0001359	Syak.g_01878	Syal.g_01189
OG0001360	Syak.g_00854	Syal.g_01696
OG0001361	Syak.g_00859	Syal.g_01691
OG0001364	Syak.g_01552	Syal.g_01342
OG0001365	Syak.g_01937	Syal.g_01072
OG0001366	Syak.g_02391	Syal.g_00616
OG0001368	Syak.g_01403	Syal.g_01200
OG0001369	Syak.g_02207	Syal.g_00803
OG0001373	Syak.g_01871	Syal.g_01137
OG0001374	Syak.g_01863	Syal.g_01145
OG0001375	Syak.g_01876	Syal.g_01191
OG0001376	Syak.g_01916	Syal.g_01095
OG0001377	Syak.g_01917	Syal.g_01094
OG0001378	Syak.g_01196	Syal.g_00529
OG0001379	Syak.g_00927	Syal.g_01609
OG0001382	Syak.g_01169	Syal.g_00220
OG0001383	Syak.g_00973	Syal.g_01023
OG0001383	Syak.g_02312	Syal.g_00678
OG0001385	Syak.g_01874	Syal.g_01134
OG0001386	Syak.g_01873	Syal.g_01135
OG0001387	Syak.g_01872	Syal.g_01136
OG0001388	Syak.g_01869	Syal.g_01139
OG0001389	Syak.g_01868	Syal.g_01140
OG0001390	Syak.g_01867	Syal.g_01141
OG0001391	Syak.g_01866	Syal.g_01142
OG0001392	Syak.g_01865	Syal.g_01143
OG0001393	Syak.g_01864	Syal.g_01144
OG0001394	Syak.g_00399	Syal.g_02250
OG0001395	Syak.g_00789	Syal.g_02432
OG0001396	Syak.g_01884, Syak.g_01623	Syal.g_01532
OG0001398	Syak.g_00571	Syal.g_00774
OG0001399	Syak.g_01977	Syal.g_00434
OG0001401	Syak.g_00608	Syal.g_02463
OG0001402	Syak.g_00012	Syal.g_02711
OG0001405	Syak.g_01271	Syal.g_00314
OG0001406	Syak.g_01915	Syal.g_01096
OG0001408	Syak.g_00087	Syal.g_02589
OG0001409	Syak.g_00878	Syal.g_01671
OG0001410	Syak.g_00343	Syal.g_02194
OG0001411	Syak.g_01581	Syal.g_01399
OG0001413	Syak.g_00103	Syal.g_02570
OG0001416	Syak.g_00941	Syal.g_01595
OG0001417	Syak.g_00486	Syal.g_01974
OG0001420	Syak.g_02635	Syal.g_02955
OG0001425	Syak.g_01922	Syal.g_01089
OG0001426	Syak.g_00246	Syal.g_00694, Syal.g_00731
OG0001430	Syak.g_01949	Syal.g_01055
OG0001432	Syak.g_00095	Syal.g_02578
OG0001433	Syak.g_00771	Syal.g_02212
OG0001434	Syak.g_00404	Syal.g_02245
OG0001435	Syak.g_00369	Syal.g_02290
OG0001436	Syak.g_01546	Syal.g_01335
OG0001436	Syak.g_01547	Syal.g_01336
OG0001438	Syak.g_01475	Syal.g_01278
OG0001439	Syak.g_01506	Syal.g_01306
OG0001442	Syak.g_00415	Syal.g_02234
OG0001443	Syak.g_01909	Syal.g_01101
OG0001444	Syak.g_01678	Syal.g_01506
OG0001444	Syak.g_02212	Syal.g_00798
OG0001447	Syak.g_02159	Syal.g_00853
OG0001448	Syak.g_00121	Syal.g_02552
OG0001449	Syak.g_01401	Syal.g_01198
OG0001452	Syak.g_01419	Syal.g_01223
OG0001454	Syak.g_00249	Syal.g_02566
OG0001456	Syak.g_01855	Syal.g_01146
OG0001457	Syak.g_01854	Syal.g_01147
OG0001458	Syak.g_01853	Syal.g_01148
OG0001459	Syak.g_00311	Syal.g_01493
OG0001460	Syak.g_00770	Syal.g_02211
OG0001461	Syak.g_00276	Syal.g_02091
OG0001462	Syak.g_01750	Syal.g_00138
OG0001470	Syak.g_01592	Syal.g_00181
OG0001471	Syak.g_01501	Syal.g_01301
OG0001473	Syak.g_00102	Syal.g_02571
OG0001474	Syak.g_01239	Syal.g_00354
OG0001475	Syak.g_01594	Syal.g_00184
OG0001476	Syak.g_00882	Syal.g_01667
OG0001477	Syak.g_00718	Syal.g_01807
OG0001478	Syak.g_01139	Syal.g_00481
OG0001478	Syak.g_01131	Syal.g_00474
OG0001479	Syak.g_01242	Syal.g_00351
OG0001480	Syak.g_00084	Syal.g_02599
OG0001482	Syak.g_00476	Syal.g_01964
OG0001486	Syak.g_00900	Syal.g_01651
OG0001488	Syak.g_00872	Syal.g_01677
OG0001489	Syak.g_01291	Syal.g_00291
OG0001492	Syak.g_00668	Syal.g_01769
OG0001493	Syak.g_00676	Syal.g_01760
OG0001495	Syak.g_01357	Syal.g_00223
OG0001496	Syak.g_00715	Syal.g_01804
OG0001497	Syak.g_00717	Syal.g_01806
OG0001498	Syak.g_01214	Syal.g_00554
OG0001502	Syak.g_00586	Syal.g_02489
OG0001504	Syak.g_00310	Syal.g_02103, Syal.g_01492
OG0001508	Syak.g_01591	Syal.g_00180
OG0001509	Syak.g_01706	Syal.g_00190
OG0001510	Syak.g_01662	Syal.g_01489
OG0001511	Syak.g_02183	Syal.g_00829
OG0001512	Syak.g_02308	Syal.g_00682
OG0001513	Syak.g_01572	Syal.g_01361
OG0001514	Syak.g_00714	Syal.g_01803
OG0001515	Syak.g_00701	Syal.g_01791
OG0001516	Syak.g_00346	Syal.g_02197
OG0001517	Syak.g_01245	Syal.g_00348
OG0001518	Syak.g_01924	Syal.g_01087, Syal.g_02309
OG0001519	Syak.g_01907	Syal.g_01103
OG0001520	Syak.g_02689	Syal.g_02790
OG0001525	Syak.g_00091	Syal.g_02585
OG0001527	Syak.g_02682	Syal.g_02796
OG0001528	Syak.g_01593	Syal.g_00182
OG0001529	Syak.g_01743	Syal.g_00145
OG0001530	Syak.g_02185	Syal.g_00827
OG0001531	Syak.g_02309	Syal.g_00681
OG0001532	Syak.g_00838	Syal.g_01710
OG0001533	Syak.g_01198	Syal.g_00533
OG0001533	Syak.g_01155	Syal.g_00494
OG0001534	Syak.g_00665	Syal.g_01898
OG0001535	Syak.g_00646	Syal.g_01917
OG0001536	Syak.g_00508	Syal.g_01996
OG0001537	Syak.g_00392	Syal.g_02257
OG0001538	Syak.g_00439	Syal.g_01870
OG0001539	Syak.g_00364	Syal.g_02294
OG0001540	Syak.g_02155	Syal.g_00858
OG0001541	Syak.g_02089	Syal.g_00924
OG0001542	Syak.g_02080	Syal.g_00935
OG0001543	Syak.g_02007	Syal.g_00988
OG0001544	Syak.g_01908	Syal.g_01102
OG0001545	Syak.g_01830	Syal.g_01170
OG0001546	Syak.g_02627	Syal.g_02950
OG0001547	Syak.g_00564	Syal.g_02050
OG0001551	Syak.g_00689	Syal.g_01781
OG0001554	Syak.g_01945	Syal.g_01065
OG0001557	Syak.g_00400	Syal.g_02249
OG0001558	Syak.g_01774	Syal.g_00117
OG0001559	Syak.g_02186	Syal.g_00826
OG0001560	Syak.g_02199	Syal.g_00812
OG0001561	Syak.g_00653	Syal.g_01910
OG0001562	Syak.g_00639	Syal.g_01926
OG0001563	Syak.g_01306	Syal.g_00274
OG0001565	Syak.g_00083	Syal.g_02600
OG0001567	Syak.g_00565	Syal.g_02051
OG0001568	Syak.g_00562	Syal.g_02049
OG0001570	Syak.g_00574	Syal.g_02053
OG0001572	Syak.g_00097	Syal.g_03017
OG0001574	Syak.g_02680	Syal.g_02798
OG0001576	Syak.g_00955	Syal.g_01582
OG0001577	Syak.g_00903	Syal.g_01648
OG0001578	Syak.g_00229	Syal.g_01562
OG0001579	Syak.g_01267	Syal.g_00318
OG0001580	Syak.g_01953	Syal.g_01052
OG0001582	Syak.g_00231	Syal.g_02644
OG0001589	Syak.g_02356	Syal.g_00647
OG0001590	Syak.g_00268	Syal.g_02511
OG0001590	Syak.g_00029	Syal.g_02642
OG0001591	Syak.g_00357	Syal.g_02209
OG0001592	Syak.g_01952	Syal.g_01053
OG0001593	Syak.g_02516, Syak.g_02531, Syak.g_02523, Syak.g_02525, Syak.g_02497, Syak.g_02262, Syak.g_02271	Syal.g_02118
OG0001594	Syak.g_01004	Syal.g_00056
OG0001614	Syak.g_01641	Syal.g_01451
OG0001615	Syak.g_00589	Syal.g_02482
OG0001615	Syak.g_02660	Syal.g_02820
OG0001616	Syak.g_00851	Syal.g_01699
OG0001617	Syak.g_00710	Syal.g_01800
OG0001618	Syak.g_00793	Syal.g_02420
OG0001619	Syak.g_00520	Syal.g_02009
OG0001620	Syak.g_01233	Syal.g_00360
OG0001621	Syak.g_01420	Syal.g_01224
OG0001622	Syak.g_01820	Syal.g_01178
OG0001623	Syak.g_01257	Syal.g_00331
OG0001624	Syak.g_00226	Syal.g_02962
OG0001624	Syak.g_00077	Syal.g_02606
OG0001625	Syak.g_01426	Syal.g_01230
OG0001634	Syak.g_00352	Syal.g_02203
OG0001635	Syak.g_01690	Syal.g_01517
OG0001636	Syak.g_01751	Syal.g_00137
OG0001637	Syak.g_02337	Syal.g_00659
OG0001638	Syak.g_02404	Syal.g_00599
OG0001639	Syak.g_02481	Syal.g_02968
OG0001640	Syak.g_00759	Syal.g_01839
OG0001641	Syak.g_00467	Syal.g_01955
OG0001643	Syak.g_00040	Syal.g_02631
OG0001644	Syak.g_00783	Syal.g_02426
OG0001645	Syak.g_02655	Syal.g_02826
OG0001647	Syak.g_01450	Syal.g_01254
OG0001652	Syak.g_01776	Syal.g_00115
OG0001653	Syak.g_02209	Syal.g_00801
OG0001654	Syak.g_02483	Syal.g_02966
OG0001655	Syak.g_00131	Syal.g_00703, Syal.g_02854
OG0001656	Syak.g_01268	Syal.g_00317
OG0001657	Syak.g_02117	Syal.g_00897
OG0001658	Syak.g_01943	Syal.g_01066
OG0001659	Syak.g_00842	Syal.g_01706
OG0001666	Syak.g_00212	Syal.g_01491, Syal.g_02102, Syal.g_02073
OG0001671	Syak.g_02002	Syal.g_00993
OG0001672	Syak.g_02241	Syal.g_00765
OG0001673	Syak.g_02299	Syal.g_00689
OG0001674	Syak.g_01017	Syal.g_00044
OG0001674	Syak.g_01016	Syal.g_00045
OG0001675	Syak.g_00637	Syal.g_01928
OG0001676	Syak.g_01264	Syal.g_00320
OG0001677	Syak.g_01281	Syal.g_00303
OG0001678	Syak.g_01389	Syal.g_00197
OG0001679	Syak.g_00549	Syal.g_02034, Syal.g_00794
OG0001680	Syak.g_02400	Syal.g_00607
OG0001681	Syak.g_00984	Syal.g_01544
OG0001682	Syak.g_00795	Syal.g_02418
OG0001692	Syak.g_01035	Syal.g_00024
OG0001693	Syak.g_00735, Syak.g_00733	Syal.g_01822
OG0001694	Syak.g_01461	Syal.g_01265
OG0001695	Syak.g_01836	Syal.g_01165
OG0001702	Syak.g_02217	Syal.g_00786
OG0001703	Syak.g_02567	Syal.g_02890
OG0001712	Syak.g_00225	Syal.g_02524
OG0001713	Syak.g_00881	Syal.g_01668
OG0001714	Syak.g_01615	Syal.g_01529, Syal.g_01047
OG0001715	Syak.g_00122	Syal.g_02550
OG0001716	Syak.g_00584	Syal.g_02491
OG0001716	Syak.g_01670	Syal.g_01503
OG0001717	Syak.g_02104	Syal.g_00910
OG0001726	Syak.g_00572	Syal.g_00536
OG0001729	Syak.g_02314	Syal.g_00676
OG0001730	Syak.g_02326	Syal.g_00672
OG0001731	Syak.g_02463	Syal.g_02986
OG0001732	Syak.g_00822	Syal.g_01730
OG0001733	Syak.g_00359	Syal.g_02213
OG0001734	Syak.g_00583	Syal.g_02492
OG0001735	Syak.g_00331	Syal.g_02179
OG0001737	Syak.g_01481	Syal.g_01284
OG0001738	Syak.g_01523	Syal.g_01320
OG0001739	Syak.g_01838	Syal.g_01163
OG0001740	Syak.g_01833	Syal.g_01167
OG0001741	Syak.g_00283	Syal.g_02961
OG0001745	Syak.g_00281	Syal.g_02530
OG0001748	Syak.g_02000	Syal.g_00995
OG0001750	Syak.g_02211	Syal.g_00799
OG0001751	Syak.g_02298	Syal.g_00690
OG0001752	Syak.g_02328	Syal.g_00669
OG0001753	Syak.g_00888	Syal.g_00662
OG0001754	Syak.g_02335	Syal.g_00661
OG0001755	Syak.g_02619	Syal.g_02942
OG0001756	Syak.g_01919	Syal.g_01093
OG0001759	Syak.g_00214	Syal.g_02141
OG0001760	Syak.g_02319	Syal.g_02096
OG0001761	Syak.g_02757	Syal.g_02727
OG0001762	Syak.g_00630	Syal.g_01947
OG0001763	Syak.g_00473	Syal.g_01961
OG0001764	Syak.g_00559	Syal.g_02046
OG0001765	Syak.g_00141	Syal.g_01854
OG0001766	Syak.g_01491	Syal.g_01296
OG0001767	Syak.g_01545	Syal.g_01334
OG0001768	Syak.g_02074	Syal.g_00941
OG0001770	Syak.g_00323	Syal.g_02501
OG0001783	Syak.g_01647	Syal.g_01456
OG0001784	Syak.g_02216	Syal.g_00795
OG0001785	Syak.g_02336, Syak.g_02339	Syal.g_00660
OG0001786	Syak.g_02444	Syal.g_03009
OG0001787	Syak.g_02639	Syal.g_02839
OG0001788	Syak.g_02642	Syal.g_02836
OG0001789	Syak.g_00935	Syal.g_01602
OG0001790	Syak.g_00908	Syal.g_01633
OG0001791	Syak.g_00788	Syal.g_02431
OG0001791	Syak.g_00880	Syal.g_01669
OG0001792	Syak.g_00814	Syal.g_01737
OG0001794	Syak.g_00661	Syal.g_01902
OG0001796	Syak.g_00641	Syal.g_01923
OG0001797	Syak.g_00528	Syal.g_02017
OG0001798	Syak.g_00015	Syal.g_02709
OG0001799	Syak.g_00052	Syal.g_02616
OG0001800	Syak.g_00992	Syal.g_01539
OG0001801	Syak.g_01024	Syal.g_00038
OG0001803	Syak.g_01185	Syal.g_00519
OG0001804	Syak.g_01213	Syal.g_00553
OG0001805	Syak.g_01415	Syal.g_01211
OG0001806	Syak.g_01449	Syal.g_01253
OG0001807	Syak.g_01548	Syal.g_01337
OG0001808	Syak.g_01557	Syal.g_01344
OG0001809	Syak.g_02144	Syal.g_00869
OG0001810	Syak.g_02142	Syal.g_00878
OG0001811	Syak.g_02082	Syal.g_00933
OG0001812	Syak.g_01951	Syal.g_01054
OG0001813	Syak.g_01901	Syal.g_01117
OG0001814	Syak.g_01808	Syal.g_00081
OG0001815	Syak.g_01800	Syal.g_00091
OG0001816	Syak.g_00361	Syal.g_02297
OG0001835	Syak.g_00142	Syal.g_00713
OG0001837	Syak.g_02001	Syal.g_00994
OG0001838	Syak.g_01786	Syal.g_00105
OG0001839	Syak.g_01755	Syal.g_00133
OG0001840	Syak.g_01737	Syal.g_00151
OG0001841	Syak.g_01730	Syal.g_00158
OG0001843	Syak.g_01640	Syal.g_01450
OG0001844	Syak.g_01639	Syal.g_01449
OG0001845	Syak.g_01638	Syal.g_01448
OG0001846	Syak.g_02167	Syal.g_00845
OG0001847	Syak.g_02169	Syal.g_00843
OG0001848	Syak.g_02173	Syal.g_00839
OG0001849	Syak.g_02223	Syal.g_00780
OG0001850	Syak.g_02238	Syal.g_00768
OG0001851	Syak.g_02245	Syal.g_00761
OG0001852	Syak.g_02246	Syal.g_00760
OG0001853	Syak.g_02253	Syal.g_00753
OG0001854	Syak.g_02304	Syal.g_00685
OG0001855	Syak.g_01013	Syal.g_00050
OG0001856	Syak.g_02438	Syal.g_00563
OG0001857	Syak.g_02441	Syal.g_00560
OG0001858	Syak.g_02468	Syal.g_02981
OG0001859	Syak.g_02555	Syal.g_02879
OG0001860	Syak.g_02569	Syal.g_02892
OG0001861	Syak.g_02581	Syal.g_02904
OG0001862	Syak.g_02593	Syal.g_02916
OG0001863	Syak.g_02599	Syal.g_02922
OG0001864	Syak.g_02652	Syal.g_02829
OG0001865	Syak.g_02716	Syal.g_02764
OG0001866	Syak.g_02743	Syal.g_02740
OG0001867	Syak.g_02755	Syal.g_02729
OG0001868	Syak.g_00940	Syal.g_01596
OG0001869	Syak.g_00904	Syal.g_01647
OG0001870	Syak.g_00895	Syal.g_01656
OG0001871	Syak.g_00890	Syal.g_01661
OG0001872	Syak.g_00809	Syal.g_01742
OG0001873	Syak.g_00850	Syal.g_01700
OG0001874	Syak.g_00853	Syal.g_01697
OG0001877	Syak.g_00702	Syal.g_01792
OG0001878	Syak.g_00634	Syal.g_01931
OG0001879	Syak.g_00627	Syal.g_01950
OG0001880	Syak.g_00499	Syal.g_01987
OG0001881	Syak.g_00500	Syal.g_01988
OG0001882	Syak.g_00525	Syal.g_02014
OG0001883	Syak.g_00531	Syal.g_02018
OG0001884	Syak.g_00113	Syal.g_02564
OG0001885	Syak.g_00553	Syal.g_02041
OG0001886	Syak.g_00557	Syal.g_02045
OG0001887	Syak.g_00382	Syal.g_02267
OG0001888	Syak.g_00408	Syal.g_02243
OG0001889	Syak.g_00449	Syal.g_01880
OG0001890	Syak.g_00595	Syal.g_02476
OG0001891	Syak.g_00591	Syal.g_02480
OG0001892	Syak.g_00082	Syal.g_02601
OG0001893	Syak.g_00016	Syal.g_02708
OG0001894	Syak.g_00034	Syal.g_02637
OG0001895	Syak.g_00998	Syal.g_00063
OG0001896	Syak.g_01200	Syal.g_00535
OG0001897	Syak.g_01236	Syal.g_00357
OG0001898	Syak.g_01252	Syal.g_00336
OG0001899	Syak.g_01317	Syal.g_00263
OG0001900	Syak.g_01434	Syal.g_01238
OG0001901	Syak.g_01435	Syal.g_01239
OG0001902	Syak.g_01466	Syal.g_01270
OG0001903	Syak.g_01476	Syal.g_01279
OG0001904	Syak.g_01550	Syal.g_01340
OG0001905	Syak.g_01559	Syal.g_01346
OG0001906	Syak.g_02154	Syal.g_00859
OG0001908	Syak.g_02087	Syal.g_00926
OG0001909	Syak.g_02076	Syal.g_00939
OG0001910	Syak.g_01996	Syal.g_00999
OG0001912	Syak.g_01932	Syal.g_01077
OG0001913	Syak.g_01930	Syal.g_01081
OG0001914	Syak.g_00270	Syal.g_02509
OG0001915	Syak.g_01803	Syal.g_00088
OG0001924	Syak.g_02769	Syal.g_02722
OG0001925	Syak.g_02768	Syal.g_02723
OG0001926	Syak.g_02767	Syal.g_02724
OG0001927	Syak.g_02766	Syal.g_02725
OG0001929	Syak.g_01723	Syal.g_00165
OG0001932	Syak.g_01642	Syal.g_01452
OG0001933	Syak.g_02189	Syal.g_00823
OG0001934	Syak.g_02202	Syal.g_00808
OG0001936	Syak.g_00289	Syal.g_02069
OG0001937	Syak.g_02455	Syal.g_02994
OG0001938	Syak.g_02571	Syal.g_02894
OG0001939	Syak.g_00067	Syal.g_02608
OG0001940	Syak.g_02702	Syal.g_02778
OG0001941	Syak.g_00945	Syal.g_01591
OG0001942	Syak.g_00916	Syal.g_01625
OG0001942	Syak.g_01967	Syal.g_01037
OG0001943	Syak.g_00879	Syal.g_01670
OG0001944	Syak.g_00573	Syal.g_02052
OG0001946	Syak.g_00703	Syal.g_01793
OG0001947	Syak.g_00761	Syal.g_01841
OG0001947	Syak.g_01494	Syal.g_01043
OG0001948	Syak.g_00471	Syal.g_01959
OG0001949	Syak.g_00490	Syal.g_01978
OG0001950	Syak.g_00492	Syal.g_01980
OG0001951	Syak.g_00501	Syal.g_01989
OG0001952	Syak.g_00526	Syal.g_02015
