Orthogroup	Syak	Syaq
OG0001120	Syak.g_00474	Syaq.g_02514
OG0001121	Syak.g_00114	Syaq.g_01919
OG0001123	Syak.g_00650	Syaq.g_00061
OG0001124	Syak.g_00652	Syaq.g_00060
OG0001125	Syak.g_00654	Syaq.g_00058
OG0001126	Syak.g_00757	Syaq.g_02693
OG0001127	Syak.g_00756	Syaq.g_02692
OG0001128	Syak.g_00753	Syaq.g_02689
OG0001129	Syak.g_00751	Syaq.g_02687
OG0001130	Syak.g_00750	Syaq.g_02686
OG0001131	Syak.g_00389	Syaq.g_02284
OG0001132	Syak.g_00120	Syaq.g_01872
OG0001133	Syak.g_00014	Syaq.g_02063
OG0001134	Syak.g_00273	Syaq.g_02213
OG0001135	Syak.g_00274	Syaq.g_02212
OG0001136	Syak.g_00901	Syaq.g_00252
OG0001137	Syak.g_00876	Syaq.g_00228
OG0001138	Syak.g_00839	Syaq.g_00196
OG0001139	Syak.g_00837	Syaq.g_00194
OG0001140	Syak.g_00836	Syaq.g_00193
OG0001141	Syak.g_00835	Syaq.g_00192
OG0001142	Syak.g_00834	Syaq.g_00191
OG0001143	Syak.g_00826	Syaq.g_00182
OG0001144	Syak.g_00815	Syaq.g_00166
OG0001145	Syak.g_00922	Syaq.g_00284
OG0001146	Syak.g_00943	Syaq.g_00305
OG0001147	Syak.g_01113	Syaq.g_00438
OG0001148	Syak.g_02563	Syaq.g_01761
OG0001149	Syak.g_02562	Syaq.g_01760
OG0001150	Syak.g_02561	Syaq.g_01759
OG0001151	Syak.g_02548	Syaq.g_01746
OG0001153	Syak.g_01084	Syaq.g_00413
OG0001154	Syak.g_01085	Syaq.g_00414
OG0001155	Syak.g_02480	Syaq.g_01739
OG0001156	Syak.g_02477	Syaq.g_01729
OG0001157	Syak.g_02476	Syaq.g_01728
OG0001158	Syak.g_02475	Syaq.g_01727
OG0001159	Syak.g_02474	Syaq.g_01726
OG0001160	Syak.g_02437	Syaq.g_01693
OG0001161	Syak.g_01906	Syaq.g_01233
OG0001162	Syak.g_00959	Syaq.g_00331
OG0001163	Syak.g_02429	Syaq.g_01685
OG0001164	Syak.g_02423	Syaq.g_01679
OG0001165	Syak.g_02418	Syaq.g_01674
OG0001166	Syak.g_02394	Syaq.g_01652
OG0001167	Syak.g_02366	Syaq.g_01039
OG0001169	Syak.g_02362	Syaq.g_01620
OG0001170	Syak.g_02360	Syaq.g_01618
OG0001171	Syak.g_02349	Syaq.g_01607
OG0001172	Syak.g_01388	Syaq.g_00690
OG0001173	Syak.g_01387	Syaq.g_00689
OG0001174	Syak.g_01379	Syaq.g_00681
OG0001175	Syak.g_01378	Syaq.g_00680
OG0001176	Syak.g_01354	Syaq.g_00656
OG0001177	Syak.g_01356	Syaq.g_00658
OG0001178	Syak.g_02411	Syaq.g_01667
OG0001179	Syak.g_01324	Syaq.g_00626
OG0001181	Syak.g_01296	Syaq.g_00596
OG0001182	Syak.g_01287	Syaq.g_00587
OG0001183	Syak.g_01282	Syaq.g_00579
OG0001184	Syak.g_01571	Syaq.g_00995
OG0001185	Syak.g_01643	Syaq.g_01022
OG0001186	Syak.g_01709	Syaq.g_01058
OG0001187	Syak.g_01712	Syaq.g_01061
OG0001188	Syak.g_01714	Syaq.g_01065
OG0001189	Syak.g_01736	Syaq.g_01095
OG0001190	Syak.g_01942	Syaq.g_01264
OG0001191	Syak.g_01928	Syaq.g_01248
OG0001192	Syak.g_01921	Syaq.g_01242
OG0001193	Syak.g_01888	Syaq.g_01217
OG0001194	Syak.g_01882	Syaq.g_01214
OG0001195	Syak.g_01881	Syaq.g_01213
OG0001196	Syak.g_01811	Syaq.g_01169
OG0001197	Syak.g_01809	Syaq.g_01167
OG0001198	Syak.g_01798	Syaq.g_01153
OG0001199	Syak.g_02249	Syaq.g_01553
OG0001200	Syak.g_02247	Syaq.g_01551
OG0001201	Syak.g_02191	Syaq.g_01486
OG0001202	Syak.g_02061	Syaq.g_01358
OG0001203	Syak.g_02307	Syaq.g_01581
OG0001204	Syak.g_01404	Syaq.g_00709
OG0001205	Syak.g_01181	Syaq.g_00491
OG0001206	Syak.g_01148	Syaq.g_00468
OG0001207	Syak.g_02566	Syaq.g_01764
OG0001208	Syak.g_02576	Syaq.g_01774
OG0001209	Syak.g_02643	Syaq.g_01841
OG0001210	Syak.g_02654	Syaq.g_01852
OG0001211	Syak.g_02669	Syaq.g_01932
OG0001212	Syak.g_02728	Syaq.g_01990
OG0001213	Syak.g_00025	Syaq.g_02072
OG0001214	Syak.g_00037	Syaq.g_02084
OG0001215	Syak.g_00697	Syaq.g_02580
OG0001216	Syak.g_00805	Syaq.g_00026
OG0001217	Syak.g_00138	Syaq.g_01885
OG0001218	Syak.g_01093	Syaq.g_00423
OG0001219	Syak.g_00551	Syaq.g_02434
OG0001220	Syak.g_00580	Syaq.g_02412
OG0001221	Syak.g_00390	Syaq.g_02300
OG0001222	Syak.g_00517	Syaq.g_02472
OG0001223	Syak.g_00472	Syaq.g_02516
OG0001224	Syak.g_00739	Syaq.g_02683
OG0001226	Syak.g_02239	Syaq.g_01543
OG0001227	Syak.g_00963	Syaq.g_00333
OG0001230	Syak.g_01030	Syaq.g_00361
OG0001231	Syak.g_01777	Syaq.g_01133
OG0001232	Syak.g_02385	Syaq.g_01643
OG0001233	Syak.g_02359	Syaq.g_01617
OG0001234	Syak.g_01374	Syaq.g_00676
OG0001235	Syak.g_01362	Syaq.g_00665
OG0001236	Syak.g_01568	Syaq.g_00990
OG0001237	Syak.g_01573	Syaq.g_00999
OG0001238	Syak.g_01926	Syaq.g_01246
OG0001239	Syak.g_02252	Syaq.g_01556
OG0001240	Syak.g_02206	Syaq.g_01502
OG0001241	Syak.g_02197	Syaq.g_01492
OG0001243	Syak.g_02160	Syaq.g_01457
OG0001244	Syak.g_02132	Syaq.g_01430
OG0001245	Syak.g_00248	Syaq.g_01916
OG0001246	Syak.g_02604	Syaq.g_01802
OG0001248	Syak.g_00147	Syaq.g_01891
OG0001249	Syak.g_01251	Syaq.g_00563
OG0001250	Syak.g_00602	Syaq.g_02389
OG0001251	Syak.g_01875	Syaq.g_02135
OG0001252	Syak.g_00754	Syaq.g_02690
OG0001253	Syak.g_00250	Syaq.g_01918
OG0001254	Syak.g_00272	Syaq.g_02214
OG0001255	Syak.g_00066	Syaq.g_02111
OG0001256	Syak.g_02430	Syaq.g_01686
OG0001258	Syak.g_02420	Syaq.g_01676
OG0001259	Syak.g_02361	Syaq.g_01619
OG0001260	Syak.g_02332	Syaq.g_01595
OG0001261	Syak.g_01315	Syaq.g_00617
OG0001262	Syak.g_01734	Syaq.g_01093
OG0001263	Syak.g_02157	Syaq.g_01454
OG0001265	Syak.g_02170	Syaq.g_01466
OG0001266	Syak.g_02057	Syaq.g_01354
OG0001267	Syak.g_01459	Syaq.g_00763
OG0001268	Syak.g_01240	Syaq.g_00553
OG0001269	Syak.g_02323	Syaq.g_01866
OG0001270	Syak.g_01194	Syaq.g_00504
OG0001271	Syak.g_01121	Syaq.g_00445
OG0001272	Syak.g_02580	Syaq.g_01778
OG0001273	Syak.g_00030	Syaq.g_02077
OG0001274	Syak.g_01988	Syaq.g_01303
OG0001275	Syak.g_00633	Syaq.g_02531
OG0001276	Syak.g_00649	Syaq.g_00062
OG0001278	Syak.g_00671	Syaq.g_00155
OG0001279	Syak.g_00105	Syaq.g_01867
OG0001280	Syak.g_00933	Syaq.g_00294
OG0001281	Syak.g_00944	Syaq.g_00306
OG0001282	Syak.g_02564	Syaq.g_01762
OG0001283	Syak.g_01818	Syaq.g_01175
OG0001284	Syak.g_02446	Syaq.g_01700
OG0001285	Syak.g_02381	Syaq.g_01639
OG0001286	Syak.g_01301	Syaq.g_00602
OG0001287	Syak.g_01652	Syaq.g_01030
OG0001289	Syak.g_02222	Syaq.g_01528
OG0001290	Syak.g_02198	Syaq.g_01493
OG0001291	Syak.g_02147	Syaq.g_01444
OG0001293	Syak.g_01432	Syaq.g_00736
OG0001294	Syak.g_00355	Syaq.g_02252
OG0001296	Syak.g_02610	Syaq.g_01808
OG0001297	Syak.g_02614	Syaq.g_01812
OG0001298	Syak.g_02703	Syaq.g_01967
OG0001299	Syak.g_00349	Syaq.g_02246
OG0001300	Syak.g_00706	Syaq.g_02589
OG0001301	Syak.g_00721	Syaq.g_02602
OG0001302	Syak.g_00068	Syaq.g_02115
OG0001303	Syak.g_00548	Syaq.g_02437
OG0001304	Syak.g_00664	Syaq.g_00049
OG0001305	Syak.g_00728	Syaq.g_02673
OG0001306	Syak.g_00915	Syaq.g_00267
OG0001308	Syak.g_01054	Syaq.g_00385
OG0001312	Syak.g_00537	Syaq.g_02449
OG0001314	Syak.g_00124	Syaq.g_00826
OG0001315	Syak.g_01284	Syaq.g_00581
OG0001316	Syak.g_02140	Syaq.g_01437
OG0001317	Syak.g_02302	Syaq.g_01576
OG0001318	Syak.g_01424	Syaq.g_00728
OG0001319	Syak.g_01448	Syaq.g_00751
OG0001321	Syak.g_01172	Syaq.g_00483
OG0001322	Syak.g_01171	Syaq.g_00482
OG0001323	Syak.g_02623	Syaq.g_01820
OG0001324	Syak.g_00707	Syaq.g_02590
OG0001325	Syak.g_00800	Syaq.g_00030
OG0001326	Syak.g_01870	Syaq.g_01205
OG0001327	Syak.g_00362	Syaq.g_02259
OG0001328	Syak.g_00383	Syaq.g_02280
OG0001329	Syak.g_00280	Syaq.g_02113
OG0001330	Syak.g_00925	Syaq.g_00287
OG0001331	Syak.g_02559	Syaq.g_01757
OG0001333	Syak.g_02365	Syaq.g_01622
OG0001336	Syak.g_01817	Syaq.g_01174
OG0001337	Syak.g_01262, Syak.g_01253	Syaq.g_00564
OG0001343	Syak.g_01877	Syaq.g_00700
OG0001345	Syak.g_00856	Syaq.g_00213
OG0001346	Syak.g_00937	Syaq.g_00298
OG0001347	Syak.g_01885	Syaq.g_01063
OG0001348	Syak.g_00774	Syaq.g_02703
OG0001350	Syak.g_02306	Syaq.g_01580
OG0001351	Syak.g_01164	Syaq.g_00476
OG0001352	Syak.g_00764	Syaq.g_01904
OG0001353	Syak.g_00612	Syaq.g_02379
OG0001354	Syak.g_00485	Syaq.g_02503
OG0001355	Syak.g_00144	Syaq.g_00797
OG0001356	Syak.g_00773	Syaq.g_00127, Syaq.g_02555
OG0001357	Syak.g_00092	Syaq.g_02130
OG0001358	Syak.g_00007	Syaq.g_02056
OG0001359	Syak.g_01878	Syaq.g_00699
OG0001360	Syak.g_00854	Syaq.g_00211
OG0001361	Syak.g_00859	Syaq.g_00216
OG0001364	Syak.g_01552	Syaq.g_00972
OG0001365	Syak.g_01937	Syaq.g_01259
OG0001366	Syak.g_02391	Syaq.g_01649
OG0001368	Syak.g_01403	Syaq.g_00708
OG0001369	Syak.g_02207	Syaq.g_01503
OG0001373	Syak.g_01871	Syaq.g_01206
OG0001374	Syak.g_01863	Syaq.g_01198
OG0001375	Syak.g_01876	Syaq.g_00701
OG0001378	Syak.g_01196	Syaq.g_00506
OG0001379	Syak.g_00927	Syaq.g_00289
OG0001380	Syak.g_00237	Syaq.g_01915
OG0001382	Syak.g_01169	Syaq.g_00662
OG0001383	Syak.g_00973	Syaq.g_01292
OG0001383	Syak.g_02312	Syaq.g_01587
OG0001385	Syak.g_01874	Syaq.g_01209
OG0001386	Syak.g_01873	Syaq.g_01208
OG0001387	Syak.g_01872	Syaq.g_01207
OG0001388	Syak.g_01869	Syaq.g_01204
OG0001389	Syak.g_01868	Syaq.g_01203
OG0001390	Syak.g_01867	Syaq.g_01202
OG0001391	Syak.g_01866	Syaq.g_01201
OG0001392	Syak.g_01865	Syaq.g_01200
OG0001393	Syak.g_01864	Syaq.g_01199
OG0001394	Syak.g_00399	Syaq.g_02307
OG0001395	Syak.g_00789	Syaq.g_00045
OG0001396	Syak.g_01884	Syaq.g_01064
OG0001401	Syak.g_00608	Syaq.g_02383
OG0001402	Syak.g_00012	Syaq.g_02061
OG0001408	Syak.g_00087	Syaq.g_02125
OG0001409	Syak.g_00878	Syaq.g_00229
OG0001413	Syak.g_00103	Syaq.g_00139
OG0001416	Syak.g_00941	Syaq.g_00303
OG0001417	Syak.g_00486	Syaq.g_02502
OG0001420	Syak.g_02635	Syaq.g_01833
OG0001429	Syak.g_00547	Syaq.g_02438
OG0001430	Syak.g_01949	Syaq.g_01271
OG0001432	Syak.g_00095	Syaq.g_01862
OG0001433	Syak.g_00771	Syaq.g_00128
OG0001434	Syak.g_00404	Syaq.g_02312
OG0001435	Syak.g_00369	Syaq.g_02265
OG0001436	Syak.g_01546	Syaq.g_00966
OG0001436	Syak.g_01547	Syaq.g_00967
OG0001438	Syak.g_01475	Syaq.g_00778
OG0001439	Syak.g_01506	Syaq.g_00863
OG0001442	Syak.g_00415	Syaq.g_02322
OG0001443	Syak.g_01909	Syaq.g_01236
OG0001444	Syak.g_01678	Syaq.g_01042
OG0001444	Syak.g_02212	Syaq.g_01508
OG0001447	Syak.g_02159	Syaq.g_01456
OG0001448	Syak.g_00121	Syaq.g_01873
OG0001449	Syak.g_01401	Syaq.g_00698
OG0001452	Syak.g_01419	Syaq.g_00723
OG0001453	Syak.g_00465	Syaq.g_02522
OG0001454	Syak.g_00249	Syaq.g_01917
OG0001456	Syak.g_01855	Syaq.g_01196
OG0001457	Syak.g_01854	Syaq.g_01195
OG0001458	Syak.g_01853	Syaq.g_01194
OG0001460	Syak.g_00770	Syaq.g_00129
OG0001461	Syak.g_00276	Syaq.g_02163
OG0001462	Syak.g_01750	Syaq.g_01108
OG0001465	Syak.g_00775	Syaq.g_02704
OG0001467	Syak.g_01022	Syaq.g_00354
OG0001470	Syak.g_01592	Syaq.g_00903
OG0001471	Syak.g_01501	Syaq.g_00859
OG0001473	Syak.g_00102	Syaq.g_02134
OG0001474	Syak.g_01239	Syaq.g_00552
OG0001475	Syak.g_01594	Syaq.g_00905
OG0001476	Syak.g_00882	Syaq.g_00233
OG0001477	Syak.g_00718	Syaq.g_02599
OG0001478	Syak.g_01139	Syaq.g_00457
OG0001478	Syak.g_01133	Syaq.g_00451
OG0001479	Syak.g_01242	Syaq.g_00555
OG0001480	Syak.g_00084	Syaq.g_02121
OG0001482	Syak.g_00476	Syaq.g_02512
OG0001486	Syak.g_00900	Syaq.g_00251
OG0001488	Syak.g_00872	Syaq.g_00224
OG0001489	Syak.g_00278	Syaq.g_02565
OG0001489	Syak.g_01291	Syaq.g_00591
OG0001492	Syak.g_00668	Syaq.g_00158
OG0001493	Syak.g_00676	Syaq.g_00150
OG0001495	Syak.g_01357	Syaq.g_00659
OG0001496	Syak.g_00715	Syaq.g_02596
OG0001497	Syak.g_00717	Syaq.g_02598
OG0001498	Syak.g_01214	Syaq.g_00528
OG0001502	Syak.g_00586	Syaq.g_02407
OG0001508	Syak.g_01591	Syaq.g_00902
OG0001510	Syak.g_01662	Syaq.g_01034
OG0001511	Syak.g_02183	Syaq.g_01478
OG0001512	Syak.g_02308	Syaq.g_01583
OG0001513	Syak.g_01572	Syaq.g_00998
OG0001514	Syak.g_00714	Syaq.g_02595
OG0001515	Syak.g_00701	Syaq.g_02585
OG0001516	Syak.g_00346	Syaq.g_02243
OG0001517	Syak.g_01245	Syaq.g_00558
OG0001518	Syak.g_01924	Syaq.g_01244
OG0001519	Syak.g_01907	Syaq.g_01234
OG0001520	Syak.g_02689	Syaq.g_01953
OG0001525	Syak.g_00091	Syaq.g_02129
OG0001527	Syak.g_02682	Syaq.g_01946
OG0001528	Syak.g_01593	Syaq.g_00904
OG0001529	Syak.g_01743	Syaq.g_01102
OG0001530	Syak.g_02185	Syaq.g_01480
OG0001531	Syak.g_02309	Syaq.g_01584
OG0001532	Syak.g_00838	Syaq.g_00195
OG0001533	Syak.g_01198	Syaq.g_00508
OG0001533	Syak.g_01155	Syaq.g_00470
OG0001534	Syak.g_00665	Syaq.g_00048
OG0001535	Syak.g_00646	Syaq.g_00065
OG0001536	Syak.g_00508	Syaq.g_02480
OG0001537	Syak.g_00392	Syaq.g_02301
OG0001538	Syak.g_00439	Syaq.g_02345
OG0001539	Syak.g_00364	Syaq.g_02261
OG0001540	Syak.g_02155	Syaq.g_01452
OG0001541	Syak.g_02089	Syaq.g_01387
OG0001542	Syak.g_02080	Syaq.g_01379
OG0001544	Syak.g_01908	Syaq.g_01235
OG0001545	Syak.g_01830	Syaq.g_01185
OG0001546	Syak.g_02627	Syaq.g_01825
OG0001547	Syak.g_00564	Syaq.g_02422
OG0001549	Syak.g_00577	Syaq.g_02416
OG0001551	Syak.g_00689	Syaq.g_02572
OG0001553	Syak.g_01037	Syaq.g_00368
OG0001554	Syak.g_01945	Syaq.g_01266
OG0001556	Syak.g_00845	Syaq.g_00202
OG0001557	Syak.g_00400	Syaq.g_02308
OG0001558	Syak.g_01774	Syaq.g_01130
OG0001559	Syak.g_02186	Syaq.g_01481
OG0001560	Syak.g_02199	Syaq.g_01494
OG0001561	Syak.g_00653	Syaq.g_00059
OG0001562	Syak.g_00639	Syaq.g_00073
OG0001563	Syak.g_01306	Syaq.g_00608
OG0001564	Syak.g_01860	Syaq.g_02158
OG0001565	Syak.g_00083	Syaq.g_02120
OG0001567	Syak.g_00565	Syaq.g_02421
OG0001568	Syak.g_00562	Syaq.g_02424
OG0001570	Syak.g_00574	Syaq.g_02417
OG0001573	Syak.g_01697	Syaq.g_01216, Syaq.g_00355
OG0001574	Syak.g_02680	Syaq.g_01944
OG0001576	Syak.g_00955	Syaq.g_00326
OG0001577	Syak.g_00903	Syaq.g_00254
OG0001580	Syak.g_01953	Syaq.g_01275
OG0001588	Syak.g_01554	Syaq.g_00974
OG0001590	Syak.g_00268	Syaq.g_02166
OG0001590	Syak.g_00029	Syaq.g_02076
OG0001591	Syak.g_00357	Syaq.g_02254
OG0001592	Syak.g_01952	Syaq.g_01274
OG0001602	Syak.g_00776	Syaq.g_02705
OG0001614	Syak.g_01641	Syaq.g_01020
OG0001615	Syak.g_00589	Syaq.g_02404
OG0001615	Syak.g_02660	Syaq.g_01923
OG0001616	Syak.g_00851	Syaq.g_00208
OG0001617	Syak.g_00710	Syaq.g_02593
OG0001618	Syak.g_00793	Syaq.g_00036
OG0001619	Syak.g_00520	Syaq.g_02469
OG0001620	Syak.g_01233	Syaq.g_00546
OG0001621	Syak.g_01420	Syaq.g_00724
OG0001622	Syak.g_01820	Syaq.g_01176
OG0001623	Syak.g_01257	Syaq.g_00571
OG0001624	Syak.g_00077	Syaq.g_02116
OG0001625	Syak.g_01426	Syaq.g_00730
OG0001634	Syak.g_00352	Syaq.g_02249
OG0001636	Syak.g_01751	Syaq.g_01109
OG0001637	Syak.g_02340, Syak.g_02337	Syaq.g_01603
OG0001638	Syak.g_02404	Syaq.g_01660
OG0001639	Syak.g_02481	Syaq.g_01738
OG0001640	Syak.g_00759	Syaq.g_02695
OG0001641	Syak.g_00467	Syaq.g_02520
OG0001642	Syak.g_00581	Syaq.g_02411
OG0001643	Syak.g_00040	Syaq.g_02087
OG0001645	Syak.g_02655	Syaq.g_01853
OG0001646	Syak.g_00140	Syaq.g_01883
OG0001647	Syak.g_01450	Syaq.g_00753
OG0001652	Syak.g_01776	Syaq.g_01132
OG0001653	Syak.g_02209	Syaq.g_01505
OG0001654	Syak.g_02483	Syaq.g_01736
OG0001657	Syak.g_02117	Syaq.g_01413
OG0001658	Syak.g_01943	Syaq.g_01265
OG0001659	Syak.g_00842	Syaq.g_00199
OG0001666	Syak.g_00212	Syaq.g_02653
OG0001671	Syak.g_02002	Syaq.g_01316
OG0001672	Syak.g_02241	Syaq.g_01545
OG0001673	Syak.g_02299	Syaq.g_01569
OG0001675	Syak.g_00637	Syaq.g_02535
OG0001677	Syak.g_01281	Syaq.g_00578
OG0001678	Syak.g_01389	Syaq.g_00691
OG0001679	Syak.g_00549	Syaq.g_02436
OG0001682	Syak.g_00287, Syak.g_00795	Syaq.g_00034
OG0001690	Syak.g_02027	Syaq.g_01514
OG0001692	Syak.g_01035	Syaq.g_00366
OG0001693	Syak.g_00735	Syaq.g_02678
OG0001694	Syak.g_01461	Syaq.g_00765
OG0001695	Syak.g_01836	Syaq.g_01191
OG0001700	Syak.g_00320, Syak.g_00570	Syaq.g_02420
OG0001702	Syak.g_02217	Syaq.g_01523
OG0001703	Syak.g_02567	Syaq.g_01765
OG0001713	Syak.g_00881	Syaq.g_00232
OG0001715	Syak.g_00122	Syaq.g_01875
OG0001716	Syak.g_00584	Syaq.g_02409
OG0001716	Syak.g_02046, Syak.g_01670	Syaq.g_01334
OG0001726	Syak.g_00572	Syaq.g_02419
OG0001729	Syak.g_02314	Syaq.g_01589
OG0001730	Syak.g_02326	Syaq.g_01591
OG0001731	Syak.g_02463	Syaq.g_01717
OG0001732	Syak.g_00822	Syaq.g_00173
OG0001733	Syak.g_00359	Syaq.g_02256
OG0001734	Syak.g_00583	Syaq.g_02661
OG0001735	Syak.g_00331	Syaq.g_02236
OG0001737	Syak.g_01481	Syaq.g_00843
OG0001738	Syak.g_01523	Syaq.g_00879
OG0001739	Syak.g_01838	Syaq.g_01192
OG0001740	Syak.g_01833	Syaq.g_01188
OG0001747	Syak.g_02135	Syaq.g_01432
OG0001748	Syak.g_02000	Syaq.g_01314
OG0001749	Syak.g_01539	Syaq.g_00959
OG0001750	Syak.g_02211	Syaq.g_01507
OG0001751	Syak.g_02298	Syaq.g_01568
OG0001752	Syak.g_02328	Syaq.g_01593
OG0001753	Syak.g_00888	Syaq.g_00238
OG0001754	Syak.g_02335	Syaq.g_01598
OG0001755	Syak.g_02619	Syaq.g_01817
OG0001756	Syak.g_01910	Syaq.g_01237
OG0001759	Syak.g_00214, Syak.g_02495	Syaq.g_00114
OG0001760	Syak.g_02341	Syaq.g_01336
OG0001761	Syak.g_02757	Syaq.g_02021
OG0001762	Syak.g_00630	Syaq.g_02528
OG0001763	Syak.g_00473	Syaq.g_02515
OG0001764	Syak.g_00559	Syaq.g_02427
OG0001765	Syak.g_00141	Syaq.g_02655
OG0001766	Syak.g_01491	Syaq.g_00854
OG0001767	Syak.g_01545	Syaq.g_00965
OG0001768	Syak.g_02074	Syaq.g_01373
OG0001770	Syak.g_00323	Syaq.g_02165
OG0001783	Syak.g_01647	Syaq.g_01025
OG0001784	Syak.g_02216	Syaq.g_01512
OG0001785	Syak.g_02336, Syak.g_02339	Syaq.g_01602
OG0001786	Syak.g_02444	Syaq.g_01698
OG0001787	Syak.g_02639	Syaq.g_01837
OG0001788	Syak.g_02642	Syaq.g_01840
OG0001789	Syak.g_00935	Syaq.g_00296
OG0001790	Syak.g_00908	Syaq.g_00260
OG0001791	Syak.g_00880	Syaq.g_00231
OG0001792	Syak.g_00814	Syaq.g_00165
OG0001794	Syak.g_00661	Syaq.g_00051
OG0001796	Syak.g_00641	Syaq.g_00071
OG0001797	Syak.g_00528	Syaq.g_02461
OG0001798	Syak.g_00015	Syaq.g_02064
OG0001799	Syak.g_00052	Syaq.g_02103
OG0001800	Syak.g_00992	Syaq.g_00346
OG0001801	Syak.g_01024	Syaq.g_00356
OG0001803	Syak.g_01185	Syaq.g_00495
OG0001804	Syak.g_01213	Syaq.g_00527
OG0001805	Syak.g_01415	Syaq.g_00719
OG0001806	Syak.g_01449	Syaq.g_00752
OG0001807	Syak.g_01548	Syaq.g_00968
OG0001808	Syak.g_01557	Syaq.g_00979
OG0001809	Syak.g_02144	Syaq.g_01441
OG0001810	Syak.g_02142	Syaq.g_01439
OG0001811	Syak.g_02082	Syaq.g_01381
OG0001812	Syak.g_01951	Syaq.g_01273
OG0001813	Syak.g_01901	Syaq.g_01230
OG0001814	Syak.g_01808	Syaq.g_01166
OG0001815	Syak.g_01800	Syaq.g_01155
OG0001816	Syak.g_00361	Syaq.g_02258
OG0001837	Syak.g_02001	Syaq.g_01315
OG0001838	Syak.g_01786	Syaq.g_01142
OG0001839	Syak.g_01755	Syaq.g_01113
OG0001840	Syak.g_01737	Syaq.g_01096
OG0001841	Syak.g_01730	Syaq.g_01087
OG0001843	Syak.g_01640	Syaq.g_01019
OG0001844	Syak.g_01639	Syaq.g_01018
OG0001845	Syak.g_01638	Syaq.g_01017
OG0001846	Syak.g_02167	Syaq.g_01464
OG0001847	Syak.g_02169	Syaq.g_01465
OG0001848	Syak.g_02173	Syaq.g_01469
OG0001849	Syak.g_02223	Syaq.g_01529
OG0001850	Syak.g_02238	Syaq.g_01542
OG0001851	Syak.g_02245	Syaq.g_01549
OG0001852	Syak.g_02246	Syaq.g_01550
OG0001853	Syak.g_02253	Syaq.g_01557
OG0001854	Syak.g_02304	Syaq.g_01578
OG0001856	Syak.g_02438	Syaq.g_01694
OG0001857	Syak.g_02441	Syaq.g_01697
OG0001858	Syak.g_02468	Syaq.g_01722
OG0001859	Syak.g_02555	Syaq.g_01753
OG0001860	Syak.g_02569	Syaq.g_01767
OG0001861	Syak.g_02581	Syaq.g_01779
OG0001862	Syak.g_02593	Syaq.g_01791
OG0001863	Syak.g_02599	Syaq.g_01797
OG0001864	Syak.g_02652	Syaq.g_01850
OG0001865	Syak.g_02716	Syaq.g_01980
OG0001866	Syak.g_02743	Syaq.g_02004
OG0001867	Syak.g_02755	Syaq.g_02019
OG0001868	Syak.g_00940	Syaq.g_00302
OG0001869	Syak.g_00904	Syaq.g_00255
OG0001870	Syak.g_00895	Syaq.g_00246
OG0001871	Syak.g_00890	Syaq.g_00240
OG0001872	Syak.g_00809	Syaq.g_00160
OG0001873	Syak.g_00850	Syaq.g_00207
OG0001874	Syak.g_00853	Syaq.g_00210
OG0001877	Syak.g_00702	Syaq.g_02586
OG0001878	Syak.g_00634	Syaq.g_02532
OG0001879	Syak.g_00627	Syaq.g_02525
OG0001880	Syak.g_00499	Syaq.g_02489
OG0001881	Syak.g_00500	Syaq.g_02488
OG0001882	Syak.g_00525	Syaq.g_02464
OG0001883	Syak.g_00531	Syaq.g_02455
OG0001884	Syak.g_00113	Syaq.g_01869
OG0001885	Syak.g_00553	Syaq.g_02432
OG0001886	Syak.g_00557	Syaq.g_02428
OG0001887	Syak.g_00382	Syaq.g_02279
OG0001888	Syak.g_00408	Syaq.g_02314
OG0001889	Syak.g_00449	Syaq.g_02355
OG0001890	Syak.g_00595	Syaq.g_02396
OG0001891	Syak.g_00591	Syaq.g_02402
OG0001892	Syak.g_00082	Syaq.g_02119
OG0001893	Syak.g_00016	Syaq.g_02065
OG0001894	Syak.g_00034	Syaq.g_02081
OG0001895	Syak.g_00998	Syaq.g_00351
OG0001896	Syak.g_01200	Syaq.g_00511
OG0001897	Syak.g_01236	Syaq.g_00549
OG0001898	Syak.g_01252	Syaq.g_00566
OG0001899	Syak.g_01317	Syaq.g_00619
OG0001900	Syak.g_01434	Syaq.g_00737
OG0001901	Syak.g_01435	Syaq.g_00738
OG0001902	Syak.g_01466	Syaq.g_00770
OG0001903	Syak.g_01476	Syaq.g_00779
OG0001904	Syak.g_01550	Syaq.g_00970
OG0001905	Syak.g_01559	Syaq.g_00982
OG0001906	Syak.g_02154	Syaq.g_01451
OG0001907	Syak.g_02136	Syaq.g_01433
OG0001908	Syak.g_02087	Syaq.g_01385
OG0001909	Syak.g_02076	Syaq.g_01375
OG0001910	Syak.g_01996	Syaq.g_01311
OG0001912	Syak.g_01932	Syaq.g_01252
OG0001913	Syak.g_01930	Syaq.g_01250
OG0001914	Syak.g_00270	Syaq.g_02168
OG0001915	Syak.g_01803	Syaq.g_01158
OG0001917	Syak.g_00648	Syaq.g_00063
OG0001924	Syak.g_02769	Syaq.g_02038
OG0001925	Syak.g_02768	Syaq.g_02037
OG0001926	Syak.g_02767	Syaq.g_02036
OG0001927	Syak.g_02766	Syaq.g_02035
OG0001929	Syak.g_01723	Syaq.g_01080
OG0001932	Syak.g_01642	Syaq.g_01021
OG0001933	Syak.g_02189	Syaq.g_01484
