Orthogroup	Syak	Prbl
OG0001130	Syak.g_00750	Prbl.g_00933
OG0001131	Syak.g_00389	Prbl.g_02575
OG0001132	Syak.g_00120	Prbl.g_01603
OG0001133	Syak.g_00014	Prbl.g_01621
OG0001134	Syak.g_00273	Prbl.g_02204
OG0001135	Syak.g_00274	Prbl.g_02202
OG0001136	Syak.g_00901	Prbl.g_02082
OG0001137	Syak.g_00876	Prbl.g_02102
OG0001138	Syak.g_00839	Prbl.g_01118
OG0001139	Syak.g_00837	Prbl.g_01116
OG0001140	Syak.g_00836	Prbl.g_01115
OG0001141	Syak.g_00835	Prbl.g_01114
OG0001142	Syak.g_00834	Prbl.g_01113
OG0001143	Syak.g_00826	Prbl.g_01376
OG0001144	Syak.g_00815	Prbl.g_02580
OG0001145	Syak.g_00922	Prbl.g_01711
OG0001146	Syak.g_00943	Prbl.g_01727
OG0001147	Syak.g_01113	Prbl.g_01333
OG0001148	Syak.g_02563	Prbl.g_00501
OG0001149	Syak.g_02562	Prbl.g_00500
OG0001150	Syak.g_02561	Prbl.g_00499
OG0001151	Syak.g_02548	Prbl.g_00487
OG0001153	Syak.g_01084	Prbl.g_00704
OG0001154	Syak.g_01085	Prbl.g_00705
OG0001155	Syak.g_02480	Prbl.g_00454
OG0001156	Syak.g_02477	Prbl.g_00451
OG0001157	Syak.g_02476	Prbl.g_01604
OG0001158	Syak.g_02475	Prbl.g_00450
OG0001159	Syak.g_02474	Prbl.g_00449
OG0001160	Syak.g_02437	Prbl.g_00420
OG0001161	Syak.g_01906	Prbl.g_01601
OG0001162	Syak.g_00959	Prbl.g_00048
OG0001163	Syak.g_02429	Prbl.g_00406
OG0001164	Syak.g_02423	Prbl.g_00401
OG0001165	Syak.g_02418	Prbl.g_00398
OG0001166	Syak.g_02394	Prbl.g_00371
OG0001167	Syak.g_02366	Prbl.g_00350
OG0001168	Syak.g_02364	Prbl.g_00348
OG0001169	Syak.g_02362	Prbl.g_00346
OG0001170	Syak.g_02360	Prbl.g_00344
OG0001171	Syak.g_02349	Prbl.g_00334
OG0001173	Syak.g_01387	Prbl.g_01062
OG0001174	Syak.g_01379	Prbl.g_01054
OG0001175	Syak.g_01378	Prbl.g_01053
OG0001176	Syak.g_01354	Prbl.g_00953
OG0001177	Syak.g_01356	Prbl.g_00951
OG0001179	Syak.g_01324	Prbl.g_00982
OG0001181	Syak.g_01296	Prbl.g_01138
OG0001182	Syak.g_01287	Prbl.g_01147
OG0001183	Syak.g_01282	Prbl.g_01175
OG0001184	Syak.g_01571	Prbl.g_00848
OG0001185	Syak.g_01643	Prbl.g_01291
OG0001186	Syak.g_01709	Prbl.g_02026
OG0001187	Syak.g_01712	Prbl.g_02022
OG0001188	Syak.g_01714	Prbl.g_02018
OG0001189	Syak.g_01736	Prbl.g_01996
OG0001190	Syak.g_01942	Prbl.g_02239
OG0001191	Syak.g_01928	Prbl.g_02226
OG0001192	Syak.g_01921	Prbl.g_02219
OG0001193	Syak.g_01888	Prbl.g_02181
OG0001194	Syak.g_01882	Prbl.g_02175
OG0001195	Syak.g_01881	Prbl.g_02174
OG0001196	Syak.g_01811	Prbl.g_02138
OG0001197	Syak.g_01809	Prbl.g_02136
OG0001198	Syak.g_01798	Prbl.g_02124
OG0001199	Syak.g_02249	Prbl.g_00602
OG0001200	Syak.g_02247	Prbl.g_00600
OG0001201	Syak.g_02191	Prbl.g_00551
OG0001202	Syak.g_02061	Prbl.g_00095
OG0001203	Syak.g_02307	Prbl.g_00197
OG0001204	Syak.g_01404	Prbl.g_02667
OG0001205	Syak.g_01181	Prbl.g_00642
OG0001206	Syak.g_01148	Prbl.g_01363
OG0001207	Syak.g_02566	Prbl.g_00503
OG0001208	Syak.g_02576	Prbl.g_00513
OG0001209	Syak.g_02643	Prbl.g_00763
OG0001210	Syak.g_02654	Prbl.g_00751
OG0001211	Syak.g_02669	Prbl.g_01884
OG0001212	Syak.g_02728	Prbl.g_01765
OG0001213	Syak.g_00025	Prbl.g_01631
OG0001214	Syak.g_00037	Prbl.g_01641
OG0001215	Syak.g_00697	Prbl.g_01858
OG0001216	Syak.g_00805	Prbl.g_02564
OG0001217	Syak.g_00138	Prbl.g_01904
OG0001218	Syak.g_01093	Prbl.g_00716
OG0001219	Syak.g_00551	Prbl.g_02435
OG0001220	Syak.g_00580	Prbl.g_01567
OG0001221	Syak.g_00390	Prbl.g_02383
OG0001222	Syak.g_00517	Prbl.g_02210
OG0001223	Syak.g_00472	Prbl.g_02503
OG0001224	Syak.g_00739	Prbl.g_00931
OG0001226	Syak.g_02239	Prbl.g_01704
OG0001227	Syak.g_00963	Prbl.g_00472
OG0001228	Syak.g_00619	Prbl.g_02585
OG0001229	Syak.g_00711	Prbl.g_00409
OG0001230	Syak.g_01030	Prbl.g_00252
OG0001231	Syak.g_01777	Prbl.g_01957
OG0001232	Syak.g_02385	Prbl.g_00366
OG0001233	Syak.g_02359	Prbl.g_00343
OG0001234	Syak.g_01374	Prbl.g_01050
OG0001235	Syak.g_01362	Prbl.g_00948
OG0001236	Syak.g_01568	Prbl.g_00852
OG0001237	Syak.g_01573	Prbl.g_00845
OG0001238	Syak.g_01926	Prbl.g_02225
OG0001239	Syak.g_02252	Prbl.g_00605
OG0001240	Syak.g_02206	Prbl.g_00568
OG0001241	Syak.g_02197	Prbl.g_00558
OG0001242	Syak.g_02168	Prbl.g_01322
OG0001243	Syak.g_02160	Prbl.g_00828
OG0001245	Syak.g_00248	Prbl.g_01693
OG0001246	Syak.g_02604	Prbl.g_00803
OG0001247	Syak.g_00618	Prbl.g_02295
OG0001248	Syak.g_00147	Prbl.g_01869
OG0001249	Syak.g_01251	Prbl.g_01195
OG0001250	Syak.g_00602	Prbl.g_01546
OG0001252	Syak.g_00754	Prbl.g_00936
OG0001253	Syak.g_00250	Prbl.g_01686
OG0001254	Syak.g_00272	Prbl.g_02203
OG0001255	Syak.g_00066	Prbl.g_00036
OG0001258	Syak.g_02420	Prbl.g_00400
OG0001259	Syak.g_02361	Prbl.g_00345
OG0001260	Syak.g_02332	Prbl.g_00315
OG0001261	Syak.g_01315	Prbl.g_00991
OG0001262	Syak.g_01734	Prbl.g_01999
OG0001263	Syak.g_02157	Prbl.g_00826
OG0001265	Syak.g_02170	Prbl.g_01324
OG0001266	Syak.g_02057	Prbl.g_00099
OG0001267	Syak.g_01459	Prbl.g_01453
OG0001268	Syak.g_01240	Prbl.g_01207
OG0001269	Syak.g_02323	Prbl.g_01564
OG0001270	Syak.g_01194	Prbl.g_00654
OG0001271	Syak.g_01121	Prbl.g_01343
OG0001272	Syak.g_02580	Prbl.g_00517
OG0001273	Syak.g_00030	Prbl.g_01634
OG0001274	Syak.g_01988	Prbl.g_01263
OG0001275	Syak.g_00633	Prbl.g_02518
OG0001276	Syak.g_00649	Prbl.g_02535
OG0001277	Syak.g_01829	Prbl.g_02152
OG0001278	Syak.g_00671	Prbl.g_02592
OG0001279	Syak.g_00105	Prbl.g_00156
OG0001280	Syak.g_00933	Prbl.g_01719
OG0001281	Syak.g_00944	Prbl.g_01728
OG0001283	Syak.g_01818	Prbl.g_02143
OG0001285	Syak.g_02381	Prbl.g_00362
OG0001286	Syak.g_01301	Prbl.g_01132
OG0001288	Syak.g_01686	Prbl.g_02059
OG0001290	Syak.g_02198	Prbl.g_00559
OG0001291	Syak.g_02147	Prbl.g_00816
OG0001292	Syak.g_01410	Prbl.g_01512
OG0001293	Syak.g_01432	Prbl.g_01489
OG0001294	Syak.g_00355	Prbl.g_01393
OG0001295	Syak.g_00740	Prbl.g_00748
OG0001297	Syak.g_02614	Prbl.g_00793
OG0001298	Syak.g_02703	Prbl.g_01791
OG0001300	Syak.g_00706	Prbl.g_01873
OG0001301	Syak.g_00721	Prbl.g_00022
OG0001302	Syak.g_00068	Prbl.g_01930
OG0001303	Syak.g_00548	Prbl.g_02437
OG0001307	Syak.g_00344	Prbl.g_00723
OG0001308	Syak.g_01054	Prbl.g_00224
OG0001309	Syak.g_02620	Prbl.g_00787
OG0001311	Syak.g_00651	Prbl.g_02537
OG0001312	Syak.g_00537	Prbl.g_02448
OG0001316	Syak.g_02140	Prbl.g_00809
OG0001319	Syak.g_01448	Prbl.g_01463
OG0001321	Syak.g_01172	Prbl.g_00633
OG0001322	Syak.g_01171	Prbl.g_00632
OG0001323	Syak.g_02623	Prbl.g_00784
OG0001324	Syak.g_00707	Prbl.g_01874
OG0001326	Syak.g_01870	Prbl.g_02168
OG0001328	Syak.g_00383	Prbl.g_02390
OG0001329	Syak.g_00280	Prbl.g_01079
OG0001330	Syak.g_00925	Prbl.g_01712
OG0001331	Syak.g_02559	Prbl.g_00497
OG0001332	Syak.g_02485	Prbl.g_00466
OG0001333	Syak.g_02365	Prbl.g_00349
OG0001334	Syak.g_01274	Prbl.g_01179
OG0001335	Syak.g_01273	Prbl.g_01180
OG0001336	Syak.g_01817	Prbl.g_02142
OG0001337	Syak.g_01262	Prbl.g_01189
OG0001340	Syak.g_01261	Prbl.g_01190
OG0001344	Syak.g_00893	Prbl.g_02089
OG0001347	Syak.g_01885	Prbl.g_02051
OG0001347	Syak.g_01622	Prbl.g_01002
OG0001348	Syak.g_00774	Prbl.g_01243
OG0001351	Syak.g_01164	Prbl.g_00624
OG0001352	Syak.g_00764	Prbl.g_00027
OG0001353	Syak.g_00612	Prbl.g_01537
OG0001354	Syak.g_00485	Prbl.g_02494
OG0001355	Syak.g_00144	Prbl.g_02379
OG0001356	Syak.g_00773	Prbl.g_02208
OG0001357	Syak.g_00092	Prbl.g_00628, Prbl.g_00679, Prbl.g_01685
OG0001358	Syak.g_00007	Prbl.g_01615
OG0001360	Syak.g_00854	Prbl.g_01104
OG0001361	Syak.g_00859	Prbl.g_00182
OG0001365	Syak.g_01937	Prbl.g_02234
OG0001369	Syak.g_02207	Prbl.g_00569
OG0001371	Syak.g_02231	Prbl.g_01915
OG0001373	Syak.g_01871	Prbl.g_02169
OG0001374	Syak.g_01863	Prbl.g_02161
OG0001376	Syak.g_01916	Prbl.g_02216
OG0001377	Syak.g_01917	Prbl.g_02217
OG0001378	Syak.g_01196	Prbl.g_00661
OG0001379	Syak.g_00927	Prbl.g_01714
OG0001380	Syak.g_00237	Prbl.g_01572
OG0001382	Syak.g_01169	Prbl.g_02571
OG0001383	Syak.g_02312	Prbl.g_00191
OG0001385	Syak.g_01874	Prbl.g_02172
OG0001386	Syak.g_01873	Prbl.g_02171
OG0001387	Syak.g_01872	Prbl.g_02170
OG0001388	Syak.g_01869	Prbl.g_02167
OG0001389	Syak.g_01868	Prbl.g_02166
OG0001390	Syak.g_01867	Prbl.g_02165
OG0001391	Syak.g_01866	Prbl.g_02164
OG0001392	Syak.g_01865	Prbl.g_02163
OG0001393	Syak.g_01864	Prbl.g_02162
OG0001394	Syak.g_00399	Prbl.g_02366
OG0001395	Syak.g_00789	Prbl.g_02548
OG0001396	Syak.g_01884, Syak.g_01623	Prbl.g_02050
OG0001398	Syak.g_00571	Prbl.g_01692
OG0001399	Syak.g_01103	Prbl.g_01151
OG0001401	Syak.g_00608	Prbl.g_01541
OG0001402	Syak.g_00012	Prbl.g_01620
OG0001405	Syak.g_01271	Prbl.g_01182
OG0001406	Syak.g_01915	Prbl.g_02215
OG0001409	Syak.g_00878	Prbl.g_02100
OG0001410	Syak.g_00343	Prbl.g_00724
OG0001412	Syak.g_01886	Prbl.g_01003
OG0001416	Syak.g_00941	Prbl.g_01725
OG0001422	Syak.g_00928	Prbl.g_01370
OG0001425	Syak.g_01922	Prbl.g_02222
OG0001426	Syak.g_00246	Prbl.g_00480
OG0001434	Syak.g_00404	Prbl.g_02362
OG0001435	Syak.g_00369	Prbl.g_02411
OG0001436	Syak.g_01546	Prbl.g_00873
OG0001436	Syak.g_01547	Prbl.g_00872
OG0001438	Syak.g_01475	Prbl.g_01438
OG0001442	Syak.g_00415	Prbl.g_02358
OG0001443	Syak.g_01909	Prbl.g_00408
OG0001444	Syak.g_01678	Prbl.g_01234
OG0001444	Syak.g_02212	Prbl.g_00574
OG0001449	Syak.g_01401	Prbl.g_01940
OG0001461	Syak.g_00276	Prbl.g_00620
OG0001462	Syak.g_01750	Prbl.g_01983
OG0001464	Syak.g_01260	Prbl.g_01191
OG0001470	Syak.g_01592	Prbl.g_02028
OG0001475	Syak.g_01594	Prbl.g_02030
OG0001476	Syak.g_00882	Prbl.g_02095
OG0001477	Syak.g_00718	Prbl.g_00017
OG0001478	Syak.g_01496, Syak.g_01139, Syak.g_01133	Prbl.g_01349
OG0001479	Syak.g_01242	Prbl.g_01205
OG0001488	Syak.g_00872	Prbl.g_02106
OG0001489	Syak.g_01291	Prbl.g_01143
OG0001495	Syak.g_01357	Prbl.g_00950
OG0001496	Syak.g_00715	Prbl.g_00013
OG0001497	Syak.g_00717	Prbl.g_00016
OG0001498	Syak.g_01214	Prbl.g_02675
OG0001508	Syak.g_01591	Prbl.g_02027
OG0001509	Syak.g_01706	Prbl.g_01299
OG0001510	Syak.g_01662	Prbl.g_02635
OG0001511	Syak.g_02183	Prbl.g_00544
OG0001512	Syak.g_02308	Prbl.g_00195
OG0001514	Syak.g_00714	Prbl.g_00012
OG0001515	Syak.g_00701	Prbl.g_01865
OG0001516	Syak.g_00346	Prbl.g_01402
OG0001517	Syak.g_01245	Prbl.g_01202
OG0001518	Syak.g_01924	Prbl.g_02223
OG0001519	Syak.g_01907	Prbl.g_02212
OG0001525	Syak.g_00091	Prbl.g_01807
OG0001527	Syak.g_02682	Prbl.g_01898
OG0001528	Syak.g_01593	Prbl.g_02024
OG0001529	Syak.g_01743	Prbl.g_01989
OG0001530	Syak.g_02185	Prbl.g_00546
OG0001531	Syak.g_02309	Prbl.g_00194
OG0001532	Syak.g_00838	Prbl.g_01117
OG0001533	Syak.g_01198	Prbl.g_00662
OG0001533	Syak.g_01155	Prbl.g_01699
OG0001534	Syak.g_00665	Prbl.g_02545
OG0001535	Syak.g_00646	Prbl.g_02533
OG0001536	Syak.g_00508	Prbl.g_02474
OG0001537	Syak.g_00392	Prbl.g_02374
OG0001538	Syak.g_00439	Prbl.g_02330
OG0001539	Syak.g_00364	Prbl.g_01587
OG0001540	Syak.g_02155	Prbl.g_00824
OG0001541	Syak.g_02089	Prbl.g_00267
OG0001542	Syak.g_02080	Prbl.g_00073
OG0001543	Syak.g_02007	Prbl.g_01241
OG0001544	Syak.g_01908	Prbl.g_02213
OG0001545	Syak.g_01830	Prbl.g_02153
OG0001553	Syak.g_01037	Prbl.g_00245
OG0001558	Syak.g_01774	Prbl.g_01960
OG0001559	Syak.g_02186	Prbl.g_00547
OG0001560	Syak.g_02199	Prbl.g_00560
OG0001561	Syak.g_00653	Prbl.g_02539
OG0001562	Syak.g_00639	Prbl.g_02525
OG0001563	Syak.g_01306	Prbl.g_00999
OG0001565	Syak.g_00083	Prbl.g_02291
OG0001572	Syak.g_00097	Prbl.g_01025
OG0001574	Syak.g_02680	Prbl.g_01896
OG0001576	Syak.g_00955	Prbl.g_01737
OG0001577	Syak.g_00903	Prbl.g_02080
OG0001579	Syak.g_01267	Prbl.g_01186
OG0001580	Syak.g_01953	Prbl.g_02250
OG0001588	Syak.g_01554	Prbl.g_00865
OG0001589	Syak.g_02356	Prbl.g_00341
OG0001590	Syak.g_00268	Prbl.g_01565
OG0001591	Syak.g_00357	Prbl.g_01591
OG0001592	Syak.g_01952	Prbl.g_02249
OG0001614	Syak.g_01641	Prbl.g_01293
OG0001615	Syak.g_00589	Prbl.g_02646
OG0001616	Syak.g_00851	Prbl.g_01380
OG0001617	Syak.g_00710	Prbl.g_00728
OG0001618	Syak.g_00793	Prbl.g_02557
OG0001619	Syak.g_00520	Prbl.g_02464
OG0001620	Syak.g_01233	Prbl.g_01215
OG0001621	Syak.g_01420	Prbl.g_01500
OG0001622	Syak.g_01820	Prbl.g_02144
OG0001634	Syak.g_00352	Prbl.g_01396
OG0001635	Syak.g_01690	Prbl.g_01814
OG0001636	Syak.g_01751	Prbl.g_01982
OG0001637	Syak.g_02340, Syak.g_02337	Prbl.g_00325
OG0001638	Syak.g_02404	Prbl.g_00379
OG0001639	Syak.g_02481	Prbl.g_00455
OG0001640	Syak.g_00759	Prbl.g_00940
OG0001641	Syak.g_00467	Prbl.g_02507
OG0001642	Syak.g_00581	Prbl.g_01563
OG0001643	Syak.g_00040	Prbl.g_01644
OG0001652	Syak.g_01776	Prbl.g_01958
OG0001653	Syak.g_02209	Prbl.g_00571
OG0001654	Syak.g_02483	Prbl.g_00457
OG0001655	Syak.g_00131	Prbl.g_00136, Prbl.g_00680
OG0001656	Syak.g_01268	Prbl.g_01185
OG0001657	Syak.g_02117	Prbl.g_00292
OG0001658	Syak.g_01943	Prbl.g_02240
OG0001671	Syak.g_02002	Prbl.g_01248
OG0001672	Syak.g_02241	Prbl.g_00594
OG0001673	Syak.g_02299	Prbl.g_01921
OG0001674	Syak.g_01017	Prbl.g_00321
OG0001674	Syak.g_01016	Prbl.g_00320
OG0001675	Syak.g_00637	Prbl.g_02522, Prbl.g_02524
OG0001676	Syak.g_01264	Prbl.g_01188
OG0001677	Syak.g_01281	Prbl.g_01176
OG0001680	Syak.g_02400	Prbl.g_01485
OG0001692	Syak.g_01035	Prbl.g_00247
OG0001693	Syak.g_00735, Syak.g_00733	Prbl.g_00682
OG0001694	Syak.g_01461	Prbl.g_01451
OG0001695	Syak.g_01836	Prbl.g_02158
OG0001702	Syak.g_02217	Prbl.g_00581
OG0001703	Syak.g_02567	Prbl.g_00504
OG0001712	Syak.g_00225	Prbl.g_02283
OG0001714	Syak.g_01615	Prbl.g_02038
OG0001715	Syak.g_00122	Prbl.g_01675
OG0001716	Syak.g_00584	Prbl.g_01559
OG0001726	Syak.g_00572	Prbl.g_02425
OG0001729	Syak.g_02314	Prbl.g_00189
OG0001730	Syak.g_02326	Prbl.g_02624
OG0001731	Syak.g_02463	Prbl.g_00442
OG0001732	Syak.g_00822	Prbl.g_01373
OG0001734	Syak.g_00583	Prbl.g_01561
OG0001735	Syak.g_00331	Prbl.g_01410
OG0001737	Syak.g_01481	Prbl.g_01433
OG0001738	Syak.g_01523	Prbl.g_00899
OG0001740	Syak.g_01833	Prbl.g_02155
OG0001747	Syak.g_02135	Prbl.g_00309
OG0001748	Syak.g_02000	Prbl.g_01250
OG0001749	Syak.g_01539	Prbl.g_00882
OG0001750	Syak.g_02211	Prbl.g_00573
OG0001751	Syak.g_02298	Prbl.g_01920
OG0001752	Syak.g_02328	Prbl.g_02621
OG0001753	Syak.g_00888	Prbl.g_00319
OG0001754	Syak.g_02335	Prbl.g_00322
OG0001755	Syak.g_02619	Prbl.g_00788
OG0001759	Syak.g_00214, Syak.g_02495	Prbl.g_01518
OG0001760	Syak.g_02341	Prbl.g_02421, Prbl.g_01862
OG0001761	Syak.g_02757	Prbl.g_01826
OG0001762	Syak.g_00630	Prbl.g_02515
OG0001763	Syak.g_00473	Prbl.g_02502
OG0001764	Syak.g_00559	Prbl.g_02428
OG0001765	Syak.g_00141	Prbl.g_01598
OG0001766	Syak.g_01491	Prbl.g_01423
OG0001767	Syak.g_01545	Prbl.g_00874
OG0001768	Syak.g_02074	Prbl.g_00080
OG0001783	Syak.g_01647	Prbl.g_01288
OG0001784	Syak.g_02216	Prbl.g_00578
OG0001785	Syak.g_02336, Syak.g_02339	Prbl.g_00324, Prbl.g_00323
OG0001786	Syak.g_02444	Prbl.g_00426
OG0001787	Syak.g_02639	Prbl.g_00767
OG0001788	Syak.g_02642	Prbl.g_00764
OG0001789	Syak.g_00935	Prbl.g_01721
OG0001790	Syak.g_00908	Prbl.g_02073
OG0001791	Syak.g_00880	Prbl.g_02097
OG0001792	Syak.g_00814	Prbl.g_02581
OG0001794	Syak.g_00661	Prbl.g_02604
OG0001796	Syak.g_00641	Prbl.g_02527
OG0001797	Syak.g_00528	Prbl.g_02457
OG0001798	Syak.g_00015	Prbl.g_01622
OG0001799	Syak.g_00052	Prbl.g_01661
OG0001800	Syak.g_00993, Syak.g_00992	Prbl.g_00159
OG0001801	Syak.g_01024	Prbl.g_00256
OG0001803	Syak.g_01185	Prbl.g_00646
OG0001804	Syak.g_01213	Prbl.g_02676
OG0001805	Syak.g_01415	Prbl.g_01507
OG0001806	Syak.g_01449	Prbl.g_01462
OG0001807	Syak.g_01548	Prbl.g_00871
OG0001808	Syak.g_01557	Prbl.g_00860
OG0001809	Syak.g_02144	Prbl.g_00813
OG0001810	Syak.g_02142	Prbl.g_00811
OG0001811	Syak.g_02082	Prbl.g_00070
OG0001812	Syak.g_01951	Prbl.g_02248
OG0001813	Syak.g_01901	Prbl.g_02193
OG0001814	Syak.g_01808	Prbl.g_02135
OG0001815	Syak.g_01800	Prbl.g_02126
OG0001835	Syak.g_00142	Prbl.g_00020
OG0001837	Syak.g_02001	Prbl.g_01249
OG0001838	Syak.g_01786	Prbl.g_02113
OG0001839	Syak.g_01755	Prbl.g_01978
OG0001840	Syak.g_01737	Prbl.g_01995
OG0001841	Syak.g_01730	Prbl.g_02003
OG0001843	Syak.g_01640	Prbl.g_01294
OG0001844	Syak.g_01639	Prbl.g_01295
OG0001845	Syak.g_01638	Prbl.g_01301
OG0001846	Syak.g_02167	Prbl.g_01321
OG0001847	Syak.g_02169	Prbl.g_01323
OG0001848	Syak.g_02173	Prbl.g_01327
OG0001849	Syak.g_02223	Prbl.g_00586
OG0001850	Syak.g_02238	Prbl.g_00593
OG0001851	Syak.g_02245	Prbl.g_00598
OG0001852	Syak.g_02246	Prbl.g_00599
OG0001853	Syak.g_02253	Prbl.g_00606
OG0001854	Syak.g_02304	Prbl.g_01924
OG0001855	Syak.g_01013	Prbl.g_00326
OG0001856	Syak.g_02438	Prbl.g_00421
OG0001857	Syak.g_02441	Prbl.g_00424
OG0001858	Syak.g_02468	Prbl.g_00445
OG0001859	Syak.g_02555	Prbl.g_00493
OG0001860	Syak.g_02569	Prbl.g_00505
OG0001861	Syak.g_02581	Prbl.g_00518
OG0001862	Syak.g_02593	Prbl.g_00530
OG0001863	Syak.g_02599	Prbl.g_00535
OG0001864	Syak.g_02652	Prbl.g_00753
OG0001865	Syak.g_02716	Prbl.g_01778
OG0001866	Syak.g_02743	Prbl.g_01753
OG0001867	Syak.g_02755	Prbl.g_01743
OG0001868	Syak.g_00940	Prbl.g_01724
OG0001869	Syak.g_00904	Prbl.g_02079
OG0001870	Syak.g_00895	Prbl.g_02087
OG0001871	Syak.g_00890	Prbl.g_02092
OG0001872	Syak.g_00809	Prbl.g_02588
OG0001873	Syak.g_00850	Prbl.g_01381
OG0001874	Syak.g_00853	Prbl.g_01105
OG0001877	Syak.g_00702	Prbl.g_01866
OG0001878	Syak.g_00634	Prbl.g_02519
OG0001879	Syak.g_00627	Prbl.g_02511
OG0001880	Syak.g_00499	Prbl.g_02481
OG0001881	Syak.g_00500	Prbl.g_02480
OG0001882	Syak.g_00525	Prbl.g_02460
OG0001883	Syak.g_00531	Prbl.g_02455
OG0001884	Syak.g_00113	Prbl.g_02446
OG0001885	Syak.g_00553	Prbl.g_02433
OG0001886	Syak.g_00557	Prbl.g_02429
OG0001887	Syak.g_00382	Prbl.g_02391
OG0001888	Syak.g_00408	Prbl.g_02349
OG0001889	Syak.g_00449	Prbl.g_02321
OG0001890	Syak.g_00595	Prbl.g_01553
OG0001891	Syak.g_00591	Prbl.g_01557
OG0001892	Syak.g_00082	Prbl.g_01570
OG0001893	Syak.g_00016	Prbl.g_01623
OG0001894	Syak.g_00034	Prbl.g_01638
OG0001895	Syak.g_00998	Prbl.g_00162
OG0001896	Syak.g_01200	Prbl.g_00664
OG0001897	Syak.g_01236	Prbl.g_01209
OG0001898	Syak.g_01252	Prbl.g_01193
OG0001899	Syak.g_01317	Prbl.g_00989
OG0001900	Syak.g_01434	Prbl.g_01488
OG0001901	Syak.g_01435	Prbl.g_01487
OG0001902	Syak.g_01466	Prbl.g_01446
OG0001903	Syak.g_01476	Prbl.g_01437
OG0001904	Syak.g_01550	Prbl.g_00868
OG0001905	Syak.g_01559	Prbl.g_00858
OG0001906	Syak.g_02154	Prbl.g_00823
OG0001907	Syak.g_02136	Prbl.g_00311
OG0001908	Syak.g_02087	Prbl.g_00266
OG0001909	Syak.g_02076	Prbl.g_00078
OG0001910	Syak.g_01996	Prbl.g_01254
OG0001912	Syak.g_01932	Prbl.g_02229
OG0001913	Syak.g_01930	Prbl.g_02227
OG0001914	Syak.g_00270	Prbl.g_02199
OG0001929	Syak.g_01723	Prbl.g_02010
OG0001932	Syak.g_01642	Prbl.g_01292
OG0001933	Syak.g_02189	Prbl.g_00549
OG0001934	Syak.g_02202	Prbl.g_00564
OG0001935	Syak.g_02248	Prbl.g_00601
OG0001936	Syak.g_00289	Prbl.g_01944
OG0001937	Syak.g_02455	Prbl.g_00434
OG0001938	Syak.g_02571	Prbl.g_00507
OG0001939	Syak.g_00067	Prbl.g_02648
OG0001940	Syak.g_02702	Prbl.g_01792
OG0001941	Syak.g_00945	Prbl.g_01729
OG0001943	Syak.g_00879	Prbl.g_02098
OG0001944	Syak.g_00573	Prbl.g_01070
OG0001946	Syak.g_00703	Prbl.g_01871
OG0001947	Syak.g_00761	Prbl.g_00942
OG0001948	Syak.g_00471	Prbl.g_02504
OG0001949	Syak.g_00490	Prbl.g_02490
OG0001950	Syak.g_00492	Prbl.g_02488
OG0001951	Syak.g_00501	Prbl.g_02479
OG0001952	Syak.g_00526	Prbl.g_02459
OG0001953	Syak.g_00527	Prbl.g_02458
OG0001957	Syak.g_00022	Prbl.g_01628
OG0001958	Syak.g_00333	Prbl.g_01407
OG0001961	Syak.g_01124	Prbl.g_01345
OG0001964	Syak.g_01376	Prbl.g_01052
OG0001965	Syak.g_00384	Prbl.g_01501
OG0001966	Syak.g_01428	Prbl.g_01493
OG0001967	Syak.g_01430	Prbl.g_01491
OG0001968	Syak.g_01431	Prbl.g_01490
OG0001969	Syak.g_01503	Prbl.g_01418
OG0001970	Syak.g_02152	Prbl.g_00821
OG0001971	Syak.g_02078	Prbl.g_00076
OG0001972	Syak.g_01984	Prbl.g_01267
OG0001973	Syak.g_01958	Prbl.g_02268, Prbl.g_02256
OG0001975	Syak.g_00271	Prbl.g_02200
OG0001976	Syak.g_00269	Prbl.g_02198
OG0001995	Syak.g_00962	Prbl.g_00757
OG0001997	Syak.g_02213	Prbl.g_00575
OG0001998	Syak.g_01005	Prbl.g_00328
OG0001999	Syak.g_02368	Prbl.g_00351
OG0002000	Syak.g_02621	Prbl.g_00786
OG0002002	Syak.g_00810	Prbl.g_02587
OG0002003	Syak.g_00700	Prbl.g_01861
OG0002004	Syak.g_02417	Prbl.g_01848
OG0002006	Syak.g_00762	Prbl.g_00943
OG0002007	Syak.g_00763	Prbl.g_00944
OG0002008	Syak.g_00632	Prbl.g_02517
OG0002009	Syak.g_00395	Prbl.g_02371
OG0002010	Syak.g_01075	Prbl.g_00697
OG0002012	Syak.g_01170	Prbl.g_00630, Prbl.g_01160
OG0002013	Syak.g_02232	Prbl.g_00895
OG0002014	Syak.g_01536	Prbl.g_00883
OG0002015	Syak.g_01541	Prbl.g_00879
OG0002016	Syak.g_02003	Prbl.g_01247
OG0002017	Syak.g_01891	Prbl.g_02184
OG0002018	Syak.g_01834	Prbl.g_02156
OG0002035	Syak.g_01019, Syak.g_01020	Prbl.g_00002
OG0002037	Syak.g_00684, Syak.g_01492	Prbl.g_00509
OG0002038	Syak.g_00887	Prbl.g_02094
OG0002039	Syak.g_00866	Prbl.g_02107
OG0002040	Syak.g_00865	Prbl.g_00177
OG0002041	Syak.g_00475	Prbl.g_02500
OG0002042	Syak.g_00496	Prbl.g_02484
OG0002043	Syak.g_00546	Prbl.g_02439
OG0002044	Syak.g_00614	Prbl.g_01536
