Orthogroup	Syak	Syab
OG0001149	Syak.g_02562	Syab.g_02084
OG0001150	Syak.g_02561	Syab.g_02083
OG0001151	Syak.g_02548	Syab.g_02070
OG0001153	Syak.g_01084	Syab.g_00731
OG0001154	Syak.g_01085	Syab.g_00730
OG0001155	Syak.g_02480	Syab.g_02171
OG0001156	Syak.g_02477	Syab.g_02174
OG0001157	Syak.g_02476	Syab.g_02175
OG0001158	Syak.g_02475	Syab.g_02176
OG0001159	Syak.g_02474	Syab.g_02177
OG0001160	Syak.g_02437	Syab.g_02231
OG0001161	Syak.g_01906	Syab.g_02797
OG0001162	Syak.g_00959	Syab.g_00893
OG0001163	Syak.g_02429	Syab.g_02241
OG0001164	Syak.g_02423	Syab.g_02247
OG0001165	Syak.g_02418	Syab.g_02252
OG0001166	Syak.g_02394	Syab.g_02296
OG0001167	Syak.g_02366	Syab.g_02322
OG0001168	Syak.g_02364	Syab.g_02324
OG0001169	Syak.g_02362	Syab.g_02326
OG0001170	Syak.g_02360	Syab.g_02328
OG0001171	Syak.g_02349	Syab.g_02339
OG0001172	Syak.g_01388	Syab.g_00371
OG0001173	Syak.g_01387	Syab.g_00372
OG0001174	Syak.g_01379	Syab.g_00380
OG0001175	Syak.g_01378	Syab.g_00381
OG0001176	Syak.g_01354	Syab.g_00398
OG0001177	Syak.g_01356	Syab.g_00396
OG0001178	Syak.g_02411	Syab.g_02263
OG0001179	Syak.g_01324	Syab.g_00427
OG0001181	Syak.g_01296	Syab.g_00457
OG0001182	Syak.g_01287	Syab.g_00467
OG0001183	Syak.g_01282	Syab.g_00474
OG0001184	Syak.g_01571	Syab.g_00196
OG0001185	Syak.g_01643	Syab.g_00119
OG0001186	Syak.g_01709	Syab.g_00085
OG0001187	Syak.g_01712	Syab.g_00081
OG0001188	Syak.g_01714	Syab.g_00079
OG0001189	Syak.g_01736	Syab.g_00058
OG0001190	Syak.g_01942	Syab.g_02755
OG0001191	Syak.g_01928	Syab.g_02771
OG0001192	Syak.g_01921	Syab.g_02778
OG0001193	Syak.g_01888	Syab.g_02827
OG0001194	Syak.g_01882	Syab.g_02833
OG0001195	Syak.g_01881	Syab.g_02834
OG0001196	Syak.g_01811	Syab.g_02896
OG0001197	Syak.g_01809	Syab.g_02898
OG0001198	Syak.g_01798	Syab.g_02911
OG0001199	Syak.g_02249	Syab.g_02440
OG0001200	Syak.g_02247	Syab.g_02442
OG0001201	Syak.g_02191	Syab.g_02501
OG0001202	Syak.g_02061	Syab.g_02635
OG0001203	Syak.g_02307	Syab.g_02369
OG0001204	Syak.g_01404	Syab.g_00353
OG0001205	Syak.g_01181	Syab.g_00593
OG0001206	Syak.g_01148	Syab.g_00641
OG0001207	Syak.g_02566	Syab.g_02088
OG0001208	Syak.g_02576	Syab.g_02098
OG0001209	Syak.g_02643	Syab.g_02038
OG0001210	Syak.g_02654	Syab.g_02030
OG0001211	Syak.g_02669	Syab.g_02013
OG0001212	Syak.g_02728	Syab.g_01955
OG0001213	Syak.g_00025	Syab.g_01886
OG0001214	Syak.g_00037	Syab.g_01872
OG0001215	Syak.g_00697	Syab.g_01171
OG0001216	Syak.g_00805	Syab.g_01269
OG0001217	Syak.g_00138	Syab.g_01464
OG0001218	Syak.g_01093	Syab.g_00723
OG0001220	Syak.g_00580	Syab.g_01737
OG0001221	Syak.g_00390	Syab.g_01607
OG0001222	Syak.g_00517	Syab.g_01396
OG0001223	Syak.g_00472	Syab.g_01345
OG0001224	Syak.g_00739	Syab.g_01214
OG0001226	Syak.g_02239	Syab.g_02450
OG0001227	Syak.g_00963	Syab.g_00891
OG0001228	Syak.g_00619	Syab.g_01697
OG0001229	Syak.g_00711	Syab.g_01184
OG0001230	Syak.g_01030	Syab.g_00791
OG0001231	Syak.g_01777	Syab.g_00017
OG0001232	Syak.g_02385	Syab.g_02306
OG0001233	Syak.g_02359	Syab.g_02329
OG0001234	Syak.g_01374	Syab.g_00385
OG0001235	Syak.g_01362	Syab.g_00391
OG0001236	Syak.g_01568	Syab.g_00200
OG0001237	Syak.g_01573	Syab.g_00192
OG0001238	Syak.g_01926	Syab.g_02773
OG0001239	Syak.g_02252	Syab.g_02437
OG0001240	Syak.g_02206	Syab.g_02484
OG0001241	Syak.g_02197	Syab.g_02494
OG0001242	Syak.g_02168	Syab.g_02525
OG0001243	Syak.g_02160	Syab.g_02533
OG0001244	Syak.g_02132	Syab.g_02561
OG0001245	Syak.g_00248	Syab.g_01762
OG0001246	Syak.g_02604	Syab.g_02126
OG0001247	Syak.g_00618	Syab.g_02825
OG0001248	Syak.g_00147	Syab.g_01163
OG0001249	Syak.g_01251	Syab.g_00514
OG0001250	Syak.g_00602	Syab.g_01714
OG0001251	Syak.g_01875	Syab.g_01816
OG0001252	Syak.g_00754	Syab.g_01228
OG0001253	Syak.g_00250	Syab.g_01761
OG0001254	Syak.g_00272	Syab.g_01749
OG0001255	Syak.g_00066	Syab.g_01846
OG0001256	Syak.g_02430	Syab.g_02238
OG0001257	Syak.g_02502	Syab.g_01610
OG0001258	Syak.g_02420	Syab.g_02250
OG0001259	Syak.g_02361	Syab.g_02327
OG0001260	Syak.g_02332	Syab.g_02350
OG0001261	Syak.g_01315	Syab.g_00436
OG0001262	Syak.g_01734	Syab.g_00060
OG0001263	Syak.g_02157	Syab.g_02536
OG0001265	Syak.g_02170	Syab.g_02523
OG0001266	Syak.g_02057	Syab.g_02639
OG0001267	Syak.g_01459	Syab.g_00295
OG0001268	Syak.g_01240	Syab.g_00529
OG0001269	Syak.g_02323	Syab.g_01809
OG0001270	Syak.g_01194	Syab.g_00579
OG0001271	Syak.g_01121	Syab.g_00694
OG0001272	Syak.g_02580	Syab.g_02102
OG0001273	Syak.g_00030	Syab.g_01878
OG0001274	Syak.g_01988	Syab.g_02706
OG0001275	Syak.g_00633	Syab.g_01330
OG0001276	Syak.g_00649	Syab.g_01313
OG0001277	Syak.g_01829	Syab.g_02163
OG0001278	Syak.g_00671	Syab.g_01152
OG0001279	Syak.g_00105	Syab.g_01807
OG0001280	Syak.g_00933	Syab.g_00918
OG0001281	Syak.g_00944	Syab.g_00906
OG0001282	Syak.g_02564	Syab.g_02086
OG0001283	Syak.g_01818	Syab.g_02885
OG0001284	Syak.g_02446	Syab.g_02211
OG0001285	Syak.g_02381	Syab.g_02309
OG0001286	Syak.g_01301	Syab.g_00451
OG0001287	Syak.g_01652	Syab.g_00111
OG0001288	Syak.g_01686	Syab.g_00094
OG0001289	Syak.g_02222	Syab.g_02465
OG0001290	Syak.g_02198	Syab.g_02493
OG0001291	Syak.g_02147	Syab.g_02546
OG0001292	Syak.g_01410	Syab.g_00348
OG0001293	Syak.g_01432	Syab.g_00322
OG0001294	Syak.g_00355	Syab.g_01564
OG0001295	Syak.g_00740	Syab.g_01215
OG0001296	Syak.g_02610	Syab.g_02132
OG0001297	Syak.g_02614	Syab.g_02136
OG0001298	Syak.g_02703	Syab.g_01980
OG0001299	Syak.g_00349	Syab.g_01557
OG0001300	Syak.g_00706	Syab.g_01180
OG0001301	Syak.g_00721	Syab.g_01197
OG0001302	Syak.g_00068	Syab.g_01844
OG0001303	Syak.g_00548	Syab.g_01424
OG0001304	Syak.g_00664	Syab.g_01298
OG0001305	Syak.g_00728	Syab.g_01204
OG0001306	Syak.g_00915	Syab.g_00941
OG0001307	Syak.g_00344	Syab.g_01552
OG0001308	Syak.g_01054	Syab.g_00759
OG0001309	Syak.g_02620	Syab.g_02142
OG0001311	Syak.g_00651	Syab.g_01311
OG0001312	Syak.g_00537	Syab.g_01414
OG0001315	Syak.g_01284	Syab.g_00472
OG0001316	Syak.g_02140	Syab.g_02552
OG0001317	Syak.g_02302	Syab.g_02373
OG0001318	Syak.g_01424	Syab.g_00333
OG0001319	Syak.g_01448	Syab.g_00306
OG0001321	Syak.g_01172	Syab.g_00616
OG0001322	Syak.g_01171	Syab.g_00617
OG0001323	Syak.g_02623	Syab.g_02145
OG0001324	Syak.g_00707	Syab.g_01181
OG0001325	Syak.g_00800	Syab.g_01273
OG0001326	Syak.g_01870	Syab.g_02841
OG0001327	Syak.g_00362	Syab.g_01643
OG0001328	Syak.g_00383	Syab.g_01616
OG0001329	Syak.g_00280	Syab.g_00361
OG0001330	Syak.g_00925	Syab.g_00925
OG0001331	Syak.g_02559	Syab.g_02081
OG0001332	Syak.g_02485	Syab.g_02165
OG0001333	Syak.g_02365	Syab.g_02323
OG0001334	Syak.g_01274	Syab.g_00483
OG0001335	Syak.g_01273	Syab.g_00484
OG0001336	Syak.g_01817	Syab.g_02886
OG0001337	Syak.g_01262	Syab.g_00502
OG0001338	Syak.g_01258	Syab.g_00495, Syab.g_00509, Syab.g_02229, Syab.g_00505
OG0001340	Syak.g_01261	Syab.g_00503
OG0001343	Syak.g_01877	Syab.g_00359
OG0001344	Syak.g_00893	Syab.g_00974
OG0001345	Syak.g_00856	Syab.g_01008
OG0001346	Syak.g_00937	Syab.g_00914
OG0001347	Syak.g_01885	Syab.g_02830
OG0001348	Syak.g_00774	Syab.g_01258
OG0001351	Syak.g_01164	Syab.g_00625
OG0001353	Syak.g_00612	Syab.g_01702
OG0001354	Syak.g_00485	Syab.g_01358
OG0001357	Syak.g_00092	Syab.g_00620, Syab.g_01373, Syab.g_02891
OG0001358	Syak.g_00007	Syab.g_01900
OG0001359	Syak.g_01878	Syab.g_00360
OG0001360	Syak.g_00854	Syab.g_01010
OG0001361	Syak.g_00859	Syab.g_00154, Syab.g_01005
OG0001364	Syak.g_01552	Syab.g_00211
OG0001365	Syak.g_01937	Syab.g_02760
OG0001366	Syak.g_02391	Syab.g_02299
OG0001369	Syak.g_02207	Syab.g_02483
OG0001373	Syak.g_01871	Syab.g_02840
OG0001374	Syak.g_01863	Syab.g_02848
OG0001375	Syak.g_01876	Syab.g_00358
OG0001376	Syak.g_01916	Syab.g_02782
OG0001377	Syak.g_01917	Syab.g_02781
OG0001378	Syak.g_01196	Syab.g_00578
OG0001379	Syak.g_00927	Syab.g_00923
OG0001382	Syak.g_01169	Syab.g_00393
OG0001383	Syak.g_00973	Syab.g_02713
OG0001383	Syak.g_02312	Syab.g_02364
OG0001385	Syak.g_01874	Syab.g_02837
OG0001386	Syak.g_01873	Syab.g_02838
OG0001387	Syak.g_01872	Syab.g_02839
OG0001388	Syak.g_01869	Syab.g_02842
OG0001389	Syak.g_01868	Syab.g_02843
OG0001390	Syak.g_01867	Syab.g_02844
OG0001391	Syak.g_01866	Syab.g_02845
OG0001392	Syak.g_01865	Syab.g_02846
OG0001393	Syak.g_01864	Syab.g_02847
OG0001394	Syak.g_00399	Syab.g_01599
OG0001396	Syak.g_01884	Syab.g_02831
OG0001398	Syak.g_00571	Syab.g_02457
OG0001401	Syak.g_00608	Syab.g_01708
OG0001402	Syak.g_00012	Syab.g_01896
OG0001405	Syak.g_01271	Syab.g_00486
OG0001406	Syak.g_01915	Syab.g_02783
OG0001408	Syak.g_00087	Syab.g_01826
OG0001409	Syak.g_00878	Syab.g_00988
OG0001410	Syak.g_00343	Syab.g_01550
OG0001411	Syak.g_01581	Syab.g_00147
OG0001412	Syak.g_01886	Syab.g_02829
OG0001413	Syak.g_00103	Syab.g_01812
OG0001416	Syak.g_00941	Syab.g_00909
OG0001417	Syak.g_00486	Syab.g_01359
OG0001420	Syak.g_02635	Syab.g_02155
OG0001425	Syak.g_01922	Syab.g_02777
OG0001426	Syak.g_00246	Syab.g_02380, Syab.g_01135, Syab.g_00836, Syab.g_01126
OG0001429	Syak.g_00547	Syab.g_01423
OG0001430	Syak.g_01949	Syab.g_02743
OG0001432	Syak.g_00095	Syab.g_01818
OG0001434	Syak.g_00404	Syab.g_01594
OG0001435	Syak.g_00369	Syab.g_01637
OG0001436	Syak.g_01546	Syab.g_00217
OG0001436	Syak.g_01547	Syab.g_00216
OG0001438	Syak.g_01475	Syab.g_00280
OG0001439	Syak.g_01506	Syab.g_00248
OG0001442	Syak.g_00415	Syab.g_01583
OG0001443	Syak.g_01909	Syab.g_02794
OG0001444	Syak.g_01678	Syab.g_00101
OG0001444	Syak.g_02212	Syab.g_02479
OG0001447	Syak.g_02159	Syab.g_02534
OG0001448	Syak.g_00121	Syab.g_01789
OG0001449	Syak.g_01401	Syab.g_00357
OG0001452	Syak.g_01419	Syab.g_00338
OG0001454	Syak.g_00249	Syab.g_01808
OG0001456	Syak.g_01855	Syab.g_02850
OG0001457	Syak.g_01854	Syab.g_02851
OG0001458	Syak.g_01853	Syab.g_02852
OG0001461	Syak.g_00276	Syab.g_01754
OG0001462	Syak.g_01750	Syab.g_00042
OG0001467	Syak.g_01022	Syab.g_00805
OG0001471	Syak.g_01501	Syab.g_00253
OG0001473	Syak.g_00102	Syab.g_01813
OG0001476	Syak.g_00882	Syab.g_00984
OG0001477	Syak.g_00718	Syab.g_01191
OG0001478	Syak.g_01496	Syab.g_00260
OG0001478	Syak.g_01139	Syab.g_00661
OG0001478	Syak.g_01131	Syab.g_00670
OG0001479	Syak.g_01242	Syab.g_00527
OG0001480	Syak.g_00084	Syab.g_01836
OG0001482	Syak.g_00476	Syab.g_01349
OG0001486	Syak.g_00900	Syab.g_00967
OG0001488	Syak.g_00872	Syab.g_00994
OG0001489	Syak.g_01291	Syab.g_00462
OG0001492	Syak.g_00668	Syab.g_01155
OG0001493	Syak.g_00676	Syab.g_01147
OG0001496	Syak.g_00715	Syab.g_01188
OG0001497	Syak.g_00717	Syab.g_01190
OG0001498	Syak.g_01214	Syab.g_00552
OG0001502	Syak.g_00586	Syab.g_01733
OG0001510	Syak.g_01662	Syab.g_00103
OG0001511	Syak.g_02183	Syab.g_02509
OG0001512	Syak.g_02308	Syab.g_02368
OG0001513	Syak.g_01572	Syab.g_00193
OG0001514	Syak.g_00714	Syab.g_01187
OG0001515	Syak.g_00701	Syab.g_01176
OG0001516	Syak.g_00346	Syab.g_01554
OG0001517	Syak.g_01245	Syab.g_00524
OG0001518	Syak.g_01924	Syab.g_02775
OG0001519	Syak.g_01907	Syab.g_02796
OG0001520	Syak.g_02689	Syab.g_01992
OG0001525	Syak.g_00091	Syab.g_01823
OG0001527	Syak.g_02682	Syab.g_01998
OG0001529	Syak.g_01743	Syab.g_00051
OG0001530	Syak.g_02185	Syab.g_02507
OG0001531	Syak.g_02309	Syab.g_02367
OG0001532	Syak.g_00838	Syab.g_01024
OG0001533	Syak.g_01198	Syab.g_00576
OG0001533	Syak.g_01155	Syab.g_00636
OG0001534	Syak.g_00665	Syab.g_01297
OG0001535	Syak.g_00646	Syab.g_01316
OG0001536	Syak.g_00508	Syab.g_01388
OG0001537	Syak.g_00392	Syab.g_01606
OG0001538	Syak.g_00439	Syab.g_01278
OG0001539	Syak.g_00364	Syab.g_01641
OG0001540	Syak.g_02155	Syab.g_02538
OG0001541	Syak.g_02089	Syab.g_02603
OG0001542	Syak.g_02080	Syab.g_02614
OG0001543	Syak.g_02007	Syab.g_02686
OG0001544	Syak.g_01908	Syab.g_02795
OG0001545	Syak.g_01830	Syab.g_02874
OG0001546	Syak.g_02627	Syab.g_02150
OG0001547	Syak.g_00564	Syab.g_01440
OG0001551	Syak.g_00689	Syab.g_01166
OG0001554	Syak.g_01945	Syab.g_02753
OG0001557	Syak.g_00400	Syab.g_01598
OG0001558	Syak.g_01774	Syab.g_00021
OG0001559	Syak.g_02186	Syab.g_02506
OG0001560	Syak.g_02199	Syab.g_02492
OG0001561	Syak.g_00653	Syab.g_01309
OG0001562	Syak.g_00639	Syab.g_01324
OG0001564	Syak.g_01860	Syab.g_00177
OG0001565	Syak.g_00083	Syab.g_01837
OG0001567	Syak.g_00565	Syab.g_01441
OG0001568	Syak.g_00562	Syab.g_01439
OG0001570	Syak.g_00574	Syab.g_01443
OG0001572	Syak.g_00097	Syab.g_02215
OG0001573	Syak.g_01819, Syak.g_00978	Syab.g_00018
OG0001574	Syak.g_02680	Syab.g_02000
OG0001576	Syak.g_00955	Syab.g_00896
OG0001577	Syak.g_00903	Syab.g_00964
OG0001578	Syak.g_00229	Syab.g_00868
OG0001579	Syak.g_01267	Syab.g_00489, Syab.g_00494
OG0001580	Syak.g_01953	Syab.g_02740
OG0001582	Syak.g_00231	Syab.g_01881
OG0001589	Syak.g_02356	Syab.g_02331
OG0001590	Syak.g_00325	Syab.g_01742
OG0001590	Syak.g_00268	Syab.g_01753
OG0001590	Syak.g_00029	Syab.g_01879
OG0001591	Syak.g_00357	Syab.g_01566
OG0001592	Syak.g_01952	Syab.g_02741
OG0001593	Syak.g_02516, Syak.g_02531, Syak.g_02523, Syak.g_02525, Syak.g_02497, Syak.g_02262, Syak.g_02271	Syab.g_00712, Syab.g_00828, Syab.g_01133, Syab.g_01105, Syab.g_00710, Syab.g_01093, Syab.g_00830
OG0001594	Syak.g_02033	Syab.g_00887
OG0001594	Syak.g_01004	Syab.g_00807
OG0001614	Syak.g_01641	Syab.g_00121
OG0001615	Syak.g_00589	Syab.g_01727
OG0001615	Syak.g_02660	Syab.g_02023
OG0001616	Syak.g_00851	Syab.g_01013
OG0001617	Syak.g_00710	Syab.g_01183
OG0001618	Syak.g_00793	Syab.g_01665
OG0001619	Syak.g_00520	Syab.g_01399
OG0001620	Syak.g_01233	Syab.g_00535
OG0001621	Syak.g_01420	Syab.g_00337
OG0001622	Syak.g_01820	Syab.g_02884
OG0001623	Syak.g_01257	Syab.g_00506
OG0001624	Syak.g_00226	Syab.g_02162
OG0001624	Syak.g_00077	Syab.g_01843
OG0001625	Syak.g_01426	Syab.g_00328
OG0001634	Syak.g_00352	Syab.g_01560
OG0001635	Syak.g_01690	Syab.g_00090
OG0001636	Syak.g_01751	Syab.g_00041
OG0001637	Syak.g_02337	Syab.g_02344
OG0001638	Syak.g_02404	Syab.g_02270
OG0001639	Syak.g_02481	Syab.g_02170
OG0001640	Syak.g_00759	Syab.g_01233
OG0001641	Syak.g_00467	Syab.g_01341
OG0001642	Syak.g_00581	Syab.g_02027
OG0001643	Syak.g_00040	Syab.g_01869
OG0001644	Syak.g_00783	Syab.g_01672
OG0001645	Syak.g_02655	Syab.g_02029
OG0001647	Syak.g_01450	Syab.g_00304
OG0001652	Syak.g_01776	Syab.g_00019
OG0001653	Syak.g_02209	Syab.g_02482
OG0001654	Syak.g_02483	Syab.g_02168
OG0001655	Syak.g_00131	Syab.g_02056, Syab.g_02672
OG0001656	Syak.g_01268	Syab.g_00493
OG0001657	Syak.g_02117	Syab.g_02575
OG0001658	Syak.g_01943	Syab.g_02754
OG0001659	Syak.g_00842	Syab.g_01020
OG0001666	Syak.g_00212	Syab.g_01471
OG0001671	Syak.g_02002	Syab.g_02691
OG0001672	Syak.g_02241	Syab.g_02448
OG0001673	Syak.g_02299	Syab.g_02375
OG0001674	Syak.g_01017	Syab.g_01525
OG0001675	Syak.g_00637	Syab.g_01326
OG0001676	Syak.g_01264	Syab.g_00492
OG0001677	Syak.g_01281	Syab.g_00475
OG0001678	Syak.g_01389	Syab.g_00370
OG0001679	Syak.g_00549	Syab.g_01425, Syab.g_02475
OG0001680	Syak.g_02400	Syab.g_02290
OG0001681	Syak.g_00984	Syab.g_00823, Syab.g_01245
OG0001682	Syak.g_00795	Syab.g_01663
OG0001692	Syak.g_01035	Syab.g_00782
OG0001693	Syak.g_00733	Syab.g_01209
OG0001694	Syak.g_01461	Syab.g_00293
OG0001695	Syak.g_01836	Syab.g_02869
OG0001702	Syak.g_02217	Syab.g_02470
OG0001703	Syak.g_02567	Syab.g_02089
OG0001712	Syak.g_00225	Syab.g_01764
OG0001713	Syak.g_00881	Syab.g_00985
OG0001715	Syak.g_00122	Syab.g_01788
OG0001716	Syak.g_00584	Syab.g_01734
OG0001717	Syak.g_02104	Syab.g_02588
OG0001726	Syak.g_00572	Syab.g_01087
OG0001729	Syak.g_02314	Syab.g_02362
OG0001730	Syak.g_02326	Syab.g_02358
OG0001731	Syak.g_02463	Syab.g_02188
OG0001732	Syak.g_00822	Syab.g_01045
OG0001734	Syak.g_00583	Syab.g_01735
OG0001735	Syak.g_00331	Syab.g_01535
OG0001737	Syak.g_01481	Syab.g_00274
OG0001738	Syak.g_01523	Syab.g_00233
OG0001739	Syak.g_01838	Syab.g_02867
OG0001740	Syak.g_01833	Syab.g_02871
OG0001741	Syak.g_00283	Syab.g_02161
OG0001745	Syak.g_00281	Syab.g_01769
OG0001747	Syak.g_02134, Syak.g_02135	Syab.g_02559
OG0001748	Syak.g_02000	Syab.g_02693
OG0001750	Syak.g_02211	Syab.g_02480
OG0001751	Syak.g_02298	Syab.g_02376
OG0001752	Syak.g_02328	Syab.g_02354
OG0001753	Syak.g_00888	Syab.g_02347
OG0001754	Syak.g_02335	Syab.g_02346
OG0001755	Syak.g_02619	Syab.g_02141
OG0001756	Syak.g_01913	Syab.g_02787
OG0001756	Syak.g_01919	Syab.g_02780
OG0001758	Syak.g_00292	Syab.g_01483
OG0001759	Syak.g_00214	Syab.g_00572, Syab.g_01121
OG0001761	Syak.g_02757	Syab.g_01920
OG0001762	Syak.g_00630	Syab.g_01333
OG0001763	Syak.g_00473	Syab.g_01346
OG0001764	Syak.g_00559	Syab.g_01436
OG0001765	Syak.g_00141	Syab.g_01263
OG0001766	Syak.g_01491	Syab.g_00263
OG0001767	Syak.g_01545	Syab.g_00218
OG0001768	Syak.g_02074	Syab.g_02620
OG0001770	Syak.g_00323	Syab.g_01743
OG0001783	Syak.g_01647	Syab.g_00116
OG0001784	Syak.g_02216	Syab.g_02474, Syab.g_02476
OG0001785	Syak.g_02336, Syak.g_02339	Syab.g_02345
OG0001786	Syak.g_02444	Syab.g_02213
OG0001787	Syak.g_02639	Syab.g_02042
OG0001788	Syak.g_02642	Syab.g_02039
OG0001789	Syak.g_00935	Syab.g_00916
OG0001790	Syak.g_00908	Syab.g_00948
OG0001791	Syak.g_00788	Syab.g_01677
OG0001791	Syak.g_00880	Syab.g_00986
OG0001792	Syak.g_00814	Syab.g_01053
OG0001794	Syak.g_00661	Syab.g_01301
OG0001796	Syak.g_00641	Syab.g_01322
OG0001797	Syak.g_00528	Syab.g_01407
OG0001798	Syak.g_00015	Syab.g_01894
OG0001799	Syak.g_00052	Syab.g_01854
OG0001800	Syak.g_00992	Syab.g_00819
OG0001801	Syak.g_01024	Syab.g_00804
OG0001803	Syak.g_01185	Syab.g_00589
OG0001804	Syak.g_01213	Syab.g_00553
OG0001805	Syak.g_01415	Syab.g_00342
OG0001806	Syak.g_01449	Syab.g_00305
OG0001807	Syak.g_01548	Syab.g_00215
OG0001808	Syak.g_01557	Syab.g_00209
OG0001809	Syak.g_02144	Syab.g_02549
OG0001811	Syak.g_02082	Syab.g_02612
OG0001812	Syak.g_01951	Syab.g_02742
OG0001813	Syak.g_01901	Syab.g_02810
OG0001814	Syak.g_01808	Syab.g_02899
OG0001815	Syak.g_01800	Syab.g_02909
OG0001816	Syak.g_00361	Syab.g_01644
OG0001835	Syak.g_00142	Syab.g_01059
OG0001837	Syak.g_02001	Syab.g_02692
OG0001838	Syak.g_01786	Syab.g_00008
OG0001839	Syak.g_01755	Syab.g_00037
OG0001840	Syak.g_01737	Syab.g_00057
OG0001841	Syak.g_01730	Syab.g_00064
OG0001843	Syak.g_01640	Syab.g_00122
OG0001844	Syak.g_01639	Syab.g_00123
OG0001845	Syak.g_01638	Syab.g_00124
OG0001846	Syak.g_02167	Syab.g_02526
OG0001847	Syak.g_02169	Syab.g_02524
OG0001848	Syak.g_02173	Syab.g_02520
OG0001849	Syak.g_02223	Syab.g_02464
OG0001850	Syak.g_02238	Syab.g_02451
OG0001851	Syak.g_02245	Syab.g_02444
OG0001852	Syak.g_02246	Syab.g_02443
OG0001853	Syak.g_02253	Syab.g_02436
OG0001854	Syak.g_02304	Syab.g_02371
OG0001856	Syak.g_02438	Syab.g_02228
OG0001857	Syak.g_02441	Syab.g_02225
OG0001858	Syak.g_02468	Syab.g_02183
OG0001859	Syak.g_02555	Syab.g_02077
OG0001860	Syak.g_02569	Syab.g_02091
OG0001861	Syak.g_02581	Syab.g_02103
OG0001862	Syak.g_02593	Syab.g_02115
OG0001863	Syak.g_02599	Syab.g_02121
OG0001864	Syak.g_02652	Syab.g_02032
OG0001865	Syak.g_02716	Syab.g_01966
OG0001866	Syak.g_02743	Syab.g_01933
OG0001867	Syak.g_02755	Syab.g_01922
OG0001868	Syak.g_00940	Syab.g_00910
OG0001869	Syak.g_00904	Syab.g_00963
OG0001870	Syak.g_00895	Syab.g_00972
OG0001871	Syak.g_00890	Syab.g_00977
OG0001872	Syak.g_00809	Syab.g_01058
OG0001873	Syak.g_00850	Syab.g_01014
OG0001874	Syak.g_00853	Syab.g_01011
OG0001875	Syak.g_00293	Syab.g_01493
OG0001876	Syak.g_00294	Syab.g_01494
OG0001877	Syak.g_00702	Syab.g_01177
OG0001878	Syak.g_00634	Syab.g_01329
OG0001879	Syak.g_00627	Syab.g_01336
OG0001880	Syak.g_00499	Syab.g_01379
OG0001881	Syak.g_00500	Syab.g_01380
OG0001882	Syak.g_00525	Syab.g_01404
OG0001883	Syak.g_00531	Syab.g_01408
OG0001884	Syak.g_00113	Syab.g_01805
OG0001885	Syak.g_00553	Syab.g_01431
OG0001886	Syak.g_00557	Syab.g_01435
OG0001887	Syak.g_00382	Syab.g_01617
OG0001888	Syak.g_00408	Syab.g_01592
OG0001889	Syak.g_00449	Syab.g_01288
OG0001890	Syak.g_00595	Syab.g_01721
OG0001891	Syak.g_00591	Syab.g_01725
OG0001892	Syak.g_00082	Syab.g_01838
OG0001893	Syak.g_00016	Syab.g_01893
OG0001894	Syak.g_00034	Syab.g_01874
OG0001895	Syak.g_00998	Syab.g_00813
OG0001896	Syak.g_01200	Syab.g_00574
OG0001897	Syak.g_01236	Syab.g_00532
OG0001898	Syak.g_01252	Syab.g_00513
OG0001899	Syak.g_01317	Syab.g_00434
OG0001900	Syak.g_01434	Syab.g_00320
OG0001901	Syak.g_01435	Syab.g_00319
OG0001902	Syak.g_01466	Syab.g_00288
OG0001903	Syak.g_01476	Syab.g_00279
OG0001904	Syak.g_01550	Syab.g_00213
OG0001905	Syak.g_01559	Syab.g_00206
OG0001906	Syak.g_02154	Syab.g_02539
OG0001908	Syak.g_02087	Syab.g_02605
OG0001909	Syak.g_02076	Syab.g_02618
OG0001910	Syak.g_01996	Syab.g_02697
OG0001912	Syak.g_01932	Syab.g_02765
OG0001913	Syak.g_01930	Syab.g_02769
OG0001914	Syak.g_00270	Syab.g_01751
OG0001915	Syak.g_01803	Syab.g_02906
OG0001917	Syak.g_00648	Syab.g_01314
OG0001924	Syak.g_02769	Syab.g_01915
OG0001925	Syak.g_02768	Syab.g_01916
OG0001926	Syak.g_02767	Syab.g_01917
OG0001927	Syak.g_02766	Syab.g_01918
OG0001929	Syak.g_01723	Syab.g_00071
OG0001932	Syak.g_01642	Syab.g_00120
OG0001933	Syak.g_02189	Syab.g_02503
OG0001934	Syak.g_02202	Syab.g_02488
OG0001935	Syak.g_02248	Syab.g_02441
OG0001936	Syak.g_00289	Syab.g_01467
OG0001937	Syak.g_02455	Syab.g_02196
OG0001938	Syak.g_02571	Syab.g_02093
OG0001939	Syak.g_00067	Syab.g_01845
OG0001940	Syak.g_02702	Syab.g_01981
OG0001941	Syak.g_00945	Syab.g_00905
OG0001942	Syak.g_00916	Syab.g_00940
OG0001943	Syak.g_00879	Syab.g_00987
OG0001944	Syak.g_00573	Syab.g_01442
OG0001946	Syak.g_00703	Syab.g_01178
OG0001947	Syak.g_00761	Syab.g_01235
OG0001948	Syak.g_00471	Syab.g_01344
OG0001949	Syak.g_00490	Syab.g_01363
OG0001950	Syak.g_00492	Syab.g_01365
OG0001951	Syak.g_00501	Syab.g_01381
OG0001952	Syak.g_00526	Syab.g_01405
OG0001953	Syak.g_00527	Syab.g_01406
