Orthogroup	Syak	Prbk
OG0001132	Syak.g_00120	Prbk.g_02595
OG0001133	Syak.g_00014	Prbk.g_02613
OG0001134	Syak.g_00273	Prbk.g_02195
OG0001135	Syak.g_00274	Prbk.g_02197
OG0001136	Syak.g_00901	Prbk.g_01021
OG0001137	Syak.g_00876	Prbk.g_00155
OG0001138	Syak.g_00839	Prbk.g_00137
OG0001139	Syak.g_00837	Prbk.g_00135
OG0001140	Syak.g_00836	Prbk.g_00134
OG0001141	Syak.g_00835	Prbk.g_00133
OG0001142	Syak.g_00834	Prbk.g_00132
OG0001143	Syak.g_00826	Prbk.g_01504
OG0001144	Syak.g_00815	Prbk.g_00188
OG0001145	Syak.g_00922	Prbk.g_01194
OG0001146	Syak.g_00943	Prbk.g_01178
OG0001147	Syak.g_01113	Prbk.g_02120
OG0001148	Syak.g_02563	Prbk.g_02051
OG0001149	Syak.g_02562	Prbk.g_02050
OG0001150	Syak.g_02561	Prbk.g_02049
OG0001151	Syak.g_02548	Prbk.g_02037
OG0001153	Syak.g_01084	Prbk.g_01217
OG0001154	Syak.g_01085	Prbk.g_01216
OG0001155	Syak.g_02480	Prbk.g_02004
OG0001156	Syak.g_02477	Prbk.g_02001
OG0001157	Syak.g_02476	Prbk.g_02596
OG0001158	Syak.g_02475	Prbk.g_02000
OG0001159	Syak.g_02474	Prbk.g_01999
OG0001160	Syak.g_02437	Prbk.g_00934
OG0001161	Syak.g_01906	Prbk.g_02593
OG0001162	Syak.g_00959	Prbk.g_01788
OG0001163	Syak.g_02429	Prbk.g_00920
OG0001164	Syak.g_02423	Prbk.g_00915
OG0001165	Syak.g_02418	Prbk.g_00912
OG0001166	Syak.g_02394	Prbk.g_01438
OG0001167	Syak.g_02366	Prbk.g_01417
OG0001168	Syak.g_02364	Prbk.g_01415
OG0001169	Syak.g_02362	Prbk.g_01413
OG0001170	Syak.g_02360	Prbk.g_01411
OG0001171	Syak.g_02349	Prbk.g_01401
OG0001172	Syak.g_01388	Prbk.g_01908
OG0001173	Syak.g_01387	Prbk.g_01909
OG0001174	Syak.g_01379	Prbk.g_01917
OG0001175	Syak.g_01378	Prbk.g_01918
OG0001176	Syak.g_01354	Prbk.g_00991
OG0001177	Syak.g_01356	Prbk.g_00993
OG0001178	Syak.g_02411	Prbk.g_00901
OG0001179	Syak.g_01324	Prbk.g_00962
OG0001181	Syak.g_01296	Prbk.g_00808
OG0001182	Syak.g_01287	Prbk.g_00817
OG0001183	Syak.g_01282	Prbk.g_00845
OG0001184	Syak.g_01571	Prbk.g_00521
OG0001185	Syak.g_01643	Prbk.g_00231
OG0001186	Syak.g_01709	Prbk.g_01568
OG0001187	Syak.g_01712	Prbk.g_01572
OG0001188	Syak.g_01714	Prbk.g_01576
OG0001189	Syak.g_01736	Prbk.g_01598
OG0001190	Syak.g_01942	Prbk.g_02160
OG0001191	Syak.g_01928	Prbk.g_02173
OG0001192	Syak.g_01921	Prbk.g_02180
OG0001193	Syak.g_01888	Prbk.g_02218
OG0001194	Syak.g_01882	Prbk.g_02224
OG0001195	Syak.g_01881	Prbk.g_02225
OG0001196	Syak.g_01811	Prbk.g_02261
OG0001197	Syak.g_01809	Prbk.g_02263
OG0001198	Syak.g_01798	Prbk.g_02275
OG0001199	Syak.g_02249	Prbk.g_01314
OG0001200	Syak.g_02247	Prbk.g_01312
OG0001201	Syak.g_02191	Prbk.g_00010
OG0001202	Syak.g_02061	Prbk.g_01254
OG0001203	Syak.g_02307	Prbk.g_01519
OG0001204	Syak.g_01404	Prbk.g_01013
OG0001205	Syak.g_01181	Prbk.g_00318
OG0001206	Syak.g_01148	Prbk.g_02089
OG0001207	Syak.g_02566	Prbk.g_02053
OG0001208	Syak.g_02576	Prbk.g_02063
OG0001209	Syak.g_02643	Prbk.g_01083
OG0001210	Syak.g_02654	Prbk.g_01095
OG0001211	Syak.g_02669	Prbk.g_01892
OG0001212	Syak.g_02728	Prbk.g_01140
OG0001213	Syak.g_00025	Prbk.g_02623
OG0001214	Syak.g_00037	Prbk.g_02633
OG0001215	Syak.g_00697	Prbk.g_01816
OG0001216	Syak.g_00805	Prbk.g_00616
OG0001217	Syak.g_00138	Prbk.g_01872
OG0001218	Syak.g_01093	Prbk.g_01205
OG0001219	Syak.g_00551	Prbk.g_02367
OG0001220	Syak.g_00580	Prbk.g_02559
OG0001221	Syak.g_00390	Prbk.g_02420
OG0001222	Syak.g_00517	Prbk.g_02189
OG0001223	Syak.g_00472	Prbk.g_02299
OG0001224	Syak.g_00739	Prbk.g_00060
OG0001226	Syak.g_02239	Prbk.g_01682
OG0001227	Syak.g_00963	Prbk.g_02022
OG0001228	Syak.g_00619	Prbk.g_00183
OG0001229	Syak.g_00711	Prbk.g_00923
OG0001230	Syak.g_01030	Prbk.g_00249
OG0001231	Syak.g_01777	Prbk.g_01637
OG0001232	Syak.g_02385	Prbk.g_01433
OG0001233	Syak.g_02359	Prbk.g_01410
OG0001234	Syak.g_01374	Prbk.g_01921
OG0001235	Syak.g_01362	Prbk.g_00996
OG0001236	Syak.g_01568	Prbk.g_00517
OG0001237	Syak.g_01573	Prbk.g_00524
OG0001238	Syak.g_01926	Prbk.g_02174
OG0001239	Syak.g_02252	Prbk.g_01317
OG0001240	Syak.g_02206	Prbk.g_00027
OG0001241	Syak.g_02197	Prbk.g_00017
OG0001242	Syak.g_02168	Prbk.g_00200
OG0001243	Syak.g_02160	Prbk.g_00541
OG0001245	Syak.g_00248	Prbk.g_01693
OG0001246	Syak.g_02604	Prbk.g_01044
OG0001247	Syak.g_00618	Prbk.g_02509
OG0001248	Syak.g_00147	Prbk.g_01805
OG0001249	Syak.g_01251	Prbk.g_00865
OG0001250	Syak.g_00602	Prbk.g_02538
OG0001252	Syak.g_00754	Prbk.g_00065
OG0001253	Syak.g_00250	Prbk.g_01700
OG0001254	Syak.g_00272	Prbk.g_02196
OG0001255	Syak.g_00066	Prbk.g_01776
OG0001258	Syak.g_02420	Prbk.g_00914
OG0001259	Syak.g_02361	Prbk.g_01412
OG0001260	Syak.g_02332	Prbk.g_01382
OG0001261	Syak.g_01315	Prbk.g_00953
OG0001262	Syak.g_01734	Prbk.g_01595
OG0001263	Syak.g_02157	Prbk.g_00543
OG0001265	Syak.g_02170	Prbk.g_00198
OG0001266	Syak.g_02057	Prbk.g_01250
OG0001267	Syak.g_01459	Prbk.g_00417
OG0001268	Syak.g_01240	Prbk.g_00877
OG0001269	Syak.g_02323	Prbk.g_02556
OG0001270	Syak.g_01194	Prbk.g_00330
OG0001271	Syak.g_01121	Prbk.g_02110
OG0001272	Syak.g_02580	Prbk.g_02067
OG0001273	Syak.g_00030	Prbk.g_02626
OG0001274	Syak.g_01988	Prbk.g_00651
OG0001275	Syak.g_00633	Prbk.g_00570
OG0001276	Syak.g_00649	Prbk.g_00587
OG0001277	Syak.g_01829	Prbk.g_02247
OG0001278	Syak.g_00671	Prbk.g_00176
OG0001279	Syak.g_00105	Prbk.g_01933
OG0001280	Syak.g_00933	Prbk.g_01186
OG0001281	Syak.g_00944	Prbk.g_01177
OG0001283	Syak.g_01818	Prbk.g_02256
OG0001285	Syak.g_02381	Prbk.g_01429
OG0001286	Syak.g_01301	Prbk.g_00802
OG0001288	Syak.g_01686	Prbk.g_01534
OG0001290	Syak.g_02198	Prbk.g_00018
OG0001291	Syak.g_02147	Prbk.g_00553
OG0001292	Syak.g_01410	Prbk.g_01007
OG0001293	Syak.g_01432	Prbk.g_00381
OG0001294	Syak.g_00355	Prbk.g_00707
OG0001295	Syak.g_00740	Prbk.g_01098
OG0001297	Syak.g_02614	Prbk.g_01053
OG0001298	Syak.g_02703	Prbk.g_01114
OG0001300	Syak.g_00706	Prbk.g_01801
OG0001301	Syak.g_00721	Prbk.g_01761
OG0001302	Syak.g_00068	Prbk.g_01455
OG0001303	Syak.g_00548	Prbk.g_02365
OG0001307	Syak.g_00344	Prbk.g_01198
OG0001308	Syak.g_01054	Prbk.g_00277
OG0001309	Syak.g_02620	Prbk.g_01059
OG0001311	Syak.g_00651	Prbk.g_00589
OG0001312	Syak.g_00537	Prbk.g_02354
OG0001316	Syak.g_02140	Prbk.g_00560
OG0001319	Syak.g_01448	Prbk.g_00407
OG0001321	Syak.g_01172	Prbk.g_00309
OG0001322	Syak.g_01171	Prbk.g_00308
OG0001323	Syak.g_02623	Prbk.g_01062
OG0001324	Syak.g_00707	Prbk.g_01800
OG0001326	Syak.g_01870	Prbk.g_02231
OG0001328	Syak.g_00383	Prbk.g_02413
OG0001329	Syak.g_00280	Prbk.g_01661
OG0001330	Syak.g_00925	Prbk.g_01193
OG0001331	Syak.g_02559	Prbk.g_02047
OG0001332	Syak.g_02485	Prbk.g_02016
OG0001333	Syak.g_02365	Prbk.g_01416
OG0001334	Syak.g_01274	Prbk.g_00849
OG0001335	Syak.g_01273	Prbk.g_00850
OG0001336	Syak.g_01817	Prbk.g_02257
OG0001337	Syak.g_01262	Prbk.g_00859
OG0001340	Syak.g_01261	Prbk.g_00860
OG0001344	Syak.g_00893	Prbk.g_00142
OG0001347	Syak.g_01885	Prbk.g_01542
OG0001347	Syak.g_01622	Prbk.g_00942
OG0001348	Syak.g_00774	Prbk.g_00671
OG0001351	Syak.g_01164	Prbk.g_00300
OG0001352	Syak.g_00764	Prbk.g_01767
OG0001353	Syak.g_00612	Prbk.g_02529
OG0001354	Syak.g_00485	Prbk.g_02308
OG0001355	Syak.g_00144	Prbk.g_02424
OG0001356	Syak.g_00773	Prbk.g_02191
OG0001357	Syak.g_00092	Prbk.g_00304, Prbk.g_00355, Prbk.g_01701
OG0001358	Syak.g_00007	Prbk.g_02607
OG0001360	Syak.g_00854	Prbk.g_00123
OG0001361	Syak.g_00859	Prbk.g_00102
OG0001365	Syak.g_01937	Prbk.g_02165
OG0001369	Syak.g_02207	Prbk.g_00028
OG0001371	Syak.g_02231	Prbk.g_01361
OG0001373	Syak.g_01871	Prbk.g_02230
OG0001374	Syak.g_01863	Prbk.g_02238
OG0001376	Syak.g_01916	Prbk.g_02183
OG0001377	Syak.g_01917	Prbk.g_02182
OG0001378	Syak.g_01196	Prbk.g_00337
OG0001379	Syak.g_00927	Prbk.g_01191
OG0001380	Syak.g_00237	Prbk.g_02564
OG0001382	Syak.g_01169	Prbk.g_00623
OG0001383	Syak.g_02312	Prbk.g_01513
OG0001385	Syak.g_01874	Prbk.g_02227
OG0001386	Syak.g_01873	Prbk.g_02228
OG0001387	Syak.g_01872	Prbk.g_02229
OG0001388	Syak.g_01869	Prbk.g_02232
OG0001389	Syak.g_01868	Prbk.g_02233
OG0001390	Syak.g_01867	Prbk.g_02234
OG0001391	Syak.g_01866	Prbk.g_02235
OG0001392	Syak.g_01865	Prbk.g_02236
OG0001393	Syak.g_01864	Prbk.g_02237
OG0001394	Syak.g_00399	Prbk.g_02437
OG0001395	Syak.g_00789	Prbk.g_00600
OG0001396	Syak.g_01884, Syak.g_01623	Prbk.g_01543
OG0001398	Syak.g_00571	Prbk.g_01694
OG0001399	Syak.g_01103	Prbk.g_00821
OG0001401	Syak.g_00608	Prbk.g_02533
OG0001402	Syak.g_00012	Prbk.g_02612
OG0001405	Syak.g_01271	Prbk.g_00852
OG0001406	Syak.g_01915	Prbk.g_02184
OG0001409	Syak.g_00878	Prbk.g_00153
OG0001410	Syak.g_00343	Prbk.g_01197
OG0001412	Syak.g_01886	Prbk.g_00941
OG0001416	Syak.g_00941	Prbk.g_01180
OG0001422	Syak.g_00928	Prbk.g_02082
OG0001425	Syak.g_01922	Prbk.g_02177
OG0001426	Syak.g_00246	Prbk.g_02030
OG0001434	Syak.g_00404	Prbk.g_02441
OG0001435	Syak.g_00369	Prbk.g_02392
OG0001436	Syak.g_01546	Prbk.g_00496
OG0001436	Syak.g_01547	Prbk.g_00497
OG0001438	Syak.g_01475	Prbk.g_00432
OG0001442	Syak.g_00415	Prbk.g_02445
OG0001443	Syak.g_01909	Prbk.g_00922
OG0001444	Syak.g_01678	Prbk.g_01493
OG0001444	Syak.g_02212	Prbk.g_00033
OG0001449	Syak.g_01401	Prbk.g_01465
OG0001461	Syak.g_00276	Prbk.g_00296
OG0001462	Syak.g_01750	Prbk.g_01611
OG0001464	Syak.g_01260	Prbk.g_00861
OG0001470	Syak.g_01592	Prbk.g_01566
OG0001474	Syak.g_01239	Prbk.g_00878
OG0001475	Syak.g_01594	Prbk.g_01564
OG0001476	Syak.g_00882	Prbk.g_00148
OG0001477	Syak.g_00718	Prbk.g_01756
OG0001478	Syak.g_01496, Syak.g_01139, Syak.g_01133	Prbk.g_02104
OG0001479	Syak.g_01242	Prbk.g_00875
OG0001488	Syak.g_00872	Prbk.g_00159
OG0001489	Syak.g_01291	Prbk.g_00813
OG0001495	Syak.g_01357	Prbk.g_00994
OG0001496	Syak.g_00715	Prbk.g_01752
OG0001497	Syak.g_00717	Prbk.g_01755
OG0001498	Syak.g_01214	Prbk.g_00363
OG0001508	Syak.g_01591	Prbk.g_01567
OG0001509	Syak.g_01706	Prbk.g_00223
OG0001510	Syak.g_01662	Prbk.g_01485
OG0001511	Syak.g_02183	Prbk.g_00003
OG0001512	Syak.g_02308	Prbk.g_01517
OG0001514	Syak.g_00714	Prbk.g_01751
OG0001515	Syak.g_00701	Prbk.g_01809
OG0001516	Syak.g_00346	Prbk.g_00716
OG0001517	Syak.g_01245	Prbk.g_00872
OG0001518	Syak.g_01924	Prbk.g_02176
OG0001519	Syak.g_01907	Prbk.g_02187
OG0001525	Syak.g_00091	Prbk.g_02665
OG0001527	Syak.g_02682	Prbk.g_01878
OG0001528	Syak.g_01593	Prbk.g_01570
OG0001529	Syak.g_01743	Prbk.g_01605
OG0001530	Syak.g_02185	Prbk.g_00005
OG0001531	Syak.g_02309	Prbk.g_01516
OG0001532	Syak.g_00838	Prbk.g_00136
OG0001533	Syak.g_01198	Prbk.g_00338
OG0001533	Syak.g_01155	Prbk.g_01687
OG0001534	Syak.g_00665	Prbk.g_00597
OG0001535	Syak.g_00646	Prbk.g_00585
OG0001536	Syak.g_00508	Prbk.g_02328
OG0001537	Syak.g_00392	Prbk.g_02428
OG0001538	Syak.g_00439	Prbk.g_02473
OG0001539	Syak.g_00364	Prbk.g_02579
OG0001540	Syak.g_02155	Prbk.g_00545
OG0001541	Syak.g_02089	Prbk.g_00787
OG0001542	Syak.g_02080	Prbk.g_01276
OG0001543	Syak.g_02007	Prbk.g_00673
OG0001544	Syak.g_01908	Prbk.g_02186
OG0001545	Syak.g_01830	Prbk.g_02246
OG0001553	Syak.g_01037	Prbk.g_00256
OG0001558	Syak.g_01774	Prbk.g_01634
OG0001559	Syak.g_02186	Prbk.g_00006
OG0001560	Syak.g_02199	Prbk.g_00019
OG0001561	Syak.g_00653	Prbk.g_00591
OG0001562	Syak.g_00639	Prbk.g_00577
OG0001563	Syak.g_01306	Prbk.g_00945
OG0001565	Syak.g_00083	Prbk.g_02513
OG0001572	Syak.g_00097	Prbk.g_01332
OG0001574	Syak.g_02680	Prbk.g_01880
OG0001576	Syak.g_00955	Prbk.g_01168
OG0001577	Syak.g_00903	Prbk.g_01023
OG0001579	Syak.g_01267	Prbk.g_00856
OG0001580	Syak.g_01953	Prbk.g_02149
OG0001588	Syak.g_01554	Prbk.g_00504
OG0001589	Syak.g_02356	Prbk.g_01408
OG0001590	Syak.g_00268	Prbk.g_02557
OG0001591	Syak.g_00357	Prbk.g_02583
OG0001592	Syak.g_01952	Prbk.g_02150
OG0001614	Syak.g_01641	Prbk.g_00229
OG0001615	Syak.g_00589	Prbk.g_02685
OG0001616	Syak.g_00851	Prbk.g_01500
OG0001617	Syak.g_00710	Prbk.g_01955
OG0001618	Syak.g_00793	Prbk.g_00609
OG0001619	Syak.g_00520	Prbk.g_02338
OG0001620	Syak.g_01233	Prbk.g_00886
OG0001621	Syak.g_01420	Prbk.g_00370
OG0001622	Syak.g_01820	Prbk.g_02255
OG0001634	Syak.g_00352	Prbk.g_00710
OG0001635	Syak.g_01690	Prbk.g_02658
OG0001636	Syak.g_01751	Prbk.g_01612
OG0001637	Syak.g_02340, Syak.g_02337	Prbk.g_01392
OG0001638	Syak.g_02404	Prbk.g_01446
OG0001639	Syak.g_02481	Prbk.g_02005
OG0001640	Syak.g_00759	Prbk.g_00069
OG0001641	Syak.g_00467	Prbk.g_02294
OG0001642	Syak.g_00581	Prbk.g_02555
OG0001643	Syak.g_00040	Prbk.g_02636
OG0001652	Syak.g_01776	Prbk.g_01636
OG0001653	Syak.g_02209	Prbk.g_00030
OG0001654	Syak.g_02483	Prbk.g_02007
OG0001655	Syak.g_00131	Prbk.g_00692, Prbk.g_00356
OG0001656	Syak.g_01268	Prbk.g_00855
OG0001657	Syak.g_02117	Prbk.g_00762
OG0001658	Syak.g_01943	Prbk.g_02159
OG0001671	Syak.g_02002	Prbk.g_00666
OG0001672	Syak.g_02241	Prbk.g_01306
OG0001673	Syak.g_02299	Prbk.g_01367
OG0001674	Syak.g_01017	Prbk.g_01388
OG0001674	Syak.g_01016	Prbk.g_01387
OG0001675	Syak.g_00637	Prbk.g_00574, Prbk.g_00576
OG0001676	Syak.g_01264	Prbk.g_00858
OG0001677	Syak.g_01281	Prbk.g_00846
OG0001680	Syak.g_02400	Prbk.g_00385
OG0001692	Syak.g_01035	Prbk.g_00254
OG0001693	Syak.g_00735, Syak.g_00733	Prbk.g_00358
OG0001694	Syak.g_01461	Prbk.g_00419
OG0001695	Syak.g_01836	Prbk.g_02241
OG0001702	Syak.g_02217	Prbk.g_01293
OG0001703	Syak.g_02567	Prbk.g_02054
OG0001712	Syak.g_00225	Prbk.g_02521
OG0001714	Syak.g_01615	Prbk.g_01555
OG0001715	Syak.g_00122	Prbk.g_01712
OG0001716	Syak.g_00584	Prbk.g_02551
OG0001726	Syak.g_00572	Prbk.g_02377
OG0001729	Syak.g_02314	Prbk.g_01511
OG0001730	Syak.g_02326	Prbk.g_01377
OG0001731	Syak.g_02463	Prbk.g_01992
OG0001732	Syak.g_00822	Prbk.g_01507
OG0001734	Syak.g_00583	Prbk.g_02553
OG0001735	Syak.g_00331	Prbk.g_00724
OG0001737	Syak.g_01481	Prbk.g_00437
OG0001738	Syak.g_01523	Prbk.g_00470
OG0001740	Syak.g_01833	Prbk.g_02244
OG0001747	Syak.g_02135	Prbk.g_00745
OG0001748	Syak.g_02000	Prbk.g_00664
OG0001749	Syak.g_01539	Prbk.g_00487
OG0001750	Syak.g_02211	Prbk.g_00032
OG0001751	Syak.g_02298	Prbk.g_01366
OG0001752	Syak.g_02328	Prbk.g_01380
OG0001753	Syak.g_00888	Prbk.g_01386
OG0001754	Syak.g_02335	Prbk.g_01389
OG0001755	Syak.g_02619	Prbk.g_01058
OG0001759	Syak.g_00214, Syak.g_02495	Prbk.g_01973
OG0001760	Syak.g_02341	Prbk.g_02382, Prbk.g_01812
OG0001761	Syak.g_02757	Prbk.g_01847
OG0001762	Syak.g_00630	Prbk.g_00567
OG0001763	Syak.g_00473	Prbk.g_02300
OG0001764	Syak.g_00559	Prbk.g_02374
OG0001765	Syak.g_00141	Prbk.g_02590
OG0001766	Syak.g_01491	Prbk.g_00447
OG0001767	Syak.g_01545	Prbk.g_00495
OG0001768	Syak.g_02074	Prbk.g_01269
OG0001783	Syak.g_01647	Prbk.g_00234
OG0001784	Syak.g_02216	Prbk.g_00037
OG0001785	Syak.g_02336, Syak.g_02339	Prbk.g_01391, Prbk.g_01390
OG0001786	Syak.g_02444	Prbk.g_01976
OG0001787	Syak.g_02639	Prbk.g_01079
OG0001788	Syak.g_02642	Prbk.g_01082
OG0001789	Syak.g_00935	Prbk.g_01184
OG0001790	Syak.g_00908	Prbk.g_01030
OG0001791	Syak.g_00880	Prbk.g_00150
OG0001792	Syak.g_00814	Prbk.g_00187
OG0001794	Syak.g_00661	Prbk.g_01724
OG0001796	Syak.g_00641	Prbk.g_00579
OG0001797	Syak.g_00528	Prbk.g_02345
OG0001798	Syak.g_00015	Prbk.g_02614
OG0001799	Syak.g_00052	Prbk.g_02653
OG0001800	Syak.g_00993, Syak.g_00992	Prbk.g_01936
OG0001801	Syak.g_01024	Prbk.g_00245
OG0001803	Syak.g_01185	Prbk.g_00322
OG0001804	Syak.g_01213	Prbk.g_00362
OG0001805	Syak.g_01415	Prbk.g_01002
OG0001806	Syak.g_01449	Prbk.g_00408
OG0001807	Syak.g_01548	Prbk.g_00498
OG0001808	Syak.g_01557	Prbk.g_00509
OG0001809	Syak.g_02144	Prbk.g_00556
OG0001810	Syak.g_02142	Prbk.g_00558
OG0001811	Syak.g_02082	Prbk.g_01279
OG0001812	Syak.g_01951	Prbk.g_02151
OG0001813	Syak.g_01901	Prbk.g_02206
OG0001814	Syak.g_01808	Prbk.g_02264
OG0001815	Syak.g_01800	Prbk.g_02273
OG0001835	Syak.g_00142	Prbk.g_01759
OG0001837	Syak.g_02001	Prbk.g_00665
OG0001838	Syak.g_01786	Prbk.g_02286
OG0001839	Syak.g_01755	Prbk.g_01616
OG0001840	Syak.g_01737	Prbk.g_01599
OG0001841	Syak.g_01730	Prbk.g_01591
OG0001843	Syak.g_01640	Prbk.g_00228
OG0001844	Syak.g_01639	Prbk.g_00227
OG0001845	Syak.g_01638	Prbk.g_00221
OG0001846	Syak.g_02167	Prbk.g_00201
OG0001847	Syak.g_02169	Prbk.g_00199
OG0001848	Syak.g_02173	Prbk.g_00195
OG0001849	Syak.g_02223	Prbk.g_01298
OG0001850	Syak.g_02238	Prbk.g_01305
OG0001851	Syak.g_02245	Prbk.g_01310
OG0001852	Syak.g_02246	Prbk.g_01311
OG0001853	Syak.g_02253	Prbk.g_01318
OG0001854	Syak.g_02304	Prbk.g_01370
OG0001855	Syak.g_01013	Prbk.g_01393
OG0001856	Syak.g_02438	Prbk.g_00935
OG0001857	Syak.g_02441	Prbk.g_00938
OG0001858	Syak.g_02468	Prbk.g_01995
OG0001859	Syak.g_02555	Prbk.g_02043
OG0001860	Syak.g_02569	Prbk.g_02055
OG0001861	Syak.g_02581	Prbk.g_02068
OG0001862	Syak.g_02593	Prbk.g_02080
OG0001863	Syak.g_02599	Prbk.g_01864
OG0001864	Syak.g_02652	Prbk.g_01093
OG0001865	Syak.g_02716	Prbk.g_01127
OG0001866	Syak.g_02743	Prbk.g_01152
OG0001867	Syak.g_02755	Prbk.g_01162
OG0001868	Syak.g_00940	Prbk.g_01181
OG0001869	Syak.g_00904	Prbk.g_01024
OG0001870	Syak.g_00895	Prbk.g_01016
OG0001871	Syak.g_00890	Prbk.g_00145
OG0001872	Syak.g_00809	Prbk.g_00180
OG0001873	Syak.g_00850	Prbk.g_01499
OG0001874	Syak.g_00853	Prbk.g_00124
OG0001877	Syak.g_00702	Prbk.g_01808
OG0001878	Syak.g_00634	Prbk.g_00571
OG0001879	Syak.g_00627	Prbk.g_00563
OG0001880	Syak.g_00499	Prbk.g_02321
OG0001881	Syak.g_00500	Prbk.g_02322
OG0001882	Syak.g_00525	Prbk.g_02342
OG0001883	Syak.g_00531	Prbk.g_02347
OG0001884	Syak.g_00113	Prbk.g_02356
OG0001885	Syak.g_00553	Prbk.g_02369
OG0001886	Syak.g_00557	Prbk.g_02373
OG0001887	Syak.g_00382	Prbk.g_02412
OG0001888	Syak.g_00408	Prbk.g_02454
OG0001889	Syak.g_00449	Prbk.g_02482
OG0001890	Syak.g_00595	Prbk.g_02545
OG0001891	Syak.g_00591	Prbk.g_02549
OG0001892	Syak.g_00082	Prbk.g_02562
OG0001893	Syak.g_00016	Prbk.g_02615
OG0001894	Syak.g_00034	Prbk.g_02630
OG0001895	Syak.g_00998	Prbk.g_01939
OG0001896	Syak.g_01200	Prbk.g_00340
OG0001897	Syak.g_01236	Prbk.g_00880
OG0001898	Syak.g_01252	Prbk.g_00863
OG0001899	Syak.g_01317	Prbk.g_00955
OG0001900	Syak.g_01434	Prbk.g_00382
OG0001901	Syak.g_01435	Prbk.g_00383
OG0001902	Syak.g_01466	Prbk.g_00424
OG0001903	Syak.g_01476	Prbk.g_00433
OG0001904	Syak.g_01550	Prbk.g_00501
OG0001905	Syak.g_01559	Prbk.g_00511
OG0001906	Syak.g_02154	Prbk.g_00546
OG0001907	Syak.g_02136	Prbk.g_00743
OG0001908	Syak.g_02087	Prbk.g_00788
OG0001909	Syak.g_02076	Prbk.g_01271
OG0001910	Syak.g_01996	Prbk.g_00660
OG0001912	Syak.g_01932	Prbk.g_02170
OG0001913	Syak.g_01930	Prbk.g_02172
OG0001914	Syak.g_00270	Prbk.g_02200
OG0001929	Syak.g_01723	Prbk.g_01584
OG0001932	Syak.g_01642	Prbk.g_00230
OG0001933	Syak.g_02189	Prbk.g_00008
OG0001934	Syak.g_02202	Prbk.g_00023
OG0001935	Syak.g_02248	Prbk.g_01313
OG0001936	Syak.g_00289	Prbk.g_01469
OG0001937	Syak.g_02455	Prbk.g_01984
OG0001938	Syak.g_02571	Prbk.g_02057
OG0001939	Syak.g_00067	Prbk.g_02683
OG0001940	Syak.g_02702	Prbk.g_01113
OG0001941	Syak.g_00945	Prbk.g_01176
OG0001943	Syak.g_00879	Prbk.g_00151
OG0001944	Syak.g_00573	Prbk.g_01669
OG0001946	Syak.g_00703	Prbk.g_01803
OG0001947	Syak.g_00761	Prbk.g_00071
OG0001948	Syak.g_00471	Prbk.g_02298
OG0001949	Syak.g_00490	Prbk.g_02312
OG0001950	Syak.g_00492	Prbk.g_02314
OG0001951	Syak.g_00501	Prbk.g_02323
OG0001952	Syak.g_00526	Prbk.g_02343
OG0001953	Syak.g_00527	Prbk.g_02344
OG0001954	Syak.g_00137	Prbk.g_02508
OG0001957	Syak.g_00022	Prbk.g_02620
OG0001958	Syak.g_00333	Prbk.g_00721
OG0001961	Syak.g_01124	Prbk.g_02108
OG0001964	Syak.g_01376	Prbk.g_01919
OG0001965	Syak.g_00384	Prbk.g_00369
OG0001966	Syak.g_01428	Prbk.g_00377
OG0001967	Syak.g_01430	Prbk.g_00379
OG0001968	Syak.g_01431	Prbk.g_00380
OG0001969	Syak.g_01503	Prbk.g_00452
OG0001970	Syak.g_02152	Prbk.g_00548
OG0001971	Syak.g_02078	Prbk.g_01273
OG0001972	Syak.g_01984	Prbk.g_00647
OG0001973	Syak.g_01958	Prbk.g_02131, Prbk.g_02143
OG0001975	Syak.g_00271	Prbk.g_02199
OG0001976	Syak.g_00269	Prbk.g_02201
OG0001995	Syak.g_00962	Prbk.g_01089
OG0001997	Syak.g_02213	Prbk.g_00034
OG0001998	Syak.g_01005	Prbk.g_01395
OG0001999	Syak.g_02368	Prbk.g_01418
OG0002000	Syak.g_02621	Prbk.g_01060
OG0002002	Syak.g_00810	Prbk.g_00181
OG0002003	Syak.g_00700	Prbk.g_01813
OG0002004	Syak.g_02417	Prbk.g_01826
OG0002006	Syak.g_00762	Prbk.g_00072
OG0002007	Syak.g_00763	Prbk.g_00073
OG0002008	Syak.g_00632	Prbk.g_00569
OG0002009	Syak.g_00395	Prbk.g_02431
OG0002010	Syak.g_01075	Prbk.g_01224
OG0002012	Syak.g_01170	Prbk.g_00306, Prbk.g_00830
OG0002013	Syak.g_02232	Prbk.g_00474
OG0002014	Syak.g_01536	Prbk.g_00486
OG0002015	Syak.g_01541	Prbk.g_00490
OG0002016	Syak.g_02003	Prbk.g_00667
OG0002017	Syak.g_01891	Prbk.g_02215
OG0002018	Syak.g_01834	Prbk.g_02243
OG0002035	Syak.g_01019, Syak.g_01020	Prbk.g_01741
OG0002037	Syak.g_00684, Syak.g_01492	Prbk.g_02059
OG0002038	Syak.g_00887	Prbk.g_00147
OG0002039	Syak.g_00866	Prbk.g_00160
OG0002040	Syak.g_00865	Prbk.g_00107
OG0002041	Syak.g_00475	Prbk.g_02302
OG0002042	Syak.g_00496	Prbk.g_02318
