Orthogroup	Syak	Prag
OG0001178	Syak.g_02411	Prag.g_01759
OG0001179	Syak.g_01324	Prag.g_01788
OG0001181	Syak.g_01296	Prag.g_01814
OG0001182	Syak.g_01287	Prag.g_01821
OG0001183	Syak.g_01282	Prag.g_01825
OG0001184	Syak.g_01571	Prag.g_01841
OG0001185	Syak.g_01643	Prag.g_01855
OG0001186	Syak.g_01709	Prag.g_01879
OG0001187	Syak.g_01712	Prag.g_01883
OG0001188	Syak.g_01714	Prag.g_01885
OG0001189	Syak.g_01736	Prag.g_01902
OG0001190	Syak.g_01942	Prag.g_01906
OG0001191	Syak.g_01928	Prag.g_01916
OG0001192	Syak.g_01921	Prag.g_01921
OG0001193	Syak.g_01888	Prag.g_01931
OG0001194	Syak.g_01882	Prag.g_01932
OG0001195	Syak.g_01881	Prag.g_01933
OG0001196	Syak.g_01811	Prag.g_01946
OG0001197	Syak.g_01809	Prag.g_01947
OG0001198	Syak.g_01798	Prag.g_01954
OG0001199	Syak.g_02249	Prag.g_00068
OG0001200	Syak.g_02247	Prag.g_00070
OG0001201	Syak.g_02191	Prag.g_00101
OG0001202	Syak.g_02061	Prag.g_00192
OG0001203	Syak.g_02307	Prag.g_00231
OG0001204	Syak.g_01404	Prag.g_00236
OG0001205	Syak.g_01181	Prag.g_00424
OG0001206	Syak.g_01148	Prag.g_00441
OG0001207	Syak.g_02566	Prag.g_00456
OG0001208	Syak.g_02576	Prag.g_00461
OG0001209	Syak.g_02643	Prag.g_00514
OG0001210	Syak.g_02654	Prag.g_00519
OG0001211	Syak.g_02669	Prag.g_00529
OG0001212	Syak.g_02728	Prag.g_00574
OG0001213	Syak.g_00025	Prag.g_00607
OG0001214	Syak.g_00037	Prag.g_00615
OG0001215	Syak.g_00697	Prag.g_00668
OG0001216	Syak.g_00805	Prag.g_00694
OG0001217	Syak.g_00138	Prag.g_00744
OG0001218	Syak.g_01093	Prag.g_00752
OG0001219	Syak.g_00551	Prag.g_00795
OG0001220	Syak.g_00580	Prag.g_00856
OG0001221	Syak.g_00390	Prag.g_00917
OG0001222	Syak.g_00517	Prag.g_00956
OG0001223	Syak.g_00472	Prag.g_00982
OG0001224	Syak.g_00739	Prag.g_01032
OG0001226	Syak.g_02239	Prag.g_01060
OG0001227	Syak.g_00963	Prag.g_01079
OG0001228	Syak.g_00619	Prag.g_01198
OG0001229	Syak.g_00711	Prag.g_01387
OG0001230	Syak.g_01030	Prag.g_01480
OG0001231	Syak.g_01777	Prag.g_01585
OG0001232	Syak.g_02385	Prag.g_01692
OG0001233	Syak.g_02359	Prag.g_01712
OG0001234	Syak.g_01374	Prag.g_01747
OG0001235	Syak.g_01362	Prag.g_01756
OG0001236	Syak.g_01568	Prag.g_01838
OG0001237	Syak.g_01573	Prag.g_01842
OG0001238	Syak.g_01926	Prag.g_01917
OG0001239	Syak.g_02252	Prag.g_00065
OG0001241	Syak.g_02197	Prag.g_00094
OG0001242	Syak.g_02168	Prag.g_00112
OG0001243	Syak.g_02160	Prag.g_00118
OG0001244	Syak.g_02132	Prag.g_00134
OG0001245	Syak.g_00248	Prag.g_00373
OG0001246	Syak.g_02604	Prag.g_00483
OG0001247	Syak.g_00618	Prag.g_00661
OG0001248	Syak.g_00147	Prag.g_00663
OG0001249	Syak.g_01251	Prag.g_00784
OG0001250	Syak.g_00602	Prag.g_00845
OG0001251	Syak.g_01875	Prag.g_00893
OG0001252	Syak.g_00754	Prag.g_01027
OG0001253	Syak.g_00250	Prag.g_01080
OG0001254	Syak.g_00272	Prag.g_01122
OG0001255	Syak.g_00066	Prag.g_01137
OG0001256	Syak.g_02430	Prag.g_01578
OG0001257	Syak.g_02502	Prag.g_01584
OG0001258	Syak.g_02420	Prag.g_01666
OG0001259	Syak.g_02361	Prag.g_01710
OG0001260	Syak.g_02332	Prag.g_01727
OG0001261	Syak.g_01315	Prag.g_01796
OG0001262	Syak.g_01734	Prag.g_01900
OG0001263	Syak.g_02157	Prag.g_00121
OG0001265	Syak.g_02170	Prag.g_00111
OG0001266	Syak.g_02057	Prag.g_00196
OG0001267	Syak.g_01459	Prag.g_00271
OG0001268	Syak.g_01240	Prag.g_00334
OG0001269	Syak.g_02323	Prag.g_00353
OG0001270	Syak.g_01194	Prag.g_00413
OG0001271	Syak.g_01121	Prag.g_00451
OG0001272	Syak.g_02580	Prag.g_00465
OG0001273	Syak.g_00030	Prag.g_00609
OG0001274	Syak.g_01988	Prag.g_00681
OG0001275	Syak.g_00633	Prag.g_00992
OG0001276	Syak.g_00649	Prag.g_01011
OG0001277	Syak.g_01829	Prag.g_01068
OG0001278	Syak.g_00671	Prag.g_01203
OG0001279	Syak.g_00105	Prag.g_01302
OG0001280	Syak.g_00933	Prag.g_01354
OG0001281	Syak.g_00944	Prag.g_01360
OG0001282	Syak.g_02564	Prag.g_01390
OG0001284	Syak.g_02446	Prag.g_01560
OG0001285	Syak.g_02381	Prag.g_01695
OG0001286	Syak.g_01301	Prag.g_01808
OG0001287	Syak.g_01652	Prag.g_01863
OG0001288	Syak.g_01686	Prag.g_01872
OG0001289	Syak.g_02222	Prag.g_00081
OG0001290	Syak.g_02198	Prag.g_00093
OG0001291	Syak.g_02147	Prag.g_00128
OG0001292	Syak.g_01410	Prag.g_00241
OG0001293	Syak.g_01432	Prag.g_00252
OG0001294	Syak.g_00355	Prag.g_00371
OG0001295	Syak.g_00740	Prag.g_00446
OG0001296	Syak.g_02610	Prag.g_00488
OG0001297	Syak.g_02614	Prag.g_00493
OG0001298	Syak.g_02703	Prag.g_00555
OG0001299	Syak.g_00349	Prag.g_00644
OG0001300	Syak.g_00706	Prag.g_00671
OG0001301	Syak.g_00721	Prag.g_00674
OG0001302	Syak.g_00068	Prag.g_00793
OG0001303	Syak.g_00548	Prag.g_00996
OG0001304	Syak.g_00664	Prag.g_01021
OG0001305	Syak.g_00728	Prag.g_01040
OG0001306	Syak.g_00915	Prag.g_01139
OG0001307	Syak.g_00344	Prag.g_01372
OG0001308	Syak.g_01054	Prag.g_01500
OG0001309	Syak.g_02620	Prag.g_01582
OG0001312	Syak.g_00537	Prag.g_00945
OG0001314	Syak.g_00124	Prag.g_00735
OG0001315	Syak.g_01284	Prag.g_00055
OG0001316	Syak.g_02140	Prag.g_00133
OG0001317	Syak.g_02302	Prag.g_00227
OG0001318	Syak.g_01424	Prag.g_00248
OG0001319	Syak.g_01448	Prag.g_00263
OG0001321	Syak.g_01172	Prag.g_00430
OG0001322	Syak.g_01171	Prag.g_00431
OG0001323	Syak.g_02623	Prag.g_00498
OG0001324	Syak.g_00707	Prag.g_00672
OG0001325	Syak.g_00800	Prag.g_00697
OG0001326	Syak.g_01870	Prag.g_00881
OG0001327	Syak.g_00362	Prag.g_01051
OG0001328	Syak.g_00383	Prag.g_01078
OG0001329	Syak.g_00280	Prag.g_01113
OG0001330	Syak.g_00925	Prag.g_01327
OG0001331	Syak.g_02559	Prag.g_01395
OG0001332	Syak.g_02485	Prag.g_01533
OG0001333	Syak.g_02365	Prag.g_01706
OG0001334	Syak.g_01274	Prag.g_01828
OG0001335	Syak.g_01273	Prag.g_01829
OG0001336	Syak.g_01817	Prag.g_01943
OG0001340	Syak.g_01261	Prag.g_00319
OG0001343	Syak.g_01877	Prag.g_00890
OG0001344	Syak.g_00893	Prag.g_01157
OG0001345	Syak.g_00856	Prag.g_01172
OG0001346	Syak.g_00937	Prag.g_01356
OG0001347	Syak.g_01622	Prag.g_01276
OG0001348	Syak.g_00774	Prag.g_01606
OG0001350	Syak.g_02306	Prag.g_00230
OG0001351	Syak.g_01164	Prag.g_00433
OG0001352	Syak.g_00764	Prag.g_00658
OG0001353	Syak.g_00612	Prag.g_00837
OG0001354	Syak.g_00485	Prag.g_00974
OG0001355	Syak.g_00144	Prag.g_01616
OG0001356	Syak.g_00773	Prag.g_00769
OG0001358	Syak.g_00007	Prag.g_00598
OG0001359	Syak.g_01878	Prag.g_00891
OG0001360	Syak.g_00854	Prag.g_01081
OG0001361	Syak.g_00859	Prag.g_01169
OG0001364	Syak.g_01552	Prag.g_01831
OG0001365	Syak.g_01937	Prag.g_01910
OG0001369	Syak.g_02207	Prag.g_00086
OG0001371	Syak.g_02231	Prag.g_00657
OG0001373	Syak.g_01871	Prag.g_00880
OG0001374	Syak.g_01863	Prag.g_00888
OG0001375	Syak.g_01876	Prag.g_00889
OG0001376	Syak.g_01916	Prag.g_01045
OG0001377	Syak.g_01917	Prag.g_01046
OG0001378	Syak.g_01196	Prag.g_01090
OG0001379	Syak.g_00927	Prag.g_01349
OG0001380	Syak.g_00237	Prag.g_01377
OG0001382	Syak.g_01169	Prag.g_01599
OG0001385	Syak.g_01874	Prag.g_00877
OG0001386	Syak.g_01873	Prag.g_00878
OG0001387	Syak.g_01872	Prag.g_00879
OG0001388	Syak.g_01869	Prag.g_00882
OG0001389	Syak.g_01868	Prag.g_00883
OG0001390	Syak.g_01867	Prag.g_00884
OG0001391	Syak.g_01866	Prag.g_00885
OG0001392	Syak.g_01865	Prag.g_00886
OG0001393	Syak.g_01864	Prag.g_00887
OG0001395	Syak.g_00789	Prag.g_01023
OG0001396	Syak.g_01623	Prag.g_01277
OG0001398	Syak.g_00571	Prag.g_01612
OG0001399	Syak.g_01977, Syak.g_01103	Prag.g_01749
OG0001401	Syak.g_00608	Prag.g_01280
OG0001402	Syak.g_00012	Prag.g_00759
OG0001405	Syak.g_01271	Prag.g_00317
OG0001406	Syak.g_01915	Prag.g_01044
OG0001408	Syak.g_00087	Prag.g_01063
OG0001409	Syak.g_00878	Prag.g_01160
OG0001410	Syak.g_00343	Prag.g_01373
OG0001411	Syak.g_01581	Prag.g_01426
OG0001413	Syak.g_00103	Prag.g_01574
OG0001416	Syak.g_00941	Prag.g_00438
OG0001417	Syak.g_00486	Prag.g_00448
OG0001420	Syak.g_00997, Syak.g_02635	Prag.g_01098
OG0001422	Syak.g_00928	Prag.g_01604
OG0001425	Syak.g_01922	Prag.g_01920
OG0001429	Syak.g_00547	Prag.g_00796
OG0001430	Syak.g_01949, Syak.g_00314	Prag.g_01322
OG0001432	Syak.g_00095	Prag.g_01573
OG0001433	Syak.g_00771	Prag.g_00768
OG0001434	Syak.g_00404	Prag.g_00925
OG0001438	Syak.g_01475	Prag.g_00284
OG0001439	Syak.g_01506	Prag.g_00298
OG0001442	Syak.g_00415	Prag.g_00733
OG0001443	Syak.g_01909	Prag.g_01652
OG0001447	Syak.g_02159	Prag.g_00119
OG0001448	Syak.g_00121	Prag.g_00361
OG0001449	Syak.g_01401	Prag.g_00388
OG0001452	Syak.g_01419	Prag.g_00894
OG0001453	Syak.g_00465	Prag.g_00986
OG0001454	Syak.g_00249	Prag.g_01074
OG0001456	Syak.g_01855	Prag.g_01130
OG0001457	Syak.g_01854	Prag.g_01131
OG0001458	Syak.g_01853	Prag.g_01132
OG0001459	Syak.g_00311	Prag.g_01312
OG0001460	Syak.g_00770	Prag.g_00767
OG0001462	Syak.g_01750	Prag.g_00034
OG0001464	Syak.g_01260	Prag.g_00320
OG0001465	Syak.g_00775	Prag.g_00680
OG0001467	Syak.g_01022	Prag.g_00785
OG0001471	Syak.g_01501	Prag.g_01575
OG0001473	Syak.g_00102	Prag.g_01880
OG0001474	Syak.g_01239	Prag.g_00335
OG0001477	Syak.g_00718	Prag.g_01256
OG0001479	Syak.g_01242	Prag.g_00332
OG0001480	Syak.g_00084	Prag.g_00363
OG0001482	Syak.g_00476	Prag.g_00436
OG0001486	Syak.g_00900	Prag.g_01151
OG0001492	Syak.g_00668	Prag.g_01200
OG0001493	Syak.g_00676	Prag.g_01208
OG0001496	Syak.g_00715	Prag.g_01254
OG0001497	Syak.g_00717	Prag.g_01255
OG0001502	Syak.g_00586	Prag.g_00776
OG0001504	Syak.g_00310	Prag.g_01313, Prag.g_01639
OG0001514	Syak.g_00714	Prag.g_01253
OG0001525	Syak.g_00091	Prag.g_01589
OG0001546	Syak.g_02627	Prag.g_00503
OG0001547	Syak.g_00564	Prag.g_00778
OG0001549	Syak.g_00577	Prag.g_00863
OG0001551	Syak.g_00689	Prag.g_01129
OG0001553	Syak.g_01037	Prag.g_01485
OG0001554	Syak.g_01945	Prag.g_01580
OG0001556	Syak.g_00845	Prag.g_00761
OG0001558	Syak.g_01774	Prag.g_01283
OG0001564	Syak.g_01860	Prag.g_01435
OG0001565	Syak.g_00083	Prag.g_00395
OG0001567	Syak.g_00565	Prag.g_00777
OG0001568	Syak.g_00562	Prag.g_00779
OG0001582	Syak.g_00231	Prag.g_00447
OG0001602	Syak.g_00776	Prag.g_00679
OG0001633	Syak.g_00662	Prag.g_01386
OG0001635	Syak.g_01690	Prag.g_01634
OG0001647	Syak.g_01450	Prag.g_00264
OG0001652	Syak.g_01776	Prag.g_01281
OG0001666	Syak.g_00212	Prag.g_01311
OG0001671	Syak.g_02002	Prag.g_01288
OG0001700	Syak.g_00320, Syak.g_00570	Prag.g_00766
OG0001745	Syak.g_00281	Prag.g_01572
OG0001792	Syak.g_00814	Prag.g_01441
OG0001959	Syak.g_02031	Prag.g_01296
