Orthogroup	Syak	Syaj
OG0001111	Syak.g_00491	Syaj.g_00864
OG0001112	Syak.g_00489	Syaj.g_00862
OG0001113	Syak.g_00406	Syaj.g_00861
OG0001114	Syak.g_00488	Syaj.g_00860
OG0001115	Syak.g_00484	Syaj.g_00856
OG0001116	Syak.g_00482	Syaj.g_00854
OG0001117	Syak.g_00481	Syaj.g_00853
OG0001118	Syak.g_00480	Syaj.g_00852
OG0001119	Syak.g_00478	Syaj.g_00850
OG0001120	Syak.g_00474	Syaj.g_00846
OG0001121	Syak.g_00114	Syaj.g_00630
OG0001123	Syak.g_00650	Syaj.g_00810
OG0001124	Syak.g_00652	Syaj.g_00808
OG0001125	Syak.g_00654	Syaj.g_00806
OG0001126	Syak.g_00757	Syaj.g_00413
OG0001127	Syak.g_00756	Syaj.g_00414
OG0001128	Syak.g_00753	Syaj.g_00417
OG0001129	Syak.g_00751	Syaj.g_00419
OG0001130	Syak.g_00750	Syaj.g_00420
OG0001131	Syak.g_00389	Syaj.g_01070
OG0001132	Syak.g_00120	Syaj.g_01166
OG0001133	Syak.g_00014	Syaj.g_01302
OG0001134	Syak.g_00273	Syaj.g_00645
OG0001135	Syak.g_00274	Syaj.g_00647
OG0001136	Syak.g_00901	Syaj.g_00300
OG0001137	Syak.g_00876	Syaj.g_00318
OG0001138	Syak.g_00839	Syaj.g_00620
OG0001139	Syak.g_00837	Syaj.g_00618
OG0001140	Syak.g_00836	Syaj.g_00617
OG0001141	Syak.g_00835	Syaj.g_00616
OG0001142	Syak.g_00834	Syaj.g_00615
OG0001143	Syak.g_00826	Syaj.g_00602
OG0001144	Syak.g_00815	Syaj.g_00588
OG0001145	Syak.g_00922	Syaj.g_00276
OG0001146	Syak.g_00943	Syaj.g_01518
OG0001147	Syak.g_01113	Syaj.g_01438
OG0001148	Syak.g_02563	Syaj.g_00057
OG0001149	Syak.g_02562	Syaj.g_00056
OG0001150	Syak.g_02561	Syaj.g_00055
OG0001151	Syak.g_02548	Syaj.g_00043
OG0001153	Syak.g_01084	Syaj.g_01425
OG0001154	Syak.g_01085	Syaj.g_01426
OG0001155	Syak.g_02480	Syaj.g_01637
OG0001156	Syak.g_02477	Syaj.g_01640
OG0001157	Syak.g_02476	Syaj.g_01641
OG0001158	Syak.g_02475	Syaj.g_01643
OG0001159	Syak.g_02474	Syaj.g_01644
OG0001160	Syak.g_02437	Syaj.g_01697
OG0001161	Syak.g_01906	Syaj.g_02148
OG0001162	Syak.g_00959	Syaj.g_00979
OG0001163	Syak.g_02429	Syaj.g_01705
OG0001164	Syak.g_02423	Syaj.g_01711
OG0001165	Syak.g_02418	Syaj.g_01716
OG0001166	Syak.g_02394	Syaj.g_01746
OG0001167	Syak.g_02366	Syaj.g_01592
OG0001168	Syak.g_02364	Syaj.g_01594
OG0001169	Syak.g_02362	Syaj.g_01596
OG0001170	Syak.g_02360	Syaj.g_01597
OG0001171	Syak.g_02349	Syaj.g_01607
OG0001172	Syak.g_01388	Syaj.g_02641
OG0001173	Syak.g_01387	Syaj.g_02642
OG0001174	Syak.g_01379	Syaj.g_02650
OG0001175	Syak.g_01378	Syaj.g_02651
OG0001176	Syak.g_01354	Syaj.g_02688
OG0001177	Syak.g_01356	Syaj.g_02685
OG0001178	Syak.g_02411	Syaj.g_01726
OG0001179	Syak.g_01324	Syaj.g_02719
OG0001181	Syak.g_01296	Syaj.g_02748
OG0001182	Syak.g_01287	Syaj.g_02757
OG0001183	Syak.g_01282	Syaj.g_02762
OG0001184	Syak.g_01571	Syaj.g_02449
OG0001185	Syak.g_01643	Syaj.g_02423
OG0001186	Syak.g_01709	Syaj.g_02339
OG0001187	Syak.g_01712	Syaj.g_02369
OG0001188	Syak.g_01714	Syaj.g_02336
OG0001189	Syak.g_01736	Syaj.g_02318
OG0001190	Syak.g_01942	Syaj.g_02111
OG0001191	Syak.g_01928	Syaj.g_02128
OG0001192	Syak.g_01921	Syaj.g_02138
OG0001193	Syak.g_01888	Syaj.g_02178
OG0001194	Syak.g_01882	Syaj.g_02180
OG0001195	Syak.g_01881	Syaj.g_02181
OG0001196	Syak.g_01811	Syaj.g_02244
OG0001197	Syak.g_01809	Syaj.g_02246
OG0001198	Syak.g_01798	Syaj.g_02259
OG0001199	Syak.g_02249	Syaj.g_01825
OG0001200	Syak.g_02247	Syaj.g_01827
OG0001201	Syak.g_02191	Syaj.g_01888
OG0001202	Syak.g_02061	Syaj.g_02032
OG0001203	Syak.g_02307	Syaj.g_02877
OG0001204	Syak.g_01404	Syaj.g_02621
OG0001205	Syak.g_01181	Syaj.g_01545
OG0001206	Syak.g_01148	Syaj.g_01484
OG0001207	Syak.g_02566	Syaj.g_00061
OG0001208	Syak.g_02576	Syaj.g_00074
OG0001209	Syak.g_02643	Syaj.g_00147
OG0001210	Syak.g_02654	Syaj.g_00158
OG0001211	Syak.g_02669	Syaj.g_00184
OG0001212	Syak.g_02728	Syaj.g_00246
OG0001214	Syak.g_00037	Syaj.g_01281
OG0001215	Syak.g_00697	Syaj.g_00492
OG0001216	Syak.g_00805	Syaj.g_00958
OG0001218	Syak.g_01093	Syaj.g_01434
OG0001219	Syak.g_00551	Syaj.g_00782
OG0001220	Syak.g_00580	Syaj.g_00345
OG0001221	Syak.g_00390	Syaj.g_01067
OG0001222	Syak.g_00517	Syaj.g_00911
OG0001223	Syak.g_00472	Syaj.g_00844
OG0001224	Syak.g_00739	Syaj.g_00423
OG0001227	Syak.g_00963	Syaj.g_02152
OG0001228	Syak.g_00619	Syaj.g_01565
OG0001229	Syak.g_00711	Syaj.g_00451
OG0001231	Syak.g_01777	Syaj.g_02279
OG0001232	Syak.g_02385	Syaj.g_01757
OG0001233	Syak.g_02359	Syaj.g_01598
OG0001234	Syak.g_01374	Syaj.g_02655
OG0001235	Syak.g_01362	Syaj.g_02679
OG0001236	Syak.g_01568	Syaj.g_02453
OG0001237	Syak.g_01573	Syaj.g_02447
OG0001239	Syak.g_02252	Syaj.g_01822
OG0001240	Syak.g_02206	Syaj.g_01871
OG0001242	Syak.g_02168	Syaj.g_01913
OG0001243	Syak.g_02160	Syaj.g_01926
OG0001244	Syak.g_02132	Syaj.g_01960
OG0001246	Syak.g_02604	Syaj.g_00100
OG0001247	Syak.g_00618	Syaj.g_00973
OG0001248	Syak.g_00147	Syaj.g_00978
OG0001250	Syak.g_00602	Syaj.g_00375
OG0001251	Syak.g_01875	Syaj.g_02187
OG0001252	Syak.g_00754	Syaj.g_00416
OG0001253	Syak.g_00250	Syaj.g_01165
OG0001254	Syak.g_00272	Syaj.g_00646
OG0001256	Syak.g_02430	Syaj.g_01704
OG0001257	Syak.g_02502	Syaj.g_01342
OG0001258	Syak.g_02420	Syaj.g_01714
OG0001260	Syak.g_02332	Syaj.g_01617
OG0001261	Syak.g_01315	Syaj.g_02728
OG0001262	Syak.g_01734	Syaj.g_02320
OG0001263	Syak.g_02157	Syaj.g_01929
OG0001265	Syak.g_02170	Syaj.g_01911
OG0001266	Syak.g_02057	Syaj.g_02036
OG0001267	Syak.g_01459	Syaj.g_02565
OG0001268	Syak.g_01240	Syaj.g_02811
OG0001270	Syak.g_01194	Syaj.g_01558
OG0001271	Syak.g_01121	Syaj.g_01447
OG0001272	Syak.g_02580	Syaj.g_00078
OG0001273	Syak.g_00030	Syaj.g_01288
OG0001274	Syak.g_01988	Syaj.g_02077
OG0001275	Syak.g_00633	Syaj.g_00827
OG0001276	Syak.g_00649	Syaj.g_00811
OG0001277	Syak.g_01829	Syaj.g_02227
OG0001278	Syak.g_00671	Syaj.g_00575
OG0001279	Syak.g_00105	Syaj.g_01356
OG0001280	Syak.g_00933	Syaj.g_01508
OG0001281	Syak.g_00944	Syaj.g_01519
OG0001282	Syak.g_02564	Syaj.g_00058
OG0001283	Syak.g_01818	Syaj.g_02238
OG0001284	Syak.g_02446	Syaj.g_01688
OG0001285	Syak.g_02381	Syaj.g_01170
OG0001286	Syak.g_01301	Syaj.g_02742
OG0001287	Syak.g_01652	Syaj.g_02415
OG0001288	Syak.g_01686	Syaj.g_02394
OG0001289	Syak.g_02222	Syaj.g_01845
OG0001290	Syak.g_02198	Syaj.g_01880
OG0001291	Syak.g_02147	Syaj.g_01939
OG0001292	Syak.g_01410	Syaj.g_02616
OG0001293	Syak.g_01432	Syaj.g_02594
OG0001294	Syak.g_00355	Syaj.g_00722
OG0001295	Syak.g_00740	Syaj.g_00161
OG0001296	Syak.g_02610	Syaj.g_00106
OG0001297	Syak.g_02614	Syaj.g_00110
OG0001298	Syak.g_02703	Syaj.g_00221
OG0001299	Syak.g_00349	Syaj.g_00716
OG0001300	Syak.g_00706	Syaj.g_00479
OG0001301	Syak.g_00721	Syaj.g_00440
OG0001302	Syak.g_00068	Syaj.g_01251
OG0001303	Syak.g_00548	Syaj.g_00784
OG0001304	Syak.g_00664	Syaj.g_00795
OG0001305	Syak.g_00728	Syaj.g_00433
OG0001306	Syak.g_00915	Syaj.g_00285
OG0001307	Syak.g_00344	Syaj.g_02672
OG0001309	Syak.g_02620	Syaj.g_00116
OG0001311	Syak.g_00651	Syaj.g_00809
OG0001312	Syak.g_00537	Syaj.g_00931
OG0001314	Syak.g_00124	Syaj.g_00524, Syaj.g_01091, Syaj.g_01258
OG0001315	Syak.g_01284	Syaj.g_02760
OG0001316	Syak.g_02140	Syaj.g_01946
OG0001317	Syak.g_02302	Syaj.g_02857
OG0001319	Syak.g_01448	Syaj.g_02576
OG0001321	Syak.g_01172	Syaj.g_01528
OG0001322	Syak.g_01171	Syaj.g_01527
OG0001323	Syak.g_02623	Syaj.g_00119
OG0001324	Syak.g_00707	Syaj.g_00478
OG0001325	Syak.g_00800	Syaj.g_00953
OG0001326	Syak.g_01870, Syak.g_01154	Syaj.g_02196
OG0001327	Syak.g_00362	Syaj.g_00729
OG0001328	Syak.g_00383	Syaj.g_00764
OG0001329	Syak.g_00280	Syaj.g_00028
OG0001330	Syak.g_00925	Syaj.g_01501
OG0001332	Syak.g_02485	Syaj.g_01631
OG0001333	Syak.g_02365	Syaj.g_01593
OG0001334	Syak.g_01274	Syaj.g_02770
OG0001335	Syak.g_01273	Syaj.g_02771
OG0001336	Syak.g_01817	Syaj.g_02239
OG0001337	Syak.g_01262	Syaj.g_02786
OG0001338	Syak.g_01258	Syaj.g_02780, Syaj.g_02767, Syaj.g_00584, Syaj.g_02790
OG0001340	Syak.g_01261	Syaj.g_02787
OG0001343	Syak.g_01877	Syaj.g_02184
OG0001344	Syak.g_00893	Syaj.g_00307
OG0001345	Syak.g_00856	Syaj.g_00337
OG0001346	Syak.g_00937	Syaj.g_01512
OG0001347	Syak.g_01885	Syaj.g_02497
OG0001348	Syak.g_00774	Syaj.g_00393
OG0001350	Syak.g_02306	Syaj.g_02876
OG0001351	Syak.g_01164	Syaj.g_00272
OG0001352	Syak.g_00764	Syaj.g_00136
OG0001353	Syak.g_00612	Syaj.g_00386
OG0001354	Syak.g_00485	Syaj.g_00857
OG0001355	Syak.g_00144	Syaj.g_01244
OG0001357	Syak.g_00092	Syaj.g_00629
OG0001358	Syak.g_00007	Syaj.g_01309
OG0001359	Syak.g_01878	Syaj.g_02183
OG0001360	Syak.g_00854	Syaj.g_00340
OG0001361	Syak.g_00859	Syaj.g_00334
OG0001364	Syak.g_01552	Syaj.g_02473
OG0001366	Syak.g_02391	Syaj.g_01749
OG0001368	Syak.g_01403	Syaj.g_02622
OG0001369	Syak.g_02207	Syaj.g_01870
OG0001373	Syak.g_01871	Syaj.g_02195
OG0001374	Syak.g_01863	Syaj.g_02203
OG0001375	Syak.g_01876	Syaj.g_02185
OG0001376	Syak.g_01916	Syaj.g_02140
OG0001377	Syak.g_01917	Syaj.g_02139
OG0001378	Syak.g_01196	Syaj.g_01559
OG0001379	Syak.g_00927	Syaj.g_01503
OG0001382	Syak.g_01169	Syaj.g_00685
OG0001385	Syak.g_01874	Syaj.g_02192
OG0001386	Syak.g_01873	Syaj.g_02193
OG0001387	Syak.g_01872	Syaj.g_02194
OG0001388	Syak.g_01869	Syaj.g_02197
OG0001389	Syak.g_01868	Syaj.g_02198
OG0001390	Syak.g_01867	Syaj.g_02199
OG0001391	Syak.g_01866	Syaj.g_02200
OG0001392	Syak.g_01865	Syaj.g_02201
OG0001393	Syak.g_01864	Syaj.g_02202
OG0001394	Syak.g_00399	Syaj.g_01059
OG0001395	Syak.g_00789	Syaj.g_00935
OG0001396	Syak.g_01884	Syaj.g_02498
OG0001396	Syak.g_01623	Syaj.g_02372
OG0001398	Syak.g_00571	Syaj.g_01116
OG0001401	Syak.g_00608	Syaj.g_00381
OG0001402	Syak.g_00012	Syaj.g_01304
OG0001405	Syak.g_01271	Syaj.g_02773
OG0001406	Syak.g_01915	Syaj.g_02141
OG0001408	Syak.g_00087	Syaj.g_00561
OG0001410	Syak.g_00343	Syaj.g_02673
OG0001413	Syak.g_00103	Syaj.g_01241
OG0001416	Syak.g_00941	Syaj.g_01516
OG0001417	Syak.g_00486	Syaj.g_00858
OG0001420	Syak.g_02635	Syaj.g_00131
OG0001425	Syak.g_01922	Syaj.g_02137
OG0001426	Syak.g_00246	Syaj.g_01807, Syaj.g_00014, Syaj.g_01097
OG0001430	Syak.g_01949, Syak.g_00314	Syaj.g_02104
OG0001432	Syak.g_00095	Syaj.g_00509
OG0001434	Syak.g_00404	Syaj.g_01054
OG0001435	Syak.g_00369	Syaj.g_00736
OG0001436	Syak.g_01546	Syaj.g_02479
OG0001436	Syak.g_01547	Syaj.g_02478
OG0001438	Syak.g_01475	Syaj.g_02550
OG0001439	Syak.g_01506	Syaj.g_02520
OG0001443	Syak.g_01909	Syaj.g_02145
OG0001444	Syak.g_01678	Syaj.g_02403
OG0001444	Syak.g_02212	Syaj.g_01865
OG0001447	Syak.g_02159	Syaj.g_01927
OG0001448	Syak.g_00121	Syaj.g_01813
OG0001449	Syak.g_01401	Syaj.g_02625
OG0001452	Syak.g_01419	Syaj.g_02607
OG0001453	Syak.g_00465	Syaj.g_00838
OG0001454	Syak.g_00249	Syaj.g_01231
OG0001456	Syak.g_01855	Syaj.g_02205
OG0001457	Syak.g_01854	Syaj.g_02206
OG0001458	Syak.g_01853	Syaj.g_02207
OG0001459	Syak.g_00311	Syaj.g_00653
OG0001462	Syak.g_01750	Syaj.g_02304
OG0001464	Syak.g_01260	Syaj.g_02788
OG0001465	Syak.g_00775	Syaj.g_00968
OG0001470	Syak.g_01592	Syaj.g_01567
OG0001471	Syak.g_01501	Syaj.g_02526
OG0001473	Syak.g_00102	Syaj.g_01255
OG0001474	Syak.g_01239	Syaj.g_02812
OG0001475	Syak.g_01594	Syaj.g_01569
OG0001477	Syak.g_00718	Syaj.g_00444
OG0001478	Syak.g_01139	Syaj.g_01470
OG0001478	Syak.g_01131	Syaj.g_01463, Syaj.g_01462
OG0001479	Syak.g_01242	Syaj.g_02809
OG0001480	Syak.g_00084	Syaj.g_00343
OG0001482	Syak.g_00476	Syaj.g_00848
OG0001488	Syak.g_00872	Syaj.g_00324
OG0001489	Syak.g_01291	Syaj.g_02753
OG0001492	Syak.g_00668	Syaj.g_00578
OG0001493	Syak.g_00676	Syaj.g_00569
OG0001496	Syak.g_00715	Syaj.g_00446
OG0001497	Syak.g_00717	Syaj.g_00445
OG0001498	Syak.g_01214	Syaj.g_02830
OG0001502	Syak.g_00586	Syaj.g_00351
OG0001504	Syak.g_00310	Syaj.g_00652
OG0001508	Syak.g_01591	Syaj.g_01566
OG0001509	Syak.g_01706	Syaj.g_02499
OG0001510	Syak.g_01662	Syaj.g_02410
OG0001511	Syak.g_02183	Syaj.g_01896
OG0001512	Syak.g_02308	Syaj.g_02878
OG0001513	Syak.g_01572	Syaj.g_02448
OG0001514	Syak.g_00714	Syaj.g_00447
OG0001515	Syak.g_00701	Syaj.g_00483
OG0001516	Syak.g_00346	Syaj.g_00713
OG0001517	Syak.g_01245	Syaj.g_02806
OG0001518	Syak.g_01924	Syaj.g_02132
OG0001519	Syak.g_01907	Syaj.g_02147
OG0001520	Syak.g_02689	Syaj.g_00206
OG0001525	Syak.g_00091	Syaj.g_02159
OG0001527	Syak.g_02682	Syaj.g_00198
OG0001528	Syak.g_01593	Syaj.g_01568
OG0001529	Syak.g_01743	Syaj.g_02311
OG0001530	Syak.g_02185	Syaj.g_01894
OG0001531	Syak.g_02309	Syaj.g_02879
OG0001532	Syak.g_00838	Syaj.g_00619
OG0001533	Syak.g_01155	Syaj.g_01487
OG0001534	Syak.g_00665	Syaj.g_00794
OG0001535	Syak.g_00646	Syaj.g_00813
OG0001536	Syak.g_00508	Syaj.g_00903
OG0001537	Syak.g_00392	Syaj.g_01066
OG0001538	Syak.g_00439	Syaj.g_01018
OG0001539	Syak.g_00364	Syaj.g_00731
OG0001540	Syak.g_02155	Syaj.g_01931
OG0001541	Syak.g_02089	Syaj.g_02002
OG0001542	Syak.g_02080	Syaj.g_02011
OG0001543	Syak.g_02007	Syaj.g_02057
OG0001544	Syak.g_01908	Syaj.g_02146
OG0001545	Syak.g_01830	Syaj.g_02226
OG0001546	Syak.g_02627	Syaj.g_00124
OG0001547	Syak.g_00564	Syaj.g_01106
OG0001551	Syak.g_00689	Syaj.g_00395
OG0001554	Syak.g_01945	Syaj.g_02109
OG0001556	Syak.g_00845	Syaj.g_00636
OG0001557	Syak.g_00400	Syaj.g_01058
OG0001558	Syak.g_01774	Syaj.g_02282
OG0001559	Syak.g_02186	Syaj.g_01893
OG0001560	Syak.g_02199	Syaj.g_01879
OG0001561	Syak.g_00653	Syaj.g_00807
OG0001562	Syak.g_00639	Syaj.g_00821
OG0001563	Syak.g_01306	Syaj.g_02737
OG0001564	Syak.g_01860	Syaj.g_00657
OG0001567	Syak.g_00565	Syaj.g_01108
OG0001568	Syak.g_00562	Syaj.g_01104
OG0001570	Syak.g_00574	Syaj.g_01124
OG0001572	Syak.g_00097	Syaj.g_00522
OG0001574	Syak.g_02680	Syaj.g_00196
OG0001576	Syak.g_00955	Syaj.g_00266
OG0001577	Syak.g_00903	Syaj.g_00298
OG0001579	Syak.g_01267	Syaj.g_02777
OG0001580	Syak.g_01953	Syaj.g_02100
OG0001582	Syak.g_00231	Syaj.g_01215
OG0001588	Syak.g_01554	Syaj.g_02467
OG0001589	Syak.g_02356	Syaj.g_01600
OG0001590	Syak.g_00029	Syaj.g_01289
OG0001592	Syak.g_01952	Syaj.g_02101
OG0001593	Syak.g_02516	Syaj.g_02863
OG0001593	Syak.g_02531	Syaj.g_01099
OG0001594	Syak.g_02033	Syaj.g_02118
OG0001602	Syak.g_00776	Syaj.g_00969
OG0001614	Syak.g_01641	Syaj.g_02425
OG0001615	Syak.g_00589	Syaj.g_00354
OG0001615	Syak.g_02660	Syaj.g_00166
OG0001616	Syak.g_00851	Syaj.g_00642
OG0001617	Syak.g_00710	Syaj.g_00475
OG0001618	Syak.g_00793	Syaj.g_00947
OG0001619	Syak.g_00520	Syaj.g_00914
OG0001620	Syak.g_01233	Syaj.g_02818
OG0001621	Syak.g_01420	Syaj.g_02606
OG0001622	Syak.g_01820	Syaj.g_02237
OG0001623	Syak.g_01257	Syaj.g_02791
OG0001624	Syak.g_00226	Syaj.g_01239
OG0001624	Syak.g_00077	Syaj.g_02153
OG0001625	Syak.g_01426	Syaj.g_02600
OG0001633	Syak.g_00662	Syaj.g_01347
OG0001634	Syak.g_00352	Syaj.g_00719
OG0001635	Syak.g_01690	Syaj.g_02390
OG0001636	Syak.g_01751	Syaj.g_02303
OG0001637	Syak.g_02340, Syak.g_02337	Syaj.g_01611
OG0001638	Syak.g_02404	Syaj.g_01733
OG0001639	Syak.g_02481	Syaj.g_01636
OG0001640	Syak.g_00759	Syaj.g_00411
OG0001641	Syak.g_00467	Syaj.g_00840
OG0001642	Syak.g_00581	Syaj.g_00347
OG0001643	Syak.g_00040	Syaj.g_01278
OG0001644	Syak.g_00783	Syaj.g_00941
OG0001645	Syak.g_00575	Syaj.g_01809
OG0001647	Syak.g_01450	Syaj.g_02574
OG0001652	Syak.g_01776	Syaj.g_02280
OG0001654	Syak.g_02483	Syaj.g_01634
OG0001655	Syak.g_00131	Syaj.g_01238
OG0001656	Syak.g_01268	Syaj.g_02776
OG0001657	Syak.g_02117	Syaj.g_01976
OG0001658	Syak.g_01943	Syaj.g_02110
OG0001659	Syak.g_00842	Syaj.g_00634
OG0001660	Syak.g_01223, Syak.g_02179	Syaj.g_01902
OG0001666	Syak.g_00212	Syaj.g_00654
OG0001671	Syak.g_02002	Syaj.g_02062
OG0001672	Syak.g_02241	Syaj.g_01833
OG0001673	Syak.g_02299	Syaj.g_02855
OG0001675	Syak.g_00637	Syaj.g_00823
OG0001676	Syak.g_01264	Syaj.g_02779
OG0001677	Syak.g_01281	Syaj.g_02763
OG0001678	Syak.g_01389	Syaj.g_02640
OG0001679	Syak.g_00549	Syaj.g_00205
OG0001680	Syak.g_02400	Syaj.g_00320
OG0001681	Syak.g_00984	Syaj.g_02893
OG0001682	Syak.g_00287	Syaj.g_00949
OG0001692	Syak.g_01035	Syaj.g_01374
OG0001693	Syak.g_00735, Syak.g_00733	Syaj.g_00428
OG0001694	Syak.g_01461	Syaj.g_02563
OG0001695	Syak.g_01836	Syaj.g_02223
OG0001700	Syak.g_00320, Syak.g_00570	Syaj.g_01115
OG0001702	Syak.g_02217	Syaj.g_01851, Syaj.g_01857
OG0001703	Syak.g_02567	Syaj.g_00062
OG0001713	Syak.g_00881	Syaj.g_00314
OG0001714	Syak.g_01615	Syaj.g_02382, Syaj.g_02364, Syaj.g_01775
OG0001715	Syak.g_00122	Syaj.g_01213
OG0001716	Syak.g_00584, Syak.g_02046, Syak.g_01670	Syaj.g_00350
OG0001717	Syak.g_02104	Syaj.g_01988
OG0001729	Syak.g_02314	Syaj.g_02885
OG0001730	Syak.g_02326	Syaj.g_02887
OG0001731	Syak.g_02463	Syaj.g_01663
OG0001732	Syak.g_00822	Syaj.g_00595
OG0001733	Syak.g_00359	Syaj.g_00726
OG0001734	Syak.g_00583	Syaj.g_00349
OG0001735	Syak.g_00331	Syaj.g_00704
OG0001737	Syak.g_01481	Syaj.g_02544
OG0001738	Syak.g_01523	Syaj.g_02505
OG0001739	Syak.g_01838	Syaj.g_02222
OG0001740	Syak.g_01833	Syaj.g_02224
OG0001747	Syak.g_02135	Syaj.g_01958
OG0001748	Syak.g_02000	Syaj.g_02064
OG0001749	Syak.g_01539	Syaj.g_02489
OG0001750	Syak.g_02211	Syaj.g_01866
OG0001751	Syak.g_02298	Syaj.g_02854
OG0001752	Syak.g_02328	Syaj.g_01621
OG0001753	Syak.g_00888	Syaj.g_01614
OG0001754	Syak.g_02335	Syaj.g_01613
OG0001755	Syak.g_02619	Syaj.g_00115
OG0001756	Syak.g_01919	Syaj.g_02144
OG0001758	Syak.g_00292	Syaj.g_00665
OG0001759	Syak.g_00214	Syaj.g_01196
OG0001760	Syak.g_02341	Syaj.g_02049, Syaj.g_00601
OG0001761	Syak.g_02757	Syaj.g_01328
OG0001762	Syak.g_00630	Syaj.g_00833
OG0001763	Syak.g_00473	Syaj.g_00845
OG0001764	Syak.g_00559	Syaj.g_00767
OG0001765	Syak.g_00141	Syaj.g_00030
OG0001766	Syak.g_01491	Syaj.g_02532
OG0001767	Syak.g_01545	Syaj.g_02480
OG0001768	Syak.g_02074	Syaj.g_02018
OG0001769	Syak.g_00972	Syaj.g_01264
OG0001770	Syak.g_00323	Syaj.g_02409
OG0001771	Syak.g_00145	Syaj.g_00669
OG0001783	Syak.g_01647	Syaj.g_02420
OG0001784	Syak.g_02216	Syaj.g_01859
OG0001785	Syak.g_02336, Syak.g_02339	Syaj.g_01612
OG0001786	Syak.g_02444	Syaj.g_01690
OG0001787	Syak.g_02639	Syaj.g_00143
OG0001788	Syak.g_02642	Syaj.g_00146
OG0001789	Syak.g_00935	Syaj.g_01510
OG0001790	Syak.g_00908	Syaj.g_00292
OG0001791	Syak.g_00788	Syaj.g_00936
OG0001791	Syak.g_00880	Syaj.g_00315
OG0001792	Syak.g_00814	Syaj.g_00587
OG0001794	Syak.g_00661	Syaj.g_00797
OG0001796	Syak.g_00641	Syaj.g_00819
OG0001797	Syak.g_00528	Syaj.g_00922
OG0001798	Syak.g_00015	Syaj.g_01301
OG0001799	Syak.g_00052	Syaj.g_01267
OG0001800	Syak.g_00993, Syak.g_00992	Syaj.g_01357
OG0001801	Syak.g_01024	Syaj.g_00471, Syaj.g_01364
OG0001803	Syak.g_01185	Syaj.g_01549
OG0001804	Syak.g_01213	Syaj.g_02831
OG0001805	Syak.g_01415	Syaj.g_02611
OG0001806	Syak.g_01449	Syaj.g_02575
OG0001807	Syak.g_01548	Syaj.g_02477
OG0001808	Syak.g_01557	Syaj.g_02463
OG0001809	Syak.g_02144	Syaj.g_01942
OG0001810	Syak.g_02142	Syaj.g_01944
OG0001811	Syak.g_02082	Syaj.g_02009
OG0001812	Syak.g_01951	Syaj.g_02102
OG0001813	Syak.g_01901	Syaj.g_02164
OG0001814	Syak.g_01808	Syaj.g_02247
OG0001815	Syak.g_01800	Syaj.g_02257
OG0001816	Syak.g_00361	Syaj.g_00728
OG0001835	Syak.g_00142	Syaj.g_01801
OG0001837	Syak.g_02001	Syaj.g_02063
OG0001838	Syak.g_01786	Syaj.g_02270
OG0001839	Syak.g_01755	Syaj.g_02299
OG0001840	Syak.g_01737	Syaj.g_02317
OG0001841	Syak.g_01730	Syaj.g_02325
OG0001843	Syak.g_01640	Syaj.g_02426
OG0001844	Syak.g_01639	Syaj.g_02427
OG0001845	Syak.g_01638	Syaj.g_02428
OG0001846	Syak.g_02167	Syaj.g_01914
OG0001847	Syak.g_02169	Syaj.g_01912
OG0001848	Syak.g_02173	Syaj.g_01908
OG0001849	Syak.g_02223	Syaj.g_01844
OG0001850	Syak.g_02238	Syaj.g_01834
OG0001851	Syak.g_02245	Syaj.g_01829
OG0001852	Syak.g_02246	Syaj.g_01828
OG0001853	Syak.g_02253	Syaj.g_01821
OG0001854	Syak.g_02304	Syaj.g_02874
OG0001856	Syak.g_02438	Syaj.g_01696
OG0001857	Syak.g_02441	Syaj.g_01693
OG0001858	Syak.g_02468	Syaj.g_01651
OG0001859	Syak.g_02555	Syaj.g_00050
OG0001860	Syak.g_02569	Syaj.g_00064
OG0001861	Syak.g_02581	Syaj.g_00079
OG0001862	Syak.g_02593	Syaj.g_00090
OG0001863	Syak.g_02599	Syaj.g_00095
OG0001864	Syak.g_02652	Syaj.g_00156
OG0001865	Syak.g_02716	Syaj.g_00233
OG0001866	Syak.g_02743	Syaj.g_00262
OG0001867	Syak.g_02755	Syaj.g_01332
OG0001868	Syak.g_00940	Syaj.g_01515
OG0001869	Syak.g_00904	Syaj.g_00297
OG0001870	Syak.g_00895	Syaj.g_00305
OG0001871	Syak.g_00890	Syaj.g_00310
OG0001872	Syak.g_00809	Syaj.g_00580
OG0001873	Syak.g_00850	Syaj.g_00641
OG0001874	Syak.g_00853	Syaj.g_00644
OG0001877	Syak.g_00702	Syaj.g_00482
OG0001878	Syak.g_00634	Syaj.g_00826
OG0001879	Syak.g_00627	Syaj.g_00835
OG0001880	Syak.g_00499	Syaj.g_00873
OG0001881	Syak.g_00500	Syaj.g_00895
OG0001882	Syak.g_00525	Syaj.g_00919
OG0001883	Syak.g_00531	Syaj.g_00925
OG0001884	Syak.g_00113	Syaj.g_00933
OG0001885	Syak.g_00553	Syaj.g_00772
OG0001886	Syak.g_00557	Syaj.g_00768
OG0001887	Syak.g_00382	Syaj.g_00763
OG0001888	Syak.g_00408	Syaj.g_01052
OG0001889	Syak.g_00449	Syaj.g_01007
OG0001890	Syak.g_00595	Syaj.g_00368
OG0001891	Syak.g_00591	Syaj.g_00356
OG0001892	Syak.g_00082	Syaj.g_00342
