Orthogroup	Pral	Prbn
OG0001102	Pral.g_01802	Prbn.g_01624
OG0001103	Pral.g_01800	Prbn.g_01622
OG0001104	Pral.g_01777	Prbn.g_01599
OG0001105	Pral.g_01773	Prbn.g_01595
OG0001106	Pral.g_01639	Prbn.g_01427
OG0001107	Pral.g_01629	Prbn.g_01420
OG0001108	Pral.g_01625	Prbn.g_01416
OG0001109	Pral.g_01624	Prbn.g_01415
OG0001110	Pral.g_01622	Prbn.g_01413
OG0001111	Pral.g_01621	Prbn.g_01412
OG0001112	Pral.g_01620	Prbn.g_01411
OG0001113	Pral.g_01619	Prbn.g_01410
OG0001114	Pral.g_01618	Prbn.g_01409
OG0001115	Pral.g_01616	Prbn.g_01407
OG0001116	Pral.g_01615	Prbn.g_01406
OG0001117	Pral.g_01614	Prbn.g_01405
OG0001118	Pral.g_01613	Prbn.g_01404
OG0001119	Pral.g_01612	Prbn.g_01403
OG0001120	Pral.g_01611	Prbn.g_01401
OG0001122	Pral.g_01593	Prbn.g_01381
OG0001123	Pral.g_01598	Prbn.g_01375
OG0001124	Pral.g_01600	Prbn.g_01373
OG0001125	Pral.g_01602	Prbn.g_01371
OG0001126	Pral.g_01571	Prbn.g_01460
OG0001127	Pral.g_01570	Prbn.g_01461
OG0001128	Pral.g_01569	Prbn.g_01463
OG0001129	Pral.g_01568	Prbn.g_01464
OG0001130	Pral.g_01567	Prbn.g_01465
OG0001131	Pral.g_01321	Prbn.g_00692
OG0001132	Pral.g_01033	Prbn.g_01039
OG0001133	Pral.g_01314	Prbn.g_01239
OG0001134	Pral.g_00056, Pral.g_00078	Prbn.g_01650
OG0001135	Pral.g_00075	Prbn.g_01653
OG0001136	Pral.g_01364	Prbn.g_01186
OG0001137	Pral.g_01377	Prbn.g_01198
OG0001138	Pral.g_01401	Prbn.g_00392
OG0001139	Pral.g_01403	Prbn.g_00394
OG0001141	Pral.g_01404	Prbn.g_00396
OG0001142	Pral.g_01405	Prbn.g_00397
OG0001143	Pral.g_01412	Prbn.g_00404
OG0001144	Pral.g_01417	Prbn.g_00409
OG0001145	Pral.g_01289	Prbn.g_01092
OG0001146	Pral.g_01277	Prbn.g_01080
OG0001147	Pral.g_01235	Prbn.g_01060
OG0001148	Pral.g_01220	Prbn.g_01242
OG0001149	Pral.g_01219	Prbn.g_00153
OG0001150	Pral.g_01218	Prbn.g_00154
OG0001151	Pral.g_01207	Prbn.g_00165
OG0001152	Pral.g_01206	Prbn.g_00166
OG0001153	Pral.g_01128	Prbn.g_00244
OG0001154	Pral.g_01127	Prbn.g_00245
OG0001155	Pral.g_01108	Prbn.g_00262
OG0001156	Pral.g_01105	Prbn.g_00265
OG0001157	Pral.g_01104	Prbn.g_00266
OG0001158	Pral.g_01103	Prbn.g_00267
OG0001159	Pral.g_01102	Prbn.g_00268
OG0001160	Pral.g_01076	Prbn.g_00900
OG0001161	Pral.g_00045	Prbn.g_01688
OG0001163	Pral.g_00098	Prbn.g_01736
OG0001164	Pral.g_00102	Prbn.g_01740
OG0001165	Pral.g_00105	Prbn.g_01743
OG0001166	Pral.g_00126	Prbn.g_01764
OG0001167	Pral.g_00143	Prbn.g_01782
OG0001168	Pral.g_00145	Prbn.g_01784
OG0001169	Pral.g_00147	Prbn.g_01786
OG0001170	Pral.g_00149	Prbn.g_01788
OG0001171	Pral.g_00160	Prbn.g_01798
OG0001172	Pral.g_00175	Prbn.g_01814
OG0001173	Pral.g_00176	Prbn.g_01815
OG0001174	Pral.g_00184	Prbn.g_01823
OG0001175	Pral.g_00185	Prbn.g_01824
OG0001176	Pral.g_00194	Prbn.g_01832
OG0001177	Pral.g_00196	Prbn.g_01834
OG0001178	Pral.g_00112	Prbn.g_01750
OG0001179	Pral.g_00226	Prbn.g_01864
OG0001180	Pral.g_00249	Prbn.g_01887
OG0001181	Pral.g_00253	Prbn.g_01891
OG0001182	Pral.g_00261	Prbn.g_01899
OG0001183	Pral.g_00267	Prbn.g_01904
OG0001184	Pral.g_00284	Prbn.g_01017
OG0001185	Pral.g_00300	Prbn.g_01001
OG0001186	Pral.g_00324	Prbn.g_00977
OG0001187	Pral.g_00327	Prbn.g_00974
OG0001188	Pral.g_00329	Prbn.g_00972
OG0001189	Pral.g_00346	Prbn.g_00956
OG0001190	Pral.g_00351	Prbn.g_00951
OG0001191	Pral.g_00361	Prbn.g_00941
OG0001192	Pral.g_00366	Prbn.g_00936
OG0001193	Pral.g_00380	Prbn.g_00924
OG0001194	Pral.g_00381	Prbn.g_00923
OG0001195	Pral.g_00382	Prbn.g_00922
OG0001196	Pral.g_00398	Prbn.g_00906
OG0001198	Pral.g_00407	Prbn.g_00297
OG0001201	Pral.g_00939	Prbn.g_01311
OG0001203	Pral.g_00802	Prbn.g_00312
OG0001205	Pral.g_00648	Prbn.g_00668
OG0001206	Pral.g_00626	Prbn.g_00648
OG0001207	Pral.g_00615	Prbn.g_00637
OG0001208	Pral.g_00609	Prbn.g_00632
OG0001209	Pral.g_00555	Prbn.g_00581
OG0001210	Pral.g_00550	Prbn.g_00576
OG0001211	Pral.g_00540	Prbn.g_00566
OG0001212	Pral.g_00493	Prbn.g_00519
OG0001213	Pral.g_00458	Prbn.g_00484
OG0001214	Pral.g_01438	Prbn.g_00428
OG0001215	Pral.g_01751	Prbn.g_01573
OG0001216	Pral.g_01727	Prbn.g_01552
OG0001217	Pral.g_00023	Prbn.g_01023
OG0001218	Pral.g_01308	Prbn.g_01126
OG0001219	Pral.g_01660	Prbn.g_01447
OG0001220	Pral.g_01542	Prbn.g_01490
OG0001221	Pral.g_01788	Prbn.g_01610
OG0001222	Pral.g_01605	Prbn.g_01368
OG0001223	Pral.g_01610	Prbn.g_01400
OG0001224	Pral.g_01565	Prbn.g_01467
OG0001225	Pral.g_01563	Prbn.g_01469
OG0001226	Pral.g_01320	Prbn.g_00476
OG0001227	Pral.g_01327	Prbn.g_01141
OG0001228	Pral.g_01421	Prbn.g_00412
OG0001229	Pral.g_01299	Prbn.g_01127
OG0001230	Pral.g_01174	Prbn.g_00205
OG0001233	Pral.g_00150	Prbn.g_01789
OG0001234	Pral.g_00188	Prbn.g_01826
OG0001235	Pral.g_00192	Prbn.g_01830
OG0001236	Pral.g_00281	Prbn.g_01919
OG0001237	Pral.g_00285	Prbn.g_01016
OG0001238	Pral.g_00362	Prbn.g_00940
OG0001239	Pral.g_00976	Prbn.g_00706
OG0001240	Pral.g_00954	Prbn.g_01328
OG0001241	Pral.g_00945	Prbn.g_01318
OG0001242	Pral.g_00926	Prbn.g_01298
OG0001243	Pral.g_00919	Prbn.g_01291
OG0001244	Pral.g_00904	Prbn.g_01276
OG0001245	Pral.g_01840	Prbn.g_01150
OG0001247	Pral.g_01758	Prbn.g_01580
OG0001248	Pral.g_01756	Prbn.g_01578
OG0001249	Pral.g_00701	Prbn.g_00102
OG0001250	Pral.g_01529	Prbn.g_01503
OG0001251	Pral.g_01819	Prbn.g_01929
OG0001253	Pral.g_01032	Prbn.g_00473
OG0001254	Pral.g_00076	Prbn.g_01652
OG0001256	Pral.g_01069	Prbn.g_00893
OG0001258	Pral.g_00103	Prbn.g_01741
OG0001259	Pral.g_00148	Prbn.g_01787
OG0001260	Pral.g_00166	Prbn.g_01804
OG0001261	Pral.g_00234	Prbn.g_01872
OG0001263	Pral.g_00917	Prbn.g_01289
OG0001265	Pral.g_00927	Prbn.g_01299
OG0001266	Pral.g_00841	Prbn.g_00350
OG0001267	Pral.g_00759	Prbn.g_00047
OG0001268	Pral.g_00693	Prbn.g_00110
OG0001269	Pral.g_01541	Prbn.g_01491
OG0001270	Pral.g_00660	Prbn.g_00679
OG0001271	Pral.g_00620	Prbn.g_00642
OG0001272	Pral.g_00605	Prbn.g_00628
OG0001273	Pral.g_01432	Prbn.g_00422
OG0001274	Pral.g_00818	Prbn.g_00326
OG0001275	Pral.g_01585	Prbn.g_01390
OG0001276	Pral.g_01597	Prbn.g_01376
OG0001277	Pral.g_01703	Prbn.g_00918
OG0001278	Pral.g_01425	Prbn.g_00416
OG0001279	Pral.g_00024	Prbn.g_00810
OG0001280	Pral.g_01282	Prbn.g_01085
OG0001281	Pral.g_01276	Prbn.g_01079
OG0001282	Pral.g_01221	Prbn.g_01241
OG0001283	Pral.g_00394	Prbn.g_00909
OG0001284	Pral.g_01082	Prbn.g_00287
OG0001285	Pral.g_00133	Prbn.g_01772
OG0001286	Pral.g_00247	Prbn.g_01885
OG0001287	Pral.g_00307	Prbn.g_00994
OG0001288	Pral.g_00317	Prbn.g_00984
OG0001289	Pral.g_00960	Prbn.g_01334
OG0001290	Pral.g_00946	Prbn.g_01319
OG0001291	Pral.g_00909	Prbn.g_01281
OG0001292	Pral.g_00791	Prbn.g_00014
OG0001293	Pral.g_00778	Prbn.g_00027
OG0001296	Pral.g_00581	Prbn.g_00605
OG0001297	Pral.g_00576	Prbn.g_00600
OG0001298	Pral.g_00511	Prbn.g_00539
OG0001299	Pral.g_01468	Prbn.g_00842
OG0001300	Pral.g_01747	Prbn.g_01569
OG0001301	Pral.g_01742	Prbn.g_01564
OG0001302	Pral.g_01663	Prbn.g_01451
OG0001304	Pral.g_01577	Prbn.g_01363
OG0001305	Pral.g_01557	Prbn.g_01475
OG0001306	Pral.g_01352	Prbn.g_01174
OG0001307	Pral.g_01238	Prbn.g_01215
OG0001308	Pral.g_01151	Prbn.g_00222
OG0001309	Pral.g_00572	Prbn.g_00865
OG0001310	Pral.g_00120	Prbn.g_01758
OG0001311	Pral.g_01599	Prbn.g_01374
OG0001312	Pral.g_01651	Prbn.g_01438
OG0001315	Pral.g_01326	Prbn.g_01136
OG0001316	Pral.g_00905	Prbn.g_01277
OG0001317	Pral.g_00806	Prbn.g_00316
OG0001318	Pral.g_00782	Prbn.g_00023
OG0001319	Pral.g_00766	Prbn.g_00040
OG0001320	Pral.g_00062	Prbn.g_01673, Prbn.g_01706
OG0001321	Pral.g_00642	Prbn.g_00662
OG0001322	Pral.g_00641	Prbn.g_00661
OG0001323	Pral.g_00570	Prbn.g_00595
OG0001324	Pral.g_01746	Prbn.g_01568
OG0001325	Pral.g_01724	Prbn.g_00859
OG0001327	Pral.g_01810	Prbn.g_01633
OG0001330	Pral.g_01047	Prbn.g_00876
OG0001331	Pral.g_01216	Prbn.g_00156
OG0001332	Pral.g_01112	Prbn.g_00258
OG0001333	Pral.g_00144	Prbn.g_01783
OG0001334	Pral.g_00270	Prbn.g_01907
OG0001335	Pral.g_00271	Prbn.g_01908
OG0001337	Pral.g_00707	Prbn.g_00097
OG0001338	Pral.g_00704	Prbn.g_00100
OG0001339	Pral.g_00943	Prbn.g_01316
OG0001340	Pral.g_00706	Prbn.g_00098
OG0001341	Pral.g_01304	Prbn.g_01134
OG0001342	Pral.g_00090	Prbn.g_01727
OG0001343	Pral.g_01822	Prbn.g_01932
OG0001344	Pral.g_01371	Prbn.g_01193
OG0001345	Pral.g_01389	Prbn.g_01209
OG0001346	Pral.g_01280	Prbn.g_01083
OG0001348	Pral.g_01303	Prbn.g_00148
OG0001350	Pral.g_00803	Prbn.g_00313
OG0001351	Pral.g_00634	Prbn.g_00656
OG0001352	Pral.g_01762	Prbn.g_01584
OG0001353	Pral.g_01520	Prbn.g_01513
OG0001354	Pral.g_01617	Prbn.g_01408
OG0001355	Pral.g_01040	Prbn.g_01354
OG0001359	Pral.g_01821	Prbn.g_01931
OG0001362	Pral.g_01147	Prbn.g_00226
OG0001363	Pral.g_01145	Prbn.g_00228
OG0001364	Pral.g_00273	Prbn.g_01910
OG0001365	Pral.g_00355	Prbn.g_00947
OG0001368	Pral.g_01702	Prbn.g_01052, Prbn.g_00775
OG0001369	Pral.g_00955	Prbn.g_01329
OG0001371	Pral.g_01763	Prbn.g_01585
OG0001372	Pral.g_00043	Prbn.g_00475
OG0001375	Pral.g_01823	Prbn.g_01933
OG0001379	Pral.g_01287	Prbn.g_01090
OG0001380	Pral.g_01345	Prbn.g_01124
OG0001381	Pral.g_01343	Prbn.g_01164
OG0001394	Pral.g_01784	Prbn.g_01606
OG0001397	Pral.g_01146	Prbn.g_00227
OG0001398	Pral.g_01710	Prbn.g_01637
OG0001401	Pral.g_01672	Prbn.g_01508
OG0001402	Pral.g_00463	Prbn.g_00490
OG0001403	Pral.g_01013	Prbn.g_00751
OG0001404	Pral.g_00979	Prbn.g_00709
OG0001407	Pral.g_00051	Prbn.g_01117
OG0001409	Pral.g_01376	Prbn.g_01197
OG0001410	Pral.g_01237	Prbn.g_01214
OG0001411	Pral.g_01264	Prbn.g_00716
OG0001414	Pral.g_00812	Prbn.g_00321
OG0001415	Pral.g_00810	Prbn.g_00319
OG0001418	Pral.g_01757	Prbn.g_01579
OG0001419	Pral.g_00052	Prbn.g_01118
OG0001421	Pral.g_01068	Prbn.g_00892
OG0001424	Pral.g_01853	Prbn.g_01042
OG0001425	Pral.g_00365	Prbn.g_00937
OG0001429	Pral.g_01659	Prbn.g_01446
OG0001430	Pral.g_01309	Prbn.g_01125
OG0001431	Pral.g_00046	Prbn.g_00138
OG0001434	Pral.g_01779	Prbn.g_01601
OG0001435	Pral.g_01803	Prbn.g_01625
OG0001437	Pral.g_00811	Prbn.g_00320
OG0001443	Pral.g_01300	Prbn.g_01128
OG0001446	Pral.g_00048	Prbn.g_01034
OG0001448	Pral.g_01851	Prbn.g_00658
OG0001450	Pral.g_01754	Prbn.g_01576
OG0001451	Pral.g_01553	Prbn.g_01479
OG0001455	Pral.g_00019	Prbn.g_01133
OG0001461	Pral.g_00457	Prbn.g_00725
OG0001463	Pral.g_00752	Prbn.g_00054
OG0001464	Pral.g_00705	Prbn.g_00099
OG0001465	Pral.g_01735	Prbn.g_01557
OG0001467	Pral.g_01223	Prbn.g_01235
OG0001468	Pral.g_01834	Prbn.g_01941
OG0001476	Pral.g_01374	Prbn.g_01196
OG0001481	Pral.g_00671	Prbn.g_01104
OG0001484	Pral.g_01053	Prbn.g_00877
OG0001485	Pral.g_00065	Prbn.g_00803
OG0001486	Pral.g_01365	Prbn.g_01187
OG0001487	Pral.g_01120	Prbn.g_00252
OG0001488	Pral.g_01381	Prbn.g_01202
OG0001489	Pral.g_00258	Prbn.g_01896
OG0001491	Pral.g_01665	Prbn.g_01454
OG0001498	Pral.g_00675	Prbn.g_00695
OG0001500	Pral.g_00776	Prbn.g_00029
OG0001501	Pral.g_01691	Prbn.g_01635
OG0001503	Pral.g_01902	Prbn.g_01028
OG0001505	Pral.g_00638	Prbn.g_01056
OG0001506	Pral.g_01115	Prbn.g_00256
OG0001510	Pral.g_00311	Prbn.g_00990
OG0001511	Pral.g_00935	Prbn.g_01307
OG0001512	Pral.g_01297	Prbn.g_01132
OG0001515	Pral.g_01749	Prbn.g_01571
OG0001516	Pral.g_01465	Prbn.g_00839
OG0001517	Pral.g_00697	Prbn.g_00106
OG0001518	Pral.g_00364	Prbn.g_00938
OG0001519	Pral.g_00369	Prbn.g_00933
OG0001521	Pral.g_01689	Prbn.g_01456
OG0001522	Pral.g_01521	Prbn.g_01512
OG0001523	Pral.g_00073	Prbn.g_01655
OG0001524	Pral.g_00072	Prbn.g_01656
OG0001526	Pral.g_01055	Prbn.g_00721
OG0001527	Pral.g_00526	Prbn.g_00553
OG0001529	Pral.g_01004	Prbn.g_00741
OG0001530	Pral.g_00936	Prbn.g_01308
OG0001531	Pral.g_00801	Prbn.g_00311
OG0001532	Pral.g_01402	Prbn.g_00393
OG0001534	Pral.g_01576	Prbn.g_01362
OG0001535	Pral.g_01596	Prbn.g_01378
OG0001536	Pral.g_01631	Prbn.g_01422
OG0001537	Pral.g_01787	Prbn.g_01609
OG0001538	Pral.g_01493	Prbn.g_01541
OG0001539	Pral.g_01808	Prbn.g_01631
OG0001540	Pral.g_00915	Prbn.g_01287
OG0001541	Pral.g_00864	Prbn.g_00374
OG0001542	Pral.g_00858	Prbn.g_00368
OG0001543	Pral.g_01305	Prbn.g_01098
OG0001544	Pral.g_00368	Prbn.g_00934
OG0001545	Pral.g_00385	Prbn.g_00919
OG0001550	Pral.g_01701	Prbn.g_01024
OG0001552	Pral.g_01067	Prbn.g_00889
OG0001557	Pral.g_01783	Prbn.g_01605
OG0001559	Pral.g_00937	Prbn.g_01309
OG0001560	Pral.g_00947	Prbn.g_01320
OG0001561	Pral.g_01601	Prbn.g_01372
OG0001562	Pral.g_01589	Prbn.g_01385
OG0001563	Pral.g_00242	Prbn.g_01880
OG0001565	Pral.g_01872	Prbn.g_00784
OG0001566	Pral.g_01767	Prbn.g_01588
OG0001571	Pral.g_00034	Prbn.g_00813
OG0001574	Pral.g_00528	Prbn.g_00555
OG0001575	Pral.g_00523	Prbn.g_00550
OG0001576	Pral.g_01268	Prbn.g_01070
OG0001577	Pral.g_01362	Prbn.g_01184
OG0001579	Pral.g_00709	Prbn.g_00095
OG0001580	Pral.g_00997	Prbn.g_00734
OG0001581	Pral.g_00670	Prbn.g_01065
OG0001583	Pral.g_01666	Prbn.g_01455
OG0001584	Pral.g_01478	Prbn.g_00852
OG0001587	Pral.g_00168	Prbn.g_01806
OG0001588	Pral.g_01229	Prbn.g_00688
OG0001589	Pral.g_00153	Prbn.g_01791
OG0001591	Pral.g_01770	Prbn.g_01592
OG0001592	Pral.g_00998	Prbn.g_00735
OG0001595	Pral.g_00981	Prbn.g_00711
OG0001596	Pral.g_00972	Prbn.g_00702
OG0001597	Pral.g_01119	Prbn.g_00253
OG0001598	Pral.g_01744	Prbn.g_01566
OG0001599	Pral.g_00628	Prbn.g_00650
OG0001600	Pral.g_00579	Prbn.g_00603
OG0001601	Pral.g_01768	Prbn.g_01590
OG0001603	Pral.g_01664	Prbn.g_01452
OG0001604	Pral.g_01791	Prbn.g_01613
OG0001605	Pral.g_01844	Prbn.g_01029
OG0001606	Pral.g_01855	Prbn.g_01019
OG0001607	Pral.g_01892	Prbn.g_00801
OG0001608	Pral.g_01693	Prbn.g_01360
OG0001609	Pral.g_01117	Prbn.g_00254
OG0001610	Pral.g_01113	Prbn.g_00257
OG0001611	Pral.g_01862	Prbn.g_01666
OG0001614	Pral.g_00299	Prbn.g_01002
OG0001616	Pral.g_01392	Prbn.g_00385
OG0001617	Pral.g_01745	Prbn.g_01567
OG0001619	Pral.g_01641	Prbn.g_01429
OG0001620	Pral.g_00689	Prbn.g_00114
OG0001621	Pral.g_00786	Prbn.g_00019
OG0001622	Pral.g_00393	Prbn.g_00910
OG0001628	Pral.g_00451	Prbn.g_00477
OG0001630	Pral.g_01814	Prbn.g_01924
OG0001636	Pral.g_01010	Prbn.g_00747
OG0001638	Pral.g_00118	Prbn.g_01756
OG0001639	Pral.g_01109	Prbn.g_00261
OG0001640	Pral.g_01572	Prbn.g_01459
OG0001642	Pral.g_01540	Prbn.g_01492
OG0001644	Pral.g_01714	Prbn.g_01951
OG0001648	Pral.g_00087, Pral.g_01294	Prbn.g_01681
OG0001650	Pral.g_00060	Prbn.g_01705
OG0001651	Pral.g_01863	Prbn.g_01153
OG0001654	Pral.g_01111	Prbn.g_00259
OG0001656	Pral.g_00710	Prbn.g_00094
OG0001657	Pral.g_00889	Prbn.g_01258
OG0001658	Pral.g_01002	Prbn.g_00739
OG0001659	Pral.g_00433	Prbn.g_00143
OG0001661	Pral.g_01865	Prbn.g_00792
OG0001662	Pral.g_00426	Prbn.g_01639
OG0001663	Pral.g_01349	Prbn.g_01170
OG0001664	Pral.g_00054	Prbn.g_01643
OG0001665	Pral.g_01329	Prbn.g_01163
OG0001670	Pral.g_00070	Prbn.g_00790
OG0001676	Pral.g_00708	Prbn.g_00096
OG0001678	Pral.g_00174	Prbn.g_01813
OG0001679	Pral.g_00703	Prbn.g_00101
OG0001684	Pral.g_00500	Prbn.g_00526
OG0001685	Pral.g_00448	Prbn.g_00472
OG0001686	Pral.g_01330	Prbn.g_01149
OG0001687	Pral.g_00630	Prbn.g_00652
OG0001689	Pral.g_00315	Prbn.g_00986
OG0001691	Pral.g_01574	Prbn.g_01457
OG0001706	Pral.g_00425	Prbn.g_00128
OG0001707	Pral.g_01325	Prbn.g_01142
OG0001717	Pral.g_00876	Prbn.g_00826
OG0001722	Pral.g_01816	Prbn.g_01926
OG0001725	Pral.g_00035	Prbn.g_00132
OG0001727	Pral.g_01854	Prbn.g_01665
OG0001746	Pral.g_00434	Prbn.g_00129
OG0001757	Pral.g_01900	Prbn.g_00799
OG0001770	Pral.g_00028, Pral.g_00027, Pral.g_00001	Prbn.g_01660
OG0001793	Pral.g_00423	Prbn.g_00776, Prbn.g_01051
OG0001795	Pral.g_01836	Prbn.g_01712, Prbn.g_01943
OG0001802	Pral.g_00030	Prbn.g_01130, Prbn.g_00815
OG0001916	Pral.g_00594	Prbn.g_00618
OG0001955	Pral.g_01307	Prbn.g_00135
OG0001956	Pral.g_01547	Prbn.g_01485
OG0001963	Pral.g_01049	Prbn.g_00873
OG0001977	Pral.g_00376	Prbn.g_00928
OG0001988	Pral.g_00011	Prbn.g_01108
OG0002036	Pral.g_01048	Prbn.g_00882
OG0002052	Pral.g_01606	Prbn.g_01367
OG0002096	Pral.g_01733	Prbn.g_01053, Prbn.g_00185
OG0002164	Pral.g_01310, Pral.g_01827	Prbn.g_01936
OG0002165	Pral.g_01835	Prbn.g_01942
OG0002176	Pral.g_01857	Prbn.g_00773, Prbn.g_00147
OG0002177	Pral.g_00453	Prbn.g_00479
OG0002228	Pral.g_00068	Prbn.g_01708
OG0002232	Pral.g_01759	Prbn.g_01581
OG0002240	Pral.g_00924	Prbn.g_01296
OG0002246	Pral.g_00081	Prbn.g_01693
OG0002282	Pral.g_01066	Prbn.g_00888
OG0002283	Pral.g_01317	Prbn.g_01139
OG0002284	Pral.g_00442	Prbn.g_00817
OG0002293	Pral.g_01734	Prbn.g_00816
OG0002294	Pral.g_01825	Prbn.g_01935
OG0002345	Pral.g_00036	Prbn.g_00471
OG0002346	Pral.g_01328	Prbn.g_01162
OG0002348	Pral.g_00033	Prbn.g_00149
OG0002379	Pral.g_00067	Prbn.g_01692
OG0002397	Pral.g_01668	Prbn.g_01387
OG0002398	Pral.g_01341	Prbn.g_00880, Prbn.g_01160
OG0002436	Pral.g_00071	Prbn.g_01675
OG0002439	Pral.g_01306	Prbn.g_01638
OG0002442	Pral.g_01894	Prbn.g_00797
OG0002453	Pral.g_00079	Prbn.g_01725
OG0002455	Pral.g_00041, Pral.g_01318	Prbn.g_00127
OG0002456	Pral.g_00276	Prbn.g_01913
OG0002497	Pral.g_00424	Prbn.g_00824
OG0002500	Pral.g_01847	Prbn.g_00869
OG0002501	Pral.g_01315	Prbn.g_00795
OG0002502	Pral.g_01833	Prbn.g_01940
OG0002503	Pral.g_00624	Prbn.g_00646
OG0002504	Pral.g_01730	Prbn.g_01555
OG0002505	Pral.g_00026	Prbn.g_00137
OG0002508	Pral.g_01732	Prbn.g_00823
OG0002509	Pral.g_00086	Prbn.g_00818
OG0002510	Pral.g_01700	Prbn.g_01033
OG0002511	Pral.g_01838	Prbn.g_00051
OG0002512	Pral.g_00452	Prbn.g_00478
OG0002513	Pral.g_01338	Prbn.g_01156
OG0002514	Pral.g_01077	Prbn.g_00902
OG0002515	Pral.g_00074	Prbn.g_01654
OG0002516	Pral.g_01339	Prbn.g_01158
OG0002517	Pral.g_01031	Prbn.g_01058
OG0002583	Pral.g_01226, Pral.g_01301	Prbn.g_00871
OG0002584	Pral.g_01695	Prbn.g_01359
OG0002586	Pral.g_01765	Prbn.g_01587
OG0002587	Pral.g_00084	Prbn.g_01720
OG0002646	Pral.g_01186	Prbn.g_01914
OG0002654	Pral.g_01850	Prbn.g_01138
OG0002655	Pral.g_00432	Prbn.g_01122
OG0002659	Pral.g_01837	Prbn.g_01944
OG0002661	Pral.g_01051	Prbn.g_01116
OG0002662	Pral.g_00055	Prbn.g_01642
OG0002729	Pral.g_01841	Prbn.g_00881
OG0002819	Pral.g_01293	Prbn.g_01674
OG0002823	Pral.g_01050	Prbn.g_00660
OG0002824	Pral.g_00447	Prbn.g_00827
OG0002826	Pral.g_01473	Prbn.g_00847
OG0002827	Pral.g_01393	Prbn.g_00386
OG0002828	Pral.g_00431	Prbn.g_01155
OG0002829	Pral.g_01867	Prbn.g_01148
OG0002830	Pral.g_01062	Prbn.g_00884
OG0002831	Pral.g_00018, Pral.g_00031	Prbn.g_00870
OG0002834	Pral.g_00080	Prbn.g_01694
OG0002836	Pral.g_00106	Prbn.g_01744
OG0002922	Pral.g_01903	Prbn.g_00821
OG0002923	Pral.g_00427	Prbn.g_00828
OG0002925	Pral.g_01852	Prbn.g_01044
OG0002927	Pral.g_01662	Prbn.g_01450
OG0002929	Pral.g_00042	Prbn.g_01659
OG0002930	Pral.g_00264	Prbn.g_01902
OG0003070	Pral.g_00814	Prbn.g_00322
OG0003075	Pral.g_01824	Prbn.g_01934
OG0003236	Pral.g_01873	Prbn.g_00785
OG0003238	Pral.g_01298	Prbn.g_00819
OG0003241	Pral.g_00429	Prbn.g_01640
OG0003244	Pral.g_00089	Prbn.g_01726
