Orthogroup	Pral	Prac
OG0001166	Pral.g_00126	Prac.g_00606
OG0001167	Pral.g_00143	Prac.g_00589
OG0001168	Pral.g_00145	Prac.g_00587
OG0001169	Pral.g_00147	Prac.g_00585
OG0001170	Pral.g_00149	Prac.g_00583
OG0001171	Pral.g_00160	Prac.g_00574
OG0001172	Pral.g_00175	Prac.g_00479
OG0001173	Pral.g_00176	Prac.g_00480
OG0001174	Pral.g_00184	Prac.g_00488
OG0001175	Pral.g_00185	Prac.g_00489
OG0001176	Pral.g_00194	Prac.g_00496
OG0001177	Pral.g_00196	Prac.g_00499
OG0001178	Pral.g_00112	Prac.g_00504
OG0001179	Pral.g_00226	Prac.g_00532
OG0001180	Pral.g_00249	Prac.g_00553
OG0001181	Pral.g_00253	Prac.g_00557
OG0001182	Pral.g_00261	Prac.g_00564
OG0001183	Pral.g_00267	Prac.g_00006
OG0001184	Pral.g_00284	Prac.g_00022
OG0001185	Pral.g_00300	Prac.g_00036
OG0001186	Pral.g_00324	Prac.g_00058
OG0001187	Pral.g_00327	Prac.g_00062
OG0001188	Pral.g_00329	Prac.g_00064
OG0001189	Pral.g_00346	Prac.g_00081
OG0001190	Pral.g_00351	Prac.g_00085
OG0001191	Pral.g_00361	Prac.g_00095
OG0001192	Pral.g_00366	Prac.g_00099
OG0001193	Pral.g_00380	Prac.g_00109
OG0001194	Pral.g_00381	Prac.g_00110
OG0001195	Pral.g_00382	Prac.g_00111
OG0001196	Pral.g_00398	Prac.g_00124
OG0001197	Pral.g_00400	Prac.g_00125
OG0001198	Pral.g_00407	Prac.g_01950
OG0001200	Pral.g_00971	Prac.g_01855
OG0001201	Pral.g_00939	Prac.g_01823
OG0001203	Pral.g_00802	Prac.g_01692
OG0001205	Pral.g_00648	Prac.g_01102
OG0001206	Pral.g_00626	Prac.g_01083
OG0001207	Pral.g_00615	Prac.g_01067
OG0001208	Pral.g_00609	Prac.g_01062
OG0001209	Pral.g_00555	Prac.g_00837
OG0001210	Pral.g_00550	Prac.g_00832
OG0001211	Pral.g_00540	Prac.g_00822
OG0001212	Pral.g_00493	Prac.g_00776
OG0001213	Pral.g_00458	Prac.g_00742
OG0001214	Pral.g_01438	Prac.g_00734
OG0001215	Pral.g_01751	Prac.g_00681
OG0001216	Pral.g_01727	Prac.g_01558
OG0001217	Pral.g_00023	Prac.g_01521
OG0001219	Pral.g_01660	Prac.g_01487
OG0001220	Pral.g_01542	Prac.g_01424
OG0001221	Pral.g_01788	Prac.g_01373
OG0001222	Pral.g_01605	Prac.g_01335
OG0001223	Pral.g_01610	Prac.g_01309
OG0001224	Pral.g_01565	Prac.g_01260
OG0001225	Pral.g_01563	Prac.g_01258
OG0001226	Pral.g_01320, Pral.g_00967	Prac.g_01232
OG0001227	Pral.g_01327	Prac.g_01213
OG0001228	Pral.g_01421	Prac.g_00940
OG0001229	Pral.g_01299	Prac.g_00215
OG0001230	Pral.g_01174	Prac.g_00419
OG0001232	Pral.g_00130	Prac.g_00602
OG0001233	Pral.g_00150	Prac.g_00582
OG0001234	Pral.g_00188	Prac.g_00491
OG0001235	Pral.g_00192	Prac.g_00501
OG0001236	Pral.g_00281	Prac.g_00019
OG0001237	Pral.g_00285	Prac.g_00023
OG0001238	Pral.g_00362	Prac.g_00096
OG0001239	Pral.g_00976	Prac.g_01860
OG0001240	Pral.g_00954	Prac.g_01838
OG0001241	Pral.g_00945	Prac.g_01830
OG0001242	Pral.g_00926	Prac.g_01812
OG0001243	Pral.g_00919	Prac.g_01806
OG0001244	Pral.g_00904	Prac.g_01790
OG0001245	Pral.g_01840	Prac.g_01153
OG0001246	Pral.g_00016, Pral.g_00586	Prac.g_00867
OG0001247	Pral.g_01758	Prac.g_00688
OG0001248	Pral.g_01756	Prac.g_00686
OG0001249	Pral.g_00701	Prac.g_01498
OG0001250	Pral.g_01529	Prac.g_01435
OG0001251	Pral.g_01819	Prac.g_01400
OG0001253	Pral.g_01032	Prac.g_01212
OG0001254	Pral.g_00076	Prac.g_01016
OG0001256	Pral.g_01069	Prac.g_00322
OG0001258	Pral.g_00103	Prac.g_00628
OG0001259	Pral.g_00148	Prac.g_00584
OG0001260	Pral.g_00166	Prac.g_00568
OG0001261	Pral.g_00234	Prac.g_00540
OG0001262	Pral.g_00344	Prac.g_00079
OG0001263	Pral.g_00917	Prac.g_01803
OG0001264	Pral.g_01006	Prac.g_01905
OG0001265	Pral.g_00927	Prac.g_01813
OG0001266	Pral.g_00841	Prac.g_01727
OG0001267	Pral.g_00759	Prac.g_01651
OG0001268	Pral.g_00693	Prac.g_01195
OG0001269	Pral.g_01541	Prac.g_01175
OG0001270	Pral.g_00660	Prac.g_01113
OG0001271	Pral.g_00620	Prac.g_01072
OG0001272	Pral.g_00605	Prac.g_01058
OG0001273	Pral.g_01432	Prac.g_00740
OG0001274	Pral.g_00818	Prac.g_00668
OG0001275	Pral.g_01585	Prac.g_01300
OG0001276	Pral.g_01597	Prac.g_01281
OG0001277	Pral.g_01703	Prac.g_01223
OG0001278	Pral.g_01425	Prac.g_00935
OG0001280	Pral.g_01282	Prac.g_00174
OG0001281	Pral.g_01276	Prac.g_00180
OG0001282	Pral.g_01221	Prac.g_00218
OG0001283	Pral.g_00394	Prac.g_00237
OG0001284	Pral.g_01082	Prac.g_00341
OG0001285	Pral.g_00133	Prac.g_00599
OG0001287	Pral.g_00307	Prac.g_00043
OG0001288	Pral.g_00317	Prac.g_00051
OG0001289	Pral.g_00960	Prac.g_01844
OG0001290	Pral.g_00946	Prac.g_01831
OG0001291	Pral.g_00909	Prac.g_01796
OG0001292	Pral.g_00791	Prac.g_01682
OG0001293	Pral.g_00778	Prac.g_01670
OG0001294	Pral.g_00025	Prac.g_01155
OG0001296	Pral.g_00581	Prac.g_00862
OG0001298	Pral.g_00511	Prac.g_00796
OG0001299	Pral.g_01468	Prac.g_00705
OG0001300	Pral.g_01747	Prac.g_00678
OG0001301	Pral.g_01742	Prac.g_00675
OG0001302	Pral.g_01663	Prac.g_01489
OG0001304	Pral.g_01577	Prac.g_01271
OG0001305	Pral.g_01557	Prac.g_01252
OG0001306	Pral.g_01352	Prac.g_00999
OG0001307	Pral.g_01238	Prac.g_00200
OG0001308	Pral.g_01151	Prac.g_00401
OG0001309	Pral.g_00572	Prac.g_00318
OG0001310	Pral.g_00120	Prac.g_00613
OG0001311	Pral.g_01599	Prac.g_01279
OG0001312	Pral.g_01651	Prac.g_01346
OG0001315	Pral.g_01326	Prac.g_01869
OG0001316	Pral.g_00905	Prac.g_01791
OG0001317	Pral.g_00806	Prac.g_01696
OG0001318	Pral.g_00782	Prac.g_01675
OG0001319	Pral.g_00766	Prac.g_01659
OG0001320	Pral.g_01887, Pral.g_00062	Prac.g_01151
OG0001321	Pral.g_00642	Prac.g_01096
OG0001322	Pral.g_00641	Prac.g_01095
OG0001323	Pral.g_00570	Prac.g_00853
OG0001324	Pral.g_01746	Prac.g_00677
OG0001325	Pral.g_01724	Prac.g_01555
OG0001327	Pral.g_01810	Prac.g_01240
OG0001330	Pral.g_01047	Prac.g_00153
OG0001331	Pral.g_01216	Prac.g_00223
OG0001332	Pral.g_01112	Prac.g_00368
OG0001333	Pral.g_00144	Prac.g_00588
OG0001334	Pral.g_00270	Prac.g_00009
OG0001335	Pral.g_00271	Prac.g_00010
OG0001336	Pral.g_00395	Prac.g_00121
OG0001339	Pral.g_00943	Prac.g_01828
OG0001340	Pral.g_00706	Prac.g_01603
OG0001341	Pral.g_01304	Prac.g_01523
OG0001342	Pral.g_00090	Prac.g_01494
OG0001343	Pral.g_01822	Prac.g_01403
OG0001344	Pral.g_01371	Prac.g_00981
OG0001345	Pral.g_01389	Prac.g_00966
OG0001346	Pral.g_01280	Prac.g_00176
OG0001348	Pral.g_01303	Prac.g_00295
OG0001350	Pral.g_00803	Prac.g_01693
OG0001351	Pral.g_00634	Prac.g_01093
OG0001352	Pral.g_01762	Prac.g_00691
OG0001355	Pral.g_01040	Prac.g_00285, Prac.g_00878
OG0001358	Pral.g_00467	Prac.g_00751
OG0001359	Pral.g_01821	Prac.g_01402
OG0001361	Pral.g_01386	Prac.g_00969
OG0001362	Pral.g_01147	Prac.g_00397
OG0001363	Pral.g_01145	Prac.g_00395
OG0001364	Pral.g_00273	Prac.g_00012
OG0001365	Pral.g_00355	Prac.g_00089
OG0001369	Pral.g_00955	Prac.g_01839
OG0001371	Pral.g_01763	Prac.g_00692
OG0001372	Pral.g_00043	Prac.g_01515
OG0001375	Pral.g_01823	Prac.g_01404
OG0001380	Pral.g_01345	Prac.g_00205
OG0001381	Pral.g_01343	Prac.g_00211
OG0001397	Pral.g_01146	Prac.g_00396
OG0001400	Pral.g_01057	Prac.g_00440, Prac.g_00287, Prac.g_00921
OG0001403	Pral.g_01013	Prac.g_01917
OG0001404	Pral.g_00979	Prac.g_01863
OG0001405	Pral.g_00713	Prac.g_01605
OG0001407	Pral.g_00051	Prac.g_01234
OG0001409	Pral.g_01376	Prac.g_00978
OG0001410	Pral.g_01237	Prac.g_00201
OG0001411	Pral.g_01264	Prac.g_00259
OG0001414	Pral.g_00812	Prac.g_01701
OG0001415	Pral.g_00810	Prac.g_01699
OG0001418	Pral.g_01757	Prac.g_00687
OG0001419	Pral.g_00052	Prac.g_01233
OG0001421	Pral.g_01068	Prac.g_00321
OG0001424	Pral.g_01853	Prac.g_01217
OG0001429	Pral.g_01659	Prac.g_01486
OG0001430	Pral.g_01309	Prac.g_00148
OG0001431	Pral.g_00046	Prac.g_00151
OG0001435	Pral.g_01803	Prac.g_01388
OG0001437	Pral.g_00811	Prac.g_01700
OG0001438	Pral.g_00745	Prac.g_01638
OG0001441	Pral.g_00568	Prac.g_00851
OG0001446	Pral.g_00048	Prac.g_01852
OG0001448	Pral.g_01851	Prac.g_01167
OG0001450	Pral.g_01754	Prac.g_00684
OG0001451	Pral.g_01553	Prac.g_01415
OG0001452	Pral.g_01817	Prac.g_01398
OG0001453	Pral.g_00989	Prac.g_01306
OG0001455	Pral.g_00019	Prac.g_01029
OG0001463	Pral.g_00752	Prac.g_01645
OG0001464	Pral.g_00705	Prac.g_01602
OG0001465	Pral.g_01735	Prac.g_00669
OG0001466	Pral.g_00445	Prac.g_01956, Prac.g_01597, Prac.g_00636, Prac.g_01531
OG0001467	Pral.g_01223	Prac.g_01497
OG0001468	Pral.g_01834	Prac.g_01242
OG0001481	Pral.g_00671	Prac.g_01160
OG0001485	Pral.g_00065	Prac.g_00886
OG0001486	Pral.g_01365	Prac.g_00987
OG0001490	Pral.g_01886	Prac.g_01893
OG0001491	Pral.g_01665	Prac.g_01491
OG0001499	Pral.g_01846	Prac.g_01870
OG0001500	Pral.g_00776	Prac.g_01668
OG0001501	Pral.g_01691	Prac.g_00666
OG0001503	Pral.g_01902	Prac.g_01011
OG0001506	Pral.g_01115	Prac.g_00370
OG0001521	Pral.g_01689	Prac.g_01522
OG0001522	Pral.g_01521	Prac.g_01443
OG0001523	Pral.g_00073	Prac.g_01014
OG0001524	Pral.g_00072	Prac.g_01013
OG0001548	Pral.g_01858	Prac.g_01500
OG0001550	Pral.g_01701	Prac.g_01026
OG0001552	Pral.g_01067	Prac.g_00923
OG0001553	Pral.g_01168	Prac.g_00414
OG0001565	Pral.g_01872	Prac.g_01120
OG0001566	Pral.g_01767	Prac.g_00695
OG0001571	Pral.g_00034	Prac.g_01033
OG0001581	Pral.g_00670	Prac.g_01786
OG0001583	Pral.g_01666	Prac.g_01492, Prac.g_01903
OG0001584	Pral.g_01478	Prac.g_01354
OG0001587	Pral.g_00168	Prac.g_00472
OG0001588	Pral.g_01229	Prac.g_00435
OG0001595	Pral.g_00981	Prac.g_01864
OG0001596	Pral.g_00972	Prac.g_01856
OG0001597	Pral.g_01119	Prac.g_01172
OG0001599	Pral.g_00628	Prac.g_01085
OG0001600	Pral.g_00579	Prac.g_00860
OG0001601	Pral.g_01768	Prac.g_00697
OG0001602	Pral.g_01736	Prac.g_00670
OG0001603	Pral.g_01664	Prac.g_01490
OG0001604	Pral.g_01791	Prac.g_01376
OG0001605	Pral.g_01844	Prac.g_01288
OG0001606	Pral.g_01855	Prac.g_01226
OG0001607	Pral.g_01892	Prac.g_01012
OG0001608	Pral.g_01693	Prac.g_00208
OG0001609	Pral.g_01117	Prac.g_00372
OG0001610	Pral.g_01113	Prac.g_00369
OG0001611	Pral.g_01862	Prac.g_00308
OG0001613	Pral.g_00265	Prac.g_00004
OG0001628	Pral.g_00451	Prac.g_01513
OG0001630	Pral.g_01814	Prac.g_01395
OG0001632	Pral.g_01843	Prac.g_01952
OG0001648	Pral.g_00087, Pral.g_01294	Prac.g_01161
OG0001651	Pral.g_01863	Prac.g_00310
OG0001662	Pral.g_00426	Prac.g_01041
OG0001663	Pral.g_01349	Prac.g_01002
OG0001664	Pral.g_00054	Prac.g_00143
OG0001665	Pral.g_01329	Prac.g_00146
OG0001670	Pral.g_00070	Prac.g_00889, Prac.g_00913, Prac.g_00881, Prac.g_00282
OG0001684	Pral.g_00500	Prac.g_01965, Prac.g_00784
OG0001685	Pral.g_00448	Prac.g_01413
OG0001686	Pral.g_01330	Prac.g_01289
OG0001687	Pral.g_00630	Prac.g_01243
OG0001688	Pral.g_00428	Prac.g_01238
OG0001706	Pral.g_00425	Prac.g_00915
OG0001707	Pral.g_01325	Prac.g_01219
OG0001708	Pral.g_01348	Prac.g_01003
OG0001713	Pral.g_01375	Prac.g_01873
OG0001722	Pral.g_01816	Prac.g_01397
OG0001723	Pral.g_01690	Prac.g_01953
OG0001725	Pral.g_00035	Prac.g_01146
OG0001742	Pral.g_01880	Prac.g_01157
OG0001743	Pral.g_00047	Prac.g_01043
OG0001746	Pral.g_00434	Prac.g_00907
OG0001774	Pral.g_01766	Prac.g_00694
OG0001778	Pral.g_01866	Prac.g_00150
OG0001985	Pral.g_01061	Prac.g_01407
OG0001986	Pral.g_01583	Prac.g_01302
OG0002062	Pral.g_01882	Prac.g_01969
OG0002089	Pral.g_00017	Prac.g_01032
OG0002097	Pral.g_01194	Prac.g_00274
OG0002111	Pral.g_01869	Prac.g_00781
OG0002273	Pral.g_01295	Prac.g_01872
OG0002274	Pral.g_01196	Prac.g_00470
OG0002316	Pral.g_01831	Prac.g_01249
OG0002379	Pral.g_00067	Prac.g_01899
OG0002426	Pral.g_00092	Prac.g_00456
OG0002427	Pral.g_01842	Prac.g_00896
OG0002783	Pral.g_01241	Prac.g_01571
OG0004041	Pral.g_00988	Prac.g_00917
