Orthogroup	Pral	Prah
OG0001178	Pral.g_00112	Prah.g_01682
OG0001179	Pral.g_00226	Prah.g_02013
OG0001180	Pral.g_00249	Prah.g_01988
OG0001181	Pral.g_00253	Prah.g_01984
OG0001182	Pral.g_00261	Prah.g_01976
OG0001183	Pral.g_00267	Prah.g_01965
OG0001184	Pral.g_00284	Prah.g_02239
OG0001185	Pral.g_00300	Prah.g_00156
OG0001186	Pral.g_00324	Prah.g_00088
OG0001187	Pral.g_00327	Prah.g_00085
OG0001188	Pral.g_00329	Prah.g_00080
OG0001189	Pral.g_00346	Prah.g_00057
OG0001190	Pral.g_00351	Prah.g_02490
OG0001191	Pral.g_00361	Prah.g_02503
OG0001192	Pral.g_00366	Prah.g_02508
OG0001193	Pral.g_00380	Prah.g_02548
OG0001194	Pral.g_00381	Prah.g_02550
OG0001195	Pral.g_00382	Prah.g_02551
OG0001196	Pral.g_00398	Prah.g_02587
OG0001197	Pral.g_00400	Prah.g_02589
OG0001198	Pral.g_00407	Prah.g_02601
OG0001200	Pral.g_00971	Prah.g_01846
OG0001201	Pral.g_00939	Prah.g_01898
OG0001205	Pral.g_00648	Prah.g_00240
OG0001206	Pral.g_00626	Prah.g_00291
OG0001207	Pral.g_00615	Prah.g_01575
OG0001208	Pral.g_00609	Prah.g_01564
OG0001209	Pral.g_00555	Prah.g_01498
OG0001210	Pral.g_00550	Prah.g_01484
OG0001211	Pral.g_00540	Prah.g_01467
OG0001212	Pral.g_00493	Prah.g_01407
OG0001213	Pral.g_00458	Prah.g_00510
OG0001214	Pral.g_01438	Prah.g_00499
OG0001215	Pral.g_01751	Prah.g_00973
OG0001216	Pral.g_01727	Prah.g_00885
OG0001217	Pral.g_00023	Prah.g_01447
OG0001218	Pral.g_01308	Prah.g_00356
OG0001219	Pral.g_01660	Prah.g_00755
OG0001220	Pral.g_01542	Prah.g_00575
OG0001221	Pral.g_01788	Prah.g_00715
OG0001222	Pral.g_01605	Prah.g_02517
OG0001223	Pral.g_01610	Prah.g_00824
OG0001224	Pral.g_01565	Prah.g_00911
OG0001225	Pral.g_01563	Prah.g_00913
OG0001226	Pral.g_01320	Prah.g_01192
OG0001227	Pral.g_01327	Prah.g_01601
OG0001228	Pral.g_01421	Prah.g_01278
OG0001229	Pral.g_01299	Prah.g_01663
OG0001230	Pral.g_01174	Prah.g_00418
OG0001232	Pral.g_00130	Prah.g_01704
OG0001233	Pral.g_00150	Prah.g_01732
OG0001234	Pral.g_00188	Prah.g_02055
OG0001235	Pral.g_00192	Prah.g_02047
OG0001236	Pral.g_00281	Prah.g_02235
OG0001237	Pral.g_00285	Prah.g_02240
OG0001238	Pral.g_00362	Prah.g_02504
OG0001239	Pral.g_00976	Prah.g_01841
OG0001240	Pral.g_00954	Prah.g_01881
OG0001241	Pral.g_00945	Prah.g_01891
OG0001242	Pral.g_00926	Prah.g_00185
OG0001243	Pral.g_00919	Prah.g_02251
OG0001244	Pral.g_00904	Prah.g_02279
OG0001245	Pral.g_01840	Prah.g_01181
OG0001246	Pral.g_00016, Pral.g_00586	Prah.g_01537
OG0001247	Pral.g_01758	Prah.g_00625
OG0001248	Pral.g_01756	Prah.g_00981
OG0001249	Pral.g_00701	Prah.g_01946
OG0001250	Pral.g_01529	Prah.g_00597
OG0001253	Pral.g_01032	Prah.g_01176
OG0001254	Pral.g_00076	Prah.g_02525
OG0001256	Pral.g_01069	Prah.g_01658
OG0001258	Pral.g_00103	Prah.g_01671
OG0001259	Pral.g_00148	Prah.g_01730
OG0001260	Pral.g_00166	Prah.g_01761
OG0001261	Pral.g_00234	Prah.g_02004
OG0001262	Pral.g_00344	Prah.g_00060
OG0001263	Pral.g_00917	Prah.g_02253
OG0001265	Pral.g_00927	Prah.g_00187
OG0001266	Pral.g_00841	Prah.g_02363
OG0001267	Pral.g_00759	Prah.g_02134
OG0001268	Pral.g_00693	Prah.g_01934
OG0001269	Pral.g_01541	Prah.g_00579
OG0001270	Pral.g_00660	Prah.g_00228
OG0001271	Pral.g_00620	Prah.g_00309
OG0001272	Pral.g_00605	Prah.g_01560
OG0001273	Pral.g_01432	Prah.g_00506
OG0001274	Pral.g_00818	Prah.g_02393
OG0001275	Pral.g_01585	Prah.g_00837
OG0001276	Pral.g_01597	Prah.g_00855
OG0001277	Pral.g_01703	Prah.g_02573
OG0001278	Pral.g_01425	Prah.g_01284
OG0001279	Pral.g_00024	Prah.g_00431
OG0001280	Pral.g_01282	Prah.g_01361
OG0001281	Pral.g_01276	Prah.g_01370
OG0001283	Pral.g_00394	Prah.g_02582
OG0001285	Pral.g_00133	Prah.g_01709
OG0001286	Pral.g_00247	Prah.g_01990
OG0001287	Pral.g_00307	Prah.g_00148
OG0001288	Pral.g_00317	Prah.g_00130
OG0001290	Pral.g_00946	Prah.g_01890
OG0001291	Pral.g_00909	Prah.g_02263
OG0001292	Pral.g_00791	Prah.g_02083
OG0001293	Pral.g_00778	Prah.g_02108
OG0001294	Pral.g_00025	Prah.g_00443
OG0001296	Pral.g_00581	Prah.g_01531
OG0001297	Pral.g_00576	Prah.g_01527
OG0001298	Pral.g_00511	Prah.g_01435
OG0001300	Pral.g_01747	Prah.g_00986
OG0001301	Pral.g_01742	Prah.g_01023
OG0001302	Pral.g_01663	Prah.g_01802
OG0001307	Pral.g_01238	Prah.g_00326
OG0001308	Pral.g_01151	Prah.g_00396
OG0001309	Pral.g_00572	Prah.g_01521
OG0001310	Pral.g_00120	Prah.g_01693
OG0001311	Pral.g_01599	Prah.g_00857
OG0001312	Pral.g_01651	Prah.g_00766
OG0001313	Pral.g_01673	Prah.g_00300, Prah.g_00299
OG0001316	Pral.g_00905	Prah.g_02269
OG0001319	Pral.g_00766	Prah.g_02124
OG0001321	Pral.g_00642	Prah.g_00253
OG0001322	Pral.g_00641	Prah.g_00254
OG0001323	Pral.g_00570	Prah.g_01518
OG0001324	Pral.g_01746	Prah.g_00987
OG0001327	Pral.g_01810	Prah.g_00555
OG0001330	Pral.g_01047	Prah.g_01354
OG0001331	Pral.g_01216	Prah.g_01581
OG0001332	Pral.g_01112	Prah.g_01605
OG0001333	Pral.g_00144	Prah.g_01726
OG0001334	Pral.g_00270	Prah.g_01961
OG0001335	Pral.g_00271	Prah.g_01960
OG0001336	Pral.g_00395	Prah.g_02583
OG0001337	Pral.g_00707	Prah.g_01950
OG0001339	Pral.g_00943	Prah.g_01893
OG0001340	Pral.g_00706	Prah.g_01949
OG0001341	Pral.g_01304	Prah.g_00615
OG0001344	Pral.g_01371	Prah.g_01317
OG0001348	Pral.g_01303	Prah.g_02412
OG0001350	Pral.g_00803	Prah.g_01778
OG0001351	Pral.g_00634	Prah.g_00256
OG0001352	Pral.g_01762	Prah.g_01029
OG0001353	Pral.g_01520	Prah.g_00606
OG0001354	Pral.g_01617	Prah.g_00813
OG0001355	Pral.g_01040	Prah.g_00710
OG0001358	Pral.g_00467	Prah.g_00527
OG0001361	Pral.g_01386	Prah.g_01294
OG0001362	Pral.g_01147	Prah.g_00390
OG0001363	Pral.g_01145	Prah.g_00388
OG0001365	Pral.g_00355	Prah.g_02495
OG0001369	Pral.g_00955	Prah.g_01880
OG0001371	Pral.g_01763	Prah.g_01789
OG0001372	Pral.g_00043	Prah.g_01812
OG0001379	Pral.g_01287	Prah.g_01356
OG0001380	Pral.g_01345	Prah.g_00571
OG0001381	Pral.g_01343	Prah.g_00895
OG0001394	Pral.g_01784	Prah.g_00700
OG0001397	Pral.g_01146	Prah.g_00389
OG0001398	Pral.g_01710	Prah.g_01180
OG0001400	Pral.g_01057	Prah.g_02278
OG0001401	Pral.g_01672	Prah.g_00602
OG0001402	Pral.g_00463	Prah.g_00522
OG0001403	Pral.g_01013	Prah.g_00037
OG0001405	Pral.g_00713	Prah.g_01957
OG0001409	Pral.g_01376	Prah.g_01307
OG0001410	Pral.g_01237	Prah.g_00325
OG0001414	Pral.g_00812	Prah.g_01786
OG0001415	Pral.g_00810	Prah.g_01412
OG0001418	Pral.g_01757	Prah.g_02051
OG0001425	Pral.g_00365	Prah.g_02507
OG0001431	Pral.g_00046	Prah.g_00998
OG0001434	Pral.g_01779	Prah.g_00696
OG0001435	Pral.g_01803	Prah.g_00737
OG0001437	Pral.g_00811	Prah.g_01411
OG0001438	Pral.g_00745	Prah.g_02149
OG0001441	Pral.g_00568	Prah.g_01516
OG0001443	Pral.g_01300	Prah.g_01664
OG0001446	Pral.g_00048	Prah.g_01211
OG0001450	Pral.g_01754	Prah.g_00965
OG0001451	Pral.g_01553	Prah.g_00866
OG0001452	Pral.g_01817	Prah.g_01220
OG0001455	Pral.g_00019	Prah.g_02425
OG0001461	Pral.g_00457	Prah.g_00260
OG0001463	Pral.g_00752	Prah.g_02142
OG0001464	Pral.g_00705	Prah.g_01948
OG0001484	Pral.g_01053	Prah.g_00892
OG0001485	Pral.g_00065	Prah.g_01609
OG0001487	Pral.g_01120	Prah.g_00357
OG0001488	Pral.g_01381	Prah.g_01301
OG0001489	Pral.g_00258	Prah.g_01979
OG0001491	Pral.g_01665	Prah.g_01231, Prah.g_01233
OG0001494	Pral.g_01252	Prah.g_00111
OG0001495	Pral.g_00197	Prah.g_02045
OG0001498	Pral.g_00675	Prah.g_00206
OG0001500	Pral.g_00776	Prah.g_01785
OG0001501	Pral.g_01691	Prah.g_01344
OG0001503	Pral.g_01902	Prah.g_01803
OG0001505	Pral.g_00638	Prah.g_00100
OG0001506	Pral.g_01115	Prah.g_01217
OG0001510	Pral.g_00311	Prah.g_00143
OG0001511	Pral.g_00935	Prah.g_01906
OG0001512	Pral.g_01297	Prah.g_01775
OG0001515	Pral.g_01749	Prah.g_00978
OG0001516	Pral.g_01465	Prah.g_00453
OG0001517	Pral.g_00697	Prah.g_01939
OG0001518	Pral.g_00364	Prah.g_02506
OG0001519	Pral.g_00369	Prah.g_02515
OG0001527	Pral.g_00526	Prah.g_01453
OG0001529	Pral.g_01004	Prah.g_00050
OG0001530	Pral.g_00936	Prah.g_01903
OG0001531	Pral.g_00801	Prah.g_01774
OG0001532	Pral.g_01402	Prah.g_01252
OG0001534	Pral.g_01576	Prah.g_00865
OG0001535	Pral.g_01596	Prah.g_00853
OG0001536	Pral.g_01631	Prah.g_00792
OG0001537	Pral.g_01787	Prah.g_00707
OG0001538	Pral.g_01493	Prah.g_00662
OG0001539	Pral.g_01808	Prah.g_00559
OG0001540	Pral.g_00915	Prah.g_02255
OG0001541	Pral.g_00864	Prah.g_02318
OG0001542	Pral.g_00858	Prah.g_02335
OG0001543	Pral.g_01305	Prah.g_02414
OG0001544	Pral.g_00368	Prah.g_02514
OG0001545	Pral.g_00385	Prah.g_02572
OG0001550	Pral.g_01701	Prah.g_01182
OG0001553	Pral.g_01168	Prah.g_00411
OG0001558	Pral.g_00667, Pral.g_01676	Prah.g_00021
OG0001559	Pral.g_00937	Prah.g_01902
OG0001560	Pral.g_00947	Prah.g_01889
OG0001561	Pral.g_01601	Prah.g_00859
OG0001562	Pral.g_01589	Prah.g_00845
OG0001563	Pral.g_00242	Prah.g_01996
OG0001565	Pral.g_01872	Prah.g_00621
OG0001574	Pral.g_00528	Prah.g_01456
OG0001575	Pral.g_00523	Prah.g_01450
OG0001576	Pral.g_01268	Prah.g_01379
OG0001577	Pral.g_01362	Prah.g_01326
OG0001579	Pral.g_00709	Prah.g_01953
OG0001580	Pral.g_00997	Prah.g_02479
OG0001588	Pral.g_01229	Prah.g_02223
OG0001589	Pral.g_00153	Prah.g_01735
OG0001591	Pral.g_01770	Prah.g_00552
OG0001592	Pral.g_00998	Prah.g_02480
OG0001598	Pral.g_01744	Prah.g_01342
OG0001614	Pral.g_00299	Prah.g_00158
OG0001616	Pral.g_01392	Prah.g_01261
OG0001617	Pral.g_01745	Prah.g_00989
OG0001619	Pral.g_01641	Prah.g_00782
OG0001620	Pral.g_00689	Prah.g_01924
OG0001621	Pral.g_00786	Prah.g_02097
OG0001622	Pral.g_00393	Prah.g_02581
OG0001636	Pral.g_01010	Prah.g_00043
OG0001638	Pral.g_00118	Prah.g_01691
OG0001639	Pral.g_01109	Prah.g_01616
OG0001640	Pral.g_01572	Prah.g_00902
OG0001642	Pral.g_01540	Prah.g_00580
OG0001652	Pral.g_01678	Prah.g_00019
OG0001654	Pral.g_01111	Prah.g_01614
OG0001655	Pral.g_01302	Prah.g_02423, Prah.g_00214
OG0001656	Pral.g_00710	Prah.g_01954
OG0001657	Pral.g_00889	Prah.g_02293
OG0001658	Pral.g_01002	Prah.g_02489
OG0001661	Pral.g_01865	Prah.g_01208
OG0001670	Pral.g_00070	Prah.g_01003
OG0001671	Pral.g_01685	Prah.g_02407
OG0001673	Pral.g_00808	Prah.g_01783
OG0001676	Pral.g_00708	Prah.g_01951
OG0001678	Pral.g_00174	Prah.g_02069
OG0001684	Pral.g_00500	Prah.g_01419
OG0001691	Pral.g_01574	Prah.g_00742
OG0001692	Pral.g_01170	Prah.g_00413
OG0001694	Pral.g_00757	Prah.g_02136
OG0001703	Pral.g_00614	Prah.g_01574
OG0001729	Pral.g_00798	Prah.g_01769
OG0001731	Pral.g_01096	Prah.g_01630
OG0001737	Pral.g_01686	Prah.g_02154
OG0001746	Pral.g_00434	Prah.g_00213
OG0001748	Pral.g_01684	Prah.g_02405
OG0001757	Pral.g_01900	Prah.g_01198
OG0001761	Pral.g_00473	Prah.g_00944
OG0001793	Pral.g_00423	Prah.g_01174
OG0001795	Pral.g_01836	Prah.g_01049
OG0001802	Pral.g_00030	Prah.g_00317
OG0001803	Pral.g_00652	Prah.g_00236
OG0001810	Pral.g_01688	Prah.g_02267
OG0001813	Pral.g_00372	Prah.g_02535
OG0001816	Pral.g_01811	Prah.g_00554
OG0001837	Pral.g_01683	Prah.g_02406
OG0001907	Pral.g_01056	Prah.g_02272
OG0001936	Pral.g_00069	Prah.g_01813
OG0001955	Pral.g_01307	Prah.g_00583
OG0001956	Pral.g_01547	Prah.g_00565
OG0001963	Pral.g_01049	Prah.g_01969
OG0001974	Pral.g_00014	Prah.g_02487
OG0001977	Pral.g_00376	Prah.g_02542
OG0002036	Pral.g_01048	Prah.g_01675
OG0002052	Pral.g_01606	Prah.g_02516
OG0002154	Pral.g_01224	Prah.g_02249
OG0002164	Pral.g_01310, Pral.g_01827	Prah.g_01219
OG0002165	Pral.g_01835	Prah.g_01216
OG0002232	Pral.g_01759	Prah.g_00952
OG0002237	Pral.g_01431	Prah.g_00507
OG0002240	Pral.g_00924	Prah.g_00320
OG0002273	Pral.g_01295	Prah.g_00992
OG0002276	Pral.g_00669	Prah.g_00933
OG0002285	Pral.g_01648	Prah.g_00769
OG0002436	Pral.g_00071	Prah.g_01164
OG0002439	Pral.g_01306	Prah.g_00943
OG0002442	Pral.g_01894	Prah.g_00548
OG0002445	Pral.g_01242	Prah.g_00352
OG0002490	Pral.g_00640	Prah.g_00103
OG0002500	Pral.g_01847	Prah.g_01599
OG0002579	Pral.g_01225	Prah.g_02275
OG0003187	Pral.g_01059	Prah.g_01345
OG0003404	Pral.g_01251, Pral.g_01249	Prah.g_00109
OG0003406	Pral.g_00013	Prah.g_01210
OG0004066	Pral.g_00085	Prah.g_01818
OG0004132	Pral.g_00986	Prah.g_01829
