Orthogroup	Pral	Pran
OG0001168	Pral.g_00145	Pran.g_01008
OG0001169	Pral.g_00147	Pran.g_01010
OG0001170	Pral.g_00149	Pran.g_01012
OG0001171	Pral.g_00160	Pran.g_01021
OG0001172	Pral.g_00175	Pran.g_01035
OG0001173	Pral.g_00176	Pran.g_01036
OG0001174	Pral.g_00184	Pran.g_01045
OG0001175	Pral.g_00185	Pran.g_01046
OG0001176	Pral.g_00194	Pran.g_01053
OG0001177	Pral.g_00196	Pran.g_01055
OG0001178	Pral.g_00112	Pran.g_01060
OG0001179	Pral.g_00226	Pran.g_01089
OG0001180	Pral.g_00249	Pran.g_01111
OG0001181	Pral.g_00253	Pran.g_01115
OG0001182	Pral.g_00261	Pran.g_01122
OG0001183	Pral.g_00267	Pran.g_01126
OG0001184	Pral.g_00284	Pran.g_01141
OG0001185	Pral.g_00300	Pran.g_01155
OG0001186	Pral.g_00324	Pran.g_01178
OG0001187	Pral.g_00327	Pran.g_01183
OG0001188	Pral.g_00329	Pran.g_01185
OG0001190	Pral.g_00351	Pran.g_01205
OG0001191	Pral.g_00361	Pran.g_01215
OG0001192	Pral.g_00366	Pran.g_01220
OG0001193	Pral.g_00380	Pran.g_01230
OG0001194	Pral.g_00381	Pran.g_01231
OG0001195	Pral.g_00382	Pran.g_01232
OG0001196	Pral.g_00398	Pran.g_01245
OG0001197	Pral.g_00400	Pran.g_01246
OG0001198	Pral.g_00407	Pran.g_01254
OG0001200	Pral.g_00971	Pran.g_00356
OG0001201	Pral.g_00939	Pran.g_00325
OG0001205	Pral.g_00648	Pran.g_01735
OG0001206	Pral.g_00626	Pran.g_01716
OG0001207	Pral.g_00615	Pran.g_01701
OG0001208	Pral.g_00609	Pran.g_01696
OG0001209	Pral.g_00555	Pran.g_01643
OG0001210	Pral.g_00550	Pran.g_01638
OG0001211	Pral.g_00540	Pran.g_01628
OG0001212	Pral.g_00493	Pran.g_01582
OG0001213	Pral.g_00458	Pran.g_01549
OG0001214	Pral.g_01438	Pran.g_01541
OG0001215	Pral.g_01751	Pran.g_01488
OG0001216	Pral.g_01727	Pran.g_01458
OG0001217	Pral.g_00023	Pran.g_01415
OG0001218	Pral.g_01308	Pran.g_01407
OG0001219	Pral.g_01660	Pran.g_01354
OG0001220	Pral.g_01542	Pran.g_01292
OG0001221	Pral.g_01788	Pran.g_00440
OG0001222	Pral.g_01605	Pran.g_00479
OG0001223	Pral.g_01610	Pran.g_00505
OG0001225	Pral.g_01563	Pran.g_00566
OG0001226	Pral.g_01320, Pral.g_00967	Pran.g_00159
OG0001227	Pral.g_01327	Pran.g_00141
OG0001228	Pral.g_01421	Pran.g_00015
OG0001229	Pral.g_01299	Pran.g_00843
OG0001230	Pral.g_01174	Pran.g_00741
OG0001232	Pral.g_00130	Pran.g_00993
OG0001233	Pral.g_00150	Pran.g_01013
OG0001234	Pral.g_00188	Pran.g_01048
OG0001235	Pral.g_00192	Pran.g_01057
OG0001237	Pral.g_00285	Pran.g_01142
OG0001238	Pral.g_00362	Pran.g_01216
OG0001239	Pral.g_00976	Pran.g_00361
OG0001240	Pral.g_00954	Pran.g_00340
OG0001241	Pral.g_00945	Pran.g_00332
OG0001242	Pral.g_00926	Pran.g_00314
OG0001244	Pral.g_00904	Pran.g_00293
OG0001245	Pral.g_01840	Pran.g_01815
OG0001246	Pral.g_00016, Pral.g_00586	Pran.g_01674
OG0001247	Pral.g_01758	Pran.g_01495
OG0001248	Pral.g_01756	Pran.g_01493
OG0001249	Pral.g_00701	Pran.g_01365
OG0001250	Pral.g_01529	Pran.g_01303
OG0001251	Pral.g_01819	Pran.g_00414
OG0001253	Pral.g_01032	Pran.g_00140
OG0001254	Pral.g_00076	Pran.g_00091
OG0001256	Pral.g_01069	Pran.g_00641
OG0001258	Pral.g_00103	Pran.g_00967
OG0001259	Pral.g_00148	Pran.g_01011
OG0001260	Pral.g_00166	Pran.g_01027
OG0001261	Pral.g_00234	Pran.g_01097
OG0001262	Pral.g_00344	Pran.g_01200
OG0001264	Pral.g_01006	Pran.g_01952
OG0001265	Pral.g_00927	Pran.g_00315
OG0001266	Pral.g_00841	Pran.g_00229
OG0001267	Pral.g_00759	Pran.g_01914
OG0001268	Pral.g_00693	Pran.g_01856
OG0001269	Pral.g_01541	Pran.g_01835
OG0001270	Pral.g_00660	Pran.g_01746
OG0001271	Pral.g_00620	Pran.g_01706
OG0001272	Pral.g_00605	Pran.g_01692
OG0001273	Pral.g_01432	Pran.g_01547
OG0001274	Pral.g_00818	Pran.g_01473
OG0001275	Pral.g_01585	Pran.g_00515
OG0001276	Pral.g_01597	Pran.g_00543
OG0001277	Pral.g_01703	Pran.g_00152
OG0001278	Pral.g_01425	Pran.g_00010
OG0001279	Pral.g_00024	Pran.g_00609
OG0001280	Pral.g_01282	Pran.g_00877
OG0001281	Pral.g_01276	Pran.g_00871
OG0001282	Pral.g_01221	Pran.g_00840
OG0001283	Pral.g_00394	Pran.g_00820
OG0001284	Pral.g_01082	Pran.g_00663
OG0001285	Pral.g_00133	Pran.g_00996
OG0001286	Pral.g_00247	Pran.g_01109
OG0001287	Pral.g_00307	Pran.g_01162
OG0001288	Pral.g_00317	Pran.g_01171
OG0001289	Pral.g_00960	Pran.g_00345
OG0001290	Pral.g_00946	Pran.g_00333
OG0001291	Pral.g_00909	Pran.g_00299
OG0001292	Pral.g_00791	Pran.g_01944
OG0001293	Pral.g_00778	Pran.g_01932
OG0001294	Pral.g_00025	Pran.g_01817
OG0001296	Pral.g_00581	Pran.g_01669
OG0001297	Pral.g_00576	Pran.g_01664
OG0001298	Pral.g_00511	Pran.g_01601
OG0001299	Pral.g_01468	Pran.g_01512
OG0001300	Pral.g_01747	Pran.g_01485
OG0001301	Pral.g_01742	Pran.g_01482
OG0001302	Pral.g_01663	Pran.g_01356
OG0001304	Pral.g_01577	Pran.g_00553
OG0001305	Pral.g_01557	Pran.g_00572
OG0001306	Pral.g_01352	Pran.g_00074
OG0001308	Pral.g_01151	Pran.g_00723
OG0001309	Pral.g_00572	Pran.g_00637
OG0001310	Pral.g_00120	Pran.g_00982
OG0001311	Pral.g_01599	Pran.g_00545
OG0001312	Pral.g_01651	Pran.g_00468
OG0001315	Pral.g_01326	Pran.g_00371
OG0001316	Pral.g_00905	Pran.g_00294
OG0001317	Pral.g_00806	Pran.g_00198
OG0001318	Pral.g_00782	Pran.g_01936
OG0001319	Pral.g_00766	Pran.g_01921
OG0001320	Pral.g_01887, Pral.g_00062	Pran.g_01813
OG0001321	Pral.g_00642	Pran.g_01726
OG0001322	Pral.g_00641	Pran.g_01725
OG0001323	Pral.g_00570	Pran.g_01659
OG0001324	Pral.g_01746	Pran.g_01484
OG0001325	Pral.g_01724	Pran.g_01455
OG0001327	Pral.g_01810	Pran.g_00167
OG0001331	Pral.g_01216	Pran.g_00835
OG0001332	Pral.g_01112	Pran.g_00690
OG0001333	Pral.g_00144	Pran.g_01007
OG0001334	Pral.g_00270	Pran.g_01129
OG0001335	Pral.g_00271	Pran.g_01130
OG0001336	Pral.g_00395	Pran.g_01242
OG0001339	Pral.g_00943	Pran.g_00330
OG0001340	Pral.g_00706	Pran.g_01866
OG0001341	Pral.g_01304	Pran.g_01418
OG0001342	Pral.g_00090	Pran.g_01361
OG0001343	Pral.g_01822	Pran.g_00411
OG0001344	Pral.g_01371	Pran.g_00056
OG0001345	Pral.g_01389	Pran.g_00041
OG0001346	Pral.g_01280	Pran.g_00875
OG0001348	Pral.g_01303	Pran.g_00604
OG0001350	Pral.g_00803	Pran.g_00195
OG0001352	Pral.g_01762	Pran.g_01498
OG0001353	Pral.g_01520	Pran.g_01311
OG0001354	Pral.g_01617	Pran.g_00497
OG0001358	Pral.g_00467	Pran.g_01558
OG0001359	Pral.g_01821	Pran.g_00412
OG0001361	Pral.g_01386	Pran.g_00044
OG0001362	Pral.g_01147	Pran.g_00719
OG0001363	Pral.g_01145	Pran.g_00717
OG0001364	Pral.g_00273	Pran.g_01132
OG0001365	Pral.g_00355	Pran.g_01209
OG0001371	Pral.g_01763	Pran.g_01499
OG0001372	Pral.g_00043	Pran.g_01408, Pran.g_01379
OG0001375	Pral.g_01823	Pran.g_00192
OG0001379	Pral.g_01287	Pran.g_00882
OG0001380	Pral.g_01345	Pran.g_00852
OG0001381	Pral.g_01343	Pran.g_00847
OG0001394	Pral.g_01784	Pran.g_00444
OG0001397	Pral.g_01146	Pran.g_00718
OG0001398	Pral.g_01710	Pran.g_00596
OG0001403	Pral.g_01013	Pran.g_00394
OG0001404	Pral.g_00979	Pran.g_00364
OG0001405	Pral.g_00713	Pran.g_01868
OG0001407	Pral.g_00051	Pran.g_00161
OG0001409	Pral.g_01376	Pran.g_00053
OG0001411	Pral.g_01264	Pran.g_00809
OG0001414	Pral.g_00812	Pran.g_00203
OG0001415	Pral.g_00810	Pran.g_00201
OG0001418	Pral.g_01757	Pran.g_01494
OG0001419	Pral.g_00052	Pran.g_00160
OG0001421	Pral.g_01068	Pran.g_00640
OG0001424	Pral.g_01853	Pran.g_00145
OG0001425	Pral.g_00365	Pran.g_01219
OG0001429	Pral.g_01659	Pran.g_01353
OG0001434	Pral.g_01779	Pran.g_00448
OG0001437	Pral.g_00811	Pran.g_00202
OG0001438	Pral.g_00745	Pran.g_01901
OG0001441	Pral.g_00568	Pran.g_01657
OG0001443	Pral.g_01300	Pran.g_00595
OG0001446	Pral.g_00048	Pran.g_00353
OG0001448	Pral.g_01851	Pran.g_01827
OG0001450	Pral.g_01754	Pran.g_01491
OG0001451	Pral.g_01553	Pran.g_01282
OG0001452	Pral.g_01817	Pran.g_00416
OG0001453	Pral.g_00989	Pran.g_00509
OG0001455	Pral.g_00019	Pran.g_00108, Pran.g_00935
OG0001461	Pral.g_00457	Pran.g_00916
OG0001463	Pral.g_00752	Pran.g_01908
OG0001464	Pral.g_00705	Pran.g_01865
OG0001465	Pral.g_01735	Pran.g_01476
OG0001466	Pral.g_00445	Pran.g_00905
OG0001468	Pral.g_01834	Pran.g_00169
OG0001481	Pral.g_00671	Pran.g_01821
OG0001484	Pral.g_01053	Pran.g_01414
OG0001485	Pral.g_00065	Pran.g_00575, Pran.g_00912
OG0001486	Pral.g_01365	Pran.g_00062
OG0001490	Pral.g_01886	Pran.g_00386
OG0001491	Pral.g_01665	Pran.g_01358
OG0001499	Pral.g_01846	Pran.g_00372
OG0001500	Pral.g_00776	Pran.g_01930
OG0001501	Pral.g_01691	Pran.g_01471
OG0001503	Pral.g_01902	Pran.g_00085
OG0001506	Pral.g_01115	Pran.g_00692
OG0001521	Pral.g_01689	Pran.g_01417
OG0001523	Pral.g_00073	Pran.g_00089
OG0001524	Pral.g_00072	Pran.g_00088
OG0001526	Pral.g_01055	Pran.g_01030
OG0001527	Pral.g_00526	Pran.g_01615
OG0001548	Pral.g_01858	Pran.g_01367
OG0001550	Pral.g_01701	Pran.g_00105
OG0001552	Pral.g_01067	Pran.g_00920
OG0001553	Pral.g_01168	Pran.g_00736
OG0001565	Pral.g_01872	Pran.g_01757
OG0001566	Pral.g_01767	Pran.g_01502
OG0001571	Pral.g_00034	Pran.g_00112
OG0001581	Pral.g_00670	Pran.g_00289
OG0001583	Pral.g_01666	Pran.g_01359
OG0001584	Pral.g_01478	Pran.g_00460
OG0001587	Pral.g_00168	Pran.g_01029
OG0001588	Pral.g_01229	Pran.g_00817
OG0001595	Pral.g_00981	Pran.g_00365
OG0001596	Pral.g_00972	Pran.g_00357
OG0001597	Pral.g_01119	Pran.g_01832
OG0001598	Pral.g_01744	Pran.g_00927
OG0001599	Pral.g_00628	Pran.g_01718
OG0001600	Pral.g_00579	Pran.g_01667
OG0001601	Pral.g_01768	Pran.g_01504
OG0001602	Pral.g_01736	Pran.g_01477
OG0001603	Pral.g_01664	Pran.g_01357
OG0001604	Pral.g_01791	Pran.g_00437
OG0001605	Pral.g_01844	Pran.g_00536
OG0001606	Pral.g_01855	Pran.g_00904
OG0001607	Pral.g_01892	Pran.g_00087
OG0001608	Pral.g_01693	Pran.g_00849
OG0001609	Pral.g_01117	Pran.g_00694
OG0001610	Pral.g_01113	Pran.g_00691
OG0001611	Pral.g_01862	Pran.g_00626
OG0001612	Pral.g_00063	Pran.g_01428
OG0001613	Pral.g_00265	Pran.g_01124
OG0001628	Pral.g_00451	Pran.g_01405, Pran.g_01763
OG0001630	Pral.g_01814	Pran.g_00419
OG0001632	Pral.g_01843	Pran.g_00520
OG0001648	Pral.g_00087, Pral.g_01294	Pran.g_01822
OG0001651	Pral.g_01863	Pran.g_00628
OG0001662	Pral.g_00426	Pran.g_00124
OG0001684	Pral.g_00500	Pran.g_01589
OG0001685	Pral.g_00448	Pran.g_01281
OG0001686	Pral.g_01330	Pran.g_00535
OG0001687	Pral.g_00630	Pran.g_00170
OG0001688	Pral.g_00428	Pran.g_00165
OG0001689	Pral.g_00315	Pran.g_01169
OG0001707	Pral.g_01325	Pran.g_00147
OG0001708	Pral.g_01348	Pran.g_00077
OG0001722	Pral.g_01816	Pran.g_00417
OG0001723	Pral.g_01690	Pran.g_00525
OG0001725	Pral.g_00035	Pran.g_01803
OG0001742	Pral.g_01880	Pran.g_01819
OG0001743	Pral.g_00047	Pran.g_00126
OG0001774	Pral.g_01766	Pran.g_01501
OG0001782	Pral.g_01045, Pral.g_01248	Pran.g_00769
OG0001985	Pral.g_01061	Pran.g_00177
OG0001986	Pral.g_01583	Pran.g_00513
OG0001988	Pral.g_00011	Pran.g_01836
OG0002062	Pral.g_01882	Pran.g_00102
OG0002089	Pral.g_00017	Pran.g_00111
OG0002096	Pral.g_01733	Pran.g_00795
OG0002097	Pral.g_01194	Pran.g_00813
OG0002154	Pral.g_01224	Pran.g_00818
OG0002273	Pral.g_01295	Pran.g_00860
OG0002274	Pral.g_01196	Pran.g_00814
OG0002316	Pral.g_01831	Pran.g_00176
OG0003345	Pral.g_01243	Pran.g_00772
OG0003347	Pral.g_01234	Pran.g_00761
